con	cu	con	cu	ADP	ADP;ACC
herido	accidentat	herido	accidentat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
herido	ranit	herido	ranit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
herido	ranit	herido	ranit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
herido	ranita	herido	ranită	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
herido	ranit	herido	ranit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
herido	ranit	herido	ranit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
herido	ranit	herido	ranit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
formados	formate	formado	forma	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
cubierto	acoperit	cubierto	acoperi	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
cubierto	acoperita	cubierto	acoperit	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
mental	mental	mental	mental	ADJ;SG	ADJ;INDF;MASC;SG
mental	mentala	mental	mentală	ADJ;SG	ADJ;DEF;FEM;SG
mental	mintal	mental	mintal	ADJ;SG	ADJ;INDF;MASC;SG
mental	mental	mental	mental	ADJ;SG	ADJ;INDF;MASC;SG
polémica	controversa	polémica	controversă	N;FEM;SG	N;DEF;FEM;SG
polémica	controversa	polémica	controversă	N;FEM;SG	N;DEF;FEM;SG
crónicas	cronici	crónica	cronică	N;FEM;PL	N;INDF;FEM;PL
crónicas	cronicile	crónica	cronică	N;FEM;PL	N;DEF;FEM;PL
alegre	vesel	alegre	vesel	ADJ;SG	ADJ;INDF;MASC;SG
alegre	vesela	alegre	vesel	ADJ;SG	ADJ;DEF;FEM;SG
alegre	voios	alegre	voios	ADJ;SG	ADJ;INDF;MASC;SG
relativa	relativa	relativo	relativa	ADJ;FEM;SG	ADJ;DEF;FEM;SG
suelos	soluri	suelo	sol	N;MASC;PL	N;INDF;FEM;PL
suelos	podele	suelo	podea	N;MASC;PL	N;INDF;FEM;PL
suelos	etaje	suelo	etaj	N;MASC;PL	N;INDF;FEM;PL
suelos	podele	suelo	podea	N;MASC;PL	N;INDF;FEM;PL
destacando	subliniind	destacar	sublinia	V;V.MSDR	V;V.MSDR
parecía	parea	parecer	pare	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;IPFV;FIN
unida	unita	unido	unita	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
unida	unit	unido	unit	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
recurso	resursa	recurso	resursă	N;MASC;SG	N;DEF;FEM;SG
recurso	resursa	recurso	resursă	N;MASC;SG	N;DEF;FEM;SG
rubio	blonda	rubio	blondă	N;MASC;SG	N;DEF;FEM;SG
rubio	blond	rubio	blond	N;MASC;SG	N;INDF;MASC;SG
rubio	blonda	rubio	blondă	N;MASC;SG	N;DEF;FEM;SG
rubio	blond	rubio	blond	N;MASC;SG	N;INDF;MASC;SG
financiera	financiara	financiero	financiară	ADJ;FEM;SG	ADJ;DEF;FEM;SG
financiera	financiara	financiero	financiară	ADJ;FEM;SG	ADJ;DEF;FEM;SG
méndez	mendez	méndez	mendez	N;FEM;SG	N;INDF;MASC;SG
vela	lumanarea	vela	lumanare	N;FEM;SG	N;DEF;FEM;SG
vela	lumanare	vela	lumanar	N;FEM;SG	N;INDF;FEM;SG
vela	navigatie	vela	navigatie	N;FEM;SG	N;INDF;FEM;SG
creek	parau	creek	păra	N;MASC	N;DEF;FEM;SG
conjuntos	ansambluri	conjunto	ansamblu	N;MASC;PL	N;INDF;FEM;PL
conjuntos	seturi	conjunto	setur	N;MASC;PL	N;INDF;FEM;PL
rolling	rulare	rolling	rulare	N	N;INDF;FEM;SG
rolling	laminare	rolling	laminar	N	N;INDF;FEM;SG
competencias	aptitudini	competencia	aptitudine	N;FEM;PL	N;INDF;FEM;PL
competencias	concursuri	competencia	concurs	N;FEM;PL	N;INDF;FEM;PL
talla	dimensiune	talla	dimensiune	N;FEM;SG	N;INDF;FEM;SG
talla	marime	talla	marim	N;FEM;SG	N;INDF;FEM;SG
talla	dimensiunea	talla	dimensiune	N;FEM;SG	N;DEF;FEM;SG
talla	marimea	talla	marime	N;FEM;SG	N;DEF;FEM;SG
talla	marime	talla	marim	N;FEM;SG	N;INDF;FEM;SG
bafta	bafta	bafta	baftă	N;MASC;SG	N;DEF;FEM;SG
personalidades	personalitati	personalidad	personalitati	N;FEM;PL	N;INDF;MASC;PL
personalidades	personalitati	personalidad	personalitati	N;FEM;PL	N;INDF;MASC;PL
experiencias	experiente	experiencia	experient	N;FEM;PL	N;INDF;FEM;PL
experiencias	experiente	experiencia	experient	N;FEM;PL	N;INDF;FEM;PL
giras	excursii	gira	excursie	N;FEM;PL	N;INDF;FEM;PL
giras	tururi	gira	tur	N;FEM;PL	N;INDF;FEM;PL
cannes	cannes	canne	cannes	N;MASC	N;INDF;MASC;SG
litoral	coasta	litoral	coastă	N;MASC;SG	N;DEF;FEM;SG
litoral	coasta	litoral	coastă	N;MASC;SG	N;DEF;FEM;SG
litoral	coasta	litoral	coastă	N;MASC;SG	N;DEF;FEM;SG
litoral	coast	litoral	coast	N;MASC;SG	N;INDF;MASC;SG
fases	faze	fase	fază	N;FEM;PL	N;INDF;FEM;PL
fases	fazele	fase	fază	N;FEM;PL	N;DEF;FEM;PL
fases	etape	fase	etapă	N;FEM;PL	N;INDF;FEM;PL
fases	etapele	fase	etapă	N;FEM;PL	N;DEF;FEM;PL
orgánica	organica	orgánico	organică	ADJ;FEM;SG	ADJ;DEF;FEM;SG
orgánica	organic	orgánico	organic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
franja	dunga	franja	dungă	N;FEM;SG	N;DEF;FEM;SG
fundamentales	fundamentale	fundamental	fundamental	ADJ;PL	ADJ;INDF;FEM;PL
fundamentales	fundamentale	fundamental	fundamental	ADJ;PL	ADJ;INDF;FEM;PL
piensa	gandeste	pensar	gandeste	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
carbón	carbon	carbón	carbon	N;MASC;SG	N;INDF;MASC;SG
carbón	carbonul	carbón	carbon	N;MASC;SG	N;DEF;MASC;SG
mozart	mozart	mozart	mozart	N;MASC;SG	N;INDF;MASC;SG
set	setata	set	setată	N;MASC;SG	N;DEF;FEM;SG
set	set	set	set	N;MASC;SG	N;INDF;MASC;SG
vocales	vocale	vocal	vocal	N;PL	N;INDF;FEM;PL
vocales	vocale	vocal	vocal	N;PL	N;INDF;FEM;PL
perdidos	pierdute	perdido	pierdut	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
pesado	grea	pesado	greu	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
sorpresa	surpriza	sorpresa	surpriză	N;FEM;SG	N;DEF;FEM;SG
sorpresa	surpriza	sorpresa	surpriză	N;FEM;SG	N;DEF;FEM;SG
cruce	traversare	cruce	traversare	N;MASC;SG	N;INDF;FEM;SG
cruce	traversarea	cruce	traversare	N;MASC;SG	N;DEF;FEM;SG
cruce	trecere	cruce	trecere	N;MASC;SG	N;INDF;FEM;SG
cruce	intersectia	cruce	intersectie	N;MASC;SG	N;DEF;FEM;SG
cruce	intersectie	cruce	intersectie	N;MASC;SG	N;INDF;FEM;SG
cruce	crucea	cruce	cruce	N;MASC;SG	N;DEF;FEM;SG
cruce	cruce	cruce	cruce	N;MASC;SG	N;INDF;FEM;SG
cruce	cross	cruce	cross	N;MASC;SG	N;INDF;MASC;SG
descendencia	coborare	descendencia	coborar	N;FEM;SG	N;INDF;FEM;SG
yacimientos	depozite	yacimiento	depozit	N;MASC;PL	N;INDF;FEM;PL
yacimientos	depuneri	yacimiento	depunere	N;MASC;PL	N;INDF;FEM;PL
badajoz	badajoz	badajoz	badajoz	N;MASC;SG	N;INDF;MASC;SG
bárbara	barbara	bárbara	barbară	N;FEM;SG	N;DEF;FEM;SG
romance	romantism	romance	romantism	N;MASC;SG	N;INDF;MASC;SG
escuadrón	escadronul	escuadrón	escadron	N;MASC;SG	N;DEF;MASC;SG
escuadrón	escadrila	escuadrón	escadrilă	N;MASC;SG	N;DEF;FEM;SG
escuadrón	escadrila	escuadrón	escadrilă	N;MASC;SG	N;DEF;FEM;SG
escuadrón	escadron	escuadrón	escadron	N;MASC;SG	N;INDF;MASC;SG
escuadrón	echipa	escuadrón	echipă	N;MASC;SG	N;DEF;FEM;SG
escuadrón	grupa	escuadrón	grupă	N;MASC;SG	N;DEF;FEM;SG
brasileña	brazilian	brasileño	brazilian	ADJ;FEM;SG	ADJ;INDF;MASC;SG
oxígeno	oxigenul	oxígeno	oxigen	N;MASC;SG	N;DEF;MASC;SG
oxígeno	oxigen	oxígeno	oxigen	N;MASC;SG	N;INDF;MASC;SG
distinto	diferit	distinto	diferit	ADJ;MASC;SG	ADJ;INDF;MASC;SG
distinto	diferita	distinto	diferita	ADJ;MASC;SG	ADJ;DEF;FEM;SG
distinto	diferita	distinto	diferita	ADJ;MASC;SG	ADJ;DEF;FEM;SG
jueves	joia	jueves	joi	N	N;DEF;FEM;SG
cráter	craterul	cráter	crater	N;MASC;SG	N;DEF;MASC;SG
cráter	crater	cráter	crater	N;MASC;SG	N;INDF;MASC;SG
distinción	distinctie	distinción	distinctie	N;FEM;SG	N;INDF;FEM;SG
distinción	distinctia	distinción	distinctie	N;FEM;SG	N;DEF;FEM;SG
abandonado	abandonat	abandonado	abandona	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
abandonado	abandonata	abandonado	abandonat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
abandonado	abandonata	abandonado	abandonat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
abandonado	parasit	abandonado	parasi	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
nominación	nominalizare	nominación	nominalizare	N;FEM;SG	N;INDF;FEM;SG
nominación	nominalizarea	nominación	nominalizare	N;FEM;SG	N;DEF;FEM;SG
reuniones	reuniuni	reunión	reuniune	N;FEM;PL	N;INDF;FEM;PL
reuniones	intruniri	reunión	intrunire	N;FEM;PL	N;INDF;FEM;PL
reuniones	intalniri	reunión	intalnire	N;FEM;PL	N;INDF;FEM;PL
reuniones	intalniri	reunión	intalnire	N;FEM;PL	N;INDF;FEM;PL
mármol	marmura	mármol	marmura	N;MASC;SG	N;DEF;FEM;SG
mármol	marmura	mármol	marmura	N;MASC;SG	N;DEF;FEM;SG
instrucciones	directii	instrucción	direct	N;FEM;PL	N;INDF;FEM;PL
instrucciones	instructiunile	instrucción	instructiune	N;FEM;PL	N;DEF;FEM;PL
instrucciones	instructiuni	instrucción	instructiune	N;FEM;PL	N;INDF;FEM;PL
instrucciones	instructiuni	instrucción	instructiune	N;FEM;PL	N;INDF;FEM;PL
jalisco	jalisco	jalisco	jalisco	N;MASC;SG	N;INDF;MASC;SG
matemática	matematic	matemático	matematic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
muralla	peretele	muralla	perete	N;FEM;SG	N;DEF;MASC;SG
muralla	zid	muralla	zid	N;FEM;SG	N;INDF;MASC;SG
muralla	zidul	muralla	zid	N;FEM;SG	N;DEF;MASC;SG
muralla	perete	muralla	perete	N;FEM;SG	N;INDF;MASC;SG
edition	editia	edition	editie	N;MASC;SG	N;DEF;FEM;SG
edition	editie	edition	editie	N;MASC;SG	N;INDF;FEM;SG
edition	editie	edition	editie	N;MASC;SG	N;INDF;FEM;SG
edition	editie	edition	editie	N;MASC;SG	N;INDF;FEM;SG
edition	editia	edition	editie	N;MASC;SG	N;DEF;FEM;SG
cura	preot	cura	preot	N;MASC;SG	N;INDF;MASC;SG
cura	preotul	cura	preot	N;MASC;SG	N;DEF;MASC;SG
cura	leac	cura	leac	N;MASC;SG	N;INDF;MASC;SG
cura	cura	cura	cură	N;MASC;SG	N;INDF;FEM;SG
disolución	dizolvarea	disolución	dizolvare	N;FEM;SG	N;DEF;FEM;SG
disolución	dizolvare	disolución	dizolvare	N;FEM;SG	N;INDF;FEM;SG
disolución	dizolvarea	disolución	dizolvare	N;FEM;SG	N;DEF;FEM;SG
disolución	solutie	disolución	solutie	N;FEM;SG	N;INDF;FEM;SG
disolución	solutie	disolución	solutie	N;FEM;SG	N;INDF;FEM;SG
disolución	solutia	disolución	solutie	N;FEM;SG	N;DEF;FEM;SG
vivía	trait	vivir	trai	V;IND;SG;3;IPFV;FIN	V;MASC;SG;V.PTCP
vivía	traia	vivir	trai	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;IPFV;FIN
vivía	trait	vivir	trai	V;IND;SG;3;IPFV;FIN	V;MASC;SG;V.PTCP
milenio	mileniu	milenio	mileniu	N;MASC;SG	N;INDF;MASC;SG
milenio	millennium	milenio	millennium	N;MASC;SG	N;INDF;MASC;SG
milenio	mileniului	milenio	mileniu	N;MASC;SG	N;DEF;MASC;SG
ligero	usoara	ligero	usoara	ADJ;MASC;SG	ADJ;DEF;FEM;SG
sagrado	sacru	sagrado	sacru	ADJ;MASC;SG	ADJ;INDF;MASC;SG
sagrado	sacra	sagrado	sacră	ADJ;MASC;SG	ADJ;DEF;FEM;SG
sagrado	sacra	sagrado	sacră	ADJ;MASC;SG	ADJ;DEF;FEM;SG
empresarios	antreprenori	empresario	antreprenor	N;MASC;PL	N;INDF;MASC;PL
empresarios	antreprenorii	empresario	antreprenor	N;MASC;PL	N;DEF;MASC;PL
empresarios	angajatori	empresario	angajator	N;MASC;PL	N;INDF;MASC;PL
empresarios	angajatorilor	empresario	angajator	N;MASC;PL	N;DEF;MASC;PL
empresarios	angajatorii	empresario	angajator	N;MASC;PL	N;DEF;MASC;PL
húngaro	ungara	húngaro	ungar	N;MASC;SG	N;DEF;FEM;SG
húngaro	maghiara	húngaro	maghiară	N;MASC;SG	N;DEF;FEM;SG
matriz	matrice	matriz	matric	N;FEM;SG	N;INDF;FEM;SG
matriz	matrix	matriz	matrix	N;FEM;SG	N;INDF;MASC;SG
matriz	matricea	matriz	matrice	N;FEM;SG	N;DEF;FEM;SG
sara	sara	sara	sară	N;FEM;SG	N;DEF;FEM;SG
coordinación	coordonare	coordinación	coordonare	N;FEM;SG	N;INDF;FEM;SG
coordinación	coordonarea	coordinación	coordonare	N;FEM;SG	N;DEF;FEM;SG
sarmiento	sarmiento	sarmiento	sarmiento	N;MASC;SG	N;INDF;MASC;SG
perteneció	apartinut	pertenecer	apartine	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
condenado	condamnat	condenado	condamna	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
condenado	condamnat	condenado	condamna	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
condenado	condamnat	condenado	condamna	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
caliente	cald	caliente	cald	ADJ;SG	ADJ;INDF;MASC;SG
caliente	cald	caliente	cald	ADJ;SG	ADJ;INDF;MASC;SG
caliente	calda	caliente	calda	ADJ;SG	ADJ;DEF;FEM;SG
caliente	excitat	caliente	excita	ADJ;SG	ADJ;INDF;MASC;SG
represión	reprimarea	represión	reprimare	N;FEM;SG	N;DEF;FEM;SG
represión	represiune	represión	represiune	N;FEM;SG	N;INDF;FEM;SG
represión	represiunea	represión	represiune	N;FEM;SG	N;DEF;FEM;SG
represión	suprimarea	represión	suprimare	N;FEM;SG	N;DEF;FEM;SG
hembras	femele	hembra	femelă	N;FEM;PL	N;INDF;FEM;PL
hembras	femelele	hembra	femelă	N;FEM;PL	N;DEF;FEM;PL
demográfica	demografica	demográfico	demografica	ADJ;FEM;SG	ADJ;DEF;FEM;SG
corredor	runner	corredor	runner	N;MASC;SG	N;INDF;MASC;SG
corredor	alergator	corredor	alergator	N;MASC;SG	N;INDF;MASC;SG
corredor	broker	corredor	broker	N;MASC;SG	N;INDF;MASC;SG
corredor	coridor	corredor	coridor	N;MASC;SG	N;INDF;MASC;SG
corredor	coridorul	corredor	coridor	N;MASC;SG	N;DEF;MASC;SG
rostro	fata	rostro	fată	N;MASC;SG	N;DEF;FEM;SG
rostro	fata	rostro	fată	N;MASC;SG	N;DEF;FEM;SG
rostro	fata	rostro	fată	N;MASC;SG	N;DEF;FEM;SG
rostro	fata	rostro	fată	N;MASC;SG	N;DEF;FEM;SG
rostro	fata	rostro	fată	N;MASC;SG	N;DEF;FEM;SG
bad	bad	bad	bad	N;MASC;SG	N;INDF;MASC;SG
point	punctul	point	punct	N	N;DEF;MASC;SG
point	punct	point	punct	N	N;INDF;MASC;SG
corporation	corporation	corporation	corporation	N;FEM;SG	N;INDF;MASC;SG
estética	estetica	estética	estetică	N;FEM;SG	N;DEF;FEM;SG
estética	estetica	estética	estetică	N;FEM;SG	N;DEF;FEM;SG
estética	cosmetic	estética	cosmetic	N;FEM;SG	N;INDF;MASC;SG
estética	cosmetica	estética	cosmetica	N;FEM;SG	N;DEF;FEM;SG
estética	estetica	estética	estetică	N;FEM;SG	N;DEF;FEM;SG
estética	estetica	estética	estetică	N;FEM;SG	N;DEF;FEM;SG
visitas	vizitatorii	visita	vizitator	N;FEM;PL	N;DEF;MASC;PL
visitas	vizitatori	visita	vizitator	N;FEM;PL	N;INDF;MASC;PL
visitas	vizitele	visita	vizită	N;FEM;PL	N;DEF;FEM;PL
visitas	vizite	visita	vizită	N;FEM;PL	N;INDF;FEM;PL
configuración	inscenare	configuración	inscenare	N;FEM;SG	N;INDF;FEM;SG
configuración	setare	configuración	setare	N;FEM;SG	N;INDF;FEM;SG
configuración	configurare	configuración	configurare	N;FEM;SG	N;INDF;FEM;SG
configuración	configurarea	configuración	configurare	N;FEM;SG	N;DEF;FEM;SG
configuración	configurare	configuración	configurare	N;FEM;SG	N;INDF;FEM;SG
configuración	configuratia	configuración	configuratie	N;FEM;SG	N;DEF;FEM;SG
boda	nunta	boda	nunta	N;FEM;SG	N;DEF;FEM;SG
boda	nunta	boda	nunta	N;FEM;SG	N;DEF;FEM;SG
gobernadores	guvernatorilor	gobernador	guvernator	N;MASC;PL	N;DEF;MASC;PL
mecanismos	mecanismele	mecanismo	mecanism	N;MASC;PL	N;DEF;FEM;PL
mecanismos	mecanisme	mecanismo	mecanism	N;MASC;PL	N;INDF;FEM;PL
trasladado	mutat	trasladar	muta	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
trasladado	mutata	trasladar	mutată	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
trasladado	transferat	trasladar	transfera	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
construidos	construite	construido	construit	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
construidos	construite	construido	construit	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
gen	gena	gen	genă	N;MASC;SG	N;DEF;FEM;SG
gen	gena	gen	genă	N;MASC;SG	N;DEF;FEM;SG
gen	gen	gen	gen	N;MASC;SG	N;INDF;MASC;SG
lleno	aglomerata	lleno	aglomerat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
lleno	aglomerat	lleno	aglomerat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
lleno	plina	lleno	plină	ADJ;MASC;SG	ADJ;DEF;FEM;SG
lleno	plina	lleno	plină	ADJ;MASC;SG	ADJ;DEF;FEM;SG
lleno	impachetat	lleno	impacheta	ADJ;MASC;SG	ADJ;INDF;MASC;SG
lleno	ambalat	lleno	ambala	ADJ;MASC;SG	ADJ;INDF;MASC;SG
lleno	umplut	lleno	umple	ADJ;MASC;SG	ADJ;INDF;MASC;SG
colaborador	colaborator	colaborador	colaborator	N;MASC;SG	N;INDF;MASC;SG
colaborador	contribuitor	colaborador	contribuitor	N;MASC;SG	N;INDF;MASC;SG
colaborador	colaborator	colaborador	colaborator	N;MASC;SG	N;INDF;MASC;SG
sentencia	sentinta	sentencia	sentintă	N;FEM;SG	N;DEF;FEM;SG
sentencia	judecata	sentencia	judecată	N;FEM;SG	N;DEF;FEM;SG
sentencia	judecata	sentencia	judecată	N;FEM;SG	N;DEF;FEM;SG
sentencia	judecata	sentencia	judecată	N;FEM;SG	N;DEF;FEM;SG
sentencia	judecata	sentencia	judecată	N;FEM;SG	N;DEF;FEM;SG
sentencia	hotararea	sentencia	hotarare	N;FEM;SG	N;DEF;FEM;SG
sentencia	hotarare	sentencia	hotarare	N;FEM;SG	N;INDF;FEM;SG
sentencia	teza	sentencia	teză	N;FEM;SG	N;DEF;FEM;SG
sentencia	fraza	sentencia	frază	N;FEM;SG	N;DEF;FEM;SG
sentencia	sentinta	sentencia	sentintă	N;FEM;SG	N;DEF;FEM;SG
varones	masculii	varón	mascul	N;MASC;PL	N;DEF;MASC;PL
abandono	abandon	abandono	abandon	N;MASC;SG	N;INDF;MASC;SG
abandono	abandonarea	abandono	abandonare	N;MASC;SG	N;DEF;FEM;SG
clasificados	clasificate	clasificado	clasificat	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
clasificados	clasificate	clasificado	clasificat	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
trazado	cartografiat	trazado	cartografiat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
subsp	subsp	subsp	subsp	N	N;INDF;MASC;SG
defensores	aparatori	defensor	aparator	N;MASC;PL	N;INDF;MASC;PL
defensores	aparatorii	defensor	aparator	N;MASC;PL	N;DEF;MASC;PL
defensores	aparatorilor	defensor	aparator	N;MASC;PL	N;DEF;MASC;PL
financiero	financiara	financiero	financiară	ADJ;MASC;SG	ADJ;DEF;FEM;SG
financiero	financiara	financiero	financiară	ADJ;MASC;SG	ADJ;DEF;FEM;SG
gay	homo	gay	homo	N;SG	N;INDF;MASC;SG
gay	gay	gay	gay	N;SG	N;INDF;MASC;SG
bóveda	seif	bóveda	seif	N;FEM;SG	N;INDF;MASC;SG
bóveda	bolta	bóveda	boltă	N;FEM;SG	N;DEF;FEM;SG
check	verificare	check	verificare	N;MASC;SG	N;INDF;FEM;SG
check	bifat	check	bifa	N;MASC;SG	N;INDF;MASC;SG
sueños	visele	sueño	vise	N;MASC;PL	N;DEF;FEM;PL
sueños	visuri	sueño	vis	N;MASC;PL	N;INDF;FEM;PL
sueños	vise	sueño	vis	N;MASC;PL	N;INDF;FEM;PL
anualmente	anual	anualmente	anual	ADV	ADV
anualmente	anual	anualmente	anual	ADV	ADV
lector	cititorul	lector	cititor	N;MASC;SG	N;DEF;MASC;SG
lector	cititor	lector	cititor	N;MASC;SG	N;INDF;MASC;SG
básicamente	practic	básicamente	practic	ADV	ADV
puntuación	scorul	puntuación	scor	N;FEM;SG	N;DEF;MASC;SG
puntuación	punctaj	puntuación	punctaj	N;FEM;SG	N;INDF;MASC;SG
puntuación	scor	puntuación	scor	N;FEM;SG	N;INDF;MASC;SG
conducta	comportamentul	conducta	comportament	N;FEM;SG	N;DEF;MASC;SG
conducta	comportament	conducta	comportament	N;FEM;SG	N;INDF;MASC;SG
conducta	purtare	conducta	purtare	N;FEM;SG	N;INDF;FEM;SG
conducta	comportamentul	conducta	comportament	N;FEM;SG	N;DEF;MASC;SG
conducta	comportament	conducta	comportament	N;FEM;SG	N;INDF;MASC;SG
conducta	conduita	conducta	conduita	N;FEM;SG	N;DEF;FEM;SG
conducta	conduita	conducta	conduita	N;FEM;SG	N;DEF;FEM;SG
ángulo	unghi	ángulo	unghi	N;MASC;SG	N;INDF;MASC;SG
ángulo	unghiul	ángulo	unghi	N;MASC;SG	N;DEF;MASC;SG
precisión	precizie	precisión	precizie	N;FEM;SG	N;INDF;FEM;SG
precisión	precizia	precisión	precizie	N;FEM;SG	N;DEF;FEM;SG
precisión	precizie	precisión	precizie	N;FEM;SG	N;INDF;FEM;SG
precisión	precizia	precisión	precizie	N;FEM;SG	N;DEF;FEM;SG
protegido	protejat	protegido	protejat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
protegido	protejata	protegido	protejat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
postura	postura	postura	postură	N;FEM;SG	N;DEF;FEM;SG
postura	postura	postura	postură	N;FEM;SG	N;DEF;FEM;SG
socios	parteneri	socio	partener	N;MASC;PL	N;INDF;MASC;PL
socios	partenerii	socio	partener	N;MASC;PL	N;DEF;MASC;PL
socios	asociatii	socio	asociat	N;MASC;PL	N;INDF;FEM;PL
oración	rugaciune	oración	rugaciune	N;FEM;SG	N;INDF;FEM;SG
oración	rugaciunea	oración	rugaciune	N;FEM;SG	N;DEF;FEM;SG
oración	rugaciunea	oración	rugaciune	N;FEM;SG	N;DEF;FEM;SG
oración	rugaciune	oración	rugaciune	N;FEM;SG	N;INDF;FEM;SG
arteria	artera	arteria	arteră	N;FEM;SG	N;DEF;FEM;SG
arteria	artera	arteria	arteră	N;FEM;SG	N;DEF;FEM;SG
protegidas	protejate	protegido	protejat	ADJ;FEM;PL;V.PTCP	ADJ;INDF;FEM;PL
amazonas	amazoane	amazona	amazoană	N;FEM;PL	N;INDF;FEM;PL
visible	vizibila	visible	vizibil	ADJ;SG	ADJ;DEF;FEM;SG
templos	templele	templo	templu	N;MASC;PL	N;DEF;FEM;PL
templos	temple	templo	templu	N;MASC;PL	N;INDF;FEM;PL
anfibios	amfibieni	anfibio	amfibian	N;MASC;PL	N;INDF;MASC;PL
islam	islamul	islam	islam	N;MASC;SG	N;DEF;MASC;SG
islam	islamului	islam	islam	N;MASC;SG	N;DEF;MASC;SG
islam	islam	islam	islam	N;MASC;SG	N;INDF;MASC;SG
adyacentes	adiacente	adyacente	adiacent	ADJ;PL	ADJ;INDF;FEM;PL
geográfico	geografic	geográfico	geografic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
geográfico	geografic	geográfico	geografic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
misiles	rachetele	misil	rachet	N;MASC;PL	N;DEF;FEM;PL
misiles	rachete	misil	rachet	N;MASC;PL	N;INDF;FEM;PL
aprobado	aprobat	aprobado	aproba	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
aprobado	omologat	aprobado	omologat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
aprobado	aprobata	aprobado	aprobat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
establecida	stabilit	establecido	stabili	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
establecida	stabilita	establecido	stabilita	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
studios	studiouri	studio	studio	N;MASC;PL	N;INDF;FEM;PL
studios	studiourile	studio	studio	N;MASC;PL	N;DEF;FEM;PL
apodo	porecla	apodo	poreclă	N;MASC;SG	N;DEF;FEM;SG
apodo	porecla	apodo	poreclă	N;MASC;SG	N;DEF;FEM;SG
emergencia	urgenta	emergencia	urgent	N;FEM;SG	N;DEF;FEM;SG
emergencia	urgenta	emergencia	urgent	N;FEM;SG	N;DEF;FEM;SG
intérprete	interpret	intérprete	interpret	N;SG	N;INDF;MASC;SG
intérprete	interpret	intérprete	interpret	N;SG	N;INDF;MASC;SG
constantemente	constant	constantemente	constant	ADV	ADV
limitado	limitat	limitado	limita	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
limitado	limitata	limitado	limitat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
nombrada	numit	nombrado	numit	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
enviar	trimite	enviar	trimite	V;NFIN	V;IND;SG;3;PRS;FIN
enviar	supune	enviar	supune	V;NFIN	V;IND;SG;3;PRS;FIN
soul	sufletul	soul	suflet	N;SG	N;DEF;MASC;SG
