kao	som	kao	som	CONJ	CONJ
poljoprivreda	jordbruket	poljoprivreda	jordbruk	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
poljoprivreda	jordbruk	poljoprivreda	jordbruk	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
poljoprivreda	lantbruk	poljoprivreda	lantbruk	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
krajolik	landskap	krajolik	landskap	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
krajolik	landskap	krajolik	landskap	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
mine	gruvor	mina	gruva	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
caporiacco	caporiacco	caporiacco	caporiacco	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
uključeni	involverade	uključiti	involvera	ADJ;NOM;DEF;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
dama	dam	dama	dam	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dama	damen	dama	dam	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
dama	lady	dama	lady	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
kamera	kamera	kamera	kamera	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
kamera	kameran	kamera	kamera	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
bean	bönan	bean	böna	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
bean	böna	bean	böna	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
normalan	normal	normalan	normal	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
titule	rubriker	titul	rubrik	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
titule	titlar	titul	titla	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
doza	dos	doza	dos	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
doza	dosen	doza	dos	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
miss	fröken	miss	fröka	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
miss	miss	miss	miss	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
disney	disney	disney	disney	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ciljevi	målsättningar	cilj	målsättning	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
vera	vera	vera	vera	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
grobnice	gravar	grobnica	grav	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
početni	inledande	početan	inledande	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PRS;V.PTCP
drevni	forntida	drevan	forntida	ADJ;NOM;DEF;MASC;SG	ADJ;NOM
drevni	forntida	drevan	forntida	ADJ;NOM;DEF;MASC;SG	ADJ;NOM
razmak	avstånd	razmak	avstånd	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
razmak	mellanrum	razmak	mellanrum	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
puška	hagelgevär	puška	hagelgevär	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
puška	pistol	puška	pistol	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
puška	gun	puška	gun	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
puška	gevär	puška	gevär	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
srednjovjekovni	medeltida	srednjovjekovan	medeltida	ADJ;NOM;DEF;MASC;SG	ADJ;NOM
moment	stund	moment	stund	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
moment	moment	moment	moment	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
moment	ögonblick	moment	ögonblick	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
moment	ögonblicket	moment	ögonblick	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
moment	vridmoment	moment	vridmoment	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
bafta	bafta	baft	bafta	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
imovine	tillgångar	imovina	tillgång	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
nos	näsan	nos	näsan	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
nos	näsa	nos	näsa	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
nos	nos	nos	nos	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sjedala	sittplatser	sjedalo	sittplats	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
sjedala	platser	sjedalo	plats	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
sjedala	säten	sjedalo	sät	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
kult	kult	kult	kult	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
kult	sekt	kult	sek	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
izvesti	prestera	izvesti	prestera	V;NFIN	V;IMP;FIN;ACT
izvesti	utföra	izvesti	utföra	V;NFIN	V;IMP;FIN;ACT
izvesti	utför	izvesti	utföra	V;NFIN	V;IMP;FIN;ACT
neovisna	oberoende	neovisan	oberoende	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PRS;V.PTCP
neovisna	fristående	neovisan	fristående	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PRS;V.PTCP
jutro	godmorgon	jutro	godmorgon	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
jutro	morgon	jutro	morgon	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
jutro	morning	jutro	morning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
petnaest	femton	petnaest	femton	NUM	NUM;NOM
muhamed	muhammad	muhamed	muhammad	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
odred	truppen	odred	trupp	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
odred	trupp	odred	trupp	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
odred	squad	odred	squad	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bogovi	gudar	bog	gud	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
bogovi	gudarna	bog	gud	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
završetak	komplettering	završetak	komplettering	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
završetak	slutet	završetak	slut	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
završetak	end	završetak	end	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
završetak	slut	završetak	slut	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
naglasak	betoning	naglasak	betoning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
naglasak	tonvikt	naglasak	tonvikt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
naglasak	tyngdpunkt	naglasak	tyngdpunkt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
naglasak	brytning	naglasak	brytning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
naglasak	uttal	naglasak	uttal	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
naglasak	accent	naglasak	accent	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
naglasak	dialekt	naglasak	dialekt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
objasnio	förklarade	objasniti	förklara	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
tvrdnje	fordringar	tvrdnja	fordran	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
tvrdnje	påståenden	tvrdnja	påstående	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
tvrdnje	beskyllningar	tvrdnja	beskyllning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
tvrdnje	anklagelser	tvrdnja	anklagelse	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
tvrdnje	påståenden	tvrdnja	påstående	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
štit	sköld	štit	sköld	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tisućljeća	årtusenden	tisućljeće	årtusende	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
plemići	adelsmän	plemići	adelsman	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
kampanje	kampanjer	kampanja	kampanj	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
kampanje	kampanjerna	kampanja	kampanj	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
pun	fullständig	pun	fullständig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
pun	full	pun	full	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
manifestacije	yttringar	manifestacija	yttring	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
manifestacije	manifestationer	manifestacija	manifestation	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
vojvodina	hertigdömet	vojvodin	hertigdöm	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
vojvodina	vojvodina	vojvodin	vojvodina	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
spartak	spartacus	spartak	spartacus	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
planiranje	planering	planiranje	planering	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zidovi	murar	zid	mura	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
zidovi	väggarna	zid	vägg	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
zidovi	väggar	zid	vägg	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
mač	svärd	mač	svärd	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
izdavanja	utgivande	izdavanje	utgivande	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
poražen	besegrat	poraziti	besegrad	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
poražen	besegrad	poraziti	besegrad	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
theridion	theridion	theridion	theridion	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
marusik	marusik	marusik	marusik	N;NOM;MASC;SG	N
vile	älvor	mnle	älva	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
vile	feer	mnle	feer	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
vile	villor	mnle	villa	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
college	högskolan	collega	högskola	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
college	högskola	collega	högskola	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ispitivanje	förhör	ispitivanje	förhöra	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
ispitivanje	förhör	ispitivanje	förhöra	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
ispitivanje	utfrågning	ispitivanje	utfrågning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
tunel	tunnel	tunel	tunnel	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tunel	tunneln	tunel	tunnel	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ideologija	ideologi	ideologija	ideologi	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ograničen	begränsat	ograničiti	begränsad	ADJ;NOM;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ograničen	begränsad	ograničiti	begränsad	ADJ;NOM;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ograničen	begränsad	ograničiti	begränsad	ADJ;NOM;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ograničen	begränsat	ograničiti	begränsad	ADJ;NOM;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
bolja	bättre	dobar	bra	ADJ;NOM;DEF;CMPR;FEM;SG	ADJ;NOM;CMPR
finalist	finalist	finalist	finalist	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
jama	grop	jam	grop	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
jama	gropen	jam	grop	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
lijekovi	läkemedel	lijek	läkemedel	N;NOM;MASC;PL	N;NOM;INDF;NEUT;PL
lijekovi	droger	lijek	drog	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
lijekovi	narkotika	lijek	narkotika	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
lijekovi	mediciner	lijek	medicin	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
lijekovi	läkemedel	lijek	läkemedel	N;NOM;MASC;PL	N;NOM;INDF;NEUT;PL
otvor	öppning	otvor	öppning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
otvor	luckan	otvor	lucka	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
otvor	lucka	otvor	lucka	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
otvor	hatch	otvor	hatch	N;NOM;MASC;SG	N
ljudevit	ljudevit	ljudevit	ljudeva	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sjećanje	minnet	sjećanje	minn	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
sjećanje	minne	sjećanje	man	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
sjećanje	memory	sjećanje	memory	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
mirno	stadigt	mirno	stadig	ADV	ADV
biblije	biblar	biblije	bibla	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
tone	ton	tona	ton	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
tone	massvis	tona	massvis	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
tone	ton	tona	ton	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
tone	tonfall	tona	tonfall	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
revija	revy	revija	revy	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
marke	varumärken	marka	varumärke	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
marke	märken	marka	märke	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
marke	stämplar	marka	stämpla	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
marke	frimärken	marka	frimärke	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
sveto	helig	svet	helig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
sveto	heligt	svet	helig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
sveto	helig	svet	helig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
sveto	helige	svet	helig	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
sveto	heligt	svet	helig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
pasa	hund	pas	hund	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
pasa	dogs	pas	dogs	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
španjolci	spanjorer	španjolac	spanjor	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
korijen	root	korijen	root	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
korijen	rot	korijen	rot	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
kometa	komet	kometa	komet	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
kometa	kometen	kometa	komet	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
intenzivno	intensivt	intenzivno	intensiv	ADV	ADV
intenzivno	intensivt	intenzivno	intensiv	ADV	ADV
jeruzalem	jerusalem	jeruzalem	jerusalem	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
jeruzalem	jerusalems	jeruzalem	jerusalem	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
teatar	teater	teatar	teat	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
teatar	teatern	teatar	teat	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
teatar	teater	teatar	teat	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
teatar	theatre	teatar	theatre	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bojnik	majoren	bojnik	major	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
bojnik	major	bojnik	maja	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bojnik	huvudämne	bojnik	huvudämne	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
točan	noggrann	točan	noggrann	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
točan	korrekt	točan	korrekt	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
gosti	gästerna	gost	gäst	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
gosti	gäster	gost	gästa	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
svečanosti	festligheter	svečanost	festlighet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
plemić	adelsman	plemić	adelsman	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
toplina	heat	toplina	heat	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
toplina	värme	toplina	värme	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
toplina	värme	toplina	värme	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ispala	tappade	ispasti	tappa	V;FEM;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
ispala	släppte	ispasti	släppa	V;FEM;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
petak	fredag	petak	fredag	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tame	mörkret	tama	mörker	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
tame	mörker	tama	mörker	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
kupiti	köper	kupiti	köpa	V;NFIN	V;IND;PRS;FIN;ACT
kupiti	köpa	kupiti	köpa	V;NFIN	V;IMP;NFIN;ACT
prešli	korsade	preći	korsa	V;MASC;PL;PST;V.PTCP;ACT	V;NOM;PST;V.PTCP
kora	bark	kor	bark	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
kora	barken	kor	bark	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
kora	skorpa	kor	skorpa	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
jači	starkare	jak	stark	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR
jači	kraftfullare	jak	kraftfullare	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR
abc	abc	abc	abc	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
schistura	schistura	schistura	schistura	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
jednostavan	enkelt	jednostavan	enkel	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
jednostavan	enkel	jednostavan	enkel	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
pripovjedač	historieberättare	pripovjedač	historieberättare	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
softver	software	softver	software	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
softver	mjukvara	softver	mjukvara	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
softver	programvara	softver	programvar	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
papir	paper	papir	paper	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
papir	pappers	papir	pappers	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
papir	papper	papir	papper	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
podijeljeno	uppdelad	podijeliti	uppdela	ADJ;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
podijeljeno	uppdelat	podijeliti	uppdela	ADJ;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
podijeljeno	delat	podijeliti	delad	ADJ;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
podijeljeno	delad	podijeliti	delad	ADJ;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
frekvencija	frekvensen	frekvencija	frekvens	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
frekvencija	frekvens	frekvencija	frekvens	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
saksofon	sax	saksofon	sax	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
saksofon	saxofon	saksofon	saxofon	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
lagano	långsamt	lagano	långsam	ADV	ADV
optužen	anklagad	optužiti	läkla_av	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
optužen	åtalad	optužiti	åtala	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
optužen	laddad	optužiti	laddad	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
optužen	åtalad	optužiti	åtala	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
izlaz	output	izlaz	output	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
izlaz	produktion	izlaz	produktion	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
izlaz	utdata	izlaz	utdata	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
izlaz	utgång	izlaz	utgång	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
izlaz	utförsel	izlaz	utförsel	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
izlaz	utträde	izlaz	utträde	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
organizator	arrangör	organizator	arrangör	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
organizator	organisatör	organizator	organisatör	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dobrovoljno	frivilligt	dobrovoljno	frivillig	ADV	ADV
dobrovoljno	frivilligt	dobrovoljno	frivillig	ADV	ADV
occidentalis	occidentalis	occidentalis	occidentalis	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
putovao	reste	putovati	resa	V;MASC;SG;PST;V.PTCP;ACT	V;IMP;PST;FIN;ACT
putovao	reste	putovati	resa	V;MASC;SG;PST;V.PTCP;ACT	V;IMP;PST;FIN;ACT
angažman	förlovning	angažman	förlovning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
angažman	interaktion	angažman	interaktion	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
angažman	engagemang	angažman	engagemang	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
provesti	spenderar	provesti	spendera	V;NFIN	V;IND;PRS;FIN;ACT
provesti	spendera	provesti	spendera	V;NFIN	V;IMP;FIN;ACT
milijarde	miljarder	milijarda	miljard	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
milijarde	miljarder	milijarda	miljard	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
milijarde	biljoner	milijarda	biljon	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
brine	oroar	brinuti	oro	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
zapovijedi	beställningar	zapovijed	beställning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ciudad	ciudad	ciudad	ciuda	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
korištene	begagnade	koristiti	begagnad	ADJ;NOM;DEF;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
neprekidno	kontinuerligt	neprekidno	kontinuerlig	ADV	ADV
neprekidno	oavbrutet	neprekidno	oavbruten	ADV	ADV
neprekidno	kontinuerligt	neprekidno	kontinuerlig	ADV	ADV
tkivo	vävnad	tkivo	vävna	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
konj	hästen	konj	häst	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
konj	häst	konj	häst	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fizika	fysik	fizik	fysik	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
smanjio	krympte	smanjiti	krympa	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
smanjio	krympt	smanjiti	krympt	V;MASC;SG;PST;V.PTCP;ACT	V;V.CVB;ACT
izvođenje	föreställning	izvođenje	föreställning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
izvođenje	performance	izvođenje	performance	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
izvođenje	resultat	izvođenje	resultat	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
izvođenje	prestanda	izvođenje	prestanda	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
kvalifikacija	kvalificering	kvalifikacija	kvalificering	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
original	original	original	original	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vojvodstvo	hertigdömet	vojvodstvo	hertigdöm	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
miranda	miranda	mirand	mirand	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
arsenal	arsenal	arsenal	arsenal	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
predsjednica	president	predsjednica	president	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
predsjednica	ordförande	predsjednica	ordförande	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
predsjednica	ordföranden	predsjednica	ordförande	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
predsjednica	talmannen	predsjednica	talman	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
rečenice	meningar	rečenica	mening	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
bakterije	bakterier	bakterija	bakterie	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
bakterije	bakterier	bakterija	bakterie	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
stručnjak	experten	stručnjak	expert	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
stručnjak	sakkunnig	stručnjak	sakkunnig	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
stručnjak	expert	stručnjak	expert	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
