dans	اندر	dans	اندر	ADP	ADP;NOM;MASC;SG;3
sévère	زبردست	sévère	زبردست	ADJ;MASC;SG	ADJ
sévère	سخت	sévère	سخت	ADJ;MASC;SG	ADJ
sévère	ناملائم	sévère	ناملائم	ADJ;MASC;SG	ADJ
sévère	ناخوشگوار.	sévère	ناخوشگوار.	ADJ;MASC;SG	ADJ
sévère	ظالمانہ.	sévère	ظالمانہ.	ADJ;MASC;SG	ADJ
sévère	ناملائم	sévère	ناملائم	ADJ;MASC;SG	ADJ
sévère	ناخوشگوار.	sévère	ناخوشگوار.	ADJ;MASC;SG	ADJ
sévère	ظالمانہ.	sévère	ظالمانہ.	ADJ;MASC;SG	ADJ
sévère	سخت	sévère	سخت	ADJ;MASC;SG	ADJ
exemplaire	مثالی	exemplaire	مثالی	ADJ;MASC;SG	ADJ
enregistrer	پھٹکار	enregistrer	پھٹک	V;NFIN	V;SG;ACT
enregistrer	پھٹکار	enregistrer	پھٹک	V;NFIN	V;SG;ACT
monstre	عفریت	monstre	عفریت	N;MASC;SG	N;NOM;MASC;SG;3
brève	تھوڑا	bref	تھوڑ	ADJ;FEM;SG	ADJ;NOM;MASC;SG
anthologie	کشکول	anthologie	کشکول	N;FEM;SG	N;NOM;MASC;SG;3
positive	ظاہر	positif	ظاہر	ADJ;FEM;SG	ADJ
positive	بامقصد	positif	بامقصد	ADJ;FEM;SG	ADJ
positive	تعمیری	positif	تعمیری	ADJ;FEM;SG	ADJ
positive	مثبت	positif	مثبت	ADJ;FEM;SG	ADJ
positive	زائد	positif	زائد	ADJ;FEM;SG	ADJ
positive	قطعی	positif	قطعی	ADJ;FEM;SG	ADJ
positive	حقیقی	positif	حقیقی	ADJ;FEM;SG	ADJ
substance	دولت	substance	دولت	N;FEM;SG	N;NOM;FEM;SG;3
substance	دولت	substance	دولت	N;FEM;SG	N;NOM;FEM;SG;3
substance	ذات	substance	ذات	N;FEM;SG	N;NOM;FEM;SG;3
matrice	قالب	matrice	قالب	N;FEM;SG	N;NOM;MASC;SG;3
matrice	قالب	matrice	قالب	N;FEM;SG	N;NOM;MASC;SG;3
escrime	احاطہ	escrime	احاطہ	N;FEM;SG	N;NOM;MASC;SG;3
appartenance	الحاق	appartenance	الحاق	N;FEM;SG	N;NOM;MASC;SG;3
retenue	روکنے	retenir	روک	V;FEM;SG;PST;V.PTCP	V;ACC;NFIN
retenue	روک	retenir	روک	V;FEM;SG;PST;V.PTCP	V;ACT
retenue	روکنے	retenir	روک	V;FEM;SG;PST;V.PTCP	V;ACC;NFIN
retenue	روک	retenir	روک	V;FEM;SG;PST;V.PTCP	V;ACT
domestique	گھریلو	domestique	گھریلو	ADJ;MASC;SG	ADJ
plongée	ڈبکی	plonger	ڈبکی	V;FEM;SG;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
plongée	ڈبکی	plonger	ڈبکی	V;FEM;SG;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
rival	ہمسر	rival	ہمسر	N;MASC;SG	N;NOM;MASC;SG;3
carburant	لکڑی	carburant	لکڑی	N;MASC;SG	N;NOM;MASC;SG;3
voler	اڑنا	voler	اڑنا	V;NFIN	V;MASC;SG;NFIN;ACT
voler	اڑنا	voler	اڑنا	V;NFIN	V;MASC;SG;NFIN;ACT
successives	متوالی	successif	متوالی	ADJ;FEM;PL	ADJ
jet	پانی	jet	پانی	N;MASC;SG	N;NOM;MASC;SG;3
affichage	مظاہرہ.	affichage	مظاہرہ.	N;MASC;SG	N;NOM;MASC;SG;3
affichage	نمائش	affichage	نمائش	N;MASC;SG	N;NOM;MASC;SG;3
affichage	نظر	affichage	نظر	N;MASC;SG	N;NOM;MASC;SG;3
extraordinaire	ممتاز	extraordinaire	ممتاز	ADJ;MASC;SG	ADJ
extérieurs	خارجی	extérieur	خارجی	ADJ;MASC;PL	ADJ
extérieurs	خارجی	extérieur	خارجی	ADJ;MASC;PL	ADJ
extérieurs	بیرونی	extérieur	بیرونی	ADJ;MASC;PL	ADJ
extérieurs	خارجی	extérieur	خارجی	ADJ;MASC;PL	ADJ
indispensable	لازمی	indispensable	لازمی	ADJ;MASC;SG	ADJ
indispensable	بنیادی	indispensable	بنیادی	ADJ;MASC;SG	ADJ
indispensable	لازمی	indispensable	لازمی	ADJ;MASC;SG	ADJ
révision	اعادہ	révision	اعادہ	N;FEM;SG	N;NOM;MASC;SG;3
révision	کتاب	révision	کتاب	N;FEM;SG	N;NOM;MASC;SG;3
révision	اعادہ	révision	اعادہ	N;FEM;SG	N;NOM;MASC;SG;3
israélien	اسرائیلی.	israélien	اسرائیلی.	ADJ;MASC;SG	ADJ;NOM
terrible	ناگوار	terrible	ناگوار	ADJ;MASC;SG	ADJ
terrible	شرمندہ.	terrible	شرمندہ.	ADJ;MASC;SG	ADJ
indépendantes	مستقل.	indépendant	مستقل.	ADJ;FEM;PL	ADJ
confondre	دُھندلانا	confondre	دُھندلانا	V;NFIN	V;SG;NFIN;ACT
confondre	بھٹکانا	confondre	بھٹکا	V;NFIN	V;MASC;SG;NFIN;ACT
colonial	مستعمراتی	colonial	مستعمراتی	ADJ;MASC;SG	ADJ
sécession	افتراق	sécession	افتراق	N;FEM;SG	N;NOM;MASC;SG;3
intellectuelle	معقول.	intellectuel	معقول.	ADJ;FEM;SG	ADJ
intellectuelle	پختہ	intellectuel	پختہ	ADJ;FEM;SG	ADJ
intellectuelle	ذہنی	intellectuel	ذہنی	ADJ;FEM;SG	ADJ
piège	منہ	piège	منہ	N;MASC;SG	N;NOM;MASC;SG;3
piège	منہ	piège	منہ	N;MASC;SG	N;NOM;MASC;SG;3
excellent	اعلیٰ	excellent	اعلیٰ	ADJ;MASC;SG	ADJ
horizon	تجربے	horizon	تجربہ	N;MASC;SG	N;NOM;MASC;SG;3
gorge	دعوت	gorge	دعوت	N;FEM;SG	N;NOM;FEM;SG;3
gorge	گھاٹی	gorge	گھاٹی	N;FEM;SG	N;NOM;FEM;SG;3
pilier	لکڑی	pilier	لکڑی	N;MASC;SG	N;NOM;MASC;SG;3
pilier	لکڑی	pilier	لکڑی	N;MASC;SG	N;NOM;MASC;SG;3
drogue	دوا	drogue	دوا	N;FEM;SG	N;NOM;FEM;SG;3
chaos	انتشار	chaos	انتشار	N;MASC;SG	N;NOM;MASC;SG;3
chaos	انتشار	chaos	انتشار	N;MASC;SG	N;NOM;MASC;SG;3
guise	لباس	guise	لباس	N;FEM;SG	N;NOM;MASC;SG;3
guise	بھیس	guise	بھیس	N;FEM;SG	N;NOM;MASC;SG;3
législatif	قانونی	législatif	قانونی	ADJ;MASC;SG	ADJ
salaire	تنازع	salaire	تنازع	N;MASC;SG	N;NOM;MASC;SG;3
salaire	بدلہ	salaire	بدلہ	N;MASC;SG	N;NOM;MASC;SG;3
salaire	آمدنی	salaire	آمدنی	N;MASC;SG	N;NOM;FEM;SG;3
rappeur	دستک	rappeur	دستک	N;MASC;SG	N;NOM;MASC;SG;3
rappeur	الزام	rappeur	الزام	N;MASC;SG	N;NOM;MASC;SG;3
ingénierie	انجینئری	ingénierie	انجینئری	N;FEM;SG	N;NOM;MASC;SG;3
magistrat	منصف	magistrat	منصف	N;MASC;SG	N;NOM;MASC;SG;3
admissible	موزوں	admissible	موزوں	ADJ;MASC;SG	ADJ
admissible	جائز	admissible	جائز	ADJ;MASC;SG	ADJ
folk	خلقت	folk	خلقت	N;MASC;SG	N;NOM;MASC;SG;3
apogée	منتہا	apogée	منتہا	N;MASC;SG	N;NOM;MASC;SG;3
apogée	قیمت	apogée	قیمت	N;MASC;SG	N;NOM;FEM;SG;3
apogée	شرح	apogée	شرح	N;MASC;SG	N;NOM;FEM;SG;3
apogée	خوبی	apogée	خوبی	N;MASC;SG	N;NOM;MASC;SG;3
apogée	قسم	apogée	قسم	N;MASC;SG	N;NOM;MASC;SG;3
conducteur	استقبال	conducteur	استقبال	N;MASC;SG	N;NOM;MASC;SG;3
sphère	کرہ	sphère	کرہ	N;FEM;SG	N;NOM;MASC;SG;3
sphère	حلقہ	sphère	حلقہ	N;FEM;SG	N;NOM;MASC;SG;3
sphère	گولہ	sphère	گولہ	N;FEM;SG	N;NOM;MASC;SG;3
compromis	تصفیہ	compromis	تصفیہ	N;MASC;SG	N;NOM;MASC;SG;3
horloge	گھڑی	horloge	گھڑی	N;FEM;SG	N;NOM;FEM;SG;3
horloge	گھنٹہ	horloge	گھنٹہ	N;FEM;SG	N;NOM;MASC;SG;3
chaine	سلسلہ	chaîne	سلسلہ	N;FEM;SG	N;NOM;MASC;SG;3
chaine	ترتیب	chaîne	ترتیب	N;FEM;SG	N;NOM;FEM;SG;3
chaine	چینل	chaîne	چینل	N;FEM;SG	N;NOM;MASC;SG;3
chaine	قطار	chaîne	قطار	N;FEM;SG	N;NOM;MASC;SG;3
haine	بیزاری	haine	بیزاری	N;FEM;SG	N;NOM;MASC;SG;3
haine	نفرت	haine	نفرت	N;FEM;SG	N;NOM;MASC;SG;3
haine	بیزاری	haine	بیزاری	N;FEM;SG	N;NOM;MASC;SG;3
haine	نفرت	haine	نفرت	N;FEM;SG	N;NOM;MASC;SG;3
poussée	دھکیلنا	poussée	دھکیل	V;FEM;SG;PST;V.PTCP	V;NFIN;ACT
nommer	لگانا	nommer	لگا	V;NFIN	V;MASC;SG;NFIN;ACT
nommer	بتانا	nommer	بتا	V;NFIN	V;MASC;SG;NFIN;ACT
alerte	ہول	alerte	ہول	N;FEM;SG	N;NOM;MASC;SG;3
alerte	انتباہ	alerte	انتباہ	N;FEM;SG	N;NOM;MASC;SG;3
alerte	باخبر	alerte	باخبر	N;FEM;SG	N;NOM;MASC;SG;3
minorité	مذہب	minorité	مذہب	N;FEM;SG	N;NOM;MASC;SG;3
charité	کرم	charité	کرم	N;FEM;SG	N;NOM;MASC;SG;3
charité	رعایت	charité	رعایت	N;FEM;SG	N;NOM;FEM;SG;3
charité	عطا	charité	عطا	N;FEM;SG	N;NOM;MASC;SG;3
extérieures	خارجی	extérieur	خارجی	ADJ;FEM;PL	ADJ
cave	غار	cave	غار	N;FEM;SG	N;NOM;MASC;SG;3
séparé	کاٹنا	séparer	کاٹنا	V;MASC;SG;PST;V.PTCP	V;MASC;SG;NFIN;ACT
séparé	چھنٹائی	séparer	چھنٹائی	V;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
séparé	کاٹنا	séparer	کاٹنا	V;MASC;SG;PST;V.PTCP	V;MASC;SG;NFIN;ACT
séparé	چھنٹائی	séparer	چھنٹائی	V;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
plainte	شکایت	plainte	شکایت	N;FEM;SG	N;NOM;FEM;SG;3
plainte	تکلیف	plainte	تکلیف	N;FEM;SG	N;NOM;FEM;SG;3
égyptienne	مصری	égyptien	مصری	ADJ;FEM;SG	ADJ
préserver	گلنے	préserver	گل	V;NFIN	V;ACC;NFIN
copyright	موجد	copyright	موجد	N;MASC;SG	N;NOM;MASC;SG;3
juriste	وکیل	juriste	وکیل	N;MASC;SG	N;NOM;MASC;SG;3
démographie	پیدائش	démographie	پیدائش	N;FEM;SG	N;NOM;MASC;SG;3
regarde	گھورنا	regarder	گھور	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
regarde	گھورنا	regarder	گھور	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
corde	سوت	corde	سوت	N;FEM;SG	N;NOM;FEM;SG;3
corde	سوت	corde	سوت	N;FEM;SG	N;NOM;FEM;SG;3
documentaires	حقیقی	documentaire	حقیقی	ADJ;MASC;PL	ADJ
papa	باپ	papa	باپ	N;MASC;SG	N;NOM;MASC;SG;3
papa	باپ	papa	باپ	N;MASC;SG	N;NOM;MASC;SG;3
martial	جنگجو	martial	جنگجو	N;MASC;SG	N;NOM;MASC;SG;3
martial	جنگجو	martial	جنگجو	N;MASC;SG	N;NOM;MASC;SG;3
subir	جھیلنا	subir	جھیل	V;NFIN	V;SG;NFIN;ACT
toucher	بگاڑنا	toucher	بگاڑ	V;NFIN	V;NFIN;ACT
toucher	پرکھ	toucher	پرکھ	V;NFIN	V;ACT
toucher	ٹکرانا	toucher	ٹکرانا	V;NFIN	V;MASC;SG;NFIN;ACT
toucher	چٹکی	toucher	چٹک	V;NFIN	V;PFV;FEM;SG;V.PTCP;ACT
toucher	بگاڑنا	toucher	بگاڑ	V;NFIN	V;NFIN;ACT
toucher	پرکھ	toucher	پرکھ	V;NFIN	V;ACT
toucher	ٹکرانا	toucher	ٹکرانا	V;NFIN	V;MASC;SG;NFIN;ACT
toucher	چٹکی	toucher	چٹک	V;NFIN	V;PFV;FEM;SG;V.PTCP;ACT
combattant	لڑاکا	combattant	لڑاکا	N;MASC;SG	N;NOM;MASC;SG;3
ventre	تکرار	ventre	تکرار	N;MASC;SG	N;NOM;MASC;SG;3
ventre	خطرے	ventre	خطرہ	N;MASC;SG	N;NOM;MASC;SG;3
mécaniques	آلاتی	mécanique	آلا	ADJ;MASC;PL	ADJ
mécaniques	آلاتی	mécanique	آلا	ADJ;MASC;PL	ADJ
mécaniques	مشینی	mécanique	مشینی	ADJ;MASC;PL	ADJ
intérim	وقتی	intérim	وقتی	N;MASC;SG	N;NOM;MASC;SG;3
prestige	عزت	prestige	عزت	N;MASC;SG	N;NOM;MASC;SG;3
prestige	رسوخ	prestige	رسوخ	N;MASC;SG	N;NOM;MASC;SG;3
prestige	اقتدار	prestige	اقتدار	N;MASC;SG	N;NOM;MASC;SG;3
prestige	عزت	prestige	عزت	N;MASC;SG	N;NOM;MASC;SG;3
prestige	وقار	prestige	وقار	N;MASC;SG	N;NOM;MASC;SG;3
prestige	رسوخ	prestige	رسوخ	N;MASC;SG	N;NOM;MASC;SG;3
prestige	اقتدار	prestige	اقتدار	N;MASC;SG	N;NOM;MASC;SG;3
favorables	موزوں	favorable	موزوں	ADJ;MASC;PL	ADJ
favorables	موافق	favorable	موافق	ADJ;MASC;PL	ADJ
favorables	مثبت	favorable	مثبت	ADJ;MASC;PL	ADJ
favorables	متفق	favorable	متفق	ADJ;MASC;PL	ADJ
spirituel	مذہبی	spirituel	مذہبی	ADJ;MASC;SG	ADJ
priorité	فوقیت	priorité	فوقیت	N;FEM;SG	N;NOM;MASC;SG;3
priorité	سبقت	priorité	سبقت	N;FEM;SG	N;NOM;MASC;SG;3
constitutionnelle	آئینی	constituinnnel	آئینی	ADJ;FEM;SG	ADJ
problématique	مفروضہ	problématique	مفروضہ	ADJ;FEM;SG	ADJ
problématique	مشتبہ	problématique	مشتبہ	ADJ;FEM;SG	ADJ
problématique	دشوار	problématique	دشوار	ADJ;FEM;SG	ADJ
conforme	تابعدار.	conforme	تابعدار.	ADJ;MASC;SG	ADJ
conforme	مطیع	conforme	مطیع	ADJ;MASC;SG	ADJ
earth	دنیا	earth	دنیا	N;MASC;SG	N;NOM;FEM;SG;3
démon	شخص	démon	شخص	N;MASC;SG	N;NOM;MASC;SG;3
démon	شر	démon	شر	N;MASC;SG	N;NOM;MASC;SG;3
démon	ظالم	démon	ظالم	N;MASC;SG	N;NOM;MASC;SG;3
démon	شیطان	démon	شیطان	N;MASC;SG	N;NOM;MASC;SG;3
sourire	مسکراہٹ	sourire	مسکراہٹ	N;MASC;SG	N;NOM;MASC;SG;3
sourire	خوشنودی	sourire	خوشنودی	N;MASC;SG	N;NOM;MASC;SG;3
digne	باوقار	digne	باوقار	ADJ;MASC;SG	ADJ
digne	شاندار	digne	شاندار	ADJ;MASC;SG	ADJ
digne	معزز	digne	معزز	ADJ;MASC;SG	ADJ
digne	لائق	digne	لائق	ADJ;MASC;SG	ADJ
digne	معزز	digne	معزز	ADJ;MASC;SG	ADJ
indigènes	خلقی	indigène	خلقی	ADJ;MASC;PL	ADJ
magnifique	عمدہ	magnifique	عمدہ	ADJ;MASC;SG	ADJ
magnifique	اعلیٰ	magnifique	اعلیٰ	ADJ;MASC;SG	ADJ
magnifique	خوبصورت	magnifique	خوبصورت	ADJ;MASC;SG	ADJ
magnifique	پُرشکوہ	magnifique	پُرشکوہ	ADJ;MASC;SG	ADJ
magnifique	شاندار	magnifique	شاندار	ADJ;MASC;SG	ADJ
classic	آرٹسٹ	classic	آرٹسٹ	N;MASC;SG	N;NOM;MASC;SG;3
démontrer	سمجھانا	démontrer	سمجھا	V;NFIN	V;MASC;SG;NFIN;ACT
périodique	متوالی	périodique	متوالی	ADJ;MASC;SG	ADJ
précieux	قیمتی	précieux	قیمتی	ADJ;MASC;SG	ADJ;NOM
légal	قانونی	légal	قانونی	ADJ;MASC;SG	ADJ
condamnation	مذمت	condamnation	مذمت	N;FEM;SG	N;NOM;MASC;SG;3
condamnation	ملامت	condamnation	ملامت	N;FEM;SG	N;NOM;FEM;SG;3
condamnation	ایمان	condamnation	ایمان	N;FEM;SG	N;NOM;MASC;SG;3
condamnation	عقیدہ	condamnation	عقیدہ	N;FEM;SG	N;NOM;MASC;SG;3
légitime	درست	légitime	درست	ADJ;MASC;SG	ADJ
légitime	قانونی	légitime	قانونی	ADJ;MASC;SG	ADJ
légitime	جائز	légitime	جائز	ADJ;MASC;SG	ADJ
légitime	سنجیدہ	légitime	سنجیدہ	ADJ;MASC;SG	ADJ
cou	گستاخی	cou	گستاخی	N;MASC;SG	N;NOM;MASC;SG;3
spectre	طیف	spectre	طیف	N;MASC;SG	N;NOM;MASC;SG;3
tag	پتہ	tag	پتہ	N;MASC;SG	N;NOM;MASC;SG;3
tag	چٹ	tag	چٹ	N;MASC;SG	N;NOM;MASC;SG;3
hésite	جھجکنا	hésiter	جھجک	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
hésite	رکنا	hésiter	رکن	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
élémentaire	لازمی	élémentaire	لازمی	ADJ;MASC;SG	ADJ
élémentaire	بنیادی	élémentaire	بنیادی	ADJ;MASC;SG	ADJ
élémentaire	ناگزیر	élémentaire	ناگزیر	ADJ;MASC;SG	ADJ
élémentaire	اساسی	élémentaire	اساسی	ADJ;MASC;SG	ADJ
élémentaire	سادہ	élémentaire	سادہ	ADJ;MASC;SG	ADJ
élémentaire	بنیادی	élémentaire	بنیادی	ADJ;MASC;SG	ADJ
élémentaire	صاف	élémentaire	صاف	ADJ;MASC;SG	ADJ
partition	تقسیم	partition	تقسیم	N;FEM;SG	N;NOM;FEM;SG;3
partition	نمبر	partition	نمبر	N;FEM;SG	N;NOM;MASC;SG;3
partition	لکیر	partition	لکیر	N;FEM;SG	N;NOM;MASC;SG;3
partition	سلسلہ	partition	سلسلہ	N;FEM;SG	N;NOM;MASC;SG;3
partition	سطر	partition	سطر	N;FEM;SG	N;NOM;MASC;SG;3
partition	برتر	partition	برتر	N;FEM;SG	N;NOM;MASC;SG;3
partition	نشان	partition	نشان	N;FEM;SG	N;NOM;MASC;SG;3
partition	معاملہ	partition	معاملہ	N;FEM;SG	N;NOM;MASC;SG;3
violation	رخنہ	violation	رخنہ	N;FEM;SG	N;NOM;MASC;SG;3
violation	لڑائی	violation	لڑائی	N;FEM;SG	N;NOM;FEM;SG;3
miracle	معجزہ	miracle	معجزہ	N;MASC;SG	N;NOM;MASC;SG;3
graphiques	ارقامی	graphique	ارقامی	ADJ;MASC;PL	ADJ
graphiques	تحریری	graphique	تحریری	ADJ;MASC;PL	ADJ
graphiques	واضح	graphique	واضح	ADJ;MASC;PL	ADJ
graphiques	ارقامی	graphique	ارقامی	ADJ;MASC;PL	ADJ
graphiques	تحریری	graphique	تحریری	ADJ;MASC;PL	ADJ
graphiques	واضح	graphique	واضح	ADJ;MASC;PL	ADJ
graphiques	ترسیمی	graphique	ترسیمی	ADJ;MASC;PL	ADJ
créature	تخلیق.	créature	تخلیق.	N;FEM;SG	N;NOM;MASC;SG;3
négatif	ناموافق	négatif	ناموافق	ADJ;MASC;SG	ADJ
négatif	نامساعد	négatif	نامساعد	ADJ;MASC;SG	ADJ
négatif	ناموافق	négatif	ناموافق	ADJ;MASC;SG	ADJ
négatif	نامساعد	négatif	نامساعد	ADJ;MASC;SG	ADJ
négatif	منفی	négatif	منفی	ADJ;MASC;SG	ADJ
résidents	جاگزیں	résident	جاگز	N;MASC;PL	N;NOM;MASC;PL;3
connexion	نقطہ	connexion	نقطہ	N;FEM;SG	N;NOM;MASC;SG;3
connexion	سرا	connexion	سرا	N;FEM;SG	N;NOM;MASC;SG;3
connexion	ساتھی	connexion	ساتھی	N;FEM;SG	N;NOM;MASC;SG;3
connexion	اتصال	connexion	اتصال	N;FEM;SG	N;NOM;MASC;SG;3
connexion	موضوع	connexion	موضوع	N;FEM;SG	N;NOM;MASC;SG;3
connexion	معاملہ	connexion	معاملہ	N;FEM;SG	N;NOM;MASC;SG;3
connexion	نقطہ	connexion	نقطہ	N;FEM;SG	N;NOM;MASC;SG;3
connexion	سرا	connexion	سرا	N;FEM;SG	N;NOM;MASC;SG;3
connexion	واسطہ	connexion	واسطہ	N;FEM;SG	N;NOM;MASC;SG;3
connexion	ساتھی	connexion	ساتھی	N;FEM;SG	N;NOM;MASC;SG;3
connexion	اتصال	connexion	اتصال	N;FEM;SG	N;NOM;MASC;SG;3
connexion	موضوع	connexion	موضوع	N;FEM;SG	N;NOM;MASC;SG;3
connexion	میل	connexion	میل	N;FEM;SG	N;NOM;MASC;SG;3
connexion	معاملہ	connexion	معاملہ	N;FEM;SG	N;NOM;MASC;SG;3
tranche	روٹی	tranche	روٹی	N;FEM;SG	N;NOM;FEM;SG;3
tranche	جزو	tranche	جزو	N;FEM;SG	N;NOM;MASC;SG;3
coque	غلاف	coque	غلاف	N;FEM;SG	N;NOM;MASC;SG;3
coque	جہاز	coque	جہاز	N;FEM;SG	N;NOM;MASC;SG;3
cloud	ابہام	cloud	ابہام	N;MASC;SG	N;NOM;MASC;SG;3
cloud	ابہام	cloud	ابہام	N;MASC;SG	N;NOM;MASC;SG;3
cloud	بادل	cloud	بادل	N;MASC;SG	N;NOM;MASC;SG;3
boutique	دکان	boutique	دکان	N;FEM;SG	N;NOM;MASC;SG;3
boutique	ذخیرہ	boutique	ذخیرہ	N;FEM;SG	N;NOM;MASC;SG;3
libérale	فیاضانہ	libéral	فیاضانہ	ADJ;FEM;SG	ADJ
libérale	بھرپور	libéral	بھرپور	ADJ;FEM;SG	ADJ
étendre	بڑھانا	étendre	بڑھا	V;NFIN	V;MASC;SG;NFIN;ACT
étendre	بچھانا	étendre	بچھا	V;NFIN	V;MASC;SG;NFIN;ACT
tutelle	مختاری	tutelle	مختاری	N;FEM;SG	N;NOM;MASC;SG;3
tutelle	تعلیم	tutelle	تعلیم	N;FEM;SG	N;NOM;FEM;SG;3
tutelle	ہدایت	tutelle	ہدایت	N;FEM;SG	N;NOM;FEM;SG;3
suffisante	کافی	suffisant	کافی	ADJ;FEM;SG	ADJ
afficher	دکھاوا	afficher	دکھا	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
afficher	دکھانا	afficher	دکھا	V;NFIN	V;MASC;SG;NFIN;ACT
afficher	دکھاوا	afficher	دکھا	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
afficher	دکھانا	afficher	دکھا	V;NFIN	V;MASC;SG;NFIN;ACT
afficher	دکھاوا	afficher	دکھا	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
afficher	دیکھنا	afficher	دیکھ	V;NFIN	V;NFIN
afficher	دیکھنا	afficher	دیکھ	V;NFIN	V;NFIN
dominante	حاوی	dominant	حاوی	ADJ;FEM;SG	ADJ
dominante	نمایاں	dominant	نمایاں	ADJ;FEM;SG	ADJ
récolte	اجر	récolte	اجر	N;FEM;SG	N;NOM;MASC;SG;3
récolte	بال	récolte	بال	N;FEM;SG	N;NOM;MASC;SG;3
récolte	کپڑا	récolte	کپڑا	N;FEM;SG	N;NOM;MASC;SG;3
récolte	بال	récolte	بال	N;FEM;SG	N;NOM;MASC;SG;3
récolte	کپڑا	récolte	کپڑا	N;FEM;SG	N;NOM;MASC;SG;3
récolte	فصل	récolte	فصل	N;FEM;SG	N;NOM;MASC;SG;3
procéder	نکلنا	procéder	نکل	V;NFIN	V;MASC;SG;NFIN;ACT
procéder	چلنا	procéder	چل	V;NFIN	V;MASC;SG;NFIN;ACT
infos	خبریں	info	خبر	N;FEM;PL	N;NOM;MASC;PL;3
artificielle	ظاہری	artificiel	ظاہری	ADJ;FEM;SG	ADJ
artificielle	ظاہری	artificiel	ظاہری	ADJ;FEM;SG	ADJ
artificielle	نقلی	artificiel	نقلی	ADJ;FEM;SG	ADJ
voyageur	مسافر	voyageur	مسافر	N;MASC;SG	N;NOM;MASC;SG;3
entourage	ماحول	entourage	ماحول	N;MASC;SG	N;NOM;MASC;SG;3
cacher	چھپنا.	cacher	چھپنا.	V;NFIN	V;SG;ACT
come	آنا	come	آ	V	V;MASC;SG;NFIN;ACT
probabilité	امکان	probabilité	امکان	N;FEM;SG	N;NOM;MASC;SG;3
probabilité	امکان	probabilité	امکان	N;FEM;SG	N;NOM;MASC;SG;3
académique	پرتکلف.	académique	پرتکلف.	ADJ;MASC;SG	ADJ
académique	روایتی	académique	روایتی	ADJ;MASC;SG	ADJ
académique	نظریاتی	académique	نظریاتی	ADJ;MASC;SG	ADJ;NOM
accusation	الزام	accusation	الزام	N;FEM;SG	N;NOM;MASC;SG;3
accusation	مواخذہ	accusation	مواخذہ	N;FEM;SG	N;NOM;MASC;SG;3
accusation	کارروائی	accusation	کارروائی	N;FEM;SG	N;NOM;FEM;SG;3
lyrique	جذباتی	lyrique	جذباتی	ADJ;MASC;SG	ADJ;NOM
gain	حاصل	gain	حاصل	N;MASC;SG	N;NOM;MASC;SG;3
gain	اضافے	gain	اضافہ	N;MASC;SG	N;NOM;MASC;SG;3
gain	اضافہ	gain	اضافہ	N;MASC;SG	N;NOM;MASC;SG;3
gain	ترقی	gain	ترقی	N;MASC;SG	N;NOM;FEM;SG;3
gain	حاصل	gain	حاصل	N;MASC;SG	N;NOM;MASC;SG;3
gain	اضافے	gain	اضافہ	N;MASC;SG	N;NOM;MASC;SG;3
gain	اضافہ	gain	اضافہ	N;MASC;SG	N;NOM;MASC;SG;3
gain	نفع	gain	نفع	N;MASC;SG	N;NOM;MASC;SG;3
gain	کمائی	gain	کمائی	N;MASC;SG	N;NOM;FEM;SG;3
gain	ترقی	gain	ترقی	N;MASC;SG	N;NOM;FEM;SG;3
sauvetage	تباہی	sauvetage	تباہی	N;MASC;SG	N;NOM;MASC;SG;3
sauvetage	نجات	sauvetage	نجات	N;MASC;SG	N;NOM;MASC;SG;3
atterrissage	فرودگاہ.	atterrissage	فرودگاہ.	N;MASC;SG	N;NOM;MASC;SG;3
remplir	بھرنا	remplir	بھر	V;NFIN	V;SG;NFIN;ACT
souffre	بھگتنا	souffre	بھگت	V;IND;SG;3;PRS;FIN	V;SG;ACT
arche	صندوق	arche	صندوق	N;FEM;SG	N;NOM;MASC;SG;3
arche	کمان	arche	کمان	N;FEM;SG	N;NOM;MASC;SG;3
arche	شریر	arche	شریر	N;FEM;SG	N;NOM;MASC;SG;3
émergence	ظہور	émergence	ظہور	N;FEM;SG	N;NOM;MASC;SG;3
gratuit	خالی	gratuit	خالی	ADJ;MASC;SG	ADJ
préférence	برتری	préférence	برتری	N;FEM;SG	N;NOM;MASC;SG;3
préférence	برتری	préférence	برتری	N;FEM;SG	N;NOM;MASC;SG;3
préférence	ترجیح	préférence	ترجیح	N;FEM;SG	N;NOM;MASC;SG;3
allusion	شائبہ	allusion	شائبہ	N;FEM;SG	N;NOM;MASC;SG;3
allusion	احتمال	allusion	احتمال	N;FEM;SG	N;NOM;MASC;SG;3
suffisant	کافی	suffisant	کافی	ADJ;MASC;SG	ADJ
