pentru	pre	pentru	pre	ADP;ACC	ADP;ACC
asigurat	zabezpečené	asigurat	zabezpečený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
asigurat	zabezpečený	asigurat	zabezpečený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
asigurat	zaistené	asigurat	zaistený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
asigurat	zabezpečená	asigurat	zabezpečený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
fantasy	fantáziu	fantasy	fantázium	N;INDF;MASC;SG	N;ACC;FEM;SG
fantasy	fantázia	fantasy	fantázia	N;INDF;MASC;SG	N;NOM;FEM;SG
concept	koncepcia	concept	koncepcia	N;INDF;MASC;SG	N;NOM;FEM;SG
concept	pojem	concept	pojem	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
concept	koncept	concept	koncept	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
concept	koncepciu	concept	koncepcia	N;INDF;MASC;SG	N;ACC;FEM;SG
road	cesta	road	cesta	N;INDF;MASC;SG	N;NOM;FEM;SG
factori	činitele	factor	činitel	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
factori	faktorov	factor	faktor	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
factori	faktory	factor	faktor	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
teorii	teórií	teorie	teória	N;INDF;FEM;PL	N;GEN;FEM;PL
teorii	teórie	teorie	teória	N;INDF;FEM;PL	N;NOM;FEM;PL
mesaje	posolstvá	mesaj	posolstvo	N;INDF;FEM;PL	N;NOM;NEUT;PL
mesaje	správ	mesaj	správa	N;INDF;FEM;PL	N;GEN;FEM;PL
mesaje	správy	mesaj	správa	N;INDF;FEM;PL	N;NOM;FEM;PL
strâns	silno	strâns	silno	ADV	ADV
strâns	pevne	strâns	pevne	ADV	ADV
benzi	koridory	bandă	koridora	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
benzi	kazety	bandă	kazeta	N;INDF;FEM;PL	N;NOM;FEM;PL
benzi	pásky	bandă	páska	N;INDF;FEM;PL	N;NOM;FEM;PL
benzi	pásy	bandă	pása	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
rural	vidieckeho	rural	vidiecky	ADJ;INDF;MASC;SG	ADJ;GEN;NEUT;SG
rural	vidiecke	rural	vidiecky	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
urmărit	sledované	urmări	sledovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
urmărit	sledované	urmări	sledovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
oprit	zastavená	opri	zastavený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
oprit	zastavené	opri	zastavený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
oprit	zastavený	opri	zastavený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
memorial	pamätník	memorial	pamätník	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
fapte	fakty	fapt	fakt	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
fapte	faktov	fapt	fakt	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
preferat	obľúbený	preferat	obľúbený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
preferat	obľúbená	preferat	obľúbený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
preferat	obľúbené	preferat	obľúbený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
preferat	obľúbený	preferat	obľúbený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
preferat	obľúbená	preferat	obľúbený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
preferat	obľúbené	preferat	obľúbený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
lateral	nabok	lateral	nabok	ADV	ADV
lateral	bokom	lateral	bok	ADV	ADV
cover	kryt	cover	kryt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
cover	krytie	cover	krytie	N;INDF;MASC;SG	N;NOM;NEUT;SG
cover	pokrytie	cover	pokrytie	N;INDF;MASC;SG	N;NOM;NEUT;SG
emisiuni	relácie	emisiune	relácia	N;INDF;FEM;PL	N;NOM;FEM;PL
fizic	fyzicky	fizic	fyzicky	ADV	ADV
prins	chytený	prinde	chytený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
camere	izieb	cameră	izba	N;INDF;FEM;PL	N;GEN;FEM;PL
camere	miestnosti	cameră	miestnosť	N;INDF;FEM;PL	N;NOM;FEM;PL
camere	izby	cameră	izba	N;INDF;FEM;PL	N;NOM;FEM;PL
reduce	zmenšuje	reduce	zmenšovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
reduce	znižuje	reduce	znižovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
reduce	zníži	reduce	znížiť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
reduce	zredukovať	reduce	zredukovať	V;IND;SG;3;PRS;FIN	V;POS;NFIN
reduce	znížiť	reduce	znížiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
apreciat	ocenené	aprecia	ocenený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
refuză	odmietnuť	refuza	odmietnuť	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
refuză	zamietnuť	refuza	zamietnuť	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
refuză	odmietnuť	refuza	odmietnuť	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
refuză	zamietnuť	refuza	zamietnuť	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
îndepărtat	odstránené	îndepărtat	odstránený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
îndepărtat	odstránený	îndepărtat	odstránený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
îndepărtat	odstránená	îndepărtat	odstránený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
vis	sen	vis	sen	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
vis	sna	vis	sen	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
fonduri	fondy	fond	fondy	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
fonduri	financovania	fond	financovanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
lansează	spustiť	lansa	spustiť	V;IND;3;PRS;FIN	V;PFV;POS;NFIN
declară	vyhlasuje	declara	vyhlasovať	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
declară	vyhlásiť	declara	vyhlásiť	V;IND;3;PRS;FIN	V;PFV;POS;NFIN
ghid	sprievodcu	ghid	sprievodca	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
ghid	príručka	ghid	príručka	N;INDF;MASC;SG	N;NOM;FEM;SG
ghid	sprievodca	ghid	sprievodca	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
ghid	návod	ghid	návod	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
coordonator	koordinátorom	coordonator	koordinátor	N;INDF;MASC;SG	N;ANIM;INS;MASC;SG
coordonator	koordinátor	coordonator	koordinátor	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
coordonator	koordinátora	coordonator	koordinátor	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
comentarii	pripomienky	comentariu	pripomienka	N;INDF;FEM;PL	N;NOM;FEM;PL
comentarii	komentáre	comentariu	komentár	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
comentarii	komentárov	comentariu	komentár	N;INDF;FEM;PL	N;ANIM;GEN;MASC;PL
scopuri	účely	scop	účel	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
scopuri	účelov	scop	účel	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
periodic	periodicky	periodic	periodicky	ADV	ADV
periodic	periodicky	periodic	periodicky	ADV	ADV
periodic	pravidelne	periodic	pravidelne	ADV	ADV
căutat	hľadaný	căuta	hľadaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
pasageri	pasažierov	pasager	pasažier	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
pasageri	pasažieri	pasager	pasažier	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
masiv	masívny	masiv	masívny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
scrisori	písmená	scrisoare	písmeno	N;INDF;FEM;PL	N;NOM;NEUT;PL
scrisori	listy	scrisoare	list	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
scrisori	písmen	scrisoare	písmen	N;INDF;FEM;PL	N;NOM;NEUT;PL
tratate	liečených	tratat	liečený	ADJ;INDF;FEM;PL	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
diametru	priemer	diametru	priemer	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
reprezentanți	predstavitelia	reprezentant	predstaviteľ	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
reprezentanți	zástupcov	reprezentant	zástupca	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
reprezentanți	zástupcovia	reprezentant	zástupca	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
rănit	zranená	răni	zranený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
rănit	zranené	răni	zranený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
rănit	zranený	răni	zranený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
rănit	zraneného	răni	zranený	ADJ;INDF;MASC;SG	ADJ;ANIM;GEN;MASC;SG;POS;V.PTCP;PASS
rănit	ranený	răni	ranený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
rănit	zranený	răni	zranený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
rănit	zranená	răni	zranený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
rănit	zranený	răni	zranený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
proprietar	majiteľa	proprietar	majiteľ	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
proprietar	vlastníka	proprietar	vlastník	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
proprietar	majiteľ	proprietar	majiteľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
proprietar	majiteľka	proprietar	majiteľka	N;INDF;MASC;SG	N;NOM;FEM;SG
proprietar	vlastník	proprietar	vlastník	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
proprietar	vlastníkom	proprietar	vlastník	N;INDF;MASC;SG	N;ANIM;INS;MASC;SG
proprietar	domáci	proprietar	domáci	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
misiuni	pridelenia	misiune	pridelenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
misiuni	úlohy	misiune	úloha	N;INDF;FEM;PL	N;NOM;FEM;PL
misiuni	misií	misiune	misia	N;INDF;FEM;PL	N;GEN;FEM;PL
misiuni	misie	misiune	misia	N;INDF;FEM;PL	N;NOM;FEM;PL
misiuni	poslania	misiune	poslanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
mix	mix	mix	mix	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
mix	zmes	mix	zmes	N;INDF;MASC;SG	N;NOM;FEM;SG
suferă	trpia	suferi	trpia	V;IND;3;PRS;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN
suferă	trpieť	suferi	trpieť	V;IND;3;PRS;FIN	V;IPFV;POS;NFIN
player	player	player	player	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
player	hráča	player	hráča	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
player	hráč	player	hráč	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
player	prehrávač	player	prehrávač	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
târguri	veľtrhoch	târg	veľtrh	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
conflicte	konflikty	conflict	konflikt	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
conflicte	konfliktov	conflict	konflikt	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
conflicte	konflikty	conflict	konflikt	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
olandez	holandská	olandez	holandský	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
olandez	holandské	olandez	holandský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
olandez	holandskej	olandez	holandský	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
olandez	holandský	olandez	holandský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
alternativ	striedavo	alternativ	striedavo	ADV	ADV
arhiepiscop	arcibiskup	arhiepiscop	arcibiskup	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
disponibil	dostupný	disponibil	dostupný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
disponibil	dostupná	disponibil	dostupný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
disponibil	dostupné	disponibil	dostupný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
timpuri	krát	timp	krát	N;INDF;FEM;PL	N;NOM;MASC;PL
timpuri	časy	timp	čas	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
străin	mimozemské	străin	mimozemský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
străin	cudzí	străin	cudzí	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
străin	cudzie	străin	cudzí	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
străin	zahraničný	străin	zahraničný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
străin	zahraničné	străin	zahraničný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
străin	cudzí	străin	cudzí	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
străin	zahraničnej	străin	zahraničný	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
moon	mesiaca	moon	mesiac	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
moon	mesiaci	moon	mesiac	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
moon	mesiac	moon	mesiac	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
suedez	švédske	suedez	švédsky	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
suedez	švédsky	suedez	švédsky	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
victorii	výhry	victorie	výhra	N;INDF;FEM;PL	N;NOM;FEM;PL
victorii	víťazstvá	victorie	víťazstvo	N;INDF;FEM;PL	N;NOM;NEUT;PL
inventat	vymyslený	inventa	vymyslený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
venus	venuša	venu	venuša	N;INDF;MASC;SG	N;NOM;FEM;SG
over	konec	over	konec	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
aparat	prístroj	aparat	prístroj	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
filosof	filozof	filosof	filozof	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ars	spálil	arde	spáliť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
ars	spálil	arde	spáliť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
ars	zhorel	arde	zhorieť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
ascuns	ukryté	ascuns	ukrytý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ascuns	skrytý	ascuns	skrytý	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
ascuns	skrytá	ascuns	skrytý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ascuns	skryté	ascuns	skrytý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
crime	zločiny	crimă	zločin	N;INDF;FEM;PL	N;NOM;FEM;PL
crime	vrážd	crimă	vráždo	N;INDF;FEM;PL	N;GEN;FEM;PL
crime	vraždy	crimă	vražda	N;INDF;FEM;PL	N;NOM;FEM;PL
test	test	test	test	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
test	skúška	test	skúška	N;INDF;MASC;SG	N;NOM;FEM;SG
test	skúške	test	skúška	N;INDF;MASC;SG	N;DAT;FEM;SG
simultan	simultánne	simultan	simultánne	ADV	ADV
simultan	zároveň	simultan	zároveň	ADV	ADV
simultan	simultánne	simultan	simultánne	ADV	ADV
simultan	súčasne	simultan	súčasne	ADV	ADV
simultan	súbežne	simultan	súbežne	ADV	ADV
menține	udržiavať	menține	udržiavať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
menține	zachovať	menține	zachovať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
profund	hlboko	profund	hlboko	ADV	ADV
profund	hlboko	profund	hlboko	ADV	ADV
spațiale	priestorových	spațial	priestorový	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
administrat	podávaná	administrat	podávaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
administrat	podaná	administrat	podaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
grant	dotácia	grant	dotácia	N;INDF;MASC;SG	N;NOM;FEM;SG
grant	grant	grant	grant	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
portret	portrét	portret	portrét	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
instalat	nainštalovaný	instala	nainštalovaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
instalat	nainštalované	instala	nainštalovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
instalat	inštalované	instala	inštalovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
etnice	etnických	etnic	etnický	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
coloane	stĺpce	coloană	stĺpec	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
coloane	stĺpy	coloană	stĺp	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
caracterizează	charakterizovať	caracteriza	charakterizovať	V;IND;3;PRS;FIN	V;IPFV;POS;NFIN
empire	ríša	empire	ríša	N;INDF;MASC;SG	N;NOM;FEM;SG
empire	impérium	empire	impérium	N;INDF;MASC;SG	N;NOM;NEUT;SG
empire	ríši	empire	ríš	N;INDF;MASC;SG	N;DAT;FEM;SG
mecanic	mechanické	mecanic	mechanický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
mecanic	mechanická	mecanic	mechanický	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
mecanic	mechanický	mecanic	mechanický	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
erou	hrdinom	erou	hrdina	N;INDF;MASC;SG	N;ANIM;INS;MASC;SG
erou	hrdinu	erou	hrdina	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
erou	hrdina	erou	hrdina	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
argument	argument	argument	argument	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
argument	argumentácia	argument	argumentácia	N;INDF;MASC;SG	N;NOM;FEM;SG
cercetători	výskumníkov	cercetător	výskumník	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
cercetători	výskumníci	cercetător	výskumník	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
cercetători	vedcami	cercetător	vedec	N;INDF;MASC;PL	N;ANIM;INS;MASC;PL
cercetători	vedci	cercetător	vedci	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
cercetători	vedcov	cercetător	vedec	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
conceput	projektované	conceput	projektovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
conceput	navrhnuté	conceput	navrhnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
conceput	konštruované	conceput	konštruovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
conceput	navrhnutá	conceput	navrhnutý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
conceput	navrhnutý	conceput	navrhnutý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
împrumut	úver	împrumut	úver	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
împrumut	pôžička	împrumut	pôžička	N;INDF;MASC;SG	N;NOM;FEM;SG
împrumut	pôžička	împrumut	pôžička	N;INDF;MASC;SG	N;NOM;FEM;SG
viitoare	nadchádzajúce	viitor	nadchádzajúci	ADJ;INDF;FEM	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
identificat	identifikovaná	identifica	identifikovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
identificat	identifikované	identifica	identifikovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
identificat	identifikovaný	identifica	identifikovaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
atrage	kreslí	atrage	kreslieť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
atrage	čerpá	atrage	čerpol	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
atrage	láka	atrage	láka	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
atrage	priťahuje	atrage	priťahovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
atrage	pritiahnuť	atrage	pritiahnuť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
atrage	prilákať	atrage	prilákať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
buget	rozpočet	buget	rozpočet	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
buget	rozpočtu	buget	rozpočet	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
recunoaște	rozoznať	recunoaște	rozoznať	V;IND;3;PRS;FIN	V;PFV;POS;NFIN
recunoaște	rozpoznať	recunoaște	rozpoznať	V;IND;3;PRS;FIN	V;PFV;POS;NFIN
recunoaște	uznávať	recunoaște	uznávať	V;IND;3;PRS;FIN	V;IPFV;POS;NFIN
recunoaște	rozpoznať	recunoaște	rozpoznať	V;IND;3;PRS;FIN	V;PFV;POS;NFIN
recunoaște	uznať	recunoaște	uznať	V;IND;3;PRS;FIN	V;PFV;POS;NFIN
recunoaște	priznáva	recunoaște	priznávať	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
recunoaște	pripúšťa	recunoaște	pripúšťať	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
recunoaște	uznáva	recunoaște	uznávať	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
rom	rom	rom	rom	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
rom	rumu	rom	rum	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
rom	rum	rom	rum	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
echivalent	rovnocenné	echivalent	rovnocenný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
echivalent	rovnocenná	echivalent	rovnocenný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
echivalent	ekvivalentná	echivalent	ekvivalentný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
echivalent	rovnocenný	echivalent	rovnocenný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
echivalent	ekvivalentné	echivalent	ekvivalentný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
temporar	prechodne	temporar	prechodne	ADV	ADV
temporar	dočasne	temporar	dočasne	ADV	ADV
temporar	dočasne	temporar	dočasne	ADV	ADV
lichid	tekutina	lichid	tekutina	N;INDF;MASC;SG	N;NOM;FEM;SG
lichid	kvapalina	lichid	kvapalina	N;INDF;MASC;SG	N;NOM;FEM;SG
lichid	kvapalina	lichid	kvapalina	N;INDF;MASC;SG	N;NOM;FEM;SG
lichid	tekutina	lichid	tekutina	N;INDF;MASC;SG	N;NOM;FEM;SG
schimba	zmeniť	schimba	zmeniť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
sezoane	sezón	sezon	sezón	N;INDF;FEM;PL	N;GEN;FEM;PL
culturi	plodiny	cultură	plodina	N;INDF;FEM;PL	N;NOM;FEM;PL
culturi	plodín	cultură	plodina	N;INDF;FEM;PL	N;GEN;FEM;PL
culturi	kultúr	cultură	kultúra	N;INDF;FEM;PL	N;GEN;FEM;PL
culturi	kultúry	cultură	kultúra	N;INDF;FEM;PL	N;NOM;FEM;PL
fan	ventilátor	fan	ventilátor	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
fan	fanúšik	fan	fanúšik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
fan	fanúšika	fan	fanúšika	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
criterii	kritéria	criteriu	kritérium	N;INDF;FEM;PL	N;NOM;NEUT;PL
criterii	kritériá	criteriu	kritérium	N;INDF;FEM;PL	N;NOM;NEUT;PL
încasări	výnosy	încasare	výnos	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
încasări	príjmy	încasare	príjmy	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
destinat	určené	destinat	určený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
destinat	zamýšľané	destinat	zamýšľaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
destinat	zamýšľaný	destinat	zamýšľaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
destinat	predurčený	destinat	predurčený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
povești	príbehov	poveste	príbeh	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
povești	príbehy	poveste	príbeh	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
povești	príspevky	poveste	príspevok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
povești	príbehov	poveste	príbeh	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
