den	la	den	él	PRO;DEF;MASC+FEM;SG	PRO;ACC;FEM;SG;3
act	ley	act	ley	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
act	acta	act	acta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
act	acto	act	acto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
lik	cadaver	lik	cadaver	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
lik	cadáver	lik	cadáver	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sprida	difundiendo	sprida	difundir	V;IMP;NFIN;ACT	V;V.MSDR
sprida	difundir	sprida	difundir	V;IMP;NFIN;ACT	V;NFIN
sprida	difundir	sprida	difundir	V;IMP;NFIN;ACT	V;NFIN
sprida	difundir	sprida	difundir	V;IMP;NFIN;ACT	V;NFIN
sprida	difundan	sprida	difundar	V;IMP;NFIN;ACT	V;IMP;PL;3;FIN
nana	nana	nana	nanar	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
corporation	corporación	corporation	corporación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
corporation	corporation	corporation	corporation	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
serbiska	serbio	serbisk	serbio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
serbiska	serbio	serbisk	serbio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tävla	competir	tävla	competir	V;IMP;FIN;ACT	V;NFIN
svärd	espada	svärd	espada	N;NOM;INDF;NEUT;SG	N;FEM;SG
svärd	espada	svärd	espada	N;NOM;INDF;NEUT;SG	N;FEM;SG
främre	frontal	främra	frontal	ADJ;NOM;CMPR	ADJ;SG
främre	frontal	främra	frontal	ADJ;NOM;CMPR	ADJ;SG
främre	frontales	främra	frontal	ADJ;NOM;CMPR	ADJ;PL
dryopteris	dryopteris	dryopteri	dryopteris	N;NOM;INDF;MASC+FEM;SG	N
viken	golfo	viken	golfo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
viken	abismo	viken	abismo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
viken	bahía	viken	bahía	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
lille	lille	liten	lille	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
butiker	tiendas	butik	tienda	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
butiker	comercios	butik	comercio	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
butiker	almacenes	butik	almacén	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
butiker	tiendas	butik	tienda	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
butiker	comercios	butik	comercio	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
säker	seguro	säker	seguro	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
säker	segura	säker	seguro	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
säker	seguro	säker	seguro	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
säker	asegurado	säker	asegurado	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG;V.PTCP
säker	segura	säker	seguro	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
bei	bei	bei	bei	N;NOM;INDF;NEUT;SG	N;MASC;SG
båt	barca	båt	barca	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
båt	barco	båt	barco	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
båt	embarcación	båt	embarcación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
båt	bote	båt	bote	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
båt	lancha	båt	lancha	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
engagemang	interacción	engagemang	interacción	N;NOM;INDF;NEUT;SG	N;FEM;SG
engagemang	compromiso	engagemang	compromiso	N;NOM;INDF;NEUT;SG	N;MASC;SG
engagemang	compromiso	engagemang	compromiso	N;NOM;INDF;NEUT;SG	N;MASC;SG
engagemang	implicación	engagemang	implicación	N;NOM;INDF;NEUT;SG	N;FEM;SG
engagemang	participación	engagemang	participación	N;NOM;INDF;NEUT;SG	N;FEM;SG
engagemang	dedicación	engagemang	dedicación	N;NOM;INDF;NEUT;SG	N;FEM;SG
engagemang	dedicatoria	engagemang	dedicatoria	N;NOM;INDF;NEUT;SG	N;FEM;SG
galium	galium	galium	galium	N;NOM;INDF;MASC+FEM;SG	N
mekaniska	mecánicos	mekanisk	mecánico	ADJ;NOM;PL	ADJ;MASC;PL
mekaniska	mecánicas	mekanisk	mecánico	ADJ;NOM;PL	ADJ;FEM;PL
foster	foster	fost	foster	N;NOM;INDF;NEUT;SG	N;SG
foster	feto	fost	feto	N;NOM;INDF;NEUT;SG	N;MASC;SG
biträdande	asistente	biträdande	asistente	N;NOM;INDF;NEUT;SG	N;SG
biträdande	ayudante	biträdande	ayudante	N;NOM;INDF;NEUT;SG	N;SG
biträdande	adjunto	biträdande	adjunto	N;NOM;INDF;NEUT;SG	N;MASC;SG
biträdande	ayudante	biträdande	ayudante	N;NOM;INDF;NEUT;SG	N;SG
biträdande	diputado	biträdande	diputado	N;NOM;INDF;NEUT;SG	N;MASC;SG
förhållandet	parentesco	förhållande	parentesco	N;NOM;DEF;NEUT;SG	N;MASC;SG
förhållandet	relación	förhållande	relación	N;NOM;DEF;NEUT;SG	N;FEM;SG
förhållandet	relacion	förhållande	relacion	N;NOM;DEF;NEUT;SG	N;FEM;SG
normal	normal	normal	normal	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
kommersiella	comerciales	kommersiell	comercial	ADJ;NOM;PL	ADJ;PL
varade	duraron	vara	durar	V;IND;PST;FIN;ACT	V;IND;PL;3;PST;FIN
varade	duró	vara	durar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
försvinner	desapareciendo	försvinna	desaparecer	V;IND;PRS;FIN;ACT	V;V.MSDR
försvinner	desaparece	försvinna	desaparecer	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
försvinner	desaparecer	försvinna	desaparecer	V;IND;PRS;FIN;ACT	V;NFIN
försvinner	desapareciendo	försvinna	desaparecer	V;IND;PRS;FIN;ACT	V;V.MSDR
försvinner	desaparecer	försvinna	desaparecer	V;IND;PRS;FIN;ACT	V;NFIN
försvinner	desaparece	försvinna	desaparecer	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
försvinner	desaparecen	försvinna	desaparecer	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
misstag	equivocación	misstag	equivocación	N;NOM;INDF;NEUT;SG	N;FEM;SG
misstag	error	misstag	error	N;NOM;INDF;NEUT;SG	N;MASC;SG
bidrar	contribuir	bidra	contribuir	V;IND;PRS;FIN;ACT	V;NFIN
bidrar	contribuyendo	bidra	contribuir	V;IND;PRS;FIN;ACT	V;V.MSDR
bidrar	aportando	bidra	aportar	V;IND;PRS;FIN;ACT	V;V.MSDR
bidrar	contribuye	bidra	contribuir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
transport	transporte	transport	transporte	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
transport	transportación	transport	transportación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
transport	transporte	transport	transporte	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
förut	antes	förut	antes	ADV	ADV
stjärnan	estrella	stjärna	estrella	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
stjärnan	star	stjärna	star	N;NOM;DEF;MASC+FEM;SG	N
utländsk	extranjera	utländsk	extranjero	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
radering	supresión	radering	supresión	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
katolsk	católico	katolsk	católico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
katolsk	católica	katolsk	católico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
hört	escuchado	höra	escuchar	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
hört	oído	höra	oír	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
dött	muerta	döda	muerto	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
dött	muerto	döda	muerto	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
gas	gasolina	ga	gasolina	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
gas	gas	ga	gas	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
berömd	famosa	berömd	famoso	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG
berömd	famoso	berömd	famoso	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG
samlingen	colección	samling	colección	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
samlingen	coleccion	samling	coleccionar	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
inspiration	inspiración	inspiration	inspiración	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
framtid	futuro	framtid	futuro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
framtid	future	framtid	future	N;NOM;INDF;MASC+FEM;SG	N
framtid	porvenir	framtid	porvenir	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
koppling	acoplamiento	koppling	acoplamiento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
koppling	embrague	koppling	embrague	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
koppling	conexion	koppling	conexion	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
koppling	conexión	koppling	conexión	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
koppling	vinculación	koppling	vinculación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
institut	institute	institut	institute	N;NOM;INDF;NEUT;SG	N;MASC;SG
institut	instituto	institut	instituto	N;NOM;INDF;NEUT;SG	N;MASC;SG
institut	institut	institut	institut	N;NOM;INDF;NEUT;SG	N;MASC;SG
resurser	recursos	resurs	recurso	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
flod	rio	flod	rio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
flod	río	flod	río	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kommunikation	comunicacion	kommunikation	comunicacion	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kommunikation	comunicación	kommunikation	comunicación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kommunikation	comunicacion	kommunikation	comunicacion	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kommunikation	comunicación	kommunikation	comunicación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
äldste	anciano	gammal	anciano	N;SG	N;MASC;SG
äldste	elder	gammal	elder	N;SG	N;MASC;SG
gator	calles	gata	calle	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
dramatiska	dramáticos	dramatisk	dramático	ADJ;NOM;PL	ADJ;MASC;PL
dramatiska	dramáticas	dramatisk	dramático	ADJ;NOM;PL	ADJ;FEM;PL
växa	crecer	växa	crecer	V;IMP;FIN;ACT	V;NFIN
brasiliensis	brasiliensis	brasiliensis	brasiliensis	N;NOM;INDF;MASC+FEM;SG	N
budget	presupuesto	budget	presupuesto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tusentals	millares	tusental	millar	N;GEN;INDF;NEUT;PL	N;MASC;PL
producerar	producen	producera	producir	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
producerar	producir	producera	producir	V;IND;PRS;FIN;ACT	V;NFIN
producerar	producir	producera	producir	V;IND;PRS;FIN;ACT	V;NFIN
producerar	produciendo	producera	producir	V;IND;PRS;FIN;ACT	V;V.MSDR
producerar	produce	producera	producir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
studerat	estudiado	studera	estudiar	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
buck	buck	buck	buck	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
masters	máster	mast	máster	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
producerat	producido	producerad	producido	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
producerat	producida	producerad	producido	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
sända	enviar	sända	enviar	V;IMP;FIN;ACT	V;NFIN
sända	envíe	sända	enviar	V;IMP;FIN;ACT	V;IMP;SG;3;FIN
sända	mandar	sända	mandar	V;IMP;FIN;ACT	V;NFIN
typiska	típicas	typisk	típico	ADJ;NOM;PL	ADJ;FEM;PL
typiska	típicos	typisk	típico	ADJ;NOM;PL	ADJ;MASC;PL
kiss	orina	kiss	orina	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kiss	pis	kiss	pis	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kiss	beso	kiss	beso	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kiss	kiss	kiss	kiss	N;NOM;INDF;MASC+FEM;SG	N
ram	framework	ram	framework	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ram	bastidor	ram	bastidor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ram	marco	ram	marco	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ram	frame	ram	frame	N;NOM;INDF;MASC+FEM;SG	N;SG
ram	ram	ram	ram	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ram	rama	ram	rama	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ram	carnero	ram	carnero	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
utformning	concepción	utformning	concepción	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
utformning	diseño	utformning	diseño	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tekniken	tecnica	teknik	tecnicar	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
tekniken	técnica	teknik	técnica	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
tekniken	tecnologia	teknik	tecnologia	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
tekniken	tecnología	teknik	tecnología	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
want	want	want	want	N;NOM;INDF;MASC+FEM;SG	N
vetenskaplig	científico	vetenskaplig	científico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
vetenskaplig	científica	vetenskaplig	científico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
funktionen	función	funktion	función	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
funktionen	característica	funktion	característica	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
funktionen	rasgo	funktion	rasgo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
funktionen	largometraje	funktion	largometraje	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
samtal	conversación	samtal	conversación	N;NOM;INDF;NEUT;SG	N;FEM;SG
byttes	cambió	byta	cambiar	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
bryter	rompe	bryta	romper	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
bryter	rompiendo	bryta	romper	V;IND;PRS;FIN;ACT	V;V.MSDR
bryter	romper	bryta	romper	V;IND;PRS;FIN;ACT	V;NFIN
järnvägsstation	estacion	järnvägsstation	estacion	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
järnvägsstation	estación	järnvägsstation	estación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
celler	células	cell	célula	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
celler	celdas	cell	celda	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
kommittén	comisión	kommitté	comisión	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
kommittén	comite	kommitté	comite	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
kommittén	comité	kommitté	comité	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
kvällen	noche	kväll	noche	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
kvällen	velada	kväll	velado	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
figur	figura	figur	figura	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
figur	cifra	figur	cifra	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
blått	blue	blå	blue	N;NOM;INDF;NEUT;SG	N
utbildad	educado	utbilda	educar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
utbildad	educada	utbilda	educado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
utbildad	entrenado	utbilda	entrenado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
utbildad	entrenada	utbilda	entrenado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
utbildad	capacitado	utbilda	capacitado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
demokrati	democracia	demokrati	democracia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
införa	introduciendo	införa	introducir	V;IMP;FIN;ACT	V;V.MSDR
införa	presentando	införa	presentar	V;IMP;FIN;ACT	V;V.MSDR
införa	imponer	införa	imponer	V;IMP;FIN;ACT	V;NFIN
införa	impongan	införa	imponer	V;IMP;FIN;ACT	V;IMP;PL;3;FIN
införa	imponga	införa	imponer	V;IMP;FIN;ACT	V;IMP;SG;3;FIN
införa	introducir	införa	introducir	V;IMP;FIN;ACT	V;NFIN
inhemska	nativas	inhemsk	nativo	ADJ;NOM;PL	ADJ;FEM;PL
inhemska	domésticas	inhemsk	doméstico	ADJ;NOM;PL	ADJ;FEM;PL
inhemska	domésticos	inhemsk	doméstico	ADJ;NOM;PL	ADJ;MASC;PL
storleken	size	storlek	sizar	N;NOM;DEF;MASC+FEM;SG	N
storleken	talla	storlek	talla	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
storleken	tamaño	storlek	tamaño	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
habitat	hábitats	habitad	hábitat	N;NOM;INDF;NEUT;PL	N;MASC;PL
habitat	habitats	habitad	habitat	N;NOM;INDF;NEUT;PL	N;MASC;PL
habitat	hábitats	habitad	hábitat	N;NOM;INDF;NEUT;PL	N;MASC;PL
kvinnlig	femenina	kvinnlig	femenino	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
kvinnlig	femenino	kvinnlig	femenino	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
sällsynt	rara	sällsynt	raro	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
sällsynt	raro	sällsynt	raro	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
hundar	perros	hund	perro	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
direkta	directos	direkt	directo	ADJ;NOM;PL	ADJ;MASC;PL
direkta	directas	direkt	directo	ADJ;NOM;PL	ADJ;FEM;PL
split	split	splita	split	N;NOM;INDF;NEUT;SG	N;MASC;SG
delad	compartida	delad	compartido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
delad	compartido	delad	compartido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
delad	dividida	delad	dividido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
delad	dividido	delad	dividido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
delad	dividida	delad	dividido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
kvarvarande	restante	kvarvarande	restante	ADJ;NOM	ADJ;SG
kvarvarande	restantes	kvarvarande	restante	ADJ;NOM	ADJ;PL
kvarvarande	residual	kvarvarande	residual	ADJ;NOM	ADJ;SG
kvarvarande	residuales	kvarvarande	residual	ADJ;NOM	ADJ;PL
hawaii	hawái	hawaii	hawái	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hawaii	hawaii	hawaii	hawaii	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hawaii	hawai	hawaii	hawai	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
days	days	days	day	N;NOM;INDF;NEUT;SG	N
niger	níger	niga	níger	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
farfar	abuelo	farfar	abuelo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
farfar	abuelito	farfar	abuelito	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
farfar	abuelo	farfar	abuelo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
farfar	abuelito	farfar	abuelito	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
farfar	abuelo	farfar	abuelo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
punkter	puntos	punkt	punto	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
punkter	puntos	punkt	punto	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
punkter	points	punkt	point	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
blanc	blanc	blanc	blanc	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
avdelningen	departamento	avdelning	departamento	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
maken	marido	make	marido	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
maken	esposo	make	esposo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
maken	esposito	make	esposito	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
maken	esposo	make	esposo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
azur	azur	azur	azur	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
läste	lea	läsa	leer	V;IMP;FIN;ACT	V;IMP;SG;3;FIN
läste	leer	läsa	leer	V;IMP;FIN;ACT	V;NFIN
typiskt	típico	typisk	típico	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
typiskt	típica	typisk	típico	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
diamond	diamond	diamond	diamond	N;NOM;INDF;MASC+FEM;SG	N
diamond	diamante	diamond	diamante	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
fips	fips	fips	fip	N;NOM;INDF;MASC+FEM;SG	N
gädda	lucio	gädda	lucio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
gädda	pike	gädda	pike	N;NOM;INDF;MASC+FEM;SG	N
kännetecknas	caracterizó	känneteckna	caracterizar	V;IND;NFIN;PASS	V;IND;SG;3;PST;FIN
kännetecknas	caracterizó	känneteckna	caracterizar	V;IND;NFIN;PASS	V;IND;SG;3;PST;FIN
nödvändigt	necesaria	nödvändig	necesario	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
nödvändigt	necesario	nödvändig	necesario	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
konstant	constantemente	konstant	constantemente	ADV	ADV
palma	palma	palma	palma	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
aktivitet	actividad	aktivitet	actividad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
forster	forster	forst	forster	N;NOM;INDF;MASC+FEM;SG	N
emellan	entre	emellan	entre	ADP	ADP
anmälan	reporte	anmälan	reportar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
anmälan	denuncia	anmälan	denuncia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
anmälan	informe	anmälan	informe	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
anmälan	notificación	anmälan	notificación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
charente	charente	charente	charente	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tidskrifter	diarios	tidskrift	diario	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
tidskrifter	revistas	tidskrift	revista	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
tidskrifter	cargadores	tidskrift	cargador	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
tidskrifter	revistas	tidskrift	revista	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
regementet	regimiento	regemente	regimiento	N;NOM;DEF;NEUT;SG	N;MASC;SG
bennett	bennett	benneda	bennett	N;NOM;DEF;NEUT;SG	N;SG
gratis	libres	gratis	libre	ADJ;NOM	ADJ;PL
gratis	libre	gratis	libre	ADJ;NOM	ADJ;SG
gratis	gratuito	gratis	gratuito	ADJ;NOM	ADJ;MASC;SG
kapitel	capitulo	kapitel	capitular	N;NOM;INDF;NEUT;SG	N;MASC;SG
kapitel	capítulo	kapitel	capítulo	N;NOM;INDF;NEUT;SG	N;MASC;SG
längden	eslora	längd	eslora	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
längden	longitud	längd	longitud	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
bestämma	decidir	bestämma	decidir	V;NFIN;ACT	V;NFIN
bestämma	decida	bestämma	decidir	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
bestämma	decidan	bestämma	decidir	V;NFIN;ACT	V;IMP;PL;3;FIN
bestämma	decide	bestämma	decidir	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
bestämma	deciden	bestämma	decidir	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
försvaret	defensa	försvar	defensa	N;NOM;DEF;NEUT;SG	N;SG
försvaret	defensa	försvar	defensa	N;NOM;DEF;NEUT;SG	N;SG
campo	campo	campo	campo	N;NOM;INDF;NEUT;SG	N;MASC;SG
galleri	galería	galleri	galería	N;NOM;INDF;NEUT;SG	N;FEM;SG
galleri	galeria	galleri	galeria	N;NOM;INDF;NEUT;SG	N;FEM;SG
dioscorea	dioscorea	dioscor	dioscorea	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kontakter	contactos	kontakt	contacto	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
chans	casualidad	chans	casualidad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
chans	chance	chans	chance	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
chans	oportunidad	chans	oportunidad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
galicien	galicia	galicien	galicia	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
uppenbart	aparente	uppenbar	aparente	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
uppenbart	obvio	uppenbar	obvio	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
uppenbart	obvia	uppenbar	obvia	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
uppenbart	evidente	uppenbar	evidente	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
kristendomen	cristiandad	kristendom	cristiandad	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
kristendomen	cristianismo	kristendom	cristianismo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
earth	earth	earth	earth	N;NOM;INDF;MASC+FEM;SG	N
earth	tierra	earth	tierra	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kors	cruz	kors	cruz	N;NOM;INDF;NEUT;SG	N;FEM;SG
kors	cross	kors	cross	N;NOM;INDF;NEUT;SG	N
kors	cruce	kors	cruce	N;NOM;INDF;NEUT;SG	N;MASC;SG
offentligt	públicamente	offentlig	públicamente	ADV	ADV
debatten	debate	debatt	debate	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
