この	ovo	この	ovaj	DET	DET;NOM;NEUT;SG
精度	točnost	精度	točnost	N	N;NOM;FEM;SG
精度	preciznost	精度	preciznost	N	N;NOM;FEM;SG
裁判官	sudac	裁判官	sudac	N	N;NOM;MASC;SG
裁判官	suci	裁判官	sudac	N	N;NOM;MASC;PL
裁判官	sudije	裁判官	sudija	N	N;NOM;FEM;PL
裁判官	žiri	裁判官	žiri	N	N;NOM;MASC;SG
裁判官	suce	裁判官	sudac	N	N;ACC;MASC;PL
ペース	tempo	ペース	tempo	N	N;NOM;MASC;SG
系図	genealogija	系図	genealogija	N	N;NOM;FEM;SG
チーム	suigrač	チーム	suigrač	N	N;NOM;MASC;SG
チーム	suigrači	チーム	suigrač	N	N;NOM;MASC;PL
チーム	kolegice	チーム	kolegice	N	N;NOM;FEM;PL
ベッド	kreveti	ベッド	krevet	N	N;NOM;MASC;PL
ベッド	postelje	ベッド	postelje	N	N;NOM;FEM;PL
ベッド	kreveta	ベッド	krevet	N	N;GEN;MASC;SG
ベッド	krevet	ベッド	krevet	N	N;NOM;MASC;SG
ブリス	blaženstvo	ブリス	blaženstvo	N	N;NOM;NEUT;SG
参考	bibliografija	参考	bibliografija	N	N;NOM;FEM;SG
参考	preporuke	参考	preporuka	N	N;NOM;FEM;PL
参考	reference	参考	referenca	N	N;NOM;FEM;PL
魔法	čarobnjak	魔法	čarobnjak	N	N;NOM;MASC;SG
錬金術	alkemičar	錬金術	alkemičar	N	N;NOM;MASC;SG
錬金術	alkemija	錬金術	alkemija	N	N;NOM;FEM;SG
忠実	vjerna	忠実	vjeran	ADJ	ADJ;NOM;DEF;FEM;SG
忠実	vjeran	忠実	vjeran	ADJ	ADJ;NOM;MASC;SG
忠実	vjerni	忠実	vjeran	ADJ	ADJ;NOM;DEF;MASC;PL
地面	tlo	地面	tlo	N	N;NOM;NEUT;SG
ビタミン	vitamina	ビタミン	vitamin	N	N;GEN;MASC;SG
ビタミン	vitamin	ビタミン	vitamin	N	N;NOM;MASC;SG
ビタミン	vitamini	ビタミン	vitamin	N	N;NOM;MASC;PL
ビタミン	vitamine	ビタミン	vitamin	N	N;ACC;MASC;PL
ビタミン	vitamini	ビタミン	vitamin	N	N;NOM;MASC;PL
放射	zračenje	放射	zračenje	N	N;NOM;NEUT;SG
放射	radijacije	放射	radijacija	N	N;NOM;FEM;PL
放射	radijacija	放射	radijacija	N	N;NOM;FEM;SG
助言	savjetovati	助言	savjetovati	V	V;NFIN
索引	indeks	索引	indeks	N	N;NOM;MASC;SG
速報	lomi	速報	lom	V	V;IND;SG;3;PRS;FIN
シーク	šeik	シーク	šeik	N	N;NOM;MASC;SG
葬儀	sprovod	葬儀	sprovod	N	N;NOM;MASC;SG
葬儀	pokop	葬儀	pokop	N	N;NOM;MASC;SG
葬儀	sahrana	葬儀	sahran	N	N;NOM;FEM;SG
葬儀	pogreb	葬儀	pogreb	N	N;NOM;MASC;SG
葬儀	sahrane	葬儀	sahrana	N	N;NOM;FEM;PL
ターゲット	ciljanje	ターゲット	ciljanje	N	N;NOM;NEUT;SG
ターゲット	cilj	ターゲット	cilj	N	N;NOM;MASC;SG
ターゲット	meta	ターゲット	meto	N	N;NOM;FEM;SG
ターゲット	mete	ターゲット	meti	N	N;NOM;FEM;PL
テクノ	tehno	テクノ	tehno	N	N;NOM;MASC;SG
ヒップ	hip	ヒップ	hop	N	N;NOM;MASC;SG
気圧	pritisak	気圧	pritisak	N	N;NOM;MASC;SG
気圧	tlak	気圧	tlak	N	N;NOM;MASC;SG
筋肉	mišići	筋肉	mišić	N	N;NOM;MASC;PL
筋肉	mišiće	筋肉	mišić	N	N;ACC;MASC;PL
筋肉	mišići	筋肉	mišić	N	N;NOM;MASC;PL
筋肉	mišić	筋肉	mišić	N	N;NOM;MASC;SG
筋肉	mišića	筋肉	mišić	N	N;NOM;NEUT;SG
バッテリー	baterija	バッテリー	baterija	N	N;NOM;FEM;SG
バッテリー	baterije	バッテリー	baterija	N	N;NOM;FEM;PL
楽園	raja	楽園	raj	N	N;GEN;MASC;SG
楽園	raj	楽園	raj	N	N;NOM;MASC;SG
楽園	paradise	楽園	paradis	N	N;NOM;MASC;SG
カンファレンス	konferencije	カンファレンス	konferencija	N	N;NOM;FEM;PL
カンファレンス	konferencija	カンファレンス	konferencija	N	N;NOM;FEM;SG
カンファレンス	konferenciji	カンファレンス	konferencija	N	N;DAT;FEM;SG
対称	simetriju	対称	simetrija	N	N;ACC;FEM;SG
パイプ	cijev	パイプ	cijev	N	N;NOM;FEM;SG
パイプ	cijevi	パイプ	cijev	N	N;NOM;FEM;PL
パイプ	cijevi	パイプ	cijev	N	N;NOM;FEM;PL
因子	čimbenik	因子	čimbenik	N	N;NOM;MASC;SG
因子	faktor	因子	faktor	N	N;NOM;MASC;SG
クラッシュ	zaljubljenost	クラッシュ	zaljubljenost	N	N;NOM;FEM;SG
クラッシュ	simpatija	クラッシュ	simpatija	N	N;NOM;FEM;SG
クラッシュ	pad	クラッシュ	pad	N	N;NOM;MASC;SG
クラッシュ	sudar	クラッシュ	sudar	N	N;NOM;MASC;SG
トレーナー	trener	トレーナー	trener	N	N;NOM;MASC;SG
写像	mapiranje	写像	mapiranje	N	N;NOM;NEUT;SG
引き分け	nacrtati	引き分け	nacrtati	V	V;NFIN
信者	vjernici	信者	vjernik	N	N;NOM;MASC;PL
ドラマー	bubnjar	ドラマー	bubnjar	N	N;NOM;MASC;SG
ドラマー	bubnjara	ドラマー	bubnjara	N	N;ANIM;ACC;MASC;SG
園芸	vrtlarstvo	園芸	vrtlarstvo	N	N;NOM;NEUT;SG
十五	petnaest	十五	petnaest	NUM	NUM
ガソリン	benzin	ガソリン	benzin	N	N;NOM;MASC;SG
ガソリン	benzina	ガソリン	benzin	N	N;GEN;MASC;SG
ガソリン	benzin	ガソリン	benzin	N	N;NOM;MASC;SG
マスターズ	masters	マスターズ	masters	N	N;NOM;MASC;SG
マスターズ	gazde	マスターズ	gazda	N	N;NOM;MASC;PL
マスターズ	gospodari	マスターズ	gospodar	N	N;NOM;MASC;PL
マスターズ	majstori	マスターズ	majstor	N	N;NOM;MASC;PL
係数	koeficijent	係数	koeficijent	N	N;NOM;MASC;SG
係数	koeficijenata	係数	koeficijent	N	N;GEN;MASC;PL
係数	čimbenik	係数	čimbenik	N	N;NOM;MASC;SG
係数	faktor	係数	faktor	N	N;NOM;MASC;SG
読書	čitam	読書	čitati	V	V;IND;SG;1;PRS;FIN
読書	čita	読書	čitati	V	V;IND;SG;3;PRS;FIN
トランペット	trube	トランペット	truba	N	N;NOM;FEM;PL
トランペット	truba	トランペット	trubati	N	N;NOM;FEM;SG
トランペット	trubu	トランペット	truba	N	N;ACC;FEM;SG
いじめ	maltretiraju	いじめ	maltretirati	V	V;IND;PL;3;PRS;FIN
いじめ	maltretirali	いじめ	maltretirati	V	V;MASC;PL;PST;V.PTCP;ACT
テクノロジー	tehnologije	テクノロジー	tehnologija	N	N;NOM;FEM;PL
テクノロジー	tehnologija	テクノロジー	tehnologija	N	N;NOM;FEM;SG
パズル	slagalice	パズル	slagalica	N	N;NOM;FEM;PL
パズル	slagalica	パズル	slagalica	N	N;NOM;FEM;SG
パズル	zagonetka	パズル	zagonetak	N	N;NOM;FEM;SG
怪物	čudovište	怪物	čudovište	N	N;NOM;NEUT;SG
怪物	monstrum	怪物	monstrum	N	N;NOM;MASC;SG
延期	odgoditi	延期	odgoditi	V	V;NFIN
文法	gramatiku	文法	gramatika	N	N;ACC;FEM;SG
医者	liječnici	医者	liječnik	N	N;NOM;MASC;PL
医者	doktori	医者	doktor	N	N;NOM;MASC;PL
医者	doktore	医者	doktor	N	N;ACC;MASC;PL
医者	doktor	医者	doktor	N	N;NOM;MASC;SG
辞書	rječnici	辞書	rječnik	N	N;NOM;MASC;PL
辞書	rječnik	辞書	rječnik	N	N;NOM;MASC;SG
木材	drva	木材	drvo	N	N;NOM;NEUT;PL
木材	drvo	木材	drvo	N	N;NOM;NEUT;SG
個性	individualnost	個性	individualnost	N	N;NOM;FEM;SG
個性	osobnost	個性	osobnost	N	N;NOM;FEM;SG
個性	osobnosti	個性	osobnost	N	N;NOM;FEM;PL
個性	ličnost	個性	ličnost	N	N;NOM;FEM;SG
家屋	kuće	家屋	kuća	N	N;NOM;FEM;PL
ちょうど	samo	ちょうど	samo	ADV	ADV
ルビー	rubin	ルビー	rubin	N	N;NOM;MASC;SG
ストローク	potezi	ストローク	potez	N	N;NOM;MASC;PL
アプローチ	prilazi	アプローチ	prilaziti	V	V;IND;SG;3;PRS;FIN
農家	farmeri	農家	farmer	N	N;NOM;MASC;PL
農家	seljak	農家	seljak	N	N;NOM;MASC;SG
農家	farmer	農家	farmer	N	N;NOM;MASC;SG
セダン	sedan	セダン	sedan	N	N;NOM;MASC;SG
ナトリウム	natrij	ナトリウム	natrij	N	N;NOM;MASC;SG
持株	držanje	持株	držanje	N	N;NOM;NEUT;SG
持株	holding	持株	holding	N	N;NOM;MASC;SG
バリエーション	varijacije	バリエーション	varijacija	N	N;NOM;FEM;PL
バリエーション	varijacija	バリエーション	varijacija	N	N;NOM;FEM;SG
バリエーション	varijacije	バリエーション	varijacija	N	N;NOM;FEM;PL
親族	rodbina	親族	rodbina	N	N;NOM;FEM;SG
親族	rodbini	親族	rodbina	N	N;DAT;FEM;SG
親族	rođaci	親族	rođak	N	N;NOM;MASC;PL
親族	srodstvo	親族	srodstvo	N	N;NOM;NEUT;SG
届け	dostaviti	届ける	dostaviti	V	V;NFIN
届け	isporuči	届ける	isporučiti	V	V;IND;SG;3;PRS;FIN
届け	dostavi	届ける	dostava	V	V;IND;SG;3;PRS;FIN
情勢	situacije	情勢	situacija	N	N;NOM;FEM;PL
加算	dodajte	加算	dodati	V	V;IMP;PL;2;FIN
通知	primijetio	通知	primijetiti	V	V;MASC;SG;PST;V.PTCP;ACT
通知	obavijestite	通知	obavijestiti	V	V;IMP;PL;2;FIN
通知	obavijestiti	通知	obavijestiti	V	V;NFIN
通知	primijeti	通知	primijetiti	V	V;IND;SG;3;PRS;FIN
厩舎	štale	厩舎	štala	N	N;NOM;FEM;PL
不参加	odbijena	不参加	odbiti	ADJ	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
プライベート	private	プライベート	privati	N	N;NOM;MASC;SG
人質	taoci	人質	taok	N	N;NOM;MASC;PL
人質	talac	人質	talac	N	N;NOM;MASC;SG
人質	taoc	人質	taoc	N	N;NOM;MASC;SG
人質	taoci	人質	taok	N	N;NOM;MASC;PL
ロッド	rod	ロッド	rod	N	N;NOM;MASC;SG
ロッド	rode	ロッド	roditi	N	N;NOM;FEM;PL
楽しむ	uživajte	楽しむ	uživati	V	V;IMP;PL;2;FIN
焦点	fokus	焦点	fokus	N	N;NOM;MASC;SG
歩く	hodam	歩く	hodati	V	V;IND;SG;1;PRS;FIN
歩く	hodati	歩く	hodati	V	V;NFIN
歩く	hodaj	歩く	hodaj	V	V;IND;SG;2;PRS;FIN
ダッシュ	dash	ダッシュ	dash	N	N;NOM;MASC;SG
ダッシュ	crtica	ダッシュ	crtica	N	N;NOM;FEM;SG
魔術	čarobnjaštvo	魔術	čarobnjaštvo	N	N;NOM;NEUT;SG
ピッチ	bacanje	ピッチ	bacanje	N	N;NOM;NEUT;SG
サーバー	servera	サーバー	server	N	N;GEN;MASC;SG
サーバー	poslužitelj	サーバー	poslužitelj	N	N;NOM;MASC;SG
サーバー	server	サーバー	server	N	N;NOM;MASC;SG
ユニフォーム	pozornici	ユニフォーム	pozornica	N	N;DAT;FEM;SG
ユニフォーム	odore	ユニフォーム	odor	N	N;NOM;FEM;PL
ユニフォーム	uniforme	ユニフォーム	uniforma	N	N;NOM;FEM;PL
ユニフォーム	uniforma	ユニフォーム	uniforma	N	N;NOM;FEM;SG
ユニフォーム	uniforme	ユニフォーム	uniforma	N	N;NOM;FEM;PL
ユニフォーム	odora	ユニフォーム	odor	N	N;NOM;FEM;SG
ユニフォーム	uniformu	ユニフォーム	uniforma	N	N;ACC;FEM;SG
先住	autohtone	先住	autohton	N	N;NOM;FEM;PL
ファーム	farma	ファーム	farma	N	N;NOM;FEM;SG
ファーム	farmu	ファーム	farma	N	N;ACC;FEM;SG
ファーム	farme	ファーム	farma	N	N;NOM;FEM;PL
ファーム	farmi	ファーム	farma	N	N;DAT;FEM;SG
沿革	kronologija	沿革	kronologija	N	N;NOM;FEM;SG
沿革	povijest	沿革	povijest	N	N;NOM;FEM;SG
沿革	istorija	沿革	istorija	N	N;NOM;FEM;SG
聖人	svetac	聖人	svetac	N	N;NOM;MASC;SG
合う	odgovara	合う	odgovarati	V	V;IND;SG;3;PRS;FIN
合う	pristaje	合う	pristajati	V	V;IND;SG;3;PRS;FIN
合う	uklapa	合う	uklapa	V	V;IND;SG;3;PRS;FIN
合う	paše	合う	pašiti	V	V;IND;SG;3;PRS;FIN
野党	opozicija	野党	opozicija	N	N;NOM;FEM;SG
野党	oporba	野党	oporba	N	N;NOM;FEM;SG
野党	protivljenje	野党	protivljenje	N	N;NOM;NEUT;SG
測量	izmjere	測量	izmjera	N	N;NOM;FEM;PL
注文	naruči	注文	naručiti	V	V;IND;SG;3;PRS;FIN
気分	osjećaj	気分	osjećaj	N	N;NOM;MASC;SG
気分	raspoloženje	気分	raspoloženje	N	N;NOM;NEUT;SG
気分	raspoloženja	気分	raspoloženje	N	N;NOM;NEUT;PL
使者	izaslanik	使者	izaslanik	N	N;NOM;MASC;SG
シンガー	singer	シンガー	singer	N	N;NOM;MASC;SG
シンガー	pjevačica	シンガー	pjevačica	N	N;NOM;FEM;SG
シンガー	pjevač	シンガー	pjevač	N	N;NOM;MASC;SG
モニター	monitor	モニター	monitor	N	N;NOM;MASC;SG
適応	prilagodio	適応	prilagoditi	V	V;MASC;SG;PST;V.PTCP;ACT
適応	prilagodi	適応	prilagod	V	V;IND;SG;3;PRS;FIN
庶民	pučana	庶民	pučan	N	N;GEN;MASC;PL
擁護	braniti	擁護	braniti	V	V;NFIN
擁護	brani	擁護	braniti	V	V;IND;SG;3;PRS;FIN
チョコレート	čokolade	チョコレート	čokolad	N	N;NOM;FEM;PL
チョコレート	čokoladu	チョコレート	čokolad	N	N;ACC;FEM;SG
チョコレート	čokolada	チョコレート	čokolad	N	N;NOM;FEM;SG
青少年	tinejdžeri	青少年	tinejdžer	N	N;NOM;MASC;PL
エディション	izdanje	エディション	izdanje	N	N;NOM;NEUT;SG
エディション	izdanja	エディション	izdanje	N	N;NOM;NEUT;PL
レンジ	doseg	レンジ	doseg	N	N;NOM;MASC;SG
レンジ	raspon	レンジ	raspon	N	N;NOM;MASC;SG
レンジ	daljina	レンジ	daljina	N	N;NOM;FEM;SG
レンジ	dometu	レンジ	domet	N	N;DAT;MASC;SG
野望	ambicija	野望	ambicija	N	N;NOM;FEM;SG
野望	ambiciju	野望	ambicija	N	N;ACC;FEM;SG
野望	ambicije	野望	ambicija	N	N;NOM;FEM;PL
ワニ	krokodila	ワニ	krokoditi	N	N;ACC;MASC;SG
ワニ	krokodil	ワニ	krokodil	N	N;NOM;MASC;SG
年表	kronologija	年表	kronologija	N	N;NOM;FEM;SG
差し替え	zamjenjuje	差し替える	zamjenjivati	V	V;IND;SG;3;PRS;FIN
リッチ	ricci	リッチ	ricac	N	N;NOM;FEM;SG
バッファ	tampon	バッファ	tampon	N	N;NOM;MASC;SG
愛する	voljeti	愛する	voljeti	V	V;NFIN
記念碑	spomen	記念碑	spomen	N	N;NOM;MASC;SG
記念碑	spomenike	記念碑	spomenik	N	N;ACC;MASC;PL
記念碑	spomenika	記念碑	spomenik	N	N;ACC;MASC;SG
記念碑	spomenici	記念碑	spomenik	N	N;NOM;MASC;PL
記念碑	spomenik	記念碑	spomenik	N	N;NOM;MASC;SG
アベニュー	avenije	アベニュー	avenija	N	N;NOM;FEM;PL
アベニュー	avenue	アベニュー	avenue	N	N;NOM;MASC;SG
アベニュー	avenija	アベニュー	avenija	N	N;NOM;FEM;SG
ワード	riječ	ワード	riječ	N	N;NOM;FEM;SG
ワード	rijec	ワード	rijec	N	N;NOM;FEM;SG
難民	izbjeglica	難民	izbjeglica	N	N;GEN;MASC;PL
難民	izbjeglica	難民	izbjeglica	N	N;GEN;MASC;PL
難民	izbjeglice	難民	izbjeglica	N	N;NOM;MASC;PL
予言	prorekao	予言	proreći	V	V;MASC;SG;PST;V.PTCP;ACT
予言	predvidio	予言	predvidjeti	V	V;MASC;SG;PST;V.PTCP;ACT
デバイス	uređaj	デバイス	uređaj	N	N;NOM;MASC;SG
デバイス	uređaje	デバイス	uređaj	N	N;ACC;MASC;PL
デバイス	uređaji	デバイス	uređaj	N	N;NOM;MASC;PL
神学	teolog	神学	teolog	N	N;NOM;MASC;SG
神学	teologiju	神学	teologija	N	N;ACC;FEM;SG
ドライ	suho	ドライ	suho	N	N;NOM;NEUT;SG
ファイア	vatra	ファイア	vatra	N	N;NOM;FEM;SG
進撃	napad	進撃	napad	N	N;NOM;MASC;SG
アルゴリズム	algoritmi	アルゴリズム	algoritma	N	N;NOM;MASC;PL
アルゴリズム	algoritam	アルゴリズム	algoritam	N	N;NOM;MASC;SG
歩き	hodaj	歩く	hodaj	V	V;IND;SG;2;PRS;FIN
浪人	ronin	浪人	ronin	N	N;NOM;MASC;SG
イスラム	muslimani	イスラム	musliman	N	N;NOM;MASC;PL
イスラム	muslimana	イスラム	musliman	N	N;GEN;MASC;PL
イスラム	musliman	イスラム	musliman	N	N;NOM;MASC;SG
イスラム	muslimane	イスラム	musliman	N	N;ACC;MASC;PL
イスラム	muslimanima	イスラム	musliman	N	N;INS;MASC;PL
イスラム	muslimana	イスラム	musliman	N	N;GEN;MASC;PL
イスラム	muslimani	イスラム	musliman	N	N;NOM;MASC;PL
イスラム	islama	イスラム	isla	N	N;NOM;FEM;PL
イスラム	islam	イスラム	islam	N	N;NOM;MASC;SG
合金	legura	合金	legura	N	N;NOM;FEM;SG
合金	legura	合金	legura	N	N;NOM;FEM;SG
リンゴ	jabuka	リンゴ	jabuka	N	N;NOM;FEM;SG
リンゴ	jabuke	リンゴ	jabuk	N	N;NOM;FEM;PL
リンゴ	jabukama	リンゴ	jabuka	N	N;INS;FEM;PL
フォント	pismo	フォント	pismo	N	N;NOM;NEUT;SG
フォント	pisma	フォント	pismo	N	N;NOM;NEUT;PL
バナナ	banana	バナナ	banana	N	N;NOM;FEM;SG
バナナ	bananu	バナナ	banana	N	N;ACC;FEM;SG
バナナ	banane	バナナ	banana	N	N;NOM;FEM;PL
バナナ	banana	バナナ	banana	N	N;NOM;FEM;SG
関節	joint	関節	joint	N	N;NOM;MASC;SG
関節	zglobove	関節	zglob	N	N;ACC;MASC;PL
関節	zglobovi	関節	zglob	N	N;NOM;MASC;PL
関節	spojevi	関節	spoj	N	N;NOM;MASC;PL
免疫	imuniteta	免疫	imunitet	N	N;GEN;MASC;SG
免疫	imunitet	免疫	imunitet	N	N;NOM;MASC;SG
カルチャー	kulture	カルチャー	kultura	N	N;NOM;FEM;PL
カルチャー	kultura	カルチャー	kultura	N	N;NOM;FEM;SG
望ましい	poželjna	望ましい	poželjan	ADJ	ADJ;NOM;DEF;FEM;SG
望ましい	poželjan	望ましい	poželjan	ADJ	ADJ;NOM;INDF;MASC;SG
望ましい	poželjno	望ましい	poželjan	ADJ	ADJ;NOM;DEF;NEUT;SG
メモリー	memorije	メモリー	memorija	N	N;NOM;FEM;PL
メモリー	memorija	メモリー	memorija	N	N;NOM;FEM;SG
メモリー	sjećanje	メモリー	sjećanje	N	N;NOM;NEUT;SG
メモリー	uspomena	メモリー	uspomen	N	N;NOM;FEM;SG
パニック	panici	パニック	panica	N	N;DAT;FEM;SG
パニック	panika	パニック	panika	N	N;NOM;FEM;SG
プレステージ	prestiž	プレステージ	prestiž	N	N;NOM;MASC;SG
リーチ	leach	リーチ	leach	N	N;NOM;MASC;SG
リーチ	doseg	リーチ	doseg	N	N;NOM;MASC;SG
シューティング	strijelac	シューティング	strijelac	N	N;NOM;MASC;SG
レーサー	trkači	レーサー	trkač	N	N;NOM;MASC;PL
レーサー	racer	レーサー	racer	N	N;NOM;MASC;SG
ドレス	haljina	ドレス	haljina	N	N;NOM;FEM;SG
ドレス	haljinu	ドレス	haljina	N	N;ACC;FEM;SG
ドレス	haljine	ドレス	haljina	N	N;NOM;FEM;PL
セールス	prodaja	セールス	prodaja	N	N;NOM;FEM;SG
勢い	zamah	勢い	zamah	N	N;NOM;MASC;SG
パブリック	javnost	パブリック	javnost	N	N;NOM;FEM;SG
手順	korake	手順	korak	N	N;ACC;MASC;PL
手順	koraka	手順	korak	N	N;GEN;MASC;SG
手順	koracima	手順	korak	N	N;DAT;MASC;PL
手順	koraci	手順	korak	N	N;NOM;MASC;PL
手順	procedura	手順	procedura	N	N;NOM;FEM;SG
手順	procedure	手順	procedura	N	N;NOM;FEM;PL
手順	postupak	手順	postupak	N	N;NOM;MASC;SG
手順	procedura	手順	procedura	N	N;NOM;FEM;SG
手順	zahvat	手順	zahvat	N	N;NOM;MASC;SG
手順	procedure	手順	procedura	N	N;NOM;FEM;PL
手順	upute	手順	uputa	N	N;NOM;FEM;PL
手順	instrukcije	手順	instrukcija	N	N;NOM;FEM;PL
エージェント	agenti	エージェント	agent	N	N;NOM;MASC;PL
エージェント	agent	エージェント	agent	N	N;NOM;MASC;SG
強盗	pljačkaš	強盗	pljačkati	N	N;NOM;MASC;SG
強盗	pljačka	強盗	pljačak	N	N;NOM;FEM;SG
強盗	pljačke	強盗	pljačka	N	N;NOM;FEM;PL
ミルク	mlijeka	ミルク	mlijeko	N	N;NOM;NEUT;SG
ミルク	mlijeko	ミルク	mlijeko	N	N;NOM;NEUT;SG
パブ	pub	パブ	pub	N	N;NOM;MASC;SG
処女	nevinost	処女	nevinost	N	N;NOM;FEM;SG
処女	djevice	処女	djevice	N	N;NOM;FEM;PL
処女	djevica	処女	djevica	N	N;NOM;FEM;SG
処女	djevice	処女	djevice	N	N;NOM;FEM;PL
司祭	svećenik	司祭	svećenik	N	N;NOM;MASC;SG
司祭	svećenike	司祭	svećenik	N	N;ACC;MASC;PL
司祭	svećenici	司祭	svećenik	N	N;NOM;MASC;PL
ひまわり	suncokreta	ひまわり	suncokret	N	N;GEN;MASC;SG
カプセル	kapsule	カプセル	kapsula	N	N;NOM;FEM;PL
カプセル	kapsulu	カプセル	kapsula	N	N;ACC;FEM;SG
カプセル	kapsula	カプセル	kapsula	N	N;NOM;FEM;SG
カプセル	kapsule	カプセル	kapsula	N	N;NOM;FEM;PL
クリーム	šlag	クリーム	šlag	N	N;NOM;MASC;SG
クリーム	vrhnje	クリーム	vrhnje	N	N;NOM;NEUT;SG
クリーム	krem	クリーム	krem	N	N;NOM;MASC;SG
クリーム	krema	クリーム	krema	N	N;NOM;FEM;SG
微分	diferencijacija	微分	diferencijacija	N	N;NOM;FEM;SG
微分	derivat	微分	derivati	N	N;NOM;MASC;SG
ランナー	bjegunac	ランナー	bjegunac	N	N;NOM;MASC;SG
ランナー	trkač	ランナー	trkač	N	N;NOM;MASC;SG
ランナー	trkača	ランナー	trkač	N	N;GEN;MASC;SG
ランナー	trkači	ランナー	trkač	N	N;NOM;MASC;PL
可変	varijabla	可変	varijabati	N	N;NOM;FEM;SG
可変	varijable	可変	varijable	N	N;NOM;FEM;PL
インストール	instalacija	インストール	instalacija	N	N;NOM;FEM;SG
インストール	instalacije	インストール	instalacija	N	N;NOM;FEM;PL
インストール	instalaciju	インストール	instalacija	N	N;ACC;FEM;SG
インストール	instaliranje	インストール	instaliranje	N	N;NOM;NEUT;SG
子爵	vikont	子爵	vikont	N	N;NOM;MASC;SG
ナイフ	noževi	ナイフ	nož	N	N;NOM;MASC;PL
ナイフ	noževe	ナイフ	nož	N	N;ACC;MASC;PL
ナイフ	nož	ナイフ	nož	N	N;NOM;MASC;SG
ナイフ	noz	ナイフ	noz	N	N;NOM;MASC;SG
アロー	strijela	アロー	strijela	N	N;NOM;FEM;SG
アロー	strelica	アロー	strelica	N	N;NOM;FEM;SG
アロー	strelice	アロー	strelica	N	N;NOM;FEM;PL
中国人	kinezi	中国人	kineg	N	N;NOM;MASC;PL
中国人	kinez	中国人	kinez	N	N;NOM;MASC;SG
星座	zviježđe	星座	zviježđe	N	N;NOM;NEUT;SG
星座	zviježđa	星座	zviježđe	N	N;NOM;NEUT;PL
パイオニア	pionir	パイオニア	pionir	N	N;NOM;MASC;SG
金星	venera	金星	venera	N	N;NOM;FEM;SG
灰色	siva	灰色	siv	N	N;NOM;FEM;SG
灰色	siva	灰色	siv	N	N;NOM;FEM;SG
除外	isključuje	除外	isključivati	V	V;IND;SG;3;PRS;FIN
除外	isključiti	除外	isključiti	V	V;NFIN
カエル	žabe	カエル	žaba	N	N;NOM;FEM;PL
カエル	žaba	カエル	žaba	N	N;NOM;FEM;SG
カエル	žabac	カエル	žabac	N	N;NOM;MASC;SG
コーラ	koke	コーラ	koka	N	N;NOM;FEM;PL
コーラ	colu	コーラ	col	N	N;ACC;FEM;SG
コーラ	kokain	コーラ	kokain	N	N;NOM;MASC;SG
コーラ	koka	コーラ	kok	N	N;NOM;FEM;SG
コーラ	cola	コーラ	col	N	N;NOM;FEM;SG
コーラ	cola	コーラ	col	N	N;NOM;FEM;SG
巡査	policajac	巡査	policajac	N	N;NOM;MASC;SG
巡査	službenik	巡査	službenik	N	N;NOM;MASC;SG
巡査	časnik	巡査	časnik	N	N;NOM;MASC;SG
休暇	odmor	休暇	odmor	N	N;NOM;MASC;SG
ネズミ	štakor	ネズミ	štakor	N	N;NOM;MASC;SG
ネズミ	štakori	ネズミ	štakor	N	N;NOM;MASC;PL
紙幣	račune	紙幣	račun	N	N;ACC;MASC;PL
紙幣	novčanice	紙幣	novčanica	N	N;NOM;FEM;PL
紙幣	računi	紙幣	račun	N	N;NOM;MASC;PL
想像	zamislio	想像	zamisliti	V	V;MASC;SG;PST;V.PTCP;ACT
想像	zamišljao	想像	zamišljati	V	V;MASC;SG;PST;V.PTCP;ACT
想像	zamislili	想像	zamisliti	V	V;MASC;PL;PST;V.PTCP;ACT
現金	gotovina	現金	gotovina	N	N;NOM;MASC;SG
現金	cash	現金	cash	N	N;NOM;MASC;SG
詐欺	prijevara	詐欺	prijevarati	N	N;NOM;FEM;SG
詐欺	prevara	詐欺	prevar	N	N;NOM;FEM;SG
金銭	novac	金銭	novac	N	N;NOM;MASC;SG
金銭	lova	金銭	lov	N	N;GEN;MASC;SG
金銭	pare	金銭	para	N	N;NOM;FEM;PL
金銭	love	金銭	lova	N	N;NOM;MASC;SG
カップル	parovi	カップル	par	N	N;NOM;MASC;PL
カップル	parove	カップル	par	N	N;ACC;MASC;PL
カップル	parova	カップル	par	N	N;GEN;MASC;PL
カップル	par	カップル	par	N	N;NOM;MASC;SG
拉致	oteta	拉致	oteta	N	N;NOM;FEM;SG
拉致	otmica	拉致	otmica	N	N;NOM;FEM;SG
拉致	otmice	拉致	otmica	N	N;NOM;FEM;PL
拉致	otmicu	拉致	otmica	N	N;ACC;FEM;SG
拉致	otmičari	拉致	otmičar	N	N;NOM;MASC;PL
知り合い	poznanik	知り合い	poznanik	N	N;NOM;MASC;SG
知り合い	poznanstvo	知り合い	poznanstvo	N	N;NOM;NEUT;SG
知り合い	poznanstva	知り合い	poznanstvo	N	N;NOM;NEUT;PL
知り合い	poznanici	知り合い	poznanica	N	N;NOM;MASC;PL
カウンター	kontra	カウンター	kontar	N	N;NOM;MASC;SG
カウンター	brojač	カウンター	brojač	N	N;NOM;MASC;SG
両手	ruke	両手	ruka	N	N;NOM;FEM;PL
センサー	senzore	センサー	senzora	N	N;ACC;MASC;PL
センサー	senzori	センサー	senzor	N	N;NOM;MASC;PL
