esporre	کھلا	esporre	کھل	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
simbolica	علامتی	simbolico	علامتی	ADJ;FEM;SG	ADJ
elettrone	برقیہ	elettrone	برقیہ	N;MASC;SG	N;NOM;MASC;SG;3
incompleto	نامکمل	incompleto	نامکمل	ADJ;MASC;SG	ADJ
moderata	معقول	moderato	معقول	ADJ;FEM;SG	ADJ
gradino	اندازِپا.	gradino	اندازِپا.	N;MASC;SG	N;NOM;MASC;SG;3
prigioniera	قیدی	prigioniera	قیدی	ADJ;FEM;SG	ADJ
elaborati	پیچیدہ	elaborato	پیچیدہ	ADJ;MASC;PL	ADJ
elaborati	استیعابی	elaborato	استیعابی	ADJ;MASC;PL	ADJ;NOM
elaborati	مفصل	elaborato	مفصل	ADJ;MASC;PL	ADJ
elaborati	تفصیلی	elaborato	تفصیلی	ADJ;MASC;PL	ADJ
elaborati	مکمل	elaborato	مکمل	ADJ;MASC;PL	ADJ
pulita	فحاشی	pulito	فحاشی	ADJ;FEM;SG	ADJ
pulita	ستھرائی	pulito	ستھرائی	ADJ;FEM;SG	ADJ
pulita	ہموار	pulito	ہموار	ADJ;FEM;SG	ADJ
pulita	واضح	pulito	واضح	ADJ;FEM;SG	ADJ
pulita	تیز	pulito	تیز	ADJ;FEM;SG	ADJ
pulita	مکمل	pulito	مکمل	ADJ;FEM;SG	ADJ
pulita	تازہ	pulito	تازہ	ADJ;FEM;SG	ADJ
recupera	بلانا	recuperare	بلانا	V;IND;SG;2;PRS;FIN	V;MASC;SG;NFIN;ACT
mediana	مادی	mediano	مادی	ADJ;FEM;SG	ADJ
imposizione	محصول	imposizione	محصول	N;FEM;SG	N;NOM;MASC;SG;3
connessa	ہمرشتہ	connessare	ہمرشتہ	ADJ;FEM;SG	ADJ
insufficienti	ناکافی	insufficiente	ناکافی	ADJ;PL	ADJ
autentica	اصلی	autentico	اصلی	ADJ;FEM;SG	ADJ
propagazione	توسیع	propagazione	توسیع	N;FEM;SG	N;NOM;MASC;SG;3
mercy	رحم	mercy	رحم	N	N;NOM;MASC;SG;3
inattività	تعطل	inattività	تعطل	N;FEM	N;NOM;MASC;SG;3
inattività	بلامصروفیت	inattività	بلامصروفیت	N;FEM	N;NOM;MASC;SG;3
inattività	بلامصروفیت	inattività	بلامصروفیت	N;FEM	N;NOM;MASC;SG;3
inattività	ساکت	inattività	ساکت	N;FEM	N;NOM;MASC;SG;3
inattività	ساکن	inattività	ساکن	N;FEM	N;NOM;MASC;SG;3
inattività	کاہلی	inattività	کاہلی	N;FEM	N;NOM;MASC;SG;3
bunny	شکار	bunny	شکار	N;MASC	N;NOM;MASC;SG;3
straight	نظر	straight	نظر	N	N;NOM;MASC;SG;3
straight	طریقہ.	straight	طریقہ.	N	N;NOM;MASC;SG;3
straight	نظر	straight	نظر	N	N;NOM;MASC;SG;3
straight	طریقہ.	straight	طریقہ.	N	N;NOM;MASC;SG;3
allegoria	علامت	allegoria	علامت	N;FEM;SG	N;NOM;MASC;SG;3
allegoria	نظم	allegoria	نظم	N;FEM;SG	N;NOM;MASC;SG;3
allegoria	مجاز	allegoria	مجاز	N;FEM;SG	N;NOM;MASC;SG;3
allegoria	علامت	allegoria	علامت	N;FEM;SG	N;NOM;MASC;SG;3
allegoria	نظم	allegoria	نظم	N;FEM;SG	N;NOM;MASC;SG;3
hull	غلاف	hull	غلاف	N;MASC	N;NOM;MASC;SG;3
hull	جہاز	hull	جہاز	N;MASC	N;NOM;MASC;SG;3
ipotetico	مشتبہ	ipotetico	مشتبہ	ADJ;MASC;SG	ADJ
ipotetico	مفروضہ	ipotetico	مفروضہ	ADJ;MASC;SG	ADJ
ipotetico	قیاسی	ipotetico	قیاسی	ADJ;MASC;SG	ADJ
razziale	نسلی	razziale	نسلی	ADJ;SG	ADJ
native	خلقی	nativo	خلقی	ADJ;FEM;PL	ADJ
aggiuntivo	زائد	aggiuntivo	زائد	ADJ;MASC;SG	ADJ
aggiuntivo	زائد	aggiuntivo	زائد	ADJ;MASC;SG	ADJ
aggiuntivo	مزید	aggiuntivo	مزید	ADJ;MASC;SG	ADJ
temperamento	غصہ	temperamento	غصہ	N;MASC;SG	N;NOM;MASC;SG;3
temperamento	مزاج	temperamento	مزاج	N;MASC;SG	N;NOM;MASC;SG;3
temperamento	تحمل	temperamento	تحمل	N;MASC;SG	N;NOM;MASC;SG;3
temperamento	برہمی-	temperamento	برہمی-	N;MASC;SG	N;NOM;MASC;SG;3
temperamento	مزاج	temperamento	مزاج	N;MASC;SG	N;NOM;MASC;SG;3
monastica	درویشانہ	monastico	درویشانہ	ADJ;FEM;SG	ADJ
monastica	راہبانہ	monastico	راہبانہ	ADJ;FEM;SG	ADJ
investitura	عہدہ	investitura	عہدہ	N;FEM;SG	N;NOM;MASC;SG;3
raffinato	مہذب	raffinato	مہذب	ADJ;MASC;SG	ADJ
raffinato	مہذب	raffinato	مہذب	ADJ;MASC;SG	ADJ
enormemente	نہایت	enormemente	نہایت	ADV	ADV
rinnovare	دینا	rinnovare	دے	V;NFIN	V;MASC;SG;NFIN;ACT
rinnovare	بتانا	rinnovare	بتا	V;NFIN	V;MASC;SG;NFIN;ACT
rinnovare	دہرانا	rinnovare	دہرانا	V;NFIN	V;MASC;SG;V.PTCP;ACT
mentalità	ذہانت	mentalità	ذہانت	N;FEM	N;NOM;MASC;SG;3
truppa	مجمع	truppa	مجمع	N;FEM;SG	N;NOM;MASC;SG;3
flessibile	لچکدار	flessibile	لچکدار	ADJ;SG	ADJ
severa	متشدد	severo	متشدد	ADJ;FEM;SG	ADJ
severa	بڑا	severo	بڑا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
severa	سادہ	severo	سادہ	ADJ;FEM;SG	ADJ
severa	زبردست	severo	زبردست	ADJ;FEM;SG	ADJ
severa	متشدد	severo	متشدد	ADJ;FEM;SG	ADJ
severa	شدید	severo	شدید	ADJ;FEM;SG	ADJ
severa	بڑا	severo	بڑا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
severa	سادہ	severo	سادہ	ADJ;FEM;SG	ADJ
severa	زبردست	severo	زبردست	ADJ;FEM;SG	ADJ
severa	سخت	severo	سخت	ADJ;FEM;SG	ADJ
finzione	تصنع	finzione	تصنع	N;FEM;SG	N;NOM;MASC;SG;3
finzione	تصنع	finzione	تصنع	N;FEM;SG	N;NOM;MASC;SG;3
finzione	بناوٹ	finzione	بناوٹ	N;FEM;SG	N;NOM;MASC;SG;3
finzione	اختراع	finzione	اختراع	N;FEM;SG	N;NOM;MASC;SG;3
finzione	بیان	finzione	بیان	N;FEM;SG	N;NOM;MASC;SG;3
finzione	افسانہ	finzione	افسانہ	N;FEM;SG	N;NOM;MASC;SG;3
finzione	ایجاد	finzione	ایجاد	N;FEM;SG	N;NOM;MASC;SG;3
holt	قبضہ	holt	قبضہ	N;MASC	N;NOM;MASC;SG;3
holt	گرفت	holt	گرفت	N;MASC	N;NOM;MASC;SG;3
standing	مرتبہ	standing	مرتبہ	N;MASC;SG	N;NOM;MASC;SG;3
standing	حیثیت	standing	حیثیت	N;MASC;SG	N;NOM;MASC;SG;3
standing	رکنیت	standing	رکنیت	N;MASC;SG	N;NOM;MASC;SG;3
standing	مدّت	standing	مدّت	N;MASC;SG	N;NOM;MASC;SG;3
standing	مقام	standing	مقام	N;MASC;SG	N;NOM;MASC;SG;3
manipolare	برتنا	manipolare	برتنا	V;NFIN	V;NFIN;ACT
vibrazioni	لرزشیں	vibrazione	لرزش	N;FEM;PL	N;NOM;MASC;PL;3
primari	ابتدائی	primario	ابتدائی	ADJ;MASC;PL	ADJ
primari	اصلی	primario	اصلی	ADJ;MASC;PL	ADJ
statico	جامد	statico	جامد	ADJ;MASC;SG	ADJ
mill	غلہ	mill	غلہ	N	N;NOM;MASC;SG;3
mill	دانے	mill	دا	N	N;NOM;MASC;SG;3
cessazione	وقفہ	cessazione	وقفہ	N;FEM;SG	N;NOM;MASC;SG;3
cessazione	خاتمہ	cessazione	خاتمہ	N;FEM;SG	N;NOM;MASC;SG;3
cessazione	اختتام.	cessazione	اختتام.	N;FEM;SG	N;NOM;MASC;SG;3
wet	شراب	wet	شراب	N	N;NOM;MASC;SG;3
wet	برسات	wet	برسات	N	N;NOM;MASC;SG;3
wet	نمی	wet	نمی	N	N;NOM;MASC;SG;3
espandere	بچھانا	espandere	بچھا	V;NFIN	V;MASC;SG;NFIN;ACT
abituale	عادی	abituale	عادی	ADJ;SG	ADJ
abituale	باقاعدہ	abituale	باقاعدہ	ADJ;SG	ADJ
shore	دیوار	shore	دیوار	N	N;NOM;FEM;SG;3
shore	جہاز	shore	جہاز	N	N;NOM;MASC;SG;3
shore	دریا	shore	دریا	N	N;NOM;MASC;SG;3
giubileo	سالگرہ	giubileo	سالگرہ	N;MASC;SG	N;NOM;FEM;SG;3
giubileo	جشن	giubileo	جشن	N;MASC;SG	N;NOM;MASC;SG;3
giubileo	سالگرہ	giubileo	سالگرہ	N;MASC;SG	N;NOM;FEM;SG;3
devastante	زبردست	devastante	زبردست	ADJ;SG	ADJ
monsieur	سر	monsieur	سر	N	N;NOM;MASC;SG;3
liscio	متناسب.	liscio	متناسب.	ADJ;MASC;SG	ADJ
liscio	واضح	liscio	واضح	ADJ;MASC;SG	ADJ
liscio	مختصر	liscio	مختصر	ADJ;MASC;SG	ADJ
liscio	متوازن.	liscio	متوازن.	ADJ;MASC;SG	ADJ
liscio	یکساں	liscio	یکساں	ADJ;MASC;SG	ADJ
liscio	معتدل	liscio	معتدل	ADJ;MASC;SG	ADJ
liscio	متوازن.	liscio	متوازن.	ADJ;MASC;SG	ADJ
liscio	یکساں	liscio	یکساں	ADJ;MASC;SG	ADJ
liscio	معتدل	liscio	معتدل	ADJ;MASC;SG	ADJ
liscio	ہموار	liscio	ہموار	ADJ;MASC;SG	ADJ
vaga	مبہم	vagare	مبہم	ADJ;FEM;SG	ADJ
nude	پتّیوں	nudo	پتلی	N;FEM;PL	N;ACC;MASC;PL;3
nude	بالوں	nudo	بال	N;FEM;PL	N;ACC;MASC;PL;3
nude	پتّیوں	nudo	پتلی	N;FEM;PL	N;ACC;MASC;PL;3
nude	بالوں	nudo	بال	N;FEM;PL	N;ACC;MASC;PL;3
incomprensibile	مبہم	incomprensibile	مبہم	ADJ;SG	ADJ
siluro	منصوبے	siluro	منصوبہ	N;MASC;SG	N;NOM;MASC;SG;3
bruciare	بھڑکنا	bruciare	بھڑک	V;NFIN	V;NFIN;ACT
bruciare	کھلا	bruciare	کھل	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
patrocinio	سرپرستی	patrocinio	سرپرستی	N;MASC;SG	N;NOM;MASC;SG;3
artigiano	دستکار.	artigiano	دستکار.	N;MASC;SG	N;NOM;MASC;SG;3
orazione	مقصد	orazione	مقصد	N;FEM;SG	N;NOM;MASC;SG;3
orazione	عبادت	orazione	عبادت	N;FEM;SG	N;NOM;FEM;SG;3
orazione	نماز	orazione	نماز	N;FEM;SG	N;NOM;FEM;SG;3
catastrofe	مصیبت	catastrofe	مصیبت	N;FEM;SG	N;NOM;FEM;SG;3
volontariato	اختیاری	volontariato	اختیار	N;MASC;SG	N;NOM;MASC;SG;3
rigidi	سخت	rigido	سخت	ADJ;MASC;PL	ADJ
rigidi	سخت	rigido	سخت	ADJ;MASC;PL	ADJ
moody	برہمی	moody	برہمی	N;MASC	N;NOM;MASC;SG;3
complicità	سازش	complicità	سازش	N;FEM	N;NOM;FEM;SG;3
seriale	رسالہ	seriale	رسالہ	N;MASC;SG	N;NOM;MASC;SG;3
magenta	شوخ	magenta	شوخ	N;FEM;SG	N;NOM;MASC;SG;3
malvagia	پُرآزار	malvagia	پُرآزار	ADJ;FEM;SG	ADJ
malvagia	پُرآزار	malvagia	پُرآزار	ADJ;FEM;SG	ADJ
malvagia	خبیث	malvagia	خبیث	ADJ;FEM;SG	ADJ
polso	جوش	polgere	جوش	N;MASC;SG	N;NOM;MASC;SG;3
polso	احساس	polgere	احساس	N;MASC;SG	N;NOM;MASC;SG;3
polso	جذبہ	polgere	جذبہ	N;MASC;SG	N;NOM;MASC;SG;3
lucido	صاف	lucido	صاف	ADJ;MASC;SG	ADJ
lucido	واضح	lucido	واضح	ADJ;MASC;SG	ADJ
lucido	چکنی	lucido	چکنی	ADJ;MASC;SG	ADJ;FEM
lucido	صاف	lucido	صاف	ADJ;MASC;SG	ADJ
goccia	مقدار	goccia	مقدار	N;FEM;SG	N;NOM;MASC;SG;3
goccia	سمت	goccia	سمت	N;FEM;SG	N;NOM;MASC;SG;3
goccia	ختم	goccia	ختم	N;FEM;SG	N;NOM;MASC;SG;3
goccia	حالت	goccia	حالت	N;FEM;SG	N;NOM;FEM;SG;3
goccia	مجہول	goccia	مجہول	N;FEM;SG	N;NOM;MASC;SG;3
balzo	چھلانگ	balzo	چھلانگ	N;MASC;SG	N;NOM;MASC;SG;3
watt	واٹ	watt	واٹ	N;MASC	N;NOM;MASC;SG;3
piangere	پکار	piangere	پکار	V;NFIN	V;SG;ACT
piangere	پکار	piangere	پکار	V;NFIN	V;SG;ACT
piangere	رونا	piangere	رو	V;NFIN	V;MASC;SG;NFIN;ACT
job	دھوکا	job	دھوکا	N	N;NOM;MASC;SG;3
job	فریب	job	فریب	N	N;NOM;MASC;SG;3
job	کیفیت	job	کیفیت	N	N;NOM;FEM;SG;3
nascondersi	چھپنا.	nasconderse	چھپنا.	V;IND;SG;3;PRS;FIN	V;SG;ACT
premere	دبانے	premere	دبا	V;NFIN	V;NFIN;ACT
premere	ڈھالنے	premere	ڈھال	V;NFIN	V;ACC;NFIN
premere	نچوڑنے	premere	نچوڑ	V;NFIN	V;ACC;NFIN
dutch	بیوی	dutch	بیوی	N	N;NOM;FEM;SG;3
duty	محصول	duty	محصول	N	N;NOM;MASC;SG;3
emozione	جوش	emozione	جوش	N;FEM;SG	N;NOM;MASC;SG;3
emozione	اشتعال	emozione	اشتعال	N;FEM;SG	N;NOM;MASC;SG;3
differenziazione	تفریق	differenziazione	تفریق	N;FEM;SG	N;NOM;MASC;SG;3
differenziazione	امتیاز	differenziazione	امتیاز	N;FEM;SG	N;NOM;MASC;SG;3
mandibola	منہ	mandibola	منہ	N;FEM;SG	N;NOM;MASC;SG;3
mandibola	گرفت	mandibola	گرفت	N;FEM;SG	N;NOM;MASC;SG;3
episcopato	زمرہ	episcopato	زمرہ	N;MASC;SG	N;NOM;MASC;SG;3
thrash	لکڑی	thrash	لکڑی	N;MASC	N;NOM;MASC;SG;3
pugnale	طباعت	pugnale	طباعت	N;MASC;SG	N;NOM;MASC;SG;3
esperta	متخصص.	esperto	متخصص.	ADJ;FEM;SG	ADJ
indizio	شائبہ	indizio	شائبہ	N;MASC;SG	N;NOM;MASC;SG;3
indizio	احتمال	indizio	احتمال	N;MASC;SG	N;NOM;MASC;SG;3
indizio	اشارہ	indizio	اشارہ	N;MASC;SG	N;NOM;MASC;SG;3
indizio	سراغ	indizio	سراغ	N;MASC;SG	N;NOM;MASC;SG;3
handicap	رکاوٹ	handicap	رکاوٹ	N;MASC	N;NOM;MASC;SG;3
handicap	اثاثے	handicap	اثاثہ	N;MASC	N;NOM;MASC;PL;3
disordine	انتشار	disordine	انتشار	N;MASC;SG	N;NOM;MASC;SG;3
compressa	تختہ	compresso	تختہ	N;FEM;SG	N;NOM;MASC;SG;3
pessimo	زخمی	pessimo	زخمی	ADJ;MASC;SG	ADJ
pessimo	شدید	pessimo	شدید	ADJ;MASC;SG	ADJ
pessimo	ناکارہ	pessimo	ناکارہ	ADJ;MASC;SG	ADJ
pessimo	نامساعد	pessimo	نامساعد	ADJ;MASC;SG	ADJ
pessimo	گھٹیا	pessimo	گھٹیا	ADJ;MASC;SG	ADJ
pessimo	ناکافی	pessimo	ناکافی	ADJ;MASC;SG	ADJ
pessimo	ناسازگار	pessimo	ناسازگار	ADJ;MASC;SG	ADJ
pessimo	نادم	pessimo	نادم	ADJ;MASC;SG	ADJ
pessimo	بدتمیز	pessimo	بدتمیز	ADJ;MASC;SG	ADJ
pessimo	عمدہ	pessimo	عمدہ	ADJ;MASC;SG	ADJ
pessimo	شرمندہ	pessimo	شرمندہ	ADJ;MASC;SG	ADJ
pessimo	بیمار	pessimo	بیمار	ADJ;MASC;SG	ADJ
infelice	خستہ	infelice	خستہ	ADJ;SG	ADJ
arcaico	قدیمی	arcaico	قدیمی	ADJ;MASC;SG	ADJ
monta	لگانا.	monta	لگان	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
monta	ٹکانا	monta	ٹکانا	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
monta	چڑھائی	monta	چڑھا	V;IND;SG;3;PRS;FIN	V;PFV;FEM;SG;V.PTCP;ACT
slot	دراڑ	slot	دراڑ	N;FEM	N;NOM;MASC;SG;3
slot	جگہ	slot	جگہ	N;FEM	N;NOM;MASC;SG;3
slot	نلکی	slot	نلکی	N;FEM	N;NOM;FEM;SG;3
slot	نالی	slot	نالی	N;FEM	N;NOM;FEM;SG;3
liquida	شفاف	liquido	شفاف	ADJ;FEM;SG	ADJ
liquida	ُسریلی	liquido	ُسریلی	ADJ;FEM;SG	ADJ
liquida	شفاف	liquido	شفاف	ADJ;FEM;SG	ADJ
liquida	ُسریلی	liquido	ُسریلی	ADJ;FEM;SG	ADJ
revoca	رد	revoca	رد	N;FEM;SG	N;NOM;MASC;SG;3
revoca	تنسیخ	revoca	تنسیخ	N;FEM;SG	N;NOM;MASC;SG;3
revoca	رد	revoca	رد	N;FEM;SG	N;NOM;MASC;SG;3
compatibilità	موافقت	compatibilità	موافقت	N;FEM	N;NOM;MASC;SG;3
root	دانت	root	دانت	N;MASC	N;NOM;MASC;SG;3
root	دانت	root	دانت	N;MASC	N;NOM;MASC;SG;3
indiretta	ذیلی	indiretta	ذیلی	ADJ;FEM;SG	ADJ
regale	پُرشکوہ.	regale	پُرشکوہ.	ADJ;SG	ADJ
regale	پُرشکوہ.	regale	پُرشکوہ.	ADJ;SG	ADJ
licenziamento	برخاستگی	licenziamento	برخاستگی	N;MASC;SG	N;NOM;MASC;SG;3
advance	رقم	advancia	رقم	N	N;NOM;MASC;SG;3
efficienti	لائق	efficiente	لائق	ADJ;PL	ADJ
scapito	نقصان	scapito	نقصان	N;MASC;SG	N;NOM;MASC;SG;3
scapito	نقصان	scapito	نقصان	N;MASC;SG	N;NOM;MASC;SG;3
scapito	ضرر	scapito	ضرر	N;MASC;SG	N;NOM;MASC;SG;3
penalità	نقصان	penalità	نقصان	N;FEM	N;NOM;MASC;SG;3
penalità	خسارہ	penalità	خسارہ	N;FEM	N;NOM;MASC;SG;3
penalità	تعزیر	penalità	تعزیر	N;FEM	N;NOM;MASC;SG;3
penalità	نقصان	penalità	نقصان	N;FEM	N;NOM;MASC;SG;3
penalità	خسارہ	penalità	خسارہ	N;FEM	N;NOM;MASC;SG;3
mummia	ماں	mummia	ماں	N;FEM;SG	N;NOM;MASC;SG;3
splendido	روشن	splendido	روشن	ADJ;MASC;SG	ADJ
splendido	عمدہ	splendido	عمدہ	ADJ;MASC;SG	ADJ
splendido	نادر	splendido	نادر	ADJ;MASC;SG	ADJ
mecca	منبع	mecca	منبع	N;FEM;SG	N;NOM;MASC;SG;3
creed	مسلک	creed	مسلک	N	N;NOM;MASC;SG;3
creed	معتقدات	creed	معتقد	N	N;NOM;MASC;SG;3
epica	بہادرانہ.	epica	بہادرانہ.	ADJ;FEM;SG	ADJ
epica	زبردست	epica	زبردست	ADJ;FEM;SG	ADJ
epica	بہادرانہ.	epica	بہادرانہ.	ADJ;FEM;SG	ADJ
epica	زبردست	epica	زبردست	ADJ;FEM;SG	ADJ
multipla	مخلوط	multipla	مخلوط	ADJ;FEM;SG	ADJ
multipla	متنوع.	multipla	متنوع.	ADJ;FEM;SG	ADJ
rinomato	معروف	rinomato	معروف	ADJ;MASC;SG	ADJ
rinomato	ممتاز	rinomato	ممتاز	ADJ;MASC;SG	ADJ
rinomato	مشہور	rinomato	مشہور	ADJ;MASC;SG	ADJ
soddisfacente	کافی	soddisfacente	کافی	ADJ;SG	ADJ
ciccio	ٹکڑا	ciccio	ٹکڑا	N;MASC;SG	N;NOM;MASC;SG;3
ciccio	پارچہ	ciccio	پارچہ	N;MASC;SG	N;NOM;MASC;SG;3
costiero	ساحلی	costiero	ساحلی	ADJ;MASC;SG	ADJ
agilità	چاق	agilità	چاق	N;FEM	N;NOM;MASC;SG;3
compact	جگہ	compact	جگہ	N	N;NOM;MASC;SG;3
rilascia	چھوڑنا	rilasciare	چھوڑ	V;IND;SG;3;PRS;FIN	V;NFIN
pergamena	دستاویز	pergamena	دستاویز	N;FEM;SG	N;NOM;MASC;SG;3
pergamena	پارچہ	pergamena	پارچہ	N;FEM;SG	N;NOM;MASC;SG;3
lievi	کمزور	lieve	کمزور	ADJ;PL	ADJ
lievi	کمزور	lieve	کمزور	ADJ;PL	ADJ
routine	رقص	routine	رقص	N;FEM	N;NOM;MASC;SG;3
routine	ڈرامہ	routine	ڈرامہ	N;FEM	N;NOM;MASC;SG;3
rilancio	افتتاح	rilancio	افتتاح	N;MASC;SG	N;NOM;MASC;SG;3
liberal	تعبیر	liberal	تعبیر	N	N;NOM;FEM;SG;3
liberal	تشریح	liberal	تشریح	N	N;NOM;MASC;SG;3
comfort	تسلی	comfort	تسلی	N;MASC	N;NOM;FEM;SG;3
riot	بدامنی	riot	بدامنی	N	N;NOM;MASC;SG;3
riot	دند	riot	دند	N	N;NOM;MASC;SG;3
riot	بدامنی	riot	بدامنی	N	N;NOM;MASC;SG;3
riot	فساد	riot	فساد	N	N;NOM;MASC;SG;3
riot	دند	riot	دند	N	N;NOM;MASC;SG;3
pregiudizio	مطالبے	pregiudizio	مطالبہ	N;MASC;SG	N;NOM;MASC;SG;3
opportuna	مناسب	opportuna	مناسب	ADJ;FEM;SG	ADJ
equatoriale	استوائی	equatoriale	استوائی	ADJ;SG	ADJ
flow	جوار	flow	جوار	N	N;NOM;MASC;SG;3
flow	دلدل	flow	دلدل	N	N;NOM;MASC;SG;3
flow	رقم	flow	رقم	N	N;NOM;MASC;SG;3
flow	بہتات	flow	بہتات	N	N;NOM;MASC;SG;3
flow	مائع	flow	مائع	N	N;NOM;MASC;SG;3
flow	جوار	flow	جوار	N	N;NOM;MASC;SG;3
flow	دلدل	flow	دلدل	N	N;NOM;MASC;SG;3
flow	رقم	flow	رقم	N	N;NOM;MASC;SG;3
flow	بہتات	flow	بہتات	N	N;NOM;MASC;SG;3
flow	مائع	flow	مائع	N	N;NOM;MASC;SG;3
vacca	بات	vacca	بات	N;FEM;SG	N;NOM;FEM;SG;3
umili	فروتنی	umile	فروتنی	ADJ;PL	ADJ
umili	معمولی	umile	معمولی	ADJ;PL	ADJ
metti	پھینکنا	mettere	پھینکنا	V;IMP;SG;2;PRS;FIN	V;NFIN;ACT
dissenso	نزاع	dissenso	نزاع	N;MASC;SG	N;NOM;MASC;SG;3
venerabile	عمر	venerabile	عمر	N;SG	N;NOM;MASC;SG;3
autenticità	صداقت	autenticità	صداقت	N;FEM	N;NOM;MASC;SG;3
autenticità	تصدیق	autenticità	تصدیق	N;FEM	N;NOM;MASC;SG;3
fermentazione	جوش	fermentazione	جوش	N;FEM;SG	N;NOM;MASC;SG;3
clandestino	مخفی	clandestino	مخفی	ADJ;MASC;SG	ADJ
clandestino	پوشیدہ	clandestino	پوشیدہ	ADJ;MASC;SG	ADJ
clandestino	مخفی	clandestino	مخفی	ADJ;MASC;SG	ADJ
clandestino	پوشیدہ	clandestino	پوشیدہ	ADJ;MASC;SG	ADJ
visivi	عینی.	visivo	عینی.	ADJ;MASC;PL	ADJ
visivi	عینی.	visivo	عینی.	ADJ;MASC;PL	ADJ
deviazione	تفریح	deviazione	تفریح	N;FEM;SG	N;NOM;MASC;SG;3
deviazione	چکر	deviazione	چکر	N;FEM;SG	N;NOM;MASC;SG;3
bean	سر	bean	سر	N	N;NOM;MASC;SG;3
canon	ضابطہ	canon	ضابطہ	N	N;NOM;MASC;SG;3
selvaggi	پراگندہ	selvaggio	پراگندہ	ADJ;MASC;PL	ADJ
selvaggi	جنگلی	selvaggio	جنگلی	ADJ;MASC;PL	ADJ
selvaggi	پراگندہ	selvaggio	پراگندہ	ADJ;MASC;PL	ADJ
selvaggi	قدیم	selvaggio	قدیم	ADJ;MASC;PL	ADJ
selvaggi	ظالمانہ	selvaggio	ظالمانہ	ADJ;MASC;PL	ADJ
selvaggi	قدرتی	selvaggio	قدرتی	ADJ;MASC;PL	ADJ
selvaggi	صحرائی	selvaggio	صحرائی	ADJ;MASC;PL	ADJ
selvaggi	قدیم	selvaggio	قدیم	ADJ;MASC;PL	ADJ
selvaggi	جنگلی	selvaggio	جنگلی	ADJ;MASC;PL	ADJ
selvaggi	ظالمانہ	selvaggio	ظالمانہ	ADJ;MASC;PL	ADJ
selvaggi	قدرتی	selvaggio	قدرتی	ADJ;MASC;PL	ADJ
selvaggi	صحرائی	selvaggio	صحرائی	ADJ;MASC;PL	ADJ
rinvio	دیر	rinvio	دیر	N;MASC;SG	N;NOM;FEM;SG;3
planetario	ارضی	planetario	ارضی	ADJ;MASC;SG	ADJ
planetario	زمینی	planetario	زمینی	ADJ;MASC;SG	ADJ
brucia	بھڑکنا	bruciare	بھڑک	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
marciapiede	رکاوٹ	marciapiedere	رکاوٹ	N;MASC;SG	N;NOM;MASC;SG;3
troupe	نٹوں	troupe	نٹ	N;FEM	N;ACC;MASC;PL;3
troupe	تماشاگروں	troupe	تماشاگر	N;FEM	N;ACC;MASC;PL;3
colorato	روشن	colorato	روشن	ADJ;MASC;SG	ADJ
colorato	دلچسپ	colorato	دلچسپ	ADJ;MASC;SG	ADJ
colorato	روشن	colorato	روشن	ADJ;MASC;SG	ADJ
colorato	دلچسپ	colorato	دلچسپ	ADJ;MASC;SG	ADJ
psiche	ذہن	psico	ذہن	N;FEM;SG	N;NOM;MASC;SG;3
psiche	روح	psico	روح	N;FEM;SG	N;NOM;MASC;SG;3
aggressiva	مخالفانہ	aggressivo	مخالفانہ	ADJ;FEM;SG	ADJ
aggressiva	غاصب	aggressivo	غاصب	ADJ;FEM;SG	ADJ
aggressiva	معاندانہ	aggressivo	معاندانہ	ADJ;FEM;SG	ADJ
timido	محتاط	timido	محتاط	ADJ;MASC;SG	ADJ
timido	نامانوس	timido	نامانوس	ADJ;MASC;SG	ADJ
allungamento	تطویل	allungamento	تطویل	N;MASC;SG	N;NOM;MASC;SG;3
impostare	پھیلانا	impostare	پھیلانا	V;NFIN	V;MASC;SG;NFIN;ACT
impostare	جوڑنا	impostare	جوڑ	V;NFIN	V;MASC;SG;NFIN;ACT
impostare	بیٹھنا	impostare	بیٹھ	V;NFIN	V;MASC;SG;NFIN;ACT
impostare	پھیلانا	impostare	پھیلانا	V;NFIN	V;MASC;SG;NFIN;ACT
impostare	جوڑنا	impostare	جوڑ	V;NFIN	V;MASC;SG;NFIN;ACT
impostare	رکھنا	impostare	رکھ	V;NFIN	V;MASC;SG;NFIN;ACT
impostare	بیٹھنا	impostare	بیٹھ	V;NFIN	V;MASC;SG;NFIN;ACT
impostare	جمانا	impostare	جمانا	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
slim	وزن	slim	وزن	N	N;NOM;MASC;SG;3
gambo	مادّہ	gambo	مادّہ	N;MASC;SG	N;NOM;MASC;SG;3
nuvola	ابہام	nuvolare	ابہام	N;FEM;SG	N;NOM;MASC;SG;3
nuvola	ابہام	nuvolare	ابہام	N;FEM;SG	N;NOM;MASC;SG;3
nuvola	بادل	nuvolare	بادل	N;FEM;SG	N;NOM;MASC;SG;3
