evakuasi	اخراج	evakuasi	اخراج	N;SG	N;NOM;MASC;SG;3
kelimpahan	بہتات	kelimpahan	بہتات	N;SG	N;NOM;MASC;SG;3
kelimpahan	کثرت	kelimpahan	کثرت	N;SG	N;NOM;MASC;SG;3
translate	کیفیت	translate	کیفیت	N	N;NOM;FEM;SG;3
translate	جملے	translate	جملا	N	N;NOM;MASC;SG;3
merkurius	پارہ	merkurius	پارہ	N;SG	N;NOM;MASC;SG;3
tunjangan	کٹوتی	tunjangan	کٹوتی	N;SG	N;NOM;FEM;SG;3
tunjangan	وظیفہ	tunjangan	وظیفہ	N;SG	N;NOM;MASC;SG;3
kumparan	تار	kumparan	تار	N	N;NOM;MASC;SG;3
menyakitkan	دُکھنا	mensakitkan	دُکھ	V;SG;ACT	V;NFIN
pembesaran	توسیع	penbesaran	توسیع	N;SG	N;NOM;MASC;SG;3
pembesaran	تشدید	penbesaran	تشدید	N;SG	N;NOM;MASC;SG;3
pembesaran	تکبیر	penbesaran	تکبیر	N;SG	N;NOM;FEM;SG;3
vas	عرق	vas	عرق	N;SG	N;NOM;MASC;SG;3
vas	رگ	vas	رگ	N;SG	N;NOM;MASC;SG;3
bukaan	انکشاف	bukaan	انکشاف	N;SG	N;NOM;MASC;SG;3
agaknya	غالباً.	agak	غالباً.	ADV	ADV
ateisme	الحاد	ateisme	الحاد	N	N;NOM;MASC;SG;3
ateisme	الحاد	ateisme	الحاد	N	N;NOM;MASC;SG;3
taruhan	رائے	taruhan	رائے	N;SG	N;NOM;MASC;SG;3
taruhan	رائے	taruhan	رائے	N;SG	N;NOM;MASC;SG;3
taruhan	شرط	taruhan	شرط	N;SG	N;NOM;FEM;SG;3
mur	سر	mur	سر	N;SG	N;NOM;MASC;SG;3
gubuk	جھونپڑی	gubuk	جھونپڑی	N;SG	N;NOM;MASC;SG;3
penjumlahan	خلاصہ	penjumlahan	خلاصہ	N;SG	N;NOM;MASC;SG;3
kompos	مرکب	kompos	مرکب	N	N;NOM;MASC;SG;3
kriptografi	خفیہ	kriptografi	خفیہ	N;SG	N;NOM;MASC;SG;3
pantulan	اشعاع	pantulan	اشعاع	N;SG	N;NOM;MASC;SG;3
pantulan	پرتو	pantulan	پرتو	N;SG	N;NOM;MASC;SG;3
anakan	اولاد	anakan	اولاد	N;SG	N;NOM;MASC;SG;3
fenomenal	غیرمعمولی	fenomenal	غیرمعمولی	ADJ	ADJ
kejauhan	گریز	kejauhan	گریز	N;SG	N;NOM;MASC;SG;3
kejauhan	گریز	kejauhan	گریز	N;SG	N;NOM;MASC;SG;3
supremasi	مرتبہ	supremasi	مرتبہ	N	N;NOM;MASC;SG;3
supremasi	اقتدار	supremasi	اقتدار	N	N;NOM;MASC;SG;3
familiar	قریبی	familiar	قریبی	ADJ;SG	ADJ
familiar	مانوس	familiar	مانوس	ADJ;SG	ADJ
familiar	آگاہ	familiar	آگاہ	ADJ;SG	ADJ
masif	زوردار	masif	زوردار	ADJ;SG	ADJ
masif	ٹھوس	masif	ٹھوس	ADJ;SG	ADJ
reklamasi	بحالی	reklamasi	بحالی	N;SG	N;NOM;MASC;SG;3
reklamasi	بازیابی	reklamasi	بازیابی	N;SG	N;NOM;FEM;SG;3
aborsi	ناکامی	aborsi	ناکامی	N;SG	N;NOM;MASC;SG;3
