この	این	この	این	DET	DET
コック	کوک	コック	کوک	N	N;SG
コック	آشپز	コック	آشپز	N	N;SG
コック	آشپزی	コック	آشپزی	N	N;SG
コック	خروس	コック	None	N	N;SG
コック	کیر	コック	کیر	N	N;SG
損失	خسارات	損失	خسارت	N	N;PL
損失	ضرر	損失	None	N	N;SG
ストック	موجودی	ストック	None	N	N;SG
ストック	سهام	ストック	سهم	N	N;PL
声明	بیانیه	声明	بیانیه	N	N;SG
声明	اظهارات	声明	اظهار	N	N;PL
貧困	فقر	貧困	فقر	N	N;SG
ワゴン	واگن	ワゴン	واگن	N	N;SG
力学	مکانیک	力学	مکانیک	N	N;SG
付録	پیوست	付録	پیوست	N	N;SG
付録	آپاندیس	付録	آپاندیس	N	N;SG
素数	پرایم	素数	پرایم	N	N;SG
素数	نخست	素数	نخست	N	N;SG
楕円	بیضی	楕円	بیض	N	N;SG
楕円	محذوف	楕円	محذوف	N	N;SG
楕円	بیضوی	楕円	بیضو	N	N;SG
楕円	بیضوی	楕円	بیضو	N	N;SG
楕円	بیضی	楕円	بیض	N	N;SG
ソリ	سورتمه	ソリ	سورتمه	N	N;SG
遺伝	ژنتیک	遺伝	ژنتیک	N	N;SG
遺伝	ژنتیکی	遺伝	ژنتیکی	N	N;SG
野生	وحشی	野生	وحشی	N	N;SG
野生	وایلد	野生	وایلد	N	N;SG
公衆	همگانی	公衆	همگانی	N	N;SG
公衆	public	公衆	public	N	N;SG
農場	مزرعه	農場	None	N	N;SG
農場	فارم	農場	فارم	N	N;SG
強度	قوت	強度	قوت	N	N;SG
強度	نیرو	強度	نیرو	N	N;SG
強度	قدرت	強度	قدرت	N	N;SG
強度	استحکام	強度	استحکام	N	N;SG
勇気	شهامت	勇気	None	N	N;SG
勇気	شجاعت	勇気	شجاعت	N	N;SG
勇気	رشادت	勇気	رشادت	N	N;SG
勇気	دلیری	勇気	دلیری	N	N;SG
勇気	دلیری	勇気	دلیری	N	N;SG
勇気	دلاوری	勇気	دلاوری	N	N;SG
セキュリティ	امنیتی	セキュリティ	امنیتی	N	N;SG
セキュリティ	حراست	セキュリティ	حراست	N	N;SG
セキュリティ	امنیت	セキュリティ	امنیت	N	N;SG
債権	مطالبه	債権	None	N	N;SG
債権	ادعا	債権	ادعا	N	N;SG
債権	ادعای	債権	ادعا	N	N;SG
債権	ادعا	債権	ادعا	N	N;SG
祖母	مادربزرگ	祖母	مادربزرگ	N	N;SG
イエロー	زرد	イエロー	زرد	N	N;SG
フロア	کف	フロア	کف	N	N;SG
フロア	کفپوش	フロア	کفپوش	N	N;SG
フロア	طبقه	フロア	طبقه	N	N;SG
位相	مرحله	位相	مرحله	N	N;SG
位相	فازی	位相	فازی	N	N;SG
位相	فاز	位相	فاز	N	N;SG
手続	روشها	手続	روش	N	N;PL
クラフト	کرافت	クラフト	کرافت	N	N;SG
ドキュメント	سند	ドキュメント	سند	N	N;SG
ドキュメント	نوشتار	ドキュメント	نوشتار	N	N;SG
ドキュメント	اسناد	ドキュメント	سند	N	N;PL
ドキュメント	مستندات	ドキュメント	مستند	N	N;PL
思考	تفکر	思考	تفکر	N	N;SG
思考	فکر	思考	فکر	N	N;SG
思考	تفکر	思考	تفکر	N	N;SG
思考	افکار	思考	فکر	N	N;PL
思考	افکارش	思考	افکارش	N	N;SG
講習	آموزش	講習	آموزش	N	N;SG
講習	تمرین	講習	تمرین	N	N;SG
講習	تمرینات	講習	تمرینه	N	N;PL
講習	تعلیم	講習	تعلیم	N	N;SG
講習	اموزش	講習	اموزش	N	N;SG
コンピューター	رایانه	コンピューター	رایانه	N	N;SG
コンピューター	کامپیوتر	コンピューター	کامپیو	N	N;SG
コンピューター	رایانه	コンピューター	رایانه	N	N;SG
コンピューター	کامپیوتر	コンピューター	کامپیو	N	N;SG
コンピューター	کامپیوترها	コンピューター	کامپیوتر	N	N;PL
マネー	پول	マネー	پول	N	N;SG
マネー	پولی	マネー	پولی	N	N;SG
ウォール	دیواری	ウォール	دیواری	N	N;SG
ウォール	دیوار	ウォール	دیوار	N	N;SG
レート	نرخ	レート	نرخ	N	N;SG
クラウン	کرون	クラウン	کرون	N	N;SG
クラウン	کراون	クラウン	کراون	N	N;SG
クラウン	تاج	クラウン	تاج	N	N;SG
貨幣	پول	貨幣	پول	N	N;SG
貨幣	پولی	貨幣	پولی	N	N;SG
仮想	مجازی	仮想	مجازی	N	N;SG
当事	احزاب	当事	حزب	N	N;PL
悪戯	بادکنکی	悪戯	بادکنکی	N	N;SG
迷宮	مارپیچ	迷宮	مارپیچ	N	N;SG
迷宮	هزارتو	迷宮	هزارتو	N	N;SG
迷宮	هزارتوی	迷宮	هزارتوی	N	N;SG
夜明け	داون	夜明け	داون	N	N;SG
夜明け	طلوع	夜明け	طلوع	N	N;SG
夜明け	سحرگاه	夜明け	سحرگاه	N	N;SG
夜明け	سپیده	夜明け	None	N	N;SG
夜明け	بامداد	夜明け	بامداد	N	N;SG
ポンプ	پمپ	ポンプ	پمپ	N	N;SG
ポンプ	تلمبه	ポンプ	تلمبه	N	N;SG
ポンプ	پمپ	ポンプ	پمپ	N	N;SG
ハイブリッド	خودروی	ハイブリッド	خودرو	N	N;SG
ハイブリッド	دورگه	ハイブリッド	دورگه	N	N;SG
マウス	موشهای	マウス	موش	N	N;PL
マウス	موشها	マウス	موش	N	N;PL
マウス	موش	マウス	موش	N	N;SG
マウス	موشی	マウス	موش	N	N;SG
マウス	ماوس	マウス	ماوس	N	N;SG
ベンチ	نیمکت	ベンチ	نیمکت	N	N;SG
蜂起	خیزش	蜂起	خیزش	N	N;SG
脅威	تهدید	脅威	تهدید	N	N;SG
脅威	تهدیدات	脅威	تهدید	N	N;PL
脅威	تهدیدها	脅威	تهدید	N	N;PL
脅威	تهدیدهای	脅威	تهدید	N	N;PL
脅威	تحدید	脅威	None	N	N;SG
脅威	تهدید	脅威	تهدید	N	N;SG
触媒	کاتالیزور	触媒	کاتالیزور	N	N;SG
虚偽	کاذب	虚偽	کاذب	N	N;SG
虚偽	دروغین	虚偽	دروغین	N	N;SG
虚偽	نادرست	虚偽	نادرست	N	N;SG
虚偽	باطل	虚偽	None	N	N;SG
車輪	فرمون	車輪	فرمون	N	N;SG
車輪	چرخ	車輪	چرخ	N	N;SG
車輪	چرخ	車輪	چرخ	N	N;SG
シャツ	پیراهن	シャツ	پیراهن	N	N;SG
シャツ	پیرهن	シャツ	پیرهن	N	N;SG
主人	همسر	主人	همسر	N	N;SG
主人	شوهر	主人	شوهر	N	N;SG
主人	شوهری	主人	شوهر	N	N;SG
主人	شوهرش	主人	شوهرش	N	N;SG
歌人	poet	歌人	poet	N	N;SG
歌人	شاعری	歌人	شاعر	N	N;SG
歌人	شاعر	歌人	شاعر	N	N;SG
結婚式	عروسی	結婚式	عروسی	N	N;SG
結婚式	ازدواج	結婚式	ازدواج	N	N;SG
アルミ	آلومینیوم	アルミ	آلومینیوم	N	N;SG
香り	خوشبو	香り	خوشبو	N	N;SG
シールド	شیلد	シールド	شیلد	N	N;SG
シールド	حفاظ	シールド	حفاظ	N	N;SG
シールド	سپر	シールド	سپر	N	N;SG
オブジェクト	شئ	オブジェクト	شئ	N	N;SG
オブジェクト	مفعول	オブジェクト	مفعول	N	N;SG
オブジェクト	شیء	オブジェクト	شیء	N	N;SG
オブジェクト	اشیاء	オブジェクト	شیء	N	N;PL
オブジェクト	اجسام	オブジェクト	اجسام	N	N;PL
オブジェクト	اشیا	オブジェクト	اشیا	N	N;PL
代理店	سازمان	代理店	سازمان	N	N;SG
代理店	نمایندگی	代理店	نمایندگی	N	N;SG
代理店	آژانس	代理店	آژانس	N	N;SG
オイル	نفت	オイル	نفت	N	N;SG
オイル	اویل	オイル	اویل	N	N;SG
オイル	روغن	オイル	روغن	N	N;SG
注釈	annotate	注釈	annotate	N	N;SG
トライアル	محاکمه	トライアル	محاکمه	N	N;SG
トライアル	دادرسی	トライアル	دادرسی	N	N;SG
トライアル	آزمونهای	トライアル	آزمون	N	N;PL
頭文字	آغازی	頭文字	None	N	N;SG
皮膚	پوست	皮膚	پوست	N	N;SG
皮膚	پوستی	皮膚	پوستی	N	N;SG
スプリント	اسپرینت	スプリント	اسپرینت	N	N;SG
宝石	جواهری	宝石	جواهر	N	N;SG
宝石	جواهر	宝石	جواهر	N	N;SG
宝石	جواهر	宝石	جواهر	N	N;SG
宝石	جواهرات	宝石	جواهره	N	N;PL
宝石	جواهر	宝石	جواهر	N	N;SG
宝石	جواهرات	宝石	جواهره	N	N;PL
座標	مختصات	座標	مختصه	N	N;SG
座標	مختصات	座標	مختصه	N	N;SG
必須	نیاز	必須	نیاز	N	N;SG
シャトル	شاتل	シャトル	شاتل	N	N;SG
標本	نمونه	標本	نمونه	N	N;SG
写本	خطی	写本	خطی	N	N;SG
笑顔	لبخند	笑顔	None	N	N;SG
笑顔	تبسم	笑顔	تبسم	N	N;SG
笑顔	لبخند	笑顔	None	N	N;SG
笑顔	لبخندهای	笑顔	لبخند	N	N;PL
両側	پهلو	両側	پهلو	N	N;SG
紀元	دوره	紀元	دوره	N	N;SG
頻度	فرکانسی	頻度	فرکانسی	N	N;SG
頻度	فرکانس	頻度	فرکانس	N	N;SG
頻度	بسامد	頻度	بسامد#سام	N	N;SG
ギャル	گال	ギャル	گال	N	N;SG
有機	آلی	有機	آلی	N	N;SG
有機	ارگانیک	有機	ارگانیک	N	N;SG
ラック	طاقچه	ラック	طاقچه	N	N;SG
ウォン	وونگ	ウォン	وونگ	N	N;SG
ウォン	ونگ	ウォン	ونگ	N	N;SG
ウォン	وون	ウォン	وون	N	N;SG
赤字	کسر	赤字	کسر	N	N;SG
赤字	کسری	赤字	None	N	N;SG
語源	خاستگاه	語源	None	N	N;SG
語源	مبدأ	語源	None	N	N;SG
語源	منشأ	語源	منشأ	N	N;SG
語源	مبدا	語源	مبدا	N	N;SG
オルガン	ارگ	オルガン	ارگ	N	N;SG
オルガン	ارگان	オルガン	ارگان	N	N;SG
オルガン	اندام	オルガン	اندام	N	N;SG
帽子	کلاه	帽子	کلاه	N	N;SG
洞窟	غار	洞窟	غار	N	N;SG
洞窟	غاری	洞窟	غار	N	N;SG
洞窟	غار	洞窟	غار	N	N;SG
洞窟	غارهای	洞窟	غار	N	N;PL
洞窟	غارها	洞窟	غار	N	N;PL
ウイング	بال	ウイング	بال	N	N;SG
ウイング	وینگ	ウイング	وینگ	N	N;SG
本当	حقیقی	本当	حقیقی	N	N;SG
本当	true	本当	true	N	N;SG
精度	دقت	精度	دقت	N	N;SG
精度	دقتی	精度	دقتی	N	N;SG
精度	دقت	精度	دقت	N	N;SG
裁判官	داوری	裁判官	داوری	N	N;SG
裁判官	قاضی	裁判官	قاضی	N	N;SG
裁判官	داوران	裁判官	داور	N	N;PL
裁判官	قضات	裁判官	قضات	N	N;PL
裁判官	حاکمان	裁判官	حاکم	N	N;PL
ペース	پیس	ペース	پیس	N	N;SG
ペース	خوبیست	ペース	خوبیست	N	N;SG
グルメ	گورمه	グルメ	گورمه	N	N;SG
系図	تبارشناسی	系図	تبارشناسی	N	N;SG
ベッド	تخت	ベッド	تخت	N	N;SG
ベッド	تختخواب	ベッド	تختخواب	N	N;SG
ベッド	بستر	ベッド	بستر	N	N;SG
ベッド	رختخواب	ベッド	None	N	N;SG
ブリス	سعادت	ブリス	سعادت	N	N;SG
ブリス	سعادتی	ブリス	سعادت	N	N;SG
ブリス	ناز	ブリス	ناز	N	N;SG
ブリス	بلیس	ブリス	بلیس	N	N;SG
円形	دایره	円形	دایره	N	N;SG
参考	کتابشناسی	参考	کتابشناسی	N	N;SG
参考	مراجع	参考	مراجع	N	N;PL
魔法	جادوگر	魔法	None	N	N;SG
錬金術	کیمیاگر	錬金術	کیمیاگر	N	N;SG
錬金術	کیمیا	錬金術	کیمیا	N	N;SG
風俗	عرف	風俗	None	N	N;SG
忠実	وفادار	忠実	وفادار	ADJ	ADJ
地面	زمینی	地面	زمینی	N	N;SG
ビタミン	ویتامین	ビタミン	ویتامین	N	N;SG
ビタミン	ویتامینهای	ビタミン	ویتامین	N	N;PL
ビタミン	ویتامین	ビタミン	ویتامین	N	N;SG
索引	شاخص	索引	شاخص	N	N;SG
索引	نمایه	索引	نمایه	N	N;SG
タイミング	زمانبندی	タイミング	زمانبندی	N	N;SG
シーク	طلب	シーク	طلب	N	N;SG
シーク	شیخ	シーク	شیخ	N	N;SG
葬儀	ختم	葬儀	None	N	N;SG
葬儀	خاکسپاری	葬儀	خاکسپاری	N	N;SG
ターゲット	هدف	ターゲット	هدف	N	N;SG
ターゲット	هدفگیری	ターゲット	هدفگیری	N	N;SG
ターゲット	اهداف	ターゲット	هدف	N	N;PL
テクノ	تکنو	テクノ	تکنو	N	N;SG
ヒップ	باسن	ヒップ	باسن	N	N;SG
ヒップ	هیپ	ヒップ	هیپ	N	N;SG
セリフ	serif	セリフ	serif	N	N;SG
気圧	فشار	気圧	فشار	N	N;SG
気圧	فشاری	気圧	فشاری	N	N;SG
筋肉	عضلات	筋肉	عضله	N	N;PL
筋肉	عضله	筋肉	عضله	N	N;SG
筋肉	ماهیچه	筋肉	ماهیچه	N	N;SG
筋肉	عضلات	筋肉	عضله	N	N;PL
グッズ	کلکسیونی	グッズ	کلکسیونی	N	N;SG
バッテリー	باطری	バッテリー	باطری	N	N;SG
バッテリー	باتری	バッテリー	باتری	N	N;SG
楽園	بهشت	楽園	بهشت	N	N;SG
カンファレンス	کنفرانس	カンファレンス	کنفرانس	N	N;SG
カンファレンス	همایش	カンファレンス	همایش	N	N;SG
対称	متقارن	対称	متقارن	N	N;SG
対称	تقارن	対称	تقارن	N	N;SG
パイプ	لوله	パイプ	None	N	N;SG
因子	فاکتور	因子	فاکتور	N	N;SG
因子	عامل	因子	عامل	N	N;SG
クラッシュ	پایمال	クラッシュ	پایمال	N	N;SG
クラッシュ	کراش	クラッシュ	کراش	N	N;SG
クラッシュ	سقوط	クラッシュ	سقوط	N	N;SG
クラッシュ	کراش	クラッシュ	کراش	N	N;SG
クラッシュ	فروپاشی	クラッシュ	فروپاشی	N	N;SG
トレーナー	trainer	トレーナー	None	N	N;SG
トレーナー	مربی	トレーナー	مربی	N	N;SG
シャープ	شارپ	シャープ	شارپ	N	N;SG
シャープ	تیزی	シャープ	تیز	N	N;SG
シャープ	هشیار	シャープ	هشیار	N	N;SG
シャープ	تیز	シャープ	تیز	N	N;SG
仮名	کانا	仮名	کانا	N	N;SG
アコースティック	آکوستیک	アコースティック	آکوستیک	N	N;SG
ドラマー	درامر	ドラマー	درامر	N	N;SG
園芸	باغبانی	園芸	باغبانی	N	N;SG
十五	پانزده	十五	پانزده	NUM	NUM
ガソリン	بنزینی	ガソリン	بنزینی	N	N;SG
ガソリン	بنزین	ガソリン	None	N	N;SG
マスターズ	اساتید	マスターズ	استاد	N	N;PL
マスターズ	استادان	マスターズ	استاد	N	N;PL
マスターズ	اربابان	マスターズ	ارباب	N	N;PL
マスターズ	مسترز	マスターズ	مسترز	N	N;SG
係数	ضریب	係数	ضریب	N	N;SG
係数	ضرایب	係数	ضریب	N	N;PL
係数	فاکتور	係数	فاکتور	N	N;SG
係数	عامل	係数	عامل	N	N;SG
トランペット	ترومپت	トランペット	ترومپت	N	N;SG
トランペット	شیپوری	トランペット	شیپوری	N	N;SG
トランペット	شیپور	トランペット	شیپور	N	N;SG
トランペット	ترومپت	トランペット	ترومپت	N	N;SG
トランペット	صور	トランペット	صورت	N	N;PL
いじめ	نزده	いじめ	None	V	V;SG;3;NEG;V.PTCP
テクノロジー	فناوریهای	テクノロジー	فناوری	N	N;PL
テクノロジー	فناوری	テクノロジー	فناوری	N	N;SG
テクノロジー	تکنولوژی	テクノロジー	None	N	N;SG
パズル	معمای	パズル	معما	N	N;SG
パズル	معما	パズル	معما	N	N;SG
パズル	پازل	パズル	پازل	N	N;SG
怪物	هیولا	怪物	هیولا	N	N;SG
文法	گرامر	文法	گرامر	N	N;SG
医者	پزشکان	医者	پزشک	N	N;PL
医者	دکترای	医者	دکترای	N	N;SG
医者	دکترا	医者	دکترا	N	N;SG
医者	دکترها	医者	دکتر	N	N;PL
医者	دکتری	医者	دکتری	N	N;SG
医者	داکتر	医者	داکتر	N	N;SG
医者	دکتر	医者	دکتر	N	N;SG
辞書	دیکشنری	辞書	دیکشنری	N	N;SG
木材	چوبی	木材	چوبی	N	N;SG
木材	وود	木材	None	N	N;SG
木材	چوب	木材	چوب	N	N;SG
木材	الوار	木材	الر	N	N;SG
個性	فردیت	個性	فردیت	N	N;SG
個性	شخصیت	個性	شخصیت	N	N;SG
個性	شخصیتی	個性	شخصیت	N	N;SG
ちょうど	فقط	ちょうど	فقط	ADV	ADV
ルビー	یاقوت	ルビー	یاقوت	N	N;SG
ストローク	ضربات	ストローク	ضربه	N	N;PL
ストローク	نوازش	ストローク	نوازش	N	N;SG
ストローク	سکته	ストローク	سکته	N	N;SG
農家	کشاورزان	農家	کشاورز	N	N;PL
農家	کشاورز	農家	کشاورز	N	N;SG
農家	کشاورز	農家	کشاورز	N	N;SG
ナトリウム	سدیم	ナトリウム	سدیم	N	N;SG
バリエーション	تغییرات	バリエーション	تغییر	N	N;PL
バリエーション	تنوع	バリエーション	تنوع	N	N;SG
親族	نزدیکان	親族	نزدیک	N	N;PL
親族	خویشان	親族	خویش	N	N;SG
親族	خویشاوندان	親族	None	N	N;PL
親族	خویشاوندی	親族	خویشاوندی	N	N;SG
本物	رئال	本物	رئال	N	N;SG
本物	حقیقی	本物	حقیقی	N	N;SG
情勢	وضعیتهای	情勢	وضعیت	N	N;PL
神道	شینتو	神道	شینتو	N	N;SG
厩舎	اصطبل	厩舎	اصطبل	N	N;SG
プライベート	خلوت	プライベート	None	N	N;SG
プライベート	شخصی	プライベート	شخص	N	N;SG
プライベート	سرباز	プライベート	سرباز	N	N;SG
プライベート	private	プライベート	private	N	N;SG
プライベート	خصوصی	プライベート	خصوصی	N	N;SG
人質	گروگان	人質	گروه	N	N;SG
人質	گروگانگیری	人質	گروگانگیری	N	N;SG
ロッド	راد	ロッド	راد	N	N;SG
焦点	کانون	焦点	کانون	N	N;SG
焦点	تمرکز	焦点	تمرکز	N	N;SG
ダッシュ	dash	ダッシュ	dash	N	N;SG
ダッシュ	داش	ダッシュ	داش	N	N;SG
ガム	آدامس	ガム	آدامس	N	N;SG
サーバー	سرورهای	サーバー	سرور	N	N;PL
サーバー	سرور	サーバー	سرور	N	N;SG
サーバー	کارگزار	サーバー	کارگزار	N	N;SG
ユニフォーム	یونیفرم	ユニフォーム	یونیفرم	N	N;SG
ユニフォーム	یونیفورم	ユニフォーム	یونیفورم	N	N;SG
ユニフォーム	یونیفرم	ユニフォーム	یونیفرم	N	N;SG
ユニフォーム	یونیفورم	ユニフォーム	یونیفورم	N	N;SG
先住	بومی	先住	بومی	N	N;SG
ファーム	مزرعه	ファーム	None	N	N;SG
ファーム	فارم	ファーム	فارم	N	N;SG
沿革	تاریخچه	沿革	تاریخچه	N	N;SG
沿革	تاریخ	沿革	تاریخ	N	N;SG
聖人	قدیس	聖人	قدیس	N	N;SG
聖人	سن	聖人	سن	N	N;SG
野党	اپوزیسیون	野党	اپوزیسیون	N	N;SG
野党	مخالف	野党	مخالف	N	N;SG
野党	مخالفین	野党	مخالف	N	N;PL
野党	مخالفت	野党	مخالفت	N	N;SG
測量	surveying	測量	surveying	N	N;SG
気分	احساس	気分	احساس	N	N;SG
気分	حس	気分	حس	N	N;SG
気分	احساسش	気分	احساسش	N	N;SG
気分	حالت	気分	حالت	N	N;SG
気分	حوصله	気分	حوصله	N	N;SG
シンガー	خواننده	シンガー	خواننده	N	N;SG
立法	قانونگذاری	立法	قانونگذاری	N	N;SG
モニター	نظارت	モニター	نظارت	N	N;SG
モニター	نمایشگر	モニター	نمایشگر	N	N;SG
モニター	مانیتور	モニター	مانیتور	N	N;SG
モニター	بزمجه	モニター	بزمجه	N	N;SG
チョコレート	شکلاتی	チョコレート	شکلاتی	N	N;SG
チョコレート	کاکائو	チョコレート	کاکائو	N	N;SG
チョコレート	شکلات	チョコレート	None	N	N;SG
青少年	نوجوانان	青少年	نوجوان	N	N;PL
エディション	ورژن	エディション	ورژن	N	N;SG
脚注	تبصره	脚注	تبصره	N	N;SG
レンジ	گستره	レンジ	گستره	N	N;SG
スロット	slot	スロット	slot	N	N;SG
スロット	شکاف	スロット	شکاف	N	N;SG
スロット	شکافها	スロット	شکاف	N	N;PL
野望	بلندپروازی	野望	بلندپروازی	N	N;SG
ワニ	تمساح	ワニ	تمساح	N	N;SG
ワニ	کروکودیل	ワニ	کروکودیل	N	N;SG
年表	گاهشمار	年表	گاهشمار	N	N;SG
リッチ	ثروتمند	リッチ	ثروتمند	N	N;SG
リッチ	ثروتمندان	リッチ	ثروتمند	N	N;PL
リッチ	پولدار	リッチ	None	N	N;SG
リッチ	پولداری	リッチ	پولداری	N	N;SG
リッチ	ریچ	リッチ	ریچ	N	N;SG
リッチ	ریسی	リッチ	ریسی	N	N;SG
バッファ	بافر	バッファ	بافر	N	N;SG
バッファ	حائل	バッファ	حائل	N	N;SG
断層	عیب	断層	عیب	N	N;SG
記念碑	یادبود	記念碑	یادبود	N	N;SG
記念碑	مموریال	記念碑	مموریال	N	N;SG
記念碑	یادبود	記念碑	یادبود	N	N;SG
記念碑	یادمان	記念碑	یادم	N	N;SG
ワード	سخن	ワード	سخن	N	N;SG
ワード	کلمه	ワード	کلمه	N	N;SG
ワード	واژه	ワード	واژه	N	N;SG
ワード	کلام	ワード	کلام	N	N;SG
難民	پناهنده	難民	پناهنده	N	N;SG
難民	مهاجر	難民	مهاجر	N	N;SG
難民	پناهنده	難民	پناهنده	N	N;SG
難民	پناهندگان	難民	None	N	N;PL
難民	پناهجویان	難民	پناهجو	N	N;PL
難民	مهاجرین	難民	مهاجر	N	N;PL
デバイス	دستگاهی	デバイス	دستگاه	N	N;SG
デバイス	دستگاهها	デバイス	دستگاه	N	N;PL
デバイス	وسیله	デバイス	وسیله	N	N;SG
デバイス	دستگاه	デバイス	دستگاه	N	N;SG
デバイス	دستگاهها	デバイス	دستگاه	N	N;PL
デバイス	دستگاههای	デバイス	دستگاه	N	N;PL
神学	خداشناس	神学	خداشناس	N	N;SG
神学	الهیات	神学	None	N	N;SG
ファイア	آتشسوزی	ファイア	آتشسوزی	N	N;SG
ファイア	آتش	ファイア	آتش	N	N;SG
ファイア	آتیش	ファイア	آتیش	N	N;SG
進撃	حمله	進撃	حمله	N	N;SG
アルゴリズム	الگوریتمهای	アルゴリズム	الگوریتم	N	N;PL
アルゴリズム	الگوریتم	アルゴリズム	الگوریتم	N	N;SG
浪人	رونین	浪人	رونین	N	N;SG
メンタル	ذهنی	メンタル	ذهن	N	N;SG
イスラム	مسلمان	イスラム	مسلمان	N	N;SG
イスラム	مسلمانان	イスラム	مسلمان	N	N;PL
イスラム	مسلمان	イスラム	مسلمان	N	N;SG
イスラム	مسلمانان	イスラム	مسلمان	N	N;PL
イスラム	مسلمانها	イスラム	مسلمان	N	N;PL
イスラム	اسلام	イスラム	اسلام	N	N;SG
合金	آلیاژ	合金	آلیاژ	N	N;SG
迷惑	آزاری	迷惑	آزاری	N	N;SG
迷惑	دلخوری	迷惑	دلخوری	N	N;SG
迷惑	رنجش	迷惑	رنجش	N	N;SG
迷惑	آزار	迷惑	آزار	N	N;PL
リンゴ	سیب	リンゴ	سیب	N	N;SG
リンゴ	apple	リンゴ	apple	N	N;SG
リンゴ	اپل	リンゴ	اپل	N	N;SG
リンゴ	سیب	リンゴ	سیب	N	N;SG
フォント	قلم	フォント	قلم	N	N;SG
バナナ	موز	バナナ	موز	N	N;SG
バナナ	موزی	バナナ	موزی	N	N;SG
バナナ	موز	バナナ	موز	N	N;SG
関節	مفصل	関節	مفصل	N	N;SG
関節	مفاصل	関節	None	N	N;PL
免疫	مصونیت	免疫	مصونیت	N	N;SG
免疫	بیزاری	免疫	بیزاری	N	N;SG
免疫	برائت	免疫	None	N	N;SG
免疫	مصونیت	免疫	مصونیت	N	N;SG
離陸	برخاست	離陸	بر#خاست#خیز	V	V;SG;3;PST
カルチャー	تمدن	カルチャー	تمدن	N	N;SG
カルチャー	فرهنگی	カルチャー	فرهنگی	N	N;SG
カルチャー	فرهنگ	カルチャー	فرهنگ	N	N;SG
望ましい	مطلوب	望ましい	مطلوب	ADJ	ADJ
メモリー	خاطره	メモリー	خاطره	N	N;SG
メモリー	حافظه	メモリー	حافظه	N	N;SG
メモリー	حافظۀ	メモリー	حافظۀ	N	N;SG
プレステージ	حیثیت	プレステージ	حیثیت	N	N;SG
リーチ	لچ	リーチ	لچ	N	N;SG
レーサー	دوندگان	レーサー	دونده	N	N;PL
ドレス	لباس	ドレス	لباس	N	N;SG
ドレス	لباس	ドレス	لباس	N	N;SG
セールス	فروش	セールス	فروش	N	N;SG
鉱業	معدن	鉱業	None	N	N;SG
勢い	تکانه	勢い	تکانه	N	N;SG
パブリック	همگانی	パブリック	همگانی	N	N;SG
パブリック	public	パブリック	public	N	N;SG
手順	گامهای	手順	گام	N	N;PL
手順	روشها	手順	روش	N	N;PL
手順	رویه	手順	رویه	N	N;SG
手順	روند	手順	روند	N	N;SG
手順	دستورالعملها	手順	دستورالع	N	N;PL
手順	دستورالعمل	手順	دستورالعمل	N	N;SG
エージェント	مامور	エージェント	None	N	N;SG
エージェント	کارگزار	エージェント	کارگزار	N	N;SG
エージェント	مأمور	エージェント	مأمور	N	N;SG
強盗	دستبرد	強盗	دستبرد	N	N;SG
強盗	سرقت	強盗	سرقت	N	N;SG
強盗	دزدی	強盗	دزدی	N	N;SG
ミルク	شیر	ミルク	شیر	N	N;SG
ミルク	میلک	ミルク	میلک	N	N;SG
作詞	lyricist	作詞	lyricist	N	N;SG
パブ	میخانه	パブ	میخانه	N	N;SG
パブ	میکده	パブ	میکده	N	N;SG
キミ	کیمی	キミ	کرد#کن	N	N;SG
処女	بکارت	処女	بکارت	N	N;SG
処女	باکرگی	処女	باکرگی	N	N;SG
処女	باکرگی	処女	باکرگی	N	N;SG
処女	باکره	処女	باکره	N	N;SG
処女	ویرجین	処女	ویرجین	N	N;SG
栄光	بزرگوار	栄光	بزرگوار	N	N;SG
司祭	کاهن	司祭	کاهن	N	N;SG
司祭	کشیش	司祭	کشیش	N	N;SG
司祭	کشیشی	司祭	کشیش	N	N;SG
ひまわり	آفتابگردان	ひまわり	آفتابگرد	N	N;SG
カプセル	کپسول	カプセル	کپسول	N	N;SG
カプセル	محفظه	カプセル	محفظه	N	N;SG
カプセル	فینیکس	カプセル	فینیکس	N	N;SG
クリーム	کرم	クリーム	None	N	N;SG
クリーム	خامه	クリーム	خامه	N	N;SG
微分	مشتق	微分	مشتق	N	N;SG
微分	مشتق	微分	مشتق	N	N;SG
微分	دیفرانسیل	微分	دیفرانسیل	N	N;SG
ランナー	رانر	ランナー	رانر	N	N;SG
ランナー	دونده	ランナー	None	N	N;SG
ランナー	دوندگان	ランナー	دونده	N	N;PL
可変	متغیر	可変	متغیر	N	N;SG
可変	متغیرها	可変	متغیر	N	N;PL
インストール	نصب	インストール	نصب	N	N;SG
インストール	نصب	インストール	نصب	N	N;SG
インストール	نصب	インストール	نصب	N	N;SG
ナイフ	چاقوها	ナイフ	چاقو	N	N;PL
ナイフ	چاقوی	ナイフ	چاقوی	N	N;SG
ナイフ	چاقو	ナイフ	None	N	N;SG
ナイフ	کارد	ナイフ	کارد#کار	N	N;SG
ナイフ	چاقویی	ナイフ	چاقویی	N	N;SG
アロー	پیکان	アロー	پیکان	N	N;SG
アロー	تیر	アロー	تیر	N	N;SG
アロー	ارو	アロー	ارو	N	N;SG
中国人	چینی	中国人	چینی	N	N;SG
パイオニア	پیشگام	パイオニア	پیشگام	N	N;SG
