que	että	que	että	CONJ	CONJ
fósiles	fossiileja	fósil	fossiili	N;MASC;PL	N;PRT;PL
presentaciones	esityksiä	presentación	esitys	N;FEM;PL	N;PRT;PL
presentaciones	esitykset	presentación	esitys	N;FEM;PL	N;NOM;PL
tablas	pöydät	tabla	pöytä	N;FEM;PL	N;NOM;PL
tablas	taulukoissa	tabla	taulukko	N;FEM;PL	N;IN+ESS;PL
tablas	taulukot	tabla	taulukko	N;FEM;PL	N;NOM;PL
tablas	taulut	tabla	taulu	N;FEM;PL	N;NOM;PL
tablas	lautoja	tabla	lauto	N;FEM;PL	N;PRT;PL
representaciones	esityksiä	representación	esitys	N;FEM;PL	N;PRT;PL
representaciones	esitykset	representación	esitys	N;FEM;PL	N;NOM;PL
rector	rehtori	rector	rehtori	N;MASC;SG	N;NOM;SG
negó	evätty	negar	evätä	V;IND;SG;3;PST;FIN	V;NOM;SG;V.PTCP;PASS
negó	hylätty	negar	hylätä	V;IND;SG;3;PST;FIN	V;NOM;SG;V.PTCP;PASS
negó	kielletty	negar	kieltää	V;IND;SG;3;PST;FIN	V;NOM;SG;V.PTCP;PASS
coches	autoja	coche	auto	N;MASC;PL	N;PRT;PL
coches	autot	coche	auto	N;MASC;PL	N;NOM;PL
coches	autojen	coche	auto	N;MASC;PL	N;GEN;PL
unesco	unescon	unesco	unesco	N;FEM;SG	N;GEN;SG
designación	nimittäminen	designación	nimittäminen	N;FEM;SG	N;NOM;SG
designación	tapaaminen	designación	tapaaminen	N;FEM;SG	N;NOM;SG
designación	nimeäminen	designación	nimeäminen	N;FEM;SG	N;NOM;SG
designación	nimitys	designación	nimitys	N;FEM;SG	N;NOM;SG
designación	nimeäminen	designación	nimeäminen	N;FEM;SG	N;NOM;SG
designación	nimitys	designación	nimitys	N;FEM;SG	N;NOM;SG
incidente	välikohtaus	incidente	väli#kohtaus	N;SG	N;NOM;SG
alicia	liisa	alicia	liisa	N;FEM;SG	N;NOM;SG
abogados	asianajajat	abogado	asian#ajaja	N;MASC;PL	N;NOM;PL
abogados	asianajajia	abogado	asian#ajaja	N;MASC;PL	N;PRT;PL
abogados	asianajajat	abogado	asian#ajaja	N;MASC;PL	N;NOM;PL
abogados	lakimiehet	abogado	laki#mies	N;MASC;PL	N;NOM;PL
abogados	asianajajia	abogado	asian#ajaja	N;MASC;PL	N;PRT;PL
funcionarios	virkamiehiä	funcionario	virka#mies	N;MASC;PL	N;PRT;PL
funcionarios	virkamiesten	funcionario	virka#mies	N;MASC;PL	N;GEN;PL
funcionarios	virkamiehet	funcionario	virka#mies	N;MASC;PL	N;NOM;PL
esperar	odottaen	esperar	odottaa	V;NFIN	V;INS;SG;NFIN;ACT
esperar	odottaa	esperar	odottaa	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
esperar	odotetaan	esperar	odottaa	V;NFIN	V;IND;PRS;FIN;PASS
esperar	odottamassa	esperar	odottaa	V;NFIN	V;IN+ESS;SG;NFIN;ACT
atlas	atlas	atlas	atlas	N;MASC;SG	N;NOM;SG
rumbo	kurssi	rumbo	kurssi	N;MASC;SG	N;NOM;SG
rumbo	nimike	rumbo	nimike	N;MASC;SG	N;NOM;SG
cruces	risteykset	cruce	risteys	N;MASC;PL	N;NOM;PL
negras	mustat	negro	musta	ADJ;FEM;PL	ADJ;NOM;PL
rumania	romanian	rumania	romania	N;FEM;SG	N;GEN;SG
rumania	romania	rumania	romania	N;FEM;SG	N;NOM;SG
rumania	romaniassa	rumania	romania	N;FEM;SG	N;IN+ESS;SG
magazine	lehti	magazine	lehti	N;SG	N;NOM;SG
magazine	lehden	magazine	lehti	N;SG	N;GEN;SG
mira	katso	mirar	katsoa	V;IMP;SG;2;FIN	V;IMP;SG;2;FIN;ACT
mira	katso	mirar	katsoa	V;IMP;SG;2;FIN	V;IMP;SG;2;FIN;ACT
opciones	asetukset	opción	asetus	N;FEM;PL	N;NOM;PL
opciones	valinnat	opción	valinta	N;FEM;PL	N;NOM;PL
opciones	vaihtoehtoja	opción	vaihto#ehto	N;FEM;PL	N;PRT;PL
opciones	vaihtoehdot	opción	vaihto#ehto	N;FEM;PL	N;NOM;PL
fortuna	fortuna	fortuna	fortuna	N;FEM;SG	N;NOM;SG
fortuna	omaisuuden	fortuna	omaisuus	N;FEM;SG	N;GEN;SG
legislación	lainsäädäntöä	legislación	lain#säädäntö	N;FEM;SG	N;PRT;SG
legislación	lainsäädännön	legislación	lain#säädäntö	N;FEM;SG	N;GEN;SG
legislación	lainsäädäntö	legislación	lain#säädäntö	N;FEM;SG	N;NOM;SG
legislación	laki	legislación	laki	N;FEM;SG	N;NOM;SG
legislación	oikeustieteen	legislación	oikeus#tiede	N;FEM;SG	N;GEN;SG
legislación	lainsäädäntö	legislación	lain#säädäntö	N;FEM;SG	N;NOM;SG
legislación	lakia	legislación	laki	N;FEM;SG	N;PRT;SG
soria	soria	sorio	sori	N;FEM;SG	N;NOM;SG
ramal	oksa	ramal	oksa	N;MASC;SG	N;NOM;SG
privadas	yksityisiä	privado	yksityinen	ADJ;FEM;PL;V.PTCP	ADJ;PRT;PL
privadas	yksityiset	privado	yksityinen	ADJ;FEM;PL;V.PTCP	ADJ;NOM;PL
instrucción	ohjeen	instrucción	ohje	N;FEM;SG	N;GEN;SG
instrucción	ohje	instrucción	ohje	N;FEM;SG	N;NOM;SG
lanzar	käynnistää	lanzar	käynnistää	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
modalidad	tila	modalidad	tila	N;FEM;SG	N;NOM;SG
accidentes	onnettomuudet	accidente	onnettomuus	N;MASC;PL	N;NOM;PL
accidentes	onnettomuuksia	accidente	onnettomuus	N;MASC;PL	N;PRT;PL
accidentes	onnettomuuksien	accidente	onnettomuus	N;MASC;PL	N;GEN;PL
accidentes	onnettomuuksista	accidente	onnettomuus	N;MASC;PL	N;IN+ABL;PL
spider	hämähäkin	spider	hämähä	N	N;GEN;SG
spider	hämähäkki	spider	hämähäkki	N	N;NOM;SG
adecuado	tarkoituksenmukainen	adecuado	tarkoitus#mukainen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
adecuado	asianmukainen	adecuado	asian#mukainen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
adecuado	sopivaa	adecuado	sopiva	ADJ;MASC;SG;V.PTCP	ADJ;PRT;SG
adecuado	sopiva	adecuado	sopiva	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
adecuado	riittävä	adecuado	riittävä	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
adecuado	sopiva	adecuado	sopiva	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
plena	täyden	pleno	täysi	ADJ;FEM;SG	ADJ;GEN;SG
plena	täysi	pleno	täysi	ADJ;FEM;SG	ADJ;NOM;SG
delegación	valtuuskunnan	delegación	valtuus#kunta	N;FEM;SG	N;GEN;SG
delegación	lähetystö	delegación	lähetystö	N;FEM;SG	N;NOM;SG
delegación	valtuuskunta	delegación	valtuus#kunta	N;FEM;SG	N;NOM;SG
delegación	valtuuskuntaa	delegación	valtuus#kunta	N;FEM;SG	N;PRT;SG
sugiere	ehdottaa	sugerir	ehdottaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
sugiere	ehdottaa	sugerir	ehdottaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
palencia	palencia	palencia	palenc	N;FEM;SG	N;NOM;SG
apoyar	tuetaan	apoyar	tukea	V;NFIN	V;IND;PRS;FIN;PASS
apoyar	tukee	apoyar	tukea	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
misa	massaa	misa	massa	N;FEM;SG	N;PRT;SG
misa	massa	misa	massa	N;FEM;SG	N;NOM;SG
reconoce	tunnustaa	reconocer	tunnustaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
reconoce	tunnistaa	reconocer	tunnistaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
reconoce	tunnustaa	reconocer	tunnustaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
reconoce	myöntää	reconocer	myöntää	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
causó	aiheutti	causar	aiheuttaa	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
causó	aiheuttanut	causar	aiheuttaa	V;IND;SG;3;PST;FIN	V;NOM;SG;V.PTCP;ACT
marrón	ruskea	marrón	ruskea	ADJ;MASC;SG	ADJ;NOM;SG
value	arvoa	valar	arvo	N	N;PRT;SG
value	arvo	valar	arvo	N	N;NOM;SG
magia	taikaa	magia	taikaa	N;FEM;SG	N;PRT;SG
magia	taikuutta	magia	taikuus	N;FEM;SG	N;PRT;SG
magia	taikuus	magia	taikuus	N;FEM;SG	N;NOM;SG
magia	taika	magia	taika	N;FEM;SG	N;NOM;SG
vender	myy	vender	myydä	V;NFIN	V;IMP;SG;2;FIN;ACT
vender	myydä	vender	myydä	V;NFIN	V;SG;NFIN;ACT
vender	myydään	vender	myydä	V;NFIN	V;IND;PRS;FIN;PASS
vender	myy	vender	myydä	V;NFIN	V;IMP;SG;2;FIN;ACT
vender	myydä	vender	myydä	V;NFIN	V;SG;NFIN;ACT
vender	myydään	vender	myydä	V;NFIN	V;IND;PRS;FIN;PASS
simples	yksinkertaiset	simple	yksinkertainen	ADJ;PL	ADJ;NOM;PL
houston	houston	houston	housto	N;MASC;SG	N;NOM;SG
houston	houstoniin	houston	housto	N;MASC;SG	N;IN+ALL;SG
houston	houstonin	houston	houstoni	N;MASC;SG	N;GEN;SG
part	osa	part	osa	N	N;NOM;SG
manejo	käsittelyä	manejo	käsittely	N;MASC;SG	N;PRT;SG
manejo	käsittely	manejo	käsittely	N;MASC;SG	N;NOM;SG
campamento	leiri	campamento	leiri	N;MASC;SG	N;NOM;SG
campamento	leirin	campamento	leiri	N;MASC;SG	N;GEN;SG
campamento	camp	campamento	camp	N;MASC;SG	N;NOM;SG
campamento	leirillä	campamento	leiri	N;MASC;SG	N;AT+ESS
;SG
dorado	kultainen	dorado	kultainen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
diarios	sanomalehdet	diario	sanoma#lehti	N;MASC;PL	N;NOM;PL
diarios	lehdet	diario	lehti	N;MASC;PL	N;NOM;PL
diarios	sanomalehtiä	diario	sanoma#lehti	N;MASC;PL	N;PRT;PL
pisos	huoneistoja	piso	huoneisto	N;MASC;PL	N;PRT;PL
pisos	asunnot	piso	asunto	N;MASC;PL	N;NOM;PL
pisos	asuntoja	piso	asunto	N;MASC;PL	N;PRT;PL
pisos	lattiat	piso	lattia	N;MASC;PL	N;NOM;PL
directiva	direktiivi	directiva	direktiivi	N;FEM;SG	N;NOM;SG
directiva	direktiivin	directiva	direktiivi	N;FEM;SG	N;GEN;SG
mina	miina	mina	miina	N;FEM;SG	N;NOM;SG
mina	kaivos	mina	kaivos	N;FEM;SG	N;NOM;SG
gráfico	graafinen	gráfico	graafinen	ADJ;MASC;SG	ADJ;NOM;SG
amateur	amatööri	amateur	amatööri	N;FEM;SG	N;NOM;SG
gracia	armo	gracia	armo	N;FEM;SG	N;NOM;SG
gracia	armon	gracia	armo	N;FEM;SG	N;GEN;SG
franklin	franklin	franklin	frankli	N;MASC;SG	N;NOM;SG
franklin	franklinin	franklin	franklini	N;MASC;SG	N;GEN;SG
viuda	leski	viuda	leski	N;FEM;SG	N;NOM;SG
viuda	lesken	viuda	leskeä	N;FEM;SG	N;GEN;SG
viuda	leski	viuda	leski	N;FEM;SG	N;NOM;SG
pirineos	pyreneiden	pirineo	pyreny	N;MASC;PL	N;GEN;PL
acta	acta	acta	acta	N;FEM;SG	N;NOM;SG
acta	näytös	acta	näytös	N;FEM;SG	N;NOM;SG
acta	säädös	acta	säädös	N;FEM;SG	N;NOM;SG
acta	act	acta	act	N;FEM;SG	N;NOM;SG
evidente	ilmiselvä	evidente	ilmi#selvä	ADJ;SG	ADJ;NOM;SG
evidente	ilmeinen	evidente	ilmeinen	ADJ;SG	ADJ;NOM;SG
evidente	ilmeistä	evidente	ilmeinen	ADJ;SG	ADJ;PRT;SG
evidente	ilmeistä	evidente	ilmeinen	ADJ;SG	ADJ;PRT;SG
evidente	ilmeinen	evidente	ilmeinen	ADJ;SG	ADJ;NOM;SG
rescate	pelastus	rescate	pelastus	N;MASC;SG	N;NOM;SG
rescate	pelastaminen	rescate	pelastaminen	N;MASC;SG	N;NOM;SG
aceptar	hyväksyy	aceptar	hyväksyä	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
aceptar	hyväksyä	aceptar	hyväksyä	V;NFIN	V;SG;NFIN;ACT
aceptar	hyväksytään	aceptar	hyväksyä	V;NFIN	V;IND;PRS;FIN;PASS
aceptar	hyväksy	aceptar	hyväksyä	V;NFIN	V;IMP;SG;2;FIN;ACT
aceptar	hyväksyä	aceptar	hyväksyä	V;NFIN	V;SG;NFIN;ACT
relieve	korostaminen	relieve	korostaminen	N;MASC;SG	N;NOM;SG
relieve	korostus	relieve	korostus	N;MASC;SG	N;NOM;SG
relieve	helpotusta	relieve	helpotus	N;MASC;SG	N;PRT;SG
relieve	helpotus	relieve	helpotus	N;MASC;SG	N;NOM;SG
considerable	suurehko	considerable	suurehko	ADJ;SG	ADJ;NOM;SG
considerable	huomattava	considerable	huomattava	ADJ;SG	ADJ;NOM;SG
integral	olennainen	integral	olennainen	ADJ;SG	ADJ;NOM;SG
organizar	organisoida	organizar	organisoida	V;NFIN	V;SG;NFIN;ACT
organizar	järjestä	organizar	järjestää	V;NFIN	V;IMP;SG;2;FIN;ACT
organizar	järjestää	organizar	järjestää	V;NFIN	V;IND;SG;PRS;FIN;ACT
organizar	organisoida	organizar	organisoida	V;NFIN	V;SG;NFIN;ACT
organizar	järjestä	organizar	järjestää	V;NFIN	V;IMP;SG;2;FIN;ACT
organizar	järjestää	organizar	järjestää	V;NFIN	V;IND;SG;PRS;FIN;ACT
organizar	järjestää	organizar	järjestää	V;NFIN	V;IND;SG;PRS;FIN;ACT
paula	paula	paula	paula	N;FEM;SG	N;NOM;SG
sobrino	veljenpoika	sobrino	veljen#poika	N;MASC;SG	N;NOM;SG
come	syödä	come	syödä	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
guayaquil	guayaquil	guayaquil	guayaquil	N;FEM;SG	N;NOM;SG
perros	koirat	perro	koira	N;MASC;PL	N;NOM;PL
perros	koiria	perro	koira	N;MASC;PL	N;PRT;PL
cliente	asiakkaalle	cliente	asiakas	N;SG	N;AT+ALL;SG
cliente	asiakkaan	cliente	asiakas	N;SG	N;GEN;SG
cliente	asiakas	cliente	asiakas	N;SG	N;NOM;SG
cliente	asiakkaalle	cliente	asiakas	N;SG	N;AT+ALL;SG
cliente	asiakkaan	cliente	asiakas	N;SG	N;GEN;SG
cliente	asiakas	cliente	asiakas	N;SG	N;NOM;SG
profundo	syvälle	profundo	syvä	ADJ;MASC;SG	ADJ;AT+ALL;SG
profundo	syvällä	profundo	syvä	ADJ;MASC;SG	ADJ;AT+ESS
;SG
profundo	syvä	profundo	syvä	ADJ;MASC;SG	ADJ;NOM;SG
profundo	syvällistä	profundo	syvällinen	ADJ;MASC;SG	ADJ;PRT;SG
ruedas	pyörät	rueda	pyörä	N;FEM;PL	N;NOM;PL
ruedas	pyörien	rueda	pyörä	N;FEM;PL	N;GEN;PL
modificaciones	muutokset	modificación	muutos	N;FEM;PL	N;NOM;PL
modificaciones	muutoksia	modificación	muutos	N;FEM;PL	N;PRT;PL
modificaciones	tarkistuksia	modificación	tarkistus	N;FEM;PL	N;PRT;PL
modificaciones	muutokset	modificación	muutos	N;FEM;PL	N;NOM;PL
modificaciones	muutokset	modificación	muutos	N;FEM;PL	N;NOM;PL
modificaciones	muutoksia	modificación	muutos	N;FEM;PL	N;PRT;PL
inmigración	maahanmuuttoa	inmigración	maahanmuutto	N;FEM;SG	N;PRT;SG
inmigración	maahanmuutto	inmigración	maahanmuutto	N;FEM;SG	N;NOM;SG
inmigración	maahanmuuton	inmigración	maahanmuutto	N;FEM;SG	N;GEN;SG
channel	kanava	channel	kanava	N;SG	N;NOM;SG
channel	kanavaa	channel	kanava	N;SG	N;PRT;SG
channel	kanavalla	channel	kanava	N;SG	N;AT+ESS
;SG
channel	kanavan	channel	kanava	N;SG	N;GEN;SG
gallego	galician	gallego	galicia	N;MASC;SG	N;GEN;SG
gallego	gallego	gallego	gallego	N;MASC;SG	N;NOM;SG
mariscal	marshallin	mariscal	marshalli	N;MASC;SG	N;GEN;SG
mariscal	sheriffi	mariscal	sheriffi	N;MASC;SG	N;NOM;SG
mariscal	pelinrakentaja	mariscal	peli#rakentaja	N;MASC;SG	N;NOM;SG
naranja	oranssi	naranja	oranssi	N;FEM;SG	N;NOM;SG
naranja	appelsiini	naranja	appelsi	N;FEM;SG	N;NOM;SG
autobuses	bussit	autobús	bussit	N;MASC;PL	N;NOM;PL
embalse	pato	embalse	pato	N;MASC;SG	N;NOM;SG
americanos	amerikkalaiset	americano	amerikkalainen	N;MASC;PL	N;NOM;PL
americanos	amerikkalaisia	americano	amerikkalainen	N;MASC;PL	N;PRT;PL
americanos	amerikkalaiset	americano	amerikkalainen	N;MASC;PL	N;NOM;PL
americanos	yhdysvaltalaiset	americano	yhdys#valtalainen	N;MASC;PL	N;NOM;PL
rayos	säteet	rayo	säde	N;MASC;PL	N;NOM;PL
aficionados	amatöörejä	aficionado	amatööri	N;MASC;PL	N;PRT;PL
aficionados	faneja	aficionado	fani	N;MASC;PL	N;PRT;PL
aficionados	fanien	aficionado	fanien	N;MASC;PL	N;GEN;PL
aficionados	fanit	aficionado	fani	N;MASC;PL	N;NOM;PL
aficionados	faneille	aficionado	fane	N;MASC;PL	N;AT+ALL;PL
condados	maakunnat	condado	maa#kunta	N;MASC;PL	N;NOM;PL
condados	läänit	condado	lääni	N;MASC;PL	N;NOM;PL
gordon	gordon	gordon	gordon	N;MASC;SG	N;NOM;SG
gordon	gordonin	gordon	gordon	N;MASC;SG	N;GEN;SG
multitud	yleisö	multitud	yleisö	N;FEM;SG	N;NOM;SG
multitud	yleisöä	multitud	yleisö	N;FEM;SG	N;PRT;SG
multitud	porukkaa	multitud	porukka	N;FEM;SG	N;PRT;SG
heredero	perijä	heredero	perijä	N;MASC;SG	N;NOM;SG
heredero	perillinen	heredero	perillinen	N;MASC;SG	N;NOM;SG
orilla	rantaan	orilla	ranta	N;FEM;SG	N;IN+ALL;SG
orilla	ranta	orilla	ranta	N;FEM;SG	N;NOM;SG
finalista	finalisti	finalista	finalisti	N;SG	N;NOM;SG
cátedra	luento	cátedra	luento	N;FEM;SG	N;NOM;SG
cátedra	luennon	cátedra	luento	N;FEM;SG	N;GEN;SG
cátedra	tuolin	cátedra	tuoli	N;FEM;SG	N;GEN;SG
cátedra	tuoli	cátedra	tuoli	N;FEM;SG	N;NOM;SG
licenciado	tutkinto	licenciado	tutkinto	N;MASC;SG	N;NOM;SG
licenciado	ylioppilas	licenciado	yli#oppilas	N;MASC;SG	N;NOM;SG
licenciado	lisensoitua	licenciado	lisensoitua	N;MASC;SG	N;PRT;SG
licenciado	lisenssi	licenciado	lisenssi	N;MASC;SG	N;NOM;SG
espiritual	henkinen	espiritual	henkinen	ADJ;SG	ADJ;NOM;SG
espiritual	hengellinen	espiritual	hengellinen	ADJ;SG	ADJ;NOM;SG
page	sivu	pager	sivu	N	N;NOM;SG
page	sivulla	pager	sivu	N	N;AT+ESS
;SG
violín	viulu	violín	viulu	N;MASC;SG	N;NOM;SG
violín	viulua	violín	viulu	N;MASC;SG	N;PRT;SG
violín	viulu	violín	viulu	N;MASC;SG	N;NOM;SG
carnaval	tivoli	carnaval	tivoli	N;MASC;SG	N;NOM;SG
seno	rinta	seno	rinta	N;MASC;SG	N;NOM;SG
seno	sinus	seno	sinä	N;MASC;SG	N;NOM;SG
fort	linnake	fort	linnake	N;MASC	N;NOM;SG
fort	linnoitus	fort	linnoitus	N;MASC	N;NOM;SG
playas	rantoja	playa	ranta	N;FEM;PL	N;PRT;PL
playas	rannoilla	playa	ranta	N;FEM;PL	N;AT+ESS
;PL
playas	rannat	playa	ranta	N;FEM;PL	N;NOM;PL
síntesis	tiivistelmä	síntesis	tiivistelmä	N;FEM	N;NOM;SG
síntesis	yhteenveto	síntesis	yhteen#veto	N;FEM	N;NOM;SG
síntesis	synteesi	síntesis	synteesi	N;FEM	N;NOM;SG
docente	opettaja	docente	opettaja	N;SG	N;NOM;SG
way	tapa	way	tapa	N	N;NOM;SG
way	keino	way	keino	N	N;NOM;SG
piragüismo	melonta	piragüismo	melonta	N;MASC;SG	N;NOM;SG
clark	clarkin	clark	clark	N;MASC;SG	N;GEN;SG
sacerdotes	papit	sacerdote	pappi	N;MASC;PL	N;NOM;PL
sacerdotes	pappeja	sacerdote	pappi	N;MASC;PL	N;PRT;PL
dirigentes	johtajia	dirigente	johtaja	N;PL	N;PRT;PL
dirigentes	johtajat	dirigente	johtaja	N;PL	N;NOM;PL
shorts	shortsit	short	shortsit	N;MASC;PL	N;NOM;PL
evaluación	arviointi	evaluación	arviointi	N;FEM;SG	N;NOM;SG
evaluación	arvio	evaluación	arvio	N;FEM;SG	N;NOM;SG
evaluación	arviointi	evaluación	arviointi	N;FEM;SG	N;NOM;SG
evaluación	arvio	evaluación	arvio	N;FEM;SG	N;NOM;SG
modos	tapoja	modos	tapa	N;MASC;PL	N;PRT;PL
modos	keinoja	modos	keino	N;MASC;PL	N;PRT;PL
modos	keinot	modos	keino	N;MASC;PL	N;NOM;PL
modos	tavat	modos	tavata	N;MASC;PL	N;NOM;PL
inscripción	ilmoittautuminen	inscripción	ilmoittautuminen	N;FEM;SG	N;NOM;SG
inscripción	rekisteröinti	inscripción	rekisteröinti	N;FEM;SG	N;NOM;SG
inscripción	rekisteröinnin	inscripción	rekisteröinti	N;FEM;SG	N;GEN;SG
descubrir	löydä	descubrir	löydä	V;NFIN	V;IMP;SG;2;FIN;ACT
descubrir	tutustu	descubrir	tutustua	V;NFIN	V;IMP;SG;2;FIN;ACT
enfoque	lähestymistapa	enfoque	lähestymis#tapa	N;MASC;SG	N;NOM;SG
enfoque	lähestymistavan	enfoque	lähestymis#tapa	N;MASC;SG	N;GEN;SG
enfoque	keskittyminen	enfoque	keskittyminen	N;MASC;SG	N;NOM;SG
anne	anne	anne	antaa	N;FEM;SG	N;NOM;SG
industrias	toimialat	industria	toimi#ala	N;FEM;PL	N;NOM;PL
mejoras	parannuksia	mejora	parannus	N;FEM;PL	N;PRT;PL
mejoras	parannukset	mejora	parannus	N;FEM;PL	N;NOM;PL
mejoras	parannuksia	mejora	parannus	N;FEM;PL	N;PRT;PL
mejoras	parannukset	mejora	parannus	N;FEM;PL	N;NOM;PL
mejoras	parannuksia	mejora	parannus	N;FEM;PL	N;PRT;PL
mejoras	parannukset	mejora	parannus	N;FEM;PL	N;NOM;PL
mejoras	päivityksiä	mejora	päivitys	N;FEM;PL	N;PRT;PL
mejoras	päivitykset	mejora	päivitys	N;FEM;PL	N;NOM;PL
publicar	julkaista	publicar	julkaista	V;NFIN	V;SG;NFIN;ACT
publicar	julkaise	publicar	julkaise	V;NFIN	V;IMP;SG;2;FIN;ACT
publicar	julkaise	publicar	julkaise	V;NFIN	V;IMP;SG;2;FIN;ACT
publicar	lähettämistä	publicar	lähettää	V;NFIN	V;IN+ABL;PL;V.PTCP;ACT
publicar	julkaistaan	publicar	julkaista	V;NFIN	V;IND;PRS;FIN;PASS
judío	juutalaista	judío	juutalainen	N;MASC;SG	N;PRT;SG
abadía	luostari	abadía	luostari	N;FEM;SG	N;NOM;SG
vándalo	vandaali	vándalo	vandaali	N;MASC;SG	N;NOM;SG
crédito	hyvitys	crédito	hyvitys	N;MASC;SG	N;NOM;SG
crédito	luotto	crédito	luotto	N;MASC;SG	N;NOM;SG
crédito	luottoa	crédito	luotto	N;MASC;SG	N;PRT;SG
irak	irakin	irak	irakki	N;FEM;SG	N;GEN;SG
irak	irakista	irak	irak	N;FEM;SG	N;IN+ABL;SG
queen	kuningatar	quear	kuningatar	N;SG	N;NOM;SG
visitante	vieras	visitante	vieras	N;SG	N;NOM;SG
visitante	vierailija	visitante	vierailija	N;SG	N;NOM;SG
operador	operaattori	operador	operaattori	N;MASC;SG	N;NOM;SG
operador	toimija	operador	toimija	N;MASC;SG	N;NOM;SG
investigador	tutkijan	investigador	tutkija	N;MASC;SG	N;GEN;SG
investigador	tutkija	investigador	tutkija	N;MASC;SG	N;NOM;SG
investigador	tutkijan	investigador	tutkija	N;MASC;SG	N;GEN;SG
investigador	tutkija	investigador	tutkija	N;MASC;SG	N;NOM;SG
negociaciones	neuvotteluja	negociación	neuvottelu	N;FEM;PL	N;PRT;PL
negociaciones	neuvottelut	negociación	neuvottelu	N;FEM;PL	N;NOM;PL
negociaciones	neuvottelujen	negociación	neuvottelu	N;FEM;PL	N;GEN;PL
negociaciones	neuvotteluja	negociación	neuvottelu	N;FEM;PL	N;PRT;PL
negociaciones	neuvottelut	negociación	neuvottelu	N;FEM;PL	N;NOM;PL
negociaciones	neuvotteluihin	negociación	neuvottelu	N;FEM;PL	N;IN+ALL;PL
negociaciones	neuvotteluja	negociación	neuvottelu	N;FEM;PL	N;PRT;PL
negociaciones	neuvottelut	negociación	neuvottelu	N;FEM;PL	N;NOM;PL
marítimo	merenkulun	marítimo	meren#kulu	N;MASC;SG	N;GEN;SG
serrano	serrano	serrano	serrano	N;MASC;SG	N;NOM;SG
inclinación	kaltevuuden	inclinación	kaltevuus	N;FEM;SG	N;GEN;SG
físicas	fyysiset	físico	fyysinen	ADJ;FEM;PL	ADJ;NOM;PL
judía	juutalainen	judío	juutalainen	ADJ;FEM;SG	ADJ;NOM;SG
judía	juutalainen	judío	juutalainen	ADJ;FEM;SG	ADJ;NOM;SG
escritas	kirjalliset	escrito	kirjallinen	ADJ;FEM;PL;V.PTCP	ADJ;NOM;PL
amante	rakastaja	amante	rakastaja	N;SG	N;NOM;SG
amante	rakastajatar	amante	rakastajatar	N;SG	N;NOM;SG
holanda	alankomaat	holanda	alan#komaat	N;FEM;SG	N;NOM;SG
holanda	hollannissa	holanda	hollanti	N;FEM;SG	N;IN+ESS;SG
holanda	hollanti	holanda	hollanti	N;FEM;SG	N;NOM;SG
stadium	stadion	stadium	stadion	N;MASC;SG	N;NOM;SG
stadium	stadium	stadium	stadium	N;MASC;SG	N;NOM;SG
arroz	riisi	arroz	riisi	N;MASC;SG	N;NOM;SG
arroz	riisin	arroz	riisi	N;MASC;SG	N;GEN;SG
arroz	riisiä	arroz	riini	N;MASC;SG	N;PRT;SG
dificultad	vaikeus	dificultad	vaikeus	N;FEM;SG	N;NOM;SG
sicilia	sisilia	sicilia	sisili	N;FEM;SG	N;NOM;SG
sicilia	sisilian	sicilia	sisili	N;FEM;SG	N;GEN;SG
secundario	toissijainen	secundario	toissijainen	ADJ;MASC;SG	ADJ;NOM;SG
hilo	lanka	hilo	lanka	N;MASC;SG	N;NOM;SG
hilo	lanka	hilo	lanka	N;MASC;SG	N;NOM;SG
hilo	lankaa	hilo	langa	N;MASC;SG	N;PRT;SG
operativo	operatiivinen	operativo	operatiivinen	ADJ;MASC;SG	ADJ;NOM;SG
operativo	toiminnallinen	operativo	toiminnallinen	ADJ;MASC;SG	ADJ;NOM;SG
épocas	aikoja	época	aika	N;FEM;PL	N;PRT;PL
épocas	ajat	época	aika	N;FEM;PL	N;NOM;PL
terminado	valmis	terminar	valmis	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
propone	ehdottaa	proponer	ehdottaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
