bedeuten	antyde	bedeuten	antyde	V;NFIN	V;NFIN;ACT
gerichtet	instrueret	richten	instruere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gerichtet	adresseret	richten	adressere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gerichtet	rettet	richten	rette	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gerichtet	bedømt	richten	bedømme	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gerichtet	dømt	richten	dømme	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gerichtet	bedømmes	richten	bedømme	V;V.PTCP	V;IND;PRS;FIN;PASS
umwandlung	omlægning	umwandlung	omlægning	N;SG	N;INDF;MASC+FEM;SG
umwandlung	omstilling	umwandlung	omstilling	N;SG	N;INDF;MASC+FEM;SG
umwandlung	omdannelse	umwandlung	omdannelse	N;SG	N;INDF;MASC+FEM;SG
umwandlung	ombygning	umwandlung	ombygning	N;SG	N;INDF;MASC+FEM;SG
umwandlung	konvertering	umwandlung	konvertering	N;SG	N;INDF;MASC+FEM;SG
umwandlung	omregning	umwandlung	omregning	N;SG	N;INDF;MASC+FEM;SG
umwandlung	omdannelse	umwandlung	omdannelse	N;SG	N;INDF;MASC+FEM;SG
umwandlung	forvandling	umwandlung	forvandling	N;SG	N;INDF;MASC+FEM;SG
umwandlung	transformation	umwandlung	transformation	N;SG	N;INDF;MASC+FEM;SG
ansiedlung	forlig	ansiedlung	forlig	N;SG	N;INDF;NEUT;SG
ansiedlung	afvikling	ansiedlung	afvikling	N;SG	N;INDF;MASC+FEM;SG
ansiedlung	afregning	ansiedlung	afregning	N;SG	N;INDF;MASC+FEM;SG
gestiftet	doneret	stiften	donere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gestiftet	donerede	stiften	donere	V;V.PTCP	V;IND;PST;FIN;ACT
bezahlt	betaler	bezahlen	betale	V;V.PTCP	V;IND;PRS;FIN;ACT
bezahlt	betalt	bezahlen	betale	V;V.PTCP	V;INDF;SG;PST;V.PTCP
bezahlt	betalte	bezahlen	betale	V;V.PTCP	V;IND;PST;FIN;ACT
bezahlt	udbetalte	bezahlen	udbetalt	V;V.PTCP	V;PL;PST;V.PTCP
bezahlt	indbetalt	bezahlen	indbetalt	V;V.PTCP	V;INDF;SG;PST;V.PTCP
bezahlt	udbetalt	bezahlen	udbetale	V;V.PTCP	V;INDF;SG;PST;V.PTCP
interne	interne	intern	interne	ADJ;NOM;FEM;PL	ADJ;PL
besetzte	optaget	besetzen	optage	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
besetzte	besat	besetzen	besætte	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
besetzte	beskæftiget	besetzen	beskæftige	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
besetzte	besatte	besetzen	besætte	V;IND;SG;3;PST;FIN	V;PST;FIN;ACT
hinterlassen	forlad	hinterlassen	forlad	V;V.PTCP	V;IMP
hinterlassen	forlade	hinterlassen	forlade	V;V.PTCP	V;NFIN;ACT
abgesetzt	ophørte	absetzen	ophøre	V;V.PTCP	V;IND;PST;FIN;ACT
abgesetzt	afsatte	absetzen	afsætte	V;V.PTCP	V;PST;V.PTCP
abgesetzt	afsat	absetzen	afsætte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
reguläre	regelmæssige	regulär	regelmæssig	ADJ;NOM;FEM;PL	ADJ;PL
dekan	dekan	dekan	dekan	N	N;INDF;MASC+FEM;SG
ausgeliefert	leveret	ausliefern	levere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ausgeliefert	afleveret	ausliefern	aflevere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ausgeliefert	leverede	ausliefern	levere	V;V.PTCP	V;IND;PST;FIN;ACT
ausgeliefert	afgivet	ausliefern	afgive	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ausgeliefert	leveres	ausliefern	levere	V;V.PTCP	V;IND;PRS;FIN;PASS
ausgeliefert	afsendt	ausliefern	afsende	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ausgeliefert	udleveret	ausliefern	udlevere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ausgeliefert	udleveres	ausliefern	udlevere	V;V.PTCP	V;IND;PRS;FIN;PASS
konzepte	koncepter	konzepn	koncept	N;NOM;PL	N;INDF;MASC+FEM;PL
konzepte	begreberne	konzepn	begreb	N;NOM;PL	N;DEF;NEUT;PL
konzepte	begreber	konzepn	begreb	N;NOM;PL	N;INDF;NEUT;PL
ganzes	hele	ganz	hel	ADJ;NOM;NEUT;SG	ADJ;DEF;SG
heiliger	hellig	heilig	hellig	ADJ	ADJ;INDF;MASC+FEM;SG
heiliger	helligt	heilig	helligt	ADJ	ADJ;INDF;NEUT;SG
heiliger	hellige	heilig	hellig	ADJ	ADJ;PL
beibehalten	opbevaret	beibehalten	opbevar	V;V.PTCP	V;INDF;SG;PST;V.PTCP
beibehalten	beholdt	beibehalten	beholde	V;V.PTCP	V;IND;PST;FIN;ACT
beibehalten	bevarede	beibehalten	bevare	V;V.PTCP	V;PL;PST;V.PTCP
beibehalten	bibeholdt	beibehalten	bibeholde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
beibehalten	bevar	beibehalten	bevare	V;V.PTCP	V;IMP
beibehalten	bibeholdt	beibehalten	bibeholde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
beibehalten	vedligeholdt	beibehalten	vedligeholdt	V;V.PTCP	V;PL;PST;V.PTCP
beibehalten	fastholdt	beibehalten	fastholde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
beibehalten	bevarede	beibehalten	bevare	V;V.PTCP	V;PL;PST;V.PTCP
beibehalten	opretholdt	beibehalten	opretholde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
beibehalten	opretholde	beibehalten	opretholde	V;V.PTCP	V;NFIN;ACT
österreicher	østrigske	österreicher	østrigsk	ADJ	ADJ;PL
österreicher	østrigsk	österreicher	østrigsk	ADJ	ADJ;INDF;SG
vorbereitet	klargjort	vorbereiten	klargjort	V;V.PTCP	V;INDF;SG;PST;V.PTCP
vorbereitet	tilberedte	vorbereiten	tilberede	V;V.PTCP	V;PL;PST;V.PTCP
vorbereitet	tilberedt	vorbereiten	tilberede	V;V.PTCP	V;INDF;SG;PST;V.PTCP
vorbereitet	forberedt	vorbereiten	forberede	V;V.PTCP	V;INDF;SG;PST;V.PTCP
stürzte	styrtede	stürzen	styrte	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
kannte	vidste	kennen	vide	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
kannte	kendte	kennen	kende	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
einverstanden	aftalt	einverstanden	aftale	V;NFIN	V;INDF;SG;PST;V.PTCP
löst	løser	lösen	løse	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
löst	udløser	lösen	udløse	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
soziales	socialt	sozial	socialt	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
sklaven	slaverne	sklaven	slaver	N;PL	N;DEF;MASC+FEM;PL
sklaven	slaver	sklaven	slave	N;PL	N;INDF;MASC+FEM;PL
individuelle	individuelle	individuell	individuel	ADJ;NOM;FEM;PL	ADJ;PL
fair	rimelig	fair	rimelig	ADJ	ADJ;INDF;MASC+FEM;SG
fair	rimeligt	fair	rimelig	ADJ	ADJ;INDF;NEUT;SG
fair	retfærdig	fair	retfærdig	ADJ	ADJ;INDF;MASC+FEM;SG
fair	fair	fair	fair	ADJ	ADJ
scheitern	fejle	scheitern	fejle	V;NFIN	V;NFIN;ACT
scheitern	fejler	scheitern	fejle	V;NFIN	V;IND;PRS;FIN;ACT
scheitern	mislykkes	scheitern	mislykke	V;NFIN	V;NFIN;PASS
scheitern	svigtende	scheitern	svigte	V;NFIN	V;PRS;V.PTCP
scheitern	svigter	scheitern	svigte	V;NFIN	V;IND;PRS;FIN;ACT
aussieht	ser	aussehen	se	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
erwerben	erhverver	erwerben	erhverve	V;NFIN	V;IND;PRS;FIN;ACT
erwerben	erhverve	erwerben	erhverve	V;NFIN	V;NFIN;ACT
erwerben	anskaffe	erwerben	anskaffe	V;NFIN	V;NFIN;ACT
reagieren	reagerer	reagieren	reagere	V;NFIN	V;IND;PRS;FIN;ACT
reagieren	reagere	reagieren	reagere	V;NFIN	V;NFIN;ACT
reagieren	reagere	reagieren	reagere	V;NFIN	V;NFIN;ACT
reagieren	svare	reagieren	svare	V;NFIN	V;NFIN;ACT
reagieren	reagerer	reagieren	reagere	V;NFIN	V;IND;PRS;FIN;ACT
reagieren	svarer	reagieren	svare	V;NFIN	V;IND;PRS;FIN;ACT
entsprechender	modsvarende	entsprechend	modsvarende	ADJ	ADJ
entsprechender	tilsvarende	entsprechend	tilsvarende	ADJ	ADJ
britisch	britisk	britisch	britisk	ADJ	ADJ;INDF;SG
britisch	britiske	britisch	britisk	ADJ	ADJ;PL
entdecken	opdager	entdecken	opdage	V;NFIN	V;IND;PRS;FIN;ACT
entdecken	opdage	entdecken	opdage	V;NFIN	V;NFIN;ACT
entdecken	udforske	entdecken	udforsk	V;NFIN	V;NFIN;ACT
entdecken	opdage	entdecken	opdage	V;NFIN	V;NFIN;ACT
entdecken	detektere	entdecken	detektere	V;NFIN	V;NFIN;ACT
entdecken	opdage	entdecken	opdage	V;NFIN	V;NFIN;ACT
auffällig	mærkbar	auffällig	mærkbar	ADJ	ADJ;INDF;MASC+FEM;SG
auffällig	påfaldende	auffällig	påfaldende	ADJ	ADJ
auffällig	iøjnefaldende	auffällig	iøjnefaldende	ADJ	ADJ
auffällig	påfaldende	auffällig	påfaldende	ADJ	ADJ
seltene	sjældne	selten	sjælden	ADJ;NOM;PL	ADJ;PL
wortes	ordet	wort	ord	N;NOM;NEUT;SG	N;DEF;NEUT;SG
wortes	word	wort	word	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
jederzeit	hvergang	jederzeit	hvergang	ADV	ADV
geeignete	passende	geeignet	passende	ADJ;NOM;FEM;PL	ADJ
geeignete	passende	geeignet	passende	ADJ;NOM;FEM;PL	ADJ
gefallenen	faldne	gefallen	falden	ADJ;PL	ADJ;PL
schien	skinnede	scheinen	skinne	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
schien	syntes	scheinen	synes	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
schien	virkede	scheinen	virke	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
modellen	modeller	modell	model	N;PL	N;INDF;MASC+FEM;PL
modellen	modellerne	modell	model	N;PL	N;DEF;NEUT;PL
gedenken	mindes	gedenken	mindes	V;NFIN	V;NFIN;ACT
gedenken	husker	gedenken	huske	V;NFIN	V;IND;PRS;FIN;ACT
gedenken	huske	gedenken	huske	V;NFIN	V;NFIN;ACT
gesendet	fremsendt	senden	fremsende	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesendet	videresendt	senden	videresendt	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesendet	afsendt	senden	afsende	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesendet	sendes	senden	sende	V;V.PTCP	V;IND;PRS;FIN;PASS
gesendet	sendte	senden	sende	V;V.PTCP	V;IND;PST;FIN;ACT
gesendet	sendt	senden	sende	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesendet	opslået	senden	opslå	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesendet	udstationerede	senden	udstationere	V;V.PTCP	V;PL;PST;V.PTCP
anleitung	vejledning	anleitung	vejledning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anleitung	instruktion	anleitung	instruktion	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anleitung	manual	anleitung	manual	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anleitung	håndbog	anleitung	håndbog	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anleitung	vejledning	anleitung	vejledning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anleitung	instruktion	anleitung	instruktion	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anleitung	brugsanvisning	anleitung	brugsanvisning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anleitung	vejledning	anleitung	vejledning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
zwang	påtvunget	zwingen	påtvunget	V;SG;FIN	V;INDF;SG;PST;V.PTCP
zwang	tvungen	zwingen	tvinge	V;SG;FIN	V;V.MSDR
zwang	tvunget	zwingen	tvinge	V;SG;FIN	V;INDF;SG;PST;V.PTCP
kürzer	kortere	kurz	kort	ADJ	ADJ;CMPR
komplexe	komplekse	komplex	komplekse	ADJ;NOM;FEM;PL	ADJ;PL
verbündeten	allierede	verbünden	alliere	V;IND;PL;3;PST;FIN	V;PL;PST;V.PTCP
verbündeten	allierede	verbünden	alliere	V;IND;PL;3;PST;FIN	V;PL;PST;V.PTCP
verbündeten	allierede	verbünden	alliere	V;IND;PL;3;PST;FIN	V;PL;PST;V.PTCP
türme	tårnene	türm	tå	N;NOM;PL	N;DEF;NEUT;PL
türme	tårne	türm	tå	N;NOM;PL	N;INDF;MASC+FEM;PL
türme	tower	türm	towe	N;NOM;PL	N;INDF;MASC+FEM;PL
hut	hytte	hun	hytte	N;SG	N;INDF;MASC+FEM;SG
hut	hue	hun	hue	N;SG	N;INDF;MASC+FEM;SG
hut	hatten	hun	hat	N;SG	N;DEF;MASC+FEM;SG
hut	kasket	hun	kaske	N;SG	N;INDF;MASC+FEM;SG
hut	hat	hun	hat	N;SG	N;INDF;MASC+FEM;SG
abgeschafft	afskaffet	abschaffen	afskaffe	V;V.PTCP	V;INDF;SG;PST;V.PTCP
abgeschafft	afskaffes	abschaffen	afskaffe	V;V.PTCP	V;NFIN;PASS
kommerziellen	kommerciel	kommerziell	kommerciel	ADJ	ADJ;INDF;MASC+FEM;SG
kommerziellen	kommercielle	kommerziell	kommerciel	ADJ	ADJ;PL
bestände	opgørelser	beständen	opgørelse	N;NOM	N;INDF;MASC+FEM;PL
bestände	fortegnelser	beständen	fortegnelse	N;NOM	N;INDF;MASC+FEM;PL
bestände	lager	beständen	lage	N;NOM	N;INDF;MASC+FEM;PL
bestände	bestande	beständen	bestand	N;NOM	N;INDF;MASC+FEM;PL
bestände	beholdninger	beständen	beholdning	N;NOM	N;INDF;MASC+FEM;PL
bestände	lagre	beständen	lager	N;NOM	N;INDF;NEUT;PL
bestände	opgørelse	beständen	opgørelse	N;NOM	N;INDF;MASC+FEM;SG
bestände	inventar	beständen	inventar	N;NOM	N;INDF;NEUT;SG
bestände	beholdning	beständen	beholdning	N;NOM	N;INDF;MASC+FEM;SG
bestände	besætningerne	beständen	besætning	N;NOM	N;DEF;MASC+FEM;PL
bestände	besætninger	beständen	besætning	N;NOM	N;INDF;MASC+FEM;PL
weswegen	hvorfor	weswegen	hvorfor	ADV	ADV
beeinflussen	påvirker	beeinflussen	påvirke	V;NFIN	V;IND;PRS;FIN;ACT
beeinflussen	påvirke	beeinflussen	påvirke	V;NFIN	V;NFIN;ACT
bundesverdienstkreuz	bundesverdienstkreuz	bundesverdienstkreuz	bundesverdienstkreuz	N;NOM;NEUT;SG	N;INDF;NEUT;SG
landesstraße	landesstraße	landesstraße	landesstraße	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
ermitteln	undersøger	ermitteln	undersøge	V;NFIN	V;IND;PRS;FIN;ACT
ermitteln	undersøg	ermitteln	undersøge	V;NFIN	V;IMP
ermitteln	undersøge	ermitteln	undersøge	V;NFIN	V;NFIN;ACT
ermitteln	opdage	ermitteln	opdage	V;NFIN	V;NFIN;ACT
ermitteln	detektere	ermitteln	detektere	V;NFIN	V;NFIN;ACT
ermitteln	identificere	ermitteln	identificere	V;NFIN	V;NFIN;ACT
aktueller	aktuel	aktuell	aktuel	ADJ	ADJ;INDF;MASC+FEM;SG
aktueller	aktuelt	aktuell	aktuel	ADJ	ADJ;INDF;NEUT;SG
aktueller	løbende	aktuell	løbende	ADJ	ADJ
aktueller	nuværende	aktuell	nuværende	ADJ	ADJ
ständige	permanente	ständig	permanent	ADJ;NOM;FEM;PL	ADJ;PL
ständige	blivende	ständig	blivende	ADJ;NOM;FEM;PL	ADJ
ständige	konstante	ständig	konstant	ADJ;NOM;FEM;PL	ADJ;PL
landete	landede	landen	lande	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
schoss	skød	schießen	skød	V;V.PTCP	V;IND;PST;FIN;ACT
schoss	skød	schießen	skød	V;V.PTCP	V;IND;PST;FIN;ACT
schoss	skudt	schießen	skyde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
philosophische	filosofiske	philosophisch	filosofisk	ADJ;NOM;FEM;PL	ADJ;PL
klassiker	klassisk	klassik	klassisk	ADJ	ADJ;INDF;SG
klassiker	klassisk	klassik	klassisk	ADJ	ADJ;INDF;SG
klassiker	klassiske	klassik	klassisk	ADJ	ADJ;PL
erfordert	kræver	erfordern	kræve	V;SG;FIN	V;IND;PRS;FIN;ACT
erfordert	fordrer	erfordern	fordre	V;SG;FIN	V;IND;PRS;FIN;ACT
ukrainischen	ukrainske	ukrainisch	ukrainsk	ADJ;NOM;MASC;PL	ADJ;PL
lehren	undervise	lehren	undervise	V;NFIN	V;NFIN;ACT
lehren	undervise	lehren	undervise	V;NFIN	V;NFIN;ACT
lehren	underviser	lehren	undervise	V;NFIN	V;IND;PRS;FIN;ACT
höfe	retter	hofen	ret	N;NOM;PL	N;INDF;MASC+FEM;PL
höfe	domstolene	hofen	domstol	N;NOM;PL	N;DEF;MASC+FEM;PL
höfe	domstole	hofen	domstol	N;NOM;PL	N;INDF;MASC+FEM;PL
ungarisch	ungarsk	ungarisch	ungarsk	ADJ	ADJ;INDF;SG
ungarisch	ungarske	ungarisch	ungarsk	ADJ	ADJ;PL
tool	redskab	tool	redskab	N;NOM;NEUT;SG	N;INDF;NEUT;SG
tool	værktøj	tool	værktøj	N;NOM;NEUT;SG	N;INDF;NEUT;SG
tool	værktøjet	tool	værktøj	N;NOM;NEUT;SG	N;DEF;NEUT;SG
glatt	jævn	glatt	jævn	ADJ	ADJ;INDF;MASC+FEM;SG
glatt	glatte	glatt	glatte	ADJ	ADJ;PL
glatt	glat	glatt	glat	ADJ	ADJ;INDF;MASC+FEM;SG
beauftragte	bestilt	beauftragen	bestille	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
beauftragte	bestilte	beauftragen	bestille	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
beauftragte	uddelegere	beauftragen	uddeleger	V;IND;SG;3;PST;FIN	V;NFIN;ACT
beauftragte	delegeret	beauftragen	delegere	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
beantworten	svarer	beantworten	svare	V;NFIN	V;IND;PRS;FIN;ACT
erwerb	overtagelser	erwerben	overtagelse	N	N;INDF;MASC+FEM;PL
erwerb	erhvervelser	erwerben	erhvervelse	N	N;INDF;MASC+FEM;PL
erwerb	erhvervelse	erwerben	erhvervelse	N	N;INDF;MASC+FEM;SG
erwerb	anskaffelser	erwerben	anskaffelse	N	N;INDF;MASC+FEM;PL
erwerb	køb	erwerben	køb	N	N;INDF;NEUT;SG
erwerb	anskaffelse	erwerben	anskaffelse	N	N;INDF;MASC+FEM;SG
erwerb	erhvervelse	erwerben	erhvervelse	N	N;INDF;MASC+FEM;SG
erwerb	overtagelse	erwerben	overtagelse	N	N;INDF;MASC+FEM;SG
niedriger	lavere	niedrig	lav	ADJ	ADJ;CMPR
niedriger	nedre	niedrig	nedre	ADJ	ADJ
portugiesischer	portugisiske	portugiesisch	portugisk	ADJ	ADJ;PL
portugiesischer	portugisisk	portugiesisch	portugisisk	ADJ	ADJ;INDF;SG
bittet	opfordrer	bitten	opfordre	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
bittet	inviterer	bitten	invitere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
bittet	spørger	bitten	spørge	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
bittet	tigge	bitten	tigge	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
erlauben	aktivere	erlauben	aktiv	V;NFIN	V;NFIN;ACT
erlauben	tillad	erlauben	tillad	V;NFIN	V;IMP
erlauben	tillad	erlauben	tillad	V;NFIN	V;IMP
erlauben	tillader	erlauben	tillade	V;NFIN	V;IND;PRS;FIN;ACT
ausgegangen	datede	ausgehen	datet	V;V.PTCP	V;IND;PST;FIN;ACT
ausgegangen	datet	ausgehen	dat	V;V.PTCP	V;INDF;SG;PST;V.PTCP
ausgegangen	dateret	ausgehen	dateret	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gescheitert	mislykket	scheitern	mislykke	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gescheitert	fejlede	scheitern	fejle	V;V.PTCP	V;IND;PST;FIN;ACT
gescheitert	mislykkedes	scheitern	mislykkes	V;V.PTCP	V;IND;PST;FIN;ACT
gescheitert	fejlet	scheitern	fejle	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gescheitert	mislykket	scheitern	mislykke	V;V.PTCP	V;INDF;SG;PST;V.PTCP
tschechisch	tjekkiske	tschechisch	tjekkisk	ADJ	ADJ;PL
tschechisch	tjekkisk	tschechisch	tjekkisk	ADJ	ADJ;INDF;SG
zugewiesen	tildelte	zuweisen	tildele	V;V.PTCP	V;IND;PST;FIN;ACT
zugewiesen	tildelt	zuweisen	tildele	V;V.PTCP	V;INDF;SG;PST;V.PTCP
zugewiesen	anvist	zuweisen	anvise	V;V.PTCP	V;INDF;SG;PST;V.PTCP
zugewiesen	tildelte	zuweisen	tildele	V;V.PTCP	V;IND;PST;FIN;ACT
zugewiesen	allokeret	zuweisen	allokere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
zugewiesen	tildelt	zuweisen	tildele	V;V.PTCP	V;INDF;SG;PST;V.PTCP
zugewiesen	afsat	zuweisen	afsætte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
zugewiesen	tilskrevet	zuweisen	tilskrive	V;V.PTCP	V;INDF;SG;PST;V.PTCP
zugewiesen	tildelt	zuweisen	tildele	V;V.PTCP	V;INDF;SG;PST;V.PTCP
zugewiesen	henført	zuweisen	henføre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
zugewiesen	tildelt	zuweisen	tildele	V;V.PTCP	V;INDF;SG;PST;V.PTCP
grundlegend	fundamentale	grundlegend	fundamentale	ADJ	ADJ;PL
grundlegend	fundamental	grundlegend	fundamental	ADJ	ADJ;INDF;MASC+FEM;SG
grundlegend	grundlæggende	grundlegend	grundlæggende	ADJ	ADJ
verwechseln	forveksle	verwechseln	forveksle	V;NFIN	V;NFIN;ACT
verwechseln	forvirre	verwechseln	forvirre	V;NFIN	V;NFIN;ACT
verschieden	forskellige	verschieden	forskellig	ADJ	ADJ;PL
verschieden	anderledes	verschieden	anderledes	ADJ	ADJ
verschieden	forskellig	verschieden	forskellig	ADJ	ADJ;INDF;MASC+FEM;SG
verschieden	forskellige	verschieden	forskellig	ADJ	ADJ;PL
umstände	omstændigheder	umstehen	omstændighed	N	N;INDF;MASC+FEM;PL
umstände	omstændighed	umstehen	omstændighed	N	N;INDF;MASC+FEM;SG
umstände	omstændighederne	umstehen	omstændighed	N	N;DEF;MASC+FEM;PL
umstände	omstændigheder	umstehen	omstændighed	N	N;INDF;MASC+FEM;PL
systematisch	systematiske	systematisch	systematisk	ADJ	ADJ;PL
gesetzlichen	lovbestemte	gesetzlich	lovbestemt	ADJ	ADJ;PL
gesetzlichen	lovpligtig	gesetzlich	lovpligtig	ADJ	ADJ;INDF;MASC+FEM;SG
durchführen	udfør	durchfahren|durchführen	udfør	V;NFIN	V;IMP
durchführen	udføre	durchfahren|durchführen	udføre	V;NFIN	V;NFIN;ACT
durchführen	optræder	durchfahren|durchführen	optræde	V;NFIN	V;IND;PRS;FIN;ACT
durchführen	udfører	durchfahren|durchführen	udføre	V;NFIN	V;IND;PRS;FIN;ACT
durchführen	optræde	durchfahren|durchführen	optræde	V;NFIN	V;NFIN;ACT
erwünscht	ønskeligt	erwünscht	ønskeligt	ADJ	ADJ;INDF;NEUT;SG
erwünscht	ønskelige	erwünscht	ønskelig	ADJ	ADJ;PL
erwünscht	ønskværdig	erwünscht	ønskværdig	ADJ	ADJ;INDF;MASC+FEM;SG
erwünscht	ønskværdigt	erwünscht	ønskværdigt	ADJ	ADJ;INDF;NEUT;SG
erwünscht	ønskelig	erwünscht	ønskelig	ADJ	ADJ;INDF;MASC+FEM;SG
erwünscht	værdsat	erwünscht	værdsætte	ADJ	ADJ;INDF;SG
konzentriert	koncentrerede	konzentrieren	koncentrere	V;V.PTCP	V;PL;PST;V.PTCP
konzentriert	koncentreret	konzentrieren	koncentrere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
konzentriert	fokuserede	konzentrieren	fokusere	V;V.PTCP	V;PL;PST;V.PTCP
konzentriert	fokuseret	konzentrieren	fokusere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
konzentriert	fokuserer	konzentrieren	fokusere	V;V.PTCP	V;IND;PRS;FIN;ACT
konzentriert	fokuseret	konzentrieren	fokusere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erstellte	udarbejdet	erstellt	udarbejde	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
erstellte	oprettede	erstellt	oprette	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
erstellte	skabt	erstellt	skabe	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
erstellte	oprettet	erstellt	oprette	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
geäußert	ytret	äußern	ytre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
zähne	tand	zähnen	tand	N;NOM;SG	N;INDF;MASC+FEM;SG
freuen	glædes	freuen	glædes	V;NFIN	V;NFIN;PASS
gültig	gyldige	gültig	gyldig	ADJ	ADJ;PL
gültig	gyldigt	gültig	gyldig	ADJ	ADJ;INDF;NEUT;SG
gültig	gyldig	gültig	gyldig	ADJ	ADJ;INDF;MASC+FEM;SG
systematische	systematiske	systematisch	systematisk	ADJ;NOM;FEM;PL	ADJ;PL
denkbar	tænkelige	denkbar	tænkelig	ADJ	ADJ;PL
denkbar	tænkeligt	denkbar	tænkeligt	ADJ	ADJ;INDF;NEUT;SG
denkbar	tænkelig	denkbar	tænkelig	ADJ	ADJ;INDF;MASC+FEM;SG
satelliten	satellitbaseret	satellit	satellitbaseret	V;FIN	V;INDF;SG;PST;V.PTCP
umgehen	undvige	umgehen	undvige	V;NFIN	V;NFIN;ACT
umgehen	omgå	umgehen	omgå	V;NFIN	V;NFIN;ACT
umgehen	omgå	umgehen	omgå	V;NFIN	V;NFIN;ACT
germanischen	germanske	germanisch	germansk	ADJ	ADJ;PL
abbruch	abort	abbruch	abort	N;SG	N;INDF;MASC+FEM;SG
abbruch	nedrivning	abbruch	nedrivning	N;SG	N;INDF;MASC+FEM;SG
spannungen	understreger	spannungen	understrege	V;NFIN	V;IND;PRS;FIN;ACT
bricht	bryder	brechen	bryde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
verarbeitung	forarbejdning	verarbeitung	forarbejdning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
sechste	sjette	sechst	sjette	ADJ;NOM	ADJ
empfohlen	foreslåede	empfehlen	foreslå	V;V.PTCP	V;PL;PST;V.PTCP
