رده	classe	رده	classe	N;SG	N;FEM;SG
جنین	feto	جنین	feto	N;SG	N;MASC;SG
دنیل	daniel	دنیل	daniel	N;SG	N;MASC;SG
دنیل	daniele	دنیل	daniela	N;SG	N;MASC;SG
نازک	thin	نازک	thin	N;SG	N
رفسنجانی	rafsanjani	رفسنجانی	rafsanjano	N;SG	N;MASC
بیابان	deserto	بیاب	deserto	N;SG	N;MASC;SG
فرانس	frans	فرانس	frans	N;SG	N;MASC
فرانس	francia	فرانس	francia	N;SG	N;FEM;SG
حفاری	perforazione	حفاری	perforazione	N;SG	N;FEM;SG
حفاری	trivellazione	حفاری	trivellazione	N;SG	N;FEM;SG
حفاری	trapano	حفاری	trapano	N;SG	N;MASC;SG
حفاری	trivella	حفاری	trivella	N;SG	N;FEM;SG
حفاری	esercitazione	حفاری	esercitazione	N;SG	N;FEM;SG
هدیه	dono	هدیه	dono	N;SG	N;MASC;SG
هدیه	regalo	هدیه	regalo	N;SG	N;MASC;SG
تحولات	sviluppi	تحول	sviluppo	N;PL	N;MASC;PL
اندروید	android	اندروید	android	N;SG	N;MASC
اندروید	androide	اندروید	andro	N;SG	N;MASC;SG
آلبرتا	alberta	آلبرتا	alberto	N;SG	N;FEM;SG
تاکستان	vigna	تاکستان	vigna	N;SG	N;FEM;SG
تاکستان	vigneto	تاکستان	vigneto	N;SG	N;MASC;SG
تاکستان	vigneto	تاکستان	vigneto	N;SG	N;MASC;SG
ذره	glob	ذره	glob	N;SG	N;MASC
ذره	bit	ذره	bit	N;SG	N;MASC
ذره	speck	ذره	speck	N;SG	N;MASC
ذره	particella	ذره	particella	N;SG	N;FEM;SG
شوالیه	cavaliere	شوالیه	cavaliere	N;SG	N;MASC;SG
رویه	procedura	رویه	procedura	N;SG	N;FEM;SG
رویه	procedimento	رویه	procedimento	N;SG	N;MASC;SG
کانن	cannon	کانن	cannon	N;SG	N;MASC;SG
کانن	cannone	کانن	cannone	N;SG	N;MASC;SG
کانن	canone	کانن	canone	N;SG	N;MASC;SG
کانن	canon	کانن	canon	N;SG	N
قصه	storia	None	storia	N;SG	N;FEM;SG
حکایت	riconteggio	حکایت	riconteggio	N;SG	N;MASC;SG
حکایت	favola	حکایت	favola	N;SG	N;FEM;SG
حکایت	fiaba	حکایت	fiabare	N;SG	N;FEM;SG
قورباغه	rana	قورباغه	rana	N;SG	N;FEM;SG
قورباغه	ranocchio	قورباغه	ranocchio	N;SG	N;MASC;SG
بومیان	aborigeni	بومی	aborigeno	N;PL	N;MASC;PL
اجسام	oggetti	اجسام	oggetto	N;PL	N;MASC;PL
ساوت	sud	ساوت	sud	N;SG	N;MASC;SG
ساوت	south	ساوت	south	N;SG	N;MASC
صاف	liscia	None	lisciare	ADJ	ADJ;FEM;SG
صاف	liscio	None	liscio	ADJ	ADJ;MASC;SG
مرطوب	wet	مرطوب	wet	N;SG	N
پردازنده	processore	پردازنده	processore	N;SG	N;MASC;SG
ادرار	urina	None	urina	N;SG	N;FEM;SG
فقر	indigenza	فقر	indigenza	N;SG	N;FEM;SG
فقر	povertà	فقر	povertà	N;SG	N;FEM
بیروت	beirut	بیروت	beirut	N;SG	N;MASC
ابهام	ambiguità	ابهام	ambiguità	N;SG	N;FEM
دری	gate	دری	gata	N;SG	N
دری	cancello	دری	cancello	N;SG	N;MASC;SG
دری	dari	دری	dari	N;SG	N;MASC;SG
دری	dre	دری	dre	N;SG	N
مهمان	visitatore	مهمان	visitatore	N;SG	N;MASC;SG
مهمان	guest	مهمان	guest	N;SG	N
مهمان	ospite	مهمان	ospite	N;SG	N;SG
فارست	forrest	فارست	forrest	N;SG	N;MASC;SG
فارست	foresta	فارست	foresta	N;SG	N;FEM;SG
خالد	khaled	خالد	khaled	N;SG	N
خالد	khalid	خالد	khalid	N;SG	N;MASC
استعفا	rassegnazione	استعفا	rassegnazione	N;SG	N;FEM;SG
استعفا	dimettersi	استعفا	dimettere	N;SG	N;MASC;SG
استعفا	dimettersi	استعفا	dimettere	N;SG	N;MASC;SG
شراب	vino	شراب	vino	N;SG	N;MASC;SG
گفتگوی	conversazione	گفتگو	conversazione	N;SG	N;FEM;SG
کاروان	caravan	کاروان	caravan	N;SG	N;FEM;SG
کاروان	roulotte	کاروان	roulotto	N;SG	N;FEM;SG
کاروان	carovana	کاروان	carovana	N;SG	N;FEM;SG
کاروان	convoglio	کاروان	convoglio	N;SG	N;MASC;SG
تکه	snippet	تکه	snippet	N;SG	N;MASC
تکه	frammento	تکه	frammento	N;SG	N;MASC;SG
تکه	piece	تکه	piecere	N;SG	N
تکه	pezzo	تکه	pezzo	N;SG	N;MASC;SG
شهاب	meteorite	شهاب	meteorita	N;SG	N;MASC;SG
شهاب	meteora	شهاب	meteora	N;SG	N;FEM;SG
امپراطوری	impero	امپراطوری	impero	N;SG	N;MASC;SG
امپراطوری	empire	امپراطوری	empire	N;SG	N;SG
امپراطوری	imperial	امپراطوری	imperial	N;SG	N;MASC;SG
بادن	baden	بادن	baden	N;SG	N;MASC;SG
شهروند	cittadino	شهروند	cittadino	N;SG	N;MASC;SG
شهروند	citizen	شهروند	citizen	N;SG	N
تثبیت	stabilizzazione	تثبیت	stabilizzazione	N;SG	N;FEM;SG
پاناما	panama	پاناما	panama	N;SG	N;MASC;SG
پاناما	panamá	پاناما	panamá	N;SG	N;FEM;SG
حیاتی	critica	حیاتی	critica	N;SG	N;FEM;SG
حیاتی	critico	حیاتی	critico	N;SG	N;MASC;SG
جری	jerry	جری	jerry	N;SG	N;MASC
پترزبورگ	pietroburgo	پترزبورگ	pietroburgo	N;SG	N;MASC;SG
کرتاسه	cretaceo	کرتاسه	cretaceo	N;SG	N;MASC;SG
سلمان	salman	سلمان	salman	N;SG	N;MASC;SG
چالش	challenge	چالش	challenge	N;SG	N;MASC
چالش	sfida	چالش	sfida	N;SG	N;FEM;SG
جاوا	java	جاوا	javare	N;SG	N;MASC
شو	ottenere	None	ottenere	V;IMP;SG;2	V;NFIN
شو	ottieni	None	ottenere	V;IMP;SG;2	V;IMP;SG;2;PRS;FIN
شو	ricevi	None	ricevere	V;IMP;SG;2	V;IMP;SG;2;PRS;FIN
الیاف	fibra	الیاف	fibra	N;SG	N;FEM;SG
فضانورد	cosmonauta	فضانورد	cosmonauta	N;SG	N;SG
فضانورد	astronauta	فضانورد	astronauta	N;SG	N;MASC;SG
جرمی	jeremy	جرم	jeremy	N;SG	N;MASC;SG
عضوی	membro	عضو	membro	N;SG	N;MASC;SG
مکرر	ricorrente	مکرر	ricorrente	ADJ	ADJ;SG
مکرر	ricorrenti	مکرر	ricorrente	ADJ	ADJ;PL
مکرر	frequenti	مکرر	frequente	ADJ	ADJ;PL
مکرر	frequente	مکرر	frequente	ADJ	ADJ;SG
ریخته	rovesciato	ریخت#ریز	rovesciare	V;SG;3;V.PTCP	V;MASC;SG;PST;V.PTCP
ریخته	versato	ریخت#ریز	versare	V;SG;3;V.PTCP	V;MASC;SG;PST;V.PTCP
عاج	avorio	عاج	avorio	N;SG	N;MASC;SG
عاج	tusk	عاج	tusk	N;SG	N;MASC
مرورگر	browser	مرورگر	browser	N;SG	N;MASC
گرمای	calore	None	calore	N;SG	N;MASC;SG
گرمای	heat	None	heat	N;SG	N
لوئی	luigi	لوئی	luigi	N;SG	N;MASC;SG
لوئی	louie	لوئی	louia	N;SG	N
لوئی	luigi	لوئی	luigi	N;SG	N;MASC;SG
ابراهیمی	brahimi	ابراهیمی	brahimo	N;SG	N;MASC
کروز	cruz	کروز	cruz	N;SG	N;FEM;SG
کروز	crociera	کروز	crociera	N;SG	N;FEM;SG
سرب	piombo	سرب	piombo	N;SG	N;MASC;SG
تعمیر	riparazione	تعمیر	riparazione	N;SG	N;FEM;SG
گنجایش	capienza	گنجایش	capienza	N;SG	N;FEM;SG
گنجایش	capacità	گنجایش	capacità	N;SG	N;FEM
نوید	navid	نوید	navid	N;SG	N
قریب	imminenza	قریب	imminenza	N;SG	N;FEM;SG
کویر	deserto	کویر	deserto	N;SG	N;MASC;SG
ژرژ	georges	ژرژ	georges	N;SG	N;MASC;SG
دهلی	delhi	دهلی	di	N;SG	N;FEM;SG
تحسین	ammirazione	تحسین	ammirazione	N;SG	N;FEM;SG
رپ	rap	رپ	rap	N;SG	N;MASC
اردوگاه	accampamento	اردوگاه	accampamento	N;SG	N;MASC;SG
اردوگاه	camp	اردوگاه	camp	N;SG	N
موبایل	cellulare	None	cellulare	N;SG	N;MASC;SG
امان	safe	امان	safa	N;SG	N;MASC
امان	cassaforte	امان	cassaforte	N;SG	N;FEM;SG
امان	amman	امان	amman	N;SG	N;MASC
دوشنبه	dushanbe	دوشنبه	dushanbia	N;SG	N;FEM;SG
دوشنبه	lunedì	دوشنبه	lunedì	N;SG	N;MASC
متوالی	serial	متوالی	serial	N;SG	N;MASC
متوالی	seriale	متوالی	seriale	N;SG	N;MASC;SG
گالری	gallery	گالری	gallery	N;SG	N;FEM
گالری	galleria	گالری	galleria	N;SG	N;FEM;SG
معنایی	semantica	معنا	semantico	N;SG	N;FEM;SG
مسلم	musulmano	مسلم	musulmano	ADJ	ADJ;MASC;SG
مسلم	musulmana	مسلم	musulmana	ADJ	ADJ;FEM;SG
داماد	sposo	None	sposo	N;SG	N;MASC;SG
داماد	sposo	None	sposo	N;SG	N;MASC;SG
معده	pancia	معده	pancia	N;SG	N;FEM;SG
معده	stomaco	معده	stomaco	N;SG	N;MASC;SG
زنجیره	catena	زنجیره	catena	N;SG	N;FEM;SG
زنجیره	chain	زنجیره	chain	N;SG	N
روحی	spirito	روح	spirito	N;SG	N;MASC;SG
روحی	spirit	روح	spirit	N;SG	N;MASC
دقیقا	esattamente	None	esattamente	ADV	ADV
اخیراً	recentemente	اخیراً	recentemente	ADV	ADV
خوشنویسی	calligrafia	خوشنویسی	calligrafia	N;SG	N;FEM;SG
تالیف	compilazione	تالیف	compilazione	N;SG	N;FEM;SG
تالیف	compilation	تالیف	compilation	N;SG	N;FEM
جنایت	delitto	جنایت	delitto	N;SG	N;MASC;SG
جنایت	criminalità	جنایت	criminalità	N;SG	N;FEM
جنایت	crimine	جنایت	crimine	N;SG	N;MASC;SG
جنایت	reato	جنایت	reato	N;SG	N;MASC;SG
تشدید	risonanza	تشدید	risonanza	N;SG	N;FEM;SG
کودتا	golpe	کودتا	golpe	N;SG	N;MASC
هلال	hilal	هلال	hilal	N;SG	N;MASC
تلسکوپ	telescopio	تلسکوپ	telescopio	N;SG	N;MASC;SG
فرمانروایان	imperi	فرمانروا	imperare	N;PL	N;MASC;PL
فرمانروایان	governanti	فرمانروا	governante	N;PL	N;PL
هیپ	hip	هیپ	hip	N;SG	N;MASC
هیپ	anca	هیپ	ancare	N;SG	N;FEM;SG
التهاب	infiammazione	التهاب	infiammazione	N;SG	N;FEM;SG
جنسیت	sesso	جنسیت	sesso	N;SG	N;MASC;SG
جنسیت	genere	جنسیت	genere	N;SG	N;MASC;SG
جنسیت	sesso	جنسیت	sesso	N;SG	N;MASC;SG
جنسیت	sex	جنسیت	sex	N;SG	N
فرانسوا	françois	فرانسوا	françois	N;SG	N;MASC
کارمند	dipendente	کارمند	dipendente	N;SG	N;SG
کاشی	kashi	کاشی	kashi	N;SG	N
جون	giovanna	None	giovanna	N;SG	N;FEM;SG
جون	joan	None	joan	N;SG	N;SG
مدیا	medea	مدیا	medea	N;SG	N;FEM;SG
طناب	corda	None	corda	N;SG	N;FEM;SG
طناب	fune	None	funa	N;SG	N;FEM;SG
بتا	beta	None	beta	N;SG	N;FEM;SG
شانس	chance	شانس	chance	N;SG	N;FEM
شانس	possibilità	شانس	possibilità	N;SG	N;FEM
شانس	fortuna	شانس	fortuna	N;SG	N;FEM;SG
زغال	carbone	زغال	carbone	N;SG	N;MASC;SG
زغال	carbone	زغال	carbone	N;SG	N;MASC;SG
فرانکلین	franklin	فرانکلین	franklin	N;SG	N;MASC
لوک	luke	لوک	luka	N;SG	N;MASC
لوک	luca	لوک	luca	N;SG	N;MASC;SG
نثر	prosa	نثر	prosa	N;SG	N;FEM;SG
کارگری	manodopera	کارگر	manodopera	N;SG	N;FEM;SG
کارگری	lavoratore	کارگر	lavoratore	N;SG	N;MASC;SG
کارگری	operaio	کارگر	operaio	N;SG	N;MASC;SG
کارگری	travaglio	کارگر	travaglio	N;SG	N;MASC;SG
همشهری	cittadino	None	cittadino	N;SG	N;MASC;SG
همشهری	citizen	None	citizen	N;SG	N
پرادش	pradesh	None	pradesh	N;SG	N;MASC
سومالی	somalia	سومالی	somalia	N;SG	N;FEM;SG
اسحاق	isacco	اسحاق	isacco	N;SG	N;MASC;SG
اسحاق	isaac	اسحاق	isaac	N;SG	N;SG
اسحاق	ishaq	اسحاق	ishaq	N;SG	N
کریسمس	christmas	کریسمس	christmas	N;SG	N;MASC
صدام	saddam	صدام	saddam	N;SG	N;MASC;SG
دوستانه	amichevole	دوستانه	amichevole	N;SG	N;SG
دوستانه	friendly	دوستانه	friendly	N;SG	N
نصف	mezzo	None	mezzo	N;SG	N;MASC;SG
نصف	metà	None	metà	N;SG	N;FEM
زین	zin	None	zino	N;SG	N;SG
زین	zane	None	zana	N;SG	N;MASC;SG
زین	sella	None	sella	N;SG	N;FEM;SG
استعداد	talento	استعداد	talento	N;SG	N;MASC;SG
استعداد	talento	استعداد	talento	N;SG	N;MASC;SG
شکارچی	cacciatore	شکارچی	cacciatore	N;SG	N;MASC;SG
شکارچی	hunter	شکارچی	hunter	N;SG	N
مولکول	molecola	مولکول	molecola	N;SG	N;FEM;SG
ابوبکر	abubakar	ابوبکر	abubakare	N;SG	N;MASC;SG
ساکنین	residenti	ساکنین	residente	N;PL	N;PL
موضع	posizione	موضع	posizione	N;SG	N;FEM;SG
ناگهان	improvvisamente	ناگهان	improvvisamente	ADV	ADV
اسیدهای	acidi	اسید	acido	N;PL	N;MASC;PL
آبشارهای	cascate	آبشار	cascata	N;PL	N;FEM;PL
سیروس	cyrus	سیروس	cyrus	N;SG	N
سیروس	ciro	سیروس	ciro	N;SG	N;MASC;SG
بامداد	mattinata	بامداد	mattinata	N;SG	N;FEM;SG
بامداد	mattina	بامداد	mattina	N;SG	N;FEM;SG
بامداد	mattino	بامداد	mattino	N;SG	N;MASC;SG
ونکوور	vancouver	ونکوور	vancouver	N;SG	N;FEM;SG
تشریح	anatomia	تشریح	anatomia	N;SG	N;FEM;SG
سحابی	nebulosa	سحابی	nebuloso	N;SG	N;FEM;SG
هجدهم	diciottesima	هجدهم	diciottesimo	ADJ	ADJ;FEM;SG
هجدهم	diciottesimo	هجدهم	diciottesimo	ADJ	ADJ;MASC;SG
دلخواه	arbitrio	دلخواه	arbitrio	N;SG	N;MASC;SG
هندو	indù	هندو	indù	N;SG	N;MASC;SG
نشسته	seduto	نشست#نشین	sedere	V;SG;3;V.PTCP	V;MASC;SG;PST;V.PTCP
نبردهای	battaglie	نبرد	battaglia	N;PL	N;FEM;PL
درهم	dirham	درهم	dirham	N;SG	N;MASC
درهم	hash	درهم	hash	N;SG	N;MASC
درهم	hashish	درهم	hashish	N;SG	N;MASC
نوا	neva	نوا	neva	N;SG	N;FEM;SG
نوا	noah	نوا	noah	N;SG	N;MASC;SG
نوا	noe	نوا	noe	N;SG	N;MASC
همکار	collega	همکار	collega	N;SG	N;SG
همکار	partner	همکار	partner	N;SG	N
همکار	socio	همکار	socio	N;SG	N;MASC;SG
یونیکس	unix	یونیکس	unix	N;SG	N
سمفونی	symphony	سمفونی	symphony	N;SG	N;MASC
سمفونی	sinfonia	سمفونی	sinfonia	N;SG	N;FEM;SG
پرش	snap	None	snap	N;SG	N
پرش	salto	None	salto	N;SG	N;MASC;SG
پرش	jump	None	jump	N;SG	N
پکن	pechino	پکن	pechino	N;SG	N;MASC;SG
پکن	pechino	پکن	pechino	N;SG	N;MASC;SG
چکسلواکی	cecoslovacchia	چکسلواکی	cecoslovacchio	N;SG	N;FEM;SG
کادر	kader	کادر	kader	N;SG	N
زرشک	berberis	زرشک	berberis	N;SG	N;MASC
زرشک	fake	زرشک	fake	N;SG	N
زرشک	finta	زرشک	finta	N;SG	N;FEM;SG
نظرسنجی	sondaggio	None	sondaggio	N;SG	N;MASC;SG
نظرسنجی	indagine	None	indagine	N;SG	N;FEM;SG
نظرسنجی	sondaggio	None	sondaggio	N;SG	N;MASC;SG
ثبات	stabilità	ثبات	stabilità	N;SG	N;FEM
ثبات	registro	ثبات	registro	N;SG	N;MASC;SG
نظریات	teorie	نظریه	teoria	N;PL	N;FEM;PL
کول	cole	کول	cole	N;SG	N;MASC;SG
کول	kol	کول	kol	N;SG	N;SG
احیا	rianimazione	احیا	rianimazione	N;SG	N;FEM;SG
آدامز	adams	آدامز	adams	N;SG	N;MASC;SG
لانگ	polmone	لانگ	polmone	N;SG	N;MASC;SG
لانگ	lung	لانگ	lung	N;SG	N
لانگ	long	لانگ	long	N;SG	N
اژدها	drago	اژد	drago	N;SG	N;MASC;SG
اژدها	dragone	اژد	dragone	N;SG	N;MASC;SG
اژدها	dragon	اژد	dragon	N;SG	N;MASC
مکس	max	مکس	max	N;SG	N
کریستال	crystal	کریستال	crystal	N;SG	N;SG
کریستال	cristallo	کریستال	cristallo	N;SG	N;MASC;SG
کریستال	cristal	کریستال	cristal	N;SG	N;FEM;SG
یاران	residenti	یار	residente	N;PL	N;PL
یاران	compagni	یار	compagno	N;PL	N;MASC;PL
یاران	compagne	یار	compagno	N;PL	N;FEM;PL
رنسانس	rinascimento	رنسانس	rinascimento	N;SG	N;MASC;SG
پتاسیم	potassio	None	potassio	N;SG	N;MASC;SG
متقابل	mutua	متقابل	mutua	N;SG	N;FEM;SG
محرک	stimoli	محرک	stimolare	N;SG	N;MASC;SG
محرک	stimolo	محرک	stimolo	N;SG	N;MASC;SG
محرک	provocazione	محرک	provocazione	N;SG	N;FEM;SG
جبر	algebra	جبر	algebrare	N;SG	N;FEM;SG
پودر	polvere	پودر	polvere	N;SG	N;FEM;SG
بحرانی	critica	بحرانی	critica	N;SG	N;FEM;SG
بحرانی	critico	بحرانی	critico	N;SG	N;MASC;SG
بحرانی	crisi	بحرانی	crisi	N;SG	N;FEM
حمزه	hamza	None	hamza	N;SG	N;SG
ایدز	aids	ایدز	aids	N;SG	N;MASC
ایدز	hiv	ایدز	hiv	N;SG	N;MASC
سنا	senato	سنا	senato	N;SG	N;MASC;SG
سنا	senna	سنا	senno	N;SG	N;FEM;SG
پراگ	praga	پراگ	praga	N;SG	N;FEM;SG
خوراک	cibo	خوراک	cibo	N;SG	N;MASC;SG
خوراک	piatto	خوراک	piatto	N;SG	N;MASC;SG
سوسیال	social	سوسیال	social	N;SG	N
نگران	preoccupato	نگران	preoccupato	ADJ	ADJ;MASC;SG
نگران	interessato	نگران	interessato	ADJ	ADJ;MASC;SG
نگران	interessati	نگران	interessato	ADJ	ADJ;MASC;PL
نگران	preoccupata	نگران	preoccupato	ADJ	ADJ;FEM;SG
نگران	preoccupato	نگران	preoccupato	ADJ	ADJ;MASC;SG
نگران	preoccupati	نگران	preoccupato	ADJ	ADJ;MASC;PL
جامائیکا	jamaica	جامائیکا	jamaica	N;SG	N;FEM;SG
طاها	taha	طاها	taha	N;SG	N;SG
بانو	signora	بانو	signore	N;SG	N;FEM;SG
بانو	dama	بانو	dama	N;SG	N;FEM;SG
بانو	lady	بانو	lady	N;SG	N;FEM
بانو	signora	بانو	signore	N;SG	N;FEM;SG
بانو	miss	بانو	miss	N;SG	N;FEM
بانو	signorina	بانو	signorino	N;SG	N;FEM;SG
والت	walt	والت	walt	N;SG	N;MASC;SG
چهارشنبه	mercoledì	چهارشنبه	mercoledì	N;SG	N;MASC
اندی	andy	None	andy	N;SG	N;MASC
سنجاب	scoiattolo	سنجاب	scoiattolo	N;SG	N;MASC;SG
نمایان	visibili	نمایان	visibile	ADJ	ADJ;PL
نمایان	visibile	نمایان	visibile	ADJ	ADJ;SG
رامین	ramin	رامین	ramin	N;SG	N;MASC;SG
کنستانتین	costantino	کنستانتین	costantino	N;SG	N;MASC;SG
لوگو	logo	لوگو	logo	N;SG	N;MASC;SG
لوگو	lugo	لوگو	lugo	N;SG	N;MASC;SG
کشیش	sacerdote	کشیش	sacerdote	N;SG	N;MASC;SG
کشیش	prete	کشیش	prete	N;SG	N;MASC;SG
آرایش	trucco	None	trucco	N;SG	N;MASC;SG
آرایش	makeup	None	makeup	N;SG	N;MASC
پانک	teppista	پانک	teppista	N;SG	N;SG
پانک	punk	پانک	punk	N;SG	N
لودویگ	ludwig	لودویگ	ludwig	N;SG	N;MASC;SG
تای	tye	None	tya	N;SG	N;MASC
تای	thai	None	thaio	N;SG	N;MASC
تای	tai	None	tai	N;SG	N;MASC;SG
تعطیلات	vacanze	تعطیل	vacanza	N;PL	N;FEM;PL
مخفف	abbreviazione	مخفف	abbreviazione	N;SG	N;FEM;SG
لیبرال	liberal	لیبرال	liberal	N;SG	N
سلامتی	sanità	سلامتی	sanità	N;SG	N;FEM
سلامتی	salute	سلامتی	salute	N;SG	N;FEM;SG
تصویربرداری	imaging	تصویربرداری	imaging	N;SG	N;MASC
انتقادی	critica	انتقاد	critica	N;SG	N;FEM;SG
انتقادی	critico	انتقاد	critico	N;SG	N;MASC;SG
مالت	malto	مالت	malto	N;SG	N;MASC;SG
مالت	malta	مالت	malto	N;SG	N;FEM;SG
فیلادلفیا	philly	فیلادلفا	philly	N;SG	N;MASC
فیلادلفیا	filadelfia	فیلادلفا	filadelfia	N;SG	N;FEM;SG
فیلادلفیا	philadelphia	فیلادلفا	philadelphia	N;SG	N;FEM;SG
طالبان	talebani	طالبان	talebano	N;PL	N;MASC;PL
خیانت	tradimento	None	tradimento	N;SG	N;MASC;SG
خیانت	tradimento	None	tradimento	N;SG	N;MASC;SG
کلان	klan	None	klan	N;SG	N;MASC
کر	kerr	کر	kerr	N;SG	N;FEM;SG
کر	kor	کر	kor	N;SG	N
کر	kar	کر	kar	N;SG	N
لبه	edge	لبه	edgere	N;SG	N
لبه	bordo	لبه	bordo	N;SG	N;MASC;SG
لبه	confine	لبه	confine	N;SG	N;MASC;SG
لبه	border	لبه	bordere	N;SG	N
لبه	frontiera	لبه	frontiera	N;SG	N;FEM;SG
نامشخص	fuzzy	نامشخص	fuzzy	N;SG	N
کوسه	shark	کوسه	shark	N;SG	N;MASC
کوسه	squalo	کوسه	squalo	N;SG	N;MASC;SG
اقلیت	minoranza	اقلیت	minoranza	N;SG	N;FEM;SG
تلخ	amaro	تلخ	amaro	ADJ	ADJ;MASC;SG
تلخ	amara	تلخ	amaro	ADJ	ADJ;FEM;SG
رنو	reno	رنو	reno	N;SG	N;MASC;SG
رنو	renault	رنو	renault	N;SG	N;FEM
سیل	allagamento	سیل	allagamento	N;SG	N;MASC;SG
سیل	diluvio	سیل	diluvio	N;SG	N;MASC;SG
سیل	alluvione	سیل	alluvione	N;SG	N;FEM;SG
سیل	inondazione	سیل	inondazione	N;SG	N;FEM;SG
سیل	diluvio	سیل	diluvio	N;SG	N;MASC;SG
سیل	sil	سیل	sil	N;SG	N;SG
آموخت	insegnata	آموخت	insegnare	V;SG;3;PST	V;FEM;SG;PST;V.PTCP
آموخت	insegnato	آموخت	insegnare	V;SG;3;PST	V;MASC;SG;PST;V.PTCP
بان	proibizione	بان	proibizione	N;SG	N;FEM;SG
بان	ban	بان	ban	N;SG	N
بان	divieto	بان	divieto	N;SG	N;MASC;SG
آزمایشگاهی	laboratorio	آزمایشگاهی	laboratorio	N;SG	N;MASC;SG
نگاری	giornalismo	نگاری	giornalismo	N;SG	N;MASC;SG
استکهلم	stoccolma	استکهلم	stoccolma	N;SG	N;FEM;SG
فوقانی	upper	فوقانی	uppera	N;SG	N
هرمز	ormisda	هرمز	ormisda	N;SG	N;SG
جلوه	effetto	جلوه	effetto	N;SG	N;MASC;SG
سکس	sesso	سکس	sesso	N;SG	N;MASC;SG
سکس	sex	سکس	sex	N;SG	N
وورتمبرگ	württemberg	وورتمبرگ	württemberg	N;SG	N;MASC;SG
پاشا	pasha	پاشا	pashare	N;SG	N;MASC
پاشا	pascià	پاشا	pascià	N;SG	N;MASC
نوزاد	neonato	نوزاد	neonare	N;SG	N;MASC;SG
نوزاد	neonato	نوزاد	neonare	N;SG	N;MASC;SG
ولف	wolf	ولف	wolf	N;SG	N;MASC
ولف	lupo	ولف	lupo	N;SG	N;MASC;SG
شفافیت	trasparenza	شفافیت	trasparenza	N;SG	N;FEM;SG
انار	melograno	None	melograno	N;SG	N;MASC;SG
سرای	saray	سرا	saray	N;SG	N;MASC
گابریل	gabriel	گابریل	gabriel	N;SG	N;MASC;SG
گابریل	gabriele	گابریل	gabriele	N;SG	N;SG
گابریل	gabriele	گابریل	gabriele	N;SG	N;SG
گابریل	gabrielle	گابریل	gabriella	N;SG	N;FEM;SG
کلر	clare	کلر	clare	N;SG	N;FEM;SG
کلر	claire	کلر	claire	N;SG	N;FEM;SG
امری	emery	امر	emery	N;SG	N;MASC;SG
مذاهب	religioni	مذاهب	religione	N;PL	N;FEM;PL
شکوه	glory	شکوه	glory	N;SG	N
شکوه	gloria	شکوه	gloria	N;SG	N;FEM;SG
رسوم	tradizioni	رسم	tradizione	N;PL	N;FEM;PL
بز	capra	بز	capra	N;SG	N;FEM;SG
عایق	isolamento	عایق	isolamento	N;SG	N;MASC;SG
مشاوره	consulenza	مشاوره	consulenza	N;SG	N;FEM;SG
مشاوره	consultazione	مشاوره	consultazione	N;SG	N;FEM;SG
مشاوره	consulenza	مشاوره	consulenza	N;SG	N;FEM;SG
منحنی	curva	منحنی	curva	N;SG	N;FEM;SG
تئودور	theodore	تئودور	theodore	N;SG	N;MASC;SG
اولویت	priorità	اولویت	priorità	N;SG	N;FEM
اولویت	precedenza	اولویت	precedenza	N;SG	N;FEM;SG
کفش	scarpa	None	scarpa	N;SG	N;FEM;SG
زاکسن	sassonia	زاکسن	sassonia	N;SG	N;FEM;SG
استنلی	stanley	استنلی	stanley	N;SG	N;MASC;SG
بیشینه	max	بیشینه	max	N;SG	N
قارچ	fungo	قارچ	fungo	N;SG	N;MASC;SG
قارچ	fungo	قارچ	fungo	N;SG	N;MASC;SG
متفقین	alleati	متفقین	alleato	N;PL	N;MASC;PL
متفقین	allied	متفقین	allied	N;PL	N
متفقین	alleate	متفقین	alleato	N;PL	N;FEM;PL
متفقین	alleati	متفقین	alleato	N;PL	N;MASC;PL
لینکلن	lincoln	لینکلن	lincoln	N;SG	N;MASC;SG
ضخامت	spessore	ضخامت	spessore	N;SG	N;MASC;SG
پشته	pila	پشته	pila	N;SG	N;FEM;SG
پشته	stack	پشته	stack	N;SG	N;MASC
زخم	cicatrice	زخم	cicatore	N;SG	N;FEM;SG
زخم	lesione	زخم	lesione	N;SG	N;FEM;SG
زخم	infortunio	زخم	infortunio	N;SG	N;MASC;SG
زخم	ferita	زخم	ferito	N;SG	N;FEM;SG
کیپ	mantello	کیپ	mantello	N;SG	N;MASC;SG
کیپ	cape	کیپ	capa	N;SG	N;MASC
کیپ	capo	کیپ	capo	N;SG	N;MASC;SG
برت	brett	برت	brett	N;SG	N;MASC
بمبئی	bombay	بمبئی	bombay	N;SG	N
بمبئی	bombay	بمبئی	bombay	N;SG	N
بمبئی	mumbai	بمبئی	mumbaire	N;SG	N;MASC
جف	jeff	جف	jeff	N;SG	N
سلیم	selim	None	selim	N;SG	N;MASC
سلیم	piviere	None	piviere	N;SG	N;MASC;SG
سلیم	salim	None	salim	N;SG	N;MASC;SG
اسارت	cattività	None	cattività	N;SG	N;FEM
اسارت	prigionia	None	prigionia	N;SG	N;FEM;SG
اسارت	bondage	None	bondage	N;SG	N;MASC
اسارت	schiavitù	None	schiavitù	N;SG	N;FEM
صومعه	monastero	صومعه	monastero	N;SG	N;MASC;SG
