uma	unu	um	unu	NUM	NUM;MASC;SG
negociações	negocieri	negociação	negociere	N;FEM;PL	N;INDF;FEM;PL
negociações	negocierile	negociação	negociere	N;FEM;PL	N;DEF;FEM;PL
pão	pâine	pão	pâine	N;MASC;SG	N;INDF;FEM;SG
pão	pâinea	pão	pâine	N;MASC;SG	N;DEF;FEM;SG
roll	rola	roll	rola	N;MASC;SG	N;DEF;FEM;SG
roll	roll	roll	roll	N;MASC;SG	N;INDF;MASC;SG
marcação	marcarea	marcação	marcare	N;FEM;SG	N;DEF;FEM;SG
marcação	marcare	marcação	marcare	N;FEM;SG	N;INDF;FEM;SG
marcação	marcajul	marcação	marcaj	N;FEM;SG	N;DEF;MASC;SG
marcação	programare	marcação	programare	N;FEM;SG	N;INDF;FEM;SG
marcação	numire	marcação	numire	N;FEM;SG	N;INDF;FEM;SG
marcação	numirea	marcação	numire	N;FEM;SG	N;DEF;FEM;SG
marcação	etichetarea	marcação	etichetare	N;FEM;SG	N;DEF;FEM;SG
marcação	etichetare	marcação	etichetare	N;FEM;SG	N;INDF;FEM;SG
franquia	franciză	franquia	franciză	N;FEM;SG	N;INDF;FEM;SG
franquia	franciza	franquia	franciza	N;FEM;SG	N;DEF;FEM;SG
viola	viola	viola	viola	N;FEM;SG	N;DEF;FEM;SG
vingança	răzbunare	vingança	răzbunare	N;FEM;SG	N;INDF;FEM;SG
vingança	răzbunarea	vingança	răzbunare	N;FEM;SG	N;DEF;FEM;SG
vingança	razbunare	vingança	razbunare	N;FEM;SG	N;INDF;FEM;SG
vingança	răzbunare	vingança	răzbunare	N;FEM;SG	N;INDF;FEM;SG
vingança	răzbunarea	vingança	răzbunare	N;FEM;SG	N;DEF;FEM;SG
vingança	razbunare	vingança	razbunare	N;FEM;SG	N;INDF;FEM;SG
vingança	răzbunare	vingança	răzbunare	N;FEM;SG	N;INDF;FEM;SG
fernanda	fernanda	fernanda	fernandă	N;FEM;SG	N;DEF;FEM;SG
continuação	continuarea	continuação	continuare	N;FEM;SG	N;DEF;FEM;SG
continuação	continuare	continuação	continuare	N;FEM;SG	N;INDF;FEM;SG
continuação	continuare	continuação	continuare	N;FEM;SG	N;INDF;FEM;SG
continuação	continuarea	continuação	continuare	N;FEM;SG	N;DEF;FEM;SG
reprodução	reproducție	reprodução	reproducție	N;FEM;SG	N;INDF;FEM;SG
reprodução	reproducere	reprodução	reproducere	N;FEM;SG	N;INDF;FEM;SG
reprodução	redarea	reprodução	redare	N;FEM;SG	N;DEF;FEM;SG
reprodução	redare	reprodução	redare	N;FEM;SG	N;INDF;FEM;SG
reprodução	reproducere	reprodução	reproducere	N;FEM;SG	N;INDF;FEM;SG
reprodução	reproducerea	reprodução	reproducere	N;FEM;SG	N;DEF;FEM;SG
mota	mota	mota	motă	N;MASC;SG	N;DEF;FEM;SG
mota	bicicletă	mota	bicicletă	N;MASC;SG	N;INDF;FEM;SG
mota	bicicleta	mota	bicicletă	N;MASC;SG	N;DEF;FEM;SG
mota	motocicleta	mota	motocicleta	N;MASC;SG	N;DEF;FEM;SG
mota	motocicletă	mota	motocicletă	N;MASC;SG	N;INDF;FEM;SG
rap	rap	rap	rap	N;MASC;SG	N;INDF;MASC;SG
vazio	goală	vazio	gol	ADJ;MASC;SG	ADJ;INDF;FEM;SG
century	secolul	century	secol	N;MASC;SG	N;DEF;MASC;SG
century	secol	century	secol	N;MASC;SG	N;INDF;MASC;SG
curtas	scurte	curto	scurt	ADJ;FEM;PL	ADJ;INDF;FEM;PL
box	căsuța	box	căsuță	N;MASC;SG	N;DEF;FEM;SG
box	cutie	box	cutie	N;MASC;SG	N;INDF;FEM;SG
box	cutia	box	cutie	N;MASC;SG	N;DEF;FEM;SG
unesco	unesco	unesco	unesc	N;FEM;SG	N;INDF;MASC;SG
contribuir	contribuind	contribuir	contribui	V;NFIN	V;V.MSDR
contribuir	contribuie	contribuir	contribui	V;NFIN	V;IND;3;PRS;FIN
coordenação	coordonare	coordenação	coordonare	N;FEM;SG	N;INDF;FEM;SG
coordenação	coordonarea	coordenação	coordonare	N;FEM;SG	N;DEF;FEM;SG
trânsito	tranzitul	trânsito	tranzit	N;MASC;SG	N;DEF;MASC;SG
trânsito	tranzit	trânsito	tranzit	N;MASC;SG	N;INDF;MASC;SG
trânsito	trafic	trânsito	trafic	N;MASC;SG	N;INDF;MASC;SG
trânsito	traficul	trânsito	trafic	N;MASC;SG	N;DEF;MASC;SG
viajou	calatorit	viajar	calatori	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
permissão	permisiune	permissão	permisiune	N;FEM;SG	N;INDF;FEM;SG
permissão	permisiunea	permissão	permisiune	N;FEM;SG	N;DEF;FEM;SG
argélia	algerian	argélia	algerian	N;FEM;SG	N;INDF;MASC;SG
prisioneiros	prizonierii	prisioneiro	prizonier	N;MASC;PL	N;DEF;MASC;PL
prisioneiros	prizonieri	prisioneiro	prizonier	N;MASC;PL	N;INDF;MASC;PL
artificial	artificială	artificial	artificial	ADJ;MASC;SG	ADJ;INDF;FEM;SG
artificial	artificiala	artificial	artificială	ADJ;MASC;SG	ADJ;DEF;FEM;SG
placas	placi	placa	plac	N;FEM;PL	N;INDF;FEM;PL
placas	farfurii	placa	farfurie	N;FEM;PL	N;INDF;FEM;PL
placas	plăci	placa	placă	N;FEM;PL	N;INDF;FEM;PL
infante	infantele	infante	infant	N;MASC;SG	N;DEF;MASC;SG
atualização	actualizarea	atualização	actualizare	N;FEM;SG	N;DEF;FEM;SG
atualização	actualizare	atualização	actualizare	N;FEM;SG	N;INDF;FEM;SG
atualização	actualizarea	atualização	actualizare	N;FEM;SG	N;DEF;FEM;SG
semifinal	semifinala	semifinal	semifinal	N;FEM;SG	N;DEF;FEM;SG
instruções	instrucțiunile	instrução	instrucțiune	N;FEM;PL	N;DEF;FEM;PL
instruções	instrucțiuni	instrução	instrucțiune	N;FEM;PL	N;INDF;FEM;PL
instruções	instructiuni	instrução	instructiune	N;FEM;PL	N;INDF;FEM;PL
fantasma	ghost	fantasma	ghost	N;MASC;SG	N;INDF;MASC;SG
fantasma	stafie	fantasma	stafie	N;MASC;SG	N;INDF;FEM;SG
fantasma	fantoma	fantasma	fantomă	N;MASC;SG	N;DEF;FEM;SG
fantasma	fantomă	fantasma	fantomă	N;MASC;SG	N;INDF;FEM;SG
fantasma	phantom	fantasma	phantom	N;MASC;SG	N;INDF;MASC;SG
fantasma	fantoma	fantasma	fantomă	N;MASC;SG	N;DEF;FEM;SG
fantasma	fantomă	fantasma	fantomă	N;MASC;SG	N;INDF;FEM;SG
interação	angajament	interação	angajament	N;FEM;SG	N;INDF;MASC;SG
interação	logodnă	interação	logodnă	N;FEM;SG	N;INDF;FEM;SG
interação	logodna	interação	logodnă	N;FEM;SG	N;DEF;FEM;SG
interação	angajamentul	interação	angajament	N;FEM;SG	N;DEF;MASC;SG
interação	interacțiunea	interação	interacțiune	N;FEM;SG	N;DEF;FEM;SG
concepção	conceperea	concepção	concepere	N;FEM;SG	N;DEF;FEM;SG
concepção	proiectare	concepção	proiectare	N;FEM;SG	N;INDF;FEM;SG
concepção	design	concepção	design	N;FEM;SG	N;INDF;MASC;SG
concepção	proiectarea	concepção	proiectare	N;FEM;SG	N;DEF;FEM;SG
fria	frig	fria	frig	N;FEM;SG	N;INDF;MASC;SG
horror	groază	horror	groază	N;MASC;SG	N;INDF;FEM;SG
horror	groaza	horror	groază	N;MASC;SG	N;DEF;FEM;SG
horror	horror	horror	horror	N;MASC;SG	N;INDF;MASC;SG
horror	oroare	horror	oroare	N;MASC;SG	N;INDF;FEM;SG
lorena	lorena	lorena	lorenă	N;FEM;SG	N;DEF;FEM;SG
lorena	lorena	lorena	lorenă	N;FEM;SG	N;DEF;FEM;SG
cinturão	curea	cinturão	curie	N;MASC;SG	N;DEF;FEM;SG
cinturão	centură	cinturão	centură	N;MASC;SG	N;INDF;FEM;SG
cinturão	centura	cinturão	centură	N;MASC;SG	N;DEF;FEM;SG
implementação	implementarea	implementação	implementare	N;FEM;SG	N;DEF;FEM;SG
implementação	implementare	implementação	implementare	N;FEM;SG	N;INDF;FEM;SG
rosário	rozariu	rosário	rozariu	N;MASC;SG	N;INDF;MASC;SG
rosário	rosario	rosário	rosario	N;MASC;SG	N;INDF;MASC;SG
austríaco	austriac	austríaco	austriac	ADJ;MASC;SG	ADJ;INDF;MASC;SG
austríaco	austriacă	austríaco	austriac	ADJ;MASC;SG	ADJ;INDF;FEM;SG
iso	iso	iso	iso	N;FEM;SG	N;INDF;MASC
aquisição	achiziția	aquisição	achiziție	N;FEM;SG	N;DEF;FEM;SG
aquisição	achiziție	aquisição	achiziție	N;FEM;SG	N;INDF;FEM;SG
xbox	xbox	xbox	xbox	N;MASC;SG	N;INDF;MASC;SG
antecessor	predecesorul	antecessor	predecesor	N;MASC;SG	N;DEF;MASC;SG
gold	aur	gold	aur	N;MASC;SG	N;INDF;MASC;SG
gold	aurul	gold	aur	N;MASC;SG	N;DEF;MASC;SG
viúva	văduv	viúva	văduv	N;FEM;SG	N;INDF;MASC;SG
viúva	vaduva	viúva	vaduva	N;FEM;SG	N;DEF;FEM;SG
viúva	văduva	viúva	văduvă	N;FEM;SG	N;DEF;FEM;SG
consulado	consulatul	consulado	consulat	N;MASC;SG	N;DEF;MASC;SG
consulado	consulat	consulado	consula	N;MASC;SG	N;INDF;MASC;SG
setores	sectoarele	setor	sector	N;MASC;PL	N;DEF;FEM;PL
setores	sectoare	setor	sector	N;MASC;PL	N;INDF;FEM;PL
adicionar	adaugă	adicionar	adăuga	V;NFIN	V;IND;3;PRS;FIN
adicionar	adauga	adicionar	adauga	V;NFIN	V;IND;SG;3;IPFV;FIN
sky	cerul	sky	cer	N;MASC;SG	N;DEF;MASC;SG
sky	sky	sky	sky	N;MASC;SG	N;INDF;MASC;SG
mel	miere	mel	miere	N;MASC;SG	N;INDF;FEM;SG
vigor	vigoare	vigor	vigoare	N;MASC;SG	N;INDF;FEM;SG
vigor	vigoarea	vigor	vigoare	N;MASC;SG	N;DEF;FEM;SG
formiga	furnică	formigar	furnică	N;FEM;SG	N;INDF;FEM;SG
formiga	furnica	formigar	furnică	N;FEM;SG	N;DEF;FEM;SG
cauda	coadă	cauda	coadă	N;FEM;SG	N;INDF;FEM;SG
cauda	coada	cauda	coadă	N;FEM;SG	N;DEF;FEM;SG
leal	loială	leal	loială	ADJ;MASC;SG	ADJ;INDF;FEM;SG
leal	loial	leal	loial	ADJ;MASC;SG	ADJ;INDF;MASC;SG
esconder	ascunde	esconder	ascunde	V;NFIN	V;IND;SG;3;PRS;FIN
intervalo	interval	intervalo	interval	N;MASC;SG	N;INDF;MASC;SG
intervalo	intervalul	intervalo	interval	N;MASC;SG	N;DEF;MASC;SG
intervalo	intervalul	intervalo	interval	N;MASC;SG	N;DEF;MASC;SG
intervalo	interval	intervalo	interval	N;MASC;SG	N;INDF;MASC;SG
antiguidade	antichitate	antiguidade	antichitate	N;FEM;SG	N;INDF;FEM;SG
antiguidade	vechime	antiguidade	vechime	N;FEM;SG	N;INDF;FEM;SG
antiguidade	antichitate	antiguidade	antichitate	N;FEM;SG	N;INDF;FEM;SG
sentimentos	sentimente	sentimento	sentiment	N;MASC;PL	N;INDF;FEM;PL
sentimentos	sentimentele	sentimento	sentiment	N;MASC;PL	N;DEF;FEM;PL
interpreta	interpretează	interpretar	interpreta	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
discografia	discografia	discografia	discografie	N;FEM;SG	N;DEF;FEM;SG
variedades	soiurile	variedade	soi	N;FEM;PL	N;DEF;FEM;PL
variedades	soiuri	variedade	soi	N;FEM;PL	N;INDF;FEM;PL
force	forța	forcer	forță	N;MASC;SG	N;DEF;FEM;SG
force	forță	forcer	forță	N;MASC;SG	N;INDF;FEM;SG
force	forta	forcer	forta	N;MASC;SG	N;DEF;FEM;SG
dentes	dinți	dente	dinte	N;MASC;PL	N;INDF;MASC;PL
trajetória	traiectorie	trajetória	traiectorie	N;FEM;SG	N;INDF;FEM;SG
trajetória	traiectoria	trajetória	traiectorie	N;FEM;SG	N;DEF;FEM;SG
diana	diana	diana	diană	N;FEM;SG	N;DEF;FEM;SG
diana	diane	diana	dian	N;FEM;SG	N;INDF;MASC;SG
demanda	quest	demanda	quest	N;FEM;SG	N;INDF;MASC;SG
demanda	cererea	demanda	cerere	N;FEM;SG	N;DEF;FEM;SG
demanda	cerere	demanda	cerere	N;FEM;SG	N;INDF;FEM;SG
coleophora	coleophora	coleophora	coleophoră	N;FEM;SG	N;DEF;FEM;SG
est	est	est	est	N;MASC;SG	N;INDF;MASC;SG
circular	circulara	circular	circulară	N;MASC;SG	N;DEF;FEM;SG
cirílico	chirilic	cirílico	chirilic	N;MASC;SG	N;INDF;MASC;SG
incidente	incident	incidente	incident	N;MASC;SG	N;INDF;MASC;SG
incidente	incidentul	incidente	incident	N;MASC;SG	N;DEF;MASC;SG
ética	etică	ética	etic	N;FEM;SG	N;INDF;FEM;SG
ética	etica	ética	etică	N;FEM;SG	N;DEF;FEM;SG
ética	etică	ética	etic	N;FEM;SG	N;INDF;FEM;SG
cura	leac	cura	leac	N;FEM;SG	N;INDF;MASC;SG
cura	cura	cura	cură	N;FEM;SG	N;INDF;FEM;SG
cura	vindecare	cura	vindecare	N;FEM;SG	N;INDF;FEM;SG
cura	vindecarea	cura	vindecare	N;FEM;SG	N;DEF;FEM;SG
pesquisadores	cercetătorii	pesquisador	cercetător	N;MASC;PL	N;DEF;MASC;PL
pesquisadores	cercetatori	pesquisador	cercetator	N;MASC;PL	N;INDF;MASC;PL
pesquisadores	cercetătorilor	pesquisador	cercetător	N;MASC;PL	N;DEF;MASC;PL
pesquisadores	cercetători	pesquisador	cercetător	N;MASC;PL	N;INDF;MASC;PL
alegria	joy	alegria	joy	N;FEM;SG	N;INDF;MASC;SG
alegria	bucurie	alegria	bucurie	N;FEM;SG	N;INDF;FEM;SG
alegria	veselie	alegria	veselie	N;FEM;SG	N;INDF;FEM;SG
alegria	bucuria	alegria	bucurie	N;FEM;SG	N;DEF;FEM;SG
palma	palm	palma	palm	N;FEM;SG	N;INDF;MASC;SG
palma	palma	palma	palmă	N;FEM;SG	N;DEF;FEM;SG
palma	palmier	palma	palmier	N;FEM;SG	N;INDF;MASC;SG
palma	palma	palma	palmă	N;FEM;SG	N;DEF;FEM;SG
roda	roată	roda	roată	N;FEM;SG	N;INDF;FEM;SG
roda	roata	roda	roată	N;FEM;SG	N;DEF;FEM;SG
preocupação	preocuparea	preocupação	preocupare	N;FEM;SG	N;DEF;FEM;SG
preocupação	îngrijorare	preocupação	îngrijorare	N;FEM;SG	N;INDF;FEM;SG
preocupação	preocupare	preocupação	preocupare	N;FEM;SG	N;INDF;FEM;SG
estreito	strâmtoarea	estreito	strâmtoare	N;MASC;SG	N;DEF;FEM;SG
estreito	strâmtoare	estreito	strâmtor	N;MASC;SG	N;INDF;FEM;SG
conversa	conversatie	conversa	conversatie	N;FEM;SG	N;INDF;FEM;SG
conversa	conversație	conversa	conversație	N;FEM;SG	N;INDF;FEM;SG
conversa	chat	conversa	chat	N;FEM;SG	N;INDF;MASC;SG
freire	freire	freire	freire	N;MASC;SG	N;INDF;FEM;SG
conquistas	realizari	conquista	realizar	N;FEM;PL	N;INDF;FEM;PL
conquistas	realizările	conquista	realizare	N;FEM;PL	N;DEF;FEM;PL
conquistas	realizări	conquista	realizare	N;FEM;PL	N;INDF;FEM;PL
conquistas	cuceriri	conquista	cucerire	N;FEM;PL	N;INDF;FEM;PL
conquistas	cuceririle	conquista	cucerire	N;FEM;PL	N;DEF;FEM;PL
passagens	bilete	passagem	bilet	N;FEM;PL	N;INDF;FEM;PL
passagens	biletele	passagem	bilet	N;FEM;PL	N;DEF;FEM;PL
passagens	pasaje	passagem	pasaj	N;FEM;PL	N;INDF;FEM;PL
passagens	pasajele	passagem	pasaj	N;FEM;PL	N;DEF;FEM;PL
entrevistas	interviurile	entrevista	interviu	N;FEM;PL	N;DEF;FEM;PL
entrevistas	interviuri	entrevista	interviu	N;FEM;PL	N;INDF;FEM;PL
sacerdote	cleric	sacerdote	cleric	N;MASC;SG	N;INDF;MASC;SG
sacerdote	popă	sacerdote	popă	N;MASC;SG	N;INDF;MASC;SG
sacerdote	preot	sacerdote	preot	N;MASC;SG	N;INDF;MASC;SG
sacerdote	preotul	sacerdote	preot	N;MASC;SG	N;DEF;MASC;SG
vender	vând	vender	vinde	V;NFIN	V;IND;PL;3;PRS;FIN
vender	vinde	vender	vinde	V;NFIN	V;IND;SG;3;PRS;FIN
vender	vând	vender	vinde	V;NFIN	V;IND;PL;3;PRS;FIN
preservação	conservarea	preservação	conservare	N;FEM;SG	N;DEF;FEM;SG
preservação	conservare	preservação	conservare	N;FEM;SG	N;INDF;FEM;SG
essencial	esențială	essencial	esențial	ADJ;MASC;SG	ADJ;INDF;FEM;SG
essencial	esential	essencial	esential	ADJ;MASC;SG	ADJ;INDF;MASC;SG
vidro	sticlă	vidro	sticlă	N;MASC;SG	N;INDF;FEM;SG
vidro	sticla	vidro	sticlă	N;MASC;SG	N;DEF;FEM;SG
vidro	pahar	vidro	pahar	N;MASC;SG	N;INDF;MASC;SG
disputas	disputele	disputa	dispută	N;FEM;PL	N;DEF;FEM;PL
disputas	litigii	disputa	litigiu	N;FEM;PL	N;INDF;FEM;PL
disputas	litigiile	disputa	litigiu	N;FEM;PL	N;DEF;FEM;PL
disputas	dispute	disputa	dispută	N;FEM;PL	N;INDF;FEM;PL
alagoas	alagoas	alagoa	alagoas	N;MASC;SG	N;INDF;MASC;SG
voluntários	voluntari	voluntário	voluntar	N;MASC;PL	N;INDF;MASC;PL
voluntários	voluntarii	voluntário	voluntar	N;MASC;PL	N;DEF;MASC;PL
positiva	pozitiv	positivo	pozitiv	ADJ;FEM;SG	ADJ;INDF;MASC;SG
positiva	pozitivă	positivo	pozitiv	ADJ;FEM;SG	ADJ;INDF;FEM;SG
estocolmo	stockholm	estocolmo	stockholm	N;MASC;SG	N;INDF;MASC;SG
pensa	gandeste	pensar	gandeste	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
cita	citează	citar	cita	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
aparelho	dispozitivul	aparelho	dispozitiv	N;MASC;SG	N;DEF;MASC;SG
aparelho	dispozitiv	aparelho	dispozitiv	N;MASC;SG	N;INDF;MASC;SG
aparelho	aparat	aparelho	aparat	N;MASC;SG	N;INDF;MASC;SG
earth	earth	earth	earth	N;MASC;SG	N
earth	pămînt	earth	pămînt	N;MASC;SG	N;INDF;MASC;SG
earth	pământul	earth	pământ	N;MASC;SG	N;DEF;MASC;SG
earth	pământ	earth	pământ	N;MASC;SG	N;INDF;MASC;SG
usina	plantă	usina	plantă	N;FEM;SG	N;INDF;FEM;SG
usina	planta	usina	plantă	N;FEM;SG	N;DEF;FEM;SG
necessariamente	neapărat	necessariamente	neapărat	ADV	ADV
variante	varianta	variante	variantă	N;FEM;SG	N;DEF;FEM;SG
variante	variantă	variante	variantă	N;FEM;SG	N;INDF;FEM;SG
específicas	specifice	específico	specific	ADJ;FEM;PL	ADJ;INDF;FEM;PL
genética	genetica	genético	genetică	N;FEM;SG	N;DEF;FEM;SG
declínio	declinul	declínio	declin	N;MASC;SG	N;DEF;MASC;SG
declínio	declin	declínio	declin	N;MASC;SG	N;INDF;MASC;SG
camadas	straturi	camada	strat	N;FEM;PL	N;INDF;FEM;PL
battle	luptă	battle	luptă	N;MASC;SG	N;INDF;FEM;SG
battle	bătălia	battle	bătălie	N;MASC;SG	N;DEF;FEM;SG
battle	bătălie	battle	bătălie	N;MASC;SG	N;INDF;FEM;SG
aquelas	aceia	aquele	acela	DET;FEM;PL	DET;MASC;PL;3
válida	valabil	válido	valabil	ADJ;FEM;SG	ADJ;INDF;MASC;SG
válida	valid	válido	valid	ADJ;FEM;SG	ADJ;INDF;MASC;SG
válida	valabilă	válido	valabil	ADJ;FEM;SG	ADJ;INDF;FEM;SG
válida	validă	válido	valid	ADJ;FEM;SG	ADJ;INDF;FEM;SG
relativa	rudă	relativo	rude	N;FEM;SG	N;INDF;FEM;SG
relativa	ruda	relativo	ruda	N;FEM;SG	N;DEF;FEM;SG
esperado	așteptam	esperar	aștepta	V;MASC;SG;V.PTCP	V;IND;1;IPFV;FIN
basquetebol	basket	basquetebol	basket	N;MASC;SG	N;INDF;MASC;SG
basquetebol	baschet	basquetebol	baschet	N;MASC;SG	N;INDF;MASC;SG
cachoeira	cascada	cachoeira	cascada	N;FEM;SG	N;DEF;FEM;SG
cachoeira	cascadă	cachoeira	cascadă	N;FEM;SG	N;INDF;FEM;SG
surpresa	surpriză	surpresa	surpriză	N;FEM;SG	N;INDF;FEM;SG
surpresa	surpriza	surpresa	surpriză	N;FEM;SG	N;DEF;FEM;SG
quintal	curte	quintal	curte	N;MASC;SG	N;INDF;FEM;SG
quintal	yard	quintal	yard	N;MASC;SG	N;INDF;MASC;SG
kid	kid	kid	kid	N;MASC;SG	N;INDF;MASC;SG
astrônomo	astronom	astrônomo	astronom	N;MASC;SG	N;INDF;MASC;SG
astrônomo	astronomul	astrônomo	astronom	N;MASC;SG	N;DEF;MASC;SG
moedas	monede	moeda	monede	N;FEM;PL	N;INDF;FEM;PL
moedas	monezi	moeda	monedă	N;FEM;PL	N;INDF;FEM;PL
moedas	monedele	moeda	monede	N;FEM;PL	N;DEF;FEM;PL
moedas	monede	moeda	monede	N;FEM;PL	N;INDF;FEM;PL
cantando	cântând	cantar	cânta	V;V.MSDR	V;V.MSDR
borgonha	burgundia	borgonha	burgundie	N;FEM;SG	N;DEF;FEM;SG
borgonha	burgundy	borgonha	burgundy	N;FEM;SG	N;INDF;MASC;SG
radical	radicală	radical	radical	ADJ;MASC;SG	ADJ;INDF;FEM;SG
favorável	favorabilă	favorável	favorabil	ADJ;MASC;SG	ADJ;INDF;FEM;SG
favorável	favorabil	favorável	favorabil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
favorável	favorabilă	favorável	favorabil	ADJ;MASC;SG	ADJ;INDF;FEM;SG
favorável	favorabil	favorável	favorabil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
luxemburgo	luxembourg	luxemburgo	luxembourg	N;MASC;SG	N;INDF;MASC;SG
luxemburgo	luxemburg	luxemburgo	luxemburg	N;MASC;SG	N;INDF;MASC;SG
abandonar	abandonează	abandonar	abandona	V;NFIN	V;IND;3;PRS;FIN
inteligente	inteligent	inteligente	inteligent	ADJ;MASC;SG	ADJ;INDF;MASC;SG
inteligente	inteligent	inteligente	inteligent	ADJ;MASC;SG	ADJ;INDF;MASC;SG
inteligente	inteligentă	inteligente	inteligent	ADJ;MASC;SG	ADJ;INDF;FEM;SG
inteligente	inteligent	inteligente	inteligent	ADJ;MASC;SG	ADJ;INDF;MASC;SG
inteligente	inteligentă	inteligente	inteligent	ADJ;MASC;SG	ADJ;INDF;FEM;SG
futura	viitorul	futuro	viitor	N;FEM;SG	N;DEF;MASC;SG
futura	viitor	futuro	viitor	N;FEM;SG	N;INDF;MASC;SG
pontes	podurile	ponte	pod	N;FEM;PL	N;DEF;FEM;PL
pontes	poduri	ponte	pod	N;FEM;PL	N;INDF;FEM;PL
relógio	ceas	relógio	ceas	N;MASC;SG	N;INDF;MASC;SG
relógio	ceas	relógio	ceas	N;MASC;SG	N;INDF;MASC;SG
mediterrâneo	mediterană	mediterrâneo	mediteran	ADJ;MASC;SG	ADJ;INDF;FEM;SG
monstro	monstrul	monstro	monstru	N;MASC;SG	N;DEF;MASC;SG
monstro	monster	monstro	monster	N;MASC;SG	N;INDF;MASC;SG
monstro	monstru	monstro	monstru	N;MASC;SG	N;INDF;MASC;SG
law	law	law	law	N;MASC;SG	N;INDF;MASC;SG
law	lege	law	lege	N;MASC;SG	N;INDF;FEM;SG
law	legea	law	lege	N;MASC;SG	N;DEF;FEM;SG
executar	execută	executar	executa	V;NFIN	V;IND;SG;3;PST;FIN
executar	rulează	executar	rula	V;NFIN	V;IND;3;PRS;FIN
secreta	secret	secreto	secret	N;FEM;SG	N;INDF;MASC;SG
secreta	secreta	secreto	secret	N;FEM;SG	N;DEF;FEM;SG
secreta	secretul	secreto	secret	N;FEM;SG	N;DEF;MASC;SG
pernas	picioarele	perna	picior	N;FEM;PL	N;DEF;FEM;PL
pernas	picioare	perna	picior	N;FEM;PL	N;INDF;FEM;PL
three	three	three	three	N;MASC;SG	N;INDF;MASC;SG
fome	foametea	fome	foamete	N;FEM;SG	N;DEF;FEM;SG
fome	foamete	fome	foamete	N;FEM;SG	N;INDF;FEM;SG
fome	foamete	fome	foamete	N;FEM;SG	N;INDF;FEM;SG
fome	foamea	fome	foame	N;FEM;SG	N;DEF;FEM;SG
namorada	iubita	namorada	iubită	N;FEM;SG	N;DEF;FEM;SG
namorada	prietenă	namorada	prietenă	N;FEM;SG	N;INDF;FEM;SG
namorada	prietena	namorada	prietenă	N;FEM;SG	N;DEF;FEM;SG
inscrição	inscripţie	inscrição	inscripţie	N;FEM;SG	N;INDF;FEM;SG
inscrição	înregistrare	inscrição	înregistrare	N;FEM;SG	N;INDF;FEM;SG
inscrição	inregistrare	inscrição	inregistrare	N;FEM;SG	N;INDF;FEM;SG
diversidade	diversitatea	diversidade	diversitate	N;FEM;SG	N;DEF;FEM;SG
diversidade	diversitate	diversidade	diversitate	N;FEM;SG	N;INDF;FEM;SG
pura	pură	puro	pur	ADJ;FEM;SG	ADJ;INDF;FEM;SG
pura	pura	puro	pura	ADJ;FEM;SG	ADJ;DEF;FEM;SG
chuvas	ploi	chuva	ploaie	N;FEM;PL	N;INDF;FEM;PL
chuvas	ploile	chuva	plol	N;FEM;PL	N;DEF;FEM;PL
arcos	arcuri	arco	arc	N;MASC;PL	N;INDF;FEM;PL
arcos	arce	arco	arce	N;MASC;PL	N;INDF;FEM;PL
amplo	amplu	amplo	amplu	ADJ;MASC;SG	ADJ;INDF;MASC;SG
amplo	largă	amplo	larg	ADJ;MASC;SG	ADJ;INDF;FEM;SG
milhas	kilometri	milha	kilometru	N;FEM;PL	N;INDF;MASC;PL
baptista	baptist	baptista	baptist	N;MASC;SG	N;INDF;MASC;SG
respostas	răspunsuri	resposta	răspuns	N;FEM;PL	N;INDF;FEM;PL
respostas	răspunsurile	resposta	răspuns	N;FEM;PL	N;DEF;FEM;PL
respostas	răspunsuri	resposta	răspuns	N;FEM;PL	N;INDF;FEM;PL
respostas	raspunsuri	resposta	raspuns	N;FEM;PL	N;INDF;FEM;PL
respostas	răspunsurile	resposta	răspuns	N;FEM;PL	N;DEF;FEM;PL
respostas	răspunsuri	resposta	răspuns	N;FEM;PL	N;INDF;FEM;PL
respostas	răspunsurile	resposta	răspuns	N;FEM;PL	N;DEF;FEM;PL
ativos	activele	ativo	activ	N;MASC;PL	N;DEF;FEM;PL
festivais	festivaluri	festival	festival	N;MASC;PL	N;INDF;FEM;PL
êxito	succes	êxito	succes	N;MASC;SG	N;INDF;MASC;SG
êxito	succesul	êxito	succes	N;MASC;SG	N;DEF;MASC;SG
ocupar	ocupă	ocupar	ocupa	V;NFIN	V;IND;SG;3;PST;FIN
ocupar	ocupa	ocupar	ocupa	V;NFIN	V;IND;SG;3;IPFV;FIN
tráfego	trafic	tráfego	trafic	N;MASC;SG	N;INDF;MASC;SG
tráfego	traficul	tráfego	trafic	N;MASC;SG	N;DEF;MASC;SG
anglo	anglo	anglo	anglo	N;MASC;SG	N;INDF;MASC;SG
parâmetros	parametrii	parâmetro	parametru	N;MASC;PL	N;DEF;MASC;PL
parâmetros	parametri	parâmetro	parametru	N;MASC;PL	N;INDF;MASC;PL
