uma	unu	um	unu	NUM	NUM;MASC;SG
gabinete	birou	gabinete	birou	N;MASC;SG	N;INDF;MASC;SG
gabinete	dulap	gabinete	dulap	N;MASC;SG	N;INDF;MASC;SG
gabinete	cabinetul	gabinete	cabinet	N;MASC;SG	N;DEF;MASC;SG
gabinete	cabinet	gabinete	cabinet	N;MASC;SG	N;INDF;MASC;SG
estranho	penibil	estranho	penibil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
estranho	jenant	estranho	jenant	ADJ;MASC;SG	ADJ;INDF;MASC;SG
estranho	strain	estranho	strain	ADJ;MASC;SG	ADJ;INDF;MASC;SG
estranho	strain	estranho	strain	ADJ;MASC;SG	ADJ;INDF;MASC;SG
votações	voturile	votação	vot	N;FEM;PL	N;DEF;FEM;PL
votações	voturi	votação	vot	N;FEM;PL	N;INDF;FEM;PL
html	html	html	html	N;MASC;SG	N;INDF;MASC;SG
seca	uscata	seca	uscată	N;FEM;SG	N;DEF;FEM;SG
seca	seceta	seca	seceta	N;FEM;SG	N;DEF;FEM;SG
seca	seceta	seca	seceta	N;FEM;SG	N;DEF;FEM;SG
seca	uscata	seca	uscată	N;FEM;SG	N;DEF;FEM;SG
endereço	adresa	endereço	adresă	N;MASC;SG	N;DEF;FEM;SG
endereço	adresa	endereço	adresă	N;MASC;SG	N;DEF;FEM;SG
pacientes	pacienti	paciente	pacient	N;MASC;PL	N;INDF;MASC;PL
pacientes	pacientii	paciente	pacient	N;MASC;PL	N;DEF;MASC;PL
sintomas	simptomele	sintoma	simptom	N;FEM;PL	N;DEF;FEM;PL
sintomas	simptome	sintoma	simptom	N;FEM;PL	N;INDF;FEM;PL
custos	costuri	custo	cost	N;MASC;PL	N;INDF;FEM;PL
custos	costurile	custo	cost	N;MASC;PL	N;DEF;FEM;PL
custos	costuri	custo	cost	N;MASC;PL	N;INDF;FEM;PL
perspectiva	prospect	perspectiva	prospect	N;FEM;SG	N;INDF;MASC;SG
perspectiva	perspectiva	perspectiva	perspectivă	N;FEM;SG	N;DEF;FEM;SG
perspectiva	perspectiva	perspectiva	perspectivă	N;FEM;SG	N;DEF;FEM;SG
dama	doamna	dama	doamnă	N;FEM;SG	N;DEF;FEM;SG
dama	doamna	dama	doamnă	N;FEM;SG	N;DEF;FEM;SG
dama	dama	dama	damă	N;FEM;SG	N;INDF;MASC;SG
dama	dama	dama	damă	N;FEM;SG	N;INDF;MASC;SG
trio	trio	trio	trio	N;MASC;SG	N;INDF;MASC;SG
marcha	martie	marcha	martie	N;FEM;SG	N;INDF;MASC;SG
composições	compozitii	composição	compozit	N;FEM;PL	N;INDF;FEM;PL
exercício	exercitiu	exercício	exercitiu	N;MASC;SG	N;INDF;MASC;SG
exercício	exercitiu	exercício	exercitiu	N;MASC;SG	N;INDF;MASC;SG
exercício	exercitarea	exercício	exercitare	N;MASC;SG	N;DEF;FEM;SG
navegação	navigare	navegação	navigare	N;FEM;SG	N;INDF;FEM;SG
navegação	navigatie	navegação	navigatie	N;FEM;SG	N;INDF;FEM;SG
navegação	navigatie	navegação	navigatie	N;FEM;SG	N;INDF;FEM;SG
navegação	navigarea	navegação	navigare	N;FEM;SG	N;DEF;FEM;SG
navegação	navigare	navegação	navigare	N;FEM;SG	N;INDF;FEM;SG
culturas	recolte	cultura	recolta	N;FEM;PL	N;INDF;FEM;PL
culturas	culturile	cultura	cultură	N;FEM;PL	N;DEF;FEM;PL
culturas	culturi	cultura	cultură	N;FEM;PL	N;INDF;FEM;PL
culturas	culturile	cultura	cultură	N;FEM;PL	N;DEF;FEM;PL
culturas	culturi	cultura	cultură	N;FEM;PL	N;INDF;FEM;PL
citar	citeaza	citar	citează	V;NFIN	V;IND;SG;3;IPFV;FIN
manual	manuala	manual	manual	N;MASC;SG	N;DEF;FEM;SG
manual	manual	manual	manual	N;MASC;SG	N;INDF;MASC;SG
manual	manualul	manual	manual	N;MASC;SG	N;DEF;MASC;SG
clã	clan	clã	clan	N;MASC;SG	N;INDF;MASC;SG
clã	clanul	clã	clan	N;MASC;SG	N;DEF;MASC;SG
adicionais	suplimentare	adicional	suplimentar	ADJ;MASC;PL	ADJ;INDF;FEM;PL
espanhóis	spaniolii	espanhol	spaniol	N;MASC;PL	N;DEF;MASC;PL
progresso	progresul	progresso	progres	N;MASC;SG	N;DEF;MASC;SG
progresso	progres	progresso	progres	N;MASC;SG	N;INDF;MASC;SG
progresso	progress	progresso	progress	N;MASC;SG	N;INDF;MASC;SG
dragão	balaur	dragão	balaur	N;MASC;SG	N;INDF;MASC;SG
dragão	dragonul	dragão	dragon	N;MASC;SG	N;DEF;MASC;SG
dragão	dragon	dragão	dragon	N;MASC;SG	N;INDF;MASC;SG
parede	peretele	parede	perete	N;FEM;SG	N;DEF;MASC;SG
parede	zid	parede	zid	N;FEM;SG	N;INDF;MASC;SG
parede	zidul	parede	zid	N;FEM;SG	N;DEF;MASC;SG
parede	perete	parede	perete	N;FEM;SG	N;INDF;MASC;SG
toneladas	tone	tonelada	tonă	N;FEM;PL	N;INDF;FEM;PL
toneladas	tone	tonelada	tonă	N;FEM;PL	N;INDF;FEM;PL
toneladas	tone	tonelada	tonă	N;FEM;PL	N;INDF;FEM;PL
assume	presupune	assumir	presupune	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
combustível	combustibilul	combustível	combustibil	N;MASC;SG	N;DEF;MASC;SG
combustível	combustibil	combustível	combustibil	N;MASC;SG	N;INDF;MASC;SG
combustível	carburant	combustível	carburant	N;MASC;SG	N;INDF;MASC;SG
mecanismo	mecanismului	mecanismo	mecanism	N;MASC;SG	N;DEF;MASC;SG
mecanismo	mecanism	mecanismo	mecanism	N;MASC;SG	N;INDF;MASC;SG
mecanismo	mecanismul	mecanismo	mecanism	N;MASC;SG	N;DEF;MASC;SG
evidências	dovezi	evidência	dovadă	N;FEM;PL	N;INDF;FEM;PL
evidências	probe	evidência	probă	N;FEM;PL	N;INDF;FEM;PL
significativa	semnificativa	significativo	semnificativ	ADJ;FEM;SG	ADJ;DEF;FEM;SG
norma	norma	norma	normă	N;FEM;SG	N;DEF;FEM;SG
norma	norma	norma	normă	N;FEM;SG	N;DEF;FEM;SG
norma	standardul	norma	standard	N;FEM;SG	N;DEF;MASC;SG
conjuntos	seturi	conjunto	setur	N;MASC;PL	N;INDF;FEM;PL
profundidade	adancimea	profundidade	adancime	N;FEM;SG	N;DEF;FEM;SG
profundidade	profunzime	profundidade	profunzime	N;FEM;SG	N;INDF;FEM;SG
substituição	inlocuire	substituição	inlocuire	N;FEM;SG	N;INDF;FEM;SG
substituição	inlocuirea	substituição	inlocuire	N;FEM;SG	N;DEF;FEM;SG
substituição	inlocuire	substituição	inlocuire	N;FEM;SG	N;INDF;FEM;SG
nobreza	nobilimea	nobreza	nobilime	N;FEM;SG	N;DEF;FEM;SG
cão	caine	cão	caină	N;MASC;SG	N;INDF;MASC;SG
cão	dog	cão	dogă	N;MASC;SG	N;INDF;MASC;SG
cão	caine	cão	caină	N;MASC;SG	N;INDF;MASC;SG
cadeira	fotoliu	cadeira	fotoliu	N;FEM;SG	N;INDF;MASC;SG
cadeira	scaun	cadeira	scaun	N;FEM;SG	N;INDF;MASC;SG
fight	lupta	fight	luptă	N;MASC;SG	N;DEF;FEM;SG
fight	lupta	fight	luptă	N;MASC;SG	N;DEF;FEM;SG
interpretar	interpreteaza	interpretar	interpretează	V;NFIN	V;IND;SG;3;IPFV;FIN
interpretar	interpreta	interpretar	interpreta	V;NFIN	V;IND;SG;3;IPFV;FIN
ocidente	vest	ocidente	vest	N;MASC;SG	N;INDF;MASC;SG
ocidente	occident	ocidente	occident	N;MASC;SG	N;INDF;MASC;SG
ocidente	vestul	ocidente	vest	N;MASC;SG	N;DEF;MASC;SG
over	over	over	over	N;MASC;SG	N;INDF;MASC;SG
restos	resturile	resto	rest	N;MASC;PL	N;DEF;FEM;PL
restos	resturi	resto	rest	N;MASC;PL	N;INDF;FEM;PL
governos	guverne	governo	guvern	N;MASC;PL	N;INDF;FEM;PL
governos	guvernele	governo	guvern	N;MASC;PL	N;DEF;FEM;PL
lesão	accidentare	lesão	accidentare	N;FEM;SG	N;INDF;FEM;SG
lesão	prejudiciu	lesão	prejudiciu	N;FEM;SG	N;INDF;MASC;SG
lesão	vatamare	lesão	vatamare	N;FEM;SG	N;INDF;FEM;SG
lesão	leziune	lesão	leziune	N;FEM;SG	N;INDF;FEM;SG
combinação	combinatie	combinação	combinatie	N;FEM;SG	N;INDF;FEM;SG
combinação	combinatia	combinação	combinatie	N;FEM;SG	N;DEF;FEM;SG
combinação	combinatie	combinação	combinatie	N;FEM;SG	N;INDF;FEM;SG
vegetação	verdeata	vegetação	verdeată	N;FEM;SG	N;DEF;FEM;SG
monarquia	monarhiei	monarquia	monarhie	N;FEM;SG	N;DEF;FEM;SG
monarquia	monarhie	monarquia	monarhie	N;FEM;SG	N;INDF;FEM;SG
monarquia	monarhia	monarquia	monarhie	N;FEM;SG	N;DEF;FEM;SG
batalhão	batalion	batalhão	batalion	N;MASC;SG	N;INDF;MASC;SG
batalhão	batalionul	batalhão	batalion	N;MASC;SG	N;DEF;MASC;SG
vozes	voci	voz	voce	N;FEM;PL	N;INDF;FEM;PL
vozes	vocile	voz	voce	N;FEM;PL	N;DEF;FEM;PL
perseguição	urmarire	perseguição	urmarire	N;FEM;SG	N;INDF;FEM;SG
existia	existat	existir	exista	V;IND;SG;3;IPFV;FIN	V;MASC;SG;V.PTCP
veneza	venetia	veneza	venetia	N;FEM;SG	N;DEF;FEM;SG
veneza	venetia	veneza	venetia	N;FEM;SG	N;DEF;FEM;SG
veneza	venetia	veneza	venetia	N;FEM;SG	N;DEF;FEM;SG
channel	canal	channel	canal	N;MASC;SG	N;INDF;MASC;SG
channel	canalul	channel	canal	N;MASC;SG	N;DEF;MASC;SG
channel	channel	channel	channel	N;MASC;SG	N;INDF;MASC;SG
asas	aripile	asa	aripile	N;FEM;PL	N;DEF;FEM;PL
asas	aripi	asa	aripă	N;FEM;PL	N;INDF;FEM;PL
asas	aripioare	asa	aripioară	N;FEM;PL	N;INDF;FEM;PL
conselheiro	consilier	conselheiro	consilier	N;MASC;SG	N;INDF;MASC;SG
conselheiro	consilier	conselheiro	consilier	N;MASC;SG	N;INDF;MASC;SG
conselheiro	consilier	conselheiro	consilier	N;MASC;SG	N;INDF;MASC;SG
conselheiro	consilier	conselheiro	consilier	N;MASC;SG	N;INDF;MASC;SG
tradições	traditiile	tradição	traditie	N;FEM;PL	N;DEF;FEM;PL
comunicações	comunicari	comunicação	comunicar	N;FEM;PL	N;INDF;FEM;PL
almirante	amiral	almirante	amiral	N;MASC;SG	N;INDF;MASC;SG
almirante	amiralul	almirante	amiral	N;MASC;SG	N;DEF;MASC;SG
escritora	scriitorul	escritor	scriitor	N;FEM;SG	N;DEF;MASC;SG
escritora	scriitor	escritor	scriitor	N;FEM;SG	N;INDF;MASC;SG
montes	loturi	monte	lot	N;MASC;PL	N;INDF;FEM;PL
montes	loturile	monte	lot	N;MASC;PL	N;DEF;FEM;PL
zagueiro	aparatorul	zagueiro	aparator	N;MASC;SG	N;DEF;MASC;SG
zagueiro	aparator	zagueiro	aparator	N;MASC;SG	N;INDF;MASC;SG
equação	ecuatie	equação	ecuatie	N;FEM;SG	N;INDF;FEM;SG
identificação	identificarea	identificação	identificare	N;FEM;SG	N;DEF;FEM;SG
identificação	identificare	identificação	identificare	N;FEM;SG	N;INDF;FEM;SG
mello	mello	mello	mello	N;MASC;SG	N;INDF;MASC;SG
memorial	memorial	memorial	memorial	N;MASC;SG	N;INDF;MASC;SG
memorial	memorialul	memorial	memorial	N;MASC;SG	N;DEF;MASC;SG
enviar	trimit	enviar	trimite	V;NFIN	V;IND;PL;3;PRS;FIN
enviar	supune	enviar	supune	V;NFIN	V;IND;SG;3;PRS;FIN
enviar	trimite	enviar	trimite	V;NFIN	V;IND;SG;3;PRS;FIN
queen	regina	queen	regină	N;MASC;SG	N;DEF;FEM;SG
queen	dama	queen	damă	N;MASC;SG	N;INDF;MASC;SG
queen	regina	queen	regină	N;MASC;SG	N;DEF;FEM;SG
queen	queen	queen	queen	N;MASC;SG	N;INDF;MASC;SG
vinho	vinul	vinho	vin	N;MASC;SG	N;DEF;MASC;SG
carbono	carbon	carbono	carbon	N;MASC;SG	N;INDF;MASC;SG
carbono	carbonul	carbono	carbon	N;MASC;SG	N;DEF;MASC;SG
virgem	fecioara	virgem	fecioară	N;FEM;SG	N;DEF;FEM;SG
virgem	fecioara	virgem	fecioară	N;FEM;SG	N;DEF;FEM;SG
virgem	fecioara	virgem	fecioară	N;FEM;SG	N;DEF;FEM;SG
virgem	virgina	virgem	virgină	N;FEM;SG	N;DEF;FEM;SG
virgem	fecioara	virgem	fecioară	N;FEM;SG	N;DEF;FEM;SG
virgem	virgina	virgem	virgină	N;FEM;SG	N;DEF;FEM;SG
virgem	virgin	virgem	virgin	N;FEM;SG	N;INDF;MASC;SG
aragão	aragon	aragão	aragon	N;MASC;SG	N;INDF;MASC;SG
napoleão	napoleon	napoleão	napoleon	N;MASC;SG	N;INDF;MASC;SG
bomba	pompa	bomba	pompă	N;FEM;SG	N;DEF;FEM;SG
bomba	pompa	bomba	pompă	N;FEM;SG	N;DEF;FEM;SG
bomba	bomba	bomba	bombă	N;FEM;SG	N;DEF;FEM;SG
bomba	bomba	bomba	bombă	N;FEM;SG	N;DEF;FEM;SG
japoneses	japonezi	japonês	japonez	N;MASC;PL	N;INDF;MASC;PL
dream	visul	dream	vis	N;MASC;SG	N;DEF;MASC;SG
dream	vis	dream	vis	N;MASC;SG	N;INDF;MASC;SG
companhias	societati	companhia	societati	N;FEM;PL	N;INDF;FEM;PL
companhias	companii	companhia	companie	N;FEM;PL	N;INDF;FEM;PL
companhias	companiile	companhia	companie	N;FEM;PL	N;DEF;FEM;PL
escritório	oficiu	escritório	oficiu	N;MASC;SG	N;INDF;MASC;SG
escritório	biroul	escritório	birou	N;MASC;SG	N;DEF;MASC;SG
escritório	oficiul	escritório	oficiu	N;MASC;SG	N;DEF;MASC;SG
escritório	birou	escritório	birou	N;MASC;SG	N;INDF;MASC;SG
magia	magie	magia	magie	N;FEM;SG	N;INDF;FEM;SG
magia	magia	magia	magie	N;FEM;SG	N;DEF;FEM;SG
actividade	activitatea	actividade	activitate	N;FEM;SG	N;DEF;FEM;SG
actividade	activitate	actividade	activitate	N;FEM;SG	N;INDF;FEM;SG
alimentação	mancare	alimentação	mancare	N;FEM;SG	N;INDF;FEM;SG
alimentação	mancare	alimentação	mancare	N;FEM;SG	N;INDF;FEM;SG
alimentação	alimentare	alimentação	alimentare	N;FEM;SG	N;INDF;FEM;SG
alimentação	hrana	alimentação	hrană	N;FEM;SG	N;DEF;FEM;SG
alimentação	hranirea	alimentação	hranire	N;FEM;SG	N;DEF;FEM;SG
alimentação	hranire	alimentação	hranire	N;FEM;SG	N;INDF;FEM;SG
alimentação	dieta	alimentação	dietă	N;FEM;SG	N;DEF;FEM;SG
alimentação	dieta	alimentação	dietă	N;FEM;SG	N;DEF;FEM;SG
válido	valabil	válido	valabil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
válido	valid	válido	valid	ADJ;MASC;SG	ADJ;INDF;MASC;SG
válido	valabila	válido	valabil	ADJ;MASC;SG	ADJ;DEF;FEM;SG
quebra	break	quebra	break	N;FEM;SG	N;INDF;MASC;SG
quebra	pauza	quebra	pauză	N;FEM;SG	N;DEF;FEM;SG
quebra	pauza	quebra	pauză	N;FEM;SG	N;DEF;FEM;SG
treze	treisprezece	treze	treisprezece	NUM	NUM;PL
financeira	financial	financeiro	financial	N;FEM;SG	N;INDF;MASC;SG
place	locul	place	loc	N;MASC;SG	N;DEF;MASC;SG
place	loc	place	loc	N;MASC;SG	N;INDF;MASC;SG
administrativo	administrativ	administrativo	administrativ	ADJ;MASC;SG	ADJ;INDF;MASC;SG
administrativo	administrativa	administrativo	administrativ	ADJ;MASC;SG	ADJ;DEF;FEM;SG
segredo	secreta	segredo	secret	N;MASC;SG	N;DEF;FEM;SG
segredo	secret	segredo	secret	N;MASC;SG	N;INDF;MASC;SG
segredo	secreta	segredo	secret	N;MASC;SG	N;DEF;FEM;SG
segredo	secretul	segredo	secret	N;MASC;SG	N;DEF;MASC;SG
decidir	decide	decidir	decide	V;NFIN	V;IND;SG;3;PRS;FIN
fuga	scurgere	fuga	scurgere	N;FEM;SG	N;INDF;FEM;SG
fuga	evadarea	fuga	evadare	N;FEM;SG	N;DEF;FEM;SG
fuga	evadare	fuga	evadare	N;FEM;SG	N;INDF;FEM;SG
finalidade	scopul	finalidade	scop	N;FEM;SG	N;DEF;MASC;SG
finalidade	scop	finalidade	scop	N;FEM;SG	N;INDF;MASC;SG
garoto	baiat	garoto	baiat	N;MASC;SG	N;INDF;MASC;SG
garoto	baiat	garoto	baiat	N;MASC;SG	N;INDF;MASC;SG
garoto	kid	garoto	kid	N;MASC;SG	N;INDF;MASC;SG
ball	minge	ball	minge	N;MASC;SG	N;INDF;FEM;SG
ball	mingea	ball	minge	N;MASC;SG	N;DEF;FEM;SG
ball	bila	ball	bilă	N;MASC;SG	N;DEF;FEM;SG
ball	bila	ball	bilă	N;MASC;SG	N;DEF;FEM;SG
land	teren	land	teren	N;MASC;SG	N;INDF;MASC;SG
land	land	land	land	N;MASC;SG	N;INDF;MASC;SG
literacia	alfabetizare	literacia	alfabetizare	N;FEM;SG	N;INDF;FEM;SG
dragon	balaur	dragon	balaur	N;MASC;SG	N;INDF;MASC;SG
dragon	dragonul	dragon	dragon	N;MASC;SG	N;DEF;MASC;SG
dragon	dragon	dragon	dragon	N;MASC;SG	N;INDF;MASC;SG
pares	perechi	par	pereche	N;MASC;PL	N;INDF;FEM;PL
florianópolis	florianópolis	florianópoli	florianópolis	N;MASC;SG	N;INDF;MASC;SG
east	est	east	est	N;MASC;SG	N;INDF;MASC;SG
east	estul	east	est	N;MASC;SG	N;DEF;MASC;SG
temperaturas	temperaturi	temperatura	temperatură	N;FEM;PL	N;INDF;FEM;PL
temperaturas	temperaturile	temperatura	temperatură	N;FEM;PL	N;DEF;FEM;PL
doutorado	doctorat	doutorado	doctorat	N;MASC;SG	N;INDF;MASC;SG
doutorado	doctoratul	doutorado	doctorat	N;MASC;SG	N;DEF;MASC;SG
doutorado	doctorat	doutorado	doctorat	N;MASC;SG	N;INDF;MASC;SG
moon	luna	moon	lună	N;MASC;SG	N;DEF;FEM;SG
moon	luna	moon	lună	N;MASC;SG	N;DEF;FEM;SG
moon	moon	moon	moon	N;MASC;SG	N;INDF;MASC;SG
define	defineste	definir	definest	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
define	defineste	definir	definest	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
define	defineste	definir	definest	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
define	defini	definir	defini	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
lepidoptera	lepidoptera	lepidoptera	lepidopteră	N;MASC;SG	N;DEF;FEM;SG
exposições	expozitii	exposição	expozit	N;FEM;PL	N;INDF;FEM;PL
exposições	exponate	exposição	expona	N;FEM;PL	N;INDF;FEM;PL
deserto	desert	deserto	desert	N;MASC;SG	N;INDF;MASC;SG
deserto	desertul	deserto	desert	N;MASC;SG	N;DEF;MASC;SG
deserto	desert	deserto	desert	N;MASC;SG	N;INDF;MASC;SG
bônus	bonus	bônus	bonus	N;MASC;SG	N;INDF;MASC;SG
bônus	bonusul	bônus	bonus	N;MASC;SG	N;DEF;MASC;SG
associada	asociaza	associar	asociază	V;FEM;SG;V.PTCP	V;IND;SG;3;IPFV;FIN
aéreo	aeriana	aéreo	aerian	N;MASC;SG	N;DEF;FEM;SG
tênis	tenisul	tênis	tenis	N;MASC;SG	N;DEF;MASC;SG
tênis	tenis	tênis	tenis	N;MASC;SG	N;INDF;MASC;SG
soma	suma	soma	sumă	N;FEM;SG	N;DEF;FEM;SG
soma	suma	soma	sumă	N;FEM;SG	N;DEF;FEM;SG
geográfica	geografic	geográfico	geografic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
geográfica	geografic	geográfico	geografic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
pastor	cioban	pastor	cioban	N;MASC;SG	N;INDF;MASC;SG
pastor	pastor	pastor	pastor	N;MASC;SG	N;INDF;MASC;SG
pastor	pastorul	pastor	pastor	N;MASC;SG	N;DEF;MASC;SG
pastor	pastor	pastor	pastor	N;MASC;SG	N;INDF;MASC;SG
aviação	aviatiei	aviação	aviatie	N;FEM;SG	N;DEF;FEM;SG
aviação	aviatie	aviação	aviatie	N;FEM;SG	N;INDF;FEM;SG
ventos	vanturi	vento	vant	N;MASC;PL	N;INDF;FEM;PL
ventos	vanturile	vento	vant	N;MASC;PL	N;DEF;FEM;PL
candidatura	candidatura	candidatura	candidatură	N;FEM;SG	N;DEF;FEM;SG
deusa	zeita	deusa	zeita	N;FEM;SG	N;DEF;FEM;SG
deusa	zeita	deusa	zeita	N;FEM;SG	N;DEF;FEM;SG
irã	iranul	irã	iran	N;MASC;SG	N;DEF;MASC;SG
mestrado	masterat	mestrado	masterat	N;MASC;SG	N;INDF;MASC;SG
mestrado	masters	mestrado	masters	N;MASC;SG	N;INDF;MASC;SG
literária	literar	literária	literar	ADJ;FEM;SG	ADJ;INDF;MASC;SG
escreve	scrie	escrever	scrie	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
revelação	apocalipsa	revelação	apocalipsa	N;FEM;SG	N;DEF;FEM;SG
descreveu	descrise	descrever	descrie	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
patente	brevet	patente	brevet	N;FEM;SG	N;INDF;MASC;SG
patente	brevetul	patente	brevet	N;FEM;SG	N;DEF;MASC;SG
patente	rang	patente	rang	N;FEM;SG	N;INDF;MASC;SG
patente	grad	patente	grad	N;FEM;SG	N;INDF;MASC;SG
patente	gradul	patente	grad	N;FEM;SG	N;DEF;MASC;SG
patente	rangul	patente	rang	N;FEM;SG	N;DEF;MASC;SG
reformas	reforme	reforma	reformă	N;FEM;PL	N;INDF;FEM;PL
reformas	reformele	reforma	reformă	N;FEM;PL	N;DEF;FEM;PL
batman	batman	batman	batman	N;MASC;SG	N;INDF;MASC;SG
afluente	afluent	afluente	afluent	N;MASC;SG	N;INDF;MASC;SG
acervo	acquis	acervo	acquis	N;MASC;SG	N
presos	prizonierii	preso	prizonier	N;MASC;PL	N;DEF;MASC;PL
presos	prizonieri	preso	prizonier	N;MASC;PL	N;INDF;MASC;PL
torneios	turnee	torneio	turnee	N;MASC;PL	N;INDF;FEM;PL
libertação	eliberare	libertação	eliberare	N;FEM;SG	N;INDF;FEM;SG
libertação	eliberarea	libertação	eliberare	N;FEM;SG	N;DEF;FEM;SG
libertação	eliberare	libertação	eliberare	N;FEM;SG	N;INDF;FEM;SG
libertação	eliberarea	libertação	eliberare	N;FEM;SG	N;DEF;FEM;SG
gilberto	gilberto	gilberto	gilberto	N;MASC;SG	N;INDF;MASC;SG
gilberto	gilbert	gilberto	gilbert	N;MASC;SG	N;INDF;MASC;SG
marina	marina	marina	marină	N;FEM;SG	N;DEF;FEM;SG
roteirista	scenarist	roteirista	scenarist	N;MASC;SG	N;INDF;MASC;SG
automaticamente	automat	automaticamente	automat	ADV	ADV
inspiração	inspiratie	inspiração	inspiratie	N;FEM;SG	N;INDF;FEM;SG
inspiração	inspiratie	inspiração	inspiratie	N;FEM;SG	N;INDF;FEM;SG
uniforme	uniforma	uniforme	uniformă	N;MASC;SG	N;DEF;FEM;SG
uniforme	uniforma	uniforme	uniformă	N;MASC;SG	N;DEF;FEM;SG
estrangeiro	extraterestrul	estrangeiro	extraterestru	N;MASC;SG	N;DEF;MASC;SG
estrangeiro	extraterestru	estrangeiro	extraterestru	N;MASC;SG	N;INDF;MASC;SG
estrangeiro	extraterestra	estrangeiro	extraterestră	N;MASC;SG	N;DEF;FEM;SG
estrangeiro	strainatate	estrangeiro	strainatate	N;MASC;SG	N;INDF;FEM;SG
condados	comitate	condar	comitate	N;MASC;PL	N;INDF;FEM;PL
type	tipul	type	tip	N;MASC;SG	N;DEF;MASC;SG
type	tip	type	tip	N;MASC;SG	N;INDF;MASC;SG
concílio	consiliului	concílio	consiliu	N;MASC;SG	N;DEF;MASC;SG
concílio	consiliu	concílio	consiliu	N;MASC;SG	N;INDF;MASC;SG
concílio	consiliul	concílio	consiliu	N;MASC;SG	N;DEF;MASC;SG
abuso	abuz	abuso	abuz	N;MASC;SG	N;INDF;MASC;SG
abuso	abuzul	abuso	abuz	N;MASC;SG	N;DEF;MASC;SG
magazine	revista	magazine	revistă	N;MASC;SG	N;DEF;FEM;SG
magazine	revista	magazine	revistă	N;MASC;SG	N;DEF;FEM;SG
marketing	comercializare	marketing	comercializare	N;MASC;SG	N;INDF;FEM;SG
marketing	marketing	marketing	marketing	N;MASC;SG	N;INDF;MASC;SG
marketing	comercializarea	marketing	comercializare	N;MASC;SG	N;DEF;FEM;SG
raul	raul	raul	raul	N;MASC;SG	N;DEF;MASC;SG
raul	raoul	raul	rao	N;MASC;SG	N;DEF;MASC;SG
ativa	activ	ativo	activ	ADJ;FEM;SG	ADJ;INDF;MASC;SG
ativa	activa	ativo	activa	ADJ;FEM;SG	ADJ;DEF;FEM;SG
variável	variabil	variável	variabil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
ouvir	auzi	ouvir	auzi	V;NFIN	V;IND;SG;3;PST;FIN
ouvir	ascult	ouvir	asculta	V;NFIN	V;IND;SG;1;PRS;FIN
perigo	hazard	perigo	hazard	N;MASC;SG	N;INDF;MASC;SG
perigo	pericol	perigo	pericol	N;MASC;SG	N;INDF;MASC;SG
perigo	pericolul	perigo	pericol	N;MASC;SG	N;DEF;MASC;SG
perigo	primejdie	perigo	primejdie	N;MASC;SG	N;INDF;FEM;SG
perigo	pericol	perigo	pericol	N;MASC;SG	N;INDF;MASC;SG
brilhante	genial	brilhante	genial	ADJ;MASC;SG	ADJ;INDF;MASC;SG
brilhante	luminos	brilhante	luminos	ADJ;MASC;SG	ADJ;INDF;MASC;SG
brilhante	stralucitor	brilhante	stralucitor	ADJ;MASC;SG	ADJ;INDF;MASC;SG
brilhante	lucios	brilhante	lucios	ADJ;MASC;SG	ADJ;INDF;MASC;SG
constantemente	constant	constantemente	constant	ADV	ADV
prorrogação	prelungirea	prorrogação	prelungire	N;FEM;SG	N;DEF;FEM;SG
prorrogação	extensie	prorrogação	extensie	N;FEM;SG	N;INDF;FEM;SG
prorrogação	prelungirea	prorrogação	prelungire	N;FEM;SG	N;DEF;FEM;SG
prorrogação	extindere	prorrogação	extindere	N;FEM;SG	N;INDF;FEM;SG
prorrogação	prelungire	prorrogação	prelungire	N;FEM;SG	N;INDF;FEM;SG
prorrogação	extensia	prorrogação	extensie	N;FEM;SG	N;DEF;FEM;SG
cuidado	ingrijire	cuidado	ingrijire	N;MASC;SG	N;INDF;FEM;SG
cuidado	ingrijire	cuidado	ingrijire	N;MASC;SG	N;INDF;FEM;SG
cuidado	grija	cuidado	grijă	N;MASC;SG	N;DEF;FEM;SG
baixista	basistul	baixista	basist	N;MASC;SG	N;DEF;MASC;SG
lutador	luptator	lutador	luptator	N;MASC;SG	N;INDF;MASC;SG
lutador	luptatorul	lutador	luptator	N;MASC;SG	N;DEF;MASC;SG
lutador	luptator	lutador	luptator	N;MASC;SG	N;INDF;MASC;SG
lutador	luptatorul	lutador	luptator	N;MASC;SG	N;DEF;MASC;SG
lutador	luptator	lutador	luptator	N;MASC;SG	N;INDF;MASC;SG
paralelo	paralela	paralelo	paralelă	N;MASC;SG	N;DEF;FEM;SG
