comparte	distribuie	compartir	distribui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
entiende	intelege	entender	intelege	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
entiende	intelege	entender	intelege	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
extracción	extragerea	extracción	extragere	N;FEM;SG	N;DEF;FEM;SG
extracción	extractie	extracción	extractie	N;FEM;SG	N;INDF;FEM;SG
extracción	extragere	extracción	extragere	N;FEM;SG	N;INDF;FEM;SG
extracción	extractia	extracción	extractie	N;FEM;SG	N;DEF;FEM;SG
profundamente	profund	profundamente	profund	ADV	ADV
disciplinas	discipline	disciplina	disciplină	N;FEM;PL	N;INDF;FEM;PL
geográficas	geografice	geográfico	geografic	ADJ;FEM;PL	ADJ;INDF;FEM;PL
geográficas	geografice	geográfico	geografic	ADJ;FEM;PL	ADJ;INDF;FEM;PL
hermosa	frumoasa	hermoso	frumos	ADJ;FEM;SG	ADJ;DEF;FEM;SG
hermosa	frumos	hermoso	frumos	ADJ;FEM;SG	ADJ;INDF;MASC;SG
hermosa	frumoasa	hermoso	frumos	ADJ;FEM;SG	ADJ;DEF;FEM;SG
hermosa	superb	hermoso	superb	ADJ;FEM;SG	ADJ;INDF;MASC;SG
electrónicos	electronice	electrónico	electronic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
electrónicos	electronice	electrónico	electronic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
galaxia	galaxie	galaxia	galaxie	N;FEM;SG	N;INDF;FEM;SG
galaxia	galaxia	galaxia	galaxia	N;FEM;SG	N;DEF;FEM;SG
galaxia	galaxy	galaxia	galaxy	N;FEM;SG	N;INDF;MASC;SG
age	varsta	age	varsta	N	N;DEF;FEM;SG
age	varsta	age	varsta	N	N;DEF;FEM;SG
age	varsta	age	varsta	N	N;DEF;FEM;SG
cubiertas	acoperite	cubierto	acoperit	ADJ;FEM;PL;V.PTCP	ADJ;INDF;FEM;PL
existió	existat	existir	exista	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
bola	minge	bola	minge	N;FEM;SG	N;INDF;FEM;SG
bola	mingea	bola	minge	N;FEM;SG	N;DEF;FEM;SG
bola	bila	bola	bilă	N;FEM;SG	N;DEF;FEM;SG
bola	bila	bola	bilă	N;FEM;SG	N;DEF;FEM;SG
lázaro	lazarus	lázaro	lazarus	N;MASC;SG	N;INDF;MASC;SG
lázaro	lazar	lázaro	lazar	N;MASC;SG	N;INDF;MASC;SG
wolf	lup	wolf	lup	N	N;INDF;MASC;SG
wolf	lupul	wolf	lup	N	N;DEF;MASC;SG
vigor	vigoare	vigor	vigoare	N;MASC;SG	N;INDF;FEM;SG
vigor	vigoarea	vigor	vigoare	N;MASC;SG	N;DEF;FEM;SG
rita	rita	rita	rita	N;FEM;SG	N;DEF;FEM;SG
escándalo	scandalul	escándalo	scandal	N;MASC;SG	N;DEF;MASC;SG
escándalo	scandal	escándalo	scandal	N;MASC;SG	N;INDF;MASC;SG
tanque	tank	tanque	tank	N;MASC;SG	N;INDF;MASC;SG
tanque	rezervor	tanque	rezervor	N;MASC;SG	N;INDF;MASC;SG
tanque	tanc	tanque	tanc	N;MASC;SG	N;INDF;MASC;SG
sólido	solid	sólido	solid	ADJ;MASC;SG	ADJ;INDF;MASC;SG
sólido	solida	sólido	solidă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
serpiente	sarpele	serpiente	sarpea	N;FEM;SG	N;DEF;MASC;SG
serpiente	sarpe	serpiente	sarpe	N;FEM;SG	N;INDF;MASC;SG
serpiente	sarpe	serpiente	sarpe	N;FEM;SG	N;INDF;MASC;SG
serpiente	snake	serpiente	snak	N;FEM;SG	N;INDF;MASC;SG
serpiente	sarpe	serpiente	sarpe	N;FEM;SG	N;INDF;MASC;SG
serpiente	sarpe	serpiente	sarpe	N;FEM;SG	N;INDF;MASC;SG
testigos	martorii	testigo	martor	N;MASC;PL	N;DEF;MASC;PL
testigos	martori	testigo	martor	N;MASC;PL	N;INDF;MASC;PL
testigos	martori	testigo	martor	N;MASC;PL	N;INDF;MASC;PL
economista	economist	economista	economist	N;SG	N;INDF;MASC;SG
submarino	submarinul	submarino	submarin	N;MASC;SG	N;DEF;MASC;SG
submarino	submarin	submarino	submarin	N;MASC;SG	N;INDF;MASC;SG
submarino	submarin	submarino	submarin	N;MASC;SG	N;INDF;MASC;SG
códigos	coduri	código	cod	N;MASC;PL	N;INDF;FEM;PL
códigos	codurile	código	cod	N;MASC;PL	N;DEF;FEM;PL
prevención	preventiva	prevención	preventivă	N;FEM;SG	N;DEF;FEM;SG
prevención	preventiv	prevención	preventiv	N;FEM;SG	N;INDF;MASC;SG
prevención	prevenire	prevención	prevenire	N;FEM;SG	N;INDF;FEM;SG
prevención	prevenirea	prevención	prevenire	N;FEM;SG	N;DEF;FEM;SG
descubierta	descoperita	descubrir	descoperitate	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
descubierta	descoperit	descubrir	descoperit	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
descubierta	reperat	descubrir	repera	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
descubierta	zarit	descubrir	zarit	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
descubierta	descoperit	descubrir	descoperit	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
solares	parcele	solar	parce	N;MASC;PL	N;INDF;FEM;PL
solares	solare	solar	solar	N;MASC;PL	N;INDF;FEM;PL
progresivo	progresiva	progresivo	progresiv	ADJ;MASC;SG	ADJ;DEF;FEM;SG
paloma	porumbel	paloma	porumbel	N;FEM;SG	N;INDF;MASC;SG
paloma	porumbel	paloma	porumbel	N;FEM;SG	N;INDF;MASC;SG
paloma	porumbelul	paloma	porumbel	N;FEM;SG	N;DEF;MASC;SG
folk	folk	folk	folk	N;SG	N;INDF;MASC;SG
ira	mania	ira	manie	N;FEM;SG	N;DEF;FEM;SG
ira	manie	ira	manie	N;FEM;SG	N;INDF;FEM;SG
ira	furia	ira	furie	N;FEM;SG	N;DEF;FEM;SG
ira	mania	ira	manie	N;FEM;SG	N;DEF;FEM;SG
ira	furie	ira	furie	N;FEM;SG	N;INDF;FEM;SG
ira	manie	ira	manie	N;FEM;SG	N;INDF;FEM;SG
atractivo	atragatoare	atractivo	atragator	ADJ;MASC;SG	ADJ;INDF;FEM
atractivo	atragator	atractivo	atragator	ADJ;MASC;SG	ADJ;INDF;MASC;SG
atractivo	atragatoare	atractivo	atragator	ADJ;MASC;SG	ADJ;INDF;FEM
atractivo	atractiva	atractivo	atractivă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
atractivo	atragator	atractivo	atragator	ADJ;MASC;SG	ADJ;INDF;MASC;SG
volar	zboara	volar	zboară	V;NFIN	V;IND;SG;3;IPFV;FIN
volar	zboara	volar	zboară	V;NFIN	V;IND;SG;3;IPFV;FIN
entregado	livrat	entregado	livra	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
entregado	predat	entregado	preda	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
etiopía	etiopia	etiopía	etiopia	N;FEM;SG	N;DEF;FEM;SG
asientos	scaune	asiento	scaun	N;MASC;PL	N;INDF;FEM;PL
asientos	locuri	asiento	loc	N;MASC;PL	N;INDF;FEM;PL
dominios	domenii	dominio	domeniu	N;MASC;PL	N;INDF;FEM;PL
falsa	fals	falso	fals	ADJ;FEM;SG	ADJ;INDF;MASC;SG
falsa	falsa	falso	fals	ADJ;FEM;SG	ADJ;DEF;FEM;SG
falsa	falsa	falso	fals	ADJ;FEM;SG	ADJ;DEF;FEM;SG
falsa	fals	falso	fals	ADJ;FEM;SG	ADJ;INDF;MASC;SG
falsa	falsa	falso	fals	ADJ;FEM;SG	ADJ;DEF;FEM;SG
tribunales	instante	tribunal	instant	N;MASC;PL	N;INDF;FEM;PL
tribunales	instantele	tribunal	instantă	N;MASC;PL	N;DEF;FEM;PL
tribunales	tribunalele	tribunal	tribunal	N;MASC;PL	N;DEF;FEM;PL
tribunales	tribunale	tribunal	tribunal	N;MASC;PL	N;INDF;FEM;PL
bond	bond	bond	bond	N;SG	N;INDF;MASC;SG
cerdo	porc	cerdo	porc	N;MASC;SG	N;INDF;MASC;SG
cerdo	purcel	cerdo	purcel	N;MASC;SG	N;INDF;MASC;SG
cerdo	porc	cerdo	porc	N;MASC;SG	N;INDF;MASC;SG
blood	blood	blood	blood	N	N;INDF;MASC;SG
blood	sangele	blood	sange	N	N;DEF;MASC;SG
cajas	cutiile	caja	cută	N;FEM;PL	N;DEF;FEM;PL
cajas	cutii	caja	cutie	N;FEM;PL	N;INDF;FEM;PL
ring	ring	ring	ring	N;MASC;SG	N;INDF;MASC;SG
ring	inelul	ring	inel	N;MASC;SG	N;DEF;MASC;SG
ring	inel	ring	inel	N;MASC;SG	N;INDF;MASC;SG
fiebre	febra	fiebre	febră	N;FEM;SG	N;DEF;FEM;SG
fiebre	febra	fiebre	febră	N;FEM;SG	N;DEF;FEM;SG
geometría	geometria	geometría	geometrie	N;FEM;SG	N;DEF;FEM;SG
geometría	geometrie	geometría	geometrie	N;FEM;SG	N;INDF;FEM;SG
geometría	geometrica	geometría	geometrică	N;FEM;SG	N;DEF;FEM;SG
pink	pink	pink	pink	N;SG	N;INDF;MASC;SG
hoteles	hoteluri	hotel	hotel	N;MASC;PL	N;INDF;FEM;PL
bull	taur	bull	taur	N;SG	N;INDF;MASC;SG
bull	taurul	bull	taur	N;SG	N;DEF;MASC;SG
bull	bull	bull	bull	N;SG	N;INDF;MASC;SG
ayala	ayala	ayalar	ayala	N;SG	N;DEF;FEM;SG
derrotas	infrangeri	derrota	infrangere	N;FEM;PL	N;INDF;FEM;PL
macizo	masivul	macizo	masiv	N;MASC;SG	N;DEF;MASC;SG
sacramento	sacramento	sacramento	sacramento	N;MASC;SG	N;INDF;MASC;SG
sacramento	sacrament	sacramento	sacrament	N;MASC;SG	N;INDF;MASC;SG
documentales	documentare	documental	documentare	N;MASC;PL	N;INDF;FEM;PL
documentales	documentare	documental	documentare	N;MASC;PL	N;INDF;FEM;PL
libia	libian	libia	libian	ADJ;FEM;SG	ADJ;INDF;MASC;SG
canciller	cancelarul	canciller	cancelar	N;SG	N;DEF;MASC;SG
canciller	cancelar	canciller	cancelar	N;SG	N;INDF;MASC;SG
aldeas	sate	aldea	sat	N;FEM;PL	N;INDF;FEM;PL
aldeas	satele	aldea	sat	N;FEM;PL	N;DEF;FEM;PL
silvia	sylvia	silvia	sylvia	N;FEM;SG	N;DEF;FEM;SG
silvia	silvia	silvia	silvie	N;FEM;SG	N;DEF;FEM;SG
silvia	silvia	silvia	silvie	N;FEM;SG	N;DEF;FEM;SG
inmaculada	imaculata	inmaculado	imaculat	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
inmaculada	imaculat	inmaculado	imacula	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
potente	puternica	potente	puternic	ADJ;SG	ADJ;DEF;FEM;SG
potente	puternic	potente	puternic	ADJ;SG	ADJ;INDF;MASC;SG
desafío	provocare	desafío	provocare	N;MASC;SG	N;INDF;FEM;SG
desafío	provocarea	desafío	provocare	N;MASC;SG	N;DEF;FEM;SG
desafío	sfidare	desafío	sfidare	N;MASC;SG	N;INDF;FEM;SG
desafío	sfidarea	desafío	sfidare	N;MASC;SG	N;DEF;FEM;SG
desafío	defiance	desafío	defianc	N;MASC;SG	N;INDF;MASC;SG
cerebral	cerebral	cerebral	cerebral	ADJ;SG	ADJ;INDF;MASC;SG
soberano	suveran	soberano	suveran	N;MASC;SG	N;INDF;MASC;SG
temporalmente	temporar	temporalmente	temporar	ADV	ADV
temporalmente	temporar	temporalmente	temporar	ADV	ADV
ánimo	dispozitie	ánimo	dispozitie	N;MASC;SG	N;INDF;FEM;SG
divina	divina	divino	divina	ADJ;FEM;SG	ADJ;DEF;FEM;SG
divina	divin	divino	divin	ADJ;FEM;SG	ADJ;INDF;MASC;SG
divina	divina	divino	divina	ADJ;FEM;SG	ADJ;DEF;FEM;SG
acusaciones	acuzatii	acusación	acuzat	N;FEM;PL	N;INDF;FEM;PL
acusaciones	acuzatii	acusación	acuzat	N;FEM;PL	N;INDF;FEM;PL
acusaciones	acuzatii	acusación	acuzat	N;FEM;PL	N;INDF;FEM;PL
oso	ursul	oso	urs	N;MASC;SG	N;DEF;MASC;SG
oso	bear	oso	bear	N;MASC;SG	N;INDF;MASC;SG
oso	urs	oso	urs	N;MASC;SG	N;INDF;MASC;SG
nat	nat	nat	nat	N	N;INDF;MASC;SG
mostrado	aratat	mostrar	aratat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
mostrado	afisat	mostrar	afisa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
via	via	via	via		
excentricidad	excentricitate	excentricidad	excentricitate	N;FEM;SG	N;INDF;FEM;SG
camp	tabara	camp	tabară	N;MASC;SG	N;DEF;FEM;SG
camp	camp	camp	camp	N;MASC;SG	N;INDF;MASC;SG
camp	tabara	camp	tabară	N;MASC;SG	N;DEF;FEM;SG
camp	lagar	camp	lagar	N;MASC;SG	N;INDF;MASC;SG
camp	tabara	camp	tabară	N;MASC;SG	N;DEF;FEM;SG
levante	levant	levantar	levant	N;SG	N;INDF;MASC;SG
reunir	aduna	reunir	aduna	V;NFIN	V;IND;SG;3;IPFV;FIN
reunir	reuni	reunir	reuni	V;NFIN	V;IND;SG;3;PRS;FIN
aproximación	aproximare	aproximación	aproximare	N;FEM;SG	N;INDF;FEM;SG
aproximación	abordarea	aproximación	abordare	N;FEM;SG	N;DEF;FEM;SG
aproximación	abordare	aproximación	abordare	N;FEM;SG	N;INDF;FEM;SG
sri	sri	sri	sru	N;SG	N
plumas	stilouri	pluma	stilou	N;FEM;PL	N;INDF;FEM;PL
plumas	pixuri	pluma	pix	N;FEM;PL	N;INDF;FEM;PL
plumas	penele	pluma	penă	N;FEM;PL	N;DEF;FEM;PL
plumas	pene	pluma	pană	N;FEM;PL	N;INDF;FEM;PL
consideración	considerare	consideración	considerare	N;FEM;SG	N;INDF;FEM;SG
cerrar	inchide	cerrar	inchide	V;NFIN	V;IND;SG;3;PRS;FIN
cerrar	inchide	cerrar	inchide	V;NFIN	V;IND;SG;3;PRS;FIN
molino	mill	molino	mill	N;MASC;SG	N;INDF;MASC;SG
molino	moara	molino	moară	N;MASC;SG	N;DEF;FEM;SG
molino	moara	molino	moară	N;MASC;SG	N;DEF;FEM;SG
tronco	log	tronco	log	N;MASC;SG	N;INDF;MASC;SG
tronco	jurnal	tronco	jurnal	N;MASC;SG	N;INDF;MASC;SG
tronco	trunchi	tronco	trunchi	N;MASC;SG	N;INDF;MASC;SG
tronco	portbagaj	tronco	portbagaj	N;MASC;SG	N;INDF;MASC;SG
cuarteto	cvartet	cuarteto	cvartet	N;MASC;SG	N;INDF;MASC;SG
marquesa	marchiza	marquesa	marchiza	N;FEM;SG	N;DEF;FEM;SG
reducida	redus	reducido	redus	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
reducida	redusa	reducido	redus	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
anatomía	anatomie	anatomía	anatomie	N;FEM;SG	N;INDF;FEM;SG
anatomía	anatomia	anatomía	anatomie	N;FEM;SG	N;DEF;FEM;SG
monstruo	monstrul	monstruo	monstru	N;MASC;SG	N;DEF;MASC;SG
monstruo	monster	monstruo	monster	N;MASC;SG	N;INDF;MASC;SG
monstruo	monstru	monstruo	monstru	N;MASC;SG	N;INDF;MASC;SG
escribiendo	scriind	escribir	scrie	V;V.MSDR	V;V.MSDR
escribiendo	scriu	escribir	scrie	V;V.MSDR	V;IND;PL;3;PRS;FIN
dedos	degetele	dedo	deget	N;MASC;PL	N;DEF;FEM;PL
dedos	degete	dedo	deget	N;MASC;PL	N;INDF;FEM;PL
pasaje	tichet	pasaje	tichet	N;MASC;SG	N;INDF;MASC;SG
pasaje	bilet	pasaje	bilet	N;MASC;SG	N;INDF;MASC;SG
pasaje	biletul	pasaje	bilet	N;MASC;SG	N;DEF;MASC;SG
pasaje	pasajul	pasaje	pasaj	N;MASC;SG	N;DEF;MASC;SG
pasaje	pasaj	pasaje	pasaj	N;MASC;SG	N;INDF;MASC;SG
anunciado	anuntat	anunciado	anunta	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
anunciado	anuntat	anunciado	anunta	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
futbol	fotbal	futbol	fotbal	N;MASC;SG	N;INDF;MASC;SG
futbol	fotbal	futbol	fotbal	N;MASC;SG	N;INDF;MASC;SG
futbol	football	futbol	football	N;MASC;SG	N;INDF;MASC;SG
futbol	fotbalul	futbol	fotbal	N;MASC;SG	N;DEF;MASC;SG
vitoria	vitoria	vitoria	vitorie	N;MASC;SG	N;DEF;FEM;SG
bacterias	bacterii	bacteria	bacterie	N;FEM;PL	N;INDF;FEM;PL
bacterias	bacteriile	bacteria	bacterie	N;FEM;PL	N;DEF;FEM;PL
extendido	prelungita	extendido	prelungita	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
extendido	prelungit	extendido	prelungi	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
extendido	extins	extendido	extins	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
extendido	extinsa	extendido	extinsa	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
arácnidos	arahnide	arácnido	arahnid	N;MASC;PL	N;INDF;FEM;PL
ejecutado	executat	ejecutado	executa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
intentando	incerc	intentar	incerc	V;V.MSDR	V;IND;SG;1;PRS;FIN
escocés	scotch	escocés	scotch	N;MASC;SG	N;INDF;MASC;SG
crecer	creste	crecer	creste	V;NFIN	V;IND;SG;3;PRS;FIN
crecer	creste	crecer	creste	V;NFIN	V;IND;SG;3;PRS;FIN
crecer	cresc	crecer	crește	V;NFIN	V;IND;PL;3;PRS;FIN
crecer	creste	crecer	creste	V;NFIN	V;IND;SG;3;PRS;FIN
sismo	cutremur	sismo	cutremur	N;MASC;SG	N;INDF;MASC;SG
sismo	cutremurul	sismo	cutremur	N;MASC;SG	N;DEF;MASC;SG
luchas	certuri	lucha	cert	N;FEM;PL	N;INDF;FEM;PL
helena	helena	heleno	helenă	N;FEM;SG	N;DEF;FEM;SG
apreciar	apreciind	apreciar	aprecia	V;NFIN	V;V.MSDR
apreciar	apreciez	apreciar	aprecia	V;NFIN	V;IND;SG;1;PRS;FIN
apreciar	aprecia	apreciar	aprecia	V;NFIN	V;IND;SG;3;IPFV;FIN
apreciar	apreciaza	apreciar	apreciaza	V;NFIN	V;IND;SG;3;IPFV;FIN
apreciar	apreciem	apreciar	aprecie	V;NFIN	V;IND;PL;1;PRS;FIN
discutir	discuta	discutir	discuta	V;NFIN	V;IND;SG;3;IPFV;FIN
conducido	condus	conducir	conduce	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
gabriela	gabriella	gabriela	gabriella	N;FEM;SG	N;DEF;FEM;SG
gabriela	gabriela	gabriela	gabrielă	N;FEM;SG	N;DEF;FEM;SG
radios	radiouri	radio	radio	N;FEM;PL	N;INDF;FEM;PL
coordinador	coordonator	coordinador	coordonator	N;MASC;SG	N;INDF;MASC;SG
miércoles	miercurea	miércoles	miercure	N	N;DEF;FEM;SG
miércoles	miercurea	miércoles	miercure	N	N;DEF;FEM;SG
poseer	poseda	poseer	poseda	V;NFIN	V;IND;SG;3;IPFV;FIN
poseer	poseda	poseer	poseda	V;NFIN	V;IND;SG;3;IPFV;FIN
terrorismo	teroare	terrorismo	teroare	N;MASC;SG	N;INDF;FEM;SG
terrorismo	teroarea	terrorismo	teroare	N;MASC;SG	N;DEF;FEM;SG
terrorismo	terorismul	terrorismo	terorism	N;MASC;SG	N;DEF;MASC;SG
terrorismo	terorism	terrorismo	terorism	N;MASC;SG	N;INDF;MASC;SG
terrorismo	terorista	terrorismo	terorista	N;MASC;SG	N;DEF;FEM;SG
terrorismo	teroristul	terrorismo	terorist	N;MASC;SG	N;DEF;MASC;SG
side	side	sedir	side		
poderosa	puternica	poderoso	puternic	ADJ;FEM;SG	ADJ;DEF;FEM;SG
poderosa	puternic	poderoso	puternic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
capturar	captureaza	capturar	capturează	V;NFIN	V;IND;SG;3;IPFV;FIN
adquiere	dobandeste	adquirir	dobandest	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
defecto	defect	defecto	defect	N;MASC;SG	N;INDF;MASC;SG
defecto	defect	defecto	defect	N;MASC;SG	N;INDF;MASC;SG
marcada	marcata	marcado	marcata	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
marcada	marcat	marcado	marca	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
sud	lds	sud	lds		
viajeros	calatorii	viajero	calator	N;MASC;PL	N;INDF;FEM;PL
viajeros	calatorilor	viajero	calator	N;MASC;PL	N;DEF;MASC;PL
experimento	experimentul	experimento	experiment	N;MASC;SG	N;DEF;MASC;SG
experimento	experiment	experimento	experiment	N;MASC;SG	N;INDF;MASC;SG
consideradas	considerate	considerar	considerat	ADJ;FEM;PL;V.PTCP	ADJ;INDF;FEM;PL
adolescentes	adolescenti	adolescente	adolescenti	N;PL	N;INDF;MASC;PL
adolescentes	adolescenti	adolescente	adolescenti	N;PL	N;INDF;MASC;PL
callao	callao	callao	callao	N;MASC;SG	N;INDF;MASC;SG
confirmado	confirmat	confirmado	confirma	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
impedir	previne	impedir	preveni	V;NFIN	V;IND;SG;3;PRS;FIN
lienzo	panza	lienzo	panză	N;MASC;SG	N;DEF;FEM;SG
lienzo	panza	lienzo	panză	N;MASC;SG	N;DEF;FEM;SG
taekwondo	taekwondo	taekwondo	taekwondo	N;MASC;SG	N;INDF;MASC;SG
solidaridad	solidaritate	solidaridad	solidaritate	N;FEM;SG	N;INDF;FEM;SG
solidaridad	solidaritatea	solidaridad	solidaritate	N;FEM;SG	N;DEF;FEM;SG
gard	gard	gard	gard	N;MASC;SG	N;INDF;MASC;SG
accesible	accesibila	accesible	accesibila	ADJ;SG	ADJ;DEF;FEM;SG
aporte	intrare	aporte	intrare	N;MASC;SG	N;INDF;FEM;SG
aporte	contributie	aporte	contributie	N;MASC;SG	N;INDF;FEM;SG
aporte	contributia	aporte	contributie	N;MASC;SG	N;DEF;FEM;SG
aporte	contributie	aporte	contributie	N;MASC;SG	N;INDF;FEM;SG
aproximada	aproximativa	aproximado	aproximativ	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
castigo	pedeapsa	castigo	pedeapsă	N;MASC;SG	N;DEF;FEM;SG
castigo	pedeapsa	castigo	pedeapsă	N;MASC;SG	N;DEF;FEM;SG
complejidad	complexitate	complejidad	complexitate	N;FEM;SG	N;INDF;FEM;SG
complejidad	complexitatea	complejidad	complexitate	N;FEM;SG	N;DEF;FEM;SG
renacentista	renascentist	renacentista	renascentist	ADJ;SG	ADJ;INDF;MASC;SG
head	cap	head	cap	N	N;INDF;MASC;SG
head	capul	head	cap	N	N;DEF;MASC;SG
gallo	scula	gallo	scula	N;MASC;SG	N;DEF;FEM;SG
gallo	cocos	gallo	cocos	N;MASC;SG	N;INDF;MASC;SG
gallo	rooster	gallo	rooster	N;MASC;SG	N;INDF;MASC;SG
nuestras	noastre	nuestro	meu	DET;FEM;PL;1	DET;FEM;PL;1
parlamentarias	parlamentare	parlamentario	parlamentar	ADJ;FEM;PL	ADJ;INDF;FEM;PL
nbc	nbc	nbc	nbc	N;FEM;SG	N
exportación	export	exportación	export	N;FEM;SG	N;INDF;MASC;SG
exportación	exportul	exportación	export	N;FEM;SG	N;DEF;MASC;SG
colectiva	colectiva	colectivo	colectiva	ADJ;FEM;SG	ADJ;DEF;FEM;SG
colectiva	colectiv	colectivo	colectiv	ADJ;FEM;SG	ADJ;INDF;MASC;SG
susana	susana	susano	susana	N;FEM;SG	N;DEF;FEM;SG
susana	susanna	susano	susanna	N;FEM;SG	N;DEF;FEM;SG
susana	susan	susano	susan	N;FEM;SG	N;INDF;MASC;SG
hambre	foametea	hambre	foamete	N;FEM;SG	N;DEF;FEM;SG
hambre	foamete	hambre	foamete	N;FEM;SG	N;INDF;FEM;SG
hambre	flamand	hambre	flama	N;FEM;SG	N;INDF;MASC;SG
hambre	foamete	hambre	foamete	N;FEM;SG	N;INDF;FEM;SG
hambre	foamea	hambre	foame	N;FEM;SG	N;DEF;FEM;SG
residuos	deseuri	residuo	deseu	N;MASC;PL	N;INDF;FEM;PL
residuos	deseuri	residuo	deseu	N;MASC;PL	N;INDF;FEM;PL
residuos	reziduuri	residuo	reziduu	N;MASC;PL	N;INDF;FEM;PL
residuos	deseuri	residuo	deseu	N;MASC;PL	N;INDF;FEM;PL
socialismo	socialismul	socialismo	socialism	N;MASC;SG	N;DEF;MASC;SG
américas	americi	américo	americ	N;FEM;PL	N;INDF;FEM;PL
directorio	director	directorio	director	N;MASC;SG	N;INDF;MASC;SG
directorio	directorul	directorio	director	N;MASC;SG	N;DEF;MASC;SG
square	patrat	square	patrat	N;MASC;SG	N;INDF;MASC;SG
square	square	square	square	N;MASC;SG	N;INDF;MASC;SG
square	patrat	square	patrat	N;MASC;SG	N;INDF;MASC;SG
leones	lei	león	leu	N;MASC;PL	N;INDF;MASC;PL
leones	leii	león	leu	N;MASC;PL	N;DEF;MASC;PL
prohibición	ban	prohibición	ban	N;FEM;SG	N;INDF;MASC;SG
prohibición	interzicere	prohibición	interzicere	N;FEM;SG	N;INDF;FEM;SG
prohibición	interdictie	prohibición	interdictie	N;FEM;SG	N;INDF;FEM;SG
prohibición	interdictia	prohibición	interdictie	N;FEM;SG	N;DEF;FEM;SG
prohibición	interzicerea	prohibición	interzicere	N;FEM;SG	N;DEF;FEM;SG
prohibición	interdictie	prohibición	interdictie	N;FEM;SG	N;INDF;FEM;SG
autovía	autostrada	autovía	autostradă	N;FEM;SG	N;DEF;FEM;SG
autovía	autostrada	autovía	autostradă	N;FEM;SG	N;DEF;FEM;SG
alusión	aluzia	alusión	aluzie	N;FEM;SG	N;DEF;FEM;SG
leonor	leonor	leonor	leonor	N;FEM;SG	N;INDF;MASC;SG
irregular	neregulat	irregular	neregulat	ADJ;SG	ADJ;INDF;MASC;SG
consecutivos	consecutive	consecutivo	consecutiv	ADJ;MASC;PL	ADJ;INDF;FEM;PL
escudos	scuturi	escudo	scut	N;MASC;PL	N;INDF;FEM;PL
escudos	scuturile	escudo	scut	N;MASC;PL	N;DEF;FEM;PL
operar	opereaza	operar	operează	V;NFIN	V;IND;SG;3;IPFV;FIN
films	pelicule	film	pelicul	N;MASC;PL	N;INDF;FEM;PL
films	filme	film	film	N;MASC;PL	N;INDF;FEM;PL
terapia	terapie	terapia	terapie	N;FEM;SG	N;INDF;FEM;SG
terapia	terapia	terapia	terapie	N;FEM;SG	N;DEF;FEM;SG
instalado	instalat	instalado	instala	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
instalado	instalata	instalado	instalat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
fallo	esec	fallo	esec	N;MASC;SG	N;INDF;MASC;SG
fallo	esec	fallo	esec	N;MASC;SG	N;INDF;MASC;SG
barro	noroi	barro	noroi	N;MASC;SG	N;INDF;MASC;SG
barro	argila	barro	argilă	N;MASC;SG	N;DEF;FEM;SG
