mai	bolj	mai	bolj	ADV	ADV;CMPR
colectiv	kolektivno	colectiv	kolektiven	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
colectiv	kolektivna	colectiv	kolektiven	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
colectiv	kolektivno	colectiv	kolektiven	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
vehicule	vozila	vehicul	vozilo	N;INDF;FEM;PL	N;NOM;NEUT;PL
geografic	geografsko	geografic	geografsko	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
geografic	geografski	geografic	geografski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
geografic	geografska	geografic	geografski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
geografic	geografsko	geografic	geografsko	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
timpuriu	zgodaj	timpuriu	zgodaj	ADV	ADV
benevento	benevento	benevento	benevento	N;INDF;MASC;SG	N;NOM;FEM;SG
cancer	raku	cancer	rak	N;INDF;MASC;SG	N;DAT;MASC;SG
cancer	rak	cancer	rak	N;INDF;MASC;SG	N;NOM;MASC;SG
cancer	raka	cancer	rak	N;INDF;MASC;SG	N;GEN;MASC;SG
benjamin	benjamin	benjamin	benjamin	N;INDF;MASC;SG	N;NOM;MASC;SG
palat	palačo	palat	palača	N;INDF;MASC;SG	N;ACC;FEM;SG
palat	palača	palat	palača	N;INDF;MASC;SG	N;NOM;FEM;SG
law	pravo	law	pravo	N;INDF;MASC;SG	N;NOM;NEUT;SG
law	zakon	law	zakon	N;INDF;MASC;SG	N;NOM;MASC;SG
oxigen	kisika	oxigen	kisik	N;INDF;MASC;SG	N;GEN;MASC;SG
oxigen	kisik	oxigen	kisik	N;INDF;MASC;SG	N;NOM;MASC;SG
izvoare	vzmeti	izvor	vzmeti	N;INDF;FEM;PL	N;NOM;FEM;PL
tenis	tenisu	tenis	tenis	N;INDF;MASC;SG	N;DAT;MASC;SG
tenis	tenis	tenis	tenis	N;INDF;MASC;SG	N;NOM;MASC;SG
regi	kralje	rege	kralj	N;INDF;MASC;PL	N;ACC;MASC;PL
regi	kralji	rege	kralj	N;INDF;MASC;PL	N;NOM;MASC;PL
spatii	prostori	spate	prostor	N;INDF;FEM;PL	N;NOM;MASC;PL
spatii	prostori	spate	prostor	N;INDF;FEM;PL	N;NOM;MASC;PL
specializat	specializiran	specializat	specializiran	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
specializat	specializirana	specializat	specializiran	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
specializat	specializirano	specializat	specializirano	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
specializat	specializiran	specializat	specializiran	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
aprobat	odobrena	aproba	odobren	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
aprobat	odobreno	aproba	odobreno	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
aprobat	odobren	aproba	odobren	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
evreiesc	judovski	evreiesc	judovski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
evreiesc	židovski	evreiesc	židovski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
cinema	kino	cinema	kino	N;INDF;MASC;SG	N;NOM;MASC;SG
linux	linux	linux	linux	N;INDF;MASC;SG	N;NOM;MASC;SG
congres	kongres	congres	kongres	N;INDF;MASC;SG	N;NOM;MASC;SG
congres	kongresu	congres	kongres	N;INDF;MASC;SG	N;DAT;MASC;SG
otel	jeklo	otel	jekla	N;INDF;MASC;SG	N;NOM;NEUT;SG
otel	jeklo	otel	jekla	N;INDF;MASC;SG	N;NOM;NEUT;SG
baze	baz	bază	baza	N;INDF;FEM;PL	N;GEN;FEM;PL
baze	baze	bază	baza	N;INDF;FEM;PL	N;NOM;FEM;PL
apus	zahod	apus	zahod	N;INDF;MASC;SG	N;NOM;MASC;SG
diplomat	diplomat	diplomat	diplomat	N;INDF;MASC;SG	N;NOM;MASC;SG
decret	odlok	decret	odlok	N;INDF;MASC;SG	N;NOM;MASC;SG
baiat	poba	baiat	poba	N;INDF;MASC;SG	N;NOM;MASC;SG
baiat	deček	baiat	deček	N;INDF;MASC;SG	N;NOM;MASC;SG
baiat	fant	baiat	fant	N;INDF;MASC;SG	N;NOM;MASC;SG
baiat	fantek	baiat	fantek	N;INDF;MASC;SG	N;NOM;MASC;SG
baiat	poba	baiat	poba	N;INDF;MASC;SG	N;NOM;MASC;SG
baiat	deček	baiat	deček	N;INDF;MASC;SG	N;NOM;MASC;SG
baiat	fant	baiat	fant	N;INDF;MASC;SG	N;NOM;MASC;SG
baiat	fantek	baiat	fantek	N;INDF;MASC;SG	N;NOM;MASC;SG
operatii	operacije	operat	operacija	N;INDF;FEM;PL	N;NOM;FEM;PL
baroc	barok	baroc	barok	N;INDF;MASC;SG	N;NOM;MASC;SG
locuinte	ohišja	locuint	ohišje	N;INDF;FEM;PL	N;NOM;NEUT;PL
locuinte	bivališča	locuint	bivališče	N;INDF;FEM;PL	N;NOM;NEUT;PL
locuinte	stanovanja	locuint	stanovanje	N;INDF;FEM;PL	N;NOM;NEUT;PL
locuinte	ohišja	locuint	ohišje	N;INDF;FEM;PL	N;NOM;NEUT;PL
locuinte	bivališča	locuint	bivališče	N;INDF;FEM;PL	N;NOM;NEUT;PL
locuinte	stanovanja	locuint	stanovanje	N;INDF;FEM;PL	N;NOM;NEUT;PL
observatii	komentarjev	observat	komentar	N;INDF;FEM;PL	N;GEN;MASC;PL
observatii	komentarji	observat	komentar	N;INDF;FEM;PL	N;NOM;MASC;PL
observatii	opombe	observat	opomba	N;INDF;FEM;PL	N;NOM;FEM;PL
observatii	pripombe	observat	pripomba	N;INDF;FEM;PL	N;NOM;FEM;PL
observatii	opažanja	observat	opažanje	N;INDF;FEM;PL	N;NOM;NEUT;PL
observatii	ugotovitve	observat	ugotovitev	N;INDF;FEM;PL	N;NOM;FEM;PL
observatii	pripombe	observat	pripomba	N;INDF;FEM;PL	N;NOM;FEM;PL
observatii	opazovanja	observat	opazovanje	N;INDF;FEM;PL	N;NOM;NEUT;PL
observatii	pripombe	observat	pripomba	N;INDF;FEM;PL	N;NOM;FEM;PL
observatii	opombe	observat	opomba	N;INDF;FEM;PL	N;NOM;FEM;PL
fair	sejem	fair	sejem	N;INDF;MASC;SG	N;NOM;MASC;SG
incendiu	ogenj	incendiu	ogenj	N;INDF;MASC;SG	N;NOM;MASC;SG
incendiu	požar	incendiu	požar	N;INDF;MASC;SG	N;NOM;MASC;SG
canale	kanali	canal	kanal	N;INDF;FEM;PL	N;NOM;MASC;PL
occident	zahod	occident	zahod	N;INDF;MASC;SG	N;NOM;MASC;SG
ecran	ekran	ecran	ekran	N;INDF;MASC;SG	N;NOM;MASC;SG
ecran	zaslon	ecran	zaslon	N;INDF;MASC;SG	N;NOM;MASC;SG
astronom	astronom	astronom	astronom	N;INDF;MASC;SG	N;NOM;MASC;SG
supus	podrejena	supus	podrejen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
supus	podrejen	supus	podrejen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
dovedeste	dokazuje	dovedest	dokazovati	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
dovedeste	dokazal	dovedest	dokazati	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP
voluntari	prostovoljci	voluntar	prostovoljec	N;INDF;MASC;PL	N;NOM;MASC;PL
beton	beton	beton	beton	N;INDF;MASC;SG	N;NOM;MASC;SG
friuli	furlanija	friu	furlanija	N;INDF;MASC;SG	N;NOM;FEM;SG
manastiri	samostanov	manastire	samostan	N;INDF;FEM;PL	N;GEN;MASC;PL
scoate	odstrani	scoate	odstran	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
pronuntat	izrazita	pronuntat	izrazit	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
pronuntat	izrazit	pronuntat	izrazit	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
pronuntat	izrazita	pronuntat	izrazit	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
pronuntat	izrazit	pronuntat	izrazit	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
sudic	južna	sudic	južen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
sudic	južni	sudic	južen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
auzit	slišal	auzi	slišati	V;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
auzit	slišala	auzi	slišati	V;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
prince	princa	prince	princ	N;INDF;MASC;SG	N;ACC;MASC;SG
prince	knez	prince	knez	N;INDF;MASC;SG	N;NOM;MASC;SG
prince	princ	prince	princ	N;INDF;MASC;SG	N;NOM;MASC;SG
strat	plast	strat	plast	N;INDF;MASC;SG	N;NOM;FEM;SG
strat	sloj	strat	sloj	N;INDF;MASC;SG	N;NOM;MASC;SG
interesat	zainteresirana	interesat	zainteresiran	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
plastic	plastika	plastic	plastika	N;INDF;MASC;SG	N;NOM;FEM;SG
plastic	plastiko	plastic	plastika	N;INDF;MASC;SG	N;ACC;FEM;SG
plastic	plastika	plastic	plastika	N;INDF;MASC;SG	N;NOM;FEM;SG
eseist	esejist	eseist	esejist	N;INDF;MASC;SG	N;NOM;MASC;SG
arnold	arnold	arnold	arnold	N;INDF;MASC;SG	N;NOM;MASC;SG
probe	vzorce	probă	vzorec	N;INDF;FEM;PL	N;ACC;MASC;PL
probe	vzorcev	probă	vzorec	N;INDF;FEM;PL	N;GEN;MASC;PL
probe	vzorci	probă	vzorec	N;INDF;FEM;PL	N;NOM;MASC;PL
probe	dokazila	probă	dokazilo	N;INDF;FEM;PL	N;NOM;NEUT;PL
probe	dokazi	probă	dokaz	N;INDF;FEM;PL	N;NOM;MASC;PL
limitat	omejena	limita	omejen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
limitat	omejen	limita	omejen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
limitat	omejeno	limita	omejen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
expus	izpostavljen	expune	izpostavljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
expus	izpostavljena	expune	izpostavljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
expus	izpostavljeno	expune	izpostavljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
operatiuni	operacije	operatiune	operacija	N;INDF;FEM;PL	N;NOM;FEM;PL
operatiuni	transakcije	operatiune	transakcija	N;INDF;FEM;PL	N;NOM;FEM;PL
operatiuni	operacije	operatiune	operacija	N;INDF;FEM;PL	N;NOM;FEM;PL
mile	mile	milă	mila		
kent	kent	kent	kent	N;INDF;MASC;SG	N;NOM;MASC;SG
israelian	izraelsko	israelian	izraelski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
israelian	izraelska	israelian	izraelski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
israelian	izraelski	israelian	izraelski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
declansat	sprožen	declansa	sprožen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
grupe	skupine	grupă	skupina	N;INDF;FEM;PL	N;NOM;FEM;PL
grupe	skupin	grupă	skupina	N;INDF;FEM;PL	N;GEN;FEM;PL
grupe	skupinami	grupă	skupina	N;INDF;FEM;PL	N;DAT;FEM;PL
institut	inštitut	institut	inštitut	N;INDF;MASC;SG	N;NOM;MASC;SG
institut	zavod	institut	zavod	N;INDF;MASC;SG	N;NOM;MASC;SG
fructe	sadeži	fruct	sadež	N;INDF;FEM;PL	N;NOM;MASC;PL
fructe	plodovi	fruct	plodov	N;INDF;FEM;PL	N;NOM;MASC;PL
rezolvat	rešen	rezolva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
rezolvat	rešeno	rezolva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
rezolvat	rešena	rezolva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
rezolvat	rešen	rezolva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
rezolvat	rešeno	rezolva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
rezolvat	rešena	rezolva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
conferinte	konference	conferinte	konferenca	N;INDF;FEM;PL	N;NOM;FEM;PL
conferinte	konferenc	conferinte	konferenca	N;INDF;FEM;PL	N;GEN;FEM;PL
conferinte	konference	conferinte	konferenca	N;INDF;FEM;PL	N;NOM;FEM;PL
conferinte	konferenc	conferinte	konferenca	N;INDF;FEM;PL	N;GEN;FEM;PL
temperaturi	temperature	temperatură	temperatura	N;INDF;FEM;PL	N;NOM;FEM;PL
rachete	rakete	rachet	raketa	N;INDF;FEM;PL	N;NOM;FEM;PL
rachete	izstrelki	rachet	izstrelek	N;INDF;FEM;PL	N;NOM;MASC;PL
rachete	rakete	rachet	raketa	N;INDF;FEM;PL	N;NOM;FEM;PL
distruge	uničiti	distruge	uničiti	V;IND;SG;3;PRS;FIN	V;PFV;NFIN
distruge	uniči	distruge	uničiti	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
chimic	kemična	chimic	kemičen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
chimic	kemijsko	chimic	kemijski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
chimic	kemično	chimic	kemično	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
chimic	kemično	chimic	kemično	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
chimic	kemijsko	chimic	kemijski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
inaintat	posredovana	inainta	posredovan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
particule	delce	particulă	delce	N;INDF;FEM;PL	N;ACC;MASC;PL
particule	delci	particulă	delec	N;INDF;FEM;PL	N;NOM;MASC;PL
particule	delci	particulă	delec	N;INDF;FEM;PL	N;NOM;MASC;PL
rauri	reke	raură	reka	N;INDF;FEM;PL	N;NOM;FEM;PL
inconjurat	obkrožen	inconjura	obkrožen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
inconjurat	obkrožena	inconjura	obkrožen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
inconjurat	obkoljena	inconjura	obkoljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
inconjurat	obkrožen	inconjura	obkrožen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
inconjurat	obkrožena	inconjura	obkrožen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
inconjurat	obkoljena	inconjura	obkoljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
marcus	marcus	marcus	marcus	N;INDF;MASC;SG	N;NOM;MASC;SG
forum	forum	forum	forum	N;INDF;MASC;SG	N;NOM;MASC;SG
combustibil	gorivo	combustibil	gorivo	N;INDF;MASC;SG	N;NOM;NEUT;SG
combustibil	goriva	combustibil	gorivo	N;INDF;MASC;SG	N;GEN;NEUT;SG
rugby	ragbi	rugby	ragba	N;INDF;MASC;SG	N;NOM;MASC;SG
rugby	rugby	rugby	rugby	N;INDF;MASC;SG	N;NOM;MASC;SG
firme	podjetja	firmă	podjetje	N;INDF;FEM;PL	N;NOM;NEUT;PL
distins	ugleden	distins	ugleden	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
unelte	orodja	unealtă	orodje	N;INDF;FEM;PL	N;NOM;NEUT;PL
ucide	ubil	ucide	ubiti	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP
csm	svm	csm	svm	N	N;NOM;MASC;SG
dispozitiv	naprava	dispozitiv	naprava	N;INDF;MASC;SG	N;NOM;FEM;SG
dispozitiv	pripomoček	dispozitiv	pripomoček	N;INDF;MASC;SG	N;NOM;MASC;SG
zei	bogovi	zeu	bog	N;INDF;MASC;PL	N;NOM;MASC;PL
zei	bogov	zeu	bog	N;INDF;MASC;PL	N;GEN;MASC;PL
insemnat	mišljeno	insemna	mišljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
cade	pade	cădea	pasti	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
luterani	luteranci	luteran	luteranec	N;INDF;MASC;PL	N;NOM;MASC;PL
chinez	kitajski	chinez	kitajski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
chinez	kitajsko	chinez	kitajski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
chinez	kitajska	chinez	kitajski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
mini	mini	min	mini		
angel	angelček	angel	angelček	N;INDF;MASC;SG	N;NOM;MASC;SG
angel	angel	angel	angel	N;INDF;MASC;SG	N;NOM;MASC;SG
mixt	mešani	mixt	mešan	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG;V.PTCP
mixt	mešana	mixt	mešan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
mixt	mešano	mixt	mešan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
janeiro	janeiru	janeiro	janeir	N;INDF;MASC;SG	N;DAT;MASC;SG
corporation	korporacija	corporation	korporacija	N;INDF;MASC;SG	N;NOM;FEM;SG
corporation	corporation	corporation	corporation	N;INDF;MASC;SG	N;NOM;MASC;SG
corporation	korporacijo	corporation	korporacija	N;INDF;MASC;SG	N;ACC;FEM;SG
serios	resno	serios	resno	ADV	ADV
serios	resno	serios	resno	ADV	ADV
dramatic	dramatična	dramatic	dramatičen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
dramatic	dramatičen	dramatic	dramatičen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
alla	alla	alla	alla	N;INDF;MASC;SG	N;NOM;MASC;SG
corespunzator	primerno	corespunzator	primeren	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
corespunzator	ustrezna	corespunzator	ustrezen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
corespunzator	primerna	corespunzator	primeren	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
corespunzator	ustrezen	corespunzator	ustrezen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
girls	punci	girls	punca	N;INDF;MASC;SG	N;NOM;FEM;SG
african	afriški	african	afriški	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
african	afriška	african	afriški	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
african	afriško	african	afriški	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
turnuri	stolpi	turn	stolp	N;INDF;FEM;PL	N;NOM;MASC;PL
desert	sladica	desert	sladica	N;INDF;MASC;SG	N;NOM;FEM;SG
desert	puščava	desert	puščava	N;INDF;MASC;SG	N;NOM;FEM;SG
desert	puščavi	desert	puščava	N;INDF;MASC;SG	N;DAT;FEM;SG
desert	puščava	desert	puščava	N;INDF;MASC;SG	N;NOM;FEM;SG
desert	puščavi	desert	puščava	N;INDF;MASC;SG	N;DAT;FEM;SG
afectat	prizadeta	afecta	prizadet	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
afectat	prizadet	afecta	prizadet	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
afectat	prizadeto	afecta	prizadeto	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
prime	premije	primă	premija	N;INDF;FEM;PL	N;NOM;FEM;PL
harvard	harvardu	harvard	harvard	N;INDF;MASC;SG	N;DAT;MASC;SG
harvard	harvard	harvard	harvard	N;INDF;MASC;SG	N;NOM;MASC;SG
roci	skale	rocă	skala	N;INDF;FEM;PL	N;NOM;FEM;PL
roci	kamenje	rocă	kamenje	N;INDF;FEM;PL	N;ACC;MASC;PL
roci	kamni	rocă	kamen	N;INDF;FEM;PL	N;NOM;MASC;PL
plasat	postavljen	plasa	postavljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
filozof	filozof	filozof	filozof	N;INDF;MASC;SG	N;NOM;MASC;SG
defineste	opredeli	definest	opredeliti	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
defineste	opredeliti	definest	opredeliti	V;IND;SG;3;PRS;FIN	V;PFV;NFIN
defineste	definira	definest	definira	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
defineste	opredeljuje	definest	opredeljevati	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
defineste	opredeli	definest	opredeliti	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
defineste	opredeliti	definest	opredeliti	V;IND;SG;3;PRS;FIN	V;PFV;NFIN
intens	intenzivno	intens	intenzivno	ADV	ADV
incercari	sojenja	incercar	sojenje	N;INDF;FEM;PL	N;NOM;NEUT;PL
incercari	preizkušnje	incercar	preizkušnja	N;INDF;FEM;PL	N;NOM;FEM;PL
incercari	testi	incercar	testi	N;INDF;FEM;PL	N;NOM;MASC;PL
incercari	preskusi	incercar	preskusiti	N;INDF;FEM;PL	N;NOM;MASC;PL
sexual	spolna	sexual	spolen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
sexual	seksualno	sexual	seksualen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
diplomatice	diplomatskih	diplomatic	diplomatski	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
decizii	odločitve	decizie	odločitev	N;INDF;FEM;PL	N;NOM;FEM;PL
decizii	odločbe	decizie	odločba	N;INDF;FEM;PL	N;NOM;FEM;PL
decizii	sklepi	decizie	sklep	N;INDF;FEM;PL	N;NOM;MASC;PL
chimist	kemik	chimist	kemik	N;INDF;MASC;SG	N;NOM;MASC;SG
sky	nebo	sky	nebo	N;INDF;MASC;SG	N;NOM;NEUT;SG
islam	islam	islam	islam	N;INDF;MASC;SG	N;NOM;MASC;SG
voci	glasov	voce	glas	N;INDF;FEM;PL	N;GEN;MASC;PL
voci	glasove	voce	glas	N;INDF;FEM;PL	N;ACC;MASC;PL
voci	glasovi	voce	glas	N;INDF;FEM;PL	N;NOM;MASC;PL
cauzat	povzročena	cauzat	povzročen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
cauzat	povzročeno	cauzat	povzročen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
aparate	naprave	apara	naprava	N;INDF;FEM;PL	N;NOM;FEM;PL
aparate	naprav	apara	naprava	N;INDF;FEM;PL	N;GEN;FEM;PL
aparate	pripomočki	apara	pripomoček	N;INDF;FEM;PL	N;NOM;MASC;PL
aparate	aparati	apara	aparat	N;INDF;FEM;PL	N;NOM;MASC;PL
eliminat	odstranjen	elimina	odstranjen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
eliminat	izločena	elimina	izločen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
eliminat	odstranjena	elimina	odstranjen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
eliminat	odstranjen	elimina	odstranjen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
eliminat	odstranjeno	elimina	odstranjen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
oferite	ponujenih	oferit	ponujen	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL;V.PTCP
oferite	ponujene	oferit	ponujen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL;V.PTCP
oferite	ponujeni	oferit	ponujen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
statistici	statistike	statistică	statistika	N;INDF;FEM;PL	N;NOM;FEM;PL
arabi	arabci	arab	arabec	N;INDF;MASC;PL	N;NOM;MASC;PL
saturn	saturn	saturn	saturn	N;INDF;MASC;SG	N;NOM;MASC;SG
citate	citatov	citat	citat	N;INDF;FEM;PL	N;GEN;MASC;PL
bulgar	bolgarski	bulgar	bolgarski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
sugerat	predlagan	sugera	predlagan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
sugerat	predlagano	sugera	predlagan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
sugerat	predlagana	sugera	predlagan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
bunuri	dobrine	bun	dobrina	N;INDF;FEM;PL	N;NOM;FEM;PL
comportament	vedenje	comportament	vedenje	N;INDF;MASC;SG	N;NOM;NEUT;SG
comportament	obnašanje	comportament	obnašanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
comportament	vedenje	comportament	vedenje	N;INDF;MASC;SG	N;NOM;NEUT;SG
comportament	obnašanje	comportament	obnašanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
laborator	laboratorij	laborator	laboratorij	N;INDF;MASC;SG	N;NOM;MASC;SG
laborator	laboratorij	laborator	laboratorij	N;INDF;MASC;SG	N;NOM;MASC;SG
htm	htm	htm	htm	N;INDF;MASC;SG	N;NOM;MASC;SG
precis	natančno	precis	natančno	ADV	ADV
operator	operator	operator	operator	N;INDF;MASC;SG	N;NOM;MASC;SG
operator	upravljavec	operator	upravljavec	N;INDF;MASC;SG	N;NOM;MASC;SG
operator	izvajalec	operator	izvajalec	N;INDF;MASC;SG	N;NOM;MASC;SG
operator	operater	operator	operater	N;INDF;MASC;SG	N;NOM;MASC;SG
vremuri	časi	vreme	čas	N;INDF;FEM;PL	N;NOM;MASC;PL
consum	potrošnja	consum	potrošnja	N;INDF;MASC;SG	N;NOM;FEM;SG
consum	poraba	consum	poraba	N;INDF;MASC;SG	N;NOM;FEM;SG
perechi	pari	pereche	par	N;INDF;FEM;PL	N;NOM;MASC;PL
perechi	parov	pereche	par	N;INDF;FEM;PL	N;GEN;MASC;PL
purtand	nošenje	purta	nošenje	N;INDF;MASC;SG	N;NOM;NEUT;SG
obligatoriu	obvezno	obligatoriu	obvezno	ADV	ADV
obligatoriu	obvezno	obligatoriu	obvezno	ADV	ADV
endate	endate	enda	endati		
amintiri	spomine	amintire	spomin	N;INDF;FEM;PL	N;ACC;MASC;PL
amintiri	spominov	amintire	spomin	N;INDF;FEM;PL	N;GEN;MASC;PL
amintiri	spomini	amintire	spomin	N;INDF;FEM;PL	N;NOM;MASC;PL
hidrogen	vodika	hidrogen	vodika	N;INDF;MASC;SG	N;GEN;MASC;SG
hidrogen	vodik	hidrogen	vodik	N;INDF;MASC;SG	N;NOM;MASC;SG
depasit	presežena	depasit	presežen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
