hän	тя	hän	аз	PRO;NOM;SG;3	PRO;NOM;FEM;SG;3
korjattu	поправена	korjata	поправя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
korjattu	коригирана	korjata	коригирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
erinomainen	изключителен	erinomainen	изключителен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
erinomainen	изключителна	erinomainen	изключителен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
erinomainen	отличен	erinomainen	отличен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
valokuva	снимка	valo#kuva	снимка	N;NOM;SG	N;INDF;FEM;SG
valokuva	снимката	valo#kuva	снимка	N;NOM;SG	N;DEF;FEM;SG
valokuva	фото	valo#kuva	фото	N;NOM;SG	N;INDF;MASC;SG
valokuva	снимка	valo#kuva	снимка	N;NOM;SG	N;INDF;FEM;SG
kannen	капак	kansi	капак	N;GEN;SG	N;INDF;MASC;SG
kannen	прикритие	kansi	прикритие	N;GEN;SG	N;INDF;NEUT;SG
kannen	корица	kansi	корица	N;GEN;SG	N;INDF;FEM;SG
kannen	покритие	kansi	покритие	N;GEN;SG	N;INDF;NEUT;SG
kannen	покриване	kansi	покриване	N;GEN;SG	N;INDF;NEUT;SG
kannen	палубата	kansi	палуба	N;GEN;SG	N;DEF;FEM;SG
kannen	палуба	kansi	палуб	N;GEN;SG	N;INDF;FEM;SG
kannen	тесте	kansi	тест	N;GEN;SG	N;INDF;NEUT;SG
tulo	приход	tulo	приход	N;NOM;SG	N;INDF;MASC;SG
tulo	доход	tulo	доход	N;NOM;SG	N;INDF;MASC;SG
hallintoa	управление	hallinto	управление	N;PRT;SG	N;INDF;NEUT;SG
erot	несъответствия	ero	несъкветствие	N;NOM;PL	N;INDF;NEUT;PL
erot	разлики	ero	разлика	N;NOM;PL	N;INDF;FEM;PL
erot	различия	ero	различия	N;NOM;PL	N;INDF;NEUT;PL
ruotsalaiset	шведи	ruotsalainen	швед	N;NOM;PL	N;INDF;MASC;PL
yhdistetyn	комбинирана	yhdistää	комбинирам	V;GEN;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
yhdistetyn	комбинирано	yhdistää	комбинирам	V;GEN;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
yhdistetyn	комбиниран	yhdistää	комбинирам	V;GEN;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
yhdisteitä	съединения	yhdiste	съединение	N;PRT;PL	N;INDF;NEUT;PL
cleveland	кливлънд	cleveland	кливлънд	N;NOM;SG	N;INDF;MASC;SG
cleveland	кливланд	cleveland	кливланд	N;NOM;SG	N;INDF;MASC;SG
seikkailut	приключения	seikkailu	приключение	N;NOM;PL	N;INDF;NEUT;PL
seikkailut	приключенията	seikkailu	приключение	N;NOM;PL	N;DEF;NEUT;PL
työntekijöiden	работниците	työ#tekijä	работник	N;GEN;PL	N;DEF;MASC;PL
työntekijöiden	работници	työ#tekijä	работник	N;GEN;PL	N;INDF;MASC;PL
työntekijöiden	служителите	työ#tekijä	служител	N;GEN;PL	N;DEF;MASC;PL
työntekijöiden	служители	työ#tekijä	служител	N;GEN;PL	N;INDF;MASC;PL
telakka	дока	telakka	дока	N;NOM;SG	N;INDF;MASC;SG
telakka	док	telakka	док	N;NOM;SG	N;INDF;MASC;SG
telakka	корабостроителница	telakka	корабостроителница	N;NOM;SG	N;INDF;FEM;SG
telakka	корабостроителницата	telakka	корабостроителница	N;NOM;SG	N;DEF;FEM;SG
telakka	двор	telakka	двор	N;NOM;SG	N;INDF;MASC;SG
unioni	профсъюз	unioni	профсъюз	N;NOM;SG	N;INDF;MASC;SG
unioni	съюз	unioni	съюз	N;NOM;SG	N;INDF;MASC;SG
unioni	съюза	unioni	съюз	N;NOM;SG	N;DEF;MASC;SG
unioni	юниън	unioni	юниън	N;NOM;SG	N;INDF;MASC;SG
kirkkojen	църкви	kirkka	църква	N;GEN;PL	N;INDF;FEM;PL
kirkkojen	църквите	kirkka	църква	N;GEN;PL	N;DEF;FEM;PL
vihollisia	врагове	vihollinen	враг	N;PRT;PL	N;INDF;MASC;PL
vihollisia	врагове	vihollinen	враг	N;PRT;PL	N;INDF;MASC;PL
vihollisia	враговете	vihollinen	враг	N;PRT;PL	N;DEF;MASC;PL
rannoilla	плажове	ranta	плаж	N;AT+ESS
;PL	N;INDF;MASC;PL
rannoilla	плажовете	ranta	плаж	N;AT+ESS
;PL	N;DEF;MASC;PL
juhla	фестивала	juhla	фестивал	N;NOM;SG	N;DEF;MASC;SG
juhla	фестивал	juhla	фестивал	N;NOM;SG	N;INDF;MASC;SG
juhla	фестивалът	juhla	фестивал	N;NOM;SG	N;DEF;MASC;SG
juhla	парти	juhla	парта	N;NOM;SG	N;INDF;NEUT;SG
juhla	купон	juhla	купон	N;NOM;SG	N;INDF;MASC;SG
juhla	партия	juhla	партия	N;NOM;SG	N;INDF;FEM;SG
juhla	угощение	juhla	угощение	N;NOM;SG	N;INDF;NEUT;SG
juhla	гергьовден	juhla	гергьовден	N;NOM;SG	N;INDF;MASC;SG
juhla	пир	juhla	пир	N;NOM;SG	N;INDF;MASC;SG
juhla	пиршество	juhla	пиршество	N;NOM;SG	N;INDF;NEUT;SG
juhla	празник	juhla	празник	N;NOM;SG	N;INDF;MASC;SG
juhla	тържество	juhla	тържество	N;NOM;SG	N;INDF;NEUT;SG
juhla	празнуване	juhla	празнуване	N;NOM;SG	N;INDF;NEUT;SG
juhla	празник	juhla	празник	N;NOM;SG	N;INDF;MASC;SG
juhla	празненство	juhla	празненство	N;NOM;SG	N;INDF;NEUT;SG
erä	точка	erä	точка	N;NOM;SG	N;INDF;FEM;SG
erä	елемент	erä	елемент	N;NOM;SG	N;INDF;MASC;SG
erä	артикул	erä	артикул	N;NOM;SG	N;INDF;MASC;SG
erä	партида	erä	партида	N;NOM;SG	N;INDF;FEM;SG
erä	кръгла	erä	кръгъл	N;NOM;SG	N;INDF;FEM;SG
erä	рунд	erä	рунд	N;NOM;SG	N;INDF;MASC;SG
erä	кръг	erä	кръг	N;NOM;SG	N;INDF;MASC;SG
platinaa	платина	platina	платина	N;PRT;SG	N;INDF;FEM;SG
malmin	руда	malmi	руда	N;GEN;SG	N;INDF;FEM;SG
käsittely	третиране	käsittely	третиране	N;NOM;SG	N;INDF;NEUT;SG
käsittely	лечение	käsittely	лечение	N;NOM;SG	N;INDF;NEUT;SG
käsittely	обработка	käsittely	обработка	N;NOM;SG	N;INDF;FEM;SG
käsittely	преработване	käsittely	преработване	N;NOM;SG	N;INDF;NEUT;SG
käsittely	преработка	käsittely	преработка	N;NOM;SG	N;INDF;FEM;SG
käsittely	обработване	käsittely	обработване	N;NOM;SG	N;INDF;NEUT;SG
käsittely	обработка	käsittely	обработка	N;NOM;SG	N;INDF;FEM;SG
seurannut	последва	seurata	последвам	V;NOM;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kukkii	цъфти	kukki	цъфт	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
oireyhtymä	синдром	oire#yhtymä	синдром	N;NOM;SG	N;INDF;MASC;SG
oireyhtymä	синдрома	oire#yhtymä	синдрома	N;NOM;SG	N;DEF;MASC;SG
oireyhtymä	синдромът	oire#yhtymä	синдром	N;NOM;SG	N;DEF;MASC;SG
järvien	езера	järvi	езер	N;GEN;PL	N;INDF;NEUT;PL
litraa	литра	litra	литра	N;PRT;SG	N;DEF;MASC;SG
litraa	литра	litra	литра	N;PRT;SG	N;DEF;MASC;SG
litraa	литър	litra	литър	N;PRT;SG	N;INDF;MASC;SG
profeetta	пророк	profee	пророк	N;NOM;SG	N;INDF;MASC;SG
profeetta	пророка	profee	пророка	N;NOM;SG	N;DEF;MASC;SG
profeetta	пророкът	profee	пророк	N;NOM;SG	N;DEF;MASC;SG
opus	опус	opus	опус	N;NOM;SG	N;INDF;MASC;SG
runo	стихотворение	runo	стихотворение	N;NOM;SG	N;INDF;NEUT;SG
islam	ислям	islam	ислем	N;NOM;SG	N;INDF;MASC;SG
islam	исляма	islam	ислям	N;NOM;SG	N;DEF;MASC;SG
ystäviä	приятели	ystävä	приятел	N;PRT;PL	N;INDF;MASC;PL
ystäviä	приятелки	ystävä	приятелка	N;PRT;PL	N;INDF;FEM;PL
maltan	малта	malttaa	малта	N;GEN;SG	N;INDF;FEM;SG
loppuu	приключва	loppua	приключвам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
loppuu	свършва	loppua	свършвам-(се)	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
loppuu	завършва	loppua	завършвам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
vastustaja	опонент	vastustaja	опонент	N;NOM;SG	N;INDF;MASC;SG
vastustaja	съперник	vastustaja	съперник	N;NOM;SG	N;INDF;MASC;SG
vastustaja	противник	vastustaja	противник	N;NOM;SG	N;INDF;MASC;SG
syyt	причини	syy	причина	N;NOM;PL	N;INDF;FEM;PL
syyt	каузи	syy	кауза	N;NOM;PL	N;INDF;FEM;PL
syyt	причини	syy	причина	N;NOM;PL	N;INDF;FEM;PL
yhteydet	връзки	yhteys	връзка	N;NOM;PL	N;INDF;FEM;PL
yhteydet	връзки	yhteys	връзка	N;NOM;PL	N;INDF;FEM;PL
huomattavia	съществени	huomattava	съществен	ADJ;PRT;PL	ADJ;INDF;PL
huomattavia	значителни	huomattava	значителен	ADJ;PRT;PL	ADJ;INDF;PL
huomattavia	значителни	huomattava	значителен	ADJ;PRT;PL	ADJ;INDF;PL
saaja	получател	saaja	получател	N;NOM;SG	N;INDF;MASC;SG
saaja	получател	saaja	получател	N;NOM;SG	N;INDF;MASC;SG
kristittyjen	християните	kristitty	християнин	N;GEN;PL	N;DEF;MASC;PL
kristittyjen	християни	kristitty	християнин	N;GEN;PL	N;INDF;MASC;PL
päivät	дни	päivä	ден	N;NOM;PL	N;INDF;MASC;PL
kulunut	носил	kulua	нося-(се)	V;NOM;SG;V.PTCP;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
kulunut	преминал	kulua	премина	V;NOM;SG;V.PTCP;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
tasaisesti	равномерно	tasaisesti	равномерен	ADV	ADV
lentokoneet	самолети	lento#kone	самолет	N;NOM;PL	N;INDF;MASC;PL
lentokoneet	самолети	lento#kone	самолет	N;NOM;PL	N;INDF;MASC;PL
lentokoneet	самолети	lento#kone	самолет	N;NOM;PL	N;INDF;MASC;PL
juoni	парцел	juoni	парцел	N;NOM;SG	N;INDF;MASC;SG
juoni	сюжет	juoni	сюжет	N;NOM;SG	N;INDF;MASC;SG
juoni	заговор	juoni	заговор	N;NOM;SG	N;INDF;MASC;SG
laitteita	устройствата	laite	устройство	N;PRT;PL	N;DEF;NEUT;PL
laitteita	устройства	laite	устройство	N;PRT;PL	N;INDF;NEUT;PL
vähä	малко	vähän	малко	ADV	ADV;INDF;PL
vähä	долно	vähän	долен	ADV	ADV
vähä	ниско	vähän	ниско	ADV	ADV
taloudellista	финансов	taloudellinen	финансов	ADJ;PRT;SG	ADJ;INDF;MASC;SG
taloudellista	финансова	taloudellinen	финансов	ADJ;PRT;SG	ADJ;INDF;FEM;SG
info	info	info	info	INTJ	INTJ
ydin	сърцевина	ydin	сърцевина	N;NOM;SG	N;INDF;FEM;SG
kysyä	питай	kysyä	питам-(се)	V;SG;NFIN;ACT	V;IPFV;IMP;SG;2;FIN
kysyä	попитай	kysyä	попитам	V;SG;NFIN;ACT	V;PFV;IMP;SG;2;FIN
mallina	моделиране	malli	моделиране	N;FRML;SG	N;INDF;NEUT;SG
täyden	пълна	täysi	пълен	ADJ;GEN;SG	ADJ;INDF;FEM;SG
täyden	пълен	täysi	пълен	ADJ;GEN;SG	ADJ;INDF;MASC;SG
tiloja	стопанства	tila	стопанство	N;PRT;PL	N;INDF;NEUT;PL
lukija	четец	lukija	четец	N;NOM;SG	N;INDF;MASC;SG
lukija	читател	lukija	читател	N;NOM;SG	N;INDF;MASC;SG
tunteita	емоции	tunne	емоция	N;PRT;PL	N;INDF;FEM;PL
tunteita	емоциите	tunne	емоция	N;PRT;PL	N;DEF;FEM;PL
tunteita	емоции	tunne	емоция	N;PRT;PL	N;INDF;FEM;PL
tunteita	чувствата	tunne	чувство	N;PRT;PL	N;DEF;NEUT;PL
tunteita	чувства	tunne	чувство	N;PRT;PL	N;INDF;NEUT;PL
myrsky	буря	myrsky	буря	N;NOM;SG	N;INDF;FEM;SG
myrsky	сторм	myrsky	сторм	N;NOM;SG	N;INDF;MASC;SG
myrsky	бурята	myrsky	буря	N;NOM;SG	N;DEF;FEM;SG
tiukasti	стегнато	tiukasti	стегна-(се)	ADV	ADV
tiukasti	здраво	tiukasti	здраво	ADV	ADV
tiukasti	строго	tiukasti	строг	ADV	ADV
tiukasti	стриктно	tiukasti	стриктен	ADV	ADV
tiukasti	плътно	tiukasti	плътно	ADV	ADV
todellista	истинска	todellinen	истински	ADJ;PRT;SG	ADJ;INDF;FEM;SG
todellista	истински	todellinen	истински	ADJ;PRT;SG	ADJ;INDF;MASC;SG
aura	аурата	aura	аура	N;NOM;SG	N;DEF;FEM;SG
aura	аура	aura	аура	N;NOM;SG	N;INDF;FEM;SG
perusteet	основи	peruste	основа	N;NOM;PL	N;INDF;FEM;PL
perusteet	основи	peruste	основа	N;NOM;PL	N;INDF;FEM;PL
perusteet	критерии	peruste	критерий	N;NOM;PL	N;INDF;MASC;PL
perusteet	основания	peruste	основание	N;NOM;PL	N;INDF;NEUT;PL
kestävä	устойчива	kestävä	устойчив	ADJ;NOM;SG	ADJ;INDF;FEM;SG
kestävä	устойчив	kestävä	устойчив	ADJ;NOM;SG	ADJ;INDF;MASC;SG
kestävä	траен	kestävä	траен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
kestävä	трайна	kestävä	траен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
tiedekunnan	факултета	tiede#kunta	факултет	N;GEN;SG	N;DEF;MASC;SG
tiedekunnan	факултет	tiede#kunta	факултет	N;GEN;SG	N;INDF;MASC;SG
tehoa	ефективност	teho	ефективност	N;PRT;SG	N;INDF;FEM;SG
tehoa	ефикасност	teho	ефикасност	N;PRT;SG	N;INDF;FEM;SG
tehoa	ефикасността	teho	ефикасност	N;PRT;SG	N;DEF;FEM;SG
jessica	джесика	jessica	джесика	N;NOM;SG	N;INDF;FEM;SG
ilmaiseksi	свободен	ilmainen	свободен	ADJ;TRANS;SG	ADJ;INDF;MASC;SG
ilmaiseksi	свободна	ilmainen	свободен	ADJ;TRANS;SG	ADJ;INDF;FEM;SG
vaarallinen	опасен	vaarallinen	опася-(се)	ADJ;NOM;SG	ADJ;INDF;MASC;SG
vaarallinen	опасна	vaarallinen	опасен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
vaarallinen	опасен	vaarallinen	опася-(се)	ADJ;NOM;SG	ADJ;INDF;MASC;SG
vaarallinen	опасна	vaarallinen	опасен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
amanda	аманда	amanda	аманда	N;NOM;SG	N;INDF;FEM;SG
pääsy	достъп	pääsy	достъп	N;NOM;SG	N;INDF;MASC;SG
pääsy	допускане	pääsy	допускане	N;NOM;SG	N;INDF;NEUT;SG
pääsy	приемане	pääsy	приемане	N;NOM;SG	N;INDF;NEUT;SG
marokon	мароко	marokko	мароко	N;GEN;SG	N;INDF;MASC;SG
etiopian	етиопия	eti#opia	етиопия	N;GEN;SG	N;INDF;FEM;SG
selkä	гръб	selkä	гръб	N;NOM;SG	N;INDF;MASC;SG
idean	идея	idea	идея	N;GEN;SG	N;INDF;FEM;SG
oppilaita	студенти	oppilas	студент	N;PRT;PL	N;INDF;MASC;PL
oppilaita	ученици	oppilas	ученик	N;PRT;PL	N;INDF;MASC;PL
oppilaita	ученици	oppilas	ученик	N;PRT;PL	N;INDF;MASC;PL
oppilaita	зениците	oppilas	зеник	N;PRT;PL	N;DEF;MASC;PL
barcelonassa	барселона	barcelona	барселон	N;IN+ESS;SG	N;INDF;FEM;SG
aste	градус	aste	градус	N;NOM;SG	N;INDF;MASC;SG
aste	степен	aste	степен	N;NOM;SG	N;INDF;FEM;SG
tango	танго	tango	танго	N;NOM;SG	N;INDF;NEUT;SG
opiskelijoita	студенти	opiskelija	студент	N;PRT;PL	N;INDF;MASC;PL
opiskelijoita	ученици	opiskelija	ученик	N;PRT;PL	N;INDF;MASC;PL
perustuslaki	конституция	perustus#laki	конституция	N;NOM;SG	N;INDF;FEM;SG
perustuslaki	конституцията	perustus#laki	конституция	N;NOM;SG	N;DEF;FEM;SG
kardinaali	кардинале	kardinaali	кардинале	N;NOM;SG	N;INDF;MASC;SG
kardinaali	кардинал	kardinaali	кардинал	N;NOM;SG	N;INDF;MASC;SG
muokkaa	редактиране	muokka	редактиране	N;NOM;SG	N;INDF;NEUT;SG
singaporen	сингапур	singapori	сингапур	N;GEN;SG	N;INDF;MASC;SG
kiinteä	твърда	kiinteä	твърд	ADJ;NOM;SG	ADJ;INDF;FEM;SG
kiinteä	солиден	kiinteä	солиден	ADJ;NOM;SG	ADJ;INDF;MASC;SG
kiinteä	твърд	kiinteä	твърд	ADJ;NOM;SG	ADJ;INDF;MASC;SG
kehä	кръгче	kehä	кръг	N;NOM;SG	N;INDF;NEUT;SG
kehä	кръгът	kehä	кръг	N;NOM;SG	N;DEF;MASC;SG
kehä	окръжност	kehä	окръжност	N;NOM;SG	N;INDF;FEM;SG
kehä	кръговрат	kehä	кръговрат	N;NOM;SG	N;INDF;MASC;SG
kehä	кръг	kehä	кръг	N;NOM;SG	N;INDF;MASC;SG
kehä	ринг	kehä	ринг	N;NOM;SG	N;INDF;MASC;SG
samankaltainen	подобен	samankaltainen	подобен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
samankaltainen	сходен	samankaltainen	сходен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
samankaltainen	подобна	samankaltainen	подобен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
sielun	душа	sielu	душа	N;GEN;SG	N;INDF;FEM;SG
sielun	соул	sielu	соул	N;GEN;SG	N;INDF;MASC;SG
sielun	душата	sielu	душа	N;GEN;SG	N;DEF;FEM;SG
merkintä	навлизане	merkintä	навлизане	N;NOM;SG	N;INDF;NEUT;SG
merkintä	влизане	merkintä	влизане	N;NOM;SG	N;INDF;NEUT;SG
merkintä	вписване	merkintä	вписване	N;NOM;SG	N;INDF;NEUT;SG
merkintä	маркировка	merkintä	маркировка	N;NOM;SG	N;INDF;FEM;SG
merkintä	маркиране	merkintä	маркиране	N;NOM;SG	N;INDF;NEUT;SG
merkintä	отбелязване	merkintä	отбелязване	N;NOM;SG	N;INDF;NEUT;SG
merkintä	таг	merkintä	таг	N;NOM;SG	N;INDF;MASC;SG
merkintä	етикет	merkintä	етикет	N;NOM;SG	N;INDF;MASC;SG
merkintä	маркиране	merkintä	маркиране	N;NOM;SG	N;INDF;NEUT;SG
merkintä	етикетиране	merkintä	етикетиране	N;NOM;SG	N;INDF;NEUT;SG
arvosteli	разкритикува	arvostella	разкритикувам	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
tilaisuuden	възможност	tilaisuus	възможност	N;GEN;SG	N;INDF;FEM;SG
sirkka	крикет	sirkka	крикет	N;NOM;SG	N;INDF;MASC;SG
osapuolet	страни	osa#puoli	страна	N;NOM;PL	N;INDF;FEM;PL
osapuolet	партита	osa#puoli	партита	N;NOM;PL	N;INDF;NEUT;PL
osapuolet	партии	osa#puoli	партия	N;NOM;PL	N;INDF;FEM;PL
osapuolet	купони	osa#puoli	купон	N;NOM;PL	N;INDF;MASC;PL
osapuolet	страни	osa#puoli	страна	N;NOM;PL	N;INDF;FEM;PL
erillisiä	дискретни	erillinen	дискретен	ADJ;PRT;PL	ADJ;INDF;PL
tappioita	загуби	tappio	загуба	N;PRT;PL	N;INDF;FEM;PL
tappioita	загубите	tappio	загуба	N;PRT;PL	N;DEF;FEM;PL
rikos	престъпление	rikos	престъпление	N;NOM;SG	N;INDF;NEUT;SG
rikos	престъпност	rikos	престъпност	N;NOM;SG	N;INDF;FEM;SG
rikos	престъпността	rikos	престъпност	N;NOM;SG	N;DEF;FEM;SG
act	акт	act	акт	N;NOM;SG	N;INDF;MASC;SG
muinainen	древна	muinainen	древен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
saapunut	пристигнал	saapua	пристигна	V;NOM;SG;V.PTCP;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
saapunut	пристигна	saapua	пристигна	V;NOM;SG;V.PTCP;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
suluissa	скобите	sulu	скоба	N;IN+ESS;PL	N;DEF;FEM;PL
suluissa	скоби	sulu	скоба	N;IN+ESS;PL	N;INDF;FEM;PL
pelle	клоун	pelle	клоун	N;NOM;SG	N;INDF;MASC;SG
pelle	палячо	pelle	палячо	N;NOM;SG	N;INDF;MASC;SG
pelle	пеле	pelle	пеле	N;NOM;SG	N;INDF;MASC;SG
liikennettä	трафик	liikenne	трафик	N;PRT;SG	N;INDF;MASC;SG
liikennettä	задръстване	liikenne	задръстване	N;PRT;SG	N;INDF;NEUT;SG
syödä	яж	syödä	яж	V;SG;NFIN;ACT	V;IPFV;IMP;SG;2;FIN
syödä	ям	syödä	аз	V;SG;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
jalan	крак	jalka	крак	N;GEN;SG	N;INDF;MASC;SG
elementtejä	елементи	elementti	елемент	N;PRT;PL	N;INDF;MASC;PL
vakava	сериозен	vakava	сериозен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
vakava	сериозна	vakava	сериозен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
vakava	тежка	vakava	тежък	ADJ;NOM;SG	ADJ;INDF;FEM;SG
säteilyn	лъчение	säteily	лъчение	N;GEN;SG	N;INDF;NEUT;SG
säteilyn	радиация	säteily	радиация	N;GEN;SG	N;INDF;FEM;SG
säteilyn	облъчване	säteily	облъчване	N;GEN;SG	N;INDF;NEUT;SG
sijoitukset	инвестиции	sijoitus	инвестиция	N;NOM;PL	N;INDF;FEM;PL
sijoitukset	инвестиции	sijoitus	инвестиция	N;NOM;PL	N;INDF;FEM;PL
kotimaan	родина	koti#maa	родина	N;GEN;SG	N;INDF;FEM;SG
ilmiöitä	явления	ilmiö	явление	N;PRT;PL	N;INDF;NEUT;PL
ilmiöitä	феномени	ilmiö	феномен	N;PRT;PL	N;INDF;MASC;PL
uskonnolliset	религиозни	uskonnollinen	религиозен	ADJ;NOM;PL	ADJ;INDF;PL
duo	дуо	duoda	дуо	N;NOM;SG	N;INDF;NEUT;SG
duo	дует	duoda	дует	N;NOM;SG	N;INDF;MASC;SG
muokkaus	редактиране	muokkaus	редактиране	N;NOM;SG	N;INDF;NEUT;SG
muokkaus	монтаж	muokkaus	монтаж	N;NOM;SG	N;INDF;MASC;SG
perustelut	доводи	perustelu	доводя	N;NOM;PL	N;INDF;MASC;PL
perustelut	спорове	perustelu	спор	N;NOM;PL	N;INDF;MASC;PL
perustelut	аргументи	perustelu	аргумент	N;NOM;PL	N;INDF;MASC;PL
lihaa	месо	liha	месо	N;PRT;SG	N;INDF;NEUT;SG
lihaa	месото	liha	месо	N;PRT;SG	N;DEF;NEUT;SG
lihaa	плътта	liha	плът	N;PRT;SG	N;DEF;FEM;SG
lihaa	плът	liha	плът	N;PRT;SG	N;INDF;FEM;SG
str	ул	str	ул	N;NOM;SG	N;INDF;MASC;SG
komitea	комитет	komitea	комитет	N;NOM;SG	N;INDF;MASC;SG
komitea	комисия	komitea	комисия	N;NOM;SG	N;INDF;FEM;SG
kalat	риби	kala	риба	N;NOM;PL	N;INDF;FEM;PL
kalat	риби	kala	риба	N;NOM;PL	N;INDF;FEM;PL
reittiä	маршрут	reittiä	маршрут	N;PRT;SG	N;INDF;MASC;SG
reittiä	път	reittiä	път	N;PRT;SG	N;INDF;MASC;SG
reittiä	трасе	reittiä	трасе	N;PRT;SG	N;INDF;NEUT;SG
myöhään	късно	myöhään	късно	ADV	ADV
paperi	хартия	paperi	хартия	N;NOM;SG	N;INDF;FEM;SG
rahat	пари	raha	пара	N;NOM;PL	N;INDF;FEM;PL
rahat	парите	raha	пара	N;NOM;PL	N;DEF;FEM;PL
xii	xii	xii	xii	ADJ	ADJ;INDF;MASC;SG
uutisia	новини	uutinen	новина	N;PRT;PL	N;INDF;FEM;PL
uutisia	новините	uutinen	новина	N;PRT;PL	N;DEF;FEM;PL
hetki	момент	hetki	момент	N;NOM;SG	N;INDF;MASC;SG
hetki	миг	hetki	миг	N;NOM;SG	N;INDF;MASC;SG
kriteerit	критерии	kriteeri	критерий	N;NOM;PL	N;INDF;MASC;PL
menetelmiä	методи	menetelmä	метод	N;PRT;PL	N;INDF;MASC;PL
lopputulos	развръзка	loppu#tulos	развръзка	N;NOM;SG	N;INDF;FEM;SG
lopputulos	изход	loppu#tulos	изход	N;NOM;SG	N;INDF;MASC;SG
lopputulos	резултат	loppu#tulos	резултат	N;NOM;SG	N;INDF;MASC;SG
lopputulos	резултат	loppu#tulos	резултат	N;NOM;SG	N;INDF;MASC;SG
lopputulos	резултата	loppu#tulos	резултат	N;NOM;SG	N;DEF;MASC;SG
paloi	изгорял	palaa	изгоря	V;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
diamond	диамант	diamond	диамант	N;NOM;SG	N;INDF;MASC;SG
diamond	диаманта	diamond	диамант	N;NOM;SG	N;DEF;MASC;SG
komission	комисия	komissio	комисия	N;GEN;SG	N;INDF;FEM;SG
siirtyminen	преход	siirtyminen	преход	N;NOM;SG	N;INDF;MASC;SG
siirtyminen	миграцията	siirtyminen	миграция	N;NOM;SG	N;DEF;FEM;SG
siirtyminen	миграция	siirtyminen	миграция	N;NOM;SG	N;INDF;FEM;SG
skotlannissa	шотландия	skotlanti	шотландия	N;IN+ESS;SG	N;INDF;FEM;SG
skotlanti	шотландия	skotlanti	шотландия	N;NOM;SG	N;INDF;FEM;SG
sähkön	електроенергия	sähkö	електроенергия	N;GEN;SG	N;INDF;FEM;SG
sähkön	електричество	sähkö	електричество	N;GEN;SG	N;INDF;NEUT;SG
sähkön	ток	sähkö	ток	N;GEN;SG	N;INDF;MASC;SG
kiellettyä	забранено	kieltää	забраня	V;PRT;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
kiellettyä	забранен	kieltää	забраня	V;PRT;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
kiellettyä	забранена	kieltää	забраня	V;PRT;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
kiellettyä	забранено	kieltää	забраня	V;PRT;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
kiellettyä	забранена	kieltää	забраня	V;PRT;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
kiellettyä	забранен	kieltää	забраня	V;PRT;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
macintosh	макинтош	macintosh	макинтош	N;NOM;SG	N;INDF;MASC;SG
tähtiä	звездички	tähti	звездичка	N;PRT;PL	N;INDF;FEM;PL
tähtiä	звездите	tähti	звезда	N;PRT;PL	N;DEF;FEM;PL
