まで	bis	まで	bis	ADP	ADP
法廷	gericht	法廷	ringen	N	N;NOM;SG
撤回	widerrufen	撤回	widerrufen	V	V;NFIN
スケール	skalierung	スケール	skalierung	N	N;NOM;FEM;SG
スケール	skala	スケール	skala	N	N
セッション	sitzung	セッション	sitzung	N	N;SG
セッション	tagung	セッション	tagung	N	N;NOM;FEM;SG
セッション	tagungen	セッション	tagung	N	N;NOM;FEM;PL
遠く	weit	遠い	weit	ADJ	ADJ
研究室	laboruntersuchungen	研究室	laboruntersuchungen	N	N;NOM;FEM;PL
債務	verschuldung	債務	verschuldung	N	N;NOM;FEM;SG
教区	pfarrkirche	教区	pfarrkirche	N	N;NOM;FEM;SG
教区	gemeinde	教区	gemeinde	N	N;NOM;FEM;SG
教区	diözese	教区	diözese	N	N;NOM;FEM;SG
秩父	chichibu	秩父	chichibu		
発症	beginn	発症	beginnen	V	V;IND;SG;3;PST;FIN
倒産	insolvenzverfahren	倒産	insolvenzverfahren	V	V;NFIN
倒産	insolvenzverfahren	倒産	insolvenzverfahren	V	V;NFIN
チャージ	aufladung	チャージ	aufladung	N	N;SG
ランダム	zufällig	ランダム	zufällig	ADJ	ADJ
ランダム	willkürlich	ランダム	willkürlich	ADJ	ADJ
ランダム	zufällige	ランダム	zufällig	ADJ	ADJ;NOM;FEM;PL
儀式	trauung	儀式	trauung	N	N;NOM;FEM;SG
儀式	ritual	儀式	ritual	N	N;NOM;SG
ポスター	plakat	ポスター	plakat	N	N;NOM;NEUT;SG
薄い	dünn	薄い	dünn	ADJ	ADJ
薄い	dünne	薄い	dünn	ADJ	ADJ;NOM;PL
笑い	lachen	笑い	lachen	V	V;NFIN
笑い	lachen	笑い	lachen	V	V;NFIN
笑い	lacht	笑い	lachen	V	V;IND;SG;3;PRS;FIN
笑い	gelacht	笑い	lachen	V	V;V.PTCP
笑い	lachen	笑い	lachen	V	V;NFIN
笑い	lache	笑い	lache	V	V;IND;SG;3;PRS;FIN
笑い	lacht	笑い	lachen	V	V;IND;SG;3;PRS;FIN
挨拶	grüßt	挨拶	grüßen	V	V;IND;SG;3;PRS;FIN
挨拶	begrüßen	挨拶	begrüßen	V	V;NFIN
挨拶	grüßen	挨拶	grüß	V	V;NFIN
挨拶	grüsse	挨拶	grüß	V	V;SG
ロープ	seile	ロープ	seil	N	N;NOM
ロープ	seile	ロープ	seil	N	N;NOM
等級	ausmaß	等級	ausmaß	N	N;NOM;SG
鑑	würdigung	鑑	würdigung	N	N;FEM;SG
鑑	aufwertung	鑑	aufwertung	N	N;SG
交際	verabredungen	交際	verabredungen	V	V;NFIN
交際	ausgehen	交際	ausgehen	V	V;NFIN
交際	verhältnis	交際	verhältnis	V	V;NFIN
望遠鏡	teleskop	望遠鏡	teleskop	N	N;NOM;NEUT;SG
陰謀	verschwörung	陰謀	verschwörung	N	N;NOM;FEM;SG
陰謀	komplott	陰謀	komplott	N	N;SG
発信	ausgehenden	発信	ausgehend	V	V;FIN
営利	gewinn	営利	gewinn	N	N
飛ぶ	fliegen	飛ぶ	fliegen	V	V;NFIN
飛ぶ	flieg	飛ぶ	fliegen	V	V;IND;SG;3;FIN
飛ぶ	fliegen	飛ぶ	fliegen	V	V;NFIN
エッセイ	abhandlung	エッセイ	abhandlung	N	N;SG
エッセイ	aufsätze	エッセイ	aufsätzen	N	N;NOM;PL
エッセイ	abhandlung	エッセイ	abhandlung	N	N;SG
採択	angenommen	採択	annehmen	V	V;V.PTCP
採択	verabschiedet	採択	verabschieden	V	V;V.PTCP
採択	erlassen	採択	erlassen	V	V;NFIN
採択	adoptiert	採択	adoptieren	V	V;V.PTCP
マニュアル	anleitung	マニュアル	anleitung	N	N;NOM;FEM;SG
マニュアル	bedienungsanleitung	マニュアル	bedienungsanleitung	N	N;NOM;FEM;SG
シフト	verschiebung	シフト	verschiebung	N	N;SG
露出	exponierten	露出	exponiert	V	V;IND;PL;3;PST;FIN
露出	aufgedeckt	露出	aufdecken	V	V;V.PTCP
露出	ausgesetzt	露出	aussetzen	V	V;V.PTCP
顧客	kunden	顧客	kund	N	N
挿絵	illustrationen	挿絵	illustrationen	N	N;NOM;FEM;PL
挿絵	darstellungen	挿絵	darstellingen	N	N;NOM;FEM;PL
シミュレーション	simulationen	シミュレーション	simulationen	N	N;NOM;FEM;PL
シミュレーション	simulation	シミュレーション	simulation	N	N;NOM;SG
シミュレーション	simulationen	シミュレーション	simulationen	N	N;NOM;FEM;PL
シミュレーション	simulation	シミュレーション	simulation	N	N;NOM;SG
いっぱい	volle	いっぱい	voll	N	N;NOM;FEM;PL
貴重	kostbar	貴重	kostbar	ADJ	ADJ
貴重	kostbaren	貴重	kostbar	ADJ	ADJ
貴重	wertvolle	貴重	wertvoll	ADJ	ADJ;NOM;FEM;PL
貴重	wertvoll	貴重	wertvoll	ADJ	ADJ
貴重	kostbare	貴重	kostbar	ADJ	ADJ;NOM;FEM;PL
小隊	zug	小隊	zug	N	N;SG
報酬	entschädigung	報酬	Entschädigung	N	N;NOM;FEM;SG
報酬	entschädigungen	報酬	entschädigung	N	N;NOM;FEM;PL
報酬	entlohnung	報酬	entlohnung	N	N;NOM;FEM;SG
整数	zahl	整数	zahl	N	N;NOM;FEM;SG
骨折	frakturen	骨折	fraktur	V	V;NFIN
骨折	frakturen	骨折	fraktur	V	V;NFIN
支払い	zahlungen	支払う	zahlang	V	V;NFIN
支払い	auszahlungen	支払う	auszahlung	V	V;NFIN
支払い	zahlen	支払う	zahlen	V	V;NFIN
支払い	bezahlen	支払う	bezahlen	V	V;NFIN
支払い	zahlungen	支払う	zahlang	V	V;NFIN
支払い	zahlungen	支払う	zahlang	V	V;NFIN
フラワー	blüte	フラワー	blüt	N	N;NOM;FEM;SG
くじ	lotterien	くじ	lotterun	N	N;NOM;PL
賭け	wetten	賭ける	wetten	V	V;NFIN
賭け	wetten	賭ける	wetten	V	V;NFIN
モジュール	baugruppen	モジュール	baugruppen	N	N;PL
眼鏡	brillen	眼鏡	brillen	N	N
ホスト	wirte	ホスト	wird	N	N;NOM;MASC;PL
タービン	turbinen	タービン	turbin	N	N;NOM;PL
タービン	turbinen	タービン	turbin	N	N;NOM;PL
タービン	gasturbinen	タービン	gasturbin	N	N;NOM;FEM;PL
策定	formulieren	策定	formulieren	V	V;NFIN
グローブ	welt	グローブ	welt	N	N;NOM;FEM;SG
グローブ	handschuhe	グローブ	handschuhe	N	N;NOM;FEM;SG
学歴	ausbildung	学歴	ausbildung	N	N;FEM;SG
学歴	erziehung	学歴	erziehung	N	N;NOM;FEM;SG
電報	telegramm	電報	telegramm	N	N;NOM;NEUT;SG
識別	identifizieren	識別	identifizieren	V	V;NFIN
識別	ermitteln	識別	ermitteln	V	V;NFIN
識別	identifizieren	識別	identifizieren	V	V;NFIN
識別	identifiziert	識別	identifizieren	V	V;V.PTCP
識別	kennzeichnet	識別	kennzeichnen	V	V;IND;SG;3;PRS;FIN
幼児	kind	幼児	kind	N	N;NOM;NEUT;SG
微妙	raffiniert	微妙	raffinieren	ADJ	ADJ;V.PTCP
微妙	subtile	微妙	subtil	ADJ	ADJ;NOM;FEM;PL
生地	stoffe	生地	stoffen	N	N;NOM;PL
心配	besorgnis	心配	besorgnis		
心配	sorge	心配	sorgen		
書類	dokument	書類	dokument	N	N;NOM;NEUT;SG
書類	dokumente	書類	dokument	N	N;NOM;SG
書類	urkunden	書類	urkinden	N	N;PL
書類	dokumente	書類	dokument	N	N;NOM;SG
書類	papiere	書類	papieren	N	N;NOM;PL
降下	abstieg	降下	absteigen	V	V;IND;SG;3;PST;FIN
豪華	wunderschön	豪華	wunderschön	ADJ	ADJ
豪華	herrlich	豪華	herrlich	ADJ	ADJ
豪華	schöne	豪華	schön	ADJ	ADJ;NOM;FEM;PL
辞退	ablehnen	辞退	ablehnen	V	V;NFIN
辞退	lehnte	辞退	lehnen	V	V;IND;SG;3;PST;FIN
辞退	zurückgegangen	辞退	zurückgehen	V	V;V.PTCP
辞退	abgelehnt	辞退	ablehnen	V	V;V.PTCP
パーセント	%	パーセント	%	N	N;NOM;NEUT;PL
職務	zölle	職務	zöllen	N	N;NOM
勾配	einfallen	勾配	einfallen	V	V;NFIN
救済	beheben	救済	beheben	V	V;NFIN
ハンドル	griffe	ハンドル	greifen	N	N;NOM
評判	ruf	評判	ruf	N	N;NOM;MASC;SG
フルート	flöte	フルート	flöt	N	N;NOM;FEM;PL
カウント	zählung	カウント	zählung	N	N;SG
カウント	zählung	カウント	zählung	N	N;SG
割り当て	zuweisungen	割り当てる	zuweisung	V	V;NFIN
割り当て	zuweisen	割り当てる	zuweisen	V	V;NFIN
割り当て	zuordnen	割り当てる	zuordnen	V	V;NFIN
割り当て	zuweisungen	割り当てる	zuweisung	V	V;NFIN
バブル	blase	バブル	blase	N	N;NOM;FEM;SG
考察	überlegungen	考察	überlegungen	V	V;NFIN
考察	betrachtungen	考察	betrachtung	V	V;NFIN
考察	erwägungen	考察	erwägungen	V	V;NFIN
明るい	leichter	明るい	leicht	ADJ	ADJ
明るい	leichte	明るい	leicht	ADJ	ADJ;NOM;FEM;PL
明るい	leicht	明るい	leicht	ADJ	ADJ
明るい	strahlend	明るい	strahlend	ADJ	ADJ
明るい	hell	明るい	hell	ADJ	ADJ
明るい	leuchtend	明るい	leuchtend	ADJ	ADJ
明るい	helle	明るい	hell	ADJ	ADJ;NOM;FEM;PL
埋葬	begraben	埋葬	begraben	V	V;V.PTCP
埋葬	beerdigen	埋葬	beerdigen	V	V;NFIN
埋葬	vergraben	埋葬	vergraben	V	V;V.PTCP
埋葬	vergraben	埋葬	vergraben	V	V;V.PTCP
埋葬	beerdigen	埋葬	beerdigen	V	V;NFIN
埋葬	begraben	埋葬	begraben	V	V;V.PTCP
埋葬	vergraben	埋葬	vergraben	V	V;V.PTCP
埋葬	begraben	埋葬	begraben	V	V;V.PTCP
埋葬	bestattet	埋葬	bestatten	V	V;V.PTCP
埋葬	beerdigt	埋葬	beerdigen	V	V;V.PTCP
埋葬	beerdigungen	埋葬	beerdigung	V	V;NFIN
トレイン	bahnhof	トレイン	bahnhof	N	N;NOM;MASC;SG
トレイン	zug	トレイン	zug	N	N;SG
本質	wesen	本質	wesen	N	N;NOM;NEUT;SG
芸術家	künstlerinnen	芸術家	künstlerinnen	N	N;NOM;PL
芸術家	künstlerinnen	芸術家	künstlerinnen	N	N;NOM;PL
セレクション	auswahl	セレクション	auswahl	N	N;NOM;SG
北斗	hokuto	北斗	hokuto		
ノミネート	nominierungen	ノミネート	nominierung	N	N;NOM;FEM;PL
ノミネート	ernennungen	ノミネート	ernennungen	N	N;NOM;FEM;PL
ノミネート	benennungen	ノミネート	benennungen	N	N;NOM;FEM;PL
ノミネート	nominierung	ノミネート	nominierung	N	N;NOM;FEM;SG
コック	schwänze	コック	schwänzen	N	N;NOM;PL
コック	schwanz	コック	schwanzen	N	N
ストック	lagerbestände	ストック	lagerbestände	N	N;NOM;MASC;PL
声明	statement	声明	statement	N	N;SG
声明	erklärung	声明	erklärung	N	N;NOM;FEM;SG
貧困	armutsbekämpfung	貧困	armutsbekämpfung	N	N;NOM;FEM;SG
ワゴン	güterwagen	ワゴン	güterwagen	N	N;NOM;PL
把握	begreifen	把握	begreifen	V	V;NFIN
把握	fassen	把握	fassen	V	V;NFIN
把握	greifen	把握	greifen	V	V;NFIN
付録	anlage	付録	anlage	N	N;NOM;FEM;SG
解雇	entlassungen	解雇	entlassingen	V	V;NFIN
廃棄	verzicht	廃棄	verzichen	V	V;IND;SG;3;FIN
違法	illegal	違法	illegal	ADJ	ADJ
違法	illegalen	違法	illegal	ADJ	ADJ;PL
違法	illegales	違法	illegal	ADJ	ADJ;NOM;NEUT;SG
違法	illegale	違法	illegal	ADJ	ADJ;NOM;FEM;PL
染色	färbung	染色	färbung	N	N;NOM;FEM;SG
農場	landgut	農場	landgut	N	N;NOM;NEUT;SG
強度	kräfte	強度	krafen	N	N
強度	festigkeit	強度	Festigkeit	N	N;NOM;FEM;SG
勇気	mut	勇気	mut	N	N
勇気	mut	勇気	mut	N	N
セキュリティ	sicherheit	セキュリティ	sicherheit	N	N;NOM;SG
債権	beanspruchung	債権	beanspruchung	N	N;NOM;FEM;SG
債権	anspruch	債権	anspruch	N	N
イエロー	gelbes	イエロー	gelb	N	N;NOM;NEUT;SG
イエロー	gelbe	イエロー	gelb	N	N;NOM;FEM;PL
フロア	etage	フロア	etag	N	N;NOM;SG
ドキュメント	dokumente	ドキュメント	dokument	N	N;NOM;SG
ドキュメント	dokument	ドキュメント	dokument	N	N;NOM;NEUT;SG
ドキュメント	dokumente	ドキュメント	dokument	N	N;NOM;SG
ドキュメント	urkunden	ドキュメント	urkinden	N	N;PL
ドキュメント	dokumente	ドキュメント	dokument	N	N;NOM;SG
ドキュメント	dokumentation	ドキュメント	dokumentation	N	N;NOM;FEM;SG
ドキュメント	dokumentationen	ドキュメント	dokumentationen	N	N;NOM;FEM;PL
講習	ausbildung	講習	ausbildung	N	N;FEM;SG
講習	schulungen	講習	schulung	N	N;NOM;FEM;PL
講習	schulung	講習	schulung	N	N;NOM;FEM;SG
講習	fortbildung	講習	fortbildung	N	N;NOM;FEM;SG
コンピューター	datenverarbeitung	コンピューター	datenverarbeitung	N	N;NOM;FEM;SG
マネー	geld	マネー	geld	N	N;NOM;NEUT;SG
ウォール	wand	ウォール	wand	N	N;NOM;FEM;SG
レート	zinssatz	レート	zinssatz	N	N;SG
貨幣	geld	貨幣	geld	N	N;NOM;NEUT;SG
当事	vertragsparteien	当事	vertragspartei	N	N;NOM;FEM;PL
当事	parteien	当事	partei	N	N;NOM;FEM;PL
イニング	innings	イニング	innings	N	N;NOM;SG
朗読	vortragen	朗読	vortragen	V	V;NFIN
朗読	verlesen	朗読	verlesen	V	V;V.PTCP
含める	einschließen	含める	einschließen	V	V;NFIN
含める	enthalten	含める	enthalten	V	V;NFIN
含める	beinhalten	含める	beinhalten	V	V;NFIN
含める	umfassen	含める	umfassen	V	V;NFIN
ハイブリッド	hybriden	ハイブリッド	hybriden	N	N;NOM;PL
ハイブリッド	hybriden	ハイブリッド	hybriden	N	N;NOM;PL
マウス	mäusen	マウス	mäusen	N	N;PL
マウス	mäuse	マウス	mäusen	N	N;NOM;FEM;PL
マウス	mäuse	マウス	mäusen	N	N;NOM;FEM;PL
失う	verlieren	失う	verlieren	V	V;NFIN
失う	verliert	失う	verlieren	V	V;IND;SG;3;PRS;FIN
ベンチ	bänke	ベンチ	bänken	N	N;NOM;PL
感じる	fühlen	感じる	fühlen	V	V;NFIN
感じる	fühle	感じる	fühlen	V	V;IND;SG;3;PRS;FIN
感じる	spüren	感じる	spüren	V	V;NFIN
脅威	bedrohung	脅威	bedrohung	N	N;FEM;SG
脅威	bedrohung	脅威	bedrohung	N	N;FEM;SG
触媒	katalysatoren	触媒	katalysatoren	N	N;NOM;PL
残存	retten	残存	retten	V	V;NFIN
シャツ	hemden	シャツ	hemden	N	N;NOM;PL
シャツ	shirt	シャツ	shirt	N	N;NOM;SG
シャツ	hemd	シャツ	hemd	N	N;NOM;SG
シャツ	trikots	シャツ	trikots	N	N;NOM;PL
シャツ	hemden	シャツ	hemden	N	N;NOM;PL
結婚式	hochzeit	結婚式	hochzeit	N	N;NOM;FEM;SG
結婚式	trauung	結婚式	trauung	N	N;NOM;FEM;SG
香り	geruch	香り	geruch	N	N
香り	duft	香り	duft	N	N;SG
香り	duft	香り	duft	N	N;SG
シールド	abschirmung	シールド	abschirmung	N	N;NOM;FEM;SG
不在	fehlen	不在	fehlen	V	V;NFIN
オブジェクト	objekte	オブジェクト	objeken	N	N;NOM;NEUT;PL
オブジェクト	objekte	オブジェクト	objeken	N	N;NOM;NEUT;PL
オブジェクト	gegenstände	オブジェクト	gegenständ	N	N;NOM;FEM;PL
代理店	agenturen	代理店	agenturen	N	N;NOM;PL
代理店	vertretungen	代理店	vertretungen	N	N;NOM;FEM;PL
オイル	öle	オイル	öle	N	N;NOM;MASC;PL
トライアル	verhandlung	トライアル	verhandlung	N	N
トライアル	versuche	トライアル	versuchen	N	N;NOM;SG
トライアル	prozesse	トライアル	prozeß	N	N;PL
リサーチ	forschungen	リサーチ	forschungen	V	V;NFIN
リサーチ	recherchen	リサーチ	recherch	V	V;NFIN
取り扱い	handhaben	取り扱い	handhaben	V	V;NFIN
矛盾	widersprüchen	矛盾	widersprüchen	V	V;NFIN
切断	trennen	切断	trennen	V	V;NFIN
切断	abtrennen	切断	abtrennen	V	V;NFIN
切断	abschalten	切断	abschalten	V	V;NFIN
宝石	juwel	宝石	juwel	N	N;NOM;SG
座標	koordinierung	座標	koordinierung	N	N;NOM;FEM;SG
座標	koordination	座標	koordination	N	N;NOM;FEM;SG
複製	nachbildung	複製	nachbildung	V	V;SG
複製	duplizieren	複製	duplizieren	V	V;NFIN
レーン	spur	レーン	spur	N	N;NOM;FEM;SG
写本	manuskripte	写本	manuskript	N	N;NOM;FEM;PL
写本	handschriften	写本	handschreifen	N	N
写本	manuskripte	写本	manuskript	N	N;NOM;FEM;PL
写本	manuskript	写本	manuskript	N	N;NOM;NEUT;SG
紀元	epoche	紀元	epoch	N	N;SG
取り組み	anstrengungen	取り組む	anstrengung	V	V;NFIN
取り組み	bemühungen	取り組む	bemühungen	V	V;NFIN
乗る	reiten	乗る	reiten	V	V;NFIN
乗る	fahrt	乗る	fahren	V	V;SG;FIN
優しい	sanfte	優しい	sanft	ADJ	ADJ
優しい	behutsam	優しい	behutsam	ADJ	ADJ
優しい	zärtlich	優しい	zärtlich	ADJ	ADJ
優しい	sanft	優しい	sanfen	ADJ	ADJ
優しい	sanften	優しい	sanft	ADJ	ADJ
赤字	defizit	赤字	defizit	N	N;NOM;NEUT;SG
語源	herkunft	語源	herkunft	N	N;NOM;FEM;SG
語源	etymologie	語源	etymologie	N	N;NOM;FEM;SG
阻害	behindern	阻害	behindern	V	V;NFIN
帽子	hut	帽子	hun	N	N;SG
帽子	hüte	帽子	hüt	N	N;NOM;PL
帽子	mützen	帽子	mützen	N	N;NOM;FEM;PL
帽子	hut	帽子	hun	N	N;SG
帽子	kappe	帽子	kappen	N	N;SG
帽子	hüte	帽子	hüt	N	N;NOM;PL
帽子	mütze	帽子	mützen	N	N;NOM;SG
批評	kritisiert	批評	kritisieren	V	V;V.PTCP
批評	kritisieren	批評	kritisieren	V	V;NFIN
批評	kritisieren	批評	kritisieren	V	V;NFIN
洞窟	höhlen	洞窟	höhlen	N	N;NOM;PL
洞窟	höhlen	洞窟	höhlen	N	N;NOM;PL
精度	genauigkeit	精度	genauigkeit	N	N;NOM;FEM;SG
精度	genauigkeit	精度	genauigkeit	N	N;NOM;FEM;SG
精度	korrektheit	精度	korrektheit	N	N;NOM;FEM;SG
裁判官	richtern	裁判官	richtern	N	N;PL
チーム	kameraden	チーム	kamerad	N	N;NOM;PL
参考	bibliographie	参考	bibliographie	N	N;NOM;FEM;SG
錬金術	alchemie	錬金術	alchemie	N	N;NOM;NEUT;SG
忠実	treue	忠実	treu	ADJ	ADJ;NOM
忠実	gläubige	忠実	gläubig	ADJ	ADJ;NOM;FEM;PL
忠実	treu	忠実	treu	ADJ	ADJ
忠実	gläubigen	忠実	gläubig	ADJ	ADJ
忠実	treuen	忠実	treuen	ADJ	ADJ
制約	einschränkungen	制約	einschränkungen	V	V
制約	beschränkungen	制約	beschränken	V	V;NFIN
制約	zwang	制約	zwingen	V	V;SG;FIN
制約	einschränkungen	制約	einschränkungen	V	V
ビタミン	vitamine	ビタミン	vitamine	N	N;NOM;SG
ビタミン	vitamine	ビタミン	vitamine	N	N;NOM;SG
公布	verkündet	公布	verkünden	V	V;V.PTCP
最適	optimal	最適	optimal	ADJ	ADJ
最適	optimalen	最適	optimal	ADJ	ADJ;PL
最適	optimales	最適	optimal	ADJ	ADJ;NOM;NEUT;SG
最適	optimale	最適	optimal	ADJ	ADJ;NOM;FEM;PL
助言	beraten	助言	beraten	V	V;V.PTCP
索引	indizes	索引	indizes	N	N;NOM
タイミング	timing	タイミング	timing	N	N;NOM;SG
速報	zerbrechen	速報	zerbrechen	V	V;NFIN
速報	einbruch	速報	einbruchen	V	V;IND;SG;3;FIN
速報	brechen	速報	brechen	V	V;NFIN
速報	durchbrechen	速報	durchbrechen	V	V;NFIN
葬儀	beerdigung	葬儀	beerdigung	N	N;NOM;FEM;SG
葬儀	begräbnis	葬儀	begräbnis	N	N;NOM;NEUT;SG
見事	überwältigend	見事	überwältigend	ADJ	ADJ
見事	atemberaubende	見事	atemberaubend	ADJ	ADJ;NOM;FEM;PL
見事	umwerfend	見事	umwerfend	ADJ	ADJ
見事	atemberaubend	見事	atemberaubend	ADJ	ADJ
ターゲット	ziel	ターゲット	ziel	N	N;NOM;NEUT;SG
ターゲット	ziele	ターゲット	ziel	N	N;NOM;NEUT;PL
楽園	paradies	楽園	paradies	N	N;NOM;NEUT;SG
パイプ	leitungen	パイプ	leitung	N	N;NOM;FEM;PL
パイプ	rohrleitungen	パイプ	rohrleitung	N	N;NOM;FEM;PL
クラッシュ	unfall	クラッシュ	unfall	N	N
クラッシュ	absturz	クラッシュ	absturz	N	N
クラッシュ	absturz	クラッシュ	absturz	N	N
クラッシュ	abstürze	クラッシュ	abstürz	N	N
停車	haltestellen	停車	haltestellen	N	N;NOM;FEM;PL
写像	kartierung	写像	kartierung	N	N;NOM;FEM;SG
引き分け	binden	引き分け	binden	V	V;NFIN
引き分け	zeichnen	引き分け	zeichnen	V	V;NFIN
引き分け	ziehen	引き分け	ziehen	V	V;NFIN
祈り	betet	祈り	beten	V	V;IND;SG;3;PRS;FIN
祈り	beten	祈り	beten	V	V;NFIN
祈り	gebetet	祈り	beten	V	V;V.PTCP
祈り	gebetet	祈り	beten	V	V;V.PTCP
祈り	gebeten	祈り	bitten	V	V;V.PTCP
祈り	gebetet	祈り	beten	V	V;V.PTCP
祈り	beten	祈り	beten	V	V;NFIN
祈り	beten	祈り	beten	V	V;NFIN
祈り	gebetet	祈り	beten	V	V;V.PTCP
好み	vorlieben	好む	vorleiben	V	V;NFIN
好み	präferenzen	好む	präferenzen	V	V;NFIN
好み	favoriten	好む	favorit	V	V;NFIN
十五	fünfzehn	十五	fünfzehn	NUM	NUM
ガソリン	tankstellen	ガソリン	tankstellen	N	N;NOM;PL
マスターズ	meister	マスターズ	meist	N	N;NOM;MASC;SG
勧告	gutachten	勧告	gutacht	V	V;NFIN
勧告	beratenden	勧告	beratend	V	V;PL;FIN
読書	lesen	読書	lesen	V	V;NFIN
読書	lese	読書	lese	V	V;IND;SG;3;PRS;FIN
いじめ	schikaniert	いじめ	schikanieren	V	V;V.PTCP
いじめ	gemobbt	いじめ	mobben	V	V;V.PTCP
テクノロジー	technik	テクノロジー	technik	N	N;SG
延期	vertagen	延期	vertagen	V	V;NFIN
延期	verschieben	延期	verscheiben	V	V;NFIN
延期	aufschieben	延期	aufschieben	V	V;NFIN
延期	aufgeschoben	延期	aufschieben	V	V;V.PTCP
延期	vertagt	延期	vertagen	V	V;V.PTCP
延期	verschoben	延期	verschieben	V	V;V.PTCP
延期	zurückgestellt	延期	zurückstellen	V	V;V.PTCP
医者	arzt	医者	arzen	N	N;SG
医者	ärzte	医者	ärzen	N	N;NOM;PL
医者	arzt	医者	arzen	N	N;SG
医者	doktor	医者	doktor	N	N;SG
医者	ärztin	医者	ärztin	N	N;SG
木材	wald	木材	wald	N	N;NOM;MASC;SG
木材	holz	木材	holz	N	N;NOM;NEUT;SG
木材	holz	木材	holz	N	N;NOM;NEUT;SG
家屋	häuser	家屋	haus	N	N;NOM;NEUT;PL
家屋	haus	家屋	haus	N	N;NOM;NEUT;SG
ちょうど	gerade	ちょうど	gerade	ADV	ADV
ちょうど	eben	ちょうど	eben	ADV	ADV
ちょうど	nur	ちょうど	nur	ADV	ADV
ちょうど	einfach	ちょうど	einfach	ADV	ADV
ストローク	schläge	ストローク	schläg	N	N;NOM;FEM;PL
アプローチ	vorgehensweisen	アプローチ	vorgehensweisen	V	V;NFIN
アプローチ	vorgehen	アプローチ	vorgehen	V	V;NFIN
農家	landgut	農家	landgut	N	N;NOM;NEUT;SG
バリエーション	variation	バリエーション	variation	N	N;SG
届け	ausliefern	届ける	ausliefern	V	V;NFIN
届け	liefern	届ける	liefern	V	V;NFIN
補強	verstärken	補強	verstärken	V	V;NFIN
加算	hinzufügen	加算	hinfügen	V	V;NFIN
加算	addieren	加算	addieren	V	V;NFIN
加算	fügen	加算	fügen	V	V;NFIN
加算	füge	加算	fügen	V	V;IND;SG;3;PRS;FIN
通知	benachrichtigungen	通知	benachrichtigung	V	V
通知	mitteilungen	通知	mitteilung	V	V;NFIN
通知	benachrichtigungen	通知	benachrichtigung	V	V
通知	meldungen	通知	meldung	V	V;NFIN
通知	anmeldungen	通知	anmeldungen	V	V
通知	benachrichtigen	通知	benachrichtigen	V	V;NFIN
通知	benachrichtigt	通知	benachrichtigen	V	V;V.PTCP
通知	bekanntmachungen	通知	bekanntmachung	V	V;NFIN
厩舎	ställe	厩舎	stallen	N	N;NOM
引く	subtrahieren	引く	subtrahieren	V	V;NFIN
引く	abziehen	引く	abziehen	V	V;NFIN
収益	einnahmen	収益	einnehmen	V	V;NFIN
収益	einnahmen	収益	einnehmen	V	V;NFIN
収益	einkommen	収益	einkommen	V	V;NFIN
収益	einnahmen	収益	einnehmen	V	V;NFIN
人質	geiselnahme	人質	geiselnahme	N	N;NOM;FEM;SG
人質	geiselnahme	人質	geiselnahme	N	N;NOM;FEM;SG
ロッド	stäbe	ロッド	staben	N	N;NOM
楽しむ	genießen	楽しむ	genießen	V	V;NFIN
楽しむ	genieße	楽しむ	genießen	V	V;IND;SG;2;PRS;FIN
楽しむ	geniessen	楽しむ	geniessen	V	V;NFIN
焦点	fokussierung	焦点	fokussierung	N	N;NOM;FEM;SG
歩く	spazieren	歩く	spazieren	V	V;NFIN
歩く	wanderungen	歩く	wanderung	V	V;NFIN
歩く	wandern	歩く	wandern	V	V;NFIN
歩く	gehen	歩く	gehen	V	V;NFIN
歩く	spazieren	歩く	spazieren	V	V;NFIN
絶望	verzweifelte	絶望	verzweifelt	V	V;IND;SG;3;PST;FIN
絶望	verzweifeln	絶望	verzweifeln	V	V;NFIN
ユニフォーム	uniformen	ユニフォーム	uniformen	N	N;NOM;PL
ユニフォーム	trikots	ユニフォーム	trikots	N	N;NOM;PL
ユニフォーム	uniform	ユニフォーム	uniform	N	N;NOM;SG
ユニフォーム	uniformen	ユニフォーム	uniformen	N	N;NOM;PL
ユニフォーム	uniform	ユニフォーム	uniform	N	N;NOM;SG
ファーム	landgut	ファーム	landgut	N	N;NOM;NEUT;SG
沿革	chronologie	沿革	chronologie	N	N;NOM;FEM;SG
呪い	fluchen	呪う	fluch	V	V;NFIN
呪い	verfluchen	呪う	verfluchen	V	V;NFIN
合う	passt	合う	passen	V	V;IND;SG;3;PRS;FIN
合う	paßt	合う	passen	V	V;IND;SG;3;PRS;FIN
合う	passen	合う	passen	V	V;NFIN
野党	widerspruch	野党	widerspruchen	N	N
野党	einspruch	野党	einspruch	N	N
野党	opposition	野党	opposition	N	N;NOM;SG
野党	ablehnung	野党	ablehnung	N	N;NOM;FEM;SG
測量	vermessung	測量	vermessung	N	N;NOM;FEM;SG
デート	datum	デート	datum		
デート	dating	デート	dating		
気分	gefühl	気分	Gefühl	N	N;NOM;NEUT;SG
気分	stimmung	気分	stimmung	N	N
モニター	überwachung	モニター	überwachung	N	N;SG
適応	angepaßt	適応	anpapen	V	V;V.PTCP
適応	adaptiert	適応	adaptieren	V	V;V.PTCP
適応	angepasst	適応	anpassen	V	V;V.PTCP
適応	anpassen	適応	anpassen	V	V;NFIN
適応	anzupassen	適応	anpassen	V	V;NFIN
