vorn	μπροστά	vorn	μπροστά	ADV	ADV
dominiert	κυριάρχησε	dominieren	κυριαρχώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
dominiert	κυριαρχούν	dominieren	κυριαρχώ	V;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;ACT
dominiert	κυριαρχεί	dominieren	κυριαρχώ	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
geschafft	κατάφερε	schaffen	καταφέρνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
geschafft	φτιαγμένο	schaffen	φτιαγμένος	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
geschafft	φτιαγμένη	schaffen	φτιαγμένος	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
geschafft	έκανε	schaffen	κάνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
geschafft	κάνει	schaffen	κάνω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
geschafft	έγινε	schaffen	γίνομαι	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
geschafft	εγινε	schaffen	εγίνομαι	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
geschafft	πέτυχε	schaffen	πετυχαίνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
jubiläum	ιωβηλαίο	jubiläum	ιωβηλαίος	N;NOM;NEUT;SG	N;NOM;NEUT;SG
schriftlich	γραπτές	schriftlich	γραπτός	ADJ	ADJ;NOM;FEM;PL
verfolgte	στοιχειωμένο	verfolgen	στοιχειώνω	V;IND;SG;3;PST;FIN	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
angewandt	εφαρμόστηκε	anwenden	εφαρμόζω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
angewandt	εφαρμόζεται	anwenden	εφαρμόζω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
zehnten	δέκατη	zehnt	δέκατος	ADJ	ADJ;NOM;FEM;SG
vorgaben	προκαθορισμένα	vorgeben	προκαθορίζω	V;NFIN	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
indirekt	έμμεσο	indirekt	έμμεσος	ADJ	ADJ;NOM;NEUT;SG
bestätigung	επιβεβαίωση	Bestätigung	επιβεβαίωση	N;NOM;FEM;SG	N;NOM;FEM;SG
bestätigung	επιβεβαίωση	Bestätigung	επιβεβαίωση	N;NOM;FEM;SG	N;NOM;FEM;SG
wiederherstellen	αποκαταστήσει	wiederherstellen	αποκαθιστώ	V;NFIN	V;PFV;IND;3;NFIN;ACT
wiederherstellen	ανακτήσει	wiederherstellen	ανακτώ	V;NFIN	V;PFV;IND;SG;3;FIN;ACT
beseitigt	λυθεί	beseitigen	λύνω	V;V.PTCP	V;PFV;NFIN;PASS
beseitigt	λύθηκε	beseitigen	λύνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
beseitigt	εξαλειφθεί	beseitigen	εξαλείπω	V;V.PTCP	V;PFV;NFIN;PASS
beseitigt	καταργείται	beseitigen	καταργώ	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
beseitigt	καταργήθηκε	beseitigen	καταργώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
beseitigt	καταργηθεί	beseitigen	καταργώ	V;V.PTCP	V;PFV;NFIN;PASS
aufschwung	αναβίωση	aufschwang	αναβίωση	N	N;ACC;FEM;SG
verteidigte	υπερασπίστηκε	verteidigen	υπερασπίζω	V;IND;SG;3;PST;FIN	V;PFV;IND;SG;3;PST;FIN;PASS
empfehlung	σύσταση	empfehlung	σύσταση	N;NOM;FEM;SG	N;NOM;FEM;SG
bedrohung	απειλή	bedrohung	απειλή	N;FEM;SG	N;ACC;FEM;SG
einweihung	αφοσίωση	einweihung	αφοσίωση	N	N;ACC;FEM;SG
einweihung	αφιέρωση	einweihung	αφιέρωση	N	N;ACC;FEM;SG
einweihung	εγκαίνια	einweihung	εγκαίνιος	N	N;NOM;NEUT;PL
vollendet	ολοκληρώνει	vollenden	ολοκληρώνω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
sozialer	κοινωνικές	sozial	κοινωνικός	ADJ	ADJ;NOM;FEM;PL
sozialer	κοινωνικό	sozial	κοινωνικός	ADJ	ADJ;NOM;NEUT;SG
sozialer	κοινωνικη	sozial	κοινωνικός	ADJ	ADJ;NOM;FEM;SG
sozialer	κοινωνική	sozial	κοινωνικός	ADJ	ADJ;NOM;FEM;SG
betreute	επέβλεψε	betreuen	επιβάλλω	V;IND;SG;3;FIN	V;PFV;IND;SG;3;PST;FIN;ACT
besiegt	κατέκτησε	besiegen	κατακτώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
besiegt	χτυπημένο	besiegen	χτυπημένος	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
besiegt	χτυπημένος	besiegen	χτυπημένος	V;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
besiegt	νικηθεί	besiegen	νικώ	V;V.PTCP	V;PFV;NFIN;PASS
besiegt	ηττήθηκε	besiegen	ηττώμαι	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
besiegt	νίκησε	besiegen	νικώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
bindung	συνδετικό	bindung	συνδετικός	N;NOM;FEM;SG	N;NOM;NEUT;SG
bindung	δέσιμο	bindung	δέσιμο	N;NOM;FEM;SG	N;NOM;NEUT;SG
bindung	δεσμός	bindung	δεσμός	N;NOM;FEM;SG	N;NOM;MASC;SG
bindung	δεσμός	bindung	δεσμός	N;NOM;FEM;SG	N;NOM;MASC;SG
entwürfe	σκίτσα	entwürfen	σκίτσα	N;NOM;MASC;PL	N;NOM;NEUT;PL
entwürfe	σχέδια	entwürfen	σχέδιο	N;NOM;MASC;PL	N;NOM;NEUT;PL
entwürfe	προσχέδια	entwürfen	προσχέδιο	N;NOM;MASC;PL	N;NOM;NEUT;PL
entwürfe	σχεδιαγράμματα	entwürfen	σχεδιάγραμμα	N;NOM;MASC;PL	N;NOM;NEUT;PL
protest	διαμαρτυρία	protest	διαμαρτυρία	N	N;NOM;FEM;SG
protest	διαδήλωση	protest	διαδήλωση	N	N;ACC;FEM;SG
protest	διαδηλώσεις	protest	διαδήλωση	N	N;NOM;FEM;PL
protest	διαμαρτυρίες	protest	διαμαρτυρία	N	N;NOM;FEM;PL
organisierten	οργανωμένα	organisieren	οργανωμένος	V;IND;PL;3;PST;FIN	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
organisierten	οργανωμένες	organisieren	οργανωμένος	V;IND;PL;3;PST;FIN	V;PFV;NOM;FEM;PL;V.PTCP;PASS
organisierten	οργανωμένα	organisieren	οργανωμένος	V;IND;PL;3;PST;FIN	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
organisierten	οργανωμένοι	organisieren	οργανωμένος	V;IND;PL;3;PST;FIN	V;PFV;NOM;MASC;PL;V.PTCP;PASS
färbung	χρώση	färbung	χρώση	N;NOM;FEM;SG	N;NOM;FEM;SG
ausstrahlung	χάρισμα	ausstrahlung	χάρισμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
indischer	ινδικό	indisch	ινδικός	ADJ	ADJ;NOM;NEUT;SG
indischer	ινδός	indisch	ινδός	ADJ	ADJ;NOM;MASC;SG
indischer	ινδική	indisch	ινδικός	ADJ	ADJ;NOM;FEM;SG
genehmigt	επιτρεπόμενη	hehmigen	επιτρεπόμενος	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
genehmigt	εγκρίνει	hehmigen	εγκρίνω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
genehmigt	ενέκρινε	hehmigen	εγκρίνω	V;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
genehmigt	εγκρίνεται	hehmigen	εγκρίνω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
genehmigt	εγκεκριμένο	hehmigen	εγκεκριμένος	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
genehmigt	εγκρίθηκε	hehmigen	εγκρίνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
genehmigt	εξουσιοδοτημένος	hehmigen	εξουσιοδοτημένος	V;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
korrigieren	φτιάξε	korrigieren	φτιάχνω	V;NFIN	V;PFV;IND;SG;1;PST;FIN;ACT
korrigieren	φτιάξω	korrigieren	φτιάχω	V;NFIN	V;PFV;IND;SG;1;FIN;ACT
erfüllung	συμμόρφωσης	Erfüllung	συμμόρφωση	N;SG	N;GEN;FEM;SG
erfüllung	συμμόρφωση	Erfüllung	συμμόρφωση	N;SG	N;ACC;FEM;SG
erfüllung	πλήρωση	Erfüllung	πλήρωση	N;SG	N;ACC;FEM;SG
erfüllung	εκπλήρωση	Erfüllung	εκπλήρωση	N;SG	N;ACC;FEM;SG
erfüllung	εκπλήρωση	Erfüllung	εκπλήρωση	N;SG	N;ACC;FEM;SG
einheitlich	ενιαία	einheitlich	ενιαίος	ADJ	ADJ;NOM;FEM;SG
einheitlich	ομοιόμορφη	einheitlich	ομοιόμορφος	ADJ	ADJ;NOM;FEM;SG
ehrungen	διαγωνιζόμενοι	ehringen	διαγωνιζόμενος	V;NFIN	V;PFV;NOM;MASC;PL;V.PTCP;PASS
ehrungen	τιμά	ehringen	τιμά	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
auftauchen	αναδύεται	auftauchen	αναδύω	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
einbau	ενσωμάτωση	einbau	ενσωμάτωση	N;SG	N;ACC;FEM;SG
einbau	τοποθέτηση	einbau	τοποθέτηση	N;SG	N;ACC;FEM;SG
einbau	στερέωσης	einbau	στέρεωση	N;SG	N;GEN;FEM;SG
einbau	εγκατάσταση	einbau	εγκατάσταση	N;SG	N;NOM;FEM;SG
breitengrad	παράλληλη	breitengrad	παράλληλος	ADJ	ADJ;NOM;FEM;SG
breitengrad	παράλληλο	breitengrad	παράλληλος	ADJ	ADJ;NOM;NEUT;SG
breitengrad	παράλληλες	breitengrad	παράλληλος	ADJ	ADJ;NOM;FEM;PL
verpflichtete	κατατάχθηκε	verpflichten	κατατάσσω	V;IND;SG;3;PST;FIN	V;PFV;IND;SG;3;PST;FIN;PASS
sitzung	συνεδρία	sitzung	συνεδρία	N;SG	N;NOM;FEM;SG
sitzung	συνάντηση	sitzung	συνάντηση	N;SG	N;ACC;FEM;SG
sitzung	σύσκεψη	sitzung	σύσκεψη	N;SG	N;ACC;FEM;SG
sitzung	συνεδρίαση	sitzung	συνεδρίαση	N;SG	N;NOM;FEM;SG
sitzung	καθιστός	sitzung	καθιστός	N;SG	N;NOM;MASC;SG
wohin	όπου	wohin	όπου	ADV	ADV
wohin	πού	wohin	πού	ADV	ADV
relevanter	σχετικές	relevant	σχετικός	ADJ	ADJ;NOM;FEM;PL
relevanter	σχετική	relevant	σχετικός	ADJ	ADJ;NOM;FEM;SG
relevanter	σχετικοί	relevant	σχετικός	ADJ	ADJ;NOM;MASC;PL
relevanter	σχετικό	relevant	σχετικός	ADJ	ADJ;NOM;NEUT;SG
teilnahmen	συμμετείχαν	teilnehmen	συμμετέχω	V;IND;PL;3;PST;FIN	V;IPFV;IND;PL;3;PST;FIN;ACT
teilnahmen	παρευρέθηκαν	teilnehmen	παρεύρομαι	V;IND;PL;3;PST;FIN	V;PFV;IND;PL;3;PST;FIN;PASS
lernt	μαθαίνει	lernen	μαθαίνω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
verträge	συμβόλαια	verträgen	συμβόλαια	N;NOM;PL	N;NOM;NEUT;PL
verträge	συμβάσεις	verträgen	σύμβαση	N;NOM;PL	N;NOM;FEM;PL
verträge	συνθήκες	verträgen	συνθήκη	N;NOM;PL	N;NOM;FEM;PL
perfekt	τέλειος	perfekt	τέλειος	ADJ	ADJ;NOM;MASC;SG
perfekt	τέλειο	perfekt	τέλειο	ADJ	ADJ;NOM;NEUT;SG
perfekt	τέλεια	perfekt	τέλεια	ADJ	ADJ;NOM;FEM;SG
kommunisten	κομμουνιστές	kommunist	κομμουνιστής	N;PL	N;NOM;MASC;PL
eingegangen	ελήφθη	eingehen	λαμβάνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
eingegangen	έλαβε	eingehen	λαμβάνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
definieren	καθορίζει	definieren	καθορίζω	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
definieren	ορίζει	definieren	ορίζω	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
definieren	καθορίζουν	definieren	καθορίζω	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
gotischen	γοτθικό	gotisch	γοτθικός	ADJ	ADJ;NOM;NEUT;SG
konto	λογαριασμός	konto	λογαριασμός	N;NOM;SG	N;NOM;MASC;SG
inhaftiert	φυλακισμένος	inhaftieren	φυλακισμένος	V;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
inhaftiert	συλλάβουν	inhaftieren	συλλαμβάνω	V;V.PTCP	V;PFV;IND;PL;3;FIN;ACT
inhaftiert	συνελήφθη	inhaftieren	συνελήφος	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
inhaftiert	συνελήφθησαν	inhaftieren	συλλαμβάνω	V;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
inhaftiert	συλλαμβάνεται	inhaftieren	συλλαμβάνω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
inhaftiert	κρατείται	inhaftieren	κρατώ	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
inhaftiert	φυλακίστηκε	inhaftieren	φυλακίζω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
inhaftiert	φυλακισμένος	inhaftieren	φυλακισμένος	V;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
inhaftiert	φυλακισμένη	inhaftieren	φυλακίζω	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
erlernte	έμαθε	erlernen	μαθαίνω	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PST;FIN;ACT
erlernte	μάθει	erlernen	μαθαίνω	V;IND;SG;3;PST;FIN	V;PFV;NFIN;ACT
präsentierte	παρουσίασε	präsentieren	παρουσιάζω	V;IND;SG;3;PST;FIN	V;PFV;IND;SG;3;PST;FIN;ACT
präsentierte	παρουσιάστηκε	präsentieren	παρουσιάζω	V;IND;SG;3;PST;FIN	V;PFV;IND;SG;3;PST;FIN;PASS
aktien	στοκ	akteinen	στοκ		
grammatik	γραμματική	grammatik	γραμματικός	ADJ	ADJ;NOM;FEM;SG
grammatik	γραμματικό	grammatik	γραμματικός	ADJ	ADJ;NOM;NEUT;SG
lustig	διασκεδαστικό	lustig	διασκεδαστικός	ADJ	ADJ;NOM;NEUT;SG
lustig	αστείος	lustig	αστείος	ADJ	ADJ;NOM;MASC;SG
charakteristisch	χαρακτηριστική	charakteristisch	χαρακτηριστικός	ADJ	ADJ;NOM;FEM;SG
umgestaltet	επανασχεδιασμένο	umgestalten	επανασχεδιάζω	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
ausgeschieden	απεκκρίνεται	ausgescheiden	απεκκρίνω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
bakterien	βακτήρια	bakterien	βακτήριο	N;NOM;PL	N;NOM;NEUT;PL
übersetzen	μεταφράσω	übersetzen	μεταφράζω	V;NFIN	V;PFV;IND;SG;1;FIN;ACT
hunderte	εκατοντάδες	hundern	εκατοντάδα	NUM	NUM;NOM;FEM;PL
trainiert	εκπαιδευτεί	trainieren	εκπαιδεύω	V;V.PTCP	V;PFV;NFIN;PASS
trainiert	εκπαιδευμένος	trainieren	εκπαιδευμένος	V;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
trainiert	εκπαιδευμένη	trainieren	εκπαιδεύω	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
trainiert	εκπαιδευμένο	trainieren	εκπαιδεύω	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
trainiert	εκπαιδευμένοι	trainieren	εκπαιδεύω	V;V.PTCP	V;PFV;NOM;MASC;PL;V.PTCP;PASS
angefangen	ξεκίνησα	anfangen	ξεκινώ	V;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
angefangen	άρχισε	anfangen	αρχίζω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
angefangen	ξεκίνησε	anfangen	ξεκινώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
angefangen	αρχίζοντας	anfangen	αρχίζω	V;V.PTCP	V;IPFV;V.CVB;ACT
angefangen	ξεκινώντας	anfangen	ξεκινώ	V;V.PTCP	V;IPFV;V.CVB;ACT
exzellent	εξαιρετικό	exzellent	εξαιρετικός	ADJ	ADJ;NOM;NEUT;SG
exzellent	εξαιρετική	exzellent	εξαιρετικός	ADJ	ADJ;NOM;FEM;SG
juristen	δικηγόροι	juristen	δικηγόρος	N;NOM;PL	N;NOM;MASC;PL
juristen	δικηγόροι	juristen	δικηγόρος	N;NOM;PL	N;NOM;MASC;PL
benötigen	απαιτούν	benötigen	απαιτώ	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
gespeichert	αποθηκευμένα	speichern	αποθηκεύω	V;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
gespeichert	αποθηκεύεται	speichern	αποθηκώ	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
gespeichert	αποθηκευμένο	speichern	αποθηκεύω	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
gespeichert	αποθηκεύονται	speichern	αποθηκεύω	V;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;PASS
gespeichert	αποθηκευμένα	speichern	αποθηκεύω	V;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
gespeichert	αποθηκεύτηκε	speichern	αποθηκώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
gespeichert	σώθηκε	speichern	σώνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
gespeichert	έσωσε	speichern	σώνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
gespeichert	αποθηκευμένες	speichern	αποθηκεύω	V;V.PTCP	V;PFV;NOM;FEM;PL;V.PTCP;PASS
gefasst	πιάστηκε	fassen	πιάνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
gefasst	έπιασε	fassen	πιάζω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
gefasst	αλιεύονται	fassen	αλιεύω	V;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;PASS
rechtfertigen	δικαιολογήσει	rechtfertigen	δικαιολογώ	V;NFIN	V;PFV;IND;SG;3;FIN;ACT
störung	δυσλειτουργία	störung	δυσλειτουργία	N;FEM;SG	N;NOM;FEM;SG
störung	παρέμβαση	störung	παρέμβαση	N;FEM;SG	N;ACC;FEM;SG
störung	παρεμβολή	störung	παρεμβολή	N;FEM;SG	N;NOM;FEM;SG
störung	αναταραχή	störung	αναταραχή	N;FEM;SG	N;NOM;FEM;SG
störung	διαταραχή	störung	διαταραχή	N;FEM;SG	N;NOM;FEM;SG
störung	διαταραχή	störung	διαταραχή	N;FEM;SG	N;NOM;FEM;SG
störung	αταξία	störung	αταξία	N;FEM;SG	N;NOM;FEM;SG
rekonstruktion	ανακατασκευή	rekonstruktion	ανακατασκευή	N;NOM;FEM;SG	N;NOM;FEM;SG
administratoren	διαχειριστές	administratoren	διαχειριστής	N;NOM;PL	N;NOM;MASC;PL
administratoren	διαχειριστές	administratoren	διαχειριστής	N;NOM;PL	N;NOM;MASC;PL
gelernt	έμαθε	lernen	μαθαίνω	V;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
gelernt	μάθει	lernen	μαθαίνω	V;V.PTCP	V;PFV;NFIN;ACT
installation	εγκατάσταση	installation	εγκατάσταση	N;SG	N;NOM;FEM;SG
installation	εγκατάσταση	installation	εγκατάσταση	N;SG	N;NOM;FEM;SG
schöner	όμορφη	schön	όμορφος	ADJ	ADJ;NOM;FEM;SG
schöner	ωραία	schön	ωραίος	ADJ	ADJ;NOM;FEM;SG
schöner	ωραίο	schön	ωραίος	ADJ	ADJ;NOM;NEUT;SG
speichern	σώσει	speichern	σώνω	V;NFIN	V;PFV;IND;SG;3;FIN;ACT
speichern	αποθηκεύστε	speichern	αποθηκώ	V;NFIN	V;PFV;IND;PL;2;PST;FIN;PASS
zurückkehren	επιστρέφοντας	zurückkehren	επιστρέφω	V;NFIN	V;IPFV;V.CVB;ACT
sprachlich	γλωσσική	sprachlich	γλωσσικός	ADJ	ADJ;NOM;FEM;SG
freundlich	φιλικοί	freundlich	φιλικός	ADJ	ADJ;NOM;MASC;PL
freundlich	φιλική	freundlich	φιλικός	ADJ	ADJ;NOM;FEM;SG
freundlich	φιλικός	freundlich	φιλικός	ADJ	ADJ;NOM;MASC;SG
freundlich	φιλικό	freundlich	φιλικός	ADJ	ADJ;NOM;NEUT;SG
vorschlagen	προτείνετε	vorschlagen	προτείνω	V;NFIN	V;IPFV;IND;PL;2;PRS;FIN;ACT
portugiesisch	πορτογαλική	portugiesisch	πορτογαλικός	ADJ	ADJ;NOM;FEM;SG
portugiesisch	πορτογαλικό	portugiesisch	πορτογαλικό	ADJ	ADJ;NOM;NEUT;SG
reduzieren	μειώνει	reduzieren	μειώνω	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
reduzieren	μειώσει	reduzieren	μειώνω	V;NFIN	V;PFV;IND;SG;3;FIN;ACT
filmmusik	βαθμολογία	filmmusik	βαθμολογία	N	N;ACC;FEM;SG
verknüpft	συνδεδεμένη	verknüpfen	συνδέδω	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
wände	τοίχους	wanden	τοίχος	N;NOM;PL	N;NOM;MASC;PL
wände	τείχη	wanden	τείχος	N;NOM;PL	N;NOM;NEUT;PL
wände	τοίχοι	wanden	τοίχος	N;NOM;PL	N;NOM;MASC;PL
begleitung	συνοδός	begleitung	συνοδός	N;NOM;FEM;SG	N;NOM;MASC;SG
abwehr	άμυνα	abwehr	άμυνα	N;SG	N;NOM;FEM;SG
abwehr	υπεράσπιση	abwehr	υπεράσπιση	N;SG	N;ACC;FEM;SG
abwehr	άμυνας	abwehr	άμυνα	N;SG	N;GEN;FEM;SG
abwehr	άμυνα	abwehr	άμυνα	N;SG	N;NOM;FEM;SG
abwehr	υπεράσπιση	abwehr	υπεράσπιση	N;SG	N;ACC;FEM;SG
konkurrenten	αντίπαλοι	konkurrent	αντίπαλος	ADJ	ADJ;NOM;MASC;PL
wiederholte	επαναλαμβανόμενη	wiederholt	επαναλαμβανόμενος	V;IND;SG;3;PST;FIN	V;PFV;NOM;FEM;SG;V.PTCP;PASS
wiederholte	επαναλαμβανόμενο	wiederholt	επαναλαμβανόμενος	V;IND;SG;3;PST;FIN	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
wiederholte	επαναλαμβανόμενη	wiederholt	επαναλαμβανόμενος	V;IND;SG;3;PST;FIN	V;PFV;NOM;FEM;SG;V.PTCP;PASS
landstraße	αυτοκινητόδρομος	landstraße	αυτοκινητόδρομος	N;NOM;FEM;SG	N;NOM;MASC;SG
landstraße	λεωφόρος	landstraße	λεωφόρος	N;NOM;FEM;SG	N;NOM;FEM;SG
landstraße	αυτοκινητόδρομο	landstraße	αυτοκινητόδρομος	N;NOM;FEM;SG	N;NOM;MASC;SG
denkt	σκέφτεται	denken	σκέφτομαι	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
denkt	νομίζει	denken	νομίζω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
kämpfer	μαχητές	kämpfer	μαχητός	ADJ	ADJ;NOM;MASC;PL
kämpfer	μαχητές	kämpfer	μαχητός	ADJ	ADJ;NOM;MASC;PL
kämpfer	μαχητές	kämpfer	μαχητός	ADJ	ADJ;NOM;MASC;PL
kämpfer	μαχητικό	kämpfer	μαχητικός	ADJ	ADJ;NOM;NEUT;SG
kämpfer	μαχητής	kämpfer	μαχητής	ADJ	ADJ;NOM;MASC;SG
rosen	τριαντάφυλλα	rosen	τριαντάφυλλα	N;NOM;PL	N;NOM;NEUT;PL
rosen	ρόζεν	rosen	ρόζεν	N;NOM;PL	N
beigetragen	συνέβαλε	beitragen	συμβάλλω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
selbständig	ανεξάρτητοι	selbständig	ανεξάρτητος	ADJ	ADJ;NOM;MASC;PL
selbständig	ανεξάρτητο	selbständig	ανεξάρτητος	ADJ	ADJ;NOM;NEUT;SG
selbständig	ανεξάρτητος	selbständig	ανεξάρτητος	ADJ	ADJ;NOM;MASC;SG
selbständig	ανεξάρτητη	selbständig	ανεξάρτητος	ADJ	ADJ;NOM;FEM;SG
selbständig	ανεξάρτητες	selbständig	ανεξάρτητος	ADJ	ADJ;NOM;FEM;PL
meisterin	κυρά	meisterin	κυρώ	N;NOM;FEM;SG	N;NOM;FEM;SG
jüngsten	πρόσφατες	jung	πρόσφατα	ADJ;PL	ADJ;NOM;FEM;PL
nase	μύτη	nase	μύτος	N;SG	N;NOM;FEM;SG
fresken	τοιχογραφίες	fresken	τοιχογραφία	N;NOM;PL	N;NOM;FEM;PL
gedeckt	καλύπτεται	decken	καλύπτω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
gedeckt	καλύπτονται	decken	καλύπτω	V;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;PASS
gedeckt	καλυμμένη	decken	καλύμμενος	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
achtung	προσοχη	achtung	προσόχος		
betriebssystem	λειτουργικό	betriebssystem	λειτουργικός	ADJ	ADJ;NOM;NEUT;SG
sauer	οργισμένος	sauer	οργισμένος	ADJ	ADJ;NOM;MASC;SG
entfernte	αφαιρέθηκε	entfernen	αφαιρώ	V;IND;SG;3;PST;FIN	V;PFV;IND;SG;3;PST;FIN;PASS
entfernte	αφαιρεθεί	entfernen	αφαιρώ	V;IND;SG;3;PST;FIN	V;PFV;NFIN;PASS
entfernte	απομακρυσμένο	entfernen	απομακρύσμενος	V;IND;SG;3;PST;FIN	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
entfernte	απομακρυσμένη	entfernen	απομακρύω	V;IND;SG;3;PST;FIN	V;PFV;NOM;FEM;SG;V.PTCP;PASS
betreten	εισάγετε	betreten	εισάγω	V;NFIN	V;IPFV;IND;PL;2;PRS;FIN;ACT
südöstlichen	νοτιοανατολική	südöstlich	νοτιοανατολικός	ADJ	ADJ;NOM;FEM;SG
plural	πληθυντικός	plural	πληθυντικός	ADJ	ADJ;NOM;MASC;SG
sportlichen	αθλητικός	sportlich	αθλητικός	ADJ	ADJ;NOM;MASC;SG
sportlichen	αθλητική	sportlich	αθλητικός	ADJ	ADJ;NOM;FEM;SG
sportlichen	αθλητικό	sportlich	αθλητικό	ADJ	ADJ;NOM;NEUT;SG
sportlichen	αθλητικές	sportlich	αθλητικός	ADJ	ADJ;NOM;FEM;PL
