emosi	emozione	emosi	emozione	N;SG	N;FEM;SG
kas	cash	kas	cash	N;SG	N
teknisi	ingegnere	teknisi	ingegnere	N;SG	N;MASC;SG
indikator	indicatore	indikator	indicatore	N;SG	N;MASC;SG
helium	elio	helium	elio	N	N;MASC;SG
kemarahan	rabbia	kemarahan	rabbia	N;SG	N;FEM;SG
kemarahan	furia	kemarahan	furia	N;SG	N;FEM;SG
kemarahan	fury	kemarahan	fury	N;SG	N
kemarahan	furore	kemarahan	furore	N;SG	N;MASC;SG
kemarahan	indignazione	kemarahan	indignazione	N;SG	N;FEM;SG
kemarahan	sdegno	kemarahan	sdegno	N;SG	N;MASC;SG
kemarahan	oltraggio	kemarahan	oltraggio	N;SG	N;MASC;SG
kemarahan	rabbia	kemarahan	rabbia	N;SG	N;FEM;SG
notaris	notaio	notaris	notaio	N	N;MASC;SG
pembeli	compratore	penbeli	compratore	N;SG	N;MASC;SG
pembeli	acquirente	penbeli	acquirente	N;SG	N;MASC;SG
mengobati	trattare	menobati	trattare	V;SG;ACT	V;NFIN
sunting	edit	sunting	edit	N	N;MASC
sunting	modifica	sunting	modifica	N	N;FEM;SG
sunting	modifiche	sunting	modifica	N	N;FEM;PL
taat	obbediente	taat	obbediente	ADJ;SG	ADJ;SG
kuna	kuna	kuna	kuna	N	N;FEM;SG
kehamilan	gravidanza	kehamilan	gravidanza	N;SG	N;FEM;SG
balas	rispondi	balas	rispondere	V;SG;ACT	V;IND;SG;2;PRS;FIN
emisi	emissione	emisi	emissione	N;SG	N;FEM;SG
keberanian	coraggio	keberanian	coraggio	N;SG	N;MASC;SG
keberanian	audacia	keberanian	audacia	N;SG	N;FEM;SG
keberanian	coraggio	keberanian	coraggio	N;SG	N;MASC;SG
sekte	setta	sekte	setta	N	N;FEM;SG
sekte	cult	sekte	cult	N	N;MASC
sekte	culto	sekte	culto	N	N;MASC;SG
sekte	setta	sekte	setta	N	N;FEM;SG
melodi	melodia	melodi	melodia	N;SG	N;FEM;SG
melodi	melody	melodi	melody	N;SG	N
tangki	petroliera	tangki	petroliera	N;SG	N;FEM;SG
tangki	cisterna	tangki	cisterna	N;SG	N;FEM;SG
tangki	serbatoio	tangki	serbatoio	N;SG	N;MASC;SG
tangki	cisterna	tangki	cisterna	N;SG	N;FEM;SG
saingan	rivale	saingan	rivale	N;SG	N;SG
antologi	antologia	antologi	antologia	N	N;FEM;SG
keemasan	golden	keemasan	golden	N;SG	N;MASC;SG
ost	ost	ost	ost	N	N
fluida	fluidi	fluida	fluidere	N	N;MASC;PL
anumerta	postumo	anumerta	postumo	N	N;MASC;SG
anumerta	postumo	anumerta	postumo	N	N;MASC;SG
diklaim	reclamato	diklaim	reclamare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
pesanan	ordinazione	pesanan	ordinazione	N;SG	N;FEM;SG
pesanan	ordine	pesanan	ordine	N;SG	N;MASC;SG
restorasi	ripristino	restorasi	ripristino	N;SG	N;MASC;SG
restorasi	restaurazione	restorasi	restaurazione	N;SG	N;FEM;SG
restorasi	restauro	restorasi	restauro	N;SG	N;MASC;SG
martir	martiri	martir	martire	N	N;MASC;PL
martir	martire	martir	martire	N	N;MASC;SG
menggambar	disegna	mengambar	disegnare	V;SG;ACT	V;IND;SG;3;PRS;FIN
menggambar	disegnare	mengambar	disegnare	V;SG;ACT	V;NFIN
menggambar	disegnare	mengambar	disegnare	V;SG;ACT	V;NFIN
beristirahat	riposare	beristirahat	riposare	V;SG;ACT	V;NFIN
beristirahat	riposando	beristirahat	riposare	V;SG;ACT	V;V.MSDR
beristirahat	riposarsi	beristirahat	riposare	V;SG;ACT	V;IND;SG;3;PRS;FIN
beristirahat	riposare	beristirahat	riposare	V;SG;ACT	V;NFIN
beristirahat	riposa	beristirahat	riposo	V;SG;ACT	V;IND;SG;3;PRS;FIN
glass	vetro	glass	vetro	N	N;MASC;SG
glass	bicchiere	glass	bicchiere	N	N;MASC;SG
glass	vetri	glass	vetro	N	N;MASC;PL
benyamin	benjamin	benyamin	benjamin	N	N;MASC;SG
psikologis	psicologa	psikologis	psicologo	N;SG	N;FEM;SG
psikologis	psicologo	psikologis	psicologo	N;SG	N;MASC;SG
kromosom	cromosoma	kromosom	cromosoma	N;SG	N;MASC;SG
konsol	consolle	konsol	consolla	N	N;FEM;SG
konsol	console	konsol	console	N	N;FEM;SG
konsol	consolle	konsol	consolla	N	N;FEM;SG
konsol	console	konsol	console	N	N;FEM;SG
merekrut	reclutare	menrekrut	reclutare	V;SG;ACT	V;NFIN
merekrut	reclutare	menrekrut	reclutare	V;SG;ACT	V;NFIN
angkut	trasporto	angkut	trasporto	N;SG;ACT	N;MASC;SG
teladan	esemplare	teladan	esemplare	N;SG	N;MASC;SG
pakan	feed	pakan	feed	N;SG	N
pakan	mangime	pakan	mangima	N;SG	N;MASC;SG
pakan	foraggio	pakan	foraggio	N;SG	N;MASC;SG
landak	porcospino	landak	porcospino	N	N;MASC;SG
landak	porcospini	landak	porcospinio	N	N;MASC;PL
landak	riccio	landak	riccio	N	N;MASC;SG
terjebak	bloccato	terjebak	bloccare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
terjebak	bloccata	terjebak	bloccare	V;SG;PASS	V;FEM;SG;PST;V.PTCP
terjebak	intrappolata	terjebak	intrappolare	V;SG;PASS	V;FEM;SG;PST;V.PTCP
terjebak	intrappolato	terjebak	intrappolare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
fermentasi	fermento	fermentasi	fermento	N;SG	N;MASC;SG
fermentasi	fermentazione	fermentasi	fermentazione	N;SG	N;FEM;SG
mendapati	trovata	mendapati	trovare	V;SG;ACT	V;FEM;SG;PST;V.PTCP
mendapati	trovato	mendapati	trovare	V;SG;ACT	V;MASC;SG;PST;V.PTCP
meditasi	meditazione	meditasi	meditazione	N;SG	N;FEM;SG
kuis	quiz	kuis	quiz	N	N;MASC;PL
kuis	quiz	kuis	quiz	N	N;MASC;PL
kotoran	cacca	kotoran	cacca	N;SG	N;FEM;SG
kotoran	sporcizia	kotoran	sporcizia	N;SG	N;FEM;SG
kotoran	sporcizia	kotoran	sporcizia	N;SG	N;FEM;SG
kotoran	cacca	kotoran	cacca	N;SG	N;FEM;SG
kotoran	merda	kotoran	merdo	N;SG	N;FEM;SG
keberatan	obiezione	keberatan	obiezione	N;SG	N;FEM;SG
agenda	agenda	agenda	agenda	N;SG	N;FEM;SG
transistor	transistor	transistor	transistor	N	N;MASC
transistor	transistor	transistor	transistor	N	N;MASC
membenci	odiava	menbenci	odiare	V;SG;ACT	V;IND;SG;3;IPFV;FIN
membenci	odiare	menbenci	odiare	V;SG;ACT	V;NFIN
membenci	odia	menbenci	odiare	V;SG;ACT	V;IND;SG;3;PRS;FIN
sheila	sheila	sheila	sheilare	N	N;FEM;SG
penganiayaan	mayhem	penaniayaan	mayhem	N;SG	N
penganiayaan	persecuzione	penaniayaan	persecuzione	N;SG	N;FEM;SG
pelantikan	induzione	penlantikan	induzione	N;SG	N;FEM;SG
pelantikan	inaugurazione	penlantikan	inaugurazione	N;SG	N;FEM;SG
pelantikan	insediamento	penlantikan	insediamento	N;SG	N;MASC;SG
stabilitas	stabilità	stabilitas	stabilità	N;SG	N;FEM
antropologi	antropologia	antropologi	antropologia	N	N;FEM;SG
hutang	indebitamento	hutang	indebitamento	N;SG	N;MASC;SG
hutang	debito	hutang	debito	N;SG	N;MASC;SG
pendahulu	predecessore	pendahulu	predecessore	N;SG	N;MASC;SG
membujuk	persuaso	menbujuk	persuadere	V;SG;ACT	V;MASC;SG;PST;V.PTCP
membujuk	convincere	menbujuk	convincere	V;SG;ACT	V;NFIN
membujuk	persuadere	menbujuk	persuadere	V;SG;ACT	V;NFIN
membujuk	persuadere	menbujuk	persuadere	V;SG;ACT	V;NFIN
degradasi	degrado	degradasi	degrado	N;SG	N;MASC;SG
degradasi	degradazione	degradasi	degradazione	N;SG	N;FEM;SG
penyelamatan	salvataggio	penselamatan	salvataggio	N;SG	N;MASC;SG
penyelamatan	soccorso	penselamatan	soccorso	N;SG	N;MASC;SG
penyelamatan	rescue	penselamatan	rescue	N;SG	N
peliharaan	pet	peliharaan	pet	N;SG	N;MASC
gif	gif	gif	gif	N;SG	N;FEM
gif	gif	gif	gif	N;SG	N;FEM
simple	semplici	simple	semplice	ADJ	ADJ;PL
simple	semplice	simple	semplice	ADJ	ADJ;SG
sejuk	figo	sejuk	figo	ADJ;SG	ADJ;MASC;SG
bibit	seme	bibit	seme	N;SG	N;MASC;SG
rentan	suscettibile	rentan	suscettibile	ADJ;SG	ADJ;SG
rentan	vulnerabile	rentan	vulnerabile	ADJ;SG	ADJ;SG
terlambat	tardo	terlambat	tardo	ADJ;SG	ADJ;MASC;SG
pemandu	guida	penpandu	guida	N;SG	N;FEM;SG
diserap	assorbita	diserap	assorbire	V;SG;PASS	V;FEM;SG;PST;V.PTCP
diserap	assorbito	diserap	assorbire	V;SG;PASS	V;MASC;SG;PST;V.PTCP
dikritik	criticata	dikritik	criticare	V;SG;PASS	V;FEM;SG;PST;V.PTCP
dikritik	criticato	dikritik	criticare	V;SG;PASS	V;MASC;SG;PST;V.PTCP
novelis	romanzieri	novelis	romanziere	N	N;MASC;PL
upah	noleggio	upah	noleggio	N;SG	N;MASC;SG
upah	salario	upah	salario	N;SG	N;MASC;SG
konsensus	consenso	konsensus	consenso	N;SG	N;MASC;SG
taufan	tifone	taufan	tifone	N;SG	N;MASC;SG
merugikan	nuocere	menrugikan	nuocere	V;SG;ACT	V;NFIN
avatar	avatar	avatar	avatare	N;SG	N;MASC
avatar	avatar	avatar	avatare	N;SG	N;MASC
iris	iris	iris	iris	N;SG	N;SG
iris	iride	iris	irida	N;SG	N;FEM;SG
memperingatkan	avvisato	menperingatkan	avvisare	V;SG;ACT	V;MASC;SG;PST;V.PTCP
memperingatkan	avvertito	menperingatkan	avvertire	V;SG;ACT	V;MASC;SG;PST;V.PTCP
memperingatkan	avverte	menperingatkan	avvertire	V;SG;ACT	V;IND;SG;3;PRS;FIN
spiral	spirale	spiral	spirale	N	N;FEM;SG
spiral	spirali	spiral	spirale	N	N;FEM;PL
potong	cut	potong	cut	N;SG;ACT	N
potong	taglia	potong	taglia	N;SG;ACT	N;FEM;SG
potong	taglio	potong	taglio	N;SG;ACT	N;MASC;SG
potong	coltura	potong	coltura	N;SG;ACT	N;FEM;SG
memikirkan	pensare	menpikirkan	pensare	V;SG;ACT	V;NFIN
memikirkan	pensando	menpikirkan	pensare	V;SG;ACT	V;V.MSDR
regulasi	regolamento	regulasi	regolamento	N;SG	N;MASC;SG
habsburg	asburgo	habsburg	asburgo	N	N;MASC;SG
habsburg	habsburg	habsburg	habsburg	N	N
pengumpulan	raduno	penkumpulan	raduno	N;SG	N;MASC;SG
pengumpulan	aggregazione	penkumpulan	aggregazione	N;SG	N;FEM;SG
menyumbang	donato	mensumbang	donare	V;SG;ACT	V;MASC;SG;PST;V.PTCP
menyumbang	donata	mensumbang	donare	V;SG;ACT	V;FEM;SG;PST;V.PTCP
menyumbang	donare	mensumbang	donare	V;SG;ACT	V;NFIN
menyumbang	dona	mensumbang	donare	V;SG;ACT	V;IMP;SG;2;PRS;FIN
membandingkan	confrontare	menbandingkan	confrontare	V;SG;ACT	V;NFIN
membandingkan	confronta	menbandingkan	confrontare	V;SG;ACT	V;IND;SG;2;PRS;FIN
membandingkan	confronta	menbandingkan	confrontare	V;SG;ACT	V;IND;SG;2;PRS;FIN
