oli	hatte	olema	haben	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
õitseb	blüht	õitsema	blühen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
õitseb	blühen	õitsema	blühen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
spetsialiseerunud	spezialisiert	spetsialiseeruma	spezialisieren	V;PST;V.PTCP;ACT	V;V.PTCP
spetsialiseerunud	spezialisierten	spetsialiseeruma	spezialisiert	V;PST;V.PTCP;ACT	V;IND;PL;3;PST;FIN
spetsialiseerunud	spezialisierte	spetsialiseeruma	spezialisieren	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
spetsialiseerunud	spezialisierte	spetsialiseeruma	spezialisieren	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
spetsialiseerunud	spezialisiert	spetsialiseeruma	spezialisieren	V;PST;V.PTCP;ACT	V;V.PTCP
spetsialiseerunud	spezialisierten	spetsialiseeruma	spezialisiert	V;PST;V.PTCP;ACT	V;IND;PL;3;PST;FIN
eine	mahlzeit	eine	mahlzeit	N;NOM;SG	N;FEM;SG
projekteeritud	gestaltet	projekteerima	gestalten	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
aidanud	geholfen	aitama	helfen	V;PST;V.PTCP;ACT	V;V.PTCP
aidanud	half	aitama	helfen	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
kuskil	irgendwohin	kuskil	irgendwohin	ADV	ADV
kuskil	irgendwo	kuskil	irgendwo	ADV	ADV
mäss	aufruhr	mäss	aufruhr	N;NOM;SG	N
mäss	auflehnung	mäss	auflehnung	N;NOM;SG	N;SG
rassist	rassisten	rass	rassist	N;IN+ABL;SG	N
taastamine	restauration	taastamine	Restauration	N;NOM;SG	N;NOM;SG
taastamine	restaurierung	taastamine	restaurierung	N;NOM;SG	N;NOM;FEM;SG
taastamine	restaurierung	taastamine	restaurierung	N;NOM;SG	N;NOM;FEM;SG
kogumine	sammlung	kogumine	sammlung	N;NOM;SG	N;NOM;FEM;SG
kogumine	erhebung	kogumine	Erhebung	N;NOM;SG	N;NOM;FEM;SG
lükati	geschoben	lükati	schieben	V;IND;PST;FIN;PASS	V;V.PTCP
lükati	gedrückt	lükati	drücken	V;IND;PST;FIN;PASS	V;V.PTCP
lükati	gedrängt	lükati	drängen	V;IND;PST;FIN;PASS	V;V.PTCP
rahvad	nationen	rahvas	nation	N;NOM;PL	N;NOM;FEM;PL
rahvad	völkern	rahvas	völkern	N;NOM;PL	N;NOM;PL
maastik	gelände	maastik	gelände	N;NOM;SG	N;NOM;NEUT;SG
võrdselt	ebenso	võrdselt	ebenso	ADV	ADV
võrdselt	gleichermaßen	võrdselt	gleichermaßen	ADV	ADV
võrdselt	genauso	võrdselt	genauso	ADV	ADV
haaras	geschnappt	haarama	schnappen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
haaras	packte	haarama	packen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
disain	entwurf	disain	entwerfen	N;NOM;SG	N
disain	gestaltung	disain	gestaltung	N;NOM;SG	N;NOM;FEM;SG
disain	konstruktion	disain	konstruktion	N;NOM;SG	N;SG
disain	design	disain	design	N;NOM;SG	N;NOM;NEUT;SG
praktiline	praktisches	praktiline	praktisch	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
praktiline	praktischer	praktiline	praktisch	ADJ;NOM;SG	ADJ
praktiline	praktisch	praktiline	praktisch	ADJ;NOM;SG	ADJ
organismid	organismen	organism	organismen	N;NOM;PL	N;PL
relvarahu	waffenruhe	relva_rahu	waffenruhe	N;NOM;SG	N;NOM;FEM;SG
kategooriad	hauptkategorien	kategooria	hauptkategorien	N;NOM;PL	N;NOM;PL
kategooriad	kategorien	kategooria	kategorien	N;NOM;PL	N;NOM;FEM;PL
kategooriad	klassen	kategooria	klassen	N;NOM;PL	N;NOM;PL
teade	mitteilung	teade	mitteilung	N;NOM;SG	N;FEM;SG
teade	mitteilung	teade	mitteilung	N;NOM;SG	N;FEM;SG
teade	mitteilung	teade	mitteilung	N;NOM;SG	N;FEM;SG
sissejuhatus	einleitung	sisse_juhatus	einleitung	N;NOM;SG	N;SG
sissejuhatus	einführung	sisse_juhatus	einführung	N;NOM;SG	N;SG
eespool	oben	ees_pool	oben	ADV	ADV
eespool	oberhalb	ees_pool	oberhalb	ADV	ADV
lennukid	flugzeuge	lennuk	flugzeug	N;NOM;PL	N;NOM;NEUT;PL
lennukid	flugzeuge	lennuk	flugzeug	N;NOM;PL	N;NOM;NEUT;PL
lennukid	flugzeugen	lennuk	flugzeug	N;NOM;PL	N;NOM;FEM;PL
lennukid	flugzeuge	lennuk	flugzeug	N;NOM;PL	N;NOM;NEUT;PL
lennukid	flugzeuge	lennuk	flugzeug	N;NOM;PL	N;NOM;NEUT;PL
pealik	chef	pealik	chef	N;NOM;SG	N;NOM;MASC;SG
kakskümmend	zwanzig	kaks_kümmend	zwanzig	NUM;NOM;SG	NUM
kakskümmend	fünfundzwanzig	kaks_kümmend	fünfundzwanzig	NUM;NOM;SG	NUM
vajas	gebraucht	vajama	brauchen|gebrauchen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
vajas	benötigt	vajama	benötigen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kaunis	wunderschön	kaunis	wunderschön	ADJ;NOM;SG	ADJ
kaunis	schöner	kaunis	schön	ADJ;NOM;SG	ADJ
kaunis	schönste	kaunis	schön	ADJ;NOM;SG	ADJ;NOM;FEM;SG
kaunis	schön	kaunis	schön	ADJ;NOM;SG	ADJ
ümbrus	umgebung	ümbrus	Umgebung	N;NOM;SG	N;NOM;FEM;SG
reaalne	real	reaalne	real	ADJ;NOM;SG	ADJ
reaalne	realen	reaalne	real	ADJ;NOM;SG	ADJ;SG
reaalne	echten	reaalne	echt	ADJ;NOM;SG	ADJ;MASC;SG
rühmad	gruppen	rühm	grappen	N;NOM;PL	N;NOM;FEM;PL
rühmad	mannschaften	rühm	mannschaften	N;NOM;PL	N;NOM;PL
rühmad	teams	rühm	teams	N;NOM;PL	N;NOM;NEUT;PL
kinnitab	erklärt	kinnitama	erklären	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
kinnitab	deklariert	kinnitama	deklarieren	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
võitlesid	gekämpft	võitlema	kämpfen	V;IND;PL;3;PST;FIN;ACT	V;V.PTCP
võitlesid	kämpften	võitlema	kämpfen	V;IND;PL;3;PST;FIN;ACT	V;IND;PL;3;PST;FIN
ülemaailmne	weltweiter	üle_maa_ilmne	weltweit	ADJ;NOM;SG	ADJ
ülemaailmne	weltweit	üle_maa_ilmne	weltweit	ADJ;NOM;SG	ADJ
ülemaailmne	globalen	üle_maa_ilmne	global	ADJ;NOM;SG	ADJ
ülemaailmne	global	üle_maa_ilmne	global	ADJ;NOM;SG	ADJ
ülemaailmne	weltweit	üle_maa_ilmne	weltweit	ADJ;NOM;SG	ADJ
ajalehed	tageszeitungen	aja_leht	taszeitungen	N;NOM;PL	N;NOM;FEM;PL
miljon	million	miljon	Million	NUM;NOM;SG	NUM
säilitamine	erhaltung	säilitamine	erhaltung	N;NOM;SG	N;SG
säilitamine	konservierung	säilitamine	konservierung	N;NOM;SG	N;NOM;FEM;SG
säilitamine	erhaltung	säilitamine	erhaltung	N;NOM;SG	N;SG
säilitamine	konservierung	säilitamine	konservierung	N;NOM;SG	N;NOM;FEM;SG
säilitamine	erhaltung	säilitamine	erhaltung	N;NOM;SG	N;SG
säilitamine	konservierung	säilitamine	konservierung	N;NOM;SG	N;NOM;FEM;SG
gallia	gallischen	gallia	gallischen	ADJ	ADJ
võimas	mächtig	võimas	mächtig	ADJ;NOM;SG	ADJ
võimas	mächtigen	võimas	mächtig	ADJ;NOM;SG	ADJ
võimas	mächtiger	võimas	mächtig	ADJ;NOM;SG	ADJ
võimas	geil	võimas	geil	ADJ;NOM;SG	ADJ
võimas	hammer	võimas	Hammer	ADJ;NOM;SG	ADJ
võimas	krass	võimas	kraß	ADJ;NOM;SG	ADJ
võimas	mächtig	võimas	mächtig	ADJ;NOM;SG	ADJ
võimas	kraftvoll	võimas	kraftvoll	ADJ;NOM;SG	ADJ
võimas	mächtigen	võimas	mächtig	ADJ;NOM;SG	ADJ
mitteametlik	informell	mitte_ametlik	informell	ADJ;NOM;SG	ADJ
mitteametlik	informellen	mitte_ametlik	informell	ADJ;NOM;SG	ADJ
mitteametlik	informelles	mitte_ametlik	informell	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
mitteametlik	informeller	mitte_ametlik	informell	ADJ;NOM;SG	ADJ
tulu	erträge	tulu	erträg	N;NOM;SG	N
tulu	umsatz	tulu	umsatz	N;NOM;SG	N;NOM;MASC;SG
tulu	erträge	tulu	erträg	N;NOM;SG	N
risk	gefährdung	risk	gefährdung	N;NOM;SG	N;FEM;SG
armastab	lieben	armastama	lieben	V;IND;SG;3;PRS;FIN;ACT	V;FIN
armastab	liebt	armastama	lieben	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
põgenesid	geflüchtet	põgenema	flüchten	V;IND;PL;3;PST;FIN;ACT	V;V.PTCP
põgenesid	abgehauen	põgenema	abhauen	V;IND;PL;3;PST;FIN;ACT	V;V.PTCP
põgenesid	entkommen	põgenema	entkommen	V;IND;PL;3;PST;FIN;ACT	V;NFIN
põgenesid	geflohen	põgenema	fliehen	V;IND;PL;3;PST;FIN;ACT	V;V.PTCP
külg	seite	külg	seit	N;NOM;SG	N
meeldib	mögen	meeldima	mögen	V;IND;SG;3;PRS;FIN;ACT	V;FIN
meeldib	gefällt	meeldima	gefallen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
meeldib	mögen	meeldima	mögen	V;IND;SG;3;PRS;FIN;ACT	V;FIN
meeldib	gefällt	meeldima	gefallen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
näidatakse	zeigen	näitama	zeigen	V;IND;PRS;FIN;PASS	V;NFIN
näidatakse	zeigt	näitama	zeigen	V;IND;PRS;FIN;PASS	V;IND;SG;3;PRS;FIN
näidatakse	zeige	näitama	zeigen	V;IND;PRS;FIN;PASS	V;IND;SG;3;PRS;FIN
näidatakse	anzeigen	näitama	anzeigen	V;IND;PRS;FIN;PASS	V;NFIN
valmistamine	fertigung	valmistamine	Fertigung	N;NOM;SG	N;NOM;FEM;SG
valmistamine	herstellung	valmistamine	herstellung	N;NOM;SG	N;NOM;FEM;SG
valmistamine	aufbereitung	valmistamine	aufbereitung	N;NOM;SG	N;NOM;FEM;SG
valmistamine	vorbereitung	valmistamine	vorbereitung	N;NOM;SG	N;NOM;FEM;SG
valmistamine	zubereitung	valmistamine	zubereitung	N;NOM;SG	N;SG
valmistamine	fertigung	valmistamine	Fertigung	N;NOM;SG	N;NOM;FEM;SG
valmistamine	herstellung	valmistamine	herstellung	N;NOM;SG	N;NOM;FEM;SG
raskem	schwerer	raskem	schwer	ADJ;NOM;CMPR;SG	ADJ
raskem	härter	raskem	hart	ADJ;NOM;CMPR;SG	ADJ
raskem	schwieriger	raskem	schwierig	ADJ;NOM;CMPR;SG	ADJ
raskem	schwerer	raskem	schwer	ADJ;NOM;CMPR;SG	ADJ
masinad	maschinen	masin	maschen	N;NOM;PL	N;NOM;FEM;PL
masinad	maschinen	masin	maschen	N;NOM;PL	N;NOM;FEM;PL
andmine	gewährung	andmine	gewährung	N;NOM;SG	N;SG
nakatunud	infiziert	nakatuma	infizieren	V;PST;V.PTCP;ACT	V;V.PTCP
nakatunud	infizierten	nakatuma	infiziert	V;PST;V.PTCP;ACT	V;IND;PL;3;FIN
nakatunud	angesteckt	nakatuma	anstecken	V;PST;V.PTCP;ACT	V;V.PTCP
läbirääkimised	beitrittsverhandlungen	läbi_rääkimine	beitrittsverhandlungen	N;NOM;PL	N;NOM;FEM;PL
läbirääkimised	verhandlung	läbi_rääkimine	verhandlung	N;NOM;PL	N
läbirääkimised	beitrittsverhandlungen	läbi_rääkimine	beitrittsverhandlungen	N;NOM;PL	N;NOM;FEM;PL
isoleeritud	isoliert	isoleeritud	isolieren	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
isoleeritud	isoliert	isoleeritud	isolieren	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
plahvatus	explosion	plahvatus	explosion	N;NOM;SG	N;NOM;FEM;SG
ulatuslik	umfangreichen	ulatuslik	umfangreich	ADJ;NOM;SG	ADJ
ulatuslik	umfassend	ulatuslik	umfassend	ADJ;NOM;SG	ADJ
ulatuslik	umfangreiches	ulatuslik	umfangreich	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
nahk	leder	nahk	leder	N;NOM;SG	N;NOM
huvitav	interessanten	huvitav	interessant	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
huvitav	interessanter	huvitav	interessant	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
huvitav	interessantes	huvitav	interessant	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;NOM;NEUT;SG
huvitav	interessant	huvitav	interessant	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
ruumala	menge	ruum_ala	mengen	N;NOM;SG	N;NOM;FEM;SG
asutused	institutionen	asutus	institution	N;NOM;PL	N;NOM;PL
asutused	hochschulen	asutus	hochschulen	N;NOM;PL	N;NOM;FEM;PL
prince	prinz	prince	prinz	N;NOM;SG	N;NOM;MASC;SG
vabatahtlik	fakultativ	vaba_tahtlik	fakultativ	ADJ;NOM;SG	ADJ
vabatahtlik	optional	vaba_tahtlik	optional	ADJ;NOM;SG	ADJ
vabatahtlik	freiwillig	vaba_tahtlik	freiwillig	ADJ;NOM;SG	ADJ
vabatahtlik	freiwilligkeit	vaba_tahtlik	freiwilligkeit	ADJ;NOM;SG	ADJ
vabatahtlik	freiwillig	vaba_tahtlik	freiwillig	ADJ;NOM;SG	ADJ
vabatahtlik	freiwilliger	vaba_tahtlik	freiwillig	ADJ;NOM;SG	ADJ
laiendada	erweitern	laiendama	erweitern	V;NFIN	V;NFIN
laiendada	vergrößern	laiendama	vergrößern	V;NFIN	V;NFIN
laiendada	expandieren	laiendama	expandieren	V;NFIN	V;NFIN
efektiivne	effizient	efektiivne	effizient	ADJ;NOM;SG	ADJ
efektiivne	effizientes	efektiivne	effizient	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
efektiivne	effiziente	efektiivne	effizient	ADJ;NOM;SG	ADJ;NOM;SG
efektiivne	wirksam	efektiivne	wirksam	ADJ;NOM;SG	ADJ
efektiivne	effektiver	efektiivne	effektiv	ADJ;NOM;SG	ADJ
efektiivne	effektiv	efektiivne	effektiv	ADJ;NOM;SG	ADJ
häired	erinnerungen	häire	erinnerung	N;NOM;PL	N;NOM;FEM;PL
häired	erkrankungen	häire	erkrankung	N;NOM;PL	N;NOM;FEM;PL
arendatud	entwickelte	arendama	entwickeln	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
arendatud	entwickelt	arendama	entwickeln	V;PST;V.PTCP;PASS	V;V.PTCP
arendatud	entwickelten	arendama	entwickeln	V;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
homme	morgen	homme	morgen	ADV	ADV
raudteed	schiene	raud_tee	schienen	N;NOM;SG	N
hääletas	gewählt	hääletama	wählen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
hääletas	gestimmt	hääletama	stimmen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
hääletas	stimmte	hääletama	stimmen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
hääletas	abgestimmt	hääletama	abstimmen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
meditsiin	medizin	meditsiin	medizin	N;NOM;SG	N;NOM;SG
ametnikud	beamte	ametnik	beamt	N;NOM;PL	N;NOM;FEM;PL
osutab	deutet	osutama	deuten	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
galaktika	milchstraße	galaktika	milchstraße	N;NOM;SG	N;NOM;FEM;SG
laiem	breiter	laiem	breit	ADJ;NOM;CMPR;SG	ADJ
laiem	umfassender	laiem	umfassend	ADJ;NOM;CMPR;SG	ADJ
laiem	breiter	laiem	breit	ADJ;NOM;CMPR;SG	ADJ
laiem	breiteren	laiem	breit	ADJ;NOM;CMPR;SG	ADJ
prof	professor	prof	professor	N;NOM;SG	N;NOM;MASC;SG
tava	übung	tava	übung	N;NOM;SG	N;NOM;SG
tava	praxis	tava	praxis	N;NOM;SG	N;NOM;SG
tume	dunkel	tume	dunkel	ADJ;NOM;SG	ADJ
tume	dunkler	tume	dunkel	ADJ;NOM;SG	ADJ
tume	dunkelheit	tume	dunkelheit	ADJ;NOM;SG	ADJ
kaasaegne	modernen	kaas_aegne	modern	ADJ;NOM;SG	ADJ
kaasaegne	modern	kaas_aegne	modern	ADJ;NOM;SG	ADJ
kaasaegne	moderner	kaas_aegne	modern	ADJ;NOM;SG	ADJ
kaasaegne	moderne	kaas_aegne	modern	ADJ;NOM;SG	ADJ;NOM;FEM;SG
kaasaegne	modernes	kaas_aegne	modern	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
kaasaegne	zeitgemäße	kaas_aegne	zeitgemäß	ADJ;NOM;SG	ADJ;NOM
kaasaegne	zeitgemäß	kaas_aegne	zeitgemäß	ADJ;NOM;SG	ADJ
vasta	erwiderung	vastama	Erwiderung	N;NOM;SG	N;FEM;SG
edendada	werben	edendama	werben	V;NFIN	V;NFIN
edendada	fördern	edendama	fördern	V;NFIN	V;NFIN
edendada	hervorheben	edendama	hervorheben	V;NFIN	V;NFIN
loogiline	logisch	loogiline	logisch	ADJ;NOM;SG	ADJ
loogiline	schlüssig	loogiline	schlüßig	ADJ;NOM;SG	ADJ
loogiline	logischen	loogiline	logisch	ADJ;NOM;SG	ADJ
kavatseb	beabsichtigt	kavatsema	beabsichtigen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
stabiilne	stabil	stabiilne	stabil	ADJ;NOM;SG	ADJ
stabiilne	stabilen	stabiilne	stabil	ADJ;NOM;SG	ADJ
stabiilne	beständig	stabiilne	beständig	ADJ;NOM;SG	ADJ
liikuv	beweglich	liikuv	beweglich	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
liikuv	mobil	liikuv	mobil	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
liikuv	mobilgeräte	liikuv	mobilgerät	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
sügavalt	zutiefst	sügavalt	zutiefst	ADV	ADV
vahend	urkunde	vahend	urkunde	N;NOM;SG	N
kivid	steine	kivi	stein	N;NOM;PL	N
kivid	steine	kivi	stein	N;NOM;PL	N
laiad	breiter	lai	breit	ADJ;NOM;PL	ADJ
laiad	breit	lai	breit	ADJ;NOM;PL	ADJ
üheaegselt	zugleich	ühe_aegselt	zugleich	ADV	ADV
väljaanded	veröffentlichungen	välja_anne	veröffentlichung	N;NOM;PL	N;NOM;FEM;PL
väljaanded	publikationen	välja_anne	publikationen	N;NOM;PL	N;NOM;FEM;PL
pill	urkunde	pill	urkunde	N;NOM;SG	N
füüsikaline	körperlich	füüsikaline	körperlich	ADJ;NOM;SG	ADJ
füüsikaline	physischen	füüsikaline	physisch	ADJ;NOM;SG	ADJ
füüsikaline	physisch	füüsikaline	physisch	ADJ;NOM;SG	ADJ
füüsikaline	physischer	füüsikaline	physisch	ADJ;NOM;SG	ADJ
tüüpiliselt	normalerweise	tüüpilise=lt	normalerweise	ADV	ADV
tüüpiliselt	üblicherweise	tüüpilise=lt	üblicherweise	ADV	ADV
tüüpiliselt	typischerweise	tüüpilise=lt	typischerweise	ADV	ADV
teadlik	bewusst	teadlik	bewußt	ADJ;NOM;SG	ADJ
teadlik	bewußt	teadlik	bewußen	ADJ;NOM;SG	ADJ
omandada	erwerben	omandama	erwerben	V;NFIN	V;NFIN
isased	männliche	isane	männlich	ADJ;NOM;PL	ADJ;NOM;FEM;PL
isased	männlich	isane	männlich	ADJ;NOM;PL	ADJ
versioonid	versionen	versioon	versionen	N;NOM;PL	N;NOM;FEM;PL
pideva	kontinuierlich	pidev	kontinuierlich	ADJ;GEN;SG	ADJ
pideva	kontinuierlicher	pidev	kontinuierlich	ADJ;GEN;SG	ADJ
pideva	ständig	pidev	ständig	ADJ;GEN;SG	ADJ
pideva	fortlaufend	pidev	fortlaufend	ADJ;GEN;SG	ADJ
lihtsustatud	vereinfachung	lihtsusta=tud	vereinfachung	ADJ;PST;V.PTCP;PASS	ADJ
lihtsustatud	vereinfacht	lihtsusta=tud	vereinfachen	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
lihtsustatud	vereinfachte	lihtsusta=tud	vereinfacht	ADJ;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL
kaduma	verschwinden	kaduma	verschwinden	V;IN+ALL;V.CVB;ACT	V;NFIN
kaduma	verschwindet	kaduma	verschwinden	V;IN+ALL;V.CVB;ACT	V;IND;SG;3;PRS;FIN
kaduma	verschwinde	kaduma	verschwinde	V;IN+ALL;V.CVB;ACT	V;IND;SG;3;PRS;FIN
uurides	erkunden	uurima	erkinden	V;V.CVB	V;NFIN
uurides	erforschen	uurima	erforschen	V;V.CVB	V;NFIN
tulevikku	zukunft	tulevik	zukunft	N;PRT;SG	N
restoran	küche	restoran	küchen	N;NOM;SG	N;NOM;FEM;SG
võrdub	entspricht	võrduma	entsprechen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
hinnati	beurteilt	hindama	beurteilen	V;IND;PST;FIN;PASS	V;V.PTCP
hinnati	bewertet	hindama	bewerten	V;IND;PST;FIN;PASS	V;V.PTCP
hinnati	bewertete	hindama	bewertet	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
värske	frischer	värske	frisch	ADJ;NOM;SG	ADJ
värske	frischen	värske	frisch	ADJ;NOM;SG	ADJ
värske	frisch	värske	frisch	ADJ;NOM;SG	ADJ
maksab	zahlt	maksma	zahlen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
maksab	bezahlt	maksma	bezahlen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
rahutused	aufruhr	rahutus	aufruhr	N;NOM;PL	N
rahutused	aufruhr	rahutus	aufruhr	N;NOM;PL	N
kaitsma	schützen	kaitsma	schützen	V;IN+ALL;V.CVB;ACT	V;NFIN
kaitsma	beschützen	kaitsma	beschützen	V;IN+ALL;V.CVB;ACT	V;NFIN
ühtsus	einheit	ühtsus	einheit	N;NOM;SG	N;NOM;FEM;SG
minimaalne	minimaler	minimaalne	minimal	ADJ;NOM;SG	ADJ
minimaalne	minimal	minimaalne	minimal	ADJ;NOM;SG	ADJ
minimaalne	minimalen	minimaalne	minimal	ADJ;NOM;SG	ADJ
tark	weise	tark	weis	ADJ;NOM;SG	ADJ
tark	schlau	tark	schlau	ADJ;NOM;SG	ADJ
tark	clever	tark	clever	ADJ;NOM;SG	ADJ
tark	intelligent	tark	intelligent	ADJ;NOM;SG	ADJ
tark	klug	tark	klug	ADJ;NOM;SG	ADJ
põgenenud	geflüchtet	põgenema	flüchten	V;PST;V.PTCP;ACT	V;V.PTCP
põgenenud	abgehauen	põgenema	abhauen	V;PST;V.PTCP;ACT	V;V.PTCP
põgenenud	entkam	põgenema	entkommen	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
põgenenud	entkommen	põgenema	entkommen	V;PST;V.PTCP;ACT	V;NFIN
põgenenud	geflohen	põgenema	fliehen	V;PST;V.PTCP;ACT	V;V.PTCP
aktiivsed	aktive	aktiivne	aktiv	ADJ;NOM;PL	ADJ;NOM;FEM;PL
aktiivsed	aktiven	aktiivne	aktiv	ADJ;NOM;PL	ADJ
aktiivsed	aktiv	aktiivne	aktiv	ADJ;NOM;PL	ADJ
aktiivsed	aktiver	aktiivne	aktiv	ADJ;NOM;PL	ADJ
valimine	auswahl	valimine	auswahl	N;NOM;SG	N;NOM;SG
valimine	auswahl	valimine	auswahl	N;NOM;SG	N;NOM;SG
lühem	kürzer	lühem	kurz	ADJ;NOM;CMPR;SG	ADJ
lühem	kürzerer	lühem	kurz	ADJ;NOM;CMPR;SG	ADJ
õhuke	dünn	õhuke	dünn	ADJ;NOM;SG	ADJ
juhuslikult	übrigens	juhuslikult	übrigens	ADV	ADV
faili	akten	fail	akt	N;PRT;SG	N
tuues	mitbringen	tooma	mitbringen	V;V.CVB	V;NFIN
tuues	bringen	tooma	bringen	V;V.CVB	V;NFIN
müür	wand	müür	wand	N;NOM;SG	N;NOM;FEM;SG
püütud	ertappt	püüdma	ertappen	V;PST;V.PTCP;PASS	V;V.PTCP
püütud	geschnappt	püüdma	schnappen	V;PST;V.PTCP;PASS	V;V.PTCP
püütud	gefangen	püüdma	fangen	V;PST;V.PTCP;PASS	V;V.PTCP
püütud	gefasst	püüdma	fassen	V;PST;V.PTCP;PASS	V;V.PTCP
püütud	erwischt	püüdma	erwischen	V;PST;V.PTCP;PASS	V;V.PTCP
püütud	eingefangen	püüdma	einfangen	V;PST;V.PTCP;PASS	V;V.PTCP
püütud	erfasst	püüdma	erfassen	V;PST;V.PTCP;PASS	V;V.PTCP
püütud	gefangen	püüdma	fangen	V;PST;V.PTCP;PASS	V;V.PTCP
konservatiivne	konservativ	konservatiivne	konservativ	ADJ;NOM;SG	ADJ
konservatiivne	konservativer	konservatiivne	konservativ	ADJ;NOM;SG	ADJ
otsis	durchsucht	otsima	durchsuchen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
otsis	suchte	otsima	suchen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
otsis	gesucht	otsima	suchen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
üheskoos	zusammen	ühes_koos	zusammen	ADV	ADV
tõstab	wirft	tõstma	werfen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
tõstab	hebt	tõstma	heben	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
pürenee	iberischen	pürene	iberischen	ADJ	ADJ;ACC;MASC;SG
omandanud	beherrscht	omandama	beherrschen	V;PST;V.PTCP;ACT	V;V.PTCP
omandanud	gemeistert	omandama	meistern	V;PST;V.PTCP;ACT	V;V.PTCP
kergem	leichter	kergem	leicht	ADJ;NOM;CMPR;SG	ADJ
kergem	einfacher	kergem	einfach	ADJ;NOM;CMPR;SG	ADJ
kergem	leichter	kergem	leicht	ADJ;NOM;CMPR;SG	ADJ
kergem	feuerzeug	kergem	feuerzeug	ADJ;NOM;CMPR;SG	ADJ
panus	beitrag	panus	beitregen	N;NOM;SG	N;SG
populaarsed	populäre	populaarne	populär	ADJ;NOM;PL	ADJ;NOM;FEM;PL
populaarsed	beliebte	populaarne	beliebt	ADJ;NOM;PL	ADJ;NOM;FEM;PL
populaarsed	beliebt	populaarne	belieben	ADJ;NOM;PL	ADJ
populaarsed	beliebter	populaarne	beliebter	ADJ;NOM;PL	ADJ
kohvik	café	kohvik	café	N;NOM;SG	N;NOM;MASC;SG
kohvik	café	kohvik	café	N;NOM;SG	N;NOM;MASC;SG
vaevalt	kaum	vaevalt	kaum	ADV	ADV
vaevalt	kaum	vaevalt	kaum	ADV	ADV
loetav	lesbar	loetav	lesbar	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
loetav	lesbar	loetav	lesbar	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
väline	externen	väline	extern	ADJ;NOM;SG	ADJ
algatatud	initiiert	algatama	initiieren	V;PST;V.PTCP;PASS	V;V.PTCP
