분류	klasifikasi	분류	klasifikasi	N	N;SG
비공개	privat	비공개	privat	N	N;SG
아이콘	ikon	아이콘	ikon	N	N
아이콘	icon	아이콘	icon	N	N
아이콘	ikon	아이콘	ikon	N	N
장식	hiasan	장식	hiasan	N	N;SG
장식	dekorasi	장식	dekorasi	N	N
장식	dekoratif	장식	dekoratif	N	N
장식	hiasan	장식	hiasan	N	N;SG
장식	ornamen	장식	ornamen	N	N;SG
장식	hiasan	장식	hiasan	N	N;SG
장식	dekorasi	장식	dekorasi	N	N
검증	verifikasi	검증	verifikasi	N	N;SG
검증	validasi	검증	validasi	N	N;SG
검증	verifikasi	검증	verifikasi	N	N;SG
개구리	katak	개구리	katak	N	N;SG
개구리	katak	개구리	katak	N	N;SG
일치하는	mencocokkan	일치+하+는	mencocokkan	V	V;SG;ACT
통근	komuter	통근	komuter	N	N;SG
통근	komuter	통근	komuter	N	N;SG
농장	perkebunan	농장	perkebunan	N	N;SG
농장	peternakan	농장	peternakan	N	N;SG
농장	ladang	농장	ladang	N	N;SG
농장	pertanian	농장	pertanian	N	N;SG
농장	ladang	농장	ladang	N	N;SG
농장	pertanian	농장	pertanian	N	N;SG
농장	peternakan	농장	peternakan	N	N;SG
농장	peternakan	농장	peternakan	N	N;SG
농장	pertanian	농장	pertanian	N	N;SG
처벌	penalti	처벌	penalti	N	N;SG
처벌	hukuman	처벌	hukuman	N	N;SG
처벌	azab	처벌	azab	N	N;SG
실업	pengangguran	실업	penangguran	N	N;SG
실업	pengangguran	실업	penangguran	N	N;SG
고려해	mempertimbangkan	고려+하+어	menpertimbangkan	V	V;SG;ACT
고려해	pertimbangkan	고려+하+어	pertimbangkan	V	V;SG;ACT
예술가	seniman	예술가	seniman	N	N;SG
예술가	artis	예술가	artis	N	N;SG
예술가	artis	예술가	artis	N	N;SG
예술가	seniman	예술가	seniman	N	N;SG
장갑	sarung	장갑	sarung	N	N
장갑	sarung	장갑	sarung	N	N
허블	hubble	허블	hubble	N	N
계절	musiman	계절	musiman	N	N;SG
계절	musim	계절	musim	N	N;SG
계절	musimnya	계절	musim	N	N;SG
계절	musim	계절	musim	N	N;SG
국방	pembela	국방	penbela	N	N;SG
국방	pertahanan	국방	pertahanan	N	N;SG
국방	pembela	국방	penbela	N	N;SG
국방	pertahanan	국방	pertahanan	N	N;SG
클라이맥스	klimaks	클라이맥스	klimaks	N	N
오락	hiburan	오락	hiburan	N	N;SG
오락	entertainment	오락	entertainment	N	N
복제	replikasi	복제	replikasi	N	N;SG
복제	duplikat	복제	duplikat	N	N
복제	duplikasi	복제	duplikasi	N	N
복제	kloning	복제	kloning	N	N;SG
서술	narasi	서술	narasi	N	N;SG
비극	tragedi	비극	tragedi	N	N;SG
둘다	berdua	두+ㄴ다	berdua		
혜성	komet	혜성	komet	N	N
혜성	komet	혜성	komet	N	N
데이빗	daud	데이빗	daud		
대의원	deputi	대의원	deputi	N	N;SG
혈액	darah	혈액	darah	N	N;SG
사냥	perburuan	사냥	perburuan	N	N;SG
총기	senapan	총기	senapan	N	N;SG
총기	senjata	총기	senjata	N	N;SG
행복	kebahagiaan	행복	kebahagiaan	N	N;SG
행복	kebahagian	행복	kebahagian	N	N;SG
행복	ibrahimovic	행복	ibrahimovic	N	N;SG
기소	penuntutan	기소	pentuntutan	N	N;SG
기소	dakwaan	기소	dakwaan	N	N
특허	paten	특허	paten	N	N;SG
특허	paten	특허	paten	N	N;SG
집회	reli	집회	reli	N	N
강렬한	menegangkan	강렬+하+ㄴ	mentegangkan	V	V;SG;ACT
수성	merkuri	수성	merkuri	N	N;SG
수성	merkurius	수성	merkurius	N	N;SG
수성	raksa	수성	raksa	N	N;SG
소통	komunikasi	소통	komunikasi	N	N;SG
무효	kehampaan	무효	kehampaan	N	N;SG
애인	sayang	애인	sayang	N	N;SG
애인	pencinta	애인	pencinta	N	N;SG
애인	pecinta	애인	pecinta	N	N;SG
애인	kekasih	애인	kekasih	N	N;SG
바퀴	roda	바퀴	roda	N	N;SG
바퀴	roda	바퀴	roda	N	N;SG
휴전	gencatan	휴전	gencatan	N	N;SG
중성자	neutron	중성자	neutron	N	N
중성자	neutron	중성자	neutron	N	N
던전	dungeon	던전	dungeon	N	N
선장	kapten	선장	kapten	N	N
면허	lisensi	면허	lisensi	N	N;SG
면허	lisensi	면허	lisensi	N	N;SG
면허	lisensi	면허	lisensi	N	N;SG
독점	monopoli	독점	monopoli	N	N
소비	konsumen	소비	konsumen	N	N;SG
소비	konsumsi	소비	konsumsi	N	N;SG
고백	pengakuan	고백	penakuan	N	N;SG
고백	pengakuan	고백	penakuan	N	N;SG
관장	enema	관장	enema	N	N
세일러	sahut	세일러	sahut		
경찰관	polisi	경찰관	polisi	N	N;SG
경찰관	kepolisian	경찰관	kepolisian	N	N;SG
경찰관	opsir	경찰관	opsir	N	N
경찰관	petugas	경찰관	petugas	N	N;SG
경찰관	perwira	경찰관	perwira	N	N;SG
상승	angkat	상승	angkat	N	N;SG;ACT
상승	lift	상승	lift	N	N
지연	penundaan	지연	pentundaan	N	N;SG
지연	keterlambatan	지연	keterlambatan	N	N;SG
지연	penundaan	지연	pentundaan	N	N;SG
지연	keterlambatan	지연	keterlambatan	N	N;SG
삽입	inset	삽입	inset	N	N
삽입	penyisipan	삽입	pensisipan	N	N;SG
삽입	sisipan	삽입	sisipan	N	N;SG
직렬	serial	직렬	serial	N	N
윤리적	etis	윤리+적	etis	N	N;SG
입문	inisiasi	입문	inisiasi	N	N
전압	tegangan	전압	tegangan	N	N;SG
부제	subjudul	부제	subjudul	N	N;SG
조종사	pilot	조종사	pilot	N	N;SG
조종사	pilot	조종사	pilot	N	N;SG
확산	difusi	확산	difusi	N	N;SG
확산	wabah	확산	wabah	N	N;SG
저널	jurnal	저널	jurnal	N	N;SG
설비	perlengkapan	설비	perlengkapan	N	N;SG
향상된	disempurnakan	향상+되+ㄴ	disempurnakan	V	V;SG;PASS
향상된	ditingkatkan	향상+되+ㄴ	ditingkatkan	V	V;SG;PASS
홍수	kebanjiran	홍수	kebanjiran	N	N;SG
깨끗한	bersih	깨끗하+ㄴ	bersih	ADJ	ADJ;SG
배열	array	배열	array	N	N
배열	array	배열	array	N	N
배열	larik	배열	larik	N	N
배열	skema	배열	skema	N	N;SG
후보자	calon	후보자	calon	N	N;SG
후보자	kandidat	후보자	kandidat	N	N;SG
후보자	calon	후보자	calon	N	N;SG
후보자	kandidat	후보자	kandidat	N	N;SG
스크립트	skrip	스크립트	skrip	N	N;SG
스크립트	script	스크립트	script	N	N
스크립트	skrip	스크립트	skrip	N	N;SG
스크립트	naskah	스크립트	naskah	N	N;SG
스크립트	script	스크립트	script	N	N
자본	ibukota	자본	ibukota	N	N;SG
자본	modal	자본	modal	N	N;SG
올리기	naikkan	올리+기	naikkan	V	V;SG;ACT
숨기기	menyembunyikan	숨기+기	mensembunyikan	V	V;SG;ACT
숨기기	sembunyikan	숨기+기	sembunyikan	V	V;SG;ACT
숨기기	menyembunyikan	숨기+기	mensembunyikan	V	V;SG;ACT
글러브	sarung	글러브	sarung	N	N
마르크스주의	marxisme	마르크스주의	marxisme	N	N
민속	kaum	민속	kaum	N	N;SG
민속	rakyat	민속	rakyat	N	N;SG
황색	kuning	황색	kuning	N	N;SG
습격	rahmatullah	습격	rahmatul	N	N
재무부	perbendaharaan	재무부	perbendaharaan	N	N;SG
회담	konferensi	회담	konferensi	N	N;SG
회담	ktt	회담	ktt	N	N;SG
회담	perundingan	회담	penrundingan	N	N;SG
회담	pembicaraan	회담	penbicaraan	N	N;SG
상대성	lawan	상대성	lawan	N	N;SG;ACT
상대성	lawannya	상대성	lawan	N	N;SG
운명	takdir	운명	takdir	N	N;SG
운명	nasib	운명	nasib	N	N;SG
운명	takdir	운명	takdir	N	N;SG
스위치	switch	스위치	switch	N	N
스위치	saklar	스위치	saklar	N	N;SG
스위치	tukar	스위치	tukar	N	N;SG;ACT
스위치	switch	스위치	switch	N	N
스위치	sakelar	스위치	sakelar	N	N
머물러	tinggal	머무르+어	tinggal	V	V;SG;ACT
경보	penasihat	경보	penasihat	N	N;SG
경보	nasihat	경보	nasihat	N	N;SG
경보	penasehat	경보	pennasehat	N	N;SG
경보	penyuluhan	경보	pensuluhan	N	N;SG
경보	siaga	경보	siaga	N	N;SG
경보	peringatan	경보	peringatan	N	N;SG
사정	ejakulasi	사정	ejakulasi	N	N;SG
압력	tekanan	압력	tekanan	N	N;SG
압력	tekanan	압력	tekanan	N	N;SG
직장	pekerjaan	직장	pekerjaan	N	N;SG
직장	kerja	직장	kerja	N	N;SG
직장	perusahaan	직장	perusahaan	N	N;SG
직장	majikan	직장	majikan	N	N;SG
직장	rektum	직장	rektum	N	N
작동	operasi	작동	operasi	N	N;SG
작동	karya	작동	karya	N	N;SG
박람회	pameran	박람회	pameran	N	N;SG
박람회	pameran	박람회	pameran	N	N;SG
박람회	pameran	박람회	pameran	N	N;SG
밝기	kecerahan	밝+기	kecerahan	N	N;SG
먼지	debu	먼지	debu	N	N;SG
먼지	puing	먼지	puing	N	N;SG
먼지	kotoran	먼지	kotoran	N	N;SG
손실	kerugian	손실	kerugian	N	N;SG
손실	kehilangan	손실	kehilangan	N	N;SG
손실	rugi	손실	rugi	N	N;SG
손실	kerugian	손실	kerugian	N	N;SG
헬륨	helium	헬륨	helium	N	N
아이티	haiti	아이티	haiti	N	N
아이티	haiti	아이티	haiti	N	N
방해	menyela	방해	mensela		
미리보기	pratinjau	미리보+기	pratinjau	N	N;SG
미리보기	pratinjau	미리보+기	pratinjau	N	N;SG
유니폼	seragam	유니히	seragam	N	N;SG
유니폼	seragam	유니히	seragam	N	N;SG
강철	baja	강철	baja	N	N
보상	imbalan	보상	imbalan	N	N;SG
보상	hadiah	보상	hadiah	N	N;SG
보상	imbalan	보상	imbalan	N	N;SG
보상	pahala	보상	pahala	N	N;SG
보상	pahalanya	보상	pahala	N	N;SG
보상	kompensasi	보상	kompensasi	N	N;SG
가르쳐	mengajar	가르치+어	menajar	V	V;SG;ACT
가르쳐	ajari	가르치+어	ajari	V	V;SG;ACT
가르쳐	ajarkan	가르치+어	ajarkan	V	V;SG;ACT
제독	laksamana	제독	laksamana	N	N;SG
잔디	rumput	잔디	rumput	N	N;SG
잔디	rumput	잔디	rumput	N	N;SG
잔디	rerumputan	잔디	rerumputan	N	N;SG
결혼식	pernikahan	결혼식	pernikahan	N	N;SG
결혼식	pernikahan	결혼식	pernikahan	N	N;SG
역학	mekanik	역학	mekanik	N	N;SG
역학	mekanika	역학	mekanika	N	N;SG
역학	dinamika	역학	dinamika	N	N
어뢰	torpedo	어뢰	torpedo	N	N
어뢰	torpedo	어뢰	torpedo	N	N
감리교	metodis	감리교	metodis	N	N
유로비전	eurovision	유로비전	eurovision	N	N
요금	biaya	요금	biaya	N	N;SG
요금	biayanya	요금	biaya	N	N;SG
전시회	pameran	전시회	pameran	N	N;SG
전시회	pameran	전시회	pameran	N	N;SG
전시회	pameran	전시회	pameran	N	N;SG
전시회	pameran	전시회	pameran	N	N;SG
채용	perekrutan	채용	penrekrutan	N	N;SG
반환	pengembalian	반환	penkembalian	N	N;SG
규제	peraturan	규제	peraturan	N	N;SG
규제	regulasi	규제	regulasi	N	N;SG
규제	regulator	규제	regulator	N	N;SG
진단	diagnosa	진단	diagnosa	N	N;SG
진단	diagnosa	진단	diagnosa	N	N;SG
진단	diagnosis	진단	diagnosis	N	N;SG
진단	diagnosa	진단	diagnosa	N	N;SG
진단	diagnostik	진단	diagnostik	N	N;SG
진단	diagnosa	진단	diagnosa	N	N;SG
진단	diagnosis	진단	diagnosis	N	N;SG
진단	diagnosa	진단	diagnosa	N	N;SG
진단	diagnosis	진단	diagnosis	N	N;SG
진단	diagnostik	진단	diagnostik	N	N;SG
윤리	etis	윤리	etis	N	N;SG
윤리	etika	윤리	etika	N	N;SG
구입	pembelian	구입	penbelian	N	N;SG
방사선	radiasi	방사선	radiasi	N	N;SG
근육	otot	근육	otot	N	N;SG
근육	otot	근육	otot	N	N;SG
근육	otot	근육	otot	N	N;SG
니켈	nikel	니켈	nikel	N	N
유틸리티	utilitas	유틸리티	utilitas	N	N;SG
유틸리티	keperluan	유틸리티	keperluan	N	N;SG
유틸리티	utilitas	유틸리티	utilitas	N	N;SG
칼슘	kalsium	칼슘	kalsium	N	N
고무	karet	고무	karet	N	N;SG
고무	rubber	고무	rubber	N	N
사직	pengunduran	사직	penunduran	N	N;SG
느리게	lambat	느리+게	lambat	ADJ	ADJ;SG
느리게	lamban	느리+게	lamban	ADJ	ADJ;SG
난민	pengungsi	난민	penkungsi	N	N;SG
난민	pengungsi	난민	penkungsi	N	N;SG
난민	imigran	난민	imigran	N	N;SG
난민	migran	난민	migran	N	N;SG
조화	harmonik	조화	harmonik	N	N;SG
조화	keharmonisan	조화	keharmonisan	N	N;SG
조화	harmoni	조화	harmoni	N	N;SG
대포	meriam	대포	meriam	N	N;SG
대포	artileri	대포	artileri	N	N;SG
쇼핑	ruko	쇼핑	ruko	N	N
쇼핑	toko	쇼핑	toko	N	N;SG
쇼핑	belanja	쇼핑	belanja	N	N;SG
쇼핑	belanja	쇼핑	belanja	N	N;SG
용기	keberanian	용기	keberanian	N	N;SG
용기	kontainer	용기	kontainer	N	N;SG
용기	wadah	용기	wadah	N	N;SG
용기	keberanian	용기	keberanian	N	N;SG
소켓	soket	소켓	soket	N	N;SG
소켓	socket	소켓	socket	N	N;SG
소켓	soket	소켓	soket	N	N;SG
소켓	socket	소켓	socket	N	N;SG
회계	accounting	회계	accounting	N	N
회계	akunting	회계	akunting	N	N;SG
회계	akuntansi	회계	akuntansi	N	N;SG
사업가	pebisnis	사업가	pebisnis	N	N;SG
사업가	pengusaha	사업가	penusaha	N	N;SG
사업가	pebisnis	사업가	pebisnis	N	N;SG
사업가	pengusaha	사업가	penusaha	N	N;SG
사업가	pengusaha	사업가	penusaha	N	N;SG
사업가	entrepreneur	사업가	entrepreneur	N	N
녹색당	sayuran	녹색당	sayuran	N	N;SG
대칭	simetri	대칭	simetri	N	N;SG
개입	keterlibatan	개입	keterlibatan	N	N;SG
개입	keterlibatannya	개입	keterlibatan	N	N;SG
개입	intervensi	개입	intervensi	N	N;SG
합창	chorus	합창	chorus	N	N
용량	kapasitas	용량	kapasitas	N	N;SG
쉐보레	chevrolet	쉐보레	chevrolet	N	N
순회	traversal	순회	traversal	N	N
떨어지고	berjatuhan	떨어지+고	berjatuhan	V	V;SG;ACT
떨어지고	jatuh	떨어지+고	jatuh	V	V;SG;ACT
우유	susu	우유	susu	N	N;SG
우유	susunya	우유	susu	N	N;SG
조항	ketentuan	조항	ketentuan	N	N;SG
조항	perbekalan	조항	perbekalan	N	N;SG
조항	clause	조항	clause	N	N
조항	klausul	조항	klausul	N	N;SG
자문	penasihat	자문	penasihat	N	N;SG
자문	nasihat	자문	nasihat	N	N;SG
자문	penasehat	자문	pennasehat	N	N;SG
자문	penyuluhan	자문	pensuluhan	N	N;SG
위탁	konsinyasi	위탁	konsinyasi	N	N;SG
폭포	waterfall	폭포	waterfall	N	N
폭포	terjun	폭포	terjun	N	N;SG;ACT
모션	gerakan	모션	gerakan	N	N;SG
모션	gerak	모션	gerak	N	N;SG;ACT
휴대폰	ponsel	휴대폰	ponsel	N	N;SG
휴대폰	telepon	휴대폰	telepon	N	N;SG
승진	promosi	승진	promosi	N	N;SG
표준화	standardisasi	표준화	standardisasi	N	N
중독	ketagihan	중독	ketagihan	N	N;SG
중독	kecanduan	중독	kecanduan	N	N;SG
중독	keracunan	중독	keracunan	N	N;SG
중독	ketergantungan	중독	ketergantungan	N	N
중독	kecanduan	중독	kecanduan	N	N;SG
중독	ketagihan	중독	ketagihan	N	N;SG
중독	kecanduan	중독	kecanduan	N	N;SG
중독	adiktif	중독	adiktif	N	N;SG
섹스	seks	섹스	seks	N	N;SG
다행히	untungnya	다행+히	untung	ADV	ADV
다행히	untungnya	다행+히	untung	ADV	ADV
사이클론	siklon	사이클론	siklon	N	N
사이클론	topan	사이클론	topan	N	N;SG
묘지	pemakaman	묘지	penmakaman	N	N;SG
묘지	pekuburan	묘지	pekuburan	N	N;SG
묘지	kuburan	묘지	kuburan	N	N;SG
묘지	kuburan	묘지	kuburan	N	N;SG
묘지	kuburan	묘지	kuburan	N	N;SG
묘지	makam	묘지	makam	N	N;SG
헬기	helikopter	헬기	helikopter	N	N;SG
헬기	helicopter	헬기	helicopter	N	N
면역	kekebalan	면역	kekebalan	N	N;SG
면역	imun	면역	imun	N	N
면역	kekebalan	면역	kekebalan	N	N;SG
증상	gejalanya	증상	gejala	N	N;SG
증상	gejala	증상	gejala	N	N;SG
증상	gejala	증상	gejala	N	N;SG
교육학	edukasi	교육학	edukasi	N	N;SG
교육학	pendidikan	교육학	pendidikan	N	N;SG
야외	outdoor	야외	outdoor	N	N
관점	perspektif	관점	perspektif	N	N;SG
관점	perspektif	관점	perspektif	N	N;SG
글꼴	font	글꼴	font	N	N
글꼴	huruf	글꼴	huruf	N	N;SG
글꼴	typeface	글꼴	typeface	N	N
칼륨	kalium	칼륨	kalium	N	N
믹싱	pencampuran	믹싱	pencampuran	N	N;SG
안보	satpam	안보	satpam	N	N;SG
안보	sekuriti	안보	sekuriti	N	N
안보	keamanan	안보	keamanan	N	N;SG
계수	koefisien	계수	koefisien	N	N;SG
영혼	jiwa	영혼	jiwa	N	N;SG
개체	obyek	개체	obyek	N	N;SG
개체	objek	개체	objek	N	N;SG
개체	obyek	개체	obyek	N	N;SG
개체	objek	개체	objek	N	N;SG
개체	benda	개체	benda	N	N;SG
니콘	nikon	니콘	nikon	N	N
급성	akut	급성	akut	N	N;SG
안개	kabut	안개	kabut	N	N;SG
안개	kabut	안개	kabut	N	N;SG
비스트	binatang	비스트	binatang	N	N;SG
비스트	sangar	비스트	sangar	N	N
강연	kuliah	강연	kuliah	N	N;SG
강연	ceramah	강연	ceramah	N	N
강연	perkuliahan	강연	perkuliahan	N	N;SG
강연	kuliah	강연	kuliah	N	N;SG
강연	ceramah	강연	ceramah	N	N
강연	perkuliahan	강연	perkuliahan	N	N;SG
대안	alternative	대안	alternative	N	N;SG
대안	alternatif	대안	alternatif	N	N;SG
대안	alternatifnya	대안	alternatif	N	N;SG
대안	alternative	대안	alternative	N	N;SG
대안	alternatif	대안	alternatif	N	N;SG
모집	rekrutmen	모집	rekrutmen	N	N;SG
모집	perekrutan	모집	penrekrutan	N	N;SG
모집	perekrutan	모집	penrekrutan	N	N;SG
모집	rekrutmen	모집	rekrutmen	N	N;SG
모집	rekrut	모집	rekrut	N	N;SG
모집	rekrutan	모집	rekrutan	N	N;SG
언어학	linguistik	언어학	linguistik	N	N
창조	pembuatan	창조	penbuatan	N	N;SG
창조	ciptaan	창조	ciptaan	N	N;SG
창조	penciptaan	창조	penciptaan	N	N;SG
창조	kreasi	창조	kreasi	N	N;SG;ACT
성매매	prostitusi	성매매	prostitusi	N	N;SG
성매매	pelacuran	성매매	penlacuran	N	N;SG
패자	pecundang	패자	pecundang	N	N
패자	pecundang	패자	pecundang	N	N
이용자	konsumen	이용자	konsumen	N	N;SG
검열	sensor	검열	sensor	N	N;SG
검열	penyensoran	검열	pensensoran	N	N;SG
염소	kambing	염소	kambing	N	N;SG
염소	klorin	염소	klorin	N	N;SG
지표	metrik	지표	metrik	N	N
지표	metrik	지표	metrik	N	N
지표	indikator	지표	indikator	N	N;SG
학생들	pelajar	학생+들	pelajar	N	N;SG
학생들	santri	학생+들	santri	N	N;SG
학생들	mahasiswa	학생+들	mahasiswa	N	N;SG
학생들	murid	학생+들	murid	N	N;SG
학생들	siswa	학생+들	siswa	N	N;SG
만성	kronis	만성	kronis	N	N;SG
위협	ancaman	위협	ancaman	N	N;SG
위협	ancaman	위협	ancaman	N	N;SG
매장	pemakaman	매장	penmakaman	N	N;SG
매장	penguburan	매장	penuburan	N	N;SG
매장	toko	매장	toko	N	N;SG
매장	simpan	매장	simpan	N	N;SG;ACT
매장	toko	매장	toko	N	N;SG
생명체	organisme	생명체	organisme	N	N;SG
생명체	makhluk	생명체	makhluk	N	N;SG
생명체	mahluk	생명체	mahluk	N	N;SG
트레이닝	latihan	트레이닝	latihan	N	N;SG
트레이닝	pelatihan	트레이닝	penlatihan	N	N;SG
폭행	serbu	폭행	serbu	N	N;SG
폭행	serangan	폭행	serangan	N	N;SG
폭행	penyerangan	폭행	penserangan	N	N;SG
참석	kehadiran	참석	kehadiran	N	N;SG
설탕	gula	설탕	gula	N	N;SG
요트	pelayaran	요트	penlayaran	N	N;SG
부패	koruptor	부패	koruptor	N	N;SG
부패	pembusukan	부패	penbusukan	N	N;SG
부패	dekomposisi	부패	dekomposisi	N	N
부패	korupsi	부패	korupsi	N	N;SG
좌표	koordinat	좌표	koordinat	N	N;SG
좌표	koordinasi	좌표	koordinasi	N	N;SG
좌표	koordinat	좌표	koordinat	N	N;SG
인자	parameter	인자	parameter	N	N;SG
인자	argumen	인자	argumen	N	N;SG
인자	faktor	인자	faktor	N	N;SG
구현	penerapan	구현	penterapan	N	N;SG
구현	implementasi	구현	implementasi	N	N;SG
구현	pelaksanaan	구현	penlaksanaan	N	N;SG
구현	penerapan	구현	penterapan	N	N;SG
구현	implementasi	구현	implementasi	N	N;SG
시멘트	semen	시멘트	semen	N	N
봉우리	puncak	봉우리	puncak	N	N;SG
상호작용	interaksi	상호+작용	interaksi	N	N;SG
상호작용	interaksi	상호+작용	interaksi	N	N;SG
시영	kotamadya	시영	kotamadya	N	N;SG
승마	equestrian	승마	equestrian	N	N
근접	kedekatan	근접	kedekatan	N	N;SG
걸스	gadis	걸스	gadis	N	N;SG
혼란	kebingungan	혼란	kebingungan	N	N;SG
혼란	kebingungan	혼란	kebingungan	N	N;SG
혼란	kekacauan	혼란	kekacauan	N	N;SG
순종	kepatuhan	순종	kepatuhan	N	N;SG
순종	ketaatan	순종	ketaatan	N	N;SG
감염된	terinfeksi	감염+되+ㄴ	terinfeksi	V	V;SG;PASS
연산자	operator	연산자	operator	N	N;SG
연산자	operator	연산자	operator	N	N;SG
소식	reel	소식	reel	N	N
소식	rel	소식	rel	N	N
소식	berita	소식	berita	N	N;SG
소식	cerita	소식	cerita	N	N;SG
소식	berita	소식	berita	N	N;SG
소식	kisah	소식	kisah	N	N;SG
소식	cerita	소식	cerita	N	N;SG
세션	sesi	세션	sesi	N	N;SG
세션	sesi	세션	sesi	N	N;SG
반지	cincin	반지	cincin	N	N;SG
반지	cincin	반지	cincin	N	N;SG
모노레일	monorail	모노레일	monorail	N	N;SG
여자친구	pacar	여자+친구	pacar	N	N;SG
평의회	majelis	평의회	majelis	N	N;SG
평의회	dewan	평의회	dewan	N	N;SG
의심	curiga	의심	curiga		
주문	pesanan	주문	pesanan	N	N;SG
주문	pemesanan	주문	penpesanan	N	N;SG
주문	urutan	주문	urutan	N	N;SG
주문	perintah	주문	perintah	N	N;SG
주문	pesanan	주문	pesanan	N	N;SG
입출력	input	입출력	input	N	N
입출력	masukan	입출력	masukan	N	N;SG
매개변수	parameter	매개변수	parameter	N	N;SG
매개변수	parameter	매개변수	parameter	N	N;SG
격자	petak	격자	petak	N	N;SG
오염	pencemaran	오염	pencemaran	N	N;SG
오염	kontaminasi	오염	kontaminasi	N	N;SG
오염	pencemaran	오염	pencemaran	N	N;SG
오염	polusi	오염	polusi	N	N;SG
자세	postur	자세	postur	N	N;SG
게시판	papan	게시판	papan	N	N;SG
게시판	dewan	게시판	dewan	N	N;SG
신발	sepatu	신발	sepatu	N	N;SG
신발	sepatu	신발	sepatu	N	N;SG
토끼	kelinci	토끼	kelinci	N	N
토끼	kelinci	토끼	kelinci	N	N
토끼	kelinci	토끼	kelinci	N	N
토끼	kelinci	토끼	kelinci	N	N
반사	refleksi	반사	refleksi	N	N;SG
반사	cerminan	반사	cerminan	N	N;SG
반사	pantulan	반사	pantulan	N	N;SG
반사	refleksi	반사	refleksi	N	N;SG
반사	renungan	반사	renungan	N	N;SG
파시즘	fasisme	파시즘	fasisme	N	N
성분	komponen	성분	komponen	N	N;SG
성분	bahan	성분	bahan	N	N;SG
시트	lembaran	시트	lembaran	N	N;SG
시트	sheet	시트	sheet	N	N
시트	lembar	시트	lembar	N	N;SG
시트	lembaran	시트	lembaran	N	N;SG
시트	sprei	시트	sprei	N	N;SG
시트	seprai	시트	seprai	N	N;SG
시트	lembar	시트	lembar	N	N;SG
탐지	deteksi	탐지	deteksi	N	N;SG
탐지	deteksi	탐지	deteksi	N	N;SG
고용	upah	고용	upah	N	N;SG
고용	rekrut	고용	rekrut	N	N;SG
고용	perekrutan	고용	penrekrutan	N	N;SG
고용	ketenagakerjaan	고용	ketenagakerjaan	N	N;SG
체력	stamina	체력	stamina	N	N;SG
체력	kekuatan	체력	kekuatan	N	N;SG
체력	kesehatan	체력	kesehatan	N	N;SG
주행	odometer	주행	odometer	N	N
비난	kecaman	비난	kecaman	N	N;SG
착륙	pendaratan	착륙	pendaratan	N	N;SG
착륙	pendaratan	착륙	pendaratan	N	N;SG
관객	pemirsa	관객	penpirsa	N	N;SG
관객	penonton	관객	pentonton	N	N;SG
병렬	paralel	병렬	paralel	N	N
암호화	enkripsi	암호화	enkripsi	N	N;SG
암호화	enkripsi	암호화	enkripsi	N	N;SG
반군	pemberontak	반군	penberontak	N	N;SG
반군	pemberontak	반군	penberontak	N	N;SG
크리켓	jangkrik	크리켓	jangkrik	N	N;SG
크리켓	kriket	크리켓	kriket	N	N;SG
도자기	tembikar	도자기	tembikar	N	N;SG
도자기	keramik	도자기	keramik	N	N;SG
도자기	keramik	도자기	keramik	N	N;SG
도자기	porselen	도자기	porselen	N	N;SG
도자기	keramik	도자기	keramik	N	N;SG
도자기	keramik	도자기	keramik	N	N;SG
물체	obyek	물체	obyek	N	N;SG
물체	objek	물체	objek	N	N;SG
물체	benda	물체	benda	N	N;SG
초안	draf	초안	draf	N	N;SG
초안	draft	초안	draft	N	N;SG
초안	konsep	초안	konsep	N	N;SG
의약품	farmasi	의약품	farmasi	N	N;SG
의약품	obat	의약품	obat	N	N;SG
의약품	narkoba	의약품	narkoba	N	N;SG
의약품	obat	의약품	obat	N	N;SG
의약품	narkoba	의약품	narkoba	N	N;SG
의약품	farmasi	의약품	farmasi	N	N;SG
목재	kayu	목재	kayu	N	N;SG
포커스	fokus	포커스	fokus	N	N;SG
스트레스	stres	스트레스	stres	N	N;SG
스트레스	stres	스트레스	stres	N	N;SG
분배	distribusi	분배	distribusi	N	N;SG
클럭	jam	클럭	jam	N	N;SG
불화	api	불화	api	N	N;SG
불화	kebakaran	불화	kebakaran	N	N;SG
제조업	manufaktur	제조업	manufaktur	N	N
제조업	pabrikasi	제조업	pabrikasi	N	N;SG
소대	peleton	소대	penleton	N	N;SG
소대	pleton	소대	pleton	N	N
양성자	proton	양성자	proton	N	N;SG
양성자	proton	양성자	proton	N	N;SG
드러머	drumer	드러데	drumer	N	N
드러머	drummer	드러데	drummer	N	N
핵융합	fusi	핵융합	fusi	N	N;SG
호출	telepon	호출	telepon	N	N;SG
호출	panggilan	호출	panggilan	N	N;SG
모자	topi	모자	topi	N	N;SG
모자	topi	모자	topi	N	N;SG
출산	persalinan	출산	persalinan	N	N;SG
출산	kelahiran	출산	kelahiran	N	N;SG
출산	kelahiran	출산	kelahiran	N	N;SG
볼트	kubah	볼트	kubah	N	N
볼트	baut	볼트	baut	N	N
볼트	baut	볼트	baut	N	N
수용소	akuarium	수용소	akuarium	N	N;SG
켈빈	kelvin	켈빈	kelvin	N	N
서사시	epik	서사시	epik	N	N
재건	rekonstruksi	재건	rekonstruksi	N	N;SG
펌프	pompa	펌프	pompa	N	N;SG
펌프	pompa	펌프	pompa	N	N;SG
데모	demo	데모	demo	N	N;SG
