اِبتدائی	liht	اِبتدائی	liht	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	määrus	بندوبست	määrus	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	eeskiri	بندوبست	ees_kiri	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	majandus	بندوبست	majandus	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	organisatsioon	بندوبست	organisatsioon	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	meetod	بندوبست	meetod	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	plaan	بندوبست	plaan	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	kava	بندوبست	kava	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	asula	بندوبست	asul	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	tellimus	بندوبست	tellimus	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	järjekord	بندوبست	järje_kord	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	korraldus	بندوبست	korraldus	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	ordu	بندوبست	ordu	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	süsteem	بندوبست	süsteem	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	system	بندوبست	system	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	administratsioon	بندوبست	administratsioon	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	haldus	بندوبست	haldus	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	manustamine	بندوبست	manusta=mine	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	haldus	بندوبست	haldus	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	juhtkond	بندوبست	juhtkond	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	juhtimine	بندوبست	juhtimine	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	haldamine	بندوبست	haldamine	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	paigutus	بندوبست	paigutus	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	kokkulepe	بندوبست	kokku_lepe	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	reguleerimine	بندوبست	reguleerimine	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	regulatsioon	بندوبست	regulatsioon	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	määrus	بندوبست	määrus	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	eeskiri	بندوبست	ees_kiri	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	majandus	بندوبست	majandus	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	organisatsioon	بندوبست	organisatsioon	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	meetod	بندوبست	meetod	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	plaan	بندوبست	plaan	N;NOM;MASC;SG;3	N;NOM;SG
بندوبست	kava	بندوبست	kava	N;NOM;MASC;SG;3	N;NOM;SG
بندی	siduv	بندی	siduv	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
بندی	kinnipeetav	بندی	kinnipeeta=v	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
بندی	vangistatud	بندی	vangista=tud	ADJ	ADJ;PST;V.PTCP;PASS
بنک	pank	بنک	pank	N;NOM;MASC;SG;3	N;NOM;SG
بنک	bank	بنک	bank	N;NOM;MASC;SG;3	N;NOM;SG
بنی	koosneb	بن	koosnema	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
بُنیادی	põhiline	بُنیادی	põhiline	ADJ	ADJ;NOM;SG
بُنیادی	primaarne	بُنیادی	primaarne	ADJ	ADJ;NOM;SG
بُنیادی	esmane	بُنیادی	esmane	ADJ	ADJ;NOM;SG
بوتل	vein	بوتل	vein	N;NOM;FEM;SG;3	N;NOM;SG
بوتل	vein	بوتل	vein	N;NOM;FEM;SG;3	N;NOM;SG
بوتل	pudel	بوتل	pudel	N;NOM;FEM;SG;3	N;NOM;SG
بوٹ	anum	بوٹ	anum	N;NOM;MASC;SG;3	N;NOM;SG
بوٹ	laev	بوٹ	laev	N;NOM;MASC;SG;3	N;NOM;SG
بوٹ	alus	بوٹ	alus	N;NOM;MASC;SG;3	N;NOM;SG
بوٹ	rohutirts	بوٹ	rohutirts	N;NOM;MASC;SG;3	N;NOM;SG
بُوڑنا	sukelduda	بُوڑ	sukelduma	V;NFIN;ACT	V;NFIN
بُوڑنا	uppuda	بُوڑ	uppuma	V;NFIN;ACT	V;NFIN
بوسہ	musi	بوسہ	musi	N;NOM;MASC;SG;3	N;NOM;SG
بوسہ	kiss	بوسہ	kiss	N;NOM;MASC;SG;3	N;NOM;SG
بوسہ	suudlus	بوسہ	suudlus	N;NOM;MASC;SG;3	N;NOM;SG
بوسیدگی	lagunemine	بوسیدگی	lagunemine	N;NOM;MASC;SG;3	N;NOM;SG
بوسیدگی	kõdu	بوسیدگی	kõdu	N;NOM;MASC;SG;3	N;NOM;SG
بوسیدہ	mädanenud	بوسیدہ	mädanema	ADJ	ADJ;PST;V.PTCP;ACT
بول	räägi	بول	rääkima	V;ACT	V;IMP;SG;2;PRS;FIN;ACT
بولتا	rääkides	بول	rääkima	V;IPFV;MASC;SG;V.PTCP;ACT	V;V.CVB
بولتا	elama	بول	elama	V;IPFV;MASC;SG;V.PTCP;ACT	V;IN+ALL;V.CVB;ACT
بولنا	kritiseerida	بول	kritiseerima	V;MASC;SG;NFIN;ACT	V;NFIN
بولنا	hääldada	بول	hääldama	V;MASC;SG;NFIN;ACT	V;NFIN
بولنا	ütle	بول	ütlema	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بولنا	räägi	بول	rääkima	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بولنا	räägi	بول	rääkima	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بہا	triivib	بہ	triivima	V;PFV;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
بہادرانہ	julge	بہادرانہ	julge	ADJ	ADJ;NOM;SG
بہادرانہ	julge	بہادرانہ	julge	ADJ	ADJ;NOM;SG
بہادرانہ	rasvane	بہادرانہ	rasvane	ADJ	ADJ;NOM;SG
بہادری	vaprus	بہادری	vaprus	N;NOM;FEM;SG;3	N;NOM;SG
بہتا	jookseb	بہتا	jooksma	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
بہتا	joostes	بہتا	jooksma	V;PFV;MASC;SG;V.PTCP;ACT	V;V.CVB
بہتا	jooksmas	بہتا	jooksma	V;PFV;MASC;SG;V.PTCP;ACT	V;IN+ESS;V.CVB;ACT
بِہترین	parima	بِہترین	parim	ADJ	ADJ;GEN;RL;SG
بِہترین	parimad	بِہترین	parim	ADJ	ADJ;NOM;RL;PL
بِہترین	parimat	بِہترین	parim	ADJ	ADJ;PRT;CMPR;SG
بِہترین	parim	بِہترین	parim	ADJ	ADJ;NOM;RL;SG
بِہروزی	heaolu	بِہروزی	hea_olu	N;NOM;MASC;SG;3	N;NOM;SG
بِہروزی	jõukus	بِہروزی	jõukus	N;NOM;MASC;SG;3	N;NOM;SG
بِہری	share	بِہری	share	N;NOM;MASC;SG;3	N;NOM;SG
بِہری	tellimus	بِہری	tellimus	N;NOM;MASC;SG;3	N;NOM;SG
بِہری	märkimine	بِہری	märkimine	N;NOM;MASC;SG;3	N;NOM;SG
بِہری	tellimine	بِہری	tellimine	N;NOM;MASC;SG;3	N;NOM;SG
بِہری	panus	بِہری	panus	N;NOM;MASC;SG;3	N;NOM;SG
بِہشتی	õnnistatud	بِہشتی	õnnista=tud	ADJ	ADJ;PST;V.PTCP;PASS
بہکانا	petta	بہکا	petma	V;MASC;SG;V.PTCP;ACT	V;NFIN
بہکانا	eksitada	بہکا	eksitama	V;MASC;SG;V.PTCP;ACT	V;NFIN
بہکانا	võrgutada	بہکا	võrgutama	V;MASC;SG;V.PTCP;ACT	V;NFIN
بہلانا	petta	بہلانا	petma	V;SG;V.PTCP;ACT	V;NFIN
بہنا	sulatada	بہ	sulatama	V;PFV;MASC;SG;V.PTCP;ACT	V;NFIN
بہنا	sulatada	بہ	sulatama	V;PFV;MASC;SG;V.PTCP;ACT	V;NFIN
بہیمانہ	jõhker	بہیمانہ	jõhker	ADJ	ADJ;NOM;SG
بیان	avalikustamine	بیان	avalikustamine	N;NOM;MASC;SG;3	N;NOM;SG
بیان	kirjeldus	بیان	kirjeldus	N;NOM;MASC;SG;3	N;NOM;SG
بیان	deklaratsioon	بیان	deklaratsioon	N;NOM;MASC;SG;3	N;NOM;SG
بیان	avaldus	بیان	avaldus	N;NOM;MASC;SG;3	N;NOM;SG
بیان	avalikustamine	بیان	avalikustamine	N;NOM;MASC;SG;3	N;NOM;SG
بیان	kirjeldus	بیان	kirjeldus	N;NOM;MASC;SG;3	N;NOM;SG
بیان	deklaratsioon	بیان	deklaratsioon	N;NOM;MASC;SG;3	N;NOM;SG
بیان	konto	بیان	konto	N;NOM;MASC;SG;3	N;NOM;SG
بیان	avaldus	بیان	avaldus	N;NOM;MASC;SG;3	N;NOM;SG
بیاہ	abielu	بیاہ	abi_elu	N;NOM;MASC;SG;3	N;NOM;SG
بیاہ	abielu	بیاہ	abi_elu	N;NOM;MASC;SG;3	N;NOM;SG
بیاہ	pulm	بیاہ	pulm	N;NOM;MASC;SG;3	N;NOM;SG
بیاہ	laulatus	بیاہ	laulatus	N;NOM;MASC;SG;3	N;NOM;SG
بِیاہنا	abielluda	بِیاہنا	abi_elluma	V;SG;NFIN;ACT	V;NFIN
بیٹا	poiss	بیٹا	poiss	N;NOM;MASC;SG;3	N;NOM;SG
بیٹا	laps	بیٹا	laps	N;NOM;MASC;SG;3	N;NOM;SG
بیٹا	poiss	بیٹا	poiss	N;NOM;MASC;SG;3	N;NOM;SG
بیٹا	poja	بیٹا	poeg	N;NOM;MASC;SG;3	N;NOM;SG
بیٹا	poeg	بیٹا	poeg	N;NOM;MASC;SG;3	N;NOM;SG
بیٹا	laps	بیٹا	laps	N;NOM;MASC;SG;3	N;NOM;SG
بیٹی	tüdruk	بیٹی	tüdruk	N;NOM;FEM;SG;3	N;NOM;SG
بیٹی	tütar	بیٹی	tütar	N;NOM;FEM;SG;3	N;NOM;SG
بیٹی	tüdruk	بیٹی	tüdruk	N;NOM;FEM;SG;3	N;NOM;SG
بَیٹھنا	istuda	بَیٹھ	istuma	V;NFIN	V;NFIN
بَیٹھنا	istu	بَیٹھ	istuma	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
بَیٹھنا	vähenda	بَیٹھ	vähendama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
بَیٹھنا	inkubeeritakse	بَیٹھ	inkubeerima	V;NFIN	V;IND;PRS;FIN;PASS
بَیٹھنا	ratsutada	بَیٹھ	ratsutama	V;NFIN	V;NFIN
بیخ	alus	بیخ	alus	N;NOM;MASC;SG;3	N;NOM;SG
بیخ	päritolu	بیخ	pärit_olu	N;NOM;MASC;SG;3	N;NOM;SG
بیخ	allikas	بیخ	allikas	N;NOM;MASC;SG;3	N;NOM;SG
بیخ	root	بیخ	root	N;NOM;MASC;SG;3	N;NOM;SG
بیخ	juur	بیخ	juur	N;NOM;MASC;SG;3	N;NOM;SG
بیخ	sihtasutus	بیخ	siht_asutus	N;NOM;MASC;SG;3	N;NOM;SG
بیخ	fond	بیخ	fond	N;NOM;MASC;SG;3	N;NOM;SG
بیخ	vundament	بیخ	vundament	N;NOM;MASC;SG;3	N;NOM;SG
بیدارمغز	tark	بیدارمغز	tark	ADJ	ADJ;NOM;SG
بیدارمغز	intelligentne	بیدارمغز	intelligentne	ADJ	ADJ;NOM;SG
بیدارمغز	intelligentsed	بیدارمغز	intelligentne	ADJ	ADJ;NOM;PL
بیداری	ärkamine	بیداری	ärkamine	N;NOM;MASC;SG;3	N;NOM;SG
بیداری	ärkamine	بیداری	ärkamine	N;NOM;MASC;SG;3	N;NOM;SG
بیداری	valvsus	بیداری	valvsus	N;NOM;MASC;SG;3	N;NOM;SG
بیرونی	ilmne	بیرونی	ilmne	ADJ	ADJ;NOM;SG
بیرونی	välised	بیرونی	väline	ADJ	ADJ;NOM;PL
بیرونی	välise	بیرونی	väline	ADJ	ADJ;GEN;SG
بیرونی	väline	بیرونی	väline	ADJ	ADJ;NOM;SG
بیرونی	välimine	بیرونی	välimine	ADJ	ADJ;NOM;SG
بیرونی	välismaised	بیرونی	välis_maine	ADJ	ADJ;NOM;PL
بیرونی	ilmne	بیرونی	ilmne	ADJ	ADJ;NOM;SG
بیڑا	parv	بیڑا	parv	N;NOM;MASC;SG;3	N;NOM;SG
بیشی	ülemäärane	بیشی	üle_määrane	ADJ	ADJ;NOM;SG
بیگانگی	ükskõiksus	بیگانگی	üks_kõiksus	N;NOM;MASC;SG;3	N;NOM;SG
بیگانگی	võõrandumine	بیگانگی	võõrandumine	N;NOM;MASC;SG;3	N;NOM;SG
بیگانہ	välismaised	بیگانہ	välis_maine	ADJ	ADJ;NOM;PL
بیگانہ	võõras	بیگانہ	võõras	ADJ	ADJ;NOM;SG
بیگانہ	eksootiline	بیگانہ	eksootiline	ADJ	ADJ;NOM;SG
بیگانہ	kummaline	بیگانہ	kummaline	ADJ	ADJ;NOM;SG
بیگانہ	imelik	بیگانہ	imelik	ADJ	ADJ;NOM;SG
بیگانہ	välismaised	بیگانہ	välis_maine	ADJ	ADJ;NOM;PL
بیگانہ	võõras	بیگانہ	võõras	ADJ	ADJ;NOM;SG
بیگانہ	eksootiline	بیگانہ	eksootiline	ADJ	ADJ;NOM;SG
بیگانہ	kummaline	بیگانہ	kummaline	ADJ	ADJ;NOM;SG
بیگانہ	imelik	بیگانہ	imelik	ADJ	ADJ;NOM;SG
دوربین	binokkel	دوربین	binokel	N;NOM;FEM;SG;3	N;NOM;SG
بِیننا	koguneda	بِین	kogunema	V;SG;NFIN;ACT	V;NFIN
بیہودہ	absurdne	بیہودہ	absurdne	ADJ	ADJ;NOM;SG
بیہودہ	ebamoraalne	بیہودہ	eba_moraalne	ADJ	ADJ;NOM;SG
بیہودہ	sündsusetu	بیہودہ	sündsusetu	ADJ	ADJ;NOM;SG
بیہودہ	edev	بیہودہ	edev	ADJ	ADJ;NOM;SG
بھاپ	aur	بھاپ	aur	N;NOM;MASC;SG;3	N;NOM;SG
بھاپ	aur	بھاپ	aur	N;NOM;MASC;SG;3	N;NOM;SG
بھاری	paksud	بھاری	paks	ADJ	ADJ;NOM;PL
بھاری	paks	بھاری	paks	ADJ	ADJ;NOM;SG
بھاری	raske	بھاری	raske	ADJ	ADJ;NOM;SG
بھاری	kõva	بھاری	kõva	ADJ	ADJ;NOM;SG
بھاری	tähtis	بھاری	tähtis	ADJ	ADJ;NOM;SG
بھاری	tähtsad	بھاری	tähtis	ADJ	ADJ;NOM;PL
بھاری	olulised	بھاری	oluline	ADJ	ADJ;NOM;PL
بھاری	oluline	بھاری	oluline	ADJ	ADJ;NOM;SG
بھاری	rikkaks	بھاری	rikas	ADJ	ADJ;TRANS;SG
بھاری	rikkad	بھاری	rikas	ADJ	ADJ;NOM;PL
بھاری	rikkalik	بھاری	rikkalik	ADJ	ADJ;NOM;SG
بھاری	rikas	بھاری	rikas	ADJ	ADJ;NOM;SG
بھاری	väärikas	بھاری	väärikas	ADJ	ADJ;NOM;SG
بھاری	väärtuslik	بھاری	väärtuslik	ADJ	ADJ;NOM;SG
بھاری	suured	بھاری	suur	ADJ	ADJ;NOM;PL
بھاری	suure	بھاری	suur	ADJ	ADJ;GEN;SG
بھاری	suur	بھاری	suur	ADJ	ADJ;NOM;SG
بھاری	massiivne	بھاری	massiivne	ADJ	ADJ;NOM;SG
بھاری	suure	بھاری	suur	ADJ	ADJ;GEN;SG
بھاری	kulukas	بھاری	kulukas	ADJ	ADJ;NOM;SG
بھاری	kurb	بھاری	kurb	ADJ	ADJ;NOM;SG
بھاری	raskel	بھاری	raske	ADJ	ADJ;AT+ESS
;SG
بھاری	keeruline	بھاری	keeruline	ADJ	ADJ;NOM;SG
بھاری	raske	بھاری	raske	ADJ	ADJ;NOM;SG
بھاری	rasked	بھاری	raske	ADJ	ADJ;NOM;PL
بھاری	raske	بھاری	raske	ADJ	ADJ;NOM;SG
بھاری	paksud	بھاری	paks	ADJ	ADJ;NOM;PL
بھاری	paks	بھاری	paks	ADJ	ADJ;NOM;SG
بھاری	raske	بھاری	raske	ADJ	ADJ;NOM;SG
بھاری	kõva	بھاری	kõva	ADJ	ADJ;NOM;SG
بھاری	tähtis	بھاری	tähtis	ADJ	ADJ;NOM;SG
بھاری	tähtsad	بھاری	tähtis	ADJ	ADJ;NOM;PL
بھاری	olulised	بھاری	oluline	ADJ	ADJ;NOM;PL
بھاری	oluline	بھاری	oluline	ADJ	ADJ;NOM;SG
بھاری	rikkaks	بھاری	rikas	ADJ	ADJ;TRANS;SG
بھاری	rikkad	بھاری	rikas	ADJ	ADJ;NOM;PL
بھاری	rikkalik	بھاری	rikkalik	ADJ	ADJ;NOM;SG
بھاری	rikas	بھاری	rikas	ADJ	ADJ;NOM;SG
بھاری	väärikas	بھاری	väärikas	ADJ	ADJ;NOM;SG
بھاری	väärtuslik	بھاری	väärtuslik	ADJ	ADJ;NOM;SG
بھاری	suured	بھاری	suur	ADJ	ADJ;NOM;PL
بھاری	suure	بھاری	suur	ADJ	ADJ;GEN;SG
بھاری	suur	بھاری	suur	ADJ	ADJ;NOM;SG
بھاری	massiivne	بھاری	massiivne	ADJ	ADJ;NOM;SG
بھاری	suure	بھاری	suur	ADJ	ADJ;GEN;SG
بھاری	kulukas	بھاری	kulukas	ADJ	ADJ;NOM;SG
بھاری	kurb	بھاری	kurb	ADJ	ADJ;NOM;SG
بھاری	raskel	بھاری	raske	ADJ	ADJ;AT+ESS
;SG
بھاری	keeruline	بھاری	keeruline	ADJ	ADJ;NOM;SG
بھاری	raske	بھاری	raske	ADJ	ADJ;NOM;SG
بھاری	rasked	بھاری	raske	ADJ	ADJ;NOM;PL
بھاری	raske	بھاری	raske	ADJ	ADJ;NOM;SG
بھاشن	sõnavõtt	بھاشن	sõna_võtt	N;NOM;MASC;SG;3	N;NOM;SG
بھاشن	kõne	بھاشن	kõne	N;NOM;MASC;SG;3	N;NOM;SG
بھاشن	aadress	بھاشن	aadress	N;NOM;MASC;SG;3	N;NOM;SG
بھاشن	rääkimine	بھاشن	rääkimine	N;NOM;MASC;SG;3	N;NOM;SG
بھاشن	loeng	بھاشن	loeng	N;NOM;MASC;SG;3	N;NOM;SG
بھاکنا	ütle	بھاک	ütlema	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھاکنا	räägi	بھاک	rääkima	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھاگ	jaga	بھاگ	jagama	V;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھاگ	jagada	بھاگ	jagama	V;ACT	V;NFIN
بھاگا	jookseb	بھاگا	jooksma	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
بھاگا	joostes	بھاگا	jooksma	V;PFV;MASC;SG;V.PTCP;ACT	V;V.CVB
بھاگا	jooksmas	بھاگا	jooksma	V;PFV;MASC;SG;V.PTCP;ACT	V;IN+ESS;V.CVB;ACT
بھاگتا	jookseb	بھاگ	jooksma	V;IPFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
بھاگتا	joostes	بھاگ	jooksma	V;IPFV;MASC;SG;V.PTCP;ACT	V;V.CVB
بھاگتا	jooksmas	بھاگ	jooksma	V;IPFV;MASC;SG;V.PTCP;ACT	V;IN+ESS;V.CVB;ACT
بھاگنا	põgene	بھاگ	põgene	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھاگنا	lenda	بھاگ	lema	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھاگنا	lennata	بھاگ	lendama	V;MASC;SG;NFIN;ACT	V;NFIN
بھاگنا	lendama	بھاگ	lendama	V;MASC;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
بھال	varandus	بھال	varandus	N;NOM;MASC;SG;3	N;NOM;SG
بھال	läige	بھال	läige	N;NOM;MASC;SG;3	N;NOM;SG
بھال	spike	بھال	spike	N;NOM;MASC;SG;3	N;NOM;SG
بھال	laup	بھال	laup	N;NOM;MASC;SG;3	N;NOM;SG
بھال	sära	بھال	sära	N;NOM;MASC;SG;3	N;NOM;SG
بھانا	palun	بھانا	paluma	V;MASC;SG;NFIN;ACT	V;IND;SG;1;PRS;FIN;ACT
بھانپنا	oletada	بھانپنا	oletama	V;SG;NFIN;ACT	V;NFIN
بھانپنا	arva	بھانپنا	arvama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھانجنا	jaotada	بھانجنا	jaotama	V;SG;NFIN;ACT	V;NFIN
بھانجنا	jaga	بھانجنا	jagama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھانجنا	pööra	بھانجنا	pöörama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھائی	kaaslane	بھائی	kaaslane	N;NOM;MASC;SG;3	N;NOM;SG
بھائی	seltsimees	بھائی	seltsi_mees	N;NOM;MASC;SG;3	N;NOM;SG
بھائی	vend	بھائی	vend	N;NOM;MASC;SG;3	N;NOM;SG
بھائی	kaaslane	بھائی	kaaslane	N;NOM;MASC;SG;3	N;NOM;SG
بھائی	seltsimees	بھائی	seltsi_mees	N;NOM;MASC;SG;3	N;NOM;SG
بھبکانا	stimuleerida	بھبکانا	stimuleerima	V;MASC;SG;NFIN;ACT	V;NFIN
بھبکنا	keema	بھبک	keema	V;NFIN;ACT	V;IN+ALL;V.CVB;ACT
بُھتاہا	kummitab	بُھتاہا	kummitama	V;IPFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
بھٹکا	eksinud	بھٹک	eksima	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP;ACT
بھٹکا	kaotas	بھٹک	kaotama	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN;ACT
بھٹکانا	petta	بھٹکا	petma	V;MASC;SG;NFIN;ACT	V;NFIN
بھٹکانا	petta	بھٹکا	petma	V;MASC;SG;NFIN;ACT	V;NFIN
بھٹکانا	eksitada	بھٹکا	eksitama	V;MASC;SG;NFIN;ACT	V;NFIN
بُھچکانا	hirmuta	بُھچکانا	hirmutama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھرپور	täielik	بھرپور	täielik	ADJ	ADJ;NOM;SG
بھرا	rasvane	بھرا	rasvane	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بھرا	täielik	بھرا	täielik	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بھرا	priske	بھرا	priske	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بُھرکی	laenutada	بُھرکی	laenutama	V;PFV;FEM;SG;V.PTCP;ACT	V;NFIN
بھرم	kahtlus	بھرم	kahtlus	N;NOM;MASC;SG;3	N;NOM;SG
بھرم	saladus	بھرم	saladus	N;NOM;MASC;SG;3	N;NOM;SG
بھرم	secret	بھرم	secret	N;NOM;MASC;SG;3	N;NOM;SG
بھرم	kahtlus	بھرم	kahtlus	N;NOM;MASC;SG;3	N;NOM;SG
بھرم	krediit	بھرم	krediit	N;NOM;MASC;SG;3	N;NOM;SG
بھرم	segadus	بھرم	segadus	N;NOM;MASC;SG;3	N;NOM;SG
بھرم	viga	بھرم	viga	N;NOM;MASC;SG;3	N;NOM;SG
بھرنا	kannatada	بھر	kannatama	V;SG;NFIN;ACT	V;NFIN
بھرنا	kannatama	بھر	kannatama	V;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
بھرنا	vala	بھر	valama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھرنا	kalla	بھر	kallas	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھرنا	kannatada	بھر	kannatama	V;SG;NFIN;ACT	V;NFIN
بھرنا	kannatama	بھر	kannatama	V;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
بھرنا	täida	بھر	täitma	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھرنا	vala	بھر	valama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھرنا	kalla	بھر	kallas	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھرنی	kannatab	بھرنی	kannatama	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
بھرنی	tagastab	بھرنی	tagastama	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
بھری	täielik	بھر	täielik	ADJ;FEM	ADJ;NOM;SG
بھڑک	näita	بھڑک	näitama	V;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھڑکانا	hirmuta	بھڑکانا	hirmutama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھڑکانا	hirmuta	بھڑکانا	hirmutama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بِھڑنا	ühinege	بِھڑ	ühinema	V;NFIN	V;IMP;PL;2;PRS;FIN;ACT
بِھڑنا	puuduta	بِھڑ	puudutama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
بِھڑنا	katsuda	بِھڑ	katsuma	V;NFIN	V;NFIN
بِھڑنا	puutu	بِھڑ	puutuma	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
بھسکنا	tarbivad	بھسک	tarbima	V;NFIN;ACT	V;IND;PL;3;PRS;FIN;ACT
بھسکنا	tarbi	بھسک	tarp	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بِھکاری	kerjus	بِھکاری	kerjus	N;NOM;FEM;SG;3	N;NOM;SG
بھگدڑ	segadus	بھگدڑ	segadus	N;NOM;MASC;SG;3	N;NOM;SG
بھگدڑ	paanika	بھگدڑ	paanika	N;NOM;MASC;SG;3	N;NOM;SG
بُھلانا	petta	بُھلانا	petma	V;SG;NFIN;ACT	V;NFIN
بُھلانا	unusta	بُھلانا	unustama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بُھلانا	eksitada	بُھلانا	eksitama	V;SG;NFIN;ACT	V;NFIN
بھلائی	heaolu	بھلائی	hea_olu	N;NOM;FEM;SG;3	N;NOM;SG
بھلائی	headus	بھلائی	headus	N;NOM;FEM;SG;3	N;NOM;SG
بھلائی	heaolu	بھلائی	hea_olu	N;NOM;FEM;SG;3	N;NOM;SG
بھُولنا	unusta	بھہول	unustama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھونکنا	torgata	بھونک	torkama	V;SG;NFIN;ACT	V;NFIN
بھُوننا	põle	بھہوننا	põle	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بھُوننا	põleb	بھہوننا	põlema	V;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
بھُوننا	põletada	بھہوننا	põletama	V;NFIN;ACT	V;NFIN
بھیانک	õudne	بھیانک	õudne	ADJ	ADJ;NOM;SG
بھیانک	kohutav	بھیانک	kohutav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
بھیانک	hirmutav	بھیانک	hirmutav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
بِھیتر	sisustus	بِھیتر	sisustus	N;NOM;MASC;SG;3	N;NOM;SG
