pentru	pre	pentru	pre	ADP;ACC	ADP;ACC
particule	čiastočky	particulă	čiastoček	N;INDF;FEM;PL	N;NOM;FEM;PL
particule	častíc	particulă	častica	N;INDF;FEM;PL	N;GEN;FEM;PL
particule	častice	particulă	častica	N;INDF;FEM;PL	N;NOM;FEM;PL
particule	častice	particulă	častica	N;INDF;FEM;PL	N;NOM;FEM;PL
particule	častíc	particulă	častica	N;INDF;FEM;PL	N;GEN;FEM;PL
particule	častice	particulă	častica	N;INDF;FEM;PL	N;NOM;FEM;PL
rauri	rieky	raură	rieka	N;INDF;FEM;PL	N;NOM;FEM;PL
rauri	riek	raură	rieka	N;INDF;FEM;PL	N;GEN;FEM;PL
inconjurat	obklopený	inconjura	obklopený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
inconjurat	obkľúčený	inconjura	obkľúčený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
inconjurat	obklopený	inconjura	obklopený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
inconjurat	obkľúčený	inconjura	obkľúčený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
dificil	ťažko	dificil	ťažko	ADV	ADV
marcus	marcus	marcus	marcus	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
vanzari	predaje	vanzar	predať	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
vanzari	tržby	vanzar	tržba	N;INDF;MASC;PL	N;NOM;FEM;PL
vanzari	predaje	vanzar	predať	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
vanzari	tržby	vanzar	tržba	N;INDF;MASC;PL	N;NOM;FEM;PL
forum	fórum	forum	fórum	N;INDF;MASC;SG	N;NOM;NEUT;SG
forum	fóra	forum	fór	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
forum	forum	forum	forum	N;INDF;MASC;SG	N;NOM;FEM;SG
combustibil	paliva	combustibil	paliva	N;INDF;MASC;SG	N;NOM;FEM;SG
combustibil	palivo	combustibil	palivo	N;INDF;MASC;SG	N;NOM;NEUT;SG
rugby	rugby	rugby	rugb	N;INDF;MASC;SG	N;NOM;FEM;SG
firme	firmy	firmă	firma	N;INDF;FEM;PL	N;NOM;FEM;PL
firme	firiem	firmă	firma	N;INDF;FEM;PL	N;GEN;FEM;PL
unelte	pomôcky	unealtă	pomôcka	N;INDF;FEM;PL	N;NOM;FEM;PL
unelte	náradia	unealtă	náradie	N;INDF;FEM;PL	N;NOM;NEUT;PL
unelte	nástroje	unealtă	nástroj	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
unelte	nástrojov	unealtă	nástroj	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
ucide	zabiť	ucide	zabiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
ucide	zabíjať	ucide	zabíjať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
ucide	zabiť	ucide	zabiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
conservator	konzervatívne	conservator	konzervatívne	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
conservator	konzervatívny	conservator	konzervatívny	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
dispozitiv	zariadenie	dispozitiv	zariadenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
dispozitiv	prístroj	dispozitiv	prístroj	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
dispozitiv	pomôcka	dispozitiv	pomôcka	N;INDF;MASC;SG	N;NOM;FEM;SG
zei	bohmi	zeu	boh	N;INDF;MASC;PL	N;ANIM;INS;MASC;PL
zei	bohovia	zeu	boh	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
zei	bohov	zeu	boh	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
insemnat	myslené	insemna	myslený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
cade	padá	cădea	padať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
cade	spadne	cădea	spadnúť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
luterani	luteráni	luteran	luterániť	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
chinez	čínska	chinez	čínsky	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
chinez	čínske	chinez	čínsky	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
chinez	čínsky	chinez	čínsky	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
difera	líšiť	difera	líšiť	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
angel	anjelik	angel	anjelik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
angel	anjela	angel	anjelať	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
angel	anjel	angel	anjel	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
mixt	zmiešaný	mixt	zmiešaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
mixt	zmiešaná	mixt	zmiešaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
mixt	zmiešané	mixt	zmiešaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
marcheaza	označiť	marcheaza	označiť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
corporation	corporation	corporation	corporation	N;INDF;MASC;SG	N;NOM;FEM;SG
serios	vážne	serios	vážne	ADV	ADV
serios	vážne	serios	vážne	ADV	ADV
serios	seriózne	serios	seriózne	ADV	ADV
dramatic	dramatický	dramatic	dramatický	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
dramatic	dramatické	dramatic	dramatický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
corespunzator	primerané	corespunzator	primeraný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
corespunzator	vhodná	corespunzator	vhodný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
corespunzator	primeraná	corespunzator	primeraný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
corespunzator	vhodné	corespunzator	vhodný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
corespunzator	primeraný	corespunzator	primeraný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
corespunzator	vhodný	corespunzator	vhodný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
corespunzator	zodpovedajúce	corespunzator	zodpovedajúci	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
corespunzator	zodpovedajúci	corespunzator	zodpovedajúci	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
corespunzator	zodpovedajúca	corespunzator	zodpovedajúci	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;ACT
african	africký	african	africký	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
african	afrického	african	africký	ADJ;INDF;MASC;SG	ADJ;ANIM;GEN;MASC;SG
african	africké	african	africký	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
african	africká	african	africký	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
turnuri	veže	turn	veža	N;INDF;FEM;PL	N;NOM;FEM;PL
turnuri	veží	turn	veža	N;INDF;FEM;PL	N;GEN;FEM;PL
desert	dezert	desert	dezert	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
desert	zákusok	desert	zákusok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
desert	púšť	desert	púšť	N;INDF;MASC;SG	N;NOM;FEM;SG
desert	púšti	desert	púšť	N;INDF;MASC;SG	N;DAT;FEM;SG
desert	púšť	desert	púšť	N;INDF;MASC;SG	N;NOM;FEM;SG
desert	púšti	desert	púšť	N;INDF;MASC;SG	N;DAT;FEM;SG
afectat	postihnutý	afecta	postihnutý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
afectat	ovplyvnené	afecta	ovplyvnený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
afectat	ovplyvnená	afecta	ovplyvnený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
afectat	zasiahnuté	afecta	zasiahnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
afectat	postihnutá	afecta	postihnutý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
prime	prémie	primă	prémieť	N;INDF;FEM;PL	N;NOM;FEM;PL
efectiv	efektívne	efectiv	efektívny	ADV	ADV
efectiv	účinne	efectiv	účinne	ADV	ADV
actioneaza	konať	actiona	konať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
harvard	harvard	harvard	harvard	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
roci	kamene	rocă	kameň	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
roci	skaly	rocă	skala	N;INDF;FEM;PL	N;NOM;FEM;PL
plasat	umiestnená	plasa	umiestnený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
plasat	umiestnené	plasa	umiestnený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
filozof	filozof	filozof	filozof	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
defineste	definovať	definest	definovať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
defineste	vymedziť	definest	vymedziť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
defineste	vymedzuje	definest	vymedzovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
defineste	definuje	definest	definovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
defineste	definovať	definest	definovať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
defineste	vymedziť	definest	vymedziť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
intens	intenzívne	intens	intenzívne	ADV	ADV
incercari	skúškach	incercar	skúška	N;INDF;FEM;PL	N;GEN;FEM;PL
incercari	skúšky	incercar	skúška	N;INDF;FEM;PL	N;NOM;FEM;PL
incercari	pokusov	incercar	pokus	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
incercari	pokusy	incercar	pokus	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
incercari	testy	incercar	test	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
incercari	skúšky	incercar	skúška	N;INDF;FEM;PL	N;NOM;FEM;PL
sexual	pohlavný	sexual	pohlavný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
sexual	sexuálna	sexual	sexuálny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
sexual	sexuálne	sexual	sexuálny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
sexual	sexuálny	sexual	sexuálny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
sexual	sexuálne	sexual	sexuálny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
decizii	rozhodnutia	decizie	rozhodnutie	N;INDF;FEM;PL	N;NOM;NEUT;PL
chimist	chemik	chimist	chemik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
chimist	lekáreň	chimist	lekáreň	N;INDF;MASC;SG	N;NOM;FEM;SG
chimist	lekárnik	chimist	lekárnik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
sky	obloha	sky	obloha	N;INDF;MASC;SG	N;NOM;FEM;SG
sky	nebo	sky	nebo	N;INDF;MASC;SG	N;NOM;NEUT;SG
islam	islamu	islam	islam	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
islam	islam	islam	islam	N;INDF;MASC;SG	N;NOM;FEM;SG
voci	hlasy	voce	hlas	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
voci	hlasov	voce	hlas	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
cauzat	spôsobené	cauzat	spôsobený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
cauzat	spôsobená	cauzat	spôsobený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
aparate	pomôcky	apara	pomôcka	N;INDF;FEM;PL	N;NOM;FEM;PL
aparate	prístroje	apara	prístroj	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
aparate	zariadenia	apara	zariadenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
aparate	prístroje	apara	prístroj	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
eliminat	vyradený	elimina	vyradený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
eliminat	odstránené	elimina	odstránený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
eliminat	odstránený	elimina	odstránený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
eliminat	odstránená	elimina	odstránený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
statistici	štatistiky	statistică	štatistika	N;INDF;FEM;PL	N;NOM;FEM;PL
statistici	štatistiky	statistică	štatistika	N;INDF;FEM;PL	N;NOM;FEM;PL
statistici	prehľady	statistică	prehľad	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
statistici	postrehy	statistică	postreh	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
statistici	štatistiky	statistică	štatistika	N;INDF;FEM;PL	N;NOM;FEM;PL
derivat	odvodený	derivat	odvodený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
derivat	odvodené	derivat	odvodený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
derivat	odvodená	derivat	odvodený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
arabi	arabi	arab	arabi	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
saturn	saturn	saturn	saturn	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
citate	citáty	citat	citát	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
bulgar	bulharské	bulgar	bulharský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
bulgar	bulharská	bulgar	bulharský	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
bulgar	bulharskom	bulgar	bulharský	ADJ;INDF;MASC;SG	ADJ;INS;NEUT;SG
sugerat	odporúčané	sugera	odporúčaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sugerat	navrhnuté	sugera	navrhnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sugerat	navrhované	sugera	navrhovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
bunuri	tovary	bun	tovar	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
bunuri	tovarov	bun	tovar	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
comportament	chovanie	comportament	chovanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
comportament	správanie	comportament	správanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
comportament	chovanie	comportament	chovanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
comportament	správanie	comportament	správanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
laborator	laboratórium	laborator	laboratórium	N;INDF;MASC;SG	N;NOM;NEUT;SG
laborator	laboratórium	laborator	laboratórium	N;INDF;MASC;SG	N;NOM;NEUT;SG
operator	operátor	operator	operátor	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
operator	prevádzkovateľa	operator	prevádzkovateľ	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
operator	prevádzkovateľ	operator	prevádzkovateľ	N;INDF;MASC;SG	N;NOM;FEM;SG
vremuri	krát	vreme	krát	N;INDF;FEM;PL	N;NOM;MASC;PL
vremuri	časy	vreme	čas	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
vorbit	vyslovené	vorbi	vyslovený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
consum	spotreba	consum	spotreb	N;INDF;MASC;SG	N;NOM;FEM;SG
consum	konzumácia	consum	konzumácia	N;INDF;MASC;SG	N;NOM;FEM;SG
consum	spotrebu	consum	spotreba	N;INDF;MASC;SG	N;ACC;FEM;SG
perechi	dvojice	pereche	dvojica	N;INDF;FEM;PL	N;NOM;FEM;PL
perechi	páry	pereche	pára	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
perechi	párov	pereche	pár	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
purtand	nosenie	purta	nosenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
obligatoriu	povinne	obligatoriu	povinne	ADV	ADV
obligatoriu	povinne	obligatoriu	povinne	ADV	ADV
amintiri	pamäte	amintire	pamäť	N;INDF;FEM;PL	N;NOM;FEM;PL
amintiri	spomienky	amintire	spomienka	N;INDF;FEM;PL	N;NOM;FEM;PL
hidrogen	vodík	hidrogen	vodík	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
hidrogen	vodíka	hidrogen	vodík	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
depasit	prekročené	depasit	prekročený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
depasit	prekročená	depasit	prekročený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ferestre	okná	fereastră	okno	N;INDF;FEM;PL	N;NOM;NEUT;PL
uitat	zabudnuté	uita	zabudnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
nuclear	jadrová	nuclear	jadrový	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
nuclear	jadrové	nuclear	jadrový	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
nuclear	jadrovej	nuclear	jadrový	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
nuclear	jadrový	nuclear	jadrový	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
economist	ekonóm	economist	ekonóm	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
blues	blues	blues	blues	N;INDF;MASC;SG	N;NOM;NEUT;SG
mamifere	cicavce	mamifer	cicavec	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
mamifere	cicavcov	mamifer	cicavec	N;INDF;FEM;PL	N;ANIM;ACC;MASC;PL
mamifere	cicavcov	mamifer	cicavec	N;INDF;FEM;PL	N;ANIM;ACC;MASC;PL
mamifere	cicavce	mamifer	cicavec	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
comandat	zadané	comanda	zadaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
comandat	objednané	comanda	objednaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
mountain	hora	mountain	hora	N;INDF;MASC;SG	N;NOM;FEM;SG
zilnic	denne	zilnic	denne	ADV	ADV
efort	snaha	efort	snaha	N;INDF;MASC;SG	N;NOM;FEM;SG
efort	úsilie	efort	úsilie	N;INDF;MASC;SG	N;NOM;NEUT;SG
efort	snahu	efort	snaha	N;INDF;MASC;SG	N;ACC;FEM;SG
juniori	juniorov	junior	junior	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
academy	akadémia	academy	akadémia	N;INDF;MASC;SG	N;NOM;FEM;SG
eroi	hrdinov	erou	hrdina	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
eroi	hrdinovia	erou	hrdina	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
match	zápas	match	zápas	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
match	zhoda	match	zhoda	N;INDF;MASC;SG	N;NOM;FEM;SG
echipamente	zariadenia	echipament	zariadenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
cross	kríž	cross	kríž	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
inregistreaza	registrovať	inregistra	registrovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
inregistreaza	zaregistrovať	inregistra	zaregistrovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
inregistreaza	zaznamenávať	inregistra	zaznamenávať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
inregistreaza	zaznamenať	inregistra	zaznamenať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
inregistreaza	nahrať	inregistra	nahrať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
colonii	kolónie	colonie	kolónia	N;INDF;FEM;PL	N;NOM;FEM;PL
tren	vlaku	tren	vlak	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
tren	vlakom	tren	vlak	N;INDF;MASC;SG	N;INAN;INS;MASC;SG
tren	vlak	tren	vlak	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
sous	sous	sous	sous	N;INDF;MASC;SG	N;NOM;FEM;SG
alimente	potravín	aliment	potravina	N;INDF;FEM;PL	N;GEN;FEM;PL
alimente	jedla	aliment	jedlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
alimente	potraviny	aliment	potravina	N;INDF;FEM;PL	N;NOM;FEM;PL
alimente	potravín	aliment	potravina	N;INDF;FEM;PL	N;GEN;FEM;PL
alimente	jedlá	aliment	jedlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
alimente	potraviny	aliment	potravina	N;INDF;FEM;PL	N;NOM;FEM;PL
ucrainean	ukrajinské	ucrainean	ukrajinský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
strazi	uliciach	strad	ulica	N;INDF;FEM;PL	N;INS;FEM;PL
strazi	ulice	strad	ulica	N;INDF;FEM;PL	N;NOM;FEM;PL
strazi	ulíc	strad	ulica	N;INDF;FEM;PL	N;GEN;FEM;PL
strazi	uliciach	strad	ulica	N;INDF;FEM;PL	N;INS;FEM;PL
strazi	ulice	strad	ulica	N;INDF;FEM;PL	N;NOM;FEM;PL
strazi	ulíc	strad	ulica	N;INDF;FEM;PL	N;GEN;FEM;PL
portar	vrátnik	portar	vrátnik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
portar	brankár	portar	brankár	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
portar	brankára	portar	brankár	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
simboluri	symboly	simbol	symbol	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
simboluri	symbolov	simbol	symbol	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
margaret	margaret	margaret	margaret	N;INDF;MASC;SG	N;NOM;FEM;SG
solist	sólista	solist	sólista	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
rosetti	rosetti	rosetti	rosetť	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ziduri	múry	zid	múr	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
ziduri	steny	zid	stena	N;INDF;FEM;PL	N;NOM;FEM;PL
ziduri	stien	zid	stieň	N;INDF;FEM;PL	N;GEN;FEM;PL
suflet	duša	suflet	duša	N;INDF;MASC;SG	N;NOM;FEM;SG
suflet	dušu	suflet	duša	N;INDF;MASC;SG	N;ACC;FEM;SG
eficient	efektívne	eficient	efektívny	ADV	ADV
eficient	účinne	eficient	účinne	ADV	ADV
eficient	efektívne	eficient	efektívny	ADV	ADV
folk	folk	folk	folk	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
legale	právne	legal	právny	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;PL
organism	tele	organism	telo	N;INDF;MASC;SG	N;NOM;NEUT;SG
organism	orgán	organism	orgán	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
organism	telo	organism	telo	N;INDF;MASC;SG	N;NOM;NEUT;SG
organism	organizmus	organism	organizmus	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
organism	organizmu	organism	organizmus	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
deces	smrt	deces	smrt	N;INDF;MASC;SG	N;NOM;FEM;SG
deces	smrť	deces	smrť	N;INDF;MASC;SG	N;NOM;FEM;SG
deces	úmrtie	deces	úmrtie	N;INDF;MASC;SG	N;NOM;NEUT;SG
hit	hit	hit	hit	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
hit	úder	hit	úder	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
capete	hláv	cap	hlava	N;INDF;FEM;PL	N;GEN;FEM;PL
capete	hlavy	cap	hlava	N;INDF;FEM;PL	N;NOM;FEM;PL
spiritual	vtipný	spiritual	vtipný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
spiritual	duchovný	spiritual	duchovný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
spiritual	duchovného	spiritual	duchovný	ADJ;INDF;MASC;SG	ADJ;ANIM;GEN;MASC;SG
spiritual	duchovné	spiritual	duchovný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
neo	neo	neo	neo	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
imam	imám	imam	ima	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
automobile	automobily	automobil	automobiť	N;INDF;FEM;PL	N;NOM;FEM;PL
viu	živá	viu	živý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
viu	živý	viu	živý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
caine	psíka	caină	psík	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
caine	psa	caină	pes	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
caine	psík	caină	psík	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
caine	pes	caină	pes	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
caine	psíka	caină	psík	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
caine	psa	caină	pes	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
caine	psík	caină	psík	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
caine	pes	caină	pes	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
balcani	balkán	balcan	balkán	N;INDF;MASC;SG	N;NOM;FEM;SG
balcani	balkánu	balcan	balkán	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
balcani	balkán	balcan	balkán	N;INDF;MASC;SG	N;NOM;FEM;SG
balcani	balkánu	balcan	balkán	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
extinde	predĺžiť	extinde	predĺžiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
extinde	rozšíriť	extinde	rozšíriť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
extinde	rozšíriť	extinde	rozšíriť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
extinde	rozvinúť	extinde	rozvinúť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
interese	záujmov	interes	záujem	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
