dan	oraz	dan	oraz	CONJ	CONJ
mimpi	marzenie	mimpi	marzenie	N;SG	N;NOM;NEUT;SG
mimpi	sen	mimpi	sen	N;SG	N;ACC;MASC;SG
akuntansi	księgowości	akuntansi	księgowość	N;SG	N;GEN;FEM;SG
akuntansi	rachunkowość	akuntansi	rachunkowość	N;SG	N;NOM;FEM;SG
akuntansi	księgowość	akuntansi	księgowość	N;SG	N;NOM;FEM;SG
akuntansi	rachunkowości	akuntansi	rachunkowość	N;SG	N;GEN;FEM;SG
lautan	oceanu	lautan	ocean	N;SG	N;GEN;MASC;SG
lautan	ocean	lautan	ocean	N;SG	N;NOM;MASC;SG
bimbingan	przewodnictwo	bimbingan	przewodnictwo	N;SG	N;NOM;NEUT;SG
kesadaran	świadomość	kesadaran	świadomość	N;SG	N;NOM;FEM;SG
kesadaran	rozpoznawalność	kesadaran	rozpoznawalność	N;SG	N;NOM;FEM;SG
kesadaran	świadomości	kesadaran	świadomość	N;SG	N;GEN;FEM;SG
kesadaran	świadomością	kesadaran	świadomość	N;SG	N;INS;FEM;SG
kesadaran	świadomość	kesadaran	świadomość	N;SG	N;NOM;FEM;SG
kesadaran	świadomości	kesadaran	świadomość	N;SG	N;GEN;FEM;SG
gunakan	użyć	gunakan	użyć	V;SG;ACT	V;PFV;NFIN;ACT
gunakan	użyj	gunakan	użyj	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
perut	brzucha	perut	brzuch	N;SG	N;GEN;MASC;SG
perut	brzucha	perut	brzuch	N;SG	N;GEN;MASC;SG
perut	brzuch	perut	brzuch	N;SG	N;NOM;MASC;SG
perut	brzuch	perut	brzuch	N;SG	N;NOM;MASC;SG
perut	brzucha	perut	brzuch	N;SG	N;GEN;MASC;SG
perut	brzuch	perut	brzuch	N;SG	N;NOM;MASC;SG
perut	żołądek	perut	żołądek	N;SG	N;NOM;MASC;SG
perut	brzuch	perut	brzuch	N;SG	N;NOM;MASC;SG
perut	żołądka	perut	żołądek	N;SG	N;GEN;MASC;SG
pengamatan	obserwacji	pengamatan	obserwacja	N;SG	N;GEN;FEM;SG
pengamatan	obserwację	pengamatan	obserwacja	N;SG	N;ACC;FEM;SG
pengamatan	obserwacja	pengamatan	obserwacja	N;SG	N;NOM;FEM;SG
pengamatan	uwagi	pengamatan	uwaga	N;SG	N;ACC;FEM;SG
mengundang	zaproszono	menundang	zaprosić	V;SG;ACT	V;PFV;IND;0;PST;FIN;ACT
mengundang	zaprasza	menundang	zapraszać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mengundang	zapraszać	menundang	zapraszać	V;SG;ACT	V;IPFV;NFIN;ACT
lari	bieganie	lari	bieganie	N;SG	N;NOM;NEUT;SG
pengajaran	nauczanie	penajaran	nauczanie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pengajaran	nauczania	penajaran	nauczanie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
galeri	galerie	galeri	galeria	N;SG	N;NOM;MASC;SG
galeri	galerii	galeri	galeria	N;SG	N;GEN;FEM;SG
audisi	przesłuchanie	audisi	przesłuchanie	N	N;NOM;NEUT;SG
audisi	przesłuchania	audisi	przesłuchanie	N	N;NOM;NEUT;SG
audisi	przesłuchań	audisi	przesłuchanie	N	N;GEN;NEUT;PL
kirim	prześlij	kirim	przesłać	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
kirim	wyślij	kirim	wysłać	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
kirim	wysłać	kirim	wysłać	V;SG;ACT	V;PFV;NFIN;ACT
kepemilikan	posiadanie	kepemilikan	posiadać	N	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
kepemilikan	posiadania	kepemilikan	posiadać	N	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
kepemilikan	własności	kepemilikan	własność	N	N;ACC;FEM;SG
kepemilikan	własność	kepemilikan	własność	N	N;ACC;FEM;SG
melarang	zakazać	menlarang	zakazać	V;SG;ACT	V;PFV;NFIN;ACT
menghormati	szanuje	menhormati	szanować	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
sayuran	warzywo	sayuran	warzywo	N;SG	N;NOM;NEUT;SG
seragam	mundur	seragam	mundur	N;SG	N;NOM;MASC;SG
berulang	powtarza	berulang	powtarzać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
berulang	powtórzyć	berulang	powtórzyć	V;SG;ACT	V;PFV;NFIN;ACT
radiasi	promieniowanie	radiasi	promieniować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
radiasi	promieniowania	radiasi	promieniować	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
konfederasi	konfederacji	konfederasi	konfederacja	N	N;GEN;FEM;SG
konfederasi	konfederacja	konfederasi	konfederacja	N	N;NOM;FEM;SG
konfederasi	konfederatów	konfederasi	konfederat	N	N;ACC;MASC;PL
dolar	dolar	dolar	dolar	N;SG	N;NOM;MASC;SG
dolar	dolara	dolar	dolar	N;SG	N;ACC;MASC;SG
pelanggaran	naruszenia	penlanggaran	naruszenie	N;SG	N;GEN;NEUT;SG
pelanggaran	naruszenie	penlanggaran	naruszenie	N;SG	N;NOM;NEUT;SG
pelanggaran	naruszenie	penlanggaran	naruszenie	N;SG	N;NOM;NEUT;SG
pelanggaran	naruszenia	penlanggaran	naruszenie	N;SG	N;GEN;NEUT;SG
penasihat	doradca	penasihat	doradca	N;SG	N;NOM;MASC;SG
penasihat	doradca	penasihat	doradca	N;SG	N;NOM;MASC;SG
penasihat	doradcą	penasihat	doradca	N;SG	N;INS;MASC;SG
interaksi	aktywność	interaksi	aktywność	N;SG	N;NOM;FEM;SG
interaksi	zaangażowanie	interaksi	zaangażowanie	N;SG	N;NOM;NEUT;SG
interaksi	współdziałanie	interaksi	współdziałanie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
interaksi	interakcji	interaksi	interakcja	N;SG	N;GEN;FEM;SG
beban	obciążenie	beban	obciążyć	N;SG	N;NOM;NEUT;SG
beban	ładunek	beban	ładunek	N;SG	N;ACC;MASC;SG
beban	ciężar	beban	ciężar	N;SG	N;NOM;MASC;SG
beban	obciążenie	beban	obciążyć	N;SG	N;NOM;NEUT;SG
beban	brzemię	beban	brzem	N;SG	N;ACC;FEM;SG
beban	wydatek	beban	wydatek	N;SG	N;NOM;MASC;SG
bertarung	walcz	bertarung	walcz	V;SG;ACT	V;IPFV;IMP;SG;2;FIN;ACT
utusan	wysłannik	utusan	wysłannik	N;SG	N;NOM;MASC;SG
utusan	wysłannika	utusan	wysłannik	N;SG	N;ACC;MASC;SG
utusan	wysłannik	utusan	wysłannik	N;SG	N;NOM;MASC;SG
utusan	wysłannika	utusan	wysłannik	N;SG	N;ACC;MASC;SG
beralih	zamienił	beralih	zamienić	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
beralih	zamiana	beralih	zamiana	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mar	mar	mar	mar		
politeknik	politechniki	politeknik	politechnik	N	N;GEN;MASC;SG
berharap	życzy	berharap	życzyć	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
berharap	życzę	berharap	życzyć	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
senat	senatu	senat	senat	N;SG	N;GEN;MASC;SG
tenis	tenis	tenis	tenis	N;SG	N;NOM;MASC;SG
sebut	wspomnieć	sebut	wspomnieć	V;SG;ACT	V;PFV;NFIN;ACT
atlet	lekkoatleta	atlet	lekkoatleta	N;SG	N;NOM;MASC;SG
atlet	sportowiec	atlet	sportowiec	N;SG	N;NOM;MASC;SG
pengacara	adwokat	pengacara	adwokat	N;SG	N;NOM;MASC;SG
pengacara	prawnik	pengacara	prawnik	N;SG	N;NOM;MASC;SG
pengacara	adwokat	pengacara	adwokat	N;SG	N;NOM;MASC;SG
pengacara	prawnika	pengacara	prawnika	N;SG	N;ACC;MASC;SG
pengacara	prawnik	pengacara	prawnik	N;SG	N;NOM;MASC;SG
menghilangkan	eliminuje	menhilangkan	eliminować	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
menghilangkan	wyeliminować	menhilangkan	wyeliminować	V;SG;ACT	V;PFV;NFIN;ACT
katedral	katedra	katedral	katedra	N	N;NOM;FEM;SG
katedral	katedry	katedral	katedra	N	N;GEN;FEM;SG
pedoman	przewodniku	pedoman	przewodnik	N;SG	N;DAT;MASC;SG
pedoman	poradnik	pedoman	poradnik	N;SG	N;NOM;MASC;SG
pedoman	przewodnikiem	pedoman	przewodnik	N;SG	N;INS;MASC;SG
pedoman	przewodnika	pedoman	przewodnik	N;SG	N;ACC;MASC;SG
pedoman	przewodnik	pedoman	przewodnik	N;SG	N;NOM;MASC;SG
kamus	słowniki	kamus	słownik	N	N;NOM;MASC;PL
kamus	słownik	kamus	słownik	N	N;NOM;MASC;SG
kamus	słownika	kamus	słownik	N	N;GEN;MASC;SG
pelaksana	wykonawcą	penlaksana	wykonawca	N;SG	N;INS;MASC;SG
jurnalis	dziennikarstwo	jurnalis	dziennikarstwo	N;SG	N;NOM;NEUT;SG
jurnalis	dziennikarz	jurnalis	dziennikarz	N;SG	N;NOM;MASC;SG
jurnalis	dziennikarka	jurnalis	dziennikarka	N;SG	N;NOM;FEM;SG
kolom	kolumnie	kolom	kolumna	N;SG	N;DAT;FEM;SG
kolom	kolumna	kolom	kolumna	N;SG	N;NOM;FEM;SG
kolom	dziedzina	kolom	dziedzina	N;SG	N;NOM;FEM;SG
kolom	pole	kolom	pole	N;SG	N;NOM;NEUT;SG
kolom	boisko	kolom	boisko	N;SG	N;NOM;NEUT;SG
peranan	rola	peranan	rola	N;SG	N;NOM;FEM;SG
peranan	rolę	peranan	rola	N;SG	N;ACC;FEM;SG
peranan	roli	peranan	rola	N;SG	N;GEN;FEM;SG
indeks	indeks	indeks	indeks	N;SG	N;NOM;MASC;SG
indeks	spis	indeks	spis	N;SG	N;NOM;MASC;SG
indeks	wskaźnik	indeks	wskaźnik	N;SG	N;NOM;MASC;SG
indeks	indeksu	indeks	indeks	N;SG	N;GEN;MASC;SG
manual	podręczniki	manual	podręcznik	N	N;NOM;MASC;PL
manual	instrukcja	manual	instrukcja	N	N;NOM;FEM;SG
manual	podręcznik	manual	podręcznik	N	N;ACC;MASC;SG
mengajarkan	uczy	menajarkan	uczyć	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
menahan	wytrzymać	mentahan	wytrzymać	V;SG;ACT	V;PFV;NFIN;ACT
tipis	szczupła	tipis	szczupło	ADJ;SG	ADJ;NOM;FEM;SG
tipis	cienkie	tipis	cienki	ADJ;SG	ADJ;NOM;NEUT;SG
tipis	cienka	tipis	cienki	ADJ;SG	ADJ;NOM;FEM;SG
tipis	chudy	tipis	chudy	ADJ;SG	ADJ;NOM;MASC;SG
tipis	cienki	tipis	cienki	ADJ;SG	ADJ;NOM;MASC;SG
doktrin	doktryna	doktrin	doktryna	N;SG	N;NOM;FEM;SG
pengaturan	ustawienie	penaturan	ustawić	N;SG	N;NOM;NEUT;SG
pengaturan	konfiguracja	penaturan	konfiguracja	N;SG	N;NOM;FEM;SG
pengaturan	ustawianie	penaturan	ustawiać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pengaturan	ustawienie	penaturan	ustawić	N;SG	N;NOM;NEUT;SG
pengaturan	uzgodnienia	penaturan	uzgodnić	N;SG	N;NOM;NEUT;SG
pengaturan	układ	penaturan	układ	N;SG	N;NOM;MASC;SG
pengaturan	porozumienie	penaturan	porozumienie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
pengaturan	ustawienia	penaturan	ustawić	N;SG	N;NOM;NEUT;SG
sampah	śmieć	sampah	śmieć	N;SG	N;NOM;MASC;SG
sampah	kosz	sampah	kosz	N;SG	N;NOM;MASC;SG
sampah	śmieć	sampah	śmieć	N;SG	N;NOM;MASC;SG
tali	lina	tali	lina	N;SG	N;NOM;FEM;SG
tali	sznur	tali	sznur	N;SG	N;NOM;MASC;SG
tali	pasek	tali	pask	N;SG	N;NOM;MASC;SG
pecah	pękł	pecah	pęknąć	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
pecah	podział	pecah	podziać	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
pecah	podziel	pecah	podziel	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
pecah	złamał	pecah	złamać	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
pecah	pękła	pecah	pęknąć	V;SG;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
koalisi	koalicji	koalisi	koalicja	N;SG	N;GEN;FEM;SG
menghadiri	uczestniczył	menhadiri	uczestniczyć	V;SG;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
menghadiri	uczęszczał	menhadiri	uczęszczać	V;SG;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
menghadiri	uczestniczyć	menhadiri	uczestniczyć	V;SG;ACT	V;IPFV;NFIN;ACT
finalis	finalistka	finalis	finalistka	N;SG	N;NOM;FEM;SG
sore	wieczór	sore	wieczór	N;SG	N;NOM;MASC;SG
sore	wieczorem	sore	wieczór	N;SG	N;INS;MASC;SG
sore	popołudnie	sore	popołudnie	N;SG	N;NOM;NEUT;SG
sore	popołudnia	sore	popołudnie	N;SG	N;NOM;NEUT;SG
boneka	marionetką	boneka	marionetka	N;SG	N;INS;FEM;SG
boneka	lalka	boneka	lalka	N;SG	N;NOM;FEM;SG
boneka	laleczka	boneka	laleczka	N;SG	N;NOM;FEM;SG
keluaran	wyjście	keluaran	wyjście	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
keluaran	exodus	keluaran	exodus	N;SG	N;NOM;MASC;SG
keluaran	wyjścia	keluaran	wyjście	N;SG	N;NOM;NEUT;SG
arsitek	architektem	arsitek	architekt	N;SG	N;INS;MASC;SG
arsitek	architekta	arsitek	architekta	N;SG	N;ACC;MASC;SG
arsitek	architekt	arsitek	architekt	N;SG	N;NOM;MASC;SG
ladang	farmie	ladang	farma	N;SG	N;DAT;FEM;SG
ladang	gospodarstwa	ladang	gospodarstwo	N;SG	N;NOM;NEUT;SG
ladang	gospodarstwo	ladang	gospodarstwo	N;SG	N;NOM;NEUT;SG
ladang	farmy	ladang	farma	N;SG	N;ACC;FEM;SG
ladang	gospodarstwa	ladang	gospodarstwo	N;SG	N;NOM;NEUT;SG
jejak	nadrukiem	jejak	nadruk	N;SG	N;INS;MASC;SG
jejak	ślad	jejak	ślad	N;SG	N;NOM;MASC;SG
jejak	szlak	jejak	szlak	N;SG	N;NOM;MASC;SG
jejak	śladu	jejak	ślad	N;SG	N;GEN;MASC;SG
jejak	ślad	jejak	ślad	N;SG	N;NOM;MASC;SG
pengambilan	pobieranie	penambilan	pobieranie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pengambilan	pickup	penambilan	pickup	N;SG	N;NOM;MASC;SG
pengambilan	odbiór	penambilan	odbiór	N;SG	N;NOM;MASC;SG
detail	detale	detail	detała		
persyaratan	wymóg	persyaratan	wymóg	N;SG	N;NOM;MASC;SG
persyaratan	wymaganie	persyaratan	wymagać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
persyaratan	wymagania	persyaratan	wymagać	N;SG	N;NOM;NEUT;SG
peternakan	inwentarz	peternakan	inwentarz	N;SG	N;ACC;MASC;SG
peternakan	farmie	peternakan	farma	N;SG	N;DAT;FEM;SG
peternakan	gospodarstwa	peternakan	gospodarstwo	N;SG	N;NOM;NEUT;SG
peternakan	gospodarstwo	peternakan	gospodarstwo	N;SG	N;NOM;NEUT;SG
peternakan	rancho	peternakan	rancho	N;SG	N;NOM;NEUT;SG
peternakan	farmy	peternakan	farma	N;SG	N;ACC;FEM;SG
peternakan	gospodarstwa	peternakan	gospodarstwo	N;SG	N;NOM;NEUT;SG
peternakan	hodowla	peternakan	hodowle	N;SG	N;NOM;FEM;SG
peternakan	rolnictwo	peternakan	rolnictwo	N;SG	N;NOM;NEUT;SG
menyanyi	śpiewać	mennyanyi	śpiewać	V;SG;ACT	V;IPFV;NFIN;ACT
menyanyi	śpiewa	mennyanyi	śpiewać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
menyanyi	śpiewam	mennyanyi	śpiewać	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
temperatur	temperatura	temperatur	temperatura	N	N;NOM;FEM;SG
temperatur	temperatury	temperatur	temperatura	N	N;GEN;FEM;SG
temperatur	temperatury	temperatur	temperatura	N	N;GEN;FEM;SG
membagi	podziel	menbagi	podziel	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
membagi	podzielić	menbagi	podzielić	V;SG;ACT	V;PFV;NFIN;ACT
membagi	dziel	menbagi	dziel	V;SG;ACT	V;IPFV;IMP;SG;2;FIN;ACT
janji	mianowanie	janji	mianować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
janji	spotkanie	janji	spotkanie	N;SG	N;NOM;NEUT;SG
janji	obietnica	janji	obietnica	N;SG	N;NOM;FEM;SG
kargo	ładunek	kargo	ładunek	N	N;ACC;MASC;SG
lah	lah	lah	lah		
sihir	magii	sihir	magaia	N;SG	N;GEN;FEM;SG
sihir	magia	sihir	magia	N;SG	N;NOM;FEM;SG
tingkatan	poziom	tingkatan	poziom	N;SG	N;NOM;MASC;SG
tingkatan	poziomie	tingkatan	poziom	N;SG	N;INS;MASC;SG
tingkatan	poziomu	tingkatan	poziom	N;SG	N;GEN;MASC;SG
tikus	szczur	tikus	szczur	N;SG	N;NOM;MASC;SG
tikus	myszki	tikus	myszka	N;SG	N;ACC;FEM;SG
tikus	myszka	tikus	myszko	N;SG	N;NOM;FEM;SG
tikus	myszki	tikus	myszka	N;SG	N;ACC;FEM;SG
hidangan	danie	hidangan	danie	N;SG	N;NOM;NEUT;SG
kakek	dziadku	kakek	dziadek	N;SG	N;VOC;MASC;SG
kakek	dziadek	kakek	dziadek	N;SG	N;NOM;MASC;SG
kakek	dziadku	kakek	dziadek	N;SG	N;VOC;MASC;SG
kakek	dziadek	kakek	dziadek	N;SG	N;NOM;MASC;SG
kabur	uciec	kabur	uciec	V;SG	V;PFV;NFIN;ACT
aset	atut	aset	atut	N;SG	N;NOM;MASC;SG
aset	majątek	aset	majątek	N;SG	N;ACC;MASC;SG
magister	magister	magister	magister	N	N;NOM;MASC;SG
pemasaran	obrót	penpasaran	obrót	N;SG	N;NOM;MASC;SG
pemasaran	marketingu	penpasaran	marketing	N;SG	N;GEN;MASC;SG
insinyur	inżynieria	insinyur	inżynierie	N;SG	N;NOM;FEM;SG
insinyur	inżynier	insinyur	inżynier	N;SG	N;NOM;MASC;SG
kedutaan	ambasady	kedutaan	ambasada	N;SG	N;GEN;FEM;SG
kedutaan	ambasady	kedutaan	ambasada	N;SG	N;GEN;FEM;SG
kedutaan	ambasadzie	kedutaan	ambasada	N;SG	N;DAT;FEM;SG
adil	sprawiedliwy	adil	sprawiedliwy	ADJ;SG	ADJ;NOM;MASC;SG
lensa	obiektyw	lensa	obiektyw	N;SG	N;NOM;MASC;SG
revisi	weryfikacja	revisi	weryfikacja	N;SG	N;NOM;FEM;SG
revisi	rewizja	revisi	rewizja	N;SG	N;NOM;FEM;SG
harimau	tygrys	harimau	tygrys	N	N;NOM;MASC;SG
harimau	tygrysy	harimau	tygrys	N	N;NOM;MASC;PL
sensor	czujnik	sensor	czujnik	N;SG	N;NOM;MASC;SG
sensor	czujnika	sensor	czujnik	N;SG	N;GEN;MASC;SG
sensor	cenzury	sensor	cenzura	N;SG	N;GEN;FEM;SG
mengganggu	rozprasza	menganggu	rozpraszać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mengganggu	przerywa	menganggu	przerywać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
engine	silnik	engine	silnik	N	N;NOM;MASC;SG
engine	silnika	engine	silnik	N	N;GEN;MASC;SG
engine	silniki	engine	silnik	N	N;NOM;MASC;PL
kenyataan	rzeczywistości	kenyataan	rzeczywistość	N;SG	N;GEN;FEM;SG
kenyataan	rzeczywistość	kenyataan	rzeczywistość	N;SG	N;NOM;FEM;SG
memperluas	rozszerzyć	menperluas	rozszerzyć	V;SG;ACT	V;PFV;NFIN;ACT
memperluas	rozwinąć	menperluas	rozwinąć	V;SG;ACT	V;PFV;NFIN;ACT
tebing	kanion	tebing	kanion	N	N;NOM;MASC;SG
tebing	klify	tebing	klif	N	N;NOM;MASC;PL
guitar	gitara	guitar	gitar	N	N;NOM;MASC;SG
kepausan	papiestwa	kepausan	papiestwo	N;SG	N;GEN;NEUT;SG
diameter	średnicy	diameter	średnica	N;SG	N;GEN;FEM;SG
diameter	średnica	diameter	średnica	N;SG	N;NOM;FEM;SG
gitaris	gitarzysta	gitaris	gitarzysta	N	N;NOM;MASC;SG
gitaris	gitarzystów	gitaris	gitarzysta	N	N;ACC;MASC;PL
sampul	okładka	sampul	okładka	N;SG	N;NOM;FEM;SG
pengawas	przełożony	penawas	przełożyć	N;SG	N;NOM;MASC;SG
pengawas	nadzorca	penawas	nadzorca	N;SG	N;NOM;MASC;SG
kedalaman	głębokości	kedalaman	głębokość	N;SG	N;GEN;FEM;SG
kedalaman	głębokość	kedalaman	głębokość	N;SG	N;NOM;FEM;SG
kedalaman	głębokości	kedalaman	głębokość	N;SG	N;GEN;FEM;SG
sepatu	buta	sepatu	but	N;SG	N;GEN;MASC;SG
sepatu	obuwie	sepatu	obuwa	N;SG	N;NOM;NEUT;SG
protes	protest	protes	protest	N;SG	N;NOM;MASC;SG
protes	protestu	protes	protest	N;SG	N;GEN;MASC;SG
memastikan	zapewni	menpastikan	zapewnić	V;SG;ACT	V;PFV;IND;SG;3;FUT;FIN;ACT
memastikan	zapewnia	menpastikan	zapewniać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
merayakan	świętuje	menrayakan	świętować	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
merayakan	uczcić	menrayakan	uczcić	V;SG;ACT	V;PFV;NFIN;ACT
merayakan	świętować	menrayakan	świętować	V;SG;ACT	V;IPFV;NFIN;ACT
berkompetisi	konkurować	berkompetisi	konkurować	V;SG;ACT	V;IPFV;NFIN;ACT
berkompetisi	rywalizować	berkompetisi	rywalizować	V;SG;ACT	V;IPFV;NFIN;ACT
wadah	statek	wadah	statek	N;SG	N;NOM;MASC;SG
wadah	pojemnik	wadah	pojemnik	N;SG	N;NOM;MASC;SG
wadah	statku	wadah	statek	N;SG	N;GEN;MASC;SG
wadah	naczynie	wadah	naczynie	N;SG	N;NOM;NEUT;SG
wadah	kontener	wadah	kontener	N;SG	N;NOM;MASC;SG
wadah	zbiornik	wadah	zbiornik	N;SG	N;NOM;MASC;SG
wadah	pojemnik	wadah	pojemnik	N;SG	N;NOM;MASC;SG
libya	libia	libya	libia	N;SG	N;NOM;FEM;SG
pedesaan	wieś	pedesaan	wieś	N;SG	N;NOM;FEM;SG
penilaian	ranking	pennilaian	ranking	N;SG	N;NOM;MASC;SG
klip	magazynek	klip	magazynka	N;SG	N;NOM;MASC;SG
klip	klip	klip	klip	N;SG	N;ACC;MASC;SG
lengan	ramię	lengan	ramię	N;SG	N;NOM;NEUT;SG
lengan	rękaw	lengan	rękaw	N;SG	N;NOM;MASC;SG
penetapan	przydział	pentetapan	przydział	N;SG	N;ACC;MASC;SG
penetapan	zadanie	pentetapan	zadanie	N;SG	N;NOM;NEUT;SG
penetapan	zadania	pentetapan	zadanie	N;SG	N;NOM;NEUT;SG
musikal	musical	musikal	musical	N	N;NOM;MASC;SG
musikal	musicale	musikal	musical	N	N;NOM;MASC;PL
goreng	smażenia	goreng	smażenie	N;SG	N;GEN;NEUT;SG
selam	nurkowanie	selam	nurkować	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
cerdas	inteligentna	cerdas	inteligentny	ADJ;SG	ADJ;NOM;FEM;SG
cerdas	inteligentny	cerdas	inteligentny	ADJ;SG	ADJ;NOM;MASC;SG
cerdas	inteligentne	cerdas	inteligentny	ADJ;SG	ADJ;NOM;NEUT;SG
cerdas	inteligentne	cerdas	inteligentny	ADJ;SG	ADJ;NOM;NEUT;SG
cedera	uraz	cedera	uraz	N;SG	N;NOM;MASC;SG
cedera	uszkodzenie	cedera	uszkodzić	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
minat	interesie	minat	interes	N;SG	N;ACC;MASC;SG
minat	odsetek	minat	odsetka	N;SG	N;ACC;MASC;SG
minat	zainteresowanie	minat	zainteresowanie	N;SG	N;NOM;NEUT;SG
transmisi	transmisji	transmisi	transmisja	N;SG	N;GEN;FEM;SG
transmisi	przesyłanie	transmisi	przesyłać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
transmisi	transmisja	transmisi	transmisja	N;SG	N;NOM;FEM;SG
transmisi	przekazanie	transmisi	przekazać	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
disiplin	dyscyplinę	disiplin	dyscyplina	N;SG	N;ACC;FEM;SG
disiplin	dyscyplina	disiplin	dyscyplina	N;SG	N;NOM;FEM;SG
marinir	żołnierz	marinir	żołnierz	N	N;NOM;MASC;SG
manfaat	korzyść	manfaat	korzyść	N;SG	N;NOM;FEM;SG
manfaat	świadczenie	manfaat	świadczenie	N;SG	N;NOM;NEUT;SG
manfaat	korzyści	manfaat	korzyść	N;SG	N;ACC;FEM;SG
manfaat	korzyści	manfaat	korzyść	N;SG	N;ACC;FEM;SG
manfaat	świadczenia	manfaat	świadczenie	N;SG	N;GEN;NEUT;SG
warung	stoiska	warung	stoisko	N;SG	N;NOM;NEUT;SG
menghapus	usuń	menhapus	usiń	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
menghapus	usunąć	menhapus	usunąć	V;SG;ACT	V;PFV;NFIN;ACT
protokol	protokołu	protokol	protokół	N;SG	N;GEN;MASC;SG
protokol	protokół	protokol	protokól	N;SG	N;NOM;MASC;SG
penerimaan	rekrutacja	penterimaan	rekrutacja	N;SG	N;NOM;FEM;SG
penerimaan	akceptacja	penterimaan	akceptacja	N;SG	N;NOM;FEM;SG
penerimaan	przyjęcia	penterimaan	przyjęcie	N;SG	N;NOM;NEUT;SG
penerimaan	akceptację	penterimaan	akceptacja	N;SG	N;ACC;FEM;SG
penerimaan	recepcji	penterimaan	recepcja	N;SG	N;GEN;FEM;SG
penerimaan	odbiór	penterimaan	odbiór	N;SG	N;NOM;MASC;SG
penerimaan	recepcja	penterimaan	recepcja	N;SG	N;NOM;FEM;SG
infrastruktur	infrastruktury	infrastruktur	infrastruktura	N;SG	N;GEN;FEM;SG
infrastruktur	infrastrukturę	infrastruktur	infrastruktura	N;SG	N;ACC;FEM;SG
infrastruktur	infrastruktura	infrastruktur	infrastruktura	N;SG	N;NOM;FEM;SG
misteri	tajemnica	misteri	tajemnica	N;SG	N;NOM;FEM;SG
misteri	zagadka	misteri	zagadka	N;SG	N;NOM;FEM;SG
rentang	zasięg	rentang	zasięg	N;SG	N;NOM;MASC;SG
rentang	zakres	rentang	zakres	N;SG	N;NOM;MASC;SG
rentang	zasięgu	rentang	zasiąg	N;SG	N;GEN;MASC;SG
rentang	przedział	rentang	przedział	N;SG	N;NOM;MASC;SG
rentang	odległość	rentang	odległość	N;SG	N;ACC;FEM;SG
ensiklopedia	encyklopedie	ensiklopedia	encyklopedia	N	N;NOM;FEM;PL
