per	för	per	för	ADP	ADP
marche	märken	marca	märke	N;FEM;PL	N;NOM;INDF;NEUT;PL
marche	marscher	marca	marscher	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
minima	minimalt	minimo	minimal	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
minima	minsta	minimo	liten	ADJ;FEM;SG	ADJ;NOM;DEF;RL
minima	minimal	minimo	minimal	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
minima	minimalt	minimo	minimal	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
memorie	minnen	memoria	min	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
memorie	memoarer	memoria	memoarer	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
russi	ryssar	russo	ryss	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
meccanismo	mekanism	meccanismo	mekanism	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
meccanismo	mekanismen	meccanismo	mekanism	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
esteri	estrar	estero	estra	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
pagamento	avbetalning	pagamento	avbetalning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
pagamento	betalning	pagamento	betalning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
pagamento	utbetalning	pagamento	utbetalning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
arrivati	anlände	arrivare	anlände	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
profonda	djupgående	profondo	djupgående	ADJ;FEM;SG	ADJ;NOM;PRS;V.PTCP
lost	lost	lost	lost	N	N;NOM;INDF;MASC+FEM;SG
testamento	testamente	testamento	testamente	N;MASC;SG	N;NOM;INDF;NEUT;SG
testamento	testamentet	testamento	testamente	N;MASC;SG	N;NOM;DEF;NEUT;SG
paesaggio	landskap	paesaggio	landskap	N;MASC;SG	N;NOM;INDF;NEUT;SG
gonzález	gonzalez	gonzález	gonzal	N;MASC;SG	N;NOM;DEF;NEUT;SG
roman	roman	roman	roman	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tracciato	track	tracciato	track	N;MASC;SG	N;NOM;MASC+FEM;SG
produzioni	produktioner	produzione	produktion	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
potenziale	potentiell	potenziale	potentiell	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
potenziale	potentiellt	potenziale	potentiell	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
soluzioni	lösningarna	soluzione	lösning	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
soluzioni	lösningar	soluzione	lösning	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
cena	middag	cena	middag	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cena	kvällsmat	cena	kvällsmad	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
viaggi	resor	viaggio	resa	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
viaggi	resor	viaggio	resa	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ospiti	gästerna	ospite	gäst	N;PL	N;NOM;DEF;MASC+FEM;PL
ospiti	gäster	ospite	gästa	N;PL	N;NOM;INDF;MASC+FEM;PL
giornate	dagarna	giornata	dag	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
giornate	dagar	giornata	dag	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
distrutta	förstöras	distruggere	förstöra	V;FEM;SG;PST;V.PTCP	V;NFIN;PASS
distrutta	förstörde	distruggere	förstöra	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
volley	salva	volley	salv	N;MASC	N;NOM;INDF;MASC+FEM;SG
volley	volleyboll	volley	volleyboll	N;MASC	N;NOM;INDF;MASC+FEM;SG
ebraico	judiskt	ebraico	judisk	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
ebraico	judisk	ebraico	judisk	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
musei	museer	museo	museer	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
coscienza	samvete	coscienza	samvete	N;FEM;SG	N;NOM;INDF;NEUT;SG
coscienza	medvetandet	coscienza	medvetande	N;FEM;SG	N;NOM;DEF;NEUT;SG
stabilire	etablera	stabilire	etablera	V;NFIN	V;IMP;FIN;ACT
stabilire	upprätta	stabilire	upprätta	V;NFIN	V;IMP;FIN;ACT
tipici	typiska	tipico	typisk	ADJ;MASC;PL	ADJ;NOM;PL
baia	baia	baia	baia	N;FEM;SG	N;NOM;INDF;NEUT;SG
baia	cove	baia	cove	N;FEM;SG	N;NOM;INDF;NEUT;SG
baia	viken	baia	viken	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
baia	bay	baia	bay	N;FEM;SG	N;NOM;INDF;NEUT;SG
blocchi	kvarter	blocco	kvarter	N;MASC;PL	N;NOM;INDF;NEUT;PL
blocchi	blockeringar	blocco	blockering	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
produttori	producenter	produttore	producent	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
produttori	tillverkare	produttore	tillverkare	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
produttori	tillverkarna	produttore	tillverkare	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
traguardo	milstolpe	traguardo	milstolpe	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
interessato	bekymrad	interessato	bekymrad	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
interessato	berört	interessato	beröra	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
interessato	berörd	interessato	berörd	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
interessato	intresserad	interessato	intresserad	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
attaccare	attackera	attaccare	attackera	V;NFIN	V;IMP;FIN;ACT
attaccare	anfaller	attaccare	anfalla	V;NFIN	V;IND;PRS;FIN;ACT
attaccare	attackera	attaccare	attackera	V;NFIN	V;IMP;FIN;ACT
attaccare	attackerar	attaccare	attackera	V;NFIN	V;IND;PRS;FIN;ACT
frammenti	fragment	frammento	fragment	N;MASC;PL	N;NOM;INDF;NEUT;PL
frammenti	skärvor	frammento	skärva	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
spirituale	själslig	spirituale	själslig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
spirituale	andlig	spirituale	andlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
spirituale	andligt	spirituale	andlig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
monaci	munkarna	monace	munke	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
monaci	munkar	monace	munk	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
superato	gått	superare	gå	V;MASC;SG;PST;V.PTCP	V;V.CVB;ACT
superato	överskred	superare	överskred	V;MASC;SG;PST;V.PTCP	V;IMP;FIN;ACT
gusto	smak	gusto	smak	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
gusto	smaken	gusto	smak	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
erba	kruka	erba	kruka	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
erba	pot	erba	pot	N;FEM;SG	N;NOM;INDF;NEUT;SG
erba	pott	erba	pott	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
erba	gräs	erba	gräs	N;FEM;SG	N;NOM;INDF;NEUT;SG
erba	gräs	erba	gräs	N;FEM;SG	N;NOM;INDF;NEUT;SG
erba	gräs	erba	gräs	N;FEM;SG	N;NOM;INDF;NEUT;SG
erba	ogräs	erba	ogräs	N;FEM;SG	N;NOM;INDF;NEUT;SG
age	ålder	age	ålder	N	N;NOM;INDF;MASC+FEM;SG
age	åldern	age	ålder	N	N;NOM;DEF;MASC+FEM;SG
convocato	sammankallas	convocare	sammankalla	V;MASC;SG;PST;V.PTCP	V;NFIN;PASS
apparentemente	skenbart	apparentemente	skenbar	ADV	ADV
apparentemente	tydligen	apparentemente	tydligen	ADV	ADV
apparentemente	uppenbarligen	apparentemente	uppenbarligen	ADV	ADV
frazioni	fraktioner	frazione	fraktion	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
metallo	metall	metallo	metall	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
metallo	metal	metallo	metal	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
raggi	strålar	raggio	stråla	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
sottospecie	underarter	sottospecie	underart	N;FEM	N;NOM;INDF;MASC+FEM;PL
infortunio	skada	infortunio	skada	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
infortunio	olyckshändelse	infortunio	olyckshändelse	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
infortunio	olycka	infortunio	olycka	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dottrina	doktrin	dottrina	doktri	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dottrina	doktrinen	dottrina	doktrin	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
microsoft	microsoft	microsoft	microsoft	N;MASC	N;NOM;INDF;MASC+FEM;SG
lópez	lopez	lópez	lopez	N;SG	N;NOM;DEF;NEUT;SG
retrocessione	nedflyttning	retrocessione	nedflyttning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dream	dream	dream	dream	N	N;NOM;INDF;MASC+FEM;SG
dream	dröm	dream	dröm	N	N;NOM;INDF;MASC+FEM;SG
offensiva	offensiv	offensiva	offensiv	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
finestre	rutor	finestra	ruta	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ritirata	retirera	ritirare	retirera	V;FEM;SG;PST;V.PTCP	V;IMP;FIN;ACT
fattore	faktorn	fattore	faktor	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
fattore	faktor	fattore	faktor	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fumetto	komiker	fumetto	komik	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fumetto	comic	fumetto	comic	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
pronto	beredd	pronto	beredd	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
pronto	klar	pronto	klar	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
marvel	marvel	marvel	marvel	N;MASC	N;NOM;INDF;MASC+FEM;SG
decidere	beslutar	decidere	besluta	V;NFIN	V;IND;PRS;FIN;ACT
decidere	besluta	decidere	besluta	V;NFIN	V;IMP;FIN;ACT
decidere	besluta	decidere	besluta	V;NFIN	V;IMP;FIN;ACT
decidere	bestämma	decidere	bestämma	V;NFIN	V;NFIN;ACT
anonimo	anonym	anonimo	anonym	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
parametri	parametrarna	parametro	parametrare	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
parametri	parametrar	parametro	parametra	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
foreste	skogarna	foresta	skogare	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
foreste	skogar	foresta	skoga	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
grazia	nåd	grazia	nåd	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
grazia	grace	grazia	grace	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
gay	bögar	gay	bög	N;MASC	N;NOM;INDF;MASC+FEM;PL
gay	bög	gay	bög	N;MASC	N;NOM;INDF;MASC+FEM;SG
gay	gay	gay	gay	N;MASC	N;NOM;INDF;MASC+FEM;SG
journal	tidskrift	journal	tidskrift	N;FEM	N;NOM;INDF;MASC+FEM;SG
journal	journal	journal	journal	N;FEM	N;NOM;INDF;MASC+FEM;SG
journal	tidning	journal	tidning	N;FEM	N;NOM;INDF;MASC+FEM;SG
roccia	klippan	roccia	klippa	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
roccia	sten	roccia	sten	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
roccia	rock	roccia	rock	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
finestra	fönstret	finestra	fönstr	N;FEM;SG	N;NOM;DEF;NEUT;SG
finestra	fönster	finestra	fönster	N;FEM;SG	N;NOM;INDF;NEUT;SG
undici	elva	undici	elva	NUM	NUM;NOM
estrema	extrem	estremo	extrem	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
editori	förläggare	editore	förläggare	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
editori	utgivare	editore	utgivare	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
editori	redigerare	editore	rediger	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
editori	redaktörer	editore	redaktör	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
eredità	kulturarv	eredità	kulturarv	N;FEM	N;NOM;INDF;NEUT;SG
eredità	kulturarvet	eredità	kulturarv	N;FEM	N;NOM;DEF;NEUT;SG
eredità	arv	eredità	arv	N;FEM	N;NOM;INDF;NEUT;SG
eredità	arv	eredità	arv	N;FEM	N;NOM;INDF;NEUT;SG
eredità	arv	eredità	arv	N;FEM	N;NOM;INDF;NEUT;SG
considera	anser	considerare	anse	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
funzionamento	insats	funzionamento	insats	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
funzionamento	operation	funzionamento	operation	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
funzionamento	drift	funzionamento	drift	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
paziente	patientens	paziente	patient	N;SG	N;GEN;DEF;MASC+FEM;SG
paziente	patienten	paziente	patient	N;SG	N;NOM;DEF;MASC+FEM;SG
paziente	patient	paziente	patient	N;SG	N;NOM;INDF;MASC+FEM;SG
dramma	drama	dramma	drama	N;MASC;SG	N;NOM;INDF;NEUT;SG
dramma	dramatik	dramma	dramatik	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dramma	dramat	dramma	dramat	N;MASC;SG	N;NOM;DEF;NEUT;SG
fotografo	fotograf	fotografo	fotograf	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
permanente	bestående	permanente	bestående	ADJ;SG	ADJ;NOM;PRS;V.PTCP
permanente	permanent	permanente	permanent	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
corretta	korrigerat	corretto	korrigera	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
corretta	rättat	corretto	rätta	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
corretta	korrekt	corretto	korrekt	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
broadway	broadway	broadway	broadway	N;MASC	N;NOM;INDF;MASC+FEM;SG
ampliamento	utvidgningen	ampliamento	utvidgning	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ampliamento	utvidgning	ampliamento	utvidgning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
cannone	kanonen	cannone	kano	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
cannone	kanon	cannone	kano	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
lezioni	lärdomar	lezione	lärdom	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
lezioni	lektioner	lezione	lektion	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
rotta	kurs	rotta	kurs	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
rotta	bruten	rotta	brut	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
rotta	broken	rotta	brok	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
serra	serra	serra	serra	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
serra	växthuset	serra	växthus	N;FEM;SG	N;NOM;DEF;NEUT;SG
serra	växthus	serra	växthus	N;FEM;SG	N;NOM;INDF;NEUT;SG
rimasero	förblev	rimanere	förbleva	V;IND;PL;3;PST;FIN	V;IND;PST;FIN;ACT
rimasero	kvarstod	rimanere	kvarstod	V;IND;PL;3;PST;FIN	V;IND;PST;FIN;ACT
rimasero	återstod	rimanere	återstod	V;IND;PL;3;PST;FIN	V;IND;PST;FIN;ACT
residenti	invånare	residente	invånare	N;PL	N;NOM;INDF;MASC+FEM;PL
ministri	ministrarna	ministro	ministra	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
ministri	ministrar	ministro	ministra	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
dottore	läkaren	dottore	läkare	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
dottore	doctor	dottore	doctor	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dottore	doktor	dottore	doktor	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
frequenti	täta	frequente	tät	ADJ;PL	ADJ;NOM;PL
ville	villor	villa	villa	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
passaggi	trappsteg	passaggio	trappsteg	N;MASC;PL	N;NOM;INDF;NEUT;PL
dragon	draken	dragon	drak	N;MASC	N;NOM;DEF;MASC+FEM;SG
dragon	drake	dragon	drake	N;MASC	N;NOM;INDF;MASC+FEM;SG
dragon	dragon	dragon	dragon	N;MASC	N;NOM;INDF;MASC+FEM;SG
domande	frågor	domanda	fråga	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
culture	kulturer	cultura	kultur	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
culture	kulturerna	cultura	kultur	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
fossili	fossiler	fossile	fossil	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
opportunità	tillfälle	opportunità	tillfälle	N;FEM	N;NOM;INDF;NEUT;SG
opportunità	möjlighet	opportunità	möjlighet	N;FEM	N;NOM;INDF;MASC+FEM;SG
opportunità	möjligheter	opportunità	möjlighet	N;FEM	N;NOM;INDF;MASC+FEM;PL
reparto	department	reparto	department	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
reparto	avdelning	reparto	avdelning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
reparto	avdelningen	reparto	avdelning	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
reparto	departementet	reparto	departement	N;MASC;SG	N;NOM;DEF;NEUT;SG
eroi	hjältar	eroe	hjälta	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
reno	reno	reno	reno	N;MASC;SG	N;NOM;INDF;NEUT;SG
dimostrare	demonstrera	dimostrare	demonstrera	V;NFIN	V;IMP;NFIN;ACT
dimostrare	bevisa	dimostrare	bevisa	V;NFIN	V;IMP;FIN;ACT
dimostrare	demonstrerar	dimostrare	demonstrera	V;NFIN	V;IND;PRS;FIN;ACT
dimostrare	demonstrera	dimostrare	demonstrera	V;NFIN	V;IMP;NFIN;ACT
sostituita	ersatte	sostituire	ersätta	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
sostituita	ersattes	sostituire	ersätta	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
estremo	extrem	estremo	extrem	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
rappresentare	representera	rappresentare	representera	V;NFIN	V;IMP;FIN;ACT
rappresentare	företräda	rappresentare	företräda	V;NFIN	V;IMP;FIN;ACT
rappresentare	representerar	rappresentare	representera	V;NFIN	V;IND;PRS;FIN;ACT
taglio	klippning	taglio	klippning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
taglio	frisyr	taglio	frisyr	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
taglio	styckning	taglio	styckning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
taglio	cut	taglio	cut	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fondatori	grundare	fondatore	grund	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
fondatori	grundarna	fondatore	grundare	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
arabi	araber	arabo	araber	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
perdendo	förlorar	perdere	förlora	V;V.MSDR	V;IND;PRS;FIN;ACT
perdendo	förlora	perdere	förlora	V;V.MSDR	V;IMP;FIN;ACT
harris	harris	harris	harris	N	N;NOM;INDF;MASC+FEM;SG
convenzione	konventet	convenzione	konvente	N;FEM;SG	N;NOM;DEF;NEUT;SG
convenzione	konventionen	convenzione	konvention	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
convenzione	konvent	convenzione	konvent	N;FEM;SG	N;NOM;INDF;NEUT;SG
convenzione	konvention	convenzione	konvention	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
individuali	individuella	individuale	individuell	ADJ;PL	ADJ;NOM;PL
track	track	track	track	N	N;NOM;MASC+FEM;SG
track	spår	track	spår	N	N;NOM;INDF;NEUT;PL
union	union	union	union	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
union	fackförening	union	fackförening	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
union	unionen	union	union	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
maestri	herrar	maestro	herre	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
universal	universal	universal	universal	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
calore	heat	calore	heat	N;MASC;SG	N;NOM;INDF;NEUT;SG
calore	värme	calore	värme	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
calore	värme	calore	värme	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
cratere	krater	cratere	krata	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
libretto	libretto	libretto	libretto	N;MASC;SG	N;NOM;INDF;NEUT;SG
collo	hals	collo	hals	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
collo	nacken	collo	nacken	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
collo	nacke	collo	nacke	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rotazione	rotation	rotazione	rotation	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
settori	branscher	settore	bransch	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
settori	sektorer	settore	sektor	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
soprano	sopranos	soprano	sopranos	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
popolarità	popularitet	popolarità	popularitet	N;FEM	N;NOM;INDF;MASC+FEM;SG
logica	logiken	logica	logik	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
logica	logik	logica	logik	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
grotta	grotta	grotta	grott	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
grotta	grotto	grotta	grotto	N;FEM;SG	N;NOM;INDF;NEUT;SG
commons	underhuset	commons	underhus	N;FEM;SG	N;NOM;DEF;NEUT;SG
commons	commons	commons	common	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
monica	monica	monica	monic	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
economici	billiga	economico	billig	ADJ;MASC;PL	ADJ;NOM;PL
valida	giltigt	valido	giltig	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
valida	giltig	valido	giltig	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
moderne	moderna	moderno	modern	ADJ;FEM;PL	ADJ;NOM;PL
dino	dino	dino	du	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
draft	utkast	draft	utkast	N;MASC	N;NOM;INDF;NEUT;SG
draft	utkastet	draft	utkasten	N;MASC	N;NOM;DEF;NEUT;SG
viva	levande	vivo	levande	ADJ;FEM;SG	ADJ;NOM;PRS;V.PTCP
borbone	bourbon	borbone	bourbon	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
canton	canton	canton	canton	N;MASC;SG	N;NOM;INDF;NEUT;SG
costruite	byggde	costruire	bygga	V;FEM;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
teologia	teologi	teologia	teologi	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
antichità	antikviteter	antichità	antikvitet	N;FEM	N;NOM;INDF;MASC+FEM;PL
antichità	antikviteter	antichità	antikvitet	N;FEM	N;NOM;INDF;MASC+FEM;PL
antichità	antiken	antichità	antiken	N;FEM	N;NOM;DEF;MASC+FEM;SG
consumo	konsumtion	consumo	konsumtion	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
consumo	förbrukning	consumo	förbrukning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
consumo	förbrukningen	consumo	förbrukning	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
satellite	satellit	satellite	satellit	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
satellite	satelliten	satellite	satelliten	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
valido	giltigt	valido	giltig	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
valido	giltig	valido	giltig	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
academy	akademin	academy	akademin	N;MASC	N;NOM;DEF;MASC+FEM;SG
academy	academy	academy	academy	N;MASC	N;NOM;INDF;MASC+FEM;SG
academy	akademi	academy	akademi	N;MASC	N;NOM;INDF;MASC+FEM;SG
novità	nyheter	novità	nyhet	N;FEM	N;NOM;INDF;MASC+FEM;PL
novità	news	novità	news	N;FEM	N;NOM;INDF;MASC+FEM;SG
novità	nyhet	novità	nyhet	N;FEM	N;NOM;INDF;MASC+FEM;SG
novità	nyheterna	novità	nyhet	N;FEM	N;NOM;DEF;MASC+FEM;PL
novità	nyhet	novità	nyhet	N;FEM	N;NOM;INDF;MASC+FEM;SG
novità	nyhet	novità	nyhet	N;FEM	N;NOM;INDF;MASC+FEM;SG
percentuale	procent	percentuale	procent	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
percentuale	procentsats	percentuale	procentsats	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
percentuale	procent	percentuale	procent	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
css	css	css	ci	N;MASC	N;NOM;INDF;MASC+FEM;SG
opposto	motsatt	opposto	motsatt	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fantasma	ghost	fantasma	ghost	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fantasma	vålnad	fantasma	vålnad	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fantasma	spöke	fantasma	spöke	N;MASC;SG	N;NOM;INDF;NEUT;SG
fantasma	phantom	fantasma	phantom	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fantasma	fantomen	fantasma	fantom	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
stadium	stadion	stadium	stadion	N;MASC	N;NOM;INDF;MASC+FEM;SG
stadium	stadium	stadium	stadium	N;MASC	N;NOM;INDF;NEUT;SG
compiti	arbetsuppgifter	compito	arbetsuppgift	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
compiti	uppgifter	compito	uppgift	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
compiti	läxor	compito	läga	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
pietre	stenar	pietra	sten	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
spezia	kryddan	spezia	krydda	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
spezia	spice	spezia	spice	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
spezia	krydda	spezia	krydd	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
malta	malta	malto	malta	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
