din	از	din	از	ADP;ACC	ADP
antichitate	عتیقه	antichitate	عتیقه	N;INDF;FEM;SG	N;SG
antichitate	باستان	antichitate	باستان	N;INDF;FEM;SG	N;SG
buda	بودا	buda	بود	N;DEF;FEM;SG	N;SG
posesia	تسخیر	posesie	تسخیر	N;DEF;FEM;SG	N;SG
posesia	تملک	posesie	تملک	N;DEF;FEM;SG	N;SG
posesia	مالکیت	posesie	مالکیت	N;DEF;FEM;SG	N;SG
posesia	تصرف	posesie	تصرف	N;DEF;FEM;SG	N;SG
faptele	حقایق	fapt	حقیقت	N;DEF;FEM;PL	N;PL
deplasare	جابجایی	deplasare	جابجایی	N;INDF;FEM;SG	N;SG
deplasare	گردشی	deplasare	گردش	N;INDF;FEM;SG	N;SG
transformarea	تبدیل	transformare	تبدیل	N;DEF;FEM;SG	N;SG
transformarea	دگرگونی	transformare	دگرگونی	N;DEF;FEM;SG	N;SG
cinema	سینما	cinema	سینما	N;INDF;MASC;SG	N;SG
cinema	سینمای	cinema	سینما	N;INDF;MASC;SG	N;SG
cinema	cinema	cinema	cinema	N;INDF;MASC;SG	N;SG
nazista	نازی	nazist	نازی	N;DEF;FEM;SG	N;SG
atitudine	نگرش	atitudine	نگرش	N;INDF;FEM;SG	N;SG
atitudine	منش	atitudine	منش	N;INDF;FEM;SG	N;SG
atitudine	گرایش	atitudine	گرایش	N;INDF;FEM;SG	N;SG
linux	لینوکس	linux	لینوکس	N;INDF;MASC;SG	N;SG
autoritate	تسلط	autoritate	تسلط	N;INDF;FEM;SG	N;SG
autoritate	سلطه	autoritate	سلطه	N;INDF;FEM;SG	N;SG
congres	کنگره	congres	کنگره	N;INDF;MASC;SG	N;SG
otel	فولاد	otel	فولاد	N;INDF;MASC;SG	N;SG
otel	استیل	otel	استیل	N;INDF;MASC;SG	N;SG
otel	فولادی	otel	فولادی	N;INDF;MASC;SG	N;SG
otel	فولاد	otel	فولاد	N;INDF;MASC;SG	N;SG
otel	استیل	otel	استیل	N;INDF;MASC;SG	N;SG
otel	فولادی	otel	فولادی	N;INDF;MASC;SG	N;SG
caldura	گرما	caldura	None	N;DEF;FEM;SG	N;SG
caldura	حرارت	caldura	حرارت	N;DEF;FEM;SG	N;SG
caldura	گرمای	caldura	None	N;DEF;FEM;SG	N;SG
caldura	گرما	caldura	None	N;DEF;FEM;SG	N;SG
caldura	گرمی	caldura	گرمی	N;DEF;FEM;SG	N;SG
caldura	گرما	caldura	None	N;DEF;FEM;SG	N;SG
caldura	حرارت	caldura	حرارت	N;DEF;FEM;SG	N;SG
caldura	گرمای	caldura	None	N;DEF;FEM;SG	N;SG
caldura	گرما	caldura	None	N;DEF;FEM;SG	N;SG
caldura	گرمی	caldura	گرمی	N;DEF;FEM;SG	N;SG
caldura	گرما	caldura	None	N;DEF;FEM;SG	N;SG
caldura	حرارت	caldura	حرارت	N;DEF;FEM;SG	N;SG
caldura	گرمای	caldura	None	N;DEF;FEM;SG	N;SG
caldura	گرما	caldura	None	N;DEF;FEM;SG	N;SG
caldura	گرمی	caldura	گرمی	N;DEF;FEM;SG	N;SG
apus	غروب	apus	غروب	N;INDF;MASC;SG	N;SG
diplomat	دیپلمات	diplomat	دیپلم	N;INDF;MASC;SG	N;SG
baiat	پسر	baiat	پسر	N;INDF;MASC;SG	N;SG
baiat	پسر	baiat	پسر	N;INDF;MASC;SG	N;SG
selectie	گزینش	selectie	گزینش	N;INDF;FEM;SG	N;SG
studioul	studio	studio	studio	N;DEF;MASC;SG	N;SG
studioul	استودیو	studio	استودیو	N;DEF;MASC;SG	N;SG
studioul	استدیو	studio	استدیو	N;DEF;MASC;SG	N;SG
criticii	منتقدان	critică	منتقد	N;DEF;MASC;PL	N;PL
criticii	منتقدین	critică	منتقد	N;DEF;MASC;PL	N;PL
folclor	فولکلور	folclor	فولکلور	N;INDF;MASC;SG	N;SG
folclor	اجدادی	folclor	اجدادی	N;INDF;MASC;SG	N;SG
intrebarea	سؤال	intrebare	سؤال	N;DEF;FEM;SG	N;SG
intrebarea	سوال	intrebare	None	N;DEF;FEM;SG	N;SG
intrebarea	پرسش	intrebare	پرسش	N;DEF;FEM;SG	N;SG
operatii	عملیات	operat	عملیات	N;INDF;FEM;PL	N;PL
baroc	باروک	baroc	باروک	N;INDF;MASC;SG	N;SG
observatii	نظرات	observat	نظر	N;INDF;FEM;PL	N;PL
observatii	نظرها	observat	None	N;INDF;FEM;PL	N;PL
observatii	توضیحات	observat	توضیح	N;INDF;FEM;PL	N;PL
observatii	مشاهدات	observat	مشاهده	N;INDF;FEM;PL	N;PL
fair	فر	fair	فر	N;INDF;MASC;SG	N;SG
fair	انصاف	fair	انصاف	N;INDF;MASC;SG	N;SG
fair	منصف	fair	منصف	N;INDF;MASC;SG	N;SG
adaptare	اقتباس	adaptare	اقتباس	N;INDF;FEM;SG	N;SG
adaptare	سازگاری	adaptare	سازگاری	N;INDF;FEM;SG	N;SG
turcii	ترکهای	turc	ترک	N;DEF;MASC;PL	N;PL
turcii	ترکها	turc	ترک	N;DEF;MASC;PL	N;PL
incendiu	آتشسوزی	incendiu	آتشسوزی	N;INDF;MASC;SG	N;SG
incendiu	آتش	incendiu	آتش	N;INDF;MASC;SG	N;SG
incendiu	آتیش	incendiu	آتیش	N;INDF;MASC;SG	N;SG
filosofia	فلسفه	filosofie	فلسفه	N;DEF;FEM;SG	N;SG
inter	اینتر	inter	اینتر	N;INDF;MASC;SG	N;SG
sultanul	سلطان	sultan	سلطان	N;DEF;MASC;SG	N;SG
canale	کانالها	canal	کانال	N;INDF;FEM;PL	N;PL
canale	کانالهای	canal	کانال	N;INDF;FEM;PL	N;PL
occident	وست	occident	None	N;INDF;MASC;SG	N;SG
occident	باختر	occident	باخت#باز	N;INDF;MASC;SG	N;SG
occident	غرب	occident	غرب	N;INDF;MASC;SG	N;SG
ecran	پرده	ecran	پرده	N;INDF;MASC;SG	N;SG
deschidere	افتتاحیه	deschidere	افتتاحیه	N;INDF;FEM;SG	N;SG
deschidere	افتتاح	deschidere	افتتاح	N;INDF;FEM;SG	N;SG
supus	مطیع	supus	مطیع	ADJ;INDF;MASC;SG	ADJ
voluntari	داوطلبان	voluntar	داوطلب	N;INDF;MASC;PL	N;PL
evolutie	تکامل	evolutie	تکامل	N;INDF;FEM;SG	N;SG
evolutie	فرگشت	evolutie	فرگشت	N;INDF;FEM;SG	N;SG
evolutie	تحول	evolutie	تحول	N;INDF;FEM;SG	N;SG
evolutie	evolution	evolutie	evolution	N;INDF;FEM;SG	N;SG
evolutie	اوولوشن	evolutie	اوولوشن	N;INDF;FEM;SG	N;SG
culorile	رنگهای	culoare	رنگ	N;DEF;FEM;PL	N;PL
culorile	رنگها	culoare	رنگ	N;DEF;FEM;PL	N;PL
beton	بتون	beton	بتون	N;INDF;MASC;SG	N;SG
beton	بتن	beton	بتن	N;INDF;MASC;SG	N;SG
declaratia	بیانیه	declaratie	بیانیه	N;DEF;FEM;SG	N;SG
declaratia	اعلام	declaratie	اعلام	N;DEF;FEM;SG	N;SG
declaratia	اعلان	declaratie	اعلان	N;DEF;FEM;SG	N;SG
friuli	فریولی	friu	فریولی	N;INDF;MASC;SG	N;SG
expresie	تجلّی	expresie	تجلّی	N;INDF;FEM;SG	N;SG
expresie	عبارت	expresie	عبارت	N;INDF;FEM;SG	N;SG
angela	آنگلا	angela	آنگلا	N;DEF;FEM;SG	N;SG
angela	آنجلا	angela	آنجلا	N;DEF;FEM;SG	N;SG
emilia	امیلیا	emilie	امیلیا	N;DEF;FEM;SG	N;SG
caracteristicile	مشخصات	caracteristică	مشخصه	N;DEF;FEM;PL	N;PL
auzit	شنیده	auzi	شنید#شنو	V;MASC;SG;V.PTCP	V;SG;3;V.PTCP
prince	پرنس	prince	پرنس	N;INDF;MASC;SG	N;SG
prince	پرینس	prince	پرینس	N;INDF;MASC;SG	N;SG
prince	شاهزاده	prince	شاهزاده	N;INDF;MASC;SG	N;SG
interesat	علاقمند	interesat	علاقمند	ADJ;INDF;MASC;SG	ADJ
plastic	پلاستیک	plastic	پلاستیک	N;INDF;MASC;SG	N;SG
plastic	پلاستیکی	plastic	پلاستیکی	N;INDF;MASC;SG	N;SG
arnold	آرنولد	arnold	آرنولد	N;INDF;MASC;SG	N;SG
procesele	فرایندهای	proces	فرایند	N;DEF;FEM;PL	N;PL
probe	شواهد	probă	شاهد	N;INDF;FEM;PL	N;PL
probe	مدارک	probă	مدرک	N;INDF;FEM;PL	N;PL
limitat	محدود	limita	محدود	ADJ;INDF;MASC;SG	ADJ
operatiuni	عملیات	operatiune	عملیات	N;INDF;FEM;PL	N;PL
operatiuni	معاملات	operatiune	معامله	N;INDF;FEM;PL	N;PL
operatiuni	عملیات	operatiune	عملیات	N;INDF;FEM;PL	N;PL
traseul	مسیر	traseu	مسیر	N;DEF;MASC;SG	N;SG
sotii	همسران	sot	همسر	N;DEF;MASC;PL	N;PL
sotii	همسران	sot	همسر	N;DEF;MASC;PL	N;PL
continuarea	دنباله	continuare	دنباله	N;DEF;FEM;SG	N;SG
voievodatul	gmina	voievodat	gmina	N;DEF;MASC;SG	N;SG
voievodatul	ویوودشیپ	voievodat	ویوودشیپ	N;DEF;MASC;SG	N;SG
pozitiile	مواضع	pozitie	موضع	N;DEF;FEM;PL	N;PL
pozitiile	موقعیتهای	pozitie	موقعیت	N;DEF;FEM;PL	N;PL
gazda	میزبان	gazdă	میزبان	N;DEF;FEM;SG	N;SG
gazda	میزبان	gazdă	میزبان	N;DEF;FEM;SG	N;SG
gazda	مهماندار	gazdă	مهماندار	N;DEF;FEM;SG	N;SG
timpurile	زمانهای	timp	زمان	N;DEF;FEM;PL	N;PL
timpurile	دفعات	timp	دفعه	N;DEF;FEM;PL	N;PL
grupe	گروهها	grupă	گروه	N;INDF;FEM;PL	N;PL
biologie	زیست	biologie	زیست	N;INDF;FEM;SG	N;SG
biologie	بیولوژی	biologie	بیولوژی	N;INDF;FEM;SG	N;SG
sarba	صرب	sarbă	صرب	N;DEF;FEM;SG	N;SG
sarba	صربی	sarbă	صربی	N;DEF;FEM;SG	N;SG
atmosfera	اتمسفر	atmosferă	اتمسفر	N;DEF;FEM;SG	N;SG
atmosfera	اتمسفر	atmosferă	اتمسفر	N;DEF;FEM;SG	N;SG
distincte	متمایز	distinct	متمایز	ADJ;INDF;FEM;PL	ADJ
institut	موسسه	institut	None	N;INDF;MASC;SG	N;SG
institut	مؤسسه	institut	مؤسسه	N;INDF;MASC;SG	N;SG
institut	انستیتو	institut	انستیتو	N;INDF;MASC;SG	N;SG
adunare	گردآوری	adunare	گردآوری	N;INDF;FEM;SG	N;SG
adunare	مجلس	adunare	مجلس	N;INDF;FEM;SG	N;SG
adunare	مجمع	adunare	مجمع	N;INDF;FEM;SG	N;SG
adunare	محفل	adunare	محفل	N;INDF;FEM;SG	N;SG
piele	چرمی	piele	None	N;INDF;FEM;SG	N;SG
piele	چرم	piele	چرم	N;INDF;FEM;SG	N;SG
piele	پوست	piele	پوست	N;INDF;FEM;SG	N;SG
piele	پوستی	piele	پوستی	N;INDF;FEM;SG	N;SG
rachete	موشکها	rachet	موشک	N;INDF;FEM;PL	N;PL
definitie	تعریف	definitie	تعریف	N;INDF;FEM;SG	N;SG
colegii	همکاران	coleg	همکار	N;DEF;MASC;PL	N;PL
particule	ذرات	particulă	None	N;INDF;FEM;PL	N;PL
particule	ذرات	particulă	None	N;INDF;FEM;PL	N;PL
particule	ذرات	particulă	None	N;INDF;FEM;PL	N;PL
titlurile	عناوین	titlu	عناوین	N;DEF;FEM;PL	N;PL
identitatea	هویت	identitate	هویت	N;DEF;FEM;SG	N;SG
rauri	رودهای	raură	رود	N;INDF;FEM;PL	N;PL
rauri	رودها	raură	رود	N;INDF;FEM;PL	N;PL
kong	کنگ	kong	کرد#کن	N;INDF;MASC;SG	N;SG
kong	کونگ	kong	کونگ	N;INDF;MASC;SG	N;SG
sexuala	جنسی	sexual	جنسی	N;DEF;FEM;SG	N;SG
sexuala	جنسی	sexual	جنسی	N;DEF;FEM;SG	N;SG
dificil	سخت	dificil	سخت	ADV	ADV
revolutie	انقلابی	revolutie	انقلاب	N;INDF;FEM;SG	N;SG
revolutie	انقلاب	revolutie	انقلاب	N;INDF;FEM;SG	N;SG
revolutie	انقلابی	revolutie	انقلاب	N;INDF;FEM;SG	N;SG
revolutie	انقلاب	revolutie	انقلاب	N;INDF;FEM;SG	N;SG
pastrate	محفوظ	pastra	None	ADJ;INDF;FEM;PL	ADJ
marcus	مارکوس	marcus	مارکوس	N;INDF;MASC;SG	N;SG
dimensiune	بُعد	dimensiune	بوعد	N;INDF;FEM;SG	N;SG
dimensiune	اندازۀ	dimensiune	اندازۀ	N;INDF;FEM;SG	N;SG
dimensiune	اندازه	dimensiune	اندازه	N;INDF;FEM;SG	N;SG
sfatul	پند	sfat	پند	N;DEF;MASC;SG	N;SG
sfatul	نصیحت	sfat	نصیحت	N;DEF;MASC;SG	N;SG
necesitatea	ضرورت	necesitate	ضرورت	N;DEF;FEM;SG	N;SG
forum	فورم	forum	فورم	N;INDF;MASC;SG	N;SG
combustibil	سوخت	combustibil	سوخت	N;INDF;MASC;SG	N;SG
rugby	راگبی	rugby	راگبی	N;INDF;MASC;SG	N;SG
padurile	جنگلهای	pad	جنگل	N;DEF;FEM;PL	N;PL
padurile	جنگلها	pad	جنگل	N;DEF;FEM;PL	N;PL
firme	شرکتها	firmă	شرکت	N;INDF;FEM;PL	N;PL
distins	برجسته	distins	برجسته	ADJ;INDF;MASC;SG	ADJ
distins	متمایز	distins	متمایز	ADJ;INDF;MASC;SG	ADJ
patriarhul	ایلخانی	patriarh	ایلخانی	N;DEF;MASC;SG	N;SG
unelte	ابزارها	unealtă	ابزار	N;INDF;FEM;PL	N;PL
unelte	ابزارهای	unealtă	ابزار	N;INDF;FEM;PL	N;PL
distributia	توزیع	distributie	توزیع	N;DEF;FEM;SG	N;SG
distributia	توزیع	distributie	توزیع	N;DEF;FEM;SG	N;SG
csm	csm	csm	csm	N	N;SG
propunere	خواستگاری	propunere	None	N;INDF;FEM;SG	N;SG
propunere	گزاره	propunere	گزاره	N;INDF;FEM;SG	N;SG
nucleara	هسته	nucleară	هسته	N;DEF;FEM;SG	N;SG
nucleara	هسته	nucleară	هسته	N;DEF;FEM;SG	N;SG
numerele	اعداد	număr	اعداد	N;DEF;FEM;PL	N;PL
numerele	اعدادی	număr	اعدادی	N;DEF;FEM;PL	N;PL
dispozitiv	دستگاهی	dispozitiv	دستگاه	N;INDF;MASC;SG	N;SG
dispozitiv	وسیله	dispozitiv	وسیله	N;INDF;MASC;SG	N;SG
dispozitiv	دستگاه	dispozitiv	دستگاه	N;INDF;MASC;SG	N;SG
zei	خدایان	zeu	خدا	N;INDF;MASC;PL	N;PL
atitudinea	نگرش	atitudine	نگرش	N;DEF;FEM;SG	N;SG
atitudinea	منش	atitudine	منش	N;DEF;FEM;SG	N;SG
atitudinea	گرایش	atitudine	گرایش	N;DEF;FEM;SG	N;SG
semnarea	امضا	semnare	None	N;DEF;FEM;SG	N;SG
semnarea	امضای	semnare	None	N;DEF;FEM;SG	N;SG
portalul	پورتال	portal	پورتال	N;DEF;MASC;SG	N;SG
dimensiunile	ابعاد	dimensiune	بعد	N;DEF;FEM;PL	N;PL
limitele	محدودیتها	limită	محدودیت	N;DEF;FEM;PL	N;PL
soarta	سرنوشت	soartă	سرنوشت	N;DEF;FEM;SG	N;SG
soarta	تقدیر	soartă	تقدیر	N;DEF;FEM;SG	N;SG
soarta	سرنوشت	soartă	سرنوشت	N;DEF;FEM;SG	N;SG
soarta	تقدیر	soartă	تقدیر	N;DEF;FEM;SG	N;SG
conventia	کنوانسیون	conventia	کنوانسیون	N;DEF;FEM;SG	N;SG
conventia	همایش	conventia	همایش	N;DEF;FEM;SG	N;SG
domnie	سلطنت	domnie	سلطنت	N;INDF;FEM;SG	N;SG
viziunea	بصیرت	viziune	بصیرت	N;DEF;FEM;SG	N;SG
viziunea	دید	viziune	دید#بین	N;DEF;FEM;SG	N;SG
viziunea	ویژن	viziune	ویژن	N;DEF;FEM;SG	N;SG
viziunea	بینایی	viziune	بینایی	N;DEF;FEM;SG	N;SG
comunismului	کمونیسم	comunism	None	N;DEF;MASC;SG	N;SG
unu	یکی	unu	یک	NUM;MASC;SG	NUM
unu	یک	unu	یک	NUM;MASC;SG	NUM
dimensiunea	بُعد	dimensiune	بوعد	N;DEF;FEM;SG	N;SG
dimensiunea	اندازۀ	dimensiune	اندازۀ	N;DEF;FEM;SG	N;SG
dimensiunea	اندازه	dimensiune	اندازه	N;DEF;FEM;SG	N;SG
mentinerea	حفظ	mentinere	حفظ	N;DEF;FEM;SG	N;SG
combinatie	ترکیبی	combinatie	ترکیب	N;INDF;FEM;SG	N;SG
combinatie	ترکیب	combinatie	ترکیب	N;INDF;FEM;SG	N;SG
combinatie	ترکیبی	combinatie	ترکیب	N;INDF;FEM;SG	N;SG
combinatie	ترکیب	combinatie	ترکیب	N;INDF;FEM;SG	N;SG
angel	آنجل	angel	آنجل	N;INDF;MASC;SG	N;SG
angel	فرشته	angel	فرشته	N;INDF;MASC;SG	N;SG
angel	انجل	angel	انجل	N;INDF;MASC;SG	N;SG
coada	صف	coadă	صف	N;DEF;FEM;SG	N;SG
coada	تیل	coadă	تیل	N;DEF;FEM;SG	N;SG
coada	دم	coadă	دم	N;DEF;FEM;SG	N;SG
coada	دمش	coadă	دمش	N;DEF;FEM;SG	N;SG
coada	صف	coadă	صف	N;DEF;FEM;SG	N;SG
coada	تیل	coadă	تیل	N;DEF;FEM;SG	N;SG
coada	دم	coadă	دم	N;DEF;FEM;SG	N;SG
coada	دمش	coadă	دمش	N;DEF;FEM;SG	N;SG
regionala	محلی	regional	محل	N;DEF;FEM;SG	N;SG
janeiro	ژانیرو	janeiro	ژانیرو	N;INDF;MASC;SG	N;SG
clasele	کلاسهای	clasă	کلاس	N;DEF;FEM;PL	N;PL
clasele	کلاسها	clasă	کلاس	N;DEF;FEM;PL	N;PL
corporation	کورپوریشن	corporation	کورپوریشن	N;INDF;MASC;SG	N;SG
reprezentare	نمایندگی	reprezentare	نمایندگی	N;INDF;FEM;SG	N;SG
alla	آلا	alla	آلا	N;INDF;MASC;SG	N;SG
corespunzator	مناسب	corespunzator	مناسب	ADJ;INDF;MASC;SG	ADJ
corespunzator	درخور	corespunzator	درخور	ADJ;INDF;MASC;SG	ADJ
contributie	سهم	contributie	سهم	N;INDF;FEM;SG	N;SG
contributie	سهم	contributie	سهم	N;INDF;FEM;SG	N;SG
vina	گناه	vină	گناه	N;DEF;FEM;SG	N;SG
vina	سرزنش	vină	سرزنش	N;DEF;FEM;SG	N;SG
vina	ملامت	vină	ملامت	N;DEF;FEM;SG	N;SG
vina	مقصر	vină	None	N;DEF;FEM;SG	N;SG
vina	گناه	vină	گناه	N;DEF;FEM;SG	N;SG
hesse	هسه	hesse	هسه	N;INDF;MASC;SG	N;SG
hesse	هسن	hesse	هسن	N;INDF;MASC;SG	N;SG
veronica	ورونیکا	veronică	ورونیکا	N;DEF;FEM;SG	N;SG
plata	پرداختی	plată	پرداخت	N;DEF;FEM;SG	N;SG
plata	دستمزد	plată	دستمزد	N;DEF;FEM;SG	N;SG
plata	پرداخت	plată	پرداخت	N;DEF;FEM;SG	N;SG
plata	پرداختی	plată	پرداخت	N;DEF;FEM;SG	N;SG
plata	دستمزد	plată	دستمزد	N;DEF;FEM;SG	N;SG
plata	پرداخت	plată	پرداخت	N;DEF;FEM;SG	N;SG
turnuri	برجهای	turn	برج	N;INDF;FEM;PL	N;PL
turnuri	برجها	turn	برج	N;INDF;FEM;PL	N;PL
sabie	شمشیر	sabie	شمشیر	N;INDF;FEM;SG	N;SG
banda	نوار	bandă	None	N;DEF;FEM;SG	N;SG
banda	گنگ	bandă	گنگ	N;DEF;FEM;SG	N;SG
banda	نوار	bandă	None	N;DEF;FEM;SG	N;SG
desert	دسر	desert	دسر	N;INDF;MASC;SG	N;SG
desert	کویر	desert	کویر	N;INDF;MASC;SG	N;SG
desert	بیابان	desert	بیاب	N;INDF;MASC;SG	N;SG
desert	بیابانی	desert	بیابانی	N;INDF;MASC;SG	N;SG
desert	صحرا	desert	None	N;INDF;MASC;SG	N;SG
desert	کویر	desert	کویر	N;INDF;MASC;SG	N;SG
desert	بیابان	desert	بیاب	N;INDF;MASC;SG	N;SG
desert	بیابانی	desert	بیابانی	N;INDF;MASC;SG	N;SG
desert	صحرا	desert	None	N;INDF;MASC;SG	N;SG
jucatorii	بازیکنان	jucator	بازیکن	N;DEF;MASC;PL	N;PL
harvard	هاروارد	harvard	هاروارد	N;INDF;MASC;SG	N;SG
mariana	ماریانا	mariană	ماریانا	N;DEF;FEM;SG	N;SG
dialectul	گویش	dialect	None	N;DEF;MASC;SG	N;SG
dialectul	ایرونی	dialect	ایرونی	N;DEF;MASC;SG	N;SG
roci	سنگها	rocă	سنگ	N;INDF;FEM;PL	N;PL
filozof	فیلسوف	filozof	فیلسوف	N;INDF;MASC;SG	N;SG
eugenia	بهنژادی	eugenie	بهنژادی	N;DEF;FEM;SG	N;SG
politicile	سیاستهای	politică	سیاست	N;DEF;FEM;PL	N;PL
uniune	یونیون	uniune	یونیون	N;INDF;FEM;SG	N;SG
uniune	اتحادیه	uniune	اتحادیه	N;INDF;FEM;SG	N;SG
uniune	اتحاد	uniune	اتحاد	N;INDF;FEM;SG	N;SG
salonul	سالن	salon	سالن	N;DEF;MASC;SG	N;SG
incercari	آزمونهای	incercar	آزمون	N;INDF;FEM;PL	N;PL
incercari	آزمونهای	incercar	آزمون	N;INDF;FEM;PL	N;PL
caramida	بریک	caramidă	بریک	N;DEF;FEM;SG	N;SG
caramida	آجر	caramidă	آجر	N;DEF;FEM;SG	N;SG
caramida	آجری	caramidă	آجری	N;DEF;FEM;SG	N;SG
caramida	بریک	caramidă	بریک	N;DEF;FEM;SG	N;SG
caramida	آجر	caramidă	آجر	N;DEF;FEM;SG	N;SG
caramida	آجری	caramidă	آجری	N;DEF;FEM;SG	N;SG
axa	محور	axa	محور	N;DEF;FEM;SG	N;SG
axa	محور	axa	محور	N;DEF;FEM;SG	N;SG
axa	محور	axa	محور	N;DEF;FEM;SG	N;SG
decizii	تصمیمات	decizie	تصمیم	N;INDF;FEM;PL	N;PL
chimist	شیمیدان	chimist	شیمید	N;INDF;MASC;SG	N;SG
sky	آسمان	sky	آسمان	N;INDF;MASC;SG	N;SG
sky	اسکای	sky	اسکا	N;INDF;MASC;SG	N;SG
islam	اسلام	islam	اسلام	N;INDF;MASC;SG	N;SG
hrana	غذایی	hrană	غذا	N;DEF;FEM;SG	N;SG
hrana	خوراک	hrană	خوراک	N;DEF;FEM;SG	N;SG
hrana	غذا	hrană	غذا	N;DEF;FEM;SG	N;SG
voci	صداها	voce	صدا	N;INDF;FEM;PL	N;PL
voci	صداهایی	voce	صدا	N;INDF;FEM;PL	N;PL
voci	صداهای	voce	صدا	N;INDF;FEM;PL	N;PL
voci	آوازها	voce	آواز	N;INDF;FEM;PL	N;PL
securitatea	امنیتی	securitate	امنیتی	N;DEF;FEM;SG	N;SG
securitatea	حراست	securitate	حراست	N;DEF;FEM;SG	N;SG
securitatea	امنیت	securitate	امنیت	N;DEF;FEM;SG	N;SG
shortsummary	shortsummary	shortsummary	shortsummary	N;INDF;MASC;SG	N;SG
produsul	فرآورده	produs	فرآورده	N;DEF;MASC;SG	N;SG
produsul	محصول	produs	محصول	N;DEF;MASC;SG	N;SG
produsul	ضرب	produs	None	N;DEF;MASC;SG	N;SG
produsul	حاصل	produs	حاصل	N;DEF;MASC;SG	N;SG
aparate	دستگاهها	apara	دستگاه	N;INDF;FEM;PL	N;PL
aparate	دستگاههای	apara	دستگاه	N;INDF;FEM;PL	N;PL
initiale	آغازین	initial	None	ADJ;INDF;FEM;PL	ADJ
hertegovina	هرزگوین	hertegovină	هرزگوین	N;DEF;FEM;SG	N;SG
hertegovina	هرزگوین	hertegovină	هرزگوین	N;DEF;FEM;SG	N;SG
cuplul	زوجی	cuplu	None	N;DEF;MASC;SG	N;SG
cuplul	زوج	cuplu	زوج	N;DEF;MASC;SG	N;SG
statistici	آمارهای	statistică	آمار	N;INDF;FEM;PL	N;PL
arabi	اعراب	arab	عرب	N;INDF;MASC;PL	N;PL
saturn	زحل	saturn	زحل	N;INDF;MASC;SG	N;SG
resursele	منابع	resursă	منبع	N;DEF;FEM;PL	N;PL
ile	ile	el	ile		
solutia	چاره	solutie	چاره	N;DEF;FEM;SG	N;SG
solutia	محلول	solutie	None	N;DEF;FEM;SG	N;SG
bunuri	کالاهای	bun	کالا	N;INDF;FEM;PL	N;PL
bunuri	اجناس	bun	اجناس	N;INDF;FEM;PL	N;PL
bunuri	کالاها	bun	کالا	N;INDF;FEM;PL	N;PL
comportament	رفتاری	comportament	رفتار	N;INDF;MASC;SG	N;SG
comportament	سیرت	comportament	سیرت	N;INDF;MASC;SG	N;SG
comportament	رفتار	comportament	رفتار	N;INDF;MASC;SG	N;SG
comportament	رفتاری	comportament	رفتار	N;INDF;MASC;SG	N;SG
comportament	رفتار	comportament	رفتار	N;INDF;MASC;SG	N;SG
acumulare	انباشت	acumulare	انباشت	N;INDF;FEM;SG	N;SG
acumulare	تجمع	acumulare	None	N;INDF;FEM;SG	N;SG
laborator	آزمایشگاهی	laborator	آزمایشگاهی	N;INDF;MASC;SG	N;SG
laborator	لابراتوار	laborator	لابراتوار	N;INDF;MASC;SG	N;SG
laborator	آزمایشگاه	laborator	آزمایشگاه	N;INDF;MASC;SG	N;SG
laborator	آزمایشگاه	laborator	آزمایشگاه	N;INDF;MASC;SG	N;SG
laborator	ازمایشگاه	laborator	ازمایشگاه	N;INDF;MASC;SG	N;SG
htm	htm	htm	htm	N;INDF;MASC;SG	N;SG
termenii	اصطلاحات	termen	اصطلاح	N;DEF;MASC;PL	N;PL
termenii	شرایط	termen	شرایط	N;DEF;MASC;PL	N;PL
precis	دقیق	precis	دقیق	ADV	ADV
planta	گیاهی	plantă	گیاهی	N;DEF;FEM;SG	N;SG
planta	نیروگاه	plantă	نیروگاه	N;DEF;FEM;SG	N;SG
planta	پلنت	plantă	پلنت	N;DEF;FEM;SG	N;SG
planta	گیاه	plantă	گیاه	N;DEF;FEM;SG	N;SG
planta	گیاهی	plantă	گیاهی	N;DEF;FEM;SG	N;SG
planta	نیروگاه	plantă	نیروگاه	N;DEF;FEM;SG	N;SG
planta	پلنت	plantă	پلنت	N;DEF;FEM;SG	N;SG
planta	گیاه	plantă	گیاه	N;DEF;FEM;SG	N;SG
operator	اپراتور	operator	اپراتور	N;INDF;MASC;SG	N;SG
operator	عملگر	operator	عملگر	N;INDF;MASC;SG	N;SG
vremuri	زمانهای	vreme	زمان	N;INDF;FEM;PL	N;PL
vremuri	دفعات	vreme	دفعه	N;INDF;FEM;PL	N;PL
magnitudinea	بزرگی	magnitudine	بزرگی	N;DEF;FEM;SG	N;SG
motorul	موتور	motor	موتور	N;DEF;MASC;SG	N;SG
consum	مصرف	consum	مصرف	N;INDF;MASC;SG	N;SG
perspectiva	منظر	perspectivă	منظر	N;DEF;FEM;SG	N;SG
perspectiva	منظر	perspectivă	منظر	N;DEF;FEM;SG	N;SG
purtand	پوشیدن	purta	پوشیدن	N;INDF;MASC;SG	N;SG
infrangere	شکست	infrangere	شکست	N;INDF;FEM;SG	N;SG
amintiri	خاطرات	amintire	خاطره	N;INDF;FEM;PL	N;PL
hidrogen	هیدروژن	hidrogen	هیدروژن	N;INDF;MASC;SG	N;SG
hidrogen	هیدروژنی	hidrogen	هیدروژنی	N;INDF;MASC;SG	N;SG
campaniei	لشکرکشی	campanie	لشکرکشی	N;DEF;FEM;SG	N;SG
