dan	og	dan	og	CONJ	CONJ
penyerangan	angriber	penserangan	angriber	N;SG	N;INDF;MASC+FEM;SG
penyerangan	angreb	penserangan	angreb	N;SG	N;INDF;NEUT;SG
penyerangan	overgreb	penserangan	overgreb	N;SG	N;INDF;NEUT;SG
penyerangan	overfald	penserangan	overfald	N;SG	N;INDF;NEUT;SG
penyerangan	angreb	penserangan	angreb	N;SG	N;INDF;NEUT;SG
input	input	input	input	N	N;INDF;NEUT;SG
input	input	input	input	N	N;INDF;NEUT;SG
input	produktionsmidler	input	produktionsmiddel	N	N;INDF;NEUT;PL
input	tilførsler	input	tilførsel	N	N;INDF;MASC+FEM;PL
memohon	tiggede	menmohon	tigge	V;SG;ACT	V;IND;PST;FIN;ACT
memohon	tigger	menmohon	tigge	V;SG;ACT	V;IND;PRS;FIN;ACT
memohon	tigge	menmohon	tigge	V;SG;ACT	V;NFIN;ACT
memohon	tiggede	menmohon	tigge	V;SG;ACT	V;IND;PST;FIN;ACT
memohon	tigge	menmohon	tigge	V;SG;ACT	V;NFIN;ACT
merencanakan	planlægger	menrencanakan	planlægge	V;SG;ACT	V;IND;PRS;FIN;ACT
merencanakan	planlagt	menrencanakan	planlægge	V;SG;ACT	V;INDF;SG;PST;V.PTCP
merencanakan	påtænkt	menrencanakan	påtænke	V;SG;ACT	V;INDF;SG;PST;V.PTCP
instruksi	instruktion	instruksi	instruktion	N;SG	N;INDF;MASC+FEM;SG
instruksi	instruktion	instruksi	instruktion	N;SG	N;INDF;MASC+FEM;SG
instruksi	brugsanvisning	instruksi	brugsanvisning	N;SG	N;INDF;MASC+FEM;SG
instruksi	vejledning	instruksi	vejledning	N;SG	N;INDF;MASC+FEM;SG
disesuaikan	justeret	disesuaikan	justere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
disesuaikan	tilpasset	disesuaikan	tilpasse	V;SG;PASS	V;INDF;SG;PST;V.PTCP
disesuaikan	tilpasset	disesuaikan	tilpasse	V;SG;PASS	V;INDF;SG;PST;V.PTCP
inspirasi	inspirationer	inspirasi	inspiration	N	N;INDF;MASC+FEM;PL
inspirasi	inspiration	inspirasi	inspiration	N	N;INDF;MASC+FEM;SG
pengantar	introduktion	penantar	introduktion	N;SG	N;INDF;MASC+FEM;SG
pengantar	indledning	penantar	indledning	N;SG	N;INDF;MASC+FEM;SG
pengantar	forord	penantar	forord	N;SG	N;INDF;NEUT;SG
pengantar	forord	penantar	forord	N;SG	N;INDF;NEUT;SG
memasak	kog	menpasak	koge	V;SG;ACT	V;IMP
memasak	koge	menpasak	koge	V;SG;ACT	V;NFIN;ACT
memasak	koge	menpasak	koge	V;SG;ACT	V;NFIN;ACT
dikembalikan	returneret	dikembalikan	returnere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
merancang	designe	menrancang	designe	V;SG;ACT	V;NFIN;ACT
merancang	designet	menrancang	designe	V;SG;ACT	V;INDF;SG;PST;V.PTCP
merancang	udformet	menrancang	udforme	V;SG;ACT	V;INDF;SG;PST;V.PTCP
merancang	konstrueret	menrancang	konstruere	V;SG;ACT	V;INDF;SG;PST;V.PTCP
teratur	regelmæssig	teratur	regelmæssig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
menu	menukort	menu	menukort	N;SG	N;INDF;NEUT;SG
menu	menuen	menu	menue	N;SG	N;DEF;MASC+FEM;SG
menu	menukort	menu	menukort	N;SG	N;INDF;NEUT;SG
ditanam	sået	ditanam	så	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditanam	plantet	ditanam	plante	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditanam	plantes	ditanam	plante	V;SG;PASS	V;NFIN;PASS
blackberry	blackberry	blackberry	blackberry	N	N;INDF;MASC+FEM;SG
blackberry	brombær	blackberry	brombær	N	N;INDF;MASC+FEM;SG
didapatkan	anskaffet	didapatkan	anskaffet	V;SG;PASS	V;INDF;SG;PST;V.PTCP
didapatkan	erhvervet	didapatkan	erhvervet	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ritus	ritual	ritus	ritual	N	N;INDF;NEUT;SG
ritus	ritualer	ritus	ritual	N	N;INDF;NEUT;PL
afghanistan	afghanistan	afghanistan	afghanistan	N;SG	N;INDF;MASC+FEM;SG
diadopsi	vedtaget	diadopsi	vedtage	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diadopsi	adopteret	diadopsi	adoptere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
keseimbangan	saldo	keseimbangan	saldo	N;SG	N;INDF;MASC+FEM;SG
keseimbangan	balance	keseimbangan	balance	N;SG	N;INDF;MASC+FEM;SG
keseimbangan	ligevægt	keseimbangan	ligevægt	N;SG	N;INDF;MASC+FEM;SG
keseimbangan	balancen	keseimbangan	balance	N;SG	N;DEF;MASC+FEM;SG
keseimbangan	ligevægt	keseimbangan	ligevægt	N;SG	N;INDF;MASC+FEM;SG
madu	skat	madu	skat	N;SG	N;INDF;MASC+FEM;SG
madu	honning	madu	honning	N;SG	N;INDF;MASC+FEM;SG
berjanji	lover	berjanji	love	V;SG;ACT	V;IND;PRS;FIN;ACT
berjanji	lovet	berjanji	love	V;SG;ACT	V;INDF;SG;PST;V.PTCP
berjanji	lovede	berjanji	love	V;SG;ACT	V;IND;PST;FIN;ACT
hidung	snude	hidung	snude	N;SG	N;INDF;MASC+FEM;SG
hidung	næsen	hidung	næse	N;SG	N;DEF;MASC+FEM;SG
hidung	næse	hidung	næse	N;SG	N;INDF;MASC+FEM;SG
pelawak	komiker	penlawak	komike	N	N;INDF;MASC+FEM;SG
sabuk	bælte	sabuk	bælte	N;SG	N;INDF;NEUT;SG
sabuk	sele	sabuk	sel	N;SG	N;INDF;MASC+FEM;SG
sabuk	bæltet	sabuk	bælte	N;SG	N;DEF;NEUT;SG
kartun	tegneserie	kartun	tegneserie	N;SG	N;INDF;MASC+FEM;SG
lapis	lag	lapis	lag	N;SG;ACT	N;INDF;NEUT;SG
lapis	lag	lapis	lag	N;SG;ACT	N;INDF;NEUT;SG
lapis	laget	lapis	lage	N;SG;ACT	N;DEF;NEUT;SG
lapis	lapis	lapis	lapis	N;SG;ACT	N;INDF;NEUT;SG
sirip	finne	sirip	finne	N;SG	N;INDF;MASC+FEM;SG
konfigurasi	indstilling	konfigurasi	indstilling	N;SG	N;INDF;MASC+FEM;SG
konfigurasi	konfiguration	konfigurasi	konfiguration	N;SG	N;INDF;MASC+FEM;SG
perdebatan	debat	perdebatan	debat	N;SG	N;INDF;MASC+FEM;SG
perdebatan	debatten	perdebatan	debat	N;SG	N;DEF;MASC+FEM;SG
perdebatan	forhandling	perdebatan	forhandling	N;SG	N;INDF;MASC+FEM;SG
perdebatan	debat	perdebatan	debat	N;SG	N;INDF;MASC+FEM;SG
pujian	ros	pujian	ros	N;SG	N;INDF;MASC+FEM;SG
pujian	kompliment	pujian	kompliment	N;SG	N;INDF;MASC+FEM;SG
pengamat	observatøren	pengamat	observatør	N;SG	N;DEF;MASC+FEM;SG
pengamat	observatør	pengamat	observatør	N;SG	N;INDF;MASC+FEM;SG
pengamat	iagttager	pengamat	iagttage	N;SG	N;INDF;MASC+FEM;SG
detektif	kriminalassistent	detektif	kriminalassistent	N;SG	N;INDF;MASC+FEM;SG
detektif	detektiv	detektif	detektiv	N;SG	N;INDF;MASC+FEM;SG
detektif	kriminalbetjent	detektif	kriminalbetjent	N;SG	N;INDF;MASC+FEM;SG
penaklukan	erobring	pentaklukan	erobring	N;SG	N;INDF;MASC+FEM;SG
misa	masse	misa	masse	N	N;INDF;MASC+FEM;SG
misa	messe	misa	messe	N	N;INDF;MASC+FEM;SG
bendahara	kasserer	bendahara	kassere	N;SG	N;INDF;MASC+FEM;SG
bendahara	statskassen	bendahara	statskasse	N;SG	N;DEF;MASC+FEM;SG
bendahara	statskasse	bendahara	statskasse	N;SG	N;INDF;MASC+FEM;SG
lembaran	ark	lembaran	ark	N;SG	N;INDF;NEUT;SG
lembaran	lagen	lembaran	lag	N;SG	N;DEF;MASC+FEM;SG
lembaran	ark	lembaran	ark	N;SG	N;INDF;NEUT;SG
lembaran	sengetøj	lembaran	sengetøj	N;SG	N;INDF;NEUT;SG
penerbang	flyer	penterbang	fly	N;SG	N;INDF;MASC+FEM;SG
prosesor	processor	prosesor	processor	N;SG	N;INDF;MASC+FEM;SG
digabungkan	kombineret	digabungkan	kombinere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
digabungkan	flettet	digabungkan	flette	V;SG;PASS	V;INDF;SG;PST;V.PTCP
digabungkan	fusionerede	digabungkan	fusionere	V;SG;PASS	V;PST;V.PTCP
reaktor	reaktor	reaktor	reaktor	N;SG	N;INDF;MASC+FEM;SG
reaktor	reaktoren	reaktor	reaktor	N;SG	N;DEF;MASC+FEM;SG
panduan	vejledningen	panduan	vejledning	N;SG	N;DEF;MASC+FEM;SG
panduan	guide	panduan	guide	N;SG	N;INDF;MASC+FEM;SG
panduan	vejledning	panduan	vejledning	N;SG	N;INDF;MASC+FEM;SG
dibuang	forvist	dibuang	forvise	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibuang	kasseret	dibuang	kassere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibuang	kasseres	dibuang	kassere	V;SG;PASS	V;NFIN;PASS
dibuang	fjernet	dibuang	fjerne	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibuang	afhentes	dibuang	afhente	V;SG;PASS	V;NFIN;PASS
konvensional	konventionel	konvensional	konventionel	ADJ;SG	ADJ;INDF;MASC+FEM;SG
konvensional	konventionelt	konvensional	konventionelt	ADJ;SG	ADJ;INDF;NEUT;SG
akting	skuespil	akting	skuespil	N;SG	N;INDF;NEUT;SG
ikon	ikoner	ikon	ikone	N	N;INDF;MASC+FEM;PL
ikon	ikon	ikon	ikon	N	N;INDF;NEUT;SG
teleskop	kikkert	teleskop	kikkert	N;SG	N;INDF;MASC+FEM;SG
teleskop	teleskop	teleskop	teleskop	N;SG	N;INDF;NEUT;SG
meridian	længdekreds	menridian	længdekreds	N;SG	N;INDF;MASC+FEM;SG
rokok	cigaret	rokok	cigar	N;SG	N;INDF;MASC+FEM;SG
duet	duet	duet	duet	N	N;INDF;MASC+FEM;SG
deskripsi	beskrivelse	deskripsi	beskrivelse	N;SG	N;INDF;MASC+FEM;SG
mendominasi	dominerer	mendominasi	dominere	V;SG;ACT	V;IND;PRS;FIN;ACT
mendominasi	domineret	mendominasi	dominere	V;SG;ACT	V;INDF;SG;PST;V.PTCP
mendominasi	dominerede	mendominasi	dominere	V;SG;ACT	V;PST;V.PTCP
mendominasi	dominerer	mendominasi	dominere	V;SG;ACT	V;IND;PRS;FIN;ACT
mendominasi	dominere	mendominasi	domin	V;SG;ACT	V;NFIN;ACT
menutupi	dækker	mentutupi	dække	V;SG;ACT	V;IND;PRS;FIN;ACT
irigasi	vanding	irigasi	vanding	N;SG	N;INDF;MASC+FEM;SG
irigasi	kunstvanding	irigasi	kunstvanding	N;SG	N;INDF;MASC+FEM;SG
lintang	bredde	lintang	bredde	N	N;INDF;MASC+FEM;SG
lintang	breddegrad	lintang	breddegrad	N	N;INDF;MASC+FEM;SG
lintang	breddegrader	lintang	breddegrade	N	N;INDF;MASC+FEM;PL
lambung	skrog	lambung	skrog	N;SG	N;INDF;NEUT;SG
lambung	skroget	lambung	skroge	N;SG	N;DEF;NEUT;SG
lambung	maven	lambung	mave	N;SG	N;DEF;MASC+FEM;SG
lambung	mave	lambung	mave	N;SG	N;INDF;MASC+FEM;SG
dokumentasi	dokumentation	dokumentasi	dokumentation	N;SG	N;INDF;MASC+FEM;SG
kerbau	bøfler	kerbau	bøffel	N	N;INDF;MASC+FEM;PL
kerbau	bøffel	kerbau	bøffel	N	N;INDF;MASC+FEM;SG
kerbau	bøfler	kerbau	bøffel	N	N;INDF;MASC+FEM;PL
pencari	søgeren	pencari	søger	N;SG	N;DEF;MASC+FEM;SG
pengangkatan	ekstase	penangkatan	ekstase	N;SG	N;INDF;MASC+FEM;SG
pistol	pistoler	pistol	pistol	N	N;INDF;MASC+FEM;PL
pistol	pistol	pistol	pistol	N	N;INDF;MASC+FEM;SG
pistol	håndvåben	pistol	håndvåben	N	N;INDF;NEUT;PL
pistol	gevær	pistol	gevær	N	N;INDF;NEUT;SG
pistol	pistol	pistol	pistol	N	N;INDF;MASC+FEM;SG
pistol	våben	pistol	våben	N	N;INDF;NEUT;PL
pengawal	bodyguard	penawal	bodyguard	N;SG	N;INDF;MASC+FEM;SG
pengawal	livvagt	penawal	livvagt	N;SG	N;INDF;MASC+FEM;SG
pengawal	vagt	penawal	vagt	N;SG	N;INDF;MASC+FEM;SG
pengawal	guard	penawal	guard	N;SG	N;INDF;MASC+FEM;SG
pengawal	vagten	penawal	vagt	N;SG	N;DEF;MASC+FEM;SG
menyarankan	foreslog	mensarankan	foreslå	V;SG;ACT	V;IND;PST;FIN;ACT
menyarankan	foreslået	mensarankan	foreslå	V;SG;ACT	V;INDF;SG;PST;V.PTCP
menyarankan	anbefaler	mensarankan	anbefale	V;SG;ACT	V;IND;PRS;FIN;ACT
menyarankan	henstiller	mensarankan	henstille	V;SG;ACT	V;IND;PRS;FIN;ACT
menyarankan	foreslå	mensarankan	foreslå	V;SG;ACT	V;NFIN;ACT
menyarankan	foreslår	mensarankan	foreslå	V;SG;ACT	V;IND;PRS;FIN;ACT
menyarankan	antyder	mensarankan	antyde	V;SG;ACT	V;IND;PRS;FIN;ACT
menyarankan	foreslår	mensarankan	foreslå	V;SG;ACT	V;IND;PRS;FIN;ACT
menyarankan	anbefale	mensarankan	anbefale	V;SG;ACT	V;NFIN;ACT
menyarankan	anbefaler	mensarankan	anbefale	V;SG;ACT	V;IND;PRS;FIN;ACT
mendengarkan	lyttet	mendengarkan	lytte	V;SG;ACT	V;INDF;SG;PST;V.PTCP
mendengarkan	lyttede	mendengarkan	lytte	V;SG;ACT	V;IND;PST;FIN;ACT
mendengarkan	lytter	mendengarkan	lytte	V;SG;ACT	V;IND;PRS;FIN;ACT
mendengarkan	lytte	mendengarkan	lytte	V;SG;ACT	V;NFIN;ACT
mendengarkan	lyt	mendengarkan	lyt	V;SG;ACT	V;IMP
cari	søge	cari	søge	V;SG;ACT	V;NFIN;ACT
cari	søg	cari	søg	V;SG;ACT	V;IMP
cari	finde	cari	finde	V;SG;ACT	V;NFIN;ACT
cari	find	cari	find	V;SG;ACT	V;IMP
cari	finder	cari	finde	V;SG;ACT	V;IND;PRS;FIN;ACT
prize	præmie	prize	præmie	N	N;INDF;MASC+FEM;SG
imigran	indvandrer	imigran	indvandre	N;SG	N;INDF;MASC+FEM;SG
imigran	indvandrer	imigran	indvandre	N;SG	N;INDF;MASC+FEM;SG
sampel	prøven	sampel	prøve	N;SG	N;DEF;MASC+FEM;SG
sampel	stikprøve	sampel	stikprøve	N;SG	N;INDF;MASC+FEM;SG
dugaan	formodning	dugaan	formodning	N;SG	N;INDF;MASC+FEM;SG
entri	indtræden	entri	indtræden	N;SG	N;INDF;MASC+FEM;SG
entri	indgang	entri	indgang	N;SG	N;INDF;MASC+FEM;SG
entri	indrejse	entri	indrejse	N;SG	N;INDF;MASC+FEM;SG
veteran	veteran	veteran	veteran	N	N;INDF;MASC+FEM;SG
veteran	veteraner	veteran	veteran	N	N;INDF;MASC+FEM;PL
koneksi	forbindelse	koneksi	forbindelse	N;SG	N;INDF;MASC+FEM;SG
koneksi	tilslutning	koneksi	tilslutning	N;SG	N;INDF;MASC+FEM;SG
koneksi	tilknytning	koneksi	tilknytning	N;SG	N;INDF;MASC+FEM;SG
dapur	køkkener	dapur	køkken	N	N;INDF;NEUT;PL
dapur	køkken	dapur	køkke	N	N;INDF;NEUT;SG
dapur	køkkenet	dapur	køkken	N	N;DEF;NEUT;SG
meledak	briste	menledak	briste	V;SG;ACT	V;NFIN;ACT
meledak	eksploderede	menledak	eksplodere	V;SG;ACT	V;IND;PST;FIN;ACT
meledak	eksploderet	menledak	eksplodere	V;SG;ACT	V;INDF;SG;PST;V.PTCP
meledak	eksploderer	menledak	eksplodere	V;SG;ACT	V;IND;PRS;FIN;ACT
meledak	eksplodere	menledak	eksplodere	V;SG;ACT	V;NFIN;ACT
meledak	eksploderer	menledak	eksplodere	V;SG;ACT	V;IND;PRS;FIN;ACT
meledak	eksploderende	menledak	eksplodere	V;SG;ACT	V;PRS;V.PTCP
meledak	eksplodere	menledak	eksplodere	V;SG;ACT	V;NFIN;ACT
kubah	kuppel	kubah	kuppel	N	N;INDF;MASC+FEM;SG
kubah	kuplen	kubah	kupdel	N	N;DEF;MASC+FEM;SG
diundang	indbudt	diundang	indbudt	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diundang	inviteret	diundang	invitere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
berdoa	beder	berdoa	bede	V;SG;ACT	V;IND;PRS;FIN;ACT
berdoa	bede	berdoa	bede	V;SG;ACT	V;NFIN;ACT
berdoa	bedt	berdoa	bede	V;SG;ACT	V;INDF;SG;PST;V.PTCP
berdoa	beder	berdoa	bede	V;SG;ACT	V;IND;PRS;FIN;ACT
berdoa	bede	berdoa	bede	V;SG;ACT	V;NFIN;ACT
jenazah	lig	jenazah	lig	N;SG	N;INDF;NEUT;SG
jenazah	kadaver	jenazah	kadave	N;SG	N;INDF;NEUT;SG
jenazah	lig	jenazah	lig	N;SG	N;INDF;NEUT;SG
pembelian	køb	penbelian	køb	N;SG	N;INDF;NEUT;SG
pembelian	indkøb	penbelian	indkøb	N;SG	N;INDF;NEUT;SG
pembelian	køb	penbelian	køb	N;SG	N;INDF;NEUT;SG
pembelian	køb	penbelian	køb	N;SG	N;INDF;NEUT;SG
pembelian	indkøb	penbelian	indkøb	N;SG	N;INDF;NEUT;SG
panel	panelet	panel	panelet	N;SG	N;DEF;NEUT;SG
panel	panel	panel	panel	N;SG	N;INDF;NEUT;SG
jaksa	anklagemyndighed	jaksa	anklagemyndighed	N;SG	N;INDF;MASC+FEM;SG
jaksa	anklagemyndigheden	jaksa	anklagemyndighed	N;SG	N;DEF;MASC+FEM;SG
jaksa	anklageren	jaksa	anklager	N;SG	N;DEF;MASC+FEM;SG
penderitaan	lidelse	penderitaan	lidelse	N;SG	N;INDF;MASC+FEM;SG
realitas	virkelighed	realitas	virkelighed	N;SG	N;INDF;MASC+FEM;SG
realitas	virkeligheden	realitas	virkelighed	N;SG	N;DEF;MASC+FEM;SG
realitas	realitet	realitas	realitet	N;SG	N;INDF;MASC+FEM;SG
realitas	reality	realitas	reality	N;SG	N;INDF;MASC+FEM;SG
realitas	virkelighed	realitas	virkelighed	N;SG	N;INDF;MASC+FEM;SG
dijadwalkan	planlagt	dijadwalkan	planlægge	V;SG;PASS	V;INDF;SG;PST;V.PTCP
liturgi	liturgi	liturgi	liturgi	N	N;INDF;MASC+FEM;SG
asin	saltet	asin	salt	N;SG	N;DEF;NEUT;SG
beasiswa	stipendiet	beasiswa	stipendium	N;SG	N;DEF;NEUT;SG
beasiswa	legat	beasiswa	legat	N;SG	N;INDF;NEUT;SG
beasiswa	stipendium	beasiswa	stipendium	N;SG	N;INDF;NEUT;SG
konsisten	konsistent	konsisten	konsistent	ADJ;SG	ADJ;INDF;SG
konsisten	konsekvent	konsisten	konsekvent	ADJ;SG	ADJ;INDF;NEUT;SG
konsisten	konsistent	konsisten	konsistent	ADJ;SG	ADJ;INDF;SG
konsisten	konsekvent	konsisten	konsekvent	ADJ;SG	ADJ;INDF;NEUT;SG
diperbaiki	fastsat	diperbaiki	fastsætte	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diperbaiki	fikseret	diperbaiki	fiksere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diperbaiki	repareres	diperbaiki	reparere	V;SG;PASS	V;NFIN;PASS
diperbaiki	repareret	diperbaiki	reparere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
kutipan	anførselstegn	kutipan	anførselstegn	N;SG	N;INDF;MASC+FEM;SG
kutipan	citat	kutipan	citat	N;SG	N;INDF;NEUT;SG
ditingkatkan	opgraderet	ditingkatkan	opgradere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditingkatkan	forbedret	ditingkatkan	forbedre	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditingkatkan	forstærket	ditingkatkan	forstærke	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditingkatkan	forbedret	ditingkatkan	forbedre	V;SG;PASS	V;INDF;SG;PST;V.PTCP
farmasi	apotek	farmasi	apotek	N;SG	N;INDF;NEUT;SG
farmasi	apoteket	farmasi	apotek	N;SG	N;DEF;NEUT;SG
farmasi	farmaci	farmasi	farmaci	N;SG	N;INDF;MASC+FEM;SG
farmasi	farmaceut	farmasi	farmaceut	N;SG	N;INDF;MASC+FEM;SG
kriminal	forbryder	kriminal	forbryder	N;SG	N;INDF;MASC+FEM;SG
kriminal	kriminalitet	kriminal	kriminalitet	N;SG	N;INDF;MASC+FEM;SG
kriminal	forbrydelse	kriminal	forbrydelse	N;SG	N;INDF;MASC+FEM;SG
pengelola	driftsleder	penkelola	driftsleder	N;SG	N;INDF;MASC+FEM;SG
pengelola	manager	penkelola	manager	N;SG	N;INDF;MASC+FEM;SG
pengelola	leder	penkelola	leder	N;SG	N;INDF;MASC+FEM;SG
daring	online	daring	onlin	N	N;INDF;NEUT;SG
individual	privatpersoner	individual	privatperson	N	N;INDF;MASC+FEM;PL
individual	enkeltpersoner	individual	enkeltperson	N	N;INDF;MASC+FEM;PL
individual	individer	individual	individ	N	N;INDF;MASC+FEM;PL
individual	individ	individual	individ	N	N;INDF;NEUT;SG
proklamasi	proklamation	proklamasi	proklamation	N	N;INDF;MASC+FEM;SG
utuh	uspoleret	utuh	uspolere	ADJ;SG	ADJ;INDF;SG
utuh	intakt	utuh	intakt	ADJ;SG	ADJ;INDF;SG
utuh	hele	utuh	hel	ADJ;SG	ADJ;DEF;SG
ideal	ideelt	ideal	ideel	ADJ;SG	ADJ;INDF;NEUT;SG
ideal	ideel	ideal	ideel	ADJ;SG	ADJ;INDF;MASC+FEM;SG
pengantin	bruden	pengantin	brud	N;SG	N;DEF;MASC+FEM;SG
pengantin	brud	pengantin	brud	N;SG	N;INDF;NEUT;SG
saus	sovs	saus	sovs	N;SG	N;INDF;MASC+FEM;SG
saus	sauce	saus	sauce	N;SG	N;INDF;MASC+FEM;SG
terapi	terapi	terapi	terapi	N;SG	N;INDF;MASC+FEM;SG
dekan	dekan	dekan	dekan	N;SG	N;INDF;MASC+FEM;SG
penggerak	fremdrift	pengerak	fremdrift	N;SG	N;INDF;MASC+FEM;SG
penggerak	chauffør	pengerak	chauffør	N;SG	N;INDF;MASC+FEM;SG
penggerak	føreren	pengerak	fører	N;SG	N;DEF;MASC+FEM;SG
navigasi	sejlads	navigasi	sejlads	N;SG	N;INDF;MASC+FEM;SG
navigasi	navigation	navigasi	navigation	N;SG	N;INDF;MASC+FEM;SG
relief	lindring	relief	lindring	N;SG	N;INDF;MASC+FEM;SG
relief	relief	relief	relief	N;SG	N;INDF;MASC+FEM;SG
relief	lettelse	relief	lettelse	N;SG	N;INDF;MASC+FEM;SG
lereng	hældning	lereng	hældning	N;SG	N;INDF;MASC+FEM;SG
memperkirakan	skønnet	menperkirakan	skønne	V;SG;ACT	V;INDF;SG;PST;V.PTCP
memperkirakan	anslået	menperkirakan	anslå	V;SG;ACT	V;INDF;SG;PST;V.PTCP
terlahir	født	terlahir	føde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
flora	flora	flora	flora	N	N;INDF;MASC+FEM;SG
sebelas	elleve	sebelas	elleve	NUM	NUM
penentuan	beslutsomhed	pententuan	beslutsomhed	N;SG	N;INDF;MASC+FEM;SG
penentuan	bestemmelse	pententuan	bestemmelse	N;SG	N;INDF;MASC+FEM;SG
penentuan	fastlæggelse	pententuan	fastlæggelse	N;SG	N;INDF;MASC+FEM;SG
penentuan	prædestination	pententuan	prædestination	N;SG	N;INDF;MASC+FEM;SG
limbah	affald	limbah	affald	N;SG	N;INDF;NEUT;SG
limbah	spild	limbah	spild	N;SG	N;INDF;NEUT;SG
limbah	spildevand	limbah	spildevand	N;SG	N;INDF;NEUT;SG
limbah	kloakering	limbah	kloakering	N;SG	N;INDF;MASC+FEM;SG
limbah	kloak	limbah	kloak	N;SG	N;INDF;NEUT;SG
eurovision	eurovision	eurovision	eurovision	N	N;INDF;MASC+FEM;SG
bercerai	skilt	bercerai	skilt	V;SG;ACT	V;INDF;SG;PST;V.PTCP
kapur	kridt	kapur	kridt	N	N;INDF;NEUT;SG
kapur	kridttiden	kapur	kridttid	N	N;DEF;MASC+FEM;SG
kapur	kalk	kapur	kalk	N	N;INDF;NEUT;SG
kapur	lime	kapur	lime	N	N;INDF;MASC+FEM;SG
racun	toksin	racun	toksin	N;SG	N;INDF;MASC+FEM;SG
termuda	yngste	termuda	ynge	ADJ;RL;SG	ADJ;DEF;RL
genggam	håndholdt	genggam	håndholde	N;SG;ACT	N;INDF;MASC+FEM;SG
orbital	orbital	orbital	orbital	N	N;INDF;MASC+FEM;SG
bensin	benzin	bensin	benzin	N;SG	N;INDF;MASC+FEM;SG
bensin	benzin	bensin	benzin	N;SG	N;INDF;MASC+FEM;SG
udang	reje	udang	reje	N;SG	N;INDF;MASC+FEM;SG
udang	reje	udang	reje	N;SG	N;INDF;MASC+FEM;SG
kavaleri	kavaleriet	kavaleri	kavaleri	N;SG	N;DEF;NEUT;SG
kavaleri	kavaleri	kavaleri	kavaleri	N;SG	N;INDF;NEUT;SG
terendah	lavest	terrendah	lav	ADJ;RL;SG	ADJ;DEF;RL
terendah	laveste	terrendah	lav	ADJ;RL;SG	ADJ;DEF;RL
bantu	hjælp	bantu	hjælp	N;SG;ACT	N;INDF;MASC+FEM;SG
bantu	bantu	bantu	bantu	N;SG;ACT	N;INDF;MASC+FEM;SG
peluang	chance	peluang	chance	N;SG	N;INDF;MASC+FEM;SG
peluang	mulighed	peluang	mulighed	N;SG	N;INDF;MASC+FEM;SG
beton	beton	beton	beton	N;SG	N;INDF;MASC+FEM;SG
melengkapi	fuldført	menlengkapi	fuldføre	V;SG;ACT	V;INDF;SG;PST;V.PTCP
melengkapi	supplere	menlengkapi	suppler	V;SG;ACT	V;NFIN;ACT
melengkapi	fuldfører	menlengkapi	fuldføre	V;SG;ACT	V;IND;PRS;FIN;ACT
melengkapi	fuldender	menlengkapi	fuldende	V;SG;ACT	V;IND;PRS;FIN;ACT
sertifikasi	certificering	sertifikasi	certificering	N;SG	N;INDF;MASC+FEM;SG
kostum	kostumet	kostum	kostum	N;SG	N;DEF;NEUT;SG
kostum	dragt	kostum	drinke	N;SG	N;INDF;MASC+FEM;SG
kostum	udklædning	kostum	udklædning	N;SG	N;INDF;MASC+FEM;SG
kostum	kostume	kostum	kostum	N;SG	N;INDF;NEUT;SG
kostum	udklædning	kostum	udklædning	N;SG	N;INDF;MASC+FEM;SG
mawar	rose	mawar	rose	N;SG	N;INDF;MASC+FEM;SG
medium	medium	medium	medium	N	N;INDF;NEUT;SG
medium	medie	medium	medie	N	N;INDF;NEUT;SG
medium	mediet	medium	medie	N	N;DEF;NEUT;SG
mencerminkan	afspejle	mencerminkan	afspejl	V;SG;ACT	V;NFIN;ACT
mencerminkan	reflekterer	mencerminkan	reflektere	V;SG;ACT	V;IND;PRS;FIN;ACT
mencerminkan	afspejler	mencerminkan	afspejle	V;SG;ACT	V;IND;PRS;FIN;ACT
mencerminkan	reflektere	mencerminkan	reflektere	V;SG;ACT	V;NFIN;ACT
mencerminkan	reflekterer	mencerminkan	reflektere	V;SG;ACT	V;IND;PRS;FIN;ACT
mencerminkan	afspejler	mencerminkan	afspejle	V;SG;ACT	V;IND;PRS;FIN;ACT
