ve	y	ve	y	CONJ	CONJ
nadiren	raramente	nadiren	raramente	ADV	ADV
nadiren	raramente	nadiren	raramente	ADV	ADV
şirketler	corporaciones	şirket	corporación	N;NOM;PL;3	N;FEM;PL
şirketler	compañias	şirket	compañia	N;NOM;PL;3	N;FEM;PL
şirketler	empresas	şirket	empresa	N;NOM;PL;3	N;FEM;PL
şirketler	compañías	şirket	compañía	N;NOM;PL;3	N;FEM;PL
şirketler	empresas	şirket	empresa	N;NOM;PL;3	N;FEM;PL
şirketler	enterprises	şirket	enterpris	N;NOM;PL;3	N;FEM
ermeniler	armenios	ermen	armenio	N;NOM;PL;3	N;MASC;PL
programlar	programas	program	programa	N;NOM;PL;3	N;MASC;PL
programlar	programas	program	programa	N;NOM;PL;3	N;MASC;PL
işlevi	función	işlev	función	N;NOM;SG;3	N;FEM;SG
seyyid	seyyed	seyyid	seyyed		
beach	playa	beach	playa	N;NOM;SG;3	N;FEM;SG
beraberlik	tie	beraberlik	tie	N;NOM;SG;3	N
beraberlik	empate	beraberlik	empate	N;NOM;SG;3	N;MASC;SG
beraberlik	corbata	beraberlik	corbata	N;NOM;SG;3	N;FEM;SG
tdk	tdk	tdk	tdk	N;NOM;SG;3	N;FEM;SG
bon	bon	bon	bon		
sargon	sargon	sargon	sargon		
hlist	hlist	hlist	hlist		
çalışmış	trabajó	çalış	trabajar	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
çalışmış	funcionó	çalış	funcionar	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
çapı	diámetro	çapı	diámetro	N;NOM;SG;3	N;MASC;SG
sahili	litoral	sahili	litoral	N;ACC;SG;3	N;MASC;SG
sahili	costa	sahili	costa	N;ACC;SG;3	N;FEM;SG
organı	órgano	organ	órgano	N;ACC;SG;3	N;MASC;SG
kurumsal	institucional	kurumsal	institucional	ADJ	ADJ;SG
kurumsal	institucionales	kurumsal	institucional	ADJ	ADJ;PL
kurumsal	corporativas	kurumsal	corporativo	ADJ	ADJ;FEM;PL
kurumsal	corporativo	kurumsal	corporativo	ADJ	ADJ;MASC;SG
kurumsal	empresarial	kurumsal	empresarial	ADJ	ADJ;SG
kurumsal	corporativa	kurumsal	corporativo	ADJ	ADJ;FEM;SG
mercedes	mercedes	mercedes	merced		
htm	htm	htm	htm		
cinayet	homicidio	cinayet	homicidio	N;NOM;SG;3	N;MASC;SG
cinayet	asesinato	cinayet	asesinato	N;NOM;SG;3	N;MASC;SG
cinayet	homicidio	cinayet	homicidio	N;NOM;SG;3	N;MASC;SG
farklılıklar	diferencias	farklılık	diferencia	N;NOM;PL;3	N;FEM;PL
reddetti	declinó	reddet	declinar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
reddetti	rechazó	reddet	rechazar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
fildişi	marfil	fildiş	marfil		
düşmanı	odioso	düşman	odioso	ADJ;ACC;SG;3	ADJ;MASC;SG
mesleği	profesión	meslek	profesión	N;NOM;SG;3	N;FEM;SG
mesleği	ocupación	meslek	ocupación	N;NOM;SG;3	N;FEM;SG
mesleği	profesión	meslek	profesión	N;NOM;SG;3	N;FEM;SG
üreticisi	fabricante	üretici	fabricante	N;NOM;SG;3	N;SG
kaldırılması	eliminando	kal	eliminar	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;V.MSDR
kaldırılması	quitando	kal	quitar	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;V.MSDR
papalık	papado	papalık	papado	N;NOM;SG;3	N;MASC;SG
yönlendirme	redirigir	yönlen	redirigir	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
yayınlar	publicaciones	yayın	publicación	N;NOM;PL;3	N;FEM;PL
danışmanı	consultor	danışman	consultor	N;NOM;SG;3	N;MASC;SG
danışmanı	consultora	danışman	consultora	N;NOM;SG;3	N;FEM;SG
danışmanı	asesor	danışman	asesor	N;NOM;SG;3	N;MASC;SG
danışmanı	asesora	danışman	asesora	N;NOM;SG;3	N;FEM;SG
danışmanı	consejera	danışman	consejera	N;NOM;SG;3	N;FEM;SG
danışmanı	asesora	danışman	asesora	N;NOM;SG;3	N;FEM;SG
danışmanı	asesor	danışman	asesor	N;NOM;SG;3	N;MASC;SG
danışmanı	consejero	danışman	consejero	N;NOM;SG;3	N;MASC;SG
danışmanı	consejera	danışman	consejera	N;NOM;SG;3	N;FEM;SG
danışmanı	asesora	danışman	asesora	N;NOM;SG;3	N;FEM;SG
danışmanı	asesor	danışman	asesor	N;NOM;SG;3	N;MASC;SG
danışmanı	consejero	danışman	consejero	N;NOM;SG;3	N;MASC;SG
yorumları	observaciones	yorum	observación	N;ACC;PL;3	N;FEM;PL
yorumları	comentarios	yorum	comentario	N;ACC;PL;3	N;MASC;PL
dizileri	secuencias	dizi	secuencia	N;ACC;PL;3	N;FEM;PL
hatları	líneas	hat	línea	N;ACC;PL;3	N;FEM;PL
hatları	lines	hat	lín	N;ACC;PL;3	N
hatları	lineas	hat	linea	N;ACC;PL;3	N;FEM;PL
bitkiler	plantas	bitki	planta	N;NOM;PL;3	N;FEM;PL
bitkiler	hierbas	bitki	hierba	N;NOM;PL;3	N;FEM;PL
konservatuvarı	conservatorio	konservatuvarı	conservatorio	N;ACC;SG;3	N;MASC;SG
benzerlik	afinidad	benzerlik	afinidad	N;NOM;SG;3	N;FEM;SG
benzerlik	semejanza	benzerlik	semejanza	N;NOM;SG;3	N;FEM;SG
benzerlik	semejanza	benzerlik	semejanza	N;NOM;SG;3	N;FEM;SG
benzerlik	similitud	benzerlik	similitud	N;NOM;SG;3	N;FEM;SG
benzerlik	semejanza	benzerlik	semejanza	N;NOM;SG;3	N;FEM;SG
kimliği	identidad	kimlik	identidad	N;NOM;SG;3	N;FEM;SG
nam	nam	nam	nam		
suları	jugos	su	jugo	N;ACC;PL;3	N;MASC;PL
suları	zumos	su	zumo	N;ACC;PL;3	N;MASC;PL
suları	aguas	su	agua	N;ACC;PL;3	N;FEM;PL
suları	waters	su	waters	N;ACC;PL;3	N
hakaret	difamación	hakaret	difamación	N;NOM;SG;3	N;FEM;SG
hakaret	insulto	hakaret	insulto	N;NOM;SG;3	N;MASC;SG
hakaret	insulto	hakaret	insulto	N;NOM;SG;3	N;MASC;SG
kurtlar	lobos	kurt	lobo	N;NOM;PL;3	N;MASC;PL
kurtlar	wolf	kurt	wolf	N;NOM;PL;3	N
kurtlar	lobos	kurt	lobo	N;NOM;PL;3	N;MASC;PL
kurtlar	gusanos	kurt	gusano	N;NOM;PL;3	N;MASC;PL
azami	máx	azami	máx		
özgürlüğü	freedom	özgürlük	freedom	N;ACC;SG;3	N;MASC;SG
özgürlüğü	libertad	özgürlük	libertad	N;ACC;SG;3	N;FEM;SG
renault	renault	renault	renault	N;NOM;SG;3	N;MASC;SG
değerler	valores	değer	valor	N;NOM;PL;3	N;MASC;PL
kuzeye	norte	kuze	norte	N;DAT;SG;3	N;MASC;SG
yeğeni	sobrino	yeğen	sobrino	N;NOM;SG;3	N;MASC;SG
yeğeni	sobrina	yeğen	sobrina	N;NOM;SG;3	N;FEM;SG
stabilize	estabilizar	stabilize	estabilizar	V;PFV;IND;SG;POS;PRS	V;NFIN
veriyor	dandole	ver	dandole	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.MSDR
veriyor	regalando	ver	regalar	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.MSDR
veriyor	dando	ver	dar	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.MSDR
veriyor	da	ver	dar	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
burnu	hocico	burun	hocico	N;NOM;SG;3	N;MASC;SG
burnu	cabo	burun	cabo	N;NOM;SG;3	N;MASC;SG
burnu	capa	burun	capa	N;NOM;SG;3	N;FEM;SG
burnu	nariz	burun	nariz	N;NOM;SG;3	N;FEM;SG
manastırı	monasterio	manastırı	monasterio	N;ACC;SG;3	N;MASC;SG
kaçtı	escapó	kaç	escapar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
kaçtı	huyó	kaç	huir	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
renkler	colores	renk	color	N;NOM;PL;3	N;MASC;PL
renkler	colorantes	renk	colorante	N;NOM;PL;3	N;PL
renkler	colores	renk	color	N;NOM;PL;3	N;MASC;PL
ordular	ejércitos	ordu	ejército	N;NOM;PL;3	N;MASC;PL
kurucuları	fundadores	kurucu	fundador	N;NOM;PL;3	N;MASC;PL
romancı	novelista	romancı	novelista	N;NOM;SG;3	N;SG
sendromu	síndrome	sendromu	síndrome	N;NOM;SG;3	N;MASC;SG
projeleri	proyectos	proje	proyecto	N;ACC;PL;3	N;MASC;PL
projeleri	projects	proje	project	N;ACC;PL;3	N
volkanik	ígneas	volkanik	ígnea	ADJ	ADJ;FEM;PL
volkanik	volcánica	volkanik	volcánico	ADJ	ADJ;FEM;SG
volkanik	volcánicas	volkanik	volcánico	ADJ	ADJ;FEM;PL
volkanik	volcánico	volkanik	volcánico	ADJ	ADJ;MASC;SG
geçmek	cruzando	geç	cruzar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
geçmek	cruzar	geç	cruzar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
bekleyen	esperándote	bekle	esperándote	V;PFV;IND;POS;PRS;V.PTCP	V;IND;SG;1;PRS;FIN
bekleyen	esperando	bekle	esperar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
bekleyen	esperar	bekle	esperar	V;PFV;IND;POS;PRS;V.PTCP	V;NFIN
yetenekli	dotados	yetenekli	dotado	ADJ	ADJ;MASC;PL;V.PTCP
yetenekli	dotado	yetenekli	dotado	ADJ	ADJ;MASC;SG;V.PTCP
yetenekli	dotada	yetenekli	dotado	ADJ	ADJ;FEM;SG;V.PTCP
yetenekli	talentosa	yetenekli	talentoso	ADJ	ADJ;FEM;SG
yetenekli	talentosos	yetenekli	talentoso	ADJ	ADJ;MASC;PL
yetenekli	talentoso	yetenekli	talentoso	ADJ	ADJ;MASC;SG
yetenekli	cualificados	yetenekli	cualificado	ADJ	ADJ;MASC;PL;V.PTCP
yetenekli	hábil	yetenekli	hábil	ADJ	ADJ;SG
sigorta	mecha	sigorta	mecho		
müslümanlar	musulmanes	müslüman	musulmán	N;NOM;PL;3	N;MASC;PL
müslümanlar	musulmanes	müslüman	musulmán	N;NOM;PL;3	N;MASC;PL
gözleri	ojitos	göz	ojito	N;NOM;PL;3	N;MASC;PL
gözleri	ojos	göz	ojo	N;NOM;PL;3	N;MASC;PL
gözleri	eyes	göz	eye	N;NOM;PL;3	N
konserler	conciertos	konser	concierto	N;NOM;PL;3	N;MASC;PL
konserler	conciertos	konser	concierto	N;NOM;PL;3	N;MASC;PL
açısal	angulares	açısal	angular	ADJ	ADJ;PL
açısal	angular	açısal	angular	ADJ	ADJ;SG
binalar	edificaciones	bina	edificación	N;NOM;PL;3	N;FEM;PL
binalar	construcciones	bina	construcción	N;NOM;PL;3	N;FEM;PL
binalar	edificios	bina	edificio	N;NOM;PL;3	N;MASC;PL
binalar	inmuebles	bina	inmueble	N;NOM;PL;3	N;MASC;PL
biyografi	bio	biyografi	bio		
namlu	hocico	namlu	hocico	N;NOM;SG;3	N;MASC;SG
namlu	cañón	namlu	cañón	N;NOM;SG;3	N;MASC;SG
namlu	barril	namlu	barril	N;NOM;SG;3	N;MASC;SG
kerim	kerim	kerim	kerim		
geceleri	nights	gece	night	N;ACC;PL;3	N
geceleri	noches	gece	noche	N;ACC;PL;3	N;FEM;PL
min	min	min	min		
tarihçiler	historiadores	tarihçi	historiador	N;NOM;PL;3	N;MASC;PL
büyüdü	creció	büyü	crecer	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
simgesi	icono	simge	icono	N;NOM;SG;3	N;MASC;SG
simgesi	icon	simge	icon	N;NOM;SG;3	N
simgesi	ícono	simge	ícono	N;NOM;SG;3	N;MASC;SG
avukatlık	letrado	avukatlık	letrado	N;NOM;SG;3	N;MASC;SG
avukatlık	jurista	avukatlık	jurista	N;NOM;SG;3	N;SG
avukatlık	abogada	avukatlık	abogada	N;NOM;SG;3	N;FEM;SG
avukatlık	abogado	avukatlık	abogado	N;NOM;SG;3	N;MASC;SG
anlamak	comprender	anla	comprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
anlamak	entiende	anla	entender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
anlamak	entender	anla	entender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
anlamak	entendiendo	anla	entender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
anlamak	comprender	anla	comprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
anlamak	comprendiendo	anla	comprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
cennet	cielo	cennet	cielo	N;NOM;SG;3	N;MASC;SG
cennet	heaven	cennet	heaven	N;NOM;SG;3	N;SG
cennet	paraiso	cennet	paraiso	N;NOM;SG;3	N;MASC;SG
cennet	paraíso	cennet	paraíso	N;NOM;SG;3	N;MASC;SG
cennet	paradise	cennet	paradise	N;NOM;SG;3	N;SG
hotel	hotel	hotel	hotel	N;NOM;SG;3	N;MASC;SG
tutmak	mantener	tut	mantener	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
tutmak	manteniendo	tut	mantener	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
memnun	contento	memnun	contento	ADJ	ADJ;MASC;SG
memnun	complacida	memnun	complacido	ADJ	ADJ;FEM;SG;V.PTCP
memnun	complacido	memnun	complacido	ADJ	ADJ;MASC;SG;V.PTCP
memnun	satisfecho	memnun	satisfecho	ADJ	ADJ;MASC;SG;V.PTCP
memnun	satisfecha	memnun	satisfecho	ADJ	ADJ;FEM;SG;V.PTCP
memnun	satisfechos	memnun	satisfecho	ADJ	ADJ;MASC;PL;V.PTCP
memnun	satisfecho	memnun	satisfecho	ADJ	ADJ;MASC;SG;V.PTCP
teknikleri	técnicas	teknik	técnica	N;NOM;PL;3	N;FEM;PL
yorumu	comentario	yorum	comentario	N;ACC;SG;3	N;MASC;SG
pist	vía	pist	vía		
özeti	resumen	özet	resumen	N;ACC;SG;3	N;MASC;SG
özeti	síntesis	özet	síntesis	N;ACC;SG;3	N;FEM
özeti	sumario	özet	sumario	N;ACC;SG;3	N;MASC;SG
kavga	lucha	kavga	lucha	N;NOM;SG;3	N;FEM;SG
kavga	fighting	kavga	fighting	N;NOM;SG;3	N
kavga	pelea	kavga	pelea	N;NOM;SG;3	N;FEM;SG
kavga	fight	kavga	fight	N;NOM;SG;3	N
kavga	lucha	kavga	lucha	N;NOM;SG;3	N;FEM;SG
komedyen	humorista	komedyen	humorista	N;NOM;SG;3	N;SG
komedyen	comediante	komedyen	comediante	N;NOM;SG;3	N;SG
platformu	andén	platform	andén	N;NOM;SG;3	N;MASC;SG
platformu	plataforma	platform	plataforma	N;NOM;SG;3	N;FEM;SG
cerrahi	cirugía	cerrahi	cirugía	N;NOM;SG;3	N;FEM;SG
cerrahi	cirugía	cerrahi	cirugía	N;NOM;SG;3	N;FEM;SG
gözü	ojo	göz	ojo	N;NOM;SG;3	N;MASC;SG
franco	franco	franco	franco		
sorumluluk	responsabilidad	sorumluluk	responsabilidad	N;NOM;SG;3	N;FEM;SG
sorumluluk	responsabilidad	sorumluluk	responsabilidad	N;NOM;SG;3	N;FEM;SG
elli	elli	elli	él		
aralığı	intervalo	aralık	intervalo	N;NOM;SG;3	N;MASC;SG
konut	residencia	konut	residencia	N;NOM;SG;3	N;FEM;SG
konut	vivienda	konut	vivienda	N;NOM;SG;3	N;FEM;SG
konut	carcasa	konut	carcaso	N;NOM;SG;3	N;FEM;SG
kazanılan	gano	kazan	ganar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;SG;1;PRS;FIN
ekstra	extra	ekstra	extra		
ekstra	extra	ekstra	extra		
kelimeler	palabras	kelime	palabra	N;NOM;PL;3	N;FEM;PL
solunum	respiratorio	sol	respiratorio	ADJ;NOM;SG;3	ADJ;MASC;SG
solunum	respiratoria	sol	respiratorio	ADJ;NOM;SG;3	ADJ;FEM;SG
hazine	tesoro	hazin	tesoro	N;NOM;SG;3	N;MASC;SG
hazine	tesorería	hazin	tesorería	N;NOM;SG;3	N;FEM;SG
hazine	tesoro	hazin	tesoro	N;NOM;SG;3	N;MASC;SG
hazine	hacienda	hazin	hacienda	N;NOM;SG;3	N;FEM;SG
güreşçi	luchador	güreşçi	luchador	N;NOM;SG;3	N;MASC;SG
harun	haroun	harun	haroun		
planet	planet	planet	planet	N;NOM;SG;3	N;SG
planet	planeta	planet	planeta	N;NOM;SG;3	N;MASC;SG
halkları	pueblos	halk	pueblo	N;ACC;PL;3	N;MASC;PL
öğretmenlik	docencia	öğretmenlik	docencia	N;NOM;SG;3	N;FEM;SG
öğretmenlik	enseñanza	öğretmenlik	enseñanza	N;NOM;SG;3	N;FEM;SG
denizaltı	submarino	denizaltı	submarino	N;NOM;SG;3	N;MASC;SG
denizaltı	submarino	denizaltı	submarino	N;NOM;SG;3	N;MASC;SG
denizaltı	sub	denizaltı	sub	N;NOM;SG;3	N;SG
operasyonu	operación	operasyon	operación	N;ACC;SG;3	N;FEM;SG
operasyonu	funcionamiento	operasyon	funcionamiento	N;ACC;SG;3	N;MASC;SG
gösteriyor	mostrando	göster	mostrar	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.MSDR
gösteriyor	indicando	göster	indicar	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.MSDR
gösteriyor	muestra	göster	mostrar	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
çoğunluk	mayoría	çoğunluk	mayoría	N;NOM;SG;3	N;FEM;SG
çoğunluk	mayoria	çoğunluk	mayoria	N;NOM;SG;3	N;FEM;SG
çoğunluk	quórum	çoğunluk	quórum	N;NOM;SG;3	N;MASC;SG
kimin	cuya	kim	cuyo	PRO;GEN;SG;3	PRO;FEM;SG
kimin	cuyo	kim	cuyo	PRO;GEN;SG;3	PRO;MASC;SG
yoğunluk	intensidad	yoğunluk	intensidad	N;NOM;SG;3	N;FEM;SG
yoğunluk	densidad	yoğunluk	densidad	N;NOM;SG;3	N;FEM;SG
teoremi	teorema	teorem	teorema	N;ACC;SG;3	N;MASC;SG
beslenme	alimentando	besle	alimentar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
teknolojileri	technologies	teknoloji	technologie	N;ACC;PL;3	N
teknolojileri	tecnologías	teknoloji	tecnología	N;ACC;PL;3	N;FEM;PL
elif	elif	elif	elif		
kişileri	contactos	kişi	contacto	N;ACC;PL;3	N;MASC;PL
liderleri	lideres	lider	lider	N;ACC;PL;3	N;PL
liderleri	dirigentes	lider	dirigente	N;ACC;PL;3	N;PL
liderleri	líderes	lider	líder	N;ACC;PL;3	N;PL
gelirler	ingresos	gel	ingreso	N;NOM;PL;3	N;MASC;PL
gelirler	rentas	gel	renta	N;NOM;PL;3	N;FEM;PL
yarattı	creó	yarat	crear	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
etkinlikler	actividades	etkinlik	actividad	N;NOM;PL;3	N;FEM;PL
etkinlikler	eventos	etkinlik	evento	N;NOM;PL;3	N;MASC;PL
etkinlikler	acontecimientos	etkinlik	acontecimiento	N;NOM;PL;3	N;MASC;PL
ifadeler	reacciones	ifade	reacción	N;NOM;PL;3	N;FEM;PL
ifadeler	declaraciones	ifade	declaración	N;NOM;PL;3	N;FEM;PL
ifadeler	afirmaciones	ifade	afirmación	N;NOM;PL;3	N;FEM;PL
ifadeler	frases	ifade	frase	N;NOM;PL;3	N;FEM;PL
ifadeler	testimonios	ifade	testimonio	N;NOM;PL;3	N;MASC;PL
ifadeler	expresiones	ifade	expresión	N;NOM;PL;3	N;FEM;PL
hücreleri	células	hücre	célula	N;ACC;PL;3	N;FEM;PL
hücreleri	celdas	hücre	celda	N;ACC;PL;3	N;FEM;PL
eksikliği	carencia	eksiklik	carencia	N;NOM;SG;3	N;FEM;SG
eksikliği	deficiencia	eksiklik	deficiencia	N;NOM;SG;3	N;FEM;SG
eksikliği	carencia	eksiklik	carencia	N;NOM;SG;3	N;FEM;SG
eksikliği	falta	eksiklik	falta	N;NOM;SG;3	N;FEM;SG
puanlar	audiencias	puan	audiencia	N;NOM;PL;3	N;FEM;PL
puanlar	calificaciones	puan	calificación	N;NOM;PL;3	N;FEM;PL
puanlar	clasificaciones	puan	clasificación	N;NOM;PL;3	N;FEM;PL
puanlar	puntos	puan	punto	N;NOM;PL;3	N;MASC;PL
puanlar	points	puan	point	N;NOM;PL;3	N;MASC;PL
puanlar	partituras	puan	partitura	N;NOM;PL;3	N;FEM;PL
puanlar	puntuaciones	puan	puntuación	N;NOM;PL;3	N;FEM;PL
mekanizması	mecanismo	mekaniz	mecanismo	N;NOM;SG;3	N;MASC;SG
getirilmiş	trajo	getir	traer	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
getirilmiş	traido	getir	trair	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
giray	giray	giray	giray		
hepsini	todas	hepsi	todo	PRO;ACC;PL;3	PRO;FEM;PL
hepsini	todos	hepsi	todo	PRO;ACC;PL;3	PRO;MASC;PL
catherine	caterina	cather	caterina	N;DAT;SG;3	N;FEM;SG
catherine	catalina	cather	catalina	N;DAT;SG;3	N;FEM;SG
catherine	catherine	cather	catherine	N;DAT;SG;3	N;FEM;SG
dick	dek	dick	dek		
güzellik	belleza	güzellik	belleza	N;NOM;SG;3	N;FEM;SG
güzellik	hermosura	güzellik	hermosura	N;NOM;SG;3	N;FEM;SG
müşteri	clienta	müşteri	clienta	N;NOM;SG;3	N;FEM;SG
müşteri	cliente	müşteri	cliente	N;NOM;SG;3	N;SG
müşteri	clientela	müşteri	clientela	N;NOM;SG;3	N;FEM;SG
müşteri	clienta	müşteri	clienta	N;NOM;SG;3	N;FEM;SG
müşteri	cliente	müşteri	cliente	N;NOM;SG;3	N;SG
ayıran	separa	ayır	separar	V;PFV;IND;POS;PRS;V.PTCP	V;IND;SG;3;PRS;FIN
ayıran	separando	ayır	separar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
ayıran	separar	ayır	separar	V;PFV;IND;POS;PRS;V.PTCP	V;NFIN
ilkesi	principio	ilke	principio	N;NOM;SG;3	N;MASC;SG
dostu	amigable	dost	amigable	ADJ;NOM;SG;3	ADJ;SG
dostu	amistoso	dost	amistoso	ADJ;NOM;SG;3	ADJ;MASC;SG
dostu	amistosa	dost	amistoso	ADJ;NOM;SG;3	ADJ;FEM;SG
kentsel	urban	kentsel	urbar	N;NOM;SG;3	N;SG
saldırılar	atentados	sal	atentado	N;NOM;PL;3	N;MASC;PL
saldırılar	ataques	sal	ataque	N;NOM;PL;3	N;MASC;PL
saldırılar	asaltos	sal	asalto	N;NOM;PL;3	N;MASC;PL
saldırılar	agresiones	sal	agresión	N;NOM;PL;3	N;FEM;PL
okulları	escuelas	okul	escuela	N;NOM;PL;3	N;FEM;PL
okulları	colegios	okul	colegio	N;NOM;PL;3	N;MASC;PL
kolları	tiradores	kol	tirador	N;ACC;PL;3	N;MASC;PL
kolları	mangos	kol	mango	N;ACC;PL;3	N;MASC;PL
kolları	antebrazos	kol	antebrazo	N;ACC;PL;3	N;MASC;PL
kolları	mangas	kol	manga	N;ACC;PL;3	N;FEM;PL
kolları	brazos	kol	brazo	N;ACC;PL;3	N;MASC;PL
kolları	armas	kol	arma	N;ACC;PL;3	N;FEM;PL
fotoğraflar	fotografias	fotoğraf	fotografia	N;NOM;PL;3	N;FEM;PL
fotoğraflar	fotos	fotoğraf	foto	N;NOM;PL;3	N;FEM;PL
fotoğraflar	fotografías	fotoğraf	fotografía	N;NOM;PL;3	N;FEM;PL
fotoğraflar	fotos	fotoğraf	foto	N;NOM;PL;3	N;FEM;PL
fotoğraflar	fotografías	fotoğraf	fotografía	N;NOM;PL;3	N;FEM;PL
fotoğraflar	imagenes	fotoğraf	imagen	N;NOM;PL;3	N;FEM;PL
fotoğraflar	fotos	fotoğraf	foto	N;NOM;PL;3	N;FEM;PL
fotoğraflar	fotografías	fotoğraf	fotografía	N;NOM;PL;3	N;FEM;PL
fotoğraflar	cuadros	fotoğraf	cuadro	N;NOM;PL;3	N;MASC;PL
fotoğraflar	imágenes	fotoğraf	imagen	N;NOM;PL;3	N;FEM;PL
kazanmak	ganar	kazan	ganar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kazanmak	gana	kazan	ganar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
kazanmak	gano	kazan	ganar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;1;PRS;FIN
kazanmak	ganar	kazan	ganar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kazanmak	ganando	kazan	ganar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
oluşturma	crear	oluş	crear	V;PFV;IND;SG;2;POS;PRS;CAUS	V;NFIN
oluşturma	creando	oluş	crear	V;PFV;IND;SG;2;POS;PRS;CAUS	V;V.MSDR
oluşturma	crear	oluş	crear	V;PFV;IND;SG;2;POS;PRS;CAUS	V;NFIN
nilüfer	lotus	nilüfer	lotus	N;NOM;SG;3	N;MASC;SG
nilüfer	loto	nilüfer	loto	N;NOM;SG;3	N;MASC;SG
anında	instante	an	instante	N;ESS;SG;3	N;MASC;SG
anında	instant	an	instant	N;ESS;SG;3	N;SG
biber	biber	biber	biber		
pasaport	pasaporte	pasaport	pasaporte	N;NOM;SG;3	N;MASC;SG
pasaport	pasaporte	pasaport	pasaporte	N;NOM;SG;3	N;MASC;SG
molla	mullah	mol	mullah		
eşitlik	paridad	eşitlik	paridad	N;NOM;SG;3	N;FEM;SG
eşitlik	ecuación	eşitlik	ecuación	N;NOM;SG;3	N;FEM;SG
eşitlik	igualdad	eşitlik	igualdad	N;NOM;SG;3	N;FEM;SG
ercan	ercan	ercan	ercar		
kampı	camp	kampı	camp	N;ACC;SG;3	N;MASC;SG
kampı	campamento	kampı	campamento	N;ACC;SG;3	N;MASC;SG
kampı	campo	kampı	campo	N;ACC;SG;3	N;MASC;SG
taburu	batallón	tabur	batallón	N;NOM;SG;3	N;MASC;SG
yasemin	jasmin	yasem	jasmin	N;GEN;SG;3	N;FEM;SG
yasemin	jazmín	yasem	jazmín	N;GEN;SG;3	N;FEM;SG
yasemin	jasmine	yasem	jasminar	N;GEN;SG;3	N;FEM;SG
yasemin	jazmín	yasem	jazmín	N;GEN;SG;3	N;FEM;SG
öğrendi	aprendió	öğren	aprender	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
penaltı	sanción	penaltı	sanción	N;NOM;SG;3	N;FEM;SG
penaltı	pena	penaltı	pena	N;NOM;SG;3	N;FEM;SG
penaltı	penalización	penaltı	penalización	N;NOM;SG;3	N;FEM;SG
finalleri	finales	final	final	N;NOM;PL;3	N;MASC;PL
atlama	salta	atla	salta		
atlama	salta	atla	salta		
dîn	dīn	dîn	dīn		
kalitesi	quality	kalite	quality	N;NOM;SG;3	N
kalitesi	calidad	kalite	calidad	N;NOM;SG;3	N;FEM;SG
kalitesi	cualidad	kalite	cualidad	N;NOM;SG;3	N;FEM;SG
