com	avec	com	avec	ADP	ADP
responder	répondre	responder	répondre	V;NFIN	V;NFIN
responder	répondez	responder	répondre	V;NFIN	V;IMP;PL;2;PRS;FIN
responder	répondre	responder	répondre	V;NFIN	V;NFIN
reduzir	réduire	reduzir	réduire	V;NFIN	V;NFIN
reduzir	réduire	reduzir	réduire	V;NFIN	V;NFIN
madonna	madone	madonna	madone	N;FEM;SG	N;FEM;SG
esr	esr	esr	être	N;MASC;SG	N;MASC;SG
colonização	colonisation	colonização	colonisation	N;FEM;SG	N;FEM;SG
colonização	colonisation	colonização	colonisation	N;FEM;SG	N;FEM;SG
colonização	colonialisme	colonização	colonialisme	N;FEM;SG	N;MASC;SG
muçulmanos	musulmans	muçulmano	musulman	N;MASC;PL	N;MASC;PL
muçulmanos	musulmans	muçulmano	musulman	N;MASC;PL	N;MASC;PL
cirurgia	chirurgie	cirurgia	chirurgie	N;FEM;SG	N;FEM;SG
proporção	ratio	proporção	ratio	N;FEM;SG	N;MASC;SG
proporção	proportion	proporção	proportion	N;FEM;SG	N;FEM;SG
exame	examen	exame	examen	N;MASC;SG	N;MASC;SG
exame	examen	exame	examen	N;MASC;SG	N;MASC;SG
heavy	heavy	heavy	heavy	N;MASC;SG	N;MASC;SG
personalidades	personnalités	personalidade	personnalité	N;FEM;PL	N;FEM;PL
fantasia	fantasy	fantasia	fantasy	N;FEM;SG	N;MASC;SG
fantasia	fantasme	fantasia	fantasme	N;FEM;SG	N;MASC;SG
fantasia	fantaisie	fantasia	fantaisir	N;FEM;SG	N;FEM;SG
fantasia	costume	fantasia	costume	N;FEM;SG	N;MASC;SG
fantasia	déguisement	fantasia	déguisement	N;FEM;SG	N;MASC;SG
preparação	préparation	preparação	préparation	N;FEM;SG	N;FEM;SG
ensaios	essais	ensaio	essai	N;MASC;PL	N;MASC;PL
ensaios	tests	ensaio	test	N;MASC;PL	N;MASC;PL
ensaios	épreuves	ensaio	épreuve	N;MASC;PL	N;FEM;PL
ensaios	essais	ensaio	essai	N;MASC;PL	N;MASC;PL
ensaios	tests	ensaio	test	N;MASC;PL	N;MASC;PL
ensaios	répétitions	ensaio	répétition	N;MASC;PL	N;FEM;PL
ensaios	essais	ensaio	essai	N;MASC;PL	N;MASC;PL
modos	modes	modo	mode	N;MASC;PL	N;MASC;PL
modos	manières	modo	manière	N;MASC;PL	N;FEM;PL
modos	mœurs	modo	mœur	N;MASC;PL	N;FEM;PL
fabricante	constructeur	fabricante	constructeur	N;MASC;SG	N;MASC;SG
fabricante	manufacturier	fabricante	manufacturier	N;MASC;SG	N;MASC;SG
fabricante	fabricant	fabricante	fabricant	N;MASC;SG	N;MASC;SG
exemplares	exemplaires	exemplar	exemplaire	N;MASC;PL	N;MASC;PL
exemplares	exemplaires	exemplar	exemplaire	N;MASC;PL	N;MASC;PL
exemplares	copies	exemplar	copie	N;MASC;PL	N;FEM;PL
requisitos	exigences	requisito	exigence	N;MASC;PL	N;FEM;PL
requisitos	prescriptions	requisito	prescription	N;MASC;PL	N;FEM;PL
turma	classe	turma	classe	N;FEM;SG	N;FEM;SG
post	poste	post	poste	N;MASC;SG	N;MASC;SG
post	publication	post	publication	N;MASC;SG	N;FEM;SG
juntar	joindre	juntar	joindre	V;NFIN	V;NFIN
juntar	rejoignez	juntar	rejoindre	V;NFIN	V;IMP;PL;2;PRS;FIN
juntar	adhérer	juntar	adhérer	V;NFIN	V;NFIN
juntar	rejoindre	juntar	rejoindre	V;NFIN	V;NFIN
ian	lan	ian	lan	N;MASC;SG	N;MASC;SG
aplicada	appliquée	aplicar	appliquer	V;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
aplicada	appliqué	aplicar	appliquer	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
index	index	index	index	N;MASC;SG	N;MASC;SG
index	indice	index	indice	N;MASC;SG	N;MASC;SG
seções	sections	seção	section	N;FEM;PL	N;FEM;PL
avanço	advance	avanço	advance	N;MASC;SG	N;SG
avanço	avance	avanço	avance	N;MASC;SG	N;FEM;SG
avanço	avancement	avanço	avancement	N;MASC;SG	N;MASC;SG
soldado	soldat	soldado	soldat	N;MASC;SG	N;MASC;SG
madalena	madeleine	madalena	madeleine	N;FEM;SG	N;FEM;SG
abordagem	approche	abordagem	approche	N;FEM;SG	N;FEM;SG
abordagem	démarche	abordagem	démarche	N;FEM;SG	N;FEM;SG
básico	basique	básico	basique	ADJ;MASC;SG	ADJ;MASC;SG
básico	élémentaire	básico	élémentaire	ADJ;MASC;SG	ADJ;MASC;SG
básico	basique	básico	basique	ADJ;MASC;SG	ADJ;MASC;SG
terminando	terminer	terminar	terminer	V;V.MSDR	V;NFIN
terminando	clôturant	terminar	clôturer	V;V.MSDR	V;PRS;V.PTCP
terminando	finissant	terminar	finir	V;V.MSDR	V;PRS;V.PTCP
bell	cloche	bell	cloche	N;MASC;SG	N;FEM;SG
bell	clochette	bell	clochette	N;MASC;SG	N;FEM;SG
transferido	téléchargé	transferir	téléchargé	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
transferido	téléchargée	transferir	téléchargé	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
transferido	transférée	transferir	transférer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
transferido	transféré	transferir	transférer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
planalto	plateau	planalto	plateau	N;MASC;SG	N;MASC;SG
tripulação	équipage	tripulação	équipage	N;FEM;SG	N;MASC;SG
identificar	identifier	identificar	identifier	V;NFIN	V;NFIN
identificar	identifier	identificar	identifier	V;NFIN	V;NFIN
enfim	enfin	enfim	enfin	ADV	ADV
enfim	finalement	enfim	finalement	ADV	ADV
satélites	satellites	satélite	satellite	N;MASC;PL	N;MASC;PL
retirado	retirée	retirar	retirer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
retirado	retiré	retirar	retirer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
golfo	golfe	golfo	golfe	N;MASC;SG	N;MASC;SG
civilização	civilisation	civilização	civilisation	N;FEM;SG	N;FEM;SG
civilização	civilisation	civilização	civilisation	N;FEM;SG	N;FEM;SG
baseados	basés	basear	baser	V;MASC;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
rochas	roches	rocha	roche	N;FEM;PL	N;FEM;PL
rochas	rochers	rocha	rocher	N;FEM;PL	N;MASC;PL
rochas	cailloux	rocha	caillou	N;FEM;PL	N;MASC;PL
rochas	pierres	rocha	pierre	N;FEM;PL	N;FEM;PL
alfabeto	alphabet	alfabeto	alphabet	N;MASC;SG	N;MASC;SG
afirmando	affirmant	afirmar	affirmer	V;V.MSDR	V;PRS;V.PTCP
ciclismo	vélo	ciclismo	vélo	N;MASC;SG	N;MASC;SG
ciclismo	cyclisme	ciclismo	cyclisme	N;MASC;SG	N;MASC;SG
líquido	net	líquido	net	ADJ;MASC;SG	ADJ;MASC;SG
líquido	liquide	líquido	liquide	ADJ;MASC;SG	ADJ;MASC;SG
anjos	anges	anjo	ange	N;MASC;PL	N;MASC;PL
anjos	angels	anjo	angel	N;MASC;PL	N;MASC;PL
construções	constructions	construção	construction	N;FEM;PL	N;FEM;PL
apoiar	soutenir	apoiar	soutenir	V;NFIN	V;NFIN
ordenou	ordonné	ordenar	ordonner	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
ordenou	commandé	ordenar	commander	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
ordenou	commandée	ordenar	commander	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
ordenou	ordonnée	ordenar	ordonner	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
merece	mériter	merecer	mériter	V;IND;SG;3;PRS;FIN	V;NFIN
regente	régent	regente	régent	N;MASC;SG	N;MASC;SG
soviético	soviet	Soviético	soviet	N;MASC;SG	N;MASC;SG
substituindo	remplacer	substituir	remplacer	V;V.MSDR	V;NFIN
substituindo	remplaçant	substituir	remplacer	V;V.MSDR	V;PRS;V.PTCP
demo	démonstration	demo	démonstration	N;MASC;SG	N;FEM;SG
demo	demo	demo	demo	N;MASC;SG	N;SG
demo	démo	demo	démo	N;MASC;SG	N;FEM;SG
longitude	longitude	longitude	longitude	N;FEM;SG	N;FEM;SG
cliente	client	cliente	client	N;MASC;SG	N;MASC;SG
cliente	client	cliente	client	N;MASC;SG	N;MASC;SG
dispositivos	dispositifs	dispositivo	dispositif	N;MASC;PL	N;MASC;PL
dispositivos	appareils	dispositivo	appareil	N;MASC;PL	N;MASC;PL
raramente	rarement	raramente	rarement	ADV	ADV
raramente	rarement	raramente	rarement	ADV	ADV
surgimento	émergence	surgimento	émergence	N;MASC;SG	N;FEM;SG
seleções	sélections	seleção	sélection	N;FEM;PL	N;FEM;PL
senso	sens	senso	sens	N;MASC;SG	N;MASC;SG
adolescente	teen	adolescente	teen	N;MASC;SG	N;MASC;SG
adolescente	adolescent	adolescente	adolescent	N;MASC;SG	N;MASC;SG
adolescente	ado	adolescente	ado	N;MASC;SG	N;MASC;SG
adolescente	ado	adolescente	ado	N;MASC;SG	N;MASC;SG
adolescente	adolescente	adolescente	adolescent	N;MASC;SG	N;FEM;SG
adolescente	adolescent	adolescente	adolescent	N;MASC;SG	N;MASC;SG
adolescente	adolescent	adolescente	adolescent	N;MASC;SG	N;MASC;SG
cortes	cortes	corte	corte	N;MASC;PL	N;MASC;PL
cortes	découpes	corte	découpe	N;MASC;PL	N;FEM;PL
cortes	coupures	corte	coupure	N;MASC;PL	N;FEM;PL
cortes	coupes	corte	coupe	N;MASC;PL	N;FEM;PL
montreal	montréal	montreal	montréal	N;MASC;SG	N;MASC;SG
notório	notoire	notório	notoire	ADJ;MASC;SG	ADJ;MASC;SG
módulo	module	módulo	module	N;MASC;SG	N;MASC;SG
oliver	oliver	oliver	oliver	N;MASC;SG	N;MASC;SG
socos	coups	soco	coup	N;MASC;PL	N;MASC;PL
sugere	proposer	sugerir	proposer	V;IND;SG;3;PRS;FIN	V;NFIN
sugere	suggère	sugerir	suggérer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
sugere	suggérer	sugerir	suggérer	V;IND;SG;3;PRS;FIN	V;NFIN
sugere	suggère	sugerir	suggérer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
especialistas	spécialistes	especialista	spécialiste	N;PL	N;MASC;PL
especialistas	experts	especialista	expert	N;PL	N;MASC;PL
geraldo	gérald	geraldo	gérald	N;MASC;SG	N;MASC;SG
acusações	charges	acusação	charge	N;FEM;PL	N;FEM;PL
acusações	accusations	acusação	accusation	N;FEM;PL	N;FEM;PL
partiu	brisé	partir	briser	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
partiu	fauché	partir	faucher	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
partiu	cassé	partir	cassé	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
partiu	rompu	partir	rompre	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
partiu	cassée	partir	casser	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
den	tanière	den	tanière	N;MASC;SG	N;FEM;SG
botânica	botaniste	botânica	botaniste	N;FEM;SG	N;MASC;SG
espiral	spirale	espiral	spirale	N;FEM;SG	N;FEM;SG
considerável	considérable	considerável	considérable	ADJ;MASC;SG	ADJ;MASC;SG
transmitido	transmise	transmitir	transmettre	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
transmitido	transmis	transmitir	transmettre	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
jardins	jardins	jardin	jardin	N;MASC;PL	N;MASC;PL
cia	cia	cia	cia	N;FEM;SG	N;FEM;SG
cia	cia	cia	cia	N;FEM;SG	N;FEM;SG
hóquei	hockey	hóquei	hockey	N;MASC;SG	N;MASC;SG
albuquerque	albuquerque	albuquerque	albuquerque	N;MASC;SG	N;MASC;SG
manifestações	démonstrations	manifestação	démonstration	N;FEM;PL	N;FEM;PL
manifestações	manifestations	manifestação	manifestation	N;FEM;PL	N;FEM;PL
rosto	visage	rosto	visage	N;MASC;SG	N;MASC;SG
rosto	face	rosto	face	N;MASC;SG	N;FEM;SG
entregue	livrée	entregar	livrer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
entregue	délivré	entregar	délivrer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
entregue	livré	entregar	livrer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
experimental	expérimental	experimental	expérimental	ADJ;MASC;SG	ADJ;MASC;SG
experimental	expérimentale	experimental	expérimental	ADJ;MASC;SG	ADJ;FEM;SG
pokémon	pokémon	pokémon	pokémon	N;MASC;SG	N;MASC;SG
etapas	étapes	etapa	étape	N;FEM;PL	N;FEM;PL
etapas	marches	etapa	marche	N;FEM;PL	N;FEM;PL
etapas	étapes	etapa	étape	N;FEM;PL	N;FEM;PL
entrega	livraison	entrega	livraison	N;FEM;SG	N;FEM;SG
entrega	accouchement	entrega	accouchement	N;FEM;SG	N;MASC;SG
classificados	classées	classificar	classer	V;MASC;PL;V.PTCP	V;FEM;PL;PST;V.PTCP
classificados	classés	classificar	classer	V;MASC;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
classificados	évalués	classificar	évaluer	V;MASC;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
cavalos	chevaux	cavalo	cheval	N;MASC;PL	N;MASC;PL
cavalos	chevaux	cavalo	cheval	N;MASC;PL	N;MASC;PL
ocasiões	occasions	ocasião	occasion	N;FEM;PL	N;FEM;PL
observar	observer	observar	observer	V;NFIN	V;NFIN
observar	observant	observar	observer	V;NFIN	V;PRS;V.PTCP
observar	observe	observar	observer	V;NFIN	V;IND;SG;3;PRS;FIN
observar	observez	observar	observer	V;NFIN	V;IMP;PL;2;PRS;FIN
observar	observer	observar	observer	V;NFIN	V;NFIN
atração	attraction	atração	attraction	N;FEM;SG	N;FEM;SG
atração	attirance	atração	attirance	N;FEM;SG	N;FEM;SG
atração	attrait	atração	attrait	N;FEM;SG	N;MASC;SG
leo	léon	leo	léon	N;MASC;SG	N;MASC;SG
latitude	latitude	latitude	latitude	N;FEM;SG	N;FEM;SG
riqueza	richesse	riqueza	richesse	N;FEM;SG	N;FEM;SG
riqueza	richesse	riqueza	richesse	N;FEM;SG	N;FEM;SG
union	union	union	union	N;MASC;SG	N;FEM;SG
union	syndicat	union	syndicat	N;MASC;SG	N;MASC;SG
escapar	échapper	escapar	échapper	V;NFIN	V;NFIN
escapar	échapper	escapar	échapper	V;NFIN	V;NFIN
aparições	apparitions	aparição	apparition	N;FEM;PL	N;FEM;PL
aparições	apparitions	aparição	apparition	N;FEM;PL	N;FEM;PL
aparições	apparences	aparição	apparence	N;FEM;PL	N;FEM;PL
rendimento	rendement	rendimento	rendement	N;MASC;SG	N;MASC;SG
históricas	historiques	histórico	historique	ADJ;FEM;PL	ADJ;MASC;PL
históricas	historiques	histórico	historique	ADJ;FEM;PL	ADJ;MASC;PL
resolveu	résolu	resolver	résoudre	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
resolveu	résolue	resolver	résoudre	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
resolveu	résolu	resolver	résoudre	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
resolveu	résolue	resolver	résoudre	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
historia	histoire	historia	histoire	N;FEM;SG	N;FEM;SG
adequado	approprié	adequado	approprié	ADJ;MASC;SG	ADJ;MASC;SG
adequado	approprié	adequado	approprié	ADJ;MASC;SG	ADJ;MASC;SG
adequado	convenable	adequado	convenable	ADJ;MASC;SG	ADJ;MASC;SG
adequado	adéquate	adequado	adéquat	ADJ;MASC;SG	ADJ;FEM;SG
adequado	adéquat	adequado	adéquat	ADJ;MASC;SG	ADJ;MASC;SG
remover	supprimer	remover	supprimer	V;NFIN	V;NFIN
remover	enlever	remover	enlever	V;NFIN	V;NFIN
remover	retirer	remover	retirer	V;NFIN	V;NFIN
remover	enlèvent	remover	enlever	V;NFIN	V;IND;PL;3;PRS;FIN
remover	supprimez	remover	supprimer	V;NFIN	V;IMP;PL;2;PRS;FIN
talento	talent	talento	talent	N;MASC;SG	N;MASC;SG
intensidade	intensité	intensidade	intensité	N;FEM;SG	N;FEM;SG
concluiu	conclu	concluir	conclure	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
concluiu	conclue	concluir	conclure	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
aprender	apprendre	aprender	apprendre	V;NFIN	V;NFIN
aprender	apprenez	aprender	apprendre	V;NFIN	V;IMP;PL;2;PRS;FIN
aprender	apprendre	aprender	apprendre	V;NFIN	V;NFIN
aprender	apprends	aprender	apprendre	V;NFIN	V;IND;SG;1;PRS;FIN
integrar	intégrer	integrar	intégrer	V;NFIN	V;NFIN
integrar	intégrer	integrar	intégrer	V;NFIN	V;NFIN
integrar	intégrant	integrar	intégrer	V;NFIN	V;PRS;V.PTCP
sério	sérieux	sério	sérieux	ADJ;MASC;SG	ADJ;MASC;SG
sério	serieux	sério	serieux	ADJ;MASC;SG	ADJ;MASC;SG
sério	grave	sério	grave	ADJ;MASC;SG	ADJ;MASC;SG
sério	sérieuse	sério	sérieux	ADJ;MASC;SG	ADJ;FEM;SG
sério	sérieux	sério	sérieux	ADJ;MASC;SG	ADJ;MASC;SG
sério	serieux	sério	serieux	ADJ;MASC;SG	ADJ;MASC;SG
angel	ange	angel	ange	N;MASC;SG	N;MASC;SG
eva	éva	eva	éva	N;FEM;SG	N;FEM;SG
provar	goûter	provar	goûter	V;NFIN	V;NFIN
provar	gouter	provar	gouter	V;NFIN	V;NFIN
provar	prouvez	provar	prouver	V;NFIN	V;IMP;PL;2;PRS;FIN
provar	prouver	provar	prouver	V;NFIN	V;NFIN
provar	prouve	provar	prouver	V;NFIN	V;IND;SG;3;PRS;FIN
provar	prouver	provar	prouver	V;NFIN	V;NFIN
provar	prouvant	provar	prouver	V;NFIN	V;PRS;V.PTCP
exércitos	hôtes	exército	hôte	N;MASC;PL	N;MASC;PL
escultura	sculpture	escultura	sculpture	N;FEM;SG	N;FEM;SG
áudio	audio	áudio	audio	N;MASC;SG	N;MASC;SG
quadrados	carrés	quadrados	carré	N;MASC;PL	N;MASC;PL
quadrados	carrés	quadrados	carré	N;MASC;PL	N;MASC;PL
rapper	rappeur	rapper	rappeur	N;MASC;SG	N;MASC;SG
shift	maj	shift	maj	N;MASC;SG	N;FEM;SG
construídos	construits	construir	construire	V;MASC;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
construídos	construits	construir	construire	V;MASC;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
pio	pie	pio	pie	N;MASC;SG	N;MASC;SG
amazônia	amazonie	amazônia	amazonie	N;FEM;SG	N;FEM;SG
amazônia	amazon	amazônia	amazon	N;FEM;SG	N;MASC;SG
amazônia	amazone	amazônia	amazone	N;FEM;SG	N;FEM;SG
amazônia	amazonie	amazônia	amazonie	N;FEM;SG	N;FEM;SG
condenado	condamnée	condenar	condamner	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
condenado	condamné	condenar	condamner	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
condenado	condamnée	condenar	condamner	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
condenado	condamné	condenar	condamner	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
condenado	condamnée	condenar	condamner	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
condenado	condamné	condenar	condamner	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
condenado	condamner	condenar	condamner	V;MASC;SG;V.PTCP	V;NFIN
condenado	détenu	condenar	détenir	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
condenado	condamné	condenar	condamner	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
fechado	verrouillé	fechar	verrouillé	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
fechado	verrouillée	fechar	verrouiller	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
fechado	enfermé	fechar	enfermer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
fechado	fermée	fechar	fermer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
fechado	fermé	fechar	fermer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
estatísticas	statistiques	estatística	statistique	N;FEM;PL	N;FEM;PL
estatísticas	stats	estatística	stat	N;FEM;PL	N;MASC;PL
estatísticas	statistiques	estatística	statistique	N;FEM;PL	N;FEM;PL
limitado	limitée	limitar	limiter	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
limitado	limité	limitar	limiter	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
repórter	journaliste	repórter	journaliste	N;MASC;SG	N;MASC;SG
laterais	côtés	lateral	côté	N;MASC;PL	N;MASC;PL
mesquita	mosquée	mesquita	mosquée	N;FEM;SG	N;FEM;SG
barco	bateau	barco	bateau	N;MASC;SG	N;MASC;SG
barco	canot	barco	canot	N;MASC;SG	N;MASC;SG
simultaneamente	simultanément	simultaneamente	simultanément	ADV	ADV
russell	russel	russell	russel	N;MASC;SG	N;MASC;SG
roupa	habillement	roupa	habillement	N;FEM;SG	N;MASC;SG
roupa	vêtement	roupa	vêtement	N;FEM;SG	N;MASC;SG
roupa	vêtement	roupa	vêtement	N;FEM;SG	N;MASC;SG
bolsa	sac	bolsa	sac	N;FEM;SG	N;MASC;SG
bolsa	sachet	bolsa	sachet	N;FEM;SG	N;MASC;SG
bolsa	sacoche	bolsa	sacoche	N;FEM;SG	N;FEM;SG
bolsa	bourse	bolsa	bourse	N;FEM;SG	N;FEM;SG
literário	littéraire	literário	littéraire	ADJ;MASC;SG	ADJ;MASC;SG
transformou	transformée	transformar	transformer	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
transformou	transformé	transformar	transformer	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
financeiro	financière	financeiro	financier	ADJ;MASC;SG	ADJ;FEM;SG
financeiro	financier	financeiro	financier	ADJ;MASC;SG	ADJ;MASC;SG
objectivo	objectif	objectivo	objectif	N;MASC;SG	N;MASC;SG
objectivo	objet	objectivo	objet	N;MASC;SG	N;MASC;SG
objectivo	finalité	objectivo	finalité	N;MASC;SG	N;FEM;SG
objectivo	but	objectivo	but	N;MASC;SG	N;MASC;SG
objectivo	objectif	objectivo	objectif	N;MASC;SG	N;MASC;SG
sozinho	seul	sozinho	seul	ADJ;MASC;SG	ADJ;MASC;SG
sozinho	seule	sozinho	seul	ADJ;MASC;SG	ADJ;FEM;SG
explicação	explication	explicação	explication	N;FEM;SG	N;FEM;SG
mostrado	montré	mostrar	montrer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
mostrado	affichée	mostrar	afficher	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
mostrado	affiché	mostrar	afficher	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
infinito	infinité	infinito	infinité	N;MASC;SG	N;FEM;SG
privado	privé	privado	privé	ADJ;MASC;SG	ADJ;MASC;SG
seminário	séminaire	seminário	séminaire	N;MASC;SG	N;MASC;SG
marrocos	maroc	marroco	maroc	N;MASC;SG	N;MASC;SG
leitor	lecteur	leitor	lecteur	N;MASC;SG	N;MASC;SG
penal	criminel	penal	criminel	N;MASC;SG	N;MASC;SG
penal	pénal	penal	pénal	N;MASC;SG	N;MASC;SG
fornecer	fournir	fornecer	fournir	V;NFIN	V;NFIN
fornecer	fournissent	fornecer	fournir	V;NFIN	V;IND;PL;3;PRS;FIN
crédito	crédit	crédito	crédit	N;MASC;SG	N;MASC;SG
luísa	louisa	luísa	louiser	N;FEM;SG	N;FEM;SG
luísa	louise	luísa	louise	N;FEM;SG	N;FEM;SG
bancos	banques	banco	banque	N;MASC;PL	N;FEM;PL
bancos	sièges	banco	siège	N;MASC;PL	N;MASC;PL
espectadores	spectateurs	espectador	spectateur	N;MASC;PL	N;MASC;PL
espectadores	téléspectateurs	espectador	téléspectateur	N;MASC;PL	N;MASC;PL
espectadores	spectateurs	espectador	spectateur	N;MASC;PL	N;MASC;PL
gado	cheptel	gado	cheptel	N;MASC;SG	N;MASC;SG
gado	elevage	gado	elevage	N;MASC;SG	N;MASC;SG
gado	bétail	gado	bétail	N;MASC;SG	N;MASC;SG
gado	bétail	gado	bétail	N;MASC;SG	N;MASC;SG
thiago	thiago	thiago	thiago	N;MASC;SG	N;MASC;SG
opcional	facultatif	opcional	facultatif	ADJ;MASC;SG	ADJ;MASC;SG
opcional	facultative	opcional	facultatif	ADJ;MASC;SG	ADJ;FEM;SG
opcional	optionnel	opcional	optionnel	ADJ;MASC;SG	ADJ;MASC;SG
filtro	filtre	filtro	filtre	N;MASC;SG	N;MASC;SG
filtro	filtrage	filtro	filtrage	N;MASC;SG	N;MASC;SG
estágio	stagiaire	estágio	stagiaire	N;MASC;SG	N;MASC;SG
estágio	stage	estágio	stage	N;MASC;SG	N;MASC;SG
carneiro	agneau	carneiro	agneau	N;MASC;SG	N;MASC;SG
carneiro	ram	carneiro	ram	N;MASC;SG	N;MASC;SG
carneiro	bélier	carneiro	bélier	N;MASC;SG	N;MASC;SG
carneiro	bélier	carneiro	bélier	N;MASC;SG	N;MASC;SG
duquesa	duchesse	duquesa	duchesse	N;FEM;SG	N;FEM;SG
jornada	voyage	jornada	voyage	N;FEM;SG	N;MASC;SG
jornada	journey	jornada	journey	N;FEM;SG	N;MASC;SG
jornada	parcours	jornada	parcours	N;FEM;SG	N;MASC;SG
abandonou	abandonné	abandonar	abandonner	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
abandonou	abandonnée	abandonar	abandonner	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
row	ligne	row	ligne	N;MASC;SG	N;FEM;SG
row	rang	row	rang	N;MASC;SG	N;MASC;SG
guy	mec	guy	mec	N;MASC;SG	N;MASC;SG
guy	gars	guy	gars	N;MASC;SG	N;MASC;SG
organizar	organisent	organizar	organiser	V;NFIN	V;IND;PL;3;PRS;FIN
organizar	organiser	organizar	organiser	V;NFIN	V;NFIN
organizar	organisent	organizar	organiser	V;NFIN	V;IND;PL;3;PRS;FIN
organizar	organiser	organizar	organiser	V;NFIN	V;NFIN
organizar	organiser	organizar	organiser	V;NFIN	V;NFIN
organizar	arranger	organizar	arranger	V;NFIN	V;NFIN
teclados	claviers	teclado	clavier	N;MASC;PL	N;MASC;PL
marinho	marin	marinho	marin	N;MASC;SG	N;MASC;SG
marinho	marine	marinho	marine	N;MASC;SG	N;FEM;SG
biologia	biologie	biologia	biologie	N;FEM;SG	N;FEM;SG
conhecimentos	connaissances	conhecimento	connaissance	N;MASC;PL	N;FEM;PL
conhecimentos	savoirs	conhecimento	savoir	N;MASC;PL	N;MASC;PL
assassinado	assassiné	assassinar	assassiner	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
assassinado	tué	assassinar	tuer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
assassinado	assassinée	assassinar	assassiner	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
assassinado	assassiné	assassinar	assassiner	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
