van	från	van	från	ADP	ADP
verdieping	golv	verdieping	golv	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
verdieping	golvet	verdieping	golv	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
anoniem	anonym	anoniem	anonym	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
anoniem	anonyma	anoniem	anonym	ADJ	ADJ;NOM;PL
aanbod	erbjudandet	aanbod	erbjudande	N;NEUT;SG	N;NOM;DEF;NEUT;SG
gymnasium	gym	gymnasium	gym	N;NEUT;SG	N;NOM;INDF;NEUT;SG
gymnasium	gymnasium	gymnasium	gymnasium	N;NEUT;SG	N;NOM;INDF;NEUT;SG
pastoor	pastor	pastoor	pastor	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bundel	bunt	bundel	bunt	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
baai	cove	baai	cove	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
baai	viken	baai	viken	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
baai	bay	baai	bay	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
uniek	unik	uniek	unik	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
uniek	unika	uniek	unik	ADJ	ADJ;NOM;PL
uniek	unikt	uniek	unik	ADJ	ADJ;NOM;INDF;NEUT;SG
tijdperk	epok	tijdperk	epok	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
vertalen	översätter	vertalen	översätta	V;NFIN	V;IND;PRS;FIN;ACT
vertalen	översätta	vertalen	översätta	V;NFIN	V;IMP;FIN;ACT
vertalen	översätta	vertalen	översätta	V;NFIN	V;IMP;FIN;ACT
vertalen	översätt	vertalen	översätt	V;NFIN	V;IMP;FIN;ACT
politici	politikerna	politicus	politiker	N;PL	N;NOM;DEF;MASC+FEM;PL
politici	politiker	politicus	politik	N;PL	N;NOM;INDF;MASC+FEM;PL
vrijwilligers	volontärer	vrijwilliger	volontär	N;PL	N;NOM;INDF;MASC+FEM;PL
gronden	grunder	grond	grund	N;PL	N;NOM;INDF;MASC+FEM;PL
linda	linda	linda	linda	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
geallieerden	bundsförvanter	geallieerde	bundsförvant	N;PL	N;NOM;INDF;MASC+FEM;PL
belge	belge	belge	belge	N;MASC+FEM;SG	N
joris	joris	joris	joris	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
toerisme	turism	toerisme	turism	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
hills	kullarna	hill	kull	N;PL	N;NOM;DEF;MASC+FEM;PL
hills	kullar	hill	kulla	N;PL	N;NOM;INDF;MASC+FEM;PL
vruchten	frukter	vrucht	frukt	N;PL	N;NOM;INDF;MASC+FEM;PL
vruchten	frukter	vrucht	frukt	N;PL	N;NOM;INDF;MASC+FEM;PL
dik	tjock	dik	tjock	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
dik	tjocka	dik	tjocka	ADJ	ADJ;NOM;PL
dik	tjockt	dik	tjocka	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dik	fet	dik	fet	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
dik	tjock	dik	tjock	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
lezers	läsare	lezer	läsare	N;PL	N;NOM;INDF;MASC+FEM;PL
zout	salta	zout	salta	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zout	salt	zout	salt	N;NEUT;SG	N;NOM;INDF;NEUT;SG
zout	salta	zout	salta	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zout	salt	zout	salt	N;NEUT;SG	N;NOM;INDF;NEUT;SG
colspan	colspan	colspan	colspan	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
hope	förhoppning	hope	förhoppning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
hope	hoppet	hope	hopp	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
hope	hopp	hope	hopp	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
hope	hope	hope	hape	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
waalse	vallonska	waals	vallonsk	ADJ	ADJ;NOM;PL
son	sonen	son	son	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
son	son	son	son	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bepaalt	bestämmer	bepalen	bestämma	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
bepaalt	avgör	bepalen	avgöra	V;SG;PRS;FIN	V;IMP;PRS;FIN;ACT
tag	taggen	tag	tagg	N;SG	N;NOM;DEF;MASC+FEM;SG
tag	tagg	tag	tagg	N;SG	N;NOM;INDF;MASC+FEM;SG
rosa	rosa	rosa	rosa	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gebouwde	byggde	bouwen	bygga	V;V.PTCP	V;IND;PST;FIN;ACT
wetgeving	lagstiftningen	wetgeving	lagstiftning	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
wetgeving	lagstiftning	wetgeving	lagstiftning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vergelijken	jämför	vergelijken	jämföra	V;NFIN	V;IMP;FIN;ACT
vergelijken	jämföra	vergelijken	jämföra	V;NFIN	V;IMP;FIN;ACT
vergelijken	jämföra	vergelijken	jämföra	V;NFIN	V;IMP;FIN;ACT
gedefinieerd	definieras	definiëren	definiera	V;V.PTCP	V;IND;PRS;FIN;PASS
democratie	demokratin	democratie	demokrati	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
democratie	demokrati	democratie	demokrati	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
aangekondigd	tillkännagav	aankondigen	tillkännagav	V;V.PTCP	V;IMP;FIN;ACT
aangekondigd	meddelade	aankondigen	meddela	V;V.PTCP	V;IND;PST;V.PTCP;ACT
legers	arméer	leger	arm	N;PL	N;NOM;INDF;MASC+FEM;PL
bundesliga	bundesliga	bundesliga	bundeslig	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
hoofdkwartier	huvudkontor	hoofdkwartier	huvudkontor	N;NEUT;SG	N;NOM;INDF;NEUT;SG
hoofdkwartier	huvudkontoret	hoofdkwartier	huvudkontor	N;NEUT;SG	N;NOM;DEF;NEUT;SG
hoofdkwartier	högkvarter	hoofdkwartier	högkvart	N;NEUT;SG	N;NOM;INDF;NEUT;SG
hoofdkwartier	högkvarteret	hoofdkwartier	högkvarter	N;NEUT;SG	N;NOM;DEF;NEUT;SG
verliest	förlorar	verliezen	förlora	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
afgerond	avslutade	afronden	avsluta	V;V.PTCP	V;IND;PST;FIN;ACT
mol	mol	mol	mol	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
mol	mullvad	mol	mullvad	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
mol	mol	mol	mol	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
misbruik	missbruk	misbruik	missbruk	N;NEUT;SG	N;NOM;INDF;NEUT;SG
misbruik	missbruk	misbruik	missbruk	N;NEUT;SG	N;NOM;INDF;NEUT;SG
doek	duk	doek	duk	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
doek	trasa	doek	trasa	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
doek	tyg	doek	tyg	N;NEUT;SG	N;NOM;INDF;NEUT;SG
doek	duk	doek	duk	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
box	låda	box	låda	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
box	box	box	box	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
proefschrift	avhandling	proefschrift	avhandling	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
proefschrift	tes	proefschrift	tes	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
proefschrift	avhandling	proefschrift	avhandling	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
gebonden	bindas	binden	binda	V;V.PTCP	V;NFIN;PASS
schaatsen	åka	schaatsen	åka	V;NFIN	V;IMP;FIN;ACT
jurist	jurist	jurist	jurist	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
jurist	advokat	jurist	advoka	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gerealiseerd	insåg	realiseren	inse	V;V.PTCP	V;IMP;FIN;ACT
gerealiseerd	insåg	realiseren	inse	V;V.PTCP	V;IMP;FIN;ACT
neutrale	neutral	neutraal	neutral	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
neutrale	neutralt	neutraal	neutral	ADJ	ADJ;NOM;INDF;NEUT;SG
neutrale	neutrala	neutraal	neutral	ADJ	ADJ;NOM;PL
slang	slangen	slang	slang	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
slang	slang	slang	slang	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
slang	orm	slang	orm	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
slang	ormen	slang	orm	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
slang	snake	slang	snake	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
slang	orm	slang	orm	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
slang	ormen	slang	orm	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
doelen	målsättningar	doel	målsättning	N;PL	N;NOM;INDF;MASC+FEM;PL
doelen	måltavlor	doel	måltavlor	N;PL	N;NOM;INDF;MASC+FEM;PL
atlas	atlas	atlas	atla	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ziek	sjuk	ziek	sjuk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
ziek	sjuka	ziek	sjuk	ADJ	ADJ;NOM;PL
ziek	sjuk	ziek	sjuk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
aangeeft	anger	aanveffen	ange	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
aangeeft	indikerar	aanveffen	indikera	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
uitgaven	utgifter	uitgave	utgift	N;PL	N;NOM;INDF;MASC+FEM;PL
uitgaven	utgifter	uitgave	utgift	N;PL	N;NOM;INDF;MASC+FEM;PL
uitgaven	utgifterna	uitgave	utgift	N;PL	N;NOM;DEF;MASC+FEM;PL
uitgaven	kostnader	uitgave	kostnad	N;PL	N;NOM;INDF;MASC+FEM;PL
uitgaven	utgifter	uitgave	utgift	N;PL	N;NOM;INDF;MASC+FEM;PL
uitgaven	utlägg	uitgave	utlägg	N;PL	N;NOM;INDF;NEUT;PL
christelijk	kristet	christelijk	kristen	ADJ	ADJ;NOM;INDF;NEUT;SG
christelijk	kristna	christelijk	kristen	ADJ	ADJ;NOM;PL
christelijk	kristen	christelijk	kristen	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
overname	övertagande	overname	övertagande	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
overname	övertagandet	overname	övertagande	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
overname	anskaffning	overname	anskaffning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
overname	förvärv	overname	förvärv	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
mini	mini	mini	mini	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
verklaart	förklarar	verklaren	förklara	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
verklaart	deklarerar	verklaren	deklarera	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
beroemd	berömt	beroemd	beröma	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
beroemd	kända	beroemd	känd	ADJ	ADJ;NOM;PL;PST;V.PTCP
beroemd	berömd	beroemd	berömd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
beroemd	känd	beroemd	känd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
beroemd	berömda	beroemd	berömma	ADJ	ADJ;NOM;PL;PST;V.PTCP
tekening	dragning	tekening	dragning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
tekening	teckning	tekening	teckning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
tekening	ritning	tekening	ritning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vestiging	inrättning	vestiging	inrättning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vestiging	anläggning	vestiging	anläggning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vestiging	etablering	vestiging	etablering	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vestiging	inrättandet	vestiging	inrättande	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
soundtrack	soundtrack	soundtrack	soundtrack	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
respect	respekt	respect	respekt	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
respect	respekten	respect	respekt	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
meneer	herrn	meneer	herr	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
meneer	herrn	meneer	herr	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
meneer	mister	meneer	mister	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bewegingen	rörelser	beweging	rörelse	N;PL	N;NOM;INDF;MASC+FEM;PL
bewegingen	rörelser	beweging	rörelse	N;PL	N;NOM;INDF;MASC+FEM;PL
bewegingen	förflyttningar	beweging	förflyttning	N;PL	N;NOM;INDF;MASC+FEM;PL
nintendo	nintendo	nintendo	nintendo	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
staal	stål	staal	stål	N;NEUT;SG	N;NOM;INDF;NEUT;SG
jaagt	jagar	jagen	jaga	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
complexe	komplext	complex	komplext	ADJ	ADJ;NOM;INDF;NEUT;SG
complexe	komplicerad	complex	komplicerad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
complexe	komplex	complex	komplex	ADJ	ADJ;NOM;INDF;NEUT;SG
complexe	komplexa	complex	komplex	ADJ	ADJ;NOM;PL
complexe	komplicerat	complex	komplicerad	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
gecombineerd	kombinerade	combineren	kombinera	V;V.PTCP	V;NOM;PL;PST;V.PTCP
bezwaren	invändningar	bezwaar	invändning	N;PL	N;NOM;INDF;MASC+FEM;PL
bezwaren	invändningar	bezwaar	invändning	N;PL	N;NOM;INDF;MASC+FEM;PL
meren	sjöar	meer	sjö	N;PL	N;NOM;INDF;MASC+FEM;PL
horden	horder	horde	horder	N;PL	N;NOM;INDF;MASC+FEM;PL
aanpassingen	anpassningar	aanpassing	anpassning	N;PL	N;NOM;INDF;MASC+FEM;PL
aanpassingen	justeringar	aanpassing	justering	N;PL	N;NOM;INDF;MASC+FEM;PL
aanpassingen	anpassningar	aanpassing	anpassning	N;PL	N;NOM;INDF;MASC+FEM;PL
kok	kock	kok	kock	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kok	kock	kok	kock	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kok	kocken	kok	kock	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
kok	kok	kok	kok	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
iers	irländskt	iers	irländsk	ADJ	ADJ;NOM;INDF;NEUT;SG
iers	irländsk	iers	irländsk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
iers	irländska	iers	irländsk	ADJ	ADJ;NOM;PL
brigade	brigaden	brigade	brigad	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
leed	lidit	lijden	lida	V;SG;PST;FIN	V;V.CVB;ACT
gast	dude	gast	du	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gast	gäst	gast	gäsa	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gehoord	hörde	horen	höra	V;V.PTCP	V;IND;PST;FIN;ACT
gehoord	hördes	horen	höra	V;V.PTCP	V;IND;PST;FIN;PASS
gehoord	hörs	horen	höra	V;V.PTCP	V;IND;FIN;PASS
neus	näsan	neus	näsan	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
neus	näsa	neus	näsa	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
neus	nos	neus	nos	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
inheemse	infödda	inheems	infödd	ADJ	ADJ;NOM;PL;PST;V.PTCP
inheemse	inhemska	inheems	inhemsk	ADJ	ADJ;NOM;PL
inheemse	inhemsk	inheems	inhemsk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
inheemse	inhemska	inheems	inhemsk	ADJ	ADJ;NOM;PL
verlaat	lämna	verlaten	lämna	V;SG;PRS;FIN	V;IMP;FIN;ACT
gebroken	bröt	breken	bryta	V;V.PTCP	V;IND;PST;FIN;ACT
seksuele	sexuell	seksueel	sexuell	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
seksuele	sexuella	seksueel	sexuell	ADJ	ADJ;NOM;PL
plaatjes	tavlor	plaat	tavla	N;PL	N;NOM;INDF;MASC+FEM;PL
plaatjes	bilder	plaat	bild	N;PL	N;NOM;INDF;MASC+FEM;PL
scherm	bildskärm	scherm	bildskärm	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
scherm	skärmen	scherm	skärm	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
scherm	skärm	scherm	skärm	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
extreem	extrem	extreem	extrem	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
extreem	extrema	extreem	extrem	ADJ	ADJ;NOM;PL
bassist	basist	bassist	basist	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
apparaat	anordning	apparaat	anordning	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
apparaat	enhet	apparaat	enhet	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
apparaat	enheten	apparaat	enhet	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
apparaat	apparatur	apparaat	apparatur	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
apparaat	apparat	apparaat	apparat	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
gotische	gotiska	gotisch	gotisk	ADJ	ADJ;NOM;PL
vijftiende	femtonde	vijftien	femton	ADJ	ADJ;NOM
menselijk	mänskliga	menselijk	mänsklig	ADJ	ADJ;NOM;PL
menselijk	mänsklig	menselijk	mänsklig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
menselijk	mänskligt	menselijk	mänsklig	ADJ	ADJ;NOM;INDF;NEUT;SG
zwaard	blade	zwaard	blad	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zwaard	svärd	zwaard	svärd	N;NEUT;SG	N;NOM;INDF;NEUT;SG
porto	porto	porto	porto	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
noten	sedlar	noten	sedel	N;PL	N;NOM;INDF;MASC+FEM;PL
noten	anteckningar	noten	anteckning	N;PL	N;NOM;INDF;MASC+FEM;PL
noten	anmärkningar	noten	anmärkning	N;PL	N;NOM;INDF;MASC+FEM;PL
noten	noter	noten	nota	N;PL	N;NOM;INDF;MASC+FEM;PL
noten	muttrar	noten	muttra	N;PL	N;NOM;INDF;MASC+FEM;PL
noten	nötter	noten	nött	N;PL	N;NOM;INDF;MASC+FEM;PL
kopie	kopia	kopie	kopia	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
omschreven	definieras	omschrijven	definiera	V;V.PTCP	V;IND;PRS;FIN;PASS
omschreven	beskrev	omschrijven	beskrev	V;V.PTCP	V;IMP;PST;FIN;ACT
omschreven	beskrivs	omschrijven	beskriva	V;V.PTCP	V;IND;PRS;FIN;PASS
kanten	spetsar	kant	spetsa	N;PL	N;NOM;INDF;MASC+FEM;PL
gecreëerd	skapade	creëren	skapa	V;V.PTCP	V;IND;PST;FIN;ACT
gecreëerd	skapats	creëren	skapa	V;V.PTCP	V;V.CVB;PASS
gecreëerd	skapades	creëren	skapa	V;V.PTCP	V;IND;PST;FIN;PASS
smal	små	smal	liten	ADJ	ADJ;NOM;PL
smal	liten	smal	liten	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
smal	smalt	smal	smal	ADJ	ADJ;NOM;INDF;NEUT;SG
smal	smala	smal	smal	ADJ	ADJ;NOM;PL
smal	smal	smal	smal	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
itf	itf	itf	itf	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
philadelphia	philadelphia	philadelphia	philadelphia	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ondergrond	substrat	ondergrond	substrad	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
takken	branscher	tak	bransch	N;PL	N;NOM;INDF;MASC+FEM;PL
takken	filialer	tak	filial	N;PL	N;NOM;INDF;MASC+FEM;PL
takken	grenar	tak	gren	N;PL	N;NOM;INDF;MASC+FEM;PL
mod	mod	mod	mod	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
soul	soul	soul	soul	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
soul	själ	soul	själ	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
meegenomen	tagit	meenemen	ta	V;V.PTCP	V;V.CVB;ACT
meegenomen	togs	meenemen	ta	V;V.PTCP	V;IND;PST;FIN;PASS
map	katalogen	map	katalog	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
map	katalog	map	katalog	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
map	katalog	map	katalog	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
map	korg	map	korg	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
map	mapp	map	mapp	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vertegenwoordigers	representanter	vertegenwoordiger	representant	N;PL	N;NOM;INDF;MASC+FEM;PL
vertegenwoordigers	företrädare	vertegenwoordiger	företrädare	N;PL	N;NOM;INDF;MASC+FEM;PL
voorbereiding	beredning	voorbereiding	beredning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
voorbereiding	förberedelse	voorbereiding	förberedelse	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
voorbereiding	förberedelse	voorbereiding	förberedelse	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
definitieve	definitiv	definitief	definitiv	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
definitieve	slutgiltiga	definitief	slutgiltig	ADJ	ADJ;NOM;PL
typen	skriva	typen	skriva	V;NFIN	V;IMP;FIN;ACT
godin	gudinna	godin	gudinn	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
godin	gudinnan	godin	gudinna	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
roze	rosa	roze	rosa	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
stedelijke	urbana	stedelijk	urbana	ADJ	ADJ;NOM;PL
robinson	robinson	robinson	robinson	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
botanische	botaniska	botanisch	botanisk	ADJ	ADJ;NOM;PL
hal	hal	hal	hal	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
hal	salen	hal	sal	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
hal	hallen	hal	hall	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
hal	hall	hal	hall	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
rotsen	klippor	rotsen	klippa	N;PL	N;NOM;INDF;MASC+FEM;PL
rotsen	rockar	rotsen	rocka	N;PL	N;NOM;INDF;MASC+FEM;PL
rotsen	klippor	rotsen	klippa	N;PL	N;NOM;INDF;MASC+FEM;PL
rotsen	stenar	rotsen	sten	N;PL	N;NOM;INDF;MASC+FEM;PL
dialecten	dialekter	dialect	dialekt	N;PL	N;NOM;INDF;MASC+FEM;PL
corporation	corporation	corporation	corporation	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
nomineren	nominerar	nomineren	nominera	V;NFIN	V;IND;PRS;FIN;ACT
nomineren	nominera	nomineren	nominera	V;NFIN	V;IMP;FIN;ACT
nomineren	nominerar	nomineren	nominera	V;NFIN	V;IND;PRS;FIN;ACT
associatie	föreningen	associatie	förening	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
associatie	förening	associatie	förening	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
associatie	association	associatie	association	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vera	vera	vera	vera	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
klassiek	klassiska	klassiek	klassisk	ADJ	ADJ;NOM;PL
klassiek	klassisk	klassiek	klassisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
klassiek	klassiskt	klassiek	klassisk	ADJ	ADJ;NOM;INDF;NEUT;SG
klassiek	klassisk	klassiek	klassisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
klassiek	klassiskt	klassiek	klassisk	ADJ	ADJ;NOM;INDF;NEUT;SG
klassiek	klassiska	klassiek	klassisk	ADJ	ADJ;NOM;PL
index	förteckning	index	förteckning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
index	index	index	index	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
koop	köp	koop	köp	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
schimmel	mögel	schimmel	mögel	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
schimmel	svamp	schimmel	svamp	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
schimmel	mögel	schimmel	mögel	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
processen	processer	proces	process	N;PL	N;NOM;INDF;MASC+FEM;PL
belasting	beskattningen	belasting	beskattning	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
belasting	beskattning	belasting	beskattning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
belasting	skatt	belasting	skatt	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
belasting	skatt	belasting	skatt	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vluchtte	flydde	vluchten	fly	V;SG;PST;FIN	V;IND;PST;FIN;ACT
vasteland	fastlandet	vasteland	fastland	N;NEUT;SG	N;NOM;DEF;NEUT;SG
loon	lön	loon	lön	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
loon	lön	loon	lön	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
conferentie	konferensen	conferentie	konferens	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
conferentie	konferens	conferentie	konferens	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ramen	rutor	raam	ruta	N;PL	N;NOM;INDF;MASC+FEM;PL
uitvinder	uppfinnare	uitvinder	uppfinnare	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
jerry	jerry	jerry	jerry	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
sterven	dö	sterven	dö	V;NFIN	V;IMP;FIN;ACT
sterven	dör	sterven	dör	V;NFIN	V;IMP;FIN;ACT
