この	ini	この	ini	DET	DET
豪華	cantik	豪華	cantik	ADJ	ADJ;SG
辞退	menolak	辞退	mentolak	V	V;SG;ACT
辞退	ditolak	辞退	ditolak	V	V;SG;PASS
パーセント	persentase	パーセント	persentase	N	N;SG
パーセント	persentase	パーセント	persentase	N	N;SG
パーセント	persen	パーセント	persen	N	N;SG
パーセント	persentase	パーセント	persentase	N	N;SG
放射線	radiasi	放射線	radiasi	N	N;SG
疑惑	kecurigaan	疑惑	kecurigaan	N	N;SG
ハンドル	penanganan	ハンドル	pentanganan	N	N;SG
ハンドル	gagang	ハンドル	gagang	N	N;SG
評判	reputasi	評判	reputasi	N	N;SG
フルート	suling	フルート	suling	N	N
フルート	seruling	フルート	seruling	N	N
カウント	menghitung	カウント	menhitung	N	N;SG;ACT
カウント	hitungan	カウント	hitungan	N	N;SG
カウント	menghitung	カウント	menhitung	N	N;SG;ACT
割り当て	tetapkan	割り当てる	tetapkan	V	V;SG;ACT
割り当て	menetapkan	割り当てる	mentetapkan	V	V;SG;ACT
バブル	gelembung	バブル	gelembung	N	N;SG
明るい	terang	明るい	terang	ADJ	ADJ;SG
明るい	ringan	明るい	ringan	ADJ	ADJ;SG
明るい	terang	明るい	terang	ADJ	ADJ;SG
明るい	cerah	明るい	cerah	ADJ	ADJ;SG
サスペンション	suspensi	サスペンション	suspensi	N	N;SG
サスペンション	penangguhan	サスペンション	pentangguhan	N	N;SG
サスペンション	skors	サスペンション	skors	N	N;SG
埋葬	mengubur	埋葬	menkubur	V	V;SG;ACT
埋葬	dimakamkan	埋葬	dimakamkan	V	V;SG;PASS
埋葬	dikuburkan	埋葬	dikuburkan	V	V;SG;PASS
埋葬	terkubur	埋葬	terkubur	V	V;SG;PASS
埋葬	dikubur	埋葬	dikubur	V	V;SG;PASS
トレイン	kereta	トレイン	kereta	N	N;SG
いつか	terkadang	いつか	terkadang		
本質	esensi	本質	esensi	N	N
本質	intisari	本質	intisari	N	N;SG
大都市	metropolis	大都市	metropolis	N	N
芸術家	seniman	芸術家	seniman	N	N;SG
芸術家	artis	芸術家	artis	N	N;SG
芸術家	artis	芸術家	artis	N	N;SG
芸術家	seniman	芸術家	seniman	N	N;SG
セレクション	seleksi	セレクション	seleksi	N	N;SG
セレクション	pemilihan	セレクション	penpilihan	N	N;SG
ボランティア	sukarela	ボランティア	sukarela	N	N;SG
ボランティア	relawan	ボランティア	relawan	N	N;SG
ボランティア	relawan	ボランティア	relawan	N	N;SG
ボランティア	sukarelawan	ボランティア	sukarelawan	N	N;MASC;SG
熱帯	tropis	熱帯	tropis	N	N;SG
熱帯	tropis	熱帯	tropis	N	N;SG
半径	radius	半径	radius	N	N
ノミネート	nominasi	ノミネート	nominasi	N	N;SG
元帥	marsekal	元帥	marsekal	N	N
コック	kokang	コック	kokang	N	N
消費者	konsumen	消費者	konsumen	N	N;SG
消費者	konsumen	消費者	konsumen	N	N;SG
損失	kerugian	損失	kerugian	N	N;SG
損失	kehilangan	損失	kehilangan	N	N;SG
損失	rugi	損失	rugi	N	N;SG
損失	kerugian	損失	kerugian	N	N;SG
ストック	bursa	ストック	bursa	N	N;SG
ストック	saham	ストック	saham	N	N;SG
ストック	stok	ストック	stok	N	N;SG
声明	pernyataan	声明	pernyataan	N	N;SG
妄想	berkhayal	妄想	berkhayal	V	V;SG;ACT
貧困	kemiskinan	貧困	kemiskinan	N	N;SG
ワゴン	gerobak	ワゴン	gerobak	N	N;SG
力学	mekanik	力学	mekanik	N	N;SG
力学	mekanika	力学	mekanika	N	N;SG
付録	lampiran	付録	lampiran	N	N;SG
廃棄	ditinggalkan	廃棄	ditinggalkan	V	V;SG;PASS
楕円	elips	楕円	elips	N	N;SG
遺伝	hereditas	遺伝	hereditas	N	N
遺伝	genetik	遺伝	genetik	N	N;SG
遺伝	genetis	遺伝	genetis	N	N;SG
遺伝	genetika	遺伝	genetika	N	N;SG
野生	liar	野生	liar	N	N;SG
公衆	publik	公衆	publik	N	N
染色	pewarnaan	染色	penwarnaan	N	N;SG
農場	perkebunan	農場	perkebunan	N	N;SG
農場	peternakan	農場	peternakan	N	N;SG
農場	ladang	農場	ladang	N	N;SG
農場	pertanian	農場	pertanian	N	N;SG
強度	kekuatan	強度	kekuatan	N	N;SG
勇気	keberanian	勇気	keberanian	N	N;SG
勇気	keberanian	勇気	keberanian	N	N;SG
セキュリティ	satpam	セキュリティ	satpam	N	N;SG
セキュリティ	sekuriti	セキュリティ	sekuriti	N	N
セキュリティ	keamanan	セキュリティ	keamanan	N	N;SG
債権	klaim	債権	klaim	N	N;SG
債権	klaim	債権	klaim	N	N;SG
祖母	nenek	祖母	nenek	N	N;SG
イエロー	kuning	イエロー	kuning	N	N;SG
フロア	lantai	フロア	lantai	N	N;SG
フロア	lantainya	フロア	lantai	N	N;SG
位相	fase	位相	fase	N	N
手続	prosedur	手続	prosedur	N	N;SG
クラフト	kerajinan	クラフト	kerajinan	N	N;SG
ドキュメント	dokumen	ドキュメント	dokumen	N	N;SG
ドキュメント	dokumen	ドキュメント	dokumen	N	N;SG
ドキュメント	dokumen	ドキュメント	dokumen	N	N;SG
ドキュメント	dokumentasi	ドキュメント	dokumentasi	N	N;SG
思考	pemikiran	思考	penpikiran	N	N;SG
思考	pemikiran	思考	penpikiran	N	N;SG
思考	pemikiran	思考	penpikiran	N	N;SG
思考	fikiran	思考	fikiran	N	N;SG
思考	pikiran	思考	pikiran	N	N;SG
覚醒	kebangkitan	覚醒	kebangkitan	N	N;SG
講習	latihan	講習	latihan	N	N;SG
講習	pelatihan	講習	penlatihan	N	N;SG
コンピューター	komputer	コンピューター	komputer	N	N;SG
コンピューター	komputer	コンピューター	komputer	N	N;SG
マネー	uang	マネー	uang	N	N;SG
ウォール	tembok	ウォール	tembok	N	N;SG
ウォール	dinding	ウォール	dinding	N	N;SG
レート	tarif	レート	tarif	N	N;SG
レート	nilai	レート	nilai	N	N;SG
レート	kurs	レート	kurs	N	N;SG
レート	laju	レート	laju	N	N;SG
レート	tingkat	レート	tingkat	N	N;SG
クラウン	mahkota	クラウン	mahkota	N	N
貨幣	uang	貨幣	uang	N	N;SG
仮想	virtual	仮想	virtual	N	N
当事	pesta	当事	pesta	N	N;SG
当事	pihak	当事	pihak	N	N;SG
迷宮	labirin	迷宮	labirin	N	N;SG
イニング	inning	イニング	inning	N	N
ポンプ	pompa	ポンプ	pompa	N	N;SG
ポンプ	pompa	ポンプ	pompa	N	N;SG
含める	termasuk	含める	termasuk	V	V
含める	sertakan	含める	sertakan	V	V
含める	cantumkan	含める	cantumkan	V	V;SG;ACT
含める	menyertakan	含める	menyertakan	V	V
ハイブリッド	hibrida	ハイブリッド	hibrida	N	N;SG
ハイブリッド	hibrida	ハイブリッド	hibrida	N	N;SG
マウス	tikus	マウス	tikus	N	N;SG
マウス	mouse	マウス	mouse	N	N
マウス	tetikus	マウス	tetikus	N	N;SG
マウス	tikus	マウス	tikus	N	N;SG
鳥居	torii	鳥居	torii	N	N
失う	kalah	失う	kalah	V	V;SG
蜂起	pemberontakan	蜂起	penberontakan	N	N;SG
感じる	merasa	感じる	menrasa	V	V;SG;ACT
感じる	rasakan	感じる	rasakan	V	V;SG;ACT
脅威	ancaman	脅威	ancaman	N	N;SG
脅威	ancaman	脅威	ancaman	N	N;SG
触媒	katalis	触媒	katalis	N	N
虚偽	salah	虚偽	salah	N	N;SG
車輪	roda	車輪	roda	N	N;SG
車輪	roda	車輪	roda	N	N;SG
シャツ	baju	シャツ	baju	N	N;SG
シャツ	kemeja	シャツ	kemeja	N	N
シャツ	kaos	シャツ	kaos	N	N;SG
シャツ	kaus	シャツ	kaus	N	N
シャツ	kemeja	シャツ	kemeja	N	N
シャツ	kaos	シャツ	kaos	N	N;SG
主人	suamiku	主人	suami	N	N;SG
主人	suaminya	主人	suami	N	N;SG
主人	suami	主人	suami	N	N;SG
歌人	penyair	歌人	penyair	N	N
歌人	pujangga	歌人	pujangga	N	N
結婚式	pernikahan	結婚式	pernikahan	N	N;SG
アルミ	aluminium	アルミ	aluminium	N	N;SG
アルミ	alumunium	アルミ	alumunium	N	N;SG
香り	penciuman	香り	penciuman	N	N;SG
香り	aroma	香り	aroma	N	N;SG
香り	parfum	香り	parfum	N	N;SG
香り	wewangian	香り	wewangian	N	N;SG
香り	keharuman	香り	keharuman	N	N;SG
シールド	perisai	シールド	perisai	N	N;SG
シールド	tameng	シールド	tameng	N	N;SG
シールド	perisai	シールド	perisai	N	N;SG
オブジェクト	obyek	オブジェクト	obyek	N	N;SG
オブジェクト	objek	オブジェクト	objek	N	N;SG
オブジェクト	obyek	オブジェクト	obyek	N	N;SG
オブジェクト	objek	オブジェクト	objek	N	N;SG
オブジェクト	benda	オブジェクト	benda	N	N;SG
代理店	agensi	代理店	agensi	N	N;SG
代理店	badan	代理店	badan	N	N;SG
代理店	lembaga	代理店	lembaga	N	N;SG
代理店	agensi	代理店	agensi	N	N;SG
オイル	oli	オイル	oli	N	N
オイル	minyak	オイル	minyak	N	N;SG
注釈	anotasi	注釈	anotasi	N	N;SG
注釈	anotasi	注釈	anotasi	N	N;SG
トライアル	sidang	トライアル	sidang	N	N;SG
トライアル	fitnah	トライアル	fitnah	N	N;SG
トライアル	cobaan	トライアル	cobaan	N	N;SG
頭文字	inisial	頭文字	inisial	N	N
頭文字	inisial	頭文字	inisial	N	N
皮膚	kulit	皮膚	kulit	N	N;SG
切断	putuskan	切断	putuskan	V	V;SG;ACT
書簡	epistles	書簡	epistles	N	N
宝石	permata	宝石	permata	N	N;SG
宝石	perhiasan	宝石	perhiasan	N	N;SG
宝石	permata	宝石	permata	N	N;SG
座標	koordinat	座標	koordinat	N	N;SG
座標	koordinasi	座標	koordinasi	N	N;SG
座標	koordinat	座標	koordinat	N	N;SG
シャトル	shuttle	シャトル	shuttle	N	N
複製	gandakan	複製	gandakan	V	V;SG;ACT
標本	spesimen	標本	spesimen	N	N;SG
標本	spesimen	標本	spesimen	N	N;SG
暴れ	mengamuk	暴れる	menamuk	V	V;SG;ACT
写本	manuskrip	写本	manuskrip	N	N
写本	naskah	写本	naskah	N	N;SG
写本	manuskrip	写本	manuskrip	N	N
写本	naskah	写本	naskah	N	N;SG
笑顔	senyum	笑顔	senyum	N	N;SG
笑顔	senyum	笑顔	senyum	N	N;SG
笑顔	senyuman	笑顔	senyuman	N	N
両側	sisi	両側	sisi	N	N;SG
紀元	kala	紀元	kala	N	N;SG
頻度	frekuensinya	頻度	frekuensinya	N	N;SG
頻度	frekuensi	頻度	frekuensi	N	N;SG
ギャル	gadungan	ギャル	gadungan	N	N;SG
ルーキー	pemula	ルーキー	pemula	N	N;SG
有機	organik	有機	organik	N	N;SG
ラック	rak	ラック	rak	N	N;SG
優しい	lembut	優しい	lembut	ADJ	ADJ;SG
赤字	defisit	赤字	defisit	N	N;SG
語源	asal	語源	asal	N	N;SG
語源	etimologi	語源	etimologi	N	N
オルガン	organ	オルガン	organ	N	N;SG
阻害	menghambat	阻害	menhambat	V	V;SG;ACT
帽子	topi	帽子	topi	N	N;SG
帽子	topi	帽子	topi	N	N;SG
洞窟	gua	洞窟	gua	N	N;SG
洞窟	gua	洞窟	gua	N	N;SG
ウイング	sayap	ウイング	sayap	N	N;SG
精度	ketepatan	精度	ketepatan	N	N;SG
精度	presisi	精度	presisi	N	N;SG
精度	ketelitian	精度	ketelitian	N	N;SG
精度	keakuratan	精度	keakuratan	N	N;SG
精度	ketepatan	精度	ketepatan	N	N;SG
精度	akurasi	精度	akurasi	N	N;SG
精度	ahir	精度	ahir	N	N;SG
裁判官	hakim	裁判官	hakim	N	N;SG
裁判官	hakim	裁判官	hakim	N	N;SG
裁判官	juri	裁判官	juri	N	N;SG
系図	silsilah	系図	silsilah	N	N
ベッド	tidur	ベッド	tidur	N	N;SG;ACT
ブリス	kebahagiaan	ブリス	kebahagiaan	N	N;SG
ブリス	malcolm	ブリス	malcolm	N	N
参考	bibliografi	参考	bibliografi	N	N
参考	referensi	参考	referensi	N	N;SG
参考	rujukan	参考	rujukan	N	N;SG
魔法	penyihir	魔法	pensihir	N	N;SG
錬金術	alchemist	錬金術	alchemist	N	N
錬金術	alkimia	錬金術	alkimia	N	N
地面	tanah	地面	tanah	N	N;SG
ビタミン	vitamin	ビタミン	vitamin	N	N
ビタミン	vitamin	ビタミン	vitamin	N	N
最適	optimal	最適	optimal	ADJ	ADJ;SG
放射	radiasi	放射	radiasi	N	N;SG
索引	indeks	索引	indeks	N	N;SG
索引	indeks	索引	indeks	N	N;SG
葬儀	pemakaman	葬儀	penmakaman	N	N;SG
ターゲット	penargetan	ターゲット	pentargetan	N	N;SG
ターゲット	targetkan	ターゲット	targetkan	N	N;SG
ターゲット	sasaran	ターゲット	sasaran	N	N;SG
ターゲット	target	ターゲット	target	N	N;SG
ターゲット	target	ターゲット	target	N	N;SG
テクノ	techno	テクノ	techno	N	N
ヒップ	pinggul	ヒップ	pinggul	N	N
セリフ	serif	セリフ	serif	N	N
気圧	tekanan	気圧	tekanan	N	N;SG
筋肉	otot	筋肉	otot	N	N;SG
筋肉	otot	筋肉	otot	N	N;SG
グッズ	koleksi	グッズ	koleksi	N	N;SG
カンファレンス	konferensi	カンファレンス	konferensi	N	N;SG
対称	simetri	対称	simetri	N	N;SG
対称	simetrik	対称	simetrik	N	N;SG
対称	simetri	対称	simetri	N	N;SG
パイプ	pipa	パイプ	pipa	N	N;SG
パイプ	pipa	パイプ	pipa	N	N;SG
因子	faktor	因子	faktor	N	N;SG
菩薩	bodhisattva	菩薩	bodhisattva	N	N
クラッシュ	tabrakan	クラッシュ	tabrakan	N	N;SG
クラッシュ	kecelakaan	クラッシュ	kecelakaan	N	N;SG
クラッシュ	tabrakan	クラッシュ	tabrakan	N	N;SG
トレーナー	pelatih	トレーナー	penlatih	N	N;SG
写像	pemetaan	写像	penpetaan	N	N;SG
引き分け	menggambar	引き分け	mengambar	V	V;SG;ACT
祈り	berdoalah	祈り	berdoalah	V	V;SG;ACT
祈り	berdoa	祈り	berdoa	V	V;SG;ACT
祈り	berdoa	祈り	berdoa	V	V;SG;ACT
アコースティック	akustik	アコースティック	akustik	N	N;SG
ドラマー	drumer	ドラマー	drumer	N	N
ドラマー	drummer	ドラマー	drummer	N	N
ドラマー	drummer	ドラマー	drummer	N	N
園芸	gamis	園芸	gamis	N	N
園芸	pertamanan	園芸	pertamanan	N	N;SG
ガソリン	bensin	ガソリン	bensin	N	N;SG
ガソリン	bensin	ガソリン	bensin	N	N;SG
係数	koefisien	係数	koefisien	N	N;SG
係数	faktor	係数	faktor	N	N;SG
読書	membaca	読書	menbaca	V	V;SG;ACT
トランペット	terompet	トランペット	terompet	N	N;SG
トランペット	terompet	トランペット	terompet	N	N;SG
いじめ	menindas	いじめ	mentindas	V	V;SG;ACT
いじめ	diganggu	いじめ	diganggu	V	V;SG;PASS
いじめ	dibully	いじめ	dibully	V	V;SG;PASS
いじめ	ditindas	いじめ	ditindas	V	V;SG;PASS
テクノロジー	teknologi	テクノロジー	teknologi	N	N;SG
テクノロジー	teknologi	テクノロジー	teknologi	N	N;SG
怪物	rakasa	怪物	rakasa	N	N;SG
怪物	monster	怪物	monster	N	N
延期	menunda	延期	mentunda	V	V;SG;ACT
延期	ditunda	延期	ditunda	V	V;SG;PASS
文法	grammar	文法	grammar	N	N
医者	dokter	医者	dokter	N	N;SG
医者	doktor	医者	doktor	N	N;SG
医者	dokter	医者	dokter	N	N;SG
辞書	kamus	辞書	kamus	N	N
辞書	kamus	辞書	kamus	N	N
木材	kayu	木材	kayu	N	N;SG
木材	kayu	木材	kayu	N	N;SG
個性	individualitas	個性	individualitas	N	N
個性	kepribadian	個性	kepribadian	N	N;SG
家屋	rumah	家屋	rumah	N	N;SG
ちょうど	hanya	ちょうど	hanya	ADV	ADV
ルビー	rubi	ルビー	rubi	N	N
ルビー	ruby	ルビー	ruby	N	N
ストローク	sapuan	ストローク	sapuan	N	N;SG
ストローク	sapuan	ストローク	sapuan	N	N;SG
アプローチ	dekati	アプローチ	dekati	V	V;SG;ACT
農家	petani	農家	petani	N	N;SG
農家	petani	農家	petani	N	N;SG
セダン	sedan	セダン	sedan	N	N;SG
ナトリウム	sodium	ナトリウム	sodium	N	N
ナトリウム	natrium	ナトリウム	natrium	N	N
バリエーション	variasi	バリエーション	variasi	N	N;SG
バリエーション	variasi	バリエーション	variasi	N	N;SG
親族	kerabat	親族	kerabat	N	N;SG
親族	kekerabatan	親族	kekerabatan	N	N;SG
情勢	situasi	情勢	situasi	N	N;SG
加算	tambahkan	加算	tambahkan	V	V;SG;ACT
サラリーマン	salaryman	サラリーマン	salaryman	N	N
通知	perhatikan	通知	perhatikan	V	V;SG;ACT
通知	beritahu	通知	beritahu	V	V;SG;ACT
通知	beritahukan	通知	beritahukan	V	V;SG;ACT
名目	nominal	名目	nominal	N	N;SG
神道	shinto	神道	shinto	N	N
プライベート	privat	プライベート	privat	N	N;SG
引く	kurangi	引く	kurangi	V	V;SG;ACT
引く	mengurangi	引く	menkurangi	V	V;SG;ACT
人質	sandera	人質	sandera	N	N;SG
人質	sandera	人質	sandera	N	N;SG
楽しむ	nikmati	楽しむ	nikmati	V	V;SG
楽しむ	menikmati	楽しむ	mennikmati	V	V;SG;ACT
楽しむ	nikmatilah	楽しむ	nikmati	V	V;SG
焦点	fokus	焦点	fokus	N	N;SG
歩く	berjalan	歩く	berjalan	V	V;SG;ACT
歩く	berjalan	歩く	berjalan	V	V;SG;ACT
歩く	berjalanlah	歩く	berjalan	V	V;SG;ACT
ガム	gusi	ガム	gusi	N	N;SG
魔術	sihir	魔術	sihir	N	N;SG
ピッチ	lapangan	ピッチ	lapangan	N	N;SG
サーバー	server	サーバー	server	N	N;SG
サーバー	server	サーバー	server	N	N;SG
ユニフォーム	seragam	ユニフォーム	seragam	N	N;SG
ユニフォーム	seragam	ユニフォーム	seragam	N	N;SG
短歌	tanka	短歌	tanka	N	N
先住	pribumi	先住	pribumi	N	N
ファーム	perkebunan	ファーム	perkebunan	N	N;SG
ファーム	peternakan	ファーム	peternakan	N	N;SG
ファーム	ladang	ファーム	ladang	N	N;SG
ファーム	pertanian	ファーム	pertanian	N	N;SG
沿革	kronologi	沿革	kronologi	N	N
沿革	riwayat	沿革	riwayat	N	N
沿革	sejarah	沿革	sejarah	N	N;SG
野党	oposisi	野党	oposisi	N	N;SG
測量	survei	測量	survei	N	N;SG
気分	perasaan	気分	perrasaan	N	N;SG
気分	suasana	気分	suasana	N	N;SG
使者	utusan	使者	utusan	N	N;SG
シンガー	penyanyi	シンガー	pennyanyi	N	N;SG
立法	legislasi	立法	legislasi	N	N;SG
水着	renang	水着	renang	N	N;SG
水着	swimsuit	水着	swimsuit	N	N
モニター	pantau	モニター	pantau	N	N;SG;ACT
モニター	monitor	モニター	monitor	N	N;SG
モニター	pemantau	モニター	penpantau	N	N;SG
適応	beradaptasi	適応	beradaptasi	V	V;SG;ACT
庶民	jelata	庶民	jelata	N	N
擁護	pertahankan	擁護	pertahankan	V	V;SG;ACT
擁護	membela	擁護	menbela	V	V;SG;ACT
チョコレート	cokelat	チョコレート	cokelat	N	N;SG
チョコレート	coklat	チョコレート	coklat	N	N;SG
青少年	remaja	青少年	remaja	N	N;SG
エディション	edition	エディション	edition	N	N
エディション	edisi	エディション	edisi	N	N;SG
エディション	edisi	エディション	edisi	N	N;SG
レンジ	rentang	レンジ	rentang	N	N;SG
レンジ	kisaran	レンジ	kisaran	N	N;SG
レンジ	jangkauan	レンジ	jangkauan	N	N;SG
スロット	slots	スロット	slots	N	N
野望	ambisi	野望	ambisi	N	N;SG
年表	kronologi	年表	kronologi	N	N
年表	kronologi	年表	kronologi	N	N
差し替え	menggantikan	差し替える	mengantikan	V	V;SG;ACT
差し替え	mengganti	差し替える	menganti	V	V;SG;ACT
バッファ	sangga	バッファ	sangga	N	N
バッファ	penyangga	バッファ	pensangga	N	N;SG
バッファ	penyangga	バッファ	pensangga	N	N;SG
断層	patahan	断層	patahan	N	N;SG
愛する	mencintai	愛する	mencintai	V	V;SG;ACT
記念碑	monumen	記念碑	monumen	N	N;SG
記念碑	tugu	記念碑	tugu	N	N
記念碑	monumen	記念碑	monumen	N	N;SG
待つ	tunggu	待つ	tunggu	V	V;SG;ACT
ワード	kata	ワード	kata	N	N;SG
難民	pengungsi	難民	penkungsi	N	N;SG
難民	pengungsi	難民	penkungsi	N	N;SG
予言	diramalkan	予言	diramalkan	V	V;SG;PASS
予言	memprediksi	予言	menprediksi	V	V;SG;ACT
予言	diprediksi	予言	diprediksi	V	V;SG;PASS
予言	meramalkan	予言	menramalkan	V	V;SG;ACT
デバイス	perangkat	デバイス	perangkat	N	N;SG
デバイス	peranti	デバイス	peranti	N	N;SG
デバイス	perangkat	デバイス	perangkat	N	N;SG
神学	teolog	神学	teolog	N	N;SG
神学	teologi	神学	teologi	N	N;SG
ファイア	api	ファイア	api	N	N;SG
ファイア	kebakaran	ファイア	kebakaran	N	N;SG
進撃	serangan	進撃	serangan	N	N;SG
進撃	penyerangan	進撃	penserangan	N	N;SG
アルゴリズム	algoritma	アルゴリズム	algoritma	N	N;SG
アルゴリズム	algoritma	アルゴリズム	algoritma	N	N;SG
歩き	berjalan	歩く	berjalan	V	V;SG;ACT
歩き	berjalanlah	歩く	berjalan	V	V;SG;ACT
浪人	ronin	浪人	ronin	N	N
メンタル	mental	メンタル	mental	N	N;SG
イスラム	muslim	イスラム	muslim	N	N;SG
イスラム	muslim	イスラム	muslim	N	N;SG
合金	paduan	合金	paduan	N	N;SG
合金	paduan	合金	paduan	N	N;SG
迷惑	jengkel	迷惑	jengkel	N	N;SG
迷惑	jengkel	迷惑	jengkel	N	N;SG
リンゴ	apel	リンゴ	apel	N	N;SG
リンゴ	apel	リンゴ	apel	N	N;SG
フォント	font	フォント	font	N	N
フォント	huruf	フォント	huruf	N	N;SG
バナナ	pisang	バナナ	pisang	N	N;SG
バナナ	pisang	バナナ	pisang	N	N;SG
計測	mengukur	計測	menukur	V	V;SG;ACT
関節	sendi	関節	sendi	N	N;SG
関節	sendi	関節	sendi	N	N;SG
関節	persendian	関節	persendian	N	N;SG
免疫	kekebalan	免疫	kekebalan	N	N;SG
免疫	imun	免疫	imun	N	N
免疫	kekebalan	免疫	kekebalan	N	N;SG
カルチャー	kultur	カルチャー	kultur	N	N
カルチャー	kebudayaan	カルチャー	kebudayaan	N	N;SG
カルチャー	budaya	カルチャー	budaya	N	N;SG
メモリー	kenangan	メモリー	kenangan	N	N;SG
メモリー	ingatan	メモリー	ingatan	N	N;SG
メモリー	memori	メモリー	memori	N	N;SG
パニック	kepanikan	パニック	kepanikan	N	N;SG
プレステージ	prestise	プレステージ	prestise	N	N;SG
リーチ	jangkau	リーチ	jangkau	N	N;SG
リーチ	jangkauan	リーチ	jangkauan	N	N;SG
シューティング	penembak	シューティング	pentembak	N	N;SG
レーサー	pembalap	レーサー	penbalap	N	N;SG
レーサー	pembalap	レーサー	penbalap	N	N;SG
レーサー	racer	レーサー	racer	N	N
ドレス	baju	ドレス	baju	N	N;SG
ドレス	gaun	ドレス	gaun	N	N;SG
ドレス	gaun	ドレス	gaun	N	N;SG
ドレス	daster	ドレス	daster	N	N
天狗	tengu	天狗	tengu	N	N
セールス	penjualan	セールス	penjualan	N	N;SG
鉱業	pertambangan	鉱業	pertambangan	N	N;SG
鉱業	penambangan	鉱業	pentambangan	N	N;SG
勢い	momentum	勢い	momentum	N	N
パブリック	publik	パブリック	publik	N	N
手順	langkah	手順	langkah	N	N;SG
手順	prosedur	手順	prosedur	N	N;SG
手順	prosedur	手順	prosedur	N	N;SG
手順	petunjuk	手順	petunjuk	N	N;SG
手順	instruksi	手順	instruksi	N	N;SG
強盗	perampok	強盗	penrampok	N	N;SG
強盗	perampokan	強盗	penrampokan	N	N;SG
ミルク	susu	ミルク	susu	N	N;SG
ミルク	susunya	ミルク	susu	N	N;SG
パブ	pub	パブ	pub	N	N
パブ	pub	パブ	pub	N	N
処女	keperawanan	処女	keperawanan	N	N;SG
司祭	imam	司祭	imam	N	N;SG
司祭	pendeta	司祭	pendeta	N	N;SG
司祭	keimaman	司祭	keimaman	N	N
司祭	imamat	司祭	imamat	N	N;SG
司祭	imam	司祭	imam	N	N;SG
カプセル	kapsul	カプセル	kapsul	N	N
カプセル	kapsul	カプセル	kapsul	N	N
クリーム	krim	クリーム	krim	N	N;SG
クリーム	krem	クリーム	krem	N	N;SG
微分	diferensiasi	微分	diferensiasi	N	N;SG;PASS
微分	turunan	微分	turunan	N	N;SG
微分	diferensial	微分	diferensial	N	N;SG
失踪	menghilang	失踪	menhilang	V	V;SG;ACT
失踪	menghilangnya	失踪	menhilang	V	V;SG;ACT
革新	berinovasi	革新	berinovasi	V	V;SG;ACT
ランナー	pelari	ランナー	pelari	N	N;SG
ランナー	pelari	ランナー	pelari	N	N;SG
可変	variable	可変	variable	N	N;SG
可変	variabel	可変	variabel	N	N;SG
インストール	pemasangan	インストール	penpasangan	N	N;SG
インストール	instalasi	インストール	instalasi	N	N;SG
インストール	pemasangan	インストール	penpasangan	N	N;SG
インストール	pasang	インストール	pasang	N	N;SG;ACT
インストール	penginstalan	インストール	peninstalan	N	N
インストール	instalasi	インストール	instalasi	N	N;SG
インストール	pemasangan	インストール	penpasangan	N	N;SG
インストール	penginstalan	インストール	peninstalan	N	N
インストール	instalasi	インストール	instalasi	N	N;SG
インストール	menginstal	インストール	meninstal	N	N;SG
インストール	instalasi	インストール	instalasi	N	N;SG
インストール	pasang	インストール	pasang	N	N;SG;ACT
ナイフ	pisau	ナイフ	pisau	N	N;SG
ナイフ	pisau	ナイフ	pisau	N	N;SG
アロー	panah	アロー	panah	N	N;SG
中国人	tionghoa	中国人	tionghoa	N	N
星座	konstelasi	星座	konstelasi	N	N
星座	konstelasi	星座	konstelasi	N	N
星座	rasi	星座	rasi	N	N
パイオニア	pelopor	パイオニア	pelopor	N	N;SG
灰色	kelabu	灰色	kelabu	N	N
灰色	kelabu	灰色	kelabu	N	N
除外	terkecuali	除外	terkecuali	V	V;SG;PASS
除外	dikecualikan	除外	dikecualikan	V	V;SG;PASS
除外	dikecualikan	除外	dikecualikan	V	V;SG;PASS
除外	dikecualikan	除外	dikecualikan	V	V;SG;PASS
カエル	katak	カエル	katak	N	N;SG
カエル	katak	カエル	katak	N	N;SG
孤立	mengisolasi	孤立	menisolasi	V	V;SG;ACT
コーラ	kokain	コーラ	kokain	N	N
巡査	opsir	巡査	opsir	N	N
巡査	petugas	巡査	petugas	N	N;SG
巡査	perwira	巡査	perwira	N	N;SG
休暇	liburan	休暇	liburan	N	N;SG
ネズミ	tikus	ネズミ	tikus	N	N;SG
ネズミ	tikus	ネズミ	tikus	N	N;SG
紙幣	tagihan	紙幣	tagihan	N	N;SG
青色	biru	青色	biru	N	N;SG
想像	dibayangkan	想像	dibayangkan	V	V;SG;PASS
想像	membayangkan	想像	menbayangkan	V	V;SG;ACT
現金	kas	現金	kas	N	N;SG
現金	tunai	現金	tunai	N	N;SG
詐欺	penipuan	詐欺	pentipuan	N	N;SG
詐欺	penipuan	詐欺	pentipuan	N	N;SG
軌跡	lokus	軌跡	lokus	N	N;SG
金銭	uang	金銭	uang	N	N;SG
尊敬	hormati	尊敬	hormati	V	V;SG;ACT
カップル	pasangan	カップル	pasangan	N	N;SG
拉致	penculikan	拉致	penculikan	N	N;SG
拉致	penculikan	拉致	penculikan	N	N;SG
拉致	penculik	拉致	penculik	N	N;SG
知り合い	kenalan	知り合い	kenalan	N	N;SG
知り合い	kenalan	知り合い	kenalan	N	N;SG
カウンター	loket	カウンター	loket	N	N;SG
カウンター	penghitung	カウンター	penhitung	N	N;SG
カウンター	konter	カウンター	konter	N	N;SG
