dan	un	dan	un	CONJ	CONJ
kewajiban	maksājums	kewajiban	maksājums	N;SG	N;NOM;MASC;SG
kewajiban	maksājuma	kewajiban	maksājums	N;SG	N;GEN;MASC;SG
kewajiban	nodoklis	kewajiban	nodoklis	N;SG	N;NOM;MASC;SG
kewajiban	pienākums	kewajiban	pienākums	N;SG	N;NOM;MASC;SG
bahaya	bīstamība	bahaya	bīstamība	N;SG	N;NOM;FEM;SG
bahaya	apdraudējums	bahaya	apdraudējums	N;SG	N;NOM;MASC;SG
survei	apskate	survei	apskate	N;SG	N;NOM;FEM;SG
survei	aptauja	survei	aptauja	N;SG	N;NOM;FEM;SG
budget	budžets	budget	budžets	N;SG	N;NOM;MASC;SG
telinga	auss	telinga	auss	N;SG	N;NOM;FEM;SG
menyetujui	apstiprina	mensetujui	apstiprināt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
menyetujui	apstiprināt	mensetujui	apstiprināt	V;SG;ACT	V;POS;NFIN
solusi	atrisinājums	solusi	atrisinājums	N;SG	N;NOM;MASC;SG
solusi	šķīdums	solusi	šķīdums	N;SG	N;NOM;MASC;SG
solusi	risinājums	solusi	risinājums	N;SG	N;NOM;MASC;SG
dinilai	vērtēts	dinilai	vērtēt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dikaitkan	saistīts	dikaitkan	saistīt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dikaitkan	uzstādīts	dikaitkan	uzstādīt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
khalifah	kalifs	khalifah	kalifs	N	N;NOM;MASC;SG
kudeta	apvērsuma	kudeta	apvērsums	N;SG	N;GEN;MASC;SG
kudeta	puču	kudeta	puče	N;SG	N;ACC;FEM;SG
penerus	sekotājam	penterus	sekotājs	N;SG	N;DAT;MASC;SG
penerus	pārņēmēja	penterus	pārņēmējs	N;SG	N;NOM;MASC;SG
arkeologi	arheoloģija	arkeologi	arheoloģija	N;SG	N;NOM;FEM;SG
geologi	ģeoloģija	geologi	ģeoloģija	N	N;NOM;FEM;SG
kursus	kursa	kursus	kurss	N;SG	N;GEN;MASC;SG
kursus	kursu	kursus	kurss	N;SG	N;ACC;MASC;SG
kursus	kurss	kursus	kurss	N;SG	N;NOM;MASC;SG
kursus	kursā	kursus	kurss	N;SG	N;ESS;MASC;SG
dihukum	nosodīta	dihukum	nosodīt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
dihukum	notiesāts	dihukum	notiesāt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dihukum	sodīts	dihukum	sodīt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
kenaikan	ekskursija	kenaikan	ekskursija	N;SG	N;NOM;FEM;SG
kenaikan	debesbraukšanas	kenaikan	debesbraukšana	N;SG	N;NOM;FEM;SG
mempersiapkan	sagatavo	menpersiapkan	sagatavot	V;SG;ACT	V;IMP;SG;2;POS;FIN;ACT
mempersiapkan	sagatavoties	menpersiapkan	sagatavoties	V;SG;ACT	V;POS;REFL;NFIN
mempersiapkan	sagatavot	menpersiapkan	sagatavot	V;SG;ACT	V;POS;NFIN
mempersiapkan	gatavoties	menpersiapkan	gatavoties	V;SG;ACT	V;POS;REFL;NFIN
penjajahan	profesija	penjajahan	profesija	N;SG	N;NOM;FEM;SG
penjajahan	nodarbošanās	penjajahan	nodarbošanās	N;SG	N;NOM;FEM;SG
renang	peldēšana	renang	peldēšana	N;SG	N;NOM;FEM;SG
kelebihan	papildu	kelebihan	papildu	N;SG	N
kelebihan	pārpalikums	kelebihan	pārpalikums	N;SG	N;NOM;MASC;SG
dibeli	iegādāts	dibeli	iegādāt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dibeli	pirkta	dibeli	pirkt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
dibeli	nopirkts	dibeli	nopirkt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dialog	dialogu	dialog	dialogs	N;SG	N;ACC;MASC;SG
dialog	dialogs	dialog	dialogs	N;SG	N;NOM;MASC;SG
dialog	dialogs	dialog	dialogs	N;SG	N;NOM;MASC;SG
surah	sūra	surah	sūra	N	N;NOM;FEM;SG
properti	īpašums	properti	īpašums	N;SG	N;NOM;MASC;SG
properti	īpašība	properti	īpašība	N;SG	N;NOM;FEM;SG
pertambangan	ieguve	pertambangan	ieguve	N;SG	N;NOM;FEM;SG
pertambangan	kalnrūpniecības	pertambangan	kalnrūpniecība	N;SG	N;NOM;FEM;SG
ditinggalkan	pamesta	ditinggalkan	pamest	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
favorit	favorīts	favorit	favorīts	N;SG	N;NOM;MASC;SG
favorit	mīlulis	favorit	mīlulis	N;SG	N;NOM;MASC;SG
turunan	atvasinājumu	turunan	atvasinājums	N;SG	N;ACC;MASC;SG
turunan	atvasinājums	turunan	atvasinājums	N;SG	N;NOM;MASC;SG
terbakar	dedzināt	terbakar	dedzināt	V;SG;PASS	V;POS;NFIN
dinominasikan	izvirzīts	dinominasikan	izvirzīt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tombol	poga	tombol	pogs	N;SG	N;NOM;FEM;SG
tombol	pogu	tombol	pogs	N;SG	N;ACC;FEM;SG
diusulkan	ierosināts	diusulkan	ierosināt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
diusulkan	ierosinātā	diusulkan	ierosināt	V;SG;PASS	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
diusulkan	ierosināta	diusulkan	ierosināt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
diusulkan	piedāvātais	diusulkan	piedāvāt	V;SG;PASS	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
menyebarkan	izvietot	mensebarkan	izvietot	V;SG;ACT	V;POS;NFIN
menyebarkan	izplatās	mensebarkan	izplatīties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
pidato	runu	pidato	runa	N;SG	N;ACC;FEM;SG
pidato	runa	pidato	runa	N;SG	N;NOM;FEM;SG
salinan	kopiju	salinan	kopija	N;SG	N;ACC;FEM;SG
salinan	eksemplārs	salinan	eksemplārs	N;SG	N;NOM;MASC;SG
salinan	kopija	salinan	kopija	N;SG	N;NOM;FEM;SG
pengukuran	mērīšana	penukuran	mērīšana	N;SG	N;NOM;FEM;SG
pengukuran	mērīšanas	penukuran	mērīšana	N;SG	N;NOM;FEM;SG
pengukuran	mērīšana	penukuran	mērīšana	N;SG	N;NOM;FEM;SG
pengukuran	mērījumu	penukuran	mērījums	N;SG	N;ACC;MASC;SG
pengukuran	mērījums	penukuran	mērījums	N;SG	N;NOM;MASC;SG
penjelajah	explorer	penjelajah	explorer	N;SG	N;NOM;FEM;SG
penjelajah	explorer	penjelajah	explorer	N;SG	N;NOM;FEM;SG
pemrograman	programmētāju	penprograman	programmētājs	N;SG	N;ACC;MASC;SG
pemrograman	plānošana	penprograman	plānošana	N;SG	N;NOM;FEM;SG
kadipaten	pārdaugavas	kadipaten	pārdaugava	N	N;NOM;FEM;PL
fraksi	frakcija	fraksi	frakcija	N;SG	N;NOM;FEM;SG
fraksi	frakciju	fraksi	frakcija	N;SG	N;ACC;FEM;SG
dihentikan	izbeigts	dihentikan	izbeigt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dihentikan	apturēts	dihentikan	apturēt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
menolong	palīdzot	mentolong	palīdzēt	V;SG;ACT	V;V.CVB
minta	prasīt	minta	prasīt	V;SG;ACT	V;POS;NFIN
minta	jautāt	minta	jautāt	V;SG;ACT	V;POS;NFIN
minta	lūgt	minta	lūgt	V;SG;ACT	V;POS;NFIN
minta	jautā	minta	jautāt	V;SG;ACT	V;FH;IND;SG;2;POS;PRS;FIN;ACT
minta	pieprasīt	minta	pieprasīt	V;SG;ACT	V;POS;NFIN
mengawali	iniciēt	menkawali	iniciēt	V;SG;ACT	V;POS;NFIN
dini	agrīna	dini	agrīns	ADJ;SG	ADJ;NOM;FEM;SG
dini	priekšlaicīga	dini	priekšlaicīga	ADJ;SG	ADJ;NOM;FEM;SG
dini	priekšlaicīgu	dini	priekšlaicīga	ADJ;SG	ADJ;ACC;MASC;SG
deputi	vietnieks	deputi	vietnieks	N;SG	N;NOM;MASC;SG
menegaskan	apstiprina	mentegaskan	apstiprināt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
ciptaan	izveidošanas	ciptaan	izveidošana	N;SG	N;NOM;FEM;SG
ciptaan	izveide	ciptaan	izveide	N;SG	N;NOM;FEM;SG
ciptaan	izveidošana	ciptaan	izveidošana	N;SG	N;NOM;FEM;SG
ciptaan	radīšana	ciptaan	radīšana	N;SG	N;NOM;FEM;SG
otonom	autonoms	otonom	autonoms	N	N;NOM;MASC;SG
otonom	autonomā	otonom	autonoms	N	N;NOM;FEM;SG
otonom	autonoma	otonom	autonoms	N	N;NOM;FEM;SG
dendam	atriebība	dendam	atriebība	N;SG	N;NOM;FEM;SG
dendam	atriebība	dendam	atriebība	N;SG	N;NOM;FEM;SG
tanggapan	reakcija	tanggapan	reakcija	N;SG	N;NOM;FEM;SG
tanggapan	reakcija	tanggapan	reakcija	N;SG	N;NOM;FEM;SG
tanggapan	atbilde	tanggapan	atbilde	N;SG	N;NOM;FEM;SG
cair	šķidrums	cair	šķidrums	N;SG	N;NOM;MASC;SG
cair	šķidruma	cair	šķidrums	N;SG	N;GEN;MASC;SG
pengiriman	iesniegšana	penkiriman	iesniegšana	N;SG	N;NOM;FEM;SG
pengiriman	iesniegums	penkiriman	iesniegums	N;SG	N;NOM;MASC;SG
pengiriman	piegāde	penkiriman	piegāde	N;SG	N;NOM;FEM;SG
pengiriman	sūtījums	penkiriman	sūtījums	N;SG	N;NOM;MASC;SG
pengiriman	nosūtīšana	penkiriman	nosūtīšana	N;SG	N;NOM;FEM;SG
saran	padoms	saran	padoms	N;SG	N;NOM;MASC;SG
saran	ieteikums	saran	ieteikums	N;SG	N;NOM;MASC;SG
saran	ierosinājums	saran	ierosinājums	N;SG	N;NOM;MASC;SG
rezim	režīms	rezim	režīms	N;SG	N;NOM;MASC;SG
laju	likme	laju	likme	N;SG	N;NOM;FEM;SG
tongkat	zizlis	tongkat	zizlis	N;SG	N;NOM;MASC;SG
larutan	atrisinājums	larutan	atrisinājums	N;SG	N;NOM;MASC;SG
larutan	šķīdums	larutan	šķīdums	N;SG	N;NOM;MASC;SG
larutan	risinājums	larutan	risinājums	N;SG	N;NOM;MASC;SG
klaim	apgalvojums	klaim	apgalvojums	N;SG	N;NOM;MASC;SG
klaim	prasība	klaim	prasība	N;SG	N;NOM;FEM;SG
pembakaran	dedzināšana	penbakaran	dedzināšana	N;SG	N;NOM;FEM;SG
pembakaran	sadegšanas	penbakaran	sadegšana	N;SG	N;NOM;FEM;SG
pembakaran	sadedzināšana	penbakaran	sadedzināšana	N;SG	N;NOM;FEM;SG
pembakaran	dedzināšana	penbakaran	dedzināšana	N;SG	N;NOM;FEM;SG
pembakaran	dedzināšana	penbakaran	dedzināšana	N;SG	N;NOM;FEM;SG
spesial	īpaša	spesial	īpaša	ADJ;SG	ADJ;NOM;FEM;SG
spesial	īpašais	spesial	īpašs	ADJ;SG	ADJ;NOM;MASC;SG
spesial	īpašs	spesial	īpašs	ADJ;SG	ADJ;NOM;MASC;SG
spesial	īpašā	spesial	īpaša	ADJ;SG	ADJ;NOM;FEM;SG
jendela	windows	jendela	windows	N;SG	N
jendela	logu	jendela	logs	N;SG	N;ACC;MASC;SG
jendela	logā	jendela	logs	N;SG	N;ESS;MASC;SG
jendela	logs	jendela	logs	N;SG	N;NOM;MASC;SG
jendela	loga	jendela	logs	N;SG	N;GEN;MASC;SG
perisai	vairogs	perisai	vairogs	N;SG	N;NOM;MASC;SG
pisau	nazi	pisau	nazis	N;SG	N;ACC;MASC;SG
pisau	nazis	pisau	nazis	N;SG	N;NOM;MASC;SG
seluler	mob	seluler	mēb	N;SG	N
seluler	šūnu	seluler	šūns	N;SG	N;ACC;FEM;SG
tabung	caurule	tabung	caurule	N;SG	N;NOM;FEM;SG
tabung	caurulīte	tabung	caurulīte	N;SG	N;NOM;FEM;SG
ulasan	pārskatīšana	ulasan	pārskatīšana	N;SG	N;NOM;FEM;SG
ulasan	pārskatīšana	ulasan	pārskatīšana	N;SG	N;NOM;FEM;SG
ulasan	pārskats	ulasan	pārskats	N;SG	N;NOM;MASC;SG
sisik	skalas	sisik	skala	N	N;NOM;FEM;PL
sisik	svari	sisik	svars	N	N;NOM;MASC;PL
subjek	subjekts	subjek	subjekts	N;SG	N;NOM;MASC;SG
subjek	temats	subjek	temats	N;SG	N;NOM;MASC;SG
subjek	objekts	subjek	objekts	N;SG	N;NOM;MASC;SG
subjek	tēma	subjek	tēma	N;SG	N;NOM;FEM;SG
diesel	dīzeļdegviela	diesel	dīzeļdegviela	N	N;NOM;FEM;SG
diesel	dīzeļdegvielas	diesel	dīzeļdegviela	N	N;NOM;FEM;PL
menandakan	norāda	mentandakan	norādīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
elang	ērglis	elang	ērglis	N	N;NOM;MASC;SG
elang	ērgļu	elang	ērglis	N	N;GEN;MASC;PL
elang	ērgļi	elang	Ērglis	N	N;NOM;MASC;PL
elang	vanagi	elang	vanags	N	N;NOM;MASC;PL
elang	piekūns	elang	piekūns	N	N;NOM;MASC;SG
diselesaikan	atrisināta	diselesaikan	atrisināt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
diselesaikan	atrisināts	diselesaikan	atrisināt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
diselesaikan	pabeigts	diselesaikan	pabeigt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
diselesaikan	pabeigta	diselesaikan	pabeigt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
diselesaikan	atrisināt	diselesaikan	atrisināt	V;SG;PASS	V;POS;NFIN
diselesaikan	atrisināta	diselesaikan	atrisināt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
diselesaikan	atrisināts	diselesaikan	atrisināt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
linux	linux	linux	linux	N	N;ACC;MASC;SG
terancam	apdraudēta	terancam	apdraudēt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
terancam	apdraudēts	terancam	apdraudēt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
terancam	apdraudēta	terancam	apdraudēt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
ekspor	eksports	ekspor	eksports	N;SG	N;NOM;MASC;SG
ekspor	eksports	ekspor	eksports	N;SG	N;NOM;MASC;SG
perlahan	lēni	perlahan	lēni	ADV	ADV
perlahan	lēnām	perlahan	lēnām	ADV	ADV
perlahan	lēni	perlahan	lēni	ADV	ADV
host	uzņēmēja	host	uzņēmējs	N	N;GEN;MASC;SG
host	dators	host	dators	N	N;NOM;MASC;SG
host	saimnieki	host	saimnieks	N	N;NOM;MASC;PL
pastor	mācītājs	pastor	mācītājs	N	N;NOM;MASC;SG
kemanusiaan	humāno	kemanusiaan	humāns	N;SG	N
kemanusiaan	cilvēce	kemanusiaan	cilvēce	N;SG	N;NOM;FEM;SG
kristal	kristāla	kristal	kristāls	N;SG	N;GEN;MASC;SG
kristal	kristālu	kristal	kristāls	N;SG	N;ACC;MASC;SG
jeruk	apelsīnu	jeruk	apelsīns	N;SG	N;ACC;FEM;SG
jeruk	citrus	jeruk	citrs	N;SG	N;NOM;MASC;SG
jeruk	greipfrūtu	jeruk	greipfrūts	N;SG	N;ACC;FEM;SG
ejaan	pareizrakstības	ejaan	pareizrakstība	N	N;NOM;FEM;PL
gudang	noliktavas	gudang	noliktava	N;SG	N;NOM;FEM;SG
gudang	noliktavā	gudang	noliktava	N;SG	N;ESS;FEM;SG
gudang	noliktava	gudang	noliktava	N;SG	N;NOM;FEM;SG
gudang	šķūnis	gudang	šķūnis	N;SG	N;NOM;MASC;SG
pergantian	aizvietošana	pergantian	aizvietošana	N;SG	N;NOM;FEM;SG
pergantian	aizstāšana	pergantian	aizstāšana	N;SG	N;NOM;FEM;SG
palang	krustu	palang	krustu	N;SG;ACT	N;ACC;MASC;SG
palang	krusta	palang	krusts	N;SG;ACT	N;NOM;MASC;SG
palang	krusts	palang	krusts	N;SG;ACT	N;NOM;MASC;SG
palang	šķērsjosla	palang	šķērsjosla	N;SG;ACT	N;NOM;MASC;SG
transaksi	darījums	transaksi	darījums	N	N;NOM;MASC;SG
transaksi	darījumu	transaksi	darījums	N	N;ACC;MASC;SG
transaksi	darījumi	transaksi	darījums	N	N;NOM;MASC;PL
komposer	komponista	komposer	komponists	N;SG	N;GEN;MASC;SG
kanal	kanāls	kanal	kanāls	N	N;NOM;MASC;SG
kanal	kanāli	kanal	kanāls	N	N;NOM;MASC;PL
kanal	kanāli	kanal	kanāls	N	N;NOM;MASC;PL
kanal	kanāls	kanal	kanāls	N	N;NOM;MASC;SG
prasarana	infrastruktūra	prasarana	infrastruktūra	N;SG	N;NOM;FEM;SG
ucapan	runu	ucapan	runa	N;SG	N;ACC;FEM;SG
ucapan	runa	ucapan	runa	N;SG	N;NOM;FEM;SG
samurai	samuraju	samurai	samura	N	N;ACC;MASC;SG
napoleon	napoleona	napoleon	napoleons	N	N;GEN;MASC;SG
napoleon	menuets	napoleon	menuets	N	N;NOM;MASC;SG
tsunami	cunami	tsunami	cunams	N	N;NOM;MASC;SG
tsunami	cunami	tsunami	cunams	N	N;NOM;MASC;SG
kru	apkalpe	kru	apkalpe	N;SG	N;NOM;FEM;SG
kru	apkalpei	kru	apkalpe	N;SG	N;DAT;FEM;SG
ditarik	atsaukts	ditarik	atsaukt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
ditarik	anulēta	ditarik	anulēt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
jalanan	iela	jalanan	iela	N;SG	N;NOM;FEM;SG
menaklukkan	iekarojot	mentaklukkan	iekarot	V;SG;ACT	V;V.CVB
menaklukkan	iekarot	mentaklukkan	iekārt	V;SG;ACT	V;NFH;QUOT;POS;PRS;FIN;ACT
menaklukkan	iekaroja	mentaklukkan	iekarot	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
angkat	lifts	angkat	lifts	N;SG;ACT	N;NOM;MASC;SG
kenal	zinu	kenal	zināt	V;SG;ACT	V;FH;IND;SG;1;POS;PRS;FIN;ACT
kenal	zināt	kenal	zināt	V;SG;ACT	V;POS;NFIN
mutiara	pērle	mutiara	pērle	N;SG	N;NOM;FEM;SG
prosedur	tiesvedība	prosedur	tiesvedība	N;SG	N;NOM;FEM;SG
prosedur	procedūru	prosedur	procedūra	N;SG	N;ACC;FEM;SG
prosedur	procedūra	prosedur	procedūra	N;SG	N;NOM;FEM;SG
nasib	liktenim	nasib	liktenis	N;SG	N;DAT;MASC;SG
nasib	likteņa	nasib	liktenis	N;SG	N;GEN;MASC;SG
nasib	liktenis	nasib	liktenis	N;SG	N;NOM;MASC;SG
nasib	likteni	nasib	liktene	N;SG	N;ACC;MASC;SG
juventus	juventus	juventus	juvents	N	N;ACC;MASC;PL
maksimal	maksimālais	maksimal	maksimāls	ADJ;SG	ADJ;NOM;MASC;SG
maksimal	maksimālā	maksimal	maksimāls	ADJ;SG	ADJ;NOM;FEM;SG
tenang	kluss	tenang	kluss	ADJ;SG	ADJ;NOM;MASC;SG
tenang	klusa	tenang	klusa	ADJ;SG	ADJ;NOM;FEM;SG
tenang	mierīgs	tenang	mierīgs	ADJ;SG	ADJ;NOM;MASC;SG
tenang	mierīga	tenang	mierīga	ADJ;SG	ADJ;NOM;FEM;SG
irama	ritms	irama	ritms	N;SG	N;NOM;MASC;SG
irama	ritmā	irama	ritms	N;SG	N;ESS;MASC;SG
larangan	aizliegums	larangan	aizliegums	N;SG	N;NOM;MASC;SG
vatikan	vatikāna	vatikan	vatikāns	N;SG	N;GEN;MASC;SG
busana	tērps	busana	tērps	N;SG	N;NOM;MASC;SG
pendaratan	izkraušana	pendaratan	izkraušana	N;SG	N;NOM;FEM;SG
pendaratan	izkraušanas	pendaratan	izkraušana	N;SG	N;NOM;FEM;SG
pendaratan	izkraušana	pendaratan	izkraušana	N;SG	N;NOM;FEM;SG
pendaratan	nosēšanās	pendaratan	nosēšanās	N;SG	N;NOM;FEM;SG
pendaratan	piezemēšanās	pendaratan	piezemēšanās	N;SG	N;NOM;FEM;SG
pendaratan	nolaišanās	pendaratan	nolaišanās	N;SG	N;NOM;FEM;SG
komplek	komplekss	komplek	komplekss	N;SG	N;NOM;MASC;SG
komplek	kompleksā	komplek	komplekss	N;SG	N;ESS;MASC;SG
topeng	maska	topeng	maska	N;SG	N;NOM;FEM;SG
kekristenan	kristietība	kekristenan	kristietība	N;SG	N;NOM;FEM;SG
pacar	draudzene	pacar	draudzene	N;SG	N;NOM;FEM;SG
pacar	puisis	pacar	puisis	N;SG	N;NOM;MASC;SG
kanon	canon	kanon	canon	N	N
konsumsi	patēriņš	konsumsi	patēriņš	N;SG	N;NOM;MASC;SG
silsilah	ģenealoģijas	silsilah	ģenealoģija	N	N;NOM;FEM;PL
diperbolehkan	atļauta	diperbolehkan	atļaut	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
diperbolehkan	atļauts	diperbolehkan	atļauts	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
netral	objektīvs	netral	objektīvs	ADJ;SG	ADJ;NOM;MASC;SG
netral	objektīva	netral	objektīva	ADJ;SG	ADJ;NOM;FEM;SG
netral	neitrāls	netral	neitrāls	ADJ;SG	ADJ;NOM;MASC;SG
netral	neitrāla	netral	neitrālīt	ADJ;SG	ADJ;NOM;FEM;SG
kediaman	rezidence	kediaman	rezidence	N;SG	N;NOM;FEM;SG
kediaman	uzturēšanās	kediaman	uzturēšanās	N;SG	N;NOM;FEM;SG
kediaman	dzīvesvieta	kediaman	dzīvesvieta	N;SG	N;NOM;FEM;SG
kediaman	dzīvesvietu	kediaman	dzīvesviete	N;SG	N;ACC;FEM;SG
perempat	ceturtdaļas	perempat	ceturtdaļa	N	N;NOM;FEM;PL
optik	optika	optik	optika	N;SG	N;NOM;FEM;SG
keindahan	skaistule	keindahan	skaistule	N;SG	N;NOM;FEM;SG
keindahan	skaistums	keindahan	skaistums	N;SG	N;NOM;MASC;SG
seksi	iedaļa	seksi	iedaļa	N;SG	N;NOM;FEM;SG
seksi	sadaļa	seksi	sadaļa	N;SG	N;NOM;FEM;SG
seksi	sekcija	seksi	sekcija	N;SG	N;NOM;FEM;SG
dipublikasikan	publicēts	dipublikasikan	publicēt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dipublikasikan	publicēta	dipublikasikan	publicēt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
editing	rediģēšanas	editing	rediģēšana	N	N;NOM;FEM;SG
euro	eiro	euro	eiro	N	N
euro	eiro	euro	eiro	N	N
etika	ētika	etika	ētikt	N;SG	N;NOM;FEM;SG
etika	ētika	etika	ētikt	N;SG	N;NOM;FEM;SG
ketat	stingrā	ketat	stingrs	ADJ;SG	ADJ;NOM;FEM;SG
ketat	stingra	ketat	stingra	ADJ;SG	ADJ;NOM;FEM;SG
ketat	stingrs	ketat	stingrs	ADJ;SG	ADJ;NOM;MASC;SG
jendral	ģenerāļi	jendral	ģenerāļi	N	N;NOM;MASC;PL
menembak	šaut	mentembak	šaut	V;SG;ACT	V;POS;NFIN
menembak	nošaut	mentembak	nošaut	V;SG;ACT	V;POS;NFIN
menembak	šauj	mentembak	šis	V;SG;ACT	V;FH;IMP;SG;2;POS;PRS;FIN;ACT
truk	auto	truk	auto	N;SG	N
truk	mašīna	truk	mašīna	N;SG	N;NOM;FEM;SG
berapi	vulkāna	berrapi	vulkāns	N;SG;ACT	N;NOM;MASC;SG
alkohol	alkoholu	alkohol	alkohols	N;SG	N;ACC;MASC;SG
alkohol	alkohols	alkohol	alkohols	N;SG	N;NOM;MASC;SG
alkohol	spirts	alkohol	spirts	N;SG	N;NOM;MASC;SG
sempit	šaura	sempit	šaura	ADJ;SG	ADJ;NOM;FEM;SG
sempit	šaurs	sempit	šaurs	ADJ;SG	ADJ;NOM;MASC;SG
misionaris	misionāri	misionaris	misionārs	N	N;NOM;MASC;PL
misionaris	misionāru	misionaris	misionārs	N	N;ACC;MASC;SG
kerugian	zudums	kerugian	zudums	N;SG	N;NOM;MASC;SG
kerugian	zaudējums	kerugian	zaudējums	N;SG	N;NOM;MASC;SG
seputar	ap	seputar	ap		
panen	raža	panen	raža	N;SG	N;NOM;FEM;SG
panen	ieguve	panen	ieguve	N;SG	N;NOM;FEM;SG
panen	novākšanas	panen	novākšana	N;SG	N;NOM;FEM;SG
publikasi	publicēšanu	publikasi	publicēšana	N	N;ACC;FEM;SG
publikasi	publicēšana	publikasi	publicēšana	N	N;NOM;FEM;SG
publikasi	izdošana	publikasi	izdošana	N	N;NOM;FEM;SG
publikasi	publikācija	publikasi	publikācija	N	N;NOM;FEM;SG
publikasi	reklāma	publikasi	reklāma	N	N;NOM;FEM;SG
publikasi	publicitāte	publikasi	publicitāte	N	N;NOM;FEM;SG
publikasi	publicēšana	publikasi	publicēšana	N	N;NOM;FEM;SG
publikasi	publikācija	publikasi	publikācija	N	N;NOM;FEM;SG
publikasi	publicēšanas	publikasi	publicēšana	N	N;NOM;FEM;PL
publikasi	publikācijas	publikasi	publikācija	N	N;NOM;FEM;PL
seminar	seminārus	seminar	seminārs	N	N;ACC;MASC;PL
seminar	semināri	seminar	seminārs	N	N;NOM;MASC;PL
seminar	seminārs	seminar	seminārs	N	N;NOM;MASC;SG
kerajinan	kuģis	kerajinan	kuģis	N;SG	N;NOM;MASC;SG
tembakan	šāviens	tembakan	šāviens	N;SG	N;NOM;MASC;SG
tembakan	apšaudi	tembakan	apšaude	N;SG	N;ACC;FEM;SG
rombongan	trupā	rombongan	trupa	N;SG	N;ESS;MASC;SG
mingguan	nedēļā	mingguan	nedēļa	N;SG	N;ESS;FEM;SG
plastik	plastmasa	plastik	plastmasa	N	N;NOM;FEM;PL
plastik	plastmasas	plastik	plastmasa	N	N;NOM;FEM;PL
plastik	plastmasa	plastik	plastmasa	N	N;NOM;FEM;PL
plastik	plastmasas	plastik	plastmasa	N	N;NOM;FEM;PL
dilindungi	aizsargāta	dilindungi	aizsargāt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
dilindungi	aizsargāts	dilindungi	aizsargāt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
kontemporer	mūsdienu	kontemporer	mūsdienas	N	N;GEN;FEM
mitos	mītus	mitos	mīts	N	N;ACC;MASC;PL
mitos	mītu	mitos	mīts	N	N;ACC;MASC;SG
mitos	mīts	mitos	mīts	N	N;NOM;MASC;SG
penyelenggara	uzņēmēja	penselenggara	uzņēmējs	N;SG	N;GEN;MASC;SG
penyelenggara	dators	penselenggara	dators	N;SG	N;NOM;MASC;SG
penyelenggara	organizators	penselenggara	organizators	N;SG	N;NOM;MASC;SG
