dan	y	dan	y	CONJ	CONJ
terowongan	tunel	terowongan	tunel	N;SG	N;MASC;SG
subur	fértil	subur	fértil	ADJ;SG	ADJ;SG
subur	exuberante	subur	exuberante	ADJ;SG	ADJ;SG
konsonan	consonante	konsonan	consonante	N	N;FEM;SG
waktunya	hora	waktu	hora	N;SG	N;FEM;SG
waktunya	tiempo	waktu	tiempo	N;SG	N;MASC;SG
waktunya	time	waktu	time	N;SG	N
kehutanan	silvicultura	kehutanan	silvicultura	N;SG	N;FEM;SG
leher	cuello	leher	cuello	N;SG	N;MASC;SG
leher	cuello	leher	cuello	N;SG	N;MASC;SG
kedaulatan	soberanía	kedaulatan	soberanía	N;SG	N;FEM;SG
kedaulatan	soberano	kedaulatan	soberano	N;SG	N;MASC;SG
konservatif	conservadora	konservatif	conservador	ADJ;SG	ADJ;FEM;SG
konservatif	conservador	konservatif	conservador	ADJ;SG	ADJ;MASC;SG
terasa	siente	terrasa	sentir	V;SG;PASS	V;IND;SG;3;PRS;FIN
ekspresi	expresión	ekspresi	expresión	N;SG	N;FEM;SG
sejahtera	próspera	sejahtera	próspera	ADJ;SG	ADJ;FEM;SG
sejahtera	próspero	sejahtera	próspero	ADJ;SG	ADJ;MASC;SG
rumit	complicado	rumit	complicado	ADJ;SG	ADJ;MASC;SG;V.PTCP
rumit	difícil	rumit	difícil	ADJ;SG	ADJ;SG
rumit	compleja	rumit	complejo	ADJ;SG	ADJ;FEM;SG
rumit	complejo	rumit	complejo	ADJ;SG	ADJ;MASC;SG
rumit	complicado	rumit	complicado	ADJ;SG	ADJ;MASC;SG;V.PTCP
rumit	complicada	rumit	complicado	ADJ;SG	ADJ;FEM;SG;V.PTCP
penerapan	implementación	penterapan	implementación	N;SG	N;FEM;SG
penerapan	aplicación	penterapan	aplicación	N;SG	N;FEM;SG
praktis	práctico	praktis	práctico	ADJ;SG	ADJ;MASC;SG
praktis	practico	praktis	practico	ADJ;SG	ADJ;MASC;SG
mal	mall	mal	mall	N	N;MASC;SG
mal	lma	mal	lma	N	N;FEM;SG
tawar	ganga	tawar	gangar	N;SG	N;FEM;SG
tawar	trato	tawar	trato	N;SG	N;MASC;SG
pertukaran	canje	pertukaran	canje	N;SG	N;MASC;SG
pertukaran	cambio	pertukaran	cambio	N;SG	N;MASC;SG
pertukaran	intercambio	pertukaran	intercambio	N;SG	N;MASC;SG
benjamin	benjamines	benjamin	benjamin	N	N;MASC;PL
pemakaian	uso	penpakaian	uso	N;SG	N;MASC;SG
pemakaian	utilización	penpakaian	utilización	N;SG	N;FEM;SG
penangkapan	detención	pentangkapan	detención	N;SG	N;FEM;SG
penangkapan	arresto	pentangkapan	arresto	N;SG	N;MASC;SG
penangkapan	captura	pentangkapan	captura	N;SG	N;FEM;SG
poster	poster	poster	poster	N;SG	N;MASC;SG
poster	afiche	poster	afiche	N;SG	N;MASC;SG
poster	cartel	poster	cartel	N;SG	N;MASC;SG
poster	póster	poster	póster	N;SG	N;MASC;SG
terdengar	sonando	terdengar	sonar	V;SG;PASS	V;V.MSDR
intelektual	intelectual	intelektual	intelectual	ADJ;SG	ADJ;SG
sekretariat	secretaría	sekretariat	secretaría	N;SG	N;FEM;SG
sekretariat	secretaría	sekretariat	secretaría	N;SG	N;FEM;SG
abjad	alfabeto	abjad	alfabeto	N;SG	N;MASC;SG
unggul	superior	unggul	superior	ADJ;SG	ADJ;SG
oposisi	oposición	oposisi	oposición	N;SG	N;FEM;SG
norma	norma	norma	norma	N;SG	N;FEM;SG
norma	norma	norma	norma	N;SG	N;FEM;SG
seks	sex	seks	sex	N;SG	N
seks	sexo	seks	sexo	N;SG	N;MASC;SG
pentingnya	importancia	penting	importancia	N;SG	N;FEM;SG
pipa	tubo	pipa	tubo	N;SG	N;MASC;SG
pipa	tubería	pipa	tuber	N;SG	N;FEM;SG
pipa	pipa	pipa	pipa	N;SG	N;FEM;SG
pipa	plomería	pipa	plomería	N;SG	N;FEM;SG
pipa	fontanería	pipa	fontanería	N;SG	N;FEM;SG
gravitasi	gravitación	gravitasi	gravitación	N	N;FEM;SG
gravitasi	gravedad	gravitasi	gravedad	N	N;FEM;SG
rumus	formula	rumus	formula	N;SG	N;FEM;SG
rumus	fórmula	rumus	fórmula	N;SG	N;FEM;SG
akrab	familiar	akrab	familiar	ADJ;SG	ADJ;SG
akrab	familiarizado	akrab	familiarizado	ADJ;SG	ADJ;MASC;SG;V.PTCP
uruguay	uruguayo	uruguay	uruguayo	N	N;MASC;SG
feat	hazaña	feat	hazaña	N	N;FEM;SG
feat	proeza	feat	proeza	N	N;FEM;SG
kepribadian	personalidad	kepribadian	personalidad	N;SG	N;FEM;SG
kepribadian	personalidad	kepribadian	personalidad	N;SG	N;FEM;SG
aspal	pavimento	aspal	pavimento	N;SG	N;MASC;SG
aspal	asfalto	aspal	asfalto	N;SG	N;MASC;SG
asalnya	procedencia	asal	procedencia	N;SG	N;FEM;SG
grafis	gráficos	grafis	gráfico	N	N;MASC;PL
grafis	gráficos	grafis	gráfico	N	N;MASC;PL
bahagia	feliz	bahagia	feliz	ADJ;SG	ADJ;SG
bahagia	contenta	bahagia	contentar	ADJ;SG	ADJ;FEM;SG
bahagia	contento	bahagia	contento	ADJ;SG	ADJ;MASC;SG
pemeliharaan	manutención	penpeliharaan	manutención	N;SG	N;FEM;SG
pemeliharaan	mantenimiento	penpeliharaan	mantenimiento	N;SG	N;MASC;SG
afganistan	afganistán	afganistan	afganistán	N;SG	N;MASC;SG
afganistan	afganistán	afganistan	afganistán	N;SG	N;MASC;SG
afganistan	afgano	afganistan	afgano	N;SG	N;MASC;SG
afganistan	afgano	afganistan	afgano	N;SG	N;MASC;SG
misterius	misterioso	misterius	misterioso	ADJ;SG	ADJ;MASC;SG
misterius	misteriosa	misterius	misterioso	ADJ;SG	ADJ;FEM;SG
pembuangan	eliminación	penbuangan	eliminación	N;SG	N;FEM;SG
pembuangan	destierro	penbuangan	destierro	N;SG	N;MASC;SG
pintar	listo	pintar	listo	ADJ;SG	ADJ;MASC;SG
pintar	astuto	pintar	astuto	ADJ;SG	ADJ;MASC;SG
pintar	inteligente	pintar	inteligente	ADJ;SG	ADJ;SG
pintar	listo	pintar	listo	ADJ;SG	ADJ;MASC;SG
pintar	inteligente	pintar	inteligente	ADJ;SG	ADJ;SG
artileri	artillería	artileri	artillería	N;SG	N;FEM;SG
lempeng	placa	lempeng	placa	N	N;FEM;SG
lempeng	placas	lempeng	placa	N	N;FEM;PL
lempeng	plato	lempeng	plato	N	N;MASC;SG
mengawasi	supervisó	menawasi	supervisar	V;SG;ACT	V;IND;SG;3;PST;FIN
persaingan	rivalidad	persaingan	rivalidad	N;SG	N;FEM;SG
persaingan	concurso	persaingan	concurso	N;SG	N;MASC;SG
persaingan	competición	persaingan	competición	N;SG	N;FEM;SG
persaingan	competencia	persaingan	competencia	N;SG	N;FEM;SG
menekan	reprimir	mentekan	reprimir	V;SG;ACT	V;NFIN
menekan	suprimir	mentekan	suprimir	V;SG;ACT	V;NFIN
menekan	pulsando	mentekan	pulsar	V;SG;ACT	V;V.MSDR
menekan	presionando	mentekan	presionar	V;SG;ACT	V;V.MSDR
mengangkut	transportando	menangkut	transportar	V;SG;ACT	V;V.MSDR
tawaran	puja	tawaran	puja	N;SG	N;FEM;SG
tawaran	bid	tawaran	bid	N;SG	N;MASC;SG
tawaran	ofrecimiento	tawaran	ofrecimiento	N;SG	N;MASC;SG
tawaran	oferta	tawaran	oferta	N;SG	N;FEM;SG
brothers	hermanos	brothers	hermano	N	N;MASC;PL
brothers	brothers	brothers	brothers	N	N;MASC;PL
mencuri	robó	mencuri	robar	V;SG;ACT	V;IND;SG;3;PST;FIN
mencuri	robé	mencuri	robé	V;SG;ACT	V;IND;SG;1;PST;FIN
mencuri	robar	mencuri	robar	V;SG;ACT	V;NFIN
mencuri	robe	mencuri	robar	V;SG;ACT	V;IMP;SG;3;FIN
mencuri	roba	mencuri	robar	V;SG;ACT	V;IND;SG;3;PRS;FIN
mencuri	robar	mencuri	robar	V;SG;ACT	V;NFIN
mencuri	robando	mencuri	robar	V;SG;ACT	V;V.MSDR
membran	membrana	membran	membrana	N;SG	N;FEM;SG
membran	membrana	membran	membrana	N;SG	N;FEM;SG
mewah	lujo	mewah	lujo	N;SG	N;MASC;SG
perkara	things	perkara	thing	N;SG	N
kekasih	amante	kekasih	amante	N;SG	N;SG
kekasih	lover	kekasih	lover	N;SG	N
berkomunikasi	comunicarse	berkomunikasi	comunicarse	V;SG;ACT	V;SBJV;SG;3;IPFV;FIN
berkomunikasi	comunicar	berkomunikasi	comunicar	V;SG;ACT	V;NFIN
berkomunikasi	comunicarse	berkomunikasi	comunicarse	V;SG;ACT	V;SBJV;SG;3;IPFV;FIN
berkomunikasi	comunicando	berkomunikasi	comunicar	V;SG;ACT	V;V.MSDR
berkomunikasi	comunicar	berkomunikasi	comunicar	V;SG;ACT	V;NFIN
intelijen	inteligencia	intelijen	inteligencia	N;SG	N;FEM;SG
diinginkan	quería	diinginkan	querer	V;SG;PASS	V;IND;SG;3;IPFV;FIN
penghuni	ocupante	penhuni	ocupante	N;SG	N;SG
membatasi	limitando	menbatasi	limitar	V;SG;ACT	V;V.MSDR
membatasi	limitar	menbatasi	limitar	V;SG;ACT	V;NFIN
membatasi	restringir	menbatasi	restringir	V;SG;ACT	V;NFIN
membatasi	limite	menbatasi	limitar	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
membatasi	limitar	menbatasi	limitar	V;SG;ACT	V;NFIN
bernyanyi	cantando	bernyanyi	cantar	V;SG;ACT	V;V.MSDR
bernyanyi	cantar	bernyanyi	cantar	V;SG;ACT	V;NFIN
bernyanyi	canta	bernyanyi	cantar	V;SG;ACT	V;IND;SG;3;PRS;FIN
pembunuh	asesino	penbunuh	asesino	N;SG	N;MASC;SG
pembunuh	homicida	penbunuh	homicida	N;SG	N;SG
pembunuh	asesina	penbunuh	asesina	N;SG	N;FEM;SG
pembunuh	killer	penbunuh	killer	N;SG	N;SG
pembunuh	asesino	penbunuh	asesino	N;SG	N;MASC;SG
pembunuh	asesina	penbunuh	asesina	N;SG	N;FEM;SG
pembunuh	matador	penbunuh	matador	N;SG	N;MASC;SG
pembunuh	asesino	penbunuh	asesino	N;SG	N;MASC;SG
pembunuh	asesina	penbunuh	asesina	N;SG	N;FEM;SG
pakai	usar	pakai	usar	V;SG;ACT	V;NFIN
pakai	utilizar	pakai	utilizar	V;SG;ACT	V;NFIN
basah	húmedo	basah	húmedo	ADJ;SG	ADJ;MASC;SG
basah	mojado	basah	mojado	ADJ;SG	ADJ;MASC;SG;V.PTCP
basah	mojada	basah	mojado	ADJ;SG	ADJ;FEM;SG;V.PTCP
basah	húmeda	basah	húmedo	ADJ;SG	ADJ;FEM;SG
tegangan	voltaje	tegangan	voltaje	N;SG	N;MASC;SG
tegangan	tensión	tegangan	tensión	N;SG	N;FEM;SG
resimen	regimiento	resimen	regimiento	N	N;MASC;SG
resimen	regimientos	resimen	regimiento	N	N;MASC;PL
resimen	regimiento	resimen	regimiento	N	N;MASC;SG
mengusir	repeler	menusir	repeler	V;SG;ACT	V;NFIN
mengusir	desterrar	menusir	desterrar	V;SG;ACT	V;NFIN
pupuk	fertilizantes	pupuk	fertilizante	N	N;PL
pupuk	abono	pupuk	abono	N	N;MASC;SG
pupuk	abonos	pupuk	abono	N	N;MASC;PL
pupuk	fertilizante	pupuk	fertilizante	N	N;SG
pupuk	estiércol	pupuk	estiércol	N	N;MASC;SG
pupuk	abono	pupuk	abono	N	N;MASC;SG
pupuk	abono	pupuk	abono	N	N;MASC;SG
pupuk	fertilizante	pupuk	fertilizante	N	N;SG
pupuk	abonos	pupuk	abono	N	N;MASC;PL
pupuk	fertilizantes	pupuk	fertilizante	N	N;PL
chapter	capitulo	chapter	capitular	N	N;MASC;SG
chapter	capítulo	chapter	capítulo	N	N;MASC;SG
penciptaan	creación	penciptaan	creación	N;SG	N;FEM;SG
duri	espina	duri	espina	N;SG	N;FEM;SG
duri	thorn	duri	thorn	N;SG	N;SG
permata	jewel	permata	jewel	N;SG	N;SG
permata	joya	permata	joya	N;SG	N;FEM;SG
penyelidikan	investigación	penselidikan	investigación	N;SG	N;FEM;SG
penyelidikan	investigacion	penselidikan	investigacion	N;SG	N;FEM;SG
penyelidikan	investigación	penselidikan	investigación	N;SG	N;FEM;SG
transisi	transición	transisi	transición	N;SG	N;FEM;SG
gram	gramo	gram	gramo	N;SG	N;MASC;SG
gram	gram	gram	gram	N;SG	N;SG
sutra	sutra	sutra	sutro	N	N;MASC;SG
sutra	seda	sutra	seda	N	N;FEM;SG
sutra	sedas	sutra	seda	N	N;FEM;PL
pidana	delito	pidana	delito	N	N;MASC;SG
pidana	criminales	pidana	criminal	N	N;PL
pidana	delincuente	pidana	delincuente	N	N;SG
pidana	delito	pidana	delito	N	N;MASC;SG
pidana	delincuencia	pidana	delincuencia	N	N;FEM;SG
pidana	crimen	pidana	crimen	N	N;MASC;SG
pidana	criminalidad	pidana	criminalidad	N	N;FEM;SG
penjual	vendedor	penjual	vendedor	N;SG	N;MASC;SG
penjual	vendedor	penjual	vendedor	N;SG	N;MASC;SG
letusan	erupción	letusan	erupción	N;SG	N;FEM;SG
bendungan	dam	bendungan	dam	N;SG	N;MASC
bendungan	presa	bendungan	presa	N;SG	N;FEM;SG
bendungan	embalse	bendungan	embalse	N;SG	N;MASC;SG
bendungan	represa	bendungan	represar	N;SG	N;FEM;SG
bendungan	dique	bendungan	dique	N;SG	N;MASC;SG
berputar	rotar	berputar	rotar	V;SG;ACT	V;NFIN
berputar	girando	berputar	girar	V;SG;ACT	V;V.MSDR
berputar	girar	berputar	girar	V;SG;ACT	V;NFIN
menguntungkan	rentable	menguntungkan	rentable	ADJ;SG	ADJ;SG
menguntungkan	beneficioso	menguntungkan	beneficioso	ADJ;SG	ADJ;MASC;SG
menguntungkan	beneficiosa	menguntungkan	beneficioso	ADJ;SG	ADJ;FEM;SG
menguntungkan	favorable	menguntungkan	favorable	ADJ;SG	ADJ;SG
tembaga	cobre	tembaga	cobre	N;SG	N;MASC;SG
pengeboman	atentados	pengeboman	atentado	N	N;MASC;PL
pengeboman	bombardeos	pengeboman	bombardeo	N	N;MASC;PL
pengeboman	bombardeos	pengeboman	bombardeo	N	N;MASC;PL
pengeboman	bombardeo	pengeboman	bombardeo	N	N;MASC;SG
pengeboman	bombardeo	pengeboman	bombardeo	N	N;MASC;SG
pengeboman	bombardeos	pengeboman	bombardeo	N	N;MASC;PL
pengeboman	atentado	pengeboman	atentado	N	N;MASC;SG
mengadopsi	adoptando	menadopsi	adoptar	V;SG;ACT	V;V.MSDR
mengadopsi	adoptar	menadopsi	adoptar	V;SG;ACT	V;NFIN
mengadopsi	adopta	menadopsi	adoptar	V;SG;ACT	V;IND;SG;3;PRS;FIN
mengadopsi	adopta	menadopsi	adoptar	V;SG;ACT	V;IND;SG;3;PRS;FIN
kastil	castillos	kastil	castillo	N	N;MASC;PL
kastil	castillo	kastil	castillo	N	N;MASC;SG
sinema	cine	sinema	cine	N;SG	N;MASC;SG
sinema	cinema	sinema	cinema	N;SG	N;MASC;SG
lintasan	trayectoria	lintasan	trayectoria	N;SG	N;FEM;SG
gulungan	rolls	gulungan	rolls	N;SG	N;MASC
gulungan	pergamino	gulungan	pergamino	N;SG	N;MASC;SG
disukai	gustaba	disukai	gustar	V;SG;PASS	V;IND;SG;3;IPFV;FIN
disukai	prefería	disukai	preferir	V;SG;PASS	V;IND;SG;3;IPFV;FIN
pelayaran	travesía	penlayaran	travesía	N;SG	N;FEM;SG
pelayaran	viaje	penlayaran	viaje	N;SG	N;MASC;SG
pelayaran	navegación	penlayaran	navegación	N;SG	N;FEM;SG
pelayaran	velero	penlayaran	velero	N;SG	N;MASC;SG
pelayaran	vela	penlayaran	vela	N;SG	N;FEM;SG
pelayaran	crucero	penlayaran	crucero	N;SG	N;MASC;SG
multimedia	multimedia	multimedia	multimedia	N;SG	N;FEM;SG
fashion	moda	fashion	moda	N	N;FEM;SG
fashion	fashion	fashion	fashion	N	N
fashion	modas	fashion	moda	N	N;FEM;PL
matang	madura	matang	maduro	ADJ;SG	ADJ;FEM;SG
matang	maduro	matang	maduro	ADJ;SG	ADJ;MASC;SG
matang	madura	matang	maduro	ADJ;SG	ADJ;FEM;SG
matang	maduro	matang	maduro	ADJ;SG	ADJ;MASC;SG
permulaan	comienzo	permulaan	comienzo	N;SG	N;MASC;SG
mencintai	amando	mencintai	amar	V;SG;ACT	V;V.MSDR
panah	flecha	panah	flecha	N;SG	N;FEM;SG
panah	arrow	panah	arrow	N;SG	N
ditunjukkan	indicó	ditunjukkan	indicar	V;SG;PASS	V;IND;SG;3;PST;FIN
menyajikan	presenta	mensajikan	presentar	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyajikan	presentando	mensajikan	presentar	V;SG;ACT	V;V.MSDR
arsenal	arsenal	arsenal	arsenal	N	N;MASC;SG
menghitung	conde	menhitung	conde	N;SG;ACT	N;MASC;SG
menghitung	recuento	menhitung	recuento	N;SG;ACT	N;MASC;SG
perolehan	adquisición	perolehan	adquisición	N;SG	N;FEM;SG
perolehan	captación	perolehan	captación	N;SG	N;FEM;SG
kawah	cráter	kawah	cráter	N;SG	N;MASC;SG
keterampilan	habilidad	keterampilan	habilidad	N;SG	N;FEM;SG
keterampilan	destreza	keterampilan	destreza	N;SG	N;FEM;SG
patah	rota	patah	rota	ADJ;SG	ADJ;FEM;SG;V.PTCP
patah	roto	patah	roto	ADJ;SG	ADJ;MASC;SG;V.PTCP
patah	quebrado	patah	quebrado	ADJ;SG	ADJ;MASC;SG;V.PTCP
beredar	circula	beredar	circula	V;SG;ACT	V;IND;SG;3;PRS;FIN
beredar	circule	beredar	circule	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
ksatria	caballero	ksatria	caballero	N;SG	N;MASC;SG
ksatria	knight	ksatria	knight	N;SG	N;SG
ksatria	knights	ksatria	knights	N;SG	N;MASC
koordinasi	coordinación	koordinasi	coordinación	N;SG	N;FEM;SG
koordinasi	coordinación	koordinasi	coordinación	N;SG	N;FEM;SG
dimuat	cargar	dimuat	cargar	V;SG;PASS	V;NFIN
dimuat	cargando	dimuat	cargar	V;SG;PASS	V;V.MSDR
penamaan	denominación	pennamaan	denominación	N;SG	N;FEM;SG
nyaman	conveniente	nyaman	conveniente	ADJ;SG	ADJ;SG
nyaman	acogedor	nyaman	acogedor	ADJ;SG	ADJ;MASC;SG
nyaman	acogedora	nyaman	acogedor	ADJ;SG	ADJ;FEM;SG
nyaman	cómodo	nyaman	cómodo	ADJ;SG	ADJ;MASC;SG
nyaman	cómodo	nyaman	cómodo	ADJ;SG	ADJ;MASC;SG
nyaman	confortable	nyaman	confortable	ADJ;SG	ADJ;SG
nyaman	cómoda	nyaman	cómodo	ADJ;SG	ADJ;FEM;SG
ramah	amigable	ramah	amigable	ADJ;SG	ADJ;SG
ramah	amistoso	ramah	amistoso	ADJ;SG	ADJ;MASC;SG
ramah	amistosa	ramah	amistoso	ADJ;SG	ADJ;FEM;SG
tama	tama	tama	tama	N;SG	N;SG
efisien	eficiente	efisien	eficiente	ADJ;SG	ADJ;SG
efisien	eficaz	efisien	eficaz	ADJ;SG	ADJ;SG
ala	ala	ala	ala		
pagar	valla	pagar	valla	N;SG	N;FEM;SG
memadai	adecuada	memadai	adecuado	ADJ;SG	ADJ;FEM;SG;V.PTCP
memadai	adecuado	memadai	adecuado	ADJ;SG	ADJ;MASC;SG;V.PTCP
menembus	penetrar	mentembus	penetrar	V;SG;ACT	V;NFIN
menembus	penetrando	mentembus	penetrar	V;SG;ACT	V;V.MSDR
menembus	penetrar	mentembus	penetrar	V;SG;ACT	V;NFIN
koordinator	coordinador	koordinator	coordinador	N;SG	N;MASC;SG
koordinator	coordinadora	koordinator	coordinadora	N;SG	N;FEM;SG
pemisahan	separación	penpisahan	separación	N;SG	N;FEM;SG
renault	renault	renault	renault	N	N;MASC;SG
perluasan	ampliación	perluasan	ampliación	N;SG	N;FEM;SG
perluasan	expansión	perluasan	expansión	N;SG	N;FEM;SG
memotong	cortar	menpotong	cortar	V;SG;ACT	V;NFIN
memotong	recortar	menpotong	recortar	V;SG;ACT	V;NFIN
meyakinkan	convencer	menyakinkan	convencer	V;SG;ACT	V;NFIN
meyakinkan	convencer	menyakinkan	convencer	V;SG;ACT	V;NFIN
meyakinkan	convence	menyakinkan	convencer	V;SG;ACT	V;IND;SG;3;PRS;FIN
lingkup	esfera	lingkup	esfera	N;SG	N;FEM;SG
lingkup	alcance	lingkup	alcance	N;SG	N;MASC;SG
lingkup	ámbito	lingkup	ámbito	N;SG	N;MASC;SG
mayat	cadaver	mayat	cadaver	N;SG	N;MASC;SG
mayat	cadáver	mayat	cadáver	N;SG	N;MASC;SG
mayat	cadaver	mayat	cadaver	N;SG	N;MASC;SG
mayat	cadáver	mayat	cadáver	N;SG	N;MASC;SG
kecantikan	belleza	kecantikan	belleza	N;SG	N;FEM;SG
kecantikan	hermosura	kecantikan	hermosura	N;SG	N;FEM;SG
pusaka	reliquia	pusaka	reliquia	N;SG	N;FEM;SG
bangkit	subiendo	bangkit	subir	V;SG;ACT	V;V.MSDR
dimenangkan	ganó	dimenangkan	ganar	V;SG;PASS	V;IND;SG;3;PST;FIN
dimenangkan	gané	dimenangkan	ganar	V;SG;PASS	V;IND;SG;1;PST;FIN
dimenangkan	gano	dimenangkan	ganar	V;SG;PASS	V;IND;SG;1;PRS;FIN
pengembang	promotor	penkembang	promotor	N;SG	N;MASC;SG
pengembang	desarrollador	penkembang	desarrollador	N;SG	N;MASC;SG
amal	amal	amal	amal	N;SG	N;SG
amal	beneficencia	amal	beneficencia	N;SG	N;FEM;SG
amal	caridad	amal	caridad	N;SG	N;FEM;SG
amal	beneficencia	amal	beneficencia	N;SG	N;FEM;SG
amal	caridad	amal	caridad	N;SG	N;FEM;SG
amal	beneficencia	amal	beneficencia	N;SG	N;FEM;SG
amal	caridad	amal	caridad	N;SG	N;FEM;SG
modifikasi	modificación	modifikasi	modificación	N;SG	N;FEM;SG
inovasi	innovación	inovasi	innovación	N;SG	N;FEM;SG
otomotif	auto	otomotif	auto	N;SG	N;MASC;SG
otomotif	automoción	otomotif	automoción	N;SG	N;FEM;SG
otomotif	automotriz	otomotif	automotriz	N;SG	N;MASC;SG
otomotif	automóvil	otomotif	automóvil	N;SG	N;MASC;SG
sumbangan	donativo	sumbangan	donativo	N;SG	N;MASC;SG
sumbangan	donación	sumbangan	donación	N;SG	N;FEM;SG
perlengkapan	equipamiento	perlengkapan	equipamiento	N;SG	N;MASC;SG
perlengkapan	equipo	perlengkapan	equipo	N;SG	N;MASC;SG
perlengkapan	abastecimiento	perlengkapan	abastecimiento	N;SG	N;MASC;SG
perlengkapan	aprovisionamiento	perlengkapan	aprovisionamiento	N;SG	N;MASC;SG
spesifikasi	especificaciones	spesifikasi	especificación	N	N;FEM;PL
spesifikasi	pliego	spesifikasi	pliego	N	N;MASC;SG
spesifikasi	especificaciones	spesifikasi	especificación	N	N;FEM;PL
spesifikasi	pliego	spesifikasi	pliego	N	N;MASC;SG
spesifikasi	especificación	spesifikasi	especificación	N	N;FEM;SG
spesifikasi	especificaciones	spesifikasi	especificación	N	N;FEM;PL
keunggulan	excelencia	keunggulan	excelencia	N;SG	N;FEM;SG
keunggulan	provecho	keunggulan	provecho	N;SG	N;MASC;SG
keunggulan	ventaja	keunggulan	ventaja	N;SG	N;FEM;SG
keunggulan	superioridad	keunggulan	superioridad	N;SG	N;FEM;SG
penghubung	conector	penhubung	conector	N;SG	N;MASC;SG
bernilai	valorar	bernilai	valorar	V;SG;ACT	V;NFIN
penyelesaian	terminación	penselesaian	terminación	N;SG	N;FEM;SG
penyelesaian	finalización	penselesaian	finalización	N;SG	N;FEM;SG
penyelesaian	conclusión	penselesaian	conclusión	N;SG	N;FEM;SG
penyelesaian	asentamiento	penselesaian	asentamiento	N;SG	N;MASC;SG
penyelesaian	liquidación	penselesaian	liquidación	N;SG	N;FEM;SG
minoritas	minoría	minoritas	minoría	N;SG	N;FEM;SG
varietas	variedad	varietas	variedad	N;SG	N;FEM;SG
gundam	gundam	gundam	gundam	N	N;SG
pengepungan	asedio	penkepungan	asedio	N;SG	N;MASC;SG
pengepungan	sitio	penkepungan	sitio	N;SG	N;MASC;SG
gila	loco	gila	loco	ADJ;SG	ADJ;MASC;SG
gila	demente	gila	demente	ADJ;SG	ADJ;SG
gila	loca	gila	loco	ADJ;SG	ADJ;FEM;SG
gila	loco	gila	loco	ADJ;SG	ADJ;MASC;SG
gila	loca	gila	loco	ADJ;SG	ADJ;FEM;SG
gila	loco	gila	loco	ADJ;SG	ADJ;MASC;SG
jambu	guayaba	jambu	guayar	N;SG	N;FEM;SG
jambu	jerusalén	jambu	jerusalén	N;SG	N;MASC;SG
jambu	syzygium	jambu	syzygium	N;SG	N
akal	sentido	akal	sentido	N;SG	N;MASC;SG
teritori	territorio	teritori	territorio	N;SG	N;MASC;SG
jangkauan	alcance	jangkauan	alcance	N;SG	N;MASC;SG
jangkauan	intervalo	jangkauan	intervalo	N;SG	N;MASC;SG
jangkauan	gama	jangkauan	gama	N;SG	N;FEM;SG
jangkauan	rango	jangkauan	rango	N;SG	N;MASC;SG
jangkauan	cordillera	jangkauan	cordillera	N;SG	N;FEM;SG
jangkauan	alcance	jangkauan	alcance	N;SG	N;MASC;SG
jangkauan	reach	jangkauan	reach	N;SG	N
ideologi	ideología	ideologi	ideología	N	N;FEM;SG
ideologi	ideologías	ideologi	ideología	N	N;FEM;PL
berkunjung	visitó	berkunjung	visitar	V;SG;ACT	V;IND;SG;3;PST;FIN
berkunjung	visitando	berkunjung	visitar	V;SG;ACT	V;V.MSDR
berkunjung	visitar	berkunjung	visitar	V;SG;ACT	V;NFIN
mamalia	mamífero	mamalia	mamífero	N;SG	N;MASC;SG
mamalia	mamífero	mamalia	mamífero	N;SG	N;MASC;SG
algoritma	algoritmo	algoritma	algoritmo	N;SG	N;MASC;SG
klien	clienta	klien	clienta	N;SG	N;FEM;SG
klien	cliente	klien	cliente	N;SG	N;SG
sponsor	patrocinio	sponsor	patrocinio	N;SG	N;MASC;SG
sponsor	auspicio	sponsor	auspicio	N;SG	N;MASC;SG
sponsor	patrocinio	sponsor	patrocinio	N;SG	N;MASC;SG
sponsor	patrocinador	sponsor	patrocinador	N;SG	N;MASC;SG
dihadiri	asistió	dihadiri	asistir	V;SG;PASS	V;IND;SG;3;PST;FIN
rangers	rangers	rangers	rangers	N	N;MASC;PL
rangers	guardabosques	rangers	guardabosque	N	N;MASC;PL
ketakutan	temor	ketakutan	temor	N;SG	N;MASC;SG
ketakutan	miedo	ketakutan	miedo	N;SG	N;MASC;SG
ketakutan	fear	ketakutan	fear	N;SG	N
ketakutan	temor	ketakutan	temor	N;SG	N;MASC;SG
ketakutan	susto	ketakutan	susto	N;SG	N;MASC;SG
ketakutan	espanto	ketakutan	espanto	N;SG	N;MASC;SG
penglihatan	visión	penlihatan	visión	N;SG	N;FEM;SG
penglihatan	vision	penlihatan	vision	N;SG	N;FEM;SG
penyerangan	ataque	penserangan	ataque	N;SG	N;MASC;SG
penyerangan	atentado	penserangan	atentado	N;SG	N;MASC;SG
penyerangan	agresión	penserangan	agresión	N;SG	N;FEM;SG
penyerangan	asalto	penserangan	asalto	N;SG	N;MASC;SG
input	aportación	input	aportación	N	N;FEM;SG
input	insumos	input	insumo	N	N;MASC;PL
input	entrada	input	entrada	N	N;FEM;SG
input	aporte	input	aporte	N	N;MASC;SG
input	insumos	input	insumo	N	N;MASC;PL
input	aportes	input	aporte	N	N;MASC;PL
