kategória	categoria	kategória	categoria	N;NOM;FEM;SG	N;FEM;SG
albrecht	albrecht	albrecht	albrecht	N;ANIM;NOM;MASC;SG	N;MASC;SG
súhlasím	concordar	súhlasiť	concordar	V;IPFV;IND;SG;1;POS;PRS;FIN	V;NFIN
súhlasím	concordo	súhlasiť	concordo	V;IPFV;IND;SG;1;POS;PRS;FIN	V;IND;SG;1;PRS;FIN
zúčastniť	comparecer	zúčastniť	comparecer	V;PFV;POS;NFIN	V;NFIN
zúčastniť	participe	zúčastniť	participe	V;PFV;POS;NFIN	V;SBJV;SG;3;PRS;FIN
zúčastniť	participa	zúčastniť	participar	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
zúčastniť	participem	zúčastniť	participar	V;PFV;POS;NFIN	V;SBJV;PL;3;PRS;FIN
zúčastniť	participar	zúčastniť	participar	V;PFV;POS;NFIN	V;NFIN
okraj	margem	okraj	margem	N;INAN;NOM;MASC;SG	N;FEM;SG
okraj	borda	okraj	borda	N;INAN;NOM;MASC;SG	N;FEM;SG
okraj	aresta	okraj	aresta	N;INAN;NOM;MASC;SG	N;FEM;SG
okraj	edge	okraj	edge	N;INAN;NOM;MASC;SG	N;MASC;SG
okná	janelas	okno	janela	N;NOM;NEUT;PL	N;FEM;PL
čiary	linhas	čiara	linha	N;NOM;FEM;PL	N;FEM;PL
expedícia	expedição	expedícia	expedição	N;NOM;FEM;SG	N;FEM;SG
komora	câmara	komora	câmara	N;NOM;FEM;SG	N;FEM;SG
chcem	quero	chcieť	querer	V;IPFV;IND;SG;1;POS;PRS;FIN	V;IND;SG;1;PRS;FIN
zvláštne	esquisito	zvláštny	esquisito	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
zvláštne	estranha	zvláštny	estranho	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
zvláštne	estranho	zvláštny	estranho	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
zvláštne	esquisita	zvláštny	esquisito	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
zvláštne	estranha	zvláštny	estranho	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
zvláštne	estranho	zvláštny	estranho	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
zvláštne	estranho	zvláštny	estranho	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
zvláštne	ímpar	zvláštny	ímpar	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
kozmického	cósmico	kozmický	cósmico	ADJ;GEN;NEUT;SG	ADJ;MASC;SG
technológia	tecnologia	technológia	tecnologia	N;NOM;FEM;SG	N;FEM;SG
chapelle	chapelle	chapelle	chapelle	N;NOM;FEM;SG	N;FEM;SG
platne	pratos	platňa	prato	N;NOM;FEM;PL	N;MASC;PL
platne	placas	platňa	placa	N;NOM;FEM;PL	N;FEM;PL
platne	chapas	platňa	chapa	N;NOM;FEM;PL	N;FEM;PL
platne	registos	platňa	registo	N;NOM;FEM;PL	N;MASC;PL
platne	registros	platňa	registro	N;NOM;FEM;PL	N;MASC;PL
platne	discos	platňa	disco	N;NOM;FEM;PL	N;MASC;PL
hlasy	votações	hlas	votação	N;INAN;NOM;MASC;PL	N;FEM;PL
hlasy	votos	hlas	voto	N;INAN;NOM;MASC;PL	N;MASC;PL
hlasy	vozes	hlas	voz	N;INAN;NOM;MASC;PL	N;FEM;PL
hlasy	voices	hlas	voice	N;INAN;NOM;MASC;PL	N;MASC;PL
javy	fenómenos	jav	fenómeno	N;INAN;NOM;MASC;PL	N;MASC;PL
javy	fenômenos	jav	fenômeno	N;INAN;NOM;MASC;PL	N;MASC;PL
vytvorí	cria	vytvoriť	criar	V;PFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
starosta	prefeito	starosta	prefeito	N;ANIM;NOM;MASC;SG	N;MASC;SG
starosta	mayor	starosta	mayor	N;ANIM;NOM;MASC;SG	N;MASC;SG
suchý	seco	suchý	seco	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
prináša	traz	prinášať	trazer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
príjem	ingestão	príjem	ingestão	N;INAN;NOM;MASC;SG	N;FEM;SG
príjem	receita	príjem	receita	N;INAN;NOM;MASC;SG	N;FEM;SG
príjem	recebimento	príjem	recebimento	N;INAN;NOM;MASC;SG	N;MASC;SG
príjem	recepção	príjem	recepção	N;INAN;NOM;MASC;SG	N;FEM;SG
príjem	recibo	príjem	recibo	N;INAN;NOM;MASC;SG	N;MASC;SG
príjem	recepção	príjem	recepção	N;INAN;NOM;MASC;SG	N;FEM;SG
príjem	receção	príjem	receção	N;INAN;NOM;MASC;SG	N;FEM;SG
príjem	renda	príjem	renda	N;INAN;NOM;MASC;SG	N;FEM;SG
príjem	rendimento	príjem	rendimento	N;INAN;NOM;MASC;SG	N;MASC;SG
rytierov	cavaleiros	rytier	cavaleiro	N;ANIM;ACC;MASC;PL	N;MASC;PL
mláďatá	filhotes	mláďatý	filhote	N;NOM;NEUT;PL	N;MASC;PL
mláďatá	filhotes	mláďatý	filhote	N;NOM;NEUT;PL	N;MASC;PL
mláďatá	crias	mláďatý	cria	N;NOM;NEUT;PL	N;FEM;PL
kniežatstvo	principado	kniežatstvo	principado	N;NOM;NEUT;SG	N;MASC;SG
ochorenia	doenças	ochorenie	doença	N;NOM;NEUT;PL	N;FEM;PL
ochorenia	doenças	ochorenie	doença	N;NOM;NEUT;PL	N;FEM;PL
ochorenia	doenças	ochorenie	doença	N;NOM;NEUT;PL	N;FEM;PL
zavedenie	introdução	zavedenie	introdução	N;NOM;NEUT;SG	N;FEM;SG
zavedenie	introdução	zavedenie	introdução	N;NOM;NEUT;SG	N;FEM;SG
obal	empacotamento	obať	empacotamento	N;INAN;NOM;MASC;SG	N;MASC;SG
obal	embalagem	obať	embalagem	N;INAN;NOM;MASC;SG	N;FEM;SG
obal	acondicionamento	obať	acondicionamento	N;INAN;NOM;MASC;SG	N;MASC;SG
slávnostne	solenemente	slávnostne	solenemente	ADV	ADV
krízy	crises	kríza	crise	N;NOM;FEM;PL	N;FEM;PL
krízy	crises	kríza	crise	N;NOM;FEM;PL	N;FEM;PL
dôkazy	provas	dôkaz	prova	N;INAN;NOM;MASC;PL	N;FEM;PL
dôkazy	provas	dôkaz	prova	N;INAN;NOM;MASC;PL	N;FEM;PL
dôkazy	evidências	dôkaz	evidência	N;INAN;NOM;MASC;PL	N;FEM;PL
dôkazy	provas	dôkaz	prova	N;INAN;NOM;MASC;PL	N;FEM;PL
daroval	doou	darovať	doar	V;ANIM;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
daroval	doado	darovať	doar	V;ANIM;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
cyklista	ciclista	cyklista	ciclista	N;ANIM;NOM;MASC;SG	N;MASC;SG
speváka	cantora	spevák	cantora	N;ANIM;ACC;MASC;SG	N;FEM;SG
speváka	singer	spevák	singer	N;ANIM;ACC;MASC;SG	N;MASC;SG
speváka	cantor	spevák	cantor	N;ANIM;ACC;MASC;SG	N;MASC;SG
vyzerá	parece	vyzerať	parecer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
výhodou	vantagem	výhoda	vantagem	N;INS;FEM;SG	N;FEM;SG
karta	separador	karta	separador	N;NOM;FEM;SG	N;MASC;SG
karta	tab	karta	tab	N;NOM;FEM;SG	N;MASC;SG
karta	aba	karta	abar	N;NOM;FEM;SG	N;FEM;SG
karta	card	karta	card	N;NOM;FEM;SG	N;MASC;SG
karta	cartão	karta	cartão	N;NOM;FEM;SG	N;MASC;SG
stena	parede	stena	parede	N;NOM;FEM;SG	N;FEM;SG
stena	muro	stena	muro	N;NOM;FEM;SG	N;MASC;SG
stena	mural	stena	mural	N;NOM;FEM;SG	N;MASC;SG
stena	muralha	stena	muralha	N;NOM;FEM;SG	N;FEM;SG
chlorid	cloreto	chlorid	cloreto	N;INAN;NOM;MASC;SG	N;MASC;SG
miliardy	bilhões	miliarda	bilhão	N;NOM;FEM;PL	N;MASC;PL
miliardy	biliões	miliarda	bilião	N;NOM;FEM;PL	N;MASC;PL
miliardy	bilhões	miliarda	bilhão	N;NOM;FEM;PL	N;MASC;PL
zakladateľov	fundadores	zakladateľ	fundador	N;ANIM;ACC;MASC;PL	N;MASC;PL
konať	agir	konať	agir	V;IPFV;POS;NFIN	V;NFIN
povinnosti	obrigações	povinnosť	obrigação	N;NOM;FEM;PL	N;FEM;PL
povinnosti	responsabilidades	povinnosť	responsabilidade	N;NOM;FEM;PL	N;FEM;PL
povinnosti	deveres	povinnosť	dever	N;NOM;FEM;PL	N;MASC;PL
štvrtá	quarta	štvrť	quarto	ADJ;NOM;FEM;SG	ADJ;FEM;SG
umelecká	artístico	umelecký	artístico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
opakovane	repetidamente	opakovane	repetidamente	ADV	ADV
potvrdenie	validação	potvrdenie	validação	N;NOM;NEUT;SG	N;FEM;SG
potvrdenie	confirmação	potvrdenie	confirmação	N;NOM;NEUT;SG	N;FEM;SG
potvrdenie	reconhecimento	potvrdenie	reconhecimento	N;NOM;NEUT;SG	N;MASC;SG
potvrdenie	certidão	potvrdenie	certidão	N;NOM;NEUT;SG	N;FEM;SG
potvrdenie	atestado	potvrdenie	atestado	N;NOM;NEUT;SG	N;MASC;SG
napísať	escreve	napísať	escrever	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
napísať	escreva	napísať	escrever	V;PFV;POS;NFIN	V;SBJV;SG;3;PRS;FIN
napísať	escrever	napísať	escrever	V;PFV;POS;NFIN	V;NFIN
napísať	compor	napísať	compor	V;PFV;POS;NFIN	V;NFIN
napísať	compõe	napísať	compor	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
kalendár	calendário	kalendár	calendário	N;INAN;NOM;MASC;SG	N;MASC;SG
tvár	cara	tvár	cara	N;NOM;FEM;SG	N;FEM;SG
tvár	carinha	tvár	carinha	N;NOM;FEM;SG	N;FEM;SG
tvár	rosto	tvár	rosto	N;NOM;FEM;SG	N;MASC;SG
kláštore	monastério	kláštor	monastério	N;INAN;ESS;MASC;SG	N;MASC;SG
kláštore	mosteiro	kláštor	mosteiro	N;INAN;ESS;MASC;SG	N;MASC;SG
kláštore	convento	kláštor	convento	N;INAN;ESS;MASC;SG	N;MASC;SG
kríza	crise	kríza	crise	N;NOM;FEM;SG	N;FEM;SG
orange	orange	oranga	orange	N;INAN;NOM;MASC;SG	N;MASC;SG
orange	laranja	oranga	laranja	N;INAN;NOM;MASC;SG	N;FEM;SG
protokol	protocolo	protoknúť	protocolo	N;INAN;NOM;MASC;SG	N;MASC;SG
vnútorný	interno	vnútorný	interno	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
vnútorný	interna	vnútorný	interno	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
drží	detém	držať	deter	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
drží	segurando	držať	segurar	V;IPFV;IND;SG;3;POS;PRS;FIN	V;V.MSDR
drží	mantém	držať	manter	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
vyrábať	produza	vyrábať	produzir	V;IPFV;POS;NFIN	V;SBJV;SG;3;PRS;FIN
vyrábať	produzir	vyrábať	produzir	V;IPFV;POS;NFIN	V;NFIN
vlak	trem	vlak	trem	N;INAN;NOM;MASC;SG	N;MASC;SG
vlak	comboio	vlak	comboio	N;INAN;NOM;MASC;SG	N;MASC;SG
jednota	unidade	jednota	unidade	N;NOM;FEM;SG	N;FEM;SG
jednota	unity	jednota	unity	N;NOM;FEM;SG	N;MASC;SG
doktorát	doutoramento	doktorát	doutoramento	N;INAN;NOM;MASC;SG	N;MASC;SG
doktorát	doutorado	doktorát	doutorado	N;INAN;NOM;MASC;SG	N;MASC;SG
špecifické	específica	špecifický	específico	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
špecifické	específico	špecifický	específico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
scéna	cena	scéna	cena	N;NOM;FEM;SG	N;FEM;SG
zaujímavosti	atrações	zaujímavosť	atração	N;NOM;FEM;PL	N;FEM;PL
zaujímavosti	atrativos	zaujímavosť	atrativo	N;NOM;FEM;PL	N;MASC;PL
zaujímavosti	atracções	zaujímavosť	atracção	N;NOM;FEM;PL	N;FEM;PL
herbert	herbert	herbert	herbert	N;ANIM;NOM;MASC;SG	N;MASC;SG
rafael	rafael	rafael	rafael	N;ANIM;NOM;MASC;SG	N;MASC;SG
leto	summer	leto	summer	N;NOM;NEUT;SG	N;MASC;SG
dostupný	disponível	dostupný	disponível	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
dostupný	disponivel	dostupný	disponivel	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
silver	silver	silver	silver	N;ANIM;NOM;MASC;SG	N;MASC;SG
silver	prata	silver	prata	N;ANIM;NOM;MASC;SG	N;FEM;SG
mlyn	moinho	mlyn	moinho	N;INAN;NOM;MASC;SG	N;MASC;SG
mlyn	serração	mlyn	serração	N;INAN;NOM;MASC;SG	N;FEM;SG
mlyn	mill	mlyn	mill	N;INAN;NOM;MASC;SG	N;MASC;SG
mlyn	moinho	mlyn	moinho	N;INAN;NOM;MASC;SG	N;MASC;SG
viem	sei	vedieť	saber	V;IPFV;IND;SG;1;POS;PRS;FIN	V;IND;SG;1;PRS;FIN
typicky	normalmente	typicky	normalmente	ADV	ADV
typicky	tipicamente	typicky	tipicamente	ADV	ADV
hdp	pib	hdp	pib	N;INAN;NOM;MASC;SG	N;MASC;SG
pevné	sólido	pevný	sólido	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
pevné	sólida	pevný	sólido	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
zelené	verde	zelený	verde	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
široká	vasto	široký	vasto	ADJ;NOM;FEM;SG	ADJ;MASC;SG
široká	ampla	široký	ampla	ADJ;NOM;FEM;SG	ADJ;FEM;SG
široká	amplo	široký	amplo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
široká	ampla	široký	ampla	ADJ;NOM;FEM;SG	ADJ;FEM;SG
široká	amplo	široký	amplo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
zástupcovia	adjuntos	zástupca	adjunto	N;ANIM;NOM;MASC;PL	N;MASC;PL
zástupcovia	agentes	zástupca	agente	N;ANIM;NOM;MASC;PL	N;MASC;PL
zástupcovia	representantes	zástupca	representante	N;ANIM;NOM;MASC;PL	N;PL
moderný	moderno	moderný	moderno	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
mandát	mandato	mandát	mandato	N;INAN;NOM;MASC;SG	N;MASC;SG
prejavy	discursos	prejav	discurso	N;INAN;NOM;MASC;PL	N;MASC;PL
prejavy	manifestações	prejav	manifestação	N;INAN;NOM;MASC;PL	N;FEM;PL
kontroly	comandos	kontrola	comando	N;NOM;FEM;PL	N;MASC;PL
kontroly	controlos	kontrola	controlo	N;NOM;FEM;PL	N;MASC;PL
kontroly	controles	kontrola	controle	N;NOM;FEM;PL	N;MASC;PL
kontroly	inspeções	kontrola	inspeção	N;NOM;FEM;PL	N;FEM;PL
kontroly	inspecções	kontrola	inspecção	N;NOM;FEM;PL	N;FEM;PL
kontroly	verificações	kontrola	verificação	N;NOM;FEM;PL	N;FEM;PL
kontroly	controlos	kontrola	controlo	N;NOM;FEM;PL	N;MASC;PL
kontroly	cheques	kontrola	cheques	N;NOM;FEM;PL	N;MASC;PL
producenti	produtores	producent	produtor	N;ANIM;NOM;MASC;PL	N;MASC;PL
diskusiu	discussão	diskusia	discussão	N;ACC;FEM;SG	N;FEM;SG
set	conjunto	set	conjunto	N;INAN;NOM;MASC;SG	N;MASC;SG
set	set	set	set	N;INAN;NOM;MASC;SG	N;MASC;SG
opevnenia	fortificações	opevnenie	fortificação	N;NOM;NEUT;PL	N;FEM;PL
spôsoby	modalidades	spôsob	modalidade	N;INAN;NOM;MASC;PL	N;FEM;PL
spôsoby	maneiras	spôsob	maneira	N;INAN;NOM;MASC;PL	N;FEM;PL
spôsoby	maneiras	spôsob	maneira	N;INAN;NOM;MASC;PL	N;FEM;PL
spôsoby	modos	spôsob	modo	N;INAN;NOM;MASC;PL	N;MASC;PL
spôsoby	métodos	spôsob	método	N;INAN;NOM;MASC;PL	N;MASC;PL
dosiahnutie	conquista	dosiahnutie	conquista	N;NOM;NEUT;SG	N;FEM;SG
syndróm	síndrome	syndróm	síndrome	N;INAN;NOM;MASC;SG	N;FEM;SG
individuálne	individualmente	individuálne	individualmente	ADV	ADV
pravdy	verdade	pravda	verdade	N;GEN;FEM;SG	N;FEM;SG
pravdy	truth	pravda	truth	N;GEN;FEM;SG	N;MASC;SG
písmen	cartas	písmen	carta	N;NOM;NEUT;PL	N;FEM;PL
písmen	letras	písmen	letra	N;NOM;NEUT;PL	N;FEM;PL
software	software	softareň	software	N;INAN;NOM;MASC;SG	N;MASC;SG
záliv	enseada	záliv	enseada	N;INAN;NOM;MASC;SG	N;FEM;SG
záliv	cove	záliv	cover	N;INAN;NOM;MASC;SG	N;MASC;SG
záliv	golfo	záliv	golfo	N;INAN;NOM;MASC;SG	N;MASC;SG
záliv	baia	záliv	baia	N;INAN;NOM;MASC;SG	N;FEM;SG
záliv	baía	záliv	baía	N;INAN;NOM;MASC;SG	N;FEM;SG
záliv	bay	záliv	bay	N;INAN;NOM;MASC;SG	N;FEM;SG
romány	novelas	román	novela	N;INAN;NOM;MASC;PL	N;FEM;PL
romány	romances	román	romance	N;INAN;NOM;MASC;PL	N;MASC;PL
izraela	israel	izrael	israel	N;NOM;FEM;SG	N;MASC;SG
regióny	regiões	región	região	N;INAN;NOM;MASC;PL	N;FEM;PL
samovraždu	suicide	samovražda	suicide	N;ACC;FEM;SG	N;MASC;SG
samovraždu	suicídio	samovražda	suicídio	N;ACC;FEM;SG	N;MASC;SG
osobu	pessoa	osoba	pessoa	N;ACC;FEM;SG	N;FEM;SG
vlasti	pátria	vlasť	pátria	N;DAT;FEM;SG	N;FEM;SG
vlasti	pátria	vlasť	pátria	N;DAT;FEM;SG	N;FEM;SG
výrazné	distinta	výrazný	distintar	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
výrazné	distintiva	výrazný	distintivo	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
výrazné	distinto	výrazný	distinto	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
výrazné	expressiva	výrazný	expressivo	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
výrazné	expressivo	výrazný	expressivo	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
výrazné	significativo	výrazný	significativo	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
výrazné	significativa	výrazný	significativo	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
výrazné	significante	výrazný	significante	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
zelený	verde	zelený	verde	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
moderátor	moderador	moderátor	moderador	N;ANIM;NOM;MASC;SG	N;MASC;SG
ročné	anual	ročný	anual	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
ročné	anual	ročný	anual	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
prísne	rigorosamente	prísne	rigorosamente	ADV	ADV
prísne	estritamente	prísne	estritamente	ADV	ADV
zabrániť	evitar	zabrániť	evitar	V;PFV;POS;NFIN	V;NFIN
zabrániť	prevenir	zabrániť	prevenir	V;PFV;POS;NFIN	V;NFIN
zabrániť	impedir	zabrániť	impedir	V;PFV;POS;NFIN	V;NFIN
zabrániť	evitar	zabrániť	evitar	V;PFV;POS;NFIN	V;NFIN
zabrániť	evita	zabrániť	evitar	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
zabrániť	evitem	zabrániť	evitar	V;PFV;POS;NFIN	V;SBJV;PL;3;PRS;FIN
zabrániť	evite	zabrániť	evite	V;PFV;POS;NFIN	V;SBJV;SG;3;PRS;FIN
typická	típico	typický	típico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
typická	típica	typický	típico	ADJ;NOM;FEM;SG	ADJ;FEM;SG
hrdinu	herói	hrdina	herói	N;ANIM;ACC;MASC;SG	N;MASC;SG
hrdinu	heroi	hrdina	heroi	N;ANIM;ACC;MASC;SG	N;MASC;SG
hrdinu	hero	hrdina	hero	N;ANIM;ACC;MASC;SG	N;MASC;SG
erupcie	erupções	erupcia	erupção	N;NOM;FEM;PL	N;FEM;PL
vnútorná	interno	vnútorný	interno	ADJ;NOM;FEM;SG	ADJ;MASC;SG
vnútorná	interna	vnútorný	interno	ADJ;NOM;FEM;SG	ADJ;FEM;SG
ivanovič	ivanovich	ivanovič	ivanovich	N;ANIM;NOM;MASC;SG	N;MASC;SG
poézia	poesia	poézia	poesia	N;NOM;FEM;SG	N;FEM;SG
hĺbka	profundidade	hĺbka	profundidade	N;NOM;FEM;SG	N;FEM;SG
ferrari	ferrari	ferrari	ferrari	N;INAN;NOM;MASC;SG	N;MASC;SG
maršal	marshall	maršať	marshall	N;ANIM;NOM;MASC;SG	N;MASC;SG
maršal	marechal	maršať	marechal	N;ANIM;NOM;MASC;SG	N;MASC;SG
maršal	marechal	maršať	marechal	N;ANIM;NOM;MASC;SG	N;MASC;SG
maršal	marshal	maršať	marshal	N;ANIM;NOM;MASC;SG	N;MASC;SG
vedcov	cientistas	vedec	cientista	N;ANIM;ACC;MASC;PL	N;MASC;PL
tvary	formas	tvar	forma	N;INAN;NOM;MASC;PL	N;FEM;PL
príprava	preparo	príprava	preparo	N;NOM;FEM;SG	N;MASC;SG
príprava	preparação	príprava	preparação	N;NOM;FEM;SG	N;FEM;SG
rohu	canto	roh	canto	N;INAN;GEN;MASC;SG	N;MASC;SG
rohu	cantinho	roh	cantinho	N;INAN;GEN;MASC;SG	N;MASC;SG
rohu	recanto	roh	recanto	N;INAN;GEN;MASC;SG	N;MASC;SG
rohu	esquina	roh	esquina	N;INAN;GEN;MASC;SG	N;FEM;SG
chaty	chats	chaty	chats	N;NOM;FEM;PL	N;MASC;PL
chaty	papos	chaty	papo	N;NOM;FEM;PL	N;MASC;PL
chaty	conversas	chaty	conversa	N;NOM;FEM;PL	N;FEM;PL
chyba	engano	chyba	engano	N;NOM;FEM;SG	N;MASC;SG
chyba	erro	chyba	erro	N;NOM;FEM;SG	N;MASC;SG
chyba	erro	chyba	erro	N;NOM;FEM;SG	N;MASC;SG
povesť	reputação	povesť	reputação	N;NOM;FEM;SG	N;FEM;SG
informácia	informação	informácia	informação	N;NOM;FEM;SG	N;FEM;SG
kože	peles	koža	pele	N;NOM;FEM;PL	N;FEM;PL
kože	skins	koža	skim	N;NOM;FEM;PL	N;MASC;PL
kože	couros	koža	couro	N;NOM;FEM;PL	N;MASC;PL
slovak	ingles	slovak	ingle	N;NOM;NEUT;SG	N;MASC;SG
slovak	inglês	slovak	inglês	N;NOM;NEUT;SG	N;MASC;SG
poznatky	conhecimentos	poznatok	conhecimento	N;INAN;NOM;MASC;PL	N;MASC;PL
horní	horní	horniť	horní	N;INAN;NOM;MASC;SG	N;MASC;SG
poste	poste	post	poste	N;INAN;NOM;MASC;SG	N;MASC;SG
konferencii	conferencia	konferencia	conferenciar	N;DAT;FEM;SG	N;FEM;SG
konferencii	conferência	konferencia	conferência	N;DAT;FEM;SG	N;FEM;SG
pevne	firmemente	pevne	firmemente	ADV	ADV
staroveké	antigo	staroveký	antigo	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
kúpil	comprei	kúpiť	comprar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;1;PST;FIN
kúpil	comprou	kúpiť	comprar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
kúpil	comprada	kúpiť	comprar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;V.PTCP
kúpil	comprado	kúpiť	comprar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
ovplyvnil	influenciou	ovplyvniť	influenciar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
ovplyvnil	influenciada	ovplyvniť	influenciar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;V.PTCP
ovplyvnil	influenciado	ovplyvniť	influenciar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
škótska	scotch	škótsky	scotch	N;NOM;FEM;SG	N;MASC;SG
škótska	uísque	škótsky	uísque	N;NOM;FEM;SG	N;MASC;SG
škótska	escócia	škótsky	escócia	N;NOM;FEM;SG	N;FEM;SG
škótska	escocês	škótsky	escocês	N;NOM;FEM;SG	N;MASC;SG
škótska	escocesa	škótsky	escocesa	N;NOM;FEM;SG	N;FEM;SG
škótska	scottish	škótsky	scottish	N;NOM;FEM;SG	N;MASC;SG
prirodzený	natural	prirodzený	natural	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
clanok	recapitulação	clanok	recapitulação	N;INAN;NOM;MASC;SG	N;FEM;SG
hrubý	nojento	hrubý	nojento	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
hrubý	espesso	hrubý	espesso	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
hrubý	espessa	hrubý	espesso	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
hrubý	grosseiro	hrubý	grosseiro	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
hrubý	rude	hrubý	ruder	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
absolútne	absolutamente	absolútny	absolutamente	ADV	ADV
hľadanie	pesquisa	hľadanie	pesquisa	N;NOM;NEUT;SG	N;FEM;SG
hľadanie	busca	hľadanie	busca	N;NOM;NEUT;SG	N;FEM;SG
ponuku	lance	ponuka	lançar	N;ACC;FEM;SG	N;MASC;SG
ponuku	licitação	ponuka	licitação	N;ACC;FEM;SG	N;FEM;SG
ponuku	oferta	ponuka	oferta	N;ACC;FEM;SG	N;FEM;SG
amd	amd	amd	amd	N;NOM;FEM;SG	N;MASC;SG
zriadenie	estabelecimento	zriadenie	estabelecimento	N;NOM;NEUT;SG	N;MASC;SG
aréne	arena	arén	arena	N;INAN;NOM;MASC;SG	N;FEM;SG
aténach	atenas	atén	atena	N;GEN;MASC;PL	N;FEM;PL
spektrum	espectro	spektrum	espectro	N;INAN;NOM;MASC;SG	N;MASC;SG
ročná	anual	ročný	anual	ADJ;NOM;FEM;SG	ADJ;MASC;SG
popisuje	descreve	popisovať	descrever	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
niekoho	alguém	niekto	alguém	PRO;ANIM;NOM;MASC;SG	PRO;MASC;SG
niekoho	alguém	niekto	alguém	PRO;ANIM;NOM;MASC;SG	PRO;MASC;SG
business	negócio	business	negócio	N;INAN;NOM;MASC;SG	N;MASC;SG
zodpovednosť	responsabilidade	zodpovednosť	responsabilidade	N;NOM;FEM;SG	N;FEM;SG
zodpovednosť	responsabilidade	zodpovednosť	responsabilidade	N;NOM;FEM;SG	N;FEM;SG
zodpovednosť	responsabilização	zodpovednosť	responsabilização	N;NOM;FEM;SG	N;FEM;SG
zodpovednosť	responsabilidade	zodpovednosť	responsabilidade	N;NOM;FEM;SG	N;FEM;SG
rokovania	negociações	rokovanie	negociação	N;NOM;NEUT;PL	N;FEM;PL
rokovania	deliberações	rokovanie	deliberação	N;NOM;NEUT;PL	N;FEM;PL
