dari	از	dari	از	ADP	ADP
penerimaan	پذیرایی	penterimaan	پذیرایی	N;SG	N;SG
infrastruktur	زیرساخت	infrastruktur	زیرساخت	N;SG	N;SG
fosil	فسیلی	fosil	فسیلی	N;SG	N;SG
fosil	فسیل	fosil	فسیل	N;SG	N;SG
misteri	معمای	misteri	معما	N;SG	N;SG
rentang	گستره	rentang	گستره	N;SG	N;SG
ensiklopedia	دانشنامه	ensiklopedia	None	N	N;SG
ensiklopedia	encyclopedias	ensiklopedia	encyclopedias	N	N;SG
alur	رسم	alur	رسم	N;SG	N;SG
alur	نیرنگ	alur	نیرنگ	N;SG	N;SG
alur	جریان	alur	جریان	N;SG	N;SG
kerangka	چارچوب	kerangka	چارچوب	N;SG	N;SG
kerangka	چهارچوب	kerangka	چهارچوب	N;SG	N;SG
kerangka	اسکلت	kerangka	اسکلت	N;SG	N;SG
membentang	کشیده	menbentang	کشید#کش	V;SG;ACT	V;SG;3;V.PTCP
spiritual	معنوی	spiritual	معنوی	N	N;SG
spiritual	روحانی	spiritual	روحانی	N	N;SG
kewajiban	وظیفه	kewajiban	وظیفه	N;SG	N;SG
kewajiban	بدهی	kewajiban	None	N;SG	N;SG
kewajiban	التزام	kewajiban	التزام	N;SG	N;SG
bahaya	مخاطره	bahaya	مخاطره	N;SG	N;SG
bahaya	هازارد	bahaya	هازارد	N;SG	N;SG
bahaya	خطری	bahaya	خطر	N;SG	N;SG
bahaya	خطر	bahaya	خطر	N;SG	N;SG
survei	سروی	survei	سروی	N;SG	N;SG
survei	نظرسنجی	survei	None	N;SG	N;SG
survei	surveying	survei	surveying	N;SG	N;SG
budget	بودجه	budget	بودجه	N;SG	N;SG
telinga	خوشه	telinga	خوشه	N;SG	N;SG
telinga	گوش	telinga	گوش	N;SG	N;SG
sekunder	ثانویه	sekunder	ثانویه	N;SG	N;SG
sekunder	ثانوی	sekunder	ثانوی	N;SG	N;SG
motif	انگیزه	motif	انگیزه	N;SG	N;SG
motif	موتیف	motif	موتیف	N;SG	N;SG
motif	انگیزش	motif	انگیزش	N;SG	N;SG
solusi	چاره	solusi	چاره	N;SG	N;SG
solusi	محلول	solusi	None	N;SG	N;SG
dominan	غالب	dominan	غالب	N;SG	N;SG
perbankan	بانکداری	perbankan	بانکداری	N;SG	N;SG
khalifah	خلیفه	khalifah	خلیفه	N	N;SG
khalifah	خلیفه	khalifah	خلیفه	N	N;SG
instrumental	سازی	instrumental	سازی	N	N;SG
informatika	انفورماتیک	informatika	انفورماتیک	N;SG	N;SG
kudeta	کودتا	kudeta	کودتا	N;SG	N;SG
kudeta	کودتای	kudeta	کودتا	N;SG	N;SG
tenggelam	غرق	tenggelam	غرق	ADJ;SG	ADJ
tenggelam	غرق	tenggelam	غرق	ADJ;SG	ADJ
penerus	جانشین	penterus	جانشین	N;SG	N;SG
penerus	جانشینی	penterus	جانشینی	N;SG	N;SG
penerus	جانشین	penterus	جانشین	N;SG	N;SG
arkeologi	باستانشناسی	arkeologi	باستانشناسی	N;SG	N;SG
arkeologi	باستانشناسی	arkeologi	باستانشناسی	N;SG	N;SG
kursus	دوره	kursus	دوره	N;SG	N;SG
kenaikan	عروج	kenaikan	عروج	N;SG	N;SG
kenaikan	صعود	kenaikan	صعود	N;SG	N;SG
penjajahan	اشغال	penjajahan	اشغال	N;SG	N;SG
renang	شنا	renang	None	N;SG	N;SG
renang	شنا	renang	None	N;SG	N;SG
kelebihan	اضافی	kelebihan	None	N;SG	N;SG
kelebihan	مازاد	kelebihan	مازاد	N;SG	N;SG
kelebihan	افراط	kelebihan	افراط	N;SG	N;SG
kelebihan	فزون	kelebihan	فزون	N;SG	N;SG
dibeli	خریدم	dibeli	خریدم	V;SG;PASS	V;SG;1;PST
dibeli	خریدی	dibeli	خرید#خر	V;SG;PASS	V;SG;2;PST
dibeli	خریده	dibeli	None	V;SG;PASS	V;SG;3;V.PTCP
dialog	محاوره	dialog	محاوره	N;SG	N;SG
dialog	محاوره	dialog	محاوره	N;SG	N;SG
surah	سوره	surah	سوره	N	N;SG
properti	ویژگی	properti	ویژگی	N;SG	N;SG
properti	دارایی	properti	دارایی	N;SG	N;SG
properti	ملک	properti	ملک	N;SG	N;SG
properti	مالکیت	properti	مالکیت	N;SG	N;SG
pertambangan	معدن	pertambangan	None	N;SG	N;SG
favorit	محبوب	favorit	محبوب	N;SG	N;SG
favorit	favorites	favorit	favorites	N;SG	N;SG
turunan	مشتق	turunan	مشتق	N;SG	N;SG
terbakar	سوزانده	terbakar	سوزانده	V;SG;PASS	V;SG;3;V.PTCP
tombol	دکمه	tombol	دکمه	N;SG	N;SG
tombol	دکمه	tombol	دکمه	N;SG	N;SG
aljazair	الجزایر	aljazair	الجزایر	N	N;SG
aljazair	الجزایر	aljazair	الجزایر	N	N;SG
ramai	شلوغ	ramai	شلوغ	ADJ;SG	ADJ
pidato	سخنرانی	pidato	سخنرانی	N;SG	N;SG
pidato	گفتار	pidato	گفتار	N;SG	N;SG
salinan	کپی	salinan	None	N;SG	N;SG
salinan	رونوشت	salinan	رونوشت	N;SG	N;SG
pengukuran	پیمانه	penukuran	پیمانه	N;SG	N;SG
penjelajah	کاوشگر	penjelajah	کاوشگر	N;SG	N;SG
penjelajah	اکسپلورر	penjelajah	اکسپلورر	N;SG	N;SG
pemrograman	programmer	penprograman	programmer	N;SG	N;SG
fraksi	کسر	fraksi	کسر	N;SG	N;SG
fraksi	کسر	fraksi	کسر	N;SG	N;SG
fraksi	حزبی	fraksi	حزبی	N;SG	N;SG
dihentikan	ایستاد	dihentikan	ایستاد#ایست	V;SG;PASS	V;SG;3;PST
minta	بپرس	minta	بپرس	V;SG;ACT	V;IMP;SG;2
deputi	معاون	deputi	معاون	N;SG	N;SG
ciptaan	آفرینش	ciptaan	آفرینش	N;SG	N;SG
ciptaan	ایجاد	ciptaan	ایجاد	N;SG	N;SG
ciptaan	خلقت	ciptaan	خلقت	N;SG	N;SG
otonom	خودگردان	otonom	خودگرد	N	N;SG
otonom	خودمختار	otonom	خودمختار	N	N;SG
dendam	کینه	dendam	کینه	N;SG	N;SG
dendam	انتقام	dendam	None	N;SG	N;SG
dendam	کینه	dendam	کینه	N;SG	N;SG
dendam	انتقام	dendam	None	N;SG	N;SG
tanggapan	واکنشی	tanggapan	واکنش	N;SG	N;SG
tanggapan	واکنش	tanggapan	واکنش	N;SG	N;SG
tanggapan	پاسخگویی	tanggapan	پاسخگویی	N;SG	N;SG
tanggapan	پاسخ	tanggapan	پاسخ	N;SG	N;SG
tanggapan	واکنش	tanggapan	واکنش	N;SG	N;SG
cair	مایع	cair	مایع	N;SG	N;SG
pengiriman	تسلیمی	penkiriman	تسلیمی	N;SG	N;SG
pengiriman	تسلیم	penkiriman	تسلیم	N;SG	N;SG
pengiriman	تحویل	penkiriman	تحویل	N;SG	N;SG
pengiriman	زایمان	penkiriman	زایمان	N;SG	N;SG
pengiriman	محموله	penkiriman	محموله	N;SG	N;SG
saran	پیشنهاد	saran	پیشنهاد	N;SG	N;SG
saran	پند	saran	پند	N;SG	N;SG
saran	نصیحت	saran	نصیحت	N;SG	N;SG
saran	پیشنهادی	saran	پیشنهادی	N;SG	N;SG
saran	پیشنهاد	saran	پیشنهاد	N;SG	N;SG
saran	تلقین	saran	تلقین	N;SG	N;SG
saran	توصیه	saran	توصیه	N;SG	N;SG
rezim	رژیم	rezim	رژیم	N;SG	N;SG
laju	نرخ	laju	نرخ	N;SG	N;SG
tongkat	چوب	tongkat	چوب	N;SG	N;SG
larutan	چاره	larutan	چاره	N;SG	N;SG
larutan	محلول	larutan	None	N;SG	N;SG
klaim	مطالبه	klaim	None	N;SG	N;SG
klaim	ادعا	klaim	ادعا	N;SG	N;SG
klaim	ادعای	klaim	ادعا	N;SG	N;SG
klaim	ادعا	klaim	ادعا	N;SG	N;SG
klaim	ادعا	klaim	ادعا	N;SG	N;SG
pembakaran	احتراق	penbakaran	احتراق	N;SG	N;SG
pembakaran	حریق	penbakaran	None	N;SG	N;SG
pembakaran	سوزاندن	penbakaran	None	N;SG	N;SG
pembakaran	سوختن	penbakaran	None	N;SG	N;SG
spesial	ویژه	spesial	ویژه	ADJ;SG	ADJ
jendela	ویندوز	jendela	ویندوز	N;SG	N;SG
jendela	پنجره	jendela	پنجره	N;SG	N;SG
perisai	شیلد	perisai	شیلد	N;SG	N;SG
perisai	حفاظ	perisai	حفاظ	N;SG	N;SG
perisai	سپر	perisai	سپر	N;SG	N;SG
penggabungan	ادغام	pengabungan	None	N;SG	N;SG
penggabungan	ادغام	pengabungan	None	N;SG	N;SG
mental	ذهنی	mental	ذهن	N;SG	N;SG
pisau	چاقوی	pisau	چاقوی	N;SG	N;SG
pisau	چاقو	pisau	None	N;SG	N;SG
pisau	کارد	pisau	کارد#کار	N;SG	N;SG
pisau	چاقویی	pisau	چاقویی	N;SG	N;SG
seluler	متحرک	seluler	متحرک	N;SG	N;SG
seluler	سیار	seluler	None	N;SG	N;SG
seluler	موبایل	seluler	None	N;SG	N;SG
seluler	سلولی	seluler	None	N;SG	N;SG
tabung	لوله	tabung	None	N;SG	N;SG
ulasan	مرور	ulasan	مرور	N;SG	N;SG
ulasan	بازبینی	ulasan	بازبینی	N;SG	N;SG
ulasan	بازدید	ulasan	None	N;SG	N;SG
virtual	مجازی	virtual	مجازی	N	N;SG
koordinat	مختصات	koordinat	مختصه	N;SG	N;SG
koordinat	مختصات	koordinat	مختصه	N;SG	N;SG
sisik	ترازوی	sisik	ترازوی	N	N;SG
subjek	سوژه	subjek	None	N;SG	N;SG
subjek	فاعل	subjek	None	N;SG	N;SG
subjek	موضوع	subjek	موضوع	N;SG	N;SG
atlantik	اطلسی	atlantik	اطلسی	N;SG	N;SG
atlantik	آتلانتیک	atlantik	آتلانتیک	N;SG	N;SG
diesel	دیزل	diesel	دیزل	N	N;SG
elang	عقاب	elang	عقاب	N	N;SG
elang	ایگل	elang	ایگل	N	N;SG
elang	هاک	elang	هاک	N	N;SG
elang	قوش	elang	قوش	N	N;SG
elang	هاوک	elang	هاوک	N	N;SG
elang	عقاب	elang	عقاب	N	N;SG
elang	عقابها	elang	عقاب	N	N;SG
elang	ایگلز	elang	ایگلز	N	N;SG
elang	شاهین	elang	شاهین	N	N;SG
elang	فالکون	elang	فالکون	N	N;SG
linux	لینوکس	linux	لینوکس	N	N;SG
puluhan	دوجین	puluhan	جین	N;SG	N;SG
papirus	پاپیروس	papirus	پاپیروس	N	N;SG
asrama	خوابگاه	asrama	خوابگاه	N;SG	N;SG
asrama	خوابگاه	asrama	خوابگاه	N;SG	N;SG
asrama	مسافرخانه	asrama	مسافرخانه	N;SG	N;SG
asrama	خوابگاه	asrama	خوابگاه	N;SG	N;SG
tepung	آرد	tepung	آرد#آ	N;SG	N;SG
host	میزبان	host	میزبان	N	N;SG
pastor	پاستور	pastor	پاستور	N	N;SG
unesco	یونسکو	unesco	یونسکو	N	N;SG
kemanusiaan	انسانیت	kemanusiaan	انسانیت	N;SG	N;SG
kemanusiaan	بشر	kemanusiaan	بشر	N;SG	N;SG
kemanusiaan	بشریت	kemanusiaan	بشریت	N;SG	N;SG
kristal	بلور	kristal	None	N;SG	N;SG
kristal	کریستال	kristal	کریستال	N;SG	N;SG
kristal	آبگینه	kristal	آبگینه	N;SG	N;SG
kristal	بلوری	kristal	بلوری	N;SG	N;SG
jeruk	پرتقال	jeruk	پرتقال	N;SG	N;SG
jeruk	نارنجی	jeruk	نارنجی	N;SG	N;SG
jeruk	اورنج	jeruk	اورنج	N;SG	N;SG
jeruk	نارنگی	jeruk	نارنگی	N;SG	N;SG
jeruk	پرتقال	jeruk	پرتقال	N;SG	N;SG
kreatif	خلاقانه	kreatif	خلاقانه	ADJ;SG	ADJ
ejaan	هجی	ejaan	هجی	N	N;SG
ejaan	املایی	ejaan	املایی	N	N;SG
gudang	آلونک	gudang	آلونک	N;SG	N;SG
gudang	انبار	gudang	انبار	N;SG	N;SG
gudang	انبار	gudang	انبار	N;SG	N;SG
gudang	طویله	gudang	طویله	N;SG	N;SG
pergantian	جانشینی	pergantian	جانشینی	N;SG	N;SG
palang	صلیب	palang	صلیب	N;SG;ACT	N;SG
palang	کراس	palang	کراس	N;SG;ACT	N;SG
palang	عبور	palang	عبور	N;SG;ACT	N;SG
transaksi	تراکنش	transaksi	تراکنش	N	N;SG
transaksi	معاملات	transaksi	معامله	N	N;PL
komposer	مؤلف	komposer	مؤلف	N;SG	N;SG
komposer	composer	komposer	composer	N;SG	N;SG
komposer	آهنگساز	komposer	آهنگساز	N;SG	N;SG
raga	راگا	raga	راگا	N;SG	N;SG
kanal	کانال	kanal	None	N	N;SG
kanal	مجرا	kanal	None	N	N;SG
kanal	مجرای	kanal	None	N	N;SG
kanal	کانالها	kanal	کانال	N	N;PL
kanal	کانالهای	kanal	کانال	N	N;PL
kanal	کانالها	kanal	کانال	N	N;PL
kanal	کانال	kanal	None	N	N;SG
kanal	مجرا	kanal	None	N	N;SG
kanal	مجرای	kanal	None	N	N;SG
kanal	چنل	kanal	چنل	N	N;SG
kanal	channel	kanal	channel	N	N;SG
prasarana	زیرساخت	prasarana	زیرساخت	N;SG	N;SG
ucapan	سخنرانی	ucapan	سخنرانی	N;SG	N;SG
ucapan	گفتار	ucapan	گفتار	N;SG	N;SG
samurai	سامورایی	samurai	سامورایی	N	N;SG
kerusuhan	ناآرامی	kerusuhan	ناآرامی	N;SG	N;SG
kerusuhan	شورش	kerusuhan	شورش	N;SG	N;SG
napoleon	ناپلئون	napoleon	ناپلئون	N	N;SG
tsunami	سونامی	tsunami	سونامی	N	N;SG
kru	سرنشین	kru	سرنشین	N;SG	N;SG
kru	خدمه	kru	خدمه	N;SG	N;SG
jalanan	خیابان	jalanan	خیابان	N;SG	N;SG
jalanan	استریت	jalanan	استریت	N;SG	N;SG
jalanan	خیابانی	jalanan	خیابانی	N;SG	N;SG
jalanan	خیابان	jalanan	خیابان	N;SG	N;SG
jalanan	خیابون	jalanan	خیابون	N;SG	N;SG
angkat	لیفت	angkat	لیفت	N;SG;ACT	N;SG
mutiara	پرند	mutiara	پرند	N;SG	N;SG
mutiara	مرواریدی	mutiara	مرواریدی	N;SG	N;SG
mutiara	pearl	mutiara	pearl	N;SG	N;SG
mutiara	مروارید	mutiara	مروارید	N;SG	N;SG
mutiara	پرل	mutiara	پرل	N;SG	N;SG
prosedur	رویه	prosedur	رویه	N;SG	N;SG
prosedur	روند	prosedur	روند	N;SG	N;SG
nasib	سرنوشت	nasib	سرنوشت	N;SG	N;SG
nasib	تقدیر	nasib	تقدیر	N;SG	N;SG
juventus	یوونتوس	juventus	یوونتوس	N	N;SG
juventus	juventus	juventus	juventus	N	N;SG
maksimal	حداکثر	maksimal	حداکثر	ADJ;SG	ADJ
tenang	ساکت	tenang	ساکت	ADJ;SG	ADJ
airbus	ایرباس	airbus	ایرباس	N;SG	N;SG
irama	تپش	irama	None	N;SG	N;SG
irama	موزون	irama	موزون	N;SG	N;SG
irama	ریتم	irama	None	N;SG	N;SG
larangan	بان	larangan	بان	N;SG	N;SG
larangan	قدغن	larangan	قدغن	N;SG	N;SG
vatikan	واتیکان	vatikan	واتیک	N;SG	N;SG
busana	پوشاک	busana	None	N;SG	N;SG
busana	فشن	busana	فشن	N;SG	N;SG
busana	مد	busana	مد	N;SG	N;SG
busana	fashion	busana	None	N;SG	N;SG
busana	مُد	busana	مُد	N;SG	N;SG
css	css	css	css	N	N;SG
pendaratan	فرود	pendaratan	فرود	N;SG	N;SG
massal	موجوده	massal	موجوده	N;SG	N;SG
massal	انبوه	massal	انبوه	N;SG	N;SG
komplek	هرات	komplek	هرات	N;SG	N;SG
topeng	نقاب	topeng	نقاب	N;SG	N;SG
topeng	ماسک	topeng	ماسک	N;SG	N;SG
topeng	ماسک	topeng	ماسک	N;SG	N;SG
kekristenan	مسیحیت	kekristenan	مسیحیت	N;SG	N;SG
kanon	canon	kanon	None	N	N;SG
kanon	کانن	kanon	کانن	N	N;SG
konsumsi	مصرف	konsumsi	مصرف	N;SG	N;SG
silsilah	نشاندار	silsilah	نشاندار	N	N;SG
silsilah	تبارشناسی	silsilah	تبارشناسی	N	N;SG
kediaman	اقامتگاه	kediaman	اقامتگاه	N;SG	N;SG
kediaman	جایگاه	kediaman	جایگاه	N;SG	N;SG
kediaman	اقامت	kediaman	اقامت	N;SG	N;SG
perempat	اقامتگاه	perempat	اقامتگاه	N	N;SG
perempat	مقر	perempat	مقر	N	N;SG
optik	نوری	optik	نوری	N;SG	N;SG
optik	اپتیک	optik	اپتیک	N;SG	N;SG
pelayan	گارسون	penlayan	گارسون	N;SG	N;SG
keindahan	خوشگلا	keindahan	خوشگلا	N;SG	N;SG
keindahan	زیبایی	keindahan	زیبایی	N;SG	N;SG
keindahan	زیبایی	keindahan	زیبایی	N;SG	N;SG
seksi	سکسی	seksi	سکسی	N;SG	N;SG
seksi	بخش	seksi	بخش	N;SG	N;SG
editing	تدوین	editing	تدوین	N	N;SG
editing	ویرایش	editing	ویرایش	N	N;SG
euro	یورو	euro	None	N	N;SG
euro	یورو	euro	None	N	N;SG
etika	اخلاق	etika	اخلاق	N;SG	N;SG
ketat	سفت	ketat	None	ADJ;SG	ADJ
jendral	ژنرال	jendral	ژنرال	N	N;SG
jendral	جنرال	jendral	جنرال	N	N;SG
truk	کامیونی	truk	کامیونی	N;SG	N;SG
truk	کامیون	truk	کامیون	N;SG	N;SG
truk	کامیونت	truk	کامیونت	N;SG	N;SG
truk	وانت	truk	وانت	N;SG	N;SG
berapi	آتشفشان	berrapi	آتشفشان	N;SG;ACT	N;SG
alkohol	الکل	alkohol	None	N;SG	N;SG
alkohol	الکلی	alkohol	الکلی	N;SG	N;SG
misionaris	دینیه	misionaris	دینیه	N	N;SG
kerugian	ضرر	kerugian	None	N;SG	N;SG
panen	برداشت	panen	برداشت	N;SG	N;SG
panen	خرمن	panen	خرمن	N;SG	N;SG
publikasi	نشر	publikasi	نشر	N	N;SG
publikasi	انتشار	publikasi	انتشار	N	N;SG
publikasi	چاپخانه	publikasi	چاپخانه	N	N;SG
publikasi	نشریات	publikasi	نشریه	N	N;PL
seminar	سمینارهای	seminar	سمینار	N	N;PL
seminar	سمینار	seminar	سمینار	N	N;SG
rombongan	دارودسته	rombongan	دارودسته	N;SG	N;SG
mingguan	هفتگی	mingguan	هفتگی	N;SG	N;SG
plastik	پلاستیک	plastik	پلاستیک	N	N;SG
plastik	پلاستیکی	plastik	پلاستیکی	N	N;SG
kontemporer	معاصر	kontemporer	معاصر	N	N;SG
mitos	اسطورهای	mitos	اسطور	N	N;PL
mitos	افسانه	mitos	افسانه	N	N;SG
mitos	اسطوره	mitos	اسطوره	N	N;SG
penyelenggara	میزبانی	penselenggara	میزبانی	N;SG	N;SG
penyelenggara	میزبان	penselenggara	میزبان	N;SG	N;SG
potensial	بالقوه	potensial	None	N;SG	N;SG
potensial	پتانسیل	potensial	None	N;SG	N;SG
segmen	قطعه	segmen	قطعه	N;SG	N;SG
segmen	قطعه	segmen	قطعه	N;SG	N;SG
residence	اقامتگاه	residence	اقامتگاه	N	N;SG
residence	جایگاه	residence	جایگاه	N	N;SG
residence	اقامت	residence	اقامت	N	N;SG
pewaris	وارث	penwaris	وارث	N;SG	N;SG
pewaris	میراثی	penwaris	میراثی	N;SG	N;SG
pewaris	میراث	penwaris	میراث	N;SG	N;SG
pewaris	ورثه	penwaris	ورثه	N;SG	N;SG
base	پادگان	base	پاده	N	N;SG
base	پایه	base	پایه	N	N;SG
base	مبنا	base	مبنا	N	N;SG
base	پایگاه	base	None	N	N;SG
pembayaran	پرداختی	penbayaran	پرداخت	N;SG	N;SG
pembayaran	دستمزد	penbayaran	دستمزد	N;SG	N;SG
pembayaran	پرداخت	penbayaran	پرداخت	N;SG	N;SG
kerabat	خویشان	kerabat	خویش	N;SG	N;SG
peduli	نگران	peduli	نگران	ADJ;SG	ADJ
peduli	دلواپس	peduli	دلواپس	ADJ;SG	ADJ
liang	لیانگ	liang	لیانگ	N	N;SG
langka	نایاب	langka	نایاب	N;SG	N;SG
langka	نادره	langka	نادره	N;SG	N;SG
langka	کمیاب	langka	کمیاب	N;SG	N;SG
langka	نادر	langka	نادر	N;SG	N;SG
langka	نادری	langka	نادری	N;SG	N;SG
fotografi	عکاسی	fotografi	عکاسی	N;SG	N;SG
fotografi	photography	fotografi	photography	N;SG	N;SG
fotografi	عکسبرداری	fotografi	عکسبرداری	N;SG	N;SG
fotografi	عکاسی	fotografi	عکاسی	N;SG	N;SG
respon	پاسخگویی	respon	پاسخگویی	N;SG	N;SG
respon	پاسخ	respon	پاسخ	N;SG	N;SG
respon	واکنش	respon	واکنش	N;SG	N;SG
vitamin	ویتامین	vitamin	ویتامین	N	N;SG
vitamin	ویتامینهای	vitamin	ویتامین	N	N;PL
vitamin	ویتامین	vitamin	ویتامین	N	N;SG
string	رشته	string	رشته	N	N;SG
belahan	نیمکره	belahan	نیمکره	N;SG	N;SG
pembantaian	کشتار	penbantaian	کشتار	N;SG	N;SG
pembantaian	اسلاتر	penbantaian	اسلاتر	N;SG	N;SG
pembantaian	کشتار	penbantaian	کشتار	N;SG	N;SG
pembantaian	سلاخی	penbantaian	سلاخی	N;SG	N;SG
pembantaian	کشتار	penbantaian	کشتار	N;SG	N;SG
waduk	دم	waduk	دم	N;SG	N;SG
waduk	سد	waduk	سد	N;SG	N;SG
waduk	حوض	waduk	None	N;SG	N;SG
campur	مخلوط	campur	مخلوط	N;SG;ACT	N;SG
campur	مختلط	campur	مختلط	N;SG;ACT	N;SG
campur	اختلاط	campur	اختلاط	N;SG;ACT	N;SG
campur	مخلوط	campur	مخلوط	N;SG;ACT	N;SG
campur	میکس	campur	میکس	N;SG;ACT	N;SG
campur	ریمیکس	campur	ریمیکس	N;SG;ACT	N;SG
campur	ترکیب	campur	ترکیب	N;SG;ACT	N;SG
silinder	استوانه	silinder	استوانه	N;SG	N;SG
silinder	سیلندر	silinder	سیلندر	N;SG	N;SG
ninja	نینجا	ninja	نینجا	N	N;SG
ninja	نینجای	ninja	نینجا	N	N;SG
ninja	نینجا	ninja	نینجا	N	N;SG
ninja	نینجاها	ninja	نینجا	N	N;PL
sarang	لانه	sarang	لانه	N;SG	N;SG
sarang	آشیانه	sarang	آشیانه	N;SG	N;SG
sarang	لونه	sarang	لونه	N;SG	N;SG
sarang	کندو	sarang	کندو	N;SG	N;SG
sarang	هایو	sarang	هایو	N;SG	N;SG
sarang	کندوی	sarang	کندوی	N;SG	N;SG
terowongan	تونلی	terowongan	تونلی	N;SG	N;SG
terowongan	تونل	terowongan	None	N;SG	N;SG
subur	شاداب	subur	شاداب	ADJ;SG	ADJ
konsonan	همخوان	konsonan	همخوان	N	N;SG
waktunya	زمان	waktu	زمان	N;SG	N;SG
waktunya	تایم	waktu	تایم	N;SG	N;SG
kehutanan	جنگلداری	kehutanan	جنگلداری	N;SG	N;SG
leher	گردن	leher	گردن	N;SG	N;SG
kedaulatan	حاکمیت	kedaulatan	حاکمیت	N;SG	N;SG
kedaulatan	دایملر	kedaulatan	دایملر	N;SG	N;SG
kenapa	چرا	kenapa	چرا	ADV	ADV
ekspresi	تجلّی	ekspresi	تجلّی	N;SG	N;SG
ekspresi	عبارت	ekspresi	عبارت	N;SG	N;SG
sejahtera	رستگار	sejahtera	رستگار	ADJ;SG	ADJ
rumit	پیچیده	rumit	پیچیده	ADJ;SG	ADJ
rumit	پیچیده	rumit	پیچیده	ADJ;SG	ADJ
praktis	عملی	praktis	عملی	ADJ;SG	ADJ
mal	فروشگاه	mal	فروشگاه	N	N;SG
mal	مال	mal	مال	N	N;SG
tawar	معامله	tawar	معامله	N;SG	N;SG
pertukaran	معاوضه	pertukaran	معاوضه	N;SG	N;SG
pertukaran	تبادل	pertukaran	تبادل	N;SG	N;SG
pertukaran	مبادله	pertukaran	مبادله	N;SG	N;SG
benjamin	بنجامین	benjamin	بنجامین	N	N;SG
benjamin	بنیامین	benjamin	بنیامین	N	N;SG
pemakaian	استعمال	penpakaian	None	N;SG	N;SG
pemakaian	کاربرد	penpakaian	کاربرد	N;SG	N;SG
penangkapan	بازداشت	pentangkapan	بازداشت	N;SG	N;SG
penangkapan	توقیف	pentangkapan	توقیف	N;SG	N;SG
penangkapan	دستگیری	pentangkapan	دستگیری	N;SG	N;SG
penangkapan	دستگیری	pentangkapan	دستگیری	N;SG	N;SG
penangkapan	دستگیری	pentangkapan	دستگیری	N;SG	N;SG
poster	پوستر	poster	پوستر	N;SG	N;SG
poster	اعلامیه	poster	None	N;SG	N;SG
sekretariat	دبیرخانه	sekretariat	دبیرخانه	N;SG	N;SG
abjad	الفبا	abjad	الفبا	N;SG	N;SG
abjad	الفبای	abjad	الفبای	N;SG	N;SG
oposisi	اپوزیسیون	oposisi	اپوزیسیون	N;SG	N;SG
oposisi	مخالف	oposisi	مخالف	N;SG	N;SG
oposisi	مخالفت	oposisi	مخالفت	N;SG	N;SG
norma	نورما	norma	نورما	N;SG	N;SG
norma	نورم	norma	نورم	N;SG	N;SG
seks	سکس	seks	سکس	N;SG	N;SG
seks	جنسیت	seks	جنسیت	N;SG	N;SG
seks	جنسی	seks	جنسی	N;SG	N;SG
pentingnya	اهمیت	penting	اهمیت	N;SG	N;SG
pipa	لوله	pipa	None	N;SG	N;SG
pipa	پیپا	pipa	پیپا	N;SG	N;SG
gravitasi	گرانش	gravitasi	گرانش	N	N;SG
gravitasi	گرانشی	gravitasi	گرانشی	N	N;SG
gravitasi	جاذبه	gravitasi	جاذبه	N	N;SG
gravitasi	گرانش	gravitasi	گرانش	N	N;SG
genetik	ژنتیک	genetik	ژنتیک	N;SG	N;SG
genetik	ژنتیکی	genetik	ژنتیکی	N;SG	N;SG
genetik	ژنتیک	genetik	ژنتیک	N;SG	N;SG
rumus	فرمول	rumus	None	N;SG	N;SG
akrab	آشنا	akrab	آشنا	ADJ;SG	ADJ
uruguay	اروگوئه	uruguay	اروگوئه	N	N;SG
feat	شاهکار	feat	شاهکار	N	N;SG
kepribadian	شخصیت	kepribadian	شخصیت	N;SG	N;SG
kepribadian	شخصیتی	kepribadian	شخصیت	N;SG	N;SG
aspal	سنگفرش	aspal	سنگفرش	N;SG	N;SG
aspal	آسفالت	aspal	آسفالت	N;SG	N;SG
grafis	نگاره	grafis	نگاره	N	N;SG
grafis	graphic	grafis	graphic	N	N;SG
grafis	نگارهای	grafis	نگار	N	N;PL
grafis	گرافیک	grafis	گرافیک	N	N;SG
grafis	گرافیکی	grafis	گرافیکی	N	N;SG
bahagia	خوشبخت	bahagia	خوشبخت	ADJ;SG	ADJ
bahagia	خوش	bahagia	خوش	ADJ;SG	ADJ
bahagia	شاد	bahagia	شاد	ADJ;SG	ADJ
bahagia	خوشحال	bahagia	None	ADJ;SG	ADJ
pemeliharaan	حفظ	penpeliharaan	حفظ	N;SG	N;SG
pemeliharaan	نگهداشت	penpeliharaan	None	N;SG	N;SG
pemeliharaan	نگهداری	penpeliharaan	نگهداری	N;SG	N;SG
afganistan	افغانستان	afganistan	افغانستان	N;SG	N;SG
afganistan	افغانی	afganistan	افغانی	N;SG	N;SG
afganistan	afghan	afganistan	afghan	N;SG	N;SG
afganistan	افغان	afganistan	افغان	N;SG	N;SG
afganistan	افغانی	afganistan	افغانی	N;SG	N;SG
misterius	اسرارآمیز	misterius	اسرارآمیز	ADJ;SG	ADJ
artileri	توپخانه	artileri	توپخانه	N;SG	N;SG
lempeng	پلاک	lempeng	None	N	N;SG
lempeng	بشقاب	lempeng	بشقاب	N	N;SG
persaingan	رقابت	persaingan	رقابت	N;SG	N;SG
persaingan	مسابقه	persaingan	مسابقه	N;SG	N;SG
persaingan	رقابت	persaingan	رقابت	N;SG	N;SG
