con	مع	con	مَعَ	ADP	ADP;ACC
partículas	الجسيمات	partícula	جَسِيم	N;FEM;PL	N;NOM;DEF;PL
específico	محدد	específico	مُحَدَّد	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
específico	محددة	específico	مُحَدَّد	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
pastor	الراعي	pastor	رَاعِي	N;MASC;SG	N;NOM;DEF;SG
pastor	وزير	pastor	وَزِير	N;MASC;SG	N;NOM;INDF;SG
pastor	وزيرة	pastor	وَزِيرَة	N;MASC;SG	N;NOM;INDF;SG
pastor	الوزيرة	pastor	وَزِيرَة	N;MASC;SG	N;NOM;DEF;SG
pastor	الوزير	pastor	وَزِير	N;MASC;SG	N;NOM;DEF;SG
traje	الزي	traje	اَلزَذِي	N;MASC;SG	N;NOM;DEF;SG
traje	بذلة	traje	بَذلَة	N;MASC;SG	N;NOM;INDF;SG
traje	حلة	traje	حَلَّة	N;MASC;SG	N;NOM;INDF;SG
traje	البدلة	traje	بَدَلَة	N;MASC;SG	N;NOM;DEF;SG
traje	بدلة	traje	بَدَلَة	N;MASC;SG	N;NOM;INDF;SG
flag	العلم	flag	عِلم	N;SG	N;NOM;DEF;SG
cifra	الشكل	cifra	شَكل	N;FEM;SG	N;NOM;DEF;SG
escuadra	سرب	escuadra	سَرب	N;FEM;SG	N;NOM;INDF;SG
escuadra	السرب	escuadra	سِرب	N;FEM;SG	N;NOM;DEF;SG
escuadra	فرقة	escuadra	فِرقَة	N;FEM;SG	N;NOM;INDF;SG
escuadra	الفرقة	escuadra	فِرقَة	N;FEM;SG	N;NOM;DEF;SG
profesora	استاذ	profesora	استاذ	N;FEM;SG	N;NOM;INDF;SG
profesora	استاذة	profesora	استاذة	N;FEM;SG	N;NOM;INDF;SG
profesora	استاذ	profesora	استاذ	N;FEM;SG	N;NOM;INDF;SG
profesora	المعلم	profesora	مُعلِم	N;FEM;SG	N;NOM;DEF;SG
profesora	معلم	profesora	مُعَلِّم	N;FEM;SG	N;NOM;INDF;SG
profesora	مدرس	profesora	مُدَرِّس	N;FEM;SG	N;NOM;INDF;SG
profesora	معلمة	profesora	مُعَلِّم	N;FEM;SG	N;NOM;INDF;SG
enfrentamiento	مواجهة	enfrentamiento	مُوَاجَهَة	N;MASC;SG	N;NOM;INDF;SG
enfrentamiento	المواجهة	enfrentamiento	مُوَاجَهَة	N;MASC;SG	N;NOM;DEF;SG
enfrentamiento	مجابهة	enfrentamiento	مُجَابِه	N;MASC;SG	N;NOM;INDF;SG
enfrentamiento	المواجهة	enfrentamiento	مُوَاجَهَة	N;MASC;SG	N;NOM;DEF;SG
enfrentamiento	اشتباك	enfrentamiento	اِشتِبَاك	N;MASC;SG	N;NOM;INDF;SG
certamen	المسابقة	certamen	مُسَابَقَة	N;MASC;SG	N;NOM;DEF;SG
certamen	مسابقة	certamen	مُسَابَقَة	N;MASC;SG	N;NOM;INDF;SG
circulación	تداول	circulación	تَدَاوُل	N;FEM;SG	N;NOM;INDF;SG
formal	رسمي	formal	رَسمِيّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
formal	الرسمي	formal	رَسمِيّ	ADJ;SG	ADJ;NOM;DEF;MASC;SG
formal	رسمية	formal	رَسمِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
gobernación	محافظة	gobernación	مُحَافَظَة	N;FEM;SG	N;NOM;INDF;SG
gobernación	الحوكمة	gobernación	حُوكمَة	N;FEM;SG	N;NOM;DEF;SG
gobernación	الحكم	gobernación	حُكم	N;FEM;SG	N;NOM;DEF;SG
cerrado	مقفل	cerrado	مُقفِل	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
cerrado	مغلقة	cerrado	مُغلَق	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;FEM;SG
cerrado	مغلق	cerrado	مُغلَق	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
detalle	التفصيل	detalle	تَفصِيل	N;MASC;SG	N;NOM;DEF;SG
detalle	تفصيل	detalle	تَفصِيل	N;MASC;SG	N;NOM;INDF;SG
detalle	للتفاصيل	detalle	للتفاصيل	N;MASC;SG	N;GEN;DEF;SG
desaparecido	مفقودة	desaparecido	مَفقُود	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;FEM;SG
desaparecido	مفقود	desaparecido	مَفقُود	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
meta	المرمى	meta	مَرمَى	N;FEM;SG	N;NOM;DEF;SG
meta	هدف	meta	هَدَف	N;FEM;SG	N;NOM;INDF;SG
meta	الهدف	meta	هَدَف	N;FEM;SG	N;NOM;DEF;SG
ampliación	التوسع	ampliación	تَوَسُّع	N;FEM;SG	N;NOM;DEF;SG
ampliación	التوسيع	ampliación	تَوسِيع	N;FEM;SG	N;NOM;DEF;SG
ampliación	توسع	ampliación	تَوَسُّع	N;FEM;SG	N;NOM;INDF;SG
ampliación	توسيع	ampliación	تَوسِيع	N;FEM;SG	N;NOM;INDF;SG
ampliación	التوسيع	ampliación	تَوسِيع	N;FEM;SG	N;NOM;DEF;SG
ampliación	تمديد	ampliación	تَمدِيد	N;FEM;SG	N;NOM;INDF;SG
ampliación	امتداد	ampliación	اِمتِدَاد	N;FEM;SG	N;NOM;INDF;SG
ampliación	التمديد	ampliación	تَمدِيد	N;FEM;SG	N;NOM;DEF;SG
doctrina	المبدا	doctrina	مَبدَا	N;FEM;SG	N;NOM;DEF;SG
doctrina	العقيدة	doctrina	عَقِيدَة	N;FEM;SG	N;NOM;DEF;SG
doctrina	مذهب	doctrina	مذهب	N;FEM;SG	N;NOM;INDF;SG
doctrina	المذهب	doctrina	مَذهَب	N;FEM;SG	N;NOM;DEF;SG
dead	ميتا	dead	ميتا	N	N;NOM;INDF;SG
cobre	النحاس	cobre	نُحَاس	N;MASC;SG	N;NOM;DEF;SG
separado	منفصل	separar	مُنفَصِل	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
separado	منفصل	separar	مُنفَصِل	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
separado	منفصلة	separar	مُنفَصِل	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;FEM;SG
créditos	النقاط	crédito	نُقطَة	N;MASC;PL	N;NOM;DEF;PL
créditos	نقاط	crédito	نُقطَة	N;MASC;PL	N;NOM;INDF;PL
créditos	الاعتمادات	crédito	اِعتِمَاد	N;MASC;PL	N;NOM;DEF;PL
coral	المرجانية	coral	مَرجَانِيّ	N;SG	N;NOM;DEF;SG
posibilidades	احتمالات	posibilidad	اِحتِمَال	N;FEM;PL	N;NOM;INDF;PL
posibilidades	الامكانات	posibilidad	إِمكَان	N;FEM;PL	N;NOM;DEF;PL
posibilidades	الامكانيات	posibilidad	إِمكَانِيَّة	N;FEM;PL	N;NOM;DEF;PL
posibilidades	الاحتمالات	posibilidad	اِحتِمَال	N;FEM;PL	N;NOM;DEF;PL
posibilidades	امكانيات	posibilidad	إِمكَانِيَّة	N;FEM;PL	N;NOM;INDF;PL
paciente	المريض	paciente	مَرِيض	N;SG	N;NOM;DEF;SG
paciente	مريض	paciente	مَرِيض	N;SG	N;NOM;INDF;SG
paciente	المريضة	paciente	مَرِيض	N;SG	N;NOM;DEF;SG
pobre	فقير	pobre	فَقِير	ADJ;SG	ADJ;NOM;INDF;MASC;SG
pobre	فقيرة	pobre	فَقِير	ADJ;SG	ADJ;NOM;INDF;FEM;SG
precios	اسعار	precio	سِعر	N;MASC;PL	N;NOM;INDF;PL
precios	الاسعار	precio	سِعر	N;MASC;PL	N;NOM;DEF;PL
precios	الاسعار	precio	سِعر	N;MASC;PL	N;NOM;DEF;PL
talento	الموهبة	talento	مَوهِبَة	N;MASC;SG	N;NOM;DEF;SG
talento	موهبة	talento	مُوَهِّبَة	N;MASC;SG	N;NOM;INDF;SG
captura	القبض	captura	قَبض	N;FEM;SG	N;NOM;DEF;SG
captura	التقاط	captura	اِلتِقَاط	N;FEM;SG	N;NOM;INDF;SG
captura	التقاط	captura	اِلتِقَاط	N;FEM;SG	N;NOM;INDF;SG
próxima	القادم	próximo	قَادِم	ADJ;FEM;SG	ADJ;NOM;DEF;MASC;SG
próxima	التالي	próximo	تَالِي	ADJ;FEM;SG	ADJ;NOM;DEF;MASC;SG
antena	الهوائي	antena	هَوَائِيّ	N;FEM;SG	N;NOM;DEF;SG
antena	هوائي	antena	هوائي	N;FEM;SG	N;NOM;INDF;SG
parada	وقف	parada	وَقف	N;FEM;SG	N;NOM;INDF;SG
parada	توقف	parada	تَوَقُّف	N;FEM;SG	N;NOM;INDF;SG
básica	اساسي	básico	أَسَاسِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
básica	اساسية	básico	أَسَاسِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
básica	الاساسية	básico	أَسَاسِيّ	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;SG
heart	القلب	heart	قَلب	N	N;NOM;DEF;SG
heart	قلبا	heart	قَلب	N	N;ACC;INDF;SG
heart	قلب	heart	قَلب	N	N;NOM;INDF;SG
temática	السمة	temática	سِمَة	N;FEM;SG	N;NOM;DEF;SG
temática	سمة	temática	سِمَّة	N;FEM;SG	N;NOM;INDF;SG
temática	الموضوع	temática	مَوضُوع	N;FEM;SG	N;NOM;DEF;SG
temática	موضوع	temática	مَوضُوع	N;FEM;SG	N;NOM;INDF;SG
puentes	الجسور	puente	جِسر	N;MASC;PL	N;NOM;DEF;PL
puentes	جسور	puente	جِسر	N;MASC;PL	N;NOM;INDF;PL
previo	سابق	previo	سَابِق	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
previo	السابقة	previo	سَابِق	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
volcán	البركان	volcán	بَرَكَان	N;MASC;SG	N;NOM;DEF;SG
beneficios	ارباح	beneficio	رِبح	N;MASC;PL	N;NOM;INDF;PL
beneficios	الارباح	beneficio	إِربَاح	N;MASC;PL	N;NOM;DEF;PL
beneficios	استحقاقات	beneficio	اِستِحقَاق	N;MASC;PL	N;NOM;INDF;PL
beneficios	الفوائد	beneficio	فَائِدَة	N;MASC;PL	N;NOM;DEF;PL
beneficios	الاستحقاقات	beneficio	اِستِحقَاق	N;MASC;PL	N;NOM;DEF;PL
beneficios	المنافع	beneficio	مَنفَعَة	N;MASC;PL	N;NOM;DEF;PL
beneficios	فوائد	beneficio	فَائِدَة	N;MASC;PL	N;NOM;INDF;PL
beneficios	ارباح	beneficio	رِبح	N;MASC;PL	N;NOM;INDF;PL
beneficios	الارباح	beneficio	إِربَاح	N;MASC;PL	N;NOM;DEF;PL
reproducción	تربية	reproducción	تَربِيَة	N;FEM;SG	N;NOM;INDF;SG
reproducción	التكاثر	reproducción	تَكَاثُر	N;FEM;SG	N;NOM;DEF;SG
reproducción	التربية	reproducción	تَربِيَة	N;FEM;SG	N;NOM;DEF;SG
reproducción	الاستنساخ	reproducción	اِستِنسَاخ	N;FEM;SG	N;NOM;DEF;SG
reproducción	التكاثر	reproducción	تَكَاثُر	N;FEM;SG	N;NOM;DEF;SG
reproducción	استنساخ	reproducción	اِستِنسَاخ	N;FEM;SG	N;NOM;INDF;SG
reproducción	تكاثر	reproducción	تَكَاثُر	N;FEM;SG	N;NOM;INDF;SG
platino	البلاتين	platino	بَلَاتِين	N;MASC;SG	N;NOM;DEF;SG
field	الميدان	field	مَيدَان	N	N;NOM;DEF;SG
field	حقل	field	حقل	N	N;NOM;INDF;SG
field	الحقل	field	حَقل	N	N;NOM;DEF;SG
field	ميدان	field	مَيدَان	N	N;NOM;INDF;SG
hockey	الهوكي	hockey	الهوكي	N;MASC;SG	N;NOM;DEF;SG
presentaciones	عروض	presentación	عَرض	N;FEM;PL	N;NOM;INDF;PL
presentaciones	العروض	presentación	عَرض	N;FEM;PL	N;NOM;DEF;PL
presentaciones	مقدمات	presentación	مُقَدَّمَة	N;FEM;PL	N;NOM;INDF;PL
tablas	الجداول	tabla	جَدوَل	N;FEM;PL	N;NOM;DEF;PL
tablas	طاولات	tabla	طَاوَل	N;FEM;PL	N;NOM;INDF;PL
tablas	الطاولات	tabla	طَاوِل	N;FEM;PL	N;NOM;DEF;PL
tablas	جداول	tabla	جَدوَل	N;FEM;PL	N;NOM;INDF;PL
tablas	مجالس	tabla	مَجلِس	N;FEM;PL	N;NOM;INDF;PL
tablas	المجالس	tabla	مَجلِس	N;FEM;PL	N;NOM;DEF;PL
tablas	الالواح	tabla	لَوح	N;FEM;PL	N;NOM;DEF;PL
coches	السيارات	coche	سَيَّارَة	N;MASC;PL	N;NOM;DEF;PL
coches	سيارات	coche	سَيَّارَة	N;MASC;PL	N;NOM;INDF;PL
designación	تعيين	designación	تَعيِين	N;FEM;SG	N;NOM;INDF;SG
designación	موعد	designación	مَوعِد	N;FEM;SG	N;NOM;INDF;SG
designación	التعيين	designación	تَعيِين	N;FEM;SG	N;NOM;DEF;SG
designación	الموعد	designación	مَوعِد	N;FEM;SG	N;NOM;DEF;SG
incidente	واقعة	incidente	وَاقِع	N;SG	N;NOM;INDF;SG
incidente	حادث	incidente	حَادِث	N;SG	N;NOM;INDF;SG
incidente	الحادث	incidente	حَادِث	N;SG	N;NOM;DEF;SG
incidente	الحادثة	incidente	حَادِث	N;SG	N;NOM;DEF;SG
incidente	حادثة	incidente	حَادِث	N;SG	N;NOM;INDF;SG
abogados	محامين	abogado	مُحَامِي	N;MASC;PL	N;NOM;INDF;PL
abogados	المحامون	abogado	مُحَامِي	N;MASC;PL	N;NOM;DEF;PL
abogados	محامون	abogado	مُحَامِي	N;MASC;PL	N;NOM;INDF;PL
abogados	المحامين	abogado	مُحَامِي	N;MASC;PL	N;NOM;DEF;PL
funcionarios	مسؤولين	funcionario	مَسؤُول	N;MASC;PL	N;NOM;INDF;PL
funcionarios	المسؤولين	funcionario	مَسؤُول	N;MASC;PL	N;NOM;DEF;PL
esperar	تنتظر	esperar	اِنتَظَر	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
esperar	انتظروا	esperar	اِنتَظَر	V;NFIN	V;PFV;MASC;PL;3;ACT
cruces	المعابر	cruce	مَعبَر	N;MASC;PL	N;NOM;DEF;PL
magazine	مجلة	magazine	مَجَلَّة	N;SG	N;NOM;INDF;SG
magazine	المجلة	magazine	مَجَلَّة	N;SG	N;NOM;DEF;SG
opciones	خيارات	opción	خِيَار	N;FEM;PL	N;NOM;INDF;PL
opciones	الخيارات	opción	خِيَار	N;FEM;PL	N;NOM;DEF;PL
legislativo	تشريعي	legislativo	تَشرِيعِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
legislativo	تشريعية	legislativo	تَشرِيعِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
fortuna	ثروة	fortuna	ثَروَة	N;FEM;SG	N;NOM;INDF;SG
legislación	التشريع	legislación	تَشرِيع	N;FEM;SG	N;NOM;DEF;SG
legislación	تشريع	legislación	تَشرِيع	N;FEM;SG	N;NOM;INDF;SG
legislación	القانون	legislación	قَانُون	N;FEM;SG	N;NOM;DEF;SG
legislación	قانون	legislación	قَانُون	N;FEM;SG	N;NOM;INDF;SG
ramal	الفرع	ramal	فَرع	N;MASC;SG	N;NOM;DEF;SG
ramal	فرع	ramal	فَرع	N;MASC;SG	N;NOM;INDF;SG
modalidad	النمط	modalidad	نَمَط	N;FEM;SG	N;NOM;DEF;SG
modalidad	الوضع	modalidad	وَضع	N;FEM;SG	N;NOM;DEF;SG
modalidad	نمط	modalidad	نَمَط	N;FEM;SG	N;NOM;INDF;SG
accidentes	الحوادث	accidente	حَادِث	N;MASC;PL	N;NOM;DEF;PL
accidentes	حوادث	accidente	حَادِث	N;MASC;PL	N;NOM;INDF;PL
spider	العنكبوت	spider	العنكبوت	N	N;NOM;DEF;SG
plena	الكامل	pleno	كَامِل	ADJ;FEM;SG	ADJ;NOM;DEF;MASC;SG
plena	كامل	pleno	كَامِل	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
plena	كاملة	pleno	كَامِل	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
delegación	الوفد	delegación	وَفد	N;FEM;SG	N;NOM;DEF;SG
delegación	وفد	delegación	وَفد	N;FEM;SG	N;NOM;INDF;SG
sugiere	اقترح	sugerir	اِقتَرَح	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;3;ACT
sugiere	يقترح	sugerir	اِقتَرَح	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
sugiere	يوحي	sugerir	أَوحَى	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
casada	متزوجة	casado	مُتَزَوِّج	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;FEM;SG
casada	متزوجه	casado	متزوجه	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
casada	متزوج	casado	مُتَزَوِّج	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
misa	الكتلة	misa	كُتلَة	N;FEM;SG	N;NOM;DEF;SG
misa	كتلة	misa	كُتلَة	N;FEM;SG	N;NOM;INDF;SG
misa	قداس	misa	قداس	N;FEM;SG	N;NOM;INDF;SG
misa	القداس	misa	قِدَاس	N;FEM;SG	N;NOM;DEF;SG
reconoce	يسلم	reconocer	سَلَّم	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
reconoce	يقر	reconocer	أَقَرّ	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
reconoce	يعترف	reconocer	اِعتَرَف	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
reconoce	يقر	reconocer	أَقَرّ	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
causó	سببت	causar	سَبَب	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
value	القيمة	valar	قِيمَة	N	N;NOM;DEF;SG
value	قيمة	valar	قِيمَة	N	N;NOM;INDF;SG
magia	السحر	magia	سِحر	N;FEM;SG	N;NOM;DEF;SG
magia	سحر	magia	سِحر	N;FEM;SG	N;NOM;INDF;SG
vender	يبيع	vender	بَاع	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
part	جزء	part	جُزء	N	N;NOM;INDF;SG
part	الجزء	part	جُزء	N	N;NOM;DEF;SG
manejo	التعامل	manejo	تَعَامُل	N;MASC;SG	N;NOM;DEF;SG
manejo	مناولة	manejo	مُنَاوَلَة	N;MASC;SG	N;NOM;INDF;SG
campamento	مخيم	campamento	مُخَيَّم	N;MASC;SG	N;NOM;INDF;SG
campamento	المخيم	campamento	مُخَيَّم	N;MASC;SG	N;NOM;DEF;SG
campamento	مخيم	campamento	مُخَيَّم	N;MASC;SG	N;NOM;INDF;SG
campamento	معسكر	campamento	مُعَسكَر	N;MASC;SG	N;NOM;INDF;SG
campamento	المعسكر	campamento	مُعَسكَر	N;MASC;SG	N;NOM;DEF;SG
campamento	التخييم	campamento	تَخيِيم	N;MASC;SG	N;NOM;DEF;SG
dorado	ذهبي	dorado	ذهبي	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
dorado	الذهبي	dorado	ذَهَبِيّ	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;SG
dorado	ذهبية	dorado	ذَهَبِيّ	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;FEM;SG
dorado	ذهبي	dorado	ذهبي	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
celular	خلوية	celular	خَلوِيَّة	ADJ;SG	ADJ;NOM;INDF;FEM;SG
diarios	الصحف	diario	صَحِيفَة	N;MASC;PL	N;NOM;DEF;PL
diarios	صحف	diario	صَحِيفَة	N;MASC;PL	N;NOM;INDF;PL
diarios	الجرائد	diario	جَرِيدَة	N;MASC;PL	N;NOM;DEF;PL
pisos	الشقق	piso	شَقَّة	N;MASC;PL	N;NOM;DEF;PL
pisos	الطوابق	piso	طَابِق	N;MASC;PL	N;NOM;DEF;PL
pisos	طوابق	piso	طَابِق	N;MASC;PL	N;NOM;INDF;PL
pisos	الشقق	piso	شَقَّة	N;MASC;PL	N;NOM;DEF;PL
directiva	توجيه	directiva	تَوجِيه	N;FEM;SG	N;NOM;INDF;SG
directiva	التوجيه	directiva	تَوجِيه	N;FEM;SG	N;NOM;DEF;SG
mina	منجم	mina	منجم	N;FEM;SG	N;NOM;INDF;SG
mina	اللغم	mina	لَغم	N;FEM;SG	N;NOM;DEF;SG
amateur	هاوية	amateur	هَاوِيَة	N;FEM;SG	N;NOM;INDF;SG
amateur	الهواة	amateur	هَوَاة	N;FEM;SG	N;NOM;DEF;SG
gracia	نعمة	gracia	نعمة	N;FEM;SG	N;NOM;INDF;SG
acta	التصرف	acta	تَصَرُّف	N;FEM;SG	N;NOM;DEF;SG
acta	الفعل	acta	فِعل	N;FEM;SG	N;NOM;DEF;SG
acta	التمثيل	acta	تَمثِيل	N;FEM;SG	N;NOM;DEF;SG
rescate	فدية	rescate	فِديَة	N;MASC;SG	N;NOM;INDF;SG
rescate	الانقاذ	rescate	إِنقَاذ	N;MASC;SG	N;NOM;DEF;SG
rescate	انقاذ	rescate	إِنقَاذ	N;MASC;SG	N;NOM;INDF;SG
aceptar	نقبل	aceptar	نقبل	V;NFIN	V;IPFV;MASC;IND;PL;1;FIN;ACT
aceptar	تقبل	aceptar	قَبِل	V;NFIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
aceptar	اقبل	aceptar	أَقبَل	V;NFIN	V;PFV;MASC;SG;3;ACT
relieve	ابراز	relieve	إِبرَاز	N;MASC;SG	N;NOM;INDF;SG
relieve	الاغاثة	relieve	إِغَاثَة	N;MASC;SG	N;NOM;DEF;SG
relieve	اغاثة	relieve	إِغَاثَة	N;MASC;SG	N;NOM;INDF;SG
integral	متكاملة	integral	مُتَكَامِل	ADJ;SG	ADJ;NOM;INDF;FEM;SG
infante	الرضيع	infante	رَضِيع	N;MASC;SG	N;NOM;DEF;SG
infante	الرضع	infante	رَضع	N;MASC;SG	N;NOM;DEF;SG
reducido	مخفضة	reducido	مخفضة	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;FEM;SG
athletic	رياضي	athletic	رِيَاضِيّ	N;MASC;SG	N;NOM;INDF;SG
perros	كلاب	perro	كَلَاب	N;MASC;PL	N;NOM;INDF;PL
perros	الكلاب	perro	كَلَاب	N;MASC;PL	N;NOM;DEF;PL
cliente	الزبون	cliente	زَبن	N;SG	N;NOM;DEF;SG
cliente	زبون	cliente	زبون	N;SG	N;NOM;INDF;SG
cliente	عميل	cliente	عَمِيل	N;SG	N;NOM;INDF;SG
cliente	العميل	cliente	عَمِيل	N;SG	N;NOM;DEF;SG
cliente	زبون	cliente	زبون	N;SG	N;NOM;INDF;SG
cliente	الزبون	cliente	زَبن	N;SG	N;NOM;DEF;SG
profundo	عميقا	profundo	عَمِيق	ADJ;MASC;SG	ADJ;ACC;INDF;MASC;SG
profundo	عميق	profundo	عَمِيق	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
profundo	عميقة	profundo	عَمِيق	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
ruedas	عجلات	rueda	عَجَلَة	N;FEM;PL	N;NOM;INDF;PL
ruedas	العجلات	rueda	عَجَل	N;FEM;PL	N;NOM;DEF;PL
modificaciones	تعديلات	modificación	تَعدِيل	N;FEM;PL	N;NOM;INDF;PL
modificaciones	التعديلات	modificación	تَعدِيل	N;FEM;PL	N;NOM;DEF;PL
modificaciones	تعديلات	modificación	تَعدِيل	N;FEM;PL	N;NOM;INDF;PL
modificaciones	التعديلات	modificación	تَعدِيل	N;FEM;PL	N;NOM;DEF;PL
modificaciones	تغيرات	modificación	تَغَيُّر	N;FEM;PL	N;NOM;INDF;PL
modificaciones	تغييرات	modificación	تَغيِير	N;FEM;PL	N;NOM;INDF;PL
modificaciones	التغييرات	modificación	تَغيِير	N;FEM;PL	N;NOM;DEF;PL
modificaciones	التغيرات	modificación	تَغَيُّر	N;FEM;PL	N;NOM;DEF;PL
inmigración	هجرة	inmigración	هِجرَة	N;FEM;SG	N;NOM;INDF;SG
inmigración	الهجرة	inmigración	هِجرَة	N;FEM;SG	N;NOM;DEF;SG
channel	قناة	channel	قَنَاة	N;SG	N;NOM;INDF;SG
channel	القناة	channel	قَنَاة	N;SG	N;NOM;DEF;SG
naranja	البرتقال	naranja	بُرتُقَال	N;FEM;SG	N;NOM;DEF;SG
embalse	السد	embalse	سُدّ	N;MASC;SG	N;NOM;DEF;SG
embalse	سد	embalse	سَدّ	N;MASC;SG	N;NOM;INDF;SG
embalse	سدا	embalse	سُدّ	N;MASC;SG	N;ACC;INDF;SG
embalse	الخزان	embalse	خَزَّان	N;MASC;SG	N;NOM;DEF;SG
embalse	خزان	embalse	خَزَّان	N;MASC;SG	N;NOM;INDF;SG
americanos	امريكيون	americano	أَمرِيكِيّ	N;MASC;PL	N;NOM;INDF;PL
americanos	الاميركيين	americano	أَمِيرِكِيّ	N;MASC;PL	N;NOM;DEF;PL
americanos	امريكيون	americano	أَمرِيكِيّ	N;MASC;PL	N;NOM;INDF;PL
condados	مقاطعات	condado	مُقَاطَعَة	N;MASC;PL	N;NOM;INDF;PL
condados	المقاطعات	condado	مُقَاطَعَة	N;MASC;PL	N;NOM;DEF;PL
multitud	الحشد	multitud	حَشد	N;FEM;SG	N;NOM;DEF;SG
multitud	جمهور	multitud	جُمهُور	N;FEM;SG	N;NOM;INDF;SG
multitud	حشد	multitud	حَشد	N;FEM;SG	N;NOM;INDF;SG
heredero	الوريث	heredero	وَرِيث	N;MASC;SG	N;NOM;DEF;SG
heredero	وريث	heredero	وريث	N;MASC;SG	N;NOM;INDF;SG
generar	تولد	generar	تَوَلُّد	V;NFIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
cátedra	المحاضرة	cátedra	مُحَاضَرَة	N;FEM;SG	N;NOM;DEF;SG
cátedra	محاضرة	cátedra	مُحَاضَرَة	N;FEM;SG	N;NOM;INDF;SG
cátedra	الكرسي	cátedra	كُرسِيّ	N;FEM;SG	N;NOM;DEF;SG
cátedra	الاستاذية	cátedra	أُستَاذِيّ	N;FEM;SG	N;NOM;DEF;SG
licenciado	التخرج	licenciado	تَخَرُّج	N;MASC;SG	N;NOM;DEF;SG
licenciado	خريج	licenciado	خَرِيج	N;MASC;SG	N;NOM;INDF;SG
espiritual	روحاني	espiritual	روحاني	ADJ;SG	ADJ;NOM;INDF;MASC;SG
espiritual	روحانية	espiritual	رُوحَانِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
espiritual	الروحية	espiritual	رُوحِيَّة	ADJ;SG	ADJ;NOM;DEF;FEM;SG
espiritual	روحية	espiritual	رُوحِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
page	صفحة	pager	صَفحَة	N	N;NOM;INDF;SG
page	الصفحة	pager	صَفحَة	N	N;NOM;DEF;SG
violín	الكمان	violín	كَمَان	N;MASC;SG	N;NOM;DEF;SG
carnaval	المهرجان	carnaval	مَهرَجَان	N;MASC;SG	N;NOM;DEF;SG
carnaval	الكرنفال	carnaval	كُرنفَال	N;MASC;SG	N;NOM;DEF;SG
seno	الثدي	seno	ثَدِيّ	N;MASC;SG	N;NOM;DEF;SG
fort	الحصن	fort	حَصن	N;MASC	N;NOM;DEF;SG
playas	شواطئ	playa	شَاطِئ	N;FEM;PL	N;NOM;INDF;PL
