hän	그녀는	hän	그녀+는	PRO;NOM;SG;3	PRO
ensiksi	먼저	ensiksi	먼저	ADV	ADV
teknologian	기술	teknologia	기술	N;GEN;SG	N
soveltaa	적용하기	soveltaa	적용+하+기	V;SG;NFIN;ACT	V
kohtalo	운명	kohtalo	운명	N;NOM;SG	N
kohtalo	운명	kohtalo	운명	N;NOM;SG	N
kamera	사진기	kamera	사진기	N;NOM;SG	N
ohjaajat	멘토링	ohjaaja	멘토링	N;NOM;PL	N
hiukset	머리카락	hius	머리카락	N;NOM;PL	N
hiukset	머리	hius	머리	N;NOM;PL	N
hiukset	머리카락이	hius	머리카락+이	N;NOM;PL	N
perusta	파운데이션	perusta	파운데이션	N;NOM;SG	N
perusta	기지	perusta	기지	N;NOM;SG	N
perusta	기초	perusta	기초	N;NOM;SG	N
perusta	근거	perusta	근거	N;NOM;SG	N
perusta	기저	perusta	기저	N;NOM;SG	N
suunnitelmien	계획	suunnitelma	계획	N;GEN;PL	N
nimityksiä	예약	nimitys	예약	N;PRT;PL	N
ketjun	사슬	ketju	사슬	N;GEN;SG	N
ketjun	연쇄	ketju	연쇄	N;GEN;SG	N
hoitoa	시술	hoito	시술	N;PRT;SG	N
hoitoa	치료	hoito	치료	N;PRT;SG	N
kukkia	꽃이	kukka	꽃+이	N;PRT;PL	N
string	문자열	string	문자열	N;NOM;SG	N
yliopistojen	대학	yli#opisto	대학	N;GEN;PL	N
enkeli	천사	enkeli	천사	N;NOM;SG	N
laitteet	장비	laite	장비	N;NOM;PL	N
laitteet	가전제품	laite	가전+제품	N;NOM;PL	N
laitteet	기기	laite	기기	N;NOM;PL	N
laitteet	장치	laite	장치	N;NOM;PL	N
öljyä	석유	öljy	석유	N;PRT;SG	N
suunta	방향	suunta	방향	N;NOM;SG	N
suunta	방향	suunta	방향	N;NOM;SG	N
suunta	지향	suunta	지향	N;NOM;SG	N
uni	수면	uni	수면	N;NOM;SG	N
hyökkäykset	공격	hyökkäys	공격	N;NOM;PL	N
taito	능력	taito	능력	N;NOM;SG	N
taito	기술	taito	기술	N;NOM;SG	N
taito	실력	taito	실력	N;NOM;SG	N
taito	스킬	taito	스키+ㄹ	N;NOM;SG	N
taito	솜씨	taito	솜씨	N;NOM;SG	N
hankala	까다로운	hankala	까다롭+ㄴ	ADJ;NOM;SG	ADJ
hankala	어려운	hankala	어렵+ㄴ	ADJ;NOM;SG	ADJ
federaation	연맹	federaatio	연맹	N;GEN;SG	N
federaation	연방	federaatio	연방	N;GEN;SG	N
ratkaisua	해결책	ratkaisu	해결책	N;PRT;SG	N
ratkaisua	솔루션	ratkaisu	솔루션	N;PRT;SG	N
kommentit	댓글	kommentti	댓글	N;NOM;PL	N
terveys	체력	terveys	체력	N;NOM;SG	N
terveys	건강	terveys	건강	N;NOM;SG	N
olympialaiset	올림픽	olympialainen	올림픽	N;NOM;PL	N
vaatimuksia	요구사항	vaatimus	요구사항	N;PRT;PL	N
maanjäristys	지진	maan#järistys	지진	N;NOM;SG	N
manageri	관리자	manageri	관리자	N;NOM;SG	N
suuntaa	방향	suunta	방향	N;PRT;SG	N
yrittäjä	사업가	yrittäjä	사업가	N;NOM;SG	N
taloustieteilijä	경제학자	talous#tieteilijä	경제학자	N;NOM;SG	N
madonna	성모	madontaa	성모	N;NOM;SG	N
järjestys	순서	järjestys	순서	N;NOM;SG	N
järjestys	주문	järjestys	주문	N;NOM;SG	N
iho	피부	iho	피부	N;NOM;SG	N
osio	파티션	osio	파티션	N;NOM;SG	N
lentäjä	조종사	lentäjä	조종사	N;NOM;SG	N
divisioonaa	분열	divi#sio#ona	분열	N;PRT;SG	N
hallinnoi	관리	hallinnoida	관리	N;NOM;SG	N
kuolla	죽는다	kuolla	죽+는다	V;SG;NFIN;ACT	V
etuja	특전	etu	특전	N;PRT;PL	N
etuja	혜택	etu	혜택	N;PRT;PL	N
kokoelmat	모음집	kokoelma	모음집	N;NOM;PL	N
kukka	꽃이	kukka	꽃+이	N;NOM;SG	N
kopio	복사	kopio	복사	N;NOM;SG	N
kopio	중복	kopio	중복	N;NOM;SG	N
kopio	복제	kopio	복제	N;NOM;SG	N
kopio	복사	kopio	복사	N;NOM;SG	N
kopio	복사본	kopio	복사본	N;NOM;SG	N
kopio	사본	kopio	사본	N;NOM;SG	N
huilu	플루트	huilu	플루트	N;NOM;SG	N
olemassaolo	존재	olemassaolo	존재	N;NOM;SG	N
korvaa	바꾸기	korva	바꾸+기	V;IMP;SG;2;FIN;ACT	V
poliisit	경찰	poliisi	경찰	N;NOM;PL	N
poliisit	경찰관	poliisi	경찰관	N;NOM;PL	N
taloutta	경제학	talous	경제학	N;PRT;SG	N
festivaali	축제	festi#vaali	축제	N;NOM;SG	N
osake	주식	osake	주식	N;NOM;SG	N
luetteloon	목록	luettelo	목록	N;IN+ALL;SG	N
luetteloon	명단	luettelo	명단	N;IN+ALL;SG	N
laatua	화질	laatu	화질	N;PRT;SG	N
laatua	화질이	laatu	화질+이	N;PRT;SG	N
puhelin	전화	puhelin	전화	N;NOM;SG	N
puhelin	전화기	puhelin	전화기	N;NOM;SG	N
puhelin	전화번호	puhelin	전화번호	N;NOM;SG	N
puhelin	휴대폰	puhelin	휴대폰	N;NOM;SG	N
puhelin	전화	puhelin	전화	N;NOM;SG	N
puhelin	전화기	puhelin	전화기	N;NOM;SG	N
pyydettiin	요청함	pyytää	요청함	V;IND;PST;FIN;PASS	V
periaate	원칙	periaate	원칙	N;NOM;SG	N
periaate	원리	periaate	원리	N;NOM;SG	N
henkilöstö	직원	henkilöstö	직원	N;NOM;SG	N
henkilöstö	직원들	henkilöstö	직원+들	N;NOM;SG	N
vaihto	교환	vaihto	교환	N;NOM;SG	N
vaihto	스왑	vaihto	스왑	N;NOM;SG	N
suunnan	방향	suunta	방향	N;GEN;SG	N
keinoja	방법	keino	방법	N;PRT;PL	N
kosto	회수	kosto	회수	N;NOM;SG	N
kosto	복수	kosto	복수	N;NOM;SG	N
kosto	복수	kosto	복수	N;NOM;SG	N
kosto	보복	kosto	보복	N;NOM;SG	N
koordinaatit	좌표	koordinaatti	좌표	N;NOM;PL	N
koordinaatit	좌표계	koordinaatti	좌표계	N;NOM;PL	N
pastori	목사	pastori	목사	N;NOM;SG	N
väliä	물질	väli	물질	N;PRT;SG	N
listaa	목록	lista	목록	N;PRT;SG	N
listaa	명단	lista	명단	N;PRT;SG	N
ilmoituksen	알림	ilmoitus	알리+ㅁ	N;GEN;SG	N
järvet	호수	järvi	호수	N;NOM;PL	N
sääntö	법칙	sääntö	법칙	N;NOM;SG	N
sääntö	규칙	sääntö	규칙	N;NOM;SG	N
lyhyet	짧은	lyhyt	짧+ㄴ	ADJ;NOM;PL	ADJ
kapasiteetti	용량	kapasiteetti	용량	N;NOM;SG	N
holmes	홈스	holmes	홈스	N;NOM;SG	N
metroasema	지하철	metro#asema	지하철	N;NOM;SG	N
vaatteita	의류	vaate	의류	N;PRT;PL	N
vaatteita	옷이	vaate	옷+이	N;PRT;PL	N
asfaltti	아스팔트	asfaltti	아스팔트	N;NOM;SG	N
työntekijöitä	직원	työ#tekijä	직원	N;PRT;PL	N
työntekijöitä	직원들	työ#tekijä	직원+들	N;PRT;PL	N
työntekijöitä	노동자	työ#tekijä	노동자	N;PRT;PL	N
työntekijöitä	노동자들	työ#tekijä	노동자+들	N;PRT;PL	N
työntekijöitä	근로자	työ#tekijä	근로자	N;PRT;PL	N
kaupunginjohtaja	시장	kaupungin#johtaja	시장	N;NOM;SG	N
lentoyhtiö	항공	lento#yhtiö	항공	N;NOM;SG	N
lentoyhtiö	항공사	lento#yhtiö	항공사	N;NOM;SG	N
rauniot	폐허	raunio	폐허	N;NOM;PL	N
konsertti	연주회	konsertti	연주회	N;NOM;SG	N
konsertti	콘서트	konsertti	콘서트	N;NOM;SG	N
ratkaisuja	해결책	ratkaisu	해결책	N;PRT;PL	N
ratkaisuja	솔루션	ratkaisu	솔루션	N;PRT;PL	N
juristi	변호사	juristaa	변호사	N;NOM;SG	N
juristi	변호사	juristaa	변호사	N;NOM;SG	N
kriisin	위기	kriisi	위기	N;GEN;SG	N
kansat	민족	kansa	민족	N;NOM;PL	N
rumpuja	드럼	rumpu	들+요	N;PRT;PL	N
finaali	결승전	finaali	결승전	N;NOM;SG	N
finaali	결승	finaali	결승	N;NOM;SG	N
finaali	기말고사	finaali	기말고사	N;NOM;SG	N
finaali	결승전	finaali	결승전	N;NOM;SG	N
mielipide	의견	mieli#pide	의견	N;NOM;SG	N
näkyvä	표시됨	näkyä	표시+되+ㄴ	V;NOM;SG;V.PTCP;ACT	V
potilas	환자	potilas	환자	N;NOM;SG	N
vero	세금	vero	세금	N;NOM;SG	N
hiekka	모래시계	hiekka	모래+시계	N;NOM;SG	N
konsertissa	연주회	konsertti	연주회	N;IN+ESS;SG	N
konsertissa	콘서트	konsertti	콘서트	N;IN+ESS;SG	N
tykki	대포	tykki	대포	N;NOM;SG	N
rauhaa	평화	rauha	평화	N;PRT;SG	N
polttoaineen	연료	poltto#aine	연료	N;GEN;SG	N
muunnos	변환	muunnos	변환	N;NOM;SG	N
muunnos	전환	muunnos	전환	N;NOM;SG	N
muunnos	변종	muunnos	변종	N;NOM;SG	N
muunnos	변신	muunnos	변신	N;NOM;SG	N
muunnos	변환	muunnos	변환	N;NOM;SG	N
muunnos	변형	muunnos	변형	N;NOM;SG	N
muunnos	변환	muunnos	변환	N;NOM;SG	N
muunnos	변신	muunnos	변신	N;NOM;SG	N
muunnos	변형	muunnos	변형	N;NOM;SG	N
omistajan	소유자	omistaja	소유자	N;GEN;SG	N
laivat	보트	laiva	보트	N;NOM;PL	N
tuotu	가져옴	tuoda	가져오+ㄹ	V;NOM;SG;V.PTCP;PASS	V
peruste	기준	peruste	기준	N;NOM;SG	N
muisti	추억	muistaa	추억	N;NOM;SG	N
muisti	기억력	muistaa	기억력	N;NOM;SG	N
muisti	메모리	muistaa	메모리	N;NOM;SG	N
muisti	기억	muistaa	기억	N;NOM;SG	N
lasti	화물	lasti	화물	N;NOM;SG	N
musikaali	뮤지컬	musikaali	껍지+ㄴ	N;NOM;SG	N
neuvottelut	협상	neuvottelu	협상	N;NOM;PL	N
neuvottelut	협상	neuvottelu	협상	N;NOM;PL	N
neuvottelut	협상	neuvottelu	협상	N;NOM;PL	N
vähentynyt	줄이기	vähentyä	줄이+기	V;NOM;SG;V.PTCP;ACT	V
suurlähettiläs	대사	suur#lähettiläs	대사	N;NOM;SG	N
tavoitteet	목표	tavoite	목표	N;NOM;PL	N
hankalaa	까다로운	hankala	까다롭+ㄴ	ADJ;PRT;SG	ADJ
hankalaa	어려운	hankala	어렵+ㄴ	ADJ;PRT;SG	ADJ
salmen	해협	salmen	해협	N;GEN;SG	N
pahaa	나쁜	paha	나쁘+ㄴ	ADJ;PRT;SG	ADJ
pahaa	나쁘다	paha	나쁘+다	ADJ;PRT;SG	ADJ
liikkeet	매장	liike	매장	N;NOM;PL	N
liikkeet	상점	liike	상점	N;NOM;PL	N
veturi	기관차	veturi	기관차	N;NOM;SG	N
hiihto	스키	hiihto	스키	N;NOM;SG	N
hiihto	스키	hiihto	스키	N;NOM;SG	N
tilastoja	통계	tilasto	통계	N;PRT;PL	N
tilastoja	통계학	tilasto	통계학	N;PRT;PL	N
tilastoja	통계	tilasto	통계	N;PRT;PL	N
palautetta	의견	palaute	의견	N;PRT;SG	N
järjestöjen	단체	järjestö	단체	N;GEN;PL	N
järjestöjen	조직	järjestö	조직	N;GEN;PL	N
järjestöjen	단체	järjestö	단체	N;GEN;PL	N
merkkiä	문자	merkki	문자	N;PRT;SG	N
merkkiä	등장인물	merkki	등장+인물	N;PRT;SG	N
brownin	갈색	brown	갈색	N;GEN;SG	N
poistuu	떠나기	poistua	떠나+기	V;IND;SG;3;PRS;FIN;ACT	V
amerikkalaiset	미국인	amerikkalainen	미국인	N;NOM;PL	N
amerikkalaiset	미국인	amerikkalainen	미국인	N;NOM;PL	N
kortti	카드	kortti	카드	N;NOM;SG	N
raskasta	무거운	raskas	무겁+ㄴ	ADJ;PRT;SG	ADJ
rajojen	경계	raja	경계	N;GEN;PL	N
rajojen	국경	raja	국경	N;GEN;PL	N
rugby	럭비	rugby	럭비	N;NOM;SG	N
menetelmän	수단	menetelmä	수단	N;GEN;SG	N
menetelmän	메서드	menetelmä	메서드	N;GEN;SG	N
menetelmän	방법	menetelmä	방법	N;GEN;SG	N
menetelmän	메소드	menetelmä	메소드	N;GEN;SG	N
raita	트랙	raita	트랙	N;NOM;SG	N
raita	추적	raita	추적	N;NOM;SG	N
tutkinto	수료	tutkinto	수료	N;NOM;SG	N
tutkinto	학위	tutkinto	학위	N;NOM;SG	N
tutkinto	졸업	tutkinto	졸업	N;NOM;SG	N
arviointi	평가	arviointi	평가	N;NOM;SG	N
lakeja	법률	laki	법률	N;PRT;PL	N
ulkona	밖에서	ulkona	밖+에서	ADV	ADV
solun	세포	solu	세포	N;GEN;SG	N
junan	열차	juna	열차	N;GEN;SG	N
pimeyden	어둠	pimeys	어둠	N;GEN;SG	N
piirre	기능	piirre	기능	N;NOM;SG	N
palveluja	서비스	palvelu	서비스	N;PRT;PL	N
tunnusta	고백	tuntu	고백	N;PRT;SG	N
rantaan	해변	ranta	해변	N;IN+ALL;SG	N
onneksi	다행히	onneksi	다행+히	ADV	ADV
onneksi	다행히	onneksi	다행+히	ADV	ADV
matkailu	여행	matkailu	여행	N;NOM;SG	N
matkailu	관광	matkailu	관광	N;NOM;SG	N
matkailu	관광객	matkailu	관광객	N;NOM;SG	N
majakka	등대	majakka	등대	N;NOM;SG	N
ruutu	상자	ruutua	상자	N;NOM;SG	N
ruutu	액자	ruutua	액자	N;NOM;SG	N
ruutu	프레임	ruutua	프레임	N;NOM;SG	N
ruutu	화면	ruutua	화면	N;NOM;SG	N
mieli	마음	mieli	마음	N;NOM;SG	N
varjo	그림자	varjo	그림자	N;NOM;SG	N
mission	선교	missio	선교	N;NOM;SG	N
puhetta	연설	puhe	연설	N;PRT;SG	N
puhetta	음성	puhe	음성	N;PRT;SG	N
hidas	느린	hidas	느리+ㄴ	ADJ;NOM;SG	ADJ
hidas	느리게	hidas	느리+게	ADJ;NOM;SG	ADJ
onnen	행복	onni	행복	N;GEN;SG	N
kilpi	접시	kilpi	접시	N;NOM;SG	N
kilpi	방패	kilpi	방패	N;NOM;SG	N
kuvio	패턴	kuvio	패턴	N;NOM;SG	N
kuvio	차트	kuvio	차트	N;NOM;SG	N
pyynnön	요청	pyyntö	요청	N;GEN;SG	N
asianajaja	변호사	asian#ajaja	변호사	N;NOM;SG	N
asianajaja	변호사	asian#ajaja	변호사	N;NOM;SG	N
asianajaja	변호사	asian#ajaja	변호사	N;NOM;SG	N
vaiheita	단계	vaihe	단계	N;PRT;PL	N
vaiheita	단계	vaihe	단계	N;PRT;PL	N
mainos	광고	mainos	광고	N;NOM;SG	N
mainos	광고	mainos	광고	N;NOM;SG	N
mainos	광고	mainos	광고	N;NOM;SG	N
mestarit	마스터즈	mestari	마스터즈	N;NOM;PL	N
mestarit	마스터스	mestari	마스터스	N;NOM;PL	N
mestarit	챔피언	mestari	챔피언	N;NOM;PL	N
taistella	싸우기	taistella	싸우+기	V;SG;NFIN;ACT	V
nopeaa	빠르다	nopea	빠르+다	ADJ;PRT;SG	ADJ
luonnosta	초안	luonnos	초안	N;IN+ABL;SG	N
luonnosta	드래프트	luonnos	드래프트	N;IN+ABL;SG	N
luonnosta	자연	luonnos	자연	N;IN+ABL;SG	N
korkeat	높음	korkea	높음	ADJ;NOM;PL	ADJ
käsialaa	글씨체	käsi#ala	글씨체	N;PRT;SG	N
kehon	시체	keho	시체	N;GEN;SG	N
kehon	몸매	keho	몸매	N;GEN;SG	N
kehon	몸매가	keho	몸매+가	N;GEN;SG	N
näyttelijöitä	배우	näyttelijä	배우	N;PRT;PL	N
tunnukset	기호	tunnus	기호	N;NOM;PL	N
tunnukset	상징	tunnus	상징	N;NOM;PL	N
tunnukset	토큰	tunnus	토크+ㄴ	N;NOM;PL	N
tunnukset	신분증	tunnus	신분증	N;NOM;PL	N
menestyksekkäästi	성공적으로	menestyksekkäästi	성공+적+으로	ADV	ADV
vangit	죄수	vanki	죄수	N;NOM;PL	N
massan	펄프	massa	펄프	N;GEN;SG	N
metallia	금속	metalli	금속	N;PRT;SG	N
hallinta	통제	hallinta	통제	N;NOM;SG	N
hallinta	제어	hallinta	제어	N;NOM;SG	N
hallinta	경영	hallinta	경영	N;NOM;SG	N
hallinta	관리	hallinta	관리	N;NOM;SG	N
maisema	조경	maisema	조경	N;NOM;SG	N
maisema	경관	maisema	경관	N;NOM;SG	N
maisema	풍경	maisema	풍경	N;NOM;SG	N
susi	늑대	susi	늑대	N;NOM;SG	N
korkeakoulu	대학교	korkea#koulu	대학교	N;NOM;SG	N
korkeakoulu	대학	korkea#koulu	대학	N;NOM;SG	N
korkeakoulu	대학교	korkea#koulu	대학교	N;NOM;SG	N
korkeakoulu	대학	korkea#koulu	대학	N;NOM;SG	N
huuliharppu	하모니카	huuli#harppu	하모니카	N;NOM;SG	N
hoidon	치료법	hoito	치료법	N;GEN;SG	N
hoidon	치료	hoito	치료	N;GEN;SG	N
hoidon	시술	hoito	시술	N;GEN;SG	N
hoidon	치료	hoito	치료	N;GEN;SG	N
kilpailijat	참가자	kilpailija	참가자	N;NOM;PL	N
kilpailijat	경쟁사	kilpailija	경쟁사	N;NOM;PL	N
käsikirja	수동	käsi#kirja	수동	N;NOM;SG	N
käsikirja	설명서	käsi#kirja	설명서	N;NOM;SG	N
käsikirja	매뉴얼	käsi#kirja	매뉴얼	N;NOM;SG	N
järkeä	감각	järki	감각	N;PRT;SG	N
etsivä	형사	etsivä	형사	N;NOM;SG	N
etsivä	탐정	etsivä	탐정	N;NOM;SG	N
ohittaa	덮어쓰기	ohittaa	덮어쓰+기	V;IND;SG;PRS;FIN;ACT	V
etäisyydet	거리	etäisyys	거리	N;NOM;PL	N
aamuna	아침	aamu	아침	N;FRML;SG	N
rakenteita	구조물	rakenne	구조물	N;PRT;PL	N
rakenteita	구조	rakenne	구조	N;PRT;PL	N
uhri	희생자	uhri	희생자	N;NOM;SG	N
pääasiallisesti	주로	pää#asiallisesti	주로	ADV	ADV
pääasiallisesti	주로	pää#asiallisesti	주로	ADV	ADV
kohtalon	운명	kohtalo	운명	N;GEN;SG	N
kohtalon	운명	kohtalo	운명	N;GEN;SG	N
galaxy	은하	galaxy	은하	N;NOM;SG	N
koripallo	농구	kori#pallo	농구	N;NOM;SG	N
omaisuutta	자산	omaisuus	자산	N;PRT;SG	N
omaisuutta	재산권	omaisuus	재산권	N;PRT;SG	N
omaisuutta	속성	omaisuus	속성	N;PRT;SG	N
omaisuutta	재산	omaisuus	재산	N;PRT;SG	N
kannet	갑판	kannet	갑판	N;NOM;PL	N
hapen	산소	happi	산소	N;GEN;SG	N
kohdat	상품	kohta	상품	N;NOM;PL	N
kohdat	항목	kohta	항목	N;NOM;PL	N
kohdat	품목	kohta	품목	N;NOM;PL	N
kohdat	아이템	kohta	아이템	N;NOM;PL	N
kohdat	점수	kohta	점수	N;NOM;PL	N
loma	휴일	loma	휴일	N;NOM;SG	N
loma	명절	loma	명절	N;NOM;SG	N
loma	연휴	loma	연휴	N;NOM;SG	N
loma	휴가	loma	휴가	N;NOM;SG	N
loma	공휴일	loma	공휴+이+ㄹ	N;NOM;SG	N
loma	방학	loma	방학	N;NOM;SG	N
loma	휴가	loma	휴가	N;NOM;SG	N
loma	휴일	loma	휴일	N;NOM;SG	N
loma	연휴	loma	연휴	N;NOM;SG	N
loma	공휴일	loma	공휴+이+ㄹ	N;NOM;SG	N
loma	명절	loma	명절	N;NOM;SG	N
airbus	에어버스	airbus	에어버스	N;NOM;SG	N
koirat	개들	koira	개+들	N;NOM;PL	N
vahinkoa	부상	vahinko	부상	N;PRT;SG	N
vahinkoa	손상	vahinko	손상	N;PRT;SG	N
määrätty	할당된	määrätä	할당+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
kristityt	기독교	kristityt	기독교	N;NOM;PL	N
kristityt	기독교인	kristityt	기독교인	N;NOM;PL	N
aikakausi	시대	aika#kausi	시대	N;NOM;SG	N
vaunut	전차	vaunu	전차	N;NOM;PL	N
hotellin	호텔	hotelli	호텔	N;GEN;SG	N
laitteiden	기기	laite	기기	N;GEN;PL	N
laitteiden	장치	laite	장치	N;GEN;PL	N
taloja	주택	talo	주택	N;PRT;PL	N
rannat	해변	ranta	해변	N;NOM;PL	N
lentokoneita	비행기	lento#kone	비행기	N;PRT;PL	N
lentokoneita	비행기	lento#kone	비행기	N;PRT;PL	N
vastarintaa	저항운동	vastarinta	저항+운동	N;PRT;SG	N
vastarintaa	저항성	vastarinta	저항성	N;PRT;SG	N
vastarintaa	저항	vastarinta	저항	N;PRT;SG	N
tuhoa	파괴	tuho	파괴	N;PRT;SG	N
tuhoa	파괴	tuho	파괴	N;PRT;SG	N
säde	반지름	säde	반지름	N;NOM;SG	N
vieras	방문자	vieras	방문자	N;NOM;SG	N
vieras	방문객	vieras	방문객	N;NOM;SG	N
vieras	참석자	vieras	참석자	N;NOM;SG	N
tulosten	결과	tulos	결과	N;GEN;PL	N
lämpöä	더위	lämpö	더위	N;PRT;SG	N
tulipalo	화재	tuli#palo	화재	N;NOM;SG	N
tulipalo	불화	tuli#palo	불화	N;NOM;SG	N
teemoja	주제	teemo	주제	N;PRT;PL	N
estetty	차단됨	estää	차단+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
estetty	차단됨	estää	차단+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
estetty	차단되었습니다	estää	차단+되+었+습니다	V;NOM;SG;V.PTCP;PASS	V
osallistuminen	출석	osallistuminen	출석	N;NOM;SG	N
osallistuminen	참석	osallistuminen	참석	N;NOM;SG	N
osallistuminen	개입	osallistuminen	개입	N;NOM;SG	N
osallistuminen	참가	osallistuminen	참가	N;NOM;SG	N
osallistuminen	참여	osallistuminen	참여	N;NOM;SG	N
solujen	세포	solu	세포	N;GEN;PL	N
jet	제트	jetä	제트	N;NOM;SG	N
jet	제트기	jetä	제트기	N;NOM;SG	N
ralli	집회	ralli	집회	N;NOM;SG	N
ralli	랠리	ralli	랠리	N;NOM;SG	N
myynnin	매출	myynti	매출	N;GEN;SG	N
myynnin	영업	myynti	영업	N;GEN;SG	N
myynnin	판매	myynti	판매	N;GEN;SG	N
verkkoon	격자	verkko	격자	N;IN+ALL;SG	N
kirjaimellisesti	말그대로	kirjaimellisesti	말그대로	ADV	ADV
kristinusko	기독교	kristinus	기독교	N;NOM;SG	N
työntekijät	직원	työn#tekijä	직원	N;NOM;PL	N
työntekijät	직원들	työn#tekijä	직원+들	N;NOM;PL	N
työntekijät	노동자	työn#tekijä	노동자	N;NOM;PL	N
työntekijät	노동자들	työn#tekijä	노동자+들	N;NOM;PL	N
työntekijät	근로자	työn#tekijä	근로자	N;NOM;PL	N
kuljettajan	운전사	kuljettaja	운전사	N;GEN;SG	N
järjestöt	협회	järjestö	협회	N;NOM;PL	N
järjestöt	단체	järjestö	단체	N;NOM;PL	N
järjestöt	조직	järjestö	조직	N;NOM;PL	N
järjestöt	단체	järjestö	단체	N;NOM;PL	N
aukio	광장	aukio	광장	N;NOM;SG	N
kannattajia	지지자들	kannattaja	지지자+들	N;PRT;PL	N
kannattajia	후원자	kannattaja	후원자	N;PRT;PL	N
väkivaltaa	폭력	väki#valta	폭력	N;PRT;SG	N
legenda	전설	legenda	전설	N;NOM;SG	N
tapahtumaan	이벤트	tapahtuma	이벤트	N;IN+ALL;SG	N
toimintoja	기능	toiminto	기능	N;PRT;PL	N
puhemies	회장	puhe#mies	회장	N;NOM;SG	N
puhemies	대통령	puhe#mies	대통령	N;NOM;SG	N
puhemies	스피커	puhe#mies	스피커	N;NOM;SG	N
aamu	아침	aamu	아침	N;NOM;SG	N
viestinnän	커뮤니케이션	viestintä	커뮤니케이션	N;GEN;SG	N
viestinnän	통신	viestintä	통신	N;GEN;SG	N
aviomies	남편	avio#mies	남편	N;NOM;SG	N
rajoja	경계	raja	경계	N;PRT;PL	N
indianapolis	인디애나폴리스	indiana#polis	인디애나폴리스	N;NOM;SG	N
kristittyjä	기독교인	kristitty	기독교인	N;PRT;PL	N
markkinat	시장	markkinat	시장	N;NOM;PL	N
markkinat	시장	markkinat	시장	N;NOM;PL	N
eagle	독수리	eagle	독수리	N;NOM;SG	N
yksinään	홀로	yksinään	홀로	ADV	ADV
yksinään	혼자	yksinään	혼자	ADV	ADV
psykologian	심리학	psykologia	심리학	N;GEN;SG	N
puhdas	깨끗한	puhdas	깨끗하+ㄴ	ADJ;NOM;SG	ADJ
kansalainen	시민	kansalainen	시민	N;NOM;SG	N
uhrien	희생자	uhri	희생자	N;GEN;PL	N
suojella	보호하기	suojella	보호+하+기	V;SG;NFIN;ACT	V
suojella	보호하기	suojella	보호+하+기	V;SG;NFIN;ACT	V
sedan	세단	sedan	세단	N;NOM;SG	N
turvallisuuden	안보	turvallisuus	안보	N;GEN;SG	N
turvallisuuden	보안	turvallisuus	보안	N;GEN;SG	N
demokratian	민주주의	demokratia	민주주의	N;GEN;SG	N
demokratian	민주화	demokratia	민주화	N;GEN;SG	N
kerros	계층	kerros	계층	N;NOM;SG	N
ohjus	유도탄	ohjus	유도탄	N;NOM;SG	N
ohjus	미사일	ohjus	미사+이+ㄹ	N;NOM;SG	N
olento	생명체	olento	생명체	N;NOM;SG	N
olento	생물	olento	생물	N;NOM;SG	N
suuntaus	추세	suuntaus	추세	N;NOM;SG	N
suuntaus	경향	suuntaus	경향	N;NOM;SG	N
suuntaus	방향	suuntaus	방향	N;NOM;SG	N
suuntaus	지향	suuntaus	지향	N;NOM;SG	N
hirviö	비스트	hirviö	비스트	N;NOM;SG	N
hirviö	괴물이	hirviö	괴물+이	N;NOM;SG	N
case	케이스	case	케이스	N;NOM;SG	N
case	사례	case	사례	N;NOM;SG	N
luettelot	목록	luettelo	목록	N;NOM;PL	N
luodaan	만들기	luoda	만들+기	V;IND;PRS;FIN;PASS	V
kalaa	물고기	kala	물고기	N;PRT;SG	N
suojata	보호하기	suojata	보호+하+기	V;SG;NFIN;ACT	V
muotoilu	포맷	muotoilu	포맷	N;NOM;SG	N
muotoilu	서식	muotoilu	서식	N;NOM;SG	N
muotoilu	설계	muotoilu	설계	N;NOM;SG	N
muotoilu	조성	muotoilu	조성	N;NOM;SG	N
sudanin	수단	sudan	수단	N;GEN;SG	N
sudanin	수단	sudan	수단	N;GEN;SG	N
mitat	차원	mitta	차원	N;NOM;PL	N
mitat	차원	mitta	차원	N;NOM;PL	N
lääkkeiden	의약품	lääke	의약품	N;GEN;PL	N
todellisuuden	현실	todellisuus	현실	N;GEN;SG	N
erotettu	분리됨	erottaa	분리+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
prosessin	프로세스	prosessi	프로세스	N;GEN;SG	N
prosessin	과정	prosessi	과정	N;GEN;SG	N
valikoima	선택	valikoima	선택	N;NOM;SG	N
luominen	생성	luominen	생성	N;NOM;SG	N
luominen	창조	luominen	창조	N;NOM;SG	N
seikkailu	어드벤처	seikkailu	어드벤처	N;NOM;SG	N
seikkailu	모험	seikkailu	모험	N;NOM;SG	N
käymään	방문하기	käydä	방문+하+기	V;IN+ALL;SG;NFIN;ACT	V
kokemus	경험	kokemus	경험	N;NOM;SG	N
kokemus	체험	kokemus	체험	N;NOM;SG	N
katto	천장	katto	천장	N;NOM;SG	N
katto	지붕	katto	지붕	N;NOM;SG	N
kirjaimet	편지	kirjain	편지	N;NOM;PL	N
kysymyksen	질문	kysymys	질문	N;GEN;SG	N
maastossa	지형	maasto	지형	N;IN+ESS;SG	N
