con	ar	con	ar	ADP	ADP
espalda	mugura	espalda	mugura	N;FEM;SG	N;NOM;FEM;SG
postal	pastkarti	postal	pastkarte	N;MASC;SG	N;ACC;FEM;SG
signos	pazīmes	signo	pazīme	N;MASC;PL	N;NOM;FEM;PL
signos	zīmes	signo	zīme	N;MASC;PL	N;NOM;FEM;PL
administrador	administrators	administrador	administrators	N;MASC;SG	N;NOM;MASC;SG
administrador	administratora	administrador	administrators	N;MASC;SG	N;GEN;MASC;SG
administrador	administrators	administrador	administrators	N;MASC;SG	N;NOM;MASC;SG
administrador	administratora	administrador	administrators	N;MASC;SG	N;GEN;MASC;SG
administrador	pārvaldnieks	administrador	pārvaldnieks	N;MASC;SG	N;NOM;MASC;SG
administrador	vadītājs	administrador	vadītājs	N;MASC;SG	N;NOM;MASC;SG
noches	naktis	noche	nakts	N;FEM;PL	N;NOM;FEM;PL
estrecha	šaura	estrecho	šaura	ADJ;FEM;SG	ADJ;NOM;FEM;SG
estrecha	šaurs	estrecho	šaurs	ADJ;FEM;SG	ADJ;NOM;MASC;SG
extraño	dīvaina	extraño	dīvaina	ADJ;MASC;SG	ADJ;NOM;FEM;SG
extraño	dīvaina	extraño	dīvaina	ADJ;MASC;SG	ADJ;NOM;FEM;SG
tratando	mēģina	tratar	mēģināt	V;V.MSDR	V;FH;IND;3;POS;PRS;FIN;ACT
tratando	cenšamies	tratar	censties	V;V.MSDR	V;FH;IND;PL;1;POS;REFL;PRS;FIN;ACT
tratando	cenšos	tratar	censties	V;V.MSDR	V;FH;IND;SG;1;POS;REFL;PRS;FIN;ACT
tratando	centies	tratar	censties	V;V.MSDR	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
tratando	cenšas	tratar	censties	V;V.MSDR	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
hamilton	hamiltons	hamilto	hamiltons	N;MASC;SG	N;NOM;MASC;SG
escaños	sēdekļi	escaño	sēdeklis	N;MASC;PL	N;NOM;MASC;PL
escaños	sēdvietas	escaño	sēdvieta	N;MASC;PL	N;NOM;FEM;PL
cirugía	ķirurģija	cirugía	ķirurģija	N;FEM;SG	N;NOM;FEM;SG
cirugía	operācija	cirugía	operācija	N;FEM;SG	N;NOM;FEM;SG
chinos	ķīnieši	chino	ķīnietis	N;MASC;PL	N;NOM;MASC;PL
chinos	ķīniešu	chino	ķīnietis	N;MASC;PL	N;GEN;MASC;PL
segmento	segments	segmento	segments	N;MASC;SG	N;NOM;MASC;SG
ayudante	palīgs	ayudante	palīgs	N;SG	N;NOM;MASC;SG
ayudante	asistents	ayudante	asistents	N;SG	N;NOM;MASC;SG
ayudante	palīgs	ayudante	palīgs	N;SG	N;NOM;MASC;SG
ayudante	vietnieks	ayudante	vietnieks	N;SG	N;NOM;MASC;SG
servidor	servera	servidor	servera	N;MASC;SG	N;GEN;MASC;SG
servidor	serveris	servidor	serveris	N;MASC;SG	N;NOM;MASC;SG
portero	vārtsargu	portero	vārtsargs	N;MASC;SG	N;ACC;MASC;SG
portero	sargam	portero	sargs	N;MASC;SG	N;DAT;MASC;SG
portero	vārtsargs	portero	vārtsargs	N;MASC;SG	N;NOM;MASC;SG
latin	latīņu	latin	latīņa	N	N;GEN;FEM;PL
aplicar	piemēro	aplicar	piemērot	V;NFIN	V;IMP;SG;2;POS;FIN;ACT
aplicar	piemērot	aplicar	piemērot	V;NFIN	V;POS;NFIN
aplicar	pielietot	aplicar	pielietot	V;NFIN	V;POS;NFIN
diablo	velns	diablo	velns	N;MASC;SG	N;NOM;MASC;SG
diablo	diablo	diablo	diabla	N;MASC;SG	N
viviendo	dzīvo	vivir	dzīvot	V;V.MSDR	V;FH;IND;3;POS;PRS;FIN;ACT
transferencia	pārvietošana	transferencia	pārvietošana	N;FEM;SG	N;NOM;FEM;SG
transferencia	nodošana	transferencia	nodošana	N;FEM;SG	N;NOM;FEM;SG
transferencia	pārsūtīšana	transferencia	pārsūtīšana	N;FEM;SG	N;NOM;FEM;SG
reconocer	atzīt	reconocer	atzīt	V;NFIN	V;POS;NFIN
reconocer	jāatzīst	reconocer	atzīt	V;NFIN	V;POS;FIN;ACT
reconocer	atpazīt	reconocer	atpazīt	V;NFIN	V;POS;NFIN
reconocer	pazīt	reconocer	pazīt	V;NFIN	V;POS;NFIN
reconocer	atzīstot	reconocer	atzīt	V;NFIN	V;V.CVB
reconocer	atzīst	reconocer	atzīt	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
reconocer	atpazīt	reconocer	atpazīt	V;NFIN	V;POS;NFIN
reconocer	atzīt	reconocer	atzīt	V;NFIN	V;POS;NFIN
intérpretes	izpildītāji	intérprete	izpildītājs	N;PL	N;NOM;MASC;PL
intérpretes	tulki	intérprete	tulki	N;PL	N;NOM;MASC;PL
llena	pilnu	lleno	pilna	ADJ;FEM;SG	ADJ;ACC;MASC;SG
llena	pilns	lleno	pilns	ADJ;FEM;SG	ADJ;NOM;MASC;SG
llena	pilnā	lleno	pilns	ADJ;FEM;SG	ADJ;NOM;FEM;SG
llena	pilna	lleno	pilna	ADJ;FEM;SG	ADJ;NOM;FEM;SG
jueces	tiesneši	juez	tiesnesis	N;PL	N;NOM;MASC;PL
jueces	tiesnešiem	juez	tiesnesis	N;PL	N;DAT;MASC;PL
jueces	tiesnešu	juez	tiesnesis	N;PL	N;GEN;MASC;PL
alcohol	alkoholu	alcohol	alkohols	N;MASC;SG	N;ACC;MASC;SG
alcohol	alkohols	alcohol	alkohols	N;MASC;SG	N;NOM;MASC;SG
alcohol	spirts	alcohol	spirts	N;MASC;SG	N;NOM;MASC;SG
beatriz	beatrise	beatriz	beatrise	N;FEM;SG	N;NOM;FEM;SG
estable	stabila	estable	stabila	ADJ;SG	ADJ;NOM;FEM;SG
estable	stabils	estable	stabils	ADJ;SG	ADJ;NOM;MASC;SG
estable	stabilu	estable	stabila	ADJ;SG	ADJ;ACC;MASC;SG
entera	vesels	entero	vesels	ADJ;FEM;SG	ADJ;NOM;MASC;SG
entera	vesela	entero	vesela	ADJ;FEM;SG	ADJ;NOM;FEM;SG
subir	augšupielādēt	subir	augšupielādēt	V;NFIN	V;POS;NFIN
concesión	piešķiršana	concesión	piešķiršana	N;FEM;SG	N;NOM;FEM;SG
concesión	piešķiršana	concesión	piešķiršana	N;FEM;SG	N;NOM;FEM;SG
arqueología	arheoloģija	arqueología	arheoloģija	N;FEM;SG	N;NOM;FEM;SG
alimento	pārtika	alimento	pārtika	N;MASC;SG	N;NOM;FEM;SG
alimento	ēdiens	alimento	ēdiens	N;MASC;SG	N;NOM;MASC;SG
alimento	barību	alimento	barība	N;MASC;SG	N;ACC;FEM;SG
alimento	barībai	alimento	barība	N;MASC;SG	N;DAT;FEM;SG
alimento	barība	alimento	barība	N;MASC;SG	N;NOM;FEM;SG
corre	darbināt	correr	darbināt	V;IND;SG;3;PRS;FIN	V;POS;NFIN
corre	skrien	correr	skriet	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
corre	palaist	correr	palaist	V;IND;SG;3;PRS;FIN	V;POS;NFIN
praga	prāgā	praga	prāgs	N;MASC;SG	N;ESS;MASC;SG
tigre	tīģeris	tigre	tīģeris	N;MASC;SG	N;NOM;MASC;SG
tigre	tīģeri	tigre	tīģeris	N;MASC;SG	N;ACC;MASC;SG
linux	linux	linux	linux	N;MASC;SG	N;ACC;MASC;SG
light	gaismu	light	gaisma	N	N;ACC;FEM;SG
light	gaismas	light	gaisma	N	N;NOM;FEM;PL
light	gaisma	light	gaisma	N	N;NOM;FEM;SG
protesta	protestu	protesta	protests	N;FEM;SG	N;ACC;MASC;SG
protesta	protests	protesta	protests	N;FEM;SG	N;NOM;MASC;SG
detener	apstāties	detener	apstāties	V;NFIN	V;POS;REFL;NFIN
detener	apturēt	detener	apturēt	V;NFIN	V;POS;NFIN
detener	beidz	detener	beigt	V;NFIN	V;IMP;SG;2;POS;FIN;ACT
detener	apstādināt	detener	apstādināt	V;NFIN	V;POS;NFIN
detener	apturēt	detener	apturēt	V;NFIN	V;POS;NFIN
genética	ģenētisko	genético	ģenētiska	ADJ;FEM;SG	ADJ;ACC;MASC;SG
genética	ģenētiskā	genético	ģenētiska	ADJ;FEM;SG	ADJ;NOM;FEM;SG
lyon	lionu	lyon	liona	N;MASC;SG	N;ACC;MASC;SG
cat	kaķi	cat	kaķis	N	N;NOM;MASC;PL
cat	kaķis	cat	kaķis	N	N;NOM;MASC;SG
ondas	viļņi	onda	vilnis	N;FEM;PL	N;NOM;MASC;PL
protestas	protestus	protesta	protests	N;FEM;PL	N;ACC;MASC;PL
protestas	protesti	protesta	protests	N;FEM;PL	N;NOM;MASC;PL
geográficos	ģeogrāfiskās	geográfico	ģeogrāfiska	ADJ;MASC;PL	ADJ;NOM;FEM;PL
correcta	pareiza	correcto	pareiza	ADJ;FEM;SG	ADJ;NOM;FEM;SG
correcta	pareizu	correcto	pareizs	ADJ;FEM;SG	ADJ;ACC;MASC;SG
correcta	pareizs	correcto	pareizs	ADJ;FEM;SG	ADJ;NOM;MASC;SG
colonización	kolonizācija	colonización	kolonizācija	N;FEM;SG	N;NOM;FEM;SG
controversia	strīdu	controversia	strīds	N;FEM;SG	N;ACC;MASC;SG
controversia	strīds	controversia	strīds	N;FEM;SG	N;NOM;MASC;SG
incorporación	integrēšana	incorporación	integrēšana	N;FEM;SG	N;NOM;FEM;SG
incorporación	pievienošanas	incorporación	pievienošana	N;FEM;SG	N;NOM;FEM;SG
incorporación	iekļaušana	incorporación	iekļaušana	N;FEM;SG	N;NOM;FEM;SG
diseñador	dizaineru	diseñador	dizainers	N;MASC;SG	N;ACC;MASC;SG
anillos	gredzeni	anillo	gredzene	N;MASC;PL	N;NOM;MASC;PL
leyendas	aprakstus	leyenda	apraksts	N;FEM;PL	N;ACC;MASC;PL
leyendas	apraksti	leyenda	apraksts	N;FEM;PL	N;NOM;MASC;PL
leyendas	leģendas	leyenda	leģenda	N;FEM;PL	N;NOM;FEM;PL
arenas	arenas	arena	arena	N;FEM;PL	N;NOM;FEM;PL
contribución	iemaksu	contribución	iemaksa	N;FEM;SG	N;ACC;FEM;SG
contribución	ieguldījums	contribución	ieguldījums	N;FEM;SG	N;NOM;MASC;SG
contribución	devums	contribución	devums	N;FEM;SG	N;NOM;MASC;SG
banderas	karogi	bandera	karogs	N;FEM;PL	N;NOM;MASC;PL
versos	dzejas	verso	dzeja	N;MASC;PL	N;NOM;FEM;PL
indicar	norādīt	indicar	norādīt	V;NFIN	V;POS;NFIN
transportes	pārvadājumi	transporte	pārvadājums	N;MASC;PL	N;NOM;MASC;PL
compró	nopirka	comprar	nopirkt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
huir	bēgt	huir	bēgt	V;NFIN	V;POS;NFIN
huir	bēg	huir	bēgt	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
sustitución	aizvietošana	sustitución	aizvietošana	N;FEM;SG	N;NOM;FEM;SG
sustitución	aizstāšana	sustitución	aizstāšana	N;FEM;SG	N;NOM;FEM;SG
sustitución	nomaiņa	sustitución	nomaiņa	N;FEM;SG	N;NOM;FEM;SG
sustitución	aizvietošana	sustitución	aizvietošana	N;FEM;SG	N;NOM;FEM;SG
sustitución	aizstāšana	sustitución	aizstāšana	N;FEM;SG	N;NOM;FEM;SG
literalmente	burtiski	literalmente	burtiski	ADV	ADV
gráfica	grafiskā	gráfico	grafiska	ADJ;FEM;SG	ADJ;NOM;FEM;SG
emisiones	raidījumus	emisión	raidījums	N;FEM;PL	N;ACC;MASC;PL
emisiones	emisijas	emisión	emisija	N;FEM;PL	N;NOM;FEM;PL
emisiones	emisijas	emisión	emisija	N;FEM;PL	N;NOM;FEM;PL
western	rietumu	western	rietumi	N;MASC;SG	N;ACC;MASC;SG
químico	ķīmiskais	químico	ķīmisks	ADJ;MASC;SG	ADJ;NOM;MASC;SG
químico	ķīmiskā	químico	ķīmiska	ADJ;MASC;SG	ADJ;NOM;FEM;SG
destinos	galamērķiem	destino	galamērķis	N;MASC;PL	N;DAT;MASC;PL
destinos	galamērķus	destino	galamērķis	N;MASC;PL	N;ACC;MASC;PL
partidarios	atbalstītājiem	partidario	atbalstītājs	N;MASC;PL	N;DAT;MASC;PL
partidarios	atbalstītāji	partidario	atbalstītājs	N;MASC;PL	N;NOM;MASC;PL
reacciones	reakcijas	reacción	reakcija	N;FEM;PL	N;NOM;FEM;PL
reacciones	reakcijas	reacción	reakcija	N;FEM;PL	N;NOM;FEM;PL
queso	siers	queso	siers	N;MASC;SG	N;NOM;MASC;SG
leopoldo	leopolds	leopoldo	leopolds	N;MASC;SG	N;NOM;MASC;SG
externo	ārējais	externo	ārējs	ADJ;MASC;SG	ADJ;NOM;MASC;SG
externo	ārējs	externo	ārējs	ADJ;MASC;SG	ADJ;NOM;MASC;SG
externo	ārējā	externo	ārēja	ADJ;MASC;SG	ADJ;NOM;FEM;SG
identificar	identificē	identificar	identificēt	V;NFIN	V;FH;IND;2;POS;PRS;FIN;ACT
identificar	identificēt	identificar	identificēt	V;NFIN	V;POS;NFIN
identificar	identificēt	identificar	identificēt	V;NFIN	V;POS;NFIN
hip	gurnu	hip	gurns	N;MASC;SG	N;ACC;MASC;SG
concilio	padome	concilio	padome	N;MASC;SG	N;NOM;FEM;SG
concilio	padomi	concilio	padome	N;MASC;SG	N;ACC;FEM;SG
escuchar	dzird	escuchar	dzirdēt	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
escuchar	dzirdu	escuchar	dzirdēt	V;NFIN	V;FH;IND;SG;1;POS;PRS;FIN;ACT
escuchar	dzirdēt	escuchar	dzirdēt	V;NFIN	V;POS;NFIN
escuchar	klausās	escuchar	klausīties	V;NFIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
escuchar	klausoties	escuchar	klausīties	V;NFIN	V;REFL;V.CVB
escuchar	klausies	escuchar	klausies	V;NFIN	V;IMP;SG;2;POS;REFL;FIN;ACT
hop	apiņu	hop	apiņa	N;MASC;SG	N;ACC;FEM;SG
pelota	bumbu	pelota	bumba	N;FEM;SG	N;ACC;FEM;SG
pelota	balle	pelota	balle	N;FEM;SG	N;NOM;FEM;SG
pelota	bumba	pelota	bumba	N;FEM;SG	N;NOM;FEM;SG
gráficos	grafiki	gráfico	grafiks	N;MASC;PL	N;NOM;MASC;PL
gráficos	diagrammas	gráfico	diagramma	N;MASC;PL	N;NOM;FEM;PL
gráficos	kartes	gráfico	karte	N;MASC;PL	N;NOM;FEM;PL
gráficos	grafikas	gráfico	grafika	N;MASC;PL	N;NOM;FEM;PL
natación	peldēšana	natación	peldēšana	N;FEM;SG	N;NOM;FEM;SG
frases	frāzes	frase	frāze	N;FEM;PL	N;NOM;FEM;PL
frases	citāti	frase	citāte	N;FEM;PL	N;NOM;MASC;PL
entregó	piegādāts	entregar	piegādāt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
anuncio	paziņojums	anuncio	paziņojums	N;MASC;SG	N;NOM;MASC;SG
anuncio	sludinājums	anuncio	sludinājums	N;MASC;SG	N;NOM;MASC;SG
tubo	cauruļvads	tubo	cauruļvads	N;MASC;SG	N;NOM;MASC;SG
tubo	caurule	tubo	caurule	N;MASC;SG	N;NOM;FEM;SG
tubo	caurule	tubo	caurule	N;MASC;SG	N;NOM;FEM;SG
tubo	caurulīte	tubo	caurulīte	N;MASC;SG	N;NOM;FEM;SG
flamenco	flamenko	flamenco	flamenko	N;MASC;SG	N
flamenco	flamingo	flamenco	flamingo	N;MASC;SG	N
refleja	ataino	reflejar	atainot	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
refleja	atspoguļo	reflejar	atspogulot	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
cálculo	aprēķins	cálculo	aprēķins	N;MASC;SG	N;NOM;MASC;SG
cálculo	aprēķināšana	cálculo	aprēķināšana	N;MASC;SG	N;NOM;FEM;SG
cifras	skaitļi	cifra	skaitļi	N;FEM;PL	N;NOM;MASC;PL
orange	apelsīnu	orange	apelsīns	N;SG	N;ACC;FEM;SG
lorena	lorena	lorena	lorena	N;FEM;SG	N;NOM;FEM;SG
entrevistas	intervijas	entrevista	intervija	N;FEM;PL	N;NOM;FEM;PL
entrevistas	intervijas	entrevista	intervija	N;FEM;PL	N;NOM;FEM;PL
conduce	vada	conducir	vadīt	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
conduce	braukt	conducir	braukt	V;IND;SG;3;PRS;FIN	V;POS;NFIN
conduce	vadīt	conducir	vadīt	V;IND;SG;3;PRS;FIN	V;POS;NFIN
bibliotecas	bibliotēkas	biblioteca	bibliotēka	N;FEM;PL	N;NOM;FEM;PL
bibliotecas	bibliotēkas	biblioteca	bibliotēka	N;FEM;PL	N;NOM;FEM;PL
propietarios	īpašnieki	propietario	īpašnieks	N;MASC;PL	N;NOM;MASC;PL
propietarios	īpašnieki	propietario	īpašnieks	N;MASC;PL	N;NOM;MASC;PL
hierba	augam	hierba	augs	N;FEM;SG	N;DAT;MASC;SG
hierba	auga	hierba	auga	N;FEM;SG	N;NOM;FEM;SG
hierba	zāle	hierba	zāle	N;FEM;SG	N;NOM;FEM;SG
hierba	zāli	hierba	zāle	N;FEM;SG	N;ACC;FEM;SG
hierba	zālīte	hierba	zālīte	N;FEM;SG	N;NOM;FEM;SG
detroit	detroitas	detroit	detroita	N;MASC	N;NOM;FEM;PL
convenciones	konvencijas	convención	konvencija	N;FEM;PL	N;NOM;FEM;PL
convenciones	konvencijām	convención	konvencija	N;FEM;PL	N;DAT;FEM;PL
extremadamente	ārkārtīgi	extremadamente	ārkārtīgi	ADV	ADV
hablan	izrunāt	hablar	izrunāt	V;IND;PL;3;PRS;FIN	V;POS;NFIN
hablan	runāt	hablar	runāt	V;IND;PL;3;PRS;FIN	V;POS;NFIN
amarilla	dzeltens	amarillo	dzeltens	ADJ;FEM;SG	ADJ;NOM;MASC;SG
amarilla	dzeltena	amarillo	dzeltena	ADJ;FEM;SG	ADJ;NOM;FEM;SG
amarilla	dzeltenais	amarillo	dzeltens	ADJ;FEM;SG	ADJ;NOM;MASC;SG
abad	abats	abad	abats	N;MASC;SG	N;NOM;MASC;SG
químicos	ķīmiķiem	químico	ķīmiķis	N;MASC;PL	N;DAT;MASC;PL
químicos	ķimikālijas	químico	ķimikālija	N;MASC;PL	N;NOM;FEM;PL
rechazó	noraidīts	rechazar	noraidīt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
rechazó	atteikta	rechazar	atteikt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
rechazó	atteikts	rechazar	atteikt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
rechazó	atteicās	rechazar	atteikties	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;REFL;PST;FIN;ACT
manifiesto	manifests	manifiesto	manifests	N;MASC;SG	N;NOM;MASC;SG
fantasma	spoks	fantasma	spoks	N;SG	N;NOM;MASC;SG
fantasma	spoku	fantasma	spoks	N;SG	N;ACC;MASC;SG
fantasma	rēgs	fantasma	rēgs	N;SG	N;NOM;MASC;SG
centímetros	collas	centímetro	colla	N;MASC;PL	N;NOM;FEM;PL
soluciones	šķīdumi	solución	šķīdums	N;FEM;PL	N;NOM;MASC;PL
soluciones	risinājumi	solución	risinājums	N;FEM;PL	N;NOM;MASC;PL
revuelta	sacelšanās	revuelta	sacelšanās	N;FEM;SG	N;NOM;FEM;SG
revuelta	sacelšanās	revuelta	sacelšanās	N;FEM;SG	N;NOM;FEM;SG
revuelta	sacelšanos	revuelta	sacelšanās	N;FEM;SG	N;ACC;FEM;SG
regulares	regulāras	regular	regulāra	ADJ;PL	ADJ;NOM;FEM;PL
contraste	kontrasts	contraste	kontrasts	N;MASC;SG	N;NOM;MASC;SG
generaciones	paaudzēm	generación	paaudze	N;FEM;PL	N;DAT;FEM;PL
generaciones	paaudzes	generación	paaudze	N;FEM;PL	N;NOM;FEM;PL
generaciones	paaudzēs	generación	paaudzēt	N;FEM;PL	N;ESS;FEM;PL
arreglos	labojumi	arreglo	labojums	N;MASC;PL	N;NOM;MASC;PL
esencial	būtiska	esencial	būtiska	ADJ;SG	ADJ;NOM;FEM;SG
esencial	būtisks	esencial	būtisks	ADJ;SG	ADJ;NOM;MASC;SG
nombramiento	izvirzīšana	nombramiento	izvirzīšana	N;MASC;SG	N;NOM;FEM;SG
nombramiento	nomināciju	nombramiento	nominācija	N;MASC;SG	N;ACC;FEM;SG
nombramiento	iecelšana	nombramiento	iecelšana	N;MASC;SG	N;NOM;FEM;SG
nombramiento	tikšanās	nombramiento	tikšanās	N;MASC;SG	N;NOM;FEM;SG
nombramiento	iecelšanu	nombramiento	iecelšana	N;MASC;SG	N;ACC;FEM;SG
porto	portu	porto	ports	N;MASC;SG	N;ACC;MASC;SG
esquema	izklāstu	esquema	izklāst	N;MASC;SG	N;ACC;MASC;SG
esquema	kontūra	esquema	kontūra	N;MASC;SG	N;NOM;MASC;SG
esquema	shēmu	esquema	shēma	N;MASC;SG	N;ACC;FEM;SG
esquema	shēma	esquema	shēma	N;MASC;SG	N;NOM;FEM;SG
esquema	shēma	esquema	shēma	N;MASC;SG	N;NOM;FEM;SG
piratas	pirāti	pirata	pirāts	N;PL	N;NOM;MASC;PL
sirven	kalpot	servir	kalpot	V;IND;PL;3;PRS;FIN	V;POS;NFIN
sirven	kalpo	servir	kalpot	V;IND;PL;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
ecuación	vienādojums	ecuación	vienādojums	N;FEM;SG	N;NOM;MASC;SG
ecuación	vienādojumu	ecuación	vienādojums	N;FEM;SG	N;ACC;MASC;SG
permanecer	paliek	permanecer	palikt	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
faro	bāka	faro	bākt	N;MASC;SG	N;NOM;FEM;SG
almacenamiento	uzglabāšana	almacenamiento	uzglabāšana	N;MASC;SG	N;NOM;FEM;SG
almacenamiento	glabāšana	almacenamiento	glabāšana	N;MASC;SG	N;NOM;FEM;SG
neutral	neitrāls	neutral	neitrāls	ADJ;SG	ADJ;NOM;MASC;SG
neutral	neitrāla	neutral	neitrālīt	ADJ;SG	ADJ;NOM;FEM;SG
walker	vokers	walker	vokers	N	N;NOM;MASC;SG
eurocopa	eiro	eurocopa	eiro	N;FEM;SG	N
conversión	pārveidošana	conversión	pārveidošana	N;FEM;SG	N;NOM;FEM;SG
conversión	pārvēršana	conversión	pārvēršana	N;FEM;SG	N;NOM;FEM;SG
conversión	konversija	conversión	konversija	N;FEM;SG	N;NOM;FEM;SG
conversión	konvertēšana	conversión	konvertēšana	N;FEM;SG	N;NOM;FEM;SG
separados	atsevišķie	separado	atsevišķs	ADJ;MASC;PL;V.PTCP	ADJ;NOM;MASC;PL
descanso	pārrāvums	descanso	pārrāvums	N;MASC;SG	N;NOM;MASC;SG
descanso	pārtraukums	descanso	pārtraukums	N;MASC;SG	N;NOM;MASC;SG
descanso	atpūta	descanso	atpūst	N;MASC;SG	N;NOM;FEM;SG
violación	izvarošana	violación	izvarošana	N;FEM;SG	N;NOM;FEM;SG
violación	rapšu	violación	rapsis	N;FEM;SG	N;ACC;FEM;SG
violación	izvarošanu	violación	izvarošana	N;FEM;SG	N;ACC;FEM;SG
presidenta	priekšsēdētājs	presidenta	priekšsēdētājs	N;FEM;SG	N;NOM;MASC;SG
presidenta	priekšsēdētāja	presidenta	priekšsēdētājs	N;FEM;SG	N;NOM;MASC;SG
presidenta	priekšsēdētājs	presidenta	priekšsēdētājs	N;FEM;SG	N;NOM;MASC;SG
presidenta	prezidents	presidenta	prezidents	N;FEM;SG	N;NOM;MASC;SG
presidenta	priekšsēdētāja	presidenta	priekšsēdētājs	N;FEM;SG	N;NOM;MASC;SG
presidenta	priekšsēdētājs	presidenta	priekšsēdētājs	N;FEM;SG	N;NOM;MASC;SG
desempeño	sniegums	desempeño	sniegums	N;MASC;SG	N;NOM;MASC;SG
desempeño	veiktspēja	desempeño	veiktspēja	N;MASC;SG	N;NOM;FEM;SG
platos	plates	plato	plate	N;MASC;PL	N;NOM;FEM;PL
platos	plātnes	plato	plātne	N;MASC;PL	N;NOM;FEM;PL
platos	plāksnes	plato	plāksne	N;MASC;PL	N;NOM;FEM;PL
platos	ēdieni	plato	ēdiens	N;MASC;PL	N;NOM;MASC;PL
débil	vājš	débil	vājš	ADJ;SG	ADJ;NOM;MASC;SG
débil	vājā	débil	vājā	ADJ;SG	ADJ;NOM;FEM;SG
débil	vāja	débil	vāja	ADJ;SG	ADJ;NOM;FEM;SG
vidrio	stikls	vidrio	stikls	N;MASC;SG	N;NOM;MASC;SG
vidrio	stikla	vidrio	stikls	N;MASC;SG	N;GEN;MASC;SG
vidrio	glāze	vidrio	glāze	N;MASC;SG	N;NOM;FEM;SG
reseña	pārskatīšana	reseñar	pārskatīšana	N;FEM;SG	N;NOM;FEM;SG
reseña	pārskatīšana	reseñar	pārskatīšana	N;FEM;SG	N;NOM;FEM;SG
reseña	pārskats	reseñar	pārskats	N;FEM;SG	N;NOM;MASC;SG
crímenes	noziegumi	crimen	noziegums	N;MASC;PL	N;NOM;MASC;PL
free	bezmaksas	freer	bezmaksa	N	N;NOM;FEM;PL
chihuahua	čihuahua	chihuahua	čihuahis	N;FEM;SG	N;ACC;MASC;SG
contando	skaitīt	contar	skaitīt	V;V.MSDR	V;POS;NFIN
asteroide	asteroīds	asteroide	asteroīds	N;MASC;SG	N;NOM;MASC;SG
dimensión	dimensija	dimensión	dimensija	N;FEM;SG	N;NOM;FEM;SG
atentado	uzbrukums	atentado	uzbrukums	N;MASC;SG	N;NOM;MASC;SG
atentado	uzbrukumu	atentado	uzbrukums	N;MASC;SG	N;ACC;MASC;SG
atentado	uzbrukumā	atentado	uzbrukums	N;MASC;SG	N;ESS;MASC;SG
atentado	bombardēšanas	atentado	bombardēšana	N;MASC;SG	N;NOM;FEM;SG
afganistán	afganistāna	afganistán	afganistāna	N;MASC;SG	N;NOM;MASC;SG
afganistán	afganistāna	afganistán	afganistāna	N;MASC;SG	N;NOM;MASC;SG
restaurantes	restorāni	restaurante	restorāns	N;PL	N;NOM;MASC;PL
restaurantes	restorānos	restaurante	restorāns	N;PL	N;ESS;MASC;PL
comer	ēdot	comer	ēst	V;NFIN	V;V.CVB
comer	ēst	comer	ēst	V;NFIN	V;POS;NFIN
comer	ēd	comer	ēst	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
comer	ēst	comer	ēst	V;NFIN	V;POS;NFIN
comer	jāēd	comer	ēst	V;NFIN	V;POS;FIN;ACT
comer	apēd	comer	apēst	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
comer	ēd	comer	ēst	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
heridas	brūces	herida	brūce	N;FEM;PL	N;NOM;FEM;PL
heridas	ievainojumi	herida	ievainojums	N;FEM;PL	N;NOM;MASC;PL
heridas	ievainojumi	herida	ievainojums	N;FEM;PL	N;NOM;MASC;PL
heridas	traumas	herida	trauma	N;FEM;PL	N;NOM;FEM;PL
diagnóstico	diagnostika	diagnóstico	diagnostika	N;MASC;SG	N;NOM;FEM;SG
diagnóstico	diagnostika	diagnóstico	diagnostika	N;MASC;SG	N;NOM;FEM;SG
diagnóstico	diagnoze	diagnóstico	diagnoze	N;MASC;SG	N;NOM;FEM;SG
privados	privāti	privado	privāts	ADJ;MASC;PL;V.PTCP	ADJ;NOM;MASC;PL
