एक	satu	एक	satu	NUM	NUM
टेलीफोन	telepon	टेलीफोन	telepon	N;NOM;MASC;SG;3	N;SG
बपतिस्मा	baptis	बपतिस्मा	baptis	N;NOM;MASC;SG;3	N
बपतिस्मा	baptisan	बपतिस्मा	baptisan	N;NOM;MASC;SG;3	N
बपतिस्मा	pembaptisan	बपतिस्मा	penbaptisan	N;NOM;MASC;SG;3	N
रचयिता	pengarang	रचयिता	penarang	N;NOM;MASC;SG;3	N;SG
रचयिता	penulis	रचयिता	pentulis	N;NOM;MASC;SG;3	N;SG
रचयिता	pengarang	रचयिता	penarang	N;NOM;MASC;SG;3	N;SG
रचयिता	penulis	रचयिता	pentulis	N;NOM;MASC;SG;3	N;SG
रचयिता	pembuat	रचयिता	penbuat	N;NOM;MASC;SG;3	N;SG
यकृत	hati	यकृत	hati	N;NOM;MASC;SG;3	N;SG
लाइब्रेरी	pustaka	लाइब्रेरी	pustaka	N;NOM;FEM;SG;3	N
लाइब्रेरी	perpustakaan	लाइब्रेरी	perpustakaan	N;NOM;FEM;SG;3	N;SG
लाइब्रेरी	library	लाइब्रेरी	library	N;NOM;FEM;SG;3	N;SG
लाइब्रेरी	pustaka	लाइब्रेरी	pustaka	N;NOM;FEM;SG;3	N
लाइब्रेरी	perpustakaan	लाइब्रेरी	perpustakaan	N;NOM;FEM;SG;3	N;SG
प्राप्तकर्ता	penerima	प्राप्तकर्ता	penterima	N;NOM;MASC;SG;3	N;SG
प्राप्तकर्ता	penerima	प्राप्तकर्ता	penterima	N;NOM;MASC;SG;3	N;SG
मरम्मत	perbaikan	मरम्मत	perbaikan	N;NOM;FEM;SG;3	N;SG
मरम्मत	perbaikan	मरम्मत	perbaikan	N;NOM;FEM;SG;3	N;SG
योद्धा	prajurit	योद्धा	prajurit	N;NOM;MASC;SG;3	N;SG
योद्धा	pejuang	योद्धा	pejuang	N;NOM;MASC;SG;3	N;SG
बचत	tabungan	बचत	tabungan	N;NOM;FEM;SG;3	N;SG
बचत	penghematan	बचत	penhematan	N;NOM;FEM;SG;3	N;SG
प्रदर्शनी	pameran	प्रदर्शनी	pameran	N;NOM;FEM;SG;3	N;SG
प्रदर्शनी	pameran	प्रदर्शनी	pameran	N;NOM;FEM;SG;3	N;SG
पोशाक	baju	पोशाक	baju	N;NOM;FEM;SG;3	N;SG
पोशाक	gaun	पोशाक	gaun	N;NOM;FEM;SG;3	N;SG
पोशाक	gaun	पोशाक	gaun	N;NOM;FEM;SG;3	N;SG
पोशाक	daster	पोशाक	daster	N;NOM;FEM;SG;3	N
नैतिकता	etika	नैतिकता	etika	N;NOM;FEM;SG;3	N;SG
नैतिकता	moral	नैतिकता	moral	N;NOM;FEM;SG;3	N;SG
नैतिकता	moral	नैतिकता	moral	N;NOM;FEM;SG;3	N;SG
नैतिकता	moralitas	नैतिकता	moralitas	N;NOM;FEM;SG;3	N
युक्ति	perangkat	युक्ति	perangkat	N;NOM;FEM;SG;3	N;SG
युक्ति	peranti	युक्ति	peranti	N;NOM;FEM;SG;3	N;SG
युक्ति	tips	युक्ति	tips	N;NOM;FEM;SG;3	N;SG
युक्ति	kiat	युक्ति	kiat	N;NOM;FEM;SG;3	N;SG
युक्ति	perangkat	युक्ति	perangkat	N;NOM;FEM;SG;3	N;SG
शोषण	eksploitasi	शोषण	eksploitasi	N;NOM;MASC;SG;3	N;SG
सुन	mendengar	सुन	mendengar	V;ACT	V;SG;ACT
सुन	dengarlah	सुन	dengar	V;ACT	V;SG;ACT
पत्ते	dedaunan	पत्ता	dedaunan	N;NOM;MASC;PL;3	N
मोटी	tebal	मोटा	tebal	ADJ;FEM;SG	ADJ;SG
मोटी	gemuk	मोटा	gemuk	ADJ;FEM;SG	ADJ;SG
मोटी	gendut	मोटा	gendut	ADJ;FEM;SG	ADJ;SG
अखबार	koran	अखबार	koran	N;NOM;MASC;SG;3	N;SG
मकान	rumah	मकान	rumah	N;NOM;MASC;SG;3	N;SG
मकान	rumah	मकान	rumah	N;NOM;MASC;SG;3	N;SG
अनुदान	hibah	अनुदान	hibah	N;NOM;MASC;SG;3	N;SG
लेंस	lensa	लेंस	lensa	N;NOM;MASC;SG;3	N;SG
प्राथमिकता	prioritas	प्राथमिकता	prioritas	N;NOM;FEM;SG;3	N;SG
प्राथमिकता	prerogatif	प्राथमिकता	prerogatif	N;NOM;FEM;SG;3	N;SG
प्राथमिकता	preferensi	प्राथमिकता	preferensi	N;NOM;FEM;SG;3	N;SG
कटौती	deduksi	कटौती	deduksi	N;NOM;FEM;SG;3	N
कटौती	pengurangan	कटौती	penkurangan	N;NOM;FEM;SG;3	N;SG
कटौती	pemotongan	कटौती	penpotongan	N;NOM;FEM;SG;3	N;SG
शिलालेख	inskripsi	शिलालेख	inskripsi	N;NOM;MASC;SG;3	N;SG
शिलालेख	prasasti	शिलालेख	prasasti	N;NOM;MASC;SG;3	N
कॉल	telepon	कॉल	telepon	N;NOM;FEM;SG;3	N;SG
कॉल	panggilan	कॉल	panggilan	N;NOM;FEM;SG;3	N;SG
कॉल	panggilan	कॉल	panggilan	N;NOM;FEM;SG;3	N;SG
कॉल	pemanggilan	कॉल	penpanggilan	N;NOM;FEM;SG;3	N;SG
सख्त	ketat	सख्त	ketat	ADJ	ADJ;SG
त्योहार	festival	त्योहार	festival	N;NOM;MASC;SG;3	N
रेस्तरां	restoran	रेस्तरां	restoran	N;NOM;MASC;SG;3	N;SG
रेस्तरां	restoran	रेस्तरां	restoran	N;NOM;MASC;SG;3	N;SG
फार्म	perkebunan	फार्म	perkebunan	N;NOM;MASC;SG;3	N;SG
फार्म	peternakan	फार्म	peternakan	N;NOM;MASC;SG;3	N;SG
फार्म	ladang	फार्म	ladang	N;NOM;MASC;SG;3	N;SG
फार्म	pertanian	फार्म	pertanian	N;NOM;MASC;SG;3	N;SG
फार्म	formulir	फार्म	formulir	N;NOM;MASC;SG;3	N
फार्म	bentuk	फार्म	bentuk	N;NOM;MASC;SG;3	N;SG
आँख	mata	आँख	mata	N;NOM;FEM;SG;3	N;SG
जीवाश्म	fosil	जीवाश्म	fosil	N;NOM;MASC;SG;3	N;SG
विद्यार्थियों	pupil	विद्यार्थी	pupil	N;ACC;MASC;PL;3	N
यूनिकोड	unicode	यूनिकोड	unicode	N;NOM;MASC;SG;3	N
खाद	pupuk	खाद	pupuk	N;NOM;FEM;SG;3	N
आश्चर्य	kejutan	आश्चर्य	kejutan	N;NOM;MASC;SG;3	N;SG
रूपरेखा	profil	रूपरेखा	profil	N;NOM;FEM;SG;3	N;SG
शब्दकोश	glosarium	शब्दकोश	glosarium	N;NOM;MASC;SG;3	N
शब्दकोश	kamus	शब्दकोश	kamus	N;NOM;MASC;SG;3	N
शब्दकोश	kamus	शब्दकोश	kamus	N;NOM;MASC;SG;3	N
सूचकांक	indeks	सूचकांक	indeks	N;NOM;MASC;SG;3	N;SG
विधा	genre	विधा	genre	N;NOM;FEM;SG;3	N
नगरपालिका	kotamadya	नगरपालिका	kotamadya	N;NOM;FEM;SG;3	N;SG
नगरपालिका	munisipalitas	नगरपालिका	munisipalitas	N;NOM;FEM;SG;3	N
नगरपालिका	kotamadya	नगरपालिका	kotamadya	N;NOM;FEM;SG;3	N;SG
सोचा	berpikir	सोच	berpikir	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
गर्दन	leher	गर्दन	leher	N;NOM;FEM;SG;3	N;SG
गिनती	menghitung	गिनती	menhitung	N;NOM;FEM;SG;3	N;SG;ACT
गिनती	hitungan	गिनती	hitungan	N;NOM;FEM;SG;3	N;SG
गिनती	menghitung	गिनती	menhitung	N;NOM;FEM;SG;3	N;SG;ACT
दोपहर	sore	दोपहर	sore	N;NOM;FEM;SG;3	N;SG
दोपहर	siang	दोपहर	siang	N;NOM;FEM;SG;3	N;SG
चैंपियन	juara	चैंपियन	juara	N;NOM;MASC;SG;3	N;SG
चैंपियन	champion	चैंपियन	champion	N;NOM;MASC;SG;3	N
म्यूज़िक	musik	म्यूज़िक	musik	N;NOM;MASC;SG;3	N;SG
इतिहासकारों	sejarawan	इतिहासकार	sejarawan	N;ACC;MASC;PL;3	N
सन्देश	pesan	सन्देश	pesan	N;NOM;MASC;SG;3	N;SG
कैमरा	kamera	कैमरा	kamera	N;NOM;MASC;SG;3	N;SG
कैमरा	camera	कैमरा	camera	N;NOM;MASC;SG;3	N
कैमरा	kamera	कैमरा	kamera	N;NOM;MASC;SG;3	N;SG
वायुयान	pesawat	वायुयान	pesawat	N;NOM;MASC;SG;3	N;SG
वायुयान	pesawat	वायुयान	pesawat	N;NOM;MASC;SG;3	N;SG
सर्किट	sirkuit	सर्किट	sirkuit	N;NOM;MASC;SG;3	N;SG
इंजीनियरी	teknik	इंजीनियरी	teknik	N;NOM;FEM;SG;3	N;SG
इंजीनियरी	rekayasa	इंजीनियरी	rekayasa	N;NOM;FEM;SG;3	N;SG
फर्म	firma	फर्म	firma	N;NOM;FEM;SG;3	N
आलू	kentang	आलू	kentang	N;NOM;MASC;SG;3	N;SG
आलू	kentang	आलू	kentang	N;NOM;MASC;SG;3	N;SG
भविष्यवाणी	prediksi	भविष्यवाणी	prediksi	N;NOM;FEM;SG;3	N;SG
भविष्यवाणी	prakiraan	भविष्यवाणी	prakiraan	N;NOM;FEM;SG;3	N;SG
भविष्यवाणी	ramalan	भविष्यवाणी	ramalan	N;NOM;FEM;SG;3	N;SG
भविष्यवाणी	prediksi	भविष्यवाणी	prediksi	N;NOM;FEM;SG;3	N;SG
रेटिंग	peringkat	रेटिंग	peringkat	N;NOM;FEM;SG;3	N;SG
रेटिंग	penilaian	रेटिंग	pennilaian	N;NOM;FEM;SG;3	N;SG
रेटिंग	rating	रेटिंग	rating	N;NOM;FEM;SG;3	N
रेटिंग	peringkat	रेटिंग	peringkat	N;NOM;FEM;SG;3	N;SG
रेटिंग	rating	रेटिंग	rating	N;NOM;FEM;SG;3	N
साझेदारी	kolaborasi	साझेदारी	kolaborasi	N;NOM;FEM;SG;3	N;SG
साझेदारी	kolaborasi	साझेदारी	kolaborasi	N;NOM;FEM;SG;3	N;SG
साझेदारी	kerjasama	साझेदारी	kerjasama	N;NOM;FEM;SG;3	N;SG
साझेदारी	kemitraan	साझेदारी	kemitraan	N;NOM;FEM;SG;3	N;SG
शर्त	syarat	शर्त	syarat	N;NOM;FEM;SG;3	N;SG
शर्त	kondisi	शर्त	kondisi	N;NOM;FEM;SG;3	N;SG
शर्त	taruhan	शर्त	taruhan	N;NOM;FEM;SG;3	N;SG
कोने	pojokan	कोना	pojokan	N;NOM;MASC;SG;3	N;SG
कोने	sudut	कोना	sudut	N;NOM;MASC;SG;3	N;SG
दर्पण	cermin	दर्पण	cermin	N;NOM;MASC;SG;3	N;SG
प्रेमी	pencinta	प्रेमी	pencinta	N;NOM;MASC;SG;3	N;SG
प्रेमी	pecinta	प्रेमी	pecinta	N;NOM;MASC;SG;3	N;SG
प्रेमी	kekasih	प्रेमी	kekasih	N;NOM;MASC;SG;3	N;SG
प्रेमी	pecinta	प्रेमी	pecinta	N;NOM;MASC;SG;3	N;SG
प्रेमी	pacar	प्रेमी	pacar	N;NOM;MASC;SG;3	N;SG
नमूना	sampel	नमूना	sampel	N;NOM;MASC;SG;3	N;SG
नमूना	contoh	नमूना	contoh	N;NOM;MASC;SG;3	N;SG
नमूना	spesimen	नमूना	spesimen	N;NOM;MASC;SG;3	N;SG
व्यापारियों	trader	व्यापारी	trader	N;ACC;MASC;PL;3	N
स्पेक्ट्रम	spektrum	स्पेक्ट्रम	spektrum	N;NOM;MASC;SG;3	N;SG
ड्राइवर	pengemudi	ड्राइवर	pengemudi	N;NOM;MASC;SG;3	N;SG
ड्राइवर	supir	ड्राइवर	supir	N;NOM;MASC;SG;3	N
ड्राइवर	sopir	ड्राइवर	sopir	N;NOM;MASC;SG;3	N
ड्राइवर	penggerak	ड्राइवर	pengerak	N;NOM;MASC;SG;3	N;SG
ड्राइवर	pengemudi	ड्राइवर	pengemudi	N;NOM;MASC;SG;3	N;SG
आयतन	volume	आयतन	volume	N;NOM;MASC;SG;3	N;SG
आयतन	borongan	आयतन	borongan	N;NOM;MASC;SG;3	N
आयतन	volume	आयतन	volume	N;NOM;MASC;SG;3	N;SG
हल्का	terang	हल्का	terang	ADJ;NOM;MASC;SG	ADJ;SG
हल्का	ringan	हल्का	ringan	ADJ;NOM;MASC;SG	ADJ;SG
हल्का	halus	हल्का	halus	ADJ;NOM;MASC;SG	ADJ;SG
हल्का	ringan	हल्का	ringan	ADJ;NOM;MASC;SG	ADJ;SG
प्रबन्धन	manajemen	प्रबन्धन	manajemen	N;NOM;MASC;SG;3	N;SG
प्रबन्धन	pengelolaan	प्रबन्धन	penkelolaan	N;NOM;MASC;SG;3	N;SG
खगोलशास्त्र	astronomi	खगोलशास्त्र	astronomi	N;NOM;MASC;SG;3	N;SG
परेशान	repot	परेशान	repot	ADJ	ADJ;SG
परेशान	kecewa	परेशान	kecewa	ADJ	ADJ;SG
परेशान	kesal	परेशान	kesal	ADJ	ADJ;SG
परेशान	marah	परेशान	marah	ADJ	ADJ;SG
दण्ड	pidana	दण्ड	pidana	N;NOM;MASC;SG;3	N
दण्ड	kriminal	दण्ड	kriminal	N;NOM;MASC;SG;3	N;SG
दण्ड	penjahat	दण्ड	penjahat	N;NOM;MASC;SG;3	N;SG
क्रान्ति	revolusi	क्रान्ति	revolusi	N;NOM;FEM;SG;3	N;SG
प्रश्नों	kueri	प्रश्न	kueri	N;ACC;MASC;PL;3	N
ब्यूरो	biro	ब्यूरो	biro	N;NOM;MASC;SG;3	N;SG
धूल	debu	धूल	debu	N;NOM;FEM;SG;3	N;SG
क्षण	momen	क्षण	momen	N;NOM;MASC;SG;3	N;SG
क्षण	momen	क्षण	momen	N;NOM;MASC;SG;3	N;SG
सम्पादक	penyunting	सम्पादक	penyunting	N;NOM;MASC;SG;3	N
सम्पादक	editor	सम्पादक	editor	N;NOM;MASC;SG;3	N
पायलट	pilot	पायलट	pilot	N;NOM;MASC;SG;3	N;SG
बास्केटबॉल	basket	बास्केटबॉल	basket	N;NOM;MASC;SG;3	N
शूटिंग	penembakan	शूटिंग	pentembakan	N;NOM;FEM;SG;3	N;SG
शूटिंग	bidikan	शूटिंग	bidikan	N;NOM;FEM;SG;3	N;SG
बारी	gilirannya	बारी	giliran	N;NOM;FEM;SG;3	N;SG
बारी	belok	बारी	belok	N;NOM;FEM;SG;3	N;SG;ACT
बारी	giliran	बारी	giliran	N;NOM;FEM;SG;3	N;SG
रेसिंग	balapan	रेसिंग	balapan	N;NOM;MASC;SG;3	N;SG
रेसिंग	balap	रेसिंग	balap	N;NOM;MASC;SG;3	N;SG;ACT
रेसिंग	racing	रेसिंग	racing	N;NOM;MASC;SG;3	N
ऑक्साइड	oksida	ऑक्साइड	oksida	N;NOM;MASC;SG;3	N;SG
विशेषताएँ	spesifikasi	विशेषता	spesifikasi	N;NOM;FEM;PL;3	N
विशेषताएँ	spesifikasinya	विशेषता	spesifikasinya	N;NOM;FEM;PL;3	N
विशेषताएँ	spesialisasi	विशेषता	spesialisasi	N;NOM;FEM;PL;3	N
बारिश	hujan	बारिश	hujan	N;NOM;FEM;SG;3	N;SG
विफलता	kegagalan	विफलता	kegagalan	N;NOM;FEM;SG;3	N;SG
नियोजन	perencanaan	नियोजन	penrencanaan	N;NOM;MASC;SG;3	N;SG
आपदा	bencana	आपदा	bencana	N;NOM;FEM;SG;3	N;SG
आपदा	musibah	आपदा	musibah	N;NOM;FEM;SG;3	N;SG
पूर्वज	leluhur	पूर्वज	leluhur	N;NOM;MASC;SG;3	N
आश्रय	shelter	आश्रय	shelter	N;NOM;MASC;SG;3	N
आश्रय	penampungan	आश्रय	pentampungan	N;NOM;MASC;SG;3	N;SG
समुच्चय	setel	समुच्चय	setel	N;NOM;MASC;SG;3	N;SG;ACT
झूठ	bohong	झूठ	bohong		
झूठ	bohong	झूठ	bohong		
ब्रह्माण्ड	semesta	ब्रह्माण्ड	semesta	N;NOM;MASC;SG;3	N;SG
ब्रह्माण्ड	kosmis	ब्रह्माण्ड	kosmis	N;NOM;MASC;SG;3	N
ब्रह्माण्ड	kosmik	ब्रह्माण्ड	kosmik	N;NOM;MASC;SG;3	N
मेमोरी	kenangan	मेमोरी	kenangan	N;NOM;MASC;SG;3	N;SG
मेमोरी	ingatan	मेमोरी	ingatan	N;NOM;MASC;SG;3	N;SG
मेमोरी	memori	मेमोरी	memori	N;NOM;MASC;SG;3	N;SG
उपन्यासकार	novelis	उपन्यासकार	novelis	N;NOM;MASC;SG;3	N
चीज	keju	चीज	keju	N;NOM;FEM;SG;3	N;SG
पीड़ा	sakit	पीड़ा	sakit	N;NOM;FEM;SG;3	N;SG
पीड़ा	kesakitan	पीड़ा	kesakitan	N;NOM;FEM;SG;3	N;SG
पीड़ा	nyeri	पीड़ा	nyeri	N;NOM;FEM;SG;3	N;SG
यांत्रिकी	mekanik	यांत्रिकी	mekanik	N;NOM;FEM;SG;3	N;SG
यांत्रिकी	mekanika	यांत्रिकी	mekanika	N;NOM;FEM;SG;3	N;SG
यांत्रिकी	mekanisme	यांत्रिकी	mekanisme	N;NOM;FEM;SG;3	N;SG
स्थानांतरण	transfer	स्थानांतरण	transfer	N;NOM;MASC;SG;3	N;SG
आघात	sentakan	आघात	sentakan		
भाइयों	brothers	भाई	brothers	N;ACC;MASC;PL;3	N
बाएं	kiri	बाएं	kiri	N;NOM;MASC;SG;3	N;SG
प्रदाता	penyedia	प्रदाता	pensedia	N;NOM;MASC;SG;3	N;SG
दानव	raksasa	दानव	raksasa	N;NOM;MASC;SG;3	N;SG
दानव	rakasa	दानव	rakasa	N;NOM;MASC;SG;3	N;SG
दानव	monster	दानव	monster	N;NOM;MASC;SG;3	N
चढ़ाई	mendaki	चढ़ाई	mendaki	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
चढ़ाई	memanjat	चढ़ाई	menpanjat	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
चढ़ाई	mendaki	चढ़ाई	mendaki	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
चढ़ाई	memanjat	चढ़ाई	menpanjat	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
चढ़ाई	mendaki	चढ़ाई	mendaki	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
विक्रय	penjualan	विक्रय	penjualan	N;NOM;MASC;SG;3	N;SG
आउटपुट	output	आउटपुट	output	N;NOM;MASC;SG;3	N
आउटपुट	keluaran	आउटपुट	keluaran	N;NOM;MASC;SG;3	N;SG
आउटपुट	output	आउटपुट	output	N;NOM;MASC;SG;3	N
आउटपुट	keluaran	आउटपुट	keluaran	N;NOM;MASC;SG;3	N;SG
वास्तविकता	kenyataan	वास्तविकता	kenyataan	N;NOM;FEM;SG;3	N;SG
वास्तविकता	realitas	वास्तविकता	realitas	N;NOM;FEM;SG;3	N;SG
वास्तविकता	realita	वास्तविकता	realita	N;NOM;FEM;SG;3	N;SG
सिंड्रोम	sindrom	सिंड्रोम	sindrom	N;NOM;MASC;SG;3	N
उपज	hasil	उपज	hasil	N;NOM;FEM;SG;3	N;SG
सांख्यिकी	statistika	सांख्यिकी	statistika	N;NOM;FEM;SG;3	N;SG
सांख्यिकी	statistik	सांख्यिकी	statistik	N;NOM;FEM;SG;3	N;SG
समझना	memahami	समझ	menpahami	V;MASC;NFIN;ACT	V;SG;ACT
सेल्सियस	celcius	सेल्सियस	celcius	N;NOM;MASC;SG;3	N
सेल्सियस	celsius	सेल्सियस	celsius	N;NOM;MASC;SG;3	N
टैंक	tangki	टैंक	tangki	N;NOM;MASC;SG;3	N;SG
टैंक	tank	टैंक	tank	N;NOM;MASC;SG;3	N
टैंक	tank	टैंक	tank	N;NOM;MASC;SG;3	N
खुशी	sukacita	खुशी	sukacita	N;NOM;FEM;SG;3	N;SG
खुशी	kebahagiaan	खुशी	kebahagiaan	N;NOM;FEM;SG;3	N;SG
खुशी	kebahagian	खुशी	kebahagian	N;NOM;FEM;SG;3	N;SG
पिन	peniti	पिन	peniti	N;NOM;MASC;SG;3	N
चट्टान	batuan	चट्टान	batuan	N;NOM;FEM;SG;3	N;SG
चट्टान	batu	चट्टान	batu	N;NOM;FEM;SG;3	N;SG
चट्टान	fosil	चट्टान	fosil	N;NOM;FEM;SG;3	N;SG
चट्टान	tebing	चट्टान	tebing	N;NOM;FEM;SG;3	N
सफर	perjalanan	सफर	perjalanan	N;NOM;MASC;SG;3	N;SG
सफर	wisata	सफर	wisata	N;NOM;MASC;SG;3	N;SG
उपभोग	konsumsi	उपभोग	konsumsi	N;NOM;MASC;SG;3	N;SG
वाष्प	uap	वाष्प	uap	N;NOM;MASC;SG;3	N;SG
प्रजातियां	species	प्रजाति	species	N;NOM;FEM;PL;3	N
मंजूरी	sanksi	मंजूरी	sanksi	N;NOM;FEM;SG;3	N;SG
गुरुत्वाकर्षण	gravitasi	गुरुत्वाकर्षण	gravitasi	N;NOM;MASC;SG;3	N
ईमेल	surel	ईमेल	surel	N;NOM;FEM;SG;3	N
ईमेल	email	ईमेल	email	N;NOM;FEM;SG;3	N
ईमेल	surel	ईमेल	surel	N;NOM;FEM;SG;3	N
ईमेल	email	ईमेल	email	N;NOM;FEM;SG;3	N
स्तम्भ	kolom	स्तंभ	kolom	N;NOM;MASC;SG;3	N;SG
स्तम्भ	kolom	स्तंभ	kolom	N;NOM;MASC;SG;3	N;SG
खनन	pertambangan	खनन	pertambangan	N;NOM;MASC;SG;3	N;SG
खनन	penambangan	खनन	pentambangan	N;NOM;MASC;SG;3	N;SG
कॉमिक्स	komik	कॉमिक्स	komik	N;NOM;MASC;SG;3	N
हार्डवेयर	hardware	हार्डवेयर	hardware	N;NOM;MASC;SG;3	N
कमीशन	komisi	कमीशन	komisi	N;NOM;MASC;SG;3	N;SG
इलेक्ट्रॉन	elektron	इलेक्ट्रॉन	elektron	N;NOM;MASC;SG;3	N;SG
सम्भावना	kemungkinan	सम्भावना	kemungkinan	N;NOM;FEM;SG;3	N;SG
क्षैतिज	horisontal	क्षैतिज	horisontal	N;NOM;MASC;SG;3	N
क्षैतिज	horizontal	क्षैतिज	horizontal	N;NOM;MASC;SG;3	N
क्षैतिज	cakrawala	क्षैतिज	cakrawala	N;NOM;MASC;SG;3	N;SG
ड्रम	genderang	ड्रम	genderang	N;NOM;MASC;SG;3	N;SG
ड्रम	drum	ड्रम	drum	N;NOM;MASC;SG;3	N
ड्रम	genderang	ड्रम	genderang	N;NOM;MASC;SG;3	N;SG
ड्रम	drum	ड्रम	drum	N;NOM;MASC;SG;3	N
ड्रम	gendang	ड्रम	gendang	N;NOM;MASC;SG;3	N
दीक्षा	inisiasi	दीक्षा	inisiasi	N;NOM;FEM;SG;3	N
खा	makanlah	खा	makan	V;ACT	V;SG;ACT
अवरोध	blok	अवरोध	blok	N;NOM;MASC;SG;3	N;SG
अवरोध	pemblokiran	अवरोध	penblokiran	N;NOM;MASC;SG;3	N;SG
अवरोध	pembatas	अवरोध	penbatas	N;NOM;MASC;SG;3	N;SG
अवरोध	penghalang	अवरोध	penhalang	N;NOM;MASC;SG;3	N;SG
टावर	tower	टावर	tower	N;NOM;MASC;SG;3	N
टावर	menara	टावर	menara	N;NOM;MASC;SG;3	N;SG
ड्रामा	drama	ड्रामा	drama	N;NOM;MASC;SG;3	N;SG
छेद	lubang	छेद	lubang	N;NOM;MASC;SG;3	N;SG
छेद	lobang	छेद	lobang	N;NOM;MASC;SG;3	N;SG
छेद	lubang	छेद	lubang	N;NOM;MASC;SG;3	N;SG
घन	cuba	घन	cuba		
अन्वेषण	penjelajahan	अन्वेषण	penjelajahan	N;NOM;MASC;SG;3	N;SG
अन्वेषण	eksplorasi	अन्वेषण	eksplorasi	N;NOM;MASC;SG;3	N;SG
मामूली	remeh	मामूली	remeh	ADJ	ADJ;SG
उपनिवेश	penyelesaian	उपनिवेश	penselesaian	N;NOM;MASC;SG;3	N;SG
उपनिवेश	pemukiman	उपनिवेश	penmukiman	N;NOM;MASC;SG;3	N;SG
उपनिवेश	koloni	उपनिवेश	koloni	N;NOM;MASC;SG;3	N;SG
विमानों	aviasi	विमान	aviasi	N;ACC;MASC;PL;3	N
हार्मोन	hormon	हार्मोन	hormon	N;NOM;MASC;SG;3	N;SG
हार्मोन	hormon	हार्मोन	hormon	N;NOM;MASC;SG;3	N;SG
कष्ट	penderitaan	कष्ट	penderitaan	N;NOM;MASC;SG;3	N;SG
कष्ट	derita	कष्ट	derita	N;NOM;MASC;SG;3	N;SG
कष्ट	kesengsaraan	कष्ट	kesengsaraan	N;NOM;MASC;SG;3	N;SG
पढ़ा	bacalah	पढ	bacalah	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
पढ़ा	baca	पढ	baca	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
पढ़ा	membaca	पढ	menbaca	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
संचरण	transmisi	संचरण	transmisi	N;NOM;MASC;SG;3	N;SG
संचरण	navigasi	संचरण	navigasi	N;NOM;MASC;SG;3	N;SG
प्रपात	terjun	प्रपात	terjun	N;NOM;MASC;SG;3	N;SG;ACT
पूल	kolam	पूल	kolam	N;NOM;MASC;SG;3	N;SG
प्रवास	migrasi	प्रवास	migrasi	N;NOM;MASC;SG;3	N;SG
प्रवर्तन	penegakan	प्रवर्तन	pentegakan	N;NOM;MASC;SG;3	N;SG
प्रवर्तन	penegak	प्रवर्तन	pentegak	N;NOM;MASC;SG;3	N;SG
दावे	klaim	दावा	klaim	N;NOM;MASC;SG;3	N;SG
सुरंग	tunnel	सुरंग	tunnel	N;NOM;FEM;SG;3	N
सुरंग	terowongan	सुरंग	terowongan	N;NOM;FEM;SG;3	N;SG
लो	ambil	ले	ambil	V;SBJV;SG;FIN;ACT	V;SG;ACT
क्रोध	kemarahan	क्रोध	kemarahan	N;NOM;MASC;SG;3	N;SG
क्रोध	amarah	क्रोध	amarah	N;NOM;MASC;SG;3	N;SG
क्रोध	kemarahan	क्रोध	kemarahan	N;NOM;MASC;SG;3	N;SG
क्रोध	amarah	क्रोध	amarah	N;NOM;MASC;SG;3	N;SG
वकालत	advokasi	वकालत	advokasi	N;NOM;FEM;SG;3	N;SG
माहौल	suasana	माहौल	suasana	N;NOM;MASC;SG;3	N;SG
माहौल	atmosfer	माहौल	atmosfer	N;NOM;MASC;SG;3	N;SG
माहौल	suasana	माहौल	suasana	N;NOM;MASC;SG;3	N;SG
माहौल	atmosfir	माहौल	atmosfir	N;NOM;MASC;SG;3	N;SG
इंस्पेक्टर	inspektur	इंस्पेक्टर	inspektur	N;NOM;MASC;SG;3	N
इंस्पेक्टर	pemeriksa	इंस्पेक्टर	penperiksa	N;NOM;MASC;SG;3	N;SG
आयन	ionisasi	आयन	ionisasi	N;NOM;MASC;SG;3	N;SG
आयन	ion	आयन	ion	N;NOM;MASC;SG;3	N
शिकारी	stalker	शिकारी	stalker	N;NOM;MASC;PL;3	N
पंजीकरण	register	पंजीकरण	register	N;NOM;MASC;SG;3	N
पंजीकरण	pendaftaran	पंजीकरण	pendaftaran	N;NOM;MASC;SG;3	N;SG
पंजीकरण	pendaftaran	पंजीकरण	pendaftaran	N;NOM;MASC;SG;3	N;SG
पंजीकरण	registrasi	पंजीकरण	registrasi	N;NOM;MASC;SG;3	N
अपशिष्ट	limbah	अपशिष्ट	limbah	N;NOM;MASC;SG;3	N;SG
अपशिष्ट	pemborosan	अपशिष्ट	penborosan	N;NOM;MASC;SG;3	N;SG
केस	kasus	केस	kasus	N;NOM;MASC;SG;3	N;SG
केस	kasusnya	केस	kasus	N;NOM;MASC;SG;3	N;SG
