que	at	que	at	CONJ	CONJ
escuadra	troppen	escuadra	tropp	N;FEM;SG	N;DEF;MASC;SG
profesora	professor	profesora	professor	N;FEM;SG	N;INDF;MASC;SG
profesora	lærerinne	profesora	lærerinne	N;FEM;SG	N;INDF;FEM;SG
enfrentamiento	oppgjøret	enfrentamiento	oppgjør	N;MASC;SG	N;DEF;NEUT;SG
enfrentamiento	oppgjør	enfrentamiento	oppgjør	N;MASC;SG	N;INDF;MASC;SG
enfrentamiento	konfrontasjon	enfrentamiento	konfrontasjon	N;MASC;SG	N;INDF;MASC;SG
enfrentamiento	clash	enfrentamiento	clash	N;MASC;SG	N
certamen	contest	certamen	contast	N;MASC;SG	N;INDF;MASC;SG
certamen	konkurranse	certamen	konkurranse	N;MASC;SG	N;INDF;MASC;SG
circulación	sirkulasjon	circulación	sirkulasjon	N;FEM;SG	N;INDF;MASC;SG
circulación	omløp	circulación	omløp	N;FEM;SG	N;INDF;NEUT;SG
circulación	blodsirkulasjonen	circulación	blodsirkulasjon	N;FEM;SG	N;DEF;MASC;SG
circulación	opplag	circulación	opplag	N;FEM;SG	N;INDF;NEUT;SG
formal	formell	formal	formell	ADJ;SG	ADJ;INDF;SG
formal	formelt	formal	formell	ADJ;SG	ADJ;INDF;NEUT;SG
gobernación	guvernementet	gobernación	guvernement	N;FEM;SG	N;DEF;NEUT;SG
gobernación	styring	gobernación	styring	N;FEM;SG	N;INDF;FEM;SG
cerrado	låst	cerrado	låst	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
cerrado	lukka	cerrado	lukke	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
cerrado	stengt	cerrado	stenge	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
detalle	detalj	detalle	detalj	N;MASC;SG	N;INDF;MASC;SG
detalle	detaljer	detalle	detaljer	N;MASC;SG	N;INDF;NEUT;SG
detalle	details	detalle	details	N;MASC;SG	N
desaparecido	forsvant	desaparecido	forsvinte	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
sucede	skjer	suceder	skje	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
simpson	simpsons	simpson	simpsons	N;MASC;SG	N;INDF;MASC;SG
simpson	simpson	simpson	simpson	N;MASC;SG	N;INDF;MASC;SG
citado	sitert	citado	sitere	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
pekín	beijing	pekín	beijing	N;MASC;SG	N;INDF;FEM;SG
yugoslavia	jugoslavia	yugoslavia	jugoslavia	N;FEM;SG	N;DEF;NEUT;SG
jamás	aldri	jamás	aldri	ADV	ADV
meta	meta	meta	mette	N;FEM;SG	N;INDF;MASC;SG
vegas	vegas	vega	veg	N;FEM;PL	N
ampliación	ekspansjon	ampliación	ekspansjon	N;FEM;SG	N;INDF;MASC;SG
ampliación	forstørre	ampliación	forstørre	N;FEM;SG	N;INDF;MASC;SG
ampliación	utvidelse	ampliación	utvidelse	N;FEM;SG	N;INDF;MASC;SG
ampliación	forlengelse	ampliación	forlengelse	N;FEM;SG	N;INDF;MASC;SG
ampliación	extension	ampliación	extension	N;FEM;SG	N
académica	akademisk	académico	akademisk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
localiza	lokalisere	localizar	lokalisere	V;IND;SG;3;PRS;FIN	V;NFIN
localiza	finn	localizar	finne	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
doctrina	doktrinen	doctrina	doktrin	N;FEM;SG	N;DEF;MASC;SG
dead	død	dead	død	N	N;INDF;MASC;SG
dead	dead	dead	dead	N	N;INDF;MASC;SG
cobre	kobber	cobre	kobbe	N;MASC;SG	N;INDF;MASC;SG
cobre	copper	cobre	coppe	N;MASC;SG	N;INDF;NEUT;SG
separado	separert	separar	separere	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
separado	separat	separar	separat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
separado	separat	separar	separat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
habitualmente	vanligvis	habitualmente	vanligvis	ADV	ADV
créditos	credit	crédito	credit	N;MASC;PL	N
coral	coral	coral	coral	N;SG	N
coral	choral	coral	choral	N;SG	N;INDF;SG
posibilidades	muligheter	posibilidad	muligheter	N;FEM;PL	N;INDF;FEM;PL
posibilidades	mulighetene	posibilidad	mulighet	N;FEM;PL	N;DEF;FEM;PL
paciente	pasient	paciente	pasient	N;SG	N;INDF;MASC;SG
tailandia	bangkok	tailandia	bangkok	N;FEM;SG	N;INDF;MASC;SG
tailandia	thailand	tailandia	thailand	N;FEM;SG	N;INDF;NEUT;SG
tailandia	thailands	tailandia	thailands	N;FEM;SG	N;INDF;MASC;SG
tailandia	thailandsk	tailandia	thailandsk	N;FEM;SG	N;INDF;MASC;SG
tailandia	thai	tailandia	thai	N;FEM;SG	N
pobre	stakkars	pobre	stakkars	ADJ;SG	ADJ;INDF;SG
pobre	fattig	pobre	fattig	ADJ;SG	ADJ;INDF;NEUT;SG
calcio	kalsium	calcio	kalsium	N;MASC;SG	N;INDF;NEUT;SG
calcio	calcio	calcio	calcio	N;MASC;SG	N;INDF;MASC;SG
precios	priser	precio	prise	N;MASC;PL	N;INDF;FEM;PL
precios	prisene	precio	prise	N;MASC;PL	N;DEF;FEM;PL
talento	talenter	talento	talenter	N;MASC;SG	N;INDF;FEM;SG
talento	talent	talento	talent	N;MASC;SG	N;INDF;NEUT;SG
talento	begavet	talento	begav	N;MASC;SG	N;DEF;NEUT;SG
virrey	visekonge	virrey	visekonge	N;MASC;SG	N;INDF;MASC;SG
frecuentes	ofte	frecuente	ofte	ADJ;PL	ADJ
frecuentes	hyppige	frecuente	hyppig	ADJ;PL	ADJ;PL
captura	fang	captura	fang	N;FEM;SG	N;INDF;NEUT;SG
captura	fange	captura	fange	N;FEM;SG	N;INDF;MASC;SG
captura	catch	captura	catch	N;FEM;SG	N;INDF;MASC;SG
antena	antenne	antena	antenne	N;FEM;SG	N;INDF;MASC;SG
parada	stopp	parada	stopp	N;FEM;SG	N;INDF;NEUT;SG
dientes	tenner	diente	tenne	N;MASC;PL	N;INDF;FEM;PL
marvel	marvel	marvel	marvel	N;MASC;SG	N;INDF;MASC;SG
epíteto	epitet	epíteto	epite	N;MASC;SG	N;INDF;MASC;SG
heart	heart	heart	hear	N	N
heart	hjerte	heart	hjerte	N	N;INDF;NEUT;SG
heart	hjertet	heart	hjerte	N	N;DEF;NEUT;SG
retirarse	pensjonere	retirar	pensjonere	V;SBJV;SG;3;IPFV;FIN	V;NFIN
retirarse	trekke	retirar	trekke	V;SBJV;SG;3;IPFV;FIN	V;NFIN
temática	tema	temática	tema	N;FEM;SG	N;INDF;NEUT;SG
republicana	republikansk	republicano	republikansk	ADJ;FEM;SG	ADJ;INDF;SG
marcado	markert	marcado	markert	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
puentes	broer	puente	broer	N;MASC;PL	N;INDF;MASC;PL
puentes	broene	puente	bro	N;MASC;PL	N;DEF;FEM;PL
puentes	bruer	puente	bru	N;MASC;PL	N;INDF;FEM;PL
volcán	vulkan	volcán	vulkan	N;MASC;SG	N;INDF;MASC;SG
rodolfo	rodolfo	rodolfo	rodolfo	N;MASC;SG	N;INDF;MASC;SG
rodolfo	ralph	rodolfo	ralph	N;MASC;SG	N;INDF;MASC;SG
rodolfo	rolf	rodolfo	rolf	N;MASC;SG	N;MASC
rodolfo	rudolph	rodolfo	rudolph	N;MASC;SG	N;INDF;MASC;SG
rodolfo	rudolf	rodolfo	rudolf	N;MASC;SG	N;INDF;MASC;SG
rodolfo	rudolf	rodolfo	rudolf	N;MASC;SG	N;INDF;MASC;SG
reproducción	dannelse	reproducción	dannelse	N;FEM;SG	N;INDF;MASC;SG
reproducción	avspilling	reproducción	avspilling	N;FEM;SG	N;INDF;FEM;SG
reproducción	reproduksjon	reproducción	reproduksjon	N;FEM;SG	N;INDF;MASC;SG
reproducción	formering	reproducción	formering	N;FEM;SG	N;INDF;FEM;SG
platino	platinum	platino	platinum	N;MASC;SG	N;INDF;NEUT;SG
platino	platina	platino	platin	N;MASC;SG	N;INDF;NEUT;SG
field	field	field	field	N	N;INDF;NEUT;SG
field	feltet	field	felt	N	N;DEF;NEUT;SG
field	felt	field	felt	N	N;INDF;NEUT;SG
field	jorde	field	jorde	N	N;INDF;NEUT;SG
gala	gallaen	gala	galla	N;FEM;SG	N;DEF;MASC;SG
hockey	hockey	hockey	hockey	N;MASC;SG	N
fósiles	fossiler	fósil	fossile	N;MASC;PL	N;INDF;MASC;PL
tablas	planker	tabla	planke	N;FEM;PL	N;INDF;FEM;PL
representaciones	skildringer	representación	skildringer	N;FEM;PL	N;INDF;FEM;PL
representaciones	forestillinger	representación	forestillinger	N;FEM;PL	N;INDF;FEM;PL
representaciones	opptredener	representación	opptreden	N;FEM;PL	N;INDF;FEM;PL
ofensiva	støtende	ofensiva	støtende	N;FEM;SG	N;INDF;MASC;SG
rector	provost	rector	provost	N;MASC;SG	N;INDF;MASC;SG
rector	rektor	rector	rektor	N;MASC;SG	N;INDF;MASC;SG
coches	cars	coche	cars	N;MASC;PL	N
coches	biler	coche	bile	N;MASC;PL	N;INDF;MASC;PL
unesco	unesco	unesco	unesco	N;FEM;SG	N
designación	avtale	designación	avtale	N;FEM;SG	N;INDF;MASC;SG
designación	betegnelse	designación	betegnelse	N;FEM;SG	N;INDF;MASC;SG
incidente	hendelsen	incidente	hendels	N;SG	N;DEF;MASC;SG
alicia	alicia	alicia	alicia	N;FEM;SG	N
alicia	alice	alicia	alice	N;FEM;SG	N
abogados	advokater	abogado	advokat	N;MASC;PL	N;INDF;FEM;PL
funcionarios	tjenestemenn	funcionario	tjenestemann	N;MASC;PL	N;INDF;MASC;PL
funcionarios	funksjonærer	funcionario	funksjonær	N;MASC;PL	N;INDF;MASC;PL
esperar	venter	esperar	vente	V;NFIN	V;IND;PRS;FIN
atlas	atlas	atlas	atlas	N;MASC;SG	N;INDF;NEUT;SG
rumbo	kurs	rumbo	kurs	N;MASC;SG	N;INDF;MASC;SG
rumbo	løype	rumbo	løype	N;MASC;SG	N;INDF;FEM;SG
cruces	cruces	cruce	cruces	N;MASC;PL	N
negras	svarte	negro	svart	ADJ;FEM;PL	ADJ;PL
rumania	romania	rumania	romani	N;FEM;SG	N;DEF;FEM;SG
rumania	romanias	rumania	romanias	N;FEM;SG	N;DEF;MASC;SG
magazine	ukeblad	magazine	ukeblad	N;SG	N;INDF;NEUT;SG
magazine	blad	magazine	blad	N;SG	N;INDF;NEUT;SG
magazine	magasin	magazine	magasin	N;SG	N;INDF;NEUT;SG
exactamente	akkurat	exactamente	akkurat	ADV	ADV
exactamente	nettopp	exactamente	nettopp	ADV	ADV
opciones	alternativene	opción	alternativ	N;FEM;PL	N;DEF;FEM;PL
fortuna	fortuna	fortuna	fortune	N;FEM;SG	N;DEF;FEM;SG
fortuna	formue	fortuna	formue	N;FEM;SG	N;INDF;MASC;SG
fortuna	fortune	fortuna	fortun	N;FEM;SG	N;INDF;MASC;SG
nova	nova	nova	nove	N;FEM;SG	N
legislación	lovgivning	legislación	lovgivning	N;FEM;SG	N;INDF;FEM;SG
legislación	jus	legislación	jus	N;FEM;SG	N;INDF;FEM;SG
legislación	loven	legislación	lov	N;FEM;SG	N;DEF;MASC;SG
legislación	lov	legislación	lov	N;FEM;SG	N;INDF;FEM;SG
soria	soria	sorio	soria	N;FEM;SG	N;INDF;MASC;SG
warner	warner	warner	warner	N;SG	N;INDF;MASC;SG
ramal	grein	ramal	grein	N;MASC;SG	N;INDF;FEM;SG
ramal	gren	ramal	gren	N;MASC;SG	N;INDF;MASC;SG
ramal	grenen	ramal	gren	N;MASC;SG	N;DEF;MASC;SG
ramal	branch	ramal	branch	N;MASC;SG	N;INDF
privadas	menige	privado	menige	ADJ;FEM;PL;V.PTCP	ADJ;PL
privadas	private	privado	privat	ADJ;FEM;PL;V.PTCP	ADJ;PL
instrucción	instruksjon	instrucción	instruksjon	N;FEM;SG	N;INDF;MASC;SG
modalidad	modus	modalidad	modus	N;FEM;SG	N;INDF;NEUT;SG
modalidad	mode	modalidad	mode	N;FEM;SG	N;INDF;MASC;SG
modalidad	modalitet	modalidad	modalitet	N;FEM;SG	N;INDF;MASC;SG
accidentes	ulykker	accidente	ulykke	N;MASC;PL	N;INDF;FEM;PL
spider	edderkopp	spider	edderkopp	N	N;INDF;MASC;SG
spider	edderkoppen	spider	edderkopp	N	N;DEF;MASC;SG
spider	spider	spider	spider	N	N;INDF;FEM;SG
adecuado	hensiktsmessig	adecuado	hensiktsmessig	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
adecuado	tilstrekkelig	adecuado	tilstrekkelig	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
plena	full	pleno	full	ADJ;FEM;SG	ADJ;INDF;SG
plena	fullt	pleno	full	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
emitido	utstedt	emitido	utstedje	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
venezolana	venezuelansk	venezolano	venezuelansk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
delegación	delegasjon	delegación	delegasjon	N;FEM;SG	N;INDF;MASC;SG
delegación	delegasjonen	delegación	delegasjon	N;FEM;SG	N;DEF;MASC;SG
sugiere	foreslår	sugerir	foreslå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
sugiere	tyder	sugerir	tyde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
sugiere	foreslår	sugerir	foreslå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
sugiere	antyder	sugerir	antyder	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
palencia	palencia	palencia	palencium	N;FEM;SG	N;INDF;MASC;SG
apoyar	støtter	apoyar	støtte	V;NFIN	V;IND;PRS;FIN
casada	gift	casado	gift	ADJ;FEM;SG;V.PTCP	ADJ;INDF;SG
misa	mesa	misa	myse	N;FEM;SG	N;INDF;NEUT;SG
misa	masse	misa	masse	N;FEM;SG	N;INDF;MASC;SG
misa	messe	misa	messe	N;FEM;SG	N;INDF;FEM;SG
reconoce	gjenkjenner	reconocer	gjenkjenne	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
reconoce	gjenkjenne	reconocer	gjenkjenne	V;IND;SG;3;PRS;FIN	V;NFIN
reconoce	gjenkjenner	reconocer	gjenkjenne	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
reconoce	anerkjenner	reconocer	anerkjenne	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
marrón	brunt	marrón	brun	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
marrón	brun	marrón	brun	ADJ;MASC;SG	ADJ;INDF;SG
value	verdien	valar	verdi	N	N;DEF;MASC;SG
value	verdi	valar	verdi	N	N;INDF;MASC;SG
relevantes	relevante	relevante	relevant	ADJ;PL	ADJ;PL
magia	magi	magia	magi	N;FEM;SG	N;INDF;MASC;SG
magia	magic	magia	magic	N;FEM;SG	N
magia	trylling	magia	trylling	N;FEM;SG	N;INDF;FEM;SG
magia	trolldom	magia	trolldom	N;FEM;SG	N;INDF;MASC;SG
núcleos	kjerner	núcleo	kjerne	N;MASC;PL	N;INDF;FEM;PL
simples	enkle	simple	enkel	ADJ;PL	ADJ;PL
manejo	håndtering	manejo	håndtering	N;MASC;SG	N;INDF;FEM;SG
campamento	campingplass	campamento	campingplass	N;MASC;SG	N;INDF;MASC;SG
campamento	leiren	campamento	leir	N;MASC;SG	N;DEF;MASC;SG
campamento	leirskole	campamento	leirskole	N;MASC;SG	N;INDF;MASC;SG
campamento	leir	campamento	ly	N;MASC;SG	N;INDF;MASC;SG
campamento	camp	campamento	camp	N;MASC;SG	N;INDF;MASC;SG
campamento	camper	campamento	campe	N;MASC;SG	N;INDF;NEUT;SG
campamento	camping	campamento	camping	N;MASC;SG	N;INDF;FEM;SG
celular	mobilt	celular	mobil	ADJ;SG	ADJ;INDF;NEUT;SG
diarios	dagbøker	diario	dagbøker	N;MASC;PL	N;INDF;FEM;PL
diarios	aviser	diario	avis	N;MASC;PL	N;INDF;FEM;PL
diarios	dagbøkene	diario	dagbok	N;MASC;PL	N;DEF;FEM;PL
diarios	dagbøker	diario	dagbøker	N;MASC;PL	N;INDF;FEM;PL
pisos	leiligheter	piso	leiligheter	N;MASC;PL	N;INDF;FEM;PL
pisos	leilighetene	piso	leilighet	N;MASC;PL	N;DEF;FEM;PL
pisos	leiligheter	piso	leiligheter	N;MASC;PL	N;INDF;FEM;PL
directiva	direktiv	directiva	direktiv	N;FEM;SG	N;INDF;MASC;SG
mina	mina	mina	mine	N;FEM;SG	N;INDF;MASC;SG
mina	gruve	mina	gruve	N;FEM;SG	N;INDF;FEM;SG
gráfico	grafisk	gráfico	grafisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
amateur	amatør	amateur	amatør	N;FEM;SG	N;INDF;MASC;SG
consultado	konsultert	consultar	konsultere	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
gracia	gracia	gracia	gracie	N;FEM;SG	N;DEF;FEM;SG
gracia	ynde	gracia	ynde	N;FEM;SG	N;INDF;MASC;SG
gracia	nåden	gracia	nåde	N;FEM;SG	N;INDF;MASC;SG
gracia	nåde	gracia	nåde	N;FEM;SG	N;INDF;MASC;SG
gracia	grace	gracia	grace	N;FEM;SG	N;INDF;MASC;SG
franklin	franklin	franklin	franklin	N;MASC;SG	N;INDF;MASC;SG
viuda	enke	viuda	enke	N;FEM;SG	N;INDF;FEM;SG
viuda	enkemann	viuda	enkemann	N;FEM;SG	N;INDF;MASC;SG
viuda	enke	viuda	enke	N;FEM;SG	N;INDF;FEM;SG
viuda	enken	viuda	enken	N;FEM;SG	N;INDF;MASC;SG
pirineos	pyreneene	pirineo	pyrene	N;MASC;PL	N;DEF;MASC;PL
acta	acta	acta	acte	N;FEM;SG	N
acta	akt	acta	akt	N;FEM;SG	N;INDF;MASC;SG
acta	act	acta	act	N;FEM;SG	N
evidente	opplagt	evidente	opplagt	ADJ;SG	ADJ;INDF;NEUT;SG
evidente	åpenbart	evidente	åpenbar	ADJ;SG	ADJ;INDF;NEUT;SG
rescate	rescue	rescate	rescue	N;MASC;SG	N;INDF;NEUT;SG
rescate	unnsetning	rescate	unnsetning	N;MASC;SG	N;INDF;FEM;SG
rescate	redningen	rescate	redning	N;MASC;SG	N;DEF;MASC;SG
rescate	redning	rescate	redning	N;MASC;SG	N;INDF;FEM;SG
aceptar	aksepterer	aceptar	akseptere	V;NFIN	V;IND;PRS;FIN
aceptar	godtar	aceptar	godt	V;NFIN	V;IND;PRS;FIN
aceptar	godta	aceptar	godta	V;NFIN	V;NFIN
aceptar	akseptere	aceptar	akseptere	V;NFIN	V;NFIN
aceptar	aksepterer	aceptar	akseptere	V;NFIN	V;IND;PRS;FIN
relieve	relieff	relieve	relieff	N;MASC;SG	N;INDF;MASC;SG
relieve	lettelse	relieve	lettelse	N;MASC;SG	N;INDF;MASC;SG
organizar	organisere	organizar	organisere	V;NFIN	V;NFIN
organizar	organisere	organizar	organisere	V;NFIN	V;NFIN
organizar	arrangerer	organizar	arrangere	V;NFIN	V;IND;PRS;FIN
organizar	organiserer	organizar	organisere	V;NFIN	V;IND;PRS;FIN
organizar	organisere	organizar	organisere	V;NFIN	V;NFIN
infante	spedbarn	infante	spedbarn	N;MASC;SG	N;INDF;NEUT;SG
reducido	redusert	reducido	redusere	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
athletic	athletic	athletic	athletic	N;MASC;SG	N
paula	paula	paula	paule	N;FEM;SG	N;INDF;MASC;SG
sobrino	nevøen	sobrino	nevø	N;MASC;SG	N;DEF;MASC;SG
sobrino	nevø	sobrino	nevø	N;MASC;SG	N;INDF;MASC;SG
guayaquil	guayaquil	guayaquil	guayaquil	N;FEM;SG	N;INDF;MASC;SG
cliente	kunde	cliente	kunde	N;SG	N;INDF;MASC;SG
cliente	klient	cliente	kliene	N;SG	N;INDF;MASC;SG
cliente	kunde	cliente	kunde	N;SG	N;INDF;MASC;SG
modificaciones	endringer	modificación	endring	N;FEM;PL	N;INDF;FEM;PL
modificaciones	forandringer	modificación	forandring	N;FEM;PL	N;INDF;FEM;PL
modificaciones	endringene	modificación	endring	N;FEM;PL	N;DEF;FEM;PL
inmigración	innvandring	inmigración	innvandring	N;FEM;SG	N;INDF;FEM;SG
channel	kanal	channel	kanal	N;SG	N;INDF;MASC;SG
channel	channel	channel	channel	N;SG	N;INDF;MASC;SG
channel	kanalen	channel	kanal	N;SG	N;DEF;MASC;SG
down	down	down	down	N	N;INDF;SG
gallego	gallego	gallego	gallego	N;MASC;SG	N;INDF;MASC;SG
mariscal	marshall	mariscal	marshall	N;MASC;SG	N;INDF;MASC;SG
mariscal	marskalk	mariscal	marskalk	N;MASC;SG	N;INDF;MASC;SG
mariscal	marshal	mariscal	marshal	N;MASC;SG	N;INDF;MASC;SG
mariscal	quarterback	mariscal	quarterback	N;MASC;SG	N;INDF;NEUT;SG
naranja	orange	naranja	orang	N;FEM;SG	N;INDF;MASC;SG
naranja	appelsin	naranja	appelsin	N;FEM;SG	N;INDF;MASC;SG
autobuses	bussene	autobús	busse	N;MASC;PL	N;DEF;FEM;PL
embalse	dam	embalse	dam	N;MASC;SG	N;INDF;MASC;SG
embalse	demning	embalse	demning	N;MASC;SG	N;INDF;FEM;SG
embalse	demningen	embalse	demning	N;MASC;SG	N;DEF;MASC;SG
embalse	reservoaret	embalse	reservoar	N;MASC;SG	N;DEF;NEUT;SG
americanos	amerikaner	americano	amerikan	N;MASC;PL	N;INDF;MASC;PL
americanos	american	americano	american	N;MASC;PL	N
rayos	strålene	rayo	stråle	N;MASC;PL	N;DEF;FEM;PL
rayos	stråler	rayo	stråle	N;MASC;PL	N;INDF;FEM;PL
representada	representert	representado	representere	ADJ;FEM;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
gordon	gordon	gordon	gordon	N;MASC;SG	N;INDF;MASC;SG
multitud	folkemengde	multitud	folkemengd	N;FEM;SG	N;INDF;FEM;SG
heredero	arvingen	heredero	arving	N;MASC;SG	N;DEF;MASC;SG
heredero	arving	heredero	arving	N;MASC;SG	N;INDF;FEM;SG
generar	genererer	generar	generere	V;NFIN	V;IND;PRS;FIN
generar	generere	generar	generere	V;NFIN	V;IND;PRS;FIN
generar	genererer	generar	generere	V;NFIN	V;IND;PRS;FIN
generar	generere	generar	generere	V;NFIN	V;IND;PRS;FIN
generar	generer	generar	genere	V;NFIN	V;IND;PRS;FIN
orilla	shore	orilla	shor	N;FEM;SG	N
finalista	finalist	finalista	finalist	N;SG	N;INDF;MASC;SG
cátedra	forelesning	cátedra	forelesning	N;FEM;SG	N;INDF;FEM;SG
cátedra	stol	cátedra	stol	N;FEM;SG	N;INDF;MASC;SG
cátedra	chair	cátedra	chai	N;FEM;SG	N
cátedra	stolen	cátedra	stol	N;FEM;SG	N;DEF;MASC;SG
cátedra	professorat	cátedra	professorat	N;FEM;SG	N;INDF;NEUT;SG
espiritual	spirituell	espiritual	spirituell	ADJ;SG	ADJ;INDF;SG
espiritual	åndelig	espiritual	åndelig	ADJ;SG	ADJ;INDF;SG
page	sida	pager	side	N	N;DEF;FEM;SG
page	side	pager	side	N	N;INDF;FEM;SG
page	page	pager	page	N	N;INDF;MASC;SG
violín	fiolin	violín	fiolin	N;MASC;SG	N;INDF;MASC;SG
violín	fele	violín	fele	N;MASC;SG	N;INDF;MASC;SG
violín	fela	violín	fal	N;MASC;SG	N;DEF;FEM;SG
carnaval	karneval	carnaval	karneval	N;MASC;SG	N;INDF;MASC;SG
carnaval	karnevalet	carnaval	karneval	N;MASC;SG	N;DEF;NEUT;SG
seno	bryst	seno	bryste	N;MASC;SG	N;INDF;FEM;SG
seno	sinus	seno	sinus	N;MASC;SG	N;INDF;MASC;SG
playas	strender	playa	strand	N;FEM;PL	N;INDF;FEM;PL
playas	sandstrender	playa	sandstrand	N;FEM;PL	N;INDF;FEM;PL
playas	strendene	playa	strend	N;FEM;PL	N;DEF;FEM;PL
síntesis	oppsummering	síntesis	oppsummering	N;FEM	N;INDF;FEM;SG
síntesis	sammendrag	síntesis	sammendrag	N;FEM	N;INDF;NEUT;SG
síntesis	syntese	síntesis	syntese	N;FEM	N;INDF;MASC;SG
docente	lærerinne	docente	lærerinne	N;SG	N;INDF;FEM;SG
way	veg	way	veg	N	N;INDF;MASC;SG
way	måte	way	måte	N	N;INDF;MASC;SG
way	way	way	way	N	N
aceptadas	aksepterte	aceptado	akseptere	ADJ;FEM;PL;V.PTCP	ADJ;PL;V.PTCP
piragüismo	kajakk	piragüismo	kajakk	N;MASC;SG	N;INDF;MASC;SG
piragüismo	padling	piragüismo	padling	N;MASC;SG	N;INDF;FEM;SG
clark	clark	clark	clark	N;MASC;SG	N;INDF;MASC;SG
sacerdotes	prestene	sacerdote	prest	N;MASC;PL	N;DEF;FEM;PL
sacerdotes	prester	sacerdote	prest	N;MASC;PL	N;INDF;FEM;PL
evaluación	vurdering	evaluación	vurdering	N;FEM;SG	N;INDF;FEM;SG
evaluación	evaluering	evaluación	evaluering	N;FEM;SG	N;INDF;FEM;SG
modos	måter	modos	måte	N;MASC;PL	N;INDF;MASC;PL
inscripción	inskripsjon	inscripción	inskripsjon	N;FEM;SG	N;INDF;MASC;SG
inscripción	registrering	inscripción	registrering	N;FEM;SG	N;INDF;FEM;SG
inscripción	påmelding	inscripción	påmelding	N;FEM;SG	N;INDF;FEM;SG
inscripción	vognkort	inscripción	vognkort	N;FEM;SG	N;INDF;NEUT;SG
descubrir	oppdager	descubrir	oppdage	V;NFIN	V;IND;PRS;FIN
descubrir	oppdage	descubrir	oppdage	V;NFIN	V;NFIN
descubrir	oppdager	descubrir	oppdage	V;NFIN	V;IND;PRS;FIN
descubrir	oppdage	descubrir	oppdage	V;NFIN	V;NFIN
enfoque	tilnærming	enfoque	tilnærming	N;MASC;SG	N;INDF;FEM;SG
enfoque	fokus	enfoque	fokus	N;MASC;SG	N;INDF;NEUT;SG
anne	anne	anne	anne	N;FEM;SG	N;INDF;FEM;SG
mejoras	forbedringer	mejora	forbedringer	N;FEM;PL	N;INDF;FEM;PL
mejoras	forbedringene	mejora	forbedring	N;FEM;PL	N;DEF;FEM;PL
mejoras	forbedringer	mejora	forbedringer	N;FEM;PL	N;INDF;FEM;PL
mejoras	forbedringene	mejora	forbedring	N;FEM;PL	N;DEF;FEM;PL
mejoras	oppgraderinger	mejora	oppgraderinger	N;FEM;PL	N;INDF;FEM;PL
publicar	publisere	publicar	publisere	V;NFIN	V;NFIN
publicar	publiserer	publicar	publisere	V;NFIN	V;IND;PRS;FIN
publicar	publisere	publicar	publisere	V;NFIN	V;NFIN
publicar	publiserer	publicar	publisere	V;NFIN	V;IND;PRS;FIN
publicar	publisere	publicar	publisere	V;NFIN	V;NFIN
judío	jøde	judío	jøde	N;MASC;SG	N;INDF;MASC;SG
abadía	abbey	abadía	abbey	N;FEM;SG	N;INDF;NEUT;SG
vándalo	vandal	vándalo	vandal	N;MASC;SG	N;INDF;MASC;SG
crédito	credit	crédito	credit	N;MASC;SG	N
crédito	kreditt	crédito	kreditt	N;MASC;SG	N;INDF;MASC;SG
irak	irak	irak	irak	N;FEM;SG	N;INDF;NEUT;SG
llevando	bærer	llevar	bære	V;V.MSDR	V;IND;PRS;FIN
llevando	bære	llevar	bære	V;V.MSDR	V;IMP;NFIN
roque	roque	roque	roque	N;MASC;SG	N;INDF;MASC;SG
