על	despre	על	despre	ADP	ADP;ACC
תווים	personaje	תווים	personaj	N;MASC;PL	N;INDF;FEM;PL
אלקטרונים	electronii	אלקטרון	electron	N;MASC;PL	N;DEF;MASC;PL
אלקטרונים	electroni	אלקטרון	electron	N;MASC;PL	N;INDF;MASC;PL
רעב	flamand	רעב	flama	N;MASC;SG	N;INDF;MASC;SG
רעב	foamete	רעב	foamete	N;MASC;SG	N;INDF;FEM;SG
רעב	foamea	רעב	foame	N;MASC;SG	N;DEF;FEM;SG
לחשוף	dezvaluie	חשף	dezvalui	V;NFIN;ACT	V;IND;3;PRS;FIN
לחשוף	dezvalui	חשף	dezvalui	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לחשוף	dezvaluie	חשף	dezvalui	V;NFIN;ACT	V;IND;3;PRS;FIN
לחשוף	expune	חשף	expune	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לחשוף	expun	חשף	expune	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
נחש	ghici	נחש	ghic		
שווי	pac	שווי	pac		
מכוסה	acoperit	מכוסה	acoperi	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מכוסה	acoperita	מכוסה	acoperit	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מסוכן	periculoasa	מסוכן	periculos	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מסוכן	periculoasa	מסוכן	periculos	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מסוכן	periculos	מסוכן	periculos	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מסוכן	riscant	מסוכן	riscant	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מסוכן	riscanta	מסוכן	riscantă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
אדריכל	arhitect	אדריכל	arhitect	N;MASC;SG	N;INDF;MASC;SG
להשקיע	investeasca	השקיע	investesc	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
להשקיע	investesc	השקיע	investi	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
להשקיע	investi	השקיע	investi	V;NFIN;ACT	V;IND;SG;3;PST;FIN
לקוח	clientul	לקוח	client	N;MASC;SG	N;DEF;MASC;SG
לקוח	client	לקוח	client	N;MASC;SG	N;INDF;MASC;SG
לקוח	clientul	לקוח	client	N;MASC;SG	N;DEF;MASC;SG
לקוח	client	לקוח	client	N;MASC;SG	N;INDF;MASC;SG
המסה	liturghie	המסה	liturghie	N;FEM;SG	N;INDF;FEM;SG
המסה	mass	המסה	mass	N;FEM;SG	N
המסה	masa	המסה	masă	N;FEM;SG	N;DEF;FEM;SG
המסה	masa	המסה	masă	N;FEM;SG	N;DEF;FEM;SG
להעריך	evalueaza	העריך	evaluează	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
טיעון	argumentul	טיעון	argument	N;MASC;SG	N;DEF;MASC;SG
טיעון	argument	טיעון	argument	N;MASC;SG	N;INDF;MASC;SG
פיצוץ	explozia	פיצוץ	explozie	N;MASC;SG	N;DEF;FEM;SG
פיצוץ	explozie	פיצוץ	explozie	N;MASC;SG	N;INDF;FEM;SG
טמפרטורה	temperatura	טמפרטורה	temperatură	N;FEM;SG	N;DEF;FEM;SG
טמפרטורה	temperatura	טמפרטורה	temperatură	N;FEM;SG	N;DEF;FEM;SG
פיזיקאי	fizicianul	פיזיקאי	fizician	N;MASC;SG	N;DEF;MASC;SG
פיזיקאי	fizician	פיזיקאי	fizician	N;MASC;SG	N;INDF;MASC;SG
מציעה	oferind	הציע	oferi	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
טיוטה	schita	טיוטה	schită	N;FEM;SG	N;DEF;FEM;SG
טיוטה	schita	טיוטה	schită	N;FEM;SG	N;DEF;FEM;SG
דיג	pescuit	דיג	pescuit	N;MASC;SG	N;INDF;MASC;SG
דיג	pescuitul	דיג	pescuit	N;MASC;SG	N;DEF;MASC;SG
חופשיים	liberi	חופשי	liber	ADJ;MASC;PL	ADJ;INDF;MASC;PL
להשמיד	distruge	השמיד	distruge	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להשמיד	extermina	השמיד	extermina	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
שותפים	parteneri	שותף	partener	N;MASC;PL	N;INDF;MASC;PL
שותפים	partenerii	שותף	partener	N;MASC;PL	N;DEF;MASC;PL
הליכה	mersul	הליכה	mers	N;FEM;SG	N;DEF;MASC;SG
הליכה	plimbare	הליכה	plimbare	N;FEM;SG	N;INDF;FEM;SG
הליכה	walk	הליכה	walk	N;FEM;SG	N;INDF;MASC;SG
כתובה	scris	כתוב	scris	N;FEM;SG	N;INDF;MASC;SG
חימוש	armamentul	חימוש	armament	N;MASC;SG	N;DEF;MASC;SG
חימוש	armament	חימוש	armament	N;MASC;SG	N;INDF;MASC;SG
חימוש	armare	חימוש	armare	N;MASC;SG	N;INDF;FEM;SG
ממד	dimensiune	ממד	dimensiune	N;MASC;SG	N;INDF;FEM;SG
ממד	dimensiunea	ממד	dimensiune	N;MASC;SG	N;DEF;FEM;SG
איטי	lenta	איטי	lent	ADJ;MASC;SG	ADJ;DEF;FEM;SG
תלבושת	costumul	תלבושת	costum	N;FEM;SG	N;DEF;MASC;SG
תלבושת	costum	תלבושת	costum	N;FEM;SG	N;INDF;MASC;SG
תלבושת	tinuta	תלבושת	tinuta	N;FEM;SG	N;DEF;FEM;SG
תסריט	scenariul	תסריט	scenariu	N;MASC;SG	N;DEF;MASC;SG
תסריט	scenariu	תסריט	scenariu	N;MASC;SG	N;INDF;MASC;SG
תסריט	scenariul	תסריט	scenariu	N;MASC;SG	N;DEF;MASC;SG
תסריט	scenariu	תסריט	scenariu	N;MASC;SG	N;INDF;MASC;SG
תסריט	script	תסריט	script	N;MASC;SG	N;INDF;MASC;SG
מתמטיקאי	matematician	מתמטיקני	matematician	N;MASC;SG	N;INDF;MASC;SG
בקרה	control	בקרה	control	N;FEM;SG	N;INDF;MASC;SG
בקרה	controlul	בקרה	control	N;FEM;SG	N;DEF;MASC;SG
נפשות	sufletele	נפש	suflet	N;FEM;PL	N;DEF;FEM;PL
נפשות	suflete	נפש	suflet	N;FEM;PL	N;INDF;FEM;PL
אלכוהול	alcool	אלכוהול	alcool	N;MASC;SG	N;INDF;MASC;SG
אלכוהול	alcoolul	אלכוהול	alcool	N;MASC;SG	N;DEF;MASC;SG
ענן	cloud	ענן	cloud		
סידור	aranjamentul	סידור	aranjament	N;MASC;SG	N;DEF;MASC;SG
סידור	aranjament	סידור	aranjament	N;MASC;SG	N;INDF;MASC;SG
וילה	vila	וילה	vilă	N;FEM;SG	N;DEF;FEM;SG
וילה	vila	וילה	vilă	N;FEM;SG	N;DEF;FEM;SG
וילה	villa	וילה	villa	N;FEM;SG	N;DEF;FEM;SG
מוגבלות	limited	מוגבל	limited	N;FEM;SG	N;INDF;MASC;SG
תיירים	turistii	תייר	turist	N;MASC;PL	N;DEF;MASC;PL
תיירים	turisti	תייר	turisti	N;MASC;PL	N;INDF;MASC;PL
בטיחות	siguranta	בטיחות	sigurantă	N;FEM;SG	N;DEF;FEM;SG
בטיחות	siguranta	בטיחות	sigurantă	N;FEM;SG	N;DEF;FEM;SG
בטיחות	siguranta	בטיחות	sigurantă	N;FEM;SG	N;DEF;FEM;SG
עיקרון	principiul	עיקרון	principiu	N;MASC;SG	N;DEF;MASC;SG
עיקרון	principiu	עיקרון	principiu	N;MASC;SG	N;INDF;MASC;SG
לחלופין	alternativ	לחלופין	alternativ	ADV	ADV
כבישים	drumuri	כביש	drum	N;MASC;PL	N;INDF;FEM;PL
תקדים	precedent	תקדים	precedent	N;MASC;SG	N;INDF;MASC;SG
ביטויים	frazele	ביטוי	frază	N;MASC;PL	N;DEF;FEM;PL
ביטויים	fraze	ביטוי	frază	N;MASC;PL	N;INDF;FEM;PL
ביטויים	expresii	ביטוי	expresie	N;MASC;PL	N;INDF;FEM;PL
ביטויים	expresiile	ביטוי	expresie	N;MASC;PL	N;DEF;FEM;PL
ביטויים	expresii	ביטוי	expresie	N;MASC;PL	N;INDF;FEM;PL
בניינים	cladiri	בניין	cladire	N;MASC;PL	N;INDF;FEM;PL
בניינים	cladiri	בניין	cladire	N;MASC;PL	N;INDF;FEM;PL
אדומה	rosu	אדום	rosu	N;FEM;SG	N;INDF;MASC;SG
אדומה	rosu	אדום	rosu	N;FEM;SG	N;INDF;MASC;SG
אדומה	red	אדום	red	N;FEM;SG	N;INDF;MASC;SG
אדומה	rosu	אדום	rosu	N;FEM;SG	N;INDF;MASC;SG
עדיפות	prioritatea	עדיפות	prioritate	N;FEM;SG	N;DEF;FEM;SG
עדיפות	prioritate	עדיפות	prioritate	N;FEM;SG	N;INDF;FEM;SG
עדיפות	preferinta	עדיפות	preferintă	N;FEM;SG	N;DEF;FEM;SG
גליל	cilindru	גליל	cilindru	N;MASC;SG	N;INDF;MASC;SG
גליל	butelie	גליל	butelie	N;MASC;SG	N;INDF;FEM;SG
גליל	rola	גליל	rola	N;MASC;SG	N;DEF;FEM;SG
גליל	roll	גליל	roll	N;MASC;SG	N;INDF;MASC;SG
התפלגות	distributie	התפלגות	distributie	N;FEM;SG	N;INDF;FEM;SG
התפלגות	distributia	התפלגות	distributie	N;FEM;SG	N;DEF;FEM;SG
התפלגות	distributia	התפלגות	distributie	N;FEM;SG	N;DEF;FEM;SG
התפלגות	distribuire	התפלגות	distribuire	N;FEM;SG	N;INDF;FEM;SG
התפלגות	distributie	התפלגות	distributie	N;FEM;SG	N;INDF;FEM;SG
עשור	decada	עשור	decada	N;MASC;SG	N;DEF;FEM;SG
עשור	deceniu	עשור	deceniu	N;MASC;SG	N;INDF;MASC;SG
יקר	pretios	יקר	pretios	ADJ;MASC;SG	ADJ;INDF;MASC;SG
יקר	pretios	יקר	pretios	ADJ;MASC;SG	ADJ;INDF;MASC;SG
יקר	scumpa	יקר	scumpa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
יקר	scumpa	יקר	scumpa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
רצועות	piese	רצועה	piesă	N;FEM;PL	N;INDF;FEM;PL
רצועות	urme	רצועה	urmă	N;FEM;PL	N;INDF;FEM;PL
רצועות	curele	רצועה	cure	N;FEM;PL	N;INDF;FEM;PL
תאגיד	corporation	תאגיד	corporation	N;MASC;SG	N;INDF;MASC;SG
מיתר	string	מיתר	stringe		
מיתר	sir	מיתר	sir		
בניה	constructie	בניה	constructie	N;FEM;SG	N;INDF;FEM;SG
בניה	constructie	בניה	constructie	N;FEM;SG	N;INDF;FEM;SG
כיתות	clasele	כיתות	clasă	N;FEM;PL	N;DEF;FEM;PL
כיתות	clase	כיתות	clasă	N;FEM;PL	N;INDF;FEM;PL
כיתות	cursuri	כיתות	curs	N;FEM;PL	N;INDF;FEM;PL
בגדים	haine	בגד	haină	N;MASC;PL	N;INDF;FEM;PL
בגדים	hainele	בגד	haină	N;MASC;PL	N;DEF;FEM;PL
זמין	disponibila	זמין	disponibil	ADJ;MASC;SG	ADJ;DEF;FEM;SG
זמין	disponibila	זמין	disponibil	ADJ;MASC;SG	ADJ;DEF;FEM;SG
זמין	disponibil	זמין	disponibil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
חלבון	proteina	חלבון	proteină	N;MASC;SG	N;DEF;FEM;SG
חלבון	proteina	חלבון	proteină	N;MASC;SG	N;DEF;FEM;SG
פנטזיה	fantasy	פנטזיה	fantasy	N;FEM;SG	N;INDF;MASC;SG
פנטזיה	fantezia	פנטזיה	fantezie	N;FEM;SG	N;DEF;FEM;SG
פנטזיה	fantezie	פנטזיה	fantezie	N;FEM;SG	N;INDF;FEM;SG
שריפה	focul	שריף	foc	N;FEM;SG	N;DEF;MASC;SG
שריפה	incendiu	שריף	incendiu	N;FEM;SG	N;INDF;MASC;SG
שריפה	foc	שריף	foc	N;FEM;SG	N;INDF;MASC;SG
יתרונות	beneficiile	יתרון	beneficiu	N;MASC;PL	N;DEF;FEM;PL
יתרונות	prestatii	יתרון	prestat	N;MASC;PL	N;INDF;FEM;PL
יתרונות	beneficii	יתרון	beneficiu	N;MASC;PL	N;INDF;FEM;PL
יתרונות	pro	יתרון	prubi	N;MASC;PL	N;INDF
יתרונות	avantajele	יתרון	avantaj	N;MASC;PL	N;DEF;FEM;PL
יתרונות	avantaje	יתרון	avantaj	N;MASC;PL	N;INDF;FEM;PL
חומצות	acizi	חומץ	aciz	N;FEM;PL	N;INDF;MASC;PL
בשורות	stiri	בשורה	stire		
בשורות	stiri	בשורה	stire		
בשורות	noutati	בשורה	noutat		
בשורות	stiri	בשורה	stire		
היציאה	iesirea	היציא	iesire	N;FEM;SG	N;DEF;FEM;SG
היציאה	iesire	היציא	iesire	N;FEM;SG	N;INDF;FEM;SG
היציאה	iesire	היציא	iesire	N;FEM;SG	N;INDF;FEM;SG
היציאה	iesire	היציא	iesire	N;FEM;SG	N;INDF;FEM;SG
פלדה	steel	פלד	steel	N;FEM;SG	N;INDF;MASC;SG
פלדה	otel	פלד	otel	N;FEM;SG	N;INDF;MASC;SG
פלדה	otel	פלד	otel	N;FEM;SG	N;INDF;MASC;SG
חלש	slaba	חלש	slab	ADJ;MASC;SG	ADJ;DEF;FEM;SG
חלש	slaba	חלש	slab	ADJ;MASC;SG	ADJ;DEF;FEM;SG
תעודות	certificatele	תעודה	certificat	N;FEM;PL	N;DEF;FEM;PL
תעודות	certificate	תעודה	certificat	N;FEM;PL	N;INDF;FEM;PL
ספריה	biblioteca	ספריה	bibliotecă	N;FEM;SG	N;DEF;FEM;SG
ספריה	biblioteca	ספריה	bibliotecă	N;FEM;SG	N;DEF;FEM;SG
ספריה	librarie	ספריה	librarie	N;FEM;SG	N;INDF;FEM;SG
עצמים	obiectele	עצם	obiect	N;MASC;PL	N;DEF;FEM;PL
עצמים	obiecte	עצם	obiect	N;MASC;PL	N;INDF;FEM;PL
חסימה	blocarea	חסימה	blocare	N;FEM;SG	N;DEF;FEM;SG
חסימה	bloc	חסימה	bloc	N;FEM;SG	N;INDF;MASC;SG
חסימה	block	חסימה	block	N;FEM;SG	N;INDF;MASC;SG
חסימה	blocata	חסימה	blocat	N;FEM;SG	N;DEF;FEM;SG
דיור	cazare	דיור	cazare	N;MASC;SG	N;INDF;FEM;SG
דיור	carcasa	דיור	carcasă	N;MASC;SG	N;DEF;FEM;SG
דיור	dior	דיור	dior	N;MASC;SG	N;INDF;MASC;SG
רו	ru	None	ru		
רעש	zgomotul	רעש	zgomot	N;MASC;SG	N;DEF;MASC;SG
רעש	galagie	רעש	galagie	N;MASC;SG	N;INDF;FEM;SG
רעש	zgomot	רעש	zgomot	N;MASC;SG	N;INDF;MASC;SG
זכרונות	amintiri	זכרון	amintire	N;MASC;PL	N;INDF;FEM;PL
זכרונות	amintirile	זכרון	amintire	N;MASC;PL	N;DEF;FEM;PL
המיקום	localizare	המיקום	localizare	N;MASC;SG	N;INDF;FEM;SG
המיקום	locatie	המיקום	locatie	N;MASC;SG	N;INDF;FEM;SG
המיקום	locatia	המיקום	locatie	N;MASC;SG	N;DEF;FEM;SG
המיקום	locatia	המיקום	locatie	N;MASC;SG	N;DEF;FEM;SG
פריטים	articole	פריט	articol	N;MASC;PL	N;INDF;FEM;PL
פריטים	elemente	פריט	element	N;MASC;PL	N;INDF;FEM;PL
תרבויות	culturile	תרבות	cultură	N;FEM;PL	N;DEF;FEM;PL
תרבויות	culturi	תרבות	cultură	N;FEM;PL	N;INDF;FEM;PL
תרבויות	civilizatii	תרבות	civilizat	N;FEM;PL	N;INDF;FEM;PL
פרלמנט	parlamentul	פרלמנט	parlament	N;MASC;SG	N;DEF;MASC;SG
פרלמנט	parlament	פרלמנט	parlament	N;MASC;SG	N;INDF;MASC;SG
פרלמנט	parlamentului	פרלמנט	parlament	N;MASC;SG	N;DEF;MASC;SG
הובא	adus	הובא	aduce	V;MASC;SG;3;PST;PASS	V;MASC;SG;V.PTCP
לאשר	confirma	אישר	confirma	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לאשר	confirma	אישר	confirma	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לאשר	confirm	אישר	confirm	V;NFIN;ACT	V;IND;SG;1;PRS;FIN
לאשר	aproba	אישר	aproba	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לאשר	aprob	אישר	aproba	V;NFIN;ACT	V;IND;SG;1;PRS;FIN
לאשר	aproba	אישר	aproba	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
אווירי	aeriana	אווירי	aerian	N;MASC;SG	N;DEF;FEM;SG
תעמולה	propaganda	תעמולה	propagandă	N;FEM;SG	N;DEF;FEM;SG
תעמולה	propaganda	תעמולה	propagandă	N;FEM;SG	N;DEF;FEM;SG
הרבייה	reproducere	הרבייה	reproducere	N;FEM;SG	N;INDF;FEM;SG
הרבייה	reproducerea	הרבייה	reproducere	N;FEM;SG	N;DEF;FEM;SG
מערות	pesteri	מערה	pester	N;FEM;PL	N;INDF;FEM;PL
מערות	caverne	מערה	cavern	N;FEM;PL	N;INDF;FEM;PL
עמוקה	profund	עמוק	profund	ADV	ADV
עמוקה	profund	עמוק	profund	ADV	ADV
ריח	parfum	ריח	parfum	N;MASC;SG	N;INDF;MASC;SG
ריח	miros	ריח	miros	N;MASC;SG	N;INDF;MASC;SG
מוזיאונים	muzeele	מוזיאון	muzeu	N;MASC;PL	N;DEF;FEM;PL
מוזיאונים	muzee	מוזיאון	muzeu	N;MASC;PL	N;INDF;FEM;PL
אקו	eko	אקו	eko		
אקו	echo	אקו	echo		
מכוונת	deliberata	מכוון	deliberat	ADJ;FEM;SG	ADJ;DEF;FEM;SG
מכוונת	deliberat	מכוון	deliberat	ADJ;FEM;SG	ADJ;INDF;MASC;SG
כבשה	oaie	כבש	oaie	N;FEM;SG	N;INDF;FEM;SG
יוונים	grecilor	יוון	grec	N;MASC;PL	N;DEF;MASC;PL
יוונים	greci	יוון	grec	N;MASC;PL	N;INDF;MASC;PL
יוונים	grecii	יוון	grec	N;MASC;PL	N;DEF;MASC;PL
יוונים	greci	יוון	grec	N;MASC;PL	N;INDF;MASC;PL
פרסומים	postarile	פרסום	postare	N;MASC;PL	N;DEF;FEM;PL
פרסומים	posturi	פרסום	post	N;MASC;PL	N;INDF;FEM;PL
פרסומים	postari	פרסום	postar	N;MASC;PL	N;INDF;MASC;PL
פרסומים	publicatii	פרסום	publicat	N;MASC;PL	N;INDF;FEM;PL
שורשים	radacini	שורש	radacin	N;MASC;PL	N;INDF;FEM;PL
שורשים	radacinile	שורש	radacine	N;MASC;PL	N;DEF;FEM;PL
שורשים	radacini	שורש	radacin	N;MASC;PL	N;INDF;FEM;PL
חוב	datorie	חוב	datorie	N;MASC;SG	N;INDF;FEM;SG
סגורה	inchis	סגור	inchis	ADJ;FEM;SG	ADJ;INDF;MASC;SG
סגורה	inchisa	סגור	inchisa	ADJ;FEM;SG	ADJ;DEF;FEM;SG
סגורה	inchis	סגור	inchis	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מפעלים	fabricile	מפעל	fabrică	N;MASC;PL	N;DEF;FEM;PL
מפעלים	uzine	מפעל	uzină	N;MASC;PL	N;INDF;FEM;PL
מפעלים	fabrici	מפעל	fabrică	N;MASC;PL	N;INDF;FEM;PL
המוכרים	vanzatori	המוכר	vanzator	N;MASC;PL	N;INDF;MASC;PL
לגדול	creste	גדל	creste	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לגדול	creste	גדל	creste	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לגדול	cresc	גדל	crește	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
לגדול	creste	גדל	creste	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
עצמאיים	independente	עצמאי	independent	ADJ;MASC;PL	ADJ;INDF;FEM;PL
ההכרזה	anuntul	ההכרזה	anunt	N;FEM;SG	N;DEF;MASC;SG
ההכרזה	anunt	ההכרזה	anunt	N;FEM;SG	N;INDF;MASC;SG
ההכרזה	anunt	ההכרזה	anunt	N;FEM;SG	N;INDF;MASC;SG
ההכרזה	anuntul	ההכרזה	anunt	N;FEM;SG	N;DEF;MASC;SG
פציעה	accidentare	פציעה	accidentare	N;FEM;SG	N;INDF;FEM;SG
פציעה	prejudiciu	פציעה	prejudiciu	N;FEM;SG	N;INDF;MASC;SG
פציעה	vatamare	פציעה	vatamare	N;FEM;SG	N;INDF;FEM;SG
אחורי	posterior	אחורי	posterior	ADJ;MASC;SG	ADJ;INDF;MASC;SG
צירוף	combinatie	צירוף	combinatie	N;MASC;SG	N;INDF;FEM;SG
צירוף	combinatia	צירוף	combinatie	N;MASC;SG	N;DEF;FEM;SG
צירוף	combinatie	צירוף	combinatie	N;MASC;SG	N;INDF;FEM;SG
סיסמה	parola	סיסמה	parola	N;FEM;SG	N;DEF;FEM;SG
סיסמה	parola	סיסמה	parola	N;FEM;SG	N;DEF;FEM;SG
לצייר	deseneaza	צייר	deseneaza	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
תג	tag	תג	tag		
בספק	indoielnic	בספק	indoielnic	ADV	ADV
פשרה	compromis	פשרה	compromis	N;FEM;SG	N;INDF;MASC;SG
פשרה	compromisul	פשרה	compromis	N;FEM;SG	N;DEF;MASC;SG
עדה	ada	עדה	adă		
נאמנות	fidelitate	נאמנות	fidelitate	N;FEM;SG	N;INDF;FEM;SG
נאמנות	fidelitatea	נאמנות	fidelitate	N;FEM;SG	N;DEF;FEM;SG
נאמנות	loialitate	נאמנות	loialitate	N;FEM;SG	N;INDF;FEM;SG
נאמנות	loialitatea	נאמנות	loialitate	N;FEM;SG	N;DEF;FEM;SG
סל	cos	סל	cos	N;MASC;SG	N;INDF;MASC;SG
סל	cos	סל	cos	N;MASC;SG	N;INDF;MASC;SG
בידור	divertisment	בידור	divertisment	N;MASC;SG	N;INDF;MASC;SG
בידור	entertainment	בידור	entertainment	N;MASC;SG	N;INDF;MASC;SG
תיקו	cravata	תיקו	cravat	N;MASC;SG	N;DEF;FEM;SG
תיקו	cravata	תיקו	cravat	N;MASC;SG	N;DEF;FEM;SG
תיקו	remiza	תיקו	remiza	N;MASC;SG	N;DEF;FEM;SG
הספק	furnizor	הספק	furnizor	N;MASC;SG	N;INDF;MASC;SG
הספק	furnizorul	הספק	furnizor	N;MASC;SG	N;DEF;MASC;SG
הספק	vanzator	הספק	vanzator	N;MASC;SG	N;INDF;MASC;SG
עלילה	complot	עלילה	complot	N;FEM;SG	N;INDF;MASC;SG
עלילה	intriga	עלילה	intriga	N;FEM;SG	N;DEF;FEM;SG
עלילה	intriga	עלילה	intriga	N;FEM;SG	N;DEF;FEM;SG
טס	tess	טס	tess	N;MASC;SG	N;INDF;MASC;SG
אדון	maestre	אדון	maestru		
גרים	grimm	גר	grimm	N;MASC;PL	N;INDF;MASC;PL
הודה	admise	הודה	admite	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
כס	tron	כס	tron		
שליח	mesager	שליח	mesager	N;MASC;SG	N;INDF;MASC;SG
שליח	messenger	שליח	messenger	N;MASC;SG	N;INDF;MASC;SG
שליח	mesagerul	שליח	mesager	N;MASC;SG	N;DEF;MASC;SG
כפרים	sate	כפר	sat	N;MASC;PL	N;INDF;FEM;PL
כפרים	satele	כפר	sat	N;MASC;PL	N;DEF;FEM;PL
ניסוח	formularea	ניסוח	formulare	N;MASC;SG	N;DEF;FEM;SG
ניסוח	redactarea	ניסוח	redactare	N;MASC;SG	N;DEF;FEM;SG
מידות	masuratori	מידה	masurator	N;FEM;PL	N;INDF;MASC;PL
מידות	masuratorile	מידה	masurator	N;FEM;PL	N;DEF;FEM;PL
מידות	dimensiunile	מידה	dimensiune	N;FEM;PL	N;DEF;FEM;PL
מידות	dimensiuni	מידה	dimensiune	N;FEM;PL	N;INDF;FEM;PL
מידות	marimi	מידה	marim	N;FEM;PL	N;INDF;FEM;PL
מידות	marimi	מידה	marim	N;FEM;PL	N;INDF;FEM;PL
מידות	dimensiuni	מידה	dimensiune	N;FEM;PL	N;INDF;FEM;PL
חבלה	sabotaj	חבלה	sabotaj	N;FEM;SG	N;INDF;MASC;SG
שוטר	politist	שוטר	politist	N;MASC;SG	N;INDF;MASC;SG
שוטר	politist	שוטר	politist	N;MASC;SG	N;INDF;MASC;SG
שוטר	ofiter	שוטר	ofiter	N;MASC;SG	N;INDF;MASC;SG
שוטר	ofiter	שוטר	ofiter	N;MASC;SG	N;INDF;MASC;SG
שוטר	ofiter	שוטר	ofiter	N;MASC;SG	N;INDF;MASC;SG
שוטר	politist	שוטר	politist	N;MASC;SG	N;INDF;MASC;SG
שוטר	politist	שוטר	politist	N;MASC;SG	N;INDF;MASC;SG
להתחרות	concura	התחרה	concura	V;NFIN	V;IND;SG;3;IPFV;FIN
להתחרות	concureaza	התחרה	concureaza	V;NFIN	V;IND;SG;3;IPFV;FIN
פרישה	pensionarea	פרישה	pensionare	N;FEM;SG	N;DEF;FEM;SG
קלפים	carti	קלף	carti	N;MASC;PL	N;INDF;FEM;PL
קלפים	carti	קלף	carti	N;MASC;PL	N;INDF;FEM;PL
קלפים	carti	קלף	carti	N;MASC;PL	N;INDF;FEM;PL
קלפים	carduri	קלף	card	N;MASC;PL	N;INDF;FEM;PL
מניעה	prevenire	מניעה	prevenire	N;FEM;SG	N;INDF;FEM;SG
מניעה	prevenirea	מניעה	prevenire	N;FEM;SG	N;DEF;FEM;SG
סוחרים	comercianti	סוחר	comerciant	N;MASC;PL	N;INDF;MASC;PL
סוחרים	comercianti	סוחר	comerciant	N;MASC;PL	N;INDF;MASC;PL
סוחרים	negustori	סוחר	negustor	N;MASC;PL	N;INDF;MASC;PL
סוחרים	negustorii	סוחר	negustor	N;MASC;PL	N;DEF;MASC;PL
סוחרים	dealerii	סוחר	dealer	N;MASC;PL	N;DEF;MASC;PL
סוחרים	dealeri	סוחר	dealer	N;MASC;PL	N;INDF;MASC;PL
גלגלים	roti	גלגל	roti	N;MASC;PL	N;INDF;FEM;PL
גלגלים	rotile	גלגל	roată	N;MASC;PL	N;DEF;FEM;PL
גלגלים	roti	גלגל	roti	N;MASC;PL	N;INDF;FEM;PL
גלגלים	roti	גלגל	roti	N;MASC;PL	N;INDF;FEM;PL
הבעל	sot	הבעל	sot		
הבעל	sot	הבעל	sot		
הבונים	castori	הבון	castor	N;MASC;PL	N;INDF;MASC;PL
אפליה	discriminare	אפליה	discriminare	N;FEM;SG	N;INDF;FEM;SG
אפליה	discriminarea	אפליה	discriminare	N;FEM;SG	N;DEF;FEM;SG
הבטיח	promise	הבטיח	promite	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
הבטיח	promis	הבטיח	promite	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
זרע	seminte	זרע	semânt		
פקודה	comanda	פקודה	comandă	N;FEM;SG	N;DEF;FEM;SG
פקודה	comanda	פקודה	comandă	N;FEM;SG	N;DEF;FEM;SG
פקודה	comanda	פקודה	comandă	N;FEM;SG	N;DEF;FEM;SG
פקודה	ordinea	פקודה	ordine	N;FEM;SG	N;DEF;FEM;SG
פקודה	comanda	פקודה	comandă	N;FEM;SG	N;DEF;FEM;SG
פקודה	ordine	פקודה	ordine	N;FEM;SG	N;INDF;FEM;SG
פקודה	ordin	פקודה	ordin	N;FEM;SG	N;INDF;MASC;SG
פקודה	ordine	פקודה	ordine	N;FEM;SG	N;INDF;FEM;SG
מעוניינים	interesate	מעוניין	interesat	ADJ;MASC;PL	ADJ;INDF;FEM;PL
שמועות	zvonurile	שמועה	zvon	N;FEM;PL	N;DEF;FEM;PL
שמועות	zvonuri	שמועה	zvon	N;FEM;PL	N;INDF;FEM;PL
שמועות	zvonuri	שמועה	zvon	N;FEM;PL	N;INDF;FEM;PL
