per	pentru	per	pentru	ADP	ADP;ACC
precisione	precizia	precisione	precizie	N;FEM;SG	N;DEF;FEM;SG
precisione	precizie	precisione	precizie	N;FEM;SG	N;INDF;FEM;SG
precisione	precizia	precisione	precizie	N;FEM;SG	N;DEF;FEM;SG
vedova	vaduv	vedova	vaduven	N;FEM;SG	N;INDF;MASC;SG
vedova	vaduva	vedova	vaduva	N;FEM;SG	N;DEF;FEM;SG
vedova	vaduva	vedova	vaduva	N;FEM;SG	N;DEF;FEM;SG
vedova	vaduva	vedova	vaduva	N;FEM;SG	N;DEF;FEM;SG
vedova	vaduva	vedova	vaduva	N;FEM;SG	N;DEF;FEM;SG
curva	curba	curva	curbă	N;FEM;SG	N;DEF;FEM;SG
curva	curba	curva	curbă	N;FEM;SG	N;DEF;FEM;SG
angel	inger	angel	inger	N;MASC;SG	N;INDF;MASC;SG
angel	inger	angel	inger	N;MASC;SG	N;INDF;MASC;SG
angel	angel	angel	angel	N;MASC;SG	N;INDF;MASC;SG
marche	marche	marca	marche	N;FEM;PL	N;INDF;FEM;PL
marche	marcile	marca	marcă	N;FEM;PL	N;DEF;FEM;PL
marche	marci	marca	marcă	N;FEM;PL	N;INDF;FEM;PL
minima	minima	minimo	minimă	ADJ;FEM;SG	ADJ;DEF;FEM;SG
minima	minima	minimo	minimă	ADJ;FEM;SG	ADJ;DEF;FEM;SG
memorie	amintiri	memoria	amintire	N;FEM;PL	N;INDF;FEM;PL
memorie	amintirile	memoria	amintire	N;FEM;PL	N;DEF;FEM;PL
memorie	memoriile	memoria	memorie	N;FEM;PL	N;DEF;FEM;PL
memorie	memorii	memoria	memorie	N;FEM;PL	N;INDF;FEM;PL
russi	rusii	russo	rus	N;MASC;PL	N;DEF;MASC;PL
russi	rusi	russo	rus	N;MASC;PL	N;INDF;MASC;PL
russi	rusi	russo	rus	N;MASC;PL	N;INDF;MASC;PL
gonzaga	gonzaga	gonzago	gonzaga	N;FEM;SG	N;DEF;FEM;SG
meccanismo	mecanismului	meccanismo	mecanism	N;MASC;SG	N;DEF;MASC;SG
meccanismo	mecanism	meccanismo	mecanism	N;MASC;SG	N;INDF;MASC;SG
meccanismo	mecanismul	meccanismo	mecanism	N;MASC;SG	N;DEF;MASC;SG
esteri	esteri	estero	ester	N;MASC;PL	N;INDF;MASC;PL
esteri	esterii	estero	ester	N;MASC;PL	N;DEF;MASC;PL
pagamento	plata	pagamento	plată	N;MASC;SG	N;DEF;FEM;SG
pagamento	plata	pagamento	plată	N;MASC;SG	N;DEF;FEM;SG
profonda	adanca	profondo	adanca	ADJ;FEM;SG	ADJ;DEF;FEM;SG
profonda	profunda	profondo	profunda	ADJ;FEM;SG	ADJ;DEF;FEM;SG
lost	lost	lost	lost	N	N;INDF;MASC;SG
testamento	testament	testamento	testament	N;MASC;SG	N;INDF;MASC;SG
testamento	testamentul	testamento	testament	N;MASC;SG	N;DEF;MASC;SG
ricevere	primi	ricevere	primi	V;NFIN	V;IND;SG;3;PRS;FIN
ricevere	primeste	ricevere	primi	V;NFIN	V;IND;SG;3;PRS;FIN
paesaggio	peisaj	paesaggio	peisaj	N;MASC;SG	N;INDF;MASC;SG
paesaggio	peisajului	paesaggio	peisaj	N;MASC;SG	N;DEF;MASC;SG
paesaggio	peisajul	paesaggio	peisaj	N;MASC;SG	N;DEF;MASC;SG
roman	romana	roman	romană	N;MASC;SG	N;DEF;FEM;SG
roman	roman	roman	roman	N;MASC;SG	N;INDF;MASC;SG
tracciato	pista	tracciato	pistă	N;MASC;SG	N;DEF;FEM;SG
tracciato	pista	tracciato	pistă	N;MASC;SG	N;DEF;FEM;SG
tracciato	cale	tracciato	cale	N;MASC;SG	N;INDF;FEM;SG
tracciato	calea	tracciato	cale	N;MASC;SG	N;DEF;FEM;SG
potenziale	potential	potenziale	potential	ADJ;SG	ADJ;INDF;MASC;SG
potenziale	potential	potenziale	potential	ADJ;SG	ADJ;INDF;MASC;SG
ibn	ibn	ibn	ibn	N	N;INDF;MASC;SG
soluzioni	solutii	soluzione	solut	N;FEM;PL	N;INDF;FEM;PL
soluzioni	solutii	soluzione	solut	N;FEM;PL	N;INDF;FEM;PL
cena	cina	cena	cină	N;FEM;SG	N;DEF;FEM;SG
cena	cina	cena	cină	N;FEM;SG	N;DEF;FEM;SG
rurale	rural	rurale	rural	ADJ;SG	ADJ;INDF;MASC;SG
viaggi	calatorii	viaggio	calator	N;MASC;PL	N;INDF;FEM;PL
ospiti	oaspeti	ospite	oaspeti	N;PL	N;INDF;MASC;PL
ospiti	musafiri	ospite	musafir	N;PL	N;INDF;MASC;PL
giornate	zilele	giornata	zi	N;FEM;PL	N;DEF;FEM;PL
giornate	zile	giornata	zi	N;FEM;PL	N;INDF;FEM;PL
distrutta	distruse	distruggere	distruge	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
victoria	victoria	victoria	victorie	N;FEM;SG	N;DEF;FEM;SG
volley	volei	volley	volei	N;MASC	N;DEF;FEM;PL
ebraico	evreiesc	ebraico	evreiesc	ADJ;MASC;SG	ADJ;INDF;MASC;SG
musei	muzeele	museo	muzeu	N;MASC;PL	N;DEF;FEM;PL
musei	muzee	museo	muzeu	N;MASC;PL	N;INDF;FEM;PL
coscienza	constiinta	coscienza	constiinta	N;FEM;SG	N;DEF;FEM;SG
coscienza	constiinta	coscienza	constiinta	N;FEM;SG	N;DEF;FEM;SG
alfa	alfa	alfa	alfa	N;FEM;SG	N;INDF;MASC
alfa	alfa	alfa	alfa	N;FEM;SG	N;INDF;MASC
tipici	tipice	tipico	tipic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
baia	baia	baia	baie	N;FEM;SG	N;DEF;FEM;SG
baia	cove	baia	cove	N;FEM;SG	N;INDF;MASC;SG
baia	golful	baia	golf	N;FEM;SG	N;DEF;MASC;SG
blocchi	blocuri	blocco	bloc	N;MASC;PL	N;INDF;FEM;PL
produttori	producatori	produttore	producator	N;MASC;PL	N;INDF;MASC;PL
produttori	producatorii	produttore	producatoriu	N;MASC;PL	N;DEF;MASC;PL
produttori	producatori	produttore	producator	N;MASC;PL	N;INDF;MASC;PL
produttori	producatorii	produttore	producatoriu	N;MASC;PL	N;DEF;MASC;PL
aosta	aosta	aosta	aosta	N;FEM;SG	N;DEF;FEM;SG
interessato	ingrijorat	interessato	ingrijorat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
interessato	preocupat	interessato	preocupa	ADJ;MASC;SG	ADJ;INDF;MASC;SG
interessato	interesat	interessato	interesat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
interessato	interesata	interessato	interesat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
nfl	nfl	nfl	nfl	N;MASC	N;INDF;MASC
frammenti	fragmente	frammento	fragment	N;MASC;PL	N;INDF;FEM;PL
frammenti	cioburi	frammento	ciob	N;MASC;PL	N;INDF;FEM;PL
spirituale	spirituala	spirituale	spiritual	ADJ;SG	ADJ;DEF;FEM;SG
spirituale	spiritual	spirituale	spiritual	ADJ;SG	ADJ;INDF;MASC;SG
spirituale	spirituala	spirituale	spiritual	ADJ;SG	ADJ;DEF;FEM;SG
monaci	calugari	monace	calugar	N;MASC;PL	N;INDF;MASC;PL
monaci	calugarii	monace	calugarie	N;MASC;PL	N;DEF;MASC;PL
gusto	gust	gusto	gust	N;MASC;SG	N;INDF;MASC;SG
gusto	gustul	gusto	gust	N;MASC;SG	N;DEF;MASC;SG
erba	potul	erba	pot	N;FEM;SG	N;DEF;MASC;SG
erba	oala	erba	oală	N;FEM;SG	N;DEF;FEM;SG
erba	oala	erba	oală	N;FEM;SG	N;DEF;FEM;SG
erba	iarba	erba	iarbă	N;FEM;SG	N;DEF;FEM;SG
erba	iarba	erba	iarbă	N;FEM;SG	N;DEF;FEM;SG
erba	iarba	erba	iarbă	N;FEM;SG	N;DEF;FEM;SG
erba	iarba	erba	iarbă	N;FEM;SG	N;DEF;FEM;SG
age	varsta	age	varsta	N	N;DEF;FEM;SG
age	varsta	age	varsta	N	N;DEF;FEM;SG
age	varsta	age	varsta	N	N;DEF;FEM;SG
frazioni	fractiunile	frazione	fractiune	N;FEM;PL	N;DEF;FEM;PL
metallo	metalul	metallo	metal	N;MASC;SG	N;DEF;MASC;SG
metallo	metal	metallo	metal	N;MASC;SG	N;INDF;MASC;SG
raggi	raze	raggio	rază	N;MASC;PL	N;INDF;FEM;PL
raggi	razele	raggio	rază	N;MASC;PL	N;DEF;FEM;PL
sottospecie	subspecii	sottospecie	subspeciu	N;FEM	N;DEF;FEM;PL
infortunio	accidentare	infortunio	accidentare	N;MASC;SG	N;INDF;FEM;SG
infortunio	prejudiciu	infortunio	prejudiciu	N;MASC;SG	N;INDF;MASC;SG
infortunio	vatamare	infortunio	vatamare	N;MASC;SG	N;INDF;FEM;SG
infortunio	accidentul	infortunio	accident	N;MASC;SG	N;DEF;MASC;SG
infortunio	accident	infortunio	accident	N;MASC;SG	N;INDF;MASC;SG
dottrina	doctrina	dottrina	doctrină	N;FEM;SG	N;DEF;FEM;SG
microsoft	microsoft	microsoft	microsoft	N;MASC	N;INDF;MASC;SG
dream	visul	dream	vis	N	N;DEF;MASC;SG
dream	vis	dream	vis	N	N;INDF;MASC;SG
offensiva	ofensiva	offensiva	ofensiva	N;FEM;SG	N;DEF;FEM;SG
offensiva	ofensiva	offensiva	ofensiva	N;FEM;SG	N;DEF;FEM;SG
benjamin	benjamin	benjamin	benjamin	N;MASC;SG	N;INDF;MASC;SG
finestre	ferestre	finestra	fereastră	N;FEM;PL	N;INDF;FEM;PL
finestre	geamuri	finestra	geam	N;FEM;PL	N;INDF;FEM;PL
finestre	ferestrele	finestra	fereastră	N;FEM;PL	N;DEF;FEM;PL
ritirata	retrase	ritirare	retrage	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
fattore	factorul	fattore	factor	N;MASC;SG	N;DEF;MASC;SG
fattore	factor	fattore	factor	N;MASC;SG	N;INDF;MASC;SG
fumetto	comics	fumetto	comics	N;MASC;SG	N;INDF;MASC;SG
fumetto	comic	fumetto	comic	N;MASC;SG	N;INDF;MASC;SG
temporale	temporala	temporale	temporal	ADJ;SG	ADJ;DEF;FEM;SG
pronto	pregatit	pronto	pregati	ADJ;MASC;SG	ADJ;INDF;MASC;SG
marvel	marvel	marvel	marvel	N;MASC	N;INDF;MASC;SG
decidere	decide	decidere	decide	V;NFIN	V;IND;SG;3;PRS;FIN
anonimo	anonima	anonimo	anonimă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
parametri	parametrii	parametro	parametru	N;MASC;PL	N;DEF;MASC;PL
parametri	parametri	parametro	parametru	N;MASC;PL	N;INDF;MASC;PL
foreste	paduri	foresta	pad	N;FEM;PL	N;INDF;FEM;PL
foreste	paduri	foresta	pad	N;FEM;PL	N;INDF;FEM;PL
foreste	padurile	foresta	pad	N;FEM;PL	N;DEF;FEM;PL
grazia	har	grazia	har	N;FEM;SG	N;INDF;MASC;SG
grazia	harul	grazia	har	N;FEM;SG	N;DEF;MASC;SG
grazia	gratie	grazia	gratie	N;FEM;SG	N;INDF;FEM;SG
grazia	grazia	grazia	grazie	N;FEM;SG	N;DEF;FEM;SG
gay	homosexualii	gay	homosexual	N;MASC	N;DEF;MASC;PL
gay	gay	gay	gay	N;MASC	N;INDF;MASC;SG
gay	homo	gay	homo	N;MASC	N;INDF;MASC;SG
gay	gay	gay	gay	N;MASC	N;INDF;MASC;SG
journal	journal	journal	journal	N;FEM	N;INDF;MASC;SG
journal	jurnalul	journal	jurnal	N;FEM	N;DEF;MASC;SG
journal	jurnal	journal	jurnal	N;FEM	N;INDF;MASC;SG
roccia	piatra	roccia	piatră	N;FEM;SG	N;DEF;FEM;SG
roccia	piatra	roccia	piatră	N;FEM;SG	N;DEF;FEM;SG
roccia	stanca	roccia	stancă	N;FEM;SG	N;DEF;FEM;SG
roccia	stanca	roccia	stancă	N;FEM;SG	N;DEF;FEM;SG
roccia	rock	roccia	rock	N;FEM;SG	N;INDF;MASC;SG
finestra	fereastra	finestra	fereastră	N;FEM;SG	N;DEF;FEM;SG
finestra	fereastra	finestra	fereastră	N;FEM;SG	N;DEF;FEM;SG
finestra	geam	finestra	geam	N;FEM;SG	N;INDF;MASC;SG
undici	unsprezece	undici	unsprezece	NUM	NUM;PL
editori	editorii	editore	editoare	N;MASC;PL	N;DEF;MASC;PL
editori	editori	editore	editor	N;MASC;PL	N;INDF;MASC;PL
editori	editorii	editore	editoare	N;MASC;PL	N;DEF;MASC;PL
editori	editori	editore	editor	N;MASC;PL	N;INDF;MASC;PL
eredità	patrimoniu	eredità	patrimoniu	N;FEM	N;INDF;MASC;SG
eredità	patrimoniului	eredità	patrimoniu	N;FEM	N;DEF;MASC;SG
eredità	patrimoniul	eredità	patrimoniu	N;FEM	N;DEF;MASC;SG
eredità	mostenire	eredità	mostenire	N;FEM	N;INDF;FEM;SG
eredità	mostenire	eredità	mostenire	N;FEM	N;INDF;FEM;SG
eredità	mostenirea	eredità	mostenire	N;FEM	N;DEF;FEM;SG
eredità	mostenire	eredità	mostenire	N;FEM	N;INDF;FEM;SG
eredità	mostenirea	eredità	mostenire	N;FEM	N;DEF;FEM;SG
funzionamento	operatie	funzionamento	operatie	N;MASC;SG	N;INDF;FEM;SG
funzionamento	operatiune	funzionamento	operatiune	N;MASC;SG	N;INDF;FEM;SG
funzionamento	operatiunea	funzionamento	operatiune	N;MASC;SG	N;DEF;FEM;SG
funzionamento	operatiunea	funzionamento	operatiune	N;MASC;SG	N;DEF;FEM;SG
paziente	pacienta	paziente	pacientă	N;SG	N;DEF;FEM;SG
paziente	pacientul	paziente	pacient	N;SG	N;DEF;MASC;SG
paziente	pacienta	paziente	pacientă	N;SG	N;DEF;FEM;SG
paziente	pacient	paziente	pacient	N;SG	N;INDF;MASC;SG
dramma	drama	dramma	dramă	N;MASC;SG	N;DEF;FEM;SG
dramma	drama	dramma	dramă	N;MASC;SG	N;DEF;FEM;SG
fotografo	fotograf	fotografo	fotograf	N;MASC;SG	N;INDF;MASC;SG
permanente	permanenta	permanente	permanent	ADJ;SG	ADJ;DEF;FEM;SG
permanente	permanenta	permanente	permanent	ADJ;SG	ADJ;DEF;FEM;SG
corretta	corectata	corretto	corectată	ADJ;FEM;SG	ADJ;DEF;FEM;SG
corretta	corectat	corretto	corecta	ADJ;FEM;SG	ADJ;INDF;MASC;SG
corretta	corecta	corretto	corecta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
corretta	corecta	corretto	corecta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
ampliamento	extinderea	ampliamento	extindere	N;MASC;SG	N;DEF;FEM;SG
ampliamento	extindere	ampliamento	extindere	N;MASC;SG	N;INDF;FEM;SG
ampliamento	largirea	ampliamento	largire	N;MASC;SG	N;DEF;FEM;SG
cannone	tun	cannone	tun	N;MASC;SG	N;INDF;MASC;SG
cannone	tunul	cannone	tun	N;MASC;SG	N;DEF;MASC;SG
palazzi	palate	palazzo	palat	N;MASC;PL	N;INDF;FEM;PL
lezioni	lectii	lezione	lectie	N;FEM;PL	N;INDF;FEM;PL
lezioni	lectii	lezione	lectie	N;FEM;PL	N;INDF;FEM;PL
rotta	cursul	rotta	curs	N;FEM;SG	N;DEF;MASC;SG
rotta	curs	rotta	curs	N;FEM;SG	N;INDF;MASC;SG
serra	sera	serra	sera	N;FEM;SG	N;DEF;FEM;SG
serra	sera	serra	sera	N;FEM;SG	N;DEF;FEM;SG
residenti	locuitori	residente	locuitor	N;PL	N;INDF;MASC;PL
residenti	locuitorii	residente	locuitor	N;PL	N;DEF;MASC;PL
residenti	rezidenti	residente	rezidenti	N;PL	N;INDF;MASC;PL
ministri	ministri	ministro	ministru	N;MASC;PL	N;INDF;MASC;PL
ministri	ministrii	ministro	ministru	N;MASC;PL	N;DEF;MASC;PL
hong	hong	hong	hong	N;MASC	N;INDF;MASC;SG
dottore	doctor	dottore	doctor	N;MASC;SG	N;INDF;MASC;SG
ville	vile	villa	vilă	N;FEM;PL	N;INDF;FEM;PL
passaggi	pasaje	passaggio	pasaj	N;MASC;PL	N;INDF;FEM;PL
passaggi	pasajele	passaggio	pasaj	N;MASC;PL	N;DEF;FEM;PL
passaggi	pasii	passaggio	pas	N;MASC;PL	N;DEF;MASC;PL
passaggi	trepte	passaggio	treaptă	N;MASC;PL	N;INDF;FEM;PL
dragon	balaur	dragon	balaur	N;MASC	N;INDF;MASC;SG
dragon	dragonul	dragon	dragon	N;MASC	N;DEF;MASC;SG
dragon	dragon	dragon	dragon	N;MASC	N;INDF;MASC;SG
domande	intrebari	domanda	intrebare	N;FEM;PL	N;INDF;FEM;PL
domande	intrebari	domanda	intrebare	N;FEM;PL	N;INDF;FEM;PL
culture	culturile	cultura	cultură	N;FEM;PL	N;DEF;FEM;PL
culture	culturi	cultura	cultură	N;FEM;PL	N;INDF;FEM;PL
fossili	fosile	fossile	fosilă	N;MASC;PL	N;INDF;FEM;PL
fossili	fosile	fossile	fosilă	N;MASC;PL	N;INDF;FEM;PL
fossili	fosili	fossile	fosil	N;MASC;PL	N;INDF;MASC;PL
franchi	franci	franco	franc	N;MASC;PL	N;INDF;MASC;PL
franchi	franci	franco	franc	N;MASC;PL	N;INDF;MASC;PL
opportunità	oportunitatea	opportunità	oportunitate	N;FEM	N;DEF;FEM;SG
opportunità	ocazie	opportunità	ocazie	N;FEM	N;INDF;FEM;SG
opportunità	oportunitate	opportunità	oportunitate	N;FEM	N;INDF;FEM;SG
opportunità	oportunitati	opportunità	oportunitati	N;FEM	N;INDF;MASC;PL
reparto	departamentul	reparto	departament	N;MASC;SG	N;DEF;MASC;SG
reparto	departament	reparto	departament	N;MASC;SG	N;INDF;MASC;SG
eroi	eroilor	eroe	erou	N;MASC;PL	N;DEF;MASC;PL
eroi	eroi	eroe	erou	N;MASC;PL	N;INDF;MASC;PL
eroi	eroii	eroe	erou	N;MASC;PL	N;DEF;MASC;PL
reno	rin	reno	rin	N;MASC;SG	N;INDF;MASC;SG
reno	reno	reno	reno	N;MASC;SG	N;INDF;MASC;SG
uova	oua	uovo	ou	N;FEM;PL	N;DEF;FEM;PL
uova	oua	uovo	ou	N;FEM;PL	N;DEF;FEM;PL
uova	ouale	uovo	oual	N;FEM;PL	N;INDF;FEM;PL
dimostrare	demonstra	dimostrare	demonstra	V;NFIN	V;IND;SG;3;IPFV;FIN
dimostrare	demonstreaza	dimostrare	demonstreaza	V;NFIN	V;IND;SG;3;IPFV;FIN
dimostrare	demonstreaza	dimostrare	demonstreaza	V;NFIN	V;IND;SG;3;IPFV;FIN
dimostrare	dovedeste	dimostrare	dovedest	V;NFIN	V;IND;SG;3;PRS;FIN
scelte	alegeri	scelta	alegere	N;FEM;PL	N;INDF;FEM;PL
rappresentare	reprezinta	rappresentare	reprezinta	V;NFIN	V;IND;SG;3;IPFV;FIN
rappresentare	reprezinta	rappresentare	reprezinta	V;NFIN	V;IND;SG;3;IPFV;FIN
taglio	tuns	taglio	tuns	N;MASC;SG	N;INDF;MASC;SG
taglio	taiere	taglio	taieră	N;MASC;SG	N;INDF;FEM;SG
fondatori	fondatorii	fondatore	fondator	N;MASC;PL	N;DEF;MASC;PL
arabi	arabi	arabo	arab	N;MASC;PL	N;INDF;MASC;PL
arabi	arabii	arabo	arabie	N;MASC;PL	N;DEF;MASC;PL
convenzione	conventia	convenzione	conventia	N;FEM;SG	N;DEF;FEM;SG
convenzione	conventie	convenzione	conventie	N;FEM;SG	N;INDF;FEM;SG
individuali	individuale	individuale	individual	ADJ;PL	ADJ;INDF;FEM;PL
track	pista	track	pistă	N	N;DEF;FEM;SG
track	pista	track	pistă	N	N;DEF;FEM;SG
union	uniunea	union	uniune	N;MASC;SG	N;DEF;FEM;SG
union	sindicat	union	sindica	N;MASC;SG	N;INDF;MASC;SG
union	uniunii	union	uniune	N;MASC;SG	N;DEF;FEM;SG
union	uniune	union	uniune	N;MASC;SG	N;INDF;FEM;SG
maestri	stapanii	maestro	stapan	N;MASC;PL	N;DEF;MASC;PL
calore	caldura	calore	caldura	N;MASC;SG	N;DEF;FEM;SG
calore	heat	calore	heat	N;MASC;SG	N;INDF;MASC;SG
calore	caldura	calore	caldura	N;MASC;SG	N;DEF;FEM;SG
calore	caldura	calore	caldura	N;MASC;SG	N;DEF;FEM;SG
calore	caldura	calore	caldura	N;MASC;SG	N;DEF;FEM;SG
calore	caldura	calore	caldura	N;MASC;SG	N;DEF;FEM;SG
calore	caldura	calore	caldura	N;MASC;SG	N;DEF;FEM;SG
cratere	craterul	cratere	crater	N;MASC;SG	N;DEF;MASC;SG
cratere	crater	cratere	crater	N;MASC;SG	N;INDF;MASC;SG
cooper	cooper	coopere	cooper	N;MASC	N;INDF;MASC;SG
libretto	libretul	libretto	libret	N;MASC;SG	N;DEF;MASC;SG
collo	gatul	collo	gat	N;MASC;SG	N;DEF;MASC;SG
rotazione	rotativa	rotazione	rotativa	N;FEM;SG	N;DEF;FEM;SG
rotazione	rotire	rotazione	rotire	N;FEM;SG	N;INDF;FEM;SG
rotazione	rotatie	rotazione	rotatie	N;FEM;SG	N;INDF;FEM;SG
rotazione	rotire	rotazione	rotire	N;FEM;SG	N;INDF;FEM;SG
settori	sectoarele	settore	sector	N;MASC;PL	N;DEF;FEM;PL
settori	sectoare	settore	sector	N;MASC;PL	N;INDF;FEM;PL
albanese	albanez	albanese	albanez	ADJ;SG	ADJ;INDF;MASC;SG
popolarità	popularitatea	popolarità	popularitate	N;FEM	N;DEF;FEM;SG
popolarità	popularitate	popolarità	popularitate	N;FEM	N;INDF;FEM;SG
logica	logica	logica	logică	N;FEM;SG	N;DEF;FEM;SG
logica	logica	logica	logică	N;FEM;SG	N;DEF;FEM;SG
logica	logica	logica	logică	N;FEM;SG	N;DEF;FEM;SG
grotta	pestera	grotta	pestera	N;FEM;SG	N;DEF;FEM;SG
grotta	pestera	grotta	pestera	N;FEM;SG	N;DEF;FEM;SG
grotta	pestera	grotta	pestera	N;FEM;SG	N;DEF;FEM;SG
grotta	pestera	grotta	pestera	N;FEM;SG	N;DEF;FEM;SG
grotta	grota	grotta	grotă	N;FEM;SG	N;DEF;FEM;SG
grotta	grota	grotta	grotă	N;FEM;SG	N;DEF;FEM;SG
commons	commons	commons	commons	N;FEM;SG	N;INDF;MASC;SG
monica	monica	monica	monică	N;FEM;SG	N;DEF;FEM;SG
valida	valabil	valido	valabil	ADJ;FEM;SG	ADJ;INDF;MASC;SG
valida	valid	valido	valid	ADJ;FEM;SG	ADJ;INDF;MASC;SG
valida	valabila	valido	valabil	ADJ;FEM;SG	ADJ;DEF;FEM;SG
moderne	moderni	moderno	modern	ADJ;FEM;PL	ADJ;INDF;MASC;PL
moderne	moderne	moderno	modern	ADJ;FEM;PL	ADJ;INDF;FEM;PL
dino	dino	dino	dino	N;MASC;SG	N;INDF;MASC;SG
draft	schita	draft	schită	N;MASC	N;DEF;FEM;SG
draft	schita	draft	schită	N;MASC	N;DEF;FEM;SG
viva	viu	vivo	viu	ADJ;FEM;SG	ADJ;INDF;MASC;SG
borbone	bourbon	borbone	bourbon	N;FEM;SG	N;INDF;MASC;SG
canton	guangzhou	canton	guangzhou	N;MASC;SG	N;INDF;MASC;SG
canton	cantonul	canton	canton	N;MASC;SG	N;DEF;MASC;SG
canton	canton	canton	canton	N;MASC;SG	N;INDF;MASC;SG
teologia	teologie	teologia	teologie	N;FEM;SG	N;INDF;FEM;SG
antichità	antichitate	antichità	antichitate	N;FEM	N;INDF;FEM;SG
consumo	consumul	consumo	consum	N;MASC;SG	N;DEF;MASC;SG
consumo	consum	consumo	consum	N;MASC;SG	N;INDF;MASC;SG
consumo	consumului	consumo	consum	N;MASC;SG	N;DEF;MASC;SG
satellite	satelitul	satellite	satelit	N;MASC;SG	N;DEF;MASC;SG
satellite	satelit	satellite	satelit	N;MASC;SG	N;INDF;MASC;SG
valido	valabil	valido	valabil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
valido	valid	valido	valid	ADJ;MASC;SG	ADJ;INDF;MASC;SG
valido	valabila	valido	valabil	ADJ;MASC;SG	ADJ;DEF;FEM;SG
martina	martina	martina	martină	N;FEM;SG	N;DEF;FEM;SG
academy	academy	academy	academy	N;MASC	N;INDF;MASC;SG
academy	academia	academy	academie	N;MASC	N;DEF;FEM;SG
academy	academie	academy	academie	N;MASC	N;INDF;FEM;SG
novità	noutate	novità	nouta	N;FEM	N;INDF;FEM;SG
novità	noutatea	novità	noutate	N;FEM	N;DEF;FEM;SG
percentuale	procent	percentuale	procent	N;FEM;SG	N;INDF;MASC;SG
percentuale	procentajul	percentuale	procentaj	N;FEM;SG	N;DEF;MASC;SG
percentuale	procentul	percentuale	procent	N;FEM;SG	N;DEF;MASC;SG
percentuale	procentaj	percentuale	procentaj	N;FEM;SG	N;INDF;MASC;SG
percentuale	procent	percentuale	procent	N;FEM;SG	N;INDF;MASC;SG
mussolini	mussolini	mussolino	mussolină	N;MASC;PL	N;INDF;MASC;PL
opposto	opus	opposto	opune	ADJ;MASC;SG	ADJ;INDF;MASC;SG
opposto	opusa	opposto	opusa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
fantasma	ghost	fantasma	ghost	N;MASC;SG	N;INDF;MASC;SG
fantasma	stafie	fantasma	stafie	N;MASC;SG	N;INDF;FEM;SG
fantasma	fantoma	fantasma	fantomă	N;MASC;SG	N;DEF;FEM;SG
fantasma	fantoma	fantasma	fantomă	N;MASC;SG	N;DEF;FEM;SG
fantasma	phantom	fantasma	phantom	N;MASC;SG	N;INDF;MASC;SG
fantasma	fantoma	fantasma	fantomă	N;MASC;SG	N;DEF;FEM;SG
fantasma	fantoma	fantasma	fantomă	N;MASC;SG	N;DEF;FEM;SG
stadium	stadion	stadium	stadion	N;MASC	N;INDF;MASC;SG
stadium	stadionul	stadium	stadion	N;MASC	N;DEF;MASC;SG
compiti	atributii	compito	atribut	N;MASC;PL	N;INDF;FEM;PL
compiti	sarcini	compito	sarcină	N;MASC;PL	N;INDF;FEM;PL
compiti	sarcinile	compito	sarcină	N;MASC;PL	N;DEF;FEM;PL
compiti	teme	compito	temă	N;MASC;PL	N;INDF;FEM;PL
pietre	pietre	pietra	piatră	N;FEM;PL	N;INDF;FEM;PL
pietre	pietrele	pietra	pietru	N;FEM;PL	N;DEF;FEM;PL
spezia	condiment	spezia	condiment	N;FEM;SG	N;INDF;MASC;SG
valli	vaile	vallo	vall	N;FEM;PL	N;DEF;FEM;PL
metro	metru	metro	metru	N;MASC;SG	N;INDF;MASC;SG
metro	metrou	metro	metrou	N;MASC;SG	N;INDF;MASC;SG
metro	metro	metro	metro	N;MASC;SG	N;INDF;MASC;SG
metro	metroul	metro	metrou	N;MASC;SG	N;DEF;MASC;SG
volontari	voluntari	volontario	voluntar	N;MASC;PL	N;INDF;MASC;PL
volontari	voluntarii	volontario	voluntar	N;MASC;PL	N;DEF;MASC;PL
temperature	temperaturi	temperatura	temperatură	N;FEM;PL	N;INDF;FEM;PL
temperature	temperaturile	temperatura	temperatură	N;FEM;PL	N;DEF;FEM;PL
mtv	mtv	mtv	mtv	N;MASC	N
patriarca	patriarhul	patriarca	patriarh	N;MASC;SG	N;DEF;MASC;SG
parentesi	paranteze	parentesi	paranteză	N;FEM	N;INDF;FEM;PL
parentesi	paranteza	parentesi	paranteză	N;FEM	N;DEF;FEM;SG
parentesi	brat	parentesi	brat	N;FEM	N;INDF;MASC;SG
parentesi	paranteze	parentesi	paranteză	N;FEM	N;INDF;FEM;PL
scavi	sapaturile	scavo	sapat	N;MASC;PL	N;DEF;FEM;PL
scavi	sapaturi	scavo	sapat	N;MASC;PL	N;INDF;FEM;PL
