من	od	مِن	od	ADP	ADP;GEN
مقاتلة	bojovníčka	مُقَاتَلَة	bojovníčky	N;NOM;INDF;SG	N;NOM;FEM;SG
مقاتلة	bojovník	مُقَاتَلَة	bojovník	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
العقبة	prekážka	عَقَبَة	prekážka	N;NOM;DEF;SG	N;NOM;FEM;SG
شهادات	certifikáty	شَهَادَة	certifikát	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
شهادات	osvedčenia	شَهَادَة	osvedčenie	N;NOM;INDF;PL	N;NOM;NEUT;PL
شهادات	potvrdenia	شَهَادَة	potvrdenie	N;NOM;INDF;PL	N;NOM;NEUT;PL
شهادات	ohlasy	شَهَادَة	ohlas	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
حية	živá	حَيَّة	živý	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
حية	živý	حَيَّة	živý	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
بركة	pond	بَرَكَة	pond	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
بركة	biliard	بَرَكَة	biliard	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
بركة	bazén	بَرَكَة	bazén	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الواقعية	realizmus	وَاقِعِيَّة	realizmus	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الغنية	bohaté	غَنِيّ	bohatý	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
الغنية	bohatá	غَنِيّ	bohatý	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
الغنية	bohatý	غَنِيّ	bohatý	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
تخصيص	prispôsobenie	تَخصِيص	prispôsobenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
تخصيص	prideľovanie	تَخصِيص	prideľovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
تخصيص	pridelenie	تَخصِيص	pridelenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
الممارسات	praktiky	مُمَارَسَة	praktika	N;NOM;DEF;PL	N;NOM;FEM;PL
عملاق	obor	عِملَاق	obor	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
احترام	dodržiavanie	اِحتِرَام	dodržiavanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
احترام	rešpekt	اِحتِرَام	rešpekt	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الخلق	tvorba	خَلق	tvorba	N;NOM;DEF;SG	N;NOM;FEM;SG
الخلق	stvorenie	خَلق	stvorenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الخلق	vytváranie	خَلق	vytváranie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الخلق	vytvorenie	خَلق	vytvorenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
جنوبية	južný	جَنُوبِيّ	južný	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
جنوبية	južná	جَنُوبِيّ	južný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
جنوبية	južné	جَنُوبِيّ	južný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
النمر	tiger	نَمَر	tiger	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
النمر	tigra	نَمَر	tiger	N;NOM;DEF;SG	N;NOM;FEM;SG
النمر	leopard	نَمَر	leopard	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
النمر	panther	نَمَر	panther	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التدفق	tok	تَدَفُّق	tok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التدفق	prietok	تَدَفُّق	prietok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
محلي	lokálny	مَحَلِّيّ	lokálny	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
محلي	miestna	مَحَلِّيّ	miestny	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
محلي	lokálna	مَحَلِّيّ	lokálny	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
محلي	miestny	مَحَلِّيّ	miestny	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
محلي	lokálne	مَحَلِّيّ	lokálny	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
الظواهر	javy	ظَاهِرَة	jav	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
فضية	strieborný	فَضِيَّة	strieborný	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
فضية	strieborná	فَضِيَّة	strieborný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
بوصة	palec	بُوصَة	palec	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
المولد	generátor	مَولِد	generátor	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
مساحات	medzery	مَسَّاحَة	medzer	N;NOM;INDF;PL	N;NOM;FEM;PL
مساحات	priestory	مَسَّاحَة	priestor	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
الارتباط	zapojenie	اِرتِبَاط	zapojenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الارتباط	interakcia	اِرتِبَاط	interakcia	N;NOM;DEF;SG	N;NOM;FEM;SG
الارتباط	angažovanosť	اِرتِبَاط	angažovanosť	N;NOM;DEF;SG	N;NOM;FEM;SG
سواحل	pobrežia	سَاحِل	pobrežiť	N;NOM;INDF;PL	N;NOM;NEUT;PL
سيئة	zlý	سَيِّئ	zlý	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
سيئة	zlé	سَيِّئ	zlý	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
الانتفاضة	povstanie	اِنتِفَاضَة	povstanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الجدران	múry	جِدَار	múr	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الجدران	steny	جِدَار	stena	N;NOM;DEF;PL	N;NOM;FEM;PL
الانضمام	pristúpenie	اِنضِمَام	pristúpenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
مميز	špeciálny	مُمَيَّز	špeciálny	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
مميز	výnimočná	مُمَيَّز	výnimočný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
مميز	osobitné	مُمَيَّز	osobitný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
مميز	špeciálna	مُمَيَّز	špeciálny	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
الوثيقة	doklad	وَثِيقَة	doklad	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الوثيقة	dokument	وَثِيقَة	dokument	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الوثيقة	písomnosť	وَثِيقَة	písomnosť	N;NOM;DEF;SG	N;NOM;FEM;SG
عينة	vzorka	عَيِّنَة	vzorka	N;NOM;INDF;SG	N;NOM;FEM;SG
عينة	ukážka	عَيِّنَة	ukážka	N;NOM;INDF;SG	N;NOM;FEM;SG
ممتازة	výborná	مُمتَاز	výborný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
ممتازة	vynikajúca	مُمتَاز	vynikajúci	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;ACT
ممتازة	vynikajúce	مُمتَاز	vynikajúci	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
رقمية	digitálny	رَقَمِيّ	digitálny	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
رقمية	digitálna	رَقَمِيّ	digitálny	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
رقمية	digitálne	رَقَمِيّ	digitálne	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
مرتبط	pripojený	مُرتَبِط	pripojený	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
مرتبط	pripojené	مُرتَبِط	pripojený	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
مرتبط	prepojená	مُرتَبِط	prepojený	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
مرتبط	prepojený	مُرتَبِط	prepojený	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
مرتبط	prepojené	مُرتَبِط	prepojený	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
غابة	les	غَابَة	les	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الحساسية	alergia	حَسَّاسِيّ	alergia	N;NOM;DEF;SG	N;NOM;FEM;SG
الحساسية	citlivosť	حَسَّاسِيّ	citlivosť	N;NOM;DEF;SG	N;NOM;FEM;SG
الحساسية	alergia	حَسَّاسِيّ	alergia	N;NOM;DEF;SG	N;NOM;FEM;SG
المطر	dážď	مُطرَة	dážď	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
ادارة	hospodárenie	إِدَارَة	hospodárenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
ادارة	riadenie	إِدَارَة	riadenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
ادارة	vedenie	إِدَارَة	vedenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
ادارة	manažment	إِدَارَة	manažment	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
ادارة	spravovanie	إِدَارَة	spravovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
ذراع	rameno	ذِرَاع	rameno	N;NOM;INDF;SG	N;NOM;NEUT;SG
ذراع	ruka	ذِرَاع	ruka	N;NOM;INDF;SG	N;NOM;FEM;SG
ناتج	výstup	نَاتِج	výstup	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
ناتج	produkcia	نَاتِج	produkcia	N;NOM;INDF;SG	N;NOM;FEM;SG
قصف	bombardovanie	قَصف	bombardovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
قصف	bombardovanie	قَصف	bombardovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
اعتقال	zatknutie	اِعتِقَال	zatknutie	N;NOM;INDF;SG	N;NOM;NEUT;SG
اعتقال	zadržanie	اِعتِقَال	zadržanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
عملة	mena	عُملَة	meno	N;NOM;INDF;SG	N;NOM;NEUT;SG
عملة	minca	عُملَة	minca	N;NOM;INDF;SG	N;NOM;FEM;SG
القبول	prijatie	قُبُول	prijatie	N;NOM;DEF;SG	N;NOM;NEUT;SG
القبول	akceptovanie	قُبُول	akceptovanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
القبول	prijatie	قُبُول	prijatie	N;NOM;DEF;SG	N;NOM;NEUT;SG
المعجم	lexikón	مُعجِم	lexikón	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النوعية	kvalita	نَوعِيَّة	kvalita	N;NOM;DEF;SG	N;NOM;FEM;SG
النوعية	vlastnosť	نَوعِيَّة	vlastnosť	N;NOM;DEF;SG	N;NOM;FEM;SG
الفروع	pobočky	فَرع	pobočka	N;NOM;DEF;PL	N;NOM;FEM;PL
الفروع	vetvy	فَرع	vetvy	N;NOM;DEF;PL	N;NOM;FEM;PL
رؤوس	hlavy	رَأس	hlava	N;NOM;INDF;PL	N;NOM;FEM;PL
يغطي	kryje	غَطَّى	kryť	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
حافة	hrane	حَافّ	hraň	N;NOM;INDF;SG	N;NOM;FEM;SG
حافة	okraj	حَافّ	okraj	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
خارطة	mapa	خَارِطَة	mapa	N;NOM;INDF;SG	N;NOM;FEM;SG
الحلول	roztoky	حَلّ	roztok	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الحلول	riešenia	حَلّ	riešenie	N;NOM;DEF;PL	N;NOM;NEUT;PL
مبكرة	skoré	مُبَكِّر	skorý	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
صيانة	zachovanie	صِيَانَة	zachovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
صيانة	údržba	صِيَانَة	údržba	N;NOM;INDF;SG	N;NOM;FEM;SG
صيانة	udržiavanie	صِيَانَة	udržiavanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
لتر	liter	لِتر	liter	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الواسعة	rozsiahly	وَاسِع	rozsiahly	ADJ;NOM;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG
المجرات	galaxie	مَجرَة	galaxí	N;NOM;DEF;PL	N;NOM;FEM;PL
القدرات	kapacity	قُدرَة	kapacita	N;NOM;DEF;PL	N;NOM;FEM;PL
القدرات	schopnosti	قُدرَة	schopný	N;NOM;DEF;PL	N;NOM;FEM;PL
القدرات	kapacity	قُدرَة	kapacita	N;NOM;DEF;PL	N;NOM;FEM;PL
القدرات	spôsobilosti	قُدرَة	spôsobilosť	N;NOM;DEF;PL	N;NOM;FEM;PL
القدرات	schopnosti	قُدرَة	schopný	N;NOM;DEF;PL	N;NOM;FEM;PL
كلب	psa	كُلب	pes	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
كلب	psík	كُلب	psík	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
كلب	pes	كُلب	pes	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
الفك	čeľusť	فِكّ	čeľusť	N;NOM;DEF;SG	N;NOM;FEM;SG
المصنع	továreň	مَصنَع	továreň	N;NOM;DEF;SG	N;NOM;FEM;SG
المصنع	výrobca	مَصنَع	výrobca	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المساعد	asistent	مُسَاعِد	asistent	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
المساعد	asistentka	مُسَاعِد	asistentka	N;NOM;DEF;SG	N;NOM;FEM;SG
قنبلة	bomba	قُنبُلَة	bomba	N;NOM;INDF;SG	N;NOM;FEM;SG
تحضير	príprava	تَحضِير	príprava	N;NOM;INDF;SG	N;NOM;FEM;SG
تحضير	prípravok	تَحضِير	prípravok	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
تحضير	príprava	تَحضِير	príprava	N;NOM;INDF;SG	N;NOM;FEM;SG
المراجعة	audit	مُرَاجَعَة	audit	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المراجعة	revízia	مُرَاجَعَة	revízia	N;NOM;DEF;SG	N;NOM;FEM;SG
المراجعة	preskúmanie	مُرَاجَعَة	preskúmanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
المراجعة	revízia	مُرَاجَعَة	revízia	N;NOM;DEF;SG	N;NOM;FEM;SG
ضعيف	slabý	ضَعِيف	slabý	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
ضعيف	slabá	ضَعِيف	slabý	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
ضعيف	slabé	ضَعِيف	slabý	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
انسحاب	ústup	اِنسِحَاب	ústup	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الربط	prepojenie	رَبط	prepojenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الربط	pripojenie	رَبط	pripojenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الربط	spájanie	رَبط	spájanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
المعدل	miera	مُعَدَّل	miera	N;NOM;DEF;SG	N;NOM;FEM;SG
المعدل	rýchlosť	مُعَدَّل	rýchlosť	N;NOM;DEF;SG	N;NOM;FEM;SG
المعدل	sadzba	مُعَدَّل	sadzba	N;NOM;DEF;SG	N;NOM;FEM;SG
استعمل	použiť	اِستَعمَل	použiť	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
تغييرات	zmeny	تَغيِير	zmena	N;NOM;INDF;PL	N;NOM;FEM;PL
الحجارة	kameň	حَجَّارَة	kameň	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
دبابات	nádrže	دَبَّابَة	nádrža	N;NOM;INDF;PL	N;NOM;FEM;PL
دبابات	tanky	دَبَّابَة	tanka	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
دبابات	cisterny	دَبَّابَة	cisterny	N;NOM;INDF;PL	N;NOM;FEM;PL
الراديو	vysielačka	رَادِيُو	vysielačka	N;NOM;DEF;SG	N;NOM;FEM;SG
الراديو	rádio	رَادِيُو	rádio	N;NOM;DEF;SG	N;NOM;NEUT;SG
الراديو	radio	رَادِيُو	radio	N;NOM;DEF;SG	N;NOM;NEUT;SG
الكلب	psa	كُلب	pes	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الكلب	psík	كُلب	psík	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الكلب	pes	كُلب	pes	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الجرائم	priestupky	جَرِيمَة	priestupka	N;NOM;DEF;PL	N;NOM;FEM;PL
الجرائم	zločiny	جَرِيمَة	zločin	N;NOM;DEF;PL	N;NOM;FEM;PL
القطاعات	odvetvia	قِطَاع	odvetvie	N;NOM;DEF;PL	N;NOM;NEUT;PL
القطاعات	sektory	قِطَاع	sektor	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الساعات	hodiny	سَاعَة	hodina	N;NOM;DEF;PL	N;NOM;FEM;PL
الساعات	hodiny	سَاعَة	hodina	N;NOM;DEF;PL	N;NOM;FEM;PL
الساعات	hodinky	سَاعَة	hodinky	N;NOM;DEF;PL	N;NOM;FEM;PL
رسام	maliar	رَسَّام	maliar	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
الفصول	kapitoly	فَصل	kapitola	N;NOM;DEF;PL	N;NOM;FEM;PL
الفصول	triedy	فَصل	trieda	N;NOM;DEF;PL	N;NOM;FEM;PL
الطيار	pilot	طَيَّار	pilot	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الهرم	pyramída	هَرم	pyramída	N;NOM;DEF;SG	N;NOM;FEM;SG
الممالك	ríše	مَملَكَة	ríša	N;NOM;DEF;PL	N;NOM;FEM;PL
الدبابات	nádrže	دَبَّابَة	nádrža	N;NOM;DEF;PL	N;NOM;FEM;PL
الدبابات	tanky	دَبَّابَة	tanka	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الدبابات	cisterny	دَبَّابَة	cisterny	N;NOM;DEF;PL	N;NOM;FEM;PL
الرعب	hrôza	رُعب	hrôza	N;NOM;DEF;SG	N;NOM;FEM;SG
الرعب	horor	رُعب	horor	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
ممر	chodba	مَمَرّ	chodba	N;NOM;INDF;SG	N;NOM;FEM;SG
ممر	koridor	مَمَرّ	koridor	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مواصفات	špecifikácie	مُوَاصَفَة	špecifikácia	N;NOM;INDF;PL	N;NOM;FEM;PL
النفوذ	ovplyvnenie	نُفُوذ	ovplyvnenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
النفوذ	ovplyvňovanie	نُفُوذ	ovplyvňovanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
النفوذ	vplyv	نُفُوذ	vplyv	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النفوذ	páka	نُفُوذ	páka	N;NOM;DEF;SG	N;NOM;FEM;SG
الكتابات	písomnosti	الكتابات	písomnosť	N;NOM;DEF;PL	N;NOM;FEM;PL
الكتابات	spisy	الكتابات	spis	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
المطلب	dopyt	مَطلَب	dopyt	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
نظير	peer	نَظِير	peer	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
الجرعة	dávka	جُرعَة	dávka	N;NOM;DEF;SG	N;NOM;FEM;SG
يصنع	robí	صَنَع	robiť	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
لشبونة	lisabon	لشبونة	lisabon	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
القيامة	znovuzrodenie	قِيَامَة	znovuzrodenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
نشط	aktívny	نَشِط	aktívny	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
نشط	aktívna	نَشِط	aktívny	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
التجمعات	zhromaždenia	تَجَمُّع	zhromaždenie	N;NOM;DEF;PL	N;NOM;NEUT;PL
التجمعات	zostavy	تَجَمُّع	zostava	N;NOM;DEF;PL	N;NOM;FEM;PL
التجمعات	zoskupenia	تَجَمُّع	zoskupenie	N;NOM;DEF;PL	N;NOM;NEUT;PL
التجمعات	zhromaždenia	تَجَمُّع	zhromaždenie	N;NOM;DEF;PL	N;NOM;NEUT;PL
ذيل	chvost	ذَيل	chvost	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
الغضب	zlosť	غَضَب	zlosť	N;NOM;DEF;SG	N;NOM;FEM;SG
الغضب	hnev	غَضَب	hnev	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
موضوعات	motívy	موضوعات	motíva	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
موضوعات	témy	موضوعات	téma	N;NOM;INDF;PL	N;NOM;FEM;PL
موضوعات	témy	موضوعات	téma	N;NOM;INDF;PL	N;NOM;FEM;PL
موضوعات	subjekty	موضوعات	subjekt	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
موضوعات	témy	موضوعات	téma	N;NOM;INDF;PL	N;NOM;FEM;PL
موضوعات	jedinci	موضوعات	jedinec	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL
موضوعات	predmety	موضوعات	predmet	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
حزمة	svorka	حُزمَة	svorka	N;NOM;INDF;SG	N;NOM;FEM;SG
حزمة	balenie	حُزمَة	balenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
حزمة	pack	حُزمَة	pack	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حزمة	zväzok	حُزمَة	zväzok	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حزمة	balíček	حُزمَة	balíček	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حزمة	balík	حُزمَة	balík	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
حزمة	balenie	حُزمَة	balenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
شرقية	orientálne	شَرقِيّ	orientálne	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
شرقية	východná	شَرقِيّ	východný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
شرقية	východné	شَرقِيّ	východný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
شرقية	východný	شَرقِيّ	východný	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
مظهر	vzhľad	مَظهَر	vzhľad	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
اشترك	prihlásiť	اِشتَرَك	prihlásiť	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
وقود	paliva	وَقُود	paliva	N;NOM;INDF;SG	N;NOM;FEM;SG
وقود	palivo	وَقُود	palivo	N;NOM;INDF;SG	N;NOM;NEUT;SG
مصالح	záujmy	مَصلَحَة	záujem	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
السياح	turisti	سَائِح	turista	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
الكلاب	psov	كَلَاب	pes	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الكلاب	psi	كَلَاب	pes	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
الكلاب	psy	كَلَاب	pes	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
تربة	pôda	تَربَة	pôda	N;NOM;INDF;SG	N;NOM;FEM;SG
الفشل	zlyhanie	فَشَل	zlyhanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الفشل	neúspech	فَشَل	neúspech	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
رائحة	vôňa	رَائِحَة	vôňa	N;NOM;INDF;SG	N;NOM;FEM;SG
رائحة	čuch	رَائِحَة	čuch	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
رائحة	vôňa	رَائِحَة	vôňa	N;NOM;INDF;SG	N;NOM;FEM;SG
رائحة	zápach	رَائِحَة	zápach	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
غطاء	kryt	غِطَاء	kryt	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
غطاء	krytie	غِطَاء	krytie	N;NOM;INDF;SG	N;NOM;NEUT;SG
غطاء	pokrytie	غِطَاء	pokrytie	N;NOM;INDF;SG	N;NOM;NEUT;SG
غابات	lesníctva	غَابَة	lesníctvo	N;NOM;INDF;PL	N;NOM;NEUT;PL
غابات	lesy	غَابَة	les	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
غابات	lesy	غَابَة	les	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
الثورية	revolučná	ثُورِيّ	revolučný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
مظاهرات	demonštrácie	مُظَاهَرَة	demonštrácia	N;NOM;INDF;PL	N;NOM;FEM;PL
مظاهرات	ukážky	مُظَاهَرَة	ukážka	N;NOM;INDF;PL	N;NOM;FEM;PL
معادن	kovov	مَعدِن	kov	N;NOM;INDF;PL	N;NOM;FEM;PL
معادن	kovy	مَعدِن	kova	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
معادن	minerály	مَعدِن	minerál	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
معادن	kovy	مَعدِن	kova	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
معادن	kovov	مَعدِن	kov	N;NOM;INDF;PL	N;NOM;FEM;PL
المؤسس	zakladateľ	مُؤَسِّس	zakladateľ	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
استقرار	stabilita	اِستِقرَار	stabilita	N;NOM;INDF;SG	N;NOM;FEM;SG
استقرار	stálosť	اِستِقرَار	stálosť	N;NOM;INDF;SG	N;NOM;FEM;SG
الذكرى	pamiatka	ذِكرَى	pamiatka	N;NOM;DEF;SG	N;NOM;FEM;SG
الذكرى	pamäť	ذِكرَى	pamäť	N;NOM;DEF;SG	N;NOM;FEM;SG
الذكرى	spomienka	ذِكرَى	spomienka	N;NOM;DEF;SG	N;NOM;FEM;SG
يميز	rozlišovať	أَمَاز	rozlišovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;POS;NFIN
البديل	alternatíva	بَدِيل	alternatíva	N;NOM;DEF;SG	N;NOM;FEM;SG
البديل	náhradník	بَدِيل	náhradník	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
البديل	nahradenie	بَدِيل	nahradenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
البديل	výmena	بَدِيل	výmena	N;NOM;DEF;SG	N;NOM;FEM;SG
البديل	náhrada	بَدِيل	náhrada	N;NOM;DEF;SG	N;NOM;FEM;SG
التاج	koruna	تَاج	koruna	N;NOM;DEF;SG	N;NOM;FEM;SG
