uma	ühe	um	üks	NUM	NUM;GEN;SG
gráficos	graafikute	gráfico	graafik	N;MASC;PL	N;GEN;PL
arroz	riis	arroz	riis	N;MASC;SG	N;NOM;SG
enterro	matmise	enterro	matmine	N;MASC;SG	N;GEN;SG
stuttgart	stuttgart	stuttgart	stuttgart	N;MASC;SG	N;NOM;SG
intensa	pingeline	intenso	pingeline	ADJ;FEM;SG	ADJ;NOM;SG
intensa	intensiivne	intenso	intensiivne	ADJ;FEM;SG	ADJ;NOM;SG
sentir	tunneta	sentir	tunnetama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
elaboração	väljatöötamine	elaboração	välja_töötamine	N;FEM;SG	N;NOM;SG
restaurante	restoran	restaurante	restoran	N;MASC;SG	N;NOM;SG
planetas	planeedid	planeta	planeet	N;MASC;PL	N;NOM;PL
planetas	planeete	planeta	planeet	N;MASC;PL	N;PRT;PL
suspensão	peatamise	suspensão	peatamine	N;FEM;SG	N;GEN;SG
suspensão	suspensioon	suspensão	suspensioon	N;FEM;SG	N;NOM;SG
suspensão	peatamine	suspensão	peatamine	N;FEM;SG	N;NOM;SG
montagem	paigaldus	montagem	paigaldus	N;FEM;SG	N;NOM;SG
montagem	paigaldamine	montagem	paigaldamine	N;FEM;SG	N;NOM;SG
montagem	rajatis	montagem	rajatis	N;FEM;SG	N;NOM;SG
montagem	assamblee	montagem	assamblee	N;FEM;SG	N;NOM;SG
montagem	paigaldus	montagem	paigaldus	N;FEM;SG	N;NOM;SG
recusa	keeldu	recusa	keelduma	N;FEM;SG	N;PRT;SG
recusa	keeldumine	recusa	keeldumine	N;FEM;SG	N;NOM;SG
recusa	keeldumine	recusa	keeldumine	N;FEM;SG	N;NOM;SG
félix	felix	félix	felix	N;MASC;SG	N;NOM;SG
emergência	hädaolukord	emergência	häda_olu_kord	N;FEM;SG	N;NOM;SG
hélio	heelium	hélio	heelium	N;MASC;SG	N;NOM;SG
see	ess	see	ess	N;MASC;SG	N;NOM;SG
construídas	ehitatud	construir	ehitama	V;FEM;PL;V.PTCP	V;PST;V.PTCP;PASS
summer	suvel	summer	suvi	N;MASC;SG	N;AT+ESS
;SG
summer	suvi	summer	suvi	N;MASC;SG	N;NOM;SG
summer	suve	summer	suvi	N;MASC;SG	N;PRT;SG
montenegro	montenegro	montenegro	montenegro	N;MASC;SG	N;NOM;SG
sombra	varju	sombra	vari	N;FEM;SG	N;PRT;SG
sombra	vari	sombra	vari	N;FEM;SG	N;NOM;SG
sombra	varju	sombra	vari	N;FEM;SG	N;PRT;SG
vaticano	vatikani	vaticano	vatikan	N;MASC;SG	N;NOM;SG
vaticano	vatikan	vaticano	vatikan	N;MASC;SG	N;NOM;SG
botão	nööp	botão	nööp	N;MASC;SG	N;NOM;SG
botão	nupp	botão	nupp	N;MASC;SG	N;NOM;SG
botão	button	botão	button	N;MASC;SG	N;NOM;SG
baker	pagar	baker	pagar	N;MASC;SG	N;NOM;SG
baker	baker	baker	baker	N;MASC;SG	N;NOM;SG
escolheu	valis	escolher	valima	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
beta	beta	beta	beta	N;MASC;SG	N;NOM;SG
beta	beeta	beta	beeta	N;MASC;SG	N;NOM;SG
sucedeu	õnnestus	suceder	õnnestuma	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
informática	informaatika	informática	informaatika	N;FEM;SG	N;NOM;SG
informática	informaatika	informática	informaatika	N;FEM;SG	N;NOM;SG
dinâmica	dünaamika	dinâmica	dünaamika	N;FEM;SG	N;NOM;SG
dinâmica	dünaamika	dinâmica	dünaamika	N;FEM;SG	N;NOM;SG
sentimento	tunne	sentimento	tunne	N;MASC;SG	N;NOM;SG
contagem	krahv	contagem	krahv	N;FEM;SG	N;NOM;SG
heinrich	heinrich	heinrich	heinrich	N;MASC;SG	N;NOM;SG
compositora	laulukirjutaja	compositora	laulu_kirjutaja	N;FEM;SG	N;NOM;SG
compositora	helilooja	compositora	heli_looja	N;FEM;SG	N;NOM;SG
compositora	koostaja	compositora	koostaja	N;FEM;SG	N;NOM;SG
parâmetro	parameeter	parâmetro	parameeter	N;MASC;SG	N;NOM;SG
violino	viiulit	violino	viiul	N;MASC;SG	N;PRT;SG
violino	viiul	violino	viid	N;MASC;SG	N;NOM;SG
violino	viiul	violino	viid	N;MASC;SG	N;NOM;SG
patriarca	patriarh	patriarca	patriarh	N;MASC;SG	N;NOM;SG
ambientes	keskkondade	ambiente	keskkond	N;MASC;PL	N;GEN;PL
cristal	crystal	cristal	crystal	N;MASC;SG	N;NOM;SG
cristal	kristall	cristal	kristall	N;MASC;SG	N;NOM;SG
cristal	cristal	cristal	cristal	N;MASC;SG	N;NOM;SG
granada	grenada	granada	grenama	N;FEM;SG	N;NOM;SG
granada	granada	granada	granama	N;FEM;SG	N;NOM;SG
granada	granaat	granada	granaat	N;FEM;SG	N;NOM;SG
extrema	äärmuslik	extremo	äärmuslik	ADJ;FEM;SG	ADJ;NOM;SG
assunção	asunción	assunção	asunción	N;FEM;SG	N;NOM;SG
transforma	muuta	transformar	muutma	V;IND;SG;3;PRS;FIN	V;NFIN
transforma	muudab	transformar	muutma	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
cristóvão	christopher	cristóvão	christopher	N;MASC;SG	N;NOM;SG
grant	grant	grant	grant	N;MASC;SG	N;NOM;SG
autora	autor	autora	autor	N;FEM;SG	N;NOM;SG
rendeu	tagastatud	render	tagasta=tud	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;PASS
genebra	genfi	genebra	genf	N;FEM;SG	N;NOM;SG
genebra	genfis	genebra	genf	N;FEM;SG	N;IN+ESS;SG
sementes	seemned	semente	seeme	N;FEM;PL	N;NOM;PL
parker	parker	parker	parker	N;MASC;SG	N;NOM;SG
repertório	repertuaari	repertório	repertuaar	N;MASC;SG	N;PRT;SG
separados	eraldatud	separar	eraldama	V;MASC;PL;V.PTCP	V;PST;V.PTCP;PASS
avisos	teated	aviso	teade	N;MASC;PL	N;NOM;PL
avisos	hoiatused	aviso	hoiatus	N;MASC;PL	N;NOM;PL
certificado	tõendatud	certificar	tõendama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
chefes	ülemused	chefe	ülemus	N;MASC;PL	N;NOM;PL
chefes	kokad	chefe	kokk	N;MASC;PL	N;NOM;PL
chefes	päid	chefe	päid	N;MASC;PL	N;PRT;PL
produzidas	toodetud	produzir	tootma	V;FEM;PL;V.PTCP	V;PST;V.PTCP;PASS
shakespeare	shakespeare	shakespeare	shakespear	N;MASC;SG	N;NOM;SG
poderosa	võimas	poderoso	võimas	ADJ;FEM;SG	ADJ;NOM;SG
poderosa	võimas	poderoso	võimas	ADJ;FEM;SG	ADJ;NOM;SG
classificada	liigitatud	classificar	liigitama	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
classificada	klassifitseeritud	classificar	klassifitseeri=tud	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
bobby	bobby	bobby	bobby	N;MASC;SG	N;NOM;SG
regulares	ajastatud	regular	ajasta=tud	ADJ;MASC;PL	ADJ;PST;V.PTCP;PASS
regulares	regulaarsed	regular	regulaarne	ADJ;MASC;PL	ADJ;NOM;PL
regulares	korrapärased	regular	korra_pärane	ADJ;MASC;PL	ADJ;NOM;PL
liderou	juhtis	liderar	juhtima	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
liderou	juhitud	liderar	juhtima	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;PASS
cantou	laulis	cantar	laulma	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
perguntas	küsimused	pergunta	küsimus	N;FEM;PL	N;NOM;PL
fighter	võitleja	fighter	võitleja	N;MASC;SG	N;NOM;SG
diagnóstico	diagnostika	diagnóstico	diagnostika	N;MASC;SG	N;NOM;SG
diagnóstico	diagnoos	diagnóstico	diagnoos	N;MASC;SG	N;NOM;SG
diagnóstico	diagnoosi	diagnóstico	diagnoos	N;MASC;SG	N;PRT;SG
diagnóstico	diagnostika	diagnóstico	diagnostika	N;MASC;SG	N;NOM;SG
estável	stabiilset	estável	stabiilne	ADJ;MASC;SG	ADJ;PRT;SG
estável	stabiilne	estável	stabiilne	ADJ;MASC;SG	ADJ;NOM;SG
entendimento	arusaamine	entendimento	aru_saamine	N;MASC;SG	N;NOM;SG
entendimento	mõistmist	entendimento	mõistmine	N;MASC;SG	N;PRT;SG
entendimento	mõistmine	entendimento	mõistmine	N;MASC;SG	N;NOM;SG
entendimento	arusaam	entendimento	aru_saam	N;MASC;SG	N;NOM;SG
curva	kõver	curvo	kõver	N;FEM;SG	N;NOM;SG
tesouro	aare	tesouro	aare	N;MASC;SG	N;NOM;SG
tesouro	varandus	tesouro	varandus	N;MASC;SG	N;NOM;SG
tesouro	riigikassa	tesouro	riigi_kassa	N;MASC;SG	N;NOM;SG
edgar	edgar	edgar	edgar	N;MASC;SG	N;NOM;SG
baltimore	baltimore	baltimore	balti_more	N;MASC;SG	N;NOM;SG
ronaldo	ronaldo	ronaldo	ronaldo	N;MASC;SG	N;NOM;SG
participando	osalevad	participar	osalema	V;V.MSDR	V;IND;PL;3;PRS;FIN;ACT
seco	kuivaks	seco	kuiv	ADJ;MASC;SG	ADJ;TRANS;SG
seco	kuiv	seco	kuiv	ADJ;MASC;SG	ADJ;NOM;SG
seco	kuivatatud	seco	kuivata=tud	ADJ;MASC;SG	ADJ;PST;V.PTCP;PASS
parques	pargid	parque	park	N;MASC;PL	N;NOM;PL
harmonia	harmoonia	harmonia	harmoonia	N;FEM;SG	N;NOM;SG
substituiu	asendatud	substituir	asenda=tud	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;PASS
substituiu	asendatud	substituir	asenda=tud	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;PASS
síntese	sünteesi	síntese	süntees	N;FEM;SG	N;PRT;SG
síntese	kokkuvõte	síntese	kokku_võte	N;FEM;SG	N;NOM;SG
versos	värsid	verso	värss	N;MASC;PL	N;NOM;PL
taxas	määrad	taxa	määr	N;FEM;PL	N;NOM;PL
dedicar	pühendades	dedicar	pühendama	V;NFIN	V;V.CVB
dedicar	pühendada	dedicar	pühendama	V;NFIN	V;NFIN
externo	välise	externo	väline	ADJ;MASC;SG	ADJ;GEN;SG
externo	väline	externo	väline	ADJ;MASC;SG	ADJ;NOM;SG
outono	sügis	outono	sügis	N;MASC;SG	N;NOM;SG
outono	kukkumine	outono	kukkumine	N;MASC;SG	N;NOM;SG
outono	kuku	outono	kuku	N;MASC;SG	N;NOM;SG
hamburgo	hamburgi	hamburgo	hamb_urg	N;MASC;SG	N;NOM;SG
oração	palve	oração	palve	N;FEM;SG	N;NOM;SG
numerosas	arvukad	numeroso	arvukas	ADJ;FEM;PL	ADJ;NOM;PL
fita	lindi	fita	lint	N;FEM;SG	N;PRT;SG
fita	lint	fita	lint	N;FEM;SG	N;NOM;SG
fita	linti	fita	lint	N;FEM;SG	N;PRT;SG
fita	pael	fita	pael	N;FEM;SG	N;NOM;SG
fita	paela	fita	paela	N;FEM;SG	N;PRT;SG
componente	komponendi	componente	komponent	N;MASC;SG	N;GEN;SG
componente	komponent	componente	komponent	N;MASC;SG	N;NOM;SG
irrelevante	ebaoluline	irrelevante	eba_oluline	ADJ;MASC;SG	ADJ;NOM;SG
fotografias	fotode	fotografia	foto	N;FEM;PL	N;GEN;PL
fotografias	fotod	fotografia	foto	N;FEM;PL	N;NOM;PL
fotografias	fotode	fotografia	foto	N;FEM;PL	N;GEN;PL
fotografias	fotod	fotografia	foto	N;FEM;PL	N;NOM;PL
fotografias	pildid	fotografia	pilt	N;FEM;PL	N;NOM;PL
fotografias	pilte	fotografia	pilt	N;FEM;PL	N;PRT;PL
cronologia	kronoloogia	cronologia	kronoloogia	N;FEM;SG	N;NOM;SG
cronologia	ajakava	cronologia	aja_kava	N;FEM;SG	N;NOM;SG
reputação	mainet	reputação	maine	N;FEM;SG	N;PRT;SG
reputação	maine	reputação	maine	N;FEM;SG	N;NOM;SG
reputação	reputatsioon	reputação	reputatsioon	N;FEM;SG	N;NOM;SG
físicos	füüsikud	físico	füüsik	N;MASC;PL	N;NOM;PL
júpiter	jupiter	júpiter	jupiter	N;MASC;SG	N;NOM;SG
projetado	kavandatud	projetar	kavandama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
significativo	tähendusrikas	significativo	tähendus_rikas	ADJ;MASC;SG	ADJ;NOM;SG
significativo	märkimisväärne	significativo	märkimis_väärne	ADJ;MASC;SG	ADJ;NOM;SG
acadêmicos	õpetlased	acadêmico	õpetlane	N;MASC;PL	N;NOM;PL
acadêmicos	akadeemikud	acadêmico	akadeemik	N;MASC;PL	N;NOM;PL
emissão	heide	emissão	heide	N;FEM;SG	N;NOM;SG
emissão	emissioon	emissão	emissioon	N;FEM;SG	N;NOM;SG
emissão	ülekanne	emissão	üle_kanne	N;FEM;SG	N;NOM;SG
emissão	emissioon	emissão	emissioon	N;FEM;SG	N;NOM;SG
paquistão	pakistan	paquistão	pakistama	N;MASC;SG	N;NOM;SG
paquistão	pakistani	paquistão	pakistan	N;MASC;SG	N;SG
procurando	vaadates	procurar	vaatama	V;V.MSDR	V;V.CVB
joel	joel	joel	joel	N;MASC;SG	N;NOM;SG
suicídio	enesetapp	suicídio	enese_tapp	N;MASC;SG	N;NOM;SG
adaptado	kohandatud	adaptar	kohandama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
lutadores	maadlejad	lutador	maadleja	N;MASC;PL	N;NOM;PL
lutadores	hävitajad	lutador	hävitaja	N;MASC;PL	N;NOM;PL
lutadores	võitlejad	lutador	võitleja	N;MASC;PL	N;NOM;PL
alô	hello	alô	hello	N;MASC;SG	N;NOM;SG
jennifer	jennifer	jennifer	jennifer	N;FEM;SG	N;NOM;SG
sergipe	sergipe	sergipe	serkima	N;MASC;SG	N;NOM;SG
pioneiro	pioneer	pioneiro	pioneer	N;MASC;SG	N;NOM;SG
tennessee	tennessee	tennessear	tennessee	N;MASC;SG	N;NOM;SG
diminuição	vähendamine	diminuição	vähendamine	N;FEM;SG	N;NOM;SG
diminuição	vähendamise	diminuição	vähendamine	N;FEM;SG	N;GEN;SG
diminuição	vähenemine	diminuição	vähenemine	N;FEM;SG	N;NOM;SG
compromisso	kompromiss	compromisso	kompromiss	N;MASC;SG	N;NOM;SG
compromisso	kompromissi	compromisso	kompromiss	N;MASC;SG	N;PRT;SG
compromisso	pühendumus	compromisso	pühendumus	N;MASC;SG	N;NOM;SG
compromisso	kohustuse	compromisso	kohustus	N;MASC;SG	N;GEN;SG
compromisso	pühendumine	compromisso	pühendumine	N;MASC;SG	N;NOM;SG
compromisso	kohustus	compromisso	kohustus	N;MASC;SG	N;NOM;SG
baden	baden	baden	baden	N;MASC;SG	N;NOM;SG
complexidade	keerukus	complexidade	keerukus	N;FEM;SG	N;NOM;SG
complexidade	keerukust	complexidade	keerukus	N;FEM;SG	N;PRT;SG
complexidade	keerukuse	complexidade	keerukus	N;FEM;SG	N;GEN;SG
sean	sean	sean	sean	N;MASC;SG	N;NOM;SG
voos	lennud	voo	lend	N;MASC;PL	N;NOM;PL
voos	lende	voo	lend	N;MASC;PL	N;PRT;PL
turistas	turistid	turista	turist	N;MASC;PL	N;NOM;PL
comprou	ostis	comprar	ostma	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
plataformas	platvormide	plataforma	platvorm	N;FEM;PL	N;GEN;PL
alegando	väites	alegar	väitma	V;V.MSDR	V;V.CVB
brothers	vennad	brother	vend	N;MASC;PL	N;NOM;PL
condessa	krahvinna	condessar	krahvinna	N;FEM;SG	N;NOM;SG
mercados	turud	mercado	turg	N;MASC;PL	N;NOM;PL
tia	tädi	tia	tädi	N;FEM;SG	N;NOM;SG
tia	tädi	tia	tädi	N;FEM;SG	N;NOM;SG
tia	tia	tia	tia	N;FEM;SG	N;NOM;SG
falantes	kõnelejad	falante	kõneleja	N;MASC;PL	N;NOM;PL
falantes	kõlarid	falante	kõlar	N;MASC;PL	N;NOM;PL
houston	houston	houston	houston	N;MASC;SG	N;NOM;SG
dennis	dennis	dennis	dennis	N;MASC;SG	N;NOM;SG
frases	väljendid	frase	väljend	N;FEM;PL	N;NOM;PL
frases	laused	frase	lause	N;FEM;PL	N;NOM;PL
frases	fraase	frase	fraas	N;FEM;PL	N;PRT;PL
frases	laused	frase	lause	N;FEM;PL	N;NOM;PL
frases	lauseid	frase	lause	N;FEM;PL	N;PRT;PL
prix	prix	prix	prix	N;MASC;SG	N;NOM;SG
arquitectura	arhitektuur	arquitectura	arhitektuur	N;FEM;SG	N;NOM;SG
foguete	rakett	foguete	rakett	N;MASC;SG	N;NOM;SG
coordenadas	koordineerida	coordenada	koordineerima	V;FEM;PL;V.PTCP	V;NFIN
infraestrutura	infrastruktuur	infraestrutura	infra_struktuur	N;FEM;SG	N;NOM;SG
infraestrutura	infrastruktuuri	infraestrutura	infra_struktuur	N;FEM;SG	N;PRT;SG
infraestrutura	taristu	infraestrutura	taristuma	N;FEM;SG	N;NOM;SG
stuart	stuart	stuart	stuart	N;MASC;SG	N;NOM;SG
kate	kate	kate	kate	N;FEM;SG	N;NOM;SG
nápoles	napoli	nápoles	napol	N;MASC;SG	N;NOM;SG
decidido	otsustas	decidir	otsustama	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
decidido	otsustanud	decidir	otsustama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;ACT
decidido	otsustatud	decidir	otsustama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
cantão	guangzhou	cantão	guangzhou	N;MASC;SG	N;NOM;SG
cantão	canton	cantão	canton	N;MASC;SG	N;NOM;SG
pessoalmente	isiklikult	pessoalmente	isiklikult	ADV	ADV
francesco	francesco	francesco	francesco	N;MASC;SG	N;NOM;SG
barroco	barokk	barroco	barokk	N;MASC;SG	N;NOM;SG
declarado	kuulutatud	declarar	kuulutama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
apresentadas	esitletud	apresentar	esitlema	V;FEM;PL;V.PTCP	V;PST;V.PTCP;PASS
apresentadas	esitatud	apresentar	esitama	V;FEM;PL;V.PTCP	V;PST;V.PTCP;PASS
publica	avaldab	publicar	avaldama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
publica	avaldab	publicar	avaldama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
registrada	registreeritud	registrar	registreerima	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
registrada	registreerinud	registrar	registreerima	V;FEM;SG;V.PTCP	V;PST;V.PTCP;ACT
manda	saada	mandar	saama	V;IND;SG;3;PRS;FIN	V;NFIN
rivalidade	vaen	rivalidade	vaen	N;FEM;SG	N;NOM;SG
rivalidade	rivaalitsemine	rivalidade	rivaalitse=mine	N;FEM;SG	N;NOM;SG
cinemas	kino	cinema	kino	N;MASC;SG	N;NOM;SG
jurídico	legaalne	jurídico	legaalne	ADJ;MASC;SG	ADJ;NOM;SG
jurídico	õiguslik	jurídico	õiguslik	ADJ;MASC;SG	ADJ;NOM;SG
jurídico	seaduslik	jurídico	seaduslik	ADJ;MASC;SG	ADJ;NOM;SG
ortodoxa	õigeusu	ortodoxa	õige_usk	N;FEM;SG	N;NOM;SG
gravidade	tõsidus	gravidade	tõsidus	N;FEM;SG	N;NOM;SG
gravidade	gravitatsioon	gravidade	gravitatsioon	N;FEM;SG	N;NOM;SG
gravidade	tõsidus	gravidade	tõsidus	N;FEM;SG	N;NOM;SG
pobreza	vaesus	pobreza	vaesus	N;FEM;SG	N;NOM;SG
aprendizagem	õppimine	aprendizagem	õppimine	N;FEM;SG	N;NOM;SG
oitava	oktaav	oitavo	oktaav	N;FEM;SG	N;NOM;SG
anúncio	väljakuulutamine	anúncio	välja_kuulutamine	N;MASC;SG	N;NOM;SG
anúncio	kuulutus	anúncio	kuulutus	N;MASC;SG	N;NOM;SG
reconstrução	ülesehitamise	reconstrução	üles_ehitamine	N;FEM;SG	N;GEN;SG
reconstrução	ülesehitus	reconstrução	üle_sehitus	N;FEM;SG	N;NOM;SG
servindo	teenindavad	servir	teenindama	V;V.MSDR	V;IND;PL;3;PRS;FIN;ACT
aproximação	ühtlustamine	aproximação	ühtlustamine	N;FEM;SG	N;NOM;SG
aproximação	ühtlustamise	aproximação	ühtlustamine	N;FEM;SG	N;GEN;SG
aproximação	lähenemine	aproximação	lähenemine	N;FEM;SG	N;NOM;SG
aproximação	lähenemisviis	aproximação	lähenemis_viis	N;FEM;SG	N;NOM;SG
aproximação	lähenemisviisi	aproximação	lähenemis_viis	N;FEM;SG	N;PRT;SG
distribuídos	jaotatud	distribuir	jaotama	V;MASC;PL;V.PTCP	V;PST;V.PTCP;PASS
robô	bot	robô	bot	N;MASC;SG	N;NOM;SG
robô	robot	robô	robot	N;MASC;SG	N;NOM;SG
aceito	leppis	aceitar	leppima	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
aceito	lepi	aceitar	leppima	V;MASC;SG;V.PTCP	V;IMP;SG;2;PRS;FIN;ACT
aceito	nõustu	aceitar	nõustuma	V;MASC;SG;V.PTCP	V;IMP;SG;2;PRS;FIN;ACT
pink	roosa	pink	roosama	N;MASC;SG	N;NOM;SG
janelas	aknad	janela	aken	N;FEM;PL	N;NOM;PL
alterado	muudetud	alterar	muutma	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
alterado	muutunud	alterar	muutuma	V;MASC;SG;V.PTCP	V;PST;V.PTCP;ACT
alterado	muutis	alterar	muutma	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
alterado	muudetud	alterar	muutma	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
alterado	muudetud	alterar	muutma	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
alterado	muudetud	alterar	muutma	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
vietnã	vietnam	vietnã	vietnam	N;MASC;SG	N;NOM;SG
vietnã	vietnami	vietnã	vietnam	N;MASC;SG	N;NOM;SG
head	pea	head	pea	N;MASC;SG	N;NOM;SG
harvard	harvard	harvard	harvar	N;MASC;SG	N;NOM;SG
harvard	harvardi	harvard	harvard	N;MASC;SG	N;PRT;SG
tomando	võttes	tomar	võtma	V;V.MSDR	V;V.CVB
citada	viidatud	citar	viitama	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
citada	tsiteeritud	citar	tsiteerima	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
cheio	täielik	cheio	täielik	ADJ;MASC;SG	ADJ;NOM;SG
cheio	ülerahvastatud	cheio	üle_rahvasta=tud	ADJ;MASC;SG	ADJ;PST;V.PTCP;PASS
orquídea	orhidee	orquídea	orhidee	N;FEM;SG	N;NOM;SG
trindade	trinity	trindade	trinity	N;FEM;SG	N;NOM;SG
probabilidade	tõenäosus	probabilidade	tõe_näosus	N;FEM;SG	N;NOM;SG
probabilidade	tõenäosus	probabilidade	tõe_näosus	N;FEM;SG	N;NOM;SG
volante	ratas	volante	ratas	N;MASC;SG	N;NOM;SG
volante	ratta	volante	ratas	N;MASC;SG	N;GEN;SG
volante	rool	volante	rool	N;MASC;SG	N;NOM;SG
engenheiros	insenerid	engenheiro	insener	N;MASC;PL	N;NOM;PL
évora	évora	évora	évora	N;MASC;SG	N;NOM;SG
bloquear	blokeerib	bloquear	blokeerima	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
contraste	kontrasti	contraste	kontrasti	N;MASC;SG	N;PRT;SG
kiss	musi	kiss	musi	N;MASC;SG	N;NOM;SG
kiss	kiss	kiss	kiss	N;MASC;SG	N;NOM;SG
kiss	suudlus	kiss	suudlus	N;MASC;SG	N;NOM;SG
natação	ujumine	natação	ujumine	N;FEM;SG	N;NOM;SG
cheia	täielik	cheio	täielik	ADJ;FEM;SG	ADJ;NOM;SG
desporto	sport	desporto	sport	N;MASC;SG	N;NOM;SG
desporto	spordiala	desporto	spordi_ala	N;MASC;SG	N;NOM;SG
desporto	sport	desporto	sport	N;MASC;SG	N;NOM;SG
desporto	spordi	desporto	sport	N;MASC;SG	N;PRT;SG
quantidades	summad	quantidade	summa	N;FEM;PL	N;NOM;PL
quantidades	kogused	quantidade	kogus	N;FEM;PL	N;NOM;PL
utilidade	kasulikkus	utilidade	kasulikkus	N;FEM;SG	N;NOM;SG
utilidade	kasulikkuse	utilidade	kasulikkus	N;FEM;SG	N;GEN;SG
sessões	istungid	sessão	istung	N;FEM;PL	N;NOM;PL
oitavo	kaheksas	oitavo	kaheksas	ADJ;MASC;SG	ADJ;NOM;SG
fair	laat	fair	laat	N;MASC;SG	N;NOM;SG
point	punkt	point	punkt	N;MASC;SG	N;NOM;SG
point	punkti	point	punkt	N;MASC;SG	N;PRT;SG
point	point	point	point	N;MASC;SG	N;NOM;SG
knight	ratsu	knight	ratsu	N;MASC;SG	N;NOM;SG
knight	rüütli	knight	rüütel	N;MASC;SG	N;NOM;SG
knight	rüütel	knight	rüütel	N;MASC;SG	N;NOM;SG
knight	knight	knight	knight	N;MASC;SG	N;NOM;SG
vendo	müüa	ver	müüma	V;V.MSDR	V;NFIN
vendo	nähes	ver	nägema	V;V.MSDR	V;V.CVB
cooper	cooper	cooper	cooper	N;MASC;SG	N;NOM;SG
chase	chase	chase	chase	N;MASC;SG	N;NOM;SG
chase	tagaajamine	chase	taga_ajamine	N;MASC;SG	N;NOM;SG
celeste	celeste	celeste	celeste	N;MASC;SG	N;NOM;SG
bryan	bryan	bryan	bryan	N;MASC;SG	N;NOM;SG
true	tõsi	true	tõsi	N;MASC;SG	N;NOM;SG
modern	tänapäeva	modern	täna_päev	N;MASC;SG	N;PRT;SG
walker	walker	walker	walker	N;MASC;SG	N;NOM;SG
clínica	kliinik	clínica	kliinik	N;FEM;SG	N;NOM;SG
ossos	kondid	osso	kond	N;MASC;PL	N;NOM;PL
ossos	luude	osso	luude	N;MASC;PL	N;NOM;PL
ossos	luude	osso	luude	N;MASC;PL	N;NOM;PL
vincent	vincent	vincent	vincent	N;MASC;SG	N;NOM;SG
ordenado	tellis	ordenado	tellima	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
ordenado	tellitud	ordenado	telli=tud	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
destruído	hävinenud	destruir	hävinema	V;MASC;SG;V.PTCP	V;PST;V.PTCP;ACT
destruído	hävitatud	destruir	hävitama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
destruído	hävinud	destruir	hävima	V;MASC;SG;V.PTCP	V;PST;V.PTCP;ACT
influenciado	mõjutanud	influenciar	mõjutama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;ACT
influenciado	mõjutas	influenciar	mõjutama	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
seguiram	järgnesid	seguir	järgnema	V;IND;PL;3;FIN	V;IND;PL;3;PST;FIN;ACT
expressões	väljendid	expressão	väljend	N;FEM;PL	N;NOM;PL
gonzález	gonzález	gonzález	gonzález	N;MASC;SG	N;NOM;SG
gonzález	gonzalez	gonzález	gonzalez	N;MASC;SG	N;NOM;SG
judaica	juudi	judaica	juut	N;FEM;SG	N;PRT;SG
judaica	juut	judaica	juut	N;FEM;SG	N;NOM;SG
protestos	protestid	protesto	protest	N;MASC;PL	N;NOM;PL
guerreiros	sõdalased	guerreiro	sõdalane	N;MASC;PL	N;NOM;PL
servidores	serverid	servidor	server	N;MASC;PL	N;NOM;PL
greg	greg	greg	greg	N;MASC;SG	N;NOM;SG
