dari	سے	dari	سے	ADP	ADP
prioritas	فوقیت	prioritas	فوقیت	N;SG	N;NOM;MASC;SG;3
prioritas	سبقت	prioritas	سبقت	N;SG	N;NOM;MASC;SG;3
penerjemah	ترجمان	penterjemah	ترجمان	N;SG	N;NOM;MASC;SG;3
performa	قصہ	performa	قصہ	N;SG	N;NOM;MASC;SG;3
performa	قضیہ	performa	قضیہ	N;SG	N;NOM;MASC;SG;3
menggali	چُبھونے	mengali	چُبھونے	V;SG;ACT	V;NFIN
menggali	سمجھنا	mengali	سمجھ	V;SG;ACT	V;MASC;SG;NFIN;ACT
menggali	چُبھونے	mengali	چُبھونے	V;SG;ACT	V;NFIN
menggali	کھودنا	mengali	کھود	V;SG;ACT	V;SG;NFIN;ACT
menggali	سمجھنا	mengali	سمجھ	V;SG;ACT	V;MASC;SG;NFIN;ACT
sengketa	قضیہ	sengketa	قضیہ	N;SG	N;NOM;MASC;SG;3
liburan	جشن	liburan	جشن	N;SG	N;NOM;MASC;SG;3
acuan	استصواب.	acuan	استصواب.	N;SG	N;NOM;MASC;SG;3
acuan	تلمیح	acuan	تلمیح	N;SG	N;NOM;MASC;SG;3
rekomendasi	سفارش	rekomendasi	سفارش	N;SG	N;NOM;MASC;SG;3
pengadaan	فراہمی	penadaan	فراہمی	N;SG	N;NOM;MASC;SG;3
pengadaan	حصول	penadaan	حصول	N;SG	N;NOM;MASC;SG;3
kisaran	خط	kisaran	خط	N;SG	N;NOM;MASC;SG;3
kisaran	سمت	kisaran	سمت	N;SG	N;NOM;MASC;SG;3
kisaran	سلسلہ	kisaran	سلسلہ	N;SG	N;NOM;MASC;SG;3
kisaran	حدود	kisaran	حد	N;SG	N;NOM;MASC;SG;3
kisaran	قطار	kisaran	قطار	N;SG	N;NOM;MASC;SG;3
imbang	تعلق	imbang	تعلق	N;SG	N;NOM;MASC;SG;3
imbang	حافظے	imbang	حافظہ	N;SG	N;NOM;MASC;SG;3
pembatasan	رکاوٹ	penbatasan	رکاوٹ	N;SG	N;NOM;MASC;SG;3
pembatasan	مزاحمت	penbatasan	مزاحمت	N;SG	N;NOM;MASC;SG;3
pembatasan	پابندی	penbatasan	پابندی	N;SG	N;NOM;MASC;SG;3
pembatasan	رکاوٹ	penbatasan	رکاوٹ	N;SG	N;NOM;MASC;SG;3
pembatasan	تحدید	penbatasan	تحدید	N;SG	N;NOM;MASC;SG;3
pembatasan	مزاحمت	penbatasan	مزاحمت	N;SG	N;NOM;MASC;SG;3
perorangan	آدمی	perorangan	آدمی	N;SG	N;NOM;MASC;SG;3
perorangan	شخص	perorangan	شخص	N;SG	N;NOM;MASC;SG;3
nubuat	خصوصیت	nubuat	خصوصیت	N	N;NOM;MASC;SG;3
nubuat	خصوصیت	nubuat	خصوصیت	N	N;NOM;MASC;SG;3
periodik	دوری	periodik	دوری	N	N;NOM;FEM;SG;3
menyembunyikan	چھپنا.	mensembunyikan	چھپنا.	V;SG;ACT	V;SG;ACT
dongeng	حکایت	dongeng	حکایت	N;SG	N;NOM;MASC;SG;3
dongeng	حکایت	dongeng	حکایت	N;SG	N;NOM;MASC;SG;3
dongeng	کہانی	dongeng	کہانی	N;SG	N;NOM;FEM;SG;3
aroma	خوشبو	aroma	خوشبو	N;SG	N;NOM;FEM;SG;3
menguji	جانچنا	menkuji	جانچ	V;SG;ACT	V;MASC;SG;NFIN;ACT
penggalian	حفّاری	pengalian	حفّاری	N;SG	N;NOM;MASC;SG;3
penggalian	کھدائی	pengalian	کھدوا	N;SG	N;NOM;FEM;SG;3
reputasi	امتیاز	reputasi	امتیاز	N;SG	N;NOM;MASC;SG;3
reputasi	اعتبار	reputasi	اعتبار	N;SG	N;NOM;MASC;SG;3
keunikan	ندرت	keunikan	ندرت	N;SG	N;NOM;MASC;SG;3
keunikan	یکتا	keunikan	یک	N;SG	N;NOM;MASC;SG;3
lancar	متوازن.	lancar	متوازن.	ADJ;SG	ADJ
lancar	یکساں	lancar	یکساں	ADJ;SG	ADJ
lancar	معتدل	lancar	معتدل	ADJ;SG	ADJ
lancar	متوازن.	lancar	متوازن.	ADJ;SG	ADJ
lancar	یکساں	lancar	یکساں	ADJ;SG	ADJ
lancar	معتدل	lancar	معتدل	ADJ;SG	ADJ
lancar	ہموار	lancar	ہموار	ADJ;SG	ADJ
penawaran	سلوک	pentawaran	سلوک	N;SG	N;NOM;MASC;SG;3
penawaran	کثرت	pentawaran	کثرت	N;SG	N;NOM;MASC;SG;3
penawaran	معاملہ	pentawaran	معاملہ	N;SG	N;NOM;MASC;SG;3
penawaran	پیغام	pentawaran	پیغام	N;SG	N;NOM;MASC;SG;3
penawaran	غور	pentawaran	غور	N;SG	N;NOM;MASC;SG;3
penawaran	پیشکش.	pentawaran	پیشکش.	N;SG	N;NOM;MASC;SG;3
penawaran	پیشکش	pentawaran	پیشکش	N;SG	N;NOM;MASC;SG;3
penawaran	پیغام	pentawaran	پیغام	N;SG	N;NOM;MASC;SG;3
penawaran	غور	pentawaran	غور	N;SG	N;NOM;MASC;SG;3
penawaran	پیشکش.	pentawaran	پیشکش.	N;SG	N;NOM;MASC;SG;3
penawaran	کوشش	pentawaran	کوشش	N;SG	N;NOM;FEM;SG;3
penawaran	حکم	pentawaran	حکم	N;SG	N;NOM;MASC;SG;3
pengalihan	تفریح	penalihan	تفریح	N;SG	N;NOM;MASC;SG;3
pengalihan	تفریح	penalihan	تفریح	N;SG	N;NOM;MASC;SG;3
pengalihan	خلفشار	penalihan	خلفشار	N;SG	N;SG
pengalihan	الجھن	penalihan	الجھن	N;SG	N;NOM;MASC;SG;3
teror	دہشت	teror	دہشت	N;SG	N;NOM;MASC;SG;3
obligasi	تعلق	obligasi	تعلق	N;SG	N;NOM;MASC;SG;3
obligasi	معاہدہ	obligasi	معاہدہ	N;SG	N;NOM;MASC;SG;3
ketahanan	دم	ketahanan	دم	N;SG	N;NOM;MASC;SG;3
ketahanan	لچک	ketahanan	لچک	N;SG	N;NOM;MASC;SG;3
ketahanan	رکاوٹ	ketahanan	رکاوٹ	N;SG	N;NOM;MASC;SG;3
beku	سرد	beku	سرد	N;SG	N;NOM;MASC;SG;3
metabolisme	استحالہ	metabolisme	استحالہ	N;SG	N;NOM;MASC;SG;3
tren	رجحان	tren	رجحان	N;SG	N;NOM;MASC;SG;3
ranah	عملداری	ranah	عملداری	N	N;NOM;MASC;SG;3
natrium	سوڈا	natrium	سوڈا	N	N;NOM;MASC;SG;3
turbin	پانی	turbin	پانی	N;SG	N;NOM;MASC;SG;3
komputasi	حساب	komputasi	حساب	N;SG	N;NOM;MASC;SG;3
komputasi	شمار	komputasi	شمار	N;SG	N;NOM;MASC;SG;3
struktural	ساخت	struktural	ساخت	N;SG	N;NOM;MASC;SG;3
mengamankan	پکا	menamankan	پک	V;SG;ACT	V;PFV;MASC;SG;V.PTCP;ACT
mengamankan	پکا	menamankan	پک	V;SG;ACT	V;PFV;MASC;SG;V.PTCP;ACT
denominasi	وزن	denominasi	وزن	N;SG	N;NOM;MASC;SG;3
denominasi	شمار	denominasi	شمار	N;SG	N;NOM;MASC;SG;3
motivasi	ترغیب	motivasi	ترغیب	N;SG	N;NOM;MASC;SG;3
teknisi	انجینئر	teknisi	انجینئر	N;SG	N;NOM;MASC;SG;3
kemarahan	غصہ	kemarahan	غصہ	N;SG	N;NOM;MASC;SG;3
kemarahan	طوفان	kemarahan	طوفان	N;SG	N;NOM;MASC;SG;3
kemarahan	ہیجان	kemarahan	ہیجان	N;SG	N;NOM;MASC;SG;3
kemarahan	جنگ	kemarahan	جنگ	N;SG	N;NOM;FEM;SG;3
kemarahan	طیش	kemarahan	طیش	N;SG	N;NOM;MASC;SG;3
pembeli	مشتری	penbeli	مشتری	N;SG	N;NOM;MASC;SG;3
pembeli	خریدار	penbeli	خریدار	N;SG	N;NOM;MASC;SG;3
pembeli	مشتری	penbeli	مشتری	N;SG	N;NOM;MASC;SG;3
sunting	فلم	sunting	فلم	N	N;NOM;FEM;SG;3
taat	مطیع	taat	مطیع	ADJ;SG	ADJ
taat	مطیع	taat	مطیع	ADJ;SG	ADJ
keberanian	ہمت	keberanian	ہمت	N;SG	N;NOM;MASC;SG;3
keberanian	بہادری	keberanian	بہادری	N;SG	N;NOM;FEM;SG;3
sekte	مسلک	sekte	مسلک	N	N;NOM;MASC;SG;3
saingan	ہمسر	saingan	ہمسر	N;SG	N;NOM;MASC;SG;3
antologi	کشکول	antologi	کشکول	N	N;NOM;MASC;SG;3
antologi	گیتوں	antologi	گیت	N	N;NOM;MASC;PL;3
fluida	متغیر	fluida	متغیر	N	N;NOM;MASC;SG;3
fluida	متغیر	fluida	متغیر	N	N;NOM;MASC;SG;3
pesanan	قسم	pesanan	قسم	N;SG	N;NOM;MASC;SG;3
pesanan	فرمان	pesanan	فرمان	N;SG	N;NOM;MASC;SG;3
pesanan	ترتیب	pesanan	ترتیب	N;SG	N;NOM;FEM;SG;3
pesanan	قسم	pesanan	قسم	N;SG	N;NOM;MASC;SG;3
restorasi	بحالی	restorasi	بحالی	N;SG	N;NOM;MASC;SG;3
berdampak	جکڑنا	berdampak	جکڑنا	V;SG;ACT	V;MASC;SG;NFIN;ACT
menggambar	پہنچنا	mengambar	پہنچ	V;SG;ACT	V;MASC;SG;NFIN;ACT
menggambar	بڑھنا	mengambar	بڑھ	V;SG;ACT	V;MASC;SG;NFIN;ACT
menggambar	چلنا	mengambar	چل	V;SG;ACT	V;MASC;SG;NFIN;ACT
menggambar	لکھنا	mengambar	لکھ	V;SG;ACT	V;MASC;SG;NFIN;ACT
menggambar	کھینچنے	mengambar	کھینچ	V;SG;ACT	V;NFIN
psikologis	نفس	psikologis	نفس	N;SG	N;NOM;MASC;SG;3
konsol	پردے	konsol	پردہ	N	N;NOM;MASC;SG;3
fermentasi	ہیجان	fermentasi	ہیجان	N;SG	N;NOM;MASC;SG;3
fermentasi	جوش	fermentasi	جوش	N;SG	N;NOM;MASC;SG;3
meditasi	استغراق	meditasi	استغراق	N;SG	N;NOM;MASC;SG;3
kotoran	غلاظت	kotoran	غلاظت	N;SG	N;NOM;FEM;SG;3
kotoran	گندگی	kotoran	گندگی	N;SG	N;NOM;MASC;SG;3
kotoran	غلاظت	kotoran	غلاظت	N;SG	N;NOM;FEM;SG;3
kotoran	خاک	kotoran	خاک	N;SG	N;NOM;MASC;SG;3
kotoran	فضلہ	kotoran	فضلہ	N;SG	N;NOM;MASC;SG;3
kotoran	گندگی	kotoran	گندگی	N;SG	N;NOM;MASC;SG;3
kotoran	گرد	kotoran	گرد	N;SG	N;NOM;MASC;SG;3
keberatan	گرفت	keberatan	گرفت	N;SG	N;NOM;MASC;SG;3
keberatan	اعتراض	keberatan	اعتراض	N;SG	N;NOM;MASC;SG;3
harap	at	harap	at		
stabilitas	توازن	stabilitas	توازن	N;SG	N;NOM;MASC;SG;3
stabilitas	استحکام	stabilitas	استحکام	N;SG	N;NOM;MASC;SG;3
stabilitas	استقلال	stabilitas	استقلال	N;SG	N;NOM;MASC;SG;3
antropologi	انسانیات	antropologi	انسانیات	N	N;NOM;MASC;SG;3
hutang	قرض	hutang	قرض	N;SG	N;NOM;MASC;SG;3
hutang	دین	hutang	دین	N;SG	N;NOM;MASC;SG;3
membujuk	پُھسلانا	menbujuk	پُھسلانا	V;SG;ACT	V;MASC;SG;V.PTCP;ACT
degradasi	تذلیل	degradasi	تذلیل	N;SG	N;NOM;MASC;SG;3
penyelamatan	نجات	penselamatan	نجات	N;SG	N;NOM;MASC;SG;3
peliharaan	پالتو	peliharaan	پالتو	N;SG	N;NOM;MASC;SG;3
simple	معمولی	simple	معمولی	ADJ	ADJ
simple	پیچیدہ	simple	پیچیدہ	ADJ	ADJ
simple	سہل	simple	سہل	ADJ	ADJ
simple	معمولی	simple	معمولی	ADJ	ADJ
simple	پیچیدہ	simple	پیچیدہ	ADJ	ADJ
simple	سادہ	simple	سادہ	ADJ	ADJ
sejuk	پُرسکون	sejuk	پُرسکون	ADJ;SG	ADJ
sejuk	بیگانہ	sejuk	بیگانہ	ADJ;SG	ADJ
sejuk	نامانوس	sejuk	نامانوس	ADJ;SG	ADJ
bibit	ورثا	bibit	ورثا	N;SG	N;NOM;MASC;SG;3
bibit	اولاد	bibit	اولاد	N;SG	N;NOM;MASC;SG;3
rentan	موافق	rentan	موافق	ADJ;SG	ADJ
upah	تنازع	upah	تنازع	N;SG	N;NOM;MASC;SG;3
upah	بدلہ	upah	بدلہ	N;SG	N;NOM;MASC;SG;3
upah	کرایہ	upah	کرایہ	N;SG	N;NOM;MASC;SG;3
merugikan	چوٹ	menrugikan	چوٹ	V;SG;ACT	V;ACT
potong	قیمت	potong	قیمت	N;SG;ACT	N;NOM;FEM;SG;3
potong	کٹوتی	potong	کٹوتی	N;SG;ACT	N;NOM;FEM;SG;3
potong	فلم	potong	فلم	N;SG;ACT	N;NOM;FEM;SG;3
potong	کمیشن	potong	کمیشن	N;SG;ACT	N;NOM;MASC;SG;3
potong	ڈرامے	potong	ڈرامہ	N;SG;ACT	N;NOM;MASC;SG;3
potong	قیمت	potong	قیمت	N;SG;ACT	N;NOM;FEM;SG;3
potong	کٹوتی	potong	کٹوتی	N;SG;ACT	N;NOM;FEM;SG;3
potong	فلم	potong	فلم	N;SG;ACT	N;NOM;FEM;SG;3
potong	کمیشن	potong	کمیشن	N;SG;ACT	N;NOM;MASC;SG;3
potong	ڈرامے	potong	ڈرامہ	N;SG;ACT	N;NOM;MASC;SG;3
potong	بال	potong	بال	N;SG;ACT	N;NOM;MASC;SG;3
potong	کپڑا	potong	کپڑا	N;SG;ACT	N;NOM;MASC;SG;3
potong	بال	potong	بال	N;SG;ACT	N;NOM;MASC;SG;3
potong	کپڑا	potong	کپڑا	N;SG;ACT	N;NOM;MASC;SG;3
potong	فصل	potong	فصل	N;SG;ACT	N;NOM;MASC;SG;3
regulasi	ہدایت	regulasi	ہدایت	N;SG	N;NOM;FEM;SG;3
menyewa	بھاڑا.	mensewa	بھاڑا.	V;SG;ACT	V;PFV;MASC;SG;V.PTCP;ACT
perumpamaan	جواب	perumpamaan	جواب	N;SG	N;NOM;MASC;SG;3
perumpamaan	نقل	perumpamaan	نقل	N;SG	N;NOM;MASC;SG;3
sedimen	تلچھٹ	sedimen	تلچھٹ	N;SG	N;NOM;MASC;SG;3
sedimen	تلچھٹ	sedimen	تلچھٹ	N;SG	N;NOM;MASC;SG;3
register	اموات	register	موت	N	N;NOM;MASC;PL;3
register	فرد	register	فرد	N	N;NOM;MASC;SG;3
register	رفتار	register	رفتار	N	N;NOM;MASC;SG;3
register	فہرست	register	فہرست	N	N;NOM;FEM;SG;3
register	اموات	register	موت	N	N;NOM;MASC;PL;3
register	فرد	register	فرد	N	N;NOM;MASC;SG;3
register	رفتار	register	رفتار	N	N;NOM;MASC;SG;3
register	دفتر	register	دفتر	N	N;NOM;MASC;SG;3
register	فہرست	register	فہرست	N	N;NOM;FEM;SG;3
zakat	خیرات	zakat	خیرات	N;SG	N;NOM;MASC;SG;3
pernapasan	تنفسی	pernapasan	تنفسی	N;SG	N;NOM;MASC;SG;3
cluster	جھنڈ	cluster	جھنڈ	N	N;NOM;MASC;SG;3
cluster	یکجا	cluster	یکجا	N	N;NOM;MASC;SG;3
cluster	جھنڈ	cluster	جھنڈ	N	N;NOM;MASC;SG;3
cluster	یکجا	cluster	یکجا	N	N;NOM;MASC;SG;3
batubara	کوئلہ	batubara	کوئلہ	N;SG	N;NOM;MASC;SG;3
fleksibel	لچکدار	fleksibel	لچکدار	ADJ;SG	ADJ
nuansa	احساس	nuansa	احساس	N;SG	N;NOM;MASC;SG;3
nuansa	معنی	nuansa	معنی	N;SG	N;NOM;MASC;SG;3
jamak	متعدد.	jamak	متعدد.	ADJ;SG	ADJ
memuaskan	سیر	menpuaskan	سیر	V;SG;ACT	V;MASC;SG;V.PTCP;ACT
vihara	صوفیوں	vihara	صوفی	N	N;NOM;MASC;PL;3
pencernaan	انہضام	pencernaan	انہضام	N;SG	N;NOM;MASC;SG;3
pencernaan	انہضام	pencernaan	انہضام	N;SG	N;NOM;MASC;SG;3
mis	بغیر.	mis	بغیر.		
kaidah	وضع	kaidah	وضع	N;SG	N;NOM;MASC;SG;3
kaidah	حکومت	kaidah	حکومت	N;SG	N;NOM;FEM;SG;3
perkasa	طاقتور	perkasa	طاقتور	ADJ;SG	ADJ
perkasa	قوی	perkasa	قوی	ADJ;SG	ADJ
perkasa	زبردست	perkasa	زبردست	ADJ;SG	ADJ
moneter	زری	moneter	زری	N;SG	N;NOM;MASC;SG;3
sanksi	فرمان	sanksi	فرمان	N;SG	N;NOM;MASC;SG;3
sanksi	روایت	sanksi	روایت	N;SG	N;NOM;FEM;SG;3
sanksi	تحریم	sanksi	تحریم	N;SG	N;NOM;MASC;SG;3
sanksi	اجازت	sanksi	اجازت	N;SG	N;NOM;FEM;SG;3
sanksi	جواز	sanksi	جواز	N;SG	N;NOM;MASC;SG;3
sanksi	ضابطہ	sanksi	ضابطہ	N;SG	N;NOM;MASC;SG;3
sanksi	تصدیق	sanksi	تصدیق	N;SG	N;NOM;MASC;SG;3
sanksi	فرمان	sanksi	فرمان	N;SG	N;NOM;MASC;SG;3
sanksi	منظوری	sanksi	منظوری	N;SG	N;NOM;MASC;SG;3
sanksi	روایت	sanksi	روایت	N;SG	N;NOM;FEM;SG;3
sanksi	تحریم	sanksi	تحریم	N;SG	N;NOM;MASC;SG;3
sanksi	اجازت	sanksi	اجازت	N;SG	N;NOM;FEM;SG;3
sanksi	جواز	sanksi	جواز	N;SG	N;NOM;MASC;SG;3
sanksi	ضابطہ	sanksi	ضابطہ	N;SG	N;NOM;MASC;SG;3
sanksi	تصدیق	sanksi	تصدیق	N;SG	N;NOM;MASC;SG;3
melukai	بگاڑنا.	menlukai	بگاڑناؤ	V;SG;ACT	V;SG;ACT
melukai	چوٹ	menlukai	چوٹ	V;SG;ACT	V;ACT
persaudaraan	مواخات	persaudaraan	مواخ	N;SG	N;NOM;MASC;SG;3
persaudaraan	اخوت	persaudaraan	اخوت	N;SG	N;NOM;MASC;SG;3
persaudaraan	رفاقت.	persaudaraan	رفاقت.	N;SG	N;NOM;MASC;SG;3
derek	جرّثقیل.	derek	جرّثقیل.	N	N
eksekusi	فرض	eksekusi	فرض	N;SG	N;NOM;MASC;SG;3
eksekusi	حکم	eksekusi	حکم	N;SG	N;NOM;MASC;SG;3
penafsiran	تشریح	penafsiran	تشریح	N;SG	N;NOM;MASC;SG;3
penafsiran	تعبیر	penafsiran	تعبیر	N;SG	N;NOM;FEM;SG;3
detasemen	بیگانگی	detasemen	بیگانگی	N	N;NOM;MASC;SG;3
dangkal	معمولی	dangkal	معمولی	ADJ;SG	ADJ
dangkal	معمولی	dangkal	معمولی	ADJ;SG	ADJ
dangkal	سطحی	dangkal	سطحی	ADJ;SG	ADJ
dangkal	معمولی	dangkal	معمولی	ADJ;SG	ADJ
dangkal	معمولی	dangkal	معمولی	ADJ;SG	ADJ
dangkal	اوپری	dangkal	اوپری	ADJ;SG	ADJ
dangkal	معمولی	dangkal	معمولی	ADJ;SG	ADJ
dangkal	سطحی	dangkal	سطحی	ADJ;SG	ADJ
dangkal	اوپری	dangkal	اوپری	ADJ;SG	ADJ
jaring	شبکہ	jaring	شبکہ	N;SG;ACT	N;NOM;MASC;SG;3
jaring	جالی	jaring	جالی	N;SG;ACT	N;NOM;MASC;SG;3
jaring	جالی	jaring	جالی	N;SG;ACT	N;NOM;MASC;SG;3
penekanan	زور	pentekanan	زور	N;SG	N;NOM;MASC;SG;3
penekanan	بیان	pentekanan	بیان	N;SG	N;NOM;MASC;SG;3
penekanan	سختی	pentekanan	سختی	N;SG	N;NOM;MASC;SG;3
penekanan	استیصال	pentekanan	استیصال	N;SG	N;NOM;MASC;SG;3
tas	تھیلی	tas	تھیلی	N;SG	N;NOM;FEM;SG;3
tas	رقم	tas	رقم	N;SG	N;NOM;MASC;SG;3
tas	کثرت	tas	کثرت	N;SG	N;NOM;MASC;SG;3
beruntung	مناسب	beruntung	مناسب	ADJ;SG	ADJ
beruntung	درست	beruntung	درست	ADJ;SG	ADJ
beruntung	موافق.	beruntung	موافق.	ADJ;SG	ADJ
beruntung	مناسب	beruntung	مناسب	ADJ;SG	ADJ
beruntung	درست	beruntung	درست	ADJ;SG	ADJ
beruntung	موافق.	beruntung	موافق.	ADJ;SG	ADJ
melompat	اچھلنا	menlompat	اچھل	V;SG;ACT	V;MASC;SG;NFIN;ACT
melompat	چڑھنا	menlompat	چڑھ	V;SG;ACT	V;MASC;SG;NFIN;ACT
melompat	اچھلنا	menlompat	اچھل	V;SG;ACT	V;MASC;SG;NFIN;ACT
melompat	چڑھنا	menlompat	چڑھ	V;SG;ACT	V;MASC;SG;NFIN;ACT
kemudahan	سہولت	kemudahan	سہولت	N;SG	N;NOM;MASC;SG;3
kemudahan	شرمندگی	kemudahan	شرمندگی	N;SG	N;NOM;FEM;SG;3
plot	خاکہ	plot	خاکہ	N	N;NOM;MASC;SG;3
plot	سازش	plot	سازش	N	N;NOM;FEM;SG;3
plot	ڈرامے	plot	ڈرامہ	N	N;NOM;MASC;SG;3
momen	اہمیت	momen	اہمیت	N;SG	N;NOM;MASC;SG;3
momen	اہمیت	momen	اہمیت	N;SG	N;NOM;MASC;SG;3
momen	لمحہ	momen	لمحہ	N;SG	N;NOM;MASC;SG;3
kedelai	تیل	kedelai	تیل	N;SG	N;NOM;MASC;SG;3
tinjauan	اعادہ	tinjauan	اعادہ	N;SG	N;NOM;MASC;SG;3
tinjauan	کتاب	tinjauan	کتاب	N;SG	N;NOM;MASC;SG;3
samar	ناکافی	samar	ناکافی	ADJ;SG	ADJ
samar	پراسرار	samar	پراسرار	ADJ;SG	ADJ
samar	مبہم	samar	مبہم	ADJ;SG	ADJ
mengharapkan	سمجھنا	menharapkan	سمجھ	V;SG;ACT	V;MASC;SG;NFIN;ACT
kejatuhan	زوال	kejatuhan	زوال	N;SG	N;NOM;MASC;SG;3
designer	فنی	designer	فنی	N	N;NOM;MASC;SG;3
designer	مشین	designer	مشین	N	N;NOM;MASC;SG;3
agensi	توسط	agensi	توسط	N;SG	N;NOM;MASC;SG;3
agensi	وساطت	agensi	وساطت	N;SG	N;NOM;MASC;SG;3
agensi	واسطہ	agensi	واسطہ	N;SG	N;NOM;MASC;SG;3
agensi	ذریعہ	agensi	ذریعہ	N;SG	N;NOM;MASC;SG;3
agensi	توسط	agensi	توسط	N;SG	N;NOM;MASC;SG;3
agensi	وساطت	agensi	وساطت	N;SG	N;NOM;MASC;SG;3
agensi	واسطہ	agensi	واسطہ	N;SG	N;NOM;MASC;SG;3
kemuliaan	برتری	kemuliaan	برتری	N;SG	N;NOM;MASC;SG;3
jubah	غلاف	jubah	غلاف	N;SG	N;NOM;MASC;SG;3
jubah	خول	jubah	خول	N;SG	N;NOM;MASC;SG;3
intensif	زوردار	intensif	زوردار	ADJ;SG	ADJ
eksplorasi	جستجو	eksplorasi	جستجو	N;SG	N;NOM;MASC;SG;3
eksplorasi	تلاش	eksplorasi	تلاش	N;SG	N;NOM;FEM;SG;3
eksplorasi	آزمائشی	eksplorasi	آزمائشی	N;SG	N;NOM;MASC;SG;3
dermaga	جہاز	dermaga	جہاز	N;SG	N;NOM;MASC;SG;3
dermaga	بھاپ	dermaga	بھاپ	N;SG	N;NOM;MASC;SG;3
uranium	یورینیم	uranium	یورینیم	N;SG	N;NOM;MASC;SG;3
cendekiawan	دانشور	cendekiawan	دانشور	N;SG	N;NOM;MASC;SG;3
cendekiawan	عاقل	cendekiawan	عاقل	N;SG	N;NOM;MASC;SG;3
cendekiawan	دانشور	cendekiawan	دانشور	N;SG	N;NOM;MASC;SG;3
cakupan	مقصد	cakupan	مقصد	N;SG	N;NOM;MASC;SG;3
nyeri	کوشش	nyeri	کوشش	N;SG	N;NOM;FEM;SG;3
estate	چائے	estate	چائے	N	N;NOM;MASC;SG;3
estate	ربڑ	estate	ربڑ	N	N;NOM;MASC;SG;3
komunisme	اشتراکیت	komunisme	اشتراکیت	N;SG	N;NOM;MASC;SG;3
ramalan	خصوصیت	ramalan	خصوصیت	N;SG	N;NOM;MASC;SG;3
ramalan	خصوصیت	ramalan	خصوصیت	N;SG	N;NOM;MASC;SG;3
membahayakan	چوٹ	menbahayakan	چوٹ	V;SG;ACT	V;ACT
kepiting	جرثقیل.	kepiting	جرثقیل.	N;SG	N
sketsa	خاکہ	sketsa	خاکہ	N;SG	N;NOM;MASC;SG;3
bawa	دلانا	bawa	دلانا	V;SG;ACT	V;MASC;SG;NFIN;ACT
sambungan	نقطہ	sambungan	نقطہ	N;SG	N;NOM;MASC;SG;3
sambungan	سرا	sambungan	سرا	N;SG	N;NOM;MASC;SG;3
sambungan	ساتھی	sambungan	ساتھی	N;SG	N;NOM;MASC;SG;3
sambungan	اتصال	sambungan	اتصال	N;SG	N;NOM;MASC;SG;3
sambungan	موضوع	sambungan	موضوع	N;SG	N;NOM;MASC;SG;3
sambungan	معاملہ	sambungan	معاملہ	N;SG	N;NOM;MASC;SG;3
sambungan	نقطہ	sambungan	نقطہ	N;SG	N;NOM;MASC;SG;3
sambungan	سرا	sambungan	سرا	N;SG	N;NOM;MASC;SG;3
sambungan	واسطہ	sambungan	واسطہ	N;SG	N;NOM;MASC;SG;3
sambungan	ساتھی	sambungan	ساتھی	N;SG	N;NOM;MASC;SG;3
sambungan	اتصال	sambungan	اتصال	N;SG	N;NOM;MASC;SG;3
sambungan	موضوع	sambungan	موضوع	N;SG	N;NOM;MASC;SG;3
sambungan	میل	sambungan	میل	N;SG	N;NOM;MASC;SG;3
sambungan	معاملہ	sambungan	معاملہ	N;SG	N;NOM;MASC;SG;3
mendasar	تحتی	mendasar	تحتی	N;SG	N;NOM;MASC;SG;3
mendasar	تحتی	mendasar	تحتی	N;SG	N;NOM;MASC;SG;3
kerak	چھلکا	kerak	چھلکا	N;SG	N;NOM;MASC;SG;3
kerak	قشرارض.	kerak	قشرارض.	N;SG	N;NOM
adonan	انڈے	adonan	انڈے	N	N;NOM;MASC;SG;3
adonan	دودھ	adonan	دودھ	N	N;NOM;MASC;SG;3
musibah	مصیبت	musibah	مصیبت	N;SG	N;NOM;FEM;SG;3
prosesi	جلوس	prosesi	جلوس	N;SG	N;NOM;MASC;SG;3
prosesi	حرکت	prosesi	حرکت	N;SG	N;NOM;MASC;SG;3
hikmah	دانش	hikmah	دانش	N;SG	N;NOM;MASC;SG;3
pergeseran	فریب	pergeseran	فریب	N;SG	N;NOM;MASC;SG;3
pengisian	قیمت	penisian	قیمت	N;SG	N;NOM;FEM;SG;3
pengisian	بار	penisian	بار	N;SG	N;NOM;MASC;SG;3
pengisian	فرض	penisian	فرض	N;SG	N;NOM;MASC;SG;3
pengisian	حکم	penisian	حکم	N;SG	N;NOM;MASC;SG;3
pengisian	ہدایت	penisian	ہدایت	N;SG	N;NOM;FEM;SG;3
pasokan	سامان	pasokan	سامان	N;SG	N;NOM;MASC;SG;3
piring	طشتری	piring	طشتری	N;SG	N;NOM;MASC;SG;3
rasional	سہل	rasional	سہل	ADJ;SG	ADJ
rasional	سہل	rasional	سہل	ADJ;SG	ADJ
rasional	عقلی	rasional	عقلی	ADJ;SG	ADJ
rasional	معقول	rasional	معقول	ADJ;SG	ADJ
penerjemahan	تقریر	penterjemahan	تقریر	N;SG	N;NOM;FEM;SG;3
wafatnya	خاتمہ	wafat	خاتمہ	N;SG	N;NOM;MASC;SG;3
wafatnya	موت	wafat	موت	N;SG	N;NOM;FEM;SG;3
wafatnya	وفات	wafat	وفات	N;SG	N;NOM;MASC;SG;3
wafatnya	خاتمہ	wafat	خاتمہ	N;SG	N;NOM;MASC;SG;3
