din	od	din	od	ADP;ACC	ADP
occident	zachodni	occident	zachodni	N;INDF;MASC;SG	N;NOM;MASC;SG
occident	zachód	occident	zachód	N;INDF;MASC;SG	N;NOM;MASC;SG
ecran	ekran	ecran	ekran	N;INDF;MASC;SG	N;NOM;MASC;SG
ecran	ekranu	ecran	ekran	N;INDF;MASC;SG	N;GEN;MASC;SG
ecran	ekranie	ecran	ekran	N;INDF;MASC;SG	N;INS;MASC;SG
astronom	astronom	astronom	astrona	N;INDF;MASC;SG	N;NOM;MASC;SG
filmat	nakręcony	filmat	nakręcić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
dovedeste	udowadnia	dovedest	udowadniać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
dovedeste	dowodzi	dovedest	dowódź	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
dovedeste	udowodnić	dovedest	udowodnić	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
voluntari	chętnych	voluntar	chętny	N;INDF;MASC;PL	N;GEN;MASC;PL
voluntari	ochotnicy	voluntar	ochotnik	N;INDF;MASC;PL	N;NOM;MASC;PL
voluntari	wolontariuszy	voluntar	wolontariusz	N;INDF;MASC;PL	N;GEN;MASC;PL
voluntari	ochotników	voluntar	ochotnik	N;INDF;MASC;PL	N;ACC;MASC;PL
beton	betonu	beton	beton	N;INDF;MASC;SG	N;GEN;MASC;SG
beton	beton	beton	beton	N;INDF;MASC;SG	N;NOM;MASC;SG
manastiri	klasztory	manastire	klasztor	N;INDF;FEM;PL	N;NOM;MASC;PL
scoate	usunąć	scoate	usunąć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
sudic	południowa	sudic	południowy	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
sudic	południowej	sudic	południowy	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
sudic	południowe	sudic	południowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
auzit	słyszał	auzi	słyszeć	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
prince	książę	prince	książę	N;INDF;MASC;SG	N;NOM;MASC;SG
strat	warstwa	strat	warstwa	N;INDF;MASC;SG	N;NOM;FEM;SG
interesat	zainteresowane	interesat	zainteresować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
interesat	zainteresowana	interesat	zainteresować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
interesat	zainteresowany	interesat	zainteresować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
interpreteaza	interpretować	interpretează	interpretować	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
plastic	plastiku	plastic	plastik	N;INDF;MASC;SG	N;GEN;MASC;SG
plastic	plastik	plastic	plastik	N;INDF;MASC;SG	N;NOM;MASC;SG
eseist	eseista	eseist	eseistać	N;INDF;MASC;SG	N;NOM;MASC;SG
dispus	chętna	dispus	chętny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
dispus	chętny	dispus	chętny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
probe	próbek	probă	próbek	N;INDF;FEM;PL	N;GEN;FEM;PL
probe	dowody	probă	dowód	N;INDF;FEM;PL	N;NOM;MASC;PL
limitat	ograniczona	limita	ograniczony	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
limitat	ograniczony	limita	ograniczyć	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
limitat	ograniczone	limita	ograniczyć	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
expus	wystawione	expune	wystawić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
expus	wystawiony	expune	wystawić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
operatiuni	operacje	operatiune	operacja	N;INDF;FEM;PL	N;NOM;FEM;PL
operatiuni	transakcje	operatiune	transakcja	N;INDF;FEM;PL	N;NOM;FEM;PL
operatiuni	operacje	operatiune	operacja	N;INDF;FEM;PL	N;NOM;FEM;PL
mile	mile	milă	mile		
mile	mila	milă	mila		
mile	miles	milă	miles		
mile	mile	milă	mile		
mile	mil	milă	milć		
declansat	uruchomione	declansa	uruchomić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
declansat	wywołane	declansa	wywołać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
grupe	grupach	grupă	grupa	N;INDF;FEM;PL	N;GEN;MASC;PL
institut	instytutu	institut	instytut	N;INDF;MASC;SG	N;GEN;MASC;SG
institut	instytut	institut	instytut	N;INDF;MASC;SG	N;NOM;MASC;SG
fructe	owoce	fruct	owoc	N;INDF;FEM;PL	N;NOM;MASC;PL
fructe	owoców	fruct	owóc	N;INDF;FEM;PL	N;GEN;MASC;PL
fructe	owoce	fruct	owoc	N;INDF;FEM;PL	N;NOM;MASC;PL
fructe	owoców	fruct	owóc	N;INDF;FEM;PL	N;GEN;MASC;PL
rezolvat	rozwiązany	rezolva	rozwiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
rezolvat	rozwiązana	rezolva	rozwiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
rezolvat	rozwiązane	rezolva	rozwiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
rezolvat	rozwiązany	rezolva	rozwiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
rezolvat	rozwiązana	rezolva	rozwiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
rezolvat	rozwiązane	rezolva	rozwiązać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
conferinte	konferencje	conferinte	konferencja	N;INDF;FEM;PL	N;NOM;FEM;PL
conferinte	konferencje	conferinte	konferencja	N;INDF;FEM;PL	N;NOM;FEM;PL
rachete	pociski	rachet	pocisk	N;INDF;FEM;PL	N;NOM;MASC;PL
rachete	rakiety	rachet	rakieta	N;INDF;FEM;PL	N;ACC;FEM;PL
rachete	rakiety	rachet	rakieta	N;INDF;FEM;PL	N;ACC;FEM;PL
distruge	zniszczyć	distruge	zniszczyć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
dos	dos	dos	dosyć		
chimic	chemiczne	chimic	chemiczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
inaintat	przekazany	inainta	przekazać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
inaintat	przekazana	inainta	przekazać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
inaintat	przekazane	inainta	przekazać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
particule	cząsteczki	particulă	cząsteczka	N;INDF;FEM;PL	N;NOM;FEM;PL
particule	cząstek	particulă	cząstka	N;INDF;FEM;PL	N;GEN;FEM;PL
particule	cząstki	particulă	cząstka	N;INDF;FEM;PL	N;NOM;FEM;PL
particule	cząsteczki	particulă	cząsteczka	N;INDF;FEM;PL	N;NOM;FEM;PL
particule	cząsteczki	particulă	cząsteczka	N;INDF;FEM;PL	N;NOM;FEM;PL
particule	cząstki	particulă	cząstka	N;INDF;FEM;PL	N;NOM;FEM;PL
particule	cząstek	particulă	cząstka	N;INDF;FEM;PL	N;GEN;FEM;PL
dif	diff	dif	diff		
inconjurat	otoczony	inconjura	otoczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
inconjurat	otoczone	inconjura	otoczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
inconjurat	otoczona	inconjura	otoczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
inconjurat	otoczony	inconjura	otoczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
inconjurat	otoczone	inconjura	otoczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
inconjurat	otoczona	inconjura	otoczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
marcus	marcusa	marcus	marcus	N;INDF;MASC;SG	N;ACC;MASC;SG
vanzari	sale	vanzar	sala	N;INDF;MASC;PL	N;NOM;FEM;PL
combustibil	paliwo	combustibil	paliwo	N;INDF;MASC;SG	N;NOM;NEUT;SG
sin	sin	sin	sin		
copyright	autorskie	copyright	autorski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
distins	wybitny	distins	wybitny	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
unelte	narzędzia	unealtă	narzędzie	N;INDF;FEM;PL	N;NOM;NEUT;PL
conservator	konserwatywny	conservator	konserwatywny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
dispozitiv	wyrób	dispozitiv	wyrób	N;INDF;MASC;SG	N;NOM;MASC;SG
dispozitiv	urządzenie	dispozitiv	urządzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
zei	bogowie	zeu	bogowie	N;INDF;MASC;PL	N;NOM;MASC;PL
zei	bogów	zeu	bóg	N;INDF;MASC;PL	N;ACC;MASC;PL
cade	spada	cădea	spadać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
cade	opada	cădea	opadać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
dulce	słodki	dulce	słodki		
dulce	słodko	dulce	słodko		
dulce	sweet	dulce	sweet		
luterani	luteranie	luteran	luterać	N;INDF;MASC;PL	N;NOM;MASC;PL
chinez	chińska	chinez	chiński	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
chinez	chiński	chinez	chiński	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
chinez	chińskie	chinez	chiński	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
côtes	côtes	côtes	côtes		
mini	mini	min	minia		
angel	anioł	angel	anioł	N;INDF;MASC;SG	N;NOM;MASC;SG
angel	aniołek	angel	aniołek	N;INDF;MASC;SG	N;NOM;MASC;SG
mixt	mieszane	mixt	mieszany	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
mixt	mieszana	mixt	mieszać	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
mixt	mieszanej	mixt	mieszany	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
corporation	korporacji	corporation	korporacja	N;INDF;MASC;SG	N;GEN;FEM;SG
corporation	korporacja	corporation	korporacja	N;INDF;MASC;SG	N;NOM;FEM;SG
serios	poważnie	serios	poważnie	ADV	ADV
dramatic	dramatyczne	dramatic	dramatyczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
dramatic	dramatyczny	dramatic	dramatyczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
corespunzator	odpowiednia	corespunzator	odpowiedni	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
corespunzator	odpowiedni	corespunzator	odpowiedni	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
corespunzator	stosowne	corespunzator	stosowny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
corespunzator	właściwe	corespunzator	właściwy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
corespunzator	odpowiadający	corespunzator	odpowiadać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
corespunzator	odpowiadające	corespunzator	odpowiadać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
corespunzator	odpowiadająca	corespunzator	odpowiadać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;ACT
african	afrykańskie	african	afrykański	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
african	afrykański	african	afrykański	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
african	afrykańska	african	afrykański	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
turnuri	wież	turn	wież	N;INDF;FEM;PL	N;GEN;FEM;PL
turnuri	wieże	turn	wieża	N;INDF;FEM;PL	N;NOM;MASC;PL
desert	deser	desert	deser	N;INDF;MASC;SG	N;NOM;MASC;SG
desert	deseru	desert	deser	N;INDF;MASC;SG	N;GEN;MASC;SG
afectat	dotknięty	afecta	dotknięty	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
afectat	dotknięte	afecta	dotknąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
prime	składki	primă	składka	N;INDF;FEM;PL	N;NOM;FEM;PL
efectiv	skutecznie	efectiv	skutecznie	ADV	ADV
efectiv	efektywnie	efectiv	efektywnie	ADV	ADV
harvard	harvardu	harvard	harvard	N;INDF;MASC;SG	N;NOM;MASC;SG
harvard	harvardzie	harvard	harvard	N;INDF;MASC;SG	N;ACC;MASC;SG
roci	skały	rocă	skała	N;INDF;FEM;PL	N;ACC;FEM;PL
roci	kamienie	rocă	kamień	N;INDF;FEM;PL	N;NOM;MASC;PL
plasat	umieszczone	plasa	umieścić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
plasat	umieszczona	plasa	umieścić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
plasat	umieszczony	plasa	umieścić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
albi	biel	alb	biel		
albi	white	alb	whita		
albi	biały	alb	biały		
chemat	wezwana	chema	wezwać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
chemat	wezwany	chema	wezwać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
filozof	filozof	filozof	filozof	N;INDF;MASC;SG	N;NOM;MASC;SG
defineste	określić	definest	określić	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
defineste	definiuje	definest	definiować	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
defineste	określa	definest	określać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
defineste	określić	definest	określić	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
intens	intensywnie	intens	intensywnie	ADV	ADV
incercari	procesy	incercar	proces	N;INDF;FEM;PL	N;NOM;MASC;PL
incercari	badania	incercar	badanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
incercari	testy	incercar	test	N;INDF;FEM;PL	N;NOM;MASC;PL
incercari	egzaminy	incercar	egzamin	N;INDF;FEM;PL	N;NOM;MASC;PL
sexual	seksualna	sexual	seksualny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
sexual	seksualny	sexual	seksualny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
sexual	seksualne	sexual	seksualny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
april	kwietnia	april	kwiecia		
april	april	april	april		
diplomatice	dyplomatycznych	diplomatic	dyplomatyczny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
decizii	decyzje	decizie	decyzja	N;INDF;FEM;PL	N;NOM;FEM;PL
chimist	chemik	chimist	chemik	N;INDF;MASC;SG	N;NOM;MASC;SG
sky	niebo	sky	niebo	N;INDF;MASC;SG	N;NOM;NEUT;SG
sky	niebie	sky	niebo	N;INDF;MASC;SG	N;DAT;NEUT;SG
pret	price	pret	prica		
pret	cena	pret	cena		
pret	price	pret	prica		
pret	cena	pret	cena		
islam	islam	islam	islam	N;INDF;MASC;SG	N;NOM;MASC;SG
voci	głosy	voce	głos	N;INDF;FEM;PL	N;NOM;MASC;PL
voci	głosów	voce	głos	N;INDF;FEM;PL	N;GEN;MASC;PL
cauzat	spowodowane	cauzat	spowodować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
cauzat	wywołane	cauzat	wywołać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
börngen	börngen	börngen	börngen		
aparate	urządzenia	apara	urządzenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
eliminat	wyeliminowane	elimina	wyeliminować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
eliminat	wyeliminowany	elimina	wyeliminować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
eliminat	usunięte	elimina	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
eliminat	usunięta	elimina	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
eliminat	usunięty	elimina	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
statistici	statystyki	statistică	statystyka	N;INDF;FEM;PL	N;NOM;FEM;PL
statistici	statystyki	statistică	statystyka	N;INDF;FEM;PL	N;NOM;FEM;PL
statistici	statystyki	statistică	statystyka	N;INDF;FEM;PL	N;NOM;FEM;PL
statistici	statystyk	statistică	statystyk	N;INDF;FEM;PL	N;GEN;FEM;PL
arabi	arabów	arab	arab	N;INDF;MASC;PL	N;ACC;MASC;PL
citate	cytaty	citat	cytat	N;INDF;FEM;PL	N;NOM;MASC;PL
bulgar	bułgarski	bulgar	bułgarski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
elaborat	wyszukane	elabora	wyszukać	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
sugerat	proponowane	sugera	proponować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
sugerat	proponowany	sugera	proponować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
nil	nilu	nil	nil		
bunuri	towarów	bun	towar	N;INDF;FEM;PL	N;GEN;MASC;PL
bunuri	towary	bun	towar	N;INDF;FEM;PL	N;NOM;MASC;PL
comportament	zachowanie	comportament	zachować	N;INDF;MASC;SG	N;NOM;NEUT;SG
comportament	zachowania	comportament	zachowanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
comportament	zachowanie	comportament	zachować	N;INDF;MASC;SG	N;NOM;NEUT;SG
comportament	zachowania	comportament	zachowanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
laborator	laboratorium	laborator	laboratorium	N;INDF;MASC;SG	N;NOM;NEUT;SG
laborator	laboratorium	laborator	laboratorium	N;INDF;MASC;SG	N;NOM;NEUT;SG
precis	precyzyjnie	precis	precyzyjnie	ADV	ADV
operator	operator	operator	operator	N;INDF;MASC;SG	N;NOM;MASC;SG
operator	operatora	operator	operator	N;INDF;MASC;SG	N;ACC;MASC;SG
vremuri	razy	vreme	raz	N;INDF;FEM;PL	N;ACC;MASC;PL
vremuri	czasy	vreme	czas	N;INDF;FEM;PL	N;NOM;MASC;PL
vorbit	wypowiedziane	vorbi	wypowiedziany	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
consum	konsumpcja	consum	konsumpcja	N;INDF;MASC;SG	N;NOM;FEM;SG
consum	spożycie	consum	spożyć	N;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
consum	konsumpcji	consum	konsumpcja	N;INDF;MASC;SG	N;GEN;FEM;SG
perechi	parami	pereche	para	N;INDF;FEM;PL	N;INS;FEM;PL
purtand	noszenia	purta	nosienie	N;INDF;MASC;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
purtand	noszenie	purta	nosić	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
obligatoriu	obowiązkowo	obligatoriu	obowiązkowo	ADV	ADV
obligatoriu	obowiązkowo	obligatoriu	obowiązkowo	ADV	ADV
endate	endate	enda	endate		
amintiri	wspomnienia	amintire	wspomnienie	N;INDF;FEM;PL	N;NOM;NEUT;PL
amintiri	wspomnień	amintire	wspomnienie	N;INDF;FEM;PL	N;GEN;NEUT;PL
hidrogen	wodór	hidrogen	wodór	N;INDF;MASC;SG	N;NOM;MASC;SG
hidrogen	wodoru	hidrogen	wodor	N;INDF;MASC;SG	N;ACC;MASC;SG
depasit	przekroczony	depasit	przekroczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
depasit	przekroczona	depasit	przekroczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
depasit	przekroczone	depasit	przekroczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ferestre	okna	fereastră	okno	N;INDF;FEM;PL	N;NOM;NEUT;PL
made	made	made	mada		
uitat	zapomniany	uita	zapomnieć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
uitat	zapomniane	uita	zapomnieć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
nuclear	nuklearne	nuclear	nuklearny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
nuclear	jądrowa	nuclear	jądrowa	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
nuclear	nuklearna	nuclear	nuklearny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
nuclear	jądrowe	nuclear	jądrowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
nuclear	nuklearny	nuclear	nuklearny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
nuclear	jądrowej	nuclear	jądrowy	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
economist	ekonomista	economist	ekonomista	N;INDF;MASC;SG	N;NOM;MASC;SG
profesionale	zawodowych	profesional	zawodowy	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
blues	bluesa	blues	blues	N;INDF;MASC;SG	N;ACC;MASC;SG
ille	ille	ille	ille		
mamifere	ssaków	mamifer	ssak	N;INDF;FEM;PL	N;GEN;MASC;PL
mamifere	ssaki	mamifer	ssak	N;INDF;FEM;PL	N;NOM;MASC;PL
mamifere	ssaki	mamifer	ssak	N;INDF;FEM;PL	N;NOM;MASC;PL
adn	dna	adn	dno		
zilnic	codziennie	zilnic	codziennie	ADV	ADV
zilnic	dziennie	zilnic	dziennie	ADV	ADV
efort	wysiłek	efort	wysiłek	N;INDF;MASC;SG	N;ACC;MASC;SG
efort	nakład	efort	nakład	N;INDF;MASC;SG	N;NOM;MASC;SG
efort	wysiłku	efort	wysiłek	N;INDF;MASC;SG	N;GEN;MASC;SG
juniori	juniorów	junior	junior	N;INDF;MASC;PL	N;GEN;MASC;PL
academy	akademia	academy	akademia	N;INDF;MASC;SG	N;NOM;FEM;SG
academy	akademii	academy	akademia	N;INDF;MASC;SG	N;GEN;FEM;SG
eroi	bohaterami	erou	bohater	N;INDF;MASC;PL	N;INS;MASC;PL
eroi	bohaterów	erou	bohater	N;INDF;MASC;PL	N;ACC;MASC;PL
eroi	bohaterowie	erou	bohater	N;INDF;MASC;PL	N;NOM;MASC;PL
match	mecz	match	mecz	N;INDF;MASC;SG	N;NOM;MASC;SG
match	dopasowanie	match	dopasować	N;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
cross	krzyż	cross	krzyż	N;INDF;MASC;SG	N;ACC;MASC;SG
cross	krzyżyk	cross	krzyżyk	N;INDF;MASC;SG	N;NOM;MASC;SG
cross	krzyża	cross	krzyż	N;INDF;MASC;SG	N;GEN;MASC;SG
tren	pociągiem	tren	pociąg	N;INDF;MASC;SG	N;INS;MASC;SG
tren	pociągu	tren	pociąg	N;INDF;MASC;SG	N;GEN;MASC;SG
tren	pociąg	tren	pociąg	N;INDF;MASC;SG	N;NOM;MASC;SG
ucrainean	ukraiński	ucrainean	ukraiński	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
strazi	ulice	strad	ulica	N;INDF;FEM;PL	N;NOM;FEM;PL
strazi	ulice	strad	ulica	N;INDF;FEM;PL	N;NOM;FEM;PL
portar	portier	portar	portier	N;INDF;MASC;SG	N;NOM;MASC;SG
portar	bramkarz	portar	bramkarz	N;INDF;MASC;SG	N;NOM;MASC;SG
portar	bramkarz	portar	bramkarz	N;INDF;MASC;SG	N;NOM;MASC;SG
simboluri	symbole	simbol	symbol	N;INDF;FEM;PL	N;NOM;MASC;PL
solist	solista	solist	solisty	N;INDF;MASC;SG	N;NOM;MASC;SG
origini	początki	origine	początek	N;INDF;FEM;PL	N;NOM;MASC;PL
hip	hip	hip	hip		
ziduri	mury	zid	mur	N;INDF;FEM;PL	N;NOM;MASC;PL
ziduri	ściany	zid	ściana	N;INDF;FEM;PL	N;ACC;FEM;PL
suflet	duszę	suflet	dusza	N;INDF;MASC;SG	N;ACC;FEM;SG
suflet	dusza	suflet	dusza	N;INDF;MASC;SG	N;NOM;FEM;SG
suflet	dusze	suflet	dusza	N;INDF;MASC;SG	N;NOM;FEM;SG
suflet	duszy	suflet	dusza	N;INDF;MASC;SG	N;GEN;FEM;SG
vilaine	vilaine	vilaină	vilaine		
organism	ciało	organism	ciało	N;INDF;MASC;SG	N;NOM;NEUT;SG
organism	ciała	organism	ciało	N;INDF;MASC;SG	N;GEN;NEUT;SG
organism	organizm	organism	organizm	N;INDF;MASC;SG	N;ACC;MASC;SG
organism	organizmu	organism	organizm	N;INDF;MASC;SG	N;GEN;MASC;SG
deces	śmierci	deces	śmierć	N;INDF;MASC;SG	N;GEN;FEM;SG
deces	śmierć	deces	śmierć	N;INDF;MASC;SG	N;NOM;FEM;SG
hit	uderzenie	hit	uderzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
hit	trafienie	hit	trafić	N;INDF;MASC;SG	N;NOM;NEUT;SG
pui	kurczak	pune	kurczak		
dedicate	oddani	dedica	oddać	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
capete	głowice	cap	głowica	N;INDF;FEM;PL	N;NOM;FEM;PL
sarat	solone	sarat	solony	N;INDF;MASC;SG	N;NOM;MASC;SG
putini	niewielu	putin	niewiele		
putini	niewielu	putin	niewiele		
spiritual	dowcipny	spiritual	dowcipny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
spiritual	duchowy	spiritual	duchowy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
spiritual	duchowego	spiritual	duchowy	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;SG
spiritual	duchowym	spiritual	duchowy	ADJ;INDF;MASC;SG	ADJ;INS;MASC;SG
spiritual	duchowej	spiritual	duchowy	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
