もの	saker	もの	sak	N	N;NOM;INDF;MASC+FEM;PL
スマイル	le	スマイル	le	N	N;NOM;INDF;NEUT;SG
スマイル	leende	スマイル	leende	N	N;NOM;INDF;NEUT;SG
面倒	besvärliga	面倒	besvärlig	ADJ	ADJ;NOM;PL
面倒	besvärligt	面倒	besvärlig	ADJ	ADJ;NOM;INDF;NEUT;SG
面倒	besvärande	面倒	besvärja	ADJ	ADJ;NOM;PRS;V.PTCP
面倒	besvärlig	面倒	besvärlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
夏	natsume	夏	natsume	N	N;NOM;INDF;MASC+FEM;SG
暴動	upplopp	暴動	upplopp	N	N;NOM;INDF;NEUT;SG
暴動	upploppen	暴動	upplopp	N	N;NOM;DEF;MASC+FEM;SG
暴動	upplopp	暴動	upplopp	N	N;NOM;INDF;NEUT;SG
暴動	upploppen	暴動	upplopp	N	N;NOM;DEF;MASC+FEM;SG
暴動	upploppet	暴動	upplopp	N	N;NOM;DEF;NEUT;SG
暴動	upplopp	暴動	upplopp	N	N;NOM;INDF;NEUT;SG
内装	interiör	内装	interiö	N	N;NOM;INDF;MASC+FEM;SG
ムスリム	muslim	ムスリム	muslim	N	N;NOM;INDF;MASC+FEM;SG
ムスリム	muslimer	ムスリム	muslim	N	N;NOM;INDF;MASC+FEM;PL
ムスリム	muslimer	ムスリム	muslim	N	N;NOM;INDF;MASC+FEM;PL
ムスリム	muslimerna	ムスリム	muslim	N	N;NOM;DEF;MASC+FEM;PL
アサ	cannabis	アサ	cannabis	N	N;NOM;INDF;MASC+FEM;SG
プラスチック	plaster	プラスチック	plast	N	N;NOM;INDF;MASC+FEM;PL
プラスチック	plast	プラスチック	plast	N	N;NOM;INDF;MASC+FEM;SG
プラスチック	plast	プラスチック	plast	N	N;NOM;INDF;MASC+FEM;SG
引数	argument	引数	argument	N	N;NOM;INDF;NEUT;PL
エビ	räkan	エビ	räkan	N	N;NOM;DEF;MASC+FEM;SG
エビ	räka	エビ	räka	N	N;NOM;INDF;MASC+FEM;SG
エビ	räkor	エビ	räka	N	N;NOM;INDF;MASC+FEM;SG
総統	führern	総統	fthrern	N	N;NOM;DEF;MASC+FEM;SG
総統	führer	総統	führer	N	N;NOM;INDF;MASC+FEM;SG
土壌	jord	土壌	jord	N	N;NOM;INDF;MASC+FEM;SG
感動	imponerade	感動	imponera	V	V;NOM;PL;PST;V.PTCP
感動	vidröra	感動	vidröra	V	V;IMP;FIN;ACT
リム	rim	リム	rim	N	N;NOM;INDF;NEUT;SG
パラメータ	parametern	パラメータ	parameter	N	N;NOM;DEF;MASC+FEM;SG
パラメータ	parameter	パラメータ	paramet	N	N;NOM;INDF;MASC+FEM;SG
パラメータ	parametrarna	パラメータ	parametrare	N	N;NOM;DEF;MASC+FEM;PL
パラメータ	parametrar	パラメータ	parametra	N	N;NOM;INDF;MASC+FEM;PL
高地	upland	高地	upland	N	N;NOM;INDF;MASC+FEM;SG
高地	highland	高地	highland	N	N;NOM;INDF;MASC+FEM;SG
高地	högländerna	高地	högland	N	N;NOM;DEF;NEUT;PL
ドック	docka	ドック	docka	N	N;NOM;INDF;MASC+FEM;SG
バーチャル	virtuella	バーチャル	virtuell	ADJ	ADJ;NOM;PL
バーチャル	virtuell	バーチャル	virtuell	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
バーチャル	virtuellt	バーチャル	virtuell	ADJ	ADJ;NOM;INDF;NEUT;SG
テラ	tera	テラ	tera	N	N;NOM;INDF;MASC+FEM;PL
テラ	terra	テラ	terra	N	N;NOM;INDF;MASC+FEM;SG
飲食店	restaurang	飲食店	restaurang	N	N;NOM;INDF;MASC+FEM;SG
飲食店	restaurangen	飲食店	restaurang	N	N;NOM;DEF;MASC+FEM;SG
システムズ	system	システムズ	system	N	N;NOM;INDF;NEUT;SG
システムズ	systems	システムズ	system	N	N;NOM;INDF;NEUT;SG
セクション	avsnitt	セクション	avsnitt	N	N;NOM;INDF;NEUT;SG
セクション	sektionen	セクション	sektion	N	N;NOM;DEF;MASC+FEM;SG
セクション	sektion	セクション	sektion	N	N;NOM;INDF;MASC+FEM;SG
セクション	avdelning	セクション	avdelning	N	N;NOM;INDF;MASC+FEM;SG
セクション	avsnittet	セクション	avsnitt	N	N;NOM;DEF;NEUT;SG
セクション	avsnitt	セクション	avsnitt	N	N;NOM;INDF;NEUT;SG
セクション	sektioner	セクション	sektion	N	N;NOM;INDF;MASC+FEM;PL
レッスン	lärdomar	レッスン	lärdom	N	N;NOM;INDF;MASC+FEM;PL
レッスン	lektioner	レッスン	lektion	N	N;NOM;INDF;MASC+FEM;PL
レッスン	lärdom	レッスン	lärdom	N	N;NOM;INDF;MASC+FEM;SG
レッスン	lektion	レッスン	lektion	N	N;NOM;INDF;MASC+FEM;SG
レッスン	lektionen	レッスン	lektion	N	N;NOM;DEF;MASC+FEM;SG
レッスン	läxa	レッスン	läxa	N	N;NOM;INDF;MASC+FEM;SG
醸造	bryggning	醸造	bryggning	N	N;NOM;INDF;MASC+FEM;SG
摂取	intas	摂取	inta	V	V;IND;FIN;PASS
シール	säl	シール	säl	N	N;NOM;INDF;MASC+FEM;SG
シール	sigill	シール	sigill	N	N;NOM;INDF;NEUT;SG
シール	seal	シール	seal	N	N
アルミニウム	aluminium	アルミニウム	aluminium	N	N;NOM;INDF;MASC+FEM;SG
アルミニウム	aluminium	アルミニウム	aluminium	N	N;NOM;INDF;MASC+FEM;SG
氷河	glaciären	氷河	glaciär	N	N;NOM;DEF;MASC+FEM;SG
メンテナンス	underhåll	メンテナンス	underhåll	N	N;NOM;INDF;NEUT;SG
プロペラ	propeller	プロペラ	propell	N	N;NOM;INDF;MASC+FEM;SG
重い	tungt	重い	tung	ADJ	ADJ;NOM;INDF;NEUT;SG
重い	tung	重い	tung	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
重い	tunga	重い	tung	ADJ	ADJ;NOM;PL
木製	trä	木製	trä	N	N;NOM;INDF;NEUT;SG
木製	ved	木製	ved	N	N;NOM;INDF;MASC+FEM;SG
木製	trä	木製	trä	N	N;NOM;INDF;NEUT;SG
木製	virke	木製	virken	N	N;NOM;INDF;NEUT;SG
喫煙	rökare	喫煙	rökare	N	N;NOM;INDF;MASC+FEM;PL
喫煙	rökning	喫煙	rökning	N	N;NOM;INDF;MASC+FEM;SG
タバコ	cigarett	タバコ	cigarett	N	N;NOM;INDF;MASC+FEM;SG
タバコ	tobak	タバコ	tobak	N	N;NOM;INDF;MASC+FEM;SG
タバコ	cigaretter	タバコ	cigarett	N	N;NOM;INDF;MASC+FEM;PL
主権	överhöghet	主権	överhöghet	N	N;NOM;INDF;MASC+FEM;SG
主権	suveräniteten	主権	suveränitet	N	N;NOM;DEF;MASC+FEM;SG
主権	suveränitet	主権	suveränitet	N	N;NOM;INDF;MASC+FEM;SG
寿司	sushi	寿司	sushi	N	N;NOM;INDF;NEUT;SG
取り消し	ångra	取り消し	ången	V	V;IMP;FIN;ACT
取り消し	avbryta	取り消し	avbryta	V	V;IMP;FIN;ACT
取り消し	annullera	取り消し	annullera	V	V;IMP;NFIN;ACT
推力	dragkraft	推力	dragkraft	N	N;NOM;INDF;MASC+FEM;SG
スパイク	spiken	スパイク	spiken	N	N;NOM;DEF;MASC+FEM;SG
宣教	missionärer	宣教	missionär	N	N;NOM;INDF;MASC+FEM;PL
宣教	missionär	宣教	missionär	N	N;NOM;INDF;MASC+FEM;SG
頂上	toppmöte	頂上	toppmöt	N	N;NOM;INDF;NEUT;SG
頂上	toppmötet	頂上	toppmöt	N	N;NOM;DEF;NEUT;SG
直ち	omgående	直ち	omgående	ADJ	ADJ;NOM;PRS;V.PTCP
判例	prejudikat	判例	prejudika	N	N;NOM;INDF;NEUT;SG
通話	ring	通話	ring	V	V;IMP;FIN;ACT
通話	ringa	通話	ringa	V	V;FIN;ACT
ハードウェア	hardware	ハードウェア	hardware	N	N;NOM;INDF;MASC+FEM;SG
ハードウェア	hårdvara	ハードウェア	hårdvara	N	N;NOM;INDF;MASC+FEM;SG
ハードウェア	maskinvara	ハードウェア	maskinvara	N	N;NOM;INDF;MASC+FEM;SG
指標	mätvärden	指標	mätvärde	N	N;NOM;INDF;NEUT;PL
指標	mått	指標	mått	N	N;NOM;INDF;NEUT;SG
レモン	lemon	レモン	lemon	N	N;NOM;INDF;MASC+FEM;SG
レモン	citron	レモン	citron	N	N;NOM;INDF;MASC+FEM;SG
服装	klädsel	服装	klädsel	N	N;NOM;INDF;MASC+FEM;SG
服装	outfit	服装	outfa	N	N;NOM;INDF;MASC+FEM;SG
服装	klädsel	服装	klädsel	N	N;NOM;INDF;MASC+FEM;SG
工廠	arsenal	工廠	arsenal	N	N;NOM;DEF;MASC+FEM;SG
ヒント	tips	ヒント	tips	N	N;NOM;INDF;NEUT;SG
ヒント	spetsar	ヒント	spetsa	N	N;NOM;INDF;MASC+FEM;PL
ヒント	dricks	ヒント	drick	N	N;NOM;INDF;MASC+FEM;SG
ヒント	antydningar	ヒント	antydning	N	N;NOM;INDF;MASC+FEM;PL
ヒント	tips	ヒント	tips	N	N;NOM;INDF;NEUT;SG
ヒント	spets	ヒント	spets	N	N;NOM;INDF;MASC+FEM;SG
ヒント	tips	ヒント	tips	N	N;NOM;INDF;NEUT;SG
ヒント	tip	ヒント	tip	N	N;NOM;INDF;MASC+FEM;SG
ヒント	dricks	ヒント	drick	N	N;NOM;INDF;MASC+FEM;SG
ヒント	ledtråd	ヒント	ledtråd	N	N;NOM;INDF;MASC+FEM;SG
ヒント	tips	ヒント	tips	N	N;NOM;INDF;NEUT;SG
ヒント	vink	ヒント	vinka	N	N;NOM;INDF;MASC+FEM;SG
ヒント	antydan	ヒント	antydan	N	N;NOM;DEF;MASC+FEM;SG
ラインナップ	konfrontation	ラインナップ	konfrontation	N	N;NOM;INDF;MASC+FEM;SG
硬貨	mynt	硬貨	mynt	N	N;NOM;INDF;NEUT;PL
硬貨	mynt	硬貨	mynt	N	N;NOM;INDF;NEUT;PL
硬貨	slant	硬貨	slan	N	N;NOM;INDF;MASC+FEM;SG
時々	ibland	時々	ibland	ADV	ADV
歩道	trottoaren	歩道	trottoar	N	N;NOM;DEF;MASC+FEM;SG
僧侶	munkarna	僧侶	munke	N	N;NOM;DEF;MASC+FEM;PL
僧侶	munkar	僧侶	munk	N	N;NOM;INDF;MASC+FEM;PL
静か	tysta	静か	tyst	ADJ	ADJ;NOM;PL
静か	tyst	静か	tyst	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
種子	seed	種子	seed	N	N;NOM;INDF;NEUT;SG
種子	frö	種子	frö	N	N;NOM;INDF;NEUT;SG
種子	utsäde	種子	utsäde	N	N;NOM;INDF;NEUT;SG
種子	frön	種子	frö	N	N;NOM;INDF;NEUT;PL
種子	frö	種子	frö	N	N;NOM;INDF;NEUT;SG
種子	utsäde	種子	utsäde	N	N;NOM;INDF;NEUT;SG
劇作家	dramatiker	劇作家	dramatik	N	N;NOM;INDF;MASC+FEM;PL
乗り換え	överföra	乗り換える	överföra	V	V;IMP;FIN;ACT
キーワード	sökord	キーワード	sökord	N	N;NOM;INDF;MASC+FEM;PL
キーワード	nyckelord	キーワード	nyckelord	N	N;NOM;INDF;MASC+FEM;PL
キーワード	sökord	キーワード	sökord	N	N;NOM;INDF;MASC+FEM;PL
キーワード	nyckelord	キーワード	nyckelord	N	N;NOM;INDF;MASC+FEM;PL
シンセサイザー	synthesizer	シンセサイザー	synthesiz	N	N;NOM;INDF;MASC+FEM;SG
シンセサイザー	synt	シンセサイザー	synd	N	N;NOM;INDF;MASC+FEM;SG
シンプル	enkla	シンプル	enkel	ADJ	ADJ;NOM;PL
シンプル	enkelt	シンプル	enkel	ADJ	ADJ;NOM;INDF;NEUT;SG
シンプル	enkel	シンプル	enkel	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
宗派	sekter	宗派	sekt	N	N;NOM;INDF;MASC+FEM;PL
サポーター	supportrar	サポーター	supportra	N	N;NOM;INDF;MASC+FEM;PL
サポーター	anhängare	サポーター	anhängare	N	N;NOM;INDF;MASC+FEM;PL
サポーター	anhängare	サポーター	anhängare	N	N;NOM;INDF;MASC+FEM;PL
ビー	bi	ビー	bi	N	N;NOM;INDF;MASC+FEM;SG
ビー	bee	ビー	bee	N	N;NOM;INDF;MASC+FEM;SG
サーカス	cirkusen	サーカス	cirkus	N	N;NOM;DEF;MASC+FEM;SG
サーカス	cirkus	サーカス	cirkus	N	N;NOM;INDF;MASC+FEM;SG
サーカス	circus	サーカス	circus	N	N;NOM;INDF;MASC+FEM;SG
クマ	björnar	クマ	björn	N	N;NOM;INDF;MASC+FEM;PL
クマ	bears	クマ	bears	N	N;NOM;INDF;MASC+FEM;SG
書道	kalligrafi	書道	kalligrafi	N	N;NOM;INDF;MASC+FEM;SG
報復	hämnas	報復	hämna	V	V;FIN;PASS
巡礼	pilgrimsfärd	巡礼	pilgrimsfärd	N	N;NOM;INDF;MASC+FEM;SG
セミナー	seminarier	セミナー	seminarium	N	N;NOM;INDF;MASC+FEM;PL
セミナー	seminarium	セミナー	seminarium	N	N;NOM;INDF;NEUT;SG
セミナー	seminariet	セミナー	seminari	N	N;NOM;DEF;NEUT;SG
最悪	värsta	最悪	ond	ADJ	ADJ;NOM;DEF;RL
最悪	sämsta	最悪	dålig	ADJ	ADJ;NOM;DEF;RL
キューブ	kub	キューブ	kub	N	N;NOM;INDF;MASC+FEM;SG
キューブ	kuben	キューブ	kub	N	N;NOM;DEF;MASC+FEM;SG
キューブ	kuber	キューブ	kub	N	N;NOM;INDF;MASC+FEM;PL
エリート	elit	エリート	elit	N	N;NOM;INDF;MASC+FEM;SG
エリート	eliten	エリート	elit	N	N;NOM;DEF;MASC+FEM;SG
ストライク	strike	ストライク	strike	N	N;NOM;INDF;MASC+FEM;SG
ストライク	strejk	ストライク	strejk	N	N;NOM;INDF;MASC+FEM;SG
レポーター	reportern	レポーター	report	N	N;NOM;DEF;MASC+FEM;SG
レポーター	journalist	レポーター	journalist	N	N;NOM;INDF;MASC+FEM;SG
レポーター	reporter	レポーター	report	N	N;NOM;INDF;MASC+FEM;SG
ガラ	tutte	ガラ	tutte	N	N;NOM;INDF;MASC+FEM;SG
クリック	klick	クリック	klick	N	N;NOM;INDF;NEUT;SG
クリック	klick	クリック	klick	N	N;NOM;INDF;NEUT;SG
バーナー	brännare	バーナー	brännare	N	N;NOM;INDF;MASC+FEM;PL
積分	integraler	積分	integral	N	N;NOM;INDF;MASC+FEM;PL
初心	nybörjare	初心	nybörjare	N	N;NOM;INDF;MASC+FEM;PL
初心	novis	初心	novis	N	N;NOM;INDF;MASC+FEM;SG
初心	nybörjare	初心	nybörjare	N	N;NOM;INDF;MASC+FEM;PL
交互	omväxlande	交互	omväxlande	ADJ	ADJ;NOM
交互	växlande	交互	växlande	ADJ	ADJ;NOM;PRS;V.PTCP
交互	alternerande	交互	alternerande	ADJ	ADJ;NOM;PRS;V.PTCP
交互	alternativa	交互	alternativ	ADJ	ADJ;NOM;PL
交互	omväxlande	交互	omväxlande	ADJ	ADJ;NOM
トリック	trick	トリック	trick	N	N;NOM;INDF;NEUT;SG
トリック	bus	トリック	bus	N	N;NOM;INDF;MASC+FEM;SG
トリック	tricket	トリック	trick	N	N;NOM;DEF;NEUT;SG
トリック	trick	トリック	trick	N	N;NOM;INDF;NEUT;SG
トリック	tricks	トリック	tricka	N	N;NOM;INDF;MASC+FEM;PL
トリック	knep	トリック	knep	N	N;NOM;INDF;NEUT;SG
トリック	konster	トリック	konst	N	N;NOM;INDF;MASC+FEM;PL
物流	logistik	物流	logistik	N	N;NOM;INDF;MASC+FEM;SG
アンケート	enkät	アンケート	enkät	N	N;NOM;INDF;MASC+FEM;SG
アンケート	frågeformulär	アンケート	frågeformulär	N	N;NOM;INDF;NEUT;SG
アンケート	omröstning	アンケート	omröstning	N	N;NOM;INDF;MASC+FEM;SG
アンケート	enkät	アンケート	enkät	N	N;NOM;INDF;MASC+FEM;SG
アンケート	besiktning	アンケート	besiktning	N	N;NOM;INDF;MASC+FEM;SG
アンケート	undersökning	アンケート	undersökning	N	N;NOM;INDF;MASC+FEM;SG
アンケート	enkät	アンケート	enkät	N	N;NOM;INDF;MASC+FEM;SG
アンケート	undersökningar	アンケート	undersökning	N	N;NOM;INDF;MASC+FEM;PL
アンケート	enkäter	アンケート	enkät	N	N;NOM;INDF;MASC+FEM;PL
アンケート	opinionsundersökningar	アンケート	opinionsundersökning	N	N;NOM;INDF;MASC+FEM;PL
アンケート	undersökningar	アンケート	undersökning	N	N;NOM;INDF;MASC+FEM;PL
アンケート	omröstningar	アンケート	omröstning	N	N;NOM;INDF;MASC+FEM;PL
アンケート	enkäter	アンケート	enkät	N	N;NOM;INDF;MASC+FEM;PL
玄関	entré	玄関	entré	N	N;NOM;INDF;MASC+FEM;SG
玄関	ingång	玄関	ingång	N	N;NOM;INDF;MASC+FEM;SG
随筆	uppsats	随筆	uppsats	N	N;NOM;INDF;MASC+FEM;SG
随筆	uppsatsen	随筆	uppsats	N	N;NOM;DEF;MASC+FEM;SG
随筆	uppsatser	随筆	uppsats	N	N;NOM;INDF;MASC+FEM;PL
無名	namnlösa	無名	namnlös	ADJ	ADJ;NOM;PL
無名	namnlös	無名	namnlös	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
欠点	nackdelar	欠点	nackdel	N	N;NOM;INDF;MASC+FEM;PL
欠点	nackdelar	欠点	nackdel	N	N;NOM;INDF;MASC+FEM;PL
ハンマー	hammare	ハンマー	hammare	N	N;NOM;INDF;MASC+FEM;SG
ハンマー	hamra	ハンマー	hamra	N	N;NOM;INDF;MASC+FEM;SG
ハンマー	hammaren	ハンマー	hammare	N	N;NOM;DEF;MASC+FEM;SG
調印	undertecknar	調印	undertecknar	V	V;IND;PRS;FIN;ACT
キャンディ	godis	キャンディ	godis	N	N;NOM;INDF;NEUT;SG
キャンディ	candy	キャンディ	candy	N	N;NOM;INDF;MASC+FEM;SG
栄え	blomstrade	栄える	blomstrad	V	V;NOM;PL;PST;V.PTCP
名詞	substantiv	名詞	substantiv	N	N;NOM;INDF;NEUT;SG
フライト	flyg	フライト	flyg	N	N;NOM;INDF;NEUT;SG
フライト	flygresor	フライト	flygresa	N	N;NOM;INDF;MASC+FEM;PL
フライト	flygningar	フライト	flygning	N	N;NOM;INDF;MASC+FEM;PL
フライト	flight	フライト	flight	N	N;NOM;INDF;MASC+FEM;SG
フライト	flyg	フライト	flyg	N	N;NOM;INDF;NEUT;SG
フライト	flygning	フライト	flygning	N	N;NOM;INDF;MASC+FEM;SG
テンポ	tempo	テンポ	tempo	N	N;NOM;INDF;NEUT;SG
フック	hook	フック	hook	N	N;NOM;INDF;MASC+FEM;SG
フック	krok	フック	krok	N	N;NOM;INDF;MASC+FEM;SG
フック	krokar	フック	kroka	N	N;NOM;INDF;MASC+FEM;PL
フック	hakar	フック	haka	N	N;NOM;INDF;MASC+FEM;PL
ノブ	knopp	ノブ	knopp	N	N;NOM;INDF;MASC+FEM;SG
置換	ersättning	置換	ersättning	N	N;NOM;INDF;MASC+FEM;SG
置換	ersättare	置換	ersättare	N	N;NOM;INDF;MASC+FEM;PL
置換	substitution	置換	substitution	N	N;NOM;INDF;MASC+FEM;SG
親善	välvilja	親善	välvilja	N	N;NOM;INDF;MASC+FEM;SG
親善	goodwill	親善	goodwill	N	N;NOM;INDF;MASC+FEM;SG
マクドナルド	mcdonald	マクドナルド	mcdonald	N	N;NOM;INDF;MASC+FEM;SG
マクドナルド	mcdonalds	マクドナルド	mcdonald	N	N;NOM;INDF;MASC+FEM;SG
あえ	vågar	あえる	våga	V	V;IND;PRS;FIN;ACT
あえ	våga	あえる	våga	V	V;IMP;FIN;ACT
あえ	törs	あえる	töra	V	V;IND;FIN;PASS
実体	väsen	実体	väs	N	N;NOM;INDF;NEUT;SG
実体	enhet	実体	enhet	N	N;NOM;INDF;MASC+FEM;SG
アーキテクチャ	arkitektur	アーキテクチャ	arkitektur	N	N;NOM;INDF;MASC+FEM;SG
チーズ	ost	チーズ	ost	N	N;NOM;INDF;MASC+FEM;SG
チーズ	ost	チーズ	ost	N	N;NOM;INDF;MASC+FEM;SG
チーズ	ostar	チーズ	osta	N	N;NOM;INDF;MASC+FEM;PL
伴奏	ackompanjemang	伴奏	ackompanjemang	N	N;NOM;INDF;NEUT;SG
リフト	lyft	リフト	lyfa	N	N;NOM;INDF;NEUT;SG
リフト	hiss	リフト	hiss	N	N;NOM;INDF;MASC+FEM;SG
ホーン	hornet	ホーン	horn	N	N;NOM;DEF;NEUT;SG
プラチナ	platina	プラチナ	platin	N	N;NOM;INDF;NEUT;SG
愛情	ömhet	愛情	ömhet	N	N;NOM;INDF;MASC+FEM;SG
愛情	tillgivenhet	愛情	tillgivenhet	N	N;NOM;INDF;MASC+FEM;SG
メロディー	melodi	メロディー	melodi	N	N;NOM;INDF;MASC+FEM;SG
メロディー	melodin	メロディー	melodin	N	N;NOM;DEF;MASC+FEM;SG
スペクトル	spektrum	スペクトル	spektrum	N	N;NOM;INDF;NEUT;SG
代謝	metabolism	代謝	metabolism	N	N;NOM;INDF;MASC+FEM;SG
代謝	ämnesomsättning	代謝	ämnesomsättning	N	N;NOM;INDF;MASC+FEM;SG
切手	stämpel	切手	stämpel	N	N;NOM;INDF;MASC+FEM;SG
切手	stämplar	切手	stämpla	N	N;NOM;INDF;MASC+FEM;PL
切手	frimärken	切手	frimärke	N	N;NOM;INDF;NEUT;PL
賃金	lön	賃金	lön	N	N;NOM;INDF;MASC+FEM;SG
賃金	löner	賃金	lön	N	N;NOM;INDF;MASC+FEM;PL
賃金	lön	賃金	lön	N	N;NOM;INDF;MASC+FEM;SG
大砲	kanonen	大砲	kano	N	N;NOM;DEF;MASC+FEM;SG
大砲	kanon	大砲	kano	N	N;NOM;INDF;MASC+FEM;SG
大砲	kanoner	大砲	kanon	N	N;NOM;INDF;MASC+FEM;PL
大砲	artilleri	大砲	artilleri	N	N;NOM;INDF;NEUT;SG
大砲	artilleriet	大砲	artillerium	N	N;NOM;DEF;NEUT;SG
話者	talare	話者	talare	N	N;NOM;INDF;MASC+FEM;PL
話者	talare	話者	talare	N	N;NOM;INDF;MASC+FEM;PL
ライブラリ	biblioteken	ライブラリ	bibliotek	N	N;NOM;DEF;MASC+FEM;SG
ライブラリ	bibliotek	ライブラリ	bibliotek	N	N;NOM;INDF;NEUT;SG
ライブラリ	bibliotek	ライブラリ	bibliotek	N	N;NOM;INDF;NEUT;SG
ライブラリ	biblioteket	ライブラリ	bibliotek	N	N;NOM;DEF;NEUT;SG
スーパー	snabbköp	スーパー	snabbköp	N	N;NOM;INDF;NEUT;SG
スーパー	stormarknader	スーパー	stormarknad	N	N;NOM;INDF;MASC+FEM;PL
スーパー	stormarknad	スーパー	stormarknad	N	N;NOM;INDF;MASC+FEM;SG
スーパー	snabbköp	スーパー	snabbköp	N	N;NOM;INDF;NEUT;SG
スーパー	mataffär	スーパー	mataffär	N	N;NOM;INDF;MASC+FEM;SG
弾圧	förtryck	弾圧	förtryck	N	N;NOM;INDF;NEUT;SG
転生	reinkarnation	転生	reinkarnation	N	N;NOM;DEF;MASC+FEM;PL
転生	tensei	転生	tensei	N	N;NOM;DEF;MASC+FEM;SG
シャイ	blyga	シャイ	blyga	ADJ	ADJ;NOM;PL
シャイ	blyg	シャイ	blyg	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
コメンテーター	kommentatorer	コメンテーター	kommentator	N	N;NOM;INDF;MASC+FEM;PL
後世	eftervärlden	後世	eftervärld	N	N;NOM;DEF;MASC+FEM;SG
円盤	skiva	円盤	skiva	N	N;NOM;INDF;MASC+FEM;SG
真夏	midsommar	真夏	midsomma	N	N;NOM;INDF;MASC+FEM;PL
ウェブ	webb	ウェブ	webb	N	N;NOM;INDF;MASC+FEM;SG
ウェブ	web	ウェブ	web	N	N;NOM;INDF;MASC+FEM;SG
ウェブ	webben	ウェブ	Bebben	N	N;NOM;DEF;MASC+FEM;SG
寸法	dimensionen	寸法	dimension	N	N;NOM;DEF;MASC+FEM;SG
寸法	dimension	寸法	dimension	N	N;NOM;INDF;MASC+FEM;SG
寸法	mått	寸法	mått	N	N;NOM;INDF;NEUT;SG
寸法	måtten	寸法	måtte	N	N;NOM;DEF;MASC+FEM;SG
寸法	dimensioner	寸法	dimension	N	N;NOM;INDF;MASC+FEM;PL
寸法	mått	寸法	mått	N	N;NOM;INDF;NEUT;SG
テナント	hyresgästen	テナント	hyresgäst	N	N;NOM;DEF;MASC+FEM;SG
テナント	hyresgäst	テナント	hyresgäst	N	N;NOM;INDF;MASC+FEM;SG
テナント	hyresgäster	テナント	hyresgäst	N	N;NOM;INDF;MASC+FEM;PL
きちんと	prydligt	きちんと	prydlig	ADV	ADV
リットル	liter	リットル	liter	N	N;NOM;INDF;MASC+FEM;SG
リットル	liter	リットル	liter	N	N;NOM;INDF;MASC+FEM;SG
リットル	liters	リットル	lita	N	N;NOM;INDF;MASC+FEM;SG
リットル	liter	リットル	liter	N	N;NOM;INDF;MASC+FEM;SG
お	money	お	money	N	N;NOM;INDF;MASC+FEM;SG
お	pengar	お	pengar	N	N;NOM;INDF;MASC+FEM;PL
農地	åkermark	農地	åkermark	N	N;NOM;INDF;MASC+FEM;SG
条項	klausul	条項	klausul	N	N;NOM;INDF;MASC+FEM;SG
条項	tillhandahållande	条項	tillhandahållande	N	N;NOM;INDF;NEUT;SG
条項	bestämmelse	条項	bestämmelse	N	N;NOM;INDF;MASC+FEM;SG
食べ物	livsmedel	食べ物	livsmedel	N	N;NOM;INDF;NEUT;SG
食べ物	mat	食べ物	mat	N	N;NOM;INDF;MASC+FEM;SG
食べ物	föda	食べ物	föda	N	N;NOM;INDF;MASC+FEM;SG
凍結	frysning	凍結	frysning	N	N;NOM;INDF;MASC+FEM;SG
寄稿	bidrog	寄稿	bidra	V	V;IND;PST;FIN;ACT
ログイン	inloggning	ログイン	inloggning	N	N;NOM;INDF;MASC+FEM;SG
習慣	vanor	習慣	vana	N	N;NOM;INDF;MASC+FEM;PL
習慣	vana	習慣	vana	N	N;NOM;INDF;MASC+FEM;SG
習慣	vanor	習慣	vana	N	N;NOM;INDF;MASC+FEM;PL
習慣	ovana	習慣	ovana	N	N;NOM;INDF;MASC+FEM;SG
ズーム	zoom	ズーム	zoom	N	N;NOM;INDF;NEUT;SG
プラント	planta	プラント	planta	N	N;NOM;INDF;MASC+FEM;SG
プラント	växter	プラント	växt	N	N;NOM;INDF;MASC+FEM;PL
プラント	anläggning	プラント	anläggning	N	N;NOM;INDF;MASC+FEM;SG
書物	böcker	書物	bok	N	N;NOM;INDF;MASC+FEM;PL
書物	bok	書物	bok	N	N;NOM;INDF;MASC+FEM;SG
書物	book	書物	book	N	N;NOM;INDF;MASC+FEM;SG
甘い	söt	甘い	söta	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
甘い	sött	甘い	söt	ADJ	ADJ;NOM;INDF;NEUT;SG
甘い	söta	甘い	söta	ADJ	ADJ;NOM;PL
煙突	skorstenar	煙突	skorstena	N	N;NOM;INDF;MASC+FEM;PL
煙突	skorsten	煙突	skorst	N	N;NOM;DEF;MASC+FEM;SG
サミット	toppmöte	サミット	toppmöt	N	N;NOM;INDF;NEUT;SG
サミット	toppmötet	サミット	toppmöt	N	N;NOM;DEF;NEUT;SG
仲介	förmedling	仲介	förmedling	N	N;NOM;INDF;MASC+FEM;SG
レシピ	recept	レシピ	recept	N	N;NOM;INDF;NEUT;SG
レシピ	recept	レシピ	recept	N	N;NOM;INDF;NEUT;SG
レシピ	receptet	レシピ	recept	N	N;NOM;DEF;NEUT;SG
決闘	duell	決闘	duell	N	N;NOM;INDF;MASC+FEM;SG
