dan	och	dan	och	CONJ	CONJ
elang	örn	elang	örn	N	N;NOM;INDF;MASC+FEM;SG
elang	örnen	elang	örn	N	N;NOM;DEF;MASC+FEM;SG
elang	hök	elang	hök	N	N;NOM;INDF;MASC+FEM;SG
elang	hawk	elang	hawk	N	N;NOM;INDF;NEUT;SG
elang	örnar	elang	öre	N	N;NOM;INDF;MASC+FEM;PL
elang	falken	elang	falk	N	N;NOM;DEF;MASC+FEM;SG
diselesaikan	avvecklas	diselesaikan	avveckla	V;SG;PASS	V;IND;PRS;FIN;PASS
linux	linux	linux	linux	N	N;NOM;INDF;NEUT;SG
terancam	hotas	terancam	hota	V;SG;PASS	V;IND;PRS;FIN;PASS
puluhan	tiotal	puluhan	tiotal	N;SG	N;NOM;INDF;NEUT;SG
puluhan	ten	puluhan	ten	N;SG	N;NOM;INDF;NEUT;SG
puluhan	dussin	puluhan	dussin	N;SG	N;NOM;INDF;NEUT;SG
puluhan	dussintal	puluhan	dussintal	N;SG	N;NOM;INDF;NEUT;SG
bertentangan	motsäger	bertentangan	motsäga	V;SG;ACT	V;IND;PRS;FIN;ACT
bertentangan	motsäga	bertentangan	motsäga	V;SG;ACT	V;IMP;FIN;ACT
bertentangan	motsäger	bertentangan	motsäga	V;SG;ACT	V;IND;PRS;FIN;ACT
bertentangan	motsäga	bertentangan	motsäga	V;SG;ACT	V;IMP;FIN;ACT
papirus	papyrus	papirus	papyrus	N	N;NOM;INDF;MASC+FEM;SG
asrama	studenthem	asrama	studenthem	N;SG	N;NOM;INDF;NEUT;SG
asrama	vandrarhem	asrama	vandrarhem	N;SG	N;NOM;INDF;NEUT;SG
asrama	hostel	asrama	hostel	N;SG	N;NOM;INDF;NEUT;SG
tepung	mjöl	tepung	mjöl	N;SG	N;NOM;INDF;NEUT;SG
ekspor	export	ekspor	export	N;SG	N;NOM;INDF;MASC+FEM;SG
ekspor	export	ekspor	export	N;SG	N;NOM;INDF;MASC+FEM;SG
perlahan	långsamt	perlahan	långsam	ADV	ADV
perlahan	långsamt	perlahan	långsam	ADV	ADV
host	host	host	host	N	N;NOM;INDF;MASC+FEM;SG
host	värdar	host	värda	N	N;NOM;INDF;MASC+FEM;PL
pastor	pastor	pastor	pastor	N	N;NOM;INDF;MASC+FEM;SG
kemanusiaan	medmänsklighet	kemanusiaan	medmänsklighet	N;SG	N;NOM;INDF;MASC+FEM;SG
kemanusiaan	mänsklighet	kemanusiaan	mänsklighet	N;SG	N;NOM;INDF;MASC+FEM;SG
kemanusiaan	mänskligheten	kemanusiaan	mänsklighet	N;SG	N;NOM;DEF;MASC+FEM;SG
kemanusiaan	humaniora	kemanusiaan	humaniora	N;SG	N;NOM;INDF;MASC+FEM;SG
kristal	crystal	kristal	crystal	N;SG	N;NOM;INDF;NEUT;SG
kristal	kristall	kristal	kristall	N;SG	N;NOM;INDF;NEUT;SG
jeruk	orange	jeruk	ora	N;SG	N;NOM;INDF;MASC+FEM;SG
jeruk	apelsin	jeruk	apelsin	N;SG	N;NOM;INDF;MASC+FEM;SG
jeruk	citrus	jeruk	citrus	N;SG	N;NOM;INDF;MASC+FEM;SG
jeruk	grapefrukt	jeruk	grapefrukt	N;SG	N;NOM;INDF;MASC+FEM;SG
jeruk	mandarin	jeruk	mandarin	N;SG	N;NOM;INDF;MASC+FEM;SG
kreatif	kreativ	kreatif	kreativ	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
kreatif	kreativt	kreatif	kreativt	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
ejaan	stavning	ejaan	stavning	N	N;NOM;INDF;MASC+FEM;SG
gudang	skjul	gudang	skjul	N;SG	N;NOM;INDF;NEUT;SG
gudang	lagerlokal	gudang	lagerlokal	N;SG	N;NOM;INDF;MASC+FEM;SG
gudang	magasin	gudang	magasin	N;SG	N;NOM;INDF;NEUT;SG
gudang	ladan	gudang	lada	N;SG	N;NOM;DEF;MASC+FEM;SG
gudang	lada	gudang	lada	N;SG	N;NOM;INDF;MASC+FEM;SG
pergantian	substitution	pergantian	substitution	N;SG	N;NOM;INDF;MASC+FEM;SG
palang	cross	palang	cross	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
palang	kryss	palang	kryss	N;SG;ACT	N;NOM;INDF;NEUT;SG
palang	kors	palang	kors	N;SG;ACT	N;NOM;INDF;NEUT;SG
transaksi	transaktioner	transaksi	transaktion	N	N;NOM;INDF;MASC+FEM;PL
transaksi	transaktion	transaksi	transaktion	N	N;NOM;INDF;MASC+FEM;SG
transaksi	transaktionen	transaksi	transaktion	N	N;NOM;DEF;MASC+FEM;SG
transaksi	transaktioner	transaksi	transaktion	N	N;NOM;INDF;MASC+FEM;PL
komposer	kompositör	komposer	kompositör	N;SG	N;NOM;INDF;MASC+FEM;SG
raga	raga	raga	raga	N;SG	N;NOM;INDF;MASC+FEM;SG
kanal	canal	kanal	canal	N	N;NOM;INDF;MASC+FEM;SG
kanal	kanal	kanal	kanal	N	N;NOM;INDF;MASC+FEM;SG
kanal	kanalen	kanal	kanal	N	N;NOM;DEF;MASC+FEM;SG
kanal	kanaler	kanal	kanal	N	N;NOM;INDF;MASC+FEM;PL
kanal	kanaler	kanal	kanal	N	N;NOM;INDF;MASC+FEM;PL
kanal	kanal	kanal	kanal	N	N;NOM;INDF;MASC+FEM;SG
kanal	channel	kanal	channel	N	N;NOM;INDF;MASC+FEM;SG
kanal	kanalen	kanal	kanal	N	N;NOM;DEF;MASC+FEM;SG
prasarana	infrastruktur	prasarana	infrastruktur	N;SG	N;NOM;INDF;MASC+FEM;SG
prasarana	infrastrukturen	prasarana	infrastruktur	N;SG	N;NOM;DEF;MASC+FEM;SG
menyunting	redigerar	menyunting	redigera	V	V;IND;PRS;FIN;ACT
menyunting	redigera	menyunting	rediger	V	V;IMP;FIN;ACT
ucapan	tal	ucapan	tal	N;SG	N;NOM;INDF;NEUT;SG
ucapan	anförande	ucapan	anförande	N;SG	N;NOM;INDF;NEUT;SG
ucapan	talet	ucapan	tal	N;SG	N;NOM;DEF;NEUT;SG
samurai	samuraj	samurai	samuraj	N	N;NOM;INDF;MASC+FEM;SG
menyaksikan	bevittnade	mensaksikan	bevittnad	V;SG;ACT	V;PST;V.PTCP;ACT
kerusuhan	upplopp	kerusuhan	upplopp	N;SG	N;NOM;INDF;NEUT;SG
kerusuhan	upploppen	kerusuhan	upplopp	N;SG	N;NOM;DEF;MASC+FEM;SG
kerusuhan	upplopp	kerusuhan	upplopp	N;SG	N;NOM;INDF;NEUT;SG
kerusuhan	upploppen	kerusuhan	upplopp	N;SG	N;NOM;DEF;MASC+FEM;SG
kerusuhan	upploppet	kerusuhan	upplopp	N;SG	N;NOM;DEF;NEUT;SG
kerusuhan	upplopp	kerusuhan	upplopp	N;SG	N;NOM;INDF;NEUT;SG
napoleon	menuett	napoleon	menuett	N	N;NOM;INDF;MASC+FEM;SG
tsunami	tsunamin	tsunami	tsunami	N	N;NOM;DEF;MASC+FEM;SG
tsunami	tsunami	tsunami	tsunami	N	N;NOM;INDF;MASC+FEM;SG
tsunami	tsunamier	tsunami	tsunamier	N	N;NOM;INDF;MASC+FEM;PL
kru	besättning	kru	besättning	N;SG	N;NOM;INDF;MASC+FEM;SG
kru	besättningen	kru	besättning	N;SG	N;NOM;DEF;MASC+FEM;SG
kru	manskap	kru	manskap	N;SG	N;NOM;INDF;NEUT;SG
kru	crew	kru	crew	N;SG	N;NOM;INDF;NEUT;SG
ditarik	drogs	ditarik	dra	V;SG;PASS	V;IND;PST;FIN;PASS
ditarik	återkallas	ditarik	återkalla	V;SG;PASS	V;IND;PRS;FIN;PASS
jalanan	streets	jalanan	stre	N;SG	N;GEN;DEF;NEUT;SG
jalanan	gatan	jalanan	gata	N;SG	N;NOM;DEF;MASC+FEM;SG
jalanan	gata	jalanan	gata	N;SG	N;NOM;INDF;MASC+FEM;SG
menaklukkan	erövra	mentaklukkan	erövra	V;SG;ACT	V;IMP;FIN;ACT
menaklukkan	besegrade	mentaklukkan	besegrad	V;SG;ACT	V;IND;PST;FIN;ACT
menaklukkan	segrade	mentaklukkan	segra	V;SG;ACT	V;IND;PST;FIN;ACT
menaklukkan	erövrade	mentaklukkan	erövra	V;SG;ACT	V;IND;PST;FIN;ACT
sulung	äldste	sulung	gammal	N;SG	N;SG
angkat	lyft	angkat	lyfa	N;SG;ACT	N;NOM;INDF;NEUT;SG
angkat	hiss	angkat	hiss	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
angkat	höjning	angkat	höjning	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
kenal	vet	kenal	veta	V;SG;ACT	V;IND;PRS;FIN;ACT
kenal	veta	kenal	veta	V;SG;ACT	V;IMP;FIN;ACT
mutiara	pärlan	mutiara	pärlan	N;SG	N;NOM;DEF;MASC+FEM;SG
mutiara	pärla	mutiara	pärla	N;SG	N;NOM;INDF;MASC+FEM;SG
mutiara	pearl	mutiara	pearl	N;SG	N;NOM;INDF;NEUT;SG
prosedur	förfarandet	prosedur	förfarande	N;SG	N;NOM;DEF;NEUT;SG
prosedur	procedur	prosedur	procedur	N;SG	N;NOM;INDF;MASC+FEM;SG
prosedur	förfarande	prosedur	förfarande	N;SG	N;NOM;INDF;NEUT;SG
nasib	öde	nasib	öd	N;SG	N;NOM;INDF;NEUT;SG
nasib	ödet	nasib	öd	N;SG	N;NOM;DEF;NEUT;SG
maksimal	maximal	maksimal	maximal	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
tenang	tyst	tenang	tyst	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
tenang	lugn	tenang	lugn	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
airbus	airbus	airbus	airbus	N;SG	N;NOM;INDF;NEUT;SG
irama	rytm	irama	rytm	N;SG	N;NOM;INDF;MASC+FEM;SG
larangan	ban	larangan	bu	N;SG	N;NOM;INDF;NEUT;SG
larangan	förbud	larangan	förbud	N;SG	N;NOM;INDF;NEUT;SG
vatikan	vatikanen	vatikan	vatikan	N;SG	N;NOM;DEF;MASC+FEM;SG
busana	fashion	busana	fashion	N;SG	N;NOM;INDF;MASC+FEM;SG
busana	mode	busana	mode	N;SG	N;NOM;INDF;NEUT;SG
busana	klädsel	busana	klädsel	N;SG	N;NOM;INDF;MASC+FEM;SG
css	css	css	ci	N	N;NOM;INDF;MASC+FEM;SG
pendaratan	landning	pendaratan	landning	N;SG	N;NOM;INDF;MASC+FEM;SG
pendaratan	landing	pendaratan	landing	N;SG	N;NOM;INDF;MASC+FEM;SG
mengelilingi	omge	menkelilingi	omge	V;SG;ACT	V;IMP;FIN;ACT
mengelilingi	omringar	menkelilingi	omring	V;SG;ACT	V;IND;PRS;FIN;ACT
mengelilingi	omringa	menkelilingi	omring	V;SG;ACT	V;NFIN;ACT
mengelilingi	omger	menkelilingi	omge	V;SG;ACT	V;IND;PRS;FIN;ACT
massal	bulk	massal	bulk	N;SG	N;NOM;INDF;MASC+FEM;SG
topeng	mask	topeng	mask	N;SG	N;NOM;INDF;MASC+FEM;SG
kekristenan	kristendomen	kekristenan	kristendom	N;SG	N;NOM;DEF;MASC+FEM;SG
kekristenan	kristendom	kekristenan	kristendom	N;SG	N;NOM;INDF;MASC+FEM;SG
pacar	flickvän	pacar	flickvän	N;SG	N;NOM;INDF;MASC+FEM;SG
pacar	flickvännen	pacar	flickvänn	N;SG	N;NOM;DEF;MASC+FEM;SG
pacar	pojkvän	pacar	pojkvän	N;SG	N;NOM;INDF;MASC+FEM;SG
pacar	pojkvännen	pacar	pojkvänn	N;SG	N;NOM;DEF;MASC+FEM;SG
kanon	canon	kanon	canon	N	N;NOM;DEF;MASC+FEM;SG
konsumsi	konsumtion	konsumsi	konsumtion	N;SG	N;NOM;INDF;MASC+FEM;SG
konsumsi	förbrukning	konsumsi	förbrukning	N;SG	N;NOM;INDF;MASC+FEM;SG
konsumsi	förbrukningen	konsumsi	förbrukning	N;SG	N;NOM;DEF;MASC+FEM;SG
didominasi	domineras	didominasi	dominera	V;SG;PASS	V;IND;PRS;FIN;PASS
silsilah	stamtavla	silsilah	stamtavla	N	N;NOM;INDF;MASC+FEM;SG
silsilah	släktforskning	silsilah	släktforskning	N	N;NOM;INDF;MASC+FEM;SG
silsilah	släktträd	silsilah	släktträd	N	N;NOM;INDF;NEUT;SG
diperbolehkan	tillåts	diperbolehkan	tillåta	V;SG;PASS	V;IND;PRS;FIN;PASS
netral	opartiskt	netral	opartisk	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
netral	opartisk	netral	opartisk	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
netral	neutral	netral	neutral	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
netral	neutralt	netral	neutral	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
kediaman	vistelse	kediaman	vistelse	N;SG	N;NOM;INDF;MASC+FEM;SG
kediaman	hemvist	kediaman	hemvist	N;SG	N;NOM;INDF;MASC+FEM;SG
kediaman	bosättning	kediaman	bosättning	N;SG	N;NOM;INDF;MASC+FEM;SG
kediaman	bostad	kediaman	bostad	N;SG	N;NOM;INDF;MASC+FEM;SG
perempat	fjärdedelar	perempat	fjärdedel	N	N;NOM;INDF;MASC+FEM;PL
perempat	kvartal	perempat	kvartal	N	N;NOM;INDF;NEUT;SG
optik	optisk	optik	optisk	N;SG	N;NOM;INDF;MASC+FEM;SG
optik	optik	optik	optik	N;SG	N;NOM;INDF;MASC+FEM;SG
pelayan	servitör	penlayan	servitör	N;SG	N;NOM;INDF;MASC+FEM;SG
keindahan	skönheten	keindahan	skönhet	N;SG	N;NOM;DEF;MASC+FEM;SG
keindahan	skönhet	keindahan	skönhet	N;SG	N;NOM;INDF;MASC+FEM;SG
keindahan	beauty	keindahan	beauty	N;SG	N;NOM;INDF;MASC+FEM;SG
seksi	sexy	seksi	sexy	N;SG	N;NOM;INDF;NEUT;SG
seksi	avsnitt	seksi	avsnitt	N;SG	N;NOM;INDF;NEUT;SG
seksi	sektionen	seksi	sektion	N;SG	N;NOM;DEF;MASC+FEM;SG
seksi	sektion	seksi	sektion	N;SG	N;NOM;INDF;MASC+FEM;SG
seksi	avdelning	seksi	avdelning	N;SG	N;NOM;INDF;MASC+FEM;SG
seksi	avsnittet	seksi	avsnitt	N;SG	N;NOM;DEF;NEUT;SG
editing	redigering	editing	redigering	N	N;NOM;INDF;MASC+FEM;SG
euro	euro	euro	euro	N	N;NOM;INDF;NEUT;SG
euro	euro	euro	euro	N	N;NOM;INDF;NEUT;SG
etika	etik	etika	etik	N;SG	N;NOM;INDF;MASC+FEM;SG
ketat	trångt	ketat	trång	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
ketat	snäv	ketat	snäv	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
ketat	strikt	ketat	strikt	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
jendral	generaler	jendral	general	N	N;NOM;INDF;MASC+FEM;PL
menembak	skjut	mentembak	skjut	V;SG;ACT	V;IMP;FIN;ACT
menembak	skjuta	mentembak	skjuta	V;SG;ACT	V;IMP;FIN;ACT
menembak	skjuta	mentembak	skjuta	V;SG;ACT	V;IMP;FIN;ACT
menembak	avfyrar	mentembak	avfyra	V;SG;ACT	V;IND;PRS;FIN;ACT
menembak	skjuter	mentembak	skjuta	V;SG;ACT	V;IND;PRS;FIN;ACT
truk	truck	truk	truck	N;SG	N;NOM;INDF;MASC+FEM;SG
truk	lastbil	truk	lastbil	N;SG	N;NOM;INDF;MASC+FEM;SG
truk	lastbil	truk	lastbil	N;SG	N;NOM;INDF;MASC+FEM;SG
berapi	vulkan	berrapi	vulkan	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
alkohol	likör	alkohol	likör	N;SG	N;NOM;INDF;MASC+FEM;SG
alkohol	alkohol	alkohol	alkohol	N;SG	N;NOM;INDF;MASC+FEM;SG
sempit	smalt	sempit	smal	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
sempit	smal	sempit	smal	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
sempit	trångt	sempit	trång	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
misionaris	missionärer	misionaris	missionär	N	N;NOM;INDF;MASC+FEM;PL
misionaris	missionär	misionaris	missionär	N	N;NOM;INDF;MASC+FEM;SG
berfokus	fokuserar	berfokus	fokusera	V;SG;ACT	V;IND;PRS;FIN;ACT
diucapkan	uttalas	diucapkan	uttala	V;SG;PASS	V;NFIN;PASS
kerugian	förlust	kerugian	förlust	N;SG	N;NOM;INDF;MASC+FEM;SG
kerugian	förlust	kerugian	förlust	N;SG	N;NOM;INDF;MASC+FEM;SG
kerugian	underläge	kerugian	underläge	N;SG	N;NOM;INDF;NEUT;SG
kerugian	nackdel	kerugian	nackdel	N;SG	N;NOM;INDF;MASC+FEM;SG
panen	skörden	panen	skörd	N;SG	N;NOM;DEF;MASC+FEM;SG
panen	skörd	panen	skörd	N;SG	N;NOM;INDF;MASC+FEM;SG
panen	upptagning	panen	upptagning	N;SG	N;NOM;INDF;MASC+FEM;SG
panen	skörd	panen	skörd	N;SG	N;NOM;INDF;MASC+FEM;SG
publikasi	förlag	publikasi	förlag	N	N;NOM;INDF;NEUT;SG
publikasi	publicering	publikasi	publicering	N	N;NOM;INDF;MASC+FEM;SG
publikasi	utgivning	publikasi	utgivning	N	N;NOM;INDF;MASC+FEM;SG
publikasi	publicitet	publikasi	publicitet	N	N;NOM;INDF;MASC+FEM;SG
publikasi	offentlighet	publikasi	offentlighet	N	N;NOM;INDF;MASC+FEM;SG
publikasi	offentliggörande	publikasi	offentliggörande	N	N;NOM;INDF;NEUT;SG
publikasi	publikation	publikasi	publikation	N	N;NOM;INDF;MASC+FEM;SG
publikasi	publicering	publikasi	publicering	N	N;NOM;INDF;MASC+FEM;SG
publikasi	publikationer	publikasi	publikation	N	N;NOM;INDF;MASC+FEM;PL
seminar	seminarier	seminar	seminarium	N	N;NOM;INDF;MASC+FEM;PL
seminar	seminarium	seminar	seminarium	N	N;NOM;INDF;NEUT;SG
seminar	seminariet	seminar	seminari	N	N;NOM;DEF;NEUT;SG
kerajinan	hantverk	kerajinan	hantverk	N;SG	N;NOM;INDF;NEUT;SG
kerajinan	farkost	kerajinan	farkost	N;SG	N;NOM;INDF;MASC+FEM;SG
kerajinan	craft	kerajinan	craft	N;SG	N;NOM;INDF;MASC+FEM;SG
kerajinan	hantverk	kerajinan	hantverk	N;SG	N;NOM;INDF;NEUT;SG
kerajinan	hantverk	kerajinan	hantverk	N;SG	N;NOM;INDF;NEUT;SG
tembakan	skottlossning	tembakan	skottlossning	N;SG	N;NOM;INDF;MASC+FEM;SG
tembakan	skott	tembakan	skott	N;SG	N;NOM;INDF;NEUT;SG
tembakan	shots	tembakan	shots	N;SG	N;NOM;INDF;NEUT;SG
rombongan	följe	rombongan	följe	N;SG	N;NOM;INDF;NEUT;SG
mingguan	veckans	mingguan	vecka	N;SG	N;GEN;DEF;MASC+FEM;SG
mingguan	veckan	mingguan	vecka	N;SG	N;NOM;DEF;MASC+FEM;SG
mingguan	veckovis	mingguan	veckovis	N;SG	N;NOM;INDF;MASC+FEM;SG
mingguan	vecka	mingguan	vecka	N;SG	N;NOM;INDF;MASC+FEM;SG
berkontribusi	bidrar	berkontribusi	bidra	V;SG;ACT	V;IND;PRS;FIN;ACT
berkontribusi	bidra	berkontribusi	bidra	V;SG;ACT	V;IMP;FIN;ACT
berkontribusi	bidra	berkontribusi	bidra	V;SG;ACT	V;IMP;FIN;ACT
plastik	plaster	plastik	plast	N	N;NOM;INDF;MASC+FEM;PL
plastik	plast	plastik	plast	N	N;NOM;INDF;MASC+FEM;SG
plastik	plast	plastik	plast	N	N;NOM;INDF;MASC+FEM;SG
dilindungi	skyddas	dilindungi	skydda	V;SG;PASS	V;IND;PRS;FIN;PASS
kontemporer	samtida	kontemporer	samtida	N	N;NOM;INDF;NEUT;SG
mitos	myter	mitos	myter	N	N;NOM;INDF;MASC+FEM;PL
mitos	myter	mitos	myter	N	N;NOM;INDF;MASC+FEM;PL
mitos	myt	mitos	myt	N	N;NOM;INDF;MASC+FEM;SG
penyelenggara	host	penselenggara	host	N;SG	N;NOM;INDF;MASC+FEM;SG
penyelenggara	arrangör	penselenggara	arrangör	N;SG	N;NOM;INDF;MASC+FEM;SG
potensial	potential	potensial	potential	N;SG	N;NOM;INDF;MASC+FEM;SG
segmen	segmentet	segmen	segment	N;SG	N;NOM;DEF;NEUT;SG
lembut	mjukt	lembut	mjukt	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
lembut	mjuk	lembut	mjuk	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
lembut	mjukt	lembut	mjukt	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
menghilang	försvinner	menhilang	försvinna	V;SG;ACT	V;IND;PRS;FIN;ACT
menghilang	försvinner	menhilang	försvinna	V;SG;ACT	V;IND;PRS;FIN;ACT
menghilang	försvinna	menhilang	försvinna	V;SG;ACT	V;IMP;FIN;ACT
menghilang	försvinner	menhilang	försvinna	V;SG;ACT	V;IND;PRS;FIN;ACT
menghilang	försvinna	menhilang	försvinna	V;SG;ACT	V;IMP;FIN;ACT
menghilang	försvann	menhilang	försvann	V;SG;ACT	V;IND;PST;FIN;ACT
menghilang	försvunnit	menhilang	försvinna	V;SG;ACT	V;V.CVB;ACT
mengancam	hotar	menancam	hota	V;SG;ACT	V;IND;PRS;FIN;ACT
mengancam	hotar	menancam	hota	V;SG;ACT	V;IND;PRS;FIN;ACT
mengukur	mäta	menukur	mäta	V;SG;ACT	V;IMP;FIN;ACT
mengukur	mäta	menukur	mäta	V;SG;ACT	V;IMP;FIN;ACT
mengukur	mät	menukur	mät	V;SG;ACT	V;IMP;FIN;ACT
residence	vistelse	residence	vistelse	N	N;NOM;INDF;MASC+FEM;SG
residence	hemvist	residence	hemvist	N	N;NOM;INDF;MASC+FEM;SG
residence	bosättning	residence	bosättning	N	N;NOM;INDF;MASC+FEM;SG
residence	bostad	residence	bostad	N	N;NOM;INDF;MASC+FEM;SG
pewaris	arvinge	penwaris	arvinge	N;SG	N;NOM;INDF;MASC+FEM;SG
pewaris	arvtagare	penwaris	arvtagare	N;SG	N;NOM;INDF;MASC+FEM;SG
pewaris	arv	penwaris	arv	N;SG	N;NOM;INDF;NEUT;SG
pewaris	arvtagerska	penwaris	arvtagersk	N;SG	N;NOM;INDF;MASC+FEM;SG
base	grunder	base	grund	N	N;NOM;INDF;MASC+FEM;PL
base	baser	base	bas	N	N;NOM;INDF;MASC+FEM;PL
base	base	base	base	N	N;NOM;INDF;MASC+FEM;SG
base	bas	base	ba	N	N;NOM;INDF;MASC+FEM;SG
base	basen	base	bas	N	N;NOM;DEF;MASC+FEM;SG
pembayaran	utbetalning	penbayaran	utbetalning	N;SG	N;NOM;INDF;MASC+FEM;SG
pembayaran	avbetalning	penbayaran	avbetalning	N;SG	N;NOM;INDF;MASC+FEM;SG
pembayaran	betalning	penbayaran	betalning	N;SG	N;NOM;INDF;MASC+FEM;SG
pembayaran	utbetalning	penbayaran	utbetalning	N;SG	N;NOM;INDF;MASC+FEM;SG
didefinisikan	definieras	didefinisikan	definiera	V;SG;PASS	V;IND;PRS;FIN;PASS
peduli	omtänksam	peduli	omtänksam	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
peduli	bekymrad	peduli	bekymrad	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
peduli	berört	peduli	beröra	ADJ;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
peduli	berörd	peduli	berörd	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
sayur	grönsak	sayur	grönsak	N;SG	N;NOM;INDF;MASC+FEM;SG
memecahkan	löste	menpecahkan	lösa	V;SG;ACT	V;IND;PST;FIN;ACT
memecahkan	lösa	menpecahkan	lösa	V;SG;ACT	V;IMP;FIN;ACT
memecahkan	löser	menpecahkan	lösa	V;SG;ACT	V;IND;PRS;FIN;ACT
memecahkan	lösa	menpecahkan	lösa	V;SG;ACT	V;IMP;FIN;ACT
memecahkan	löser	menpecahkan	lösa	V;SG;ACT	V;IND;PRS;FIN;ACT
syariah	sharia	syariah	sharia	N	N;NOM;INDF;MASC+FEM;SG
ditahan	innehas	ditahan	inneha	V;SG;PASS	V;IND;PRS;FIN;PASS
ditahan	hölls	ditahan	hålla	V;SG;PASS	V;IND;FIN;PASS
ditahan	hålls	ditahan	hålla	V;SG;PASS	V;IND;PRS;FIN;PASS
berlayar	segla	berlayar	segla	V;SG;ACT	V;IMP;FIN;ACT
berlayar	segla	berlayar	segla	V;SG;ACT	V;IMP;FIN;ACT
memicu	utlöste	menpicu	utlösa	V;SG;ACT	V;IND;PST;FIN;ACT
memicu	utlöser	menpicu	utlösa	V;SG;ACT	V;IND;PRS;FIN;ACT
memicu	utlöser	menpicu	utlösa	V;SG;ACT	V;IND;PRS;FIN;ACT
segar	fräsch	segar	fräsch	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
liang	liang	liang	liang	N	N;NOM;INDF;MASC+FEM;SG
eksternal	externa	eksternal	ext	N	N;NOM;DEF;MASC+FEM;PL
fotografi	fotografering	fotografi	fotografering	N;SG	N;NOM;INDF;MASC+FEM;SG
fotografi	fotografi	fotografi	fotografi	N;SG	N;NOM;INDF;NEUT;SG
respon	svar	respon	svar	N;SG	N;NOM;INDF;NEUT;SG
respon	gensvar	respon	gensvar	N;SG	N;NOM;INDF;NEUT;SG
respon	respons	respon	respons	N;SG	N;NOM;INDF;MASC+FEM;SG
memelihara	bevara	menpelihara	bevara	V;SG;ACT	V;IMP;FIN;ACT
display	display	display	display	N	N;NOM;INDF;MASC+FEM;SG
display	uppvisning	display	uppvisning	N	N;NOM;INDF;MASC+FEM;SG
vitamin	vitaminer	vitamin	vitamin	N	N;NOM;INDF;MASC+FEM;PL
vitamin	vitamin	vitamin	vitamin	N	N;NOM;INDF;MASC+FEM;SG
vitamin	vitaminer	vitamin	vitamin	N	N;NOM;INDF;MASC+FEM;PL
string	strängar	string	sträng	N	N;NOM;INDF;MASC+FEM;PL
string	snöre	string	snöra	N	N;NOM;INDF;NEUT;SG
string	sträng	string	sträng	N	N;NOM;INDF;MASC+FEM;SG
string	string	string	string	N	N;NOM;INDF;MASC+FEM;SG
belahan	halvklotet	belahan	halvklot	N;SG	N;NOM;DEF;NEUT;SG
pembantaian	slakt	penbantaian	slakt	N;SG	N;NOM;INDF;MASC+FEM;SG
pembantaian	blodbad	penbantaian	blodba	N;SG	N;NOM;INDF;NEUT;SG
akurat	noggrann	akurat	noggrann	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
akurat	korrekt	akurat	korrekt	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
waduk	dam	waduk	dam	N;SG	N;NOM;INDF;MASC+FEM;SG
waduk	dammen	waduk	damm	N;SG	N;NOM;DEF;MASC+FEM;SG
waduk	damm	waduk	damm	N;SG	N;NOM;INDF;MASC+FEM;SG
waduk	reservoar	waduk	reservoar	N;SG	N;NOM;INDF;MASC+FEM;SG
campur	mix	campur	mix	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
campur	blandning	campur	blandning	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
campur	remix	campur	remix	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
campur	blandning	campur	blandning	N;SG;ACT	N;NOM;INDF;MASC+FEM;SG
pterolophia	pterolophia	pterolophia	pterolophia	N	N;NOM;INDF;MASC+FEM;SG
silinder	cylinder	silinder	cylinder	N;SG	N;NOM;INDF;MASC+FEM;SG
