dan	そして	dan	そして	CONJ	CONJ
keterampilan	スキル	keterampilan	スキル	N;SG	N
keterampilan	スキル	keterampilan	スキル	N;SG	N
ksatria	騎士	ksatria	騎士	N;SG	N
ksatria	ナイト	ksatria	ナイト	N;SG	N
ksatria	騎士	ksatria	騎士	N;SG	N
koordinasi	座標	koordinasi	座標	N;SG	N
koordinasi	コーディネート	koordinasi	コーディネート	N;SG	N
nyaman	便利	nyaman	便利	ADJ;SG	ADJ
nyaman	快適	nyaman	快適	ADJ;SG	ADJ
nyaman	快適	nyaman	快適	ADJ;SG	ADJ
pagar	フェンス	pagar	フェンス	N;SG	N
dibatalkan	キャンセル	dibatalkan	キャンセル	V;SG;PASS	V
dibatalkan	キャンセル	dibatalkan	キャンセル	V;SG;PASS	V
dibatalkan	破棄	dibatalkan	破棄	V;SG;PASS	V
terikat	束縛	terikat	束縛	V;SG;PASS	V
terikat	バウンド	terikat	バウンド	V;SG;PASS	V
menembus	貫通	mentembus	貫通	V;SG;ACT	V
koordinator	コーディネーター	koordinator	コーディネーター	N;SG	N
bersalah	有罪	bersalah	有罪	V;SG;ACT	V
jajaran	階級	jajaran	階級	N;SG	N
memotong	草刈り	menpotong	草刈り	V;SG;ACT	V
memotong	裁断	menpotong	裁断	V;SG;ACT	V
memotong	切り取り	menpotong	切り取り	V;SG;ACT	V
lingkup	球体	lingkup	球体	N;SG	N
lingkup	球面	lingkup	球面	N;SG	N
lingkup	球形	lingkup	球形	N;SG	N
lingkup	スコープ	lingkup	スコープ	N;SG	N
lingkup	範囲	lingkup	範囲	N;SG	N
lingkup	スコープ	lingkup	スコープ	N;SG	N
mayat	死体	mayat	死体	N;SG	N
mayat	死体	mayat	死体	N;SG	N
kecantikan	美容	kecantikan	美容	N;SG	N
pusaka	遺物	pusaka	遺物	N;SG	N
bangkit	上昇	bangkit	上昇	V;SG;ACT	V
libur	祝日	libur	祝日	N;SG	N
libur	休日	libur	休日	N;SG	N
libur	祝日	libur	祝日	N;SG	N
libur	休日	libur	休日	N;SG	N
pengembang	デベロッパー	penkembang	デベロッパー	N;SG	N
amal	チャリティー	amal	チャリティー	N;SG	N
amal	チャリティ	amal	チャリティ	N;SG	N
inovasi	イノベーション	inovasi	イノベーション	N;SG	N
inovasi	イノベーション	inovasi	イノベーション	N;SG	N
otomotif	自動	otomotif	自動	N;SG	N
otomotif	自動車	otomotif	自動車	N;SG	N
sumbangan	募金	sumbangan	募金	N;SG	N
sumbangan	募金	sumbangan	募金	N;SG	N
perlengkapan	道具	perlengkapan	道具	N;SG	N
perlengkapan	機器	perlengkapan	機器	N;SG	N
perlengkapan	機材	perlengkapan	機材	N;SG	N
spesifikasi	仕様	spesifikasi	仕様	N	N
spesifikasi	仕様	spesifikasi	仕様	N	N
spesifikasi	スペック	spesifikasi	スペック	N	N
spesifikasi	仕様	spesifikasi	仕様	N	N
spesifikasi	スペック	spesifikasi	スペック	N	N
keunggulan	利点	keunggulan	利点	N;SG	N
keunggulan	長所	keunggulan	長所	N;SG	N
keunggulan	利点	keunggulan	利点	N;SG	N
penyelesaian	竣工	penselesaian	竣工	N;SG	N
penyelesaian	決済	penselesaian	決済	N;SG	N
penyelesaian	集落	penselesaian	集落	N;SG	N
minoritas	少数	minoritas	少数	N;SG	N
varietas	バラエティ	varietas	バラエティ	N;SG	N
varietas	変種	varietas	変種	N;SG	N
akal	センス	akal	センス	N;SG	N
akal	感覚	akal	感覚	N;SG	N
teritori	縄張り	teritori	縄張り	N;SG	N
jangkauan	範囲	jangkauan	範囲	N;SG	N
jangkauan	レンジ	jangkauan	レンジ	N;SG	N
jangkauan	リーチ	jangkauan	リーチ	N;SG	N
ideologi	イデオロギー	ideologi	イデオロギー	N	N
ideologi	イデオロギー	ideologi	イデオロギー	N	N
berkunjung	訪問	berkunjung	訪問	V;SG;ACT	V
berkunjung	訪問	berkunjung	訪問	V;SG;ACT	V
mamalia	哺乳動物	mamalia	哺乳動物	N;SG	N
algoritma	アルゴリズム	algoritma	アルゴリズム	N;SG	N
algoritma	アルゴリズム	algoritma	アルゴリズム	N;SG	N
harfiah	文字	harfiah	文字	N	N
klien	クライアント	klien	クライアント	N;SG	N
klien	クライアント	klien	クライアント	N;SG	N
sponsor	スポンサー	sponsor	スポンサー	N;SG	N
sponsor	スポンサー	sponsor	スポンサー	N;SG	N
sponsor	スポンサー	sponsor	スポンサー	N;SG	N
ketakutan	恐怖	ketakutan	恐怖	N;SG	N
penglihatan	光景	penlihatan	光景	N;SG	N
penglihatan	ヴィジョン	penlihatan	ヴィジョン	N;SG	N
penglihatan	ビジョン	penlihatan	ビジョン	N;SG	N
penyerangan	進撃	penserangan	進撃	N;SG	N
instruksi	手順	instruksi	手順	N;SG	N
inspirasi	インス	inspirasi	インス	N	N
inspirasi	インス	inspirasi	インス	N	N
inspirasi	インス	inspirasi	インス	N	N
pengantar	序文	penantar	序文	N;SG	N
pengantar	序文	penantar	序文	N;SG	N
memasak	調理	menpasak	調理	V;SG;ACT	V
memasak	料理	menpasak	料理	V;SG;ACT	V
menu	メニュー	menu	メニュー	N;SG	N
menu	メニュー	menu	メニュー	N;SG	N
ritus	祭事	ritus	祭事	N	N
diadopsi	採択	diadopsi	採択	V;SG;PASS	V
klasemen	順位	klasemen	順位	N;SG	N
keseimbangan	残高	keseimbangan	残高	N;SG	N
keseimbangan	バランス	keseimbangan	バランス	N;SG	N
keseimbangan	平衡	keseimbangan	平衡	N;SG	N
madu	はちみつ	madu	はちみつ	N;SG	N
madu	蜂蜜	madu	蜂蜜	N;SG	N
berjanji	約束	berjanji	約束	V;SG;ACT	V
pelawak	コメディアン	penlawak	コメディアン	N	N
sabuk	ベルト	sabuk	ベルト	N;SG	N
kartun	カートゥーン	kartun	カートゥーン	N;SG	N
perdebatan	ディベート	perdebatan	ディベート	N;SG	N
pengamat	オブザーバー	pengamat	オブザーバー	N;SG	N
pengamat	オブザーバー	pengamat	オブザーバー	N;SG	N
detektif	刑事	detektif	刑事	N;SG	N
misa	ミサ	misa	ミサ	N	N
misa	質量	misa	質量	N	N
lembaran	シート	lembaran	シート	N;SG	N
lembaran	シート	lembaran	シート	N;SG	N
lembaran	シーツ	lembaran	シーツ	N;SG	N
penerbang	チラシ	penterbang	チラシ	N;SG	N
prosesor	プロセッサ	prosesor	プロセッサ	N;SG	N
prosesor	プロセッサ	prosesor	プロセッサ	N;SG	N
panduan	指針	panduan	指針	N;SG	N
panduan	ガイドライン	panduan	ガイドライン	N;SG	N
panduan	ガイド	panduan	ガイド	N;SG	N
panduan	ガイド	panduan	ガイド	N;SG	N
menjamin	保障	menjamin	保障	V;SG;ACT	V
akting	演技	akting	演技	N;SG	N
teleskop	望遠鏡	teleskop	望遠鏡	N;SG	N
meridian	子	menridian	子	N;SG	N
rokok	タバコ	rokok	タバコ	N;SG	N
rokok	タバコ	rokok	タバコ	N;SG	N
penyiar	アナウンサー	pennyiar	アナウンサー	N;SG	N
lintang	緯度	lintang	緯度	N	N
lambung	船体	lambung	船体	N;SG	N
lambung	お	lambung	お	N;SG	N
dokumentasi	ドキュメント	dokumentasi	ドキュメント	N;SG	N
dokumentasi	ドキュメンテーション	dokumentasi	ドキュメンテーション	N;SG	N
pistol	拳銃	pistol	拳銃	N	N
pistol	ピストル	pistol	ピストル	N	N
pistol	拳銃	pistol	拳銃	N	N
pistol	ガン	pistol	ガン	N	N
pengawal	衛兵	penawal	衛兵	N;SG	N
pengawal	ボディー	penawal	ボディー	N;SG	N
pengawal	ボディー	penawal	ボディー	N;SG	N
pengawal	ボディガード	penawal	ボディガード	N;SG	N
pengawal	ガード	penawal	ガード	N;SG	N
menyarankan	提案	mensarankan	提案	V;SG;ACT	V
menyarankan	すすめる	mensarankan	すすめる	V;SG;ACT	V
menyarankan	薦める	mensarankan	薦める	V;SG;ACT	V
mendengarkan	聴く	mendengarkan	聴く	V;SG;ACT	V
bermanfaat	役立	bermanfaat	役立	V;SG;ACT	V
cari	検索	cari	検索	V;SG;ACT	V
imigran	出稼ぎ	imigran	出稼ぎ	N;SG	N
imigran	移民	imigran	移民	N;SG	N
imigran	移民	imigran	移民	N;SG	N
sampel	サンプリング	sampel	サンプリング	N;SG	N
sampel	サンプル	sampel	サンプル	N;SG	N
sampel	サンプル	sampel	サンプル	N;SG	N
entri	エントリー	entri	エントリー	N;SG	N
entri	エントリ	entri	エントリ	N;SG	N
entri	エントリー	entri	エントリー	N;SG	N
entri	項目	entri	項目	N;SG	N
entri	エントリ	entri	エントリ	N;SG	N
veteran	退役	veteran	退役	N	N
veteran	退役	veteran	退役	N	N
dapur	台所	dapur	台所	N	N
dapur	キッチン	dapur	キッチン	N	N
dapur	台所	dapur	台所	N	N
kubah	ドーム	kubah	ドーム	N	N
berdoa	祈り	berdoa	祈り	V;SG;ACT	V
berdoa	祈る	berdoa	祈る	V;SG;ACT	V
berdoa	祈り	berdoa	祈り	V;SG;ACT	V
jenazah	死体	jenazah	死体	N;SG	N
jenazah	死体	jenazah	死体	N;SG	N
pembelian	購買	penbelian	購買	N;SG	N
panel	パネル	panel	パネル	N;SG	N
panel	パネル	panel	パネル	N;SG	N
jaksa	検察官	jaksa	検察官	N;SG	N
jaksa	検事	jaksa	検事	N;SG	N
realitas	現実	realitas	現実	N;SG	N
realitas	リアリティ	realitas	リアリティ	N;SG	N
realitas	現実	realitas	現実	N;SG	N
liturgi	典礼	liturgi	典礼	N	N
liturgi	典礼	liturgi	典礼	N	N
asin	塩	asin	塩	N;SG	N
asin	塩	asin	塩	N;SG	N
diperbaiki	固定	diperbaiki	固定	V;SG;PASS	V
diperbaiki	固定	diperbaiki	固定	V;SG;PASS	V
ditingkatkan	改良	ditingkatkan	改良	V;SG;PASS	V
ditingkatkan	強化	ditingkatkan	強化	V;SG;PASS	V
farmasi	医薬品	farmasi	医薬品	N;SG	N
farmasi	薬学	farmasi	薬学	N;SG	N
farmasi	薬局	farmasi	薬局	N;SG	N
kriminal	犯罪	kriminal	犯罪	N;SG	N
pengelola	マネージャー	penkelola	マネージャー	N;SG	N
pengelola	マネージャ	penkelola	マネージャ	N;SG	N
pengelola	店長	penkelola	店長	N;SG	N
pengelola	支配	penkelola	支配	N;SG	N
pengelola	マネージャー	penkelola	マネージャー	N;SG	N
pengelola	マネージャ	penkelola	マネージャ	N;SG	N
daring	オンライン	daring	オンライン	N	N
sumpah	宣誓	sumpah	宣誓	N;SG	N
individual	個人	individual	個人	N	N
individual	個人	individual	個人	N	N
utuh	無傷	utuh	無傷	ADJ;SG	ADJ
pengantin	花嫁	pengantin	花嫁	N;SG	N
saus	ソース	saus	ソース	N;SG	N
terapi	治療	terapi	治療	N;SG	N
terapi	セラピー	terapi	セラピー	N;SG	N
penggerak	運転	pengerak	運転	N;SG	N
penggerak	ドライバ	pengerak	ドライバ	N;SG	N
penggerak	ドライバー	pengerak	ドライバー	N;SG	N
navigasi	ナビゲート	navigasi	ナビゲート	N;SG	N
navigasi	航法	navigasi	航法	N;SG	N
navigasi	ナビゲーション	navigasi	ナビゲーション	N;SG	N
relief	レリーフ	relief	レリーフ	N;SG	N
lereng	スロープ	lereng	スロープ	N;SG	N
lereng	斜面	lereng	斜面	N;SG	N
lereng	スロープ	lereng	スロープ	N;SG	N
memperkirakan	見積もり	menperkirakan	見積もり	V;SG;ACT	V
limbah	下水	limbah	下水	N;SG	N
bercerai	離婚	bercerai	離婚	V;SG;ACT	V
bercerai	離婚	bercerai	離婚	V;SG;ACT	V
kapur	チョーク	kapur	チョーク	N	N
kapur	石灰	kapur	石灰	N	N
kapur	ライム	kapur	ライム	N	N
racun	毒物	racun	毒物	N;SG	N
racun	毒素	racun	毒素	N;SG	N
racun	毒素	racun	毒素	N;SG	N
bensin	ガソリン	bensin	ガソリン	N;SG	N
bensin	ガソリン	bensin	ガソリン	N;SG	N
udang	海老	udang	海老	N;SG	N
udang	エビ	udang	エビ	N;SG	N
udang	海老	udang	海老	N;SG	N
kavaleri	騎兵	kavaleri	騎兵	N;SG	N
bantu	ヘルプ	bantu	ヘルプ	N;SG;ACT	N
peluang	チャンス	peluang	チャンス	N;SG	N
peluang	好機	peluang	好機	N;SG	N
peluang	機会	peluang	機会	N;SG	N
peluang	機会	peluang	機会	N;SG	N
beton	コンクリート	beton	コンクリート	N;SG	N
melengkapi	完備	menlengkapi	完備	V;SG;ACT	V
kostum	コスチューム	kostum	コスチューム	N;SG	N
kostum	仮装	kostum	仮装	N;SG	N
kostum	衣装	kostum	衣装	N;SG	N
kostum	装束	kostum	装束	N;SG	N
kostum	服飾	kostum	服飾	N;SG	N
kostum	コスチューム	kostum	コスチューム	N;SG	N
kostum	衣装	kostum	衣装	N;SG	N
kostum	装束	kostum	装束	N;SG	N
mawar	ローズ	mawar	ローズ	N;SG	N
mawar	ロゼ	mawar	ロゼ	N;SG	N
mawar	バラ	mawar	バラ	N;SG	N
mawar	薔薇	mawar	薔薇	N;SG	N
mawar	薔薇	mawar	薔薇	N;SG	N
mawar	バラ	mawar	バラ	N;SG	N
medium	ミディアム	medium	ミディアム	N	N
medium	メディア	medium	メディア	N	N
mencerminkan	反映	mencerminkan	反映	V;SG;ACT	V
legendaris	伝説	legendaris	伝説	N	N
koin	硬貨	koin	硬貨	N;SG	N
koin	コイン	koin	コイン	N;SG	N
koin	硬貨	koin	硬貨	N;SG	N
koin	コイン	koin	コイン	N;SG	N
laser	レーザー	laser	レーザー	N	N
sekuel	続編	sekuel	続編	N;SG	N
kemiskinan	貧困	kemiskinan	貧困	N;SG	N
tembakau	タバコ	tembakau	タバコ	N;SG	N
tembakau	たば	tembakau	たば	N;SG	N
slogan	キャッチ	slogan	キャッチ	N;SG	N
slogan	スローガン	slogan	スローガン	N;SG	N
slogan	スローガン	slogan	スローガン	N;SG	N
berlatih	修行	berlatih	修行	V;SG;ACT	V
berlatih	訓練	berlatih	訓練	V;SG;ACT	V
berlatih	研修	berlatih	研修	V;SG;ACT	V
suaranya	ボイス	suara	ボイス	N;SG	N
suaranya	音声	suara	音声	N;SG	N
penghasilan	収入	penhasilan	収入	N;SG	N
penghasilan	所得	penhasilan	所得	N;SG	N
perhimpunan	社団	perhimpunan	社団	N;SG	N
perhimpunan	協会	perhimpunan	協会	N;SG	N
perhimpunan	アソシエーション	perhimpunan	アソシエーション	N;SG	N
gang	路地	gang	路地	N	N
gang	ギャング	gang	ギャング	N	N
gang	裏通り	gang	裏通り	N	N
gang	路地	gang	路地	N	N
gang	ギャング	gang	ギャング	N	N
cermin	ミラー	cermin	ミラー	N;SG	N
menyiapkan	準備	mensiapkan	準備	V;SG;ACT	V
ambil	取得	ambil	取得	V;SG;ACT	V
tragedi	悲劇	tragedi	悲劇	N;SG	N
konservasi	保全	konservasi	保全	N;SG	N
asmara	ロマンス	asmara	ロマンス	N;SG	N
pelopor	パイオニア	pelopor	パイオニア	N;SG	N
diploma	ディプロマ	diploma	ディプロマ	N	N
penyerahan	退位	penserahan	退位	N;SG	N
paksa	フォース	paksa	フォース	N;SG;ACT	N
evaluasi	評定	evaluasi	評定	N;SG	N
terbitan	パブリッシング	terbitan	パブリッシング	N;SG	N
terbitan	出版物	terbitan	出版物	N;SG	N
kelemahan	難点	kelemahan	難点	N;SG	N
kelemahan	弱点	kelemahan	弱点	N;SG	N
almarhum	故人	almarhum	故人	N	N
janda	皇太	janda	皇太	N;SG	N
janda	未亡	janda	未亡	N;SG	N
janda	未亡	janda	未亡	N;SG	N
transit	トランジット	transit	トランジット	N	N
mengikat	製本	menikat	製本	V;SG;ACT	V
mengikat	拘束	menikat	拘束	V;SG;ACT	V
futsal	フットサル	futsal	フットサル	N	N
identik	同	identik	同	ADJ;SG	ADJ
kebaikan	美徳	kebaikan	美徳	N;SG	N
pandai	賢い	pandai	賢く	ADJ;SG	ADJ
keanggotaan	会員	keanggotaan	会員	N;SG	N
selir	側室	selir	側室	N	N
diraih	達成	diraih	達成	V;SG;PASS	V
grafik	グラフ	grafik	グラフ	N	N
grafik	チャート	grafik	チャート	N	N
grafik	グラフィック	grafik	グラフィック	N	N
grafik	グラフィックス	grafik	グラフィックス	N	N
amanat	信託	amanat	信託	N;SG	N
pencapaian	実績	pencapaian	実績	N;SG	N
pencapaian	事跡	pencapaian	事跡	N;SG	N
pencapaian	業績	pencapaian	業績	N;SG	N
pencapaian	事績	pencapaian	事績	N;SG	N
pencapaian	功績	pencapaian	功績	N;SG	N
pencapaian	功績	pencapaian	功績	N;SG	N
pencapaian	事績	pencapaian	事績	N;SG	N
pencapaian	実績	pencapaian	実績	N;SG	N
logika	論理	logika	論理	N;SG	N
professional	プロフェッショナル	professional	プロフェッショナル	N	N
biola	ヴァイオリン	biola	ヴァイオリン	N;SG	N
biola	バイオリン	biola	バイオリン	N;SG	N
pengumuman	お	penumuman	お	N;SG	N
rabu	水曜	rabu	水曜	N;SG	N
rabu	水曜日	rabu	水曜日	N;SG	N
rabu	水曜	rabu	水曜	N;SG	N
rabu	水曜日	rabu	水曜日	N;SG	N
membakar	焼き	menbakar	焼く	V;SG;ACT	V
membakar	火傷	menbakar	火傷	V;SG;ACT	V
membakar	燃える	menbakar	燃える	V;SG;ACT	V
tarif	レート	tarif	レート	N;SG	N
tarif	関税	tarif	関税	N;SG	N
mengamati	観測	menamati	観測	V;SG;ACT	V
resep	処方	resep	処方	N;SG	N
resep	レシピ	resep	レシピ	N;SG	N
resep	レシピ	resep	レシピ	N;SG	N
asap	スモーク	asap	スモーク	N;SG	N
perpindahan	変位	perpindahan	変位	N;SG	N
pencetak	プリンタ	pencetak	プリンタ	N;SG	N
pencetak	プリンター	pencetak	プリンター	N;SG	N
pencetak	プリンタ	pencetak	プリンタ	N;SG	N
dibubarkan	解散	dibubarkan	解散	V;SG;PASS	V
dibubarkan	解散	dibubarkan	解散	V;SG;PASS	V
masukan	エントリー	masukan	エントリー	N;SG	N
masukan	エントリ	masukan	エントリ	N;SG	N
masukan	フィードバック	masukan	フィードバック	N;SG	N
masukan	エントリー	masukan	エントリー	N;SG	N
masukan	項目	masukan	項目	N;SG	N
masukan	エントリ	masukan	エントリ	N;SG	N
punk	パンク	punk	パンク	N	N
berburu	狩り	berburu	狩る	V;SG;ACT	V
berburu	狩り	berburu	狩る	V;SG;ACT	V
perpanjangan	リニューアル	perpanjangan	リニューアル	N;SG	N
mengidentifikasi	識別	menidentifikasi	識別	V;SG;ACT	V
mengidentifikasi	識別	menidentifikasi	識別	V;SG;ACT	V
mengidentifikasi	識別	menidentifikasi	識別	V;SG;ACT	V
aula	ホール	aula	ホール	N;SG	N
magnet	磁石	magnet	磁石	N	N
magnet	マグネット	magnet	マグネット	N	N
magnet	磁性	magnet	磁性	N	N
magnet	磁石	magnet	磁石	N	N
pendaftaran	登記	pendaftaran	登記	N;SG	N
pendaftaran	登記	pendaftaran	登記	N;SG	N
pengungsi	難民	penkungsi	難民	N;SG	N
pengungsi	難民	penkungsi	難民	N;SG	N
jaminan	保証	jaminan	保証	N;SG	N
jaminan	保証	jaminan	保証	N;SG	N
jaminan	保証	jaminan	保証	N;SG	N
eksperimen	実験	eksperimen	実験	N;SG	N
eksperimen	実験	eksperimen	実験	N;SG	N
figur	フィギュア	figur	フィギュア	N;SG	N
figur	フィギュア	figur	フィギュア	N;SG	N
perselisihan	紛争	perselisihan	紛争	N;SG	N
hipotesis	仮説	hipotesis	仮説	N	N
perancang	デザイナー	penrancang	デザイナー	N;SG	N
perancang	プランナー	penrancang	プランナー	N;SG	N
perancang	デザイナー	penrancang	デザイナー	N;SG	N
rating	格付	rating	格付	N	N
berkelanjutan	続き	berkelanjutan	続く	V;SG;ACT	V
berkelanjutan	継続	berkelanjutan	継続	V;SG;ACT	V
apartemen	アパート	apartemen	アパート	N;SG	N
apartemen	ロフト	apartemen	ロフト	N;SG	N
apartemen	アパート	apartemen	アパート	N;SG	N
tawanan	捕虜	tawanan	捕虜	N;SG	N
tawanan	囚人	tawanan	囚人	N;SG	N
voli	バレー	voli	バレー	N;SG	N
voli	バレーボール	voli	バレーボール	N;SG	N
flash	フラッシュ	flash	フラッシュ	N	N
diplomat	外交官	diplomat	外交官	N	N
diplomat	外交官	diplomat	外交官	N	N
menangis	叫び	mentangis	叫ぶ	V;SG;ACT	V
menangis	泣く	mentangis	泣く	V;SG;ACT	V
menangis	泣き	mentangis	泣く	V;SG;ACT	V
menangis	泣く	mentangis	泣く	V;SG;ACT	V
penyunting	エディタ	penyunting	エディタ	N	N
penyunting	エディタ	penyunting	エディタ	N	N
persimpangan	交差点	persimpangan	交差点	N;SG	N
persimpangan	十字路	persimpangan	十字路	N;SG	N
selamanya	フォーエバー	selama	フォーエバー	N;SG	N
kepresidenan	総裁	kepresidenan	総裁	N;SG	N
penyihir	魔法	pensihir	魔法	N;SG	N
penyihir	魔女	pensihir	魔女	N;SG	N
badak	サイ	badak	サイ	N;SG	N
badak	サイ	badak	サイ	N;SG	N
piagam	チャーター	piagam	チャーター	N;SG	N
piagam	憲章	piagam	憲章	N;SG	N
piagam	貸切	piagam	貸切	N;SG	N
perebutan	スクランブル	penrebutan	スクランブル	N;SG	N
peri	フェアリー	penri	フェアリー	N;SG	N
peri	妖精	penri	妖精	N;SG	N
entitas	エンティティ	entitas	エンティティ	N;SG	N
entitas	エンティティ	entitas	エンティティ	N;SG	N
entitas	実体	entitas	実体	N;SG	N
celah	ギャップ	celah	ギャップ	N;SG	N
celah	スリット	celah	スリット	N;SG	N
celah	隙間	celah	隙間	N;SG	N
celah	ギャップ	celah	ギャップ	N;SG	N
peradilan	司法	peradilan	司法	N;SG	N
peradilan	司法	peradilan	司法	N;SG	N
perbukitan	尾根	perbukitan	尾根	N;SG	N
tablet	タブレット	tablet	タブレット	N;SG	N
belanja	ショップ	belanja	ショップ	N;SG	N
belanja	ショッピング	belanja	ショッピング	N;SG	N
belanja	買い物	belanja	買い物	N;SG	N
belanja	買物	belanja	買物	N;SG	N
tanam	農産物	tanam	農産物	N;SG;ACT	N
tanam	作物	tanam	作物	N;SG;ACT	N
tanam	播種	tanam	播種	N;SG;ACT	N
dipelajari	学習	dipelajari	学習	V;SG;PASS	V
memeriksa	チェック	menperiksa	チェック	V;SG;ACT	V
berbunga	開花	berbunga	開花	V;SG;ACT	V
hama	害虫	hama	害虫	N	N
membersihkan	整理	menbersihkan	整理	V;SG;ACT	V
membersihkan	清掃	menbersihkan	清掃	V;SG;ACT	V
membersihkan	掃除	menbersihkan	掃除	V;SG;ACT	V
demonstrasi	デモンストレーション	demonstrasi	デモンストレーション	N;SG	N
demonstrasi	デモ	demonstrasi	デモ	N;SG	N
demonstrasi	デモ	demonstrasi	デモ	N;SG	N
lipat	折り	lipat	折り	N;SG;ACT	N
lipat	ラッピング	lipat	ラッピング	N;SG;ACT	N
sedih	悲しい	sedih	悲しい	ADJ;SG	ADJ
rekayasa	工学	rekayasa	工学	N;SG	N
rekayasa	エンジニアリング	rekayasa	エンジニアリング	N;SG	N
benang	スレッド	benang	スレッド	N;SG	N
benang	スレッド	benang	スレッド	N;SG	N
benang	毛糸	benang	毛糸	N;SG	N
horor	ホラー	horor	ホラー	N	N
menanggapi	応答	mentanggapi	応答	V;SG;ACT	V
menanggapi	回答	mentanggapi	回答	V;SG;ACT	V
niat	意図	niat	意図	N;SG	N
mekanik	力学	mekanik	力学	N;SG	N
mekanik	メカニック	mekanik	メカニック	N;SG	N
penyedia	プロバイダ	pensedia	プロバイダ	N;SG	N
penyedia	プロバイダ	pensedia	プロバイダ	N;SG	N
penyedia	プロバイダー	pensedia	プロバイダー	N;SG	N
stack	スタック	stack	スタック	N	N
alfabet	アルファベット	alfabet	アルファベット	N;SG	N
efisiensi	効率	efisiensi	効率	N;SG	N
bujur	経度	bujur	経度	N;SG	N
ginjal	腎臓	ginjal	腎臓	N;SG	N
vektor	ベクトル	vektor	ベクトル	N;SG	N
lingkar	サークル	lingkar	サークル	N;SG;ACT	N
variabel	変数	variabel	変数	N;SG	N
variabel	可変	variabel	可変	N;SG	N
variabel	変数	variabel	変数	N;SG	N
konsultan	コンサルタント	konsultan	コンサルタント	N;SG	N
konsultan	コンサルティング	konsultan	コンサルティング	N;SG	N
konsultan	コンサルタント	konsultan	コンサルタント	N;SG	N
jarum	ニードル	jarum	ニードル	N;SG	N
rahmat	慈悲	rahmat	慈悲	N;SG	N
rahmat	恩寵	rahmat	恩寵	N;SG	N
camera	カメラ	camera	カメラ	N	N
klinik	クリニック	klinik	クリニック	N;SG	N
klinik	診療所	klinik	診療所	N;SG	N
klinik	クリニック	klinik	クリニック	N;SG	N
klinik	診療所	klinik	診療所	N;SG	N
penanganan	ハンドリング	pentanganan	ハンドリング	N;SG	N
penanganan	ハンドル	pentanganan	ハンドル	N;SG	N
penanganan	ハンドラー	pentanganan	ハンドラー	N;SG	N
medal	メダル	medal	メダル	N	N
hormon	ホルモン	hormon	ホルモン	N;SG	N
hormon	ホルモン	hormon	ホルモン	N;SG	N
keramik	陶芸	keramik	陶芸	N;SG	N
keramik	陶器	keramik	陶器	N;SG	N
keramik	磁器	keramik	磁器	N;SG	N
keramik	セラミック	keramik	セラミック	N;SG	N
keramik	陶磁器	keramik	陶磁器	N;SG	N
khatulistiwa	赤道	khatulistiwa	赤道	N	N
kewenangan	権威	kewenangan	権威	N;SG	N
kewenangan	権限	kewenangan	権限	N;SG	N
kewenangan	職権	kewenangan	職権	N;SG	N
bawahan	家臣	bawahan	家臣	N;SG	N
transformers	トランス	transformers	トランス	N	N
liter	クォート	liter	クォート	N;SG	N
liter	リットル	liter	リットル	N;SG	N
liter	リットル	liter	リットル	N;SG	N
liter	リットル	liter	リットル	N;SG	N
senator	議員	senator	議員	N	N
destinasi	目的	destinasi	目的	N;SG	N
destinasi	宛先	destinasi	宛先	N;SG	N
mendeteksi	検知	mendeteksi	検知	V;SG;ACT	V
mendeteksi	検知	mendeteksi	検知	V;SG;ACT	V
mendeteksi	検出	mendeteksi	検出	V;SG;ACT	V
mendeteksi	検出	mendeteksi	検出	V;SG;ACT	V
komoditas	商品	komoditas	商品	N;SG	N
argumen	論証	argumen	論証	N;SG	N
argumen	論証	argumen	論証	N;SG	N
argumen	引数	argumen	引数	N;SG	N
memuji	賞賛	menpuji	賞賛	V;SG;ACT	V
memuji	賛美	menpuji	賛美	V;SG;ACT	V
berpisah	別居	berpisah	別居	V;SG;ACT	V
berpisah	分離	berpisah	分離	V;SG;ACT	V
fragmen	フラグメント	fragmen	フラグメント	N;SG	N
fragmen	断片	fragmen	断片	N;SG	N
fragmen	フラグメント	fragmen	フラグメント	N;SG	N
popularitas	人気	popularitas	人気	N;SG	N
buka	開館	buka	開館	V;SG;ACT	V
buka	開く	buka	開く	V;SG;ACT	V
frasa	フレーズ	frasa	フレーズ	N	N
frasa	フレーズ	frasa	フレーズ	N	N
spektrum	スペクトル	spektrum	スペクトル	N;SG	N
teroris	テロリスト	teroris	テロリスト	N;SG	N
teroris	テロリスト	teroris	テロリスト	N;SG	N
mikro	マイクロ	mikro	マイクロ	N;SG	N
professor	教授	professor	教授	N	N
tersembunyi	隠し	tersembunyi	隠す	V;SG;PASS	V
cakram	ディスク	cakram	ディスク	N;SG	N
cakram	円盤	cakram	円盤	N;SG	N
cakram	ディスク	cakram	ディスク	N;SG	N
penjahat	悪役	penjahat	悪役	N;SG	N
inci	インチ	inci	インチ	N;SG	N
inci	インチ	inci	インチ	N;SG	N
rincian	内訳	rincian	内訳	N;SG	N
rincian	内訳	rincian	内訳	N;SG	N
rincian	詳細	rincian	詳細	N;SG	N
rincian	ディテール	rincian	ディテール	N;SG	N
miring	ティルト	miring	ティルト	N;SG	N
ukiran	彫刻	ukiran	彫刻	N;SG	N
ukiran	彫刻	ukiran	彫刻	N;SG	N
