mai	もっと	mai	もっと	ADV	ADV
venituri	収入	venit	収入	N;INDF;FEM;PL	N
venituri	歳入	venit	歳入	N;INDF;FEM;PL	N
venituri	収入	venit	収入	N;INDF;FEM;PL	N
venituri	所得	venit	所得	N;INDF;FEM;PL	N
planete	惑星	planetă	惑星	N;INDF;FEM;PL	N
figura	フィギュア	figură	フィギュア	N;DEF;FEM;SG	N
figura	フィギュア	figură	フィギュア	N;DEF;FEM;SG	N
blog	ブログ	blog	ブログ	N;INDF;MASC;SG	N
continent	本土	continent	本土	N;INDF;MASC;SG	N
continent	大陸	continent	大陸	N;INDF;MASC;SG	N
secretarul	秘書	secretar	秘書	N;DEF;MASC;SG	N
autorii	作家	autor	作家	N;DEF;MASC;PL	N
autorii	著者	autor	著者	N;DEF;MASC;PL	N
autorii	作者	autor	作者	N;DEF;MASC;PL	N
muzee	美術館	muzeu	美術館	N;INDF;FEM;PL	N
muzee	博物館	muzeu	博物館	N;INDF;FEM;PL	N
heavy	ヘビー	heavy	ヘビー	N;INDF;MASC;SG	N
fragment	フラグメント	fragment	フラグメント	N;INDF;MASC;SG	N
densitatea	密度	densitate	密度	N;DEF;FEM;SG	N
botez	洗礼	botez	洗礼	N;INDF;MASC;SG	N
obiectivele	目的	obiectiv	目的	N;DEF;FEM;PL	N
obiectivele	ゴール	obiectiv	ゴール	N;DEF;FEM;PL	N
obiectivele	目標	obiectiv	目標	N;DEF;FEM;PL	N
batalii	合戦	batalie	合戦	N;INDF;FEM;PL	N
rea	悪い	rău	悪い	ADJ;INDF;FEM;SG	ADJ
mori	死ぬ	muri	死ぬ	V;IND;SG;2;PRS;FIN	V
bulevardul	大通り	bulevard	大通り	N;DEF;MASC;SG	N
pereche	ペア	pereche	ペア	N;INDF;FEM;SG	N
cifre	フィギュア	cifră	フィギュア	N;INDF;FEM;PL	N
construieste	構築	construi	構築	V;IND;SG;3;PRS;FIN	V
florile	お	floare	お	N;DEF;FEM;PL	N
field	フィールド	field	フィールド	N;INDF;MASC;SG	N
gimnastica	体操	gimnastică	体操	N;DEF;FEM;SG	N
gimnastica	体操	gimnastică	体操	N;DEF;FEM;SG	N
iesire	出力	iesire	出力	N;INDF;FEM;SG	N
iesire	出口	iesire	出口	N;INDF;FEM;SG	N
iesire	出力	iesire	出力	N;INDF;FEM;SG	N
iesire	出口	iesire	出口	N;INDF;FEM;SG	N
iesire	出口	iesire	出口	N;INDF;FEM;SG	N
anime	アニメ	animă	アニメ	N;INDF;MASC;SG	N
alcool	アルコール	alcool	アルコール	N;INDF;MASC;SG	N
remarcabile	著しい	remarcabil	著しい	ADJ;INDF;FEM;PL	ADJ
promova	宣伝	promova	宣伝	V;IND;SG;3;IPFV;FIN	V
moduri	モード	mod	モード	N;INDF;FEM;PL	N
complexa	複雑	complex	複雑	ADJ;DEF;FEM;SG	ADJ
conducatorii	定規	conducatoriu	定規	N;DEF;MASC;PL	N
fundal	背景	fundal	背景	N;INDF;MASC;SG	N
fundal	バックグラウンド	fundal	バックグラウンド	N;INDF;MASC;SG	N
calificare	資格	calificare	資格	N;INDF;FEM;SG	N
calificare	資格	calificare	資格	N;INDF;FEM;SG	N
paralela	パラレル	paralelă	パラレル	N;DEF;FEM;SG	N
paralela	並列	paralelă	並列	N;DEF;FEM;SG	N
paralela	パラレル	paralelă	パラレル	N;DEF;FEM;SG	N
paralela	並列	paralelă	並列	N;DEF;FEM;SG	N
organele	臓器	organ	臓器	N;DEF;FEM;PL	N
organele	機関	organ	機関	N;DEF;FEM;PL	N
disputa	申し立て	disputa	申し立て	V;IND;SG;3;IPFV;FIN	V
disputa	申し立て	disputa	申し立て	V;IND;SG;3;IPFV;FIN	V
fisiere	ファイル	fisier	ファイル	N;INDF;FEM;PL	N
fisiere	ファイル	fisier	ファイル	N;INDF;FEM;PL	N
programele	演目	program	演目	N;DEF;FEM;PL	N
programele	プログラム	program	プログラム	N;DEF;FEM;PL	N
greseli	間違い	greseală	間違い	N;INDF;FEM;PL	N
greseli	間違い	greseală	間違い	N;INDF;FEM;PL	N
autonomie	自治	autonomie	自治	N;INDF;FEM;SG	N
pin	マツ	pin	マツ	N;INDF;MASC;SG	N
pin	パイン	pin	パイン	N;INDF;MASC;SG	N
pin	ピン	pin	ピン	N;INDF;MASC;SG	N
administratori	管理	administrator	管理	N;INDF;MASC;PL	N
administratori	管理人	administrator	管理人	N;INDF;MASC;PL	N
administratori	管理	administrator	管理	N;INDF;MASC;PL	N
administratori	管理人	administrator	管理人	N;INDF;MASC;PL	N
groaza	ホラー	groază	ホラー	N;DEF;FEM;SG	N
groaza	ホラー	groază	ホラー	N;DEF;FEM;SG	N
opinie	意見	opinie	意見	N;INDF;FEM;SG	N
contrast	コントラスト	contrast	コントラスト	N;INDF;MASC;SG	N
server	サーバ	server	サーバ	N;INDF;MASC;SG	N
server	サーバー	server	サーバー	N;INDF;MASC;SG	N
aerul	空気	aer	空気	N;DEF;MASC;SG	N
aerul	航空	aer	航空	N;DEF;MASC;SG	N
globul	グローブ	glob	グローブ	N;DEF;MASC;SG	N
lux	ルクス	lux	ルクス	N;INDF;MASC;SG	N
lux	贅沢	lux	贅沢	N;INDF;MASC;SG	N
ceremonia	儀式	ceremonie	儀式	N;DEF;FEM;SG	N
ceremonia	式典	ceremonie	式典	N;DEF;FEM;SG	N
curge	流れる	curge	流れる	V;IND;SG;3;PRS;FIN	V
virtual	バーチャル	virtual	バーチャル	ADJ;INDF;MASC;SG	ADJ
plural	複数	plural	複数	N;INDF;MASC;SG	N
dispozitive	デバイス	dispozitiv	デバイス	N;INDF;FEM;PL	N
dispozitive	機器	dispozitiv	機器	N;INDF;FEM;PL	N
riscul	リスク	risc	リスク	N;DEF;MASC;SG	N
nunta	ウェディング	nunta	ウェディング	N;DEF;FEM;SG	N
nunta	結婚式	nunta	結婚式	N;DEF;FEM;SG	N
nunta	ウェディング	nunta	ウェディング	N;DEF;FEM;SG	N
nunta	結婚式	nunta	結婚式	N;DEF;FEM;SG	N
protest	抗議	protest	抗議	N;INDF;MASC;SG	N
minte	マインド	minte	マインド	N;INDF;FEM;SG	N
agentii	エージェント	agent	エージェント	N;DEF;MASC;PL	N
agentii	代理店	agent	代理店	N;DEF;MASC;PL	N
agentii	エージェント	agent	エージェント	N;DEF;MASC;PL	N
agentii	代理店	agent	代理店	N;DEF;MASC;PL	N
frecventa	周波	frecventa	周波	N;DEF;FEM;SG	N
frecventa	頻度	frecventa	頻度	N;DEF;FEM;SG	N
frecventa	周波	frecventa	周波	N;DEF;FEM;SG	N
frecventa	頻度	frecventa	頻度	N;DEF;FEM;SG	N
recomanda	すすめる	recomanda	すすめる	V;IND;SG;3;IPFV;FIN	V
recomanda	薦める	recomanda	薦める	V;IND;SG;3;IPFV;FIN	V
recomanda	すすめる	recomanda	すすめる	V;IND;SG;3;IPFV;FIN	V
recomanda	薦める	recomanda	薦める	V;IND;SG;3;IPFV;FIN	V
invata	学習	invata	学習	V;IND;SG;3;IPFV;FIN	V
invata	学ぶ	invata	学ぶ	V;IND;SG;3;IPFV;FIN	V
invata	学習	invata	学習	V;IND;SG;3;IPFV;FIN	V
invata	学ぶ	invata	学ぶ	V;IND;SG;3;IPFV;FIN	V
agenti	エージェント	agent	エージェント	N;INDF;MASC;PL	N
agenti	エージェント	agent	エージェント	N;INDF;MASC;PL	N
concentrare	濃度	concentrare	濃度	N;INDF;FEM;SG	N
guvernatorul	知事	guvernator	知事	N;DEF;MASC;SG	N
harti	マップ	harti	マップ	N;INDF;FEM;PL	N
harti	マップ	harti	マップ	N;INDF;FEM;PL	N
fabricarea	製造	fabricare	製造	N;DEF;FEM;SG	N
fabricarea	製造	fabricare	製造	N;DEF;FEM;SG	N
four	フォー	four	フォー	N;INDF;MASC;SG	N
grupurile	グループ	grup	グループ	N;DEF;FEM;PL	N
sarbatori	祝日	sarbator	祝日	N;INDF;FEM;PL	N
sarbatori	休日	sarbator	休日	N;INDF;FEM;PL	N
sarbatori	祝日	sarbator	祝日	N;INDF;FEM;PL	N
sarbatori	休日	sarbator	休日	N;INDF;FEM;PL	N
sarbatori	祝日	sarbator	祝日	N;INDF;FEM;PL	N
sarbatori	休日	sarbator	休日	N;INDF;FEM;PL	N
arheologie	考古学	arheologie	考古学	N;INDF;FEM;SG	N
arheologie	考古学	arheologie	考古学	N;INDF;FEM;SG	N
baile	浴室	bail	浴室	N;DEF;FEM;PL	N
baile	風呂	bail	風呂	N;DEF;FEM;PL	N
bord	ボード	bord	ボード	N;INDF;MASC;SG	N
armele	武器	armă	武器	N;DEF;FEM;PL	N
armele	兵器	armă	兵器	N;DEF;FEM;PL	N
prizonier	捕虜	prizonier	捕虜	N;INDF;MASC;SG	N
prizonier	囚人	prizonier	囚人	N;INDF;MASC;SG	N
leu	ライオン	leu	ライオン	N;INDF;MASC;SG	N
leu	獅子	leu	獅子	N;INDF;MASC;SG	N
producatorul	製造	producator	製造	N;DEF;MASC;SG	N
producatorul	メーカー	producator	メーカー	N;DEF;MASC;SG	N
capitol	チャプター	capitol	チャプター	N;INDF;MASC;SG	N
orele	時間	oră	時間	N;DEF;FEM;PL	N
tabla	黒板	tabla	黒板	N;DEF;FEM;SG	N
tabla	ボード	tabla	ボード	N;DEF;FEM;SG	N
tabla	黒板	tabla	黒板	N;DEF;FEM;SG	N
compozitorul	作曲家	compozitor	作曲家	N;DEF;MASC;SG	N
teorema	定理	teoremă	定理	N;DEF;FEM;SG	N
proceselor	プロセス	proces	プロセス	N;DEF;FEM;PL	N
parul	ヘアー	par	ヘアー	N;DEF;MASC;SG	N
parul	髪	par	髪	N;DEF;MASC;SG	N
parul	ヘア	par	ヘア	N;DEF;MASC;SG	N
parul	毛髪	par	毛髪	N;DEF;MASC;SG	N
parul	ヘアー	par	ヘアー	N;DEF;MASC;SG	N
parul	髪	par	髪	N;DEF;MASC;SG	N
parul	ヘア	par	ヘア	N;DEF;MASC;SG	N
parul	毛髪	par	毛髪	N;DEF;MASC;SG	N
normale	普通	normal	普通	ADJ;INDF;FEM;PL	ADJ
templu	寺院	templu	寺院	N;INDF;MASC;SG	N
templu	神殿	templu	神殿	N;INDF;MASC;SG	N
arsenal	工廠	arsenal	工廠	N;INDF;MASC;SG	N
blocuri	ブロック	bloc	ブロック	N;INDF;FEM;PL	N
treizeci	三十	treizeci	三十	NUM;PL	NUM
suburbie	郊外	suburbie	郊外	N;INDF;FEM;SG	N
proprietarul	オーナー	proprietar	オーナー	N;DEF;MASC;SG	N
proprietarul	所有者	proprietar	所有者	N;DEF;MASC;SG	N
nobili	貴族	nobil	貴族	N;INDF;MASC;PL	N
nobili	尊い	nobil	尊いる	N;INDF;MASC;PL	N
ducat	公国	ducat	公国	N;INDF;MASC;SG	N
iubirea	ラブ	iubire	ラブ	N;DEF;FEM;SG	N
talent	タレント	talent	タレント	N;INDF;MASC;SG	N
cultul	カルト	cult	カルト	N;DEF;MASC;SG	N
grammy	グラミー	grammy	グラミー	N;INDF;MASC;SG	N
nucleul	コア	nucleu	コア	N;DEF;MASC;SG	N
astronomie	天文学	astronomie	天文学	N;INDF;FEM;SG	N
placi	タイル	plac	タイル	N;INDF;FEM;PL	N
placi	ボード	plac	ボード	N;INDF;FEM;PL	N
creator	クリエーター	creator	クリエーター	N;INDF;MASC;SG	N
circuit	サーキット	circuit	サーキット	N;INDF;MASC;SG	N
circuit	回路	circuit	回路	N;INDF;MASC;SG	N
telefon	電話	telefon	電話	N;INDF;MASC;SG	N
telefon	電話	telefon	電話	N;INDF;MASC;SG	N
telefon	電話	telefon	電話	N;INDF;MASC;SG	N
trepte	足音	treaptă	足音	N;INDF;FEM;PL	N
trepte	歩数	treaptă	歩数	N;INDF;FEM;PL	N
trepte	手順	treaptă	手順	N;INDF;FEM;PL	N
trepte	ステップ	treaptă	ステップ	N;INDF;FEM;PL	N
conservarea	保全	conservare	保全	N;DEF;FEM;SG	N
conservarea	保全	conservare	保全	N;DEF;FEM;SG	N
ciclu	サイクル	ciclu	サイクル	N;INDF;MASC;SG	N
runda	ラウンド	runda	ラウンド	N;DEF;FEM;SG	N
runda	ラウンド	runda	ラウンド	N;DEF;FEM;SG	N
arhivele	アーカイブ	arhivă	アーカイブ	N;DEF;FEM;PL	N
metrou	地下鉄	metrou	地下鉄	N;INDF;MASC;SG	N
metrou	地下鉄	metrou	地下鉄	N;INDF;MASC;SG	N
sclavi	奴隷	sclav	奴隷	N;INDF;MASC;PL	N
merit	メリット	merit	メリット	N;INDF;MASC;SG	N
recenzie	レビュー	recenzie	レビュー	N;INDF;FEM;SG	N
recenzie	審査	recenzie	審査	N;INDF;FEM;SG	N
adancimea	深度	adancime	深度	N;DEF;FEM;SG	N
adancimea	奥行き	adancime	奥行き	N;DEF;FEM;SG	N
unire	マージ	unire	マージ	N;INDF;FEM;SG	N
intalnirea	ミーティング	intalnire	ミーティング	N;DEF;FEM;SG	N
intalnirea	会議	intalnire	会議	N;DEF;FEM;SG	N
catalogul	カタログ	catalog	カタログ	N;DEF;MASC;SG	N
catalogul	カタログ	catalog	カタログ	N;DEF;MASC;SG	N
publicitate	広告	publicitate	広告	N;INDF;FEM;SG	N
blocarea	ブロッキング	blocare	ブロッキング	N;DEF;FEM;SG	N
obiectivul	目的	obiectiv	目的	N;DEF;MASC;SG	N
elevii	生徒	elev	生徒	N;DEF;MASC;PL	N
elevii	学生	elev	学生	N;DEF;MASC;PL	N
mobila	家具	mobilă	家具	N;DEF;FEM;SG	N
mobila	家具	mobilă	家具	N;DEF;FEM;SG	N
plumb	リード	plumb	リード	N;INDF;MASC;SG	N
cartoon	カートゥーン	cartoon	カートゥーン	N;INDF;MASC;SG	N
panza	キャンバス	panză	キャンバス	N;DEF;FEM;SG	N
panza	キャンバス	panză	キャンバス	N;DEF;FEM;SG	N
necunoscuta	不明	necunoscut	不明	ADJ;DEF;FEM;SG	ADJ
doctrina	教義	doctrină	教義	N;DEF;FEM;SG	N
catalog	カタログ	catalog	カタログ	N;INDF;MASC;SG	N
catalog	カタログ	catalog	カタログ	N;INDF;MASC;SG	N
teolog	神学	teolog	神学	N;INDF;MASC;SG	N
cadre	フレーム	cadre	フレーム	N;INDF;FEM;PL	N
conservatorul	温室	conservator	温室	N;DEF;MASC;SG	N
individ	個人	individ	個人	N;INDF;MASC;SG	N
bloc	ブロック	bloc	ブロック	N;INDF;MASC;SG	N
verii	いとこ	vară	いとこ	N;DEF;FEM;SG	N
aventura	アドベンチャー	aventură	アドベンチャー	N;DEF;FEM;SG	N
aventura	アドベンチャー	aventură	アドベンチャー	N;DEF;FEM;SG	N
producatori	プロデューサー	producator	プロデューサー	N;INDF;MASC;PL	N
producatori	製造	producator	製造	N;INDF;MASC;PL	N
gratuit	自由	gratuit	自由	ADJ;INDF;MASC;SG	ADJ
proiectele	プロジェクト	proiect	プロジェクト	N;DEF;FEM;PL	N
floarea	フラワー	floare	フラワー	N;DEF;FEM;SG	N
viziune	ヴィジョン	viziune	ヴィジョン	N;INDF;FEM;SG	N
viziune	ビジョン	viziune	ビジョン	N;INDF;FEM;SG	N
partidele	当事	partid	当事	N;DEF;FEM;PL	N
partidele	パーティ	partid	パーティ	N;DEF;FEM;PL	N
partidele	パーティー	partid	パーティー	N;DEF;FEM;PL	N
profesie	職業	profesie	職業	N;INDF;FEM;SG	N
tablouri	絵画	tablou	絵画	N;INDF;FEM;PL	N
populatii	人口	populat	人口	N;INDF;FEM;PL	N
bere	ビール	bere	ビール	N;INDF;FEM;SG	N
mandatul	令状	mandat	令状	N;DEF;MASC;SG	N
expert	エキスパート	expert	エキスパート	N;INDF;MASC;SG	N
zahar	砂糖	zahar	砂糖	N;INDF;MASC;SG	N
zahar	砂糖	zahar	砂糖	N;INDF;MASC;SG	N
scandal	スキャンダル	scandal	スキャンダル	N;INDF;MASC;SG	N
scandal	不祥事	scandal	不祥事	N;INDF;MASC;SG	N
mentiune	用語	mentiune	用語	N;INDF;FEM;SG	N
ruta	経路	ruta	経路	N;DEF;FEM;SG	N
ruta	経路	ruta	経路	N;DEF;FEM;SG	N
liberi	自由	liber	自由	ADJ;INDF;MASC;PL	ADJ
amintirea	メモリ	amintire	メモリ	N;DEF;FEM;SG	N
amintirea	メモリー	amintire	メモリー	N;DEF;FEM;SG	N
medicamente	薬物	medicament	薬物	N;INDF;FEM;PL	N
opiniile	意見	opinie	意見	N;DEF;FEM;PL	N
omenirii	人類	omenire	人類	N;DEF;FEM;SG	N
celulele	セル	celulă	セル	N;DEF;FEM;PL	N
percutie	打楽器	percutie	打楽器	N;INDF;FEM;SG	N
short	ショート	short	ショート	N;INDF;MASC;SG	N
baron	男爵	baron	男爵	N;INDF;MASC;SG	N
atelier	ワークショップ	atelier	ワークショップ	N;INDF;MASC;SG	N
atelier	作業	atelier	作業	N;INDF;MASC;SG	N
mercur	水星	mercur	水星	N;INDF;MASC;SG	N
mercur	水銀	mercur	水銀	N;INDF;MASC;SG	N
tun	大砲	tun	大砲	N;INDF;MASC;SG	N
concluzie	結論	concluzie	結論	N;INDF;FEM;SG	N
concluzie	エンディング	concluzie	エンディング	N;INDF;FEM;SG	N
haine	被服	haină	被服	N;INDF;FEM;PL	N
haine	洋服	haină	洋服	N;INDF;FEM;PL	N
structurii	構造	structură	構造	N;DEF;FEM;SG	N
tinere	若い	tânăr	若い	ADJ;INDF;FEM;PL	ADJ
gros	厚い	gros	厚い	ADJ;INDF;MASC;SG	ADJ
gros	太い	gros	太い	ADJ;INDF;MASC;SG	ADJ
calendar	カレンダー	calendar	カレンダー	N;INDF;MASC;SG	N
patrimoniu	遺産	patrimoniu	遺産	N;INDF;MASC;SG	N
vocale	母音	vocal	母音	N;INDF;FEM;PL	N
vocale	ボーカル	vocal	ボーカル	N;INDF;FEM;PL	N
pont	チップ	pont	チップ	N;INDF;MASC;SG	N
pont	ヒント	pont	ヒント	N;INDF;MASC;SG	N
inlocuirea	置換	inlocuire	置換	N;DEF;FEM;SG	N
inlocuirea	置換	inlocuire	置換	N;DEF;FEM;SG	N
apple	リンゴ	appla	リンゴ	N;INDF	N
apple	林	appla	林	N;INDF	N
dame	チェッカー	damă	チェッカー	N;INDF;FEM;PL	N
sportivi	選手	sportiv	選手	N;INDF;MASC;PL	N
sportivi	アスリート	sportiv	アスリート	N;INDF;MASC;PL	N
tulburari	疾患	tulburar	疾患	N;INDF;MASC;PL	N
apostoli	使徒	apostoli	使徒	N;INDF;MASC;PL	N
adaugarea	加法	adaugare	加法	N;DEF;FEM;SG	N
formularul	形式	formular	形式	N;DEF;MASC;SG	N
crima	殺人	crimă	殺人	N;DEF;FEM;SG	N
crima	犯罪	crimă	犯罪	N;DEF;FEM;SG	N
crima	殺人	crimă	殺人	N;DEF;FEM;SG	N
crima	犯罪	crimă	犯罪	N;DEF;FEM;SG	N
frunzele	葉っぱ	frunză	葉っぱ	N;DEF;FEM;PL	N
orange	オレンジ	orange	オレンジ	N;INDF;MASC;SG	N
pierderile	損失	pierdere	損失	N;DEF;FEM;PL	N
naviga	船出	naviga	船出	V;IND;SG;3;IPFV;FIN	V
echipament	道具	echipament	道具	N;INDF;MASC;SG	N
echipament	機器	echipament	機器	N;INDF;MASC;SG	N
echipament	機材	echipament	機材	N;INDF;MASC;SG	N
filozofia	哲学	filozofie	哲学	N;DEF;FEM;SG	N
raspandirea	拡散	raspandire	拡散	N;DEF;FEM;SG	N
raspandirea	スプレッド	raspandire	スプレッド	N;DEF;FEM;SG	N
intensa	激しい	intensa	激しい	ADJ;DEF;FEM;SG	ADJ
intensa	激しい	intensa	激しい	ADJ;DEF;FEM;SG	ADJ
stramtoarea	海峡	stramtoare	海峡	N;DEF;FEM;SG	N
scazuta	低い	scazuta	低い	ADJ;DEF;FEM;SG	ADJ
fenomene	現象	fenomen	現象	N;INDF;FEM;PL	N
costume	コスチューム	costum	コスチューム	N;INDF;FEM;PL	N
costume	衣装	costum	衣装	N;INDF;FEM;PL	N
costume	装束	costum	装束	N;INDF;FEM;PL	N
costume	スーツ	costum	スーツ	N;INDF;FEM;PL	N
grija	ケア	grijă	ケア	N;DEF;FEM;SG	N
grija	介護	grijă	介護	N;DEF;FEM;SG	N
corul	合唱	cor	合唱	N;DEF;MASC;SG	N
corul	コーラス	cor	コーラス	N;DEF;MASC;SG	N
modelele	モデル	model	モデル	N;DEF;FEM;PL	N
originile	起源	origine	起源	N;DEF;FEM;PL	N
perete	ウォール	perete	ウォール	N;INDF;MASC;SG	N
entitate	エンティティ	entitate	エンティティ	N;INDF;FEM;SG	N
entitate	実体	entitate	実体	N;INDF;FEM;SG	N
platina	プラチナ	platină	プラチナ	N;DEF;FEM;SG	N
platina	白金	platină	白金	N;DEF;FEM;SG	N
indivizi	個人	individ	個人	N;INDF;MASC;PL	N
perioadele	ピリオド	perioadă	ピリオド	N;DEF;FEM;PL	N
cardinal	基数	cardinal	基数	N;INDF;MASC;SG	N
cardinal	枢機	cardinal	枢機	N;INDF;MASC;SG	N
vulcan	火山	vulcan	火山	N;INDF;MASC;SG	N
curentului	現在	curent	現在	N;DEF;MASC;SG	N
destinatie	目的	destinatie	目的	N;INDF;FEM;SG	N
destinatie	宛先	destinatie	宛先	N;INDF;FEM;SG	N
destinatie	目的	destinatie	目的	N;INDF;FEM;SG	N
destinatie	宛先	destinatie	宛先	N;INDF;FEM;SG	N
sunetul	サウンド	sunet	サウンド	N;DEF;MASC;SG	N
evaluarea	評定	evaluare	評定	N;DEF;FEM;SG	N
evaluarea	評定	evaluare	評定	N;DEF;FEM;SG	N
raurilor	河川	raură	河川	N;DEF;FEM;PL	N
paula	ポーラ	paulă	ポーラ	N;DEF;FEM;SG	N
acoperis	屋上	acoperis	屋上	N;INDF;MASC;SG	N
acoperis	屋根	acoperis	屋根	N;INDF;MASC;SG	N
acoperis	屋上	acoperis	屋上	N;INDF;MASC;SG	N
acoperis	屋根	acoperis	屋根	N;INDF;MASC;SG	N
acoperis	屋上	acoperis	屋上	N;INDF;MASC;SG	N
acoperis	屋根	acoperis	屋根	N;INDF;MASC;SG	N
acoperis	屋上	acoperis	屋上	N;INDF;MASC;SG	N
acoperis	屋根	acoperis	屋根	N;INDF;MASC;SG	N
citeste	読み	citesc	読む	V;IND;SG;3;PRS;FIN	V
citeste	読み込み	citesc	読み込み	V;IND;SG;3;PRS;FIN	V
citeste	読み取り	citesc	読み取る	V;IND;SG;3;PRS;FIN	V
citeste	読む	citesc	読む	V;IND;SG;3;PRS;FIN	V
citeste	読み	citesc	読む	V;IND;SG;3;PRS;FIN	V
citeste	読み込み	citesc	読み込み	V;IND;SG;3;PRS;FIN	V
citeste	読み取り	citesc	読み取る	V;IND;SG;3;PRS;FIN	V
citeste	読む	citesc	読む	V;IND;SG;3;PRS;FIN	V
cereale	穀物	cereală	穀物	N;INDF;FEM;PL	N
cereale	シリアル	cereală	シリアル	N;INDF;FEM;PL	N
cereale	シリアル	cereală	シリアル	N;INDF;FEM;PL	N
pictori	画家	pictor	画家	N;INDF;MASC;PL	N
trafic	トラフィック	trafic	トラフィック	N;INDF;MASC;SG	N
trafic	交通	trafic	交通	N;INDF;MASC;SG	N
baraj	ダム	baraj	ダム	N;INDF;MASC;SG	N
kingdom	王国	kingdom	王国	N;INDF;MASC;SG	N
amandoi	両方	amandoi	両方		
statuie	彫像	statuie	彫像	N;INDF;FEM;SG	N
beta	ベータ	beta	ベータ	N;INDF;MASC	N
golf	ゴルフ	golf	ゴルフ	N;INDF;MASC;SG	N
numirea	任用	numire	任用	N;DEF;FEM;SG	N
contactul	コンタクト	contact	コンタクト	N;DEF;MASC;SG	N
inspector	検査官	inspector	検査官	N;INDF;MASC;SG	N
cumva	なんと	cumva	なんと	ADV	ADV
edge	エッジ	edge	エッジ	N;INDF;MASC;SG	N
declaratie	ステートメント	declaratie	ステートメント	N;INDF;FEM;SG	N
declaratie	声明	declaratie	声明	N;INDF;FEM;SG	N
discursul	音声	discurs	音声	N;DEF;MASC;SG	N
discursul	スピーチ	discurs	スピーチ	N;DEF;MASC;SG	N
tabel	テーブル	tabel	テーブル	N;INDF;MASC;SG	N
campionatele	選手権	campionat	選手権	N;DEF;FEM;PL	N
baschet	バスケット	baschet	バスケット	N;INDF;MASC;SG	N
organ	臓器	organ	臓器	N;INDF;MASC;SG	N
organ	オルガン	organ	オルガン	N;INDF;MASC;SG	N
hotelul	ホテル	hotel	ホテル	N;DEF;MASC;SG	N
tranzitie	変遷	tranzitie	変遷	N;INDF;FEM;SG	N
distante	距離	distant	距離	N;INDF;FEM;PL	N
distante	距離	distant	距離	N;INDF;FEM;PL	N
cald	熱い	cald	熱い	ADJ;INDF;MASC;SG	ADJ
cald	暑い	cald	暑い	ADJ;INDF;MASC;SG	ADJ
cald	あったかい	cald	あったかい	ADJ;INDF;MASC;SG	ADJ
cald	暖かい	cald	暖かい	ADJ;INDF;MASC;SG	ADJ
cald	温かい	cald	温かい	ADJ;INDF;MASC;SG	ADJ
salvare	レスキュー	salvare	レスキュー	N;INDF;FEM;SG	N
vacanta	祝日	vacanta	祝日	N;DEF;FEM;SG	N
vacanta	休日	vacanta	休日	N;DEF;FEM;SG	N
vacanta	休暇	vacanta	休暇	N;DEF;FEM;SG	N
vacanta	バカンス	vacanta	バカンス	N;DEF;FEM;SG	N
vacanta	バケーション	vacanta	バケーション	N;DEF;FEM;SG	N
vacanta	休暇	vacanta	休暇	N;DEF;FEM;SG	N
vacanta	バカンス	vacanta	バカンス	N;DEF;FEM;SG	N
vacanta	バケーション	vacanta	バケーション	N;DEF;FEM;SG	N
vacanta	祝日	vacanta	祝日	N;DEF;FEM;SG	N
vacanta	休日	vacanta	休日	N;DEF;FEM;SG	N
vacanta	休暇	vacanta	休暇	N;DEF;FEM;SG	N
vacanta	バカンス	vacanta	バカンス	N;DEF;FEM;SG	N
vacanta	バケーション	vacanta	バケーション	N;DEF;FEM;SG	N
fotbalul	フットボール	fotbal	フットボール	N;DEF;MASC;SG	N
raurile	河川	raură	河川	N;DEF;FEM;PL	N
lapte	牛乳	lapte	牛乳	N;INDF;MASC;SG	N
lapte	ミルク	lapte	ミルク	N;INDF;MASC;SG	N
viteze	スピード	viteză	スピード	N;INDF;FEM;PL	N
studios	スタジオ	studios	スタジオ	N;INDF;MASC;SG	N
simte	感じる	simți	感じる	V;IND;SG;3;PRS;FIN	V
controverse	論争	controversă	論争	N;INDF;FEM;PL	N
lunile	ヶ月	lună	ヶ月	N;DEF;FEM;PL	N
lectii	レッスン	lectie	レッスン	N;INDF;FEM;PL	N
lectii	授業	lectie	授業	N;INDF;FEM;PL	N
lectii	レッスン	lectie	レッスン	N;INDF;FEM;PL	N
lectii	授業	lectie	授業	N;INDF;FEM;PL	N
teste	テスト	test	テスト	N;INDF;FEM;PL	N
aventuri	アドベンチャー	avent	アドベンチャー	N;INDF;FEM;PL	N
comparativ	比較的	comparativ	比較的	ADV	ADV
salt	ジャンプ	salt	ジャンプ	N;INDF;MASC;SG	N
tensiune	テンション	tensiune	テンション	N;INDF;FEM;SG	N
tensiune	電圧	tensiune	電圧	N;INDF;FEM;SG	N
traiasca	ライブ	traiască	ライブ	N;DEF;FEM;SG	N
instalatii	インストール	instalat	インストール	N;INDF;FEM;PL	N
instalatii	インストール	instalat	インストール	N;INDF;FEM;PL	N
arunca	投げる	arunca	投げる	V;IND;SG;3;IPFV;FIN	V
arunca	投げる	arunca	投げる	V;IND;SG;3;IPFV;FIN	V
conservare	保全	conservare	保全	N;INDF;FEM;SG	N
conservare	保全	conservare	保全	N;INDF;FEM;SG	N
trenul	電車	tren	電車	N;DEF;MASC;SG	N
trenul	列車	tren	列車	N;DEF;MASC;SG	N
trenul	トレイン	tren	トレイン	N;DEF;MASC;SG	N
manuscris	原稿	manuscris	原稿	N;INDF;MASC;SG	N
