din	od	din	od	ADP;ACC	ADP
asigurat	zabezpieczone	asigurat	zabezpieczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
asigurat	zabezpieczony	asigurat	zabezpieczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
asigurat	zabezpieczona	asigurat	zabezpieczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
fantasy	fantazji	fantasy	fantazja	N;INDF;MASC;SG	N;GEN;FEM;SG
fantasy	fantazja	fantasy	fantazja	N;INDF;MASC;SG	N;NOM;FEM;SG
concept	koncepcja	concept	koncepcja	N;INDF;MASC;SG	N;NOM;FEM;SG
concept	pojęcie	concept	pojęcie	N;INDF;MASC;SG	N;NOM;NEUT;SG
concept	koncepcji	concept	koncepcja	N;INDF;MASC;SG	N;GEN;FEM;SG
road	drodze	road	droga	N;INDF;MASC;SG	N;DAT;FEM;SG
road	droga	road	droga	N;INDF;MASC;SG	N;NOM;FEM;SG
factori	czynniki	factor	czynnik	N;INDF;MASC;PL	N;NOM;MASC;PL
factori	współczynniki	factor	współczynnik	N;INDF;MASC;PL	N;NOM;MASC;PL
teorii	teorie	teorie	teoria	N;INDF;FEM;PL	N;NOM;FEM;PL
off	off	off	off		
mesaje	komunikaty	mesaj	komunikat	N;INDF;FEM;PL	N;NOM;MASC;PL
mesaje	wiadomości	mesaj	wiadomość	N;INDF;FEM;PL	N;ACC;FEM;PL
strâns	ciasno	strâns	ciasno	ADV	ADV
strâns	mocno	strâns	mocno	ADV	ADV
benzi	kasety	bandă	kaseta	N;INDF;FEM;PL	N;ACC;FEM;PL
rural	wiejski	rural	wiejski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
urmărit	obserwowana	urmări	obserwować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
urmărit	obserwowane	urmări	obserwować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
urmărit	obserwowany	urmări	obserwować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
oprit	zatrzymany	opri	zatrzymać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
oprit	zatrzymane	opri	zatrzymać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
memorial	memorial	memorial	memorial	N;INDF;MASC;SG	N;NOM;MASC;SG
memorial	pomnik	memorial	pomnik	N;INDF;MASC;SG	N;ACC;MASC;SG
fapte	fakty	fapt	fakt	N;INDF;FEM;PL	N;NOM;MASC;PL
preferat	ulubione	preferat	ulubiony	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
preferat	ulubiony	preferat	ulubić	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
preferat	ulubiona	preferat	ulubiony	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
preferat	ulubione	preferat	ulubiony	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
preferat	ulubiona	preferat	ulubiony	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
preferat	ulubiony	preferat	ulubić	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
preferat	preferowany	preferat	preferować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
cover	okładka	cover	okładka	N;INDF;MASC;SG	N;NOM;FEM;SG
phoenix	phoenix	phoenix	phoenik	N;INDF;MASC;SG	N;NOM;MASC;SG
emisiuni	pokazy	emisiune	pokazać	N;INDF;FEM;PL	N;NOM;MASC;PL
fizic	fizycznie	fizic	fizycznie	ADV	ADV
prins	złapany	prinde	złapać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
prins	złapana	prinde	złapać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
prins	przyłapany	prinde	przyłapać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
camere	pokoje	cameră	pokój	N;INDF;FEM;PL	N;NOM;MASC;PL
reduce	zmniejsza	reduce	zmniejszać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
reduce	zmniejszyć	reduce	zmniejszyć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
reduce	zredukować	reduce	zredukować	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
refuză	odrzucić	refuza	odrzucić	V;IND;SG;3;PST;FIN	V;PFV;NFIN;ACT
refuză	odmówić	refuza	odmówić	V;IND;SG;3;PST;FIN	V;PFV;NFIN;ACT
îndepărtat	usunięte	îndepărtat	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
îndepărtat	usunięta	îndepărtat	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
îndepărtat	usunięty	îndepărtat	usunąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
vis	marzenie	vis	marzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
vis	sen	vis	sen	N;INDF;MASC;SG	N;ACC;MASC;SG
commons	commons	commons	commons	N;INDF;MASC;SG	N;ACC;MASC;SG
fonduri	fundusze	fond	fundusz	N;INDF;FEM;PL	N;NOM;MASC;PL
fonduri	funduszy	fond	fundusz	N;INDF;FEM;PL	N;GEN;MASC;PL
fonduri	fundusze	fond	fundusz	N;INDF;FEM;PL	N;NOM;MASC;PL
declară	oświadcza	declara	oświadczać	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
ghid	przewodniku	ghid	przewodnik	N;INDF;MASC;SG	N;DAT;MASC;SG
ghid	poradnik	ghid	poradnik	N;INDF;MASC;SG	N;NOM;MASC;SG
ghid	przewodnikiem	ghid	przewodnik	N;INDF;MASC;SG	N;INS;MASC;SG
ghid	przewodnika	ghid	przewodnik	N;INDF;MASC;SG	N;ACC;MASC;SG
ghid	przewodnik	ghid	przewodnik	N;INDF;MASC;SG	N;NOM;MASC;SG
verne	verne	vernă	verne		
heart	heart	heart	heart		
coordonator	koordynator	coordonator	koordynator	N;INDF;MASC;SG	N;NOM;MASC;SG
coordonator	koordynatora	coordonator	koordynator	N;INDF;MASC;SG	N;ACC;MASC;SG
dôme	dôme	deme	dły		
comentarii	komentarzy	comentariu	komentarz	N;INDF;FEM;PL	N;GEN;MASC;PL
comentarii	komentarze	comentariu	komentarz	N;INDF;FEM;PL	N;NOM;MASC;PL
periodic	okresowo	periodic	okresowo	ADV	ADV
periodic	okresowo	periodic	okresowo	ADV	ADV
căutat	poszukiwana	căuta	poszukiwać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
pasageri	pasażerowie	pasager	pasażer	N;INDF;MASC;PL	N;NOM;MASC;PL
pasageri	pasażerom	pasager	pasażer	N;INDF;MASC;PL	N;DAT;MASC;PL
pasageri	pasażerów	pasager	pasażer	N;INDF;MASC;PL	N;ACC;MASC;PL
pasageri	pasażerów	pasager	pasażer	N;INDF;MASC;PL	N;ACC;MASC;PL
masiv	ogromna	masiv	ogromny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
masiv	ogromne	masiv	ogromny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
masiv	ogromny	masiv	ogromny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
scrisori	liter	scrisoare	liter	N;INDF;FEM;PL	N;GEN;FEM;PL
scrisori	litery	scrisoare	litera	N;INDF;FEM;PL	N;ACC;FEM;PL
tratate	leczonych	tratat	leczyć	ADJ;INDF;FEM;PL	ADJ;IPFV;GEN;MASC;PL;POS;V.PTCP;PASS
diametru	średnicy	diametru	średnica	N;INDF;MASC;SG	N;GEN;FEM;SG
diametru	średnica	diametru	średnica	N;INDF;MASC;SG	N;NOM;FEM;SG
reprezentanți	przedstawicieli	reprezentant	przedstawiciel	N;INDF;MASC;PL	N;ACC;MASC;PL
reprezentanți	reprezentantów	reprezentant	reprezentant	N;INDF;MASC;PL	N;ACC;MASC;PL
reprezentanți	przedstawiciele	reprezentant	przedstawiciel	N;INDF;MASC;PL	N;NOM;MASC;PL
light	light	light	light		
rănit	ranny	răni	ranny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
rănit	ranna	răni	ranna	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
rănit	ranna	răni	ranna	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
rănit	ranny	răni	ranny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
rănit	zraniony	răni	zranić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
rănit	zraniony	răni	zranić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
proprietar	właścicielka	proprietar	właścicielka	N;INDF;MASC;SG	N;NOM;FEM;SG
proprietar	właściciela	proprietar	właściciel	N;INDF;MASC;SG	N;ACC;MASC;SG
proprietar	właściciel	proprietar	właściciel	N;INDF;MASC;SG	N;NOM;MASC;SG
proprietar	gospodarz	proprietar	gospodarz	N;INDF;MASC;SG	N;NOM;MASC;SG
proprietar	właściciel	proprietar	właściciel	N;INDF;MASC;SG	N;NOM;MASC;SG
misiuni	przydziały	misiune	przydział	N;INDF;FEM;PL	N;NOM;MASC;PL
misiuni	misje	misiune	misja	N;INDF;FEM;PL	N;NOM;FEM;PL
acoperite	objętych	acoperit	objąć	ADJ;INDF;FEM;PL	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
mix	mieszanka	mix	mieszanka	N;INDF;MASC;SG	N;NOM;FEM;SG
suferă	cierpieć	suferi	cierpieć	V;IND;3;PRS;FIN	V;IPFV;NFIN;ACT
bis	bis	bis	bis		
bis	bis	bis	bis		
bis	encore	bis	encor		
player	gracz	player	gracz	N;INDF;MASC;SG	N;NOM;MASC;SG
player	zawodnik	player	zawodnik	N;INDF;MASC;SG	N;NOM;MASC;SG
player	gracza	player	gracza	N;INDF;MASC;SG	N;ACC;MASC;SG
player	odtwarzacz	player	odtwarzacz	N;INDF;MASC;SG	N;NOM;MASC;SG
multi	multi	mult	multa		
târguri	targi	târg	targa	N;INDF;FEM;PL	N;NOM;MASC;PL
târguri	targach	târg	targi	N;INDF;FEM;PL	N;DAT;FEM;PL
conflicte	konflikty	conflict	konflikt	N;INDF;FEM;PL	N;NOM;MASC;PL
conflicte	konfliktów	conflict	konflikt	N;INDF;FEM;PL	N;GEN;MASC;PL
conflicte	konflikty	conflict	konflikt	N;INDF;FEM;PL	N;NOM;MASC;PL
rev	rev	rev	rev		
olandez	holenderskie	olandez	holenderski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
olandez	holenderski	olandez	holenderski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
alternativ	alternatywnie	alternativ	alternatywnie	ADV	ADV
alternativ	alternatywnie	alternativ	alternatywnie	ADV	ADV
alternativ	naprzemiennie	alternativ	naprzemiennie	ADV	ADV
arhiepiscop	arcybiskupa	arhiepiscop	arcybiskup	N;INDF;MASC;SG	N;GEN;MASC;SG
disponibil	dostępny	disponibil	dostępny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
disponibil	dostępna	disponibil	dostępny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
disponibil	dostępne	disponibil	dostępny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
timpuri	razy	timp	raz	N;INDF;FEM;PL	N;ACC;MASC;PL
timpuri	czasy	timp	czas	N;INDF;FEM;PL	N;NOM;MASC;PL
străin	zagraniczny	străin	zagraniczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
străin	zagraniczna	străin	zagraniczny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
străin	zagraniczne	străin	zagraniczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
moon	księżyca	moon	księżyc	N;INDF;MASC;SG	N;GEN;MASC;SG
moon	księżycu	moon	księżyc	N;INDF;MASC;SG	N;GEN;MASC;SG
moon	księżyc	moon	księżyc	N;INDF;MASC;SG	N;NOM;MASC;SG
suedez	szwedzki	suedez	szwedzki	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
suedez	szwedzkie	suedez	szwedzki	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
suedez	szwedzka	suedez	szwedzko	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
victorii	zwycięstw	victorie	zwycięstwo	N;INDF;FEM;PL	N;GEN;NEUT;PL
inventat	wymyślone	inventa	wymyślić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
lès	lès	lès	lès		
over	odbiór	over	odbiór	N;INDF;MASC;SG	N;NOM;MASC;SG
putin	putin	putin	putin		
aparat	aparatura	aparat	aparatura	N;INDF;MASC;SG	N;NOM;FEM;SG
aparat	przyrząd	aparat	przyrząd	N;INDF;MASC;SG	N;NOM;MASC;SG
filosof	filozof	filosof	filozof	N;INDF;MASC;SG	N;NOM;MASC;SG
ars	spalił	arde	spalić	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
ascuns	ukryty	ascuns	ukryć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
ascuns	ukryta	ascuns	ukryć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
ascuns	schowane	ascuns	schować	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
ascuns	ukryte	ascuns	ukryć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
test	test	test	test	N;INDF;MASC;SG	N;NOM;MASC;SG
test	badanie	test	badanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
test	próba	test	próba	N;INDF;MASC;SG	N;NOM;FEM;SG
simultan	jednocześnie	simultan	jednocześnie	ADV	ADV
simultan	równocześnie	simultan	równocześnie	ADV	ADV
menține	utrzymać	menține	utrzymać	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
menține	utrzymywać	menține	utrzymywać	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
profund	głęboko	profund	głęboko	ADV	ADV
profund	głęboko	profund	głęboko	ADV	ADV
spațiale	przestrzennych	spațial	przestrzenny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
administrat	podawany	administrat	podawać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
richter	richter	richter	richter	N;INDF;MASC;SG	N;NOM;MASC;SG
grant	dotacja	grant	dotacja	N;INDF;MASC;SG	N;NOM;FEM;SG
instalat	zainstalowany	instala	zainstalować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
instalat	zainstalowane	instala	zainstalować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
instalat	zainstalowana	instala	zainstalować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
călătorii	podróże	călătorie	podróż	N;INDF;FEM;PL	N;ACC;FEM;PL
călătorii	podróżnych	călătorie	podróżny	N;INDF;FEM;PL	N;GEN;MASC;PL
etnice	etnicznych	etnic	etniczny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
coloane	kolumn	coloană	kolumna	N;INDF;FEM;PL	N;GEN;FEM;PL
coloane	kolumny	coloană	kolumna	N;INDF;FEM;PL	N;NOM;FEM;PL
caracterizează	charakteryzują	caracteriza	charakteryzować	V;IND;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
mecanic	mechaniczny	mecanic	mechaniczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
mecanic	mechaniczne	mecanic	mechaniczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
erou	bohatera	erou	bohatera	N;INDF;MASC;SG	N;ACC;MASC;SG
erou	bohater	erou	bohater	N;INDF;MASC;SG	N;NOM;MASC;SG
erou	bohaterze	erou	bohatera	N;INDF;MASC;SG	N;DAT;MASC;SG
argument	kłótnia	argument	kłótnia	N;INDF;MASC;SG	N;NOM;FEM;SG
argument	argument	argument	argument	N;INDF;MASC;SG	N;NOM;MASC;SG
cercetători	naukowcy	cercetător	naukowiec	N;INDF;MASC;PL	N;NOM;MASC;PL
cercetători	badacze	cercetător	badacz	N;INDF;MASC;PL	N;NOM;MASC;PL
cercetători	naukowców	cercetător	naukowiec	N;INDF;MASC;PL	N;ACC;MASC;PL
cercetători	naukowcy	cercetător	naukowiec	N;INDF;MASC;PL	N;NOM;MASC;PL
cercetători	naukowców	cercetător	naukowiec	N;INDF;MASC;PL	N;ACC;MASC;PL
conceput	zaprojektowane	conceput	zaprojektować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
conceput	zaprojektowana	conceput	zaprojektować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
conceput	zaprojektowany	conceput	zaprojektować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
împrumut	kredyt	împrumut	kredyt	N;INDF;MASC;SG	N;NOM;MASC;SG
împrumut	pożyczka	împrumut	pożyczka	N;INDF;MASC;SG	N;NOM;FEM;SG
electorale	wyborczych	electoral	wyborczy	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
viitoare	nadchodzący	viitor	nadchodzący	ADJ;INDF;FEM	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
viitoare	nadchodzące	viitor	nadchodzić	ADJ;INDF;FEM	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
identificat	zidentyfikowane	identifica	zidentyfikować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
identificat	zidentyfikowany	identifica	zidentyfikować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
identificat	stwierdzone	identifica	stwierdzić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
june	june	june	juny		
june	czerwiec	june	czerwiec		
atrage	rysuje	atrage	rysować	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
atrage	przyciąga	atrage	przyciągać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
atrage	przyciągnąć	atrage	przyciągnąć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
atrage	przyciągać	atrage	przyciągać	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
buget	budżetu	buget	budżet	N;INDF;MASC;SG	N;GEN;MASC;SG
buget	budżet	buget	budżet	N;INDF;MASC;SG	N;ACC;MASC;SG
recunoaște	poznaje	recunoaște	poznawać	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
recunoaște	rozpoznają	recunoaște	rozpoznawać	V;IND;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
recunoaște	rozpoznaje	recunoaște	rozpoznawać	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
recunoaște	rozpoznać	recunoaște	rozpoznać	V;IND;3;PRS;FIN	V;PFV;NFIN;ACT
recunoaște	uznać	recunoaște	uznać	V;IND;3;PRS;FIN	V;PFV;NFIN;ACT
recunoaște	rozpoznają	recunoaște	rozpoznawać	V;IND;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
recunoaște	uznawać	recunoaște	uznawać	V;IND;3;PRS;FIN	V;IPFV;NFIN;ACT
recunoaște	przyznaje	recunoaște	przyznawać	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
recunoaște	uznaje	recunoaște	uznawać	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
tată	tato	tată	tato		
tată	ojcze	tată	ojciec		
echivalent	równoważny	echivalent	równoważny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
echivalent	równoważne	echivalent	równoważny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
temporar	chwilowo	temporar	chwilowo	ADV	ADV
temporar	tymczasowo	temporar	tymczasowo	ADV	ADV
temporar	czasowo	temporar	czasowo	ADV	ADV
temporar	tymczasowo	temporar	tymczasowo	ADV	ADV
lichid	ciecz	lichid	ciecz	N;INDF;MASC;SG	N;NOM;FEM;SG
lichid	płyn	lichid	płyn	N;INDF;MASC;SG	N;NOM;MASC;SG
lichid	ciecz	lichid	ciecz	N;INDF;MASC;SG	N;NOM;FEM;SG
lichid	płyn	lichid	płyn	N;INDF;MASC;SG	N;NOM;MASC;SG
schimba	zmienić	schimba	zmienić	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN;ACT
fan	wachlarz	fan	wachlarz	N;INDF;MASC;SG	N;NOM;MASC;SG
fan	wiatrak	fan	wiatrak	N;INDF;MASC;SG	N;NOM;MASC;SG
fan	wentylator	fan	wentylator	N;INDF;MASC;SG	N;NOM;MASC;SG
criterii	kryteria	criteriu	kryterium	N;INDF;FEM;PL	N;NOM;NEUT;PL
încasări	wpływy	încasare	wpływ	N;INDF;FEM;PL	N;NOM;MASC;PL
încasări	wpływy	încasare	wpływ	N;INDF;FEM;PL	N;NOM;MASC;PL
încasări	rachunki	încasare	rachunek	N;INDF;FEM;PL	N;NOM;MASC;PL
destinat	zamierzone	destinat	zamierzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
destinat	przeznaczona	destinat	przeznaczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
destinat	przeznaczony	destinat	przeznaczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
destinat	przeznaczone	destinat	przeznaczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
povești	opowiadania	poveste	opowiadanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
secțiuni	odcinki	secțiune	odcinka	N;INDF;FEM;PL	N;NOM;MASC;PL
secțiuni	sekcje	secțiune	sekcja	N;INDF;FEM;PL	N;NOM;FEM;PL
principii	zasady	princip	zasada	N;INDF;FEM;PL	N;ACC;FEM;PL
principii	zasadami	princip	zasada	N;INDF;FEM;PL	N;INS;FEM;PL
națiuni	narodów	națiune	naród	N;INDF;FEM;PL	N;GEN;MASC;PL
națiuni	narody	națiune	naród	N;INDF;FEM;PL	N;NOM;MASC;PL
opinii	opinie	opinie	opinia	N;INDF;FEM;PL	N;NOM;FEM;PL
cerc	kręgu	cerc	krąg	N;INDF;MASC;SG	N;GEN;MASC;SG
cerc	okrąg	cerc	okrąg	N;INDF;MASC;SG	N;NOM;MASC;SG
cerc	koło	cerc	koło	N;INDF;MASC;SG	N;NOM;NEUT;SG
cerc	krąg	cerc	krąg	N;INDF;MASC;SG	N;NOM;MASC;SG
eseu	esej	eseu	esej	N;INDF;MASC;SG	N;NOM;MASC;SG
eseu	wypracowanie	eseu	wypracować	N;INDF;MASC;SG	N;NOM;NEUT;SG
eseu	przyłożenie	eseu	przyłożyć	N;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
eseu	lądowanie	eseu	lądować	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
momente	chwil	moment	chwila	N;INDF;FEM;PL	N;GEN;FEM;PL
momente	momenty	moment	moment	N;INDF;FEM;PL	N;NOM;MASC;PL
momente	momentami	moment	moment	N;INDF;FEM;PL	N;INS;MASC;PL
pozitiv	pozytywna	pozitiv	pozytywny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
pozitiv	pozytywne	pozitiv	pozytywny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
pozitiv	pozytywny	pozitiv	pozytywny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
piemont	piedmont	piemont	piedmont	N;INDF;MASC;SG	N;NOM;MASC;SG
transmis	przekazywane	transmite	przekazywać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
transmis	przekazany	transmite	przekazać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
transmis	przekazana	transmite	przekazać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
transmis	przesłane	transmite	przesłać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
transmis	przekazane	transmite	przekazać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
massachusetts	massachusetts	massachusetts	massachusetts	N;INDF;MASC;SG	N;NOM;MASC;SG
dec	grudzień	dec	grudzienie	N;INDF;MASC	N;NOM;MASC;SG
mail	poczta	mail	poczta	N;INDF;MASC;SG	N;NOM;FEM;SG
mormânt	grobie	mormânt	grób	N;INDF;MASC;SG	N;DAT;MASC;SG
mormânt	nagrobek	mormânt	nagrobek	N;INDF;MASC;SG	N;ACC;MASC;SG
mormânt	grób	mormânt	grób	N;INDF;MASC;SG	N;ACC;MASC;SG
mormânt	grobowiec	mormânt	grobowiec	N;INDF;MASC;SG	N;NOM;MASC;SG
mormânt	grobie	mormânt	grób	N;INDF;MASC;SG	N;DAT;MASC;SG
mormânt	grób	mormânt	grób	N;INDF;MASC;SG	N;ACC;MASC;SG
mormânt	grobu	mormânt	grób	N;INDF;MASC;SG	N;GEN;MASC;SG
investiții	inwestycje	investiție	inwestycja	N;INDF;FEM;PL	N;NOM;FEM;PL
investiții	inwestycje	investiție	inwestycja	N;INDF;FEM;PL	N;NOM;FEM;PL
vânători	myśliwych	vânător	myśliwy	N;INDF;MASC;PL	N;ACC;MASC;PL
vânători	łowcy	vânător	łowiec	N;INDF;MASC;PL	N;NOM;MASC;PL
vânători	myśliwi	vânător	myśliwy	N;INDF;MASC;PL	N;NOM;MASC;PL
punk	śmieć	punk	śmieć	N;INDF;MASC;SG	N;NOM;MASC;SG
emisar	wysłannik	emisar	wysłannik	N;INDF;MASC;SG	N;NOM;MASC;SG
emisar	wysłannika	emisar	wysłannik	N;INDF;MASC;SG	N;ACC;MASC;SG
dragon	smoka	dragon	smoka	N;INDF;MASC;SG	N;ACC;MASC;SG
dragon	smok	dragon	smok	N;INDF;MASC;SG	N;NOM;MASC;SG
aplicat	stosowane	aplicat	stosować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aplicat	zastosowane	aplicat	zastosować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aplicat	stosowana	aplicat	stosować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
