oli	tuvo	olema	tener	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
valgustatud	encendido	valgusta=tud	encendido	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
valgustatud	iluminado	valgusta=tud	iluminar	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
elo	elo	elo	elo	N;NOM;SG	N;SG
sünni	natalidad	sünd	natalidad	N;NOM;SG	N;FEM;SG
sünni	nacimiento	sünd	nacimiento	N;NOM;SG	N;MASC;SG
sünni	parto	sünd	parto	N;NOM;SG	N;MASC;SG
assotsiatsioon	asociación	assotsiatsioon	asociación	N;NOM;SG	N;FEM;SG
assotsiatsioon	association	assotsiatsioon	association	N;NOM;SG	N;FEM;SG
universum	universo	universum	universo	N;NOM;SG	N;MASC;SG
terasest	acero	terane	acero	N;IN+ABL;SG	N;MASC;SG
rakk	cell	rakk	cell	N;NOM;SG	N
rakk	celda	rakk	celda	N;NOM;SG	N;FEM;SG
rakk	célula	rakk	célula	N;NOM;SG	N;FEM;SG
nähes	viendo	nägema	ver	V;V.CVB	V;V.MSDR
lubjakivi	caliza	lubja_kivi	caliza	N;NOM;SG	N;FEM;SG
moon	luna	moon	luna	N;NOM;SG	N;FEM;SG
moon	moon	moon	moon	N;NOM;SG	N
copa	copa	copa	copa	N;NOM;SG	N;FEM;SG
uuendatud	actualizada	uuendama	actualizado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
uuendatud	actualizados	uuendama	actualizado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
uuendatud	actualizado	uuendama	actualizado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
uuendatud	renovados	uuendama	renovado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
uuendatud	renovado	uuendama	renovado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
uuendatud	renovada	uuendama	renovado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
agnes	inés	agnes	inés	N;NOM;SG	N;FEM;SG
agnes	ines	agnes	in	N;NOM;SG	N;FEM;SG
agnes	agnes	agnes	agn	N;NOM;SG	N;FEM;SG
viking	viking	viking	viking	N;NOM;SG	N;SG
viking	vikingo	viking	vikingo	N;NOM;SG	N;MASC;SG
plasma	plasma	plasma	plasma	N;NOM;SG	N;SG
teaduslikult	científicamente	teaduslikult	científicamente	ADV	ADV
disainer	diseñadora	disainer	diseñador	N;NOM;SG	N;FEM;SG
disainer	diseñador	disainer	diseñador	N;NOM;SG	N;MASC;SG
teooriaid	teorías	teooria	teoría	N;PRT;PL	N;FEM;PL
petrov	petrov	petrov	petrov	N;NOM;SG	N;MASC;SG
kuulutatud	declaró	kuulutama	declarar	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
veenda	convencer	veenma	convencer	V;NFIN	V;NFIN
veenda	convence	veenma	convencer	V;NFIN	V;IND;SG;3;PRS;FIN
veenda	convencer	veenma	convencer	V;NFIN	V;NFIN
veenda	persuadir	veenma	persuadir	V;NFIN	V;NFIN
zimbabwe	zimbabue	zimbabwe	zimbabue	N;NOM;SG	N;SG
zimbabwe	zimbabue	zimbabwe	zimbabue	N;NOM;SG	N;SG
toetatud	respaldado	toetama	respaldado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
toetatud	apoyado	toetama	apoyar	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
toetatud	soportado	toetama	soportar	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
privileegid	privilegios	privi_leek	privilegio	N;NOM;PL	N;MASC;PL
privileegid	atribuciones	privi_leek	atribución	N;NOM;PL	N;FEM;PL
privileegid	prerrogativas	privi_leek	prerrogativa	N;NOM;PL	N;FEM;PL
geen	gene	geen	gene	N;NOM;SG	N
geen	gen	geen	gen	N;NOM;SG	N;MASC;SG
rgb	rgb	rgb	rgb	N	N;MASC;SG
tungida	penetrar	tungima	penetrar	V;NFIN	V;NFIN
hirmu	temor	hirm	temor	N;PRT;SG	N;MASC;SG
hirmu	miedo	hirm	miedo	N;PRT;SG	N;MASC;SG
hirmu	fear	hirm	fear	N;PRT;SG	N
wild	wild	wild	wild	N;NOM;SG	N
hein	heno	hein	heno	N;NOM;SG	N;MASC;SG
kuuluda	perteneces	kuuluma	pertenez	V;NFIN	V;IND;SG;2;PRS;FIN
kuuluda	pertenecer	kuuluma	pertenecer	V;NFIN	V;NFIN
kuuluda	pertenecen	kuuluma	pertenecer	V;NFIN	V;IND;PL;3;PRS;FIN
kristi	kristi	kristi	kristi	N;NOM;SG	N;FEM;SG
digitaalse	digital	digitaalne	digital	ADJ;GEN;SG	ADJ;SG
muret	preocupación	mure	preocupación	N;PRT;SG	N;FEM;SG
muret	inquietud	mure	inquietud	N;PRT;SG	N;FEM;SG
vennaskond	compañerismo	vennaskond	compañerismo	N;NOM;SG	N;MASC;SG
vennaskond	fraternidad	vennaskond	fraternidad	N;NOM;SG	N;FEM;SG
vennaskond	fraternidad	vennaskond	fraternidad	N;NOM;SG	N;FEM;SG
vennaskond	hermandad	vennaskond	hermandad	N;NOM;SG	N;FEM;SG
režiim	modalidad	režiim	modalidad	N;NOM;SG	N;FEM;SG
režiim	mode	režiim	mode	N;NOM;SG	N
režiim	modo	režiim	modo	N;NOM;SG	N;MASC;SG
režiim	régimen	režiim	régimen	N;NOM;SG	N;MASC;SG
mode	modalidad	mode	modalidad	N;NOM;SG	N;FEM;SG
mode	mode	mode	mode	N;NOM;SG	N
mode	modo	mode	modo	N;NOM;SG	N;MASC;SG
geneetiline	genética	geneetiline	genético	ADJ;NOM;SG	ADJ;FEM;SG
geneetiline	genético	geneetiline	genético	ADJ;NOM;SG	ADJ;MASC;SG
stipendium	beca	stipendium	beca	N;NOM;SG	N;FEM;SG
mündi	moneda	münema	moneda	N;PRT;SG	N;FEM;SG
lagunemise	degradación	lagunemine	degradación	N;GEN;SG	N;FEM;SG
lcd	lcd	lcd	lcd	N;NOM	N;MASC;SG
knut	knut	knut	knut	N;NOM;SG	N;MASC;SG
rikas	rico	rikas	rico	ADJ;NOM;SG	ADJ;MASC;SG
rikas	rica	rikas	rico	ADJ;NOM;SG	ADJ;FEM;SG
hektari	hectárea	hektar	hectárea	N;PRT;SG	N;FEM;SG
kaubamaja	mall	kauba_maja	mall	N;NOM;SG	N;MASC;SG
nõrga	débil	nõrk	débil	ADJ;GEN;SG	ADJ;SG
baski	vasca	bask	vasco	ADJ	ADJ;FEM;SG
tegevjuht	ceo	tegev_juht	ceo	N;NOM;SG	N;MASC;SG
ornitoloog	ornitólogo	ornitoloog	ornitólogo	N;NOM;SG	N;MASC;SG
optiline	óptico	optiline	óptico	ADJ;NOM;SG	ADJ;MASC;SG
tolstoi	tolstoi	tolstoi	tolstoi	N;NOM;SG	N;MASC;SG
kollased	amarillos	kollane	amarillo	ADJ;NOM;PL	ADJ;MASC;PL
kollased	amarillas	kollane	amarillo	ADJ;NOM;PL	ADJ;FEM;PL
turniir	torneo	turniir	torneo	N;NOM;SG	N;MASC;SG
teki	cobija	tekk	cobijar	N;NOM;SG	N;FEM;SG
teki	manta	tekk	manta	N;NOM;SG	N;FEM;SG
teki	mazo	tekk	mazo	N;NOM;SG	N;MASC;SG
teki	baraja	tekk	barajar	N;NOM;SG	N;FEM;SG
turism	turismo	turism	turismo	N;NOM;SG	N;MASC;SG
pärija	heredera	pärija	heredera	N;NOM;SG	N;FEM;SG
pärija	heredera	pärija	heredera	N;NOM;SG	N;FEM;SG
pärija	heredero	pärija	heredero	N;NOM;SG	N;MASC;SG
jennifer	jennifer	jennifer	jennifer	N;NOM;SG	N;FEM;SG
õnnelik	afortunada	õnnelik	afortunado	ADJ;NOM;SG	ADJ;FEM;SG;V.PTCP
õnnelik	afortunado	õnnelik	afortunado	ADJ;NOM;SG	ADJ;MASC;SG;V.PTCP
õnnelik	feliz	õnnelik	feliz	ADJ;NOM;SG	ADJ;SG
õnnelik	contenta	õnnelik	contentar	ADJ;NOM;SG	ADJ;FEM;SG
õnnelik	contento	õnnelik	contento	ADJ;NOM;SG	ADJ;MASC;SG
pime	ciego	pime	ciego	ADJ;NOM;SG	ADJ;MASC;SG
pime	ciega	pime	ciego	ADJ;NOM;SG	ADJ;FEM;SG
ohu	peligro	oht	peligro	N;NOM;SG	N;MASC;SG
arutada	discuta	arutama	discuta	V;NFIN	V;IMP;SG;3;FIN
arutada	discutir	arutama	discutir	V;NFIN	V;NFIN
märke	letreros	märk	letrero	N;PRT;PL	N;MASC;PL
märke	señales	märk	señal	N;PRT;PL	N;FEM;PL
märke	carteles	märk	cartel	N;PRT;PL	N;MASC;PL
märke	signos	märk	signo	N;PRT;PL	N;MASC;PL
vaenlane	enemigo	vaenlane	enemigo	N;NOM;SG	N;MASC;SG
vaenlane	enemigo	vaenlane	enemigo	N;NOM;SG	N;MASC;SG
vaenlane	adversario	vaenlane	adversario	N;NOM;SG	N;MASC;SG
leiud	hallazgos	leid	hallazgo	N;NOM;PL	N;MASC;PL
leiud	conclusiones	leid	conclusión	N;NOM;PL	N;FEM;PL
leiud	descubrimientos	leid	descubrimiento	N;NOM;PL	N;MASC;PL
emmy	emmy	emmy	emmy	N;NOM;SG	N;MASC;SG
urban	urban	urbama	urbar	N;NOM;SG	N;SG
käsk	mando	käsk	mando	N;NOM;SG	N;MASC;SG
käsk	comando	käsk	comando	N;NOM;SG	N;MASC;SG
käsk	comandancia	käsk	comandancia	N;NOM;SG	N;FEM;SG
tansaania	tanzania	tansaania	tanzania	N;NOM;SG	N;FEM;SG
vastastikuse	mutuo	vastastikune	mutuo	ADJ;GEN;SG	ADJ;MASC;SG
vastastikuse	mutua	vastastikune	mutuo	ADJ;GEN;SG	ADJ;FEM;SG
alamliik	subespecie	alamliik	subespecie	N;NOM;SG	N;FEM;SG
gildi	gremio	gild	gremio	N;NOM;SG	N;MASC;SG
ministeerium	cancillería	ministeerium	cancillería	N;NOM;SG	N;FEM;SG
ministeerium	ministerio	ministeerium	ministerio	N;NOM;SG	N;MASC;SG
kommentaarid	observaciones	kommentaar	observación	N;NOM;PL	N;FEM;PL
kommentaarid	comentarios	kommentaar	comentario	N;NOM;PL	N;MASC;PL
rakett	cohete	rakett	cohete	N;NOM;SG	N;MASC;SG
rakett	rocket	rakett	rocket	N;NOM;SG	N;SG
rakett	misil	rakett	misil	N;NOM;SG	N;MASC;SG
normaalne	normal	normaalne	normal	ADJ;NOM;SG	ADJ;SG
genoomi	genoma	genoom	genoma	N;NOM;SG	N;MASC;SG
haldus	gerencia	haldus	gerencia	N;NOM;SG	N;FEM;SG
haldus	gestión	haldus	gestión	N;NOM;SG	N;FEM;SG
haldus	dirección	haldus	dirección	N;NOM;SG	N;FEM;SG
haldus	administración	haldus	administración	N;NOM;SG	N;FEM;SG
haldus	administración	haldus	administración	N;NOM;SG	N;FEM;SG
sile	suave	sile	suave	ADJ;NOM;SG	ADJ;SG
sile	liso	sile	liso	ADJ;NOM;SG	ADJ;MASC;SG
kaaslane	acompañante	kaaslane	acompañante	N;NOM;SG	N;SG
kaaslane	compañera	kaaslane	compañera	N;NOM;SG	N;FEM;SG
kaaslane	compañero	kaaslane	compañero	N;NOM;SG	N;MASC;SG
digitaalselt	digitalmente	digitaalselt	digitalmente	ADV	ADV
ehitised	edificaciones	ehitis	edificación	N;NOM;PL	N;FEM;PL
ehitised	construcciones	ehitis	construcción	N;NOM;PL	N;FEM;PL
ehitised	edificios	ehitis	edificio	N;NOM;PL	N;MASC;PL
ehitised	inmuebles	ehitis	inmueble	N;NOM;PL	N;MASC;PL
saarestik	archipiélago	saarestik	archipiélago	N;NOM;SG	N;MASC;SG
essee	ensayo	essee	ensayo	N;NOM;SG	N;MASC;SG
draama	drama	draama	drama	N;NOM;SG	N;MASC;SG
vaatleja	observador	vaatleja	observador	N;NOM;SG	N;MASC;SG
ratas	rueda	ratas	rueda	N;NOM;SG	N;FEM;SG
ratas	bici	ratas	bici	N;NOM;SG	N;FEM;SG
ratas	moto	ratas	moto	N;NOM;SG	N;FEM;SG
ratas	bike	ratas	bike	N;NOM;SG	N
ratas	bicicleta	ratas	bicicleta	N;NOM;SG	N;FEM;SG
koidu	alba	koid	alba	N;NOM;SG	N;FEM;SG
koidu	dawn	koid	dawn	N;NOM;SG	N;SG
koidu	amanecer	koid	amanecer	N;NOM;SG	N;MASC;SG
väljaandja	editor	välja_andja	editor	N;NOM;SG	N;MASC;SG
väljaandja	editorial	välja_andja	editorial	N;NOM;SG	N;FEM;SG
väljaandja	emisor	välja_andja	emisor	N;NOM;SG	N;MASC;SG
maastiku	paisaje	maastik	paisaje	N;NOM;SG	N;MASC;SG
ülemaailmse	mundial	üle_maa_ilmne	mundial	ADJ;GEN;SG	ADJ;SG
ülemaailmse	global	üle_maa_ilmne	global	ADJ;GEN;SG	ADJ;SG
marx	marx	marx	marx	N;NOM;SG	N;MASC;SG
paik	parche	paik	parche	N;NOM;SG	N;MASC;SG
paik	patch	paik	patch	N;NOM;SG	N
istván	istván	istván	istián	N;NOM;SG	N;MASC;SG
lootus	hope	lootus	hope	N;NOM;SG	N
lootus	esperanza	lootus	esperanza	N;NOM;SG	N;FEM;SG
elias	elias	elias	elia	N;NOM;SG	N;FEM;SG
võrrand	ecuación	võrrand	ecuación	N;NOM;SG	N;FEM;SG
seened	hongos	seen	hongo	N;NOM;PL	N;MASC;PL
seened	setas	seen	seta	N;NOM;PL	N;FEM;PL
seened	champiñones	seen	champiñón	N;NOM;PL	N;MASC;PL
seened	hongos	seen	hongo	N;NOM;PL	N;MASC;PL
seened	hongos	seen	hongo	N;NOM;PL	N;MASC;PL
seened	setas	seen	seta	N;NOM;PL	N;FEM;PL
seened	champiñones	seen	champiñón	N;NOM;PL	N;MASC;PL
seened	hongos	seen	hongo	N;NOM;PL	N;MASC;PL
kirjanikud	guionistas	kirjanik	guionista	N;NOM;PL	N;PL
kirjanikud	escritores	kirjanik	escritor	N;NOM;PL	N;MASC;PL
kirjanikud	redactores	kirjanik	redactor	N;NOM;PL	N;MASC;PL
murda	romper	murdma	romper	V;NFIN	V;NFIN
koobas	gruta	koobas	gruta	N;NOM;SG	N;FEM;SG
koobas	cueva	koobas	cueva	N;NOM;SG	N;FEM;SG
koobas	cave	koobas	cave	N;NOM;SG	N
koobas	caverna	koobas	caverna	N;NOM;SG	N;FEM;SG
box	box	box	box	N;NOM;SG	N
box	caja	box	caja	N;NOM;SG	N;FEM;SG
box	recuadro	box	recuadro	N;NOM;SG	N;MASC;SG
box	casilla	box	casilla	N;NOM;SG	N;FEM;SG
danny	danny	danny	danny	N;NOM;SG	N;MASC;SG
monograafia	monografía	mono_graafia	monografía	N;NOM;SG	N;FEM;SG
jordaania	jordana	jordaania	jordano	N;NOM;SG	N;FEM;SG
jordaania	jordano	jordaania	jordano	N;NOM;SG	N;MASC;SG
jordaania	jordán	jordaania	jordán	N;NOM;SG	N;MASC;SG
jordaania	jordania	jordaania	jordania	N;NOM;SG	N;FEM;SG
oletatavasti	supuestamente	oletatavasti	supuestamente	ADV	ADV
selgroogsete	vertebrados	selgroogne	vertebrado	ADJ;GEN;PL	ADJ;MASC;PL;V.PTCP
selgroogsete	vertebrados	selgroogne	vertebrado	ADJ;GEN;PL	ADJ;MASC;PL;V.PTCP
jpeg	jpeg	jpeg	jpeg	N;NOM	N
viha	rabia	viha	rabia	N;NOM;SG	N;FEM;SG
viha	ira	viha	ira	N;NOM;SG	N;FEM;SG
viha	enojo	viha	enojo	N;NOM;SG	N;MASC;SG
viha	enfado	viha	enfado	N;NOM;SG	N;MASC;SG
viha	cólera	viha	cólera	N;NOM;SG	N;FEM;SG
viha	odio	viha	odio	N;NOM;SG	N;MASC;SG
galiitsia	gallega	galiitsia	gallega	N;NOM;SG	N;FEM;SG
galiitsia	gallego	galiitsia	gallego	N;NOM;SG	N;MASC;SG
galiitsia	galicia	galiitsia	galicia	N;NOM;SG	N;FEM;SG
gerald	gerald	gerald	gerald	N;NOM;SG	N;SG
singer	cantor	singer	cantor	N;NOM;SG	N;MASC;SG
singer	cantante	singer	cantante	N;NOM;SG	N;SG
pentium	pentium	pentium	pentium	N;NOM;SG	N;MASC;SG
basiilika	basílica	basiilika	basílica	N;NOM;SG	N;FEM;SG
sotsiaalsed	sociales	sotsiaalne	social	ADJ;NOM;PL	ADJ;PL
plahvatas	explotó	plahvatama	explotar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
lained	olas	laine	ola	N;NOM;PL	N;FEM;PL
lained	ondas	laine	onda	N;NOM;PL	N;FEM;PL
lained	oleadas	laine	oleada	N;NOM;PL	N;FEM;PL
tähistada	celebrar	tähistama	celebrar	V;NFIN	V;NFIN
tähistada	celebra	tähistama	celebrar	V;NFIN	V;IND;SG;3;PRS;FIN
tähistada	celebran	tähistama	celebrar	V;NFIN	V;IND;PL;3;PRS;FIN
tähistada	celebre	tähistama	celebrar	V;NFIN	V;SBJV;SG;3;PRS;FIN
realism	realismo	realism	realismo	N;NOM;SG	N;MASC;SG
sideme	vendaje	side	vendaje	N;GEN;SG	N;MASC;SG
tõeliselt	realmente	tõeliselt	realmente	ADV	ADV
tõeliselt	verdaderamente	tõeliselt	verdaderamente	ADV	ADV
hiir	ratón	hiir	ratón	N;NOM;SG	N;MASC;SG
hiir	mouse	hiir	mouse	N;NOM;SG	N;MASC;SG
absoluutselt	absolutamente	absoluutselt	absolutamente	ADV	ADV
komplekti	conjunto	komplekt	conjunto	N;PRT;SG	N;MASC;SG
komplekti	set	komplekt	set	N;PRT;SG	N;MASC;SG
komplekti	plató	komplekt	plató	N;PRT;SG	N;MASC;SG
picea	picea	picea	picea	N;NOM;SG	N;FEM;SG
kõlab	suena	kõlama	sonar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
muru	césped	muru	césped	N;NOM;SG	N;MASC;SG
muru	césped	muru	césped	N;NOM;SG	N;MASC;SG
muru	hierba	muru	hierba	N;NOM;SG	N;FEM;SG
käik	engranaje	käik	engranaje	N;NOM;SG	N;MASC;SG
kirjeldavad	describiendo	kirjeldama	describir	V;IND;PL;3;PRS;FIN;ACT	V;V.MSDR
kirjeldavad	describir	kirjeldama	describir	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
ajakirjandus	prensa	aja_kirjandus	prensa	N;NOM;SG	N;FEM;SG
ajakirjandus	periodismo	aja_kirjandus	periodismo	N;NOM;SG	N;MASC;SG
keldi	celta	kelt	celta	N;NOM;SG	N;SG
keldi	celtic	kelt	celtic	N;NOM;SG	N;MASC;SG
jerzy	jerzy	jerzy	jerzy	N;NOM;SG	N;MASC;SG
aida	aida	ait	aida	N;NOM;SG	N;FEM;SG
vananenud	obsoleta	vananema	obsoleta	ADJ;PST;V.PTCP;ACT	ADJ;FEM;SG
vananenud	obsoletas	vananema	obsoleta	ADJ;PST;V.PTCP;ACT	ADJ;FEM;PL
vananenud	obsoleto	vananema	obsoleto	ADJ;PST;V.PTCP;ACT	ADJ;MASC;SG
vananenud	envejecido	vananema	envejecido	ADJ;PST;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
asendatud	sustituyó	asenda=tud	sustituir	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
rannik	litoral	rannik	litoral	N;NOM;SG	N;MASC;SG
rannik	costa	rannik	costa	N;NOM;SG	N;FEM;SG
füüsikalised	físicas	füüsika=line	físico	ADJ;NOM;PL	ADJ;FEM;PL
füüsikalised	físicos	füüsika=line	físico	ADJ;NOM;PL	ADJ;MASC;PL
eeldada	asumir	eeldama	asumir	V;NFIN	V;NFIN
eeldada	asuma	eeldama	asumir	V;NFIN	V;IMP;SG;3;FIN
eeldada	asuman	eeldama	asumir	V;NFIN	V;IMP;PL;3;FIN
eeldada	asume	eeldama	asumir	V;NFIN	V;IND;SG;3;PRS;FIN
niiske	húmedo	niiske	húmedo	ADJ;NOM;SG	ADJ;MASC;SG
niiske	húmeda	niiske	húmedo	ADJ;NOM;SG	ADJ;FEM;SG
niiske	húmedo	niiske	húmedo	ADJ;NOM;SG	ADJ;MASC;SG
niiske	húmeda	niiske	húmedo	ADJ;NOM;SG	ADJ;FEM;SG
laskur	tirador	laskur	tirador	N;NOM;SG	N;MASC;SG
laskur	shooter	laskur	shooter	N;NOM;SG	N;MASC;SG
laskur	tirador	laskur	tirador	N;NOM;SG	N;MASC;SG
sportlased	deportistas	sportlane	deportista	N;NOM;PL	N;PL
sportlased	atletas	sportlane	atleta	N;NOM;PL	N;PL
baas	base	baas	base	N;NOM;SG	N;SG
teoreetiline	teórica	teoreetiline	teórico	ADJ;NOM;SG	ADJ;FEM;SG
teoreetiline	teórico	teoreetiline	teórico	ADJ;NOM;SG	ADJ;MASC;SG
jooned	líneas	joon	línea	N;NOM;PL	N;FEM;PL
jooned	lines	joon	lín	N;NOM;PL	N
jooned	lineas	joon	linea	N;NOM;PL	N;FEM;PL
viirused	virus	viirus	virus	N;NOM;PL	N;MASC
arhitekti	arquitecto	arhitekt	arquitecto	N;PRT;SG	N;MASC;SG
main	main	mai	main	N;NOM;SG	N
lincoln	lincoln	lincoln	lincoln	N;NOM;SG	N;MASC;SG
elsa	elsa	elsa	elsa	N;NOM;SG	N;FEM;SG
palo	palo	palo	palo	N;NOM;SG	N;MASC;SG
lucia	lucia	lucia	lucia	N;NOM;SG	N;FEM;SG
sotsioloogia	sociología	sotsioloogia	sociología	N;NOM;SG	N;FEM;SG
władysław	władysław	władysław	władysław	N;NOM;SG	N;MASC;SG
meestele	men	mees	men	N;AT+ALL;PL	N
meestele	hombres	mees	hombre	N;AT+ALL;PL	N;MASC;PL
pikaajaline	prolongada	pika_ajaline	prolongado	ADJ;NOM;SG	ADJ;FEM;SG;V.PTCP
pikaajaline	prolongado	pika_ajaline	prolongado	ADJ;NOM;SG	ADJ;MASC;SG;V.PTCP
rodríguez	rodríguez	rodraguez	rodríguez	N;NOM;SG	N;SG
roosi	rose	roos	rose	N;NOM;SG	N
roosi	rosa	roos	rosa	N;NOM;SG	N;FEM;SG
torm	tormenta	torm	tormenta	N;NOM;SG	N;FEM;SG
torm	tempestad	torm	tempestad	N;NOM;SG	N;FEM;SG
torm	storm	torm	storm	N;NOM;SG	N
siegfried	siegfried	siegfri	siegfried	N;NOM;SG	N;MASC;SG
normandia	normandía	normandia	normandía	N;NOM;SG	N;FEM;SG
ohio	ohio	ohio	ohio	N;NOM;SG	N;MASC;SG
peremees	host	pere_mees	host	N;NOM;SG	N;SG
peremees	anfitrión	pere_mees	anfitrión	N;NOM;SG	N;MASC;SG
peremees	acogida	pere_mees	acogida	N;NOM;SG	N;FEM;SG
peremees	huésped	pere_mees	huésped	N;NOM;SG	N;MASC;SG
peremees	maestro	pere_mees	maestro	N;NOM;SG	N;MASC;SG
peremees	master	pere_mees	master	N;NOM;SG	N;MASC;SG
peremees	máster	pere_mees	máster	N;NOM;SG	N;MASC;SG
orienteeritud	orientados	orienteeri=tud	orientado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
orienteeritud	orientada	orienteeri=tud	orientado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
orienteeritud	orientado	orienteeri=tud	orientar	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
orienteeritud	orientado	orienteeri=tud	orientar	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
puka	puka	pukk	puka	N;NOM;SG	N;FEM;SG
linux	linux	linux	linux	N;NOM;SG	N;MASC;SG
kriitikud	críticas	kriitik	crítica	N;NOM;PL	N;FEM;PL
kriitikud	críticos	kriitik	crítico	N;NOM;PL	N;MASC;PL
õed	enfermeros	õde	enfermero	N;NOM;PL	N;MASC;PL
õed	enfermeras	õde	enfermera	N;NOM;PL	N;FEM;PL
õed	hermanas	õde	hermana	N;NOM;PL	N;FEM;PL
arvutid	computadores	arvuti	computador	N;NOM;PL	N;MASC;PL
arvutid	computadoras	arvuti	computador	N;NOM;PL	N;FEM;PL
arvutid	ordenadores	arvuti	ordenador	N;NOM;PL	N;MASC;PL
tesla	tesla	teslama	tesla	N;NOM;SG	N;MASC;SG
õnn	felicidad	õnn	felicidad	N;NOM;SG	N;FEM;SG
metoodika	metodología	metoodika	metodología	N;NOM;SG	N;FEM;SG
sillad	bridges	sild	bridge	N;NOM;PL	N
sillad	puentes	sild	puente	N;NOM;PL	N;MASC;PL
kaudselt	implícitamente	kaudselt	implícitamente	ADV	ADV
kaudselt	indirectamente	kaudselt	indirectamente	ADV	ADV
samba	pilar	sammas	pilar	N;NOM;SG	N;SG
samba	samba	sammas	samba	N;NOM;SG	N;FEM;SG
vaidlus	polémica	vaidlus	polémica	N;NOM;SG	N;FEM;SG
vaidlus	controversia	vaidlus	controversia	N;NOM;SG	N;FEM;SG
vaidlus	contencioso	vaidlus	contencioso	N;NOM;SG	N;MASC;SG
vaidlus	disputa	vaidlus	disputa	N;NOM;SG	N;FEM;SG
vaidlus	controversia	vaidlus	controversia	N;NOM;SG	N;FEM;SG
mitmekesisuse	diversidad	mitme_kesisus	diversidad	N;GEN;SG	N;FEM;SG
bot	bot	bot	bot	N;NOM;SG	N;MASC
kuivatatud	seca	kuivata=tud	seco	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG
kuivatatud	secos	kuivata=tud	seco	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL
kuivatatud	seco	kuivata=tud	seco	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG
kõrb	desierto	kõrb	desierto	N;NOM;SG	N;MASC;SG
mussolini	mussolini	mussolini	mussolini	N;PRT;SG	N;MASC;SG
mineraalid	minerales	mineraal	mineral	N;NOM;PL	N;PL
aretatud	criados	aretama	criado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
aretatud	criado	aretama	criado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
magdalena	magdalena	magd	magdaleno	N;FRML;SG	N;FEM;SG
ööd	nights	öö	night	N;NOM;SG	N
ööd	noche	öö	noche	N;NOM;SG	N;FEM;SG
ööd	night	öö	night	N;NOM;SG	N
nassau	nassau	nassa	nassau	N;NOM;SG	N;FEM;SG
sõprus	amistad	sõprus	amistad	N;NOM;SG	N;FEM;SG
lilli	flores	lill	flor	N;PRT;PL	N;FEM;PL
kokkuvõte	conclusión	kokku_võte	conclusión	N;NOM;SG	N;FEM;SG
kokkuvõte	resumen	kokku_võte	resumen	N;NOM;SG	N;MASC;SG
kokkuvõte	síntesis	kokku_võte	síntesis	N;NOM;SG	N;FEM
kokkuvõte	sumario	kokku_võte	sumario	N;NOM;SG	N;MASC;SG
ravimid	medicamentos	ravim	medicamento	N;NOM;PL	N;MASC;PL
ravimid	medicinas	ravim	medicina	N;NOM;PL	N;FEM;PL
ravimid	medicamentos	ravim	medicamento	N;NOM;PL	N;MASC;PL
ütle	decir	ütlema	decir	V;IMP;SG;2;PRS;FIN;ACT	V;NFIN
ütle	decir	ütlema	decir	V;IMP;SG;2;PRS;FIN;ACT	V;NFIN
poolakad	postes	poolakas	poste	N;NOM;PL	N;MASC;PL
poolakad	polos	poolakas	polo	N;NOM;PL	N;MASC;PL
poolakad	polacos	poolakas	polaco	N;NOM;PL	N;MASC;PL
poliitikud	políticos	poliitik	político	N;NOM;PL	N;MASC;PL
poliitikud	politicos	poliitik	politico	N;NOM;PL	N;MASC;PL
orbiidil	órbita	orbiit	órbita	N;AT+ESS
;SG	N;FEM;SG
orbiidil	orbita	orbiit	orbitar	N;AT+ESS
;SG	N;FEM;SG
