اِبتدائی	initial	اِبتدائی	initial	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیٹا	boy	بیٹا	boy	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بیٹا	pojke	بیٹا	pojke	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیٹا	gosse	بیٹا	gosse	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیٹا	pojk	بیٹا	pojk	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیٹا	child	بیٹا	child	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیٹا	boy	بیٹا	boy	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بیٹا	pojke	بیٹا	pojke	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیٹا	gosse	بیٹا	gosse	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیٹا	pojk	بیٹا	pojk	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیٹا	sonen	بیٹا	son	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بیٹا	son	بیٹا	son	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیٹا	child	بیٹا	child	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیٹی	flicka	بیٹی	flicka	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بیٹی	tjej	بیٹی	tjej	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بیٹی	dotter	بیٹی	dott	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بیٹی	dottern	بیٹی	dotter	N;NOM;FEM;SG;3	N;NOM;DEF;MASC+FEM;SG
بیٹی	flicka	بیٹی	flicka	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بیٹی	tjej	بیٹی	tjej	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
بَیٹھنا	sitta	بَیٹھ	sitta	V;NFIN	V;IMP;FIN;ACT
بَیٹھنا	minska	بَیٹھ	minska	V;NFIN	V;IMP;NFIN;ACT
بَیٹھنا	faller	بَیٹھ	falla	V;NFIN	V;IND;PRS;FIN;ACT
بَیٹھنا	ramla	بَیٹھ	ramla	V;NFIN	V;IMP;FIN;ACT
بَیٹھنا	falla	بَیٹھ	falla	V;NFIN	V;IMP;FIN;ACT
بَیٹھنا	rida	بَیٹھ	rida	V;NFIN	V;IMP;FIN;ACT
بِیجنا	plantera	بِیج	plantera	V;NFIN;ACT	V;IMP;FIN;ACT
بیچا	såld	بیچا	såld	V;PFV;MASC;SG;V.PTCP;ACT	V;NOM;SG;PST;V.PTCP
بیچا	sålt	بیچا	sålt	V;PFV;MASC;SG;V.PTCP;ACT	V;V.CVB;ACT
بیخ	basis	بیخ	basis	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیخ	grund	بیخ	grund	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیخ	grundval	بیخ	grundval	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بیخ	ursprung	بیخ	ursprung	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بیخ	källa	بیخ	källa	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیخ	anor	بیخ	anor	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیخ	root	بیخ	root	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیخ	rot	بیخ	rot	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیخ	foundation	بیخ	foundation	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیخ	rf	بیخ	rf	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیخ	stiftelsen	بیخ	stiftelse	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بیخ	stiftelse	بیخ	stiftelse	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیدار	vakande	بیدار	vakande	ADJ	ADJ;NOM;PRS;V.PTCP
بیدار	pigg	بیدار	pigg	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیدار	vaksam	بیدار	vaksam	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیدار	vaknat	بیدار	vakna	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
بیدار	väckt	بیدار	väcka	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
بیدارمغز	klokt	بیدارمغز	klok	ADJ	ADJ;NOM;INDF;NEUT;SG
بیدارمغز	klok	بیدارمغز	klok	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیدارمغز	kloka	بیدارمغز	klok	ADJ	ADJ;NOM;PL
بیدارمغز	intelligenta	بیدارمغز	intelligent	ADJ	ADJ;NOM;PL
بیدارمغز	intelligent	بیدارمغز	intelligent	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیداری	vaksamhet	بیداری	vaksamhet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیرونی	uppenbart	بیرونی	uppenbar	ADJ	ADJ;NOM;INDF;NEUT;SG
بیرونی	skenbara	بیرونی	skenbar	ADJ	ADJ;NOM;PL
بیرونی	uppenbara	بیرونی	uppenbar	ADJ	ADJ;NOM;PL
بیرونی	uppenbar	بیرونی	uppenbar	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیرونی	extern	بیرونی	exter	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیرونی	yttre	بیرونی	yttre	ADJ	ADJ;NOM;CMPR
بیرونی	yttre	بیرونی	yttre	ADJ	ADJ;NOM;CMPR
بیرونی	utländska	بیرونی	utländsk	ADJ	ADJ;NOM;PL
بیرونی	utländsk	بیرونی	utländsk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیرونی	utländskt	بیرونی	utländsk	ADJ	ADJ;NOM;INDF;NEUT;SG
بیرونی	främmande	بیرونی	främmande	ADJ	ADJ;NOM
بیرونی	uppenbart	بیرونی	uppenbar	ADJ	ADJ;NOM;INDF;NEUT;SG
بیرونی	skenbara	بیرونی	skenbar	ADJ	ADJ;NOM;PL
بیرونی	uppenbara	بیرونی	uppenbar	ADJ	ADJ;NOM;PL
بیرونی	uppenbar	بیرونی	uppenbar	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیڑا	flotte	بیڑا	flotte	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیڑھنا	omge	بیڑھ	omge	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بیڑھنا	omringar	بیڑھ	omring	V;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
بیڑھنا	omringa	بیڑھ	omring	V;SG;NFIN;ACT	V;NFIN;ACT
بیڑھنا	omger	بیڑھ	omge	V;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
بیڑھنا	belägra	بیڑھ	belägra	V;SG;NFIN;ACT	V;NFIN;ACT
بیزار	missnöjda	بیزار	missnöjd	ADJ	ADJ;NOM;PL
بیش	more	بیش	more		
بیشی	överflödigt	بیشی	överflödig	ADJ	ADJ;NOM;INDF;NEUT;SG
بیگانگی	likgiltighet	بیگانگی	likgiltighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بیگانگی	utanförskap	بیگانگی	utanförskap	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بیگانہ	utländska	بیگانہ	utländsk	ADJ	ADJ;NOM;PL
بیگانہ	utländsk	بیگانہ	utländsk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیگانہ	utländskt	بیگانہ	utländsk	ADJ	ADJ;NOM;INDF;NEUT;SG
بیگانہ	främmande	بیگانہ	främmande	ADJ	ADJ;NOM
بیگانہ	konstigare	بیگانہ	konstig	ADJ	ADJ;NOM;CMPR
بیگانہ	exotiska	بیگانہ	exotisk	ADJ	ADJ;NOM;PL
بیگانہ	exotisk	بیگانہ	exotisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیگانہ	exotiskt	بیگانہ	exotisk	ADJ	ADJ;NOM;INDF;NEUT;SG
بیگانہ	märkligt	بیگانہ	märklig	ADJ	ADJ;NOM;INDF;NEUT;SG
بیگانہ	konstig	بیگانہ	konstig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیگانہ	konstigt	بیگانہ	konstig	ADJ	ADJ;NOM;INDF;NEUT;SG
بیگانہ	främmande	بیگانہ	främmande	ADJ	ADJ;NOM
بیگانہ	utländska	بیگانہ	utländsk	ADJ	ADJ;NOM;PL
بیگانہ	utländsk	بیگانہ	utländsk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیگانہ	utländskt	بیگانہ	utländsk	ADJ	ADJ;NOM;INDF;NEUT;SG
بیگانہ	främmande	بیگانہ	främmande	ADJ	ADJ;NOM
بیگانہ	konstigare	بیگانہ	konstig	ADJ	ADJ;NOM;CMPR
بیگانہ	exotiska	بیگانہ	exotisk	ADJ	ADJ;NOM;PL
بیگانہ	exotisk	بیگانہ	exotisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیگانہ	exotiskt	بیگانہ	exotisk	ADJ	ADJ;NOM;INDF;NEUT;SG
بیگانہ	märkligt	بیگانہ	märklig	ADJ	ADJ;NOM;INDF;NEUT;SG
بیگانہ	konstig	بیگانہ	konstig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیگانہ	konstigt	بیگانہ	konstig	ADJ	ADJ;NOM;INDF;NEUT;SG
دوربین	kikaren	دوربین	kikare	N;NOM;FEM;SG;3	N;NOM;DEF;MASC+FEM;SG
دوربین	teleskop	دوربین	teleskop	N;NOM;FEM;SG;3	N;NOM;INDF;NEUT;SG
بِیننا	plocka	بِین	plocka	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بِیننا	samla	بِین	samla	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بیہودہ	absurda	بیہودہ	absurd	ADJ	ADJ;NOM;PL
بیہودہ	absurt	بیہودہ	absurd	ADJ	ADJ;NOM;INDF;NEUT;SG
بیہودہ	absurd	بیہودہ	absurd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بیہودہ	obscena	بیہودہ	obscen	ADJ	ADJ;NOM;PL
بیہودہ	omoraliska	بیہودہ	omoralisk	ADJ	ADJ;NOM;PL
بیہودہ	omoraliskt	بیہودہ	omoralisk	ADJ	ADJ;NOM;INDF;NEUT;SG
بیہودہ	olönsamma	بیہودہ	olönsam	ADJ	ADJ;NOM;PL
بیہودہ	fåfäng	بیہودہ	fåfäng	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاپ	ånga	بھاپ	ånga	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھاتا	föredrog	بھا	föredrag	V;IPFV;MASC;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
بھاتا	föredrar	بھا	föredra	V;IPFV;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
بھاتا	föredra	بھا	föredra	V;IPFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بھاری	skrymmande	بھاری	skrymmande	ADJ	ADJ;NOM;PRS;V.PTCP
بھاری	fet	بھاری	fet	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	tjock	بھاری	tjock	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	jobbigt	بھاری	jobbig	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	hård	بھاری	hård	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	svårt	بھاری	svår	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	hårda	بھاری	hård	ADJ	ADJ;NOM;PL
بھاری	olycksbådande	بھاری	olycksbådande	ADJ	ADJ;NOM;PRS;V.PTCP
بھاری	viktiga	بھاری	viktig	ADJ	ADJ;NOM;PL
بھاری	viktig	بھاری	viktig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	viktigt	بھاری	viktig	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	tråkig	بھاری	tråkig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	slö	بھاری	slö	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	trist	بھاری	trist	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	rikt	بھاری	rik	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	rik	بھاری	rik	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	rika	بھاری	rik	ADJ	ADJ;NOM;PL
بھاری	bedrövad	بھاری	bedrövad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
بھاری	högljudda	بھاری	högljudd	ADJ	ADJ;NOM;PL;PST;V.PTCP
بھاری	högljudd	بھاری	högljudd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
بھاری	högt	بھاری	hög	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	värdigt	بھاری	värdig	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	värdiga	بھاری	värdig	ADJ	ADJ;NOM;PL
بھاری	värdig	بھاری	värdig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	tröga	بھاری	tröga	ADJ	ADJ;NOM;PL
بھاری	värdefullt	بھاری	värdefull	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	värdefull	بھاری	värdefull	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	värdefulla	بھاری	värdefull	ADJ	ADJ;NOM;PL
بھاری	stora	بھاری	stor	ADJ	ADJ;NOM;PL
بھاری	stor	بھاری	stor	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	stort	بھاری	stor	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	massiva	بھاری	massiv	ADJ	ADJ;NOM;PL
بھاری	massiv	بھاری	massiv	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	massivt	بھاری	massiv	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	härligt	بھاری	härlig	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	kostsamt	بھاری	kostsamt	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	kostsamma	بھاری	kostsam	ADJ	ADJ;NOM;PL
بھاری	tråkigt	بھاری	tråkig	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	tragiskt	بھاری	tragisk	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	sorgligt	بھاری	sorglig	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	svår	بھاری	svår	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	svårt	بھاری	svår	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	överordnad	بھاری	överordnad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
بھاری	förmögen	بھاری	förmög	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	förmögna	بھاری	förmögen	ADJ	ADJ;NOM;PL
بھاری	rika	بھاری	rik	ADJ	ADJ;NOM;PL
بھاری	tungt	بھاری	tung	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	tung	بھاری	tung	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	tunga	بھاری	tung	ADJ	ADJ;NOM;PL
بھاری	skrymmande	بھاری	skrymmande	ADJ	ADJ;NOM;PRS;V.PTCP
بھاری	fet	بھاری	fet	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	tjock	بھاری	tjock	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	jobbigt	بھاری	jobbig	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	hård	بھاری	hård	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	svårt	بھاری	svår	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	hårda	بھاری	hård	ADJ	ADJ;NOM;PL
بھاری	olycksbådande	بھاری	olycksbådande	ADJ	ADJ;NOM;PRS;V.PTCP
بھاری	viktiga	بھاری	viktig	ADJ	ADJ;NOM;PL
بھاری	viktig	بھاری	viktig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	viktigt	بھاری	viktig	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	tråkig	بھاری	tråkig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	slö	بھاری	slö	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	trist	بھاری	trist	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	rikt	بھاری	rik	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	rik	بھاری	rik	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	rika	بھاری	rik	ADJ	ADJ;NOM;PL
بھاری	bedrövad	بھاری	bedrövad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
بھاری	högljudda	بھاری	högljudd	ADJ	ADJ;NOM;PL;PST;V.PTCP
بھاری	högljudd	بھاری	högljudd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
بھاری	högt	بھاری	hög	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	värdigt	بھاری	värdig	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	värdiga	بھاری	värdig	ADJ	ADJ;NOM;PL
بھاری	värdig	بھاری	värdig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	tröga	بھاری	tröga	ADJ	ADJ;NOM;PL
بھاری	värdefullt	بھاری	värdefull	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	värdefull	بھاری	värdefull	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	värdefulla	بھاری	värdefull	ADJ	ADJ;NOM;PL
بھاری	stora	بھاری	stor	ADJ	ADJ;NOM;PL
بھاری	stor	بھاری	stor	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	stort	بھاری	stor	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	massiva	بھاری	massiv	ADJ	ADJ;NOM;PL
بھاری	massiv	بھاری	massiv	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	massivt	بھاری	massiv	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	härligt	بھاری	härlig	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	kostsamt	بھاری	kostsamt	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	kostsamma	بھاری	kostsam	ADJ	ADJ;NOM;PL
بھاری	tråkigt	بھاری	tråkig	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	tragiskt	بھاری	tragisk	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	sorgligt	بھاری	sorglig	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	svår	بھاری	svår	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	svårt	بھاری	svår	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	överordnad	بھاری	överordnad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
بھاری	förmögen	بھاری	förmög	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	förmögna	بھاری	förmögen	ADJ	ADJ;NOM;PL
بھاری	rika	بھاری	rik	ADJ	ADJ;NOM;PL
بھاری	tungt	بھاری	tung	ADJ	ADJ;NOM;INDF;NEUT;SG
بھاری	tung	بھاری	tung	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھاری	tunga	بھاری	tung	ADJ	ADJ;NOM;PL
بھاشن	tal	بھاشن	tal	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بھاشن	anförande	بھاشن	anförande	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بھاشن	talet	بھاشن	tal	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
بھاشن	adress	بھاشن	adress	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھاشن	address	بھاشن	address	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھاشن	föredrag	بھاشن	föredrag	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بھاشن	föreläsning	بھاشن	föreläsning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھاکنا	säg	بھاک	säg	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھاکنا	säga	بھاک	säga	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھاکنا	tala	بھاک	tala	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھاکنا	talar	بھاک	tala	V;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
بھاگ	dela	بھاگ	dela	V;ACT	V;IMP;FIN;ACT
بھاگا	springa	بھاگا	springa	V;PFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بھاگا	kör	بھاگا	köra	V;PFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بھاگتا	flyger	بھاگ	flyga	V;IPFV;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
بھاگتا	flyga	بھاگ	flyga	V;IPFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بھاگتا	springa	بھاگ	springa	V;IPFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بھاگتا	kör	بھاگ	köra	V;IPFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بھاگنا	avvika	بھاگ	avvika	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
بھاگنا	fly	بھاگ	fly	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
بھاگنا	rymma	بھاگ	rymma	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
بھاگنا	fly	بھاگ	fly	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
بھاگنا	fly	بھاگ	fly	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
بھاگنا	flyger	بھاگ	flyga	V;MASC;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
بھاگنا	flyga	بھاگ	flyga	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
بھال	fortune	بھال	fortune	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بھال	förmögenhet	بھال	förmögenhet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھال	spiken	بھال	spiken	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بھال	pannan	بھال	pannan	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
بھال	panna	بھال	panna	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھال	tur	بھال	tur	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھال	luck	بھال	luck	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
بھانا	uppskatta	بھانا	uppskatta	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
بھانا	uppskattar	بھانا	uppskatta	V;MASC;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
بھانپنا	gissar	بھانپنا	giss	V;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
بھانپنا	gissa	بھانپنا	giss	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھانجنا	fördela	بھانجنا	fördela	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھانجنا	distribuera	بھانجنا	distribuera	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھانجنا	dela	بھانجنا	dela	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھانجنا	rotera	بھانجنا	rotera	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھانڈنا	missbruka	بھانڈنا	missbruka	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھانڈنا	förnedra	بھانڈنا	förnedra	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھانڈنا	förödmjuka	بھانڈنا	förödmjuka	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھاننا	vrida	بھاننا	vrida	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بھائی	kompanjon	بھائی	kompanjon	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھائی	kamrat	بھائی	kamrat	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھائی	broder	بھائی	brod	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھائی	bror	بھائی	bro	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھائی	kompanjon	بھائی	kompanjon	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھائی	kamrat	بھائی	kamrat	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
بھبکانا	stimulera	بھبکانا	stimulera	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
بھبکانا	stimulerar	بھبکانا	stimulera	V;MASC;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
بھبکنا	koka	بھبک	koka	V;NFIN;ACT	V;IMP;FIN;ACT
بھبکنا	roar	بھبک	roa	V;NFIN;ACT	V;IND;PRS;FIN;ACT
بُھتاہا	spökar	بُھتاہا	spöka	V;IPFV;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
بھٹکا	vandra	بھٹک	vandra	V;PFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بھٹکانا	vilseleda	بھٹکا	vilseleda	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
بھٹکائو	tvivlar	بھٹکائو	tvivla	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
بھٹکتا	vandra	بھٹک	vandra	V;IPFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بھٹکنا	vandra	بھٹک	vandra	V;NFIN;ACT	V;IMP;FIN;ACT
بھٹکنا	avvika	بھٹک	avvika	V;NFIN;ACT	V;IMP;FIN;ACT
بھٹکنا	vandra	بھٹک	vandra	V;NFIN;ACT	V;IMP;FIN;ACT
بھٹنا	rosta	بھٹ	rosta	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
بُھچکانا	förvåna	بُھچکانا	förvåna	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
بُھچکانا	skrämma	بُھچکانا	skrämma	V;MASC;SG;NFIN;ACT	V;IMP;NFIN;ACT
بِھچنا	avstå	بِھچ	avstå	V;SG;NFIN;ACT	V;IMP;FIN;ACT
بِھچنا	avstår	بِھچ	avstå	V;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
بِھچّی	kontrollera	بِھچّی	kontrollera	V;PFV;FEM;SG;V.PTCP;ACT	V;IMP;FIN;ACT
بھرپور	fulla	بھرپور	fulla	ADJ	ADJ;NOM;PL
بھرپور	fullständig	بھرپور	fullständig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھرپور	full	بھرپور	full	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
بھرا	rasande	بھرا	rasa	ADJ;NOM;MASC;SG	ADJ;NOM;PRS;V.PTCP
بھرا	ursinnig	بھرا	ursinnig	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
بھرا	skrymmande	بھرا	skrymmande	ADJ;NOM;MASC;SG	ADJ;NOM;PRS;V.PTCP
