まで	inntil	まで	inntil	ADP	ADP
強盗	ran	強盗	ran	N	N;INDF;NEUT;SG
最速	raskest	最速	raskest	N	N;INDF;MASC;SG
最速	raskeste	最速	raskeste	N	N;INDF;MASC;SG
ミルク	melk	ミルク	melk	N	N;INDF;NEUT;SG
最短	korteste	最短	korteste	N	N;INDF;MASC;SG
パブ	puber	パブ	puber	N	N;INDF;NEUT;SG
パブ	pub	パブ	pub	N	N;INDF;MASC;SG
キミ	kimi	キミ	kimi	N	N;INDF;MASC;SG
処女	jomfrudom	処女	jomfrudom	N	N;INDF;MASC;SG
処女	jomfru	処女	jomfru	N	N;INDF;FEM;SG
処女	virgin	処女	virgin	N	N;INDF;NEUT;SG
処女	jomfru	処女	jomfru	N	N;INDF;FEM;SG
処女	maiden	処女	maid	N	N;DEF;MASC;SG
処女	jomfruer	処女	jomfru	N	N;INDF;FEM;PL
栄光	strålende	栄光	strålende	N	N;INDF;FEM;SG
司祭	presten	司祭	prest	N	N;DEF;MASC;SG
司祭	priest	司祭	priast	N	N;INDF;MASC;SG
司祭	prest	司祭	prest	N	N;INDF;MASC;SG
司祭	prestene	司祭	prest	N	N;DEF;FEM;PL
司祭	prester	司祭	prest	N	N;INDF;FEM;PL
ひまわり	solsikke	ひまわり	solsikk	N	N;INDF;MASC;SG
カプセル	kapsel	カプセル	kapsel	N	N;INDF;MASC;SG
クリーム	krem	クリーム	krem	N	N;INDF;MASC;SG
クリーム	fløte	クリーム	fløte	N	N;INDF;MASC;SG
微分	differensiering	微分	differensiering	N	N;INDF;FEM;SG
微分	derivasjon	微分	derivasjon	N	N;INDF;MASC;SG
ランナー	runner	ランナー	runne	N	N;INDF;FEM;PL
ランナー	løpere	ランナー	løpere	N	N;INDF;FEM;SG
可変	variabel	可変	variabel	N	N;INDF;MASC;SG
インストール	installasjoner	インストール	installasjon	N	N;INDF;MASC;SG
インストール	installasjoner	インストール	installasjon	N	N;INDF;MASC;SG
インストール	installasjon	インストール	installasjon	N	N;INDF;MASC;SG
インストール	installasjon	インストール	installasjon	N	N;INDF;MASC;SG
インストール	installering	インストール	installering	N	N;INDF;FEM;SG
インストール	installasjonen	インストール	installasjon	N	N;DEF;MASC;SG
インストール	installeringen	インストール	installering	N	N;DEF;MASC;SG
インストール	installering	インストール	installering	N	N;INDF;FEM;SG
インストール	installasjon	インストール	installasjon	N	N;INDF;MASC;SG
インストール	installering	インストール	installering	N	N;INDF;FEM;SG
インストール	installer	インストール	installe	N	N;INDF;FEM;PL
ナイフ	kniver	ナイフ	knive	N	N;INDF;MASC;SG
ナイフ	kniv	ナイフ	kniv	N	N;INDF;MASC;SG
アロー	pil	アロー	pil	N	N;INDF;MASC;SG
アロー	arrow	アロー	arrow	N	N
中国人	kinesere	中国人	kinesere	N	N;INDF;FEM;SG
星座	stjernebilde	星座	stjernebilde	N	N;INDF;MASC;SG
星座	stjernebilder	星座	stjernebilder	N	N;INDF;MASC;PL
パイオニア	pioneer	パイオニア	pioneer	N	N;INDF;FEM;SG
パイオニア	pioner	パイオニア	pioner	N	N;INDF;MASC;SG
金星	venus	金星	venus	N	N;INDF;MASC;SG
灰色	gray	灰色	gray	N	N;INDF;MASC;SG
灰色	grey	灰色	grey	N	N;INDF;MASC;SG
除外	ekskluderer	除外	ekskludere	V	V;IND;PRS;FIN
除外	ekskluderer	除外	ekskludere	V	V;IND;PRS;FIN
除外	ekskluderer	除外	ekskludere	V	V;IND;PRS;FIN
除外	ekskludere	除外	ekskludere	V	V;NFIN
カエル	froskene	カエル	frosk	N	N;DEF;FEM;PL
カエル	frosker	カエル	frosker	N	N;INDF;FEM;PL
カエル	frosken	カエル	frosk	N	N;DEF;MASC;SG
カエル	frosk	カエル	frosk	N	N;INDF;NEUT;SG
カエル	frog	カエル	frog	N	N
孤立	isolerer	孤立	isolere	V	V;IND;PRS;FIN
コーラ	coke	コーラ	coke	N	N;INDF;MASC;SG
コーラ	cola	コーラ	cola	N	N;INDF;MASC;SG
コーラ	kola	コーラ	kole	N	N;DEF;FEM;SG
コーラ	cola	コーラ	cola	N	N;INDF;MASC;SG
巡査	offiser	巡査	offiser	N	N;INDF;MASC;SG
巡査	konstabel	巡査	konstabel	N	N;INDF;MASC;SG
休暇	ferie	休暇	ferie	N	N;INDF;MASC;SG
休暇	ferier	休暇	ferie	N	N;INDF;MASC;PL
ネズミ	rat	ネズミ	rat	N	N;INDF;SG
ネズミ	rotte	ネズミ	rotte	N	N;INDF;NEUT;SG
ネズミ	rotta	ネズミ	rotte	N	N;INDF;NEUT;SG
ネズミ	rotter	ネズミ	rotter	N	N;INDF;FEM;PL
紙幣	pengesedler	紙幣	pengesedle	N	N;INDF;MASC;SG
紙幣	regninger	紙幣	regninger	N	N;INDF;FEM;PL
紙幣	sedler	紙幣	sedler	N	N;INDF;MASC;SG
紙幣	pengeseddel	紙幣	pengeseddel	N	N;INDF;NEUT;SG
紙幣	seddel	紙幣	seddel	N	N;INDF;NEUT;SG
青色	blue	青色	blu	N	N;INDF;MASC;SG
現金	cash	現金	cash	N	N;INDF;MASC;SG
現金	kontanter	現金	kontanter	N	N;INDF;NEUT;SG
詐欺	svindel	詐欺	svindel	N	N;INDF;MASC;SG
詐欺	bedrageri	詐欺	bedrageri	N	N;INDF;NEUT;SG
詐欺	lureri	詐欺	lureri	N	N;INDF;MASC;SG
軌跡	locus	軌跡	locus	N	N;INDF;MASC;SG
金銭	money	金銭	money	N	N;INDF;NEUT;SG
金銭	penger	金銭	penge	N	N;INDF;MASC;SG
カップル	par	カップル	par	N	N;INDF;NEUT;SG
カップル	parene	カップル	pare	N	N;DEF;FEM;PL
カップル	par	カップル	par	N	N;INDF;NEUT;SG
カップル	paret	カップル	par	N	N;DEF;NEUT;SG
カップル	couple	カップル	couple	N	N
散歩	spaserer	散歩	spasere	V	V;IND;PRS;FIN
拉致	kidnappet	拉致	kidnapp	N	N;DEF;NEUT;SG
拉致	kidnapping	拉致	kidnapping	N	N;INDF;FEM;SG
拉致	kidnappe	拉致	kidnappe	N	N;INDF;MASC;SG
知り合い	kjenning	知り合い	kjenning	N	N;INDF;MASC;SG
知り合い	bekjentskap	知り合い	bekjentskap	N	N;INDF;MASC;SG
知り合い	bekjentskaper	知り合い	bekjentskape	N	N;INDF;MASC;PL
カウンター	disken	カウンター	disk	N	N;DEF;MASC;SG
カウンター	tellere	カウンター	tellere	N	N;INDF;MASC;SG
サラブレッド	fullblods	サラブレッド	fullblods	N	N;INDF;MASC;SG
両手	hendene	両手	hand	N	N;DEF;FEM;PL
両手	hender	両手	hand	N	N;INDF;FEM;PL
両手	hands	両手	hand	N	N
センサー	sensorene	センサー	sensor	N	N;DEF;FEM;PL
センサー	sensorer	センサー	sensor	N	N;INDF;FEM;PL
センサー	sensor	センサー	sensor	N	N;INDF;MASC;SG
センサー	sensoren	センサー	sensor	N	N;DEF;MASC;SG
ハンデ	hande	ハンデ	hand	N	N;INDF;MASC;SG
勝者	vinner	勝者	vinne	N	N;INDF;MASC;SG
勝者	vinnere	勝者	vinnere	N	N;INDF;MASC;SG
原稿	manuskriptet	原稿	manuskript	N	N;DEF;NEUT;SG
原稿	manuskript	原稿	manuskript	N	N;INDF;NEUT;SG
ギャング	gangster	ギャング	gangster	N	N;INDF;MASC;SG
ギャング	gjeng	ギャング	gjeng	N	N;INDF;MASC;SG
ギャング	gjengen	ギャング	gjeng	N	N;DEF;MASC;SG
ギャング	gjenger	ギャング	gjenge	N	N;INDF;MASC;SG
アイヌ	ainu	アイヌ	ainun	N	N;INDF;NEUT;SG
動詞	verb	動詞	verb	N	N;INDF;NEUT;SG
動詞	verb	動詞	verb	N	N;INDF;NEUT;SG
レバー	spak	レバー	spak	N	N;INDF;MASC;SG
レバー	leveren	レバー	lever	N	N;DEF;MASC;SG
自信	selvsikker	自信	selvsikker	N	N;INDF;MASC;SG
自信	tillit	自信	tillit	N	N;INDF;FEM;SG
自信	fortrolighet	自信	fortrolighet	N	N;INDF;FEM;SG
自信	selvtillit	自信	selvtillit	N	N;INDF;NEUT;SG
マーチ	marsjer	マーチ	marsje	N	N;INDF;MASC;SG
マーチ	march	マーチ	march	N	N
マーチ	marsj	マーチ	marsj	N	N;INDF;MASC;SG
マーチ	mars	マーチ	mars	N	N;INDF;MASC;SG
レイアウト	layout	レイアウト	layout	N	N;INDF;MASC;SG
レイアウト	utforming	レイアウト	utforming	N	N;INDF;FEM;SG
レイアウト	layouten	レイアウト	layout	N	N;DEF;MASC;SG
屋外	outdoor	屋外	outdoor	N	N;INDF;NEUT;SG
屋外	utendørs	屋外	utendørs	N	N;INDF;MASC;SG
屋外	utendørs	屋外	utendørs	N	N;INDF;MASC;SG
屋外	friluft	屋外	friluft	N	N;INDF;FEM;SG
仮説	hypoteser	仮説	hypotese	N	N;INDF;MASC;SG
仮説	hypotese	仮説	hypotese	N	N;INDF;MASC;SG
孤独	lonely	孤独	lonely	N	N;INDF;MASC;SG
孤独	ensom	孤独	ensom	N	N;INDF;MASC;SG
孤独	ensomhet	孤独	ensomhe	N	N
孤独	ensomheten	孤独	ensomheten	N	N;INDF;MASC;SG
孤独	ensomhet	孤独	ensomhe	N	N
バラード	ballade	バラード	ballade	N	N;INDF;MASC;SG
ニックネーム	kallenavn	ニックネーム	kallenavn	N	N;INDF;NEUT;SG
ニックネーム	kallenavn	ニックネーム	kallenavn	N	N;INDF;NEUT;SG
ハイウェイ	landevei	ハイウェイ	landevei	N	N;INDF;MASC;SG
ハイウェイ	highway	ハイウェイ	highway	N	N
等しい	likestilt	等しい	likestille	ADJ	ADJ;INDF;SG;V.PTCP
等しい	like	等しい	lik	ADJ	ADJ;SG
等しい	likeverdig	等しい	likeverdig	ADJ	ADJ;INDF;NEUT;SG
パーフェクト	perfect	パーフェクト	perfect	N	N
アーチ	arches	アーチ	arches	N	N;INDF;MASC;SG
アーチ	arch	アーチ	arch	N	N
容器	container	容器	contain	N	N;INDF;MASC;SG
容器	containere	容器	containere	N	N;INDF;MASC;SG
アンソロジー	anthology	アンソロジー	anthology	N	N;INDF;NEUT;SG
屋上	taket	屋上	tak	N	N;DEF;NEUT;SG
屋上	tak	屋上	tak	N	N;INDF;NEUT;SG
墓所	graven	墓所	grav	N	N;DEF;MASC;SG
墓所	grava	墓所	grav	N	N;DEF;FEM;SG
墓所	grav	墓所	grav	N	N;INDF;MASC;SG
墓所	kirkegård	墓所	kirkegård	N	N;INDF;MASC;SG
動機	motivet	動機	motiv	N	N;DEF;NEUT;SG
動機	motiv	動機	motiv	N	N;INDF;NEUT;SG
ラボ	laboratorium	ラボ	laboratorium	N	N;INDF;NEUT;SG
ラボ	lab	ラボ	lab	N	N;INDF;SG
フィクション	fiksjon	フィクション	fiksjon	N	N;INDF;MASC;SG
選択	valg	選択	valg	N	N;INDF;NEUT;SG
自伝	selvbiografi	自伝	selvbiografi	N	N;INDF;MASC;SG
ウォーク	gange	ウォーク	gange	N	N;INDF;MASC;SG
ウォーク	spasertur	ウォーク	spasertur	N	N;INDF;MASC;SG
ウォーク	walk	ウォーク	walk	N	N;INDF;MASC;SG
プロセッサ	prosessor	プロセッサ	prosessor	N	N;INDF;MASC;SG
プロセッサ	prosessorer	プロセッサ	prosessore	N	N;INDF;MASC;PL
武道	budo	武道	bud	N	N;INDF;MASC;SG
十八	atten	十八	atten	NUM	NUM;PL
遠い	langt	遠い	lang	ADJ	ADJ;INDF;NEUT;SG
遠い	fjerne	遠い	fjern	ADJ	ADJ;PL
遠い	fjernt	遠い	fjern	ADJ	ADJ;INDF;NEUT;SG
遠い	fjern	遠い	fjern	ADJ	ADJ;INDF;SG
運転	sjåfør	運転	sjåfør	N	N;INDF;MASC;SG
運転	sjåfør	運転	sjåfør	N	N;INDF;MASC;SG
レジャー	fritid	レジャー	fritid	N	N;INDF;FEM;SG
スマイル	smile	スマイル	smile	N	N;INDF;MASC;SG
スマイル	smil	スマイル	smil	N	N;INDF;NEUT;SG
サイレント	lydløs	サイレント	lydløs	N	N;INDF;MASC;SG
サイレント	silent	サイレント	silent	N	N;INDF;MASC;SG
サイレント	tause	サイレント	tause	N	N;INDF;NEUT;SG
内装	interiør	内装	interiør	N	N;INDF;NEUT;SG
ムスリム	muslim	ムスリム	muslim	N	N;INDF;MASC;SG
ムスリム	muslimer	ムスリム	muslimer	N	N;INDF;MASC;PL
プラスチック	plast	プラスチック	plast	N	N;INDF;MASC;SG
プラスチック	plastikk	プラスチック	plastikk	N	N;INDF;MASC;SG
プラスチック	plast	プラスチック	plast	N	N;INDF;MASC;SG
血管	vaskulær	血管	vaskulær	N	N;INDF;MASC;SG
引数	argumenter	引数	argument	N	N;INDF;FEM;PL
エビ	reker	エビ	reke	N	N;INDF;FEM;PL
エビ	reke	エビ	reke	N	N;INDF;NEUT;SG
総統	führer	総統	frhre	N	N;INDF;MASC;SG
土壌	jord	土壌	jord	N	N;INDF;FEM;SG
感動	berører	感動	berøre	V	V;IND;PRS;FIN
リム	rim	リム	rim	N	N;INDF;NEUT;SG
パラメータ	parameteren	パラメータ	parameter	N	N;DEF;MASC;SG
パラメータ	parameter	パラメータ	parameter	N	N;INDF;MASC;SG
パラメータ	parametre	パラメータ	parametre	N	N;INDF;MASC;SG
高地	upland	高地	upland	N	N;INDF;NEUT;SG
高地	highland	高地	highland	N	N;INDF;NEUT;SG
高地	høyland	高地	høyland	N	N;INDF;MASC;SG
高地	høylandet	高地	høyland	N	N;DEF;NEUT;SG
ドック	dokk	ドック	dokk	N	N;INDF;MASC;SG
ドック	dock	ドック	dock	N	N
バーチャル	virtuelt	バーチャル	virtuell	ADJ	ADJ;INDF;NEUT;SG
バーチャル	virtuell	バーチャル	virtuell	ADJ	ADJ;INDF;SG
テラ	tera	テラ	tere	N	N;INDF;MASC;SG
テラ	terra	テラ	terre	N	N;INDF;MASC;SG
飲食店	restaurant	飲食店	restaurant	N	N;INDF;MASC;SG
システムズ	systemene	システムズ	system	N	N;DEF;MASC;PL
システムズ	systems	システムズ	systems	N	N;INDF;SG
システムズ	systemer	システムズ	system	N	N;INDF;MASC;PL
システムズ	system	システムズ	system	N	N;INDF;NEUT;SG
セクション	seksjonen	セクション	seksjon	N	N;DEF;MASC;SG
セクション	seksjon	セクション	seksjon	N	N;INDF;MASC;SG
セクション	delen	セクション	del	N	N;DEF;MASC;SG
セクション	deler	セクション	del	N	N;INDF;MASC;PL
セクション	seksjon	セクション	seksjon	N	N;INDF;MASC;SG
セクション	seksjoner	セクション	seksjon	N	N;INDF;MASC;SG
レッスン	leksjoner	レッスン	leksjon	N	N;INDF;MASC;SG
レッスン	lekse	レッスン	lekse	N	N;INDF;FEM;SG
レッスン	leksjon	レッスン	leksjon	N	N;INDF;MASC;SG
シール	segl	シール	segl	N	N;INDF;NEUT;SG
シール	seglet	シール	segl	N	N;DEF;NEUT;SG
シール	seal	シール	seil	N	N;INDF;MASC;SG
アルミニウム	aluminium	アルミニウム	aluminium	N	N;INDF;MASC;SG
アルミニウム	aluminium	アルミニウム	aluminium	N	N;INDF;MASC;SG
氷河	isbre	氷河	isbre	N	N;INDF;MASC;SG
メンテナンス	vedlikehold	メンテナンス	vedlikehold	N	N;INDF;NEUT;SG
プロペラ	propell	プロペラ	propell	N	N;INDF;MASC;SG
プロペラ	propellen	プロペラ	propell	N	N;DEF;MASC;SG
マドンナ	madonna	マドンナ	madonna	N	N;INDF;MASC;SG
重い	tungt	重い	tung	ADJ	ADJ;INDF;NEUT;SG
重い	kraftig	重い	kraftig	ADJ	ADJ;INDF;NEUT;SG
重い	tung	重い	tung	ADJ	ADJ;INDF;SG
木製	trevirke	木製	trevirke	N	N;INDF;NEUT;SG
木製	treverk	木製	treverk	N	N;INDF;NEUT;SG
喫煙	røyking	喫煙	røyking	N	N;INDF;FEM;SG
喫煙	røyker	喫煙	røyke	N	N;INDF;FEM;PL
タバコ	sigarett	タバコ	sigarett	N	N;INDF;MASC;SG
タバコ	tobakk	タバコ	tobakk	N	N;INDF;MASC;SG
タバコ	sigaretter	タバコ	sigaretter	N	N;INDF;MASC;PL
主権	suverenitet	主権	suverenitet	N	N;INDF;MASC;SG
主権	suverene	主権	suveren	N	N;DEF;FEM;PL
寿司	sushi	寿司	sushi	N	N;INDF;MASC;SG
推力	fremdrift	推力	fremdrift	N	N;INDF;FEM;SG
スパイク	spike	スパイク	spik	N	N;INDF;MASC;SG
宣教	misjonærer	宣教	misjonær	N	N;INDF;MASC;SG
宣教	misjonær	宣教	misjonær	N	N;INDF;MASC;SG
頂上	summit	頂上	summit	N	N;INDF;NEUT;SG
頂上	toppmøte	頂上	toppmøte	N	N;INDF;NEUT;SG
直ち	umiddelbart	直ち	umiddelbar	ADJ	ADJ;INDF;NEUT;SG
判例	presedens	判例	presed	N	N;GEN;DEF;MASC;SG
通話	ringe	通話	ringe	V	V;IMP;NFIN
通話	kaller	通話	kalle	V	V;IND;PRS;FIN
ハードウェア	maskinvare	ハードウェア	maskinv	N	N;INDF;FEM;SG
指標	målingene	指標	måling	N	N;DEF;FEM;PL
指標	målinger	指標	måling	N	N;INDF;FEM;PL
レモン	sitron	レモン	sitron	N	N;INDF;MASC;SG
服装	antrekket	服装	antrekk	N	N;DEF;NEUT;SG
服装	antrekk	服装	antrekk	N	N;INDF;NEUT;SG
服装	antrekk	服装	antrekk	N	N;INDF;NEUT;SG
工廠	arsenal	工廠	arsenal	N	N;INDF;NEUT;SG
ヒント	tips	ヒント	tips	N	N;INDF;NEUT;SG
ヒント	hint	ヒント	hint	N	N;INDF;NEUT;SG
ヒント	tips	ヒント	tips	N	N;INDF;NEUT;SG
ヒント	snev	ヒント	snev	N	N;INDF;NEUT;SG
ヒント	hint	ヒント	hint	N	N;INDF;NEUT;SG
ラインナップ	lineup	ラインナップ	lineup	N	N;INDF;MASC;SG
硬貨	mynter	硬貨	mynter	N	N;INDF;FEM;PL
硬貨	mynt	硬貨	mynt	N	N;INDF;MASC;SG
時々	iblant	時々	iblant	ADV	ADV
歩道	fortau	歩道	fortau	N	N;INDF;NEUT;SG
僧侶	munker	僧侶	munker	N	N;INDF;MASC;SG
静か	stille	静か	stille	ADJ	ADJ;INDF;NEUT;SG
急性	akutt	急性	akutt	N	N;INDF;MASC;SG
種子	sæd	種子	sæde	N	N;INDF;MASC;SG
種子	frø	種子	frø	N	N;INDF;NEUT;SG
種子	frø	種子	frø	N	N;INDF;NEUT;SG
劇作家	dramatiker	劇作家	dramatiker	N	N;INDF;MASC;SG
乗り換え	overføre	乗り換える	overføre	V	V;NFIN
キーワード	nøkkelord	キーワード	nøkkelord	N	N;INDF;NEUT;SG
キーワード	søkeord	キーワード	søkeord	N	N;INDF;NEUT;SG
キーワード	nøkkelord	キーワード	nøkkelord	N	N;INDF;NEUT;SG
シンセサイザー	synthesizer	シンセサイザー	synthesize	N	N;INDF;FEM;PL
シンセサイザー	synth	シンセサイザー	synth	N	N;INDF;MASC;SG
シンプル	enkelt	シンプル	enkel	ADJ	ADJ;INDF;NEUT;SG
シンプル	enkle	シンプル	enkel	ADJ	ADJ;PL
シンプル	enkel	シンプル	enkel	ADJ	ADJ;INDF;SG
宗派	sekter	宗派	sekter	N	N;INDF;NEUT;SG
サポーター	supportere	サポーター	supportere	N	N;INDF;FEM;SG
サポーター	tilhengere	サポーター	tilhengere	N	N;INDF;NEUT;SG
サポーター	supporter	サポーター	supporter	N	N;INDF;FEM;PL
ビー	bie	ビー	bie	N	N;INDF;MASC;SG
ビー	bee	ビー	be	N	N;INDF;MASC;SG
サーカス	sirkuset	サーカス	sirkus	N	N;DEF;NEUT;SG
サーカス	sirkus	サーカス	sirkus	N	N;INDF;NEUT;SG
サーカス	circus	サーカス	circus	N	N
クマ	bears	クマ	bears	N	N
クマ	bjørner	クマ	bjørne	N	N;INDF;FEM;PL
クマ	bjørn	クマ	bjørn	N	N;INDF;MASC;SG
クマ	bear	クマ	be	N	N;INDF;MASC;SG
クライマックス	klimaks	クライマックス	klimaks	N	N;INDF;NEUT;SG
書道	kalligrafi	書道	kalligrafi	N	N;INDF;MASC;SG
巡礼	pilegrimsreisen	巡礼	pilegrimsreis	N	N;DEF;MASC;SG
セミナー	seminarer	セミナー	seminar	N	N;INDF;FEM;PL
セミナー	seminar	セミナー	seminar	N	N;INDF;NEUT;SG
セミナー	seminaret	セミナー	seminar	N	N;DEF;NEUT;SG
最悪	verste	最悪	verre	ADJ	ADJ;DEF;RL
最悪	dårligste	最悪	dårlig	ADJ	ADJ;PL
最悪	verst	最悪	verre	ADJ	ADJ;INDF;RL
最悪	dårligst	最悪	dårligst	ADJ	ADJ;INDF;NEUT;SG
最悪	værste	最悪	værste	ADJ	ADJ;DEF;RL
キューブ	kube	キューブ	kube	N	N;INDF;MASC;SG
キューブ	isbiter	キューブ	isbiter	N	N;INDF;MASC;SG
キューブ	kuber	キューブ	kuber	N	N;INDF;MASC;SG
エリート	eliten	エリート	elite	N	N;DEF;MASC;SG
エリート	elite	エリート	elite	N	N;INDF;MASC;SG
エリート	elites	エリート	elites	N	N;INDF;MASC;SG
棄権	avholdende	棄権	avholdende	N	N;INDF;MASC;SG
オールド	gammel	オールド	gammel	N	N;INDF;MASC;SG
ストライク	streike	ストライク	streike	N	N;INDF;MASC;SG
ストライク	strike	ストライク	strik	N	N;INDF;NEUT;SG
ストライク	streik	ストライク	streik	N	N;INDF;MASC;SG
レポーター	reporteren	レポーター	reporter	N	N;DEF;MASC;SG
レポーター	reporter	レポーター	reporter	N	N;INDF;MASC;SG
ガラ	pupp	ガラ	pupp	N	N;INDF;MASC;SG
積分	integraler	積分	integral	N	N;INDF;NEUT;SG
初心	novise	初心	novise	N	N;INDF;MASC;SG
初心	nybegynner	初心	nybegynne	N	N;INDF;FEM;PL
トリック	triks	トリック	triks	N	N;INDF;NEUT;SG
トリック	knep	トリック	knep	N	N;INDF;NEUT;SG
トリック	triks	トリック	triks	N	N;INDF;NEUT;SG
物流	logistikk	物流	logistikk	N	N;INDF;MASC;SG
物流	logistikken	物流	logistikk	N	N;DEF;MASC;SG
アンケート	spørreskjema	アンケート	spørreskjem	N	N;DEF;NEUT;PL
アンケート	meningsmåling	アンケート	meningsmåling	N	N;INDF;FEM;SG
アンケート	undersøkelse	アンケート	undersøkelse	N	N;INDF;MASC;SG
アンケート	spørreundersøkelse	アンケート	spørreundersøkelse	N	N;INDF;NEUT;SG
アンケート	undersøkelsen	アンケート	undersøkelse	N	N;DEF;MASC;SG
アンケート	survey	アンケート	survey	N	N;INDF
アンケート	undersøkelser	アンケート	undersøkelse	N	N;INDF;NEUT;SG
アンケート	spørreundersøkelser	アンケート	spørreundersøkelser	N	N;INDF;NEUT;SG
アンケート	meningsmålinger	アンケート	meningsmåling	N	N;INDF;FEM;PL
玄関	entré	玄関	entré	N	N;INDF;MASC;SG
玄関	inngang	玄関	inngang	N	N;INDF;MASC;SG
玄関	inngangen	玄関	inngang	N	N;DEF;MASC;SG
玄関	entre	玄関	entre	N	N;INDF;MASC;SG
随筆	essay	随筆	essay	N	N;INDF;NEUT;SG
随筆	essay	随筆	essay	N	N;INDF;NEUT;SG
随筆	stilene	随筆	stile	N	N;DEF;FEM;PL
ハンマー	hammer	ハンマー	hamme	N	N;INDF;MASC;SG
キャンディ	godteri	キャンディ	godteri	N	N;INDF;NEUT;SG
名詞	substantiv	名詞	substantiv	N	N;INDF;NEUT;SG
フライト	flyreiser	フライト	flyreise	N	N;INDF;FEM;PL
フライト	flyvninger	フライト	flyvninger	N	N;INDF;FEM;PL
フライト	flyreise	フライト	flyreise	N	N;INDF;FEM;SG
フライト	flytur	フライト	flytur	N	N;INDF;MASC;SG
フライト	flyging	フライト	flyging	N	N;INDF;FEM;SG
テンポ	tempo	テンポ	tempo	N	N;INDF;NEUT;SG
フック	hook	フック	hook	N	N;INDF;NEUT;SG
フック	krok	フック	krok	N	N;INDF;MASC;SG
フック	hooks	フック	hooks	N	N;INDF;NEUT;SG
フック	kroker	フック	kroke	N	N;INDF;NEUT;PL
ノブ	knotten	ノブ	knott	N	N;DEF;MASC;SG
置換	erstatter	置換	erstatter	N	N;INDF;FEM;PL
置換	erstatter	置換	erstatter	N	N;INDF;FEM;PL
置換	erstatning	置換	erstatning	N	N;INDF;FEM;SG
置換	erstatte	置換	erstatte	N	N;INDF;FEM;SG
置換	erstatt	置換	erstatt	N	N;INDF;MASC;SG
親善	godvilje	親善	godvilje	N	N;INDF;MASC;SG
親善	velvilje	親善	velvilje	N	N;INDF;MASC;SG
マクドナルド	mcdonald	マクドナルド	mcdonald	N	N;INDF;MASC;SG
あえ	tør	あえる	tør	V	V;IND;PRS;FIN
実体	enhet	実体	enhet	N	N;INDF;NEUT;SG
アーキテクチャ	arkitektur	アーキテクチャ	arkitektur	N	N;INDF;MASC;SG
チーズ	cheese	チーズ	cheese	N	N;INDF;MASC;SG
チーズ	ost	チーズ	vit	N	N;INDF;MASC;SG
チーズ	oster	チーズ	oster	N	N;INDF;NEUT;SG
伴奏	akkompagnement	伴奏	akkompagnement	N	N;INDF;NEUT;SG
リフト	løft	リフト	løft	N	N;INDF;NEUT;SG
リフト	løfte	リフト	løfte	N	N;INDF;NEUT;SG
リフト	haik	リフト	haik	N	N;INDF;MASC;SG
ホーン	horn	ホーン	horn	N	N;INDF;NEUT;SG
プラチナ	platinum	プラチナ	platinum	N	N;INDF;NEUT;SG
プラチナ	platina	プラチナ	platin	N	N;INDF;NEUT;SG
愛情	omtanke	愛情	omtanke	N	N;INDF;MASC;SG
愛情	hengivenhet	愛情	hengivenh	N	N;DEF;MASC;SG
きみ	kimi	きむ	kimi	N	N;INDF;MASC;SG
邸宅	boliger	邸宅	boliger	N	N;INDF;MASC;SG
メロディー	melodi	メロディー	melodi	N	N;INDF;MASC;SG
メロディー	melody	メロディー	melody	N	N;INDF;MASC;SG
スペクトル	spekteret	スペクトル	spekter	N	N;DEF;NEUT;SG
スペクトル	spektrum	スペクトル	spektrum	N	N;INDF;NEUT;SG
スペクトル	spectrum	スペクトル	spectrum	N	N;INDF;MASC;SG
代謝	stoffskifte	代謝	stoffskifte	N	N;INDF;NEUT;SG
切手	stamp	切手	stamp	N	N;INDF;MASC;SG
切手	stempel	切手	stempel	N	N;INDF;NEUT;SG
切手	frimerke	切手	frimerk	N	N;INDF;NEUT;SG
切手	frimerker	切手	frimerke	N	N;INDF;FEM;PL
賃金	lønna	賃金	lønn	N	N;DEF;FEM;SG
賃金	lønn	賃金	lønn	N	N;INDF;FEM;SG
大砲	cannon	大砲	cannon	N	N;INDF;MASC;SG
大砲	kanon	大砲	kanon	N	N;INDF;MASC;SG
大砲	artilleri	大砲	artilleri	N	N;INDF;NEUT;SG
大砲	artilleriet	大砲	artillerium	N	N;DEF;NEUT;SG
ライブラリ	biblioteker	ライブラリ	biblioteker	N	N;INDF;NEUT;SG
ライブラリ	bibliotek	ライブラリ	bibliotek	N	N;INDF;NEUT;SG
ライブラリ	biblioteket	ライブラリ	bibliotek	N	N;DEF;NEUT;SG
スーパー	supermarkeder	スーパー	supermarkede	N	N;INDF;MASC;PL
スーパー	supermarked	スーパー	supermarked	N	N;INDF;MASC;SG
弾圧	undertrykkelse	弾圧	undertrykkelse	N	N;INDF;MASC;SG
弾圧	undertrykket	弾圧	undertrykk	N	N;DEF;NEUT;SG
転生	reinkarnasjon	転生	reinkarnasjon	N	N;INDF;MASC;SG
シャイ	sjenert	シャイ	sjenere	ADJ	ADJ;INDF;SG;V.PTCP
シャイ	sjenerte	シャイ	sjenere	ADJ	ADJ;PL;V.PTCP
コメンテーター	kommentatorer	コメンテーター	kommentator	N	N;INDF;MASC;SG
後世	ettertiden	後世	ettertid	N	N;DEF;MASC;SG
円盤	disc	円盤	disc	N	N;INDF;MASC;SG
