bagdad	bagdad	bagdar	bagdad	N	N;INDF;MASC;SG
colonial	coloniale	colonial	colonial	ADJ	ADJ;INDF;FEM;PL
colonial	coloniala	colonial	colonial	ADJ	ADJ;DEF;FEM;SG
exceso	exces	exceso	exces	N	N;INDF;MASC;SG
exceso	excesul	exceso	exces	N	N;DEF;MASC;SG
ostras	scoici	ostra	scoic	N	N;INDF;FEM;PL
ostras	stridiile	ostra	stridiu	N	N;DEF;FEM;PL
ostras	stridii	ostra	strid	N	N;INDF;FEM;PL
vermellas	rosu	vermello	rosu	N	N;INDF;MASC;SG
vermellas	rosu	vermello	rosu	N	N;INDF;MASC;SG
vermellas	red	vermello	red	N	N;INDF;MASC;SG
vermellas	rosu	vermello	rosu	N	N;INDF;MASC;SG
ocupados	ocupat	ocupado	ocupa	ADJ	ADJ;INDF;MASC;SG
ocupados	ocupate	ocupado	ocupat	ADJ	ADJ;INDF;FEM;PL
ocupados	ocupata	ocupado	ocupata	ADJ	ADJ;DEF;FEM;SG
ocupados	ocupata	ocupado	ocupata	ADJ	ADJ;DEF;FEM;SG
botóns	butoanele	botóns	buton	N	N;DEF;FEM;PL
botóns	butoane	botóns	buton	N	N;INDF;FEM;PL
botóns	nasturi	botóns	nast	N	N;INDF;FEM;PL
interésame	interesati	interésame	interesat	V	V;IND;PL;2;PRS;FIN
afirmación	declaratie	afirmación	declaratie	N	N;INDF;FEM;SG
afirmación	declaratia	afirmación	declaratie	N	N;DEF;FEM;SG
afirmación	afirmare	afirmación	afirmare	N	N;INDF;FEM;SG
champaña	champagne	champaña	champagn	N	N;INDF;MASC;SG
champaña	sampanie	champaña	sampanie	N	N;INDF;FEM;SG
chamaría	suna	chamar	suna	V	V;IND;SG;3;IPFV;FIN
chamaría	suna	chamar	suna	V	V;IND;SG;3;IPFV;FIN
agricultura	agricultura	agricultura	agricultură	N	N;DEF;FEM;SG
agricultura	agricultura	agricultura	agricultură	N	N;DEF;FEM;SG
dispoñible	disponibile	dispoñible	disponibil	ADJ	ADJ;INDF;FEM;PL
dispoñible	disponibila	dispoñible	disponibil	ADJ	ADJ;DEF;FEM;SG
dispoñible	disponibila	dispoñible	disponibil	ADJ	ADJ;DEF;FEM;SG
dispoñible	disponibil	dispoñible	disponibil	ADJ	ADJ;INDF;MASC;SG
plataforma	platforma	plataforma	platformă	N	N;DEF;FEM;SG
plataforma	platforma	plataforma	platformă	N	N;DEF;FEM;SG
celebración	sarbatorire	celebración	sarbatorire	N	N;INDF;FEM;SG
soubera	stia	soubera	sti	V	V;IND;SG;3;IPFV;FIN
soubera	stiam	soubera	sti	V	V;IND;1;IPFV;FIN
provén	vine	prover	veni	V	V;IND;SG;3;PRS;FIN
avós	bunici	avó	bunic	N	N;INDF;MASC;PL
avós	bunicii	avó	bunică	N	N;DEF;MASC;PL
avós	bunicilor	avó	bunică	N	N;DEF;MASC;PL
namorada	iubesc	namorar	iubi	V	V;IND;PL;3;PRS;FIN
enviado	trimise	enviar	trimite	V	V;IND;SG;3;PST;FIN
dígoo	doar	dígoo	doar	ADV	ADV
evidencias	dovezi	evidencia	dovadă	N	N;INDF;FEM;PL
evidencias	probe	evidencia	probă	N	N;INDF;FEM;PL
evidencias	dovada	evidencia	dovadă	N	N;DEF;FEM;SG
evidencias	dovada	evidencia	dovadă	N	N;DEF;FEM;SG
secundaria	inalta	secundario	inalta	ADJ	ADJ;DEF;FEM;SG
secundaria	inalta	secundario	inalta	ADJ	ADJ;DEF;FEM;SG
secundaria	secundar	secundario	secundar	ADJ	ADJ;INDF;MASC;SG
secundaria	secundara	secundario	secundar	ADJ	ADJ;DEF;FEM;SG
secundaria	secundare	secundario	secundar	ADJ	ADJ;INDF;FEM;PL
primas	materiale	prima	material	N	N;INDF;FEM;PL
primas	materialele	prima	material	N	N;DEF;FEM;PL
escritores	scriitorii	escritor	scriitor	N	N;DEF;MASC;PL
escritores	scriitorilor	escritor	scriitor	N	N;DEF;MASC;PL
escritores	scriitori	escritor	scriitor	N	N;INDF;MASC;PL
universidades	facultate	universidade	facultate	N	N;INDF;FEM;SG
universidades	university	universidade	university	N	N;INDF;MASC;SG
universidades	universitate	universidade	universitate	N	N;INDF;FEM;SG
universidades	universitatea	universidade	universitate	N	N;DEF;FEM;SG
calcetíns	ciorapi	calcetíns	ciorap	N	N;INDF;MASC;PL
buscamos	caut	buscar	căuta	V	V;IND;SG;1;PRS;FIN
anual	anuale	anual	anual	ADJ	ADJ;INDF;FEM;PL
anual	anuala	anual	anual	ADJ	ADJ;DEF;FEM;SG
avances	avansurile	avance	avans	N	N;DEF;FEM;PL
avances	avansuri	avance	avans	N	N;INDF;FEM;PL
partidos	partide	partido	partid	N	N;INDF;FEM;PL
partidos	petreceri	partido	petrecere	N	N;INDF;FEM;PL
partidos	partidele	partido	partid	N	N;DEF;FEM;PL
partidos	meciuri	partido	meci	N	N;INDF;FEM;PL
partidos	chibrituri	partido	chibritură	N	N;INDF;FEM;PL
necesarias	necesara	necesario	necesar	ADJ	ADJ;DEF;FEM;SG
necesarias	necesare	necesario	necesar	ADJ	ADJ;INDF;FEM;PL
necesarias	necesara	necesario	necesar	ADJ	ADJ;DEF;FEM;SG
posiblemente	posibil	posible	posibil	ADV	ADV
delicado	delicata	delicar	delicată	ADJ	ADJ;DEF;FEM;SG
delicado	delicata	delicar	delicată	ADJ	ADJ;DEF;FEM;SG
delicado	delicate	delicar	delicat	ADJ	ADJ;INDF;FEM;PL
delicado	delicat	delicar	delicat	ADJ	ADJ;INDF;MASC;SG
durmas	somn	durma	somn	N	N;INDF;MASC;SG
repito	repet	repito	repeta	V	V;IND;SG;1;PRS;FIN
repito	repeta	repito	repeta	V	V;IND;SG;3;IPFV;FIN
repito	repeta	repito	repeta	V	V;IND;SG;3;IPFV;FIN
crían	crede	crían	crede	V	V;IND;SG;3;PRS;FIN
mensaxeiro	mesager	mensaxeiro	mesager	N	N;INDF;MASC;SG
mensaxeiro	messenger	mensaxeiro	messenger	N	N;INDF;MASC;SG
mensaxeiro	mesagerul	mensaxeiro	mesager	N	N;DEF;MASC;SG
respiro	break	respiro	break	N	N;INDF;MASC;SG
respiro	pauza	respiro	pauză	N	N;DEF;FEM;SG
respiro	pauza	respiro	pauză	N	N;DEF;FEM;SG
respiro	respiratie	respiro	respiratie	N	N;INDF;FEM;SG
respiro	respiratie	respiro	respiratie	N	N;INDF;FEM;SG
respiro	odihna	respiro	odihnă	N	N;DEF;FEM;SG
respiro	odihna	respiro	odihnă	N	N;DEF;FEM;SG
combustible	combustibili	combustible	combustibil	N	N;INDF;MASC;PL
combustible	combustibilul	combustible	combustibil	N	N;DEF;MASC;SG
combustible	combustibil	combustible	combustibil	N	N;INDF;MASC;SG
combustible	carburant	combustible	carburant	N	N;INDF;MASC;SG
sutil	subtil	sutil	subtil	ADJ	ADJ;INDF;MASC;SG
sutil	subtile	sutil	subte	ADJ	ADJ;INDF;FEM;PL
sutil	subtila	sutil	subtila	ADJ	ADJ;DEF;FEM;SG
crendo	crede	crendo	crede	V	V;IND;SG;3;PRS;FIN
crendo	gandind	crendo	gandi	V	V;V.MSDR
mortalidade	mortalitate	mortalidade	mortalitate	N	N;INDF;FEM;SG
mortalidade	mortalitatea	mortalidade	mortalitate	N	N;DEF;FEM;SG
mortalidade	deces	mortalidade	deces	N	N;INDF;MASC;SG
mortalidade	moartea	mortalidade	moarte	N	N;DEF;FEM;SG
mortalidade	moarte	mortalidade	moarte	N	N;INDF;FEM;SG
accidentes	accidente	accidente	accident	N	N;INDF;FEM;PL
accidentes	accidentele	accidente	accident	N	N;DEF;FEM;PL
accidentes	accidentul	accidente	accident	N	N;DEF;MASC;SG
accidentes	accident	accidente	accident	N	N;INDF;MASC;SG
inclúe	include	incluír	include	V	V;IND;SG;3;PRS;FIN
seco	uscata	seco	uscată	N	N;DEF;FEM;SG
xesucristo	hristoase	xesucristo	hristos	N	N;INDF;FEM;PL
tradicións	traditiile	tradición	traditie	N	N;DEF;FEM;PL
tradicións	traditia	tradición	traditie	N	N;DEF;FEM;SG
tradicións	traditie	tradición	traditie	N	N;INDF;FEM;SG
tradicións	traditie	tradición	traditie	N	N;INDF;FEM;SG
tradicións	traditia	tradición	traditie	N	N;DEF;FEM;SG
alcohol	alcool	alcohol	alcool	N	N;INDF;MASC;SG
alcohol	alcoolul	alcohol	alcool	N	N;DEF;MASC;SG
alivio	relief	alivio	relief	N	N;INDF;MASC;SG
insectos	insectele	insecto	insect	N	N;DEF;FEM;PL
insectos	insectelor	insecto	insect	N	N;DEF;FEM;PL
insectos	insecte	insecto	insect	N	N;INDF;FEM;PL
túnel	tunelul	túnel	tunel	N	N;DEF;MASC;SG
túnel	tunel	túnel	tunel	N	N;INDF;MASC;SG
duelo	duel	duelo	duel	N	N;INDF;MASC;SG
duelo	duelul	duelo	duel	N	N;DEF;MASC;SG
mares	marea	mar	mare	N	N;DEF;FEM;SG
viaxando	calatorind	viaxar	calatori	V	V;V.MSDR
viaxando	calatoresc	viaxar	calatori	V	V;IND;PL;3;PRS;FIN
artística	directia	artístico	directie	N	N;DEF;FEM;SG
artística	directie	artístico	directie	N	N;INDF;FEM;SG
artística	directie	artístico	directie	N	N;INDF;FEM;SG
artística	directia	artístico	directie	N	N;DEF;FEM;SG
marxe	camera	marxe	cameră	N	N;DEF;FEM;SG
marxe	camera	marxe	cameră	N	N;DEF;FEM;SG
sigamos	lasa	sigar	lăsa	V	V;IND;SG;3;IPFV;FIN
resolución	rezolutia	resolución	rezolutie	N	N;DEF;FEM;SG
resolución	rezolutie	resolución	rezolutie	N	N;INDF;FEM;SG
cegos	chior	cego	chior	N	N;INDF;MASC;SG
feixe	gramada	feixe	gramadă	N	N;DEF;FEM;SG
feixe	pile	feixe	pile	N	N;INDF;FEM;PL
feixe	gramada	feixe	gramadă	N	N;DEF;FEM;SG
feixe	morman	feixe	morman	N	N;INDF;MASC;SG
feixe	gramada	feixe	gramadă	N	N;DEF;FEM;SG
feixe	lot	feixe	lot	N	N;INDF;MASC;SG
rexistros	discuri	rexistro	disc	N	N;INDF;FEM;PL
rexistros	records	rexistro	records	N	N;INDF;MASC;SG
rexistros	inregistrari	rexistro	inregistrare	N	N;INDF;FEM;PL
rexistros	recorduri	rexistro	record	N	N;INDF;FEM;PL
focas	foci	foca	foc	N	N;INDF;FEM;PL
focas	focile	foca	focil	N	N;DEF;FEM;PL
globo	balonul	globo	balon	N	N;DEF;MASC;SG
globo	balon	globo	balon	N	N;INDF;MASC;SG
elefante	elefant	elefante	elefant	N	N;INDF;MASC;SG
elefante	elefantul	elefante	elefant	N	N;DEF;MASC;SG
golf	golf	golf	golf	N	N;INDF;MASC;SG
golf	golful	golf	golf	N	N;DEF;MASC;SG
venden	vinde	vender	vinde	V	V;IND;SG;3;PRS;FIN
camas	paturi	cama	pat	N	N;INDF;FEM;PL
camas	paturile	cama	pat	N	N;DEF;FEM;PL
atopara	avea	atopar	avea	V	V;IND;SG;3;IPFV;FIN
atopara	avut	atopar	avea	V	V;MASC;SG;V.PTCP
bonecas	papusi	boneca	papus	N	N;INDF;FEM;PL
evento	eveniment	evento	eveniment	N	N;INDF;MASC;SG
evento	evenimentul	evento	eveniment	N	N;DEF;MASC;SG
festival	festival	festival	festival	N	N;INDF;MASC;SG
festival	festivalul	festival	festival	N	N;DEF;MASC;SG
festival	festivalului	festival	festival	N	N;DEF;MASC;SG
determinación	determinarea	determinación	determinare	N	N;DEF;FEM;SG
determinación	determinare	determinación	determinare	N	N;INDF;FEM;SG
ilusións	iluzii	ilusión	iluzie	N	N;INDF;FEM;PL
ilusións	iluziile	ilusión	iluzie	N	N;DEF;FEM;PL
tiran	arunca	ter	arunca	V	V;IND;SG;3;IPFV;FIN
tiran	arunca	ter	arunca	V	V;IND;SG;3;IPFV;FIN
separar	separa	separar	separa	V	V;IND;SG;3;IPFV;FIN
pito	gaina	pito	gaină	N	N;DEF;FEM;SG
pito	gaina	pito	gaină	N	N;DEF;FEM;SG
censura	cenzura	censura	cenzură	N	N;DEF;FEM;SG
censura	cenzura	censura	cenzură	N	N;DEF;FEM;SG
crianzas	copii	crianza	copil	N	N;INDF;MASC;PL
crianzas	copiii	crianza	copil	N	N;DEF;MASC;PL
montes	muntii	monte	munte	N	N;DEF;MASC;PL
montes	muntii	monte	munte	N	N;DEF;MASC;PL
montes	muntii	monte	munte	N	N;DEF;MASC;PL
cualificación	rating	cualificación	ratinge	N	N;INDF;MASC;SG
cualificación	evaluare	cualificación	evaluare	N	N;INDF;FEM;SG
liberal	liberale	liberal	liberal	ADJ	ADJ;INDF;FEM;PL
descoñecidos	strainii	descoñecido	strain	N	N;DEF;MASC;PL
perdera	avea	perderar	avea	V	V;IND;SG;3;IPFV;FIN
perdera	avut	perderar	avea	V	V;MASC;SG;V.PTCP
escuros	adanca	escuro	adanca	ADJ	ADJ;DEF;FEM;SG
escuros	intunecat	escuro	intunecat	ADJ	ADJ;INDF;MASC;SG
internacionais	international	internacional	international	ADJ	ADJ;INDF;MASC;SG
internacionais	international	internacional	international	ADJ	ADJ;INDF;MASC;SG
internacionais	internationala	internacional	international	ADJ	ADJ;DEF;FEM;SG
internacionais	internationala	internacional	international	ADJ	ADJ;DEF;FEM;SG
internacionais	international	internacional	international	ADJ	ADJ;INDF;MASC;SG
socio	partenera	socio	parteneră	N	N;DEF;FEM;SG
socio	partenerul	socio	partener	N	N;DEF;MASC;SG
socio	partener	socio	partener	N	N;INDF;MASC;SG
escoitarme	ascult	escoitarme	asculta	V	V;IND;SG;1;PRS;FIN
escoitarme	asculta	escoitarme	asculta	V	V;IND;SG;3;IPFV;FIN
escoitarme	asculta	escoitarme	asculta	V	V;IND;SG;3;IPFV;FIN
escoitarme	auzi	escoitarme	auzi	V	V;IND;SG;3;PST;FIN
rabia	furia	rabia	furie	N	N;DEF;FEM;SG
rabia	mania	rabia	manie	N	N;DEF;FEM;SG
rabia	furie	rabia	furie	N	N;INDF;FEM;SG
rabia	manie	rabia	manie	N	N;INDF;FEM;SG
rabia	furia	rabia	furie	N	N;DEF;FEM;SG
rabia	furie	rabia	furie	N	N;INDF;FEM;SG
caros	scumpa	caro	scumpa	ADJ	ADJ;DEF;FEM;SG
caros	scumpa	caro	scumpa	ADJ	ADJ;DEF;FEM;SG
caros	scumpe	caro	scump	ADJ	ADJ;INDF;FEM;PL
católica	catolic	católico	catolic	ADJ	ADJ;INDF;MASC;SG
carreta	phantom	carreta	phantom	N	N;INDF;MASC;SG
carreta	fantoma	carreta	fantomă	N	N;DEF;FEM;SG
carreta	fantoma	carreta	fantomă	N	N;DEF;FEM;SG
carreta	cos	carreta	cos	N	N;INDF;MASC;SG
carreta	carucior	carreta	carucior	N	N;INDF;MASC;SG
deberá	trebuie	deber	trebui	V	V;IND;3;PRS;FIN
buscaba	caut	buscar	căuta	V	V;IND;SG;1;PRS;FIN
suor	sudoare	suor	sudoare	N	N;INDF;FEM;SG
suor	sudoarea	suor	sudoare	N	N;DEF;FEM;SG
copas	bauturile	copa	baut	N	N;DEF;FEM;PL
copas	bauturi	copa	baut	N	N;INDF;FEM;PL
copas	bauturi	copa	baut	N	N;INDF;FEM;PL
prusianos	prusaci	prusiano	prusac	ADJ	ADJ;INDF;MASC;PL
tea	carpa	tea	carpa	N	N;DEF;FEM;SG
bicar	pup	bicar	pup	V	V;IND;SG;1;PRS;FIN
inspección	inspectia	inspección	inspectie	N	N;DEF;FEM;SG
inspección	inspectie	inspección	inspectie	N	N;INDF;FEM;SG
máximo	maxim	máximo	maxim	ADJ	ADJ;INDF;MASC;SG
cambiaches	schimba	cambiaches	schimba	V	V;IND;SG;3;IPFV;FIN
cambiaches	schimba	cambiaches	schimba	V	V;IND;SG;3;IPFV;FIN
interesan	interesati	interesar	interesat	V	V;IND;PL;2;PRS;FIN
peitos	sani	peito	san	N	N;INDF;MASC;PL
peitos	sanii	peito	san	N	N;DEF;MASC;PL
peitos	sani	peito	san	N	N;INDF;MASC;PL
peitos	sanul	peito	san	N	N;DEF;MASC;SG
peitos	piept	peito	piept	N	N;INDF;MASC;SG
baleiras	goale	baleira	gol	ADJ	ADJ;INDF;FEM;PL
furioso	furioasa	furioso	furios	ADJ	ADJ;DEF;FEM;SG
furioso	furios	furioso	furios	ADJ	ADJ;INDF;MASC;SG
vina	fierastrau	vina	fierastra	V	V;IND;PL;3;IPFV;FIN
retiro	pensionare	retiro	pensionară	N	N;INDF;FEM;PL
retiro	pensionarea	retiro	pensionare	N	N;DEF;FEM;SG
peles	piei	pel	piele	N	N;INDF;FEM;PL
peles	blana	pel	blană	N	N;DEF;FEM;SG
peles	blana	pel	blană	N	N;DEF;FEM;SG
cranio	craniu	cranio	craniu	N	N;INDF;MASC;SG
cranio	skull	cranio	skull	N	N;INDF;MASC;SG
cranio	craniul	cranio	craniu	N	N;DEF;MASC;SG
destruíron	distruse	destruír	distruge	V	V;IND;SG;3;PST;FIN
batallóns	batalioane	batallón	batalion	N	N;INDF;FEM;PL
conquista	cucerire	conquista	cucerire	N	N;INDF;FEM;SG
conquista	cucerirea	conquista	cucerire	N	N;DEF;FEM;SG
conquista	cuceriri	conquista	cucerire	N	N;INDF;FEM;PL
veteranos	veteranii	veterano	veteran	N	N;DEF;MASC;PL
veteranos	veteranilor	veterano	veteran	N	N;DEF;MASC;PL
veteranos	veterani	veterano	veteran	N	N;INDF;MASC;PL
veteranos	veterani	veterano	veteran	N	N;INDF;MASC;PL
valentía	curaj	valentía	curaj	N	N;INDF;MASC;SG
valentía	curajul	valentía	curaj	N	N;DEF;MASC;SG
cecais	poate	cecal	poate	ADV	ADV
torna	devine	torna	deveni	V	V;IND;SG;3;PRS;FIN
cheguemos	obtine	cheguer	obtin	V	V;IND;SG;3;PRS;FIN
atoparei	gaseste	atopar	gaseste	V	V;IND;SG;3;PRS;FIN
atoparei	gaseste	atopar	gaseste	V	V;IND;SG;3;PRS;FIN
tesouro	comoara	tesouro	comoară	N	N;DEF;FEM;SG
tesouro	comoara	tesouro	comoară	N	N;DEF;FEM;SG
tesouro	comori	tesouro	comori	N	N;INDF;FEM;PL
despedidos	demis	despedir	demite	N	N;INDF;MASC;SG
destruído	distruse	destruír	distruge	V	V;IND;SG;3;PST;FIN
roubando	fur	roubar	fur	V	V;IND;SG;1;PRS;FIN
chamarme	suna	chamarme	suna	V	V;IND;SG;3;IPFV;FIN
chamarme	suna	chamarme	suna	V	V;IND;SG;3;IPFV;FIN
delicioso	delicios	delicioso	delicios	ADJ	ADJ;INDF;MASC;SG
delicioso	delicioase	delicioso	delicios	ADJ	ADJ;INDF;FEM;PL
pixamas	pijamale	pixar	pijamal	N	N;INDF;FEM;PL
pixamas	pijama	pixar	pijama	N	N;INDF;FEM;SG
perdóeme	iarta	perdóeme	iartă	N	N;DEF;FEM;SG
pau	stick	pau	sticke	N	N;INDF;MASC;SG
filliña	scrisoare	filliña	scrisoare	N	N;INDF;FEM;SG
filliña	scrisoarea	filliña	scrisoare	N	N;DEF;FEM;SG
filliña	litera	filliña	literă	N	N;DEF;FEM;SG
filliña	draga	filliña	dragă	N	N;DEF;FEM;SG
filliña	draga	filliña	dragă	N	N;DEF;FEM;SG
filliña	fata	filliña	fată	N	N;DEF;FEM;SG
filliña	fata	filliña	fată	N	N;DEF;FEM;SG
insolente	insolent	insolente	insolent	ADJ	ADJ;INDF;MASC;SG
mineral	minerale	mineral	mineral	N	N;INDF;FEM;PL
mineral	mineral	mineral	mineral	N	N;INDF;MASC;SG
mineral	minerala	mineral	minerală	N	N;DEF;FEM;SG
mineral	minereu	mineral	minereu	N	N;INDF;MASC;SG
cantaba	canta	cantar	cantă	V	V;IND;SG;3;IPFV;FIN
cantaba	canta	cantar	cantă	V	V;IND;SG;3;IPFV;FIN
cantaba	canta	cantar	cantă	V	V;IND;SG;3;IPFV;FIN
tentaron	incercat	tentar	incerca	V	V;MASC;SG;V.PTCP
anarquista	anarhist	anarquista	anarhist	N	N;INDF;MASC;SG
escribo	scrieti	escribir	scrieti	V	V;IND;SG;2;PRS;FIN
escribo	scrieti	escribir	scrieti	V	V;IND;SG;2;PRS;FIN
escribo	scriu	escribir	scrie	V	V;IND;PL;3;PRS;FIN
escribo	scrie	escribir	scrie	V	V;IND;SG;3;PRS;FIN
irlandeses	irish	irlander	irish	N	N;INDF;MASC;SG
dámo	dati	dámo	da		
artillería	artileria	artillería	artilerie	N	N;DEF;FEM;SG
artillería	artilerie	artillería	artilerie	N	N;INDF;FEM;SG
punk	derbedeu	punk	derbedeu	N	N;INDF;MASC;SG
punk	punk	punk	punk	N	N;INDF;MASC;SG
condesa	contesa	condesa	contesa	N	N;DEF;FEM;SG
condesa	contesa	condesa	contesa	N	N;DEF;FEM;SG
zhong	zhong	zhong	zhong	N	N;INDF;MASC;SG
profes	profesorilor	profe	profesor	N	N;DEF;MASC;PL
profes	profesorii	profe	profesor	N	N;DEF;MASC;PL
profes	profesori	profe	profesor	N	N;INDF;MASC;PL
asteroides	asteroizi	asteroide	asteroid	N	N;INDF;MASC;PL
desexaba	vrut	desexar	vrea	V	V;MASC;SG;V.PTCP
ensina	preda	ensinar	preda	V	V;IND;SG;3;IPFV;FIN
ensina	preda	ensinar	preda	V	V;IND;SG;3;IPFV;FIN
solucionar	rezolva	solucionar	rezolva	V	V;IND;SG;3;IPFV;FIN
solucionar	rezolva	solucionar	rezolva	V	V;IND;SG;3;IPFV;FIN
doenzas	boli	doenza	boală	N	N;INDF;FEM;PL
doenzas	bolile	doenza	boală	N	N;DEF;FEM;PL
hormona	hormon	hormona	hormon	N	N;INDF;MASC;SG
doutores	doctorii	doutor	doctor	N	N;DEF;MASC;PL
doutores	medicii	doutor	medic	N	N;DEF;MASC;PL
doutores	doctori	doutor	doctor	N	N;INDF;MASC;PL
doutores	doctorilor	doutor	doctor	N	N;DEF;MASC;PL
doutores	medici	doutor	medic	N	N;INDF;MASC;PL
bendición	binecuvantare	bendición	binecuvantare	N	N;INDF;FEM;SG
bendición	binecuvantarea	bendición	binecuvantare	N	N;DEF;FEM;SG
incribles	uimitor	incrible	uimitor	ADJ	ADJ;INDF;MASC;SG
incribles	uimitoare	incrible	uimitor	ADJ	ADJ;INDF;FEM
incribles	uluitor	incrible	uluitor	ADJ	ADJ;INDF;MASC;SG
má	bad	má	bad	N	N;INDF;MASC;SG
inspiración	inspiratie	inspiración	inspiratie	N	N;INDF;FEM;SG
inspiración	inspiratie	inspiración	inspiratie	N	N;INDF;FEM;SG
estudamos	studiaza	estudar	studiază	V	V;IND;SG;3;IPFV;FIN
sabia	stia	sabia	sti	V	V;IND;SG;3;IPFV;FIN
sabia	stiam	sabia	sti	V	V;IND;1;IPFV;FIN
ministerio	ministerul	ministerio	minister	N	N;DEF;MASC;SG
ministerio	ministerului	ministerio	minister	N	N;DEF;MASC;SG
ministerio	minister	ministerio	minister	N	N;INDF;MASC;SG
ministerio	oficiu	ministerio	oficiu	N	N;INDF;MASC;SG
ministerio	biroul	ministerio	birou	N	N;DEF;MASC;SG
ministerio	oficiul	ministerio	oficiu	N	N;DEF;MASC;SG
ministerio	birou	ministerio	birou	N	N;INDF;MASC;SG
pensaría	gandeste	pensar	gandeste	V	V;IND;SG;3;PRS;FIN
nostalxia	nostalgie	nostalxia	nostalgie	N	N;INDF;FEM;SG
nostalxia	nostalgia	nostalxia	nostalgie	N	N;DEF;FEM;SG
seguise	lasa	seguir	lăsa	V	V;IND;SG;3;IPFV;FIN
poemas	poezii	poema	poezie	N	N;INDF;FEM;PL
poemas	poemele	poema	poem	N	N;DEF;FEM;PL
poemas	poeziile	poema	poezie	N	N;DEF;FEM;PL
poemas	poeme	poema	poem	N	N;INDF;FEM;PL
ducias	duzini	ducia	duzin	N	N;INDF;FEM;PL
ensaios	incercari	ensalo	incercar	N	N;INDF;FEM;PL
ensaios	procese	ensalo	proces	N	N;INDF;FEM;PL
táboa	tabelul	táboa	tabel	N	N;DEF;MASC;SG
táboa	masa	táboa	masă	N	N;DEF;FEM;SG
táboa	masa	táboa	masă	N	N;DEF;FEM;SG
táboa	tabel	táboa	tabel	N	N;INDF;MASC;SG
táboa	falit	táboa	falit	N	N;INDF;MASC;SG
errada	gresit	errada	gresit	ADJ	ADJ;INDF;MASC;SG
errada	gresit	errada	gresit	ADJ	ADJ;INDF;MASC;SG
illamento	izolare	illamento	izolare	N	N;INDF;FEM;SG
illamento	izolarea	illamento	izolare	N	N;DEF;FEM;SG
baratos	ieftine	barato	ieftin	N	N;INDF;FEM;PL
aparellos	aparate	aparello	apara	N	N;INDF;FEM;PL
aparellos	dispozitive	aparello	dispozitiv	N	N;INDF;FEM;PL
negociacións	negocieri	negociación	negociere	N	N;INDF;FEM;PL
negociacións	negocierile	negociación	negociere	N	N;DEF;FEM;PL
competición	competitie	competición	competitie	N	N;INDF;FEM;SG
competición	concurs	competición	concurs	N	N;INDF;MASC;SG
competición	concurenta	competición	concurenta	N	N;DEF;FEM;SG
competición	concurenta	competición	concurenta	N	N;DEF;FEM;SG
tenden	tind	tender	tinde	V	V;IND;PL;3;PRS;FIN
posicións	pozitii	posición	pozită	N	N;INDF;FEM;PL
posicións	pozitii	posición	pozită	N	N;INDF;FEM;PL
posicións	pozitiile	posición	pozitie	N	N;DEF;FEM;PL
aplicar	aplica	aplicar	aplica	V	V;IND;SG;3;IPFV;FIN
aplicar	aplica	aplicar	aplica	V	V;IND;SG;3;IPFV;FIN
positiva	pozitiv	positivo	pozitiv	ADJ	ADJ;INDF;MASC;SG
positiva	pozitiva	positivo	pozitivă	ADJ	ADJ;DEF;FEM;SG
positiva	pozitive	positivo	pozitiv	ADJ	ADJ;INDF;FEM;PL
sufrín	suferit	sufrín	suferi	V	V;MASC;SG;V.PTCP
seriamente	serios	seriamente	serios	ADV	ADV
ecuación	ecuatie	ecuación	ecuatie	N	N;INDF;FEM;SG
axudas	ajutor	axuda	ajutor	N	N;INDF;MASC;SG
típica	tipice	típico	tipic	ADJ	ADJ;INDF;FEM;PL
deixara	avea	deixar	avea	V	V;IND;SG;3;IPFV;FIN
deixara	avut	deixar	avea	V	V;MASC;SG;V.PTCP
deixara	lasa	deixar	lăsa	V	V;IND;SG;3;IPFV;FIN
xenocidio	genocidul	xenocidio	genocid	N	N;DEF;MASC;SG
xenocidio	genocid	xenocidio	genocid	N	N;INDF;MASC;SG
racial	rasial	racial	rasial	ADJ	ADJ;INDF;MASC;SG
racial	rasiale	racial	rasial	ADJ	ADJ;INDF;FEM;PL
racial	rasial	racial	rasial	ADJ	ADJ;INDF;MASC;SG
casco	casca	casco	casca	N	N;DEF;FEM;SG
casco	casca	casco	casca	N	N;DEF;FEM;SG
africana	africani	africano	african	ADJ	ADJ;INDF;MASC;PL
africana	africane	africano	african	ADJ	ADJ;INDF;FEM;PL
africana	african	africano	african	ADJ	ADJ;INDF;MASC;SG
paisaxes	peisajele	paisaxe	peisaj	N	N;DEF;FEM;PL
paisaxes	peisaje	paisaxe	peisaj	N	N;INDF;FEM;PL
imitar	imita	imitar	imita	V	V;IND;SG;3;IPFV;FIN
imitar	imita	imitar	imita	V	V;IND;SG;3;IPFV;FIN
fragmentos	fragmente	fragmento	fragment	N	N;INDF;FEM;PL
atrapar	prinde	atrapar	prinde	V	V;IND;SG;3;PRS;FIN
morrían	murit	morrer	muri	V	V;MASC;SG;V.PTCP
existente	existent	existente	existent	ADJ	ADJ;INDF;MASC;SG
existente	existente	existente	existent	ADJ	ADJ;INDF;FEM;PL
electrónica	electronice	electrónico	electronic	ADJ	ADJ;INDF;FEM;PL
electrónica	electronic	electrónico	electronic	ADJ	ADJ;INDF;MASC;SG
eficacia	eficacitate	eficacia	eficacitate	N	N;INDF;FEM;SG
