اِبتدائیات	fonaments	اِبتدائیات	fonament	N;NOM;MASC;PL;3	N;MASC;PL
آلہ	instrument	آلہ	instrument	N;NOM;MASC;SG;3	N;MASC;SG
آلہ	eina	آلہ	eina	N;NOM;MASC;SG;3	N;FEM;SG
آمادگی	inclinació	آمادگی	inclinació	N;NOM;MASC;SG;3	N;FEM;SG
آمادگی	inclinació	آمادگی	inclinació	N;NOM;MASC;SG;3	N;FEM;SG
آمادہ	disponibles	آمادہ	disponible	ADJ	ADJ;PL
آمادہ	disponible	آمادہ	disponible	ADJ	ADJ;SG
آمادہ	presents	آمادہ	present	ADJ	ADJ;PL
آمادہ	present	آمادہ	present	ADJ	ADJ;SG
آمادہ	preparats	آمادہ	preparat	ADJ	ADJ;MASC;PL;V.PTCP
آمادہ	preparat	آمادہ	preparat	ADJ	ADJ;MASC;SG;V.PTCP
آمادہ	preparades	آمادہ	preparat	ADJ	ADJ;FEM;PL;V.PTCP
آمادہ	disponibles	آمادہ	disponible	ADJ	ADJ;PL
آمادہ	disponible	آمادہ	disponible	ADJ	ADJ;SG
آمادہ	presents	آمادہ	present	ADJ	ADJ;PL
آمادہ	present	آمادہ	present	ADJ	ADJ;SG
آمادہ	disposat	آمادہ	disposat	ADJ	ADJ;MASC;SG;V.PTCP
آمادہ	disposats	آمادہ	disposat	ADJ	ADJ;MASC;PL;V.PTCP
آمد	arribada	آمد	arribada	N;NOM;MASC;SG;3	N;FEM;SG
آمد	plantejament	آمد	plantejament	N;NOM;MASC;SG;3	N;MASC;SG
آمد	enfocament	آمد	enfocament	N;NOM;MASC;SG;3	N;MASC;SG
آمد	accés	آمد	accés	N;NOM;MASC;SG;3	N;MASC;SG
آمد	espontaneïtat	آمد	espontaneïtat	N;NOM;MASC;SG;3	N;FEM;SG
آمد	entrada	آمد	entrada	N;NOM;MASC;SG;3	N;FEM;SG
آمد	adveniment	آمد	adveniment	N;NOM;MASC;SG;3	N;MASC;SG
آمد	inspiració	آمد	inspiració	N;NOM;MASC;SG;3	N;FEM;SG
آمد	arribada	آمد	arribada	N;NOM;MASC;SG;3	N;FEM;SG
آمد	plantejament	آمد	plantejament	N;NOM;MASC;SG;3	N;MASC;SG
آمد	enfocament	آمد	enfocament	N;NOM;MASC;SG;3	N;MASC;SG
آمد	accés	آمد	accés	N;NOM;MASC;SG;3	N;MASC;SG
آمد	espontaneïtat	آمد	espontaneïtat	N;NOM;MASC;SG;3	N;FEM;SG
آمد	entrada	آمد	entrada	N;NOM;MASC;SG;3	N;FEM;SG
آمد	ingrés	آمد	ingrés	N;NOM;MASC;SG;3	N;MASC;SG
آمد	adveniment	آمد	adveniment	N;NOM;MASC;SG;3	N;MASC;SG
آمد	inspiració	آمد	inspiració	N;NOM;MASC;SG;3	N;FEM;SG
آمدن	arribada	آمدن	arribada	N;NOM;MASC;SG;3	N;FEM;SG
آمدن	adveniment	آمدن	adveniment	N;NOM;MASC;SG;3	N;MASC;SG
آمدن	ingrés	آمدن	ingrés	N;NOM;MASC;SG;3	N;MASC;SG
آمدنی	ingrés	آمدنی	ingrés	N;NOM;FEM;SG;3	N;MASC;SG
آمِرانہ	despòtica	آمِرانہ	despòtic	ADJ	ADJ;FEM;SG
آمِرانہ	dictatorial	آمِرانہ	dictatorial	ADJ	ADJ;SG
آملیٹ	truita	آملیٹ	truita	N;NOM;MASC;SG;3	N;FEM;SG
آمیختہ	compost	آمیختہ	compost	ADJ	ADJ;MASC;SG;V.PTCP
آمیختہ	mixta	آمیختہ	mixt	ADJ	ADJ;FEM;SG
آمیختہ	mixt	آمیختہ	mixt	ADJ	ADJ;MASC;SG
آمیختہ	mesclat	آمیختہ	mesclar	ADJ	ADJ;MASC;SG;V.PTCP
آمیز	agreujat	آمیز	agreujar	ADJ	ADJ;MASC;SG;V.PTCP
آمیز	mixta	آمیز	mixt	ADJ	ADJ;FEM;SG
آمیز	mixt	آمیز	mixt	ADJ	ADJ;MASC;SG
آمیز	mesclat	آمیز	mesclar	ADJ	ADJ;MASC;SG;V.PTCP
آمیز	compost	آمیز	compost	ADJ	ADJ;MASC;SG;V.PTCP
آمیزش	temperament	آمیزش	temperament	N;NOM;MASC;SG;3	N;MASC;SG
آمیزش	conspiració	آمیزش	conspiració	N;NOM;MASC;SG;3	N;FEM;SG
آنا	emergir	آ	emergir	V;MASC;SG;NFIN;ACT	V;NFIN
آنا	emergeix	آ	emergir	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
آنا	llença	آ	llença	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
آنا	emergir	آ	emergir	V;MASC;SG;NFIN;ACT	V;NFIN
آنا	emergeix	آ	emergir	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
آنا	llença	آ	llença	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
آنت	intestí	آنت	intestí	N;NOM;FEM;SG;3	N;MASC;SG
آنٹ	nus	آنٹ	nus		
آنچ	judici	آنچ	judici	N;NOM;MASC;SG;3	N;MASC;SG
آنچ	enlluernament	آنچ	enlluernament	N;NOM;MASC;SG;3	N;MASC;SG
آنچ	dificultat	آنچ	dificultat	N;NOM;MASC;SG;3	N;FEM;SG
آنچ	flama	آنچ	flama	N;NOM;MASC;SG;3	N;FEM;SG
آنچ	passió	آنچ	passió	N;NOM;MASC;SG;3	N;FEM;SG
آنچ	incendi	آنچ	incendi	N;NOM;MASC;SG;3	N;MASC;SG
آند	foscor	آند	foscor		
آند	tenebres	آند	tenebra		
آندھی	cicló	آندھی	cicló	N;NOM;MASC;SG;3	N;MASC;SG
آندھی	huracà	آندھی	huracà	N;NOM;MASC;SG;3	N;MASC;SG
آندھی	cicló	آندھی	cicló	N;NOM;MASC;SG;3	N;MASC;SG
آندھی	huracà	آندھی	huracà	N;NOM;MASC;SG;3	N;MASC;SG
آنک	ganxo	آنک	ganxo		
آنک	garfi	آنک	garfi		
آنک	cypher	آنک	cypher		
آنکھ	opinió	آنکھ	opinió	N;NOM;MASC;SG;3	N;FEM;SG
آنکھ	dictamen	آنکھ	dictamen	N;NOM;MASC;SG;3	N;MASC;SG
آنکھ	deferència	آنکھ	deferència	N;NOM;MASC;SG;3	N;FEM;SG
آنکھ	estimació	آنکھ	estimació	N;NOM;MASC;SG;3	N;FEM;SG
آنکھ	descendència	آنکھ	descendència	N;NOM;MASC;SG;3	N;FEM;SG
آنکھ	consell	آنکھ	consell	N;NOM;MASC;SG;3	N;MASC;SG
آنکھ	gest	آنکھ	gest	N;NOM;MASC;SG;3	N;MASC;SG
آنکھ	expectativa	آنکھ	expectativa	N;NOM;MASC;SG;3	N;FEM;SG
آنکھ	esperança	آنکھ	esperança	N;NOM;MASC;SG;3	N;FEM;SG
آنکھ	mirada	آنکھ	mirada	N;NOM;MASC;SG;3	N;FEM;SG
آنگن	pati	آنگن	pati	N;NOM;MASC;SG;3	N;MASC;SG
آنگن	pati	آنگن	pati	N;NOM;MASC;SG;3	N;MASC;SG
آنی	mort	آنی	mort	ADJ	ADJ;MASC;SG;V.PTCP
آنی	inevitable	آنی	inevitable	ADJ	ADJ;SG
آنی	breu	آنی	breu	ADJ	ADJ;SG
آواز	idioma	آواز	idioma	N;NOM;FEM;SG;3	N;MASC;SG
آواز	llenguatge	آواز	llenguatge	N;NOM;FEM;SG;3	N;MASC;SG
آواز	matís	آواز	matís	N;NOM;FEM;SG;3	N;MASC;SG
آواز	convocatòria	آواز	convocatòria	N;NOM;FEM;SG;3	N;FEM;SG
آواز	trucada	آواز	trucada	N;NOM;FEM;SG;3	N;FEM;SG
آواز	proclamació	آواز	proclamació	N;NOM;FEM;SG;3	N;FEM;SG
آواز	anunci	آواز	anunci	N;NOM;FEM;SG;3	N;MASC;SG
آواز	fama	آواز	fama	N;NOM;FEM;SG;3	N;FEM;SG
آواز	fame	آواز	fame	N;NOM;FEM;SG;3	N;MASC;SG
آواز	idioma	آواز	idioma	N;NOM;FEM;SG;3	N;MASC;SG
آواز	llenguatge	آواز	llenguatge	N;NOM;FEM;SG;3	N;MASC;SG
آواز	matís	آواز	matís	N;NOM;FEM;SG;3	N;MASC;SG
آواز	convocatòria	آواز	convocatòria	N;NOM;FEM;SG;3	N;FEM;SG
آواز	trucada	آواز	trucada	N;NOM;FEM;SG;3	N;FEM;SG
آواز	so	آواز	so	N;NOM;FEM;SG;3	N;MASC;SG
آواز	proclamació	آواز	proclamació	N;NOM;FEM;SG;3	N;FEM;SG
آواز	anunci	آواز	anunci	N;NOM;FEM;SG;3	N;MASC;SG
آواز	fama	آواز	fama	N;NOM;FEM;SG;3	N;FEM;SG
آواز	fame	آواز	fame	N;NOM;FEM;SG;3	N;MASC;SG
آویزاں	suspès	آویزاں	suspendre	ADJ	ADJ;MASC;SG;V.PTCP
آویزاں	suspesa	آویزاں	suspendre	ADJ	ADJ;FEM;SG;V.PTCP
آویزاں	suspesos	آویزاں	suspendre	ADJ	ADJ;MASC;PL;V.PTCP
آویزش	discòrdia	آویزش	discòrdia	N;NOM;MASC;SG;3	N;FEM;SG
آویزش	conflicte	آویزش	conflicte	N;NOM;MASC;SG;3	N;MASC;SG
آہار	cola	آہار	cola		
آہِستگی	lentitud	آہِستگی	lentitud	N;NOM;MASC;SG;3	N;FEM;SG
آہِستگی	tendresa	آہِستگی	tendresa	N;NOM;MASC;SG;3	N;FEM;SG
آہم	ehem	آہم	eher		
آہنگ	finalitat	آہنگ	finalitat	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	propòsit	آہنگ	propòsit	N;NOM;MASC;SG;3	N;MASC;SG
آہنگ	música	آہنگ	música	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	so	آہنگ	so	N;NOM;MASC;SG;3	N;MASC;SG
آہنگ	intenció	آہنگ	intenció	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	mètode	آہنگ	mètode	N;NOM;MASC;SG;3	N;MASC;SG
آہنگ	melodia	آہنگ	melodia	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	finalitat	آہنگ	finalitat	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	propòsit	آہنگ	propòsit	N;NOM;MASC;SG;3	N;MASC;SG
آہنگ	música	آہنگ	música	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	so	آہنگ	so	N;NOM;MASC;SG;3	N;MASC;SG
آہنگ	intenció	آہنگ	intenció	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	sintonia	آہنگ	sintonia	N;NOM;MASC;SG;3	N;FEM;SG
آہنگ	mètode	آہنگ	mètode	N;NOM;MASC;SG;3	N;MASC;SG
آہنگ	melodia	آہنگ	melodia	N;NOM;MASC;SG;3	N;FEM;SG
آہنی	forts	آہنی	fort	ADJ	ADJ;MASC;PL
آہنی	forta	آہنی	fort	ADJ	ADJ;FEM;SG
آہنی	fort	آہنی	fort	ADJ	ADJ;MASC;SG
آہنی	dura	آہنی	dur	ADJ	ADJ;FEM;SG
آئندہ	subsegüent	آئندہ	subsegüent	ADJ	ADJ;SG
آئندہ	futur	آئندہ	futur	ADJ	ADJ;MASC;SG
آئندہ	següents	آئندہ	següent	ADJ	ADJ;PL
آئندہ	pròxima	آئندہ	pròxim	ADJ	ADJ;FEM;SG
آئندہ	següent	آئندہ	següent	ADJ	ADJ;SG
آئندہ	propera	آئندہ	proper	ADJ	ADJ;FEM;SG
آئنہ	mirall	آئنہ	mirall		
آئی	rebé	آ	rebé	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
آئین	estatut	آئین	estatut	N;NOM;MASC;SG;3	N;MASC;SG
آئین	mètode	آئین	mètode	N;NOM;MASC;SG;3	N;MASC;SG
آئین	ús	آئین	ús	N;NOM;MASC;SG;3	N;MASC;SG
آئین	llei	آئین	llei	N;NOM;MASC;SG;3	N;FEM;SG
آئین	constitució	آئین	constitució	N;NOM;MASC;SG;3	N;FEM;SG
آئین	regulació	آئین	regulació	N;NOM;MASC;SG;3	N;FEM;SG
آئین	reglament	آئین	reglament	N;NOM;MASC;SG;3	N;MASC;SG
آئین	reglamentació	آئین	reglamentació	N;NOM;MASC;SG;3	N;FEM;SG
آئین	promulgació	آئین	promulgació	N;NOM;MASC;SG;3	N;FEM;SG
آئینہ	reflexió	آئینہ	reflexió	N;NOM;MASC;SG;3	N;FEM;SG
آئینہ	neteja	آئینہ	neteja	N;NOM;MASC;SG;3	N;FEM;SG
آئینہ	reflexió	آئینہ	reflexió	N;NOM;MASC;SG;3	N;FEM;SG
آئینہ	neteja	آئینہ	neteja	N;NOM;MASC;SG;3	N;FEM;SG
آیُو	life	آیُو	life		
بَ	from	بَ	from		
بآسانی	còmodament	بآسانی	còmodament	ADV	ADV
بآسانی	còmodament	بآسانی	còmodament	ADV	ADV
بآسانی	fàcilment	بآسانی	fàcilment	ADV	ADV
بخوبی	adequadament	بخوبی	adequadament	ADV	ADV
بخوبی	completament	بخوبی	completament	ADV	ADV
بخوبی	degudament	بخوبی	degudament	ADV	ADV
بمثل	like	بمثل	like		
بااثر	efectiu	بااثر	efectiu	ADJ	ADJ;MASC;SG
بااثر	influents	بااثر	influent	ADJ	ADJ;PL
باصفا	earnest	باصفا	earnest		
باقاعدہ	regulars	باقاعدہ	regular	ADJ	ADJ;PL
باقاعدہ	formals	باقاعدہ	formal	ADJ	ADJ;PL
باوفا	true	باوفا	true		
باب	punt	باب	punt	N;NOM;MASC;SG;3	N;MASC;SG
باب	afer	باب	afer	N;NOM;MASC;SG;3	N;MASC;SG
باب	temàtica	باب	temàtica	N;NOM;MASC;SG;3	N;FEM;SG
باب	tema	باب	tema	N;NOM;MASC;SG;3	N;MASC;SG
باب	matèria	باب	matèria	N;NOM;MASC;SG;3	N;FEM;SG
باب	assignatura	باب	assignatura	N;NOM;MASC;SG;3	N;FEM;SG
باب	secció	باب	secció	N;NOM;MASC;SG;3	N;FEM;SG
باب	capítol	باب	capítol	N;NOM;MASC;SG;3	N;MASC;SG
باب	impost	باب	impost	N;NOM;MASC;SG;3	N;MASC;SG
بابت	capçal	بابت	capçal	N;NOM;MASC;SG;3	N;MASC;SG
بابت	preocupació	بابت	preocupació	N;NOM;MASC;SG;3	N;FEM;SG
بابت	afer	بابت	afer	N;NOM;MASC;SG;3	N;MASC;SG
بابت	negoci	بابت	negoci	N;NOM;MASC;SG;3	N;MASC;SG
بابت	matèria	بابت	matèria	N;NOM;MASC;SG;3	N;FEM;SG
بابت	article	بابت	article	N;NOM;MASC;SG;3	N;MASC;SG
باپ	inventor	باپ	inventor	N;NOM;MASC;SG;3	N;MASC;SG
باپ	pare	باپ	pare	N;NOM;MASC;SG;3	N;MASC;SG
باپ	tutor	باپ	tutor	N;NOM;MASC;SG;3	N;MASC;SG
بات	punt	بات	punt	N;NOM;FEM;SG;3	N;MASC;SG
بات	evidència	بات	evidència	N;NOM;FEM;SG;3	N;FEM;SG
بات	condició	بات	condició	N;NOM;FEM;SG;3	N;FEM;SG
بات	desig	بات	desig	N;NOM;FEM;SG;3	N;MASC;SG
بات	denúncia	بات	denúncia	N;NOM;FEM;SG;3	N;FEM;SG
بات	desig	بات	desig	N;NOM;FEM;SG;3	N;MASC;SG
بات	raó	بات	raó	N;NOM;FEM;SG;3	N;FEM;SG
بات	motiu	بات	motiu	N;NOM;FEM;SG;3	N;MASC;SG
بات	recurs	بات	recurs	N;NOM;FEM;SG;3	N;MASC;SG
بات	tossuderia	بات	tossuderia	N;NOM;FEM;SG;3	N;FEM;SG
بات	distinció	بات	distinció	N;NOM;FEM;SG;3	N;FEM;SG
بات	hàbit	بات	hàbit	N;NOM;FEM;SG;3	N;MASC;SG
بات	excusa	بات	excusa	N;NOM;FEM;SG;3	N;FEM;SG
بات	ostentació	بات	ostentació	N;NOM;FEM;SG;3	N;FEM;SG
بات	mèrit	بات	mèrit	N;NOM;FEM;SG;3	N;MASC;SG
بات	suggeriment	بات	suggeriment	N;NOM;FEM;SG;3	N;MASC;SG
بات	matèria	بات	matèria	N;NOM;FEM;SG;3	N;FEM;SG
بات	història	بات	història	N;NOM;FEM;SG;3	N;FEM;SG
بات	ocurrència	بات	ocurrència	N;NOM;FEM;SG;3	N;FEM;SG
بات	proposició	بات	proposició	N;NOM;FEM;SG;3	N;FEM;SG
بات	requeriment	بات	requeriment	N;NOM;FEM;SG;3	N;MASC;SG
بات	petició	بات	petició	N;NOM;FEM;SG;3	N;FEM;SG
بات	idea	بات	idea	N;NOM;FEM;SG;3	N;FEM;SG
بات	eminència	بات	eminència	N;NOM;FEM;SG;3	N;FEM;SG
بات	despatx	بات	despatx	N;NOM;FEM;SG;3	N;MASC;SG
بات	oficina	بات	oficina	N;NOM;FEM;SG;3	N;FEM;SG
بات	declaració	بات	declaració	N;NOM;FEM;SG;3	N;FEM;SG
بات	discurs	بات	discurs	N;NOM;FEM;SG;3	N;MASC;SG
بات	qualitat	بات	qualitat	N;NOM;FEM;SG;3	N;FEM;SG
بات	compromís	بات	compromís	N;NOM;FEM;SG;3	N;MASC;SG
بات	finalitat	بات	finalitat	N;NOM;FEM;SG;3	N;FEM;SG
بات	propòsit	بات	propòsit	N;NOM;FEM;SG;3	N;MASC;SG
بات	pensament	بات	pensament	N;NOM;FEM;SG;3	N;MASC;SG
بات	discurs	بات	discurs	N;NOM;FEM;SG;3	N;MASC;SG
بات	modalitat	بات	modalitat	N;NOM;FEM;SG;3	N;FEM;SG
بات	mode	بات	mode	N;NOM;FEM;SG;3	N;MASC;SG
بات	assessorament	بات	assessorament	N;NOM;FEM;SG;3	N;MASC;SG
بات	necessitat	بات	necessitat	N;NOM;FEM;SG;3	N;FEM;SG
بات	substància	بات	substància	N;NOM;FEM;SG;3	N;FEM;SG
بات	temàtica	بات	temàtica	N;NOM;FEM;SG;3	N;FEM;SG
بات	tema	بات	tema	N;NOM;FEM;SG;3	N;MASC;SG
بات	assignatura	بات	assignatura	N;NOM;FEM;SG;3	N;FEM;SG
بات	punt	بات	punt	N;NOM;FEM;SG;3	N;MASC;SG
بات	evidència	بات	evidència	N;NOM;FEM;SG;3	N;FEM;SG
بات	condició	بات	condició	N;NOM;FEM;SG;3	N;FEM;SG
بات	desig	بات	desig	N;NOM;FEM;SG;3	N;MASC;SG
بات	denúncia	بات	denúncia	N;NOM;FEM;SG;3	N;FEM;SG
بات	desig	بات	desig	N;NOM;FEM;SG;3	N;MASC;SG
بات	raó	بات	raó	N;NOM;FEM;SG;3	N;FEM;SG
بات	motiu	بات	motiu	N;NOM;FEM;SG;3	N;MASC;SG
بات	recurs	بات	recurs	N;NOM;FEM;SG;3	N;MASC;SG
بات	tossuderia	بات	tossuderia	N;NOM;FEM;SG;3	N;FEM;SG
بات	distinció	بات	distinció	N;NOM;FEM;SG;3	N;FEM;SG
بات	hàbit	بات	hàbit	N;NOM;FEM;SG;3	N;MASC;SG
بات	excusa	بات	excusa	N;NOM;FEM;SG;3	N;FEM;SG
بات	ostentació	بات	ostentació	N;NOM;FEM;SG;3	N;FEM;SG
بات	mèrit	بات	mèrit	N;NOM;FEM;SG;3	N;MASC;SG
بات	suggeriment	بات	suggeriment	N;NOM;FEM;SG;3	N;MASC;SG
بات	matèria	بات	matèria	N;NOM;FEM;SG;3	N;FEM;SG
بات	història	بات	història	N;NOM;FEM;SG;3	N;FEM;SG
بات	ocurrència	بات	ocurrència	N;NOM;FEM;SG;3	N;FEM;SG
بات	proposició	بات	proposició	N;NOM;FEM;SG;3	N;FEM;SG
بات	requeriment	بات	requeriment	N;NOM;FEM;SG;3	N;MASC;SG
بات	petició	بات	petició	N;NOM;FEM;SG;3	N;FEM;SG
بات	idea	بات	idea	N;NOM;FEM;SG;3	N;FEM;SG
بات	eminència	بات	eminència	N;NOM;FEM;SG;3	N;FEM;SG
بات	despatx	بات	despatx	N;NOM;FEM;SG;3	N;MASC;SG
بات	oficina	بات	oficina	N;NOM;FEM;SG;3	N;FEM;SG
بات	declaració	بات	declaració	N;NOM;FEM;SG;3	N;FEM;SG
بات	discurs	بات	discurs	N;NOM;FEM;SG;3	N;MASC;SG
بات	qualitat	بات	qualitat	N;NOM;FEM;SG;3	N;FEM;SG
بات	compromís	بات	compromís	N;NOM;FEM;SG;3	N;MASC;SG
بات	finalitat	بات	finalitat	N;NOM;FEM;SG;3	N;FEM;SG
بات	propòsit	بات	propòsit	N;NOM;FEM;SG;3	N;MASC;SG
بات	pensament	بات	pensament	N;NOM;FEM;SG;3	N;MASC;SG
بات	discurs	بات	discurs	N;NOM;FEM;SG;3	N;MASC;SG
بات	modalitat	بات	modalitat	N;NOM;FEM;SG;3	N;FEM;SG
بات	mode	بات	mode	N;NOM;FEM;SG;3	N;MASC;SG
بات	assessorament	بات	assessorament	N;NOM;FEM;SG;3	N;MASC;SG
بات	necessitat	بات	necessitat	N;NOM;FEM;SG;3	N;FEM;SG
بات	substància	بات	substància	N;NOM;FEM;SG;3	N;FEM;SG
بات	afer	بات	afer	N;NOM;FEM;SG;3	N;MASC;SG
بات	temàtica	بات	temàtica	N;NOM;FEM;SG;3	N;FEM;SG
بات	tema	بات	tema	N;NOM;FEM;SG;3	N;MASC;SG
بات	assignatura	بات	assignatura	N;NOM;FEM;SG;3	N;FEM;SG
باتیں	lleis	بات	llei	N;NOM;MASC;PL;3	N;FEM;PL
باتیں	regles	بات	regla	N;NOM;MASC;PL;3	N;FEM;PL
باتیں	normes	بات	norma	N;NOM;MASC;PL;3	N;FEM;PL
باٹ	road	باٹ	road		
باج	deure	باج	deure		
بادشاہ	rei	بادشاہ	rei	N;NOM;MASC;SG;3	N;MASC;SG
بادشاہ	mestre	بادشاہ	mestre	N;NOM;MASC;SG;3	N;MASC;SG
بادشاہ	senyor	بادشاہ	senyor	N;NOM;MASC;SG;3	N;MASC;SG
بادشاہت	imperi	بادشاہت	imperi	N;NOM;MASC;SG;3	N;MASC;SG
بادشاہت	regla	بادشاہت	regla	N;NOM;MASC;SG;3	N;FEM;SG
بادشاہت	regnat	بادشاہت	regnar	N;NOM;MASC;SG;3	N;MASC;SG
بادشاہی	imperi	بادشاہی	imperi	N;NOM;MASC;SG;3	N;MASC;SG
بادشاہی	sobirania	بادشاہی	sobirania	N;NOM;MASC;SG;3	N;FEM;SG
بادشاہی	imperi	بادشاہی	imperi	N;NOM;MASC;SG;3	N;MASC;SG
بادشاہی	regnat	بادشاہی	regnar	N;NOM;MASC;SG;3	N;MASC;SG
بادشاہی	sobirania	بادشاہی	sobirania	N;NOM;MASC;SG;3	N;FEM;SG
بار	excedència	بار	excedència	N;NOM;MASC;SG;3	N;FEM;SG
بار	admitància	بار	admitància	N;NOM;MASC;SG;3	N;FEM;SG
بار	temps	بار	temps	N;NOM;MASC;SG;3	N;MASC
بار	embaràs	بار	embaràs	N;NOM;MASC;SG;3	N;MASC;SG
بار	ocasió	بار	ocasió	N;NOM;MASC;SG;3	N;FEM;SG
بار	assemblea	بار	assemblea	N;NOM;MASC;SG;3	N;FEM;SG
بار	préstec	بار	préstec	N;NOM;MASC;SG;3	N;MASC;SG
بار	fruit	بار	fruit	N;NOM;MASC;SG;3	N;MASC;SG
بار	fruita	بار	fruita	N;NOM;MASC;SG;3	N;FEM;SG
بار	reiteració	بار	reiteració	N;NOM;MASC;SG;3	N;FEM;SG
بار	portal	بار	portal	N;NOM;MASC;SG;3	N;MASC;SG
بار	responsabilitat	بار	responsabilitat	N;NOM;MASC;SG;3	N;FEM;SG
بار	càrrega	بار	càrrega	N;NOM;MASC;SG;3	N;FEM;SG
بار	excedència	بار	excedència	N;NOM;MASC;SG;3	N;FEM;SG
بار	admitància	بار	admitància	N;NOM;MASC;SG;3	N;FEM;SG
بار	temps	بار	temps	N;NOM;MASC;SG;3	N;MASC
بار	embaràs	بار	embaràs	N;NOM;MASC;SG;3	N;MASC;SG
بار	ocasió	بار	ocasió	N;NOM;MASC;SG;3	N;FEM;SG
بار	assemblea	بار	assemblea	N;NOM;MASC;SG;3	N;FEM;SG
بار	préstec	بار	préstec	N;NOM;MASC;SG;3	N;MASC;SG
بار	fruit	بار	fruit	N;NOM;MASC;SG;3	N;MASC;SG
بار	fruita	بار	fruita	N;NOM;MASC;SG;3	N;FEM;SG
بار	reiteració	بار	reiteració	N;NOM;MASC;SG;3	N;FEM;SG
بار	portal	بار	portal	N;NOM;MASC;SG;3	N;MASC;SG
بار	responsabilitat	بار	responsabilitat	N;NOM;MASC;SG;3	N;FEM;SG
بار	càrrega	بار	càrrega	N;NOM;MASC;SG;3	N;FEM;SG
باردار	embarassada	باردار	embarassat	ADJ	ADJ;FEM;SG;V.PTCP
باردار	embarassades	باردار	embarassat	ADJ	ADJ;FEM;PL;V.PTCP
بارگاہ	tribunal	بارگاہ	tribunal	N;NOM;MASC;SG;3	N;MASC;SG
بارگاہ	mansió	بارگاہ	mansió	N;NOM;MASC;SG;3	N;FEM;SG
بارہ	dotze	بارہ	dotze	NUM	NUM;PL
باریک	high	باریک	high	N;NOM;MASC;SG;3	N;SG
باریک	multa	باریک	multa	N;NOM;MASC;SG;3	N;FEM;SG
باریک	flaca	باریک	flaca	N;NOM;MASC;SG;3	N;FEM;SG
باریکی	delicadesa	باریکی	delicadesa	N;NOM;MASC;SG;3	N;FEM;SG
باڑ	rim	باڑ	rim		
باڑ	fila	باڑ	fila		
باڑ	filera	باڑ	filera		
باڑ	vora	باڑ	vora		
باڑ	edge	باڑ	edge		
باڑ	vores	باڑ	vora		
باڑ	vora	باڑ	vora		
باڑ	rim	باڑ	rim		
باڑ	fila	باڑ	fila		
باڑ	filera	باڑ	filera		
باڑ	vora	باڑ	vora		
باڑ	edge	باڑ	edge		
باڑ	vores	باڑ	vora		
باڑ	vora	باڑ	vora		
باز	esquena	باز	esquena	N;NOM;MASC;SG;3	N;FEM;SG
باز	arpella	باز	arpella	N;NOM;MASC;SG;3	N;FEM;SG
باز	persona	باز	persona	N;NOM;MASC;SG;3	N;FEM;SG
باز	actor	باز	actor	N;NOM;MASC;SG;3	N;MASC;SG
باز	agent	باز	agent	N;NOM;MASC;SG;3	N;SG
باز	esquena	باز	esquena	N;NOM;MASC;SG;3	N;FEM;SG
باز	arpella	باز	arpella	N;NOM;MASC;SG;3	N;FEM;SG
باز	persona	باز	persona	N;NOM;MASC;SG;3	N;FEM;SG
باز	actor	باز	actor	N;NOM;MASC;SG;3	N;MASC;SG
باز	agent	باز	agent	N;NOM;MASC;SG;3	N;SG
بازپیدائش	regeneració	بازپیدائش	regeneració	N;NOM;MASC;SG;3	N;FEM;SG
بازیافت	recuperació	بازیافت	recuperació	N;NOM;MASC;SG;3	N;FEM;SG
بازیافت	recuperació	بازیافت	recuperació	N;NOM;MASC;SG;3	N;FEM;SG
بازار	comerç	بازار	comerç	N;NOM;MASC;SG;3	N;MASC;SG
بازار	negoci	بازار	negoci	N;NOM;MASC;SG;3	N;MASC;SG
بازار	preu	بازار	preu	N;NOM;MASC;SG;3	N;MASC;SG
بازار	venda	بازار	venda	N;NOM;MASC;SG;3	N;FEM;SG
بازار	mercat	بازار	mercat	N;NOM;MASC;SG;3	N;MASC;SG
بازار	taxa	بازار	taxa	N;NOM;MASC;SG;3	N;FEM;SG
بازاری	comunes	بازاری	comú	ADJ	ADJ;FEM;PL
بازاری	comú	بازاری	comú	ADJ	ADJ;MASC;SG
بازاری	comuns	بازاری	comú	ADJ	ADJ;MASC;PL
بازاری	baixes	بازاری	baix	ADJ	ADJ;FEM;PL
بازاری	barat	بازاری	barat	ADJ	ADJ;MASC;SG
بازاری	vulgar	بازاری	vulgar	ADJ	ADJ;SG
بازاری	vulgars	بازاری	vulgar	ADJ	ADJ;PL
بازاری	ordinari	بازاری	ordinari	ADJ	ADJ;MASC;SG
