категория	categoria	категория	categoria	N;INAN;NOM;FEM;SG	N;FEM;SG
кладбища	cemitérios	кладбище	cemitério	N;INAN;NOM;NEUT;PL	N;MASC;PL
приход	paróquia	приход	paróquia	N;INAN;NOM;MASC;SG	N;FEM;SG
приход	freguesia	приход	freguesia	N;INAN;NOM;MASC;SG	N;FEM;SG
сохранение	poupança	сохранение	poupança	N;INAN;NOM;NEUT;SG	N;FEM;SG
сохранение	conservação	сохранение	conservação	N;INAN;NOM;NEUT;SG	N;FEM;SG
сохранение	preservação	сохранение	preservação	N;INAN;NOM;NEUT;SG	N;FEM;SG
сохранение	conservação	сохранение	conservação	N;INAN;NOM;NEUT;SG	N;FEM;SG
краю	borda	край	borda	N;INAN;DAT;MASC;SG	N;FEM;SG
краю	aresta	край	aresta	N;INAN;DAT;MASC;SG	N;FEM;SG
краю	edge	край	edge	N;INAN;DAT;MASC;SG	N;MASC;SG
партизан	guerrilha	партизан	guerrilha	N;ANIM;NOM;MASC;SG	N;FEM;SG
металла	metal	металл	metal	N;INAN;GEN;MASC;SG	N;MASC;SG
кинг	king	кинг	king	N;INAN;NOM;MASC;SG	N;MASC;SG
кинг	rei	кинг	rei	N;INAN;NOM;MASC;SG	N;MASC;SG
экономист	economista	экономист	economista	N;ANIM;NOM;MASC;SG	N;MASC;SG
ценности	valores	ценность	valor	N;INAN;NOM;FEM;PL	N;MASC;PL
панк	punk	панк	punk	N;INAN;NOM;MASC;SG	N;MASC;SG
композиторов	compositores	композитор	compositor	N;ANIM;GEN;MASC;PL	N;MASC;PL
оставшиеся	permanecendo	остаться	permanecer	V;PFV;NOM;PL;PST;V.PTCP;MID	V;V.MSDR
душ	chuveiro	душ	chuveiro	N;INAN;NOM;MASC;SG	N;MASC;SG
глубоко	profundamente	глубоко	profundamente	ADV	ADV
машину	carro	машина	carro	N;INAN;ACC;FEM;SG	N;MASC;SG
машину	automóvel	машина	automóvel	N;INAN;ACC;FEM;SG	N;MASC;SG
выражения	expressões	выражение	expressão	N;INAN;NOM;NEUT;PL	N;FEM;PL
организатор	organizador	организатор	organizador	N;ANIM;NOM;MASC;SG	N;MASC;SG
организатор	organizador	организатор	organizador	N;ANIM;NOM;MASC;SG	N;MASC;SG
автобус	autocarro	автобус	autocarro	N;INAN;NOM;MASC;SG	N;MASC;SG
автобус	ônibus	автобус	ônibus	N;INAN;NOM;MASC;SG	N;MASC;SG
закрыта	fechou	закрыть	fechar	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
закрыта	fechado	закрыть	fechar	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
закрыта	fechada	закрыть	fechar	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
концертов	concertos	концерт	concerto	N;INAN;GEN;MASC;PL	N;MASC;PL
концертов	shows	концерт	show	N;INAN;GEN;MASC;PL	N;MASC;PL
носил	vestiu	носить	vestir	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
даниэль	daniel	даниэль	daniel	N;ANIM;NOM;MASC;SG	N;MASC;SG
даниэль	danielle	даниэль	danieller	N;ANIM;NOM;MASC;SG	N;FEM;SG
энн	anne	энн	anne	N;ANIM;NOM;FEM;SG	N;FEM;SG
взрыва	explosão	взрыв	explosão	N;INAN;GEN;MASC;SG	N;FEM;SG
джонни	johnnie	джонни	johnnie	N;ANIM;NOM;MASC;SG	N;MASC;SG
джонни	johnny	джонни	johnny	N;ANIM;NOM;MASC;SG	N;MASC;SG
джонни	jonny	джонни	jonny	N;ANIM;NOM;MASC;SG	N;MASC;SG
фракции	fracções	фракция	fracção	N;INAN;NOM;FEM;PL	N;FEM;PL
фракции	frações	фракция	fração	N;INAN;NOM;FEM;PL	N;FEM;PL
фракции	facções	фракция	facção	N;INAN;NOM;FEM;PL	N;FEM;PL
героизм	heroísmo	героизм	heroísmo	N;INAN;NOM;MASC;SG	N;MASC;SG
ответы	respostas	ответ	resposta	N;INAN;NOM;MASC;PL	N;FEM;PL
ответы	respostas	ответ	resposta	N;INAN;NOM;MASC;PL	N;FEM;PL
ответы	respostas	ответ	resposta	N;INAN;NOM;MASC;PL	N;FEM;PL
кандидаты	candidatas	кандидат	candidatar	N;ANIM;NOM;MASC;PL	N;FEM;PL
кандидаты	candidatos	кандидат	candidato	N;ANIM;NOM;MASC;PL	N;MASC;PL
концерты	concertos	концерт	concerto	N;INAN;NOM;MASC;PL	N;MASC;PL
концерты	shows	концерт	show	N;INAN;NOM;MASC;PL	N;MASC;PL
планета	planet	планета	planet	N;INAN;NOM;FEM;SG	N;MASC;SG
планета	planeta	планета	planeta	N;INAN;NOM;FEM;SG	N;MASC;SG
необходимые	necessários	необходимый	necessário	ADJ;NOM;PL	ADJ;MASC;PL
участница	concorrente	участница	concorrente	N;ANIM;NOM;FEM;SG	N;MASC;SG
участница	participante	участница	participante	N;ANIM;NOM;FEM;SG	N;MASC;SG
разделение	separação	разделение	separação	N;INAN;NOM;NEUT;SG	N;FEM;SG
советы	dicas	совет	dica	N;INAN;NOM;MASC;PL	N;FEM;PL
советы	pontas	совет	ponta	N;INAN;NOM;MASC;PL	N;FEM;PL
советы	sugestões	совет	sugestão	N;INAN;NOM;MASC;PL	N;FEM;PL
советы	conselhos	совет	conselho	N;INAN;NOM;MASC;PL	N;MASC;PL
атлетике	atletismo	атлетика	atletismo	N;INAN;DAT;FEM;SG	N;MASC;SG
гай	caio	гай	caio	N;ANIM;NOM;MASC;SG	N;MASC;SG
гай	gaius	гай	gais	N;ANIM;NOM;MASC;SG	N;MASC;SG
гай	guy	гай	guy	N;ANIM;NOM;MASC;SG	N;MASC;SG
торговля	comércio	торговля	comércio	N;INAN;NOM;FEM;SG	N;MASC;SG
торговля	comercio	торговля	comercio	N;INAN;NOM;FEM;SG	N;MASC;SG
торговля	trading	торговля	trading	N;INAN;NOM;FEM;SG	N;MASC;SG
торговля	negociação	торговля	negociação	N;INAN;NOM;FEM;SG	N;FEM;SG
бюст	busto	бюст	busto	N;INAN;NOM;MASC;SG	N;MASC;SG
путешествия	viagens	путешествие	viagem	N;INAN;NOM;NEUT;PL	N;FEM;PL
путешествия	viagens	путешествие	viagem	N;INAN;NOM;NEUT;PL	N;FEM;PL
исключения	excepções	исключение	excepção	N;INAN;NOM;NEUT;PL	N;FEM;PL
исключения	exceções	исключение	exceção	N;INAN;NOM;NEUT;PL	N;FEM;PL
исключения	exceções	исключение	exceção	N;INAN;NOM;NEUT;PL	N;FEM;PL
исключения	isenções	исключение	isenção	N;INAN;NOM;NEUT;PL	N;FEM;PL
исключения	excepções	исключение	excepção	N;INAN;NOM;NEUT;PL	N;FEM;PL
исключения	exclusões	исключение	exclusão	N;INAN;NOM;NEUT;PL	N;FEM;PL
энди	andie	энди	andie	N;ANIM;NOM;MASC;SG	N;FEM;SG
энди	andy	энди	andy	N;ANIM;NOM;MASC;SG	N;MASC;SG
стэнли	stanley	стэнить	stanley	N;INAN;NOM;MASC;SG	N;MASC;SG
портреты	retratos	портрет	retrato	N;INAN;NOM;MASC;PL	N;MASC;PL
участков	parcelas	участок	parcela	N;INAN;GEN;MASC;PL	N;FEM;PL
участков	conspirações	участок	conspiração	N;INAN;GEN;MASC;PL	N;FEM;PL
аренду	aluguel	аренда	aluguel	N;INAN;ACC;FEM;SG	N;MASC;SG
аренду	renda	аренда	renda	N;INAN;ACC;FEM;SG	N;FEM;SG
аренду	aluguel	аренда	aluguel	N;INAN;ACC;FEM;SG	N;MASC;SG
двигатели	motores	двигатель	motor	N;INAN;NOM;MASC;PL	N;MASC;PL
двигатели	motores	двигатель	motor	N;INAN;NOM;MASC;PL	N;MASC;PL
сибирь	sibéria	сибирь	sibéria	N;INAN;NOM;FEM;SG	N;FEM;SG
калибра	calibre	калибр	calibre	N;INAN;GEN;MASC;SG	N;MASC;SG
уточнение	clarificação	уточнение	clarificação	N;INAN;NOM;NEUT;SG	N;FEM;SG
уточнение	esclarecimento	уточнение	esclarecimento	N;INAN;NOM;NEUT;SG	N;MASC;SG
конгресс	congresso	конгресс	congresso	N;INAN;NOM;MASC;SG	N;MASC;SG
приём	recepção	приём	recepção	N;INAN;NOM;MASC;SG	N;FEM;SG
приём	receção	приём	receção	N;INAN;NOM;MASC;SG	N;FEM;SG
графства	condados	графство	condar	N;INAN;NOM;NEUT;PL	N;MASC;PL
цифры	algarismos	цифра	algarismo	N;INAN;NOM;FEM;PL	N;MASC;PL
цифры	dígitos	цифра	dígito	N;INAN;NOM;FEM;PL	N;MASC;PL
цифры	figuras	цифра	figura	N;INAN;NOM;FEM;PL	N;FEM;PL
цифры	números	цифра	número	N;INAN;NOM;FEM;PL	N;MASC;PL
цифры	numeros	цифра	numero	N;INAN;NOM;FEM;PL	N;MASC;PL
цифры	números	цифра	número	N;INAN;NOM;FEM;PL	N;MASC;PL
получать	receber	получать	receber	V;IPFV;NFIN;ACT	V;NFIN
получать	recebe	получать	receber	V;IPFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
получать	recebem	получать	receber	V;IPFV;NFIN;ACT	V;IND;PL;3;PRS;FIN
получать	receba	получать	receber	V;IPFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
карточка	card	карточка	card	N;INAN;NOM;FEM;SG	N;MASC;SG
карточка	cartão	карточка	cartão	N;INAN;NOM;FEM;SG	N;MASC;SG
ток	tok	ток	tok	N;INAN;NOM;MASC;SG	N;MASC;SG
шаг	step	шаг	step	N;INAN;NOM;MASC;SG	N;MASC;SG
шаг	passo	шаг	passo	N;INAN;NOM;MASC;SG	N;MASC;SG
шаг	etapa	шаг	etapa	N;INAN;NOM;MASC;SG	N;FEM;SG
шаг	degrau	шаг	degrau	N;INAN;NOM;MASC;SG	N;MASC;SG
сэр	senhor	сэр	senhor	N;ANIM;NOM;MASC;SG	N;MASC;SG
традиция	tradição	традиция	tradição	N;INAN;NOM;FEM;SG	N;FEM;SG
шотландия	escócia	шотландия	escócia	N;INAN;NOM;FEM;SG	N;FEM;SG
специализация	especialização	специализация	especialização	N;INAN;NOM;FEM;SG	N;FEM;SG
специализация	especialização	специализация	especialização	N;INAN;NOM;FEM;SG	N;FEM;SG
специализация	especialidade	специализация	especialidade	N;INAN;NOM;FEM;SG	N;FEM;SG
европу	europa	европа	europa	N;INAN;ACC;FEM;SG	N;FEM;SG
кгб	kgb	кгб	kgb	N;INAN;NOM;MASC;SG	N;MASC;SG
надписи	inscrições	надпись	inscrição	N;INAN;NOM;FEM;PL	N;FEM;PL
приложения	aplicativos	приложение	aplicativo	N;INAN;NOM;NEUT;PL	N;MASC;PL
приложения	aplicações	приложение	aplicação	N;INAN;NOM;NEUT;PL	N;FEM;PL
приложения	pedidos	приложение	pedido	N;INAN;NOM;NEUT;PL	N;MASC;PL
приложения	apps	приложение	apps	N;INAN;NOM;NEUT;PL	N;MASC;PL
приложения	aplicativos	приложение	aplicativo	N;INAN;NOM;NEUT;PL	N;MASC;PL
приложения	aplicações	приложение	aplicação	N;INAN;NOM;NEUT;PL	N;FEM;PL
собак	cães	собака	cão	N;ANIM;GEN;FEM;PL	N;MASC;PL
собак	cachorros	собака	cachorro	N;ANIM;GEN;FEM;PL	N;MASC;PL
фабрики	fábricas	фабрика	fábrica	N;INAN;NOM;FEM;PL	N;FEM;PL
мусульман	muçulmanos	мусульманин	muçulmano	N;ANIM;GEN;MASC;PL	N;MASC;PL
существовал	existiu	существовать	existir	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
существовал	existido	существовать	existir	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
самки	fêmeas	самка	fêmea	N;ANIM;NOM;FEM;PL	N;FEM;PL
самки	mulheres	самка	mulher	N;ANIM;NOM;FEM;PL	N;FEM;PL
судей	juízes	судья	juíz	N;ANIM;GEN;MASC;PL	N;MASC;PL
судей	juizes	судья	juiz	N;ANIM;GEN;MASC;PL	N;MASC;PL
пользователя	utilizador	пользователь	utilizador	N;ANIM;ACC;MASC;SG	N;MASC;SG
пользователя	usuário	пользователь	usuário	N;ANIM;ACC;MASC;SG	N;MASC;SG
ученых	acadêmicos	ученый	acadêmico	N;ANIM;GEN;MASC;PL	N;MASC;PL
ученых	estudiosos	ученый	estudioso	N;ANIM;GEN;MASC;PL	N;MASC;PL
слобода	sloboda	слобода	slobodar	N;INAN;NOM;FEM;SG	N;FEM;SG
важное	importante	важный	importante	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
механики	mecânicos	механика	mecânico	N;INAN;NOM;FEM;PL	N;MASC;PL
рене	rené	рень	rené	N;ANIM;NOM;MASC;SG	N;MASC;SG
рене	renato	рень	renato	N;ANIM;NOM;MASC;SG	N;MASC;SG
рене	renee	рень	renee	N;ANIM;NOM;MASC;SG	N;FEM;SG
рене	renée	рень	renée	N;ANIM;NOM;MASC;SG	N;FEM;SG
рене	rené	рень	rené	N;ANIM;NOM;MASC;SG	N;MASC;SG
рене	rene	рень	rene	N;ANIM;NOM;MASC;SG	N;MASC;SG
рене	renée	рень	renée	N;ANIM;NOM;MASC;SG	N;FEM;SG
сделаны	feitos	делать	fazer	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
эскадрильи	esquadrões	эскадриль	esquadrão	N;INAN;NOM;FEM;PL	N;MASC;PL
посольства	embaixadas	посольство	embaixada	N;INAN;NOM;NEUT;PL	N;FEM;PL
посольства	embaixadas	посольство	embaixada	N;INAN;NOM;NEUT;PL	N;FEM;PL
фил	phil	фить	phil	N;ANIM;NOM;MASC;SG	N;MASC;SG
волга	volga	волга	volga	N;INAN;NOM;FEM;SG	N;MASC;SG
признаки	sinais	признак	sinal	N;INAN;NOM;MASC;PL	N;MASC;PL
признаки	signos	признак	signo	N;INAN;NOM;MASC;PL	N;MASC;PL
джонсон	johnson	джонсон	johnson	N;ANIM;NOM;MASC;SG	N;MASC;SG
улучшение	melhoria	улучшение	melhoria	N;INAN;NOM;NEUT;SG	N;FEM;SG
улучшение	melhoramento	улучшение	melhoramento	N;INAN;NOM;NEUT;SG	N;MASC;SG
улучшение	aperfeiçoamento	улучшение	aperfeiçoamento	N;INAN;NOM;NEUT;SG	N;MASC;SG
улучшение	melhoria	улучшение	melhoria	N;INAN;NOM;NEUT;SG	N;FEM;SG
джейн	jane	джейн	jane	N;ANIM;NOM;FEM;SG	N;FEM;SG
джейн	joana	джейн	joana	N;ANIM;NOM;FEM;SG	N;FEM;SG
понимание	compreensão	понимание	compreensão	N;INAN;NOM;NEUT;SG	N;FEM;SG
понимание	entendimento	понимание	entendimento	N;INAN;NOM;NEUT;SG	N;MASC;SG
понимание	compreensão	понимание	compreensão	N;INAN;NOM;NEUT;SG	N;FEM;SG
фред	fred	фред	fred	N;ANIM;NOM;MASC;SG	N;MASC;SG
артисты	artistas	артист	artista	N;ANIM;NOM;MASC;PL	N;MASC;PL
безопасность	segurança	безопасность	segurança	N;INAN;NOM;FEM;SG	N;FEM;SG
безопасность	segurança	безопасность	segurança	N;INAN;NOM;FEM;SG	N;FEM;SG
ценность	value	ценность	value	N;INAN;NOM;FEM;SG	N;MASC;SG
ценность	valor	ценность	valor	N;INAN;NOM;FEM;SG	N;MASC;SG
томаса	tomé	томас	tomé	N;ANIM;ACC;MASC;SG	N;MASC;SG
томаса	tomás	томас	tomás	N;ANIM;ACC;MASC;SG	N;MASC;SG
листа	ardósia	лист	ardósia	N;INAN;GEN;MASC;SG	N;FEM;SG
флорида	flórida	флорида	flórida	N;INAN;NOM;FEM;SG	N;FEM;SG
флорида	florida	флорида	florida	N;INAN;NOM;FEM;SG	N;FEM;SG
карелия	carélia	карелие	carélia	N;INAN;NOM;FEM;SG	N;FEM;SG
основанная	fundado	основать	fundar	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
основанная	fundou	основать	fundar	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
основанная	fundada	основать	fundar	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
график	horário	график	horário	N;INAN;NOM;MASC;SG	N;MASC;SG
график	agendamento	график	agendamento	N;INAN;NOM;MASC;SG	N;MASC;SG
график	programação	график	programação	N;INAN;NOM;MASC;SG	N;FEM;SG
график	gráfico	график	gráfico	N;INAN;NOM;MASC;SG	N;MASC;SG
график	grafo	график	grafo	N;INAN;NOM;MASC;SG	N;MASC;SG
график	calendário	график	calendário	N;INAN;NOM;MASC;SG	N;MASC;SG
график	horário	график	horário	N;INAN;NOM;MASC;SG	N;MASC;SG
национальности	nacionalidades	национальность	nacionalidade	N;INAN;NOM;FEM;PL	N;FEM;PL
чувства	sentidos	чувство	sentido	N;INAN;NOM;NEUT;PL	N;MASC;PL
чувства	sensações	чувство	sensação	N;INAN;NOM;NEUT;PL	N;FEM;PL
чувства	sentimentos	чувство	sentimento	N;INAN;NOM;NEUT;PL	N;MASC;PL
дед	avô	дед	avô	N;ANIM;NOM;MASC;SG	N;MASC;SG
дед	vovô	дед	vovô	N;ANIM;NOM;MASC;SG	N;MASC;SG
дед	avô	дед	avô	N;ANIM;NOM;MASC;SG	N;MASC;SG
дед	avô	дед	avô	N;ANIM;NOM;MASC;SG	N;MASC;SG
дед	vovô	дед	vovô	N;ANIM;NOM;MASC;SG	N;MASC;SG
дед	avo	дед	avo	N;ANIM;NOM;MASC;SG	N;MASC;SG
послы	embaixadores	посол	embaixador	N;ANIM;NOM;MASC;PL	N;MASC;PL
приняты	aceitos	принять	aceito	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
приняты	aceites	принять	aceite	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
мартина	martine	мартина	martine	N;ANIM;ACC;MASC;SG	N;FEM;SG
мартина	martina	мартина	martina	N;ANIM;ACC;MASC;SG	N;FEM;SG
представителя	representante	представитель	representante	N;ANIM;ACC;MASC;SG	N;MASC;SG
ракета	foguetão	ракета	foguetão	N;INAN;NOM;FEM;SG	N;MASC;SG
ракета	foguete	ракета	foguete	N;INAN;NOM;FEM;SG	N;MASC;SG
ракета	rocket	ракета	rocket	N;INAN;NOM;FEM;SG	N;MASC;SG
ракета	míssil	ракета	míssil	N;INAN;NOM;FEM;SG	N;MASC;SG
потенциал	potencial	потенциал	potencial	N;INAN;NOM;MASC;SG	N;MASC;SG
потенциал	capacidade	потенциал	capacidade	N;INAN;NOM;MASC;SG	N;FEM;SG
сделана	feita	делать	fazer	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
сделана	feito	делать	fazer	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
исп	sri	испа	sri	N;INAN;NOM;FEM;SG	N;MASC;SG
наполеона	napoleão	наполеон	napoleão	N;INAN;GEN;MASC;SG	N;MASC;SG
наполеона	napoleon	наполеон	napoleon	N;INAN;GEN;MASC;SG	N;MASC;SG
теле	tele	тело	tele	N;INAN;NOM;NEUT;SG	N;MASC;SG
подписан	assinado	подписать	assinar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
подписан	assinou	подписать	assinar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
подписан	assinada	подписать	assinar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
дополнительный	complementar	дополнительный	complementar	ADJ;NOM;MASC;SG	ADJ;MASC;SG
дополнительный	suplementar	дополнительный	suplementar	ADJ;NOM;MASC;SG	ADJ;MASC;SG
дополнительный	adicional	дополнительный	adicional	ADJ;NOM;MASC;SG	ADJ;MASC;SG
грузия	georgia	грузия	georgia	N;INAN;NOM;FEM;SG	N;FEM;SG
грузия	geórgia	грузия	geórgia	N;INAN;NOM;FEM;SG	N;FEM;SG
приложение	anexo	приложение	anexo	N;INAN;NOM;NEUT;SG	N;MASC;SG
аркадий	arkady	аркадий	arkady	N;ANIM;NOM;MASC;SG	N;MASC;SG
дэвис	davis	дэвис	davi	N;ANIM;NOM;MASC;SG	N;MASC;SG
обер	ober	обер	ober	N;ANIM;NOM;MASC;SG	N;MASC;SG
маршрутов	rotas	маршрут	roto	N;INAN;GEN;MASC;PL	N;FEM;PL
маршрутов	itinerários	маршрут	itinerário	N;INAN;GEN;MASC;PL	N;MASC;PL
маршрутов	percursos	маршрут	percurso	N;INAN;GEN;MASC;PL	N;MASC;PL
тесно	estreitamente	тесно	estreitamente	ADV	ADV
мессье	messier	мессо	messier	N;INAN;NOM;NEUT;SG	N;MASC;SG
действовал	atuou	действовать	atuar	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
действовал	agiu	действовать	agir	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
преследования	perseguições	преследование	perseguição	N;INAN;NOM;NEUT;PL	N;FEM;PL
меч	sword	меч	sword	N;INAN;NOM;MASC;SG	N;MASC;SG
меч	espada	меч	espada	N;INAN;NOM;MASC;SG	N;FEM;SG
хребет	cume	хребет	cume	N;INAN;NOM;MASC;SG	N;MASC;SG
хребет	ridge	хребет	ridge	N;INAN;NOM;MASC;SG	N;MASC;SG
сильные	fortes	сильный	forte	ADJ;NOM;PL	ADJ;MASC;PL
прекратить	cessar	прекратить	cessar	V;PFV;NFIN;ACT	V;NFIN
прекратить	parar	прекратить	parar	V;PFV;NFIN;ACT	V;NFIN
прекратить	pára	прекратить	parar	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
чарли	charlie	чарли	charlie	N;ANIM;NOM;MASC;SG	N;MASC;SG
столкновения	confrontos	столкновение	confronto	N;INAN;NOM;NEUT;PL	N;MASC;PL
столкновения	colisões	столкновение	colisão	N;INAN;NOM;NEUT;PL	N;FEM;PL
выполняет	realiza	выполнять	realizar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
выполняет	executa	выполнять	executa	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
химик	químico	химик	químico	N;ANIM;NOM;MASC;SG	N;MASC;SG
следы	pegadas	след	pegada	N;INAN;NOM;MASC;PL	N;FEM;PL
следы	traços	след	traço	N;INAN;NOM;MASC;PL	N;MASC;PL
следы	vestígios	след	vestígio	N;INAN;NOM;MASC;PL	N;MASC;PL
следы	trilhas	след	trilha	N;INAN;NOM;MASC;PL	N;FEM;PL
следы	trilhos	след	trilho	N;INAN;NOM;MASC;PL	N;MASC;PL
следы	faixas	след	faixa	N;INAN;NOM;MASC;PL	N;FEM;PL
внезапно	subitamente	внезапно	subitamente	ADV	ADV
карло	carlo	карло	carlo	N;INAN;NOM;MASC;SG	N;MASC;SG
публикация	postagem	публикация	postagem	N;INAN;NOM;FEM;SG	N;FEM;SG
публикация	edição	публикация	edição	N;INAN;NOM;FEM;SG	N;FEM;SG
публикация	publicação	публикация	publicação	N;INAN;NOM;FEM;SG	N;FEM;SG
публикация	publicação	публикация	publicação	N;INAN;NOM;FEM;SG	N;FEM;SG
публикация	pós	публикация	pós	N;INAN;NOM;FEM;SG	N;MASC;SG
публикация	post	публикация	post	N;INAN;NOM;FEM;SG	N;MASC;SG
публикация	publicação	публикация	publicação	N;INAN;NOM;FEM;SG	N;FEM;SG
остановить	parar	остановить	parar	V;PFV;NFIN;ACT	V;NFIN
остановить	pára	остановить	parar	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
величины	valores	величина	valor	N;INAN;NOM;FEM;PL	N;MASC;PL
сыновья	sons	сыновье	som	N;ANIM;NOM;MASC;PL	N;MASC;PL
сыновья	filhos	сыновье	filho	N;ANIM;NOM;MASC;PL	N;MASC;PL
бюджет	orçamento	бюджет	orçamento	N;INAN;NOM;MASC;SG	N;MASC;SG
дальность	cordilheira	дальность	cordilheira	N;INAN;NOM;FEM;SG	N;FEM;SG
дальность	alcance	дальность	alcance	N;INAN;NOM;FEM;SG	N;MASC;SG
дальность	intervalo	дальность	intervalo	N;INAN;NOM;FEM;SG	N;MASC;SG
дальность	gama	дальность	gama	N;INAN;NOM;FEM;SG	N;FEM;SG
петровна	petrovna	петровна	petrovna	N;ANIM;NOM;FEM;SG	N;FEM;SG
организовать	organize	организовывать	organizar	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
организовать	organizar	организовывать	organizar	V;PFV;NFIN;ACT	V;NFIN
организовать	organiza	организовывать	organizar	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
организовать	organize	организовывать	organizar	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
организовать	organizar	организовывать	organizar	V;PFV;NFIN;ACT	V;NFIN
организовать	organizar	организовывать	organizar	V;PFV;NFIN;ACT	V;NFIN
организовать	arranjar	организовывать	arranjar	V;PFV;NFIN;ACT	V;NFIN
подчинение	obediência	подчинение	obediência	N;INAN;NOM;NEUT;SG	N;FEM;SG
рег	egr	рег	egr	N;INAN;NOM;MASC;SG	N;FEM;SG
воронеж	voronezh	воронеж	voronezh	N;INAN;NOM;MASC;SG	N;MASC;SG
коллег	colegas	коллега	colega	N;ANIM;GEN;MASC;PL	N;MASC;PL
коллег	colegas	коллега	colega	N;ANIM;GEN;MASC;PL	N;MASC;PL
рукописи	manuscritos	рукопись	manuscrever	N;INAN;NOM;FEM;PL	N;MASC;PL
евровидение	eurovisão	евровидение	eurovisão	N;INAN;NOM;NEUT;SG	N;FEM;SG
евровидение	concurso	евровидение	concurso	N;INAN;NOM;NEUT;SG	N;MASC;SG
евровидение	competição	евровидение	competição	N;INAN;NOM;NEUT;SG	N;FEM;SG
жёлтый	amarelo	жёлтый	amarelo	ADJ;NOM;MASC;SG	ADJ;MASC;SG
эффективность	eficácia	эффективность	eficácia	N;INAN;NOM;FEM;SG	N;FEM;SG
эффективность	eficiência	эффективность	eficiência	N;INAN;NOM;FEM;SG	N;FEM;SG
эффективность	eficácia	эффективность	eficácia	N;INAN;NOM;FEM;SG	N;FEM;SG
эффективность	efectividade	эффективность	efectividade	N;INAN;NOM;FEM;SG	N;FEM;SG
эффективность	eficiência	эффективность	eficiência	N;INAN;NOM;FEM;SG	N;FEM;SG
эффективность	eficácia	эффективность	eficácia	N;INAN;NOM;FEM;SG	N;FEM;SG
аналогии	analogias	аналогия	analogia	N;INAN;NOM;FEM;PL	N;FEM;PL
образец	amostra	образец	amostra	N;INAN;NOM;MASC;SG	N;FEM;SG
образец	model	образец	model	N;INAN;NOM;MASC;SG	N;MASC;SG
образец	modelo	образец	modelo	N;INAN;NOM;MASC;SG	N;MASC;SG
образец	espécime	образец	espécime	N;INAN;NOM;MASC;SG	N;MASC;SG
пустая	vazio	пустой	vazio	ADJ;NOM;FEM;SG	ADJ;MASC;SG
пустая	vazia	пустой	vazer	ADJ;NOM;FEM;SG	ADJ;FEM;SG
запущен	lançado	запустить	lançar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
запущен	lançou	запустить	lançar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
запущен	lançada	запустить	lançar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
варшаве	varsóvia	варшав	varsóvia	N;INAN;DAT;MASC;SG	N;FEM;SG
дала	dei	дать	dar	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;SG;1;PST;FIN
дала	deu	дать	dar	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
включать	inclua	включать	incluar	V;IPFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
