med	com	med	com	ADP	ADP
ändringar	modificações	ändring	modificação	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
ändringar	mudanças	ändring	mudança	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
ändringar	alterações	ändring	alteração	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
ändringar	modificações	ändring	modificação	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
handling	acção	handling	acção	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
handling	action	handling	action	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
handling	ação	handling	ação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
handling	documento	handling	documento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
restaurang	restaurante	restaurang	restaurante	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tidpunkt	timing	tidpunkt	timing	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tidpunkt	hora	tidpunkt	hora	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tidpunkt	horário	tidpunkt	horário	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tidpunkt	tempo	tidpunkt	tempo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tidpunkt	time	tidpunkt	time	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
turnering	torneio	turnering	torneio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kammare	câmara	kammare	câmara	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kammare	chambers	kammare	chamber	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
relevanta	pertinentes	relevant	pertinente	ADJ;NOM;PL	ADJ;MASC;PL
relevanta	relevantes	relevant	relevante	ADJ;NOM;PL	ADJ;MASC;PL
härjedalen	härjedalen	härjedal	härjedalen	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
lager	camadas	lag	camada	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
lager	rolamentos	lag	rolamento	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
lager	existências	lag	existência	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
lager	stocks	lag	stock	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
lager	existências	lag	existência	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
lager	stock	lag	stock	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
innefattar	inclui	innefatta	incluir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
påverka	afetar	påverka	afetar	V;IMP;FIN;ACT	V;NFIN
påverka	afectar	påverka	afectar	V;IMP;FIN;ACT	V;NFIN
påverka	influenciando	påverka	influenciar	V;IMP;FIN;ACT	V;V.MSDR
påverka	influenciar	påverka	influenciar	V;IMP;FIN;ACT	V;NFIN
påverka	influenciar	påverka	influenciar	V;IMP;FIN;ACT	V;NFIN
parque	parque	parque	parque	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bakgrunden	fundo	bakgrund	fundo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
biblioteket	biblioteca	bibliotek	biblioteca	N;NOM;DEF;NEUT;SG	N;FEM;SG
angel	anjinho	angel	anjinho	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
angel	ángel	angel	ángel	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
angel	anjo	angel	anjo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
angel	angel	angel	angel	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hart	hart	hart	hart	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
intryck	impressão	intryck	impressão	N;NOM;INDF;NEUT;SG	N;FEM;SG
domstol	tribunal	domstol	tribunal	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
domstol	corte	domstol	corte	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
place	lugar	place	lugar	N;NOM;INDF;NEUT;SG	N;MASC;SG
place	place	place	place	N;NOM;INDF;NEUT;SG	N;MASC;SG
place	local	place	local	N;NOM;INDF;NEUT;SG	N;MASC;SG
place	sítio	place	sítio	N;NOM;INDF;NEUT;SG	N;MASC;SG
gymnasium	ginásio	gymnasium	ginásio	N;NOM;INDF;NEUT;SG	N;MASC;SG
nuevo	nuevo	nuevo	nuevo	N;NOM;INDF;NEUT;SG	N;MASC;SG
järn	ferro	järn	ferro	N;NOM;INDF;NEUT;SG	N;MASC;SG
möjligheter	oportunidades	möjlighet	oportunidade	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
möjligheter	possibilidades	möjlighet	possibilidade	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
möjligheter	opções	möjlighet	opção	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
döttrar	filhas	döttra	filha	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
springs	springs	spring	spring	N;NOM;INDF;NEUT;SG	N;MASC;SG
intressen	interesses	intresse	interesse	N;NOM;INDF;NEUT;PL	N;MASC;PL
stanna	parar	stanna	parar	V;IMP;FIN;ACT	V;NFIN
stanna	ficar	stanna	ficar	V;IMP;FIN;ACT	V;NFIN
rena	puras	rena	puro	ADJ;NOM;PL	ADJ;FEM;PL
rena	puros	rena	puro	ADJ;NOM;PL	ADJ;MASC;PL
troligtvis	provavelmente	troligtvis	provavelmente	ADV	ADV
troligtvis	provavelmente	troligtvis	provavelmente	ADV	ADV
behöll	manteve	behålla	manter	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
behöll	mantidos	behålla	manter	V;IND;PST;FIN;ACT	V;MASC;PL;V.PTCP
behöll	mantidas	behålla	manter	V;IND;PST;FIN;ACT	V;FEM;PL;V.PTCP
behöll	mantido	behålla	manter	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
behöll	mantida	behålla	manter	V;IND;PST;FIN;ACT	V;FEM;SG;V.PTCP
konung	king	konung	king	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
konung	rei	konung	rei	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
värden	valores	värde	valor	N;NOM;INDF;NEUT;PL	N;MASC;PL
boissier	boissier	boissie	boissier	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
matematiker	matemáticos	matematik	matemático	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
ujung	ujung	ujung	ujung	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
fiender	inimigas	fiende	inimiga	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
fiender	inimigos	fiende	inimigo	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
fiender	inimigos	fiende	inimigo	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
fiender	inimigas	fiende	inimiga	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
tydlig	limpo	tydlig	limpo	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
andrena	andrena	andrena	andrenar	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
gram	gramas	gram	grama	N	N;MASC;PL
gram	gram	gram	gram	N	N;MASC;SG
gram	grama	gram	grama	N	N;FEM;SG
gram	gramas	gram	grama	N	N;MASC;PL
följt	seguido	följa	seguir	V;V.CVB;ACT	V;MASC;SG;V.PTCP
följt	seguiu	följa	seguir	V;V.CVB;ACT	V;IND;SG;3;PST;FIN
följt	seguidos	följa	seguir	V;V.CVB;ACT	V;MASC;PL;V.PTCP
följt	seguiram	följa	seguir	V;V.CVB;ACT	V;IND;PL;3;FIN
kanoner	canhões	kanon	canhão	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
kanoner	canhões	kanon	canhão	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
dream	dream	dream	dream	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
dream	sonho	dream	sonho	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
förklarar	explicar	förklara	explicar	V;IND;PRS;FIN;ACT	V;NFIN
förklarar	explicando	förklara	explicar	V;IND;PRS;FIN;ACT	V;V.MSDR
förklarar	declarando	förklara	declarar	V;IND;PRS;FIN;ACT	V;V.MSDR
förklarar	explica	förklara	explicar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
förklarar	explicar	förklara	explicar	V;IND;PRS;FIN;ACT	V;NFIN
förklarar	explica	förklara	explicar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
edition	edição	edition	edição	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
självmord	suicide	självmord	suicide	N;NOM;INDF;NEUT;SG	N;MASC;SG
självmord	suicídio	självmord	suicídio	N;NOM;INDF;NEUT;SG	N;MASC;SG
språken	linguas	språk	lingua	N;NOM;DEF;NEUT;PL	N;FEM;PL
språken	idiomas	språk	idiomo	N;NOM;DEF;NEUT;PL	N;MASC;PL
språken	línguas	språk	língua	N;NOM;DEF;NEUT;PL	N;FEM;PL
tätorter	aglomerações	tätort	aglomeração	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
diskografi	discografia	diskografi	discografia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
neutral	neutro	neutral	neutro	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
neutral	neutra	neutral	neutro	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
positiv	positivo	positiv	positivo	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
positiv	positiva	positiv	positivo	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
ice	ice	ice	ice	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ice	gelo	ice	gelo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
positiva	positivas	positiv	positivo	ADJ;NOM;PL	ADJ;FEM;PL
positiva	positivas	positiv	positivo	ADJ;NOM;PL	ADJ;FEM;PL
succé	êxito	succé	êxito	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
succé	sucesso	succé	sucesso	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
helhet	totalidade	helhet	totalidade	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kommissionen	comissão	kommission	comissão	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
ungar	crianças	unge	criança	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
ungar	filhos	unge	filho	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
ungar	miúdos	unge	miúdo	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
ungar	filhotes	unge	filhote	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
ungar	crias	unge	cria	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
rörelser	movimentos	rörelse	movimento	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
rörelser	movimentos	rörelse	movimento	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
uppnå	alcançar	uppnå	alcançar	V;IMP;FIN;ACT	V;NFIN
maculata	maculata	maculat	maculato	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
cay	cay	cay	cay	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
vilar	descansando	vila	descansar	V;IND;PRS;FIN;ACT	V;V.MSDR
hittade	encontrada	hitta	encontrar	V;IND;PST;FIN;ACT	V;FEM;SG;V.PTCP
hittade	encontrados	hitta	encontrar	V;IND;PST;FIN;ACT	V;MASC;PL;V.PTCP
hittade	encontraram	hitta	encontrar	V;IND;PST;FIN;ACT	V;IND;PL;3;FIN
hittade	encontrado	hitta	encontrar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
agent	agente	agent	agente	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
mans	mans	mans	mans	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
förkortning	abreviação	förkortning	abreviação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
förkortning	sigla	förkortning	sigla	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
förkortning	abreviatura	förkortning	abreviatura	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
westfalen	vestfália	cestfal	vestfálio	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
westfalen	vestefália	cestfal	vestefália	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
omgångar	rondas	omgång	ronda	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
omgångar	rodadas	omgång	rodar	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
utgåva	libertação	utgåva	libertação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
utgåva	release	utgåva	release	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
utgåva	lançamento	utgåva	lançamento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
utgåva	liberação	utgåva	liberação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
utgåva	edição	utgåva	edição	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
utställningar	exibições	utställning	exibição	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
utställningar	feiras	utställning	feira	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
utställningar	exposições	utställning	exposição	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
utställningar	exposições	utställning	exposição	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
studie	estudo	studium	estudo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
leddjur	artrópodes	leddjur	artrópode	N;NOM;INDF;NEUT;PL	N;MASC;PL
vinnaren	vencedor	vinnar	vencedor	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
vinnaren	ganhador	vinnar	ganhador	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
vinnaren	vencedora	vinnar	vencedor	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
luft	ar	luft	ar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
luft	air	luft	air	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
förändring	mudança	förändring	mudança	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
förändring	troco	förändring	troco	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
front	front	front	front	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
front	fachada	front	fachada	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
melodi	melodia	melodi	melodia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
melodi	melody	melodi	melody	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
arméns	exército	arm	exército	N;GEN;INDF;MASC+FEM;SG	N;MASC;SG
arméns	tropa	arm	tropa	N;GEN;INDF;MASC+FEM;SG	N;FEM;SG
arméns	army	arm	army	N;GEN;INDF;MASC+FEM;SG	N;MASC;SG
dikt	poema	dikt	poema	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
dikt	poesia	dikt	poesia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bonde	bonde	bonde	bonde	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bonde	camponesa	bonde	camponês	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bonde	camponês	bonde	camponês	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bonde	peão	bonde	peão	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bonde	lavrador	bonde	lavrador	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bonde	agricultor	bonde	agricultor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bonde	fazendeiro	bonde	fazendeiro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bonde	camponês	bonde	camponês	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
foundation	foundation	foundation	foundation	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
foundation	fundação	foundation	fundação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
foundation	alicerce	foundation	alicerce	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
existerar	existem	existera	existir	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
existerar	existir	existera	existir	V;IND;PRS;FIN;ACT	V;NFIN
existerar	existirem	existera	existir	V;IND;PRS;FIN;ACT	V;PL;3;NFIN
existerar	existe	existera	existir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
lily	lily	lily	lily	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
lily	lilly	lily	lilly	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
lily	lírio	lily	lírio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
lily	lili	lily	lili	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
beräknas	calculada	beräkna	calcular	V;IND;PRS;FIN;PASS	V;FEM;SG;V.PTCP
beräknas	calculados	beräkna	calcular	V;IND;PRS;FIN;PASS	V;MASC;PL;V.PTCP
beräknas	calculadas	beräkna	calcular	V;IND;PRS;FIN;PASS	V;FEM;PL;V.PTCP
beräknas	calculado	beräkna	calcular	V;IND;PRS;FIN;PASS	V;MASC;SG;V.PTCP
antagligen	provavelmente	antagligen	provavelmente	ADV	ADV
rösta	votar	rösta	votar	V;IMP;FIN;ACT	V;NFIN
stenar	stones	sten	stone	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
stenar	pedras	sten	pedra	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
stenar	rochedos	sten	rochedo	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
stenar	pedras	sten	pedra	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
stenar	rochas	sten	rocha	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
hantera	gerir	hantera	gerir	V;IMP;FIN;ACT	V;NFIN
hantera	gerir	hantera	gerir	V;IMP;FIN;ACT	V;NFIN
hantera	gerenciar	hantera	gerenciar	V;IMP;FIN;ACT	V;NFIN
vila	descansar	vila	descansar	V;IMP;FIN;ACT	V;NFIN
fenomen	fenômeno	fenom	fenômeno	N;NOM;INDF;NEUT;SG	N;MASC;SG
fenomen	fenómeno	fenom	fenómeno	N;NOM;INDF;NEUT;SG	N;MASC;SG
fenomen	fenômeno	fenom	fenômeno	N;NOM;INDF;NEUT;SG	N;MASC;SG
ffffff	ffffff	ffffff	ffffff	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
takt	ritmo	takt	ritmo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
takt	pace	takt	pace	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
takt	tacto	takt	tacto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
takt	tato	takt	tato	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
rik	rico	rik	rico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
rik	rica	rik	rico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
tema	temática	tema	temático	N;NOM;INDF;NEUT;SG	N;FEM;SG
tema	tema	tema	tema	N;NOM;INDF;NEUT;SG	N;MASC;SG
girault	girault	girault	girault	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
passar	encaixa	passa	encaixa	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
andel	proporção	andel	proporção	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
utställning	exibição	utställning	exibição	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
utställning	exibição	utställning	exibição	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
utställning	exposição	utställning	exposição	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
representant	representante	representant	representante	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
definieras	definida	definiera	definir	V;IND;PRS;FIN;PASS	V;FEM;SG;V.PTCP
definieras	definidos	definiera	definir	V;IND;PRS;FIN;PASS	V;MASC;PL;V.PTCP
definieras	definidas	definiera	definido	V;IND;PRS;FIN;PASS	V;FEM;PL;V.PTCP
definieras	definido	definiera	definir	V;IND;PRS;FIN;PASS	V;MASC;SG;V.PTCP
främmande	alienígena	främmande	alienígenal	ADJ;NOM	ADJ;MASC;SG
mayo	mayo	mayo	mayo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
mayo	maionese	mayo	maionese	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
situation	situação	situation	situação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
sol	sun	sol	sun	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sol	sol	sol	sol	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sol	sol	sol	sol	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sol	solar	sol	solar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
relationer	relações	relation	relação	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
relationer	relacionamentos	relation	relacionamento	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
relationer	relações	relation	relação	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
lucien	luciano	lucien	luciano	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
lucien	lucien	lucien	lucien	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
händelse	incidente	händelse	incidente	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
händelse	story	händelse	story	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
händelse	história	händelse	história	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
händelse	acontecimento	händelse	acontecimento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
händelse	evento	händelse	evento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
universum	universe	universum	universe	N;NOM;INDF;NEUT;SG	N;MASC;SG
universum	universo	universum	universo	N;NOM;INDF;NEUT;SG	N;MASC;SG
skickade	enviada	skicka	enviar	V;IND;PST;FIN;ACT	V;FEM;SG;V.PTCP
skickade	enviadas	skicka	enviar	V;IND;PST;FIN;ACT	V;FEM;PL;V.PTCP
skickade	enviados	skicka	enviar	V;IND;PST;FIN;ACT	V;MASC;PL;V.PTCP
skickade	enviou	skicka	enviar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
skickade	enviado	skicka	enviar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
slutspel	playoff	slutspel	playoff	N;NOM;INDF;NEUT;SG	N;MASC;SG
aktiviteter	atividades	aktivitet	atividade	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
aktiviteter	actividades	aktivitet	actividade	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
datorer	computadores	dator	computador	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
institutionen	instituição	institution	instituição	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
fabriken	fabrica	fabrik	fabricar	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
fabriken	factory	fabrik	factory	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
fabriken	fábrica	fabrik	fábrica	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
bidra	contribuindo	bidra	contribuir	V;IMP;FIN;ACT	V;V.MSDR
bidra	contribuir	bidra	contribuir	V;IMP;FIN;ACT	V;NFIN
bidra	contribuir	bidra	contribuir	V;IMP;FIN;ACT	V;NFIN
poesi	poesia	poesi	poesia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
take	take	take	take	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
läkemedel	medicamentos	läkemedel	medicamento	N;NOM;INDF;NEUT;PL	N;MASC;PL
läkemedel	remédios	läkemedel	remédio	N;NOM;INDF;NEUT;PL	N;MASC;PL
läkemedel	fármacos	läkemedel	fármaco	N;NOM;INDF;NEUT;PL	N;MASC;PL
läkemedel	drogas	läkemedel	droga	N;NOM;INDF;NEUT;PL	N;FEM;PL
block	bloqueio	block	bloqueio	N;NOM;INDF;NEUT;SG	N;MASC;SG
block	bloco	block	bloco	N;NOM;INDF;NEUT;SG	N;MASC;SG
block	block	block	block	N;NOM;INDF;NEUT;SG	N;MASC;SG
gammalt	velho	gammal	velho	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
gammalt	antigo	gammal	antigo	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
gammalt	velha	gammal	velho	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
psalmer	hinos	psalm	hino	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
chang	chang	chang	chang	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
listor	listas	listor	lista	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
brant	íngreme	brant	íngreme	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
willis	willis	willis	willi	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
försäljning	sales	försäljning	sale	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
försäljning	venda	försäljning	venda	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
undervisning	ensino	undervisning	ensino	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
musikgrupp	band	musikgrupp	band	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
musikgrupp	banda	musikgrupp	banda	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
project	project	project	project	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
project	projeto	project	projeto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
project	projecto	project	projecto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
stödja	suportando	stödja	suportar	V;IMP;FIN;ACT	V;V.MSDR
stödja	apoiar	stödja	apoiar	V;IMP;FIN;ACT	V;NFIN
stödja	apoiando	stödja	apoiar	V;IMP;FIN;ACT	V;V.MSDR
kartor	mapas	karta	mapa	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
fördel	vantagem	fördel	vantagem	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kandahar	kandahar	kandah	kandahar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
basket	basquete	bask	basquete	N;NOM;INDF;NEUT;SG	N;MASC;SG
basket	basquetebol	bask	basquetebol	N;NOM;INDF;NEUT;SG	N;MASC;SG
pubescens	pubescens	pubesc	pubescem	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
rådgivare	consultores	rådgivare	consultor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
rådgivare	conselheiros	rådgivare	conselheiro	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
stoppa	parar	stoppa	parar	V;IMP;FIN;ACT	V;NFIN
stoppa	parando	stoppa	parar	V;IMP;FIN;ACT	V;V.MSDR
stoppa	parar	stoppa	parar	V;IMP;FIN;ACT	V;NFIN
congress	congresso	congress	congresso	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
verkligheten	realidade	verklighet	realidade	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
verkligheten	reality	verklighet	reality	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
vinster	ganhos	vinst	ganho	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
vinster	ganhos	vinst	ganho	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
vinster	vitórias	vinst	vitória	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
vinster	lucros	vinst	lucro	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
aftonbladet	aftonbladet	aftonblad	aftonbladet	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
leddes	liderado	leda	liderar	V;IND;PST;FIN;PASS	V;MASC;SG;V.PTCP
leddes	liderou	leda	liderar	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
montaña	montaña	monta	montar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
stubbar	tocos	stubb	toco	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
