breekt	σπάει	breken	σπάω	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
democratisch	δημοκρατικός	democratisch	δημοκρατικός	ADJ	ADJ;NOM;MASC;SG
democratisch	δημοκρατικό	democratisch	δημοκρατικός	ADJ	ADJ;NOM;NEUT;SG
democratisch	δημοκρατική	democratisch	δημοκρατικός	ADJ	ADJ;NOM;FEM;SG
dichters	ποιητές	dichter	ποιητής	N;PL	N;NOM;MASC;PL
gewapende	οπλισμένοι	gewapend	οπλίζω	V;V.PTCP	V;PFV;NOM;MASC;PL;V.PTCP;PASS
gewapende	οπλισμένη	gewapend	οπλίσκω	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
gewapende	οπλισμένος	gewapend	οπλισμένος	V;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
gewapende	οπλισμένο	gewapend	οπλίζω	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
iris	άιρις	iris	άιρις	N;MASC+FEM;SG	N
matrix	μήτρα	matrix	μήτρα	N;MASC+FEM;SG	N;NOM;FEM;SG
vriendelijk	φιλικοί	vriendelijk	φιλικός	ADJ	ADJ;NOM;MASC;PL
vriendelijk	φιλική	vriendelijk	φιλικός	ADJ	ADJ;NOM;FEM;SG
vriendelijk	φιλικός	vriendelijk	φιλικός	ADJ	ADJ;NOM;MASC;SG
vriendelijk	φιλικό	vriendelijk	φιλικός	ADJ	ADJ;NOM;NEUT;SG
jessica	τζέσικα	jessica	τζέσικος	N;MASC+FEM;SG	N;NOM;FEM;SG
literair	λογοτεχνικό	literair	λογοτεχνικός	ADJ	ADJ;NOM;NEUT;SG
verhoging	αύξηση	verhoging	αύξηση	N;MASC+FEM;SG	N;NOM;FEM;SG
verhoging	προσαύξηση	verhoging	προσαύξηση	N;MASC+FEM;SG	N;ACC;FEM;SG
erfenis	κληρονομιά	erfenis	κληρονομιά	N;MASC+FEM;SG	N;NOM;FEM;SG
erfenis	κληρονομιά	erfenis	κληρονομιά	N;MASC+FEM;SG	N;NOM;FEM;SG
erfenis	κληρονομιά	erfenis	κληρονομιά	N;MASC+FEM;SG	N;NOM;FEM;SG
accent	προφορά	accent	προφορά	N;NEUT;SG	N;NOM;FEM;SG
accent	προφορά	accent	προφορά	N;NEUT;SG	N;NOM;FEM;SG
opmerkelijke	αξιοσημείωτο	opmerkelijk	αξιοσημείωτος	ADJ	ADJ;NOM;NEUT;SG
opmerkelijke	αξιοσημείωτη	opmerkelijk	αξιοσημείωτος	ADJ	ADJ;NOM;FEM;SG
opmerkelijke	αξιοσημείωτο	opmerkelijk	αξιοσημείωτος	ADJ	ADJ;NOM;NEUT;SG
opmerkelijke	αξιοσημείωτη	opmerkelijk	αξιοσημείωτος	ADJ	ADJ;NOM;FEM;SG
samantha	σαμάνθα	samantha	σαμάνθα	N;MASC+FEM;SG	N;NOM;FEM;SG
moordenaar	φονιά	moordenaar	φονιά	N;MASC+FEM;SG	N;NOM;MASC;SG
moordenaar	φονιάς	moordenaar	φονύς	N;MASC+FEM;SG	N;NOM;MASC;SG
moordenaar	εκτελεστής	moordenaar	εκτελεστής	N;MASC+FEM;SG	N;NOM;MASC;SG
types	τύπους	type	τύπος	N;PL	N;ACC;MASC;PL
types	τύποι	type	τύπος	N;PL	N;NOM;MASC;PL
fotografie	φωτογραφια	fotografie	φωτογραφια	N;MASC+FEM;SG	N;NOM;FEM;SG
fotografie	φωτογραφίας	fotografie	φωτογραφία	N;MASC+FEM;SG	N;GEN;FEM;SG
fotografie	φωτογραφία	fotografie	φωτογραφία	N;MASC+FEM;SG	N;ACC;FEM;SG
versterking	ενδυνάμωση	versterking	ενδυνάμωση	N;MASC+FEM;SG	N;ACC;FEM;SG
focus	εστίαση	focus	εστίαση	N;MASC+FEM;SG	N;ACC;FEM;SG
atol	ατόλλη	atol	ατόλλη	N;NEUT;SG	N;NOM;FEM;SG
flexibele	ευέλικτο	flexibel	ευέλικτος	ADJ	ADJ;NOM;NEUT;SG
flexibele	ευέλικτη	flexibel	ευέλικτος	ADJ	ADJ;NOM;FEM;SG
flexibele	ελαστική	flexibel	ελαστικός	ADJ	ADJ;NOM;FEM;SG
bewering	ισχυρισμός	bewering	ισχυρισμός	N;MASC+FEM;SG	N;NOM;MASC;SG
zwemster	κολυμβητής	zwemster	κολυμβητής	N;MASC+FEM;SG	N;NOM;MASC;SG
goedkeuring	έγκριση	goedkeuring	έγκριση	N;MASC+FEM;SG	N;ACC;FEM;SG
sprekers	ομιλητές	spreker	ομιλητής	N;PL	N;NOM;MASC;PL
sprekers	ηχεία	spreker	ηχεία	N;PL	N;NOM;NEUT;PL
aanvraag	αίτηση	aanvraag	αίτηση	N;MASC+FEM;SG	N;NOM;FEM;SG
aanvraag	εφαρμογή	aanvraag	εφαρμογή	N;MASC+FEM;SG	N;NOM;FEM;SG
aanvraag	παράκληση	aanvraag	παράκληση	N;MASC+FEM;SG	N;ACC;FEM;SG
aanvraag	αίτηση	aanvraag	αίτηση	N;MASC+FEM;SG	N;NOM;FEM;SG
aanvraag	αίτημα	aanvraag	αίτημα	N;MASC+FEM;SG	N;NOM;NEUT;SG
ziekten	αρρώστιες	ziekte	αρρώστια	N;PL	N;NOM;FEM;PL
ziekten	ασθένειες	ziekte	ασθένεια	N;PL	N;NOM;FEM;PL
zussen	αδερφές	zussen	αδερφή	N;PL	N;NOM;FEM;PL
zussen	αδελφές	zussen	αδελφή	N;PL	N;NOM;FEM;PL
ontvanger	αποδέκτης	ontvanger	αποδέκτης	N;MASC+FEM;SG	N;NOM;MASC;SG
ontvanger	αποδέκτη	ontvanger	αποδέκτης	N;MASC+FEM;SG	N;ACC;FEM;SG
ontvanger	παραλήπτης	ontvanger	παραλήπτης	N;MASC+FEM;SG	N;NOM;MASC;SG
ontvanger	δικαιούχος	ontvanger	δικαιούχος	N;MASC+FEM;SG	N;NOM;MASC;SG
ontvanger	παραλήπτη	ontvanger	παραλήπτης	N;MASC+FEM;SG	N;ACC;MASC;SG
ontvanger	δέκτης	ontvanger	δέκτης	N;MASC+FEM;SG	N;NOM;MASC;SG
ontvanger	δέκτη	ontvanger	δέκτης	N;MASC+FEM;SG	N;ACC;MASC;SG
hoeken	γωνιές	hoek	γωνιά	N;PL	N;NOM;FEM;PL
hoeken	γωνίες	hoek	γωνία	N;PL	N;NOM;FEM;PL
hoeken	γωνίες	hoek	γωνία	N;PL	N;NOM;FEM;PL
hetzij	είτε	hetzij	είτε	CONJ	CONJ
terugkerende	επαναλαμβανόμενη	terugkeren	επαναλαμβανόμενος	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
terugkerende	επαναλαμβανόμενο	terugkeren	επαναλαμβανόμενος	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
terugkerende	επιστρέφοντας	terugkeren	επιστρέφω	V;V.PTCP	V;IPFV;V.CVB;ACT
schulden	χρέη	schuld	χρέος	N;PL	N;NOM;NEUT;PL
schulden	οφειλές	schuld	οφειλή	N;PL	N;NOM;FEM;PL
schulden	υποχρεώσεις	schuld	υποχρέωση	N;PL	N;NOM;FEM;PL
planet	πλανήτης	planet	πλανήτης	N;MASC+FEM;SG	N;NOM;MASC;SG
planet	πλανήτη	planet	πλανήτης	N;MASC+FEM;SG	N;ACC;MASC;SG
behandelt	φέρεται	behandelen	φέρω	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
trompetten	τρομπέτες	trompet	τρομπέτης	N;PL	N;NOM;FEM;PL
dagboek	ημερολόγιο	dagboek	ημερολόγιο	N;NEUT;SG	N;NOM;NEUT;SG
dagboek	ημερολόγιο	dagboek	ημερολόγιο	N;NEUT;SG	N;NOM;NEUT;SG
zwembad	πισίνα	zwembad	πισίνα	N;NEUT;SG	N;NOM;FEM;SG
overheden	κυβερνήσεις	overheid	κυβέρνηση	N;PL	N;NOM;FEM;PL
organisator	διοργανωτής	organisator	διοργανωτής	N;MASC+FEM;SG	N;NOM;MASC;SG
organisator	οργανωτής	organisator	οργανωτής	N;MASC+FEM;SG	N;NOM;MASC;SG
organisator	ξενιστής	organisator	ξενιστής	N;MASC+FEM;SG	N;NOM;MASC;SG
organisator	υποδοχής	organisator	υποδοχή	N;MASC+FEM;SG	N;GEN;FEM;SG
organisator	παρουσιαστής	organisator	παρουσιαστής	N;MASC+FEM;SG	N;NOM;MASC;SG
organisator	οικοδεσπότης	organisator	οικοδεσπότης	N;MASC+FEM;SG	N;NOM;MASC;SG
organisator	διοργανωτής	organisator	διοργανωτής	N;MASC+FEM;SG	N;NOM;MASC;SG
organisator	οργανωτής	organisator	οργανωτής	N;MASC+FEM;SG	N;NOM;MASC;SG
organisator	διοργανωτή	organisator	διοργανωτής	N;MASC+FEM;SG	N;ACC;MASC;SG
verblijfplaats	κατοικία	verblijfplaats	κατοικία	N;MASC+FEM;SG	N;NOM;FEM;SG
verblijfplaats	διαμονής	verblijfplaats	διαμονή	N;MASC+FEM;SG	N;GEN;FEM;SG
verblijfplaats	οικία	verblijfplaats	οικία	N;MASC+FEM;SG	N;NOM;FEM;SG
forel	πέστροφα	forel	πέστροφος	N;MASC+FEM;SG	N;NOM;NEUT;SG
miranda	μιράντα	miranda	μιράντα	N;MASC+FEM;SG	N;NOM;FEM;SG
shaw	σω	shaw	σε	N;MASC+FEM;SG	N;NOM;MASC;SG
synagoge	συναγωγή	synagoge	συναγωγή	N;MASC+FEM;SG	N;NOM;FEM;SG
verdedigde	υπερασπίστηκε	verdedigen	υπερασπίζω	V;SG;PST;FIN	V;PFV;IND;SG;3;PST;FIN;PASS
volkslied	ύμνος	volkslied	ύμνος	N;NEUT;SG	N;NOM;MASC;SG
volkslied	ύμνο	volkslied	ύμνο	N;NEUT;SG	N;ACC;MASC;SG
dominee	εφημέριος	dominee	εφημέριος	N;MASC+FEM;SG	N;NOM;MASC;SG
dominee	πάστορα	dominee	πάστορα	N;MASC+FEM;SG	N;NOM;MASC;SG
alexandrië	αλεξάνδρεια	alexandrië	αλεξάνδρεια	N;MASC+FEM;SG	N;NOM;FEM;SG
opeens	ξαφνικά	opeens	ξαφνικά	ADV	ADV
vernietiging	αφανισμό	vernietiging	αφανισμός	N;MASC+FEM;SG	N;ACC;MASC;SG
vernietiging	καταστροφή	vernietiging	καταστροφή	N;MASC+FEM;SG	N;ACC;FEM;SG
alfa	άλφα	alfa	άλφος	N;MASC+FEM;SG	N
alfa	αλφα	alfa	αλφα	N;MASC+FEM;SG	N
alfa	άλφα	alfa	άλφος	N;MASC+FEM;SG	N
alfa	αλφα	alfa	αλφα	N;MASC+FEM;SG	N
bombardement	βομβαρδισμό	bombardement	βομβαρδισμός	N;NEUT;SG	N;ACC;MASC;SG
bombardement	βομβαρδισμός	bombardement	βομβαρδισμός	N;NEUT;SG	N;NOM;MASC;SG
bombardement	βομβαρδισμό	bombardement	βομβαρδισμός	N;NEUT;SG	N;ACC;MASC;SG
bombardement	βομβαρδισμός	bombardement	βομβαρδισμός	N;NEUT;SG	N;NOM;MASC;SG
bijbelse	βιβλική	bijbels	βιβλικός	ADJ	ADJ;NOM;FEM;SG
magie	μαγεία	magie	μαγείο	N;MASC+FEM;SG	N;ACC;FEM;SG
accepteren	δεχτώ	accepteren	δεχτώ	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
accepteren	δεχτείτε	accepteren	δέχομαι	V;NFIN	V;PFV;IMP;PL;2;FIN;ACT
felle	άγριος	fel	άγριος	ADJ	ADJ;NOM;MASC;SG
geur	οσμή	geur	οσμή	N;MASC+FEM;SG	N;NOM;FEM;SG
geur	όσφρηση	geur	όσφρηση	N;MASC+FEM;SG	N;NOM;FEM;SG
geur	μυρωδιά	geur	μυρωδιό	N;MASC+FEM;SG	N;NOM;FEM;SG
geur	μυρωδιά	geur	μυρωδιό	N;MASC+FEM;SG	N;NOM;FEM;SG
geur	άρωμα	geur	άρωμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
geur	οσμή	geur	οσμή	N;MASC+FEM;SG	N;NOM;FEM;SG
geur	άρωμα	geur	άρωμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
noir	νουάρ	noir	νουάρ	N;MASC+FEM;SG	N;NOM;NEUT;SG
rebel	επαναστάτης	rebel	επαναστάτης	N;MASC+FEM;SG	N;NOM;MASC;SG
rebel	επαναστάτη	rebel	επαναστάτης	N;MASC+FEM;SG	N;ACC;MASC;SG
boulevard	λεωφόρος	boulevard	λεωφόρος	N;MASC+FEM;SG	N;NOM;FEM;SG
boulevard	λεωφόρο	boulevard	λεωφόρο	N;MASC+FEM;SG	N;ACC;FEM;SG
eerbetoon	αφιέρωμα	eerbetoon	αφιέρωμα	N;NEUT;SG	N;ACC;NEUT;SG
gespeld	γράφεται	spellen	γράφω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
break	διάλειμμα	break	διάλειμμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
break	διακοπή	break	διακοπή	N;MASC+FEM;SG	N;ACC;FEM;SG
break	σπάσιμο	break	σπάσιμο	N;MASC+FEM;SG	N;NOM;NEUT;SG
ideaal	ιδανικός	ideaal	ιδανικός	ADJ	ADJ;NOM;MASC;SG
ideaal	ιδανική	ideaal	ιδανικός	ADJ	ADJ;NOM;FEM;SG
ideaal	ιδανικό	ideaal	ιδανικός	ADJ	ADJ;NOM;NEUT;SG
ongeval	ατύχημα	ongeval	ατύχημα	N;NEUT;SG	N;NOM;NEUT;SG
ongeval	δυστύχημα	ongeval	δυστύχημα	N;NEUT;SG	N;NOM;NEUT;SG
protesten	διαδηλώσεις	protest	διαδήλωση	N;PL	N;NOM;FEM;PL
protesten	διαμαρτυρίες	protest	διαμαρτυρία	N;PL	N;NOM;FEM;PL
opgeknapt	ανακαινισμένο	opknappen	ανακαινίζω	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
expositie	έκθεση	expositie	έκθεση	N;MASC+FEM;SG	N;ACC;FEM;SG
notaris	συμβολαιογράφος	notaris	συμβολαιογράφος	N;MASC+FEM;SG	N;NOM;MASC;SG
gegroeid	καλλιεργούνται	groeien	καλλιεργώ	V;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;PASS
voorouders	πρόγονοι	voorouder	πρόγονος	N;PL	N;NOM;MASC;PL
voorouders	προγόνων	voorouder	προγόνο	N;PL	N;GEN;NEUT;PL
voorouders	προγόνους	voorouder	πρόγονος	N;PL	N;ACC;MASC;PL
hoofdpersoon	πρωταγωνιστή	hoofdpersoon	πρωταγωνιστής	N;MASC+FEM;SG	N;ACC;MASC;SG
hoofdpersoon	πρωταγωνίστρια	hoofdpersoon	πρωταγωνίστρια	N;MASC+FEM;SG	N;NOM;FEM;SG
hoofdpersoon	πρωταγωνιστής	hoofdpersoon	πρωταγωνιστής	N;MASC+FEM;SG	N;NOM;MASC;SG
hoed	καπέλο	hoed	καπέλος	N;MASC+FEM;SG	N;NOM;NEUT;SG
golven	κύματα	golven	κύμα	N;PL	N;NOM;NEUT;PL
voeding	διατροφή	voeding	διατροφή	N;MASC+FEM;SG	N;NOM;FEM;SG
voeding	δίαιτα	voeding	δίαιτα	N;MASC+FEM;SG	N;NOM;FEM;SG
voeding	διατροφή	voeding	διατροφή	N;MASC+FEM;SG	N;NOM;FEM;SG
vrijwillig	εθελοντική	vrijwillig	εθελοντικός	ADJ	ADJ;NOM;FEM;SG
vrijwillig	εκούσια	vrijwillig	εκούσιος	ADJ	ADJ;NOM;FEM;SG
wijs	σοφό	wijs	σοφός	ADJ	ADJ;NOM;NEUT;SG
wijs	σοφή	wijs	σοφή	ADJ	ADJ;NOM;FEM;SG
bedreigde	απείλησε	bedreigen	απειλώ	V;SG;PST;FIN	V;PFV;IND;SG;3;PST;FIN;ACT
schot	πυροβολισμό	schot	πυροβολισμός	N;NEUT;SG	N;ACC;MASC;SG
schot	πυροβολισμός	schot	πυροβολισμός	N;NEUT;SG	N;NOM;MASC;SG
schot	βολή	schot	βολή	N;NEUT;SG	N;ACC;FEM;SG
schot	πυροβολισμός	schot	πυροβολισμός	N;NEUT;SG	N;NOM;MASC;SG
carpenter	ξυλουργός	carpenter	ξυλουργός	N;MASC+FEM;SG	N;NOM;MASC;SG
zitplaatsen	καθίσματα	zitplaats	καθίσμα	N;PL	N;NOM;NEUT;PL
zitplaatsen	έδρες	zitplaats	έδρα	N;PL	N;NOM;FEM;PL
zitplaatsen	καθίσματα	zitplaats	καθίσμα	N;PL	N;NOM;NEUT;PL
zitplaatsen	θέσεις	zitplaats	θέση	N;PL	N;NOM;FEM;PL
checklist	υπόμνημα	checklist	υπόμνημα	N;MASC+FEM;SG	N;NOM;NEUT;SG
jesus	ιησούς	jesus	ιησός	N;MASC+FEM;SG	N;NOM;MASC;SG
jesus	ιησού	jesus	ιησός	N;MASC+FEM;SG	N;VOC;MASC;SG
scheikundige	χημικός	scheikundig	χημικός	ADJ	ADJ;NOM;MASC;SG
cast	γύψο	cast	γύψος	N;MASC+FEM;SG	N;NOM;NEUT;SG
lin	ριν	lin	ριν	N;MASC+FEM;SG	N
radicale	ριζοσπαστικό	radicaal	ριζοσπαστικός	ADJ	ADJ;NOM;NEUT;SG
radicale	ριζοσπαστική	radicaal	ριζοσπαστικός	ADJ	ADJ;NOM;FEM;SG
radicale	ριζική	radicaal	ριζικός	ADJ	ADJ;NOM;FEM;SG
pastorie	πρεσβυτέριο	pastorie	πρεσβυτέριο	N;MASC+FEM;SG	N
stromingen	ρεύματα	stroming	ρεύμα	N;PL	N;NOM;NEUT;PL
toepassen	ισχύουν	toepassen	ισχύω	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
bezetten	καταλαμβάνουν	bezetten	καταλαμβάνω	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
columbus	κολόμβος	columbus	κολόμβος	N;MASC+FEM;SG	N;NOM;MASC;SG
lineaire	γραμμική	lineair	γραμμικός	ADJ	ADJ;NOM;FEM;SG
platina	πλατίνα	platina	πλατίνα	N;NEUT;SG	N;NOM;FEM;SG
geëxecuteerd	εκτελέστηκαν	executeren	εκτελώ	V;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
geëxecuteerd	εκτελέστηκε	executeren	εκτελώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
geëxecuteerd	εκτελείται	executeren	εκτελώ	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
geëxecuteerd	εκτελεστεί	executeren	εκτελώ	V;V.PTCP	V;PFV;NFIN;PASS
beslissen	αποφασίζοντας	beslissen	αποφασίζω	V;NFIN	V;IPFV;V.CVB;ACT
beslissen	αποφασίστε	beslissen	αποφασίζω	V;NFIN	V;PFV;IMP;PL;2;FIN;ACT
beslissen	αποφασίσει	beslissen	αποφασίζω	V;NFIN	V;PFV;NFIN;ACT
beslissen	αποφάσισε	beslissen	αποφασίζω	V;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
visuele	οπτική	visueel	οπτικός	ADJ	ADJ;NOM;FEM;SG
bruikbaar	χρήσιμο	bruikbaar	χρήσιμο	ADJ	ADJ;NOM;NEUT;SG
bruikbaar	χρήσιμες	bruikbaar	χρήσιμος	ADJ	ADJ;NOM;FEM;PL
bruikbaar	χρήσιμα	bruikbaar	χρήσιμα	ADJ	ADJ;NOM;NEUT;PL
bruikbaar	χρήσιμη	bruikbaar	χρήσιμος	ADJ	ADJ;NOM;FEM;SG
bruikbaar	χρήσιμος	bruikbaar	χρήσιμος	ADJ	ADJ;NOM;MASC;SG
fantasie	φαντασίωση	fantasie	φαντασίωση	N;MASC+FEM;SG	N;ACC;FEM;SG
fantasie	φαντασία	fantasie	φαντασία	N;MASC+FEM;SG	N;NOM;FEM;SG
fantasie	φαντασία	fantasie	φαντασία	N;MASC+FEM;SG	N;NOM;FEM;SG
thee	τσάι	thee	τσάι	N;MASC+FEM;SG	N;NOM;NEUT;SG
adventure	περιπέτεια	adventure	περιπέτεια	N;MASC+FEM;SG	N;NOM;FEM;SG
faillissement	πτώχευση	faillissement	πτώχευση	N;NEUT;SG	N;ACC;FEM;SG
faillissement	χρεοκοπία	faillissement	χρεοκοπία	N;NEUT;SG	N;NOM;FEM;SG
administratie	διοίκηση	administratie	διοίκηση	N;MASC+FEM;SG	N;ACC;FEM;SG
administratie	χορήγηση	administratie	χορήγηση	N;MASC+FEM;SG	N;ACC;FEM;SG
gelooft	πιστεύει	geloven	πιστεύω	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
appel	μήλο	appel	μήλος	N;MASC+FEM;SG	N;NOM;NEUT;SG
hugh	χιου	hugh	χιος	N;MASC+FEM;SG	N
ogenblik	στιγμή	ogenblik	στιγμή	N;NEUT;SG	N;ACC;FEM;SG
freedom	ελευθερια	freedom	ελευθερία	N;MASC+FEM;SG	N;NOM;FEM;SG
freedom	ελευθερία	freedom	ελευθερία	N;MASC+FEM;SG	N;NOM;FEM;SG
geladen	φορτώθηκε	laden	φορτώνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
geladen	φορτωμένο	laden	φορτώνω	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
geladen	χρεώνεται	laden	χρεώνω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
gevestigde	εγκατεστημένος	vestigen	εγκατεστημένος	V;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
geregistreerde	εγγεγραμμένος	registreren	εγγεγραμμένος	V;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
geregistreerde	καταχωρημένο	registreren	καταχωρημένος	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
onbepaalde	αόριστη	onbepaald	αόριστος	ADJ	ADJ;NOM;FEM;SG
onbepaalde	αόριστο	onbepaald	αόριστο	ADJ	ADJ;NOM;NEUT;SG
baksteen	τούβλο	baksteen	τούβλο	N;MASC+FEM;SG	N;NOM;NEUT;SG
mobile	κινητό	mobil	κινητός	N;MASC+FEM;SG	N;NOM;NEUT;SG
patriarch	πατριάρχης	patriarch	πατριάρχης	N;MASC+FEM;SG	N;NOM;MASC;SG
aanstelling	ραντεβού	aanstelling	ραντεβός	N;MASC+FEM;SG	N;NOM;NEUT;SG
aanstelling	διορισμός	aanstelling	διορισμός	N;MASC+FEM;SG	N;NOM;MASC;SG
shows	παραστάσεις	show	παράσταση	N;PL	N;NOM;FEM;PL
veroordeelde	καταδικάστηκε	veroordelen	καταδικάζω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
veroordeelde	καταδικασμένος	veroordelen	καταδικασμένος	V;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
veroordeelde	καταδικαστεί	veroordelen	καταδικάζω	V;V.PTCP	V;PFV;NFIN;PASS
veroordeelde	καταδικασμένη	veroordelen	καταδικάζω	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
veroordeelde	καταδικάστηκε	veroordelen	καταδικάζω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
veroordeelde	καταδικασμένος	veroordelen	καταδικασμένος	V;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
veroordeelde	καταδικασμένοι	veroordelen	καταδικάζω	V;V.PTCP	V;PFV;NOM;MASC;PL;V.PTCP;PASS
veroordeelde	καταδίκασε	veroordelen	καταδικάζω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
walk	βόλτα	walk	βόλτα	N;MASC+FEM;SG	N;NOM;FEM;SG
walk	περπάτημα	walk	περπάτημα	N;MASC+FEM;SG	N;NOM;NEUT;SG
autonomie	αυτονομία	autonomie	αυτονομία	N;MASC+FEM;SG	N;ACC;FEM;SG
departementen	τμήματα	departement	τμήμα	N;PL	N;NOM;NEUT;PL
schreven	έγραψες	schrijven	έγραψη	V;PL;PST;FIN	V;PFV;IND;PL;2;PST;FIN;ACT
dienstregeling	χρονοδιάγραμμα	dienstregeling	χρονοδιάγραμμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
slapen	κοιμήσου	slapen	κόιμησος	V;NFIN	V;PFV;IND;SG;1;PST;FIN;ACT
slapen	κοιμάται	slapen	κοιμάμαι	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
slapen	κοιμάσαι	slapen	κοιμάζω	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
slapen	κοιμάμαι	slapen	κοιμάμαι	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;PASS
angels	άγγελοι	angel	άγγελος	N;PL	N;NOM;MASC;PL
angels	αγγέλους	angel	άγγελος	N;PL	N;ACC;MASC;PL
onderbroken	διέκοψε	onderbreken	διακόπτω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
onderbroken	διακόπηκε	onderbreken	διακόπτω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
onderbroken	αναστέλλεται	onderbreken	αναστέλλω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
onderbroken	ανασταλεί	onderbreken	αναστέλλω	V;V.PTCP	V;PFV;NFIN;PASS
doesburg	ντέσμπουργκ	doesburg	ντέσμπουργκ	N;MASC+FEM;SG	N;NOM;MASC;SG
journalisten	δημοσιογράφοι	journalist	δημοσιογράφος	N;PL	N;NOM;MASC;PL
journalisten	δημοσιογράφους	journalist	δημοσιογράφος	N;PL	N;ACC;MASC;PL
journalisten	δημοσιογράφοι	journalist	δημοσιογράφος	N;PL	N;NOM;MASC;PL
journalisten	δημοσιογράφους	journalist	δημοσιογράφος	N;PL	N;ACC;MASC;PL
lift	ανύψωση	lift	ανύψωση	N;MASC+FEM;SG	N;ACC;FEM;SG
lift	ασανσέρ	lift	ασανσέρ	N;MASC+FEM;SG	N;NOM;NEUT;SG
lift	ανελκυστήρας	lift	ανελκυστήρας	N;MASC+FEM;SG	N;NOM;MASC;SG
lift	ασανσέρ	lift	ασανσέρ	N;MASC+FEM;SG	N;NOM;NEUT;SG
lift	ανελκυστήρας	lift	ανελκυστήρας	N;MASC+FEM;SG	N;NOM;MASC;SG
lezing	κήρυγμα	lezing	κήρυγμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
lezing	διάλεξη	lezing	διάλεξη	N;MASC+FEM;SG	N;ACC;FEM;SG
lezing	ανάγνωση	lezing	ανάγνωση	N;MASC+FEM;SG	N;NOM;FEM;SG
lezing	διάβασμα	lezing	διάβασμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
waardevolle	πολύτιμος	waardevol	πολύτιμος	ADJ	ADJ;NOM;MASC;SG
waardevolle	πολύτιμο	waardevol	πολύτιμο	ADJ	ADJ;NOM;NEUT;SG
waardevolle	πολύτιμες	waardevol	πολύτιμα	ADJ	ADJ;NOM;FEM;PL
waardevolle	πολύτιμη	waardevol	πολύτιμος	ADJ	ADJ;NOM;FEM;SG
male	άνδρας	maal	άντρας	N;MASC+FEM;SG	N;NOM;MASC;SG
male	άρρεν	maal	άρρεν	N;MASC+FEM;SG	N;NOM;MASC;SG
kansen	ευκαιρίες	kans	ευκαιρία	N;PL	N;NOM;FEM;PL
wiel	τιμόνι	wiel	τιμόνι	N;NEUT;SG	N;NOM;NEUT;SG
wiel	τροχό	wiel	τροχός	N;NEUT;SG	N;ACC;MASC;SG
wiel	τροχού	wiel	τροχός	N;NEUT;SG	N;GEN;MASC;SG
wiel	ρόδα	wiel	ρόδα	N;NEUT;SG	N;NOM;FEM;SG
wiel	τροχός	wiel	τροχός	N;NEUT;SG	N;NOM;MASC;SG
