kväll	noc	kväll	noc	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
fysisk	fyzická	fysisk	fyzický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
fysisk	fyzikálne	fysisk	fyzikálny	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
fysisk	fyzický	fysisk	fyzický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
skyldig	vinný	skyldig	vinný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
skyldig	vinná	skyldig	vinný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
livstid	životnosť	livstid	životnosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
livstid	život	livstid	život	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
vers	verš	vers	verš	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
empire	ríša	empire	ríša	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
empire	impérium	empire	impérium	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
half	polovica	half	polovica	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
half	polka	half	polka	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
osäker	neistý	osäker	neistý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
osäker	neisté	osäker	neistý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
osäker	neistý	osäker	neistý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
osäker	neisté	osäker	neistý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
osäker	neistá	osäker	neistý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
osäker	neistý	osäker	neistý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
osäker	neisté	osäker	neistý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
osäker	neistá	osäker	neistý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
dubia	dubia	dubia	dubieť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
rain	dážď	rain	dážď	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
index	index	index	index	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
färdiga	pripravení	färdig	pripravený	ADJ;NOM;PL	ADJ;ANIM;NOM;MASC;PL;POS;V.PTCP;PASS
situationer	situácie	situation	situácia	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
oceanen	oceán	ocean	oceán	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
utskott	výbor	utskott	výbor	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
utskott	výbore	utskott	výbor	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
stiftelse	nadácia	stiftelse	nadácia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
stiftelse	základ	stiftelse	základ	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
variera	meniť	variera	meniť	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
variera	líšiť	variera	líšiť	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
kriterier	kritéria	kriterium	kritérium	N;NOM;INDF;NEUT;PL	N;NOM;NEUT;PL
kriterier	kritériá	kriterium	kritérium	N;NOM;INDF;NEUT;PL	N;NOM;NEUT;PL
elektronisk	elektronický	elektronisk	elektronický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG
elektronisk	elektronická	elektronisk	elektronický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
elektronisk	elektronické	elektronisk	elektronický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
brod	brod	brod	brod	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
härskare	vládcovia	härskare	vládca	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
ansökan	prihláška	ansökan	prihláška	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
ansökan	aplikácia	ansökan	aplikácia	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
ansökan	žiadosť	ansökan	žiadosť	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
ansökan	uplatňovanie	ansökan	uplatňovanie	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
nätverket	sieť	nätverk	sieť	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
site	stránka	site	stránka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
site	lokalita	site	lokalita	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
site	mieste	site	miesto	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
site	miesto	site	miesto	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
ground	mleté	ground	mletý	N	N;NOM;FEM;PL
ground	zemi	ground	zem	N	N;DAT;FEM;SG
ground	zem	ground	zem	N	N;NOM;FEM;SG
peace	pokoj	peace	pokoj	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
peace	mier	peace	mier	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
lösningar	roztoky	lösning	roztok	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
lösningar	riešenia	lösning	riešenie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
syskon	súrodenci	syskon	súrodenec	N;NOM;INDF;NEUT;PL	N;ANIM;NOM;MASC;PL
corner	roh	corner	roh	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
corner	kút	corner	kút	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
skriv	píšte	skriv	písiť	V;IMP;FIN;ACT	V;IPFV;IMP;PL;2;POS;FIN
skriv	písať	skriv	písať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
skriv	napísať	skriv	napísať	V;IMP;FIN;ACT	V;PFV;POS;NFIN
skriv	napíšte	skriv	napísiť	V;IMP;FIN;ACT	V;PFV;IMP;PL;2;POS;FIN
skriv	píš	skriv	pís	V;IMP;FIN;ACT	V;IPFV;IMP;SG;2;POS;FIN
skriv	napíš	skriv	napísať	V;IMP;FIN;ACT	V;PFV;IMP;SG;2;POS;FIN
pilosa	pilosa	pilos	pilos	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
sköld	štít	sköld	štít	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
spider	pavúk	spida	pavúk	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
spider	spider	spida	spider	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
limousin	limuzína	limousin	limuzín	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
symboler	symboly	symbol	symbol	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
talk	mastenec	talk	mastenec	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
utvecklad	vyvinutá	utvecklad	vyvinutý	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
utvecklad	vyvinutý	utvecklad	vyvinutý	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
utvecklad	rozvinuté	utvecklad	rozvinutý	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
utvecklad	vyvinuté	utvecklad	vyvinutý	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
utvecklad	vyvinuté	utvecklad	vyvinutý	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
utvecklad	vyvinutý	utvecklad	vyvinutý	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
dokumentär	dokument	dokumentär	dokument	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
länka	spojiť	länka	spojiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
länka	prepojiť	länka	prepojiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
sprint	šprint	sprint	šprint	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
rörde	dotklo	röra	dotknúť	V;IND;PST;FIN;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
rörde	dotkol	röra	dotknúť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
rörde	dotkli	röra	dotknúť	V;IND;PST;FIN;ACT	V;PFV;MASC;PL;POS;PST;V.PTCP
franskt	francúzske	fransk	francúzsky	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
avgå	odstúpiť	avgå	odstúpiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
kolonier	kolónie	koloni	kolónia	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
spirit	duša	spirit	duša	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
spirit	duch	spirit	duch	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
flores	flores	flores	flores	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
avsluta	ukončiť	avsluta	ukončiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
avsluta	skončiť	avsluta	skončiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
avsluta	dokončiť	avsluta	dokončiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
avsluta	ukončiť	avsluta	ukončiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
avsluta	skončiť	avsluta	skončiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
avsluta	ukončiť	avsluta	ukončiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
avsluta	ukončiť	avsluta	ukončiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
management	hospodárenie	management	hospodárenie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
management	riadenie	management	riadenie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
management	vedenie	management	vedenie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
management	manažment	management	manažment	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
management	spravovanie	management	spravovanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
resterande	zostávajúca	resterande	zostávajúci	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;ACT
resterande	zostávajúci	resterande	zostávajúci	ADJ;NOM;PRS;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
resterande	zostávajúce	resterande	zostávajúci	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
resterande	zvyškové	resterande	zvyškový	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;NEUT;SG
förbindelser	spojenia	förbindelse	spojenie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
förbindelser	pripojenia	förbindelse	pripojenie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
förbindelser	vzťahy	förbindelse	vzťah	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
dialekter	dialekty	dialekt	dialekt	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
tätt	pevne	tätt	pevne	ADV	ADV
vinden	podkroví	vind	podkrovie	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
vinden	vietor	vind	vietor	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
vinden	vetra	vind	vetra	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
invasion	invázia	invasion	inváziť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
bearbetning	spracovanie	bearbetning	spracovanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bearbetning	spracúvanie	bearbetning	spracúvanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bearbetning	spracovávanie	bearbetning	spracovávanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bearbetning	obrábanie	bearbetning	obrábanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bearbetning	opracovanie	bearbetning	opracovanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
försvarade	bránil	försvara	brániť	V;IND;PST;V.PTCP;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
försvarade	bránili	försvara	brániť	V;IND;PST;V.PTCP;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
hundratals	stovky	hundratals	stovka	N;NOM;INDF;NEUT;PL	N;NOM;FEM;PL
bero	závisieť	bero	závisieť	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
begränsat	obmedzený	begränsad	obmedzený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
begränsat	obmedzená	begränsad	obmedzený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
begränsat	obmedzené	begränsad	obmedzený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
begränsat	obmedzený	begränsad	obmedzený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
begränsat	limitované	begränsad	limitovaný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
begränsat	obmedzené	begränsad	obmedzený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
begränsat	limitovaná	begränsad	limitovaný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
begränsat	obmedzená	begränsad	obmedzený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
kurs	kurz	kurs	kurz	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
skickar	pošle	skicka	poslať	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
skickar	odošle	skicka	odošiť	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
skickar	zasiela	skicka	zasieť	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
skickar	posiela	skicka	posielať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
skickar	posiela	skicka	posielať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
dödar	zabije	döda	zabiť	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
dödar	zabíja	döda	zabíjať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
smeknamnet	prezývka	smeknamn	prezývka	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
lejon	lev	lejon	lev	N;NOM;INDF;NEUT;SG	N;ANIM;NOM;MASC;SG
glad	šťastný	glad	šťastný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
glad	šťastné	glad	šťastný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
ryttare	jazdci	rytt	jazdec	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
ryttare	jazdci	rytt	jazdec	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
bio	bio	bio	bio	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
bio	kino	bio	kino	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bio	kine	bio	kino	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
expansion	rozšírenie	expansion	rozšírenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
expansion	rozširovanie	expansion	rozširovanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
most	väčšina	most	väčšina	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
syndrom	syndróm	syndrom	syndróm	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
sträckning	úsek	sträckning	úsek	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
svalbard	svalbard	svalbard	svalbard	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
utsikt	výhľad	utsikt	výhľad	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
utsikt	pohľad	utsikt	pohľad	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
utsikt	zobrazenie	utsikt	zobrazenie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
älskade	milovaní	älskad	milovaný	ADJ;NOM;PL;PST;V.PTCP	ADJ;ANIM;NOM;MASC;PL;POS;V.PTCP;PASS
office	kancelária	office	kancelária	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
office	úrad	office	úrad	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
sköt	zastrelil	sköta	zastreliť	V;IMP;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
given	daný	given	daný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG
given	dané	given	daný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
given	daná	given	daň	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
nås	dosiahol	nå	dosiahnuť	V;IND;FIN;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
nås	dosiahli	nå	dosiahnuť	V;IND;FIN;PASS	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
pund	libra	pund	libra	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
pund	libier	pund	libier	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
savoie	savoie	savoie	savod	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
svagt	slabý	svag	slabý	ADJ;NOM;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
svagt	slabá	svag	slabý	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
svagt	slabé	svag	slabý	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
blodet	krv	blod	krv	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
bud	ponuka	bud	ponuka	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
lagstiftande	legislatívna	lagstiftande	legislatívny	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;FEM;SG
lagstiftande	legislatívne	lagstiftande	legislatívny	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;NEUT;PL
viejo	viejo	viejo	viejo	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
imperiet	ríša	imperi	ríša	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
imperiet	impérium	imperi	impérium	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
anläggningar	inštalácie	anläggning	inštalácia	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
anläggningar	zariadenia	anläggning	zariadenie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
anläggningar	prevádzky	anläggning	prevádzka	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
anläggningar	podiely	anläggning	podiel	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
anläggningar	hospodárstva	anläggning	hospodárstvo	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
anläggningar	prevádzky	anläggning	prevádzka	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
anläggningar	zariadenia	anläggning	zariadenie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
invasionen	invázia	invasion	inváziť	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
förbud	zákaz	förbud	zákaz	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
förbud	zákaz	förbud	zákaz	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
inuti	vnútri	inuti	vnútro	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
läger	tábory	läga	tábor	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
generationen	generácia	generation	generácia	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
generationen	generovanie	generation	generovanie	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
krona	hlava	krona	hlava	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
krona	koruna	krona	koruna	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
delaware	delaware	delaware	delaware	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
erkännande	priradenie	erkännande	priradenie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
erkännande	pridelenie	erkännande	pridelenie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
erkännande	potvrdenie	erkännande	potvrdenie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
erkännande	uznanie	erkännande	uznanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
erkännande	rozpoznávanie	erkännande	rozpoznávanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
erkännande	uznávanie	erkännande	uznávanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
inträffar	nastáva	inträffa	nastávať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
sjuk	chorý	sjuk	chorý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
sjuk	chorá	sjuk	chorý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
sjuk	chorý	sjuk	chorý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
sjuk	chorá	sjuk	chorý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
sjuk	choré	sjuk	chorý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
hämta	stiahnuť	hämta	stiahnuť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
hämta	získať	hämta	získať	V;IMP;FIN;ACT	V;PFV;POS;NFIN
hämta	dostať	hämta	dostať	V;IMP;FIN;ACT	V;PFV;POS;NFIN
träning	výcvik	träning	výcvik	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
träning	tréning	träning	tréning	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
träning	školenie	träning	školenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
träning	cvičenie	träning	cvičenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
träning	tréning	träning	tréning	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
träning	spôsobilosť	träning	spôsobilosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
träning	fitnes	träning	fitnes	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
regn	dážď	regn	dážď	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
utvecklar	vyvíja	utveckla	vyvíjať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
utvecklar	rozvíja	utveckla	rozvíjať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
utvecklar	rozvíjať	utveckla	rozvíjať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
utvecklar	vyvíjať	utveckla	vyvíjať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
utvecklar	vyvinúť	utveckla	vyvinúť	V;IND;PRS;FIN;ACT	V;PFV;POS;NFIN
utvecklar	rozvinúť	utveckla	rozvinúť	V;IND;PRS;FIN;ACT	V;PFV;POS;NFIN
utbröt	vypukla	utbrö	vypuknúť	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
prov	vzorka	prov	vzorka	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
prov	ukážka	prov	ukážka	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
årsjubileum	výročie	årsjubileum	výročie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
hörn	roh	hörn	roh	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
hörn	kút	hörn	kút	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
hanar	samci	hane	samec	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
hanar	samce	hane	samce	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
hanar	muži	hane	muž	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
ansiktet	tvár	ansikt	tvár	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
money	money	money	money	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
hautes	hautes	haute	hautes	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
hoppa	skočiť	hoppa	skočiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
hoppa	skákať	hoppa	skákať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
hoppa	preskočiť	hoppa	preskočiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
pressen	tlač	press	tlač	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
öppnas	otvorí	öppna	otvoriť	V;NFIN;PASS	V;PFV;IND;SG;3;POS;PRS;FIN
öppnas	otvára	öppna	otvár	V;NFIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
teckning	kresba	teckning	kresba	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
teckning	kreslenie	teckning	kreslenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
teckning	výkres	teckning	výkres	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
rak	priamy	rak	priamy	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG
rak	rovné	rak	rovný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
blanchard	blanchard	blanchard	blanchard	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
