dit	這	dit	這	PRO;NOM;SG;3	PRO
geskuif	感動	skuif	感動	V;PST;V.PTCP	V
verdedig	捍衛	verdedig	捍衛	V;PRS	V
verdedig	保衛	verdedig	保衛	V;PRS	V
swaartekrag	地心	swaartekrag	地心	N;SG	N
swaartekrag	引力	swaartekrag	引力	N;SG	N
swaartekrag	重力	swaartekrag	重力	N;SG	N
alliansie	聯盟	alliansie	聯盟	N;SG	N
alliansie	同盟	alliansie	同盟	N;SG	N
instrumente	儀器	instrument	儀器	N;PL	N
instrumente	樂器	instrument	樂器	N;PL	N
instrumente	文書	instrument	文書	N;PL	N
klere	服裝	klere	服裝	N;SG	N
klere	衣物	klere	衣物	N;SG	N
klere	衣服	klere	衣服	N;SG	N
klere	服裝	klere	服裝	N;SG	N
klere	衣物	klere	衣物	N;SG	N
klere	衣服	klere	衣服	N;SG	N
spring	跳	spring	跳		
kuslyn	沿海	kuslyn	沿海	N;SG	N
kuslyn	沿岸	kuslyn	沿岸	N;SG	N
kuslyn	海岸	kuslyn	海岸	N;SG	N
kuslyn	海岸	kuslyn	海岸	N;SG	N
regerings	政府	regering	政府	N;PL	N
gewysig	修改	wysig	修改	V;PST;V.PTCP	V
nasionaliteit	國籍	nasionaliteit	國籍	N;SG	N
materiale	物料	materiaal	物料	N;PL	N
materiale	材料	materiaal	材料	N;PL	N
statistiek	統計	statistiek	統計	N;SG	N
generasie	世代	generasie	世代	N;SG	N
eienskap	屬性	eienskap	屬性	N;SG	N
eienskap	功能	eienskap	功能	N;SG	N
eienskap	特色	eienskap	特色	N;SG	N
eienskap	特徵	eienskap	特徵	N;SG	N
verhoudings	關係	verhouding	關係	N;PL	N
dryf	浮動	dryf	浮動	V;PRS	V
standaarde	標準	standaard	標準	N;PL	N
sone	區	sone	區	N;SG	N
sone	區域	sone	區域	N;SG	N
perseel	房舍	perseel	房舍	N;SG	N
perseel	房地	perseel	房地	N;SG	N
tydstip	時光	tydstip	時光	N;SG	N
tydstip	時間	tydstip	時間	N;SG	N
vlerke	翅膀	vlerk	翅膀	N;PL	N
vlerke	翼	vlerk	翼	N;PL	N
denke	思維	denke	思維	N;PL	N
denke	思考	denke	思考	N;PL	N
tande	牙	tande	牙	N;PL	N
tande	牙齒	tande	牙齒	N;PL	N
liedjie	歌曲	liedjie	歌曲	N;SG	N
liedjie	首歌	liedjie	首歌	N;SG	N
liedjie	歌	liedjie	歌	N;SG	N
hektaar	公頃	hektaar	公頃	N;SG	N
hektaar	公頃	hektaar	公頃	N;SG	N
blom	花	blom	花	N;SG	N
blom	花兒	blom	花兒	N;SG	N
blom	花朵	blom	花朵	N;SG	N
aktiwiteit	動態	aktiwiteit	動態	N;SG	N
aktiwiteit	活動	aktiwiteit	活動	N;SG	N
ongeluk	意外	ongeluk	意外	N;SG	N
ongeluk	事故	ongeluk	事故	N;SG	N
resultaat	結果	resultaat	結果	N;SG	N
bulle	公牛	bulle	公牛	N;PL	N
toerusting	裝備	toerusting	裝備	N;SG	N
toerusting	裝備	toerusting	裝備	N;SG	N
toerusting	齒輪	toerusting	齒輪	N;SG	N
konstruksie	施工	konstruksie	施工	N;SG	N
konstruksie	建築	konstruksie	建築	N;SG	N
geleenthede	事件	geleentheid	事件	N;PL	N
geleenthede	活動	geleentheid	活動	N;PL	N
hemel	天國	hemel	天國	N;SG	N
hemel	天堂	hemel	天堂	N;SG	N
titels	頭銜	titels	頭銜	N;PL	N
titels	職銜	titels	職銜	N;PL	N
titels	標題	titels	標題	N;PL	N
gevangenes	囚犯	gevangene	囚犯	N;PL	N
gevangenes	犯人	gevangene	犯人	N;PL	N
gevangenes	囚徒	gevangene	囚徒	N;PL	N
kategorieë	類別	kategorie	類別	N;PL	N
swem	游泳	swem	游泳	N;PL	N
swem	游	swem	游	N;PL	N
begraafplaas	墓園	begraafplaas	墓園	N;SG	N
begraafplaas	墓地	begraafplaas	墓地	N;SG	N
begraafplaas	公墓	begraafplaas	公墓	N;SG	N
onthul	揭露	onthul	揭露	V;PRS	V
onthul	揭示	onthul	揭示	V;PRS	V
arms	軍	arms	軍	N;PL	N
duim	寸	duim	寸	N;PL	N
duim	英吋	duim	英吋	N;PL	N
duim	拇	duim	拇	N;PL	N
duim	大拇	duim	大拇	N;PL	N
duim	英吋	duim	英吋	N;PL	N
selle	細胞	selle	細胞	N;PL	N
demokrasie	民主	demokrasie	民主	N;SG	N
klip	石	klip	石	N;SG	N
klip	石頭	klip	石頭	N;SG	N
boeddhisme	佛教	boeddhisme	佛教	N;SG	N
heuwel	山	heuwel	山	N;SG	N
lesers	讀者	leser	讀者	N;PL	N
komeet	彗星	komeet	彗星	N;SG	N
tipes	類型	tipes	類型	N;PL	N
sagte	軟	sagte	軟	ADJ;NOM	ADJ
sagte	柔	sagte	柔	ADJ;NOM	ADJ
korter	縮短	korter	縮短	V;PRS	V
lisensie	執照	lisensie	執照	N;SG	N
lisensie	駕照	lisensie	駕照	N;SG	N
lisensie	執照	lisensie	執照	N;SG	N
uitstalling	展覽	uitstalling	展覽	N;SG	N
uitstalling	展品	uitstalling	展品	N;SG	N
openbaar	公開	openbaar	公開	V;PRS	V
woensdag	週	woensdag	週	N;SG	N
woensdag	星期	woensdag	星期	N;SG	N
velde	田間	vel	田間	N;PL	N
velde	田地	vel	田地	N;PL	N
velde	欄位	vel	欄位	N;PL	N
velde	田野	vel	田野	N;PL	N
afgeleë	遙控	afleë	遙控	N;SG	N
godin	女神	godin	女神	N;SG	N
mis	迷霧	mis	迷霧	N;SG	N
mis	霧	mis	霧	N;SG	N
mis	大霧	mis	大霧	N;SG	N
mis	迷霧	mis	迷霧	N;SG	N
mis	霧	mis	霧	N;SG	N
albums	相簿	albums	相簿	N;PL	N
albums	專輯	albums	專輯	N;PL	N
waterval	瀑布	waterval	瀑布	N;SG	N
luitenant	中尉	luitenant	中尉	N;SG	N
toespraak	講話	toespraak	講話	N;SG	N
toespraak	演講	toespraak	演講	N;SG	N
toespraak	語音	toespraak	語音	N;SG	N
voertuie	車輛	voertuig	車輛	N;PL	N
onderdruk	打壓	onderdruk	打壓	V;PRS	V
onderdruk	壓制	onderdruk	壓制	V;PRS	V
trein	火車	trein	火車	N;SG	N
trein	列車	trein	列車	N;SG	N
patroon	圖案	patroon	圖案	N;SG	N
patroon	格局	patroon	格局	N;SG	N
patroon	模式	patroon	模式	N;SG	N
kwaliteit	素質	kwaliteit	素質	N;SG	N
kwaliteit	品質	kwaliteit	品質	N;SG	N
kwaliteit	優質	kwaliteit	優質	N;SG	N
kwaliteit	質量	kwaliteit	質量	N;SG	N
takke	分行	tak	分行	N;PL	N
takke	樹枝	tak	樹枝	N;PL	N
takke	分支	tak	分支	N;PL	N
houding	態度	houding	態度	N;SG	N
ervaring	體驗	ervaring	體驗	N;SG	N
ervaring	經驗	ervaring	經驗	N;SG	N
tuisblad	家	tuisblad	家	N;SG	N
tuisblad	住家	tuisblad	住家	N;SG	N
gelyke	同儕	gelyk	同儕	N;SG	N
gelyke	平等	gelyk	平等	N;SG	N
merk	標示	merk	標示	V;PRS	V
slang	蛇	slang	蛇	N;SG	N
voorspel	預估	voorspel	預估	V;PRS	V
voorspel	預測	voorspel	預測	V;PRS	V
simptome	症狀	simptome	症狀	N;PL	N
genre	類型	genr	類型	N;SG	N
genre	流派	genr	流派	N;SG	N
parke	公園	park	公園	N;PL	N
gesinne	家庭	gesin	家庭	N;PL	N
rasse	品種	rasse	品種	N;PL	N
uitleg	版面	uitleg	版面	N;SG	N
uitleg	佈局	uitleg	佈局	N;SG	N
gesproke	口語	spreek	口語	N;PL	N
spore	小徑	spor	小徑	N;PL	N
koolstof	碳	koolstof	碳	N;PL	N
koolstof	炭	koolstof	炭	N;PL	N
aardbewing	地震	aardbewing	地震	N;SG	N
woestyn	甜點	woestyn	甜點	N;SG	N
woestyn	沙漠	woestyn	沙漠	N;SG	N
woestyn	荒漠	woestyn	荒漠	N;SG	N
kolle	點	kol	點	N;PL	N
kolle	斑點	kol	斑點	N;PL	N
kookkuns	料理	kookkuns	料理	N;SG	N
kookkuns	美食	kookkuns	美食	N;SG	N
kookkuns	菜	kookkuns	菜	N;SG	N
kookkuns	烹飪	kookkuns	烹飪	N;SG	N
kookkuns	烹調	kookkuns	烹調	N;SG	N
meisie	女生	meisie	女生	N;SG	N
meisie	姑娘	meisie	姑娘	N;SG	N
meisie	女孩	meisie	女孩	N;SG	N
radius	半徑	radius	半徑	N;SG	N
vrae	問題	vraag	問題	N;PL	N
werknemers	僱員	werknemer	僱員	N;PL	N
werknemers	員工	werknemer	員工	N;PL	N
tronk	監獄	tronk	監獄	N;SG	N
tronk	監獄	tronk	監獄	N;SG	N
enjins	引擎	enjins	引擎	N;PL	N
sektor	部門	sektor	部門	N;SG	N
afrigter	教練	afrigter	教練	N;SG	N
pond	鎊	pond	鎊	N;SG	N
pond	磅	pond	磅	N;SG	N
herinner	提醒	herinner	提醒	V;PRS	V
gemeen	常見	gemeen	常見	V;PST;V.PTCP	V
mites	神話	mite	神話	N;PL	N
items	項目	item	項目	N;PL	N
winkels	店鋪	winkels	店鋪	N;PL	N
winkels	商店	winkels	商店	N;PL	N
films	影片	films	影片	N;PL	N
orkes	管弦	orkes	管弦	N;PL	N
orkes	樂團	orkes	樂團	N;PL	N
oseane	海洋	oseane	海洋	N;PL	N
geëis	認領	eis	認領	V;PST;V.PTCP	V
geëis	聲稱	eis	聲稱	V;PST;V.PTCP	V
tuis	首頁	tuis	首頁		
afstammelinge	後裔	afstammeling	後裔	N;PL	N
afstammelinge	後代	afstammeling	後代	N;PL	N
feite	事實	feit	事實	N;PL	N
meganiese	機械	meganies	機械	N;SG	N
sirkel	圓形	sirkel	圓形	N;SG	N
sirkel	圓圈	sirkel	圓圈	N;SG	N
sirkel	迴圈	sirkel	迴圈	N;SG	N
sirkel	圈	sirkel	圈	N;SG	N
perspektief	透視	perspektief	透視	N;SG	N
perspektief	視角	perspektief	視角	N;SG	N
helderheid	亮度	helderheid	亮度	N;SG	N
weduwee	寡婦	weduwee	寡婦	N;SG	N
weduwee	遺孀	weduwee	遺孀	N;SG	N
weduwee	寡婦	weduwee	寡婦	N;SG	N
fiksie	虛構	fiksie	虛構	N;SG	N
fiksie	小說	fiksie	小說	N;SG	N
metale	金屬	metaal	金屬	N;PL	N
klubs	俱樂部	klubs	俱樂部	N;PL	N
domein	網域	domein	網域	N;SG	N
domein	域	domein	域	N;SG	N
blootgestel	曝光	blootstel	曝光	V;PST;V.PTCP	V
individu	個人	individu	個人	N;SG	N
individu	個別	individu	個別	N;SG	N
individu	個	individu	個	N;SG	N
aanneem	收養	aanneem	收養	V;PRS	V
oorsig	審查	oorsig	審查	N;SG	N
misdaad	犯罪	misdaad	犯罪	N;SG	N
villa	別墅	villa	別墅	N;SG	N
sneeu	下雪	sneeu	下雪	N;SG	N
lokomotief	機車	lokomotief	機車	N;SG	N
lokomotief	火車	lokomotief	火車	N;SG	N
uitdrukking	表情	uitdrukking	表情	N;SG	N
uitwissing	絕種	uitwissing	絕種	N;SG	N
sout	食鹽	sout	食鹽	N;SG	N
sout	鹽	sout	鹽	N;SG	N
ideale	理想	ideal	理想	N;SG	N
gewildheid	人氣	gewildheid	人氣	N;SG	N
lot	艱難	lot	艱難	N;SG	N
lot	強硬	lot	強硬	N;SG	N
lot	命運	lot	命運	N;SG	N
vyand	敵軍	vyand	敵軍	N;SG	N
vyand	敵方	vyand	敵方	N;SG	N
vyand	敵	vyand	敵	N;SG	N
vyand	敵人	vyand	敵人	N;SG	N
vlaktes	平原	vlakte	平原	N;PL	N
wyke	病房	wyak	病房	N;PL	N
skenk	捐獻	skenk	捐獻	V;PRS	V
skenk	捐贈	skenk	捐贈	V;PRS	V
skenk	捐款	skenk	捐款	V;PRS	V
skenk	捐	skenk	捐	V;PRS	V
skiet	拍攝	skiet	拍攝	V;PRS	V
skiet	拍	skiet	拍	V;PRS	V
skiet	拍攝	skiet	拍攝	V;PRS	V
koor	合唱	koor	合唱	N;SG	N
manne	男性	man	男性	N;PL	N
manne	男人	man	男人	N;PL	N
manne	男子	man	男子	N;PL	N
bewegings	動議	beweging	動議	N;PL	N
amptenare	官員	amptenaar	官員	N;PL	N
volwassenes	成人	volwassene	成人	N;PL	N
musiekgroep	樂團	musiekgroep	樂團	N;SG	N
musiekgroep	樂隊	musiekgroep	樂隊	N;SG	N
persoonlikheid	人格	persoonlikheid	人格	N;SG	N
persoonlikheid	性格	persoonlikheid	性格	N;SG	N
persoonlikheid	個性	persoonlikheid	個性	N;SG	N
onderhou	維持	onderhou	維持	V;PRS	V
gelukkig	高興	gelukkig	高興	ADV	ADV
uitgawes	版本	uitgawe	版本	N;PL	N
slaap	睡眠	slaap	睡眠	N;SG	N
monumente	古蹟	monument	古蹟	N;PL	N
lading	電荷	lading	電荷	N;SG	N
lading	收費	lading	收費	N;SG	N
nek	脖子	nek	脖子	N;SG	N
nek	頸	nek	頸	N;SG	N
nek	頸部	nek	頸部	N;SG	N
plate	板	plaat	板	N;PL	N
bemark	推廣	bemark	推廣	V;PRS	V
staal	鋼鐵	staal	鋼鐵	N;SG	N
staal	鋼	staal	鋼	N;SG	N
verblyf	住宿	verblyf	住宿	N;SG	N
geheim	秘密	heim	秘密	N;SG	N
atome	原子	atom	原子	N;PL	N
omvang	山脈	omvang	山脈	N;SG	N
omvang	範圍	omvang	範圍	N;SG	N
omvang	射程	omvang	射程	N;SG	N
diepte	深度	diepte	深度	N;SG	N
tegniek	技術	tegniek	技術	N;SG	N
tegniek	技巧	tegniek	技巧	N;SG	N
markte	市場	mark	市場	N;PL	N
geïnspireer	啟發	inspireer	啟發	V;PST;V.PTCP	V
armoede	貧窮	armoede	貧窮	N;SG	N
armoede	貧困	armoede	貧困	N;SG	N
seisoene	季	seisoen	季	N;PL	N
seisoene	季節	seisoen	季節	N;PL	N
ridder	騎士	ridder	騎士	N;SG	N
uraan	點數	uraan	點數	N;SG	N
uraan	鈾	uraan	鈾	N;SG	N
opkoms	崛起	opkoms	崛起	N;SG	N
kontrak	合同	kontrak	合同	N;SG	N
kontrak	合約	kontrak	合約	N;SG	N
klassifikasie	分類	klassifikasie	分類	N;SG	N
beeste	牛	bees	牛	N;PL	N
opgelewer	返回	oplewer	返回	V;PST;V.PTCP	V
opgelewer	回歸	oplewer	回歸	V;PST;V.PTCP	V
verken	探索	verken	探索	V;PRS	V
galery	畫廊	galery	畫廊	N;SG	N
faktor	因子	faktor	因子	N;SG	N
faktor	因數	faktor	因數	N;SG	N
vermoed	疑犯	vermoed	疑犯	V;PRS	V
geselskap	社會	geselskap	社會	N;SG	N
termyn	任期	termyn	任期	N;SG	N
termyn	術語	termyn	術語	N;SG	N
termyn	學期	termyn	學期	N;SG	N
gedagtes	想法	dagte	想法	N;PL	N
gedagtes	思想	dagte	思想	N;PL	N
satelliete	衛星	satelliet	衛星	N;PL	N
kanale	頻道	kanaal	頻道	N;PL	N
kanale	渠道	kanaal	渠道	N;PL	N
kwart	季度	kwart	季度	N;SG	N
voertuig	車輛	voertuig	車輛	N;SG	N
kontinent	大洲	kontinent	大洲	N;SG	N
kontinent	大陸	kontinent	大陸	N;SG	N
spektrum	光譜	spektrum	光譜	N;SG	N
spektrum	頻譜	spektrum	頻譜	N;SG	N
swerm	羊群	swerm	羊群	N;SG	N
toelaat	允許	toelaat	允許	V;PRS	V
getuienis	證人	getuienis	證人	N;SG	N
getuienis	證據	getuienis	證據	N;SG	N
landgoed	產業	landgoed	產業	N;SG	N
landgoed	邨	landgoed	邨	N;SG	N
tema	專題	tema	專題	N;SG	N
tema	主題	tema	主題	N;SG	N
rykdom	財富	rykdom	財富	N;SG	N
kontinentale	大陸	kontinentaal	大陸	N;SG	N
ingenieurswese	工程	ingenieurswese	工程	N;SG	N
ingenieurswese	工程	ingenieurswese	工程	N;SG	N
kitaar	吉他	kitaar	吉他	N;SG	N
verhoor	審訊	verhoor	審訊	N;SG	N
verhoor	審判	verhoor	審判	N;SG	N
verhoor	聽力	verhoor	聽力	N;SG	N
verhoor	聽覺	verhoor	聽覺	N;SG	N
verkeerd	錯	verkeerd	錯		
akteurs	演員	akteur	演員	N;PL	N
agentskap	機構	agentskap	機構	N;SG	N
handtekening	簽名	handtekening	簽名	N;SG	N
siel	靈魂	siel	靈魂	N;SG	N
teenstander	對手	teenstander	對手	N;SG	N
ewenaar	赤道	ewenaar	赤道	N;SG	N
lugredery	航空	lugredery	航空	N;SG	N
lugredery	航空	lugredery	航空	N;SG	N
mode	時裝	mode	時裝	N;SG	N
mode	時尚	mode	時尚	N;SG	N
platform	站台	platform	站台	N;SG	N
platform	平台	platform	平台	N;SG	N
herhaal	反映	herhaal	反映	V;PRS	V
brood	麵	brood	麵	N;SG	N
verlig	突顯	verlig	突顯	V;PRS	V
verlig	凸顯	verlig	凸顯	V;PRS	V
maat	伴侶	maat	伴侶	N;SG	N
maat	夥伴	maat	夥伴	N;SG	N
maat	搭檔	maat	搭檔	N;SG	N
doelwitte	目標	doelwit	目標	N;PL	N
kanker	癌症	kanker	癌症	N;SG	N
kanker	癌	kanker	癌	N;SG	N
groente	蔬菜	groent	蔬菜	N;PL	N
piramide	金字	piramide	金字	N;PL	N
kaas	乳酪	kaas	乳酪	N;SG	N
kaas	乾酪	kaas	乾酪	N;SG	N
waters	水域	waters	水域	N;PL	N
verantwoordelikheid	責任	verantwoordelikheid	責任	N;SG	N
kopiereg	版權	kopiereg	版權	N;SG	N
luukse	豪華	luukse	豪華	N;PL	N
luukse	聰明	luukse	聰明	N;PL	N
fout	錯誤	fout	錯誤	N;SG	N
fout	臭蟲	fout	臭蟲	N;SG	N
fout	錯誤	fout	錯誤	N;SG	N
rondte	輪	rondte	輪	N;SG	N
omega	ō	omega	ō		
bodem	下方	bodem	下方	N;SG	N
bodem	底	bodem	底	N;SG	N
bodem	底部	bodem	底部	N;SG	N
bodem	底下	bodem	底下	N;SG	N
potensiaal	潛力	potensiaal	潛力	N;SG	N
doeltreffende	高	doeltreffend	高	ADJ;NOM	ADJ
salaris	薪水	salaris	薪水	N;SG	N
salaris	工資	salaris	工資	N;SG	N
salaris	薪資	salaris	薪資	N;SG	N
salaris	薪金	salaris	薪金	N;SG	N
toestelle	電器	toestel	電器	N;PL	N
toestelle	裝置	toestel	裝置	N;PL	N
vergaderings	會議	vergadering	會議	N;PL	N
ideaal	理想	ideaal	理想	N;SG	N
weier	拒絕	weier	拒絕	V;PRS	V
weier	減少	weier	減少	V;PRS	V
weier	下降	weier	下降	V;PRS	V
weier	衰落	weier	衰落	V;PRS	V
weier	駁	weier	駁	V;PRS	V
sekondes	秒	sekonde	秒	N;PL	N
sekondes	秒數	sekonde	秒數	N;PL	N
sekondes	秒	sekonde	秒	N;PL	N
sekondes	秒	sekonde	秒	N;PL	N
winkel	購物	winkel	購物	N;SG	N
winkel	店鋪	winkel	店鋪	N;SG	N
winkel	店	winkel	店	N;SG	N
winkel	商店	winkel	商店	N;SG	N
winkel	店	winkel	店	N;SG	N
winkel	商店	winkel	商店	N;SG	N
legende	傳奇	leg	傳奇	N;SG	N
bestel	訂購	bestel	訂購	V;PRS	V
bestel	訂單	bestel	訂單	V;PRS	V
bestel	命令	bestel	命令	V;PRS	V
bestel	訂購	bestel	訂購	V;PRS	V
brons	青銅	brons	青銅	N;PL	N
brons	銅	brons	銅	N;PL	N
myne	礦山	myne	礦山	N;PL	N
myne	地雷	myne	地雷	N;PL	N
aanbeveel	推薦	aanbeveel	推薦	V;PRS	V
aanbeveel	推薦	aanbeveel	推薦	V;PRS	V
tennis	網球	tennis	網球	N;PL	N
woonbuurt	鄰里	woonbuurt	鄰里	N;SG	N
woonbuurt	鄰里	woonbuurt	鄰里	N;SG	N
hond	犬	hond	犬	N;SG	N
hond	狗	hond	狗	N;SG	N
klavier	鋼琴	klavier	鋼琴	N;SG	N
geluk	恭喜	geluk	恭喜	N;SG	N
geluk	幸福	geluk	幸福	N;SG	N
geluk	恭喜	geluk	恭喜	N;SG	N
gasheer	主機	gasheer	主機	N;SG	N
gasheer	托管	gasheer	托管	N;SG	N
gasheer	主機	gasheer	主機	N;SG	N
uitbarsting	火山	uitbarsting	火山	N;SG	N
sel	細胞	sel	細胞	N;SG	N
sel	牢房	sel	牢房	N;SG	N
ruimtetuig	太空	ruimtetuig	太空	N;SG	N
vyande	仇人	vyand	仇人	N;PL	N
dagboek	日記	dagboek	日記	N;SG	N
debat	辯論	debat	辯論	N;SG	N
assistent	助手	assistent	助手	N;SG	N
assistent	助理	assistent	助理	N;SG	N
assistent	巫師	assistent	巫師	N;SG	N
assistent	魔法	assistent	魔法	N;SG	N
straling	輻射	straling	輻射	N;SG	N
goedkeuring	核	goedkeuring	核	N;SG	N
graan	糧食	graan	糧食	N;SG	N
graan	穀物	graan	穀物	N;SG	N
graan	糧	graan	糧	N;SG	N
graan	麥片	graan	麥片	N;SG	N
graan	穀物	graan	穀物	N;SG	N
graan	穀類	graan	穀類	N;SG	N
vyftien	十五	vyftien	十五	NUM	NUM
verteenwoordiger	代表	verteenwoordiger	代表	N;SG	N
fries	薯	fries	薯	N;SG	N
posisies	職位	posisie	職位	N;PL	N
plaat	板	plaat	板	N;SG	N
kampe	營地	kampe	營地	N;PL	N
gooi	扔	gooi	扔	V;PRS	V
gooi	丟	gooi	丟	V;PRS	V
katalogus	編目	katalogus	編目	N;SG	N
myn	礦業	myn	礦業	N;SG	N
myn	採礦	myn	採礦	N;SG	N
daagliks	週刊	daagliks	週刊	N;PL	N
pels	皮草	pels	皮草	N;PL	N
pels	皮毛	pels	皮毛	N;PL	N
bitter	苦	bitter	苦	N;SG	N
kamers	客房	kamer	客房	N;PL	N
kamers	房間	kamer	房間	N;PL	N
herdenking	週年	herdenking	週年	N;SG	N
prokureur	律師	prokureur	律師	N;SG	N
held	英雄	held	英雄	N;SG	N
effekte	特效	effekte	特效	N;PL	N
effekte	效應	effekte	效應	N;PL	N
effekte	效果	effekte	效果	N;PL	N
suiker	食糖	suiker	食糖	N;SG	N
suiker	糖業	suiker	糖業	N;SG	N
suiker	糖	suiker	糖	N;SG	N
kriteria	標準	kriterium	標準	N;PL	N
suur	酸味	suur	酸味	N;SG	N
suur	酸酸	suur	酸酸	N;SG	N
suur	酸	suur	酸	N;SG	N
suur	酸	suur	酸	N;SG	N
suur	酸性	suur	酸性	N;SG	N
vrug	果實	vrug	果實	N;SG	N
vrug	水果	vrug	水果	N;SG	N
vrug	果	vrug	果	N;SG	N
sitplek	座位	sitplek	座位	N;SG	N
boerdery	農耕	boerdery	農耕	N;SG	N
boerdery	耕作	boerdery	耕作	N;SG	N
boerdery	務	boerdery	務	N;SG	N
boerdery	農業	boerdery	農業	N;SG	N
musikante	樂手	musikant	樂手	N;PL	N
herfs	跌	herfs	跌	V;PRS	V
aandele	股票	aandel	股票	N;PL	N
aandele	庫存	aandel	庫存	N;PL	N
stil	無聲	stil	無聲	V;PRS	V
selfmoord	自殺	selfmoord	自殺	V;PRS	V
meester	主人	meester	主人	N;SG	N
meester	大師	meester	大師	N;SG	N
meester	師父	meester	師父	N;SG	N
meester	師傅	meester	師傅	N;SG	N
prestasies	成績	prestasie	成績	N;PL	N
nuttig	有	nuttig	有	V;PRS	V
toeneem	上升	toeneem	上升	V;PRS	V
vakansies	假期	vakansie	假期	N;PL	N
vakansies	假期	vakansie	假期	N;PL	N
vakansies	假日	vakansie	假日	N;PL	N
vakansies	節假	vakansie	節假	N;PL	N
vakansies	節日	vakansie	節日	N;PL	N
grammatika	文法	grammatika	文法	N;SG	N
grammatika	語法	grammatika	語法	N;SG	N
atoom	原子	atoom	原子	N;PL	N
bas	吠	bas	吠	N;SG	N
bas	樹皮	bas	樹皮	N;SG	N
voordele	優點	voordeel	優點	N;PL	N
voordele	長處	voordeel	長處	N;PL	N
voordele	優勢	voordeel	優勢	N;PL	N
voordele	福利	voordeel	福利	N;PL	N
gesoek	通緝	gesoek	通緝	V;PST;V.PTCP	V
konsentrasie	濃度	konsentrasie	濃度	N;SG	N
kompakte	協約	kompak	協約	N;SG	N
kompakte	緊湊	kompak	緊湊	N;SG	N
kompakte	契約	kompak	契約	N;SG	N
temas	主題	tema	主題	N;PL	N
statistieke	統計	statistiek	統計	N;PL	N
meervoud	複數	meervoud	複數	N;SG	N
voete	英尺	voet	英尺	N;PL	N
voete	腳	voet	腳	N;PL	N
gevangenis	監獄	gevangenis	監獄	N;SG	N
insig	洞察	insig	洞察	N;SG	N
teenstanders	對手	teenstander	對手	N;PL	N
tempels	廟宇	tempel	廟宇	N;PL	N
tempels	寺廟	tempel	寺廟	N;PL	N
instrument	儀器	instrument	儀器	N;SG	N
instrument	樂器	instrument	樂器	N;SG	N
instrument	文書	instrument	文書	N;SG	N
skets	畫畫	skets	畫畫	V;PRS	V
kruistog	十字	kruistog	十字	N;SG	N
regstreekse	活	regstreeks	活	N;PL	N
oorsake	起因	oorsaak	起因	N;PL	N
meubels	家	meubel	家	N;PL	N
meubels	傢具	meubel	傢具	N;PL	N
meubels	傢俱	meubel	傢俱	N;PL	N
laai	裝載	laai	裝載	V;PRS	V
laai	負荷	laai	負荷	V;PRS	V
finansies	財務	finansies	財務	N;SG	N
brein	腦子	brein	腦子	N;SG	N
brein	大腦	brein	大腦	N;SG	N
brein	腦	brein	腦	N;SG	N
brein	腦	brein	腦	N;SG	N
reputasie	名譽	reputasie	名譽	N;SG	N
reputasie	聲譽	reputasie	聲譽	N;SG	N
reputasie	名聲	reputasie	名聲	N;SG	N
reputasie	信譽	reputasie	信譽	N;SG	N
reputasie	聲望	reputasie	聲望	N;SG	N
grotte	洞穴	groot	洞穴	N;PL	N
grotte	岩	groot	岩	N;PL	N
woordeskat	詞彙	woordeskat	詞彙	N;SG	N
woordeskat	字彙	woordeskat	字彙	N;SG	N
veertien	十四	veertien	十四	NUM	NUM
grot	山洞	grot	山洞	N;SG	N
grot	洞穴	grot	洞穴	N;SG	N
gimnasium	健身	gimnasium	健身	N;SG	N
gimnasium	體育	gimnasium	體育	N;SG	N
eienaars	業	eienaars	業	N;PL	N
biologie	生物	biologie	生物	N;SG	N
biologie	生物	biologie	生物	N;SG	N
kampus	校區	kampus	校區	N;SG	N
kampus	校園	kampus	校園	N;SG	N
fondse	基金	fonds	基金	N;PL	N
fondse	資金	fonds	資金	N;PL	N
broek	褲	broek	褲	N;SG	N
broek	褲子	broek	褲子	N;SG	N
broek	長褲	broek	長褲	N;SG	N
suidwestelike	西南	suidwestelik	西南	N;SG	N
komponent	元件	komponent	元件	N;SG	N
gasse	氣體	gas	氣體	N;PL	N
gereedskap	工具	gereedskap	工具	N;SG	N
arena	舞台	arena	舞台	N;SG	N
arena	體育	arena	體育	N;SG	N
mynbou	礦業	mynbou	礦業	N;SG	N
mynbou	採礦	mynbou	採礦	N;SG	N
droogte	乾旱	droogte	乾旱	N;SG	N
droogte	旱災	droogte	旱災	N;SG	N
sisteem	系統	sisteem	系統	N;SG	N
stappe	步驟	stap	步驟	N;PL	N
gegewens	物料	gewewens	物料	N;PL	N
gegewens	材質	gewewens	材質	N;PL	N
gegewens	材料	gewewens	材料	N;PL	N
bewaring	養護	bewaring	養護	N;SG	N
bewaring	保育	bewaring	保育	N;SG	N
bewaring	保全	bewaring	保全	N;SG	N
bestemmings	目	bestemming	目	N;PL	N
bestemmings	航點	bestemming	航點	N;PL	N
baba	嬰兒	baba	嬰兒	N;SG	N
baba	寶貝	baba	寶貝	N;SG	N
baba	寶寶	baba	寶寶	N;SG	N
konfederasie	聯邦	konfederasie	聯邦	N;SG	N
konfederasie	邦聯	konfederasie	邦聯	N;SG	N
treine	火車	treine	火車	N;PL	N
treine	列車	treine	列車	N;PL	N
botsing	衝突	botsing	衝突	N;SG	N
