kategória	catégorie	kategória	catégorie	N;NOM;FEM;SG	N;FEM;SG
silver	argent	silver	argent	N;ANIM;NOM;MASC;SG	N;MASC;SG
silver	argenterie	silver	argenterie	N;ANIM;NOM;MASC;SG	N;FEM;SG
mlyn	moulin	mlyn	moulin	N;INAN;NOM;MASC;SG	N;MASC;SG
mlyn	moulin	mlyn	moulin	N;INAN;NOM;MASC;SG	N;MASC;SG
mlyn	laminoir	mlyn	laminoir	N;INAN;NOM;MASC;SG	N;MASC;SG
viem	connaitre	vedieť	connaître	V;IPFV;IND;SG;1;POS;PRS;FIN	V;NFIN
viem	connaître	vedieť	connaître	V;IPFV;IND;SG;1;POS;PRS;FIN	V;NFIN
viem	savoir	vedieť	savoir	V;IPFV;IND;SG;1;POS;PRS;FIN	V;NFIN
typicky	typiquement	typicky	typiquement	ADV	ADV
typicky	habituellement	typicky	habituellement	ADV	ADV
typicky	généralement	typicky	généralement	ADV	ADV
hdp	pib	hdp	pib	N;INAN;NOM;MASC;SG	N;MASC;SG
pevné	solide	pevný	solide	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
zelené	verte	zelený	vert	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
zelené	vert	zelený	vert	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
široká	large	široký	large	ADJ;NOM;FEM;SG	ADJ;MASC;SG
široká	large	široký	large	ADJ;NOM;FEM;SG	ADJ;MASC;SG
široká	vaste	široký	vaste	ADJ;NOM;FEM;SG	ADJ;MASC;SG
zástupcovia	députés	zástupca	député	N;ANIM;NOM;MASC;PL	N;MASC;PL
zástupcovia	adjoints	zástupca	adjoint	N;ANIM;NOM;MASC;PL	N;MASC;PL
zástupcovia	agents	zástupca	agent	N;ANIM;NOM;MASC;PL	N;MASC;PL
zástupcovia	mandataires	zástupca	mandataire	N;ANIM;NOM;MASC;PL	N;MASC;PL
zástupcovia	représentants	zástupca	représentant	N;ANIM;NOM;MASC;PL	N;MASC;PL
moderný	moderne	moderný	moderne	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
mandát	mandat	mandát	mandat	N;INAN;NOM;MASC;SG	N;MASC;SG
prejavy	allocutions	prejav	allocution	N;INAN;NOM;MASC;PL	N;FEM;PL
prejavy	interventions	prejav	intervention	N;INAN;NOM;MASC;PL	N;FEM;PL
kontroly	contrôles	kontrola	contrôle	N;NOM;FEM;PL	N;MASC;PL
kontroly	commandes	kontrola	commande	N;NOM;FEM;PL	N;FEM;PL
kontroly	inspections	kontrola	inspection	N;NOM;FEM;PL	N;FEM;PL
kontroly	vérifications	kontrola	vérification	N;NOM;FEM;PL	N;FEM;PL
kontroly	chèques	kontrola	chèque	N;NOM;FEM;PL	N;MASC;PL
kontroly	contrôles	kontrola	contrôle	N;NOM;FEM;PL	N;MASC;PL
dánska	danois	dánsky	danois	ADJ;NOM;FEM;SG	ADJ;MASC;SG
dánska	danoise	dánsky	danois	ADJ;NOM;FEM;SG	ADJ;FEM;SG
producenti	producteurs	producent	producteur	N;ANIM;NOM;MASC;PL	N;MASC;PL
diskusiu	discussion	diskusia	discussion	N;ACC;FEM;SG	N;FEM;SG
diskusiu	débat	diskusia	débat	N;ACC;FEM;SG	N;MASC;SG
opevnenia	fortifications	opevnenie	fortification	N;NOM;NEUT;PL	N;FEM;PL
spôsoby	modalités	spôsob	modalité	N;INAN;NOM;MASC;PL	N;FEM;PL
spôsoby	façons	spôsob	façon	N;INAN;NOM;MASC;PL	N;FEM;PL
spôsoby	manières	spôsob	manière	N;INAN;NOM;MASC;PL	N;FEM;PL
spôsoby	mœurs	spôsob	mœur	N;INAN;NOM;MASC;PL	N;FEM;PL
spôsoby	méthodes	spôsob	méthode	N;INAN;NOM;MASC;PL	N;FEM;PL
dosiahnutie	accomplissement	dosiahnutie	accomplissement	N;NOM;NEUT;SG	N;MASC;SG
syndróm	syndrome	syndróm	syndrome	N;INAN;NOM;MASC;SG	N;MASC;SG
individuálne	individuellement	individuálne	individuellement	ADV	ADV
pravdy	verite	pravda	verite	N;GEN;FEM;SG	N;FEM;SG
pravdy	vérité	pravda	vérité	N;GEN;FEM;SG	N;FEM;SG
písmen	lettres	písmen	lettre	N;NOM;NEUT;PL	N;FEM;PL
software	logiciel	softareň	logiciel	N;INAN;NOM;MASC;SG	N;MASC;SG
grafické	graphique	grafický	graphique	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
grafické	graphique	grafický	graphique	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
záliv	crique	záliv	crique	N;INAN;NOM;MASC;SG	N;FEM;SG
záliv	anse	záliv	anse	N;INAN;NOM;MASC;SG	N;FEM;SG
záliv	golfe	záliv	golfe	N;INAN;NOM;MASC;SG	N;MASC;SG
záliv	baie	záliv	baie	N;INAN;NOM;MASC;SG	N;FEM;SG
romány	romans	román	roman	N;INAN;NOM;MASC;PL	N;MASC;PL
izraela	israël	izrael	israël	N;NOM;FEM;SG	N;MASC;SG
regióny	régions	región	région	N;INAN;NOM;MASC;PL	N;FEM;PL
samovraždu	suicide	samovražda	suicide	N;ACC;FEM;SG	N;MASC;SG
osobu	personne	osoba	personne	N;ACC;FEM;SG	N;FEM;SG
vlasti	patrie	vlasť	patrie	N;DAT;FEM;SG	N;FEM;SG
vlasti	patrie	vlasť	patrie	N;DAT;FEM;SG	N;FEM;SG
polície	policiers	polícia	policier	N;NOM;FEM;PL	N;MASC;PL
výrazné	distinctif	výrazný	distinctif	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
výrazné	expressif	výrazný	expressif	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
výrazné	significative	výrazný	significatif	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
výrazné	significatif	výrazný	significatif	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
zelený	verte	zelený	vert	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
zelený	vert	zelený	vert	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
moderátor	modérateur	moderátor	modérateur	N;ANIM;NOM;MASC;SG	N;MASC;SG
moderátor	animateur	moderátor	animateur	N;ANIM;NOM;MASC;SG	N;MASC;SG
moderátor	animatrice	moderátor	animateur	N;ANIM;NOM;MASC;SG	N;FEM;SG
ročné	annuelle	ročný	annuel	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
ročné	annuel	ročný	annuel	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
ročné	annuelle	ročný	annuel	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
ročné	annuel	ročný	annuel	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
prísne	rigoureusement	prísne	rigoureusement	ADV	ADV
prísne	strictement	prísne	strictement	ADV	ADV
zabrániť	empêcher	zabrániť	empêcher	V;PFV;POS;NFIN	V;NFIN
zabrániť	prévenir	zabrániť	prévenir	V;PFV;POS;NFIN	V;NFIN
zabrániť	éviter	zabrániť	éviter	V;PFV;POS;NFIN	V;NFIN
zabrániť	évite	zabrániť	éviter	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
zabrániť	eviter	zabrániť	éviter	V;PFV;POS;NFIN	V;NFIN
zabrániť	évitez	zabrániť	éviter	V;PFV;POS;NFIN	V;IMP;PL;2;PRS;FIN
typická	typique	typický	typique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
hrdinu	héro	hrdina	héro	N;ANIM;ACC;MASC;SG	N;MASC;SG
hrdinu	héros	hrdina	héros	N;ANIM;ACC;MASC;SG	N;MASC;SG
hrdinu	hero	hrdina	hero	N;ANIM;ACC;MASC;SG	N;MASC;SG
erupcie	éruptions	erupcia	éruption	N;NOM;FEM;PL	N;FEM;PL
vnútorná	intérieure	vnútorný	intérieur	ADJ;NOM;FEM;SG	ADJ;FEM;SG
vnútorná	interne	vnútorný	interne	ADJ;NOM;FEM;SG	ADJ;MASC;SG
verejný	public	verejný	public	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
verejný	publique	verejný	public	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
poézia	poésie	poézia	poésie	N;NOM;FEM;SG	N;FEM;SG
indický	indienne	indický	indien	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
indický	indien	indický	indien	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
hĺbka	profondeur	hĺbka	profondeur	N;NOM;FEM;SG	N;FEM;SG
maršal	marshal	maršať	marshall	N;ANIM;NOM;MASC;SG	N;MASC;SG
maršal	maréchal	maršať	maréchal	N;ANIM;NOM;MASC;SG	N;MASC;SG
tvary	formes	tvar	forme	N;INAN;NOM;MASC;PL	N;FEM;PL
príprava	préparation	príprava	préparation	N;NOM;FEM;SG	N;FEM;SG
rohu	corner	roh	corner	N;INAN;GEN;MASC;SG	N;MASC;SG
rohu	coin	roh	coin	N;INAN;GEN;MASC;SG	N;MASC;SG
chaty	discussions	chaty	discussion	N;NOM;FEM;PL	N;FEM;PL
chaty	chalets	chaty	chalet	N;NOM;FEM;PL	N;MASC;PL
chyba	erreur	chyba	erreur	N;NOM;FEM;SG	N;FEM;SG
chyba	error	chyba	error	N;NOM;FEM;SG	N;MASC;SG
chyba	erreur	chyba	erreur	N;NOM;FEM;SG	N;FEM;SG
španielske	espagnol	španielsky	espagnol	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
španielske	espagnole	španielsky	espagnol	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
povesť	notoriété	povesť	notoriété	N;NOM;FEM;SG	N;FEM;SG
povesť	réputation	povesť	réputation	N;NOM;FEM;SG	N;FEM;SG
informácia	information	informácia	information	N;NOM;FEM;SG	N;FEM;SG
kože	peaux	koža	peau	N;NOM;FEM;PL	N;MASC;PL
kože	skins	koža	skin	N;NOM;FEM;PL	N;MASC;PL
kože	peaux	koža	peau	N;NOM;FEM;PL	N;MASC;PL
kože	cuirs	koža	cuir	N;NOM;FEM;PL	N;MASC;PL
slovak	anglais	slovak	anglais	N;NOM;NEUT;SG	N;MASC;SG
poznatky	connaissances	poznatok	connaissance	N;INAN;NOM;MASC;PL	N;FEM;PL
poznatky	savoirs	poznatok	savoir	N;INAN;NOM;MASC;PL	N;MASC;PL
konferencii	conférence	konferencia	conférence	N;DAT;FEM;SG	N;FEM;SG
pevne	étroitement	pevne	étroitement	ADV	ADV
staroveké	ancien	staroveký	ancien	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
staroveké	ancienne	staroveký	ancien	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
kúpil	achetée	kúpiť	acheter	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
kúpil	acheté	kúpiť	acheter	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ovplyvnil	influencé	ovplyvniť	influencer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ovplyvnil	influencée	ovplyvniť	influencer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
škótska	scotch	škótsky	scotch	N;NOM;FEM;SG	N;MASC;SG
škótska	whisky	škótsky	whisky	N;NOM;FEM;SG	N;MASC;SG
prirodzený	naturel	prirodzený	naturel	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
prirodzený	naturelle	prirodzený	naturel	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;SG
clanok	récapitulation	clanok	récapitulation	N;INAN;NOM;MASC;SG	N;FEM;SG
hrubý	dégoûtant	hrubý	dégoûter	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
hrubý	brut	hrubý	brut	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
hrubý	brute	hrubý	brut	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
hrubý	épaisse	hrubý	épais	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
hrubý	épais	hrubý	épais	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
hrubý	impoli	hrubý	impoli	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
hrubý	grossier	hrubý	grossier	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
hrubý	rude	hrubý	rude	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
absolútne	absolument	absolútny	absolument	ADV	ADV
hľadanie	recherche	hľadanie	recherche	N;NOM;NEUT;SG	N;FEM;SG
ponuku	enchère	ponuka	enchère	N;ACC;FEM;SG	N;FEM;SG
ponuku	offre	ponuka	offre	N;ACC;FEM;SG	N;FEM;SG
amd	amd	amd	amd	N;NOM;FEM;SG	N;MASC;SG
zriadenie	etablissement	zriadenie	etablissement	N;NOM;NEUT;SG	N;MASC;SG
zriadenie	établissement	zriadenie	établissement	N;NOM;NEUT;SG	N;MASC;SG
aréne	aréna	arén	aréna	N;INAN;NOM;MASC;SG	N;MASC;SG
aréne	arène	arén	arène	N;INAN;NOM;MASC;SG	N;FEM;SG
spektrum	spectre	spektrum	spectre	N;INAN;NOM;MASC;SG	N;MASC;SG
ročná	annuelle	ročný	annuel	ADJ;NOM;FEM;SG	ADJ;FEM;SG
ročná	annuel	ročný	annuel	ADJ;NOM;FEM;SG	ADJ;MASC;SG
bánovce	bánovce	bánovce	bánovce	N;INAN;NOM;MASC;SG	N;FEM;SG
zodpovednosť	responsabilité	zodpovednosť	responsabilité	N;NOM;FEM;SG	N;FEM;SG
zodpovednosť	responsabilité	zodpovednosť	responsabilité	N;NOM;FEM;SG	N;FEM;SG
zodpovednosť	responsabilisation	zodpovednosť	responsabilisation	N;NOM;FEM;SG	N;FEM;SG
zodpovednosť	responsabilité	zodpovednosť	responsabilité	N;NOM;FEM;SG	N;FEM;SG
zodpovednosť	imputabilité	zodpovednosť	imputabilité	N;NOM;FEM;SG	N;FEM;SG
rokovania	négociations	rokovanie	négociation	N;NOM;NEUT;PL	N;FEM;PL
rokovania	délibérations	rokovanie	délibération	N;NOM;NEUT;PL	N;FEM;PL
rokovania	négociateurs	rokovanie	négociateur	N;NOM;NEUT;PL	N;MASC;PL
rokovania	négociations	rokovanie	négociation	N;NOM;NEUT;PL	N;FEM;PL
rokovania	négociations	rokovanie	négociation	N;NOM;NEUT;PL	N;FEM;PL
rýchly	rapide	rýchly	rapide	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
rýchly	rapide	rýchly	rapide	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
uhlíka	carbone	uhlík	carbone	N;ANIM;ACC;MASC;SG	N;MASC;SG
nemocnica	hopital	nemocnica	hopital	N;NOM;FEM;SG	N;MASC;SG
nemocnica	hôpital	nemocnica	hôpital	N;NOM;FEM;SG	N;MASC;SG
nemocnica	hospitalisation	nemocnica	hospitalisation	N;NOM;FEM;SG	N;FEM;SG
meny	monnaies	mena	monnaie	N;NOM;FEM;PL	N;FEM;PL
meny	devises	mena	devise	N;NOM;FEM;PL	N;FEM;PL
meny	devises	mena	devise	N;NOM;FEM;PL	N;FEM;PL
meny	monnaies	mena	monnaie	N;NOM;FEM;PL	N;FEM;PL
zloženia	compositions	zloženie	composition	N;NOM;NEUT;PL	N;FEM;PL
priame	directe	priamy	direct	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
priame	direct	priamy	direct	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
dôvody	raisons	dôvod	raison	N;INAN;NOM;MASC;PL	N;FEM;PL
dôvody	motifs	dôvod	motif	N;INAN;NOM;MASC;PL	N;MASC;PL
zložený	composite	zložený	composite	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;MASC;SG
krátka	courte	krátka	court	ADJ;NOM;FEM;SG	ADJ;FEM;SG
krátka	court	krátka	court	ADJ;NOM;FEM;SG	ADJ;MASC;SG
revue	revue	revu	revue	N;NOM;FEM;SG	N;FEM;SG
kariet	cartes	kariet	carte	N;GEN;FEM;PL	N;FEM;PL
kariet	onglets	kariet	onglet	N;GEN;FEM;PL	N;MASC;PL
zúčastnila	participé	zúčastniť	participer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
zúčastnila	participé	zúčastniť	participer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
synonymá	synonymes	synonsmý	synonyme	N;NOM;FEM;PL	N;MASC;PL
princa	prince	princ	prince	N;ANIM;ACC;MASC;SG	N;MASC;SG
správny	exact	správny	exact	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
správny	correct	správny	correct	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
správny	correcte	správny	correct	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;SG
priemyselné	industrielle	priemyselný	industriel	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
priemyselné	industriel	priemyselný	industriel	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
pacientov	patients	pacient	patient	N;INAN;GEN;MASC;PL	N;MASC;PL
pacientov	patientes	pacient	patient	N;INAN;GEN;MASC;PL	N;FEM;PL
jasnosť	clarté	jasnosť	clarté	N;NOM;FEM;SG	N;FEM;SG
živý	vivante	živý	vivant	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
manažment	management	manažment	management	N;INAN;NOM;MASC;SG	N;MASC;SG
manažment	gestion	manažment	gestion	N;INAN;NOM;MASC;SG	N;FEM;SG
priniesla	apporté	priniesť	apporter	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
priniesla	amené	priniesť	amener	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
nariadenie	ordonnance	nariadenie	ordonnance	N;NOM;NEUT;SG	N;FEM;SG
nariadenie	réglementation	nariadenie	réglementation	N;NOM;NEUT;SG	N;FEM;SG
nariadenie	règlement	nariadenie	règlement	N;NOM;NEUT;SG	N;MASC;SG
nariadenie	régulation	nariadenie	régulation	N;NOM;NEUT;SG	N;FEM;SG
nariadenie	règlementation	nariadenie	règlementation	N;NOM;NEUT;SG	N;FEM;SG
sklon	gradient	sklon	gradient	N;INAN;NOM;MASC;SG	N;MASC;SG
sklon	pente	sklon	pente	N;INAN;NOM;MASC;SG	N;FEM;SG
sklon	pente	sklon	pente	N;INAN;NOM;MASC;SG	N;FEM;SG
sklon	inclinaison	sklon	inclinaison	N;INAN;NOM;MASC;SG	N;FEM;SG
sklon	inclination	sklon	inclination	N;INAN;NOM;MASC;SG	N;FEM;SG
ukončenie	achèvement	ukončenie	achèvement	N;NOM;NEUT;SG	N;MASC;SG
ukončenie	cessation	ukončenie	cessation	N;NOM;NEUT;SG	N;FEM;SG
ukončenie	résiliation	ukončenie	résiliation	N;NOM;NEUT;SG	N;FEM;SG
ukončenie	terminaison	ukončenie	terminaison	N;NOM;NEUT;SG	N;FEM;SG
ukončenie	licenciement	ukončenie	licenciement	N;NOM;NEUT;SG	N;MASC;SG
verejná	public	verejný	public	ADJ;NOM;FEM;SG	ADJ;MASC;SG
verejná	publique	verejný	public	ADJ;NOM;FEM;SG	ADJ;FEM;SG
príčin	causes	príčina	cause	N;GEN;FEM;PL	N;FEM;PL
celosvetovo	globalement	celosvetov	globalement	ADV	ADV
zložená	composite	zložený	composite	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;MASC;SG
židovský	juif	židovský	juif	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
židovský	juive	židovský	juif	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
magnetické	magnétique	magnetický	magnétique	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
dusík	azote	dusík	azote	N;INAN;NOM;MASC;SG	N;MASC;SG
ihneď	immédiatement	ihneď	immédiatement	ADV	ADV
ihneď	aussitôt	ihneď	aussitôt	ADV	ADV
ihneď	instantanément	ihneď	instantanément	ADV	ADV
marse	mars	marsa	mars	N;INAN;NOM;MASC;SG	N;MASC;SG
alternatívne	alternative	alternatívne	alternative	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
alternatívne	alternatif	alternatívne	alternatif	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
odstrániť	supprimer	odstrániť	supprimer	V;PFV;POS;NFIN	V;NFIN
odstrániť	enlever	odstrániť	enlever	V;PFV;POS;NFIN	V;NFIN
odstrániť	retirer	odstrániť	retirer	V;PFV;POS;NFIN	V;NFIN
odstrániť	enlèvent	odstrániť	enlever	V;PFV;POS;NFIN	V;IND;PL;3;PRS;FIN
odstrániť	supprimez	odstrániť	supprimer	V;PFV;POS;NFIN	V;IMP;PL;2;PRS;FIN
odstrániť	supprimer	odstrániť	supprimer	V;PFV;POS;NFIN	V;NFIN
odstrániť	supprimez	odstrániť	supprimer	V;PFV;POS;NFIN	V;IMP;PL;2;PRS;FIN
odstrániť	supprime	odstrániť	supprimer	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
odstrániť	effacer	odstrániť	effacer	V;PFV;POS;NFIN	V;NFIN
teba	tu	ty	il	PRO;ACC;SG;2	PRO;SG;2
teba	toi	ty	soi	PRO;ACC;SG;2	PRO;SG;2
teba	you	ty	you	PRO;ACC;SG;2	PRO;SG;2
ťah	déménagement	ťah	déménagement	N;INAN;NOM;MASC;SG	N;MASC;SG
občianstvo	nationalité	občianstvo	nationalité	N;NOM;NEUT;SG	N;FEM;SG
občianstvo	citoyenneté	občianstvo	citoyenneté	N;NOM;NEUT;SG	N;FEM;SG
čínska	chinois	čínsky	chinois	ADJ;NOM;FEM;SG	ADJ;MASC;SG
čínska	chinoise	čínsky	chinois	ADJ;NOM;FEM;SG	ADJ;FEM;SG
centrálna	central	centrálny	central	ADJ;NOM;FEM;SG	ADJ;MASC;SG
centrálna	centrale	centrálny	central	ADJ;NOM;FEM;SG	ADJ;FEM;SG
xiii	xiii	xii	xiii	NUM	NUM
ľahké	facile	ľahký	facile	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
opatrenia	précautions	opatrenie	précaution	N;NOM;NEUT;PL	N;FEM;PL
opatrenia	mesures	opatrenie	mesure	N;NOM;NEUT;PL	N;FEM;PL
silná	puissant	silný	puissant	ADJ;NOM;FEM;SG	ADJ;MASC;SG
silná	puissante	silný	puissant	ADJ;NOM;FEM;SG	ADJ;FEM;SG
silná	forte	silný	fort	ADJ;NOM;FEM;SG	ADJ;FEM;SG
atmosféra	atmosphère	atmosféra	atmosphère	N;NOM;FEM;SG	N;FEM;SG
atmosféra	ambiance	atmosféra	ambiance	N;NOM;FEM;SG	N;FEM;SG
možný	possible	možný	possible	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
definuje	définit	definovať	définir	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
štatút	état	štatút	état	N;INAN;NOM;MASC;SG	N;MASC;SG
štatút	statut	štatút	statut	N;INAN;NOM;MASC;SG	N;MASC;SG
štatút	statut	štatút	statut	N;INAN;NOM;MASC;SG	N;MASC;SG
prax	stagiaire	prax	stagiaire	N;NOM;FEM;SG	N;MASC;SG
prax	stage	prax	stage	N;NOM;FEM;SG	N;MASC;SG
prax	expérience	prax	expérience	N;NOM;FEM;SG	N;FEM;SG
zálive	golfe	záliva	golfe	N;NOM;FEM;SG	N;MASC;SG
zálive	baie	záliva	baie	N;NOM;FEM;SG	N;FEM;SG
nebezpečenstvo	danger	nebezpečenstvo	danger	N;NOM;NEUT;SG	N;MASC;SG
nebezpečenstvo	danger	nebezpečenstvo	danger	N;NOM;NEUT;SG	N;MASC;SG
nebezpečenstvo	aléa	nebezpečenstvo	aléa	N;NOM;NEUT;SG	N;MASC;SG
nebezpečenstvo	risque	nebezpečenstvo	risque	N;NOM;NEUT;SG	N;MASC;SG
koncepcie	notions	koncepcia	notion	N;NOM;FEM;PL	N;FEM;PL
koncepcie	concepts	koncepcia	concept	N;NOM;FEM;PL	N;MASC;PL
dne	fond	deň	fond	N;NOM;NEUT;SG	N;MASC;SG
chuť	saveur	chuť	saveur	N;NOM;FEM;SG	N;FEM;SG
chuť	goût	chuť	goût	N;NOM;FEM;SG	N;MASC;SG
chuť	saveur	chuť	saveur	N;NOM;FEM;SG	N;FEM;SG
chuť	arôme	chuť	arôme	N;NOM;FEM;SG	N;MASC;SG
chuť	saveur	chuť	saveur	N;NOM;FEM;SG	N;FEM;SG
chuť	goût	chuť	goût	N;NOM;FEM;SG	N;MASC;SG
chuť	envie	chuť	envie	N;NOM;FEM;SG	N;FEM;SG
prejsť	passer	prejsť	passer	V;PFV;POS;NFIN	V;NFIN
prejsť	passe	prejsť	passer	V;PFV;POS;NFIN	V;IND;SG;3;PRS;FIN
prejsť	passent	prejsť	passer	V;PFV;POS;NFIN	V;IND;PL;3;PRS;FIN
zlé	méchant	zlý	méchant	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
zlé	mauvaise	zlý	mauvais	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
zlé	mauvais	zlý	mauvais	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
chcela	recherché	chcieť	rechercher	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
chcela	recherchée	chcieť	rechercher	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
chcela	voulu	chcieť	vouloir	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
valley	vallée	valli	vallée	N;INAN;NOM;MASC;SG	N;FEM;SG
fond	fonds	fond	fonds	N;INAN;NOM;MASC;SG	N;MASC;SG
útokov	attaques	útok	attaque	N;INAN;GEN;MASC;PL	N;FEM;PL
útokov	agressions	útok	agression	N;INAN;GEN;MASC;PL	N;FEM;PL
útokov	attentats	útok	attentat	N;INAN;GEN;MASC;PL	N;MASC;PL
normy	normes	norma	norme	N;NOM;FEM;PL	N;FEM;PL
normy	normes	norma	norme	N;NOM;FEM;PL	N;FEM;PL
ťažký	lourde	ťažký	lourd	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
ťažký	lourd	ťažký	lourd	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
motív	motif	motív	motif	N;INAN;NOM;MASC;SG	N;MASC;SG
motív	motif	motív	motif	N;INAN;NOM;MASC;SG	N;MASC;SG
motív	fonctionnalité	motív	fonctionnalité	N;INAN;NOM;MASC;SG	N;FEM;SG
sekcia	section	sekcia	section	N;NOM;FEM;SG	N;FEM;SG
zastúpenie	représentation	zastúpenie	représentation	N;NOM;NEUT;SG	N;FEM;SG
rozlíšenie	résolution	rozlíšenie	résolution	N;NOM;NEUT;SG	N;FEM;SG
čítanie	lecture	čítanie	lecture	N;NOM;NEUT;SG	N;FEM;SG
čítanie	lecture	čítanie	lecture	N;NOM;NEUT;SG	N;FEM;SG
gitaru	guitare	gitara	guitare	N;ACC;FEM;SG	N;FEM;SG
odmeny	récompenses	odmena	récompense	N;NOM;FEM;PL	N;FEM;PL
odmeny	rémunérations	odmena	rémunération	N;NOM;FEM;PL	N;FEM;PL
kongres	congrès	kongres	congrès	N;INAN;NOM;MASC;SG	N;MASC;SG
zlepšenie	amélioration	zlepšenie	amélioration	N;NOM;NEUT;SG	N;FEM;SG
zlepšenie	amélioration	zlepšenie	amélioration	N;NOM;NEUT;SG	N;FEM;SG
kvalita	qualité	kvalita	qualité	N;NOM;FEM;SG	N;FEM;SG
duša	ame	duša	ame	N;NOM;FEM;SG	N;FEM;SG
duša	soul	duša	soul	N;NOM;FEM;SG	N;MASC;SG
duša	âme	duša	âme	N;NOM;FEM;SG	N;FEM;SG
duša	esprit	duša	esprit	N;NOM;FEM;SG	N;MASC;SG
