dan	그리고	dan	그리고	CONJ	CONJ
sempit	좁은	sempit	좁+ㄴ	ADJ;SG	ADJ
sempit	좁다	sempit	좁+다	ADJ;SG	ADJ
misionaris	선교사	misionaris	선교사	N	N
misionaris	선교사	misionaris	선교사	N	N
kerugian	상실	kerugian	상실	N;SG	N
kerugian	손실	kerugian	손실	N;SG	N
kerugian	손실	kerugian	손실	N;SG	N
seputar	둘러싸인	seputar	둘러싸+이+ㄴ		
panen	수확	panen	수확	N;SG	N
publikasi	게시	publikasi	게시	N	N
publikasi	출판	publikasi	출판	N	N
publikasi	출판물	publikasi	출판물	N	N
publikasi	출판	publikasi	출판	N	N
publikasi	출판물	publikasi	출판물	N	N
santri	학생	santri	학생	N;SG	N
santri	학생들	santri	학생+들	N;SG	N
santri	유학생	santri	유학생	N;SG	N
kerajinan	공예	kerajinan	공예	N;SG	N
kerajinan	공예	kerajinan	공예	N;SG	N
kerajinan	공예	kerajinan	공예	N;SG	N
tembakan	총격	tembakan	총격	N;SG	N
mingguan	주간	mingguan	주간	N;SG	N
plastik	성형	plastik	성형	N	N
kontemporer	현대	kontemporer	현대	N	N
penyelenggara	호스팅	penselenggara	호스팅	N;SG	N
penyelenggara	주최	penselenggara	주최	N;SG	N
penyelenggara	주최	penselenggara	주최	N;SG	N
penyelenggara	주최	penselenggara	주최	N;SG	N
potensial	잠재력	potensial	잠재력	N;SG	N
potensial	퍼텐셜	potensial	퍼텐셜	N;SG	N
potensial	잠재적	potensial	잠재+적	N;SG	N
lembut	부드러운	lembut	부드럽+ㄴ	ADJ;SG	ADJ
menghilang	사라져	menhilang	사라지+어	V;SG;ACT	V
residence	주택	residence	주택	N	N
pewaris	상속	penwaris	상속	N;SG	N
base	기지	base	기지	N	N
pembayaran	정산	penbayaran	정산	N;SG	N
pembayaran	송금	penbayaran	송금	N;SG	N
pembayaran	결제	penbayaran	결제	N;SG	N
pembayaran	정산	penbayaran	정산	N;SG	N
pembayaran	송금	penbayaran	송금	N;SG	N
pembayaran	결제	penbayaran	결제	N;SG	N
kerabat	친척	kerabat	친척	N;SG	N
sayur	채소	sayur	채소	N;SG	N
sayur	야채	sayur	야채	N;SG	N
sayur	채소	sayur	채소	N;SG	N
sayur	야채	sayur	야채	N;SG	N
memecahkan	풀기	menpecahkan	풀+기	V;SG;ACT	V
tahapan	단계	tahapan	단계	N;SG	N
langka	희귀	langka	희귀	N;SG	N
fotografi	사진	fotografi	사진	N;SG	N
fotografi	사진술	fotografi	사진술	N;SG	N
respon	대응	respon	대응	N;SG	N
respon	반응	respon	반응	N;SG	N
respon	응답	respon	응답	N;SG	N
display	디스플레이	display	디스플레이	N	N
vitamin	비타민	vitamin	비타민	N	N
vitamin	비타민	vitamin	비타민	N	N
string	문자열	string	문자열	N	N
string	문자열	string	문자열	N	N
pembantaian	학살	penbantaian	학살	N;SG	N
waduk	저수지	waduk	저수+지	N;SG	N
waduk	저수지	waduk	저수+지	N;SG	N
campur	리믹스	campur	리믹스	N;SG;ACT	N
silinder	실린더	silinder	실린더	N;SG	N
terowongan	터널	terowongan	터널	N;SG	N
terowongan	터널	terowongan	터널	N;SG	N
waktunya	시간	waktu	시간	N;SG	N
kedaulatan	주권	kedaulatan	주권	N;SG	N
kedaulatan	주권	kedaulatan	주권	N;SG	N
ekspresi	표현	ekspresi	표현	N;SG	N
ekspresi	표현식	ekspresi	표현식	N;SG	N
ekspresi	표현	ekspresi	표현	N;SG	N
ekspresi	표현식	ekspresi	표현식	N;SG	N
rumit	까다로운	rumit	까다롭+ㄴ	ADJ;SG	ADJ
penerapan	구현	penterapan	구현	N;SG	N
penerapan	구현	penterapan	구현	N;SG	N
mal	쇼핑몰	mal	쇼핑몰	N	N
mal	쇼핑몰	mal	쇼핑몰	N	N
pertukaran	교환	pertukaran	교환	N;SG	N
sen	센트	sen	센트		
sen	센다	sen	세+ㄴ다		
belah	스플릿	belah	스플릿		
belah	분할	belah	분할		
belah	나누기	belah	나누+기		
pemakaian	사용법	penpakaian	사용법	N;SG	N
pemakaian	사용량	penpakaian	사용량	N;SG	N
pemakaian	사용	penpakaian	사용	N;SG	N
penangkapan	체포	pentangkapan	체포	N;SG	N
penangkapan	체포	pentangkapan	체포	N;SG	N
penangkapan	캡처	pentangkapan	캡처	N;SG	N
sekretariat	비서	sekretariat	비서	N;SG	N
sekretariat	사무국	sekretariat	사무국	N;SG	N
abjad	알파벳	abjad	알파벳	N;SG	N
abjad	문자	abjad	문자	N;SG	N
norma	규범	norma	규범	N;SG	N
norma	규범	norma	규범	N;SG	N
norma	노름	norma	노름	N;SG	N
seks	성교	seks	성교	N;SG	N
seks	섹스	seks	섹스	N;SG	N
seks	성관계	seks	성관계	N;SG	N
seks	성별	seks	성별	N;SG	N
pentingnya	중요성	penting	중요성	N;SG	N
gravitasi	중력	gravitasi	중력	N	N
gravitasi	중력	gravitasi	중력	N	N
genetik	유전자	genetik	유전자	N;SG	N
rumus	공식	rumus	공식	N;SG	N
kepribadian	성격	kepribadian	성격	N;SG	N
kepribadian	성격	kepribadian	성격	N;SG	N
kepribadian	인격	kepribadian	인격	N;SG	N
aspal	아스팔트	aspal	아스팔트	N;SG	N
pemeliharaan	유지보수	penpeliharaan	유지보수	N;SG	N
pemeliharaan	정비	penpeliharaan	정비	N;SG	N
pemeliharaan	점검	penpeliharaan	점검	N;SG	N
artileri	대포	artileri	대포	N;SG	N
lempeng	접시	lempeng	접시	N	N
persaingan	경쟁	persaingan	경쟁	N;SG	N
terkini	최근	terkini	최근	N;SG	N
terkini	최근	terkini	최근	N;SG	N
tawaran	입찰	tawaran	입찰	N;SG	N
tawaran	쿠폰	tawaran	쿠폰	N;SG	N
tawaran	쿠폰	tawaran	쿠폰	N;SG	N
brothers	형제들	brothers	형제+들	N	N
mencuri	훔쳐	mencuri	훔치+어	V;SG;ACT	V
mewah	명품	mewah	명품	N;SG	N
perkara	것들	perkara	것+들	N;SG	N
perkara	사물	perkara	사물	N;SG	N
kekasih	연인	kekasih	연인	N;SG	N
kekasih	애인	kekasih	애인	N;SG	N
intelijen	지능	intelijen	지능	N;SG	N
penghuni	주민들	penhuni	주민+들	N;SG	N
pembunuh	암살자	penbunuh	암살자	N;SG	N
pembunuh	암살	penbunuh	암살	N;SG	N
pembunuh	살인범	penbunuh	살인범	N;SG	N
pembunuh	살인범	penbunuh	살인범	N;SG	N
pembunuh	살인범	penbunuh	살인범	N;SG	N
pembunuh	암살	penbunuh	암살	N;SG	N
pembunuh	암살자	penbunuh	암살자	N;SG	N
pakai	이용하기	pakai	이용+하+기	V;SG;ACT	V
pakai	사용하기	pakai	사용+하+기	V;SG;ACT	V
tegangan	전압	tegangan	전압	N;SG	N
resimen	연대	resimen	연대	N	N
pupuk	비료	pupuk	비료	N	N
pupuk	비료	pupuk	비료	N	N
pupuk	비료	pupuk	비료	N	N
penciptaan	생성	penciptaan	생성	N;SG	N
penciptaan	창조	penciptaan	창조	N;SG	N
penyelidikan	수사	penselidikan	수사	N;SG	N
penyelidikan	탐구	penselidikan	탐구	N;SG	N
penyelidikan	조사	penselidikan	조사	N;SG	N
penyelidikan	수사	penselidikan	수사	N;SG	N
pidana	범죄자	pidana	범죄자	N	N
pidana	범죄	pidana	범죄	N	N
penjual	판매자	penjual	판매자	N;SG	N
penjual	판매자	penjual	판매자	N;SG	N
harun	에런	harun	에런		
harun	아론	harun	아론		
letusan	분출	letusan	분출	N;SG	N
pengeboman	포격	pengeboman	포격	N	N
pengeboman	폭격	pengeboman	폭격	N	N
pengeboman	폭파	pengeboman	폭파	N	N
sinema	영화	sinema	영화	N;SG	N
pelayaran	요트	penlayaran	요트	N;SG	N
pelayaran	크루즈	penlayaran	크루즈	N;SG	N
pelayaran	크루즈	penlayaran	크루즈	N;SG	N
fashion	패션	fashion	패션	N	N
panah	화살	panah	화살	N;SG	N
panah	화살표	panah	화살표	N;SG	N
panah	화살	panah	화살	N;SG	N
panah	화살표	panah	화살표	N;SG	N
religius	종교	religius	종교	N	N
ditunjukkan	표시됨	ditunjukkan	표시+되+ㄴ	V;SG;PASS	V
ditunjukkan	표시된	ditunjukkan	표시+되+ㄴ	V;SG;PASS	V
menghitung	계산	menhitung	계산	N;SG;ACT	N
menghitung	계산	menhitung	계산	N;SG;ACT	N
perolehan	습득	perolehan	습득	N;SG	N
perolehan	획득	perolehan	획득	N;SG	N
perolehan	수집	perolehan	수집	N;SG	N
kawah	충돌구	kawah	충돌구	N;SG	N
keterampilan	스킬	keterampilan	스키+ㄹ	N;SG	N
keterampilan	솜씨	keterampilan	솜씨	N;SG	N
keterampilan	능력	keterampilan	능력	N;SG	N
keterampilan	기술	keterampilan	기술	N;SG	N
keterampilan	실력	keterampilan	실력	N;SG	N
keterampilan	스킬	keterampilan	스키+ㄹ	N;SG	N
keterampilan	솜씨	keterampilan	솜씨	N;SG	N
ksatria	기사	ksatria	기사	N;SG	N
koordinasi	좌표	koordinasi	좌표	N;SG	N
pagar	울타리	pagar	울타리	N;SG	N
dibatalkan	취소됨	dibatalkan	취소+되+ㄴ	V;SG;PASS	V
dibatalkan	취소됨	dibatalkan	취소+되+ㄴ	V;SG;PASS	V
dibatalkan	취소됨	dibatalkan	취소+되+ㄴ	V;SG;PASS	V
dibatalkan	중단됨	dibatalkan	중단+되+ㄴ	V;SG;PASS	V
perluasan	팽창	perluasan	팽창	N;SG	N
perluasan	급팽창	perluasan	급팽창	N;SG	N
perluasan	전개	perluasan	전개	N;SG	N
perluasan	확장	perluasan	확장	N;SG	N
jajaran	계급	jajaran	계급	N;SG	N
memotong	자르기	menpotong	자르+기	V;SG;ACT	V
lingkup	범위	lingkup	범위	N;SG	N
lingkup	범위	lingkup	범위	N;SG	N
mayat	시체	mayat	시체	N;SG	N
mayat	시체	mayat	시체	N;SG	N
mayat	시체	mayat	시체	N;SG	N
kecantikan	미녀	kecantikan	미녀	N;SG	N
kecantikan	미용	kecantikan	미용	N;SG	N
kecantikan	미모	kecantikan	미모	N;SG	N
libur	휴일	libur	휴일	N;SG	N
libur	명절	libur	명절	N;SG	N
libur	연휴	libur	연휴	N;SG	N
libur	휴가	libur	휴가	N;SG	N
libur	공휴일	libur	공휴+이+ㄹ	N;SG	N
libur	휴일	libur	휴일	N;SG	N
libur	연휴	libur	연휴	N;SG	N
libur	공휴일	libur	공휴+이+ㄹ	N;SG	N
libur	명절	libur	명절	N;SG	N
pengembang	개발자	penkembang	개발자	N;SG	N
pengembang	개발자	penkembang	개발자	N;SG	N
amal	자선	amal	자선	N;SG	N
amal	자선단체	amal	자선+단체	N;SG	N
amal	자선	amal	자선	N;SG	N
modifikasi	개조	modifikasi	개조	N;SG	N
modifikasi	수정	modifikasi	수정	N;SG	N
inovasi	혁신	inovasi	혁신	N;SG	N
inovasi	혁신	inovasi	혁신	N;SG	N
otomotif	자동	otomotif	자동	N;SG	N
otomotif	자동차	otomotif	자동차	N;SG	N
otomotif	자동차	otomotif	자동차	N;SG	N
sumbangan	기부	sumbangan	기부	N;SG	N
sumbangan	기부금	sumbangan	기부금	N;SG	N
sumbangan	기증	sumbangan	기증	N;SG	N
sumbangan	기부	sumbangan	기부	N;SG	N
sumbangan	기부금	sumbangan	기부금	N;SG	N
perlengkapan	장비	perlengkapan	장비	N;SG	N
perlengkapan	용품	perlengkapan	용품	N;SG	N
perlengkapan	공급	perlengkapan	공급	N;SG	N
perlengkapan	설비	perlengkapan	설비	N;SG	N
spesifikasi	사양	spesifikasi	사양	N	N
spesifikasi	규격	spesifikasi	규격	N	N
spesifikasi	사양	spesifikasi	사양	N	N
spesifikasi	사양	spesifikasi	사양	N	N
spesifikasi	사양	spesifikasi	사양	N	N
sia	sia	sia	sia		
keunggulan	혜택	keunggulan	혜택	N;SG	N
penghubung	단자	penhubung	단자	N;SG	N
penyelesaian	완성	penselesaian	완성	N;SG	N
minoritas	소수	minoritas	소수	N;SG	N
varietas	다양체	varietas	다양체	N;SG	N
pengepungan	포위전	penkepungan	포위전	N;SG	N
akal	감각	akal	감각	N;SG	N
teritori	영토	teritori	영토	N;SG	N
teritori	영토	teritori	영토	N;SG	N
teritori	준주	teritori	준주	N;SG	N
jangkauan	범위	jangkauan	범위	N;SG	N
ideologi	이데올로기	ideologi	이데올로기	N	N
ideologi	이념	ideologi	이념	N	N
algoritma	알고리즘	algoritma	알고리즘	N;SG	N
algoritma	알고리즘	algoritma	알고리즘	N;SG	N
lupa	잊어	lupa	잊+어	;ACT	
lupa	깜빡	lupa	깜빡	;ACT	
sponsor	후원	sponsor	후원	N;SG	N
sponsor	후원	sponsor	후원	N;SG	N
rangers	레인저스	rangers	레인저스	N	N
rangers	레인저	rangers	레인저	N	N
ketakutan	공포	ketakutan	공포	N;SG	N
ketakutan	공포증	ketakutan	공포증	N;SG	N
penglihatan	시력	penlihatan	시력	N;SG	N
penglihatan	시각	penlihatan	시각	N;SG	N
penyerangan	공격	penserangan	공격	N;SG	N
penyerangan	공격	penserangan	공격	N;SG	N
penyerangan	폭행	penserangan	폭행	N;SG	N
penyerangan	공격	penserangan	공격	N;SG	N
input	입력	input	입력	N	N
input	입력기	input	입력기	N	N
input	입출력	input	입출력	N	N
merencanakan	예정된	menrencanakan	예정+되+ㄴ	V;SG;ACT	V
instruksi	명령어	instruksi	명령+어	N;SG	N
instruksi	지침	instruksi	지침	N;SG	N
instruksi	지시	instruksi	지시	N;SG	N
instruksi	안내	instruksi	안내	N;SG	N
inspirasi	영감	inspirasi	영감	N	N
inspirasi	영감	inspirasi	영감	N	N
inspirasi	영감을	inspirasi	영감+을	N	N
pengantar	소개	penantar	소개	N;SG	N
pengantar	도입	penantar	도입	N;SG	N
pengantar	소개팅	penantar	소개팅	N;SG	N
menu	메뉴	menu	메뉴	N;SG	N
menu	메뉴	menu	메뉴	N;SG	N
klasemen	순위	klasemen	순위	N;SG	N
keseimbangan	밸런스	keseimbangan	밸런스	N;SG	N
keseimbangan	잔액	keseimbangan	잔액	N;SG	N
keseimbangan	평형	keseimbangan	평형	N;SG	N
pelawak	코미디언	penlawak	코미디언	N	N
pelawak	희극	penlawak	희극	N	N
sabuk	벨트	sabuk	벨트	N;SG	N
kartun	만화	kartun	만화	N;SG	N
lapis	계층	lapis	계층	N;SG;ACT	N
konfigurasi	설정	konfigurasi	설정	N;SG	N
konfigurasi	구성	konfigurasi	구성	N;SG	N
perdebatan	논쟁	perdebatan	논쟁	N;SG	N
perdebatan	논쟁	perdebatan	논쟁	N;SG	N
pujian	찬양	pujian	찬양	N;SG	N
detektif	형사	detektif	형사	N;SG	N
detektif	탐정	detektif	탐정	N;SG	N
detektif	탐정	detektif	탐정	N;SG	N
penaklukan	정복	pentaklukan	정복	N;SG	N
misa	미사	misa	미사	N	N
misa	질량	misa	질량	N	N
lembaran	시트	lembaran	시트	N;SG	N
lembaran	시트	lembaran	시트	N;SG	N
penerbang	전단지	penterbang	전단지	N;SG	N
prosesor	프로세서	prosesor	프로세서	N;SG	N
prosesor	프로세서	prosesor	프로세서	N;SG	N
kontroversial	논란이	kontroversial	논란+이	N;SG	N
kontroversial	논란	kontroversial	논란	N;SG	N
panduan	지침	panduan	지침	N;SG	N
panduan	가이드	panduan	가이드	N;SG	N
panduan	안내	panduan	안내	N;SG	N
panduan	가이드	panduan	가이드	N;SG	N
dibuang	삭제됨	dibuang	삭제되+ㄴ	V;SG;PASS	V
dibuang	삭제되었습니다	dibuang	삭제+되+었+습니다	V;SG;PASS	V
akting	연기	akting	연기	N;SG	N
ikon	아이콘	ikon	아이콘	N	N
ikon	아이콘	ikon	아이콘	N	N
nol	제로	nol	제로		
teleskop	망원경	teleskop	망원경	N;SG	N
rokok	담배	rokok	담배	N;SG	N
rokok	담배	rokok	담배	N;SG	N
duet	듀엣	duet	듀엣	N	N
deskripsi	설명	deskripsi	설명	N;SG	N
deskripsi	묘사	deskripsi	묘사	N;SG	N
lintang	위도	lintang	위도	N	N
lambung	위장	lambung	위장	N;SG	N
dokumentasi	설명서	dokumentasi	설명서	N;SG	N
dokumentasi	문서	dokumentasi	문서	N;SG	N
pistol	권총	pistol	권총	N	N
pistol	권총	pistol	권총	N	N
pistol	권총	pistol	권총	N	N
pengawal	경호원	penawal	경호원	N;SG	N
menyarankan	추천합니다	mensarankan	추천+하+ㅂ니다	V;SG;ACT	V
mendengarkan	듣기	mendengarkan	듣+기	V;SG;ACT	V
mendengarkan	듣기	mendengarkan	듣+기	V;SG;ACT	V
bermanfaat	유용하다	bermanfaat	유용+하+다	V;SG;ACT	V
bermanfaat	유용합니다	bermanfaat	유용+하+ㅂ니다	V;SG;ACT	V
cari	찾기	cari	찾+기	V;SG;ACT	V
cari	검색하기	cari	검색+하+기	V;SG;ACT	V
cari	찾기	cari	찾+기	V;SG;ACT	V
imigran	난민	imigran	난민	N;SG	N
imigran	이민	imigran	이민	N;SG	N
imigran	이민자	imigran	이민자	N;SG	N
sampel	표본	sampel	표본	N;SG	N
sampel	샘플링	sampel	샘플링	N;SG	N
sampel	샘플	sampel	샘플	N;SG	N
sampel	샘플	sampel	샘플	N;SG	N
entri	항목	entri	항목	N;SG	N
entri	항목	entri	항목	N;SG	N
koneksi	연결	koneksi	연결	N;SG	N
koneksi	연결	koneksi	연결	N;SG	N
dapur	부엌	dapur	부엌	N	N
dapur	부엌	dapur	부엌	N	N
dapur	주방	dapur	주방	N	N
kubah	볼트	kubah	볼트	N	N
jenazah	시체	jenazah	시체	N;SG	N
jenazah	시체	jenazah	시체	N;SG	N
pembelian	구매	penbelian	구매	N;SG	N
pembelian	구입	penbelian	구입	N;SG	N
pembelian	구매	penbelian	구매	N;SG	N
pembelian	구매	penbelian	구매	N;SG	N
pembelian	구매	penbelian	구매	N;SG	N
panel	패널	panel	패널	N;SG	N
panel	패널	panel	패널	N;SG	N
penderitaan	고통	penderitaan	고통	N;SG	N
penderitaan	고통	penderitaan	고통	N;SG	N
realitas	현실	realitas	현실	N;SG	N
liturgi	전례	liturgi	전례	N	N
liturgi	전례	liturgi	전례	N	N
beasiswa	장학금	beasiswa	장학금	N;SG	N
beasiswa	장학금	beasiswa	장학금	N;SG	N
kutipan	인용	kutipan	인용	N;SG	N
ditingkatkan	향상된	ditingkatkan	향상+되+ㄴ	V;SG;PASS	V
farmasi	제약	farmasi	제약	N;SG	N
farmasi	의약품	farmasi	의약품	N;SG	N
farmasi	약품	farmasi	약품	N;SG	N
farmasi	제약	farmasi	제약	N;SG	N
farmasi	의약품	farmasi	의약품	N;SG	N
farmasi	약국	farmasi	약국	N;SG	N
farmasi	약국	farmasi	약국	N;SG	N
farmasi	약학	farmasi	약학	N;SG	N
kriminal	범죄자	kriminal	범죄자	N;SG	N
kriminal	범죄자	kriminal	범죄자	N;SG	N
kriminal	범죄	kriminal	범죄	N;SG	N
pengelola	관리자	penkelola	관리자	N;SG	N
pengelola	관리자	penkelola	관리자	N;SG	N
kebetulan	우연	kebetulan	우연		
proklamasi	선언	proklamasi	선언	N	N
nasionalis	국민주의	nasionalis	국민주의	N;SG	N
terapi	치료법	terapi	치료법	N;SG	N
terapi	치료	terapi	치료	N;SG	N
penggerak	추진	pengerak	추진	N;SG	N
penggerak	운전사	pengerak	운전사	N;SG	N
navigasi	탐색	navigasi	탐색	N;SG	N
navigasi	탐색	navigasi	탐색	N;SG	N
lereng	경사	lereng	경사	N;SG	N
limbah	낭비	limbah	낭비	N;SG	N
limbah	폐기물	limbah	폐기물	N;SG	N
eurovision	유로비전	eurovision	유로비전	N	N
kapur	백악기	kapur	백악기	N	N
vertikal	수직	vertikal	수직	N;SG	N
vertikal	수직	vertikal	수직	N;SG	N
genggam	휴대용	genggam	휴대용	N;SG;ACT	N
bensin	가솔린	bensin	가솔린	N;SG	N
bensin	가솔린	bensin	가솔린	N;SG	N
udang	새우	udang	새우	N;SG	N
kavaleri	기병대	kavaleri	기병대	N;SG	N
kavaleri	기병	kavaleri	기병	N;SG	N
sibuk	바쁜	sibuk	바쁘+ㄴ	;SG	
sibuk	바쁘다	sibuk	바쁘+다	;SG	
sibuk	바빠	sibuk	바부	;SG	
kolaborasi	콜라보레이션	kolaborasi	콜라보레이션	N;SG	N
kolaborasi	협력	kolaborasi	협력	N;SG	N
kolaborasi	협업	kolaborasi	협업	N;SG	N
kolaborasi	협력	kolaborasi	협력	N;SG	N
kolaborasi	협업	kolaborasi	협업	N;SG	N
selasa	화이팅	selasa	화이팅		
sertifikasi	자격증	sertifikasi	자격증	N;SG	N
kostum	의상	kostum	의상	N;SG	N
medium	미디어	medium	미디어	N	N
medium	중간	medium	중간	N	N
legendaris	전설	legendaris	전설	N	N
kemiskinan	빈곤	kemiskinan	빈곤	N;SG	N
tembakau	담배	tembakau	담배	N;SG	N
suaranya	목소리	suara	목소리	N;SG	N
suaranya	음성	suara	음성	N;SG	N
penghasilan	수입	penhasilan	수입	N;SG	N
penghasilan	수익금	penhasilan	수익금	N;SG	N
penghasilan	수익	penhasilan	수익	N;SG	N
penghasilan	소득	penhasilan	소득	N;SG	N
penghasilan	수입	penhasilan	수입	N;SG	N
perhimpunan	협회	perhimpunan	협회	N;SG	N
gang	골목	gang	골목	N	N
cermin	미러링	cermin	미러링	N;SG	N
deklarasi	선언	deklarasi	선언	N;SG	N
deklarasi	선언	deklarasi	선언	N;SG	N
tragedi	비극	tragedi	비극	N;SG	N
konservasi	보존	konservasi	보존	N;SG	N
konservasi	보전	konservasi	보전	N;SG	N
asmara	연애	asmara	연애	N;SG	N
asmara	로맨스	asmara	로맨스	N;SG	N
pelopor	개척자	pelopor	개척자	N;SG	N
pelopor	선구자	pelopor	선구자	N;SG	N
mari	마리	mari	마리		
diploma	수료	diploma	수료	N	N
penyerahan	제출	penserahan	제출	N;SG	N
paksa	강제	paksa	강제	N;SG;ACT	N
evaluasi	평가	evaluasi	평가	N;SG	N
evaluasi	평가	evaluasi	평가	N;SG	N
pemanfaatan	활용	penmanfaatan	활용	N;SG	N
terbitan	게시	terbitan	게시	N;SG	N
terbitan	출판	terbitan	출판	N;SG	N
terbitan	출판물	terbitan	출판물	N;SG	N
terbitan	출판	terbitan	출판	N;SG	N
intel	인텔	intel	인텔	N	N
proposal	제안	proposal	제안	N;SG	N
kelemahan	약점	kelemahan	약점	N;SG	N
kelemahan	약점	kelemahan	약점	N;SG	N
almarhum	사망	almarhum	사망	N	N
transit	환승	transit	환승	N	N
astronom	천문학자	astronom	천문학자	N;SG	N
astronom	천문학자	astronom	천문학자	N;SG	N
kebaikan	친절	kebaikan	친절	N;SG	N
keanggotaan	멤버십	keanggotaan	멤버십	N;SG	N
grafik	차트	grafik	차트	N	N
pencapaian	성취	pencapaian	성취	N;SG	N
pencapaian	달성	pencapaian	달성	N;SG	N
pencapaian	업적	pencapaian	업적	N;SG	N
pencapaian	기록	pencapaian	기록	N;SG	N
pencapaian	업적	pencapaian	업적	N;SG	N
pencapaian	업적	pencapaian	업적	N;SG	N
pencapaian	성취	pencapaian	성취	N;SG	N
logika	논리학	logika	논리학	N;SG	N
logika	논리	logika	논리	N;SG	N
professional	전문	professional	전문	N	N
pengumuman	발표	penumuman	발표	N;SG	N
pengumuman	공지	penumuman	공지	N;SG	N
pengumuman	공지사항	penumuman	공지+사항	N;SG	N
pengumuman	발표	penumuman	발표	N;SG	N
pengumuman	공지사항	penumuman	공지+사항	N;SG	N
pengumuman	공지	penumuman	공지	N;SG	N
membakar	굽기	menbakar	굽+기	V;SG;ACT	V
tarif	평가	tarif	평가	N;SG	N
tarif	비율	tarif	비율	N;SG	N
tarif	운임	tarif	운임	N;SG	N
tarif	관세	tarif	관세	N;SG	N
pengenalan	소개	penkenalan	소개	N;SG	N
pengenalan	도입	penkenalan	도입	N;SG	N
pengenalan	소개팅	penkenalan	소개팅	N;SG	N
malu	부끄러워	malu	부끄럽+어		
malu	부끄러움	malu	부끄럽+ㅁ		
malu	부끄러운	malu	부끄럽+ㄴ		
malu	부끄러운	malu	부끄럽+ㄴ		
malu	부끄러움	malu	부끄럽+ㅁ		
malu	부끄러워	malu	부끄럽+어		
malu	부끄러움	malu	부끄럽+ㅁ		
resep	처방	resep	처방	N;SG	N
asap	연기	asap	연기	N;SG	N
asap	연기	asap	연기	N;SG	N
asap	담배	asap	담배	N;SG	N
perpindahan	변위	perpindahan	변위	N;SG	N
pencetak	프린터	pencetak	프린터	N;SG	N
pencetak	프린터	pencetak	프린터	N;SG	N
masukan	입력	masukan	입력	N;SG	N
masukan	입력기	masukan	입력기	N;SG	N
masukan	입출력	masukan	입출력	N;SG	N
masukan	항목	masukan	항목	N;SG	N
masukan	의견	masukan	의견	N;SG	N
masukan	항목	masukan	항목	N;SG	N
punk	펑크	punk	펑크	N	N
nitrogen	질소	nitrogen	질소	N	N
mengidentifikasi	식별하기	menidentifikasi	식별+하+기	V;SG;ACT	V
magnet	자석	magnet	자석	N	N
magnet	자석	magnet	자석	N	N
pendaftaran	가입	pendaftaran	가입	N;SG	N
pendaftaran	등록	pendaftaran	등록	N;SG	N
pendaftaran	레지스트리	pendaftaran	레지스트리	N;SG	N
pendaftaran	등록	pendaftaran	등록	N;SG	N
ekspansi	팽창	ekspansi	팽창	N;SG	N
ekspansi	급팽창	ekspansi	급팽창	N;SG	N
ekspansi	전개	ekspansi	전개	N;SG	N
ekspansi	확장	ekspansi	확장	N;SG	N
ekspansi	확장	ekspansi	확장	N;SG	N
ekspansi	확대	ekspansi	확대	N;SG	N
pengungsi	난민	penkungsi	난민	N;SG	N
pengungsi	난민	penkungsi	난민	N;SG	N
jaminan	보증	jaminan	보증	N;SG	N
jaminan	보증	jaminan	보증	N;SG	N
jaminan	보증	jaminan	보증	N;SG	N
eksperimen	실험	eksperimen	실험	N;SG	N
eksperimen	실험	eksperimen	실험	N;SG	N
eksperimen	실험	eksperimen	실험	N;SG	N
eksperimen	실험	eksperimen	실험	N;SG	N
figur	수치	figur	수치	N;SG	N
figur	그림	figur	그림	N;SG	N
perselisihan	분쟁	perselisihan	분쟁	N;SG	N
perselisihan	분쟁	perselisihan	분쟁	N;SG	N
hipotesis	가설	hipotesis	가설	N	N
perancang	디자이너는	penrancang	디자+이너+는	N;SG	N
perancang	설계자	penrancang	설계자	N;SG	N
perancang	플래너	penrancang	플래너	N;SG	N
rating	평가	rating	평가	N	N
rating	평가	rating	평가	N	N
mempertimbangkan	고려해	menpertimbangkan	고려+하+어	V;SG;ACT	V
tawanan	포로	tawanan	포로	N;SG	N
tawanan	포로	tawanan	포로	N;SG	N
voli	배구	voli	배구	N;SG	N
kompetensi	능력	kompetensi	능력	N;SG	N
flash	플래시	flash	플래시	N	N
diplomat	외교관	diplomat	외교관	N	N
diplomat	외교관	diplomat	외교관	N	N
hambatan	장애물	hambatan	장애물	N;SG	N
hambatan	장애물	hambatan	장애물	N;SG	N
menangis	울었다	mentangis	울+었+다	V;SG;ACT	V
penyunting	편집기	penyunting	편집기	N	N
penyunting	편집자	penyunting	편집자	N	N
penyunting	편집자	penyunting	편집자	N	N
penyunting	편집기	penyunting	편집기	N	N
kepresidenan	대통령	kepresidenan	대통령	N;SG	N
penyihir	마녀	pensihir	마녀	N;SG	N
penyihir	마술사	pensihir	마술사	N;SG	N
penyihir	마술사	pensihir	마술사	N;SG	N
piagam	헌장	piagam	헌장	N;SG	N
piagam	전세	piagam	전세	N;SG	N
investor	투자가	investor	투자+가	N;SG	N
investor	투자자	investor	투자자	N;SG	N
investor	투자자	investor	투자자	N;SG	N
peri	엘프	penri	엘프	N;SG	N
instansi	인스턴스	instansi	인스턴스	N;SG	N
budidaya	경작	budidaya	경작	N;SG	N
keponakan	조카	keponakan	조카	N;SG	N
keponakan	조카	keponakan	조카	N;SG	N
keponakan	조카	keponakan	조카	N;SG	N
celah	간격	celah	간격	N;SG	N
